Orthogroup	Praa	Pras
OG0001149	Praa.g_01804	Pras.g_00715
OG0001150	Praa.g_01805	Pras.g_00716
OG0001151	Praa.g_01807	Pras.g_00718
OG0001152	Praa.g_01808	Pras.g_00719
OG0001153	Praa.g_01809	Pras.g_00720
OG0001154	Praa.g_01811	Pras.g_00722
OG0001155	Praa.g_01813	Pras.g_00724
OG0001156	Praa.g_01815	Pras.g_00726
OG0001157	Praa.g_01816	Pras.g_00727
OG0001158	Praa.g_01818	Pras.g_00729
OG0001159	Praa.g_01819	Pras.g_00730
OG0001160	Praa.g_01820	Pras.g_00731
OG0001161	Praa.g_01821	Pras.g_00732
OG0001162	Praa.g_01822	Pras.g_00733
OG0001163	Praa.g_01823	Pras.g_00734
OG0001164	Praa.g_01824	Pras.g_00735
OG0001165	Praa.g_01825	Pras.g_00736
OG0001166	Praa.g_01826	Pras.g_00737
OG0001167	Praa.g_01827	Pras.g_00738
OG0001168	Praa.g_01828	Pras.g_00739
OG0001169	Praa.g_01829	Pras.g_00740
OG0001170	Praa.g_01830	Pras.g_00741
OG0001171	Praa.g_01831	Pras.g_00742
OG0001172	Praa.g_01833	Pras.g_00744
OG0001173	Praa.g_01835	Pras.g_00746
OG0001174	Praa.g_01836	Pras.g_00747
OG0001175	Praa.g_01837	Pras.g_00748
OG0001176	Praa.g_01838	Pras.g_00749
OG0001177	Praa.g_01840	Pras.g_00751
OG0001178	Praa.g_01843	Pras.g_00754
OG0001179	Praa.g_01844	Pras.g_00755
OG0001180	Praa.g_01845	Pras.g_00756
OG0001181	Praa.g_01846	Pras.g_00757
OG0001182	Praa.g_01847	Pras.g_00758
OG0001183	Praa.g_01848	Pras.g_00759
OG0001184	Praa.g_01850	Pras.g_00762
OG0001185	Praa.g_01853	Pras.g_00765
OG0001186	Praa.g_01854	Pras.g_00766
OG0001187	Praa.g_01856	Pras.g_00768
OG0001188	Praa.g_01857	Pras.g_00769
OG0001189	Praa.g_01858	Pras.g_00770
OG0001190	Praa.g_01859	Pras.g_00771
OG0001191	Praa.g_01860	Pras.g_00772
OG0001192	Praa.g_01861	Pras.g_00773
OG0001193	Praa.g_01862	Pras.g_00774
OG0001194	Praa.g_01863	Pras.g_00775
OG0001195	Praa.g_01864	Pras.g_00776
OG0001196	Praa.g_01865	Pras.g_00777
OG0001197	Praa.g_01866	Pras.g_00778
OG0001198	Praa.g_01867	Pras.g_00779
OG0001199	Praa.g_01868	Pras.g_00780
OG0001200	Praa.g_01869	Pras.g_00781
OG0001201	Praa.g_01870	Pras.g_00782
OG0001202	Praa.g_01871	Pras.g_00783
OG0001203	Praa.g_01873	Pras.g_00785
OG0001204	Praa.g_01875	Pras.g_00787
OG0001205	Praa.g_01876	Pras.g_00788
OG0001206	Praa.g_01877	Pras.g_00789
OG0001207	Praa.g_01878	Pras.g_00790
OG0001208	Praa.g_01879	Pras.g_00791
OG0001209	Praa.g_01880	Pras.g_00792
OG0001210	Praa.g_01881	Pras.g_00793
OG0001211	Praa.g_01882	Pras.g_00794
OG0001212	Praa.g_01883	Pras.g_00795
OG0001213	Praa.g_01884	Pras.g_00796
OG0001214	Praa.g_01886	Pras.g_00798
OG0001215	Praa.g_01887	Pras.g_00799
OG0001216	Praa.g_01888	Pras.g_00800
OG0001217	Praa.g_01889	Pras.g_00801
OG0001218	Praa.g_01890	Pras.g_00802
OG0001219	Praa.g_01892	Pras.g_00804
OG0001220	Praa.g_01893	Pras.g_00805
OG0001221	Praa.g_01896	Pras.g_00808
OG0001222	Praa.g_01897	Pras.g_00809
OG0001223	Praa.g_01898	Pras.g_00810
OG0001224	Praa.g_01899	Pras.g_00812
OG0001225	Praa.g_01900	Pras.g_00813
OG0001226	Praa.g_01901	Pras.g_00814
OG0001227	Praa.g_01902	Pras.g_00815
OG0001228	Praa.g_01903	Pras.g_00816
OG0001229	Praa.g_01904	Pras.g_00817
OG0001230	Praa.g_01905	Pras.g_00818
OG0001231	Praa.g_01906	Pras.g_00819
OG0001232	Praa.g_01907	Pras.g_00820
OG0001233	Praa.g_01908	Pras.g_00821
OG0001234	Praa.g_01909	Pras.g_00822
OG0001235	Praa.g_01910	Pras.g_00823
OG0001236	Praa.g_01912	Pras.g_00825
OG0001237	Praa.g_01913	Pras.g_00826
OG0001238	Praa.g_01915	Pras.g_00828
OG0001239	Praa.g_01916	Pras.g_00829
OG0001240	Praa.g_01917	Pras.g_00830
OG0001241	Praa.g_01919	Pras.g_00832
OG0001242	Praa.g_01920	Pras.g_00834
OG0001243	Praa.g_01921	Pras.g_00835
OG0001244	Praa.g_01922	Pras.g_00836
OG0001245	Praa.g_01923	Pras.g_00837
OG0001246	Praa.g_01924	Pras.g_00838
OG0001247	Praa.g_01925	Pras.g_00839
OG0001248	Praa.g_01926	Pras.g_00840
OG0001249	Praa.g_01927	Pras.g_00841
OG0001250	Praa.g_01928	Pras.g_00842
OG0001251	Praa.g_00092	Pras.g_00943
OG0001252	Praa.g_00138	Pras.g_00989
OG0001253	Praa.g_00150	Pras.g_01001
OG0001254	Praa.g_00281	Pras.g_01133
OG0001255	Praa.g_00333	Pras.g_01186
OG0001256	Praa.g_00396	Pras.g_00176
OG0001257	Praa.g_00482	Pras.g_01360
OG0001258	Praa.g_00498	Pras.g_01376
OG0001259	Praa.g_00590	Pras.g_01466
OG0001260	Praa.g_00750	Pras.g_01648
OG0001261	Praa.g_00839	Pras.g_01735
OG0001262	Praa.g_00855	Pras.g_01751
OG0001263	Praa.g_00876	Pras.g_01772
OG0001264	Praa.g_00906	Pras.g_01800
OG0001265	Praa.g_01015	Pras.g_01910
OG0001266	Praa.g_01064	Pras.g_01958
OG0001267	Praa.g_01144	Pras.g_00040
OG0001268	Praa.g_01157	Pras.g_00053
OG0001269	Praa.g_01349	Pras.g_00233
OG0001270	Praa.g_01516	Pras.g_00391
OG0001272	Praa.g_01570	Pras.g_00446
OG0001273	Praa.g_01571	Pras.g_00447
OG0001274	Praa.g_01576	Pras.g_00452
OG0001275	Praa.g_01593	Pras.g_00467
OG0001277	Praa.g_01618	Pras.g_00489
OG0001278	Praa.g_01627	Pras.g_00542
OG0001279	Praa.g_01631	Pras.g_00546
OG0001280	Praa.g_01634	Pras.g_00549
OG0001281	Praa.g_01702	Pras.g_00616
OG0001282	Praa.g_01727	Pras.g_00641
OG0001283	Praa.g_01814	Pras.g_00725
OG0001284	Praa.g_01842	Pras.g_00753
OG0001285	Praa.g_01874	Pras.g_00786
OG0001286	Praa.g_01918	Pras.g_00831
OG0001290	Praa.g_00030	Pras.g_00872
OG0001292	Praa.g_00074	Pras.g_00925
OG0001293	Praa.g_00076	Pras.g_00927
OG0001294	Praa.g_00093	Pras.g_00944
OG0001295	Praa.g_00119	Pras.g_00970
OG0001296	Praa.g_00125	Pras.g_00976
OG0001297	Praa.g_00199	Pras.g_01050
OG0001298	Praa.g_00243	Pras.g_01095
OG0001299	Praa.g_00252	Pras.g_01104
OG0001300	Praa.g_00372	Pras.g_01226
OG0001301	Praa.g_00637	Pras.g_01513
OG0001302	Praa.g_00754	Pras.g_01653
OG0001303	Praa.g_00758	Pras.g_01657
OG0001304	Praa.g_01030	Pras.g_01925
OG0001305	Praa.g_01035	Pras.g_01930
OG0001306	Praa.g_01072	Pras.g_01966
OG0001307	Praa.g_01082	Pras.g_01975
OG0001308	Praa.g_01107	Pras.g_00001
OG0001309	Praa.g_01109	Pras.g_00003
OG0001310	Praa.g_01120	Pras.g_00014
OG0001311	Praa.g_01187	Pras.g_00084
OG0001312	Praa.g_01350	Pras.g_00234
OG0001313	Praa.g_01574	Pras.g_00450
OG0001314	Praa.g_01658	Pras.g_00573
OG0001315	Praa.g_01694	Pras.g_00608
OG0001316	Praa.g_01810	Pras.g_00721
OG0001318	Praa.g_00141	Pras.g_00992
OG0001319	Praa.g_00238	Pras.g_01090
OG0001320	Praa.g_00467	Pras.g_01345
OG0001321	Praa.g_00760	Pras.g_01659
OG0001322	Praa.g_00783	Pras.g_01682
OG0001323	Praa.g_01055	Pras.g_01950
OG0001324	Praa.g_01090	Pras.g_01983
OG0001325	Praa.g_01113	Pras.g_00007
OG0001326	Praa.g_01287	Pras.g_00175
OG0001327	Praa.g_01289	Pras.g_00177
OG0001329	Praa.g_01386	Pras.g_00270
OG0001330	Praa.g_01567	Pras.g_00443
OG0001331	Praa.g_01632	Pras.g_00547
OG0001332	Praa.g_01683	Pras.g_00597
OG0001333	Praa.g_01779	Pras.g_00691
OG0001334	Praa.g_01834	Pras.g_00745
OG0001335	Praa.g_01872	Pras.g_00784
OG0001337	Praa.g_00118	Pras.g_00969
OG0001338	Praa.g_00144	Pras.g_00995
OG0001339	Praa.g_00203	Pras.g_01054
OG0001340	Praa.g_00248	Pras.g_01100
OG0001341	Praa.g_00261	Pras.g_01113
OG0001342	Praa.g_00280	Pras.g_01132
OG0001343	Praa.g_00339	Pras.g_01192
OG0001344	Praa.g_00377	Pras.g_01231
OG0001345	Praa.g_00434	Pras.g_01312
OG0001346	Praa.g_00472	Pras.g_01350
OG0001347	Praa.g_00486	Pras.g_01364
OG0001348	Praa.g_00504	Pras.g_01382
OG0001349	Praa.g_00509	Pras.g_01387
OG0001350	Praa.g_00514	Pras.g_01392
OG0001351	Praa.g_00577	Pras.g_01453
OG0001352	Praa.g_00682	Pras.g_01558
OG0001353	Praa.g_00703	Pras.g_01579
OG0001354	Praa.g_00786	Pras.g_01685
OG0001355	Praa.g_00845	Pras.g_01741
OG0001356	Praa.g_00890	Pras.g_01786
OG0001357	Praa.g_00992	Pras.g_01888
OG0001358	Praa.g_01014	Pras.g_01909
OG0001359	Praa.g_01131	Pras.g_00027
OG0001360	Praa.g_01132	Pras.g_00028
OG0001361	Praa.g_01209	Pras.g_00107
OG0001362	Praa.g_01257	Pras.g_00152
OG0001364	Praa.g_01547	Pras.g_00423
OG0001365	Praa.g_01698, Praa.g_01611	Pras.g_00482
OG0001366	Praa.g_01673	Pras.g_00587
OG0001367	Praa.g_01716	Pras.g_00630
OG0001368	Praa.g_01841	Pras.g_00752
OG0001371	Praa.g_00067	Pras.g_00919
OG0001372	Praa.g_00068	Pras.g_00920
OG0001373	Praa.g_00075	Pras.g_00926
OG0001374	Praa.g_00087	Pras.g_00938
OG0001375	Praa.g_00135	Pras.g_00986
OG0001376	Praa.g_00234	Pras.g_01086
OG0001377	Praa.g_00256	Pras.g_01108
OG0001378	Praa.g_00272	Pras.g_01124
OG0001379	Praa.g_00361	Pras.g_01215
OG0001382	Praa.g_00460	Pras.g_01338
OG0001383	Praa.g_00511	Pras.g_01389
OG0001384	Praa.g_00519	Pras.g_01397
OG0001385	Praa.g_00666	Pras.g_01542
OG0001386	Praa.g_00674	Pras.g_01550
OG0001387	Praa.g_00676	Pras.g_01552
OG0001388	Praa.g_00686	Pras.g_01562
OG0001389	Praa.g_00716	Pras.g_01611
OG0001390	Praa.g_00749	Pras.g_01647
OG0001391	Praa.g_00788	Pras.g_01687
OG0001392	Praa.g_00889	Pras.g_01785
OG0001393	Praa.g_00891	Pras.g_01787
OG0001394	Praa.g_00912	Pras.g_01806
OG0001395	Praa.g_00915	Pras.g_01809
OG0001396	Praa.g_00996	Pras.g_01892
OG0001397	Praa.g_01024	Pras.g_01919
OG0001398	Praa.g_01043	Pras.g_01938
OG0001399	Praa.g_01053	Pras.g_01948
OG0001400	Praa.g_01062	Pras.g_01956
OG0001401	Praa.g_01069	Pras.g_01963
OG0001402	Praa.g_01146	Pras.g_00042
OG0001403	Praa.g_01319	Pras.g_00210
OG0001404	Praa.g_01357	Pras.g_00241
OG0001405	Praa.g_01367	Pras.g_00251
OG0001406	Praa.g_01515	Pras.g_00390
OG0001407	Praa.g_01518	Pras.g_00393
OG0001408	Praa.g_01568	Pras.g_00444
OG0001409	Praa.g_01581	Pras.g_00457
OG0001411	Praa.g_01607	Pras.g_00478
OG0001414	Praa.g_00062	Pras.g_00913
OG0001415	Praa.g_00326	Pras.g_01178
OG0001416	Praa.g_00521	Pras.g_01399
OG0001417	Praa.g_00675	Pras.g_01551
OG0001418	Praa.g_00761	Pras.g_01660
OG0001419	Praa.g_00792	Pras.g_01691
OG0001420	Praa.g_00893	Pras.g_01789
OG0001422	Praa.g_01058	Pras.g_01953
OG0001423	Praa.g_01133	Pras.g_00029
OG0001424	Praa.g_01223	Pras.g_00121
OG0001425	Praa.g_01587	Pras.g_00462
OG0001426	Praa.g_01914	Pras.g_00827
OG0001427	Praa.g_00371	Pras.g_01225
OG0001428	Praa.g_01390	Pras.g_00277
OG0001428	Praa.g_01392	Pras.g_00279
OG0001430	Praa.g_01007	Pras.g_01902
OG0001431	Praa.g_01060	Pras.g_01954
OG0001432	Praa.g_01063	Pras.g_01957
OG0001433	Praa.g_01260	Pras.g_00154
OG0001434	Praa.g_01342	Pras.g_00227
OG0001435	Praa.g_01580	Pras.g_00456
OG0001438	Praa.g_00620	Pras.g_01496
OG0001440	Praa.g_01018	Pras.g_01913
OG0001441	Praa.g_01100	Pras.g_01993
OG0001442	Praa.g_01123	Pras.g_00017
OG0001443	Praa.g_01143	Pras.g_00039
OG0001444	Praa.g_01178	Pras.g_00075
OG0001445	Praa.g_01246	Pras.g_00167
OG0001446	Praa.g_01248	Pras.g_00169
OG0001447	Praa.g_01249	Pras.g_00170
OG0001449	Praa.g_01624, Praa.g_01794	Pras.g_00292
OG0001454	Praa.g_00366	Pras.g_01220
OG0001455	Praa.g_00410	Pras.g_00133
OG0001457	Praa.g_00702	Pras.g_01578
OG0001458	Praa.g_00748	Pras.g_01646
OG0001460	Praa.g_00867	Pras.g_01763
OG0001461	Praa.g_00937	Pras.g_01832
OG0001462	Praa.g_01006	Pras.g_01901
OG0001463	Praa.g_01052	Pras.g_01947
OG0001464	Praa.g_01057	Pras.g_01952
OG0001465	Praa.g_01284	Pras.g_00172
OG0001466	Praa.g_01296	Pras.g_00535
OG0001467	Praa.g_01473	Pras.g_00347
OG0001468	Praa.g_01803	Pras.g_00714
OG0001470	Praa.g_00320	Pras.g_01172
OG0001471	Praa.g_00416	Pras.g_01295
OG0001472	Praa.g_00866	Pras.g_01762
OG0001473	Praa.g_00875	Pras.g_01771
OG0001474	Praa.g_00877	Pras.g_01773
OG0001475	Praa.g_01048	Pras.g_01943
OG0001476	Praa.g_01049	Pras.g_01944
OG0001477	Praa.g_01050	Pras.g_01945
OG0001478	Praa.g_01056	Pras.g_01951
OG0001479	Praa.g_01085	Pras.g_01978
OG0001480	Praa.g_01094	Pras.g_01987
OG0001481	Praa.g_01175	Pras.g_00072
OG0001482	Praa.g_01237	Pras.g_00495, Pras.g_00510
OG0001485	Praa.g_01696	Pras.g_00610
OG0001488	Praa.g_00172	Pras.g_01023
OG0001489	Praa.g_00374	Pras.g_01228
OG0001490	Praa.g_00394	Pras.g_01255
OG0001491	Praa.g_00778	Pras.g_01677
OG0001492	Praa.g_00837	Pras.g_01733
OG0001493	Praa.g_00878	Pras.g_01774
OG0001494	Praa.g_00879	Pras.g_01775
OG0001495	Praa.g_00880	Pras.g_01776
OG0001496	Praa.g_00881	Pras.g_01777
OG0001497	Praa.g_00882	Pras.g_01778
OG0001498	Praa.g_00883	Pras.g_01779
OG0001499	Praa.g_00884	Pras.g_01780
OG0001500	Praa.g_00885	Pras.g_01781
OG0001501	Praa.g_00886	Pras.g_01782
OG0001502	Praa.g_00887	Pras.g_01783
OG0001503	Praa.g_00888	Pras.g_01784
OG0001504	Praa.g_00922	Pras.g_01816
OG0001507	Praa.g_01142	Pras.g_00038
OG0001508	Praa.g_01579	Pras.g_00455
OG0001509	Praa.g_01717	Pras.g_00631
OG0001510	Praa.g_01795	Pras.g_00706
OG0001513	Praa.g_00105	Pras.g_00956
OG0001514	Praa.g_00412	Pras.g_00137
OG0001514	Praa.g_01299	Pras.g_00183
OG0001515	Praa.g_00752	Pras.g_01651
OG0001516	Praa.g_00986	Pras.g_01882
OG0001517	Praa.g_01067	Pras.g_01961
OG0001518	Praa.g_01622	Pras.g_00145
OG0001523	Praa.g_00061	Pras.g_00912
OG0001524	Praa.g_00375	Pras.g_01229
OG0001525	Praa.g_00458	Pras.g_01336
OG0001526	Praa.g_00895	Pras.g_01790
OG0001527	Praa.g_01098	Pras.g_01991
OG0001528	Praa.g_01258	Pras.g_00135
OG0001529	Praa.g_01262	Pras.g_00155
OG0001532	Praa.g_00034	Pras.g_00876
OG0001533	Praa.g_00395	Pras.g_01256
OG0001534	Praa.g_00411	Pras.g_00138
OG0001535	Praa.g_00863	Pras.g_01759
OG0001536	Praa.g_01096	Pras.g_01989
OG0001537	Praa.g_01263	Pras.g_01630, Pras.g_00156
OG0001538	Praa.g_01286	Pras.g_00174
OG0001539	Praa.g_01304	Pras.g_00188
OG0001540	Praa.g_01305	Pras.g_00189
OG0001541	Praa.g_01411	Pras.g_00307, Pras.g_00298
OG0001542	Praa.g_01583	Pras.g_00459
OG0001543	Praa.g_01594	Pras.g_00468
OG0001549	Praa.g_00126	Pras.g_00977
OG0001550	Praa.g_00307	Pras.g_01159
OG0001551	Praa.g_00331	Pras.g_01183
OG0001552	Praa.g_00368	Pras.g_01222
OG0001553	Praa.g_00386	Pras.g_01243
OG0001554	Praa.g_00387	Pras.g_01244
OG0001555	Praa.g_00456	Pras.g_01334
OG0001556	Praa.g_00469	Pras.g_01347
OG0001557	Praa.g_00677	Pras.g_01553
OG0001558	Praa.g_00744	Pras.g_01642
OG0001559	Praa.g_00753	Pras.g_01652
OG0001560	Praa.g_00770	Pras.g_01669
OG0001561	Praa.g_00868	Pras.g_01764
OG0001562	Praa.g_01005	Pras.g_01900
OG0001563	Praa.g_01065	Pras.g_01959
OG0001564	Praa.g_01066	Pras.g_01960
OG0001565	Praa.g_01068	Pras.g_01962
OG0001566	Praa.g_01071	Pras.g_01965
OG0001567	Praa.g_01078	Pras.g_01971
OG0001568	Praa.g_01093	Pras.g_01986
OG0001569	Praa.g_01097	Pras.g_01990
OG0001570	Praa.g_01103	Pras.g_01996
OG0001571	Praa.g_01116	Pras.g_00010
OG0001572	Praa.g_01124	Pras.g_00019
OG0001573	Praa.g_01126	Pras.g_00022
OG0001574	Praa.g_01251	Pras.g_00143
OG0001575	Praa.g_01281	Pras.g_00164
OG0001576	Praa.g_01292	Pras.g_00180
OG0001577	Praa.g_01363	Pras.g_00247
OG0001578	Praa.g_01365	Pras.g_00249
OG0001579	Praa.g_01398	Pras.g_00293
OG0001582	Praa.g_01560	Pras.g_00436
OG0001583	Praa.g_01562	Pras.g_00438
OG0001584	Praa.g_01563	Pras.g_00439
OG0001585	Praa.g_01573	Pras.g_00449
OG0001586	Praa.g_01851	Pras.g_00763
OG0001591	Praa.g_00362	Pras.g_01216
OG0001592	Praa.g_00393	Pras.g_01254, Pras.g_01253
OG0001593	Praa.g_00459	Pras.g_01337
OG0001594	Praa.g_00468	Pras.g_01346
OG0001595	Praa.g_00706	Pras.g_01582
OG0001596	Praa.g_00755	Pras.g_01654
OG0001597	Praa.g_00870	Pras.g_01766
OG0001599	Praa.g_01136	Pras.g_00032
OG0001600	Praa.g_01137	Pras.g_00033
OG0001601	Praa.g_01138	Pras.g_00034
OG0001602	Praa.g_01139	Pras.g_00035
OG0001603	Praa.g_01619	Pras.g_00491
OG0001604	Praa.g_01648	Pras.g_00563
OG0001605	Praa.g_01721	Pras.g_00635
OG0001609	Praa.g_00367	Pras.g_01221
OG0001610	Praa.g_00701	Pras.g_01577
OG0001611	Praa.g_00736	Pras.g_01632
OG0001612	Praa.g_00779	Pras.g_01678
OG0001613	Praa.g_00874	Pras.g_01770
OG0001614	Praa.g_00990	Pras.g_01886
OG0001617	Praa.g_01333	Pras.g_00225
OG0001618	Praa.g_01341	Pras.g_00226
OG0001619	Praa.g_01355	Pras.g_00239
OG0001623	Praa.g_00337	Pras.g_01190
OG0001624	Praa.g_00872	Pras.g_01768
OG0001625	Praa.g_01001	Pras.g_01895
OG0001627	Praa.g_01343	Pras.g_00229
OG0001628	Praa.g_01604	Pras.g_00476
OG0001638	Praa.g_00060	Pras.g_00910
OG0001638	Praa.g_01225	Pras.g_00906
OG0001639	Praa.g_00110	Pras.g_00961
OG0001640	Praa.g_00180	Pras.g_01031
OG0001641	Praa.g_00363	Pras.g_01217
OG0001642	Praa.g_00365	Pras.g_01219
OG0001643	Praa.g_00389	Pras.g_01250
OG0001644	Praa.g_00390	Pras.g_01251
OG0001645	Praa.g_00392	Pras.g_01252
OG0001647	Praa.g_00466	Pras.g_01344
OG0001648	Praa.g_00560	Pras.g_01436
OG0001649	Praa.g_00566	Pras.g_01442
OG0001650	Praa.g_00710	Pras.g_01605
OG0001651	Praa.g_00745	Pras.g_01643
OG0001652	Praa.g_00746	Pras.g_01644
OG0001653	Praa.g_00771	Pras.g_01670
OG0001654	Praa.g_00777	Pras.g_01676
OG0001655	Praa.g_00785	Pras.g_01684
OG0001656	Praa.g_00808	Pras.g_01706
OG0001657	Praa.g_00861	Pras.g_01757
OG0001658	Praa.g_00873	Pras.g_01769
OG0001659	Praa.g_00919	Pras.g_01813
OG0001660	Praa.g_01002	Pras.g_01896
OG0001661	Praa.g_01004	Pras.g_01899
OG0001662	Praa.g_01009	Pras.g_01904
OG0001663	Praa.g_01026	Pras.g_01921
OG0001664	Praa.g_01027	Pras.g_01922
OG0001665	Praa.g_01047	Pras.g_01942
OG0001666	Praa.g_01051	Pras.g_01946
OG0001667	Praa.g_01054	Pras.g_01949
OG0001668	Praa.g_01061	Pras.g_01955
OG0001669	Praa.g_01073	Pras.g_01967
OG0001670	Praa.g_01074	Pras.g_01968
OG0001671	Praa.g_01081	Pras.g_01974
OG0001672	Praa.g_01086	Pras.g_01979
OG0001673	Praa.g_01087	Pras.g_01980
OG0001674	Praa.g_01088	Pras.g_01981
OG0001675	Praa.g_01114	Pras.g_00008
OG0001676	Praa.g_01119	Pras.g_00013
OG0001677	Praa.g_01135	Pras.g_00031
OG0001678	Praa.g_01206	Pras.g_00104
OG0001679	Praa.g_01214	Pras.g_00112
OG0001680	Praa.g_01253	Pras.g_00149
OG0001681	Praa.g_01293	Pras.g_00181
OG0001682	Praa.g_01302	Pras.g_00186
OG0001684	Praa.g_01559	Pras.g_00435
OG0001685	Praa.g_01566	Pras.g_00442
OG0001686	Praa.g_01569	Pras.g_00445
OG0001687	Praa.g_01575	Pras.g_00451
OG0001688	Praa.g_01578	Pras.g_00454
OG0001689	Praa.g_01582	Pras.g_00458
OG0001690	Praa.g_01584	Pras.g_00460
OG0001691	Praa.g_01586	Pras.g_00461
OG0001692	Praa.g_01640	Pras.g_00555
OG0001693	Praa.g_01891	Pras.g_00803
OG0001698	Praa.g_00496	Pras.g_01374
OG0001699	Praa.g_00707	Pras.g_01583
OG0001700	Praa.g_00739	Pras.g_01635
OG0001701	Praa.g_00741	Pras.g_01637
OG0001702	Praa.g_00759	Pras.g_01658
OG0001703	Praa.g_00772	Pras.g_01671
OG0001704	Praa.g_01003	Pras.g_01897
OG0001706	Praa.g_01118	Pras.g_00012
OG0001707	Praa.g_01140	Pras.g_00036
OG0001708	Praa.g_01283	Pras.g_00171
OG0001722	Praa.g_00737	Pras.g_01633
OG0001723	Praa.g_00743	Pras.g_00141
OG0001724	Praa.g_00790	Pras.g_01689
OG0001725	Praa.g_00869	Pras.g_01765
OG0001726	Praa.g_01102	Pras.g_01995
OG0001727	Praa.g_01269	Pras.g_00524
OG0001728	Praa.g_01303	Pras.g_00187
OG0001729	Praa.g_01336	Pras.g_00313
OG0001731	Praa.g_01591	Pras.g_00465
OG0001732	Praa.g_01615	Pras.g_00484
OG0001783	Praa.g_00041	Pras.g_00894
OG0001785	Praa.g_00756	Pras.g_01655
OG0001786	Praa.g_00833	Pras.g_01730
OG0001787	Praa.g_01122	Pras.g_00016
OG0001788	Praa.g_01247	Pras.g_00168
OG0001789	Praa.g_01275	Pras.g_00158
OG0001790	Praa.g_01277	Pras.g_00160
OG0001791	Praa.g_01279	Pras.g_00161
OG0001794	Praa.g_01613	Pras.g_00483
OG0001806	Praa.g_00376	Pras.g_01230
OG0001807	Praa.g_00388	Pras.g_01246
OG0001808	Praa.g_00398	Pras.g_01274
OG0001809	Praa.g_00762	Pras.g_01661
OG0001810	Praa.g_00773	Pras.g_01672
OG0001811	Praa.g_00774	Pras.g_01673
OG0001812	Praa.g_00775	Pras.g_01674
OG0001813	Praa.g_00776	Pras.g_01675
OG0001814	Praa.g_00871	Pras.g_01767
OG0001815	Praa.g_01000	Pras.g_01894
OG0001818	Praa.g_01108	Pras.g_00002
OG0001819	Praa.g_01232	Pras.g_01262
OG0001820	Praa.g_01285	Pras.g_00173
OG0001821	Praa.g_01295	Pras.g_00534
OG0001822	Praa.g_01393	Pras.g_00286
OG0001824	Praa.g_01577	Pras.g_00453
OG0001825	Praa.g_01602	Pras.g_00474
OG0001826	Praa.g_01617	Pras.g_00488
OG0001837	Praa.g_00342	Pras.g_01196
OG0001839	Praa.g_01265	Pras.g_01266
OG0001841	Praa.g_01282	Pras.g_00165
OG0001842	Praa.g_01306	Pras.g_00190
OG0001845	Praa.g_01497	Pras.g_00371
OG0001846	Praa.g_01561	Pras.g_00437
OG0001848	Praa.g_01610	Pras.g_00481
OG0001859	Praa.g_00258	Pras.g_01110
OG0001860	Praa.g_00428	Pras.g_01306
OG0001861	Praa.g_01111	Pras.g_00005
OG0001862	Praa.g_01112	Pras.g_00006
OG0001863	Praa.g_01121	Pras.g_00015
OG0001866	Praa.g_01259	Pras.g_00153
OG0001869	Praa.g_01448	Pras.g_00284
OG0001906	Praa.g_00273	Pras.g_01125
OG0001907	Praa.g_01233	Pras.g_00146
OG0001909	Praa.g_01612	Pras.g_00532
OG0001950	Praa.g_01092	Pras.g_01985
OG0001951	Praa.g_01391	Pras.g_00278
OG0001982	Praa.g_00360	Pras.g_01214
OG0001983	Praa.g_00999	Pras.g_01893
OG0001984	Praa.g_01234	Pras.g_01245
OG0001986	Praa.g_01389	Pras.g_00276
OG0001988	Praa.g_01616	Pras.g_00486
OG0002019	Praa.g_00402	Pras.g_00498
OG0002020	Praa.g_00406	Pras.g_00502
OG0002021	Praa.g_00408	Pras.g_01272
OG0002022	Praa.g_01239	Pras.g_00497
OG0002025	Praa.g_01441	Pras.g_00283
OG0002051	Praa.g_00403	Pras.g_00499
OG0002052	Praa.g_00769	Pras.g_01668
OG0002053	Praa.g_01238	Pras.g_00496
OG0002119	Praa.g_00404	Pras.g_00501
OG0002128	Praa.g_01855	Pras.g_00767
OG0002172	Praa.g_00418	Pras.g_01297
OG0002175	Praa.g_01388	Pras.g_00275
OG0002178	Praa.g_01603	Pras.g_00475
OG0002180	Praa.g_01621	Pras.g_00505
OG0002239	Praa.g_00407	Pras.g_01270
OG0002240	Praa.g_01408	Pras.g_00316
OG0002245	Praa.g_01609	Pras.g_00479
OG0002343	Praa.g_01076	Pras.g_01970
OG0002347	Praa.g_01421	Pras.g_00288
OG0002514	Praa.g_00945	Pras.g_01840
OG0002516	Praa.g_01079	Pras.g_01972
OG0002520	Praa.g_01243	Pras.g_00132
OG0002521	Praa.g_01592	Pras.g_00466
