Orthogroup	Praa	Prag
OG0001152	Praa.g_01808	Prag.g_01836
OG0001153	Praa.g_01809	Prag.g_01837
OG0001154	Praa.g_01811	Prag.g_01839
OG0001155	Praa.g_01813	Prag.g_01841
OG0001156	Praa.g_01815	Prag.g_01843
OG0001157	Praa.g_01816	Prag.g_01844
OG0001158	Praa.g_01818	Prag.g_01846
OG0001159	Praa.g_01819	Prag.g_01847
OG0001160	Praa.g_01820	Prag.g_01848
OG0001161	Praa.g_01821	Prag.g_01849
OG0001162	Praa.g_01822	Prag.g_01850
OG0001163	Praa.g_01823	Prag.g_01851
OG0001164	Praa.g_01824	Prag.g_01852
OG0001165	Praa.g_01825	Prag.g_01853
OG0001166	Praa.g_01826	Prag.g_01854
OG0001167	Praa.g_01827	Prag.g_01855
OG0001168	Praa.g_01828	Prag.g_01856
OG0001169	Praa.g_01829	Prag.g_01857
OG0001170	Praa.g_01830	Prag.g_01859
OG0001171	Praa.g_01831	Prag.g_01860
OG0001172	Praa.g_01833	Prag.g_01862
OG0001173	Praa.g_01835	Prag.g_01864
OG0001174	Praa.g_01836	Prag.g_01865
OG0001175	Praa.g_01837	Prag.g_01866
OG0001176	Praa.g_01838	Prag.g_01867
OG0001177	Praa.g_01840	Prag.g_01869
OG0001178	Praa.g_01843	Prag.g_01872
OG0001179	Praa.g_01844	Prag.g_01873
OG0001180	Praa.g_01845	Prag.g_01874
OG0001181	Praa.g_01846	Prag.g_01875
OG0001182	Praa.g_01847	Prag.g_01876
OG0001183	Praa.g_01848	Prag.g_01877
OG0001184	Praa.g_01850	Prag.g_01879
OG0001185	Praa.g_01853	Prag.g_01882
OG0001186	Praa.g_01854	Prag.g_01883
OG0001187	Praa.g_01856	Prag.g_01884
OG0001188	Praa.g_01857	Prag.g_01885
OG0001189	Praa.g_01858	Prag.g_01886
OG0001190	Praa.g_01859	Prag.g_01887
OG0001191	Praa.g_01860	Prag.g_01888
OG0001192	Praa.g_01861	Prag.g_01889
OG0001193	Praa.g_01862	Prag.g_01890
OG0001194	Praa.g_01863	Prag.g_01891
OG0001195	Praa.g_01864	Prag.g_01892
OG0001196	Praa.g_01865	Prag.g_01893
OG0001197	Praa.g_01866	Prag.g_01894
OG0001198	Praa.g_01867	Prag.g_01895
OG0001199	Praa.g_01868	Prag.g_01896
OG0001200	Praa.g_01869	Prag.g_01897
OG0001201	Praa.g_01870	Prag.g_01898
OG0001202	Praa.g_01871	Prag.g_01899
OG0001203	Praa.g_01873	Prag.g_01901
OG0001204	Praa.g_01875	Prag.g_01903
OG0001205	Praa.g_01876	Prag.g_01904
OG0001206	Praa.g_01877	Prag.g_01905
OG0001207	Praa.g_01878	Prag.g_01906
OG0001208	Praa.g_01879	Prag.g_01907
OG0001209	Praa.g_01880	Prag.g_01908
OG0001210	Praa.g_01881	Prag.g_01909
OG0001211	Praa.g_01882	Prag.g_01910
OG0001212	Praa.g_01883	Prag.g_01911
OG0001213	Praa.g_01884	Prag.g_01912
OG0001214	Praa.g_01886	Prag.g_01914
OG0001215	Praa.g_01887	Prag.g_01915
OG0001216	Praa.g_01888	Prag.g_01916
OG0001217	Praa.g_01889	Prag.g_01917
OG0001218	Praa.g_01890	Prag.g_01918
OG0001219	Praa.g_01892	Prag.g_01921
OG0001220	Praa.g_01893	Prag.g_01922
OG0001221	Praa.g_01896	Prag.g_01925
OG0001222	Praa.g_01897	Prag.g_01926
OG0001223	Praa.g_01898	Prag.g_01927
OG0001224	Praa.g_01899	Prag.g_01928
OG0001225	Praa.g_01900	Prag.g_01929
OG0001226	Praa.g_01901	Prag.g_01930
OG0001227	Praa.g_01902	Prag.g_01931
OG0001228	Praa.g_01903	Prag.g_01932
OG0001229	Praa.g_01904	Prag.g_01933
OG0001230	Praa.g_01905	Prag.g_01934
OG0001231	Praa.g_01906	Prag.g_01935
OG0001232	Praa.g_01907	Prag.g_01936
OG0001233	Praa.g_01908	Prag.g_01937
OG0001234	Praa.g_01909	Prag.g_01938
OG0001235	Praa.g_01910	Prag.g_01939
OG0001236	Praa.g_01912	Prag.g_01941
OG0001237	Praa.g_01913	Prag.g_01942
OG0001238	Praa.g_01915	Prag.g_01944
OG0001239	Praa.g_01916	Prag.g_01945
OG0001240	Praa.g_01917	Prag.g_01946
OG0001241	Praa.g_01919	Prag.g_01948
OG0001242	Praa.g_01920	Prag.g_01949
OG0001243	Praa.g_01921	Prag.g_01950
OG0001244	Praa.g_01922	Prag.g_01951
OG0001245	Praa.g_01923	Prag.g_01952
OG0001246	Praa.g_01924	Prag.g_01953
OG0001247	Praa.g_01925	Prag.g_01954
OG0001248	Praa.g_01926	Prag.g_01955
OG0001249	Praa.g_01927	Prag.g_01956
OG0001250	Praa.g_01928	Prag.g_01957
OG0001251	Praa.g_00092	Prag.g_00086
OG0001252	Praa.g_00138	Prag.g_00131
OG0001253	Praa.g_00150	Prag.g_00143
OG0001254	Praa.g_00281	Prag.g_00272
OG0001255	Praa.g_00333	Prag.g_00328
OG0001256	Praa.g_01288	Prag.g_01326
OG0001257	Praa.g_00482	Prag.g_00461
OG0001258	Praa.g_00498	Prag.g_00477
OG0001259	Praa.g_00590	Prag.g_00568
OG0001260	Praa.g_00750	Prag.g_00743
OG0001261	Praa.g_00839	Prag.g_00839
OG0001262	Praa.g_00855	Prag.g_00855
OG0001263	Praa.g_00876	Prag.g_00876
OG0001264	Praa.g_00906	Prag.g_00905
OG0001265	Praa.g_01015	Prag.g_01012
OG0001266	Praa.g_01064	Prag.g_01060
OG0001267	Praa.g_01144	Prag.g_01137
OG0001268	Praa.g_01157	Prag.g_01150
OG0001269	Praa.g_01349	Prag.g_01372
OG0001270	Praa.g_01516	Prag.g_01530
OG0001271	Praa.g_01527	Prag.g_01541
OG0001272	Praa.g_01570	Prag.g_01581
OG0001273	Praa.g_01571	Prag.g_01582
OG0001274	Praa.g_01576	Prag.g_01587
OG0001276	Praa.g_01605	Prag.g_01616
OG0001277	Praa.g_01618	Prag.g_01630
OG0001278	Praa.g_01627	Prag.g_01661
OG0001279	Praa.g_01631	Prag.g_01665
OG0001280	Praa.g_01634	Prag.g_01668
OG0001281	Praa.g_01702	Prag.g_01735
OG0001282	Praa.g_01727	Prag.g_01759
OG0001283	Praa.g_01814	Prag.g_01842
OG0001284	Praa.g_01842	Prag.g_01871
OG0001285	Praa.g_01874	Prag.g_01902
OG0001286	Praa.g_01918	Prag.g_01947
OG0001290	Praa.g_00030	Prag.g_00030
OG0001291	Praa.g_00071	Prag.g_00065
OG0001292	Praa.g_00074	Prag.g_00068
OG0001293	Praa.g_00076	Prag.g_00070
OG0001295	Praa.g_00119	Prag.g_00112
OG0001296	Praa.g_00125	Prag.g_00118
OG0001297	Praa.g_00199	Prag.g_00192
OG0001298	Praa.g_00243	Prag.g_00236
OG0001300	Praa.g_00372	Prag.g_00367
OG0001301	Praa.g_00637	Prag.g_00615
OG0001302	Praa.g_00754	Prag.g_00748
OG0001303	Praa.g_00758	Prag.g_00752
OG0001304	Praa.g_01030	Prag.g_01027
OG0001305	Praa.g_01035	Prag.g_01032
OG0001306	Praa.g_01072	Prag.g_01068
OG0001307	Praa.g_01082	Prag.g_01078
OG0001308	Praa.g_01107	Prag.g_01100
OG0001309	Praa.g_01109	Prag.g_01102
OG0001310	Praa.g_01120	Prag.g_01111
OG0001311	Praa.g_01187	Prag.g_01181
OG0001312	Praa.g_01350	Prag.g_01373
OG0001313	Praa.g_01574	Prag.g_01585
OG0001314	Praa.g_01658	Prag.g_01692
OG0001315	Praa.g_01694	Prag.g_01727
OG0001316	Praa.g_01810	Prag.g_01838
OG0001318	Praa.g_00141	Prag.g_00134
OG0001319	Praa.g_00238	Prag.g_00231
OG0001320	Praa.g_00467	Prag.g_00446
OG0001321	Praa.g_00760	Prag.g_00754
OG0001322	Praa.g_00783	Prag.g_00787
OG0001323	Praa.g_01055	Prag.g_01051
OG0001324	Praa.g_01090	Prag.g_01086
OG0001325	Praa.g_01113	Prag.g_01104
OG0001326	Praa.g_01287	Prag.g_01325
OG0001327	Praa.g_01289	Prag.g_01327
OG0001328	Praa.g_01323	Prag.g_01360
OG0001330	Praa.g_01567	Prag.g_01578
OG0001331	Praa.g_01632	Prag.g_01666
OG0001332	Praa.g_01683	Prag.g_01716
OG0001333	Praa.g_01779	Prag.g_01808
OG0001334	Praa.g_01834	Prag.g_01863
OG0001335	Praa.g_01872	Prag.g_01900
OG0001337	Praa.g_00118	Prag.g_00111
OG0001338	Praa.g_00144	Prag.g_00137
OG0001339	Praa.g_00203	Prag.g_00196
OG0001340	Praa.g_00248	Prag.g_00241
OG0001341	Praa.g_00261	Prag.g_00252
OG0001342	Praa.g_00280	Prag.g_00271
OG0001343	Praa.g_00339	Prag.g_00334
OG0001344	Praa.g_00377	Prag.g_00371
OG0001345	Praa.g_00434	Prag.g_00413
OG0001346	Praa.g_00472	Prag.g_00451
OG0001347	Praa.g_00486	Prag.g_00465
OG0001348	Praa.g_00504	Prag.g_00483
OG0001349	Praa.g_00509	Prag.g_00488
OG0001350	Praa.g_00514	Prag.g_00493
OG0001351	Praa.g_00577	Prag.g_00555
OG0001352	Praa.g_00682	Prag.g_00660
OG0001353	Praa.g_00703	Prag.g_00681
OG0001354	Praa.g_00786	Prag.g_00790
OG0001355	Praa.g_00845	Prag.g_00845
OG0001356	Praa.g_00890	Prag.g_00890
OG0001357	Praa.g_00992	Prag.g_00992
OG0001358	Praa.g_01014	Prag.g_01011
OG0001359	Praa.g_01131	Prag.g_01124
OG0001360	Praa.g_01132	Prag.g_01125
OG0001361	Praa.g_01209	Prag.g_01203
OG0001362	Praa.g_01257	Prag.g_01302
OG0001363	Praa.g_01396	Prag.g_01427
OG0001364	Praa.g_01547	Prag.g_01560
OG0001365	Praa.g_01698, Praa.g_01611	Prag.g_01422
OG0001366	Praa.g_01673	Prag.g_01706
OG0001367	Praa.g_01716	Prag.g_01749
OG0001368	Praa.g_01841	Prag.g_01870
OG0001371	Praa.g_00067	Prag.g_00061
OG0001372	Praa.g_00068	Prag.g_00062
OG0001373	Praa.g_00075	Prag.g_00069
OG0001374	Praa.g_00087	Prag.g_00081
OG0001375	Praa.g_00135	Prag.g_00128
OG0001376	Praa.g_00234	Prag.g_00227
OG0001377	Praa.g_00256	Prag.g_00248
OG0001378	Praa.g_00272	Prag.g_00263
OG0001379	Praa.g_00361	Prag.g_00356
OG0001380	Praa.g_00397	Prag.g_01272
OG0001381	Praa.g_00453	Prag.g_00433
OG0001382	Praa.g_00460	Prag.g_00439
OG0001383	Praa.g_00511	Prag.g_00490
OG0001384	Praa.g_00519	Prag.g_00498
OG0001385	Praa.g_00666	Prag.g_00644
OG0001386	Praa.g_00674	Prag.g_00652
OG0001387	Praa.g_00676	Prag.g_00654
OG0001388	Praa.g_00686	Prag.g_00664
OG0001389	Praa.g_00716	Prag.g_00697
OG0001390	Praa.g_00749	Prag.g_00742
OG0001391	Praa.g_00788	Prag.g_00792
OG0001392	Praa.g_00889	Prag.g_00889
OG0001393	Praa.g_00891	Prag.g_00891
OG0001394	Praa.g_00912	Prag.g_00911
OG0001395	Praa.g_00915	Prag.g_00914
OG0001396	Praa.g_00996	Prag.g_00996
OG0001397	Praa.g_01024	Prag.g_01021
OG0001398	Praa.g_01043	Prag.g_01040
OG0001399	Praa.g_01053	Prag.g_01049
OG0001400	Praa.g_01062	Prag.g_01058
OG0001401	Praa.g_01069	Prag.g_01065
OG0001402	Praa.g_01146	Prag.g_01139
OG0001403	Praa.g_01319	Prag.g_01356
OG0001404	Praa.g_01357	Prag.g_01380
OG0001405	Praa.g_01367	Prag.g_01390
OG0001406	Praa.g_01515	Prag.g_01529
OG0001407	Praa.g_01518	Prag.g_01532
OG0001408	Praa.g_01568	Prag.g_01579
OG0001409	Praa.g_01581	Prag.g_01592
OG0001410	Praa.g_01595	Prag.g_01606
OG0001411	Praa.g_01607	Prag.g_01618
OG0001414	Praa.g_00062	Prag.g_00055
OG0001415	Praa.g_00326	Prag.g_00317
OG0001416	Praa.g_00521	Prag.g_00500
OG0001417	Praa.g_00675	Prag.g_00653
OG0001418	Praa.g_00761	Prag.g_00755
OG0001419	Praa.g_00792	Prag.g_00796
OG0001420	Praa.g_00893	Prag.g_00893
OG0001421	Praa.g_00897	Prag.g_00896
OG0001422	Praa.g_01058	Prag.g_01054
OG0001423	Praa.g_01133	Prag.g_01126
OG0001424	Praa.g_01223	Prag.g_01217
OG0001425	Praa.g_01587	Prag.g_01599
OG0001426	Praa.g_01914	Prag.g_01943
OG0001427	Praa.g_00371	Prag.g_00366
OG0001429	Praa.g_00974	Prag.g_00974
OG0001430	Praa.g_01007	Prag.g_01004
OG0001431	Praa.g_01060	Prag.g_01056
OG0001432	Praa.g_01063	Prag.g_01059
OG0001433	Praa.g_01260	Prag.g_01304
OG0001434	Praa.g_01342	Prag.g_01628
OG0001435	Praa.g_01580	Prag.g_01590
OG0001438	Praa.g_00620	Prag.g_00598
OG0001439	Praa.g_00836	Prag.g_00837
OG0001440	Praa.g_01018	Prag.g_01015
OG0001441	Praa.g_01100	Prag.g_01096
OG0001442	Praa.g_01123	Prag.g_01113
OG0001443	Praa.g_01143	Prag.g_01136
OG0001444	Praa.g_01178	Prag.g_01172
OG0001445	Praa.g_01246	Prag.g_01268
OG0001447	Praa.g_01249	Prag.g_01271
OG0001448	Praa.g_01601	Prag.g_01612
OG0001449	Praa.g_01624, Praa.g_01794	Prag.g_01489
OG0001450	Praa.g_01625	Prag.g_01244
OG0001454	Praa.g_00366	Prag.g_00361
OG0001456	Praa.g_00589	Prag.g_00567
OG0001457	Praa.g_00702	Prag.g_00680
OG0001458	Praa.g_00748	Prag.g_00741
OG0001459	Praa.g_00781	Prag.g_00785
OG0001460	Praa.g_00867	Prag.g_00867
OG0001462	Praa.g_01006	Prag.g_01003
OG0001463	Praa.g_01052	Prag.g_01048
OG0001464	Praa.g_01057	Prag.g_01053
OG0001465	Praa.g_01284	Prag.g_01322
OG0001467	Praa.g_01473	Prag.g_01485
OG0001468	Praa.g_01803	Prag.g_01831
OG0001470	Praa.g_00320	Prag.g_00311
OG0001471	Praa.g_00416	Prag.g_00395
OG0001472	Praa.g_00866	Prag.g_00866
OG0001473	Praa.g_00875	Prag.g_00875
OG0001474	Praa.g_00877	Prag.g_00877
OG0001475	Praa.g_01048	Prag.g_01044
OG0001476	Praa.g_01049	Prag.g_01045
OG0001477	Praa.g_01050	Prag.g_01046
OG0001478	Praa.g_01056	Prag.g_01052
OG0001479	Praa.g_01085	Prag.g_01081
OG0001480	Praa.g_01094	Prag.g_01090
OG0001481	Praa.g_01175	Prag.g_01169
OG0001483	Praa.g_01312	Prag.g_01349
OG0001484	Praa.g_01397	Prag.g_01426
OG0001485	Praa.g_01696	Prag.g_01729
OG0001488	Praa.g_00172	Prag.g_00165
OG0001490	Praa.g_00394	Prag.g_00389
OG0001491	Praa.g_00778	Prag.g_00782
OG0001493	Praa.g_00878	Prag.g_00878
OG0001494	Praa.g_00879	Prag.g_00879
OG0001495	Praa.g_00880	Prag.g_00880
OG0001496	Praa.g_00881	Prag.g_00881
OG0001497	Praa.g_00882	Prag.g_00882
OG0001498	Praa.g_00883	Prag.g_00883
OG0001499	Praa.g_00884	Prag.g_00884
OG0001500	Praa.g_00885	Prag.g_00885
OG0001501	Praa.g_00886	Prag.g_00886
OG0001502	Praa.g_00887	Prag.g_00887
OG0001503	Praa.g_00888	Prag.g_00888
OG0001505	Praa.g_00998	Prag.g_00716
OG0001506	Praa.g_01077	Prag.g_01073
OG0001507	Praa.g_01142	Prag.g_01135
OG0001508	Praa.g_01579	Prag.g_01589
OG0001509	Praa.g_01717	Prag.g_01750
OG0001510	Praa.g_01795	Prag.g_01823
OG0001513	Praa.g_00105	Prag.g_00098
OG0001514	Praa.g_01299	Prag.g_01334
OG0001515	Praa.g_00752	Prag.g_00746
OG0001516	Praa.g_00986	Prag.g_00986
OG0001517	Praa.g_01067	Prag.g_01063
OG0001523	Praa.g_00061	Prag.g_00054
OG0001524	Praa.g_00375	Prag.g_00369
OG0001525	Praa.g_00458	Prag.g_00438
OG0001527	Praa.g_01098	Prag.g_01094
OG0001528	Praa.g_01258	Prag.g_01303
OG0001529	Praa.g_01262	Prag.g_01307
OG0001532	Praa.g_00034	Prag.g_00034
OG0001533	Praa.g_00395	Prag.g_00390
OG0001534	Praa.g_00411	Prag.g_00718
OG0001534	Praa.g_01585	Prag.g_01597
OG0001535	Praa.g_00863	Prag.g_00863
OG0001536	Praa.g_01096	Prag.g_01092
OG0001538	Praa.g_01286	Prag.g_01324
OG0001539	Praa.g_01304	Prag.g_01339
OG0001540	Praa.g_01305	Prag.g_01340
OG0001541	Praa.g_01411	Prag.g_01417
OG0001542	Praa.g_01583	Prag.g_01595
OG0001543	Praa.g_01594	Prag.g_01605
OG0001549	Praa.g_00126	Prag.g_00119
OG0001550	Praa.g_00307	Prag.g_00298
OG0001551	Praa.g_00331	Prag.g_00322
OG0001552	Praa.g_00368	Prag.g_00363
OG0001553	Praa.g_00386	Prag.g_00382
OG0001554	Praa.g_00387	Prag.g_00383
OG0001555	Praa.g_00456	Prag.g_00436
OG0001556	Praa.g_00469	Prag.g_00448
OG0001557	Praa.g_00677	Prag.g_00655
OG0001559	Praa.g_00753	Prag.g_00747
OG0001560	Praa.g_00770	Prag.g_00774
OG0001561	Praa.g_00868	Prag.g_00868
OG0001562	Praa.g_01005	Prag.g_01002
OG0001563	Praa.g_01065	Prag.g_01061
OG0001564	Praa.g_01066	Prag.g_01062
OG0001565	Praa.g_01068	Prag.g_01064
OG0001566	Praa.g_01071	Prag.g_01067
OG0001567	Praa.g_01078	Prag.g_01074
OG0001568	Praa.g_01093	Prag.g_01089
OG0001569	Praa.g_01097	Prag.g_01093
OG0001570	Praa.g_01103	Prag.g_01098
OG0001571	Praa.g_01116	Prag.g_01107
OG0001572	Praa.g_01124	Prag.g_01116
OG0001573	Praa.g_01126	Prag.g_01119
OG0001575	Praa.g_01281	Prag.g_01320
OG0001576	Praa.g_01292	Prag.g_01330
OG0001577	Praa.g_01363	Prag.g_01386
OG0001578	Praa.g_01365	Prag.g_01388
OG0001579	Praa.g_01398	Prag.g_01469
OG0001580	Praa.g_01436	Prag.g_01447
OG0001581	Praa.g_01438	Prag.g_01461, Prag.g_01449
OG0001582	Praa.g_01560	Prag.g_01573
OG0001583	Praa.g_01562	Prag.g_01574
OG0001584	Praa.g_01563	Prag.g_01575
OG0001585	Praa.g_01573	Prag.g_01584
OG0001586	Praa.g_01851	Prag.g_01880
OG0001590	Praa.g_00293	Prag.g_00284
OG0001591	Praa.g_00362	Prag.g_00357
OG0001592	Praa.g_00393	Prag.g_00388
OG0001594	Praa.g_00468	Prag.g_00447
OG0001595	Praa.g_00706	Prag.g_00684
OG0001596	Praa.g_00755	Prag.g_00749
OG0001597	Praa.g_00870	Prag.g_00870
OG0001598	Praa.g_00894	Prag.g_00894
OG0001599	Praa.g_01136	Prag.g_01129
OG0001600	Praa.g_01137	Prag.g_01130
OG0001601	Praa.g_01138	Prag.g_01131
OG0001602	Praa.g_01139	Prag.g_01132
OG0001603	Praa.g_01619	Prag.g_01632
OG0001604	Praa.g_01648	Prag.g_01682
OG0001609	Praa.g_00367	Prag.g_00362
OG0001610	Praa.g_00701	Prag.g_00679
OG0001611	Praa.g_00736	Prag.g_00727
OG0001612	Praa.g_00779	Prag.g_00783
OG0001613	Praa.g_00874	Prag.g_00874
OG0001614	Praa.g_00990	Prag.g_00990
OG0001615	Praa.g_01273	Prag.g_01312
OG0001616	Praa.g_01278	Prag.g_01317
OG0001619	Praa.g_01355	Prag.g_01378
OG0001623	Praa.g_00337	Prag.g_00332
OG0001624	Praa.g_00872	Prag.g_00872
OG0001625	Praa.g_01001	Prag.g_00997
OG0001626	Praa.g_01274	Prag.g_01313
OG0001627	Praa.g_01343	Prag.g_00725
OG0001628	Praa.g_01604	Prag.g_01615
OG0001639	Praa.g_00110	Prag.g_00103
OG0001640	Praa.g_00180	Prag.g_00173
OG0001641	Praa.g_00363	Prag.g_00358
OG0001642	Praa.g_00365	Prag.g_00360
OG0001643	Praa.g_00389	Prag.g_00384
OG0001644	Praa.g_00390	Prag.g_00385
OG0001645	Praa.g_00392	Prag.g_00387
OG0001647	Praa.g_00466	Prag.g_00445
OG0001648	Praa.g_00560	Prag.g_00538
OG0001649	Praa.g_00566	Prag.g_00544
OG0001650	Praa.g_00710	Prag.g_00691
OG0001651	Praa.g_00745	Prag.g_00737
OG0001652	Praa.g_00746	Prag.g_00739
OG0001653	Praa.g_00771	Prag.g_00775
OG0001654	Praa.g_00777	Prag.g_00781
OG0001655	Praa.g_00785	Prag.g_00789
OG0001656	Praa.g_00808	Prag.g_00811
OG0001657	Praa.g_00861	Prag.g_00861
OG0001658	Praa.g_00873	Prag.g_00873
OG0001659	Praa.g_00919	Prag.g_00918
OG0001660	Praa.g_01002	Prag.g_00998
OG0001661	Praa.g_01004	Prag.g_01001
OG0001662	Praa.g_01009	Prag.g_01006
OG0001663	Praa.g_01026	Prag.g_01023
OG0001664	Praa.g_01027	Prag.g_01024
OG0001665	Praa.g_01047	Prag.g_01043
OG0001666	Praa.g_01051	Prag.g_01047
OG0001667	Praa.g_01054	Prag.g_01050
OG0001668	Praa.g_01061	Prag.g_01057
OG0001669	Praa.g_01073	Prag.g_01069
OG0001670	Praa.g_01074	Prag.g_01070
OG0001671	Praa.g_01081	Prag.g_01077
OG0001672	Praa.g_01086	Prag.g_01082
OG0001673	Praa.g_01087	Prag.g_01083
OG0001674	Praa.g_01088	Prag.g_01084
OG0001675	Praa.g_01114	Prag.g_01105
OG0001676	Praa.g_01119	Prag.g_01110
OG0001677	Praa.g_01135	Prag.g_01128
OG0001678	Praa.g_01206	Prag.g_01200
OG0001679	Praa.g_01214	Prag.g_01208
OG0001680	Praa.g_01253	Prag.g_01265
OG0001681	Praa.g_01293	Prag.g_01331
OG0001682	Praa.g_01302	Prag.g_01337
OG0001683	Praa.g_01429	Prag.g_01276
OG0001684	Praa.g_01559	Prag.g_01572
OG0001685	Praa.g_01566	Prag.g_01577
OG0001686	Praa.g_01569	Prag.g_01580
OG0001687	Praa.g_01575	Prag.g_01586
OG0001688	Praa.g_01578	Prag.g_01588
OG0001689	Praa.g_01582	Prag.g_01594
OG0001690	Praa.g_01584	Prag.g_01596
OG0001691	Praa.g_01586	Prag.g_01598
OG0001692	Praa.g_01640	Prag.g_01674
OG0001693	Praa.g_01891	Prag.g_01919
OG0001698	Praa.g_00496	Prag.g_00475
OG0001700	Praa.g_00739	Prag.g_00731
OG0001701	Praa.g_00741	Prag.g_00733
OG0001702	Praa.g_00759	Prag.g_00753
OG0001703	Praa.g_00772	Prag.g_00776
OG0001704	Praa.g_01003	Prag.g_00999
OG0001706	Praa.g_01118	Prag.g_01109
OG0001707	Praa.g_01140	Prag.g_01133
OG0001708	Praa.g_01283	Prag.g_01321
OG0001722	Praa.g_00737	Prag.g_00728
OG0001723	Praa.g_00743	Prag.g_00736
OG0001724	Praa.g_00790	Prag.g_00794
OG0001725	Praa.g_00869	Prag.g_00869
OG0001727	Praa.g_01269	Prag.g_01309
OG0001728	Praa.g_01303	Prag.g_01338
OG0001731	Praa.g_01591	Prag.g_01602
OG0001732	Praa.g_01615	Prag.g_01622
OG0001783	Praa.g_00041	Prag.g_00041
OG0001784	Praa.g_00524	Prag.g_00503
OG0001785	Praa.g_00756	Prag.g_00750
OG0001787	Praa.g_01122	Prag.g_01112
OG0001788	Praa.g_01247	Prag.g_01269
OG0001789	Praa.g_01275	Prag.g_01314
OG0001790	Praa.g_01277	Prag.g_01316
OG0001791	Praa.g_01279	Prag.g_01318
OG0001793	Praa.g_01430	Prag.g_01277
OG0001794	Praa.g_01613	Prag.g_01620
OG0001806	Praa.g_00376	Prag.g_00370
OG0001808	Praa.g_00398	Prag.g_01305
OG0001809	Praa.g_00762	Prag.g_00756
OG0001810	Praa.g_00773	Prag.g_00777
OG0001811	Praa.g_00774	Prag.g_00778
OG0001812	Praa.g_00775	Prag.g_00779
OG0001813	Praa.g_00776	Prag.g_00780
OG0001814	Praa.g_00871	Prag.g_00871
OG0001817	Praa.g_01105	Prag.g_01099
OG0001818	Praa.g_01108	Prag.g_01101
OG0001820	Praa.g_01285	Prag.g_01323
OG0001822	Praa.g_01393	Prag.g_01430
OG0001825	Praa.g_01602	Prag.g_01613
OG0001826	Praa.g_01617	Prag.g_01629
OG0001838	Praa.g_00391	Prag.g_00386
OG0001840	Praa.g_01270	Prag.g_01310
OG0001842	Praa.g_01306	Prag.g_01341
OG0001848	Praa.g_01610	Prag.g_01619
OG0001860	Praa.g_00428	Prag.g_00407
OG0001864	Praa.g_01240	Prag.g_01258
OG0001865	Praa.g_01250	Prag.g_01263
OG0001867	Praa.g_01272	Prag.g_01311
OG0001868	Praa.g_01276	Prag.g_01315
OG0001906	Praa.g_00273	Prag.g_00264
OG0001949	Praa.g_00415	Prag.g_00394
OG0001950	Praa.g_01092	Prag.g_01088
OG0002172	Praa.g_00418	Prag.g_00397
OG0002174	Praa.g_01252	Prag.g_01468
OG0002179	Praa.g_01614	Prag.g_01621
OG0002240	Praa.g_01408	Prag.g_01411
OG0002246	Praa.g_01681	Prag.g_01714
OG0002342	Praa.g_00427	Prag.g_00406
OG0002344	Praa.g_01219	Prag.g_01214
OG0002346	Praa.g_01410	Prag.g_01409
OG0002511	Praa.g_00424	Prag.g_00403
OG0002512	Praa.g_00425	Prag.g_00404
OG0002513	Praa.g_00426	Prag.g_00405
OG0002515	Praa.g_01059	Prag.g_01055
OG0003048	Praa.g_00414	Prag.g_00393
OG0003049	Praa.g_00419	Prag.g_00398
OG0003050	Praa.g_00420	Prag.g_00399
OG0003051	Praa.g_00421	Prag.g_00400
OG0003052	Praa.g_00422	Prag.g_00401
OG0003053	Praa.g_00423	Prag.g_00402
OG0003054	Praa.g_01016	Prag.g_01013
