Orthogroup	Syaf	Prbk
OG0001084	Syaf.g_02135	Prbk.g_00718
OG0001085	Syaf.g_02125	Prbk.g_00708
OG0001086	Syaf.g_02123	Prbk.g_00706
OG0001087	Syaf.g_01482	Prbk.g_01821
OG0001088	Syaf.g_01478	Prbk.g_01817
OG0001089	Syaf.g_01453	Prbk.g_01764
OG0001090	Syaf.g_01981	Prbk.g_00617
OG0001091	Syaf.g_01979	Prbk.g_00615
OG0001092	Syaf.g_01977	Prbk.g_00614
OG0001093	Syaf.g_01971	Prbk.g_00610
OG0001094	Syaf.g_02055	Prbk.g_02462
OG0001095	Syaf.g_02034	Prbk.g_02481
OG0001096	Syaf.g_02018	Prbk.g_02497
OG0001097	Syaf.g_01373	Prbk.g_02542
OG0001098	Syaf.g_01743	Prbk.g_02379
OG0001099	Syaf.g_00881	Prbk.g_00193
OG0001100	Syaf.g_02110	Prbk.g_02389
OG0001101	Syaf.g_02109	Prbk.g_02390
OG0001102	Syaf.g_02106	Prbk.g_02393
OG0001103	Syaf.g_02104	Prbk.g_02395
OG0001104	Syaf.g_02071	Prbk.g_02452
OG0001105	Syaf.g_02067	Prbk.g_02447
OG0001106	Syaf.g_01847	Prbk.g_02336
OG0001107	Syaf.g_01859	Prbk.g_02326
OG0001108	Syaf.g_01868	Prbk.g_02319
OG0001109	Syaf.g_01877	Prbk.g_02317
OG0001110	Syaf.g_01879	Prbk.g_02315
OG0001111	Syaf.g_01881	Prbk.g_02313
OG0001112	Syaf.g_01883	Prbk.g_02311
OG0001113	Syaf.g_01884	Prbk.g_02310
OG0001114	Syaf.g_01885	Prbk.g_02309
OG0001115	Syaf.g_01889	Prbk.g_02307
OG0001116	Syaf.g_01891	Prbk.g_02306
OG0001117	Syaf.g_01892	Prbk.g_02305
OG0001118	Syaf.g_01893	Prbk.g_02304
OG0001119	Syaf.g_01895	Prbk.g_02303
OG0001120	Syaf.g_01899	Prbk.g_02301
OG0001122	Syaf.g_01927	Prbk.g_00581
OG0001123	Syaf.g_01934	Prbk.g_00588
OG0001124	Syaf.g_01936	Prbk.g_00590
OG0001125	Syaf.g_01938	Prbk.g_00592
OG0001126	Syaf.g_01409	Prbk.g_00068
OG0001127	Syaf.g_01410	Prbk.g_00067
OG0001128	Syaf.g_01413	Prbk.g_00064
OG0001129	Syaf.g_01415	Prbk.g_00063
OG0001130	Syaf.g_01416	Prbk.g_00062
OG0001131	Syaf.g_02090	Prbk.g_00627
OG0001132	Syaf.g_01722	Prbk.g_02595
OG0001133	Syaf.g_02334	Prbk.g_02613
OG0001134	Syaf.g_01616	Prbk.g_02195
OG0001135	Syaf.g_01618	Prbk.g_02197
OG0001136	Syaf.g_01286	Prbk.g_01021
OG0001137	Syaf.g_01306	Prbk.g_00155
OG0001138	Syaf.g_01596	Prbk.g_00137
OG0001139	Syaf.g_01594	Prbk.g_00135
OG0001140	Syaf.g_01593	Prbk.g_00134
OG0001141	Syaf.g_01592	Prbk.g_00133
OG0001142	Syaf.g_01591	Prbk.g_00132
OG0001143	Syaf.g_01583	Prbk.g_01504
OG0001144	Syaf.g_01573	Prbk.g_00188
OG0001145	Syaf.g_01267	Prbk.g_01194
OG0001146	Syaf.g_01248	Prbk.g_01178
OG0001147	Syaf.g_02489	Prbk.g_02120
OG0001148	Syaf.g_02735	Prbk.g_02051
OG0001149	Syaf.g_02736	Prbk.g_02050
OG0001150	Syaf.g_02737	Prbk.g_02049
OG0001151	Syaf.g_02750	Prbk.g_02037
OG0001152	Syaf.g_02751	Prbk.g_02036
OG0001153	Syaf.g_02463	Prbk.g_01217
OG0001154	Syaf.g_02464	Prbk.g_01216
OG0001155	Syaf.g_01107	Prbk.g_02004
OG0001156	Syaf.g_01104	Prbk.g_02001
OG0001157	Syaf.g_01103	Prbk.g_02596
OG0001158	Syaf.g_01102	Prbk.g_02000
OG0001159	Syaf.g_01101	Prbk.g_01999
OG0001160	Syaf.g_01058	Prbk.g_00934
OG0001161	Syaf.g_00617	Prbk.g_02593
OG0001162	Syaf.g_02015	Prbk.g_01788
OG0001163	Syaf.g_01050	Prbk.g_00920
OG0001164	Syaf.g_01044	Prbk.g_00915
OG0001165	Syaf.g_01039	Prbk.g_00912
OG0001166	Syaf.g_01010	Prbk.g_01438
OG0001167	Syaf.g_01182	Prbk.g_01417
OG0001168	Syaf.g_01180	Prbk.g_01415
OG0001169	Syaf.g_01178	Prbk.g_01413
OG0001170	Syaf.g_01176	Prbk.g_01411
OG0001171	Syaf.g_01166	Prbk.g_01401
OG0001172	Syaf.g_00173	Prbk.g_01908
OG0001173	Syaf.g_00172	Prbk.g_01909
OG0001174	Syaf.g_00164	Prbk.g_01917
OG0001175	Syaf.g_00163	Prbk.g_01918
OG0001176	Syaf.g_00142	Prbk.g_00991
OG0001177	Syaf.g_00144	Prbk.g_00993
OG0001178	Syaf.g_01028	Prbk.g_00901
OG0001179	Syaf.g_00112	Prbk.g_00962
OG0001180	Syaf.g_00087	Prbk.g_00804
OG0001181	Syaf.g_00083	Prbk.g_00808
OG0001182	Syaf.g_00074	Prbk.g_00817
OG0001184	Syaf.g_00360	Prbk.g_00521
OG0001185	Syaf.g_00382	Prbk.g_00231
OG0001186	Syaf.g_00418	Prbk.g_01568
OG0001187	Syaf.g_00422	Prbk.g_01572
OG0001188	Syaf.g_00425	Prbk.g_01576
OG0001189	Syaf.g_00441	Prbk.g_01598
OG0001190	Syaf.g_00646	Prbk.g_02160
OG0001191	Syaf.g_00635	Prbk.g_02173
OG0001192	Syaf.g_00630	Prbk.g_02180
OG0001193	Syaf.g_00596	Prbk.g_02218
OG0001194	Syaf.g_00594	Prbk.g_02224
OG0001195	Syaf.g_00593	Prbk.g_02225
OG0001196	Syaf.g_00519	Prbk.g_02261
OG0001197	Syaf.g_00517	Prbk.g_02263
OG0001198	Syaf.g_00501	Prbk.g_02275
OG0001199	Syaf.g_00957	Prbk.g_01314
OG0001200	Syaf.g_00955	Prbk.g_01312
OG0001201	Syaf.g_00902	Prbk.g_00010
OG0001202	Syaf.g_00764	Prbk.g_01254
OG0001203	Syaf.g_02785	Prbk.g_01519
OG0001204	Syaf.g_00185	Prbk.g_01013
OG0001205	Syaf.g_01229	Prbk.g_00318
OG0001206	Syaf.g_02530	Prbk.g_02089
OG0001207	Syaf.g_02732	Prbk.g_02053
OG0001208	Syaf.g_02719	Prbk.g_02063
OG0001209	Syaf.g_02651	Prbk.g_01083
OG0001210	Syaf.g_02642	Prbk.g_01095
OG0001211	Syaf.g_02623	Prbk.g_01892
OG0001212	Syaf.g_02563	Prbk.g_01140
OG0001213	Syaf.g_02324	Prbk.g_02623
OG0001214	Syaf.g_02308	Prbk.g_02633
OG0001215	Syaf.g_01477	Prbk.g_01816
OG0001216	Syaf.g_01980	Prbk.g_00616
OG0001217	Syaf.g_02237	Prbk.g_01872
OG0001218	Syaf.g_02473	Prbk.g_01205
OG0001219	Syaf.g_01796	Prbk.g_02367
OG0001220	Syaf.g_01335	Prbk.g_02559
OG0001221	Syaf.g_02087	Prbk.g_02420
OG0001222	Syaf.g_01848	Prbk.g_02189
OG0001223	Syaf.g_01902	Prbk.g_02299
OG0001224	Syaf.g_01438	Prbk.g_00060
OG0001225	Syaf.g_01440	Prbk.g_00058
OG0001226	Syaf.g_02262	Prbk.g_01682
OG0001227	Syaf.g_00614	Prbk.g_02022
OG0001228	Syaf.g_01223	Prbk.g_00183
OG0001229	Syaf.g_01464	Prbk.g_00923
OG0001230	Syaf.g_02404	Prbk.g_00249
OG0001231	Syaf.g_00481	Prbk.g_01637
OG0001232	Syaf.g_01000	Prbk.g_01433
OG0001234	Syaf.g_00159	Prbk.g_01921
OG0001235	Syaf.g_00150	Prbk.g_00996
OG0001236	Syaf.g_00357	Prbk.g_00517
OG0001237	Syaf.g_00362	Prbk.g_00524
OG0001238	Syaf.g_00634	Prbk.g_02174
OG0001239	Syaf.g_00960	Prbk.g_01317
OG0001240	Syaf.g_00919	Prbk.g_00027
OG0001241	Syaf.g_00909	Prbk.g_00017
OG0001242	Syaf.g_00874	Prbk.g_00200
OG0001243	Syaf.g_00867	Prbk.g_00541
OG0001246	Syaf.g_02693	Prbk.g_01044
OG0001247	Syaf.g_02004	Prbk.g_02509
OG0001248	Syaf.g_02012	Prbk.g_01805
OG0001250	Syaf.g_01377	Prbk.g_02538
OG0001252	Syaf.g_01412	Prbk.g_00065
OG0001254	Syaf.g_01617	Prbk.g_02196
OG0001255	Syaf.g_01070	Prbk.g_01776
OG0001258	Syaf.g_01041	Prbk.g_00914
OG0001259	Syaf.g_01177	Prbk.g_01412
OG0001260	Syaf.g_01155	Prbk.g_01382
OG0001261	Syaf.g_00103	Prbk.g_00953
OG0001262	Syaf.g_00439	Prbk.g_01595
OG0001263	Syaf.g_00864	Prbk.g_00543
OG0001265	Syaf.g_00876	Prbk.g_00198
OG0001266	Syaf.g_00760	Prbk.g_01250
OG0001267	Syaf.g_00244	Prbk.g_00417
OG0001268	Syaf.g_00017	Prbk.g_00877
OG0001269	Syaf.g_01653	Prbk.g_02556
OG0001270	Syaf.g_01210	Prbk.g_00330
OG0001271	Syaf.g_02501	Prbk.g_02110
OG0001272	Syaf.g_02715	Prbk.g_02067
OG0001273	Syaf.g_02315	Prbk.g_02626
OG0001274	Syaf.g_00707	Prbk.g_00651
OG0001275	Syaf.g_01917	Prbk.g_00570
OG0001276	Syaf.g_01933	Prbk.g_00587
OG0001277	Syaf.g_00533	Prbk.g_02247
OG0001278	Syaf.g_01562	Prbk.g_00176
OG0001279	Syaf.g_02385	Prbk.g_01933
OG0001280	Syaf.g_01257	Prbk.g_01186
OG0001281	Syaf.g_01247	Prbk.g_01177
OG0001283	Syaf.g_02414, Syaf.g_00524	Prbk.g_02256
OG0001285	Syaf.g_00568	Prbk.g_01429
OG0001286	Syaf.g_00089	Prbk.g_00802
OG0001288	Syaf.g_00408	Prbk.g_01534
OG0001290	Syaf.g_00910	Prbk.g_00018
OG0001291	Syaf.g_00853	Prbk.g_00553
OG0001292	Syaf.g_00191	Prbk.g_01007
OG0001293	Syaf.g_00217	Prbk.g_00381
OG0001294	Syaf.g_02124	Prbk.g_00707
OG0001295	Syaf.g_02637	Prbk.g_01098
OG0001297	Syaf.g_02683	Prbk.g_01053
OG0001298	Syaf.g_02584	Prbk.g_01114
OG0001300	Syaf.g_01468	Prbk.g_01801
OG0001301	Syaf.g_01454	Prbk.g_01761
OG0001302	Syaf.g_02279	Prbk.g_01455
OG0001303	Syaf.g_01798	Prbk.g_02365
OG0001307	Syaf.g_01638	Prbk.g_01198
OG0001308	Syaf.g_02427	Prbk.g_00277
OG0001309	Syaf.g_02678	Prbk.g_01059
OG0001310	Syaf.g_01018	Prbk.g_01444
OG0001311	Syaf.g_01935	Prbk.g_00589
OG0001312	Syaf.g_01809	Prbk.g_02354
OG0001313	Syaf.g_02523	Prbk.g_02097
OG0001316	Syaf.g_00847	Prbk.g_00560
OG0001319	Syaf.g_00232	Prbk.g_00407
OG0001321	Syaf.g_01238	Prbk.g_00309
OG0001322	Syaf.g_01239	Prbk.g_00308
OG0001323	Syaf.g_02675	Prbk.g_01062
OG0001324	Syaf.g_01467	Prbk.g_01800
OG0001326	Syaf.g_00578	Prbk.g_02231
OG0001328	Syaf.g_02094	Prbk.g_02413
OG0001329	Syaf.g_02285	Prbk.g_01661
OG0001330	Syaf.g_01264	Prbk.g_01193
OG0001331	Syaf.g_02739	Prbk.g_02047
OG0001333	Syaf.g_01181	Prbk.g_01416
OG0001334	Syaf.g_00060	Prbk.g_00849
OG0001335	Syaf.g_00059	Prbk.g_00850
OG0001336	Syaf.g_00523	Prbk.g_02257
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbk.g_00859
OG0001339	Syaf.g_00907	Prbk.g_00015
OG0001340	Syaf.g_00039	Prbk.g_00860
OG0001341	Syaf.g_01463	Prbk.g_02519
OG0001344	Syaf.g_01294	Prbk.g_00142
OG0001347	Syaf.g_02400	Prbk.g_01542
OG0001347	Syaf.g_02483	Prbk.g_00942
OG0001348	Syaf.g_01396	Prbk.g_00671
OG0001351	Syaf.g_02539	Prbk.g_00300
OG0001352	Syaf.g_02661	Prbk.g_01767
OG0001353	Syaf.g_01388	Prbk.g_02529
OG0001354	Syaf.g_01888	Prbk.g_02308
OG0001356	Syaf.g_01397	Prbk.g_02191
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701
OG0001358	Syaf.g_02341	Prbk.g_02607
OG0001360	Syaf.g_01325	Prbk.g_00123
OG0001361	Syaf.g_01320	Prbk.g_00102
OG0001362	Syaf.g_02432	Prbk.g_00281
OG0001363	Syaf.g_02434	Prbk.g_00283
OG0001371	Syaf.g_00397	Prbk.g_01361
OG0001372	Syaf.g_01682	Prbk.g_01468
OG0001373	Syaf.g_00579	Prbk.g_02230
OG0001374	Syaf.g_00571	Prbk.g_02238
OG0001376	Syaf.g_00626	Prbk.g_02183
OG0001377	Syaf.g_00627	Prbk.g_02182
OG0001378	Syaf.g_01209	Prbk.g_00337
OG0001379	Syaf.g_01262	Prbk.g_01191
OG0001380	Syaf.g_02247	Prbk.g_02564
OG0001385	Syaf.g_00582	Prbk.g_02227
OG0001386	Syaf.g_00581	Prbk.g_02228
OG0001387	Syaf.g_00580	Prbk.g_02229
OG0001388	Syaf.g_00577	Prbk.g_02232
OG0001389	Syaf.g_00576	Prbk.g_02233
OG0001390	Syaf.g_00575	Prbk.g_02234
OG0001391	Syaf.g_00574	Prbk.g_02235
OG0001392	Syaf.g_00573	Prbk.g_02236
OG0001393	Syaf.g_00572	Prbk.g_02237
OG0001394	Syaf.g_02081	Prbk.g_02437
OG0001395	Syaf.g_01958	Prbk.g_00600
OG0001396	Syaf.g_02399	Prbk.g_01543
OG0001397	Syaf.g_02433	Prbk.g_00282
OG0001398	Syaf.g_01758	Prbk.g_01694
OG0001400	Syaf.g_00839, Syaf.g_01506	Prbk.g_00747
OG0001401	Syaf.g_01383	Prbk.g_02533
OG0001402	Syaf.g_02336	Prbk.g_02612
OG0001405	Syaf.g_00057	Prbk.g_00852
OG0001406	Syaf.g_00625	Prbk.g_02184
OG0001410	Syaf.g_01639	Prbk.g_01197
OG0001412	Syaf.g_02482	Prbk.g_00941
OG0001412	Syaf.g_02401	Prbk.g_01541
OG0001416	Syaf.g_01250	Prbk.g_01180
OG0001425	Syaf.g_00631	Prbk.g_02177
OG0001435	Syaf.g_02107	Prbk.g_02392
OG0001436	Syaf.g_00331	Prbk.g_00496
OG0001436	Syaf.g_00332	Prbk.g_00497
OG0001438	Syaf.g_00259	Prbk.g_00432
OG0001441	Syaf.g_02673	Prbk.g_01064
OG0001442	Syaf.g_02066	Prbk.g_02445
OG0001443	Syaf.g_00621	Prbk.g_00922
OG0001444	Syaf.g_00401	Prbk.g_01493
OG0001444	Syaf.g_00924	Prbk.g_00033
OG0001449	Syaf.g_00182	Prbk.g_01465
OG0001451	Syaf.g_02183	Prbk.g_00598
OG0001461	Syaf.g_01633	Prbk.g_00296
OG0001462	Syaf.g_00455	Prbk.g_01611
OG0001470	Syaf.g_01206	Prbk.g_01566
OG0001474	Syaf.g_00016	Prbk.g_00878
OG0001475	Syaf.g_01204	Prbk.g_01564
OG0001476	Syaf.g_01302	Prbk.g_00148
OG0001477	Syaf.g_01457	Prbk.g_01756
OG0001478	Syaf.g_02516	Prbk.g_02104
OG0001479	Syaf.g_00019	Prbk.g_00875
OG0001484	Syaf.g_00570	Prbk.g_00625
OG0001487	Syaf.g_02472	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syaf.g_01311	Prbk.g_00159
OG0001489	Syaf.g_00078	Prbk.g_00813
OG0001495	Syaf.g_00145	Prbk.g_00994
OG0001496	Syaf.g_01459	Prbk.g_01752
OG0001497	Syaf.g_01458	Prbk.g_01755
OG0001498	Syaf.g_02806	Prbk.g_00363
OG0001508	Syaf.g_01207	Prbk.g_01567
OG0001510	Syaf.g_00394	Prbk.g_01485
OG0001511	Syaf.g_00894	Prbk.g_00003
OG0001512	Syaf.g_02784	Prbk.g_01517
OG0001514	Syaf.g_01460	Prbk.g_01751
OG0001515	Syaf.g_01472	Prbk.g_01809
OG0001516	Syaf.g_02133	Prbk.g_00716
OG0001517	Syaf.g_00022	Prbk.g_00872
OG0001518	Syaf.g_00632	Prbk.g_02176
OG0001519	Syaf.g_00619	Prbk.g_02187
OG0001527	Syaf.g_02609	Prbk.g_01878
OG0001528	Syaf.g_01205	Prbk.g_01570
OG0001529	Syaf.g_00448	Prbk.g_01605
OG0001530	Syaf.g_00896	Prbk.g_00005
OG0001531	Syaf.g_02783	Prbk.g_01516
OG0001532	Syaf.g_01595	Prbk.g_00136
OG0001533	Syaf.g_02543	Prbk.g_00338
OG0001533	Syaf.g_02533	Prbk.g_01687
OG0001534	Syaf.g_01951	Prbk.g_00597
OG0001535	Syaf.g_01931	Prbk.g_00585
OG0001536	Syaf.g_01856	Prbk.g_02328
OG0001537	Syaf.g_02086	Prbk.g_02428
OG0001538	Syaf.g_02044	Prbk.g_02473
OG0001539	Syaf.g_02111	Prbk.g_02579
OG0001540	Syaf.g_00862	Prbk.g_00545
OG0001541	Syaf.g_00795	Prbk.g_00787
OG0001542	Syaf.g_00785	Prbk.g_01276
OG0001543	Syaf.g_00726	Prbk.g_00673
OG0001544	Syaf.g_00620	Prbk.g_02186
OG0001545	Syaf.g_00534	Prbk.g_02246
OG0001555	Syaf.g_01698	Prbk.g_01476
OG0001558	Syaf.g_00478	Prbk.g_01634
OG0001559	Syaf.g_00897	Prbk.g_00006
OG0001560	Syaf.g_00911	Prbk.g_00019
OG0001561	Syaf.g_01937	Prbk.g_00591
OG0001562	Syaf.g_01923	Prbk.g_00577
OG0001563	Syaf.g_00094	Prbk.g_00945
OG0001574	Syaf.g_02611	Prbk.g_01880
OG0001575	Syaf.g_02606	Prbk.g_01875
OG0001576	Syaf.g_02545	Prbk.g_01168
OG0001577	Syaf.g_01284	Prbk.g_01023
OG0001579	Syaf.g_00047	Prbk.g_00856
OG0001580	Syaf.g_00662	Prbk.g_02149
OG0001588	Syaf.g_00343	Prbk.g_00504
OG0001589	Syaf.g_01173	Prbk.g_01408
OG0001591	Syaf.g_02122	Prbk.g_02583
OG0001592	Syaf.g_00661	Prbk.g_02150
OG0001614	Syaf.g_00380	Prbk.g_00229
OG0001615	Syaf.g_01364	Prbk.g_02685
OG0001616	Syaf.g_01610	Prbk.g_01500
OG0001617	Syaf.g_01465	Prbk.g_01955
OG0001618	Syaf.g_01969	Prbk.g_00609
OG0001619	Syaf.g_01845	Prbk.g_02338
OG0001620	Syaf.g_00010	Prbk.g_00886
OG0001621	Syaf.g_00205	Prbk.g_00370
OG0001622	Syaf.g_00525	Prbk.g_02255
OG0001634	Syaf.g_02127	Prbk.g_00710
OG0001635	Syaf.g_00412	Prbk.g_02658
OG0001636	Syaf.g_00456	Prbk.g_01612
OG0001637	Syaf.g_01162	Prbk.g_01392
OG0001638	Syaf.g_01021	Prbk.g_01446
OG0001639	Syaf.g_01108	Prbk.g_02005
OG0001640	Syaf.g_01408	Prbk.g_00069
OG0001641	Syaf.g_01907	Prbk.g_02294
OG0001642	Syaf.g_01336	Prbk.g_02555
OG0001643	Syaf.g_02305	Prbk.g_02636
OG0001652	Syaf.g_00480	Prbk.g_01636
OG0001653	Syaf.g_00921, Syaf.g_00507	Prbk.g_00030
OG0001654	Syaf.g_01110	Prbk.g_02007
OG0001655	Syaf.g_01507, Syaf.g_02190	Prbk.g_00692, Prbk.g_00356
OG0001656	Syaf.g_00052	Prbk.g_00855
OG0001657	Syaf.g_00822	Prbk.g_00762
OG0001658	Syaf.g_00647	Prbk.g_02159
OG0001671	Syaf.g_00721	Prbk.g_00666
OG0001672	Syaf.g_00949	Prbk.g_01306
OG0001673	Syaf.g_02792	Prbk.g_01367
OG0001675	Syaf.g_01921	Prbk.g_00574, Prbk.g_00576
OG0001676	Syaf.g_00053	Prbk.g_00858
OG0001677	Syaf.g_00068, Syaf.g_01597	Prbk.g_00846
OG0001680	Syaf.g_01308	Prbk.g_00385
OG0001691	Syaf.g_02349	Prbk.g_02381
OG0001692	Syaf.g_02408	Prbk.g_00254
OG0001693	Syaf.g_01443	Prbk.g_00358
OG0001694	Syaf.g_00246	Prbk.g_00419
OG0001695	Syaf.g_00540	Prbk.g_02241
OG0001702	Syaf.g_00930	Prbk.g_01293
OG0001703	Syaf.g_02731	Prbk.g_02054
OG0001712	Syaf.g_01712	Prbk.g_02521
OG0001715	Syaf.g_02249	Prbk.g_01712
OG0001716	Syaf.g_01339	Prbk.g_02551
OG0001726	Syaf.g_01751	Prbk.g_02377
OG0001729	Syaf.g_02780	Prbk.g_01511
OG0001730	Syaf.g_02777	Prbk.g_01377
OG0001731	Syaf.g_01089	Prbk.g_01992
OG0001732	Syaf.g_01580	Prbk.g_01507
OG0001735	Syaf.g_02140	Prbk.g_00724
OG0001736	Syaf.g_00318	Prbk.g_00482
OG0001737	Syaf.g_00265	Prbk.g_00437
OG0001738	Syaf.g_00298	Prbk.g_00470
OG0001740	Syaf.g_00537	Prbk.g_02244
OG0001747	Syaf.g_00841	Prbk.g_00745
OG0001748	Syaf.g_00719	Prbk.g_00664
OG0001749	Syaf.g_00322	Prbk.g_00487
OG0001750	Syaf.g_00923	Prbk.g_00032
OG0001751	Syaf.g_02793, Syaf.g_01781	Prbk.g_01366
OG0001752	Syaf.g_01153	Prbk.g_01380
OG0001753	Syaf.g_01159	Prbk.g_01386
OG0001754	Syaf.g_01160	Prbk.g_01389
OG0001755	Syaf.g_02679	Prbk.g_01058
OG0001759	Syaf.g_01681, Syaf.g_01676	Prbk.g_01973
OG0001761	Syaf.g_02366	Prbk.g_01847
OG0001762	Syaf.g_01914	Prbk.g_00567
OG0001763	Syaf.g_01901	Prbk.g_02300
OG0001764	Syaf.g_01784	Prbk.g_02374
OG0001765	Syaf.g_01644, Syaf.g_01121	Prbk.g_02590
OG0001766	Syaf.g_00271	Prbk.g_00447
OG0001767	Syaf.g_00330	Prbk.g_00495
OG0001783	Syaf.g_00385	Prbk.g_00234
OG0001784	Syaf.g_00929	Prbk.g_00037
OG0001785	Syaf.g_01161	Prbk.g_01390
OG0001786	Syaf.g_01071	Prbk.g_01976
OG0001787	Syaf.g_02655	Prbk.g_01079
OG0001788	Syaf.g_02652	Prbk.g_01082
OG0001789	Syaf.g_01255	Prbk.g_01184
OG0001790	Syaf.g_01279	Prbk.g_01030
OG0001791	Syaf.g_01304	Prbk.g_00150
OG0001792	Syaf.g_01572	Prbk.g_00187
OG0001794	Syaf.g_01944	Prbk.g_01724
OG0001796	Syaf.g_01925	Prbk.g_00579
OG0001797	Syaf.g_01817	Prbk.g_02345
OG0001798	Syaf.g_02333	Prbk.g_02614
OG0001799	Syaf.g_02294	Prbk.g_02653
OG0001800	Syaf.g_02386	Prbk.g_01936
OG0001801	Syaf.g_02394	Prbk.g_00245
OG0001803	Syaf.g_01225	Prbk.g_00322
OG0001804	Syaf.g_02805	Prbk.g_00362
OG0001805	Syaf.g_00195	Prbk.g_01002
OG0001806	Syaf.g_00233	Prbk.g_00408
OG0001807	Syaf.g_00334	Prbk.g_00498
OG0001808	Syaf.g_00347	Prbk.g_00509
OG0001810	Syaf.g_00849	Prbk.g_00558
OG0001811	Syaf.g_00788	Prbk.g_01279
OG0001812	Syaf.g_00660	Prbk.g_02151
OG0001813	Syaf.g_00607	Prbk.g_02206
OG0001814	Syaf.g_00516	Prbk.g_02264
OG0001815	Syaf.g_00503	Prbk.g_02273
OG0001837	Syaf.g_00720	Prbk.g_00665
OG0001838	Syaf.g_00490	Prbk.g_02286
OG0001839	Syaf.g_00460	Prbk.g_01616
OG0001840	Syaf.g_00442	Prbk.g_01599
OG0001841	Syaf.g_00435	Prbk.g_01591
OG0001842	Syaf.g_01115	Prbk.g_01491
OG0001843	Syaf.g_00379	Prbk.g_00228
OG0001844	Syaf.g_00378	Prbk.g_00227
OG0001845	Syaf.g_00377	Prbk.g_00221
OG0001846	Syaf.g_00873	Prbk.g_00201
OG0001847	Syaf.g_00875	Prbk.g_00199
OG0001848	Syaf.g_00879	Prbk.g_00195
OG0001849	Syaf.g_00936	Prbk.g_01298
OG0001850	Syaf.g_00947	Prbk.g_01305
OG0001851	Syaf.g_00953	Prbk.g_01310
OG0001852	Syaf.g_00954	Prbk.g_01311
OG0001853	Syaf.g_00961	Prbk.g_01318
OG0001854	Syaf.g_02788	Prbk.g_01370
OG0001856	Syaf.g_01059	Prbk.g_00935
OG0001857	Syaf.g_01062	Prbk.g_00938
OG0001858	Syaf.g_01096	Prbk.g_01995
OG0001859	Syaf.g_02743	Prbk.g_02043
OG0001860	Syaf.g_02729	Prbk.g_02055
OG0001861	Syaf.g_02714	Prbk.g_02068
OG0001862	Syaf.g_02703	Prbk.g_02080
OG0001863	Syaf.g_02698	Prbk.g_01864
OG0001864	Syaf.g_02644	Prbk.g_01093
OG0001865	Syaf.g_02572	Prbk.g_01127
OG0001866	Syaf.g_02549	Prbk.g_01152
OG0001867	Syaf.g_02368	Prbk.g_01162
OG0001868	Syaf.g_01251	Prbk.g_01181
OG0001869	Syaf.g_01283	Prbk.g_01024
OG0001870	Syaf.g_01291	Prbk.g_01016
OG0001871	Syaf.g_01297	Prbk.g_00145
OG0001872	Syaf.g_01566	Prbk.g_00180
OG0001873	Syaf.g_01609	Prbk.g_01499
OG0001874	Syaf.g_01612	Prbk.g_00124
OG0001877	Syaf.g_01471	Prbk.g_01808
OG0001878	Syaf.g_01918	Prbk.g_00571
OG0001879	Syaf.g_01912	Prbk.g_00563
OG0001880	Syaf.g_01866	Prbk.g_02321
OG0001881	Syaf.g_01864	Prbk.g_02322
OG0001882	Syaf.g_01840	Prbk.g_02342
OG0001883	Syaf.g_01816	Prbk.g_02347
OG0001884	Syaf.g_01807	Prbk.g_02356
OG0001885	Syaf.g_01789	Prbk.g_02369
OG0001886	Syaf.g_01785	Prbk.g_02373
OG0001887	Syaf.g_02095	Prbk.g_02412
OG0001888	Syaf.g_02073	Prbk.g_02454
OG0001889	Syaf.g_02033	Prbk.g_02482
OG0001890	Syaf.g_01370	Prbk.g_02545
OG0001891	Syaf.g_01366	Prbk.g_02549
OG0001892	Syaf.g_01333	Prbk.g_02562
OG0001893	Syaf.g_02332	Prbk.g_02615
OG0001894	Syaf.g_02311	Prbk.g_02630
OG0001895	Syaf.g_02390	Prbk.g_01939
OG0001896	Syaf.g_01220	Prbk.g_00340
OG0001897	Syaf.g_00013	Prbk.g_00880
OG0001898	Syaf.g_00029	Prbk.g_00863
OG0001899	Syaf.g_00105	Prbk.g_00955
OG0001900	Syaf.g_00218	Prbk.g_00382
OG0001901	Syaf.g_00219	Prbk.g_00383
OG0001902	Syaf.g_00251	Prbk.g_00424
OG0001903	Syaf.g_00260	Prbk.g_00433
OG0001904	Syaf.g_00336	Prbk.g_00501
OG0001905	Syaf.g_00349	Prbk.g_00511
OG0001906	Syaf.g_00861	Prbk.g_00546
OG0001907	Syaf.g_00844	Prbk.g_00743
OG0001908	Syaf.g_00793	Prbk.g_00788
OG0001909	Syaf.g_00780	Prbk.g_01271
OG0001910	Syaf.g_00715	Prbk.g_00660
OG0001912	Syaf.g_00638	Prbk.g_02170
OG0001913	Syaf.g_00636	Prbk.g_02172
OG0001914	Syaf.g_01621	Prbk.g_02200
OG0001929	Syaf.g_00428	Prbk.g_01584
OG0001930	Syaf.g_01114	Prbk.g_01490
OG0001931	Syaf.g_01113	Prbk.g_01489
OG0001932	Syaf.g_00381	Prbk.g_00230
OG0001933	Syaf.g_00900	Prbk.g_00008
