Orthogroup	Syaf	Syao
OG0001142	Syaf.g_01591	Syao.g_00253
OG0001143	Syaf.g_01583	Syao.g_00243
OG0001144	Syaf.g_01573	Syao.g_00276
OG0001145	Syaf.g_01267	Syao.g_01446
OG0001146	Syaf.g_01248	Syao.g_01455
OG0001147	Syaf.g_02489	Syao.g_00095
OG0001148	Syaf.g_02735	Syao.g_00038
OG0001149	Syaf.g_02736	Syao.g_00039
OG0001150	Syaf.g_02737	Syao.g_00040
OG0001151	Syaf.g_02750	Syao.g_02706
OG0001152	Syaf.g_02751	Syao.g_02707
OG0001153	Syaf.g_02463	Syao.g_00083
OG0001154	Syaf.g_02464	Syao.g_00084
OG0001155	Syaf.g_01107	Syao.g_01747
OG0001156	Syaf.g_01104	Syao.g_01744
OG0001157	Syaf.g_01103	Syao.g_01743
OG0001158	Syaf.g_01102	Syao.g_01742
OG0001159	Syaf.g_01101	Syao.g_01741
OG0001160	Syaf.g_01058	Syao.g_01579
OG0001161	Syaf.g_00617	Syao.g_02373
OG0001162	Syaf.g_02015	Syao.g_02650
OG0001163	Syaf.g_01050	Syao.g_01571
OG0001164	Syaf.g_01044	Syao.g_01564
OG0001165	Syaf.g_01039	Syao.g_01559
OG0001166	Syaf.g_01010	Syao.g_01673
OG0001167	Syaf.g_01182	Syao.g_01006
OG0001168	Syaf.g_01180	Syao.g_01648
OG0001169	Syaf.g_01178	Syao.g_01646
OG0001170	Syaf.g_01176	Syao.g_01644
OG0001171	Syaf.g_01166	Syao.g_01632
OG0001172	Syaf.g_00173	Syao.g_01914
OG0001173	Syaf.g_00172	Syao.g_01915
OG0001174	Syaf.g_00164	Syao.g_01923
OG0001175	Syaf.g_00163	Syao.g_01924
OG0001176	Syaf.g_00142	Syao.g_01799
OG0001177	Syaf.g_00144	Syao.g_01802
OG0001178	Syaf.g_01028	Syao.g_01541
OG0001179	Syaf.g_00112	Syao.g_01768
OG0001180	Syaf.g_00087	Syao.g_01833
OG0001181	Syaf.g_00083	Syao.g_01829
OG0001182	Syaf.g_00074	Syao.g_01820
OG0001184	Syaf.g_00360	Syao.g_02264
OG0001185	Syaf.g_00382	Syao.g_02147
OG0001186	Syaf.g_00418	Syao.g_02173
OG0001187	Syaf.g_00422	Syao.g_02171
OG0001188	Syaf.g_00425	Syao.g_02169
OG0001189	Syaf.g_00441	Syao.g_02215
OG0001190	Syaf.g_00646	Syao.g_02436
OG0001191	Syaf.g_00635	Syao.g_02449
OG0001192	Syaf.g_00630	Syao.g_02367
OG0001193	Syaf.g_00596	Syao.g_02284
OG0001194	Syaf.g_00594	Syao.g_02285
OG0001195	Syaf.g_00593	Syao.g_02286
OG0001196	Syaf.g_00519	Syao.g_02341
OG0001197	Syaf.g_00517	Syao.g_02343
OG0001198	Syaf.g_00501	Syao.g_02158
OG0001199	Syaf.g_00957	Syao.g_02623
OG0001200	Syaf.g_00955	Syao.g_02625
OG0001201	Syaf.g_00902	Syao.g_02601
OG0001202	Syaf.g_00764	Syao.g_02461
OG0001203	Syaf.g_02785	Syao.g_00296, Syao.g_01705
OG0001204	Syaf.g_00185	Syao.g_02117
OG0001205	Syaf.g_01229	Syao.g_01620
OG0001206	Syaf.g_02530	Syao.g_02701, Syao.g_02702
OG0001207	Syaf.g_02732	Syao.g_00035
OG0001208	Syaf.g_02719	Syao.g_00026
OG0001209	Syaf.g_02651	Syao.g_01415
OG0001210	Syaf.g_02642	Syao.g_00882
OG0001211	Syaf.g_02623	Syao.g_00861
OG0001212	Syaf.g_02563	Syao.g_01001
OG0001213	Syaf.g_02324	Syao.g_01322
OG0001214	Syaf.g_02308	Syao.g_00896
OG0001215	Syaf.g_01477	Syao.g_00700
OG0001216	Syaf.g_01980	Syao.g_00492
OG0001218	Syaf.g_02473	Syao.g_00092
OG0001219	Syaf.g_01796	Syao.g_00651
OG0001220	Syaf.g_01335	Syao.g_00393
OG0001221	Syaf.g_02087	Syao.g_01657
OG0001222	Syaf.g_01848	Syao.g_00687
OG0001223	Syaf.g_01902	Syao.g_00820
OG0001224	Syaf.g_01438	Syao.g_00427
OG0001226	Syaf.g_02262	Syao.g_02633
OG0001227	Syaf.g_00614	Syao.g_01047
OG0001228	Syaf.g_01223	Syao.g_02256
OG0001229	Syaf.g_01464	Syao.g_00220
OG0001230	Syaf.g_02404	Syao.g_01503
OG0001231	Syaf.g_00481	Syao.g_02254
OG0001232	Syaf.g_01000	Syao.g_01664
OG0001234	Syaf.g_00159	Syao.g_02035
OG0001235	Syaf.g_00150	Syao.g_01863
OG0001236	Syaf.g_00357	Syao.g_02261
OG0001237	Syaf.g_00362	Syao.g_02265
OG0001238	Syaf.g_00634	Syao.g_02451
OG0001239	Syaf.g_00960	Syao.g_02620
OG0001240	Syaf.g_00919	Syao.g_02669
OG0001242	Syaf.g_00874	Syao.g_02576
OG0001243	Syaf.g_00867	Syao.g_02584
OG0001244	Syaf.g_00836	Syao.g_02477
OG0001247	Syaf.g_02004	Syao.g_00390
OG0001250	Syaf.g_01377	Syao.g_00556
OG0001251	Syaf.g_00588	Syao.g_00641
OG0001252	Syaf.g_01412	Syao.g_00507
OG0001254	Syaf.g_01617	Syao.g_01426
OG0001255	Syaf.g_01070	Syao.g_00920
OG0001256	Syaf.g_01051	Syao.g_01572
OG0001258	Syaf.g_01041	Syao.g_01561
OG0001259	Syaf.g_01177	Syao.g_01645
OG0001260	Syaf.g_01155	Syao.g_01623
OG0001261	Syaf.g_00103	Syao.g_01814
OG0001262	Syaf.g_00439	Syao.g_02213
OG0001263	Syaf.g_00864	Syao.g_02541
OG0001265	Syaf.g_00876	Syao.g_02574
OG0001266	Syaf.g_00760	Syao.g_02465
OG0001267	Syaf.g_00244	Syao.g_02063
OG0001268	Syaf.g_00017	Syao.g_01871
OG0001270	Syaf.g_01210	Syao.g_01733
OG0001271	Syaf.g_02501	Syao.g_02685
OG0001272	Syaf.g_02715	Syao.g_00120
OG0001274	Syaf.g_00707	Syao.g_02401
OG0001275	Syaf.g_01917	Syao.g_00806
OG0001276	Syaf.g_01933	Syao.g_00450
OG0001277	Syaf.g_00533	Syao.g_01334
OG0001278	Syaf.g_01562	Syao.g_00265
OG0001279	Syaf.g_02385	Syao.g_01528
OG0001281	Syaf.g_01247	Syao.g_01454
OG0001282	Syaf.g_02734	Syao.g_00037
OG0001283	Syaf.g_02414, Syaf.g_00524	Syao.g_02335
OG0001284	Syaf.g_01073	Syao.g_01587
OG0001285	Syaf.g_00568	Syao.g_01010
OG0001286	Syaf.g_00089	Syao.g_01835
OG0001288	Syaf.g_00408	Syao.g_02187
OG0001289	Syaf.g_00935	Syao.g_02649
OG0001291	Syaf.g_00853	Syao.g_02551
OG0001292	Syaf.g_00191	Syao.g_02111
OG0001293	Syaf.g_00217	Syao.g_02091
OG0001294	Syaf.g_02124	Syao.g_00948
OG0001295	Syaf.g_02637	Syao.g_00878
OG0001296	Syaf.g_02687	Syao.g_00163
OG0001297	Syaf.g_02683	Syao.g_00159
OG0001298	Syaf.g_02584	Syao.g_01043
OG0001299	Syaf.g_02130	Syao.g_00942
OG0001302	Syaf.g_02279	Syao.g_02711
OG0001303	Syaf.g_01798	Syao.g_00649
OG0001304	Syaf.g_01950	Syao.g_00466
OG0001305	Syaf.g_01448	Syao.g_00382
OG0001306	Syaf.g_01272	Syao.g_00141
OG0001308	Syaf.g_02427	Syao.g_01500
OG0001310	Syaf.g_01018	Syao.g_01681
OG0001311	Syaf.g_01935	Syao.g_00452
OG0001312	Syaf.g_01809	Syao.g_00635
OG0001313	Syaf.g_02517, Syaf.g_02523	Syao.g_02692
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Syao.g_01276
OG0001315	Syaf.g_00071	Syao.g_01853
OG0001317	Syaf.g_02790	Syao.g_01701
OG0001318	Syaf.g_00209	Syao.g_02099
OG0001319	Syaf.g_00232	Syao.g_02075
OG0001323	Syaf.g_02675	Syao.g_01392
OG0001325	Syaf.g_01976	Syao.g_00487
OG0001326	Syaf.g_00578	Syao.g_02293
OG0001327	Syaf.g_02116	Syao.g_00953
OG0001328	Syaf.g_02094	Syao.g_00198
OG0001329	Syaf.g_02285	Syao.g_00876
OG0001330	Syaf.g_01264	Syao.g_01444
OG0001331	Syaf.g_02739	Syao.g_00042
OG0001333	Syaf.g_01181	Syao.g_01649
OG0001335	Syaf.g_00059	Syao.g_01913
OG0001336	Syaf.g_00523	Syao.g_02336
OG0001337	Syaf.g_00040	Syao.g_01893
OG0001338	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036	Syao.g_01890
OG0001340	Syaf.g_00039	Syao.g_01892
OG0001341	Syaf.g_01463	Syao.g_00602
OG0001343	Syaf.g_00590	Syao.g_01235
OG0001345	Syaf.g_01323	Syao.g_00179
OG0001347	Syaf.g_02400, Syaf.g_02483	Syao.g_02725
OG0001349	Syaf.g_00995	Syao.g_01074
OG0001351	Syaf.g_02539	Syao.g_00060
OG0001353	Syaf.g_01388	Syao.g_00439
OG0001354	Syaf.g_01888	Syao.g_00833
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syao.g_00369
OG0001358	Syaf.g_02341	Syao.g_01343
OG0001359	Syaf.g_00591	Syao.g_01234
OG0001360	Syaf.g_01325	Syao.g_00177
OG0001361	Syaf.g_01320	Syao.g_00182
OG0001364	Syaf.g_00338	Syao.g_01969
OG0001368	Syaf.g_00184	Syao.g_02118
OG0001371	Syaf.g_00397	Syao.g_02638
OG0001372	Syaf.g_01682	Syao.g_00368
OG0001373	Syaf.g_00579	Syao.g_02291, Syao.g_02292
OG0001374	Syaf.g_00571	Syao.g_02300
OG0001375	Syaf.g_00589	Syao.g_01236
OG0001376	Syaf.g_00626	Syao.g_00617
OG0001377	Syaf.g_00627	Syao.g_00618
OG0001378	Syaf.g_01209	Syao.g_01732
OG0001379	Syaf.g_01262	Syao.g_01441
OG0001380	Syaf.g_02247	Syao.g_00360
OG0001385	Syaf.g_00582	Syao.g_02288
OG0001386	Syaf.g_00581	Syao.g_02289
OG0001387	Syaf.g_00580	Syao.g_02290
OG0001388	Syaf.g_00577	Syao.g_02294
OG0001389	Syaf.g_00576	Syao.g_02295
OG0001390	Syaf.g_00575	Syao.g_02296
OG0001391	Syaf.g_00574	Syao.g_02297
OG0001392	Syaf.g_00573	Syao.g_02298
OG0001393	Syaf.g_00572	Syao.g_02299
OG0001394	Syaf.g_02081	Syao.g_00983
OG0001395	Syaf.g_01958	Syao.g_00470
OG0001398	Syaf.g_01758	Syao.g_02641
OG0001401	Syaf.g_01383	Syao.g_00434
OG0001402	Syaf.g_02336	Syao.g_01338
OG0001405	Syaf.g_00057	Syao.g_01911
OG0001406	Syaf.g_00625	Syao.g_00616
OG0001407	Syaf.g_02660	Syao.g_00519
OG0001408	Syaf.g_01546	Syao.g_01384
OG0001411	Syaf.g_00310	Syao.g_01079, Syao.g_02007
OG0001412	Syaf.g_02482	Syao.g_02122
OG0001416	Syaf.g_01250	Syao.g_01223
OG0001417	Syaf.g_01887	Syao.g_00657
OG0001419	Syaf.g_02659	Syao.g_00520
OG0001420	Syaf.g_02664	Syao.g_01403
OG0001425	Syaf.g_00631	Syao.g_02366
OG0001426	Syaf.g_01542	Syao.g_00517
OG0001432	Syaf.g_01492	Syao.g_01219
OG0001433	Syaf.g_01398	Syao.g_00300
OG0001435	Syaf.g_02107	Syao.g_00961
OG0001436	Syaf.g_00332	Syao.g_01990
OG0001438	Syaf.g_00259	Syao.g_02049
OG0001439	Syaf.g_00283	Syao.g_02026
OG0001441	Syaf.g_02673	Syao.g_01394
OG0001442	Syaf.g_02066	Syao.g_00738
OG0001443	Syaf.g_00621	Syao.g_02369
OG0001444	Syaf.g_00401	Syao.g_02664
OG0001447	Syaf.g_00866	Syao.g_02585
OG0001449	Syaf.g_00182	Syao.g_01691
OG0001452	Syaf.g_00204	Syao.g_02104
OG0001453	Syaf.g_01909	Syao.g_00814
OG0001454	Syaf.g_02263	Syao.g_01295
OG0001456	Syaf.g_00561	Syao.g_00708
OG0001457	Syaf.g_00560	Syao.g_00709
OG0001458	Syaf.g_00559	Syao.g_00710
OG0001459	Syaf.g_01643	Syao.g_00583
OG0001460	Syaf.g_01399	Syao.g_00299
OG0001461	Syaf.g_01633	Syao.g_00788
OG0001462	Syaf.g_00455	Syao.g_02228
OG0001467	Syaf.g_02280	Syao.g_01225
OG0001468	Syaf.g_02278	Syao.g_00604
OG0001471	Syaf.g_00276	Syao.g_02031
OG0001473	Syaf.g_02282	Syao.g_00621
OG0001474	Syaf.g_00016	Syao.g_01870
OG0001475	Syaf.g_01204	Syao.g_02177
OG0001476	Syaf.g_01302	Syao.g_00324
OG0001477	Syaf.g_01457	Syao.g_00408
OG0001479	Syaf.g_00019	Syao.g_01873
OG0001487	Syaf.g_02472	Syao.g_00091
OG0001488	Syaf.g_01311	Syao.g_00190
OG0001489	Syaf.g_00078	Syao.g_01823
OG0001492	Syaf.g_01565	Syao.g_00268
OG0001493	Syaf.g_01555	Syao.g_00260
OG0001495	Syaf.g_00145	Syao.g_01803
OG0001496	Syaf.g_01459	Syao.g_00410
OG0001497	Syaf.g_01458	Syao.g_00409
OG0001498	Syaf.g_02806	Syao.g_01717
OG0001502	Syaf.g_01341	Syao.g_00526
OG0001507	Syaf.g_01664	Syao.g_00874
OG0001508	Syaf.g_01207	Syao.g_02174
OG0001510	Syaf.g_00394	Syao.g_01944
OG0001511	Syaf.g_00894	Syao.g_02593
OG0001512	Syaf.g_02784	Syao.g_01707
OG0001513	Syaf.g_00361	Syao.g_02457
OG0001514	Syaf.g_01460	Syao.g_00411
OG0001515	Syaf.g_01472	Syao.g_00626
OG0001516	Syaf.g_02133	Syao.g_00939
OG0001517	Syaf.g_00022	Syao.g_01876
OG0001518	Syaf.g_00632	Syao.g_02365
OG0001519	Syaf.g_00619	Syao.g_02371
OG0001520	Syaf.g_02600	Syao.g_01044
OG0001522	Syaf.g_01387	Syao.g_00568
OG0001527	Syaf.g_02609	Syao.g_00846
OG0001528	Syaf.g_01205	Syao.g_02176
OG0001529	Syaf.g_00448	Syao.g_02222
OG0001530	Syaf.g_00896	Syao.g_02591
OG0001532	Syaf.g_01595	Syao.g_00226
OG0001533	Syaf.g_02543, Syaf.g_02533	Syao.g_01731
OG0001534	Syaf.g_01951	Syao.g_00467
OG0001535	Syaf.g_01931	Syao.g_00448
OG0001536	Syaf.g_01856	Syao.g_00679
OG0001537	Syaf.g_02086	Syao.g_00977
OG0001538	Syaf.g_02044	Syao.g_00761
OG0001539	Syaf.g_02111	Syao.g_00956
OG0001540	Syaf.g_00862	Syao.g_02543
OG0001541	Syaf.g_00795	Syao.g_02518
OG0001542	Syaf.g_00785	Syao.g_02527
OG0001543	Syaf.g_00726	Syao.g_02382
OG0001544	Syaf.g_00620	Syao.g_02370
OG0001545	Syaf.g_00534	Syao.g_02312
OG0001547	Syaf.g_01777	Syao.g_00570
OG0001554	Syaf.g_00648	Syao.g_00323
OG0001556	Syaf.g_01604	Syao.g_00311
OG0001557	Syaf.g_02080	Syao.g_00984
OG0001558	Syaf.g_00478	Syao.g_02251
OG0001559	Syaf.g_00897	Syao.g_02590
OG0001560	Syaf.g_00911	Syao.g_02595
OG0001561	Syaf.g_01937	Syao.g_00454
OG0001562	Syaf.g_01923	Syao.g_00795
OG0001563	Syaf.g_00094	Syao.g_01841
OG0001564	Syaf.g_00565	Syao.g_00883, Syao.g_01231
OG0001567	Syaf.g_01776	Syao.g_00571
OG0001568	Syaf.g_01779	Syao.g_00569
OG0001570	Syaf.g_00978	Syao.g_00286
OG0001573	Syaf.g_02415	Syao.g_00024
OG0001574	Syaf.g_02611	Syao.g_00848
OG0001575	Syaf.g_02606	Syao.g_00843
OG0001576	Syaf.g_02545	Syao.g_01474
OG0001577	Syaf.g_01284	Syao.g_00128
OG0001578	Syaf.g_02260, Syaf.g_01625	Syao.g_02304
OG0001579	Syaf.g_00047	Syao.g_01907
OG0001580	Syaf.g_00662	Syao.g_02425
OG0001588	Syaf.g_00343	Syao.g_01998
OG0001589	Syaf.g_01173	Syao.g_01639, Syao.g_01640
OG0001590	Syaf.g_01632, Syaf.g_02316	Syao.g_00889
OG0001591	Syaf.g_02122	Syao.g_00950
OG0001592	Syaf.g_00661	Syao.g_02426
OG0001614	Syaf.g_00380	Syao.g_02144
OG0001616	Syaf.g_01610	Syao.g_00174
OG0001617	Syaf.g_01465	Syao.g_01201
OG0001618	Syaf.g_01969	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syaf.g_01845	Syao.g_00690
OG0001620	Syaf.g_00010	Syao.g_01864
OG0001621	Syaf.g_00205	Syao.g_02103
OG0001622	Syaf.g_00525	Syao.g_02334
OG0001623	Syaf.g_00035	Syao.g_00405
OG0001624	Syaf.g_00613	Syao.g_01257
OG0001625	Syaf.g_00211	Syao.g_02097
OG0001634	Syaf.g_02127	Syao.g_00945
OG0001635	Syaf.g_00412	Syao.g_02183
OG0001636	Syaf.g_00456	Syao.g_02229
OG0001637	Syaf.g_01162	Syao.g_01361
OG0001640	Syaf.g_01408	Syao.g_00502
OG0001641	Syaf.g_01907	Syao.g_00816
OG0001642	Syaf.g_01336	Syao.g_00233
OG0001643	Syaf.g_02305	Syao.g_00899
OG0001644	Syaf.g_01962	Syao.g_00474
OG0001645	Syaf.g_01780, Syaf.g_02272	Syao.g_01270
OG0001646	Syaf.g_02246	Syao.g_01283
OG0001647	Syaf.g_00234	Syao.g_02073
OG0001652	Syaf.g_00480	Syao.g_02253
OG0001653	Syaf.g_00507	Syao.g_01290, Syao.g_02667
OG0001654	Syaf.g_01110	Syao.g_01697
OG0001655	Syaf.g_01507, Syaf.g_02190	Syao.g_02660
OG0001656	Syaf.g_00052	Syao.g_01908
OG0001657	Syaf.g_00822	Syao.g_02491
OG0001658	Syaf.g_00647	Syao.g_02435
OG0001659	Syaf.g_01602	Syao.g_00020
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syao.g_02724
OG0001671	Syaf.g_00721	Syao.g_02387
OG0001672	Syaf.g_00949	Syao.g_02631
OG0001673	Syaf.g_02792	Syao.g_02713
OG0001675	Syaf.g_01921	Syao.g_00802, Syao.g_01175
OG0001676	Syaf.g_00053	Syao.g_01895
OG0001677	Syaf.g_00068, Syaf.g_01597	Syao.g_01850
OG0001678	Syaf.g_00174	Syao.g_01938
OG0001679	Syaf.g_02602, Syaf.g_02601	Syao.g_02566, Syao.g_02565
OG0001680	Syaf.g_01308, Syaf.g_01016	Syao.g_01679
OG0001682	Syaf.g_02264, Syaf.g_01972	Syao.g_00483
OG0001691	Syaf.g_02349	Syao.g_00729
OG0001692	Syaf.g_02408	Syao.g_01508
OG0001693	Syaf.g_01443	Syao.g_00389
OG0001694	Syaf.g_00246	Syao.g_02061
OG0001695	Syaf.g_00540	Syao.g_02308
OG0001700	Syaf.g_02162, Syaf.g_02178	Syao.g_00307
OG0001702	Syaf.g_00930	Syao.g_02655
OG0001703	Syaf.g_02731	Syao.g_00034
OG0001712	Syaf.g_01712	Syao.g_00712
OG0001714	Syaf.g_00981	Syao.g_01099
OG0001715	Syaf.g_02249	Syao.g_00278
OG0001717	Syaf.g_00809	Syao.g_02505
OG0001729	Syaf.g_02780	Syao.g_01711
OG0001730	Syaf.g_02777	Syao.g_01008
OG0001731	Syaf.g_01089	Syao.g_01603
OG0001732	Syaf.g_01580	Syao.g_02197, Syao.g_00232
OG0001733	Syaf.g_02119	Syao.g_00310
OG0001735	Syaf.g_00506, Syaf.g_02140	Syao.g_00929
OG0001737	Syaf.g_00265	Syao.g_02042
OG0001738	Syaf.g_00298	Syao.g_02011
OG0001739	Syaf.g_00542	Syao.g_02306
OG0001740	Syaf.g_00537	Syao.g_02310
OG0001741	Syaf.g_02250	Syao.g_01258
OG0001748	Syaf.g_00719	Syao.g_02389
OG0001750	Syaf.g_00923	Syao.g_01324
OG0001751	Syaf.g_02793, Syaf.g_01781	Syao.g_02714
OG0001752	Syaf.g_01153	Syao.g_01694
OG0001753	Syaf.g_01159	Syao.g_01364
OG0001754	Syaf.g_01160	Syao.g_01363
OG0001755	Syaf.g_02679	Syao.g_00153
OG0001761	Syaf.g_02366	Syao.g_00400
OG0001762	Syaf.g_01914	Syao.g_00809
OG0001763	Syaf.g_01901	Syao.g_00821
OG0001764	Syaf.g_01784	Syao.g_00565
OG0001765	Syaf.g_01121	Syao.g_02679
OG0001766	Syaf.g_00271	Syao.g_02036
OG0001767	Syaf.g_00330	Syao.g_01100
OG0001769	Syaf.g_02291	Syao.g_00916
OG0001771	Syaf.g_01656	Syao.g_01406
OG0001783	Syaf.g_00385	Syao.g_01952
OG0001784	Syaf.g_00929	Syao.g_02662
OG0001785	Syaf.g_01161	Syao.g_01362
OG0001786	Syaf.g_01071	Syao.g_01584
OG0001787	Syaf.g_02655	Syao.g_01411
OG0001788	Syaf.g_02652	Syao.g_01414
OG0001789	Syaf.g_01255	Syao.g_01434
OG0001790	Syaf.g_01279	Syao.g_00134
OG0001791	Syaf.g_01304	Syao.g_01522
OG0001792	Syaf.g_01572	Syao.g_00275
OG0001794	Syaf.g_01944	Syao.g_00464
OG0001796	Syaf.g_01925	Syao.g_00440
OG0001797	Syaf.g_01817	Syao.g_00698
OG0001798	Syaf.g_02333	Syao.g_01332
OG0001799	Syaf.g_02294	Syao.g_00913
OG0001800	Syaf.g_02386	Syao.g_01529
OG0001801	Syaf.g_02394	Syao.g_01535
OG0001803	Syaf.g_01225	Syao.g_01615
OG0001804	Syaf.g_02805	Syao.g_01718
OG0001805	Syaf.g_00195	Syao.g_01352
OG0001806	Syaf.g_00233	Syao.g_02074
OG0001808	Syaf.g_00347	Syao.g_01964
OG0001809	Syaf.g_00967	Syao.g_02614
OG0001811	Syaf.g_00788	Syao.g_02525
OG0001812	Syaf.g_00660	Syao.g_02427
OG0001813	Syaf.g_00607	Syao.g_02360
OG0001814	Syaf.g_00516	Syao.g_02344
OG0001815	Syaf.g_00503	Syao.g_00732
OG0001816	Syaf.g_02117	Syao.g_00952
OG0001837	Syaf.g_00720	Syao.g_02388
OG0001838	Syaf.g_00490	Syao.g_02153
OG0001839	Syaf.g_00460	Syao.g_02233
OG0001840	Syaf.g_00442	Syao.g_02216
OG0001841	Syaf.g_00435	Syao.g_02209
OG0001843	Syaf.g_00379	Syao.g_02143
OG0001844	Syaf.g_00378	Syao.g_02142
OG0001845	Syaf.g_00377	Syao.g_02140
OG0001846	Syaf.g_00873	Syao.g_02577
OG0001847	Syaf.g_00875	Syao.g_02575
OG0001848	Syaf.g_00879	Syao.g_02571
OG0001849	Syaf.g_00936	Syao.g_02648
OG0001850	Syaf.g_00947	Syao.g_02634
OG0001851	Syaf.g_00953	Syao.g_02627
OG0001852	Syaf.g_00954	Syao.g_02626
OG0001853	Syaf.g_00961	Syao.g_02619
OG0001854	Syaf.g_02788	Syao.g_01703
OG0001856	Syaf.g_01059	Syao.g_01580
OG0001857	Syaf.g_01062	Syao.g_01583
OG0001858	Syaf.g_01096	Syao.g_01608
OG0001859	Syaf.g_02743	Syao.g_00046
OG0001860	Syaf.g_02729	Syao.g_00032
OG0001861	Syaf.g_02714	Syao.g_00119
OG0001862	Syaf.g_02703	Syao.g_00107
OG0001863	Syaf.g_02698	Syao.g_00101
OG0001864	Syaf.g_02644	Syao.g_01420
OG0001865	Syaf.g_02572	Syao.g_01030
OG0001866	Syaf.g_02549	Syao.g_01058
OG0001867	Syaf.g_02368	Syao.g_01056
OG0001868	Syaf.g_01251	Syao.g_01468
OG0001869	Syaf.g_01283	Syao.g_00129
OG0001870	Syaf.g_01291	Syao.g_00215
OG0001871	Syaf.g_01297	Syao.g_00207
OG0001872	Syaf.g_01566	Syao.g_00269
OG0001873	Syaf.g_01609	Syao.g_00173
OG0001874	Syaf.g_01612	Syao.g_00176
OG0001877	Syaf.g_01471	Syao.g_00627
OG0001878	Syaf.g_01918	Syao.g_00805
OG0001879	Syaf.g_01912	Syao.g_00811
OG0001880	Syaf.g_01866	Syao.g_00671
OG0001881	Syaf.g_01864	Syao.g_00672
OG0001882	Syaf.g_01840	Syao.g_00695
OG0001883	Syaf.g_01816	Syao.g_00713
OG0001884	Syaf.g_01807	Syao.g_00637
OG0001885	Syaf.g_01789	Syao.g_00586
OG0001886	Syaf.g_01785	Syao.g_00564
OG0001887	Syaf.g_02095	Syao.g_00200
OG0001888	Syaf.g_02073	Syao.g_00989
OG0001889	Syaf.g_02033	Syao.g_00772
OG0001890	Syaf.g_01370	Syao.g_00533
OG0001891	Syaf.g_01366	Syao.g_00528
OG0001892	Syaf.g_01333	Syao.g_00610
OG0001893	Syaf.g_02332	Syao.g_01331
OG0001894	Syaf.g_02311	Syao.g_00893
OG0001895	Syaf.g_02390	Syao.g_01532
OG0001896	Syaf.g_01220	Syao.g_01729
OG0001897	Syaf.g_00013	Syao.g_01867
OG0001898	Syaf.g_00029	Syao.g_01883
OG0001899	Syaf.g_00105	Syao.g_01816
OG0001900	Syaf.g_00218	Syao.g_02090
OG0001901	Syaf.g_00219	Syao.g_02089
OG0001902	Syaf.g_00251	Syao.g_02057
OG0001903	Syaf.g_00260	Syao.g_02048
OG0001904	Syaf.g_00336	Syao.g_01971
OG0001905	Syaf.g_00349	Syao.g_01961
OG0001906	Syaf.g_00861	Syao.g_02544
OG0001908	Syaf.g_00793	Syao.g_02521
OG0001909	Syaf.g_00780	Syao.g_02531
OG0001910	Syaf.g_00715	Syao.g_02393
OG0001912	Syaf.g_00638	Syao.g_02446
OG0001913	Syaf.g_00636	Syao.g_02448
OG0001914	Syaf.g_01621	Syao.g_01430
OG0001915	Syaf.g_00509	Syao.g_02195
OG0001917	Syaf.g_01932	Syao.g_00449
OG0001918	Syaf.g_01720, Syaf.g_00547	Syao.g_01904
OG0001924	Syaf.g_02355	Syao.g_01347
OG0001925	Syaf.g_02356	Syao.g_01348
OG0001926	Syaf.g_02357	Syao.g_01349
OG0001927	Syaf.g_02362	Syao.g_01350
OG0001929	Syaf.g_00428	Syao.g_02202
OG0001932	Syaf.g_00381	Syao.g_02145
OG0001933	Syaf.g_00900	Syao.g_02587
OG0001934	Syaf.g_00915	Syao.g_02674
OG0001935	Syaf.g_00956	Syao.g_02624
OG0001936	Syaf.g_01689	Syao.g_01296
OG0001937	Syaf.g_01081	Syao.g_01595
OG0001938	Syaf.g_02727	Syao.g_00030
OG0001939	Syaf.g_01475	Syao.g_01025
OG0001940	Syaf.g_02585	Syao.g_01046
OG0001941	Syaf.g_01246	Syao.g_01453
OG0001944	Syaf.g_01498	Syao.g_00203
OG0001946	Syaf.g_01470	Syao.g_00622
OG0001947	Syaf.g_01406	Syao.g_02380
OG0001948	Syaf.g_01903	Syao.g_00819
OG0001949	Syaf.g_01882	Syao.g_00662
OG0001950	Syaf.g_01880	Syao.g_00664
OG0001951	Syaf.g_01863	Syao.g_00673
OG0001952	Syaf.g_01839	Syao.g_00696
OG0001953	Syaf.g_01838	Syao.g_00697
OG0001954	Syaf.g_01746	Syao.g_00921
OG0001957	Syaf.g_02327	Syao.g_01326
OG0001958	Syaf.g_02138	Syao.g_00931
OG0001961	Syaf.g_02503	Syao.g_02687
OG0001964	Syaf.g_00161	Syao.g_01926
OG0001966	Syaf.g_00213	Syao.g_02095
OG0001967	Syaf.g_00215	Syao.g_02093
OG0001968	Syaf.g_00216	Syao.g_02092
OG0001969	Syaf.g_00278	Syao.g_02029
OG0001970	Syaf.g_00859	Syao.g_02546
OG0001971	Syaf.g_00782	Syao.g_02529
OG0001972	Syaf.g_00703	Syao.g_02405
OG0001973	Syaf.g_00666	Syao.g_02415
OG0001974	Syaf.g_00650	Syao.g_00320
OG0001975	Syaf.g_01620	Syao.g_01429
