Orthogroup	Syaf	Prbl
OG0001082	Syaf.g_02143	Prbl.g_01030
OG0001083	Syaf.g_02136	Prbl.g_01405
OG0001084	Syaf.g_02135	Prbl.g_01404
OG0001085	Syaf.g_02125	Prbl.g_01394
OG0001086	Syaf.g_02123	Prbl.g_01392
OG0001087	Syaf.g_01482	Prbl.g_01853
OG0001088	Syaf.g_01478	Prbl.g_01857
OG0001089	Syaf.g_01453	Prbl.g_00024
OG0001090	Syaf.g_01981	Prbl.g_02565
OG0001091	Syaf.g_01979	Prbl.g_02563
OG0001092	Syaf.g_01977	Prbl.g_02562
OG0001093	Syaf.g_01971	Prbl.g_02558
OG0001094	Syaf.g_02055	Prbl.g_02341
OG0001095	Syaf.g_02034	Prbl.g_02322
OG0001096	Syaf.g_02018	Prbl.g_02306
OG0001097	Syaf.g_01373	Prbl.g_01550
OG0001098	Syaf.g_01743	Prbl.g_02423
OG0001099	Syaf.g_00881	Prbl.g_01329
OG0001100	Syaf.g_02110	Prbl.g_02414
OG0001101	Syaf.g_02109	Prbl.g_02413
OG0001102	Syaf.g_02106	Prbl.g_02410
OG0001103	Syaf.g_02104	Prbl.g_02408
OG0001104	Syaf.g_02071	Prbl.g_02351
OG0001105	Syaf.g_02067	Prbl.g_02356
OG0001106	Syaf.g_01847	Prbl.g_02466
OG0001107	Syaf.g_01859	Prbl.g_02476
OG0001108	Syaf.g_01868	Prbl.g_02483
OG0001109	Syaf.g_01877	Prbl.g_02485
OG0001110	Syaf.g_01879	Prbl.g_02487
OG0001111	Syaf.g_01881	Prbl.g_02489
OG0001112	Syaf.g_01883	Prbl.g_02491
OG0001113	Syaf.g_01884	Prbl.g_02492
OG0001114	Syaf.g_01885	Prbl.g_02493
OG0001115	Syaf.g_01889	Prbl.g_02495
OG0001116	Syaf.g_01891	Prbl.g_02496
OG0001117	Syaf.g_01892	Prbl.g_02497
OG0001118	Syaf.g_01893	Prbl.g_02498
OG0001119	Syaf.g_01895	Prbl.g_02499
OG0001120	Syaf.g_01899	Prbl.g_02501
OG0001122	Syaf.g_01927	Prbl.g_02529
OG0001123	Syaf.g_01934	Prbl.g_02536
OG0001124	Syaf.g_01936	Prbl.g_02538
OG0001125	Syaf.g_01938	Prbl.g_02540
OG0001126	Syaf.g_01409	Prbl.g_00939
OG0001127	Syaf.g_01410	Prbl.g_00938
OG0001128	Syaf.g_01413	Prbl.g_00935
OG0001129	Syaf.g_01415	Prbl.g_00934
OG0001130	Syaf.g_01416	Prbl.g_00933
OG0001131	Syaf.g_02090	Prbl.g_02575
OG0001132	Syaf.g_01722	Prbl.g_01603
OG0001133	Syaf.g_02334	Prbl.g_01621
OG0001134	Syaf.g_01616	Prbl.g_02204
OG0001135	Syaf.g_01618	Prbl.g_02202
OG0001136	Syaf.g_01286	Prbl.g_02082
OG0001137	Syaf.g_01306	Prbl.g_02102
OG0001138	Syaf.g_01596	Prbl.g_01118
OG0001139	Syaf.g_01594	Prbl.g_01116
OG0001140	Syaf.g_01593	Prbl.g_01115
OG0001141	Syaf.g_01592	Prbl.g_01114
OG0001142	Syaf.g_01591	Prbl.g_01113
OG0001143	Syaf.g_01583	Prbl.g_01376
OG0001144	Syaf.g_01573	Prbl.g_02580
OG0001145	Syaf.g_01267	Prbl.g_01711
OG0001146	Syaf.g_01248	Prbl.g_01727
OG0001147	Syaf.g_02489	Prbl.g_01333
OG0001148	Syaf.g_02735	Prbl.g_00501
OG0001149	Syaf.g_02736	Prbl.g_00500
OG0001150	Syaf.g_02737	Prbl.g_00499
OG0001151	Syaf.g_02750	Prbl.g_00487
OG0001152	Syaf.g_02751	Prbl.g_00486
OG0001153	Syaf.g_02463	Prbl.g_00704
OG0001154	Syaf.g_02464	Prbl.g_00705
OG0001155	Syaf.g_01107	Prbl.g_00454
OG0001156	Syaf.g_01104	Prbl.g_00451
OG0001157	Syaf.g_01103	Prbl.g_01604
OG0001158	Syaf.g_01102	Prbl.g_00450
OG0001159	Syaf.g_01101	Prbl.g_00449
OG0001160	Syaf.g_01058	Prbl.g_00420
OG0001161	Syaf.g_00617	Prbl.g_01601
OG0001162	Syaf.g_02015	Prbl.g_00048
OG0001163	Syaf.g_01050	Prbl.g_00406
OG0001164	Syaf.g_01044	Prbl.g_00401
OG0001165	Syaf.g_01039	Prbl.g_00398
OG0001166	Syaf.g_01010	Prbl.g_00371
OG0001167	Syaf.g_01182	Prbl.g_00350
OG0001168	Syaf.g_01180	Prbl.g_00348
OG0001169	Syaf.g_01178	Prbl.g_00346
OG0001170	Syaf.g_01176	Prbl.g_00344
OG0001171	Syaf.g_01166	Prbl.g_00334
OG0001173	Syaf.g_00172	Prbl.g_01062
OG0001174	Syaf.g_00164	Prbl.g_01054
OG0001175	Syaf.g_00163	Prbl.g_01053
OG0001176	Syaf.g_00142	Prbl.g_00953
OG0001177	Syaf.g_00144	Prbl.g_00951
OG0001179	Syaf.g_00112	Prbl.g_00982
OG0001180	Syaf.g_00087	Prbl.g_01134
OG0001181	Syaf.g_00083	Prbl.g_01138
OG0001182	Syaf.g_00074	Prbl.g_01147
OG0001184	Syaf.g_00360	Prbl.g_00848
OG0001185	Syaf.g_00382	Prbl.g_01291
OG0001186	Syaf.g_00418	Prbl.g_02026
OG0001187	Syaf.g_00422	Prbl.g_02022
OG0001188	Syaf.g_00425	Prbl.g_02018
OG0001189	Syaf.g_00441	Prbl.g_01996
OG0001190	Syaf.g_00646	Prbl.g_02239
OG0001191	Syaf.g_00635	Prbl.g_02226
OG0001192	Syaf.g_00630	Prbl.g_02219
OG0001193	Syaf.g_00596	Prbl.g_02181
OG0001194	Syaf.g_00594	Prbl.g_02175
OG0001195	Syaf.g_00593	Prbl.g_02174
OG0001196	Syaf.g_00519	Prbl.g_02138
OG0001197	Syaf.g_00517	Prbl.g_02136
OG0001198	Syaf.g_00501	Prbl.g_02124
OG0001199	Syaf.g_00957	Prbl.g_00602
OG0001200	Syaf.g_00955	Prbl.g_00600
OG0001201	Syaf.g_00902	Prbl.g_00551
OG0001202	Syaf.g_00764	Prbl.g_00095
OG0001203	Syaf.g_02785	Prbl.g_00197
OG0001204	Syaf.g_00185	Prbl.g_02667
OG0001205	Syaf.g_01229	Prbl.g_00642
OG0001206	Syaf.g_02530	Prbl.g_01363
OG0001207	Syaf.g_02732	Prbl.g_00503
OG0001208	Syaf.g_02719	Prbl.g_00513
OG0001209	Syaf.g_02651	Prbl.g_00763
OG0001210	Syaf.g_02642	Prbl.g_00751
OG0001211	Syaf.g_02623	Prbl.g_01884
OG0001212	Syaf.g_02563	Prbl.g_01765
OG0001213	Syaf.g_02324	Prbl.g_01631
OG0001214	Syaf.g_02308	Prbl.g_01641
OG0001215	Syaf.g_01477	Prbl.g_01858
OG0001216	Syaf.g_01980	Prbl.g_02564
OG0001217	Syaf.g_02237	Prbl.g_01904
OG0001218	Syaf.g_02473	Prbl.g_00716
OG0001219	Syaf.g_01796	Prbl.g_02435
OG0001220	Syaf.g_01335	Prbl.g_01567
OG0001221	Syaf.g_02087	Prbl.g_02383
OG0001222	Syaf.g_01848	Prbl.g_02210
OG0001223	Syaf.g_01902	Prbl.g_02503
OG0001224	Syaf.g_01438	Prbl.g_00931
OG0001225	Syaf.g_01440	Prbl.g_00929
OG0001226	Syaf.g_02262	Prbl.g_01704
OG0001227	Syaf.g_00614	Prbl.g_00472
OG0001228	Syaf.g_01223	Prbl.g_02585
OG0001229	Syaf.g_01464	Prbl.g_00409
OG0001230	Syaf.g_02404	Prbl.g_00252
OG0001231	Syaf.g_00481	Prbl.g_01957
OG0001232	Syaf.g_01000	Prbl.g_00366
OG0001234	Syaf.g_00159	Prbl.g_01050
OG0001235	Syaf.g_00150	Prbl.g_00948
OG0001236	Syaf.g_00357	Prbl.g_00852
OG0001237	Syaf.g_00362	Prbl.g_00845
OG0001238	Syaf.g_00634	Prbl.g_02225
OG0001239	Syaf.g_00960	Prbl.g_00605
OG0001240	Syaf.g_00919	Prbl.g_00568
OG0001241	Syaf.g_00909	Prbl.g_00558
OG0001242	Syaf.g_00874	Prbl.g_01322
OG0001243	Syaf.g_00867	Prbl.g_00828
OG0001246	Syaf.g_02693	Prbl.g_00803
OG0001247	Syaf.g_02004	Prbl.g_02295
OG0001248	Syaf.g_02012	Prbl.g_01869
OG0001250	Syaf.g_01377	Prbl.g_01546
OG0001252	Syaf.g_01412	Prbl.g_00936
OG0001254	Syaf.g_01617	Prbl.g_02203
OG0001255	Syaf.g_01070	Prbl.g_00036
OG0001258	Syaf.g_01041	Prbl.g_00400
OG0001259	Syaf.g_01177	Prbl.g_00345
OG0001260	Syaf.g_01155	Prbl.g_00315
OG0001261	Syaf.g_00103	Prbl.g_00991
OG0001262	Syaf.g_00439	Prbl.g_01999
OG0001263	Syaf.g_00864	Prbl.g_00826
OG0001265	Syaf.g_00876	Prbl.g_01324
OG0001266	Syaf.g_00760	Prbl.g_00099
OG0001267	Syaf.g_00244	Prbl.g_01453
OG0001268	Syaf.g_00017	Prbl.g_01207
OG0001269	Syaf.g_01653	Prbl.g_01564
OG0001270	Syaf.g_01210	Prbl.g_00654
OG0001271	Syaf.g_02501	Prbl.g_01343
OG0001272	Syaf.g_02715	Prbl.g_00517
OG0001273	Syaf.g_02315	Prbl.g_01634
OG0001274	Syaf.g_00707	Prbl.g_01263
OG0001275	Syaf.g_01917	Prbl.g_02518
OG0001276	Syaf.g_01933	Prbl.g_02535
OG0001277	Syaf.g_00533	Prbl.g_02152
OG0001278	Syaf.g_01562	Prbl.g_02592
OG0001279	Syaf.g_02385	Prbl.g_00156
OG0001280	Syaf.g_01257	Prbl.g_01719
OG0001281	Syaf.g_01247	Prbl.g_01728
OG0001283	Syaf.g_02414, Syaf.g_00524	Prbl.g_02143
OG0001285	Syaf.g_00568	Prbl.g_00362
OG0001286	Syaf.g_00089	Prbl.g_01132
OG0001288	Syaf.g_00408	Prbl.g_02059
OG0001290	Syaf.g_00910	Prbl.g_00559
OG0001291	Syaf.g_00853	Prbl.g_00816
OG0001292	Syaf.g_00191	Prbl.g_01512
OG0001293	Syaf.g_00217	Prbl.g_01489
OG0001294	Syaf.g_02124	Prbl.g_01393
OG0001295	Syaf.g_02637	Prbl.g_00748
OG0001297	Syaf.g_02683	Prbl.g_00793
OG0001298	Syaf.g_02584	Prbl.g_01791
OG0001300	Syaf.g_01468	Prbl.g_01873
OG0001301	Syaf.g_01454	Prbl.g_00022
OG0001302	Syaf.g_02279	Prbl.g_01930
OG0001303	Syaf.g_01798	Prbl.g_02437
OG0001307	Syaf.g_01638	Prbl.g_00723
OG0001308	Syaf.g_02427	Prbl.g_00224
OG0001309	Syaf.g_02678	Prbl.g_00787
OG0001310	Syaf.g_01018	Prbl.g_00377
OG0001311	Syaf.g_01935	Prbl.g_02537
OG0001312	Syaf.g_01809	Prbl.g_02448
OG0001313	Syaf.g_02523	Prbl.g_01355
OG0001316	Syaf.g_00847	Prbl.g_00809
OG0001319	Syaf.g_00232	Prbl.g_01463
OG0001321	Syaf.g_01238	Prbl.g_00633
OG0001322	Syaf.g_01239	Prbl.g_00632
OG0001323	Syaf.g_02675	Prbl.g_00784
OG0001324	Syaf.g_01467	Prbl.g_01874
OG0001326	Syaf.g_00578	Prbl.g_02168
OG0001328	Syaf.g_02094	Prbl.g_02390
OG0001329	Syaf.g_02285	Prbl.g_01079
OG0001330	Syaf.g_01264	Prbl.g_01712
OG0001331	Syaf.g_02739	Prbl.g_00497
OG0001333	Syaf.g_01181	Prbl.g_00349
OG0001334	Syaf.g_00060	Prbl.g_01179
OG0001335	Syaf.g_00059	Prbl.g_01180
OG0001336	Syaf.g_00523	Prbl.g_02142
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbl.g_01189
OG0001339	Syaf.g_00907	Prbl.g_00556
OG0001340	Syaf.g_00039	Prbl.g_01190
OG0001341	Syaf.g_01463	Prbl.g_02285
OG0001344	Syaf.g_01294	Prbl.g_02089
OG0001347	Syaf.g_02400	Prbl.g_02051
OG0001347	Syaf.g_02483	Prbl.g_01002
OG0001348	Syaf.g_01396	Prbl.g_01243
OG0001351	Syaf.g_02539	Prbl.g_00624
OG0001352	Syaf.g_02661	Prbl.g_00027
OG0001353	Syaf.g_01388	Prbl.g_01537
OG0001354	Syaf.g_01888	Prbl.g_02494
OG0001356	Syaf.g_01397	Prbl.g_02208
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbl.g_00628, Prbl.g_00679, Prbl.g_01685
OG0001358	Syaf.g_02341	Prbl.g_01615
OG0001360	Syaf.g_01325	Prbl.g_01104
OG0001361	Syaf.g_01320	Prbl.g_00182
OG0001362	Syaf.g_02432	Prbl.g_00220
OG0001363	Syaf.g_02434	Prbl.g_00218
OG0001371	Syaf.g_00397	Prbl.g_01915
OG0001372	Syaf.g_01682	Prbl.g_01943
OG0001373	Syaf.g_00579	Prbl.g_02169
OG0001374	Syaf.g_00571	Prbl.g_02161
OG0001376	Syaf.g_00626	Prbl.g_02216
OG0001377	Syaf.g_00627	Prbl.g_02217
OG0001378	Syaf.g_01209	Prbl.g_00661
OG0001379	Syaf.g_01262	Prbl.g_01714
OG0001380	Syaf.g_02247	Prbl.g_01572
OG0001385	Syaf.g_00582	Prbl.g_02172
OG0001386	Syaf.g_00581	Prbl.g_02171
OG0001387	Syaf.g_00580	Prbl.g_02170
OG0001388	Syaf.g_00577	Prbl.g_02167
OG0001389	Syaf.g_00576	Prbl.g_02166
OG0001390	Syaf.g_00575	Prbl.g_02165
OG0001391	Syaf.g_00574	Prbl.g_02164
OG0001392	Syaf.g_00573	Prbl.g_02163
OG0001393	Syaf.g_00572	Prbl.g_02162
OG0001394	Syaf.g_02081	Prbl.g_02366
OG0001395	Syaf.g_01958	Prbl.g_02548
OG0001396	Syaf.g_02399	Prbl.g_02050
OG0001397	Syaf.g_02433	Prbl.g_00219
OG0001398	Syaf.g_01758	Prbl.g_01692
OG0001400	Syaf.g_00839, Syaf.g_01506	Prbl.g_00307
OG0001401	Syaf.g_01383	Prbl.g_01541
OG0001402	Syaf.g_02336	Prbl.g_01620
OG0001405	Syaf.g_00057	Prbl.g_01182
OG0001406	Syaf.g_00625	Prbl.g_02215
OG0001410	Syaf.g_01639	Prbl.g_00724
OG0001412	Syaf.g_02482	Prbl.g_01003
OG0001412	Syaf.g_02401	Prbl.g_02052
OG0001416	Syaf.g_01250	Prbl.g_01725
OG0001425	Syaf.g_00631	Prbl.g_02222
OG0001435	Syaf.g_02107	Prbl.g_02411
OG0001436	Syaf.g_00331	Prbl.g_00873
OG0001436	Syaf.g_00332	Prbl.g_00872
OG0001438	Syaf.g_00259	Prbl.g_01438
OG0001441	Syaf.g_02673	Prbl.g_00782
OG0001442	Syaf.g_02066	Prbl.g_02358
OG0001443	Syaf.g_00621	Prbl.g_00408
OG0001444	Syaf.g_00401	Prbl.g_01234
OG0001444	Syaf.g_00924	Prbl.g_00574
OG0001449	Syaf.g_00182	Prbl.g_01940
OG0001451	Syaf.g_02183	Prbl.g_02546
OG0001461	Syaf.g_01633	Prbl.g_00620
OG0001462	Syaf.g_00455	Prbl.g_01983
OG0001470	Syaf.g_01206	Prbl.g_02028
OG0001475	Syaf.g_01204	Prbl.g_02030
OG0001476	Syaf.g_01302	Prbl.g_02095
OG0001477	Syaf.g_01457	Prbl.g_00017
OG0001478	Syaf.g_02516	Prbl.g_01349
OG0001479	Syaf.g_00019	Prbl.g_01205
OG0001484	Syaf.g_00570	Prbl.g_02573
OG0001487	Syaf.g_02472	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syaf.g_01311	Prbl.g_02106
OG0001489	Syaf.g_00078	Prbl.g_01143
OG0001495	Syaf.g_00145	Prbl.g_00950
OG0001496	Syaf.g_01459	Prbl.g_00013
OG0001497	Syaf.g_01458	Prbl.g_00016
OG0001498	Syaf.g_02806	Prbl.g_02675
OG0001508	Syaf.g_01207	Prbl.g_02027
OG0001510	Syaf.g_00394	Prbl.g_02635
OG0001511	Syaf.g_00894	Prbl.g_00544
OG0001512	Syaf.g_02784	Prbl.g_00195
OG0001514	Syaf.g_01460	Prbl.g_00012
OG0001515	Syaf.g_01472	Prbl.g_01865
OG0001516	Syaf.g_02133	Prbl.g_01402
OG0001517	Syaf.g_00022	Prbl.g_01202
OG0001518	Syaf.g_00632	Prbl.g_02223
OG0001519	Syaf.g_00619	Prbl.g_02212
OG0001527	Syaf.g_02609	Prbl.g_01898
OG0001528	Syaf.g_01205	Prbl.g_02024
OG0001529	Syaf.g_00448	Prbl.g_01989
OG0001530	Syaf.g_00896	Prbl.g_00546
OG0001531	Syaf.g_02783	Prbl.g_00194
OG0001532	Syaf.g_01595	Prbl.g_01117
OG0001533	Syaf.g_02543	Prbl.g_00662
OG0001533	Syaf.g_02533	Prbl.g_01699
OG0001534	Syaf.g_01951	Prbl.g_02545
OG0001535	Syaf.g_01931	Prbl.g_02533
OG0001536	Syaf.g_01856	Prbl.g_02474
OG0001537	Syaf.g_02086	Prbl.g_02374
OG0001538	Syaf.g_02044	Prbl.g_02330
OG0001539	Syaf.g_02111	Prbl.g_01587
OG0001540	Syaf.g_00862	Prbl.g_00824
OG0001541	Syaf.g_00795	Prbl.g_00267
OG0001542	Syaf.g_00785	Prbl.g_00073
OG0001543	Syaf.g_00726	Prbl.g_01241
OG0001544	Syaf.g_00620	Prbl.g_02213
OG0001545	Syaf.g_00534	Prbl.g_02153
OG0001555	Syaf.g_01698	Prbl.g_01949
OG0001558	Syaf.g_00478	Prbl.g_01960
OG0001559	Syaf.g_00897	Prbl.g_00547
OG0001560	Syaf.g_00911	Prbl.g_00560
OG0001561	Syaf.g_01937	Prbl.g_02539
OG0001562	Syaf.g_01923	Prbl.g_02525
OG0001563	Syaf.g_00094	Prbl.g_00999
OG0001574	Syaf.g_02611	Prbl.g_01896
OG0001575	Syaf.g_02606	Prbl.g_01901
OG0001576	Syaf.g_02545	Prbl.g_01737
OG0001577	Syaf.g_01284	Prbl.g_02080
OG0001579	Syaf.g_00047	Prbl.g_01186
OG0001580	Syaf.g_00662	Prbl.g_02250
OG0001588	Syaf.g_00343	Prbl.g_00865
OG0001589	Syaf.g_01173	Prbl.g_00341
OG0001591	Syaf.g_02122	Prbl.g_01591
OG0001592	Syaf.g_00661	Prbl.g_02249
OG0001614	Syaf.g_00380	Prbl.g_01293
OG0001615	Syaf.g_01364	Prbl.g_02646
OG0001616	Syaf.g_01610	Prbl.g_01380
OG0001617	Syaf.g_01465	Prbl.g_00728
OG0001618	Syaf.g_01969	Prbl.g_02557
OG0001619	Syaf.g_01845	Prbl.g_02464
OG0001620	Syaf.g_00010	Prbl.g_01215
OG0001621	Syaf.g_00205	Prbl.g_01500
OG0001622	Syaf.g_00525	Prbl.g_02144
OG0001634	Syaf.g_02127	Prbl.g_01396
OG0001635	Syaf.g_00412	Prbl.g_01814
OG0001636	Syaf.g_00456	Prbl.g_01982
OG0001637	Syaf.g_01162	Prbl.g_00325
OG0001638	Syaf.g_01021	Prbl.g_00379
OG0001639	Syaf.g_01108	Prbl.g_00455
OG0001640	Syaf.g_01408	Prbl.g_00940
OG0001641	Syaf.g_01907	Prbl.g_02507
OG0001642	Syaf.g_01336	Prbl.g_01563
OG0001643	Syaf.g_02305	Prbl.g_01644
OG0001652	Syaf.g_00480	Prbl.g_01958
OG0001653	Syaf.g_00921, Syaf.g_00507	Prbl.g_00571
OG0001654	Syaf.g_01110	Prbl.g_00457
OG0001655	Syaf.g_01507, Syaf.g_02190	Prbl.g_00136, Prbl.g_00680
OG0001656	Syaf.g_00052	Prbl.g_01185
OG0001657	Syaf.g_00822	Prbl.g_00292
OG0001658	Syaf.g_00647	Prbl.g_02240
OG0001671	Syaf.g_00721	Prbl.g_01248
OG0001672	Syaf.g_00949	Prbl.g_00594
OG0001673	Syaf.g_02792	Prbl.g_01921
OG0001675	Syaf.g_01921	Prbl.g_02522, Prbl.g_02524
OG0001676	Syaf.g_00053	Prbl.g_01188
OG0001677	Syaf.g_00068, Syaf.g_01597	Prbl.g_01176
OG0001680	Syaf.g_01308	Prbl.g_01485
OG0001691	Syaf.g_02349	Prbl.g_02422
OG0001692	Syaf.g_02408	Prbl.g_00247
OG0001693	Syaf.g_01443	Prbl.g_00682
OG0001694	Syaf.g_00246	Prbl.g_01451
OG0001695	Syaf.g_00540	Prbl.g_02158
OG0001702	Syaf.g_00930	Prbl.g_00581
OG0001703	Syaf.g_02731	Prbl.g_00504
OG0001712	Syaf.g_01712	Prbl.g_02283
OG0001715	Syaf.g_02249	Prbl.g_01675
OG0001716	Syaf.g_01339	Prbl.g_01559
OG0001726	Syaf.g_01751	Prbl.g_02425
OG0001729	Syaf.g_02780	Prbl.g_00189
OG0001730	Syaf.g_02777	Prbl.g_02624
OG0001731	Syaf.g_01089	Prbl.g_00442
OG0001732	Syaf.g_01580	Prbl.g_01373
OG0001735	Syaf.g_02140	Prbl.g_01410
OG0001736	Syaf.g_00318	Prbl.g_00887
OG0001737	Syaf.g_00265	Prbl.g_01433
OG0001738	Syaf.g_00298	Prbl.g_00899
OG0001740	Syaf.g_00537	Prbl.g_02155
OG0001747	Syaf.g_00841	Prbl.g_00309
OG0001748	Syaf.g_00719	Prbl.g_01250
OG0001749	Syaf.g_00322	Prbl.g_00882
OG0001750	Syaf.g_00923	Prbl.g_00573
OG0001751	Syaf.g_02793, Syaf.g_01781	Prbl.g_01920
OG0001752	Syaf.g_01153	Prbl.g_02621
OG0001753	Syaf.g_01159	Prbl.g_00319
OG0001754	Syaf.g_01160	Prbl.g_00322
OG0001755	Syaf.g_02679	Prbl.g_00788
OG0001759	Syaf.g_01681, Syaf.g_01676	Prbl.g_01518
OG0001761	Syaf.g_02366	Prbl.g_01826
OG0001762	Syaf.g_01914	Prbl.g_02515
OG0001763	Syaf.g_01901	Prbl.g_02502
OG0001764	Syaf.g_01784	Prbl.g_02428
OG0001765	Syaf.g_01644, Syaf.g_01121	Prbl.g_01598
OG0001766	Syaf.g_00271	Prbl.g_01423
OG0001767	Syaf.g_00330	Prbl.g_00874
OG0001783	Syaf.g_00385	Prbl.g_01288
OG0001784	Syaf.g_00929	Prbl.g_00578
OG0001785	Syaf.g_01161	Prbl.g_00323
OG0001786	Syaf.g_01071	Prbl.g_00426
OG0001787	Syaf.g_02655	Prbl.g_00767
OG0001788	Syaf.g_02652	Prbl.g_00764
OG0001789	Syaf.g_01255	Prbl.g_01721
OG0001790	Syaf.g_01279	Prbl.g_02073
OG0001791	Syaf.g_01304	Prbl.g_02097
OG0001792	Syaf.g_01572	Prbl.g_02581
OG0001794	Syaf.g_01944	Prbl.g_02604
OG0001796	Syaf.g_01925	Prbl.g_02527
OG0001797	Syaf.g_01817	Prbl.g_02457
OG0001798	Syaf.g_02333	Prbl.g_01622
OG0001799	Syaf.g_02294	Prbl.g_01661
OG0001800	Syaf.g_02386	Prbl.g_00159
OG0001801	Syaf.g_02394	Prbl.g_00256
OG0001803	Syaf.g_01225	Prbl.g_00646
OG0001804	Syaf.g_02805	Prbl.g_02676
OG0001805	Syaf.g_00195	Prbl.g_01507
OG0001806	Syaf.g_00233	Prbl.g_01462
OG0001807	Syaf.g_00334	Prbl.g_00871
OG0001808	Syaf.g_00347	Prbl.g_00860
OG0001810	Syaf.g_00849	Prbl.g_00811
OG0001811	Syaf.g_00788	Prbl.g_00070
OG0001812	Syaf.g_00660	Prbl.g_02248
OG0001813	Syaf.g_00607	Prbl.g_02193
OG0001814	Syaf.g_00516	Prbl.g_02135
OG0001815	Syaf.g_00503	Prbl.g_02126
OG0001837	Syaf.g_00720	Prbl.g_01249
OG0001838	Syaf.g_00490	Prbl.g_02113
OG0001839	Syaf.g_00460	Prbl.g_01978
OG0001840	Syaf.g_00442	Prbl.g_01995
OG0001841	Syaf.g_00435	Prbl.g_02003
OG0001842	Syaf.g_01115	Prbl.g_01232
OG0001843	Syaf.g_00379	Prbl.g_01294
OG0001844	Syaf.g_00378	Prbl.g_01295
OG0001845	Syaf.g_00377	Prbl.g_01301
OG0001846	Syaf.g_00873	Prbl.g_01321
OG0001847	Syaf.g_00875	Prbl.g_01323
OG0001848	Syaf.g_00879	Prbl.g_01327
OG0001849	Syaf.g_00936	Prbl.g_00586
OG0001850	Syaf.g_00947	Prbl.g_00593
OG0001851	Syaf.g_00953	Prbl.g_00598
OG0001852	Syaf.g_00954	Prbl.g_00599
OG0001853	Syaf.g_00961	Prbl.g_00606
OG0001854	Syaf.g_02788	Prbl.g_01924
OG0001856	Syaf.g_01059	Prbl.g_00421
OG0001857	Syaf.g_01062	Prbl.g_00424
OG0001858	Syaf.g_01096	Prbl.g_00445
OG0001859	Syaf.g_02743	Prbl.g_00493
OG0001860	Syaf.g_02729	Prbl.g_00505
OG0001861	Syaf.g_02714	Prbl.g_00518
OG0001862	Syaf.g_02703	Prbl.g_00530
OG0001863	Syaf.g_02698	Prbl.g_00535
OG0001864	Syaf.g_02644	Prbl.g_00753
OG0001865	Syaf.g_02572	Prbl.g_01778
OG0001866	Syaf.g_02549	Prbl.g_01753
OG0001867	Syaf.g_02368	Prbl.g_01743
OG0001868	Syaf.g_01251	Prbl.g_01724
OG0001869	Syaf.g_01283	Prbl.g_02079
OG0001870	Syaf.g_01291	Prbl.g_02087
OG0001871	Syaf.g_01297	Prbl.g_02092
OG0001872	Syaf.g_01566	Prbl.g_02588
OG0001873	Syaf.g_01609	Prbl.g_01381
OG0001874	Syaf.g_01612	Prbl.g_01105
OG0001877	Syaf.g_01471	Prbl.g_01866
OG0001878	Syaf.g_01918	Prbl.g_02519
OG0001879	Syaf.g_01912	Prbl.g_02511
OG0001880	Syaf.g_01866	Prbl.g_02481
OG0001881	Syaf.g_01864	Prbl.g_02480
OG0001882	Syaf.g_01840	Prbl.g_02460
OG0001883	Syaf.g_01816	Prbl.g_02455
OG0001884	Syaf.g_01807	Prbl.g_02446
OG0001885	Syaf.g_01789	Prbl.g_02433
OG0001886	Syaf.g_01785	Prbl.g_02429
OG0001887	Syaf.g_02095	Prbl.g_02391
OG0001888	Syaf.g_02073	Prbl.g_02349
OG0001889	Syaf.g_02033	Prbl.g_02321
OG0001890	Syaf.g_01370	Prbl.g_01553
OG0001891	Syaf.g_01366	Prbl.g_01557
OG0001892	Syaf.g_01333	Prbl.g_01570
OG0001893	Syaf.g_02332	Prbl.g_01623
OG0001894	Syaf.g_02311	Prbl.g_01638
OG0001895	Syaf.g_02390	Prbl.g_00162
OG0001896	Syaf.g_01220	Prbl.g_00664
OG0001897	Syaf.g_00013	Prbl.g_01209
OG0001898	Syaf.g_00029	Prbl.g_01193
OG0001899	Syaf.g_00105	Prbl.g_00989
OG0001900	Syaf.g_00218	Prbl.g_01488
OG0001901	Syaf.g_00219	Prbl.g_01487
OG0001902	Syaf.g_00251	Prbl.g_01446
OG0001903	Syaf.g_00260	Prbl.g_01437
OG0001904	Syaf.g_00336	Prbl.g_00868
OG0001905	Syaf.g_00349	Prbl.g_00858
OG0001906	Syaf.g_00861	Prbl.g_00823
OG0001907	Syaf.g_00844	Prbl.g_00311
OG0001908	Syaf.g_00793	Prbl.g_00266
OG0001909	Syaf.g_00780	Prbl.g_00078
OG0001910	Syaf.g_00715	Prbl.g_01254
OG0001912	Syaf.g_00638	Prbl.g_02229
OG0001913	Syaf.g_00636	Prbl.g_02227
OG0001914	Syaf.g_01621	Prbl.g_02199
OG0001929	Syaf.g_00428	Prbl.g_02010
OG0001930	Syaf.g_01114	Prbl.g_01231
OG0001931	Syaf.g_01113	Prbl.g_01230
OG0001932	Syaf.g_00381	Prbl.g_01292
OG0001933	Syaf.g_00900	Prbl.g_00549
OG0001934	Syaf.g_00915	Prbl.g_00564
