Orthogroup	Syaf	Prav
OG0001132	Syaf.g_01722	Prav.g_00252
OG0001133	Syaf.g_02334	Prav.g_00019
OG0001134	Syaf.g_01616	Prav.g_00033
OG0001136	Syaf.g_01286	Prav.g_00062
OG0001137	Syaf.g_01306	Prav.g_00073
OG0001138	Syaf.g_01596	Prav.g_01855
OG0001139	Syaf.g_01594	Prav.g_01854
OG0001140	Syaf.g_01593	Prav.g_01853
OG0001141	Syaf.g_01592	Prav.g_01852
OG0001142	Syaf.g_01591	Prav.g_01851
OG0001143	Syaf.g_01583	Prav.g_01844
OG0001144	Syaf.g_01573	Prav.g_01839
OG0001145	Syaf.g_01267	Prav.g_01430
OG0001146	Syaf.g_01248	Prav.g_01442
OG0001147	Syaf.g_02489	Prav.g_01459
OG0001148	Syaf.g_02735	Prav.g_01475
OG0001149	Syaf.g_02736	Prav.g_01476
OG0001150	Syaf.g_02737	Prav.g_01477
OG0001151	Syaf.g_02750	Prav.g_01488
OG0001152	Syaf.g_02751	Prav.g_01489
OG0001153	Syaf.g_02463	Prav.g_01610
OG0001154	Syaf.g_02464	Prav.g_01611
OG0001155	Syaf.g_01107	Prav.g_01623
OG0001156	Syaf.g_01104	Prav.g_01626
OG0001157	Syaf.g_01103	Prav.g_01627
OG0001158	Syaf.g_01102	Prav.g_01628
OG0001159	Syaf.g_01101	Prav.g_01629
OG0001160	Syaf.g_01058	Prav.g_01653
OG0001161	Syaf.g_00617	Prav.g_01664
OG0001162	Syaf.g_02015	Prav.g_01675
OG0001163	Syaf.g_01050	Prav.g_01753
OG0001164	Syaf.g_01044	Prav.g_01757
OG0001165	Syaf.g_01039	Prav.g_01760
OG0001166	Syaf.g_01010	Prav.g_01780
OG0001167	Syaf.g_01182	Prav.g_01797
OG0001168	Syaf.g_01180	Prav.g_01799
OG0001169	Syaf.g_01178	Prav.g_01801
OG0001170	Syaf.g_01176	Prav.g_01803
OG0001171	Syaf.g_01166	Prav.g_01813
OG0001172	Syaf.g_00173	Prav.g_00271
OG0001173	Syaf.g_00172	Prav.g_00272
OG0001174	Syaf.g_00164	Prav.g_00280
OG0001175	Syaf.g_00163	Prav.g_00281
OG0001176	Syaf.g_00142	Prav.g_00288
OG0001177	Syaf.g_00144	Prav.g_00291
OG0001178	Syaf.g_01028	Prav.g_00296
OG0001179	Syaf.g_00112	Prav.g_00616
OG0001180	Syaf.g_00087	Prav.g_00638
OG0001181	Syaf.g_00083	Prav.g_00642
OG0001182	Syaf.g_00074	Prav.g_00649
OG0001184	Syaf.g_00360	Prav.g_00670
OG0001185	Syaf.g_00382	Prav.g_00684
OG0001186	Syaf.g_00418	Prav.g_00707
OG0001187	Syaf.g_00422	Prav.g_00711
OG0001188	Syaf.g_00425	Prav.g_00713
OG0001189	Syaf.g_00441	Prav.g_00730
OG0001190	Syaf.g_00646	Prav.g_00734
OG0001191	Syaf.g_00635	Prav.g_00744
OG0001192	Syaf.g_00630	Prav.g_00749
OG0001193	Syaf.g_00596	Prav.g_00759
OG0001194	Syaf.g_00594	Prav.g_00760
OG0001195	Syaf.g_00593	Prav.g_00761
OG0001196	Syaf.g_00519	Prav.g_00774
OG0001197	Syaf.g_00517	Prav.g_00775
OG0001198	Syaf.g_00501	Prav.g_00783
OG0001199	Syaf.g_00957	Prav.g_00139
OG0001200	Syaf.g_00955	Prav.g_00141
OG0001201	Syaf.g_00902	Prav.g_00173
OG0001202	Syaf.g_00764	Prav.g_00839
OG0001203	Syaf.g_02785	Prav.g_00800
OG0001204	Syaf.g_00185	Prav.g_01890
OG0001205	Syaf.g_01229	Prav.g_01044
OG0001206	Syaf.g_02530	Prav.g_01060
OG0001207	Syaf.g_02732	Prav.g_01075
OG0001208	Syaf.g_02719	Prav.g_01080
OG0001209	Syaf.g_02651	Prav.g_01133
OG0001210	Syaf.g_02642	Prav.g_01138
OG0001211	Syaf.g_02623	Prav.g_01148
OG0001212	Syaf.g_02563	Prav.g_01192
OG0001213	Syaf.g_02324	Prav.g_01227
OG0001214	Syaf.g_02308	Prav.g_01235
OG0001215	Syaf.g_01477	Prav.g_01288
OG0001216	Syaf.g_01980	Prav.g_00308
OG0001217	Syaf.g_02237	Prav.g_00346
OG0001218	Syaf.g_02473	Prav.g_00355
OG0001219	Syaf.g_01796	Prav.g_00385
OG0001220	Syaf.g_01335	Prav.g_00448
OG0001221	Syaf.g_02087	Prav.g_00510
OG0001222	Syaf.g_01848	Prav.g_00548
OG0001223	Syaf.g_01902	Prav.g_00574
OG0001224	Syaf.g_01438	Prav.g_00929
OG0001225	Syaf.g_01440	Prav.g_00931
OG0001226	Syaf.g_02262	Prav.g_00236
OG0001227	Syaf.g_00614	Prav.g_00255
OG0001228	Syaf.g_01223	Prav.g_01836
OG0001229	Syaf.g_01464	Prav.g_01471
OG0001230	Syaf.g_02404	Prav.g_01570
OG0001231	Syaf.g_00481	Prav.g_01673
OG0001232	Syaf.g_01000	Prav.g_01784
OG0001234	Syaf.g_00159	Prav.g_00283
OG0001235	Syaf.g_00150	Prav.g_00293
OG0001236	Syaf.g_00357	Prav.g_00667
OG0001237	Syaf.g_00362	Prav.g_00671
OG0001238	Syaf.g_00634	Prav.g_00745
OG0001239	Syaf.g_00960	Prav.g_00136
OG0001240	Syaf.g_00919	Prav.g_00158
OG0001241	Syaf.g_00909	Prav.g_00166
OG0001242	Syaf.g_00874	Prav.g_00184
OG0001243	Syaf.g_00867	Prav.g_00190
OG0001244	Syaf.g_00836	Prav.g_00206
OG0001246	Syaf.g_02693	Prav.g_01102
OG0001247	Syaf.g_02004	Prav.g_01281
OG0001248	Syaf.g_02012	Prav.g_01283
OG0001250	Syaf.g_01377	Prav.g_00437
OG0001251	Syaf.g_00588	Prav.g_00484
OG0001252	Syaf.g_01412	Prav.g_00924
OG0001254	Syaf.g_01617	Prav.g_00035
OG0001255	Syaf.g_01070	Prav.g_00049
OG0001256	Syaf.g_01051	Prav.g_01666
OG0001257	Syaf.g_02534	Prav.g_01672
OG0001258	Syaf.g_01041	Prav.g_01758
OG0001259	Syaf.g_01177	Prav.g_01802
OG0001260	Syaf.g_01155	Prav.g_01819
OG0001261	Syaf.g_00103	Prav.g_00624
OG0001262	Syaf.g_00439	Prav.g_00728
OG0001263	Syaf.g_00864	Prav.g_00193
OG0001265	Syaf.g_00876	Prav.g_00183
OG0001266	Syaf.g_00760	Prav.g_00835
OG0001267	Syaf.g_00244	Prav.g_01926
OG0001268	Syaf.g_00017	Prav.g_01985
OG0001269	Syaf.g_01653	Prav.g_00978
OG0001270	Syaf.g_01210	Prav.g_01033
OG0001271	Syaf.g_02501	Prav.g_01070
OG0001272	Syaf.g_02715	Prav.g_01084
OG0001273	Syaf.g_02315	Prav.g_01229
OG0001274	Syaf.g_00707	Prav.g_01308, Prav.g_01311
OG0001275	Syaf.g_01917	Prav.g_00584
OG0001276	Syaf.g_01933	Prav.g_00908
OG0001277	Syaf.g_00533	Prav.g_00244
OG0001278	Syaf.g_01562	Prav.g_01831
OG0001279	Syaf.g_02385	Prav.g_01392
OG0001280	Syaf.g_01257	Prav.g_01437
OG0001281	Syaf.g_01247	Prav.g_01443
OG0001282	Syaf.g_02734	Prav.g_01474
OG0001283	Syaf.g_02414, Syaf.g_00524	Prav.g_01493
OG0001284	Syaf.g_01073	Prav.g_01648
OG0001285	Syaf.g_00568	Prav.g_01787
OG0001286	Syaf.g_00089	Prav.g_00636
OG0001287	Syaf.g_00390	Prav.g_00691
OG0001288	Syaf.g_00408	Prav.g_00700
OG0001289	Syaf.g_00935	Prav.g_00152
OG0001290	Syaf.g_00910	Prav.g_00165
OG0001291	Syaf.g_00853	Prav.g_00200
OG0001292	Syaf.g_00191	Prav.g_01895
OG0001293	Syaf.g_00217	Prav.g_01908
OG0001294	Syaf.g_02124	Prav.g_00995
OG0001295	Syaf.g_02637	Prav.g_01065
OG0001296	Syaf.g_02687	Prav.g_01107
OG0001297	Syaf.g_02683	Prav.g_01112
OG0001298	Syaf.g_02584	Prav.g_01174
OG0001299	Syaf.g_02130	Prav.g_01264
OG0001300	Syaf.g_01468	Prav.g_01291
OG0001301	Syaf.g_01454	Prav.g_01294
OG0001302	Syaf.g_02279	Prav.g_00383
OG0001303	Syaf.g_01798	Prav.g_00946
OG0001304	Syaf.g_01950	Prav.g_00918
OG0001305	Syaf.g_01448	Prav.g_00937
OG0001306	Syaf.g_01272	Prav.g_00051
OG0001307	Syaf.g_01638	Prav.g_01456
OG0001308	Syaf.g_02427	Prav.g_01588
OG0001309	Syaf.g_02678	Prav.g_01670
OG0001310	Syaf.g_01018	Prav.g_01773
OG0001311	Syaf.g_01935	Prav.g_00910
OG0001313	Syaf.g_02517, Syaf.g_02523	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001315	Syaf.g_00071	Prav.g_00126
OG0001316	Syaf.g_00847	Prav.g_00205
OG0001317	Syaf.g_02790	Prav.g_00804
OG0001318	Syaf.g_00209	Prav.g_01903
OG0001319	Syaf.g_00232	Prav.g_01919
OG0001321	Syaf.g_01238	Prav.g_01050
OG0001322	Syaf.g_01239	Prav.g_01051
OG0001323	Syaf.g_02675	Prav.g_01117
OG0001324	Syaf.g_01467	Prav.g_01292
OG0001325	Syaf.g_01976	Prav.g_00311
OG0001326	Syaf.g_00578	Prav.g_00472
OG0001327	Syaf.g_02116	Prav.g_00227
OG0001328	Syaf.g_02094	Prav.g_00254
OG0001329	Syaf.g_02285	Prav.g_00026
OG0001330	Syaf.g_01264	Prav.g_01408
OG0001331	Syaf.g_02739	Prav.g_01479
OG0001333	Syaf.g_01181	Prav.g_01798
OG0001334	Syaf.g_00060	Prav.g_00657
OG0001335	Syaf.g_00059	Prav.g_00658
OG0001336	Syaf.g_00523	Prav.g_00771
OG0001339	Syaf.g_00907	Prav.g_00168
OG0001340	Syaf.g_00039	Prav.g_01974
OG0001341	Syaf.g_01463	Prav.g_00344
OG0001343	Syaf.g_00590	Prav.g_00481
OG0001344	Syaf.g_01294	Prav.g_00069
OG0001345	Syaf.g_01323	Prav.g_01862
OG0001346	Syaf.g_01253	Prav.g_01439
OG0001347	Syaf.g_02483	Prav.g_00299
OG0001348	Syaf.g_01396	Prav.g_01693
OG0001349	Syaf.g_00995	Prav.g_01558
OG0001352	Syaf.g_02661	Prav.g_01278
OG0001353	Syaf.g_01388	Prav.g_00429
OG0001354	Syaf.g_01888	Prav.g_00566
OG0001356	Syaf.g_01397	Prav.g_00957
OG0001358	Syaf.g_02341	Prav.g_01218
OG0001359	Syaf.g_00591	Prav.g_00482
OG0001360	Syaf.g_01325	Prav.g_00257
OG0001361	Syaf.g_01320	Prav.g_01865
OG0001362	Syaf.g_02432	Prav.g_01592
OG0001363	Syaf.g_02434	Prav.g_01594
OG0001364	Syaf.g_00338	Prav.g_00660
OG0001371	Syaf.g_00397	Prav.g_01277
OG0001372	Syaf.g_01682	Prav.g_00354, Prav.g_01325
OG0001373	Syaf.g_00579	Prav.g_00471
OG0001374	Syaf.g_00571	Prav.g_00479
OG0001375	Syaf.g_00589	Prav.g_00480
OG0001376	Syaf.g_00626	Prav.g_00220
OG0001377	Syaf.g_00627	Prav.g_00221
OG0001378	Syaf.g_01209	Prav.g_00003
OG0001379	Syaf.g_01262	Prav.g_01432
OG0001380	Syaf.g_02247	Prav.g_01461
OG0001385	Syaf.g_00582	Prav.g_00468
OG0001386	Syaf.g_00581	Prav.g_00469
OG0001387	Syaf.g_00580	Prav.g_00470
OG0001388	Syaf.g_00577	Prav.g_00473
OG0001389	Syaf.g_00576	Prav.g_00474
OG0001390	Syaf.g_00575	Prav.g_00475
OG0001391	Syaf.g_00574	Prav.g_00476
OG0001392	Syaf.g_00573	Prav.g_00477
OG0001393	Syaf.g_00572	Prav.g_00478
OG0001395	Syaf.g_01958	Prav.g_00920
OG0001397	Syaf.g_02433	Prav.g_01593
OG0001398	Syaf.g_01758	Prav.g_01700
OG0001399	Syaf.g_00697	Prav.g_00285
OG0001401	Syaf.g_01383	Prav.g_01365
OG0001402	Syaf.g_02336	Prav.g_01328
OG0001404	Syaf.g_00964	Prav.g_00133
OG0001405	Syaf.g_00057	Prav.g_01972
OG0001406	Syaf.g_00625	Prav.g_00219
OG0001407	Syaf.g_02660	Prav.g_00234
OG0001408	Syaf.g_01546	Prav.g_00239
OG0001410	Syaf.g_01639	Prav.g_01457
OG0001411	Syaf.g_00310	Prav.g_01507
OG0001412	Syaf.g_02482	Prav.g_00298
OG0001413	Syaf.g_02267	Prav.g_01662
OG0001416	Syaf.g_01250	Prav.g_01057
OG0001417	Syaf.g_01887	Prav.g_01067
OG0001419	Syaf.g_02659	Prav.g_00235
OG0001420	Syaf.g_02664	Prav.g_00012
OG0001421	Syaf.g_01721	Prav.g_01667
OG0001425	Syaf.g_00631	Prav.g_00748
OG0001428	Syaf.g_00804	Prav.g_00866
OG0001432	Syaf.g_01492	Prav.g_01661
OG0001433	Syaf.g_01398	Prav.g_00958
OG0001435	Syaf.g_02107	Prav.g_00495
OG0001438	Syaf.g_00259	Prav.g_01939
OG0001439	Syaf.g_00283	Prav.g_01953
OG0001441	Syaf.g_02673	Prav.g_01119
OG0001442	Syaf.g_02066	Prav.g_00337
OG0001443	Syaf.g_00621	Prav.g_01744
OG0001447	Syaf.g_00866	Prav.g_00191
OG0001448	Syaf.g_00612	Prav.g_00986
OG0001449	Syaf.g_00182	Prav.g_01010
OG0001451	Syaf.g_02183	Prav.g_00457
OG0001452	Syaf.g_00204	Prav.g_00485
OG0001453	Syaf.g_01909	Prav.g_00578
OG0001454	Syaf.g_02263	Prav.g_00250
OG0001456	Syaf.g_00561	Prav.g_00042
OG0001457	Syaf.g_00560	Prav.g_00043
OG0001458	Syaf.g_00559	Prav.g_00044
OG0001459	Syaf.g_01643	Prav.g_01377
OG0001460	Syaf.g_01399	Prav.g_00959
OG0001462	Syaf.g_00455	Prav.g_00102
OG0001465	Syaf.g_02000	Prav.g_01300
OG0001467	Syaf.g_02280	Prav.g_00374
OG0001468	Syaf.g_02278	Prav.g_00225
OG0001470	Syaf.g_01206	Prav.g_01509
OG0001471	Syaf.g_00276	Prav.g_01663
OG0001473	Syaf.g_02282	Prav.g_00708
OG0001474	Syaf.g_00016	Prav.g_01986
OG0001475	Syaf.g_01204	Prav.g_01511
OG0001479	Syaf.g_00019	Prav.g_01983
OG0001480	Syaf.g_01334	Prav.g_00988
OG0001482	Syaf.g_01897	Prav.g_01055
OG0001492	Syaf.g_01565	Prav.g_01834
OG0001493	Syaf.g_01555	Prav.g_01826
OG0001495	Syaf.g_00145	Prav.g_00290
OG0001504	Syaf.g_01642	Prav.g_01378
OG0001507	Syaf.g_01664	Prav.g_01722
OG0001508	Syaf.g_01207	Prav.g_01508
OG0001528	Syaf.g_01205	Prav.g_01510
OG0001546	Syaf.g_02670	Prav.g_01122
OG0001548	Syaf.g_02258	Prav.g_00371
OG0001549	Syaf.g_01326	Prav.g_00455
OG0001551	Syaf.g_01403	Prav.g_00041
OG0001552	Syaf.g_02761, Syaf.g_02762	Prav.g_02005
OG0001554	Syaf.g_00648	Prav.g_01668
OG0001555	Syaf.g_01698	Prav.g_01683
OG0001556	Syaf.g_01604	Prav.g_00963
OG0001558	Syaf.g_00478	Prav.g_01353
OG0001582	Syaf.g_01865	Prav.g_01066
OG0001602	Syaf.g_02001	Prav.g_01299
OG0001625	Syaf.g_00211	Prav.g_01905
OG0001633	Syaf.g_01528, Syaf.g_02381	Prav.g_01470
OG0001652	Syaf.g_00480	Prav.g_01351
OG0001671	Syaf.g_00721	Prav.g_01358
OG0001700	Syaf.g_02162, Syaf.g_02178	Prav.g_00960
OG0001737	Syaf.g_00265	Prav.g_01364
OG0001749	Syaf.g_00308	Prav.g_01554
OG0001842	Syaf.g_01115	Prav.g_00966
OG0001930	Syaf.g_01114	Prav.g_00967
OG0001931	Syaf.g_01113	Prav.g_00968
OG0001991	Syaf.g_02163	Prav.g_01343
OG0002015	Syaf.g_00327	Prav.g_01525
OG0002029	Syaf.g_01511	Prav.g_01375
OG0002244	Syaf.g_01663	Prav.g_01721
OG0002291	Syaf.g_00787	Prav.g_01391
OG0002387	Syaf.g_01203	Prav.g_01527
OG0002890	Syaf.g_01125, Syaf.g_02006	Prav.g_00944
OG0003018	Syaf.g_02166	Prav.g_01337
OG0003373	Syaf.g_02164	Prav.g_01335
OG0003664	Syaf.g_02165	Prav.g_01336
OG0003666	Syaf.g_02169	Prav.g_01341
OG0004054	Syaf.g_02168	Prav.g_01340
