Orthogroup	Syaf	Prad
OG0001134	Syaf.g_01616	Prad.g_01989
OG0001136	Syaf.g_01286	Prad.g_01499
OG0001137	Syaf.g_01306	Prad.g_01488
OG0001138	Syaf.g_01596	Prad.g_01469
OG0001139	Syaf.g_01594	Prad.g_01468
OG0001140	Syaf.g_01593	Prad.g_01467
OG0001141	Syaf.g_01592	Prad.g_01466
OG0001142	Syaf.g_01591	Prad.g_01465
OG0001143	Syaf.g_01583	Prad.g_01458
OG0001144	Syaf.g_01573	Prad.g_01453
OG0001145	Syaf.g_01267	Prad.g_00362
OG0001146	Syaf.g_01248	Prad.g_00624
OG0001147	Syaf.g_02489	Prad.g_00608
OG0001148	Syaf.g_02735	Prad.g_00592
OG0001149	Syaf.g_02736	Prad.g_00591
OG0001150	Syaf.g_02737	Prad.g_00590
OG0001151	Syaf.g_02750	Prad.g_00579
OG0001152	Syaf.g_02751	Prad.g_00578
OG0001153	Syaf.g_02463	Prad.g_00482
OG0001154	Syaf.g_02464	Prad.g_00481
OG0001155	Syaf.g_01107	Prad.g_00469
OG0001156	Syaf.g_01104	Prad.g_00466
OG0001157	Syaf.g_01103	Prad.g_00465
OG0001158	Syaf.g_01102	Prad.g_00464
OG0001159	Syaf.g_01101	Prad.g_00463
OG0001160	Syaf.g_01058	Prad.g_00439
OG0001161	Syaf.g_00617	Prad.g_00426
OG0001162	Syaf.g_02015	Prad.g_00415
OG0001163	Syaf.g_01050	Prad.g_00949
OG0001164	Syaf.g_01044	Prad.g_00945
OG0001165	Syaf.g_01039	Prad.g_00942
OG0001166	Syaf.g_01010	Prad.g_00922
OG0001167	Syaf.g_01182	Prad.g_00905
OG0001168	Syaf.g_01180	Prad.g_00903
OG0001169	Syaf.g_01178	Prad.g_00901
OG0001170	Syaf.g_01176	Prad.g_00899
OG0001171	Syaf.g_01166	Prad.g_00889
OG0001172	Syaf.g_00173	Prad.g_00876
OG0001173	Syaf.g_00172	Prad.g_00875
OG0001174	Syaf.g_00164	Prad.g_00867
OG0001175	Syaf.g_00163	Prad.g_00866
OG0001176	Syaf.g_00142	Prad.g_00859
OG0001177	Syaf.g_00144	Prad.g_00856
OG0001178	Syaf.g_01028	Prad.g_00851
OG0001179	Syaf.g_00112	Prad.g_00823
OG0001180	Syaf.g_00087	Prad.g_00801
OG0001181	Syaf.g_00083	Prad.g_00797
OG0001182	Syaf.g_00074	Prad.g_00790
OG0001184	Syaf.g_00360	Prad.g_00770
OG0001185	Syaf.g_00382	Prad.g_01636
OG0001186	Syaf.g_00418	Prad.g_01614
OG0001187	Syaf.g_00422	Prad.g_01610
OG0001188	Syaf.g_00425	Prad.g_01608
OG0001189	Syaf.g_00441	Prad.g_01591
OG0001190	Syaf.g_00646	Prad.g_01587
OG0001191	Syaf.g_00635	Prad.g_01577
OG0001192	Syaf.g_00630	Prad.g_01572
OG0001193	Syaf.g_00596	Prad.g_01562
OG0001194	Syaf.g_00594	Prad.g_01561
OG0001195	Syaf.g_00593	Prad.g_01560
OG0001196	Syaf.g_00519	Prad.g_01547
OG0001197	Syaf.g_00517	Prad.g_01546
OG0001198	Syaf.g_00501	Prad.g_01539
OG0001199	Syaf.g_00957	Prad.g_01919
OG0001200	Syaf.g_00955	Prad.g_01917
OG0001201	Syaf.g_00902	Prad.g_01885
OG0001202	Syaf.g_00764	Prad.g_01792
OG0001203	Syaf.g_02785	Prad.g_01753
OG0001204	Syaf.g_00185	Prad.g_01748
OG0001205	Syaf.g_01229	Prad.g_00062
OG0001206	Syaf.g_02530	Prad.g_00044
OG0001207	Syaf.g_02732	Prad.g_00030
OG0001208	Syaf.g_02719	Prad.g_00025
OG0001209	Syaf.g_02651	Prad.g_00094
OG0001210	Syaf.g_02642	Prad.g_01330
OG0001211	Syaf.g_02623	Prad.g_01340
OG0001212	Syaf.g_02563	Prad.g_01385
OG0001213	Syaf.g_02324	Prad.g_01418
OG0001214	Syaf.g_02308	Prad.g_01426
OG0001215	Syaf.g_01477	Prad.g_01264
OG0001216	Syaf.g_01980	Prad.g_01051
OG0001217	Syaf.g_02237	Prad.g_01092
OG0001218	Syaf.g_02473	Prad.g_01100
OG0001219	Syaf.g_01796	Prad.g_01134
OG0001220	Syaf.g_01335	Prad.g_00296
OG0001221	Syaf.g_02087	Prad.g_00234
OG0001222	Syaf.g_01848	Prad.g_00194
OG0001223	Syaf.g_01902	Prad.g_00168
OG0001224	Syaf.g_01438	Prad.g_01022
OG0001225	Syaf.g_01440	Prad.g_01020
OG0001226	Syaf.g_02262	Prad.g_00995
OG0001227	Syaf.g_00614	Prad.g_00978
OG0001228	Syaf.g_01223	Prad.g_01450
OG0001229	Syaf.g_01464	Prad.g_00596
OG0001230	Syaf.g_02404	Prad.g_00523
OG0001231	Syaf.g_00481	Prad.g_00417
OG0001232	Syaf.g_01000	Prad.g_00918
OG0001234	Syaf.g_00159	Prad.g_00864
OG0001235	Syaf.g_00150	Prad.g_00854
OG0001236	Syaf.g_00357	Prad.g_00773
OG0001237	Syaf.g_00362	Prad.g_00769
OG0001238	Syaf.g_00634	Prad.g_01576
OG0001239	Syaf.g_00960	Prad.g_01922
OG0001240	Syaf.g_00919	Prad.g_01900
OG0001241	Syaf.g_00909	Prad.g_01892
OG0001242	Syaf.g_00874	Prad.g_01874
OG0001243	Syaf.g_00867	Prad.g_01868
OG0001244	Syaf.g_00836	Prad.g_01852
OG0001246	Syaf.g_02693	Prad.g_00125
OG0001247	Syaf.g_02004	Prad.g_01257
OG0001248	Syaf.g_02012	Prad.g_01259
OG0001250	Syaf.g_01377	Prad.g_00307
OG0001251	Syaf.g_00588	Prad.g_00259
OG0001252	Syaf.g_01412	Prad.g_01027
OG0001254	Syaf.g_01617	Prad.g_01987
OG0001255	Syaf.g_01070	Prad.g_01512
OG0001256	Syaf.g_01051	Prad.g_00424
OG0001257	Syaf.g_02534	Prad.g_00418
OG0001258	Syaf.g_01041	Prad.g_00944
OG0001259	Syaf.g_01177	Prad.g_00900
OG0001260	Syaf.g_01155	Prad.g_00883
OG0001261	Syaf.g_00103	Prad.g_00815
OG0001262	Syaf.g_00439	Prad.g_01593
OG0001263	Syaf.g_00864	Prad.g_01865
OG0001264	Syaf.g_01234	Prad.g_01995, Prad.g_00073
OG0001265	Syaf.g_00876	Prad.g_01875
OG0001266	Syaf.g_00760	Prad.g_01788
OG0001267	Syaf.g_00244	Prad.g_01711
OG0001268	Syaf.g_00017	Prad.g_01652
OG0001269	Syaf.g_01653	Prad.g_00752
OG0001270	Syaf.g_01210	Prad.g_00668
OG0001271	Syaf.g_02501	Prad.g_00035
OG0001272	Syaf.g_02715	Prad.g_00021
OG0001273	Syaf.g_02315	Prad.g_01420
OG0001274	Syaf.g_00707	Prad.g_01277
OG0001275	Syaf.g_01917	Prad.g_00158
OG0001276	Syaf.g_01933	Prad.g_00138
OG0001277	Syaf.g_00533	Prad.g_00988
OG0001278	Syaf.g_01562	Prad.g_01445
OG0001279	Syaf.g_02385	Prad.g_01216
OG0001280	Syaf.g_01257	Prad.g_00629
OG0001281	Syaf.g_01247	Prad.g_00623
OG0001282	Syaf.g_02734	Prad.g_00593
OG0001283	Syaf.g_02414, Syaf.g_00524	Prad.g_00574
OG0001284	Syaf.g_01073	Prad.g_00444
OG0001285	Syaf.g_00568	Prad.g_00915
OG0001286	Syaf.g_00089	Prad.g_00803
OG0001287	Syaf.g_00390	Prad.g_01629
OG0001288	Syaf.g_00408	Prad.g_01621
OG0001289	Syaf.g_00935	Prad.g_01906
OG0001290	Syaf.g_00910	Prad.g_01893
OG0001291	Syaf.g_00853	Prad.g_01858
OG0001292	Syaf.g_00191	Prad.g_01743
OG0001293	Syaf.g_00217	Prad.g_01730
OG0001294	Syaf.g_02124	Prad.g_00731
OG0001295	Syaf.g_02637	Prad.g_00039
OG0001296	Syaf.g_02687	Prad.g_00120
OG0001297	Syaf.g_02683	Prad.g_00115
OG0001298	Syaf.g_02584	Prad.g_01366
OG0001299	Syaf.g_02130	Prad.g_01240
OG0001300	Syaf.g_01468	Prad.g_01267
OG0001301	Syaf.g_01454	Prad.g_01270
OG0001302	Syaf.g_02279	Prad.g_01132
OG0001303	Syaf.g_01798	Prad.g_00154
OG0001304	Syaf.g_01950	Prad.g_01034
OG0001305	Syaf.g_01448	Prad.g_01014
OG0001306	Syaf.g_01272	Prad.g_01510
OG0001307	Syaf.g_01638	Prad.g_00611
OG0001308	Syaf.g_02427	Prad.g_00505
OG0001309	Syaf.g_02678	Prad.g_00420
OG0001310	Syaf.g_01018	Prad.g_00929
OG0001312	Syaf.g_01809	Prad.g_00205
OG0001313	Syaf.g_02517, Syaf.g_02523	Prad.g_01045
OG0001315	Syaf.g_00071	Prad.g_01932
OG0001316	Syaf.g_00847	Prad.g_01853
OG0001317	Syaf.g_02790	Prad.g_01757
OG0001318	Syaf.g_00209	Prad.g_01735
OG0001319	Syaf.g_00232	Prad.g_01719
OG0001321	Syaf.g_01238	Prad.g_00056
OG0001322	Syaf.g_01239	Prad.g_00055
OG0001323	Syaf.g_02675	Prad.g_00110
OG0001324	Syaf.g_01467	Prad.g_01268
OG0001325	Syaf.g_01976	Prad.g_01054
OG0001326	Syaf.g_00578	Prad.g_00271
OG0001327	Syaf.g_02116	Prad.g_01003
OG0001328	Syaf.g_02094	Prad.g_00979
OG0001329	Syaf.g_02285	Prad.g_00663
OG0001330	Syaf.g_01264	Prad.g_00340
OG0001331	Syaf.g_02739	Prad.g_00588
OG0001333	Syaf.g_01181	Prad.g_00904
OG0001334	Syaf.g_00060	Prad.g_00783
OG0001335	Syaf.g_00059	Prad.g_00782
OG0001336	Syaf.g_00523	Prad.g_01550
OG0001339	Syaf.g_00907	Prad.g_01890
OG0001340	Syaf.g_00039	Prad.g_01663
OG0001341	Syaf.g_01463	Prad.g_01090
OG0001343	Syaf.g_00590	Prad.g_00262
OG0001344	Syaf.g_01294	Prad.g_01492
OG0001345	Syaf.g_01323	Prad.g_01477
OG0001346	Syaf.g_01253	Prad.g_00627
OG0001347	Syaf.g_02483	Prad.g_01978
OG0001348	Syaf.g_01396	Prad.g_00395
OG0001349	Syaf.g_00995	Prad.g_00536
OG0001350	Syaf.g_02786	Prad.g_00965
OG0001351	Syaf.g_02539	Prad.g_00053
OG0001352	Syaf.g_02661	Prad.g_01254
OG0001353	Syaf.g_01388	Prad.g_01178
OG0001358	Syaf.g_02341	Prad.g_01409
OG0001359	Syaf.g_00591	Prad.g_00261
OG0001360	Syaf.g_01325	Prad.g_00976
OG0001361	Syaf.g_01320	Prad.g_01480
OG0001362	Syaf.g_02432	Prad.g_00501
OG0001363	Syaf.g_02434	Prad.g_00499
OG0001364	Syaf.g_00338	Prad.g_00780
OG0001371	Syaf.g_00397	Prad.g_01253
OG0001372	Syaf.g_01682	Prad.g_01099
OG0001373	Syaf.g_00579	Prad.g_00272
OG0001374	Syaf.g_00571	Prad.g_00264
OG0001375	Syaf.g_00589	Prad.g_00263
OG0001376	Syaf.g_00626	Prad.g_01009
OG0001377	Syaf.g_00627	Prad.g_01008
OG0001378	Syaf.g_01209	Prad.g_00634
OG0001379	Syaf.g_01262	Prad.g_00364
OG0001380	Syaf.g_02247	Prad.g_00606
OG0001385	Syaf.g_00582	Prad.g_00275
OG0001386	Syaf.g_00581	Prad.g_00274
OG0001387	Syaf.g_00580	Prad.g_00273
OG0001388	Syaf.g_00577	Prad.g_00270
OG0001389	Syaf.g_00576	Prad.g_00269
OG0001390	Syaf.g_00575	Prad.g_00268
OG0001391	Syaf.g_00574	Prad.g_00267
OG0001392	Syaf.g_00573	Prad.g_00266
OG0001393	Syaf.g_00572	Prad.g_00265
OG0001394	Syaf.g_02081	Prad.g_00230
OG0001395	Syaf.g_01958	Prad.g_01032
OG0001396	Syaf.g_02399	Prad.g_01977
OG0001397	Syaf.g_02433	Prad.g_00500
OG0001399	Syaf.g_00697	Prad.g_00862
OG0001401	Syaf.g_01383	Prad.g_01046
OG0001404	Syaf.g_00964	Prad.g_01925
OG0001405	Syaf.g_00057	Prad.g_01665
OG0001406	Syaf.g_00625	Prad.g_01010
OG0001407	Syaf.g_02660	Prad.g_00997
OG0001408	Syaf.g_01546	Prad.g_00992
OG0001410	Syaf.g_01639	Prad.g_00610
OG0001411	Syaf.g_00310	Prad.g_00562
OG0001412	Syaf.g_02482, Syaf.g_02401	Prad.g_01979
OG0001413	Syaf.g_02267	Prad.g_00429
OG0001416	Syaf.g_01250	Prad.g_00048
OG0001417	Syaf.g_01887	Prad.g_00037
OG0001419	Syaf.g_02659	Prad.g_00996
OG0001420	Syaf.g_02664	Prad.g_00643
OG0001421	Syaf.g_01721	Prad.g_00423
OG0001425	Syaf.g_00631	Prad.g_01573
OG0001428	Syaf.g_00804	Prad.g_01819
OG0001432	Syaf.g_01492	Prad.g_00431
OG0001438	Syaf.g_00259	Prad.g_01698
OG0001439	Syaf.g_00283	Prad.g_01684
OG0001441	Syaf.g_02673	Prad.g_00108
OG0001442	Syaf.g_02066	Prad.g_01081
OG0001447	Syaf.g_00866	Prad.g_01867
OG0001448	Syaf.g_00612	Prad.g_00743
OG0001449	Syaf.g_00182	Prad.g_00702
OG0001451	Syaf.g_02183	Prad.g_00287
OG0001452	Syaf.g_00204	Prad.g_00257
OG0001453	Syaf.g_01909	Prad.g_00164
OG0001454	Syaf.g_02263	Prad.g_00983
OG0001456	Syaf.g_00561	Prad.g_01519
OG0001457	Syaf.g_00560	Prad.g_01518
OG0001458	Syaf.g_00559	Prad.g_01517
OG0001459	Syaf.g_01643	Prad.g_00323
OG0001462	Syaf.g_00455	Prad.g_01952
OG0001465	Syaf.g_02000	Prad.g_01276
OG0001467	Syaf.g_02280	Prad.g_01124
OG0001468	Syaf.g_02278	Prad.g_01005
OG0001471	Syaf.g_00276	Prad.g_00428
OG0001473	Syaf.g_02282	Prad.g_01613
OG0001474	Syaf.g_00016	Prad.g_01651
OG0001479	Syaf.g_00019	Prad.g_01654
OG0001480	Syaf.g_01334	Prad.g_00741
OG0001482	Syaf.g_01897	Prad.g_00050
OG0001484	Syaf.g_00570	Prad.g_00348
OG0001487	Syaf.g_02472	Prad.g_00573
OG0001492	Syaf.g_01565	Prad.g_01448
OG0001493	Syaf.g_01555	Prad.g_01440
OG0001495	Syaf.g_00145	Prad.g_00857
OG0001502	Syaf.g_01341	Prad.g_01115
OG0001504	Syaf.g_01642	Prad.g_00324
OG0001507	Syaf.g_01664	Prad.g_00368
OG0001520	Syaf.g_02600	Prad.g_00710
OG0001522	Syaf.g_01387	Prad.g_01179
OG0001546	Syaf.g_02670	Prad.g_00105
OG0001547	Syaf.g_01777	Prad.g_01117
OG0001548	Syaf.g_02258	Prad.g_01121
OG0001551	Syaf.g_01403	Prad.g_01520
OG0001552	Syaf.g_02761, Syaf.g_02762	Prad.g_00074
OG0001554	Syaf.g_00648	Prad.g_00422
OG0001555	Syaf.g_01698	Prad.g_00407
OG0001557	Syaf.g_02080	Prad.g_00229
OG0001558	Syaf.g_00478	Prad.g_01042
OG0001567	Syaf.g_01776	Prad.g_01116
OG0001568	Syaf.g_01779	Prad.g_01118
OG0001570	Syaf.g_00978	Prad.g_00646, Prad.g_01295
OG0001582	Syaf.g_01865	Prad.g_00038
OG0001588	Syaf.g_00343	Prad.g_01186
OG0001602	Syaf.g_02001	Prad.g_01275
OG0001625	Syaf.g_00211	Prad.g_01733
OG0001633	Syaf.g_01528, Syaf.g_02381	Prad.g_00597
OG0001647	Syaf.g_00234	Prad.g_01718
OG0001652	Syaf.g_00480	Prad.g_01040
OG0001671	Syaf.g_00721	Prad.g_01322
OG0001712	Syaf.g_01712	Prad.g_00679
OG0001726	Syaf.g_01751	Prad.g_00682
OG0001747	Syaf.g_00841	Prad.g_00089
OG0001748	Syaf.g_00719	Prad.g_01323
OG0001837	Syaf.g_00720	Prad.g_01324
OG0001924	Syaf.g_02355	Prad.g_01311
OG0001925	Syaf.g_02356	Prad.g_01310
OG0001926	Syaf.g_02357	Prad.g_01309
OG0001927	Syaf.g_02362	Prad.g_01308
OG0001993	Syaf.g_02353	Prad.g_01313
OG0001994	Syaf.g_02354	Prad.g_01312
OG0002109	Syaf.g_01983	Prad.g_01286
OG0002899	Syaf.g_02150	Prad.g_01283
OG0003181	Syaf.g_00838	Prad.g_01942
