Orthogroup	Syaf	Prbh
OG0001086	Syaf.g_02123	Prbh.g_00905
OG0001087	Syaf.g_01482	Prbh.g_00923
OG0001088	Syaf.g_01478	Prbh.g_00924
OG0001089	Syaf.g_01453	Prbh.g_00935
OG0001090	Syaf.g_01981	Prbh.g_00946
OG0001091	Syaf.g_01979	Prbh.g_01170
OG0001092	Syaf.g_01977	Prbh.g_01169
OG0001093	Syaf.g_01971	Prbh.g_01164
OG0001094	Syaf.g_02055	Prbh.g_01171
OG0001095	Syaf.g_02034	Prbh.g_00966
OG0001096	Syaf.g_02018	Prbh.g_00980
OG0001097	Syaf.g_01373	Prbh.g_00999
OG0001098	Syaf.g_01743	Prbh.g_01019
OG0001099	Syaf.g_00881	Prbh.g_00861
OG0001100	Syaf.g_02110	Prbh.g_00870
OG0001101	Syaf.g_02109	Prbh.g_00872
OG0001102	Syaf.g_02106	Prbh.g_00875
OG0001103	Syaf.g_02104	Prbh.g_00877
OG0001104	Syaf.g_02071	Prbh.g_00899
OG0001105	Syaf.g_02067	Prbh.g_00903
OG0001106	Syaf.g_01847	Prbh.g_01074
OG0001107	Syaf.g_01859	Prbh.g_01084
OG0001108	Syaf.g_01868	Prbh.g_01088
OG0001109	Syaf.g_01877	Prbh.g_01089
OG0001110	Syaf.g_01879	Prbh.g_01091
OG0001111	Syaf.g_01881	Prbh.g_01092
OG0001112	Syaf.g_01883	Prbh.g_01093
OG0001113	Syaf.g_01884	Prbh.g_01094
OG0001114	Syaf.g_01885	Prbh.g_01095
OG0001115	Syaf.g_01889	Prbh.g_01097
OG0001116	Syaf.g_01891	Prbh.g_01098
OG0001117	Syaf.g_01892	Prbh.g_01099
OG0001118	Syaf.g_01893	Prbh.g_01100
OG0001119	Syaf.g_01895	Prbh.g_01101
OG0001120	Syaf.g_01899	Prbh.g_01102
OG0001122	Syaf.g_01927	Prbh.g_01119
OG0001123	Syaf.g_01934	Prbh.g_01124
OG0001124	Syaf.g_01936	Prbh.g_01126
OG0001125	Syaf.g_01938	Prbh.g_01128
OG0001126	Syaf.g_01409	Prbh.g_01042
OG0001127	Syaf.g_01410	Prbh.g_01041
OG0001128	Syaf.g_01413	Prbh.g_01039
OG0001129	Syaf.g_01415	Prbh.g_01038
OG0001130	Syaf.g_01416	Prbh.g_01037
OG0001131	Syaf.g_02090	Prbh.g_00411
OG0001132	Syaf.g_01722	Prbh.g_00827
OG0001133	Syaf.g_02334	Prbh.g_00008
OG0001134	Syaf.g_01616	Prbh.g_01868
OG0001136	Syaf.g_01286	Prbh.g_01286
OG0001137	Syaf.g_01306	Prbh.g_01273
OG0001138	Syaf.g_01596	Prbh.g_01252
OG0001139	Syaf.g_01594	Prbh.g_01250
OG0001140	Syaf.g_01593	Prbh.g_01249
OG0001141	Syaf.g_01592	Prbh.g_01248
OG0001142	Syaf.g_01591	Prbh.g_01247
OG0001143	Syaf.g_01583	Prbh.g_01240
OG0001144	Syaf.g_01573	Prbh.g_01235
OG0001145	Syaf.g_01267	Prbh.g_01365
OG0001146	Syaf.g_01248	Prbh.g_01377
OG0001147	Syaf.g_02489	Prbh.g_00002
OG0001148	Syaf.g_02735	Prbh.g_00011
OG0001149	Syaf.g_02736	Prbh.g_00012
OG0001150	Syaf.g_02737	Prbh.g_00013
OG0001151	Syaf.g_02750	Prbh.g_00025
OG0001152	Syaf.g_02751	Prbh.g_00026
OG0001153	Syaf.g_02463	Prbh.g_00131
OG0001154	Syaf.g_02464	Prbh.g_00132
OG0001155	Syaf.g_01107	Prbh.g_00149
OG0001156	Syaf.g_01104	Prbh.g_00152
OG0001157	Syaf.g_01103	Prbh.g_00153
OG0001158	Syaf.g_01102	Prbh.g_00154
OG0001159	Syaf.g_01101	Prbh.g_00155
OG0001160	Syaf.g_01058	Prbh.g_00181
OG0001161	Syaf.g_00617	Prbh.g_01837
OG0001162	Syaf.g_02015	Prbh.g_01824
OG0001163	Syaf.g_01050	Prbh.g_01790
OG0001164	Syaf.g_01044	Prbh.g_01787
OG0001165	Syaf.g_01039	Prbh.g_01784
OG0001166	Syaf.g_01010	Prbh.g_01763
OG0001167	Syaf.g_01182	Prbh.g_01745
OG0001168	Syaf.g_01180	Prbh.g_01743
OG0001169	Syaf.g_01178	Prbh.g_01741
OG0001170	Syaf.g_01176	Prbh.g_01739
OG0001171	Syaf.g_01166	Prbh.g_01729
OG0001172	Syaf.g_00173	Prbh.g_01714
OG0001173	Syaf.g_00172	Prbh.g_01713
OG0001174	Syaf.g_00164	Prbh.g_01705
OG0001175	Syaf.g_00163	Prbh.g_01704
OG0001176	Syaf.g_00142	Prbh.g_01696
OG0001177	Syaf.g_00144	Prbh.g_01694
OG0001178	Syaf.g_01028	Prbh.g_01777
OG0001179	Syaf.g_00112	Prbh.g_01661
OG0001180	Syaf.g_00087	Prbh.g_01638
OG0001181	Syaf.g_00083	Prbh.g_01634
OG0001182	Syaf.g_00074	Prbh.g_01626
OG0001184	Syaf.g_00360	Prbh.g_01602
OG0001185	Syaf.g_00382	Prbh.g_01586
OG0001186	Syaf.g_00418	Prbh.g_01562
OG0001187	Syaf.g_00422	Prbh.g_01559
OG0001188	Syaf.g_00425	Prbh.g_01557
OG0001189	Syaf.g_00441	Prbh.g_01540
OG0001190	Syaf.g_00646	Prbh.g_01535
OG0001191	Syaf.g_00635	Prbh.g_01525
OG0001192	Syaf.g_00630	Prbh.g_01520
OG0001193	Syaf.g_00596	Prbh.g_01507
OG0001194	Syaf.g_00594	Prbh.g_01506
OG0001195	Syaf.g_00593	Prbh.g_01505
OG0001196	Syaf.g_00519	Prbh.g_01488
OG0001197	Syaf.g_00517	Prbh.g_01486
OG0001198	Syaf.g_00501	Prbh.g_01479
OG0001199	Syaf.g_00957	Prbh.g_00708
OG0001200	Syaf.g_00955	Prbh.g_00706
OG0001201	Syaf.g_00902	Prbh.g_00675
OG0001202	Syaf.g_00764	Prbh.g_00583
OG0001203	Syaf.g_02785	Prbh.g_00542
OG0001204	Syaf.g_00185	Prbh.g_00536
OG0001205	Syaf.g_01229	Prbh.g_00387
OG0001206	Syaf.g_02530	Prbh.g_00366
OG0001207	Syaf.g_02732	Prbh.g_00354
OG0001208	Syaf.g_02719	Prbh.g_00349
OG0001209	Syaf.g_02651	Prbh.g_00294
OG0001210	Syaf.g_02642	Prbh.g_00290
OG0001211	Syaf.g_02623	Prbh.g_00280
OG0001212	Syaf.g_02563	Prbh.g_00234
OG0001213	Syaf.g_02324	Prbh.g_01452
OG0001215	Syaf.g_01477	Prbh.g_00925
OG0001216	Syaf.g_01980	Prbh.g_00947
OG0001217	Syaf.g_02237	Prbh.g_01875
OG0001218	Syaf.g_02473	Prbh.g_01339
OG0001219	Syaf.g_01796	Prbh.g_01054
OG0001220	Syaf.g_01335	Prbh.g_01009
OG0001221	Syaf.g_02087	Prbh.g_00889
OG0001222	Syaf.g_01848	Prbh.g_01131
OG0001223	Syaf.g_01902	Prbh.g_01103
OG0001224	Syaf.g_01438	Prbh.g_01035
OG0001225	Syaf.g_01440	Prbh.g_01033
OG0001226	Syaf.g_02262	Prbh.g_01444
OG0001227	Syaf.g_00614	Prbh.g_01331
OG0001228	Syaf.g_01223	Prbh.g_01232
OG0001229	Syaf.g_01464	Prbh.g_01872
OG0001230	Syaf.g_02404	Prbh.g_00089
OG0001231	Syaf.g_00481	Prbh.g_00410
OG0001232	Syaf.g_01000	Prbh.g_01759
OG0001234	Syaf.g_00159	Prbh.g_01702
OG0001235	Syaf.g_00150	Prbh.g_01698
OG0001236	Syaf.g_00357	Prbh.g_01605
OG0001237	Syaf.g_00362	Prbh.g_01601
OG0001238	Syaf.g_00634	Prbh.g_01524
OG0001239	Syaf.g_00960	Prbh.g_00711
OG0001240	Syaf.g_00919	Prbh.g_00690
OG0001241	Syaf.g_00909	Prbh.g_00681
OG0001242	Syaf.g_00874	Prbh.g_00662
OG0001243	Syaf.g_00867	Prbh.g_00655
OG0001244	Syaf.g_00836	Prbh.g_00640
OG0001246	Syaf.g_02693	Prbh.g_00824
OG0001247	Syaf.g_02004	Prbh.g_00918
OG0001248	Syaf.g_02012	Prbh.g_00920
OG0001250	Syaf.g_01377	Prbh.g_00995
OG0001251	Syaf.g_00588	Prbh.g_00858
OG0001252	Syaf.g_01412	Prbh.g_01040
OG0001254	Syaf.g_01617	Prbh.g_01866
OG0001255	Syaf.g_01070	Prbh.g_01300
OG0001256	Syaf.g_01051	Prbh.g_00188
OG0001258	Syaf.g_01041	Prbh.g_01786
OG0001259	Syaf.g_01177	Prbh.g_01740
OG0001261	Syaf.g_00103	Prbh.g_01653
OG0001262	Syaf.g_00439	Prbh.g_01542
OG0001263	Syaf.g_00864	Prbh.g_00653
OG0001265	Syaf.g_00876	Prbh.g_00663
OG0001266	Syaf.g_00760	Prbh.g_00579
OG0001267	Syaf.g_00244	Prbh.g_00499
OG0001268	Syaf.g_00017	Prbh.g_00433
OG0001269	Syaf.g_01653	Prbh.g_01008
OG0001270	Syaf.g_01210	Prbh.g_00398
OG0001271	Syaf.g_02501	Prbh.g_00359
OG0001272	Syaf.g_02715	Prbh.g_00345
OG0001273	Syaf.g_02315	Prbh.g_01222
OG0001274	Syaf.g_00707	Prbh.g_00556
OG0001275	Syaf.g_01917	Prbh.g_01112
OG0001276	Syaf.g_01933	Prbh.g_01123
OG0001278	Syaf.g_01562	Prbh.g_01228
OG0001279	Syaf.g_02385	Prbh.g_01396
OG0001280	Syaf.g_01257	Prbh.g_01372
OG0001281	Syaf.g_01247	Prbh.g_01378
OG0001282	Syaf.g_02734	Prbh.g_00010
OG0001283	Syaf.g_02414, Syaf.g_00524	Prbh.g_01492
OG0001284	Syaf.g_01073	Prbh.g_00175
OG0001285	Syaf.g_00568	Prbh.g_01756
OG0001286	Syaf.g_00089	Prbh.g_01640
OG0001287	Syaf.g_00390	Prbh.g_01579
OG0001288	Syaf.g_00408	Prbh.g_01569
OG0001289	Syaf.g_00935	Prbh.g_00696
OG0001290	Syaf.g_00910	Prbh.g_00682
OG0001291	Syaf.g_00853	Prbh.g_00645
OG0001292	Syaf.g_00191	Prbh.g_00531
OG0001293	Syaf.g_00217	Prbh.g_00518
OG0001296	Syaf.g_02687	Prbh.g_00321
OG0001297	Syaf.g_02683	Prbh.g_00316
OG0001298	Syaf.g_02584	Prbh.g_00252
OG0001299	Syaf.g_02130	Prbh.g_01186
OG0001300	Syaf.g_01468	Prbh.g_00929
OG0001301	Syaf.g_01454	Prbh.g_00934
OG0001302	Syaf.g_02279	Prbh.g_01051
OG0001304	Syaf.g_01950	Prbh.g_01136
OG0001305	Syaf.g_01448	Prbh.g_01027
OG0001306	Syaf.g_01272	Prbh.g_01298
OG0001307	Syaf.g_01638	Prbh.g_01936
OG0001308	Syaf.g_02427	Prbh.g_00109
OG0001309	Syaf.g_02678	Prbh.g_00205
OG0001310	Syaf.g_01018	Prbh.g_01769
OG0001311	Syaf.g_01935	Prbh.g_01125
OG0001312	Syaf.g_01809	Prbh.g_01063
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Prbh.g_01949, Prbh.g_00791
OG0001315	Syaf.g_00071	Prbh.g_01861
OG0001316	Syaf.g_00847	Prbh.g_00641
OG0001317	Syaf.g_02790	Prbh.g_00546
OG0001318	Syaf.g_00209	Prbh.g_00522
OG0001319	Syaf.g_00232	Prbh.g_00506
OG0001321	Syaf.g_01238	Prbh.g_00381
OG0001322	Syaf.g_01239	Prbh.g_00380
OG0001323	Syaf.g_02675	Prbh.g_00310
OG0001324	Syaf.g_01467	Prbh.g_00930
OG0001325	Syaf.g_01976	Prbh.g_01168
OG0001327	Syaf.g_02116	Prbh.g_00867
OG0001328	Syaf.g_02094	Prbh.g_01357
OG0001329	Syaf.g_02285	Prbh.g_01816
OG0001330	Syaf.g_01264	Prbh.g_00201
OG0001331	Syaf.g_02739	Prbh.g_00015
OG0001333	Syaf.g_01181	Prbh.g_01744
OG0001334	Syaf.g_00060	Prbh.g_01617
OG0001335	Syaf.g_00059	Prbh.g_01616
OG0001336	Syaf.g_00523	Prbh.g_01491
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbh.g_00447
OG0001338	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036	Prbh.g_00444
OG0001339	Syaf.g_00907	Prbh.g_00679
OG0001340	Syaf.g_00039	Prbh.g_00446
OG0001341	Syaf.g_01463	Prbh.g_01881
OG0001343	Syaf.g_00590	Prbh.g_00855
OG0001344	Syaf.g_01294	Prbh.g_01278
OG0001346	Syaf.g_01253	Prbh.g_01374
OG0001348	Syaf.g_01396	Prbh.g_01888
OG0001349	Syaf.g_00995	Prbh.g_00076
OG0001351	Syaf.g_02539	Prbh.g_00373
OG0001352	Syaf.g_02661	Prbh.g_00914
OG0001353	Syaf.g_01388	Prbh.g_00985
OG0001354	Syaf.g_01888	Prbh.g_01096
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbh.g_01350
OG0001358	Syaf.g_02341	Prbh.g_01463
OG0001359	Syaf.g_00591	Prbh.g_00856
OG0001361	Syaf.g_01320	Prbh.g_01264
OG0001362	Syaf.g_02432	Prbh.g_00113
OG0001363	Syaf.g_02434	Prbh.g_00115
OG0001364	Syaf.g_00338	Prbh.g_01614
OG0001368	Syaf.g_00184	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768
OG0001371	Syaf.g_00397	Prbh.g_00913
OG0001372	Syaf.g_01682	Prbh.g_01897
OG0001375	Syaf.g_00589	Prbh.g_00854
OG0001379	Syaf.g_01262	Prbh.g_01367
OG0001380	Syaf.g_02247	Prbh.g_01341
OG0001394	Syaf.g_02081	Prbh.g_00893
OG0001397	Syaf.g_02433	Prbh.g_00114
OG0001398	Syaf.g_01758	Prbh.g_01399
OG0001401	Syaf.g_01383	Prbh.g_00990
OG0001402	Syaf.g_02336	Prbh.g_01458
OG0001404	Syaf.g_00964	Prbh.g_00714
OG0001405	Syaf.g_00057	Prbh.g_00453
OG0001407	Syaf.g_02660	Prbh.g_01345
OG0001410	Syaf.g_01639	Prbh.g_01937
OG0001411	Syaf.g_00310	Prbh.g_00055, Prbh.g_00721
OG0001421	Syaf.g_01721	Prbh.g_00189
OG0001425	Syaf.g_00631	Prbh.g_01521
OG0001435	Syaf.g_02107	Prbh.g_00874
OG0001441	Syaf.g_02673	Prbh.g_00308
OG0001443	Syaf.g_00621	Prbh.g_01871
OG0001448	Syaf.g_00612	Prbh.g_00375
OG0001451	Syaf.g_02183	Prbh.g_01020
OG0001453	Syaf.g_01909	Prbh.g_01927
OG0001460	Syaf.g_01399	Prbh.g_01791
OG0001461	Syaf.g_01633	Prbh.g_01839
OG0001465	Syaf.g_02000	Prbh.g_00941
OG0001467	Syaf.g_02280	Prbh.g_00007
OG0001468	Syaf.g_02278	Prbh.g_00846
OG0001476	Syaf.g_01302	Prbh.g_01275
OG0001477	Syaf.g_01457	Prbh.g_01893
OG0001484	Syaf.g_00570	Prbh.g_00200
OG0001487	Syaf.g_02472	Prbh.g_00139
OG0001488	Syaf.g_01311	Prbh.g_01269
OG0001489	Syaf.g_00078	Prbh.g_01629
OG0001495	Syaf.g_00145	Prbh.g_01693
OG0001496	Syaf.g_01459	Prbh.g_01895
OG0001497	Syaf.g_01458	Prbh.g_01894
OG0001498	Syaf.g_02806	Prbh.g_00414
OG0001510	Syaf.g_00394	Prbh.g_01575
OG0001511	Syaf.g_00894	Prbh.g_00671
OG0001512	Syaf.g_02784	Prbh.g_01335
OG0001514	Syaf.g_01460	Prbh.g_01896
OG0001515	Syaf.g_01472	Prbh.g_00927
OG0001516	Syaf.g_02133	Prbh.g_01189
OG0001517	Syaf.g_00022	Prbh.g_00438
OG0001518	Syaf.g_00632	Prbh.g_01522
OG0001519	Syaf.g_00619	Prbh.g_01517
OG0001522	Syaf.g_01387	Prbh.g_00986
OG0001527	Syaf.g_02609	Prbh.g_00266
OG0001529	Syaf.g_00448	Prbh.g_00742
OG0001530	Syaf.g_00896	Prbh.g_00672
OG0001531	Syaf.g_02783	Prbh.g_00541
OG0001532	Syaf.g_01595	Prbh.g_01251
OG0001534	Syaf.g_01951	Prbh.g_01137
OG0001535	Syaf.g_01931	Prbh.g_01122
OG0001536	Syaf.g_01856	Prbh.g_01082
OG0001537	Syaf.g_02086	Prbh.g_00890
OG0001538	Syaf.g_02044	Prbh.g_00958
OG0001539	Syaf.g_02111	Prbh.g_00869
OG0001540	Syaf.g_00862	Prbh.g_00651
OG0001541	Syaf.g_00795	Prbh.g_00603
OG0001542	Syaf.g_00785	Prbh.g_00597
OG0001543	Syaf.g_00726	Prbh.g_01876
OG0001544	Syaf.g_00620	Prbh.g_01518
OG0001545	Syaf.g_00534	Prbh.g_01502
OG0001549	Syaf.g_01326	Prbh.g_01018
OG0001552	Syaf.g_02761, Syaf.g_02762	Prbh.g_00191
OG0001557	Syaf.g_02080	Prbh.g_00894
OG0001559	Syaf.g_00897	Prbh.g_00673
OG0001560	Syaf.g_00911	Prbh.g_00683
OG0001561	Syaf.g_01937	Prbh.g_01127
OG0001563	Syaf.g_00094	Prbh.g_01645
OG0001574	Syaf.g_02611	Prbh.g_00268
OG0001575	Syaf.g_02606	Prbh.g_00263
OG0001576	Syaf.g_02545	Prbh.g_01386
OG0001579	Syaf.g_00047	Prbh.g_00449
OG0001580	Syaf.g_00662	Prbh.g_00735
OG0001586	Syaf.g_00988	Prbh.g_01913
OG0001589	Syaf.g_01173	Prbh.g_01736
OG0001591	Syaf.g_02122	Prbh.g_00906
OG0001592	Syaf.g_00661	Prbh.g_00736
OG0001614	Syaf.g_00380	Prbh.g_01587
OG0001616	Syaf.g_01610	Prbh.g_01259
OG0001617	Syaf.g_01465	Prbh.g_00931
OG0001619	Syaf.g_01845	Prbh.g_01072
OG0001620	Syaf.g_00010	Prbh.g_00429
OG0001621	Syaf.g_00205	Prbh.g_00526
OG0001622	Syaf.g_00525	Prbh.g_01493
OG0001634	Syaf.g_02127	Prbh.g_01183
OG0001636	Syaf.g_00456	Prbh.g_00747
OG0001638	Syaf.g_01021	Prbh.g_01771
OG0001639	Syaf.g_01108	Prbh.g_00148
OG0001640	Syaf.g_01408	Prbh.g_01043
OG0001641	Syaf.g_01907	Prbh.g_01105
OG0001642	Syaf.g_01336	Prbh.g_01007
OG0001643	Syaf.g_02305	Prbh.g_01214
OG0001644	Syaf.g_01962	Prbh.g_01158
OG0001656	Syaf.g_00052	Prbh.g_00450
OG0001658	Syaf.g_00647	Prbh.g_00740
OG0001659	Syaf.g_01602	Prbh.g_01407
OG0001676	Syaf.g_00053	Prbh.g_00448
OG0001678	Syaf.g_00174	Prbh.g_01715
OG0001679	Syaf.g_02602, Syaf.g_02601	Prbh.g_00443
OG0001691	Syaf.g_02349	Prbh.g_01045
OG0001693	Syaf.g_01443	Prbh.g_00805
OG0001713	Syaf.g_01303	Prbh.g_01360
OG0001717	Syaf.g_00809	Prbh.g_00822
OG0001731	Syaf.g_01089	Prbh.g_00161
OG0001758	Syaf.g_01645	Prbh.g_01799
OG0001762	Syaf.g_01914	Prbh.g_01110
OG0001764	Syaf.g_01784	Prbh.g_01152
OG0001770	Syaf.g_01631	Prbh.g_01802
OG0001771	Syaf.g_01656	Prbh.g_01843
OG0001875	Syaf.g_01646	Prbh.g_01800
OG0001876	Syaf.g_01647	Prbh.g_01801
OG0001916	Syaf.g_02704	Prbh.g_00335
OG0001974	Syaf.g_00650	Prbh.g_00407
OG0002109	Syaf.g_01983	Prbh.g_00836
OG0002110	Syaf.g_00155	Prbh.g_01926
OG0002177	Syaf.g_02240	Prbh.g_01447
OG0002456	Syaf.g_01687	Prbh.g_01611
