Orthogroup	Syaf	Syaj
OG0001069	Syaf.g_02577	Syaj.g_00228
OG0001070	Syaf.g_02574	Syaj.g_00231
OG0001071	Syaf.g_02573	Syaj.g_00232
OG0001072	Syaf.g_02569	Syaj.g_00236
OG0001073	Syaf.g_02555	Syaj.g_00254
OG0001074	Syaf.g_02365	Syaj.g_01327
OG0001075	Syaf.g_02363	Syaj.g_01325
OG0001076	Syaf.g_02337	Syaj.g_01305
OG0001077	Syaf.g_02325	Syaj.g_01294
OG0001078	Syaf.g_02309	Syaj.g_01282
OG0001079	Syaf.g_02296	Syaj.g_01269
OG0001080	Syaf.g_01740	Syaj.g_01135
OG0001081	Syaf.g_02144	Syaj.g_00699
OG0001082	Syaf.g_02143	Syaj.g_00700
OG0001083	Syaf.g_02136	Syaj.g_00709
OG0001084	Syaf.g_02135	Syaj.g_00711
OG0001085	Syaf.g_02125	Syaj.g_00721
OG0001086	Syaf.g_02123	Syaj.g_00723
OG0001087	Syaf.g_01482	Syaj.g_00498
OG0001088	Syaf.g_01478	Syaj.g_00494
OG0001089	Syaf.g_01453	Syaj.g_00439
OG0001090	Syaf.g_01981	Syaj.g_00959
OG0001091	Syaf.g_01979	Syaj.g_00957
OG0001092	Syaf.g_01977	Syaj.g_00954
OG0001093	Syaf.g_01971	Syaj.g_00948
OG0001094	Syaf.g_02055	Syaj.g_01032
OG0001095	Syaf.g_02034	Syaj.g_01008
OG0001096	Syaf.g_02018	Syaj.g_00988
OG0001097	Syaf.g_01373	Syaj.g_00371
OG0001098	Syaf.g_01743	Syaj.g_01132
OG0001099	Syaf.g_00881	Syaj.g_01906
OG0001100	Syaf.g_02110	Syaj.g_00732
OG0001101	Syaf.g_02109	Syaj.g_00734
OG0001102	Syaf.g_02106	Syaj.g_00737
OG0001103	Syaf.g_02104	Syaj.g_00740
OG0001104	Syaf.g_02071	Syaj.g_01050
OG0001105	Syaf.g_02067	Syaj.g_01046
OG0001106	Syaf.g_01847	Syaj.g_00912
OG0001107	Syaf.g_01859	Syaj.g_00900
OG0001108	Syaf.g_01868	Syaj.g_00870
OG0001109	Syaf.g_01877	Syaj.g_00868
OG0001110	Syaf.g_01879	Syaj.g_00866
OG0001111	Syaf.g_01881	Syaj.g_00864
OG0001112	Syaf.g_01883	Syaj.g_00862
OG0001113	Syaf.g_01884	Syaj.g_00861
OG0001114	Syaf.g_01885	Syaj.g_00860
OG0001115	Syaf.g_01889	Syaj.g_00856
OG0001116	Syaf.g_01891	Syaj.g_00854
OG0001117	Syaf.g_01892	Syaj.g_00853
OG0001118	Syaf.g_01893	Syaj.g_00852
OG0001119	Syaf.g_01895	Syaj.g_00850
OG0001120	Syaf.g_01899	Syaj.g_00846
OG0001122	Syaf.g_01927	Syaj.g_00817
OG0001123	Syaf.g_01934	Syaj.g_00810
OG0001124	Syaf.g_01936	Syaj.g_00808
OG0001125	Syaf.g_01938	Syaj.g_00806
OG0001126	Syaf.g_01409	Syaj.g_00413
OG0001127	Syaf.g_01410	Syaj.g_00414
OG0001128	Syaf.g_01413	Syaj.g_00417
OG0001129	Syaf.g_01415	Syaj.g_00419
OG0001130	Syaf.g_01416	Syaj.g_00420
OG0001131	Syaf.g_02090	Syaj.g_01070
OG0001132	Syaf.g_01722	Syaj.g_01166
OG0001133	Syaf.g_02334	Syaj.g_01302
OG0001134	Syaf.g_01616	Syaj.g_00645
OG0001135	Syaf.g_01618	Syaj.g_00647
OG0001136	Syaf.g_01286	Syaj.g_00300
OG0001137	Syaf.g_01306	Syaj.g_00318
OG0001138	Syaf.g_01596	Syaj.g_00620
OG0001139	Syaf.g_01594	Syaj.g_00618
OG0001140	Syaf.g_01593	Syaj.g_00617
OG0001141	Syaf.g_01592	Syaj.g_00616
OG0001142	Syaf.g_01591	Syaj.g_00615
OG0001143	Syaf.g_01583	Syaj.g_00602
OG0001144	Syaf.g_01573	Syaj.g_00588
OG0001145	Syaf.g_01267	Syaj.g_00276
OG0001146	Syaf.g_01248	Syaj.g_01518
OG0001147	Syaf.g_02489	Syaj.g_01438
OG0001148	Syaf.g_02735	Syaj.g_00057
OG0001149	Syaf.g_02736	Syaj.g_00056
OG0001150	Syaf.g_02737	Syaj.g_00055
OG0001151	Syaf.g_02750	Syaj.g_00043
OG0001152	Syaf.g_02751	Syaj.g_00040
OG0001153	Syaf.g_02463	Syaj.g_01425
OG0001154	Syaf.g_02464	Syaj.g_01426
OG0001155	Syaf.g_01107	Syaj.g_01637
OG0001156	Syaf.g_01104	Syaj.g_01640
OG0001157	Syaf.g_01103	Syaj.g_01641
OG0001158	Syaf.g_01102	Syaj.g_01643
OG0001159	Syaf.g_01101	Syaj.g_01644
OG0001160	Syaf.g_01058	Syaj.g_01697
OG0001161	Syaf.g_00617	Syaj.g_02148
OG0001162	Syaf.g_02015	Syaj.g_00979
OG0001163	Syaf.g_01050	Syaj.g_01705
OG0001164	Syaf.g_01044	Syaj.g_01711
OG0001165	Syaf.g_01039	Syaj.g_01716
OG0001166	Syaf.g_01010	Syaj.g_01746
OG0001167	Syaf.g_01182	Syaj.g_01592
OG0001168	Syaf.g_01180	Syaj.g_01594
OG0001169	Syaf.g_01178	Syaj.g_01596
OG0001170	Syaf.g_01176	Syaj.g_01597
OG0001171	Syaf.g_01166	Syaj.g_01607
OG0001172	Syaf.g_00173	Syaj.g_02641
OG0001173	Syaf.g_00172	Syaj.g_02642
OG0001174	Syaf.g_00164	Syaj.g_02650
OG0001175	Syaf.g_00163	Syaj.g_02651
OG0001176	Syaf.g_00142	Syaj.g_02688
OG0001177	Syaf.g_00144	Syaj.g_02685
OG0001178	Syaf.g_01028	Syaj.g_01726
OG0001179	Syaf.g_00112	Syaj.g_02719
OG0001180	Syaf.g_00087	Syaj.g_02744
OG0001181	Syaf.g_00083	Syaj.g_02748
OG0001182	Syaf.g_00074	Syaj.g_02757
OG0001184	Syaf.g_00360	Syaj.g_02449
OG0001185	Syaf.g_00382	Syaj.g_02423
OG0001186	Syaf.g_00418	Syaj.g_02339
OG0001187	Syaf.g_00422	Syaj.g_02369
OG0001188	Syaf.g_00425	Syaj.g_02336
OG0001189	Syaf.g_00441	Syaj.g_02318
OG0001190	Syaf.g_00646	Syaj.g_02111
OG0001191	Syaf.g_00635	Syaj.g_02128
OG0001192	Syaf.g_00630	Syaj.g_02138
OG0001193	Syaf.g_00596	Syaj.g_02178
OG0001194	Syaf.g_00594	Syaj.g_02180
OG0001195	Syaf.g_00593	Syaj.g_02181
OG0001196	Syaf.g_00519	Syaj.g_02244
OG0001197	Syaf.g_00517	Syaj.g_02246
OG0001198	Syaf.g_00501	Syaj.g_02259
OG0001199	Syaf.g_00957	Syaj.g_01825
OG0001200	Syaf.g_00955	Syaj.g_01827
OG0001201	Syaf.g_00902	Syaj.g_01888
OG0001202	Syaf.g_00764	Syaj.g_02032
OG0001203	Syaf.g_02785	Syaj.g_02877
OG0001204	Syaf.g_00185	Syaj.g_02621
OG0001205	Syaf.g_01229	Syaj.g_01545
OG0001206	Syaf.g_02530	Syaj.g_01484
OG0001207	Syaf.g_02732	Syaj.g_00061
OG0001208	Syaf.g_02719	Syaj.g_00074
OG0001209	Syaf.g_02651	Syaj.g_00147
OG0001210	Syaf.g_02642	Syaj.g_00158
OG0001211	Syaf.g_02623	Syaj.g_00184
OG0001212	Syaf.g_02563	Syaj.g_00246
OG0001214	Syaf.g_02308	Syaj.g_01281
OG0001215	Syaf.g_01477	Syaj.g_00492
OG0001216	Syaf.g_01980	Syaj.g_00958
OG0001218	Syaf.g_02473	Syaj.g_01434
OG0001219	Syaf.g_01796	Syaj.g_00782
OG0001220	Syaf.g_01335	Syaj.g_00345
OG0001221	Syaf.g_02087	Syaj.g_01067
OG0001222	Syaf.g_01848	Syaj.g_00911
OG0001223	Syaf.g_01902	Syaj.g_00844
OG0001224	Syaf.g_01438	Syaj.g_00423
OG0001225	Syaf.g_01440	Syaj.g_00425
OG0001227	Syaf.g_00614	Syaj.g_02152
OG0001228	Syaf.g_01223	Syaj.g_01565
OG0001229	Syaf.g_01464	Syaj.g_00451
OG0001231	Syaf.g_00481	Syaj.g_02279
OG0001232	Syaf.g_01000	Syaj.g_01757
OG0001234	Syaf.g_00159	Syaj.g_02655
OG0001235	Syaf.g_00150	Syaj.g_02679
OG0001236	Syaf.g_00357	Syaj.g_02453
OG0001237	Syaf.g_00362	Syaj.g_02447
OG0001239	Syaf.g_00960	Syaj.g_01822
OG0001240	Syaf.g_00919	Syaj.g_01871
OG0001242	Syaf.g_00874	Syaj.g_01913
OG0001243	Syaf.g_00867	Syaj.g_01926
OG0001244	Syaf.g_00836	Syaj.g_01960
OG0001246	Syaf.g_02693	Syaj.g_00100
OG0001247	Syaf.g_02004	Syaj.g_00973
OG0001248	Syaf.g_02012	Syaj.g_00978
OG0001250	Syaf.g_01377	Syaj.g_00375
OG0001251	Syaf.g_00588	Syaj.g_02187
OG0001252	Syaf.g_01412	Syaj.g_00416
OG0001254	Syaf.g_01617	Syaj.g_00646
OG0001256	Syaf.g_01051	Syaj.g_01704
OG0001257	Syaf.g_02534	Syaj.g_01342
OG0001258	Syaf.g_01041	Syaj.g_01714
OG0001260	Syaf.g_01155	Syaj.g_01617
OG0001261	Syaf.g_00103	Syaj.g_02728
OG0001262	Syaf.g_00439	Syaj.g_02320
OG0001263	Syaf.g_00864	Syaj.g_01929
OG0001265	Syaf.g_00876	Syaj.g_01911
OG0001266	Syaf.g_00760	Syaj.g_02036
OG0001267	Syaf.g_00244	Syaj.g_02565
OG0001268	Syaf.g_00017	Syaj.g_02811
OG0001270	Syaf.g_01210	Syaj.g_01558
OG0001271	Syaf.g_02501	Syaj.g_01447
OG0001272	Syaf.g_02715	Syaj.g_00078
OG0001273	Syaf.g_02315	Syaj.g_01288
OG0001274	Syaf.g_00707	Syaj.g_02077
OG0001275	Syaf.g_01917	Syaj.g_00827
OG0001276	Syaf.g_01933	Syaj.g_00811
OG0001277	Syaf.g_00533	Syaj.g_02227
OG0001278	Syaf.g_01562	Syaj.g_00575
OG0001279	Syaf.g_02385	Syaj.g_01356
OG0001280	Syaf.g_01257	Syaj.g_01508
OG0001281	Syaf.g_01247	Syaj.g_01519
OG0001282	Syaf.g_02734	Syaj.g_00058
OG0001283	Syaf.g_00524	Syaj.g_02238
OG0001284	Syaf.g_01073	Syaj.g_01688
OG0001285	Syaf.g_00568	Syaj.g_01170
OG0001286	Syaf.g_00089	Syaj.g_02742
OG0001287	Syaf.g_00390	Syaj.g_02415
OG0001288	Syaf.g_00408	Syaj.g_02394
OG0001289	Syaf.g_00935	Syaj.g_01845
OG0001290	Syaf.g_00910	Syaj.g_01880
OG0001291	Syaf.g_00853	Syaj.g_01939
OG0001292	Syaf.g_00191	Syaj.g_02616
OG0001293	Syaf.g_00217	Syaj.g_02594
OG0001294	Syaf.g_02124	Syaj.g_00722
OG0001295	Syaf.g_02637	Syaj.g_00161
OG0001296	Syaf.g_02687	Syaj.g_00106
OG0001297	Syaf.g_02683	Syaj.g_00110
OG0001298	Syaf.g_02584	Syaj.g_00221
OG0001299	Syaf.g_02130	Syaj.g_00716
OG0001300	Syaf.g_01468	Syaj.g_00479
OG0001301	Syaf.g_01454	Syaj.g_00440
OG0001302	Syaf.g_02279	Syaj.g_01251
OG0001303	Syaf.g_01798	Syaj.g_00784
OG0001304	Syaf.g_01950	Syaj.g_00795
OG0001305	Syaf.g_01448	Syaj.g_00433
OG0001306	Syaf.g_01272	Syaj.g_00285
OG0001307	Syaf.g_01638	Syaj.g_02672
OG0001309	Syaf.g_02678	Syaj.g_00116
OG0001310	Syaf.g_01018	Syaj.g_01735
OG0001311	Syaf.g_01935	Syaj.g_00809
OG0001312	Syaf.g_01809	Syaj.g_00931
OG0001313	Syaf.g_02523	Syaj.g_01472
OG0001314	Syaf.g_01531	Syaj.g_01091
OG0001315	Syaf.g_00071	Syaj.g_02760
OG0001316	Syaf.g_00847	Syaj.g_01946
OG0001317	Syaf.g_02790	Syaj.g_02857
OG0001319	Syaf.g_00232	Syaj.g_02576
OG0001321	Syaf.g_01238	Syaj.g_01528
OG0001322	Syaf.g_01239	Syaj.g_01527
OG0001323	Syaf.g_02675	Syaj.g_00119
OG0001324	Syaf.g_01467	Syaj.g_00478
OG0001325	Syaf.g_01976	Syaj.g_00953
OG0001326	Syaf.g_00578	Syaj.g_02196
OG0001327	Syaf.g_02116	Syaj.g_00729
OG0001328	Syaf.g_02094	Syaj.g_00764
OG0001329	Syaf.g_02285	Syaj.g_00028
OG0001330	Syaf.g_01264	Syaj.g_01501
OG0001333	Syaf.g_01181	Syaj.g_01593
OG0001334	Syaf.g_00060	Syaj.g_02770
OG0001335	Syaf.g_00059	Syaj.g_02771
OG0001336	Syaf.g_00523	Syaj.g_02239
OG0001337	Syaf.g_00063	Syaj.g_02795
OG0001337	Syaf.g_00040	Syaj.g_02786
OG0001338	Syaf.g_01683	Syaj.g_02767
OG0001338	Syaf.g_00036	Syaj.g_02790
OG0001339	Syaf.g_00907	Syaj.g_01883
OG0001340	Syaf.g_00039	Syaj.g_02787
OG0001341	Syaf.g_01463	Syaj.g_00449
OG0001343	Syaf.g_00590	Syaj.g_02184
OG0001344	Syaf.g_01294	Syaj.g_00307
OG0001345	Syaf.g_01323	Syaj.g_00337
OG0001346	Syaf.g_01253	Syaj.g_01512
OG0001347	Syaf.g_02400	Syaj.g_02497
OG0001347	Syaf.g_02483	Syaj.g_02374
OG0001348	Syaf.g_01396	Syaj.g_00393
OG0001349	Syaf.g_00995	Syaj.g_01763
OG0001350	Syaf.g_02786	Syaj.g_02876
OG0001351	Syaf.g_02539	Syaj.g_00272
OG0001352	Syaf.g_02661	Syaj.g_00136
OG0001353	Syaf.g_01388	Syaj.g_00386
OG0001354	Syaf.g_01888	Syaj.g_00857
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syaj.g_00629
OG0001358	Syaf.g_02341	Syaj.g_01309
OG0001359	Syaf.g_00591	Syaj.g_02183
OG0001360	Syaf.g_01325	Syaj.g_00340
OG0001361	Syaf.g_01320	Syaj.g_00334
OG0001362	Syaf.g_02432	Syaj.g_01396
OG0001363	Syaf.g_02434	Syaj.g_01398
OG0001364	Syaf.g_00338	Syaj.g_02473
OG0001366	Syaf.g_01007	Syaj.g_01749
OG0001368	Syaf.g_00184	Syaj.g_02622
OG0001373	Syaf.g_00579	Syaj.g_02195
OG0001374	Syaf.g_00571	Syaj.g_02203
OG0001375	Syaf.g_00589	Syaj.g_02185
OG0001376	Syaf.g_00626	Syaj.g_02140
OG0001377	Syaf.g_00627	Syaj.g_02139
OG0001378	Syaf.g_01209	Syaj.g_01559
OG0001379	Syaf.g_01262	Syaj.g_01503
OG0001385	Syaf.g_00582	Syaj.g_02192
OG0001386	Syaf.g_00581	Syaj.g_02193
OG0001387	Syaf.g_00580	Syaj.g_02194
OG0001388	Syaf.g_00577	Syaj.g_02197
OG0001389	Syaf.g_00576	Syaj.g_02198
OG0001390	Syaf.g_00575	Syaj.g_02199
OG0001391	Syaf.g_00574	Syaj.g_02200
OG0001392	Syaf.g_00573	Syaj.g_02201
OG0001393	Syaf.g_00572	Syaj.g_02202
OG0001394	Syaf.g_02081	Syaj.g_01059
OG0001395	Syaf.g_01958	Syaj.g_00935
OG0001396	Syaf.g_02399	Syaj.g_02498
OG0001397	Syaf.g_02433	Syaj.g_01397
OG0001398	Syaf.g_01758	Syaj.g_01116
OG0001400	Syaf.g_00839, Syaf.g_01506	Syaj.g_00151
OG0001401	Syaf.g_01383	Syaj.g_00381
OG0001402	Syaf.g_02336	Syaj.g_01304
OG0001404	Syaf.g_00964	Syaj.g_01817
OG0001405	Syaf.g_00057	Syaj.g_02773
OG0001406	Syaf.g_00625	Syaj.g_02141
OG0001407	Syaf.g_02660	Syaj.g_00137
OG0001408	Syaf.g_01546	Syaj.g_00561
OG0001410	Syaf.g_01639	Syaj.g_02673
OG0001412	Syaf.g_02401	Syaj.g_02496
OG0001413	Syaf.g_02267	Syaj.g_01241
OG0001416	Syaf.g_01250	Syaj.g_01516
OG0001417	Syaf.g_01887	Syaj.g_00858
OG0001419	Syaf.g_02659	Syaj.g_00138
OG0001420	Syaf.g_02664	Syaj.g_00131
OG0001421	Syaf.g_01721	Syaj.g_01167
OG0001425	Syaf.g_00631	Syaj.g_02137
OG0001428	Syaf.g_00804	Syaj.g_01993
OG0001432	Syaf.g_01492	Syaj.g_00509
OG0001435	Syaf.g_02107	Syaj.g_00736
OG0001436	Syaf.g_00331	Syaj.g_02479
OG0001436	Syaf.g_00332	Syaj.g_02478
OG0001438	Syaf.g_00259	Syaj.g_02550
OG0001439	Syaf.g_00283	Syaj.g_02520
OG0001443	Syaf.g_00621	Syaj.g_02145
OG0001444	Syaf.g_00401	Syaj.g_02403
OG0001444	Syaf.g_00924	Syaj.g_01865
OG0001447	Syaf.g_00866	Syaj.g_01927
OG0001448	Syaf.g_00612	Syaj.g_01813
OG0001449	Syaf.g_00182	Syaj.g_02625
OG0001452	Syaf.g_00204	Syaj.g_02607
OG0001453	Syaf.g_01909	Syaj.g_00838
OG0001454	Syaf.g_02263	Syaj.g_01231
OG0001456	Syaf.g_00561	Syaj.g_02205
OG0001457	Syaf.g_00560	Syaj.g_02206
OG0001458	Syaf.g_00559	Syaj.g_02207
OG0001459	Syaf.g_01643	Syaj.g_00653
OG0001462	Syaf.g_00455	Syaj.g_02304
OG0001465	Syaf.g_02000	Syaj.g_00968
OG0001470	Syaf.g_01206	Syaj.g_01567
OG0001471	Syaf.g_00276	Syaj.g_02526
OG0001473	Syaf.g_02282	Syaj.g_01255
OG0001474	Syaf.g_00016	Syaj.g_02812
OG0001475	Syaf.g_01204	Syaj.g_01569
OG0001477	Syaf.g_01457	Syaj.g_00444
OG0001478	Syaf.g_02516	Syaj.g_01470
OG0001478	Syaf.g_02508	Syaj.g_01463, Syaj.g_01462
OG0001479	Syaf.g_00019	Syaj.g_02809
OG0001480	Syaf.g_01334	Syaj.g_00343
OG0001482	Syaf.g_01897	Syaj.g_00848
OG0001487	Syaf.g_02472	Syaj.g_01433
OG0001488	Syaf.g_01311	Syaj.g_00324
OG0001489	Syaf.g_00078	Syaj.g_02753
OG0001492	Syaf.g_01565	Syaj.g_00578
OG0001493	Syaf.g_01555	Syaj.g_00569
OG0001494	Syaf.g_00984	Syaj.g_01773
OG0001496	Syaf.g_01459	Syaj.g_00446
OG0001497	Syaf.g_01458	Syaj.g_00445
OG0001498	Syaf.g_02806	Syaj.g_02830
OG0001502	Syaf.g_01341	Syaj.g_00351
OG0001504	Syaf.g_01642	Syaj.g_00652
OG0001508	Syaf.g_01207	Syaj.g_01566
OG0001510	Syaf.g_00394	Syaj.g_02410
OG0001511	Syaf.g_00894	Syaj.g_01896
OG0001512	Syaf.g_02784	Syaj.g_02878
OG0001513	Syaf.g_00361	Syaj.g_02448
OG0001514	Syaf.g_01460	Syaj.g_00447
OG0001515	Syaf.g_01472	Syaj.g_00483
OG0001516	Syaf.g_02133	Syaj.g_00713
OG0001517	Syaf.g_00022	Syaj.g_02806
OG0001518	Syaf.g_00632	Syaj.g_02132
OG0001519	Syaf.g_00619	Syaj.g_02147
OG0001520	Syaf.g_02600	Syaj.g_00206
OG0001522	Syaf.g_01387	Syaj.g_00385
OG0001527	Syaf.g_02609	Syaj.g_00198
OG0001528	Syaf.g_01205	Syaj.g_01568
OG0001529	Syaf.g_00448	Syaj.g_02311
OG0001530	Syaf.g_00896	Syaj.g_01894
OG0001531	Syaf.g_02783	Syaj.g_02879
OG0001532	Syaf.g_01595	Syaj.g_00619
OG0001533	Syaf.g_02533	Syaj.g_01487
OG0001534	Syaf.g_01951	Syaj.g_00794
OG0001535	Syaf.g_01931	Syaj.g_00813
OG0001536	Syaf.g_01856	Syaj.g_00903
OG0001537	Syaf.g_02086	Syaj.g_01066
OG0001538	Syaf.g_02044	Syaj.g_01018
OG0001539	Syaf.g_02111	Syaj.g_00731
OG0001540	Syaf.g_00862	Syaj.g_01931
OG0001541	Syaf.g_00795	Syaj.g_02002
OG0001542	Syaf.g_00785	Syaj.g_02011
OG0001543	Syaf.g_00726	Syaj.g_02057
OG0001544	Syaf.g_00620	Syaj.g_02146
OG0001545	Syaf.g_00534	Syaj.g_02226
OG0001546	Syaf.g_02670	Syaj.g_00124
OG0001547	Syaf.g_01777	Syaj.g_01106
OG0001548	Syaf.g_02258	Syaj.g_01222
OG0001551	Syaf.g_01403	Syaj.g_00395
OG0001554	Syaf.g_00648	Syaj.g_02109
OG0001556	Syaf.g_01604	Syaj.g_00636
OG0001557	Syaf.g_02080	Syaj.g_01058
OG0001558	Syaf.g_00478	Syaj.g_02282
OG0001559	Syaf.g_00897	Syaj.g_01893
OG0001560	Syaf.g_00911	Syaj.g_01879
OG0001561	Syaf.g_01937	Syaj.g_00807
OG0001562	Syaf.g_01923	Syaj.g_00821
OG0001563	Syaf.g_00094	Syaj.g_02737
OG0001564	Syaf.g_00565	Syaj.g_00657
OG0001567	Syaf.g_01776	Syaj.g_01108
OG0001568	Syaf.g_01779	Syaj.g_01104
OG0001570	Syaf.g_00978	Syaj.g_01124
OG0001574	Syaf.g_02611	Syaj.g_00196
OG0001575	Syaf.g_02606	Syaj.g_00201
OG0001576	Syaf.g_02545	Syaj.g_00266
OG0001577	Syaf.g_01284	Syaj.g_00298
OG0001579	Syaf.g_00047	Syaj.g_02777
OG0001580	Syaf.g_00662	Syaj.g_02100
OG0001582	Syaf.g_01865	Syaj.g_01215
OG0001586	Syaf.g_00988	Syaj.g_01769
OG0001588	Syaf.g_00343	Syaj.g_02467
OG0001589	Syaf.g_01173	Syaj.g_01600
OG0001590	Syaf.g_02316	Syaj.g_01289
OG0001592	Syaf.g_00661	Syaj.g_02101
OG0001593	Syaf.g_01135, Syaf.g_02403	Syaj.g_02863
OG0001593	Syaf.g_01527	Syaj.g_00545
OG0001594	Syaf.g_02389	Syaj.g_00701, Syaj.g_01360
OG0001602	Syaf.g_02001	Syaj.g_00969
OG0001614	Syaf.g_00380	Syaj.g_02425
OG0001615	Syaf.g_01364	Syaj.g_00354
OG0001615	Syaf.g_02632	Syaj.g_00166
OG0001616	Syaf.g_01610	Syaj.g_00642
OG0001617	Syaf.g_01465	Syaj.g_00475
OG0001618	Syaf.g_01969	Syaj.g_00947
OG0001619	Syaf.g_01845	Syaj.g_00914
OG0001620	Syaf.g_00010	Syaj.g_02818
OG0001621	Syaf.g_00205	Syaj.g_02606
OG0001622	Syaf.g_00525	Syaj.g_02237
OG0001623	Syaf.g_00035	Syaj.g_02791
OG0001624	Syaf.g_00613	Syaj.g_02153
OG0001625	Syaf.g_00211	Syaj.g_02600
OG0001633	Syaf.g_01528	Syaj.g_01347
OG0001634	Syaf.g_02127	Syaj.g_00719
OG0001635	Syaf.g_00412	Syaj.g_02390
OG0001636	Syaf.g_00456	Syaj.g_02303
OG0001637	Syaf.g_01162	Syaj.g_01611
OG0001638	Syaf.g_01021	Syaj.g_01733
OG0001639	Syaf.g_01108	Syaj.g_01636
OG0001640	Syaf.g_01408	Syaj.g_00411
OG0001641	Syaf.g_01907	Syaj.g_00840
OG0001642	Syaf.g_01336	Syaj.g_00347
OG0001643	Syaf.g_02305	Syaj.g_01278
OG0001644	Syaf.g_01962	Syaj.g_00941
OG0001645	Syaf.g_01780, Syaf.g_02272	Syaj.g_01809
OG0001646	Syaf.g_02765	Syaj.g_01804
OG0001647	Syaf.g_00234	Syaj.g_02574
OG0001652	Syaf.g_00480	Syaj.g_02280
OG0001653	Syaf.g_00921	Syaj.g_01868
OG0001654	Syaf.g_01110	Syaj.g_01634
OG0001655	Syaf.g_01507, Syaf.g_02190	Syaj.g_01238
OG0001656	Syaf.g_00052	Syaj.g_02776
OG0001657	Syaf.g_00822	Syaj.g_01976
OG0001658	Syaf.g_00647	Syaj.g_02110
OG0001659	Syaf.g_01602	Syaj.g_00634
OG0001660	Syaf.g_00885	Syaj.g_01902
OG0001660	Syaf.g_00889	Syaj.g_01902
OG0001660	Syaf.g_02814	Syaj.g_01902
OG0001671	Syaf.g_00721	Syaj.g_02062
OG0001672	Syaf.g_00949	Syaj.g_01833
OG0001673	Syaf.g_02792	Syaj.g_02855
OG0001675	Syaf.g_01921	Syaj.g_00823
OG0001676	Syaf.g_00053	Syaj.g_02779
OG0001677	Syaf.g_00068	Syaj.g_02763
OG0001677	Syaf.g_01597	Syaj.g_00624
OG0001678	Syaf.g_00174	Syaj.g_02640
OG0001679	Syaf.g_02602, Syaf.g_02601	Syaj.g_00205
OG0001680	Syaf.g_01308	Syaj.g_00320
OG0001682	Syaf.g_02264	Syaj.g_01232
OG0001682	Syaf.g_01972	Syaj.g_00949
OG0001691	Syaf.g_02349	Syaj.g_01312
OG0001692	Syaf.g_02408	Syaj.g_01374
OG0001693	Syaf.g_01443	Syaj.g_00428
OG0001694	Syaf.g_00246	Syaj.g_02563
OG0001695	Syaf.g_00540	Syaj.g_02223
OG0001700	Syaf.g_02162, Syaf.g_02178	Syaj.g_01115
OG0001702	Syaf.g_00930	Syaj.g_01851, Syaj.g_01857
OG0001703	Syaf.g_02731	Syaj.g_00062
OG0001713	Syaf.g_01303	Syaj.g_00314
OG0001714	Syaf.g_00981	Syaj.g_01775
OG0001715	Syaf.g_02249	Syaj.g_01213
OG0001716	Syaf.g_01339	Syaj.g_00350
OG0001717	Syaf.g_00809	Syaj.g_01988
OG0001729	Syaf.g_02780	Syaj.g_02885
OG0001730	Syaf.g_02777	Syaj.g_02887
OG0001731	Syaf.g_01089	Syaj.g_01663
OG0001732	Syaf.g_01580	Syaj.g_00595
OG0001733	Syaf.g_02119	Syaj.g_00726
OG0001735	Syaf.g_02140	Syaj.g_00704
OG0001737	Syaf.g_00265	Syaj.g_02544
OG0001738	Syaf.g_00298	Syaj.g_02505
OG0001739	Syaf.g_00542	Syaj.g_02222
OG0001740	Syaf.g_00537	Syaj.g_02224
OG0001747	Syaf.g_00841	Syaj.g_01958
OG0001748	Syaf.g_00719	Syaj.g_02064
OG0001749	Syaf.g_00322	Syaj.g_02489
OG0001750	Syaf.g_00923	Syaj.g_01866
OG0001751	Syaf.g_02793, Syaf.g_01781	Syaj.g_02854
OG0001752	Syaf.g_01153	Syaj.g_01621
OG0001753	Syaf.g_01159	Syaj.g_01614
OG0001754	Syaf.g_01160	Syaj.g_01613
OG0001755	Syaf.g_02679	Syaj.g_00115
OG0001756	Syaf.g_00622	Syaj.g_02144
OG0001758	Syaf.g_01645	Syaj.g_00665
OG0001759	Syaf.g_01681, Syaf.g_01676	Syaj.g_01196
OG0001761	Syaf.g_02366	Syaj.g_01328
OG0001762	Syaf.g_01914	Syaj.g_00833
OG0001763	Syaf.g_01901	Syaj.g_00845
OG0001764	Syaf.g_01784	Syaj.g_00767
OG0001765	Syaf.g_01644	Syaj.g_00664
OG0001765	Syaf.g_01121	Syaj.g_00030
OG0001766	Syaf.g_00271	Syaj.g_02532
OG0001767	Syaf.g_00330	Syaj.g_02480
OG0001768	Syaf.g_00778	Syaj.g_02018
OG0001769	Syaf.g_02291	Syaj.g_01264
OG0001770	Syaf.g_01631	Syaj.g_02409
OG0001771	Syaf.g_01656	Syaj.g_00669
OG0001783	Syaf.g_00385	Syaj.g_02420
OG0001784	Syaf.g_00929	Syaj.g_01859
OG0001785	Syaf.g_01161	Syaj.g_01612
OG0001786	Syaf.g_01071	Syaj.g_01690
OG0001787	Syaf.g_02655	Syaj.g_00143
OG0001788	Syaf.g_02652	Syaj.g_00146
OG0001789	Syaf.g_01255	Syaj.g_01510
OG0001790	Syaf.g_01279	Syaj.g_00292
OG0001791	Syaf.g_01304	Syaj.g_00315
OG0001792	Syaf.g_01572	Syaj.g_00587
