Orthogroup	Syaf	Syal
OG0001115	Syaf.g_01889	Syal.g_01972
OG0001116	Syaf.g_01891	Syal.g_01970
OG0001117	Syaf.g_01892	Syal.g_01969
OG0001118	Syaf.g_01893	Syal.g_01968
OG0001119	Syaf.g_01895	Syal.g_01966
OG0001120	Syaf.g_01899	Syal.g_01962
OG0001122	Syaf.g_01927	Syal.g_01921
OG0001123	Syaf.g_01934	Syal.g_01913
OG0001124	Syaf.g_01936	Syal.g_01911
OG0001125	Syaf.g_01938	Syal.g_01909
OG0001126	Syaf.g_01409	Syal.g_01837
OG0001127	Syaf.g_01410	Syal.g_01836
OG0001128	Syaf.g_01413	Syal.g_01833
OG0001129	Syaf.g_01415	Syal.g_01831
OG0001130	Syaf.g_01416	Syal.g_01830
OG0001131	Syaf.g_02090	Syal.g_02260
OG0001132	Syaf.g_01722	Syal.g_02553
OG0001133	Syaf.g_02334	Syal.g_02710
OG0001134	Syaf.g_01616	Syal.g_02506
OG0001135	Syaf.g_01618	Syal.g_02505
OG0001136	Syaf.g_01286	Syal.g_01650
OG0001137	Syaf.g_01306	Syal.g_01673
OG0001138	Syaf.g_01596	Syal.g_01709
OG0001139	Syaf.g_01594	Syal.g_01711
OG0001140	Syaf.g_01593	Syal.g_01712
OG0001141	Syaf.g_01592	Syal.g_01713
OG0001142	Syaf.g_01591	Syal.g_01714
OG0001143	Syaf.g_01583	Syal.g_01722
OG0001144	Syaf.g_01573	Syal.g_01736
OG0001145	Syaf.g_01267	Syal.g_01614
OG0001146	Syaf.g_01248	Syal.g_01593
OG0001147	Syaf.g_02489	Syal.g_00458
OG0001148	Syaf.g_02735	Syal.g_02886
OG0001149	Syaf.g_02736	Syal.g_02885
OG0001150	Syaf.g_02737	Syal.g_02884
OG0001151	Syaf.g_02750	Syal.g_02872
OG0001152	Syaf.g_02751	Syal.g_02871
OG0001153	Syaf.g_02463	Syal.g_00421
OG0001154	Syaf.g_02464	Syal.g_00422
OG0001155	Syaf.g_01107	Syal.g_02969
OG0001156	Syaf.g_01104	Syal.g_02972
OG0001157	Syaf.g_01103	Syal.g_02973
OG0001158	Syaf.g_01102	Syal.g_02974
OG0001159	Syaf.g_01101	Syal.g_02975
OG0001160	Syaf.g_01058	Syal.g_00564
OG0001161	Syaf.g_00617	Syal.g_01104
OG0001162	Syaf.g_02015	Syal.g_01577
OG0001163	Syaf.g_01050	Syal.g_00573
OG0001164	Syaf.g_01044	Syal.g_00579
OG0001165	Syaf.g_01039	Syal.g_00584
OG0001166	Syaf.g_01010	Syal.g_00613
OG0001167	Syaf.g_01182	Syal.g_00638
OG0001168	Syaf.g_01180	Syal.g_00640
OG0001169	Syaf.g_01178	Syal.g_00642
OG0001170	Syaf.g_01176	Syal.g_00644
OG0001172	Syaf.g_00173	Syal.g_00198
OG0001173	Syaf.g_00172	Syal.g_00199
OG0001174	Syaf.g_00164	Syal.g_00207
OG0001175	Syaf.g_00163	Syal.g_00208
OG0001176	Syaf.g_00142	Syal.g_00226
OG0001177	Syaf.g_00144	Syal.g_00224
OG0001178	Syaf.g_01028	Syal.g_00592
OG0001179	Syaf.g_00112	Syal.g_00256
OG0001180	Syaf.g_00087	Syal.g_00282
OG0001182	Syaf.g_00074	Syal.g_00295
OG0001184	Syaf.g_00360	Syal.g_01359
OG0001185	Syaf.g_00382	Syal.g_01453
OG0001186	Syaf.g_00418	Syal.g_00179
OG0001187	Syaf.g_00422	Syal.g_00175
OG0001188	Syaf.g_00425	Syal.g_00172
OG0001189	Syaf.g_00441	Syal.g_00152
OG0001190	Syaf.g_00646	Syal.g_01067
OG0001191	Syaf.g_00635	Syal.g_01083
OG0001192	Syaf.g_00630	Syal.g_01090
OG0001193	Syaf.g_00596	Syal.g_01128
OG0001194	Syaf.g_00594	Syal.g_01130
OG0001195	Syaf.g_00593	Syal.g_01131
OG0001196	Syaf.g_00519	Syal.g_00078
OG0001197	Syaf.g_00517	Syal.g_00080
OG0001198	Syaf.g_00501	Syal.g_00093
OG0001199	Syaf.g_00957	Syal.g_00757
OG0001200	Syaf.g_00955	Syal.g_00759
OG0001201	Syaf.g_00902	Syal.g_00821
OG0001202	Syaf.g_00764	Syal.g_00956
OG0001203	Syaf.g_02785	Syal.g_00683
OG0001204	Syaf.g_00185	Syal.g_01201
OG0001205	Syaf.g_01229	Syal.g_00515
OG0001206	Syaf.g_02530	Syal.g_00490
OG0001207	Syaf.g_02732	Syal.g_02889
OG0001208	Syaf.g_02719	Syal.g_02899
OG0001209	Syaf.g_02651	Syal.g_02835
OG0001210	Syaf.g_02642	Syal.g_02827
OG0001211	Syaf.g_02623	Syal.g_02811
OG0001212	Syaf.g_02563	Syal.g_02754
OG0001213	Syaf.g_02324	Syal.g_02701
OG0001214	Syaf.g_02308	Syal.g_02634
OG0001215	Syaf.g_01477	Syal.g_01786
OG0001216	Syaf.g_01980	Syal.g_01861
OG0001217	Syaf.g_02237	Syal.g_02067
OG0001218	Syaf.g_02473	Syal.g_00429
OG0001219	Syaf.g_01796	Syal.g_02036
OG0001220	Syaf.g_01335	Syal.g_02494
OG0001221	Syaf.g_02087	Syal.g_02258
OG0001222	Syaf.g_01848	Syal.g_02006
OG0001223	Syaf.g_01902	Syal.g_01960
OG0001224	Syaf.g_01438	Syal.g_01827
OG0001225	Syaf.g_01440	Syal.g_01825
OG0001226	Syaf.g_02262	Syal.g_00767
OG0001227	Syaf.g_00614	Syal.g_01575
OG0001228	Syaf.g_01223	Syal.g_02451
OG0001229	Syaf.g_01464	Syal.g_01801
OG0001230	Syaf.g_02404	Syal.g_00029
OG0001231	Syaf.g_00481	Syal.g_00114
OG0001232	Syaf.g_01000	Syal.g_00622
OG0001234	Syaf.g_00159	Syal.g_00212
OG0001236	Syaf.g_00357	Syal.g_01352
OG0001237	Syaf.g_00362	Syal.g_01362
OG0001238	Syaf.g_00634	Syal.g_01085
OG0001239	Syaf.g_00960	Syal.g_00754
OG0001240	Syaf.g_00919	Syal.g_00804
OG0001241	Syaf.g_00909	Syal.g_00814
OG0001242	Syaf.g_00874	Syal.g_00844
OG0001243	Syaf.g_00867	Syal.g_00852
OG0001244	Syaf.g_00836	Syal.g_00882
OG0001246	Syaf.g_02693	Syal.g_02927
OG0001247	Syaf.g_02004	Syal.g_01126
OG0001248	Syaf.g_02012	Syal.g_01778
OG0001250	Syaf.g_01377	Syal.g_02469
OG0001251	Syaf.g_00588	Syal.g_02576
OG0001252	Syaf.g_01412	Syal.g_01834
OG0001254	Syaf.g_01617	Syal.g_02507
OG0001255	Syaf.g_01070	Syal.g_02609
OG0001256	Syaf.g_01051	Syal.g_00571
OG0001257	Syaf.g_02534	Syal.g_02262
OG0001258	Syaf.g_01041	Syal.g_00582
OG0001259	Syaf.g_01177	Syal.g_00643
OG0001260	Syaf.g_01155	Syal.g_00665
OG0001261	Syaf.g_00103	Syal.g_00265
OG0001262	Syaf.g_00439	Syal.g_00154
OG0001263	Syaf.g_00864	Syal.g_00856
OG0001264	Syaf.g_01234	Syal.g_00191
OG0001265	Syaf.g_00876	Syal.g_00842
OG0001266	Syaf.g_00760	Syal.g_00960
OG0001267	Syaf.g_00244	Syal.g_01263
OG0001268	Syaf.g_00017	Syal.g_00353
OG0001269	Syaf.g_01653	Syal.g_02567
OG0001270	Syaf.g_01210	Syal.g_00528
OG0001271	Syaf.g_02501	Syal.g_00466
OG0001272	Syaf.g_02715	Syal.g_02903
OG0001273	Syaf.g_02315	Syal.g_02641
OG0001274	Syaf.g_00707	Syal.g_01007
OG0001275	Syaf.g_01917	Syal.g_01932
OG0001276	Syaf.g_01933	Syal.g_01914
OG0001277	Syaf.g_00533	Syal.g_02963
OG0001278	Syaf.g_01562	Syal.g_01766
OG0001279	Syaf.g_02385	Syal.g_02565
OG0001280	Syaf.g_01257	Syal.g_01604
OG0001281	Syaf.g_01247	Syal.g_01592
OG0001282	Syaf.g_02734	Syal.g_02887
OG0001283	Syaf.g_02414, Syaf.g_00524	Syal.g_01179
OG0001284	Syaf.g_01073	Syal.g_03007
OG0001285	Syaf.g_00568	Syal.g_00625
OG0001286	Syaf.g_00089	Syal.g_00280
OG0001287	Syaf.g_00390	Syal.g_01461
OG0001288	Syaf.g_00408	Syal.g_01513
OG0001289	Syaf.g_00935	Syal.g_00781
OG0001290	Syaf.g_00910	Syal.g_00813
OG0001291	Syaf.g_00853	Syal.g_00866
OG0001292	Syaf.g_00191	Syal.g_01206
OG0001293	Syaf.g_00217	Syal.g_01236
OG0001294	Syaf.g_02124	Syal.g_02207
OG0001295	Syaf.g_02637	Syal.g_01828
OG0001296	Syaf.g_02687	Syal.g_02933
OG0001298	Syaf.g_02584	Syal.g_02777
OG0001299	Syaf.g_02130	Syal.g_02200
OG0001300	Syaf.g_01468	Syal.g_01795
OG0001301	Syaf.g_01454	Syal.g_01941, Syal.g_01810
OG0001302	Syaf.g_02279	Syal.g_02607
OG0001303	Syaf.g_01798	Syal.g_02033
OG0001304	Syaf.g_01950	Syal.g_01899
OG0001305	Syaf.g_01448	Syal.g_01817
OG0001306	Syaf.g_01272	Syal.g_01626
OG0001307	Syaf.g_01638	Syal.g_02195
OG0001308	Syaf.g_02427	Syal.g_00392
OG0001309	Syaf.g_02678	Syal.g_02943
OG0001310	Syaf.g_01018	Syal.g_00605
OG0001311	Syaf.g_01935	Syal.g_01912
OG0001312	Syaf.g_01809	Syal.g_02024
OG0001315	Syaf.g_00071	Syal.g_00300
OG0001316	Syaf.g_00847	Syal.g_00872
OG0001317	Syaf.g_02790	Syal.g_00687
OG0001318	Syaf.g_00209	Syal.g_01228
OG0001319	Syaf.g_00232	Syal.g_01252
OG0001321	Syaf.g_01238	Syal.g_00508
OG0001322	Syaf.g_01239	Syal.g_00507
OG0001323	Syaf.g_02675	Syal.g_02946
OG0001324	Syaf.g_01467	Syal.g_01796
OG0001325	Syaf.g_01976	Syal.g_01865
OG0001326	Syaf.g_00578	Syal.g_01138, Syal.g_02405
OG0001327	Syaf.g_02116	Syal.g_02296
OG0001328	Syaf.g_02094	Syal.g_02266
OG0001329	Syaf.g_02285	Syal.g_01188
OG0001330	Syaf.g_01264	Syal.g_01611
OG0001333	Syaf.g_01181	Syal.g_00639
OG0001334	Syaf.g_00060	Syal.g_00311
OG0001335	Syaf.g_00059	Syal.g_00312
OG0001336	Syaf.g_00523	Syal.g_01180
OG0001337	Syaf.g_00063	Syal.g_00308
OG0001337	Syaf.g_00040	Syal.g_00327
OG0001338	Syaf.g_00036	Syal.g_00330
OG0001339	Syaf.g_00907	Syal.g_00816
OG0001340	Syaf.g_00039	Syal.g_00328
OG0001341	Syaf.g_01463	Syal.g_02538
OG0001343	Syaf.g_00590	Syal.g_01190
OG0001344	Syaf.g_01294	Syal.g_01658
OG0001345	Syaf.g_01323	Syal.g_01694
OG0001346	Syaf.g_01253	Syal.g_01600
OG0001347	Syaf.g_02400	Syal.g_01531
OG0001348	Syaf.g_01396	Syal.g_01849
OG0001349	Syaf.g_00995	Syal.g_01426
OG0001351	Syaf.g_02539	Syal.g_00501
OG0001353	Syaf.g_01388	Syal.g_02457
OG0001354	Syaf.g_01888	Syal.g_01973
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syal.g_00433, Syal.g_02584
OG0001358	Syaf.g_02341	Syal.g_02715
OG0001359	Syaf.g_00591	Syal.g_01189
OG0001360	Syaf.g_01325	Syal.g_01696
OG0001361	Syaf.g_01320	Syal.g_01691
OG0001362	Syaf.g_02432	Syal.g_00397
OG0001363	Syaf.g_02434	Syal.g_00399
OG0001364	Syaf.g_00338	Syal.g_01342
OG0001366	Syaf.g_01007	Syal.g_00616
OG0001368	Syaf.g_00184	Syal.g_01200
OG0001373	Syaf.g_00579	Syal.g_01137
OG0001374	Syaf.g_00571	Syal.g_01145
OG0001375	Syaf.g_00589	Syal.g_01191
OG0001376	Syaf.g_00626	Syal.g_01095
OG0001377	Syaf.g_00627	Syal.g_01094
OG0001378	Syaf.g_01209	Syal.g_00529
OG0001379	Syaf.g_01262	Syal.g_01609
OG0001383	Syaf.g_00688	Syal.g_01023
OG0001385	Syaf.g_00582	Syal.g_01134
OG0001386	Syaf.g_00581	Syal.g_01135
OG0001387	Syaf.g_00580	Syal.g_01136
OG0001388	Syaf.g_00577	Syal.g_01139
OG0001389	Syaf.g_00576	Syal.g_01140
OG0001390	Syaf.g_00575	Syal.g_01141
OG0001391	Syaf.g_00574	Syal.g_01142
OG0001392	Syaf.g_00573	Syal.g_01143
OG0001393	Syaf.g_00572	Syal.g_01144
OG0001394	Syaf.g_02081	Syal.g_02250
OG0001395	Syaf.g_01958	Syal.g_02432
OG0001396	Syaf.g_02399	Syal.g_01532
OG0001397	Syaf.g_02433	Syal.g_00398
OG0001398	Syaf.g_01758	Syal.g_00774
OG0001399	Syaf.g_00697	Syal.g_00434
OG0001400	Syaf.g_00839, Syaf.g_01506	Syal.g_00877
OG0001401	Syaf.g_01383	Syal.g_02463
OG0001402	Syaf.g_02336	Syal.g_02711
OG0001404	Syaf.g_00964	Syal.g_00750
OG0001405	Syaf.g_00057	Syal.g_00314
OG0001406	Syaf.g_00625	Syal.g_01096
OG0001407	Syaf.g_02660	Syal.g_01774
OG0001408	Syaf.g_01546	Syal.g_02589
OG0001410	Syaf.g_01639	Syal.g_02194
OG0001411	Syaf.g_00310	Syal.g_01399
OG0001412	Syaf.g_02401	Syal.g_01530
OG0001413	Syaf.g_02267	Syal.g_02570
OG0001416	Syaf.g_01250	Syal.g_01595
OG0001417	Syaf.g_01887	Syal.g_01974
OG0001419	Syaf.g_02659	Syal.g_01775
OG0001420	Syaf.g_02664	Syal.g_02955
OG0001425	Syaf.g_00631	Syal.g_01089
OG0001426	Syaf.g_01542	Syal.g_00694
OG0001428	Syaf.g_00804	Syal.g_00915
OG0001432	Syaf.g_01492	Syal.g_02578
OG0001433	Syaf.g_01398	Syal.g_02212
OG0001435	Syaf.g_02107	Syal.g_02290
OG0001436	Syaf.g_00331	Syal.g_01335
OG0001436	Syaf.g_00332	Syal.g_01336
OG0001438	Syaf.g_00259	Syal.g_01278
OG0001439	Syaf.g_00283	Syal.g_01306
OG0001442	Syaf.g_02066	Syal.g_02234
OG0001443	Syaf.g_00621	Syal.g_01101
OG0001444	Syaf.g_00401	Syal.g_01506
OG0001444	Syaf.g_00924	Syal.g_00798
OG0001447	Syaf.g_00866	Syal.g_00853
OG0001448	Syaf.g_00612	Syal.g_02552
OG0001449	Syaf.g_00182	Syal.g_01198
OG0001452	Syaf.g_00204	Syal.g_01223
OG0001454	Syaf.g_02263	Syal.g_02566
OG0001456	Syaf.g_00561	Syal.g_01146
OG0001457	Syaf.g_00560	Syal.g_01147
OG0001458	Syaf.g_00559	Syal.g_01148
OG0001459	Syaf.g_01643	Syal.g_01493, Syal.g_02104
OG0001460	Syaf.g_01399	Syal.g_02211
OG0001461	Syaf.g_01633	Syal.g_02091
OG0001462	Syaf.g_00455	Syal.g_00138
OG0001470	Syaf.g_01206	Syal.g_00181
OG0001471	Syaf.g_00276	Syal.g_01301
OG0001473	Syaf.g_02282	Syal.g_02571
OG0001474	Syaf.g_00016	Syal.g_00354
OG0001475	Syaf.g_01204	Syal.g_00184
OG0001476	Syaf.g_01302	Syal.g_01667
OG0001477	Syaf.g_01457	Syal.g_01807
OG0001478	Syaf.g_02516	Syal.g_00481
OG0001478	Syaf.g_02508	Syal.g_00474
OG0001479	Syaf.g_00019	Syal.g_00351
OG0001480	Syaf.g_01334	Syal.g_02599
OG0001482	Syaf.g_01897	Syal.g_01964
OG0001488	Syaf.g_01311	Syal.g_01677
OG0001489	Syaf.g_00078	Syal.g_00291
OG0001492	Syaf.g_01565	Syal.g_01769
OG0001493	Syaf.g_01555	Syal.g_01760
OG0001495	Syaf.g_00145	Syal.g_00223
OG0001496	Syaf.g_01459	Syal.g_01804
OG0001497	Syaf.g_01458	Syal.g_01806
OG0001498	Syaf.g_02806	Syal.g_00554
OG0001502	Syaf.g_01341	Syal.g_02489
OG0001504	Syaf.g_01642	Syal.g_02103, Syal.g_01492
OG0001507	Syaf.g_01664	Syal.g_02094
OG0001508	Syaf.g_01207	Syal.g_00180
OG0001510	Syaf.g_00394	Syal.g_01489
OG0001511	Syaf.g_00894	Syal.g_00829
OG0001512	Syaf.g_02784	Syal.g_00682
OG0001513	Syaf.g_00361	Syal.g_01361
OG0001514	Syaf.g_01460	Syal.g_01803
OG0001515	Syaf.g_01472	Syal.g_01791
OG0001516	Syaf.g_02133	Syal.g_02197
OG0001517	Syaf.g_00022	Syal.g_00348
OG0001518	Syaf.g_00632	Syal.g_01087, Syal.g_02309
OG0001519	Syaf.g_00619	Syal.g_01103
OG0001520	Syaf.g_02600	Syal.g_02790
OG0001527	Syaf.g_02609	Syal.g_02796
OG0001528	Syaf.g_01205	Syal.g_00182
OG0001529	Syaf.g_00448	Syal.g_00145
OG0001530	Syaf.g_00896	Syal.g_00827
OG0001531	Syaf.g_02783	Syal.g_00681
OG0001532	Syaf.g_01595	Syal.g_01710
OG0001533	Syaf.g_02543	Syal.g_00533
OG0001533	Syaf.g_02533	Syal.g_00494
OG0001534	Syaf.g_01951	Syal.g_01898
OG0001535	Syaf.g_01931	Syal.g_01917
OG0001536	Syaf.g_01856	Syal.g_01996
OG0001537	Syaf.g_02086	Syal.g_02257
OG0001538	Syaf.g_02044	Syal.g_01870
OG0001539	Syaf.g_02111	Syal.g_02294
OG0001540	Syaf.g_00862	Syal.g_00858
OG0001541	Syaf.g_00795	Syal.g_00924
OG0001542	Syaf.g_00785	Syal.g_00935
OG0001543	Syaf.g_00726	Syal.g_00988
OG0001544	Syaf.g_00620	Syal.g_01102
OG0001545	Syaf.g_00534	Syal.g_01170
OG0001546	Syaf.g_02670	Syal.g_02950
OG0001547	Syaf.g_01777	Syal.g_02050
OG0001551	Syaf.g_01403	Syal.g_01781
OG0001554	Syaf.g_00648	Syal.g_01065
OG0001555	Syaf.g_01698	Syal.g_02484
OG0001557	Syaf.g_02080	Syal.g_02249
OG0001558	Syaf.g_00478	Syal.g_00117
OG0001559	Syaf.g_00897	Syal.g_00826
OG0001560	Syaf.g_00911	Syal.g_00812
OG0001561	Syaf.g_01937	Syal.g_01910
OG0001562	Syaf.g_01923	Syal.g_01926
OG0001563	Syaf.g_00094	Syal.g_00274
OG0001567	Syaf.g_01776	Syal.g_02051
OG0001568	Syaf.g_01779	Syal.g_02049
OG0001570	Syaf.g_00978	Syal.g_02053
OG0001574	Syaf.g_02611	Syal.g_02798
OG0001575	Syaf.g_02606	Syal.g_02793
OG0001576	Syaf.g_02545	Syal.g_01582
OG0001577	Syaf.g_01284	Syal.g_01648
OG0001579	Syaf.g_00047	Syal.g_00318
OG0001580	Syaf.g_00662	Syal.g_01052
OG0001582	Syaf.g_01865	Syal.g_02644
OG0001589	Syaf.g_01173	Syal.g_00647
OG0001590	Syaf.g_02316	Syal.g_02642
OG0001591	Syaf.g_02122	Syal.g_02209
OG0001592	Syaf.g_00661	Syal.g_01053
OG0001593	Syaf.g_01135, Syaf.g_02403, Syaf.g_01137, Syaf.g_01766, Syaf.g_01527	Syal.g_02118
OG0001614	Syaf.g_00380	Syal.g_01451
OG0001615	Syaf.g_01364	Syal.g_02482
OG0001615	Syaf.g_01117, Syaf.g_02632	Syal.g_02820
OG0001616	Syaf.g_01610	Syal.g_01699
OG0001617	Syaf.g_01465	Syal.g_01800
OG0001618	Syaf.g_01969	Syal.g_02420
OG0001619	Syaf.g_01845	Syal.g_02009
OG0001620	Syaf.g_00010	Syal.g_00360
OG0001621	Syaf.g_00205	Syal.g_01224
OG0001622	Syaf.g_00525	Syal.g_01178
OG0001623	Syaf.g_00035	Syal.g_00331
OG0001624	Syaf.g_00613	Syal.g_02606
OG0001625	Syaf.g_00211	Syal.g_01230
OG0001634	Syaf.g_02127	Syal.g_02203
OG0001635	Syaf.g_00412	Syal.g_01517
OG0001636	Syaf.g_00456	Syal.g_00137
OG0001637	Syaf.g_01162	Syal.g_00659
OG0001638	Syaf.g_01021	Syal.g_00599
OG0001639	Syaf.g_01108	Syal.g_02968
OG0001640	Syaf.g_01408	Syal.g_01839
OG0001641	Syaf.g_01907	Syal.g_01955
OG0001643	Syaf.g_02305	Syal.g_02631
OG0001644	Syaf.g_01962	Syal.g_02426
OG0001645	Syaf.g_01780	Syal.g_02825
OG0001647	Syaf.g_00234	Syal.g_01254
OG0001652	Syaf.g_00480	Syal.g_00115
OG0001653	Syaf.g_00507	Syal.g_00801
OG0001654	Syaf.g_01110	Syal.g_02966
OG0001655	Syaf.g_01507	Syal.g_00703
OG0001655	Syaf.g_02190	Syal.g_02854
OG0001656	Syaf.g_00052	Syal.g_00317
OG0001657	Syaf.g_00822	Syal.g_00897
OG0001658	Syaf.g_00647	Syal.g_01066
OG0001659	Syaf.g_01602	Syal.g_01706
OG0001671	Syaf.g_00721	Syal.g_00993
OG0001672	Syaf.g_00949	Syal.g_00765
OG0001673	Syaf.g_02792	Syal.g_00689
OG0001675	Syaf.g_01921	Syal.g_01928
OG0001676	Syaf.g_00053	Syal.g_00320
OG0001677	Syaf.g_00068	Syal.g_00303
OG0001678	Syaf.g_00174	Syal.g_00197
OG0001679	Syaf.g_02602, Syaf.g_02601	Syal.g_00794
OG0001680	Syaf.g_01016	Syal.g_00607
OG0001682	Syaf.g_02264	Syal.g_02407
OG0001692	Syaf.g_02408	Syal.g_00024
OG0001693	Syaf.g_01443	Syal.g_01822
OG0001694	Syaf.g_00246	Syal.g_01265
OG0001695	Syaf.g_00540	Syal.g_01165
OG0001702	Syaf.g_00930	Syal.g_00786
OG0001703	Syaf.g_02731	Syal.g_02890
OG0001712	Syaf.g_01712	Syal.g_02524
OG0001713	Syaf.g_01303	Syal.g_01668
OG0001715	Syaf.g_02249	Syal.g_02550
OG0001716	Syaf.g_01339	Syal.g_02491, Syal.g_01503
OG0001717	Syaf.g_00809	Syal.g_00910
OG0001726	Syaf.g_01751	Syal.g_00536
OG0001729	Syaf.g_02780	Syal.g_00676
OG0001730	Syaf.g_02777	Syal.g_00672
OG0001731	Syaf.g_01089	Syal.g_02986
OG0001732	Syaf.g_01580	Syal.g_01730
OG0001733	Syaf.g_02119	Syal.g_02213
OG0001735	Syaf.g_00506, Syaf.g_02140	Syal.g_02179
OG0001737	Syaf.g_00265	Syal.g_01284
OG0001738	Syaf.g_00298	Syal.g_01320
OG0001739	Syaf.g_00542	Syal.g_01163
OG0001740	Syaf.g_00537	Syal.g_01167
OG0001741	Syaf.g_02250	Syal.g_02961
OG0001748	Syaf.g_00719	Syal.g_00995
OG0001750	Syaf.g_00923	Syal.g_00799
OG0001751	Syaf.g_02793, Syaf.g_01781	Syal.g_00690
OG0001752	Syaf.g_01153	Syal.g_00669
OG0001753	Syaf.g_01159	Syal.g_00662
OG0001754	Syaf.g_01160, Syaf.g_00677	Syal.g_00661
OG0001755	Syaf.g_02679	Syal.g_02942
OG0001756	Syaf.g_00622	Syal.g_01093
OG0001759	Syaf.g_01681	Syal.g_02108
OG0001759	Syaf.g_01676	Syal.g_02141
OG0001761	Syaf.g_02366	Syal.g_02727
OG0001762	Syaf.g_01914	Syal.g_01947
OG0001763	Syaf.g_01901	Syal.g_01961
OG0001764	Syaf.g_01784	Syal.g_02046
OG0001765	Syaf.g_01644	Syal.g_02105
OG0001765	Syaf.g_01121	Syal.g_01854
OG0001766	Syaf.g_00271	Syal.g_01296
OG0001767	Syaf.g_00330	Syal.g_01334
OG0001768	Syaf.g_00778	Syal.g_00941
OG0001770	Syaf.g_01631	Syal.g_02501
OG0001783	Syaf.g_00385	Syal.g_01456
OG0001784	Syaf.g_00929	Syal.g_00795
OG0001785	Syaf.g_01161	Syal.g_00660
OG0001786	Syaf.g_01071	Syal.g_03009
OG0001787	Syaf.g_02655	Syal.g_02839
OG0001788	Syaf.g_02652	Syal.g_02836
OG0001789	Syaf.g_01255	Syal.g_01602
OG0001790	Syaf.g_01279	Syal.g_01633
OG0001791	Syaf.g_01304	Syal.g_01669
OG0001792	Syaf.g_01572	Syal.g_01737
OG0001794	Syaf.g_01944	Syal.g_01902
OG0001796	Syaf.g_01925	Syal.g_01923
OG0001797	Syaf.g_01817	Syal.g_02017
OG0001798	Syaf.g_02333	Syal.g_02709
OG0001799	Syaf.g_02294	Syal.g_02616
OG0001800	Syaf.g_02386	Syal.g_01539
OG0001801	Syaf.g_02394	Syal.g_00038
OG0001803	Syaf.g_01225	Syal.g_00519
OG0001804	Syaf.g_02805	Syal.g_00553
OG0001805	Syaf.g_00195	Syal.g_01211
OG0001806	Syaf.g_00233	Syal.g_01253
OG0001807	Syaf.g_00334	Syal.g_01337
OG0001808	Syaf.g_00347	Syal.g_01344
OG0001810	Syaf.g_00849	Syal.g_00878
OG0001811	Syaf.g_00788	Syal.g_00933
OG0001812	Syaf.g_00660	Syal.g_01054
OG0001813	Syaf.g_00607	Syal.g_01117
OG0001814	Syaf.g_00516	Syal.g_00081
OG0001815	Syaf.g_00503	Syal.g_00091
OG0001816	Syaf.g_02117	Syal.g_02297
OG0001817	Syaf.g_02239, Syaf.g_01533	Syal.g_02537
OG0001837	Syaf.g_00720	Syal.g_00994
OG0001838	Syaf.g_00490	Syal.g_00105
OG0001839	Syaf.g_00460	Syal.g_00133
OG0001840	Syaf.g_00442	Syal.g_00151
OG0001841	Syaf.g_00435	Syal.g_00158
OG0001843	Syaf.g_00379	Syal.g_01450
OG0001844	Syaf.g_00378	Syal.g_01449
OG0001845	Syaf.g_00377	Syal.g_01448
OG0001846	Syaf.g_00873	Syal.g_00845
OG0001847	Syaf.g_00875	Syal.g_00843
OG0001848	Syaf.g_00879	Syal.g_00839
OG0001849	Syaf.g_00936	Syal.g_00780
OG0001850	Syaf.g_00947	Syal.g_00768
OG0001851	Syaf.g_00953	Syal.g_00761
OG0001852	Syaf.g_00954	Syal.g_00760
OG0001853	Syaf.g_00961	Syal.g_00753
OG0001854	Syaf.g_02788	Syal.g_00685
OG0001856	Syaf.g_01059	Syal.g_00563
OG0001857	Syaf.g_01062	Syal.g_00560
OG0001858	Syaf.g_01096	Syal.g_02981
OG0001859	Syaf.g_02743	Syal.g_02879
OG0001860	Syaf.g_02729	Syal.g_02892
OG0001861	Syaf.g_02714	Syal.g_02904
OG0001862	Syaf.g_02703	Syal.g_02916
OG0001863	Syaf.g_02698	Syal.g_02922
OG0001864	Syaf.g_02644	Syal.g_02829
OG0001865	Syaf.g_02572	Syal.g_02562
OG0001866	Syaf.g_02549	Syal.g_02740
OG0001867	Syaf.g_02368	Syal.g_02729
OG0001868	Syaf.g_01251	Syal.g_01596
OG0001869	Syaf.g_01283	Syal.g_01647
OG0001870	Syaf.g_01291	Syal.g_01656
OG0001871	Syaf.g_01297	Syal.g_01661
OG0001872	Syaf.g_01566	Syal.g_01742
OG0001873	Syaf.g_01609	Syal.g_01700
OG0001874	Syaf.g_01612	Syal.g_01697
OG0001877	Syaf.g_01471	Syal.g_01792
OG0001878	Syaf.g_01918	Syal.g_01931
OG0001879	Syaf.g_01912	Syal.g_01950
OG0001880	Syaf.g_01866	Syal.g_01987
OG0001881	Syaf.g_01864	Syal.g_01988
OG0001882	Syaf.g_01840	Syal.g_02014
OG0001883	Syaf.g_01816	Syal.g_02018
OG0001884	Syaf.g_01807	Syal.g_02564
OG0001885	Syaf.g_01789	Syal.g_02041
OG0001886	Syaf.g_01785	Syal.g_02045
OG0001887	Syaf.g_02095	Syal.g_02267
OG0001888	Syaf.g_02073	Syal.g_02243
OG0001889	Syaf.g_02033	Syal.g_01880
OG0001890	Syaf.g_01370	Syal.g_02476
OG0001891	Syaf.g_01366	Syal.g_02480
OG0001892	Syaf.g_01333	Syal.g_02601
