Orthogroup	Syaf	Pras
OG0001131	Syaf.g_02090	Pras.g_01964
OG0001132	Syaf.g_01722	Pras.g_01973
OG0001133	Syaf.g_02334	Pras.g_00009
OG0001134	Syaf.g_01616	Pras.g_00023
OG0001136	Syaf.g_01286	Pras.g_00053
OG0001137	Syaf.g_01306	Pras.g_00064
OG0001138	Syaf.g_01596	Pras.g_00082
OG0001139	Syaf.g_01594	Pras.g_00083
OG0001140	Syaf.g_01593	Pras.g_00084
OG0001141	Syaf.g_01592	Pras.g_00085
OG0001142	Syaf.g_01591	Pras.g_00086
OG0001143	Syaf.g_01583	Pras.g_00093
OG0001144	Syaf.g_01573	Pras.g_00099
OG0001145	Syaf.g_01267	Pras.g_00200
OG0001146	Syaf.g_01248	Pras.g_00213
OG0001147	Syaf.g_02489	Pras.g_00236
OG0001148	Syaf.g_02735	Pras.g_00252
OG0001149	Syaf.g_02736	Pras.g_00253
OG0001150	Syaf.g_02737	Pras.g_00254
OG0001151	Syaf.g_02750	Pras.g_00265
OG0001152	Syaf.g_02751	Pras.g_00266
OG0001153	Syaf.g_02463	Pras.g_00382
OG0001154	Syaf.g_02464	Pras.g_00384
OG0001155	Syaf.g_01107	Pras.g_00396, Pras.g_00397
OG0001156	Syaf.g_01104	Pras.g_00400
OG0001157	Syaf.g_01103	Pras.g_00401
OG0001158	Syaf.g_01102	Pras.g_00402
OG0001160	Syaf.g_01058	Pras.g_00428
OG0001161	Syaf.g_00617	Pras.g_00441
OG0001162	Syaf.g_02015	Pras.g_00452
OG0001163	Syaf.g_01050	Pras.g_00542
OG0001164	Syaf.g_01044	Pras.g_00546
OG0001165	Syaf.g_01039	Pras.g_00549
OG0001166	Syaf.g_01010	Pras.g_00569
OG0001167	Syaf.g_01182	Pras.g_00586
OG0001168	Syaf.g_01180	Pras.g_00588
OG0001169	Syaf.g_01178	Pras.g_00590
OG0001170	Syaf.g_01176	Pras.g_00592
OG0001171	Syaf.g_01166	Pras.g_00602
OG0001172	Syaf.g_00173	Pras.g_00616
OG0001173	Syaf.g_00172	Pras.g_00617
OG0001174	Syaf.g_00164	Pras.g_00625
OG0001175	Syaf.g_00163	Pras.g_00626
OG0001176	Syaf.g_00142	Pras.g_00633
OG0001177	Syaf.g_00144	Pras.g_00636
OG0001178	Syaf.g_01028	Pras.g_00641
OG0001179	Syaf.g_00112	Pras.g_00671
OG0001180	Syaf.g_00087	Pras.g_00693
OG0001181	Syaf.g_00083	Pras.g_00697
OG0001182	Syaf.g_00074	Pras.g_00704
OG0001184	Syaf.g_00360	Pras.g_00724
OG0001185	Syaf.g_00382	Pras.g_00738
OG0001186	Syaf.g_00418	Pras.g_00762
OG0001187	Syaf.g_00422	Pras.g_00766
OG0001188	Syaf.g_00425	Pras.g_00769
OG0001189	Syaf.g_00441	Pras.g_00786
OG0001190	Syaf.g_00646	Pras.g_00790
OG0001191	Syaf.g_00635	Pras.g_00800
OG0001192	Syaf.g_00630	Pras.g_00804
OG0001193	Syaf.g_00596	Pras.g_00815
OG0001194	Syaf.g_00594	Pras.g_00816
OG0001195	Syaf.g_00593	Pras.g_00817
OG0001196	Syaf.g_00519	Pras.g_00830
OG0001197	Syaf.g_00517	Pras.g_00831
OG0001198	Syaf.g_00501	Pras.g_00839
OG0001199	Syaf.g_00957	Pras.g_00925
OG0001200	Syaf.g_00955	Pras.g_00927
OG0001201	Syaf.g_00902	Pras.g_00959
OG0001202	Syaf.g_00764	Pras.g_01050
OG0001203	Syaf.g_02785	Pras.g_01090
OG0001204	Syaf.g_00185	Pras.g_01095
OG0001205	Syaf.g_01229	Pras.g_01323
OG0001206	Syaf.g_02530	Pras.g_01340
OG0001207	Syaf.g_02732	Pras.g_01355
OG0001208	Syaf.g_02719	Pras.g_01360
OG0001209	Syaf.g_02651	Pras.g_01412
OG0001210	Syaf.g_02642	Pras.g_01417
OG0001211	Syaf.g_02623	Pras.g_01427
OG0001212	Syaf.g_02563	Pras.g_01472
OG0001213	Syaf.g_02324	Pras.g_01505
OG0001214	Syaf.g_02308	Pras.g_01513
OG0001215	Syaf.g_01477	Pras.g_01566
OG0001216	Syaf.g_01980	Pras.g_01608
OG0001217	Syaf.g_02237	Pras.g_01649
OG0001218	Syaf.g_02473	Pras.g_01657
OG0001219	Syaf.g_01796	Pras.g_01690
OG0001220	Syaf.g_01335	Pras.g_01752
OG0001221	Syaf.g_02087	Pras.g_01812
OG0001222	Syaf.g_01848	Pras.g_01851
OG0001223	Syaf.g_01902	Pras.g_01877
OG0001224	Syaf.g_01438	Pras.g_01930
OG0001225	Syaf.g_01440	Pras.g_01932
OG0001226	Syaf.g_02262	Pras.g_01958
OG0001227	Syaf.g_00614	Pras.g_01976
OG0001228	Syaf.g_01223	Pras.g_00102
OG0001229	Syaf.g_01464	Pras.g_00248
OG0001230	Syaf.g_02404	Pras.g_00342
OG0001231	Syaf.g_00481	Pras.g_00450
OG0001232	Syaf.g_01000	Pras.g_00573
OG0001234	Syaf.g_00159	Pras.g_00628
OG0001235	Syaf.g_00150	Pras.g_00638
OG0001236	Syaf.g_00357	Pras.g_00721
OG0001237	Syaf.g_00362	Pras.g_00725
OG0001238	Syaf.g_00634	Pras.g_00801
OG0001240	Syaf.g_00919	Pras.g_00944
OG0001241	Syaf.g_00909	Pras.g_00952
OG0001242	Syaf.g_00874	Pras.g_00970
OG0001243	Syaf.g_00867	Pras.g_00976
OG0001244	Syaf.g_00836	Pras.g_00992
OG0001246	Syaf.g_02693	Pras.g_01382
OG0001247	Syaf.g_02004	Pras.g_01559
OG0001248	Syaf.g_02012	Pras.g_01561
OG0001250	Syaf.g_01377	Pras.g_01741
OG0001251	Syaf.g_00588	Pras.g_01789
OG0001252	Syaf.g_01412	Pras.g_01925
OG0001254	Syaf.g_01617	Pras.g_00025
OG0001255	Syaf.g_01070	Pras.g_00040
OG0001256	Syaf.g_01051	Pras.g_00443
OG0001257	Syaf.g_02534	Pras.g_00449
OG0001258	Syaf.g_01041	Pras.g_00547
OG0001259	Syaf.g_01177	Pras.g_00591
OG0001260	Syaf.g_01155	Pras.g_00608
OG0001261	Syaf.g_00103	Pras.g_00679
OG0001262	Syaf.g_00439	Pras.g_00784
OG0001263	Syaf.g_00864	Pras.g_00979
OG0001264	Syaf.g_01234	Pras.g_00119
OG0001265	Syaf.g_00876	Pras.g_00969
OG0001266	Syaf.g_00760	Pras.g_01054
OG0001267	Syaf.g_00244	Pras.g_01132
OG0001268	Syaf.g_00017	Pras.g_01192
OG0001269	Syaf.g_01653	Pras.g_01212
OG0001270	Syaf.g_01210	Pras.g_01312
OG0001271	Syaf.g_02501	Pras.g_01350
OG0001272	Syaf.g_02715	Pras.g_01364
OG0001273	Syaf.g_02315	Pras.g_01507
OG0001274	Syaf.g_00707	Pras.g_01579
OG0001275	Syaf.g_01917	Pras.g_01888
OG0001276	Syaf.g_01933	Pras.g_01909
OG0001277	Syaf.g_00533	Pras.g_01966
OG0001278	Syaf.g_01562	Pras.g_00107
OG0001279	Syaf.g_02385	Pras.g_00152
OG0001280	Syaf.g_01257	Pras.g_00208
OG0001282	Syaf.g_02734	Pras.g_00251
OG0001283	Syaf.g_02414, Syaf.g_00524	Pras.g_00270
OG0001284	Syaf.g_01073	Pras.g_00423
OG0001285	Syaf.g_00568	Pras.g_00576
OG0001286	Syaf.g_00089	Pras.g_00691
OG0001287	Syaf.g_00390	Pras.g_00745
OG0001288	Syaf.g_00408	Pras.g_00754
OG0001289	Syaf.g_00935	Pras.g_00938
OG0001290	Syaf.g_00910	Pras.g_00951
OG0001291	Syaf.g_00853	Pras.g_00986
OG0001292	Syaf.g_00191	Pras.g_01100
OG0001293	Syaf.g_00217	Pras.g_01113
OG0001294	Syaf.g_02124	Pras.g_01231
OG0001295	Syaf.g_02637	Pras.g_01345
OG0001296	Syaf.g_02687	Pras.g_01387
OG0001297	Syaf.g_02683	Pras.g_01392
OG0001298	Syaf.g_02584	Pras.g_01453
OG0001299	Syaf.g_02130	Pras.g_01542
OG0001300	Syaf.g_01468	Pras.g_01569
OG0001301	Syaf.g_01454	Pras.g_01572
OG0001302	Syaf.g_02279	Pras.g_01688
OG0001303	Syaf.g_01798	Pras.g_01892
OG0001304	Syaf.g_01950	Pras.g_01919
OG0001305	Syaf.g_01448	Pras.g_01938
OG0001306	Syaf.g_01272	Pras.g_00042
OG0001307	Syaf.g_01638	Pras.g_00233
OG0001308	Syaf.g_02427	Pras.g_00360
OG0001309	Syaf.g_02678	Pras.g_00447
OG0001310	Syaf.g_01018	Pras.g_00562
OG0001311	Syaf.g_01935	Pras.g_01911
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Pras.g_01639
OG0001315	Syaf.g_00071	Pras.g_00913
OG0001316	Syaf.g_00847	Pras.g_00991
OG0001317	Syaf.g_02790	Pras.g_01086
OG0001318	Syaf.g_00209	Pras.g_01108
OG0001319	Syaf.g_00232	Pras.g_01124
OG0001321	Syaf.g_01238	Pras.g_01329
OG0001322	Syaf.g_01239	Pras.g_01330
OG0001323	Syaf.g_02675	Pras.g_01397
OG0001324	Syaf.g_01467	Pras.g_01570
OG0001325	Syaf.g_01976	Pras.g_01611
OG0001326	Syaf.g_00578	Pras.g_01777
OG0001327	Syaf.g_02116	Pras.g_01950
OG0001328	Syaf.g_02094	Pras.g_01975
OG0001329	Syaf.g_02285	Pras.g_00017
OG0001330	Syaf.g_01264	Pras.g_00177
OG0001331	Syaf.g_02739	Pras.g_00256
OG0001333	Syaf.g_01181	Pras.g_00587
OG0001334	Syaf.g_00060	Pras.g_00711
OG0001335	Syaf.g_00059	Pras.g_00712
OG0001336	Syaf.g_00523	Pras.g_00827
OG0001339	Syaf.g_00907	Pras.g_00954
OG0001340	Syaf.g_00039	Pras.g_01180
OG0001341	Syaf.g_01463	Pras.g_01647
OG0001343	Syaf.g_00590	Pras.g_01786
OG0001344	Syaf.g_01294	Pras.g_00060
OG0001345	Syaf.g_01323	Pras.g_00075
OG0001346	Syaf.g_01253	Pras.g_00210
OG0001349	Syaf.g_00995	Pras.g_00292
OG0001352	Syaf.g_02661	Pras.g_01556
OG0001358	Syaf.g_02341	Pras.g_01496
OG0001359	Syaf.g_00591	Pras.g_01787
OG0001360	Syaf.g_01325	Pras.g_01978
OG0001361	Syaf.g_01320	Pras.g_00072
OG0001362	Syaf.g_02432	Pras.g_00364
OG0001363	Syaf.g_02434	Pras.g_00366
OG0001364	Syaf.g_00338	Pras.g_00714
OG0001371	Syaf.g_00397	Pras.g_01555
OG0001372	Syaf.g_01682	Pras.g_01656
OG0001373	Syaf.g_00579	Pras.g_01776
OG0001374	Syaf.g_00571	Pras.g_01784
OG0001375	Syaf.g_00589	Pras.g_01785
OG0001376	Syaf.g_00626	Pras.g_01944
OG0001377	Syaf.g_00627	Pras.g_01945
OG0001378	Syaf.g_01209	Pras.g_01987
OG0001380	Syaf.g_02247	Pras.g_00238
OG0001385	Syaf.g_00582	Pras.g_01773
OG0001386	Syaf.g_00581	Pras.g_01774
OG0001387	Syaf.g_00580	Pras.g_01775
OG0001388	Syaf.g_00577	Pras.g_01778
OG0001389	Syaf.g_00576	Pras.g_01779
OG0001390	Syaf.g_00575	Pras.g_01780
OG0001391	Syaf.g_00574	Pras.g_01781
OG0001392	Syaf.g_00573	Pras.g_01782
OG0001393	Syaf.g_00572	Pras.g_01783
OG0001394	Syaf.g_02081	Pras.g_01816
OG0001395	Syaf.g_01958	Pras.g_01921
OG0001397	Syaf.g_02433	Pras.g_00365
OG0001399	Syaf.g_00697	Pras.g_00630
OG0001404	Syaf.g_00964	Pras.g_00920
OG0001405	Syaf.g_00057	Pras.g_01178
OG0001406	Syaf.g_00625	Pras.g_01943
OG0001407	Syaf.g_02660	Pras.g_01956
OG0001408	Syaf.g_01546	Pras.g_01961
OG0001410	Syaf.g_01639	Pras.g_00234
OG0001413	Syaf.g_02267	Pras.g_00438
OG0001416	Syaf.g_01250	Pras.g_01336
OG0001417	Syaf.g_01887	Pras.g_01347
OG0001419	Syaf.g_02659	Pras.g_01957
OG0001420	Syaf.g_02664	Pras.g_01996
OG0001421	Syaf.g_01721	Pras.g_00444
OG0001428	Syaf.g_00804	Pras.g_01023
OG0001432	Syaf.g_01492	Pras.g_00436
OG0001435	Syaf.g_02107	Pras.g_01797
OG0001439	Syaf.g_00283	Pras.g_01159
OG0001441	Syaf.g_02673	Pras.g_01399
OG0001442	Syaf.g_02066	Pras.g_01637
OG0001447	Syaf.g_00866	Pras.g_00977
OG0001448	Syaf.g_00612	Pras.g_01220
OG0001449	Syaf.g_00182	Pras.g_01254, Pras.g_01253
OG0001451	Syaf.g_02183	Pras.g_01761
OG0001453	Syaf.g_01909	Pras.g_01882
OG0001454	Syaf.g_02263	Pras.g_01971
OG0001456	Syaf.g_00561	Pras.g_00033
OG0001457	Syaf.g_00560	Pras.g_00034
OG0001458	Syaf.g_00559	Pras.g_00035
OG0001462	Syaf.g_00455	Pras.g_00876
OG0001465	Syaf.g_02000	Pras.g_01578
OG0001468	Syaf.g_02278	Pras.g_01948
OG0001471	Syaf.g_00276	Pras.g_00439
OG0001473	Syaf.g_02282	Pras.g_00763
OG0001474	Syaf.g_00016	Pras.g_01193
OG0001475	Syaf.g_01204	Pras.g_00306
OG0001479	Syaf.g_00019	Pras.g_01190
OG0001480	Syaf.g_01334	Pras.g_01222
OG0001482	Syaf.g_01897	Pras.g_01334
OG0001484	Syaf.g_00570	Pras.g_00535
OG0001492	Syaf.g_01565	Pras.g_00104
OG0001493	Syaf.g_01555	Pras.g_00112
OG0001495	Syaf.g_00145	Pras.g_00635
OG0001502	Syaf.g_01341	Pras.g_01671
OG0001507	Syaf.g_01664	Pras.g_00491
OG0001520	Syaf.g_02600	Pras.g_01246
OG0001522	Syaf.g_01387	Pras.g_01733
OG0001547	Syaf.g_01777	Pras.g_01673
OG0001548	Syaf.g_02258	Pras.g_01677
OG0001549	Syaf.g_01326	Pras.g_01759
OG0001551	Syaf.g_01403	Pras.g_00032
OG0001552	Syaf.g_02761, Syaf.g_02762	Pras.g_00121
OG0001554	Syaf.g_00648	Pras.g_00445
OG0001555	Syaf.g_01698	Pras.g_00459
OG0001557	Syaf.g_02080	Pras.g_01817
OG0001564	Syaf.g_00565	Pras.g_00320, Pras.g_00300
OG0001567	Syaf.g_01776	Pras.g_01672
OG0001568	Syaf.g_01779	Pras.g_01674
OG0001582	Syaf.g_01865	Pras.g_01346
OG0001602	Syaf.g_02001	Pras.g_01577
OG0001625	Syaf.g_00211	Pras.g_01110
OG0001633	Syaf.g_01528, Syaf.g_02381	Pras.g_00247
OG0001647	Syaf.g_00234	Pras.g_01125
OG0001712	Syaf.g_01712	Pras.g_01267
OG0001713	Syaf.g_01303	Pras.g_00908
OG0001726	Syaf.g_01751	Pras.g_01264
OG0001755	Syaf.g_02679	Pras.g_00305
OG0001924	Syaf.g_02355	Pras.g_00517
OG0001925	Syaf.g_02356	Pras.g_00518
OG0001926	Syaf.g_02357	Pras.g_00519
OG0001927	Syaf.g_02362	Pras.g_00520
OG0001993	Syaf.g_02353	Pras.g_00515
OG0001994	Syaf.g_02354	Pras.g_00516
OG0002015	Syaf.g_00327	Pras.g_00315
OG0002156	Syaf.g_02392	Pras.g_00891
OG0002244	Syaf.g_01663	Pras.g_00490
OG0002387	Syaf.g_01203	Pras.g_00317
OG0003635	Syaf.g_01147	Pras.g_01601
