Orthogroup	Syaf	Praw
OG0001133	Syaf.g_02334	Praw.g_00187
OG0001134	Syaf.g_01616	Praw.g_00201
OG0001136	Syaf.g_01286	Praw.g_00231
OG0001137	Syaf.g_01306	Praw.g_00242
OG0001138	Syaf.g_01596	Praw.g_00260
OG0001139	Syaf.g_01594	Praw.g_00261
OG0001140	Syaf.g_01593	Praw.g_00262
OG0001141	Syaf.g_01592	Praw.g_00263
OG0001142	Syaf.g_01591	Praw.g_00264
OG0001143	Syaf.g_01583	Praw.g_00271
OG0001144	Syaf.g_01573	Praw.g_00276
OG0001145	Syaf.g_01267	Praw.g_00971
OG0001146	Syaf.g_01248	Praw.g_00985
OG0001147	Syaf.g_02489	Praw.g_01001
OG0001148	Syaf.g_02735	Praw.g_01018
OG0001149	Syaf.g_02736	Praw.g_01019
OG0001150	Syaf.g_02737	Praw.g_01020
OG0001151	Syaf.g_02750	Praw.g_01031
OG0001152	Syaf.g_02751	Praw.g_01032
OG0001153	Syaf.g_02463	Praw.g_00368
OG0001154	Syaf.g_02464	Praw.g_00370
OG0001155	Syaf.g_01107	Praw.g_00382
OG0001156	Syaf.g_01104	Praw.g_00385
OG0001157	Syaf.g_01103	Praw.g_00386
OG0001158	Syaf.g_01102	Praw.g_00387
OG0001159	Syaf.g_01101	Praw.g_00388
OG0001160	Syaf.g_01058	Praw.g_00412
OG0001161	Syaf.g_00617	Praw.g_00423
OG0001162	Syaf.g_02015	Praw.g_00434
OG0001163	Syaf.g_01050	Praw.g_00507
OG0001164	Syaf.g_01044	Praw.g_00511
OG0001165	Syaf.g_01039	Praw.g_00514
OG0001166	Syaf.g_01010	Praw.g_00534
OG0001167	Syaf.g_01182	Praw.g_00551
OG0001168	Syaf.g_01180	Praw.g_00553
OG0001169	Syaf.g_01178	Praw.g_00555
OG0001170	Syaf.g_01176	Praw.g_00557
OG0001171	Syaf.g_01166	Praw.g_00567
OG0001172	Syaf.g_00173	Praw.g_01914
OG0001173	Syaf.g_00172	Praw.g_01913
OG0001174	Syaf.g_00164	Praw.g_01905
OG0001175	Syaf.g_00163	Praw.g_01904
OG0001176	Syaf.g_00142	Praw.g_01897
OG0001177	Syaf.g_00144	Praw.g_01895
OG0001178	Syaf.g_01028	Praw.g_01890
OG0001179	Syaf.g_00112	Praw.g_00112
OG0001180	Syaf.g_00087	Praw.g_00090
OG0001181	Syaf.g_00083	Praw.g_00086
OG0001182	Syaf.g_00074	Praw.g_00079
OG0001184	Syaf.g_00360	Praw.g_00059
OG0001185	Syaf.g_00382	Praw.g_00045
OG0001186	Syaf.g_00418	Praw.g_00021
OG0001187	Syaf.g_00422	Praw.g_00017
OG0001188	Syaf.g_00425	Praw.g_00015
OG0001189	Syaf.g_00441	Praw.g_01191
OG0001190	Syaf.g_00646	Praw.g_01187
OG0001191	Syaf.g_00635	Praw.g_01177
OG0001192	Syaf.g_00630	Praw.g_01172
OG0001193	Syaf.g_00596	Praw.g_01162
OG0001194	Syaf.g_00594	Praw.g_01161
OG0001195	Syaf.g_00593	Praw.g_01160
OG0001196	Syaf.g_00519	Praw.g_01147
OG0001197	Syaf.g_00517	Praw.g_01146
OG0001198	Syaf.g_00501	Praw.g_01139
OG0001199	Syaf.g_00957	Praw.g_01360
OG0001200	Syaf.g_00955	Praw.g_01358
OG0001201	Syaf.g_00902	Praw.g_01327
OG0001202	Syaf.g_00764	Praw.g_01236
OG0001203	Syaf.g_02785	Praw.g_01197
OG0001204	Syaf.g_00185	Praw.g_00890
OG0001205	Syaf.g_01229	Praw.g_00702
OG0001206	Syaf.g_02530	Praw.g_00685
OG0001207	Syaf.g_02732	Praw.g_00670
OG0001209	Syaf.g_02651	Praw.g_00613
OG0001210	Syaf.g_02642	Praw.g_00608
OG0001211	Syaf.g_02623	Praw.g_00598
OG0001212	Syaf.g_02563	Praw.g_01942
OG0001213	Syaf.g_02324	Praw.g_00165
OG0001214	Syaf.g_02308	Praw.g_01885
OG0001215	Syaf.g_01477	Praw.g_01832
OG0001216	Syaf.g_01980	Praw.g_01807
OG0001217	Syaf.g_02237	Praw.g_01759
OG0001218	Syaf.g_02473	Praw.g_01751
OG0001219	Syaf.g_01796	Praw.g_01708
OG0001220	Syaf.g_01335	Praw.g_01647
OG0001221	Syaf.g_02087	Praw.g_01586
OG0001222	Syaf.g_01848	Praw.g_01547
OG0001223	Syaf.g_01902	Praw.g_01521
OG0001224	Syaf.g_01438	Praw.g_01471
OG0001225	Syaf.g_01440	Praw.g_01469
OG0001226	Syaf.g_02262	Praw.g_01443
OG0001227	Syaf.g_00614	Praw.g_01424
OG0001228	Syaf.g_01223	Praw.g_00279
OG0001229	Syaf.g_01464	Praw.g_01014
OG0001230	Syaf.g_02404	Praw.g_01091
OG0001231	Syaf.g_00481	Praw.g_00432
OG0001232	Syaf.g_01000	Praw.g_00538
OG0001234	Syaf.g_00159	Praw.g_01902
OG0001235	Syaf.g_00150	Praw.g_01893
OG0001236	Syaf.g_00357	Praw.g_00062
OG0001237	Syaf.g_00362	Praw.g_00058
OG0001238	Syaf.g_00634	Praw.g_01176
OG0001239	Syaf.g_00960	Praw.g_01363
OG0001241	Syaf.g_00909	Praw.g_01334
OG0001242	Syaf.g_00874	Praw.g_01316
OG0001243	Syaf.g_00867	Praw.g_01310
OG0001244	Syaf.g_00836	Praw.g_01294
OG0001246	Syaf.g_02693	Praw.g_00644
OG0001247	Syaf.g_02004	Praw.g_01839
OG0001248	Syaf.g_02012	Praw.g_01837
OG0001250	Syaf.g_01377	Praw.g_01658
OG0001251	Syaf.g_00588	Praw.g_01610
OG0001252	Syaf.g_01412	Praw.g_01476
OG0001254	Syaf.g_01617	Praw.g_00203
OG0001255	Syaf.g_01070	Praw.g_00218
OG0001256	Syaf.g_01051	Praw.g_00425
OG0001257	Syaf.g_02534	Praw.g_00431
OG0001258	Syaf.g_01041	Praw.g_00512
OG0001259	Syaf.g_01177	Praw.g_00556
OG0001260	Syaf.g_01155	Praw.g_00573
OG0001261	Syaf.g_00103	Praw.g_00104
OG0001262	Syaf.g_00439	Praw.g_01193
OG0001263	Syaf.g_00864	Praw.g_01307
OG0001264	Syaf.g_01234	Praw.g_01390
OG0001265	Syaf.g_00876	Praw.g_01317
OG0001266	Syaf.g_00760	Praw.g_01232
OG0001267	Syaf.g_00244	Praw.g_00854
OG0001268	Syaf.g_00017	Praw.g_00791
OG0001269	Syaf.g_01653	Praw.g_00773
OG0001270	Syaf.g_01210	Praw.g_00713
OG0001271	Syaf.g_02501	Praw.g_00675
OG0001272	Syaf.g_02715	Praw.g_00662
OG0001273	Syaf.g_02315	Praw.g_00167
OG0001274	Syaf.g_00707	Praw.g_01819
OG0001275	Syaf.g_01917	Praw.g_01511
OG0001276	Syaf.g_01933	Praw.g_01492
OG0001277	Syaf.g_00533	Praw.g_01435
OG0001278	Syaf.g_01562	Praw.g_00284
OG0001279	Syaf.g_02385	Praw.g_00930
OG0001280	Syaf.g_01257	Praw.g_00980
OG0001281	Syaf.g_01247	Praw.g_00986
OG0001282	Syaf.g_02734	Praw.g_01017
OG0001284	Syaf.g_01073	Praw.g_00407
OG0001285	Syaf.g_00568	Praw.g_00541
OG0001286	Syaf.g_00089	Praw.g_00092
OG0001287	Syaf.g_00390	Praw.g_00037
OG0001288	Syaf.g_00408	Praw.g_00028
OG0001289	Syaf.g_00935	Praw.g_01347
OG0001290	Syaf.g_00910	Praw.g_01335
OG0001291	Syaf.g_00853	Praw.g_01300
OG0001292	Syaf.g_00191	Praw.g_00885
OG0001293	Syaf.g_00217	Praw.g_00873
OG0001294	Syaf.g_02124	Praw.g_00755
OG0001295	Syaf.g_02637	Praw.g_00680
OG0001296	Syaf.g_02687	Praw.g_00639
OG0001297	Syaf.g_02683	Praw.g_00634
OG0001298	Syaf.g_02584	Praw.g_01924
OG0001299	Syaf.g_02130	Praw.g_01856
OG0001300	Syaf.g_01468	Praw.g_01829
OG0001301	Syaf.g_01454	Praw.g_01826
OG0001302	Syaf.g_02279	Praw.g_01710
OG0001303	Syaf.g_01798	Praw.g_01507
OG0001304	Syaf.g_01950	Praw.g_01482
OG0001305	Syaf.g_01448	Praw.g_01463
OG0001306	Syaf.g_01272	Praw.g_00220
OG0001307	Syaf.g_01638	Praw.g_00998
OG0001308	Syaf.g_02427	Praw.g_00347
OG0001309	Syaf.g_02678	Praw.g_00429
OG0001310	Syaf.g_01018	Praw.g_00527
OG0001311	Syaf.g_01935	Praw.g_01490
OG0001312	Syaf.g_01809	Praw.g_01558
OG0001313	Syaf.g_02517, Syaf.g_02523	Praw.g_00921, Praw.g_00923, Praw.g_00315
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Praw.g_01768
OG0001315	Syaf.g_00071	Praw.g_01373
OG0001316	Syaf.g_00847	Praw.g_01295
OG0001317	Syaf.g_02790	Praw.g_01201
OG0001318	Syaf.g_00209	Praw.g_00877
OG0001319	Syaf.g_00232	Praw.g_00862
OG0001321	Syaf.g_01238	Praw.g_00696
OG0001322	Syaf.g_01239	Praw.g_00695
OG0001323	Syaf.g_02675	Praw.g_00629
OG0001324	Syaf.g_01467	Praw.g_01828
OG0001325	Syaf.g_01976	Praw.g_01804
OG0001326	Syaf.g_00578	Praw.g_01622
OG0001327	Syaf.g_02116	Praw.g_01452
OG0001328	Syaf.g_02094	Praw.g_01425
OG0001329	Syaf.g_02285	Praw.g_00194
OG0001330	Syaf.g_01264	Praw.g_00953
OG0001331	Syaf.g_02739	Praw.g_01022
OG0001333	Syaf.g_01181	Praw.g_00552
OG0001334	Syaf.g_00060	Praw.g_00072
OG0001335	Syaf.g_00059	Praw.g_00071
OG0001336	Syaf.g_00523	Praw.g_01150
OG0001339	Syaf.g_00907	Praw.g_01332
OG0001340	Syaf.g_00039	Praw.g_00806
OG0001341	Syaf.g_01463	Praw.g_01761
OG0001343	Syaf.g_00590	Praw.g_01613
OG0001344	Syaf.g_01294	Praw.g_00238
OG0001345	Syaf.g_01323	Praw.g_00253
OG0001346	Syaf.g_01253	Praw.g_00982
OG0001347	Syaf.g_02483	Praw.g_00340
OG0001348	Syaf.g_01396	Praw.g_00453
OG0001349	Syaf.g_00995	Praw.g_01082
OG0001351	Syaf.g_02539	Praw.g_00693
OG0001352	Syaf.g_02661	Praw.g_01842
OG0001353	Syaf.g_01388	Praw.g_01666
OG0001354	Syaf.g_01888	Praw.g_01529
OG0001356	Syaf.g_01397	Praw.g_01734
OG0001358	Syaf.g_02341	Praw.g_00156
OG0001359	Syaf.g_00591	Praw.g_01612
OG0001360	Syaf.g_01325	Praw.g_01422
OG0001361	Syaf.g_01320	Praw.g_00250
OG0001362	Syaf.g_02432	Praw.g_00351
OG0001363	Syaf.g_02434	Praw.g_00353
OG0001364	Syaf.g_00338	Praw.g_00069
OG0001371	Syaf.g_00397	Praw.g_01843
OG0001372	Syaf.g_01682	Praw.g_01752
OG0001373	Syaf.g_00579	Praw.g_01623
OG0001374	Syaf.g_00571	Praw.g_01615
OG0001375	Syaf.g_00589	Praw.g_01614
OG0001376	Syaf.g_00626	Praw.g_01458
OG0001377	Syaf.g_00627	Praw.g_01457
OG0001378	Syaf.g_01209	Praw.g_00171
OG0001379	Syaf.g_01262	Praw.g_00975
OG0001380	Syaf.g_02247	Praw.g_01003
OG0001385	Syaf.g_00582	Praw.g_01626
OG0001386	Syaf.g_00581	Praw.g_01625
OG0001387	Syaf.g_00580	Praw.g_01624
OG0001388	Syaf.g_00577	Praw.g_01621
OG0001389	Syaf.g_00576	Praw.g_01620
OG0001390	Syaf.g_00575	Praw.g_01619
OG0001391	Syaf.g_00574	Praw.g_01618
OG0001392	Syaf.g_00573	Praw.g_01617
OG0001393	Syaf.g_00572	Praw.g_01616
OG0001395	Syaf.g_01958	Praw.g_01480
OG0001397	Syaf.g_02433	Praw.g_00352
OG0001398	Syaf.g_01758	Praw.g_00459
OG0001399	Syaf.g_00697	Praw.g_01900
OG0001401	Syaf.g_01383	Praw.g_00908
OG0001402	Syaf.g_02336	Praw.g_01744
OG0001404	Syaf.g_00964	Praw.g_01366
OG0001405	Syaf.g_00057	Praw.g_00808
OG0001406	Syaf.g_00625	Praw.g_01459
OG0001407	Syaf.g_02660	Praw.g_01445
OG0001408	Syaf.g_01546	Praw.g_01440
OG0001410	Syaf.g_01639	Praw.g_00999
OG0001411	Syaf.g_00310	Praw.g_01053
OG0001413	Syaf.g_02267	Praw.g_00421
OG0001416	Syaf.g_01250	Praw.g_00688
OG0001417	Syaf.g_01887	Praw.g_00678
OG0001419	Syaf.g_02659	Praw.g_01444
OG0001420	Syaf.g_02664	Praw.g_00179
OG0001421	Syaf.g_01721	Praw.g_00426
OG0001425	Syaf.g_00631	Praw.g_01173
OG0001428	Syaf.g_00804	Praw.g_01263
OG0001432	Syaf.g_01492	Praw.g_00420
OG0001433	Syaf.g_01398	Praw.g_01735
OG0001438	Syaf.g_00259	Praw.g_00841
OG0001439	Syaf.g_00283	Praw.g_00827
OG0001441	Syaf.g_02673	Praw.g_00627
OG0001442	Syaf.g_02066	Praw.g_01770
OG0001443	Syaf.g_00621	Praw.g_00498
OG0001447	Syaf.g_00866	Praw.g_01309
OG0001448	Syaf.g_00612	Praw.g_00765
OG0001449	Syaf.g_00182	Praw.g_00738
OG0001451	Syaf.g_02183	Praw.g_01638
OG0001452	Syaf.g_00204	Praw.g_01609
OG0001453	Syaf.g_01909	Praw.g_01517
OG0001454	Syaf.g_02263	Praw.g_01429
OG0001456	Syaf.g_00561	Praw.g_00211
OG0001457	Syaf.g_00560	Praw.g_00212
OG0001458	Syaf.g_00559	Praw.g_00213
OG0001459	Syaf.g_01643	Praw.g_00939
OG0001460	Syaf.g_01399	Praw.g_01736
OG0001462	Syaf.g_00455	Praw.g_01394
OG0001465	Syaf.g_02000	Praw.g_01820
OG0001467	Syaf.g_02280	Praw.g_01718
OG0001468	Syaf.g_02278	Praw.g_01454
OG0001471	Syaf.g_00276	Praw.g_00422
OG0001473	Syaf.g_02282	Praw.g_00020
OG0001477	Syaf.g_01457	Praw.g_00320
OG0001479	Syaf.g_00019	Praw.g_00793
OG0001480	Syaf.g_01334	Praw.g_00763
OG0001482	Syaf.g_01897	Praw.g_00690
OG0001492	Syaf.g_01565	Praw.g_00281
OG0001493	Syaf.g_01555	Praw.g_00289
OG0001496	Syaf.g_01459	Praw.g_00318
OG0001497	Syaf.g_01458	Praw.g_00319
OG0001502	Syaf.g_01341	Praw.g_01727
OG0001504	Syaf.g_01642	Praw.g_00940, Praw.g_00485
OG0001507	Syaf.g_01664	Praw.g_00478
OG0001514	Syaf.g_01460	Praw.g_00317
OG0001546	Syaf.g_02670	Praw.g_00624
OG0001547	Syaf.g_01777	Praw.g_01725
OG0001548	Syaf.g_02258	Praw.g_01721
OG0001549	Syaf.g_01326	Praw.g_01640
OG0001551	Syaf.g_01403	Praw.g_00210
OG0001552	Syaf.g_02761, Syaf.g_02762	Praw.g_00906
OG0001554	Syaf.g_00648	Praw.g_00427
OG0001555	Syaf.g_01698	Praw.g_00441
OG0001556	Syaf.g_01604	Praw.g_01742
OG0001558	Syaf.g_00478	Praw.g_00911
OG0001564	Syaf.g_00565	Praw.g_01062
OG0001567	Syaf.g_01776	Praw.g_01726
OG0001568	Syaf.g_01779	Praw.g_01724
OG0001582	Syaf.g_01865	Praw.g_00679
OG0001586	Syaf.g_00988	Praw.g_01108
OG0001602	Syaf.g_02001	Praw.g_01821
OG0001633	Syaf.g_01528, Syaf.g_02381	Praw.g_01013
OG0001635	Syaf.g_00412	Praw.g_00480
OG0001647	Syaf.g_00234	Praw.g_00861
OG0001652	Syaf.g_00480	Praw.g_00909
OG0001671	Syaf.g_00721	Praw.g_00916
OG0001700	Syaf.g_02162, Syaf.g_02178	Praw.g_01737
OG0001792	Syaf.g_01572	Praw.g_01068
OG0002244	Syaf.g_01663	Praw.g_00477
OG0002291	Syaf.g_00787	Praw.g_00927
OG0002451	Syaf.g_01674	Praw.g_01777
OG0002890	Syaf.g_01125, Syaf.g_02006	Praw.g_00300
OG0004594	Syaf.g_00309	Praw.g_01107
