Orthogroup	Syaf	Prba
OG0001133	Syaf.g_02334	Prba.g_00729
OG0001134	Syaf.g_01616	Prba.g_00097
OG0001136	Syaf.g_01286	Prba.g_00067
OG0001137	Syaf.g_01306	Prba.g_00055
OG0001138	Syaf.g_01596	Prba.g_00037
OG0001139	Syaf.g_01594	Prba.g_00036
OG0001140	Syaf.g_01593	Prba.g_00035
OG0001141	Syaf.g_01592	Prba.g_00034
OG0001142	Syaf.g_01591	Prba.g_00033
OG0001143	Syaf.g_01583	Prba.g_00026
OG0001144	Syaf.g_01573	Prba.g_00021
OG0001145	Syaf.g_01267	Prba.g_01184
OG0001146	Syaf.g_01248	Prba.g_01196
OG0001147	Syaf.g_02489	Prba.g_00210
OG0001148	Syaf.g_02735	Prba.g_00194
OG0001149	Syaf.g_02736	Prba.g_00193
OG0001150	Syaf.g_02737	Prba.g_00192
OG0001151	Syaf.g_02750	Prba.g_00181
OG0001152	Syaf.g_02751	Prba.g_00180
OG0001153	Syaf.g_02463	Prba.g_00681
OG0001154	Syaf.g_02464	Prba.g_00680
OG0001155	Syaf.g_01107	Prba.g_00343
OG0001156	Syaf.g_01104	Prba.g_00340
OG0001157	Syaf.g_01103	Prba.g_00339
OG0001158	Syaf.g_01102	Prba.g_00338
OG0001159	Syaf.g_01101	Prba.g_00337
OG0001160	Syaf.g_01058	Prba.g_00313
OG0001161	Syaf.g_00617	Prba.g_00300
OG0001162	Syaf.g_02015	Prba.g_00289
OG0001163	Syaf.g_01050	Prba.g_00234
OG0001164	Syaf.g_01044	Prba.g_00230
OG0001165	Syaf.g_01039	Prba.g_00227
OG0001166	Syaf.g_01010	Prba.g_00601
OG0001167	Syaf.g_01182	Prba.g_00584
OG0001168	Syaf.g_01180	Prba.g_00582
OG0001169	Syaf.g_01178	Prba.g_00580
OG0001170	Syaf.g_01176	Prba.g_00578
OG0001171	Syaf.g_01166	Prba.g_00569
OG0001172	Syaf.g_00173	Prba.g_00360
OG0001173	Syaf.g_00172	Prba.g_00361
OG0001174	Syaf.g_00164	Prba.g_00369
OG0001175	Syaf.g_00163	Prba.g_00370
OG0001176	Syaf.g_00142	Prba.g_00377
OG0001177	Syaf.g_00144	Prba.g_00380
OG0001178	Syaf.g_01028	Prba.g_00385
OG0001179	Syaf.g_00112	Prba.g_00413
OG0001180	Syaf.g_00087	Prba.g_00435
OG0001181	Syaf.g_00083	Prba.g_01048
OG0001182	Syaf.g_00074	Prba.g_01055
OG0001184	Syaf.g_00360	Prba.g_01076
OG0001185	Syaf.g_00382	Prba.g_00762
OG0001186	Syaf.g_00418	Prba.g_00786
OG0001187	Syaf.g_00422	Prba.g_00790
OG0001188	Syaf.g_00425	Prba.g_00793
OG0001189	Syaf.g_00441	Prba.g_00810
OG0001190	Syaf.g_00646	Prba.g_00814
OG0001191	Syaf.g_00635	Prba.g_00824
OG0001192	Syaf.g_00630	Prba.g_00829
OG0001193	Syaf.g_00596	Prba.g_00839
OG0001194	Syaf.g_00594	Prba.g_00840
OG0001195	Syaf.g_00593	Prba.g_00841
OG0001196	Syaf.g_00519	Prba.g_01782
OG0001197	Syaf.g_00517	Prba.g_01783
OG0001198	Syaf.g_00501	Prba.g_01790
OG0001199	Syaf.g_00957	Prba.g_01862
OG0001200	Syaf.g_00955	Prba.g_01864
OG0001201	Syaf.g_00902	Prba.g_01896
OG0001202	Syaf.g_00764	Prba.g_00655
OG0001203	Syaf.g_02785	Prba.g_00457
OG0001204	Syaf.g_00185	Prba.g_00462
OG0001205	Syaf.g_01229	Prba.g_01016
OG0001206	Syaf.g_02530	Prba.g_00999
OG0001207	Syaf.g_02732	Prba.g_00984
OG0001208	Syaf.g_02719	Prba.g_00979
OG0001209	Syaf.g_02651	Prba.g_00926
OG0001210	Syaf.g_02642	Prba.g_01775
OG0001211	Syaf.g_02623	Prba.g_01765
OG0001212	Syaf.g_02563	Prba.g_01721
OG0001213	Syaf.g_02324	Prba.g_01688
OG0001214	Syaf.g_02308	Prba.g_01680
OG0001215	Syaf.g_01477	Prba.g_01627
OG0001216	Syaf.g_01980	Prba.g_01592
OG0001217	Syaf.g_02237	Prba.g_01554
OG0001218	Syaf.g_02473	Prba.g_01547
OG0001219	Syaf.g_01796	Prba.g_01510
OG0001220	Syaf.g_01335	Prba.g_01447
OG0001221	Syaf.g_02087	Prba.g_01384
OG0001222	Syaf.g_01848	Prba.g_01345
OG0001223	Syaf.g_01902	Prba.g_01319
OG0001224	Syaf.g_01438	Prba.g_01268
OG0001225	Syaf.g_01440	Prba.g_01266
OG0001226	Syaf.g_02262	Prba.g_01240
OG0001227	Syaf.g_00614	Prba.g_01222
OG0001228	Syaf.g_01223	Prba.g_00018
OG0001229	Syaf.g_01464	Prba.g_00198
OG0001230	Syaf.g_02404	Prba.g_00105
OG0001231	Syaf.g_00481	Prba.g_00291
OG0001232	Syaf.g_01000	Prba.g_00597
OG0001234	Syaf.g_00159	Prba.g_00372
OG0001235	Syaf.g_00150	Prba.g_00382
OG0001236	Syaf.g_00357	Prba.g_01073
OG0001237	Syaf.g_00362	Prba.g_01077
OG0001238	Syaf.g_00634	Prba.g_00825
OG0001239	Syaf.g_00960	Prba.g_01859
OG0001240	Syaf.g_00919	Prba.g_01881
OG0001241	Syaf.g_00909	Prba.g_01889
OG0001242	Syaf.g_00874	Prba.g_01907
OG0001243	Syaf.g_00867	Prba.g_01913
OG0001244	Syaf.g_00836	Prba.g_01929
OG0001246	Syaf.g_02693	Prba.g_00957
OG0001247	Syaf.g_02004	Prba.g_01634
OG0001248	Syaf.g_02012	Prba.g_01632
OG0001250	Syaf.g_01377	Prba.g_01458
OG0001251	Syaf.g_00588	Prba.g_01410
OG0001252	Syaf.g_01412	Prba.g_01273
OG0001254	Syaf.g_01617	Prba.g_00095
OG0001255	Syaf.g_01070	Prba.g_00080
OG0001256	Syaf.g_01051	Prba.g_00298
OG0001257	Syaf.g_02534	Prba.g_00292
OG0001258	Syaf.g_01041	Prba.g_00229
OG0001259	Syaf.g_01177	Prba.g_00579
OG0001260	Syaf.g_01155	Prba.g_00563
OG0001261	Syaf.g_00103	Prba.g_00421
OG0001262	Syaf.g_00439	Prba.g_00808
OG0001263	Syaf.g_00864	Prba.g_01916
OG0001264	Syaf.g_01234	Prba.g_01832
OG0001265	Syaf.g_00876	Prba.g_01906
OG0001266	Syaf.g_00760	Prba.g_00659
OG0001267	Syaf.g_00244	Prba.g_00497
OG0001268	Syaf.g_00017	Prba.g_00555
OG0001269	Syaf.g_01653	Prba.g_00853
OG0001270	Syaf.g_01210	Prba.g_01027
OG0001271	Syaf.g_02501	Prba.g_00989
OG0001272	Syaf.g_02715	Prba.g_00975
OG0001273	Syaf.g_02315	Prba.g_01686
OG0001274	Syaf.g_00707	Prba.g_01614
OG0001275	Syaf.g_01917	Prba.g_01309
OG0001276	Syaf.g_01933	Prba.g_01289
OG0001277	Syaf.g_00533	Prba.g_01232
OG0001278	Syaf.g_01562	Prba.g_00013
OG0001279	Syaf.g_02385	Prba.g_01136
OG0001280	Syaf.g_01257	Prba.g_01191
OG0001281	Syaf.g_01247	Prba.g_01197
OG0001282	Syaf.g_02734	Prba.g_00195
OG0001283	Syaf.g_02414, Syaf.g_00524	Prba.g_00176
OG0001284	Syaf.g_01073	Prba.g_00318
OG0001285	Syaf.g_00568	Prba.g_00594
OG0001286	Syaf.g_00089	Prba.g_00433
OG0001287	Syaf.g_00390	Prba.g_00770
OG0001288	Syaf.g_00408	Prba.g_00779
OG0001289	Syaf.g_00935	Prba.g_01875
OG0001290	Syaf.g_00910	Prba.g_01888
OG0001291	Syaf.g_00853	Prba.g_01923
OG0001292	Syaf.g_00191	Prba.g_00467
OG0001293	Syaf.g_00217	Prba.g_00479
OG0001294	Syaf.g_02124	Prba.g_00872
OG0001295	Syaf.g_02637	Prba.g_00994
OG0001296	Syaf.g_02687	Prba.g_00952
OG0001297	Syaf.g_02683	Prba.g_00947
OG0001298	Syaf.g_02584	Prba.g_01739
OG0001299	Syaf.g_02130	Prba.g_01651
OG0001300	Syaf.g_01468	Prba.g_01624
OG0001301	Syaf.g_01454	Prba.g_01621
OG0001302	Syaf.g_02279	Prba.g_01512
OG0001303	Syaf.g_01798	Prba.g_01305
OG0001304	Syaf.g_01950	Prba.g_01279
OG0001305	Syaf.g_01448	Prba.g_01260
OG0001306	Syaf.g_01272	Prba.g_00078
OG0001307	Syaf.g_01638	Prba.g_00213
OG0001308	Syaf.g_02427	Prba.g_00703
OG0001309	Syaf.g_02678	Prba.g_00294
OG0001310	Syaf.g_01018	Prba.g_00608
OG0001311	Syaf.g_01935	Prba.g_01287
OG0001312	Syaf.g_01809	Prba.g_01356
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Prba.g_01562
OG0001315	Syaf.g_00071	Prba.g_01850
OG0001316	Syaf.g_00847	Prba.g_01928
OG0001317	Syaf.g_02790	Prba.g_00453
OG0001318	Syaf.g_00209	Prba.g_00475
OG0001319	Syaf.g_00232	Prba.g_00490
OG0001321	Syaf.g_01238	Prba.g_01010
OG0001322	Syaf.g_01239	Prba.g_01009
OG0001323	Syaf.g_02675	Prba.g_00942
OG0001324	Syaf.g_01467	Prba.g_01623
OG0001325	Syaf.g_01976	Prba.g_01589
OG0001326	Syaf.g_00578	Prba.g_01422
OG0001327	Syaf.g_02116	Prba.g_01248
OG0001328	Syaf.g_02094	Prba.g_01223
OG0001329	Syaf.g_02285	Prba.g_00104, Prba.g_00721
OG0001330	Syaf.g_01264	Prba.g_01166
OG0001331	Syaf.g_02739	Prba.g_00190
OG0001333	Syaf.g_01181	Prba.g_00583
OG0001334	Syaf.g_00060	Prba.g_01063
OG0001335	Syaf.g_00059	Prba.g_01064
OG0001336	Syaf.g_00523	Prba.g_01779
OG0001339	Syaf.g_00907	Prba.g_01891
OG0001340	Syaf.g_00039	Prba.g_00544
OG0001341	Syaf.g_01463	Prba.g_01556
OG0001343	Syaf.g_00590	Prba.g_01413
OG0001344	Syaf.g_01294	Prba.g_00059
OG0001345	Syaf.g_01323	Prba.g_00044
OG0001346	Syaf.g_01253	Prba.g_01193
OG0001349	Syaf.g_00995	Prba.g_00116
OG0001351	Syaf.g_02539	Prba.g_01007
OG0001352	Syaf.g_02661	Prba.g_01637
OG0001353	Syaf.g_01388	Prba.g_01467
OG0001354	Syaf.g_01888	Prba.g_01327
OG0001356	Syaf.g_01397	Prba.g_01535
OG0001358	Syaf.g_02341	Prba.g_01697
OG0001359	Syaf.g_00591	Prba.g_01412
OG0001360	Syaf.g_01325	Prba.g_01220
OG0001361	Syaf.g_01320	Prba.g_00047
OG0001362	Syaf.g_02432	Prba.g_00699
OG0001363	Syaf.g_02434	Prba.g_00697
OG0001364	Syaf.g_00338	Prba.g_01066
OG0001371	Syaf.g_00397	Prba.g_01638
OG0001372	Syaf.g_01682	Prba.g_01548
OG0001373	Syaf.g_00579	Prba.g_01423
OG0001374	Syaf.g_00571	Prba.g_01415
OG0001375	Syaf.g_00589	Prba.g_01414
OG0001376	Syaf.g_00626	Prba.g_01254
OG0001377	Syaf.g_00627	Prba.g_01253
OG0001378	Syaf.g_01209	Prba.g_00750
OG0001379	Syaf.g_01262	Prba.g_01186
OG0001380	Syaf.g_02247	Prba.g_00208
OG0001385	Syaf.g_00582	Prba.g_01426
OG0001386	Syaf.g_00581	Prba.g_01425
OG0001387	Syaf.g_00580	Prba.g_01424
OG0001388	Syaf.g_00577	Prba.g_01421
OG0001389	Syaf.g_00576	Prba.g_01420
OG0001390	Syaf.g_00575	Prba.g_01419
OG0001391	Syaf.g_00574	Prba.g_01418
OG0001392	Syaf.g_00573	Prba.g_01417
OG0001393	Syaf.g_00572	Prba.g_01416
OG0001395	Syaf.g_01958	Prba.g_01277
OG0001397	Syaf.g_02433	Prba.g_00698
OG0001398	Syaf.g_01758	Prba.g_00265
OG0001399	Syaf.g_00697	Prba.g_00374
OG0001402	Syaf.g_02336	Prba.g_01540
OG0001404	Syaf.g_00964	Prba.g_01856
OG0001405	Syaf.g_00057	Prba.g_00542
OG0001406	Syaf.g_00625	Prba.g_01255
OG0001407	Syaf.g_02660	Prba.g_01242
OG0001408	Syaf.g_01546	Prba.g_01237
OG0001410	Syaf.g_01639	Prba.g_00212
OG0001411	Syaf.g_00310	Prba.g_00151
OG0001413	Syaf.g_02267	Prba.g_00303
OG0001416	Syaf.g_01250	Prba.g_01002
OG0001417	Syaf.g_01887	Prba.g_00992
OG0001419	Syaf.g_02659	Prba.g_01241
OG0001420	Syaf.g_02664	Prba.g_00741
OG0001421	Syaf.g_01721	Prba.g_00297
OG0001425	Syaf.g_00631	Prba.g_00828
OG0001428	Syaf.g_00804	Prba.g_00628
OG0001432	Syaf.g_01492	Prba.g_00305
OG0001433	Syaf.g_01398	Prba.g_01536
OG0001439	Syaf.g_00283	Prba.g_00523
OG0001441	Syaf.g_02673	Prba.g_00940
OG0001442	Syaf.g_02066	Prba.g_01564
OG0001447	Syaf.g_00866	Prba.g_01914
OG0001448	Syaf.g_00612	Prba.g_00860
OG0001449	Syaf.g_00182	Prba.g_00896
OG0001451	Syaf.g_02183	Prba.g_01438
OG0001452	Syaf.g_00204	Prba.g_01408
OG0001453	Syaf.g_01909	Prba.g_01315
OG0001454	Syaf.g_02263	Prba.g_01227
OG0001456	Syaf.g_00561	Prba.g_00087
OG0001457	Syaf.g_00560	Prba.g_00086
OG0001458	Syaf.g_00559	Prba.g_00085
OG0001459	Syaf.g_01643	Prba.g_01150
OG0001460	Syaf.g_01399	Prba.g_01537
OG0001462	Syaf.g_00455	Prba.g_01827
OG0001465	Syaf.g_02000	Prba.g_01615
OG0001467	Syaf.g_02280	Prba.g_01520
OG0001468	Syaf.g_02278	Prba.g_01250
OG0001471	Syaf.g_00276	Prba.g_00302
OG0001473	Syaf.g_02282	Prba.g_00787
OG0001474	Syaf.g_00016	Prba.g_00556
OG0001475	Syaf.g_01204	Prba.g_00162
OG0001479	Syaf.g_00019	Prba.g_00553
OG0001480	Syaf.g_01334	Prba.g_00862
OG0001482	Syaf.g_01897	Prba.g_01004
OG0001492	Syaf.g_01565	Prba.g_00016
OG0001493	Syaf.g_01555	Prba.g_00008
OG0001502	Syaf.g_01341	Prba.g_01529
OG0001504	Syaf.g_01642	Prba.g_01151
OG0001507	Syaf.g_01664	Prba.g_00250
OG0001508	Syaf.g_01207	Prba.g_00174
OG0001520	Syaf.g_02600	Prba.g_00888
OG0001522	Syaf.g_01387	Prba.g_01466
OG0001546	Syaf.g_02670	Prba.g_00937
OG0001547	Syaf.g_01777	Prba.g_01527
OG0001548	Syaf.g_02258	Prba.g_01523
OG0001549	Syaf.g_01326	Prba.g_01440
OG0001551	Syaf.g_01403	Prba.g_00088
OG0001552	Syaf.g_02761, Syaf.g_02762	Prba.g_01082
OG0001554	Syaf.g_00648	Prba.g_00296
OG0001555	Syaf.g_01698	Prba.g_00281
OG0001564	Syaf.g_00565	Prba.g_00133
OG0001567	Syaf.g_01776	Prba.g_01528
OG0001568	Syaf.g_01779	Prba.g_01526
OG0001570	Syaf.g_00978	Prba.g_00738
OG0001582	Syaf.g_01865	Prba.g_00993
OG0001602	Syaf.g_02001	Prba.g_01616
OG0001633	Syaf.g_01528, Syaf.g_02381	Prba.g_00199
OG0001635	Syaf.g_00412	Prba.g_00244
OG0001712	Syaf.g_01712	Prba.g_00917
OG0001726	Syaf.g_01751	Prba.g_00914
OG0002029	Syaf.g_01511	Prba.g_01148
