Orthogroup	Syaf	Syaq
OG0001085	Syaf.g_02125	Syaq.g_02251
OG0001086	Syaf.g_02123	Syaq.g_02253
OG0001087	Syaf.g_01482	Syaq.g_02574
OG0001088	Syaf.g_01478	Syaq.g_02576
OG0001089	Syaf.g_01453	Syaq.g_02604
OG0001090	Syaf.g_01981	Syaq.g_00024
OG0001091	Syaf.g_01979	Syaq.g_00027
OG0001092	Syaf.g_01977	Syaq.g_00029
OG0001093	Syaf.g_01971	Syaq.g_00035
OG0001094	Syaf.g_02055	Syaq.g_02334
OG0001095	Syaf.g_02034	Syaq.g_02354
OG0001096	Syaf.g_02018	Syaq.g_02370
OG0001097	Syaf.g_01373	Syaq.g_02393
OG0001098	Syaf.g_01743	Syaq.g_02415
OG0001099	Syaf.g_00881	Syaq.g_01471
OG0001100	Syaf.g_02110	Syaq.g_02262
OG0001101	Syaf.g_02109	Syaq.g_02263
OG0001102	Syaf.g_02106	Syaq.g_02266
OG0001103	Syaf.g_02104	Syaq.g_02268
OG0001104	Syaf.g_02071	Syaq.g_02316
OG0001105	Syaf.g_02067	Syaq.g_02320
OG0001106	Syaf.g_01847	Syaq.g_02471
OG0001108	Syaf.g_01868	Syaq.g_02491
OG0001109	Syaf.g_01877	Syaq.g_02493
OG0001110	Syaf.g_01879	Syaq.g_02495
OG0001111	Syaf.g_01881	Syaq.g_02497
OG0001112	Syaf.g_01883	Syaq.g_02499
OG0001113	Syaf.g_01884	Syaq.g_02539
OG0001114	Syaf.g_01885	Syaq.g_02500
OG0001115	Syaf.g_01889	Syaq.g_02504
OG0001116	Syaf.g_01891	Syaq.g_02506
OG0001117	Syaf.g_01892	Syaq.g_02507
OG0001118	Syaf.g_01893	Syaq.g_02508
OG0001119	Syaf.g_01895	Syaq.g_02510
OG0001120	Syaf.g_01899	Syaq.g_02514
OG0001122	Syaf.g_01927	Syaq.g_00069
OG0001123	Syaf.g_01934	Syaq.g_00061
OG0001124	Syaf.g_01936	Syaq.g_00060
OG0001125	Syaf.g_01938	Syaq.g_00058
OG0001126	Syaf.g_01409	Syaq.g_02693
OG0001127	Syaf.g_01410	Syaq.g_02692
OG0001128	Syaf.g_01413	Syaq.g_02689
OG0001129	Syaf.g_01415	Syaq.g_02687
OG0001130	Syaf.g_01416	Syaq.g_02686
OG0001131	Syaf.g_02090	Syaq.g_02284
OG0001132	Syaf.g_01722	Syaq.g_01872
OG0001133	Syaf.g_02334	Syaq.g_02063
OG0001134	Syaf.g_01616	Syaq.g_02213
OG0001135	Syaf.g_01618	Syaq.g_02212
OG0001136	Syaf.g_01286	Syaq.g_00252
OG0001137	Syaf.g_01306	Syaq.g_00228
OG0001138	Syaf.g_01596	Syaq.g_00196
OG0001139	Syaf.g_01594	Syaq.g_00194
OG0001140	Syaf.g_01593	Syaq.g_00193
OG0001141	Syaf.g_01592	Syaq.g_00192
OG0001142	Syaf.g_01591	Syaq.g_00191
OG0001143	Syaf.g_01583	Syaq.g_00182
OG0001144	Syaf.g_01573	Syaq.g_00166
OG0001145	Syaf.g_01267	Syaq.g_00284
OG0001146	Syaf.g_01248	Syaq.g_00305
OG0001147	Syaf.g_02489	Syaq.g_00438
OG0001148	Syaf.g_02735	Syaq.g_01761
OG0001149	Syaf.g_02736	Syaq.g_01760
OG0001150	Syaf.g_02737	Syaq.g_01759
OG0001151	Syaf.g_02750	Syaq.g_01746
OG0001152	Syaf.g_02751	Syaq.g_01745
OG0001153	Syaf.g_02463	Syaq.g_00413
OG0001154	Syaf.g_02464	Syaq.g_00414
OG0001155	Syaf.g_01107	Syaq.g_01739
OG0001156	Syaf.g_01104	Syaq.g_01729
OG0001157	Syaf.g_01103	Syaq.g_01728
OG0001158	Syaf.g_01102	Syaq.g_01727
OG0001159	Syaf.g_01101	Syaq.g_01726
OG0001160	Syaf.g_01058	Syaq.g_01693
OG0001161	Syaf.g_00617	Syaq.g_01233
OG0001162	Syaf.g_02015	Syaq.g_00331
OG0001163	Syaf.g_01050	Syaq.g_01685
OG0001164	Syaf.g_01044	Syaq.g_01679
OG0001165	Syaf.g_01039	Syaq.g_01674
OG0001166	Syaf.g_01010	Syaq.g_01652
OG0001167	Syaf.g_01182	Syaq.g_01039
OG0001169	Syaf.g_01178	Syaq.g_01620
OG0001170	Syaf.g_01176	Syaq.g_01618
OG0001171	Syaf.g_01166	Syaq.g_01607
OG0001172	Syaf.g_00173	Syaq.g_00690
OG0001173	Syaf.g_00172	Syaq.g_00689
OG0001174	Syaf.g_00164	Syaq.g_00681
OG0001175	Syaf.g_00163	Syaq.g_00680
OG0001176	Syaf.g_00142	Syaq.g_00656
OG0001177	Syaf.g_00144	Syaq.g_00658
OG0001178	Syaf.g_01028	Syaq.g_01667
OG0001179	Syaf.g_00112	Syaq.g_00626
OG0001180	Syaf.g_00087	Syaq.g_00600
OG0001181	Syaf.g_00083	Syaq.g_00596
OG0001182	Syaf.g_00074	Syaq.g_00587
OG0001184	Syaf.g_00360	Syaq.g_00995
OG0001185	Syaf.g_00382	Syaq.g_01022
OG0001186	Syaf.g_00418	Syaq.g_01058
OG0001187	Syaf.g_00422	Syaq.g_01061
OG0001188	Syaf.g_00425	Syaq.g_01065
OG0001189	Syaf.g_00441	Syaq.g_01095
OG0001190	Syaf.g_00646	Syaq.g_01264
OG0001191	Syaf.g_00635	Syaq.g_01248
OG0001192	Syaf.g_00630	Syaq.g_01242
OG0001193	Syaf.g_00596	Syaq.g_01217
OG0001194	Syaf.g_00594	Syaq.g_01214
OG0001195	Syaf.g_00593	Syaq.g_01213
OG0001196	Syaf.g_00519	Syaq.g_01169
OG0001197	Syaf.g_00517	Syaq.g_01167
OG0001198	Syaf.g_00501	Syaq.g_01153
OG0001199	Syaf.g_00957	Syaq.g_01553
OG0001200	Syaf.g_00955	Syaq.g_01551
OG0001201	Syaf.g_00902	Syaq.g_01486
OG0001202	Syaf.g_00764	Syaq.g_01358
OG0001203	Syaf.g_02785	Syaq.g_01581
OG0001204	Syaf.g_00185	Syaq.g_00709
OG0001205	Syaf.g_01229	Syaq.g_00491
OG0001206	Syaf.g_02530	Syaq.g_00468
OG0001207	Syaf.g_02732	Syaq.g_01764
OG0001208	Syaf.g_02719	Syaq.g_01774
OG0001209	Syaf.g_02651	Syaq.g_01841
OG0001210	Syaf.g_02642	Syaq.g_01852
OG0001211	Syaf.g_02623	Syaq.g_01932
OG0001212	Syaf.g_02563	Syaq.g_01990
OG0001213	Syaf.g_02324	Syaq.g_02072
OG0001214	Syaf.g_02308	Syaq.g_02084
OG0001215	Syaf.g_01477	Syaq.g_02580
OG0001216	Syaf.g_01980	Syaq.g_00026
OG0001217	Syaf.g_02237	Syaq.g_01885
OG0001218	Syaf.g_02473	Syaq.g_00423
OG0001219	Syaf.g_01796	Syaq.g_02434
OG0001220	Syaf.g_01335	Syaq.g_02412
OG0001221	Syaf.g_02087	Syaq.g_02300
OG0001222	Syaf.g_01848	Syaq.g_02472
OG0001223	Syaf.g_01902	Syaq.g_02516
OG0001224	Syaf.g_01438	Syaq.g_02683
OG0001225	Syaf.g_01440	Syaq.g_02681
OG0001226	Syaf.g_02262	Syaq.g_01543
OG0001227	Syaf.g_00614	Syaq.g_00333
OG0001230	Syaf.g_02404	Syaq.g_00361
OG0001231	Syaf.g_00481	Syaq.g_01133
OG0001232	Syaf.g_01000	Syaq.g_01643
OG0001234	Syaf.g_00159	Syaq.g_00676
OG0001235	Syaf.g_00150	Syaq.g_00665
OG0001236	Syaf.g_00357	Syaq.g_00990
OG0001237	Syaf.g_00362	Syaq.g_00999
OG0001238	Syaf.g_00634	Syaq.g_01246
OG0001239	Syaf.g_00960	Syaq.g_01556
OG0001240	Syaf.g_00919	Syaq.g_01502
OG0001241	Syaf.g_00909	Syaq.g_01492
OG0001243	Syaf.g_00867	Syaq.g_01457
OG0001244	Syaf.g_00836	Syaq.g_01430
OG0001246	Syaf.g_02693	Syaq.g_01802
OG0001248	Syaf.g_02012	Syaq.g_01891
OG0001250	Syaf.g_01377	Syaq.g_02389
OG0001251	Syaf.g_00588	Syaq.g_02135
OG0001252	Syaf.g_01412	Syaq.g_02690
OG0001254	Syaf.g_01617	Syaq.g_02214
OG0001255	Syaf.g_01070	Syaq.g_02111
OG0001256	Syaf.g_01051	Syaq.g_01686
OG0001258	Syaf.g_01041	Syaq.g_01676
OG0001259	Syaf.g_01177	Syaq.g_01619
OG0001260	Syaf.g_01155	Syaq.g_01595
OG0001261	Syaf.g_00103	Syaq.g_00617
OG0001262	Syaf.g_00439	Syaq.g_01093
OG0001263	Syaf.g_00864	Syaq.g_01454
OG0001264	Syaf.g_01234	Syaq.g_01513
OG0001265	Syaf.g_00876	Syaq.g_01466
OG0001266	Syaf.g_00760	Syaq.g_01354
OG0001267	Syaf.g_00244	Syaq.g_00763
OG0001268	Syaf.g_00017	Syaq.g_00553
OG0001269	Syaf.g_01653	Syaq.g_01866
OG0001270	Syaf.g_01210	Syaq.g_00504
OG0001271	Syaf.g_02501	Syaq.g_00445
OG0001272	Syaf.g_02715	Syaq.g_01778
OG0001273	Syaf.g_02315	Syaq.g_02077
OG0001274	Syaf.g_00707	Syaq.g_01303
OG0001275	Syaf.g_01917	Syaq.g_02531
OG0001276	Syaf.g_01933	Syaq.g_00062
OG0001278	Syaf.g_01562	Syaq.g_00155
OG0001279	Syaf.g_02385	Syaq.g_01867
OG0001280	Syaf.g_01257	Syaq.g_00294
OG0001281	Syaf.g_01247	Syaq.g_00306
OG0001282	Syaf.g_02734	Syaq.g_01762
OG0001283	Syaf.g_02414, Syaf.g_00524	Syaq.g_01175
OG0001284	Syaf.g_01073	Syaq.g_01700
OG0001285	Syaf.g_00568	Syaq.g_01639
OG0001286	Syaf.g_00089	Syaq.g_00602
OG0001287	Syaf.g_00390	Syaq.g_01030
OG0001289	Syaf.g_00935	Syaq.g_01528
OG0001290	Syaf.g_00910	Syaq.g_01493
OG0001291	Syaf.g_00853	Syaq.g_01444
OG0001293	Syaf.g_00217	Syaq.g_00736
OG0001294	Syaf.g_02124	Syaq.g_02252
OG0001296	Syaf.g_02687	Syaq.g_01808
OG0001297	Syaf.g_02683	Syaq.g_01812
OG0001298	Syaf.g_02584	Syaq.g_01967
OG0001299	Syaf.g_02130	Syaq.g_02246
OG0001300	Syaf.g_01468	Syaq.g_02589
OG0001301	Syaf.g_01454	Syaq.g_02602
OG0001302	Syaf.g_02279	Syaq.g_02115
OG0001303	Syaf.g_01798	Syaq.g_02437
OG0001304	Syaf.g_01950	Syaq.g_00049
OG0001305	Syaf.g_01448	Syaq.g_02673
OG0001306	Syaf.g_01272	Syaq.g_00267
OG0001308	Syaf.g_02427	Syaq.g_00385
OG0001312	Syaf.g_01809	Syaq.g_02449
OG0001313	Syaf.g_02523	Syaq.g_00459
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Syaq.g_00826
OG0001315	Syaf.g_00071	Syaq.g_00581
OG0001316	Syaf.g_00847	Syaq.g_01437
OG0001317	Syaf.g_02790	Syaq.g_01576
OG0001318	Syaf.g_00209	Syaq.g_00728
OG0001319	Syaf.g_00232	Syaq.g_00751
OG0001321	Syaf.g_01238	Syaq.g_00483
OG0001322	Syaf.g_01239	Syaq.g_00482
OG0001323	Syaf.g_02675	Syaq.g_01820
OG0001324	Syaf.g_01467	Syaq.g_02590
OG0001325	Syaf.g_01976	Syaq.g_00030
OG0001326	Syaf.g_00578	Syaq.g_01205
OG0001327	Syaf.g_02116	Syaq.g_02259
OG0001328	Syaf.g_02094	Syaq.g_02280
OG0001329	Syaf.g_02285	Syaq.g_02113
OG0001330	Syaf.g_01264	Syaq.g_00287
OG0001331	Syaf.g_02739	Syaq.g_01757
OG0001333	Syaf.g_01181	Syaq.g_01622
OG0001336	Syaf.g_00523	Syaq.g_01174
OG0001337	Syaf.g_00063, Syaf.g_00040	Syaq.g_00564
OG0001343	Syaf.g_00590	Syaq.g_00700
OG0001345	Syaf.g_01323	Syaq.g_00213
OG0001346	Syaf.g_01253	Syaq.g_00298
OG0001347	Syaf.g_02400	Syaq.g_01063
OG0001348	Syaf.g_01396	Syaq.g_02703
OG0001349	Syaf.g_00995	Syaq.g_00942
OG0001350	Syaf.g_02786	Syaq.g_01580
OG0001351	Syaf.g_02539	Syaq.g_00476
OG0001352	Syaf.g_02661	Syaq.g_01904
OG0001353	Syaf.g_01388	Syaq.g_02379
OG0001354	Syaf.g_01888	Syaq.g_02503
OG0001356	Syaf.g_01397	Syaq.g_02555
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syaq.g_02130
OG0001358	Syaf.g_02341	Syaq.g_02056
OG0001359	Syaf.g_00591	Syaq.g_00699
OG0001360	Syaf.g_01325	Syaq.g_00211
OG0001361	Syaf.g_01320	Syaq.g_00216
OG0001364	Syaf.g_00338	Syaq.g_00972
OG0001366	Syaf.g_01007	Syaq.g_01649
OG0001368	Syaf.g_00184	Syaq.g_00708
OG0001373	Syaf.g_00579	Syaq.g_01206
OG0001374	Syaf.g_00571	Syaq.g_01198
OG0001375	Syaf.g_00589	Syaq.g_00701
OG0001378	Syaf.g_01209	Syaq.g_00506
OG0001379	Syaf.g_01262	Syaq.g_00289
OG0001380	Syaf.g_02247	Syaq.g_01915
OG0001383	Syaf.g_00688	Syaq.g_01292
OG0001385	Syaf.g_00582	Syaq.g_01209
OG0001386	Syaf.g_00581	Syaq.g_01208
OG0001387	Syaf.g_00580	Syaq.g_01207
OG0001388	Syaf.g_00577	Syaq.g_01204
OG0001389	Syaf.g_00576	Syaq.g_01203
OG0001390	Syaf.g_00575	Syaq.g_01202
OG0001391	Syaf.g_00574	Syaq.g_01201
OG0001392	Syaf.g_00573	Syaq.g_01200
OG0001393	Syaf.g_00572	Syaq.g_01199
OG0001394	Syaf.g_02081	Syaq.g_02307
OG0001395	Syaf.g_01958	Syaq.g_00045
OG0001396	Syaf.g_02399	Syaq.g_01064
OG0001401	Syaf.g_01383	Syaq.g_02383
OG0001402	Syaf.g_02336	Syaq.g_02061
OG0001408	Syaf.g_01546	Syaq.g_02125
OG0001412	Syaf.g_02401	Syaq.g_01062
OG0001413	Syaf.g_02344	Syaq.g_02051
OG0001413	Syaf.g_02267	Syaq.g_00139
OG0001416	Syaf.g_01250	Syaq.g_00303
OG0001417	Syaf.g_01887	Syaq.g_02502
OG0001420	Syaf.g_02664	Syaq.g_01833
OG0001428	Syaf.g_00804	Syaq.g_01396
OG0001432	Syaf.g_01492	Syaq.g_01862
OG0001433	Syaf.g_01398	Syaq.g_00128
OG0001435	Syaf.g_02107	Syaq.g_02265
OG0001436	Syaf.g_00331	Syaq.g_00966
OG0001436	Syaf.g_00332	Syaq.g_00967
OG0001438	Syaf.g_00259	Syaq.g_00778
OG0001439	Syaf.g_00283	Syaq.g_00863
OG0001441	Syaf.g_02673	Syaq.g_01822
OG0001442	Syaf.g_02066	Syaq.g_02322
OG0001443	Syaf.g_00621	Syaq.g_01236
OG0001444	Syaf.g_00401	Syaq.g_01042
OG0001444	Syaf.g_00924	Syaq.g_01508
OG0001447	Syaf.g_00866	Syaq.g_01456
OG0001448	Syaf.g_00612	Syaq.g_01873
OG0001449	Syaf.g_00182	Syaq.g_00698
OG0001452	Syaf.g_00204	Syaq.g_00723
OG0001453	Syaf.g_01909	Syaq.g_02522
OG0001454	Syaf.g_02263	Syaq.g_01917
OG0001456	Syaf.g_00561	Syaq.g_01196
OG0001457	Syaf.g_00560	Syaq.g_01195
OG0001458	Syaf.g_00559	Syaq.g_01194
OG0001460	Syaf.g_01399	Syaq.g_00129
OG0001461	Syaf.g_01633	Syaq.g_02163
OG0001462	Syaf.g_00455	Syaq.g_01108
OG0001465	Syaf.g_02000	Syaq.g_02704
OG0001467	Syaf.g_02280	Syaq.g_00354
OG0001470	Syaf.g_01206	Syaq.g_00903
OG0001471	Syaf.g_00276	Syaq.g_00859
OG0001473	Syaf.g_02282	Syaq.g_02134
OG0001474	Syaf.g_00016	Syaq.g_00552
OG0001475	Syaf.g_01204	Syaq.g_00905
OG0001476	Syaf.g_01302	Syaq.g_00233
OG0001477	Syaf.g_01457	Syaq.g_02599
OG0001478	Syaf.g_02516	Syaq.g_00457
OG0001479	Syaf.g_00019	Syaq.g_00555
OG0001480	Syaf.g_01334	Syaq.g_02121
OG0001482	Syaf.g_01897	Syaq.g_02512
OG0001484	Syaf.g_00570	Syaq.g_02628
OG0001487	Syaf.g_02472	Syaq.g_00422
OG0001488	Syaf.g_01311	Syaq.g_00224
OG0001489	Syaf.g_00078	Syaq.g_00591
OG0001492	Syaf.g_01565	Syaq.g_00158
OG0001493	Syaf.g_01555	Syaq.g_00150
OG0001495	Syaf.g_00145	Syaq.g_00659
OG0001496	Syaf.g_01459	Syaq.g_02596
OG0001497	Syaf.g_01458	Syaq.g_02598
OG0001498	Syaf.g_02806	Syaq.g_00528
OG0001502	Syaf.g_01341	Syaq.g_02407
OG0001508	Syaf.g_01207	Syaq.g_00902
OG0001510	Syaf.g_00394	Syaq.g_01034
OG0001511	Syaf.g_00894	Syaq.g_01478
OG0001512	Syaf.g_02784	Syaq.g_01583
OG0001513	Syaf.g_00361	Syaq.g_00998
OG0001514	Syaf.g_01460	Syaq.g_02595
OG0001515	Syaf.g_01472	Syaq.g_02585
OG0001516	Syaf.g_02133	Syaq.g_02243
OG0001517	Syaf.g_00022	Syaq.g_00558
OG0001518	Syaf.g_00632	Syaq.g_01244
OG0001519	Syaf.g_00619	Syaq.g_01234
OG0001520	Syaf.g_02600	Syaq.g_01953
OG0001527	Syaf.g_02609	Syaq.g_01946
OG0001528	Syaf.g_01205	Syaq.g_00904
OG0001529	Syaf.g_00448	Syaq.g_01102
OG0001530	Syaf.g_00896	Syaq.g_01480
OG0001531	Syaf.g_02783	Syaq.g_01584
OG0001532	Syaf.g_01595	Syaq.g_00195
OG0001533	Syaf.g_02543	Syaq.g_00508
OG0001533	Syaf.g_02533	Syaq.g_00470
OG0001534	Syaf.g_01951	Syaq.g_00048
OG0001535	Syaf.g_01931	Syaq.g_00065
OG0001536	Syaf.g_01856	Syaq.g_02480
OG0001537	Syaf.g_02086	Syaq.g_02301
OG0001538	Syaf.g_02044	Syaq.g_02345
OG0001539	Syaf.g_02111	Syaq.g_02261
OG0001540	Syaf.g_00862	Syaq.g_01452
OG0001541	Syaf.g_00795	Syaq.g_01387
OG0001542	Syaf.g_00785	Syaq.g_01379
OG0001544	Syaf.g_00620	Syaq.g_01235
OG0001545	Syaf.g_00534	Syaq.g_01185
OG0001546	Syaf.g_02670	Syaq.g_01825
OG0001547	Syaf.g_01777	Syaq.g_02422
OG0001549	Syaf.g_01326	Syaq.g_02416
OG0001551	Syaf.g_01403	Syaq.g_02572
OG0001554	Syaf.g_00648	Syaq.g_01266
OG0001556	Syaf.g_01604	Syaq.g_00202
OG0001557	Syaf.g_02080	Syaq.g_02308
OG0001558	Syaf.g_00478	Syaq.g_01130
OG0001559	Syaf.g_00897	Syaq.g_01481
OG0001560	Syaf.g_00911	Syaq.g_01494
OG0001561	Syaf.g_01937	Syaq.g_00059
OG0001562	Syaf.g_01923	Syaq.g_00073
OG0001563	Syaf.g_00094	Syaq.g_00608
OG0001564	Syaf.g_00565	Syaq.g_02158
OG0001567	Syaf.g_01776	Syaq.g_02421
OG0001568	Syaf.g_01779	Syaq.g_02424
OG0001570	Syaf.g_00978	Syaq.g_02417
OG0001574	Syaf.g_02611	Syaq.g_01944
OG0001575	Syaf.g_02606	Syaq.g_01949
OG0001576	Syaf.g_02545	Syaq.g_00326
OG0001577	Syaf.g_01284	Syaq.g_00254
OG0001580	Syaf.g_00662	Syaq.g_01275
OG0001588	Syaf.g_00343	Syaq.g_00974
OG0001590	Syaf.g_02316	Syaq.g_02076
OG0001591	Syaf.g_02122	Syaq.g_02254
OG0001592	Syaf.g_00661	Syaq.g_01274
OG0001602	Syaf.g_02001	Syaq.g_02705
OG0001614	Syaf.g_00380	Syaq.g_01020
OG0001615	Syaf.g_01364	Syaq.g_02404
OG0001615	Syaf.g_01117, Syaf.g_02632	Syaq.g_01923
OG0001616	Syaf.g_01610	Syaq.g_00208
OG0001617	Syaf.g_01465	Syaq.g_02593
OG0001618	Syaf.g_01969	Syaq.g_00036
OG0001619	Syaf.g_01845	Syaq.g_02469
OG0001620	Syaf.g_00010	Syaq.g_00546
OG0001621	Syaf.g_00205	Syaq.g_00724
OG0001622	Syaf.g_00525	Syaq.g_01176
OG0001623	Syaf.g_00035	Syaq.g_00571
OG0001624	Syaf.g_00613	Syaq.g_02116
OG0001625	Syaf.g_00211	Syaq.g_00730
OG0001634	Syaf.g_02127	Syaq.g_02249
OG0001636	Syaf.g_00456	Syaq.g_01109
OG0001637	Syaf.g_01162	Syaq.g_01603
OG0001638	Syaf.g_01021	Syaq.g_01660
OG0001639	Syaf.g_01108	Syaq.g_01738
OG0001640	Syaf.g_01408	Syaq.g_02695
OG0001641	Syaf.g_01907	Syaq.g_02520
OG0001642	Syaf.g_01336	Syaq.g_02411
OG0001643	Syaf.g_02305	Syaq.g_02087
OG0001646	Syaf.g_02246	Syaq.g_01883
OG0001647	Syaf.g_00234	Syaq.g_00753
OG0001652	Syaf.g_00480	Syaq.g_01132
OG0001653	Syaf.g_00507	Syaq.g_01505
OG0001654	Syaf.g_01110	Syaq.g_01736
OG0001657	Syaf.g_00822	Syaq.g_01413
OG0001658	Syaf.g_00647	Syaq.g_01265
OG0001659	Syaf.g_01602	Syaq.g_00199
OG0001671	Syaf.g_00721	Syaq.g_01316
OG0001672	Syaf.g_00949	Syaq.g_01545
OG0001673	Syaf.g_02792	Syaq.g_01569
OG0001675	Syaf.g_01921	Syaq.g_02535
OG0001677	Syaf.g_00068, Syaf.g_01597	Syaq.g_00578
OG0001678	Syaf.g_00174	Syaq.g_00691
OG0001682	Syaf.g_02264, Syaf.g_01972	Syaq.g_00034
OG0001692	Syaf.g_02408	Syaq.g_00366
OG0001693	Syaf.g_01443	Syaq.g_02678
OG0001694	Syaf.g_00246	Syaq.g_00765
OG0001695	Syaf.g_00540	Syaq.g_01191
OG0001700	Syaf.g_02162, Syaf.g_02178	Syaq.g_02420
OG0001702	Syaf.g_00930	Syaq.g_01523
OG0001703	Syaf.g_02731	Syaq.g_01765
OG0001713	Syaf.g_01303	Syaq.g_00232
OG0001715	Syaf.g_02249	Syaq.g_01875
OG0001716	Syaf.g_01339	Syaq.g_02409, Syaq.g_01334
OG0001726	Syaf.g_01751	Syaq.g_02419
OG0001729	Syaf.g_02780	Syaq.g_01589
OG0001730	Syaf.g_02777	Syaq.g_01591
OG0001731	Syaf.g_01089	Syaq.g_01717
OG0001732	Syaf.g_01580	Syaq.g_00173
OG0001733	Syaf.g_02119	Syaq.g_02256
OG0001735	Syaf.g_00506, Syaf.g_02140	Syaq.g_02236
OG0001736	Syaf.g_00318	Syaq.g_00952
OG0001737	Syaf.g_00265	Syaq.g_00843
OG0001738	Syaf.g_00298	Syaq.g_00879
OG0001739	Syaf.g_00542	Syaq.g_01192
OG0001740	Syaf.g_00537	Syaq.g_01188
OG0001747	Syaf.g_00841	Syaq.g_01432
OG0001748	Syaf.g_00719	Syaq.g_01314
OG0001749	Syaf.g_00322	Syaq.g_00959
OG0001750	Syaf.g_00923	Syaq.g_01507
OG0001751	Syaf.g_02793, Syaf.g_01781	Syaq.g_01568
OG0001752	Syaf.g_01153	Syaq.g_01593
OG0001753	Syaf.g_01159	Syaq.g_00238
OG0001754	Syaf.g_01160, Syaf.g_00677	Syaq.g_01598
OG0001755	Syaf.g_02679	Syaq.g_01817
OG0001759	Syaf.g_01681, Syaf.g_01676	Syaq.g_00114
OG0001761	Syaf.g_02366	Syaq.g_02021
OG0001762	Syaf.g_01914	Syaq.g_02528
OG0001763	Syaf.g_01901	Syaq.g_02515
OG0001764	Syaf.g_01784	Syaq.g_02427
OG0001765	Syaf.g_01644, Syaf.g_01121	Syaq.g_02655
OG0001766	Syaf.g_00271	Syaq.g_00854
OG0001767	Syaf.g_00330	Syaq.g_00965
OG0001768	Syaf.g_00778	Syaq.g_01373
OG0001770	Syaf.g_01631	Syaq.g_02165
OG0001783	Syaf.g_00385	Syaq.g_01025
OG0001784	Syaf.g_00929	Syaq.g_01512
OG0001785	Syaf.g_01161	Syaq.g_01602
OG0001786	Syaf.g_01071	Syaq.g_01698
OG0001787	Syaf.g_02655	Syaq.g_01837
OG0001788	Syaf.g_02652	Syaq.g_01840
OG0001789	Syaf.g_01255	Syaq.g_00296
OG0001790	Syaf.g_01279	Syaq.g_00260
OG0001791	Syaf.g_01304	Syaq.g_00231
OG0001792	Syaf.g_01572	Syaq.g_00165
OG0001794	Syaf.g_01944	Syaq.g_00051
OG0001796	Syaf.g_01925	Syaq.g_00071
OG0001797	Syaf.g_01817	Syaq.g_02461
OG0001798	Syaf.g_02333	Syaq.g_02064
OG0001799	Syaf.g_02294	Syaq.g_02103
OG0001800	Syaf.g_02386	Syaq.g_00346
OG0001801	Syaf.g_02394	Syaq.g_00356
OG0001803	Syaf.g_01225	Syaq.g_00495
OG0001804	Syaf.g_02805	Syaq.g_00527
OG0001805	Syaf.g_00195	Syaq.g_00719
OG0001806	Syaf.g_00233	Syaq.g_00752
OG0001807	Syaf.g_00334	Syaq.g_00968
OG0001808	Syaf.g_00347	Syaq.g_00979
OG0001809	Syaf.g_00967	Syaq.g_01562
OG0001810	Syaf.g_00849	Syaq.g_01439
OG0001811	Syaf.g_00788	Syaq.g_01381
OG0001812	Syaf.g_00660	Syaq.g_01273
OG0001813	Syaf.g_00607	Syaq.g_01230
OG0001814	Syaf.g_00516	Syaq.g_01166
OG0001815	Syaf.g_00503	Syaq.g_01155
OG0001816	Syaf.g_02117	Syaq.g_02258
OG0001817	Syaf.g_02239, Syaf.g_01533	Syaq.g_00076
OG0001837	Syaf.g_00720	Syaq.g_01315
OG0001838	Syaf.g_00490	Syaq.g_01142
OG0001839	Syaf.g_00460	Syaq.g_01113
OG0001840	Syaf.g_00442	Syaq.g_01096
OG0001841	Syaf.g_00435	Syaq.g_01087
OG0001843	Syaf.g_00379	Syaq.g_01019
OG0001844	Syaf.g_00378	Syaq.g_01018
OG0001845	Syaf.g_00377	Syaq.g_01017
OG0001846	Syaf.g_00873	Syaq.g_01464
OG0001847	Syaf.g_00875	Syaq.g_01465
OG0001848	Syaf.g_00879	Syaq.g_01469
OG0001849	Syaf.g_00936	Syaq.g_01529
OG0001850	Syaf.g_00947	Syaq.g_01542
OG0001851	Syaf.g_00953	Syaq.g_01549
OG0001852	Syaf.g_00954	Syaq.g_01550
OG0001853	Syaf.g_00961	Syaq.g_01557
OG0001854	Syaf.g_02788	Syaq.g_01578
OG0001856	Syaf.g_01059	Syaq.g_01694
OG0001857	Syaf.g_01062	Syaq.g_01697
OG0001858	Syaf.g_01096	Syaq.g_01722
OG0001859	Syaf.g_02743	Syaq.g_01753
OG0001860	Syaf.g_02729	Syaq.g_01767
OG0001861	Syaf.g_02714	Syaq.g_01779
OG0001862	Syaf.g_02703	Syaq.g_01791
OG0001863	Syaf.g_02698	Syaq.g_01797
OG0001864	Syaf.g_02644	Syaq.g_01850
OG0001866	Syaf.g_02549	Syaq.g_02004
OG0001867	Syaf.g_02368	Syaq.g_02019
OG0001868	Syaf.g_01251	Syaq.g_00302
OG0001869	Syaf.g_01283	Syaq.g_00255
OG0001870	Syaf.g_01291	Syaq.g_00246
OG0001871	Syaf.g_01297	Syaq.g_00240
OG0001872	Syaf.g_01566	Syaq.g_00160
OG0001873	Syaf.g_01609	Syaq.g_00207
OG0001874	Syaf.g_01612	Syaq.g_00210
OG0001877	Syaf.g_01471	Syaq.g_02586
OG0001878	Syaf.g_01918	Syaq.g_02532
