Orthogroup	Syaf	Prau
OG0001132	Syaf.g_01722	Prau.g_01127
OG0001133	Syaf.g_02334	Prau.g_01160
OG0001134	Syaf.g_01616	Prau.g_01174
OG0001136	Syaf.g_01286	Prau.g_01204
OG0001137	Syaf.g_01306	Prau.g_01214
OG0001138	Syaf.g_01596	Prau.g_01232
OG0001139	Syaf.g_01594	Prau.g_01233
OG0001140	Syaf.g_01593	Prau.g_01234
OG0001141	Syaf.g_01592	Prau.g_01235
OG0001142	Syaf.g_01591	Prau.g_01236
OG0001143	Syaf.g_01583	Prau.g_01243
OG0001144	Syaf.g_01573	Prau.g_01248
OG0001145	Syaf.g_01267	Prau.g_01362
OG0001146	Syaf.g_01248	Prau.g_01375
OG0001147	Syaf.g_02489	Prau.g_01395
OG0001148	Syaf.g_02735	Prau.g_01411
OG0001149	Syaf.g_02736	Prau.g_01412
OG0001150	Syaf.g_02737	Prau.g_01413
OG0001151	Syaf.g_02750	Prau.g_01424
OG0001152	Syaf.g_02751	Prau.g_01425
OG0001153	Syaf.g_02463	Prau.g_01563
OG0001154	Syaf.g_02464	Prau.g_01564
OG0001155	Syaf.g_01107	Prau.g_01576
OG0001156	Syaf.g_01104	Prau.g_01579
OG0001157	Syaf.g_01103	Prau.g_01580
OG0001158	Syaf.g_01102	Prau.g_01581
OG0001159	Syaf.g_01101	Prau.g_01582
OG0001160	Syaf.g_01058	Prau.g_01606
OG0001161	Syaf.g_00617	Prau.g_01619
OG0001162	Syaf.g_02015	Prau.g_01630
OG0001163	Syaf.g_01050	Prau.g_01724
OG0001164	Syaf.g_01044	Prau.g_01728
OG0001165	Syaf.g_01039	Prau.g_01731
OG0001166	Syaf.g_01010	Prau.g_01751
OG0001167	Syaf.g_01182	Prau.g_01768
OG0001168	Syaf.g_01180	Prau.g_01770
OG0001169	Syaf.g_01178	Prau.g_01772
OG0001170	Syaf.g_01176	Prau.g_01774
OG0001171	Syaf.g_01166	Prau.g_01783
OG0001172	Syaf.g_00173	Prau.g_01797
OG0001173	Syaf.g_00172	Prau.g_01798
OG0001174	Syaf.g_00164	Prau.g_01806
OG0001175	Syaf.g_00163	Prau.g_01807
OG0001176	Syaf.g_00142	Prau.g_01814
OG0001177	Syaf.g_00144	Prau.g_01817
OG0001178	Syaf.g_01028	Prau.g_01822
OG0001179	Syaf.g_00112	Prau.g_01853
OG0001180	Syaf.g_00087	Prau.g_01875
OG0001181	Syaf.g_00083	Prau.g_01879
OG0001182	Syaf.g_00074	Prau.g_01886
OG0001184	Syaf.g_00360	Prau.g_01906
OG0001185	Syaf.g_00382	Prau.g_01920
OG0001186	Syaf.g_00418	Prau.g_01943
OG0001187	Syaf.g_00422	Prau.g_01947
OG0001188	Syaf.g_00425	Prau.g_01950
OG0001189	Syaf.g_00441	Prau.g_01967
OG0001190	Syaf.g_00646	Prau.g_01971
OG0001191	Syaf.g_00635	Prau.g_01981
OG0001192	Syaf.g_00630	Prau.g_01985
OG0001193	Syaf.g_00596	Prau.g_01995
OG0001194	Syaf.g_00594	Prau.g_01996
OG0001195	Syaf.g_00593	Prau.g_01997
OG0001196	Syaf.g_00519	Prau.g_02010
OG0001197	Syaf.g_00517	Prau.g_02011
OG0001198	Syaf.g_00501	Prau.g_02019
OG0001199	Syaf.g_00957	Prau.g_00075
OG0001200	Syaf.g_00955	Prau.g_00077
OG0001201	Syaf.g_00902	Prau.g_00109
OG0001202	Syaf.g_00764	Prau.g_00200
OG0001203	Syaf.g_02785	Prau.g_00239
OG0001204	Syaf.g_00185	Prau.g_00245
OG0001205	Syaf.g_01229	Prau.g_00486
OG0001206	Syaf.g_02530	Prau.g_00504
OG0001207	Syaf.g_02732	Prau.g_00518
OG0001208	Syaf.g_02719	Prau.g_00523
OG0001209	Syaf.g_02651	Prau.g_00575
OG0001210	Syaf.g_02642	Prau.g_00580
OG0001211	Syaf.g_02623	Prau.g_00590
OG0001212	Syaf.g_02563	Prau.g_00634
OG0001213	Syaf.g_02324	Prau.g_00669
OG0001214	Syaf.g_02308	Prau.g_00677
OG0001215	Syaf.g_01477	Prau.g_00730
OG0001216	Syaf.g_01980	Prau.g_00757
OG0001217	Syaf.g_02237	Prau.g_00800
OG0001218	Syaf.g_02473	Prau.g_00809
OG0001219	Syaf.g_01796	Prau.g_00843
OG0001220	Syaf.g_01335	Prau.g_00906
OG0001221	Syaf.g_02087	Prau.g_00967
OG0001222	Syaf.g_01848	Prau.g_01007
OG0001223	Syaf.g_01902	Prau.g_01033
OG0001224	Syaf.g_01438	Prau.g_01085
OG0001225	Syaf.g_01440	Prau.g_01087
OG0001226	Syaf.g_02262	Prau.g_01112
OG0001227	Syaf.g_00614	Prau.g_01130
OG0001228	Syaf.g_01223	Prau.g_01251
OG0001229	Syaf.g_01464	Prau.g_01407
OG0001230	Syaf.g_02404	Prau.g_01520
OG0001231	Syaf.g_00481	Prau.g_01628
OG0001232	Syaf.g_01000	Prau.g_01755
OG0001234	Syaf.g_00159	Prau.g_01809
OG0001235	Syaf.g_00150	Prau.g_01819
OG0001236	Syaf.g_00357	Prau.g_01903
OG0001237	Syaf.g_00362	Prau.g_01907
OG0001238	Syaf.g_00634	Prau.g_01982
OG0001240	Syaf.g_00919	Prau.g_00094
OG0001241	Syaf.g_00909	Prau.g_00102
OG0001242	Syaf.g_00874	Prau.g_00120
OG0001243	Syaf.g_00867	Prau.g_00126
OG0001244	Syaf.g_00836	Prau.g_00142
OG0001246	Syaf.g_02693	Prau.g_00545
OG0001247	Syaf.g_02004	Prau.g_00723
OG0001248	Syaf.g_02012	Prau.g_00725
OG0001250	Syaf.g_01377	Prau.g_00894
OG0001251	Syaf.g_00588	Prau.g_00943
OG0001252	Syaf.g_01412	Prau.g_01080
OG0001254	Syaf.g_01617	Prau.g_01176
OG0001255	Syaf.g_01070	Prau.g_01191
OG0001256	Syaf.g_01051	Prau.g_01621
OG0001257	Syaf.g_02534	Prau.g_01627
OG0001258	Syaf.g_01041	Prau.g_01729
OG0001259	Syaf.g_01177	Prau.g_01773
OG0001260	Syaf.g_01155	Prau.g_01789
OG0001261	Syaf.g_00103	Prau.g_01861
OG0001262	Syaf.g_00439	Prau.g_01965
OG0001263	Syaf.g_00864	Prau.g_00129
OG0001264	Syaf.g_01234	Prau.g_01268
OG0001265	Syaf.g_00876	Prau.g_00119
OG0001266	Syaf.g_00760	Prau.g_00204
OG0001267	Syaf.g_00244	Prau.g_00282
OG0001268	Syaf.g_00017	Prau.g_00341
OG0001269	Syaf.g_01653	Prau.g_00361
OG0001270	Syaf.g_01210	Prau.g_00475
OG0001271	Syaf.g_02501	Prau.g_00513
OG0001272	Syaf.g_02715	Prau.g_00527
OG0001273	Syaf.g_02315	Prau.g_00671
OG0001274	Syaf.g_00707	Prau.g_00743
OG0001275	Syaf.g_01917	Prau.g_01043
OG0001276	Syaf.g_01933	Prau.g_01064
OG0001277	Syaf.g_00533	Prau.g_01120
OG0001278	Syaf.g_01562	Prau.g_01256
OG0001279	Syaf.g_02385	Prau.g_01320
OG0001280	Syaf.g_01257	Prau.g_01370
OG0001281	Syaf.g_01247	Prau.g_01376
OG0001282	Syaf.g_02734	Prau.g_01410
OG0001283	Syaf.g_02414, Syaf.g_00524	Prau.g_01429
OG0001284	Syaf.g_01073	Prau.g_01601
OG0001285	Syaf.g_00568	Prau.g_01758
OG0001286	Syaf.g_00089	Prau.g_01873
OG0001287	Syaf.g_00390	Prau.g_01927
OG0001288	Syaf.g_00408	Prau.g_01936
OG0001289	Syaf.g_00935	Prau.g_00088
OG0001290	Syaf.g_00910	Prau.g_00101
OG0001291	Syaf.g_00853	Prau.g_00136
OG0001292	Syaf.g_00191	Prau.g_00250
OG0001293	Syaf.g_00217	Prau.g_00263
OG0001294	Syaf.g_02124	Prau.g_00381
OG0001295	Syaf.g_02637	Prau.g_00509
OG0001296	Syaf.g_02687	Prau.g_00550
OG0001297	Syaf.g_02683	Prau.g_00555
OG0001298	Syaf.g_02584	Prau.g_00616
OG0001299	Syaf.g_02130	Prau.g_00706
OG0001300	Syaf.g_01468	Prau.g_00733
OG0001301	Syaf.g_01454	Prau.g_00736
OG0001302	Syaf.g_02279	Prau.g_00841
OG0001303	Syaf.g_01798	Prau.g_01047
OG0001304	Syaf.g_01950	Prau.g_01074
OG0001305	Syaf.g_01448	Prau.g_01093
OG0001306	Syaf.g_01272	Prau.g_01193
OG0001307	Syaf.g_01638	Prau.g_01392
OG0001308	Syaf.g_02427	Prau.g_01541
OG0001309	Syaf.g_02678	Prau.g_01625
OG0001310	Syaf.g_01018	Prau.g_01744
OG0001311	Syaf.g_01935	Prau.g_01066
OG0001313	Syaf.g_02517, Syaf.g_02523	Prau.g_00752
OG0001315	Syaf.g_00071	Prau.g_00063
OG0001316	Syaf.g_00847	Prau.g_00141
OG0001317	Syaf.g_02790	Prau.g_00235
OG0001318	Syaf.g_00209	Prau.g_00258
OG0001319	Syaf.g_00232	Prau.g_00274
OG0001321	Syaf.g_01238	Prau.g_00492
OG0001322	Syaf.g_01239	Prau.g_00493
OG0001323	Syaf.g_02675	Prau.g_00560
OG0001324	Syaf.g_01467	Prau.g_00734
OG0001325	Syaf.g_01976	Prau.g_00760
OG0001326	Syaf.g_00578	Prau.g_00931
OG0001327	Syaf.g_02116	Prau.g_01104
OG0001328	Syaf.g_02094	Prau.g_01129
OG0001329	Syaf.g_02285	Prau.g_01168
OG0001330	Syaf.g_01264	Prau.g_01345
OG0001331	Syaf.g_02739	Prau.g_01415
OG0001333	Syaf.g_01181	Prau.g_01769
OG0001334	Syaf.g_00060	Prau.g_01893
OG0001335	Syaf.g_00059	Prau.g_01894
OG0001336	Syaf.g_00523	Prau.g_02007
OG0001339	Syaf.g_00907	Prau.g_00104
OG0001340	Syaf.g_00039	Prau.g_00330
OG0001341	Syaf.g_01463	Prau.g_00798
OG0001343	Syaf.g_00590	Prau.g_00940
OG0001344	Syaf.g_01294	Prau.g_01210
OG0001345	Syaf.g_01323	Prau.g_01225
OG0001346	Syaf.g_01253	Prau.g_01372
OG0001349	Syaf.g_00995	Prau.g_01530
OG0001350	Syaf.g_02786	Prau.g_00784
OG0001351	Syaf.g_02539	Prau.g_00495
OG0001352	Syaf.g_02661	Prau.g_00720
OG0001358	Syaf.g_02341	Prau.g_00660
OG0001359	Syaf.g_00591	Prau.g_00941
OG0001360	Syaf.g_01325	Prau.g_01132
OG0001361	Syaf.g_01320	Prau.g_01222
OG0001362	Syaf.g_02432	Prau.g_01545
OG0001363	Syaf.g_02434	Prau.g_01547
OG0001364	Syaf.g_00338	Prau.g_01896
OG0001371	Syaf.g_00397	Prau.g_00719
OG0001372	Syaf.g_01682	Prau.g_00808
OG0001373	Syaf.g_00579	Prau.g_00930
OG0001374	Syaf.g_00571	Prau.g_00938
OG0001375	Syaf.g_00589	Prau.g_00939
OG0001376	Syaf.g_00626	Prau.g_01098
OG0001377	Syaf.g_00627	Prau.g_01099
OG0001378	Syaf.g_01209	Prau.g_01141
OG0001380	Syaf.g_02247	Prau.g_01397
OG0001385	Syaf.g_00582	Prau.g_00927
OG0001386	Syaf.g_00581	Prau.g_00928
OG0001387	Syaf.g_00580	Prau.g_00929
OG0001388	Syaf.g_00577	Prau.g_00932
OG0001389	Syaf.g_00576	Prau.g_00933
OG0001390	Syaf.g_00575	Prau.g_00934
OG0001391	Syaf.g_00574	Prau.g_00935
OG0001392	Syaf.g_00573	Prau.g_00936
OG0001393	Syaf.g_00572	Prau.g_00937
OG0001394	Syaf.g_02081	Prau.g_00971
OG0001395	Syaf.g_01958	Prau.g_01076
OG0001397	Syaf.g_02433	Prau.g_01546
OG0001398	Syaf.g_01758	Prau.g_01653
OG0001399	Syaf.g_00697	Prau.g_01811
OG0001404	Syaf.g_00964	Prau.g_00070
OG0001405	Syaf.g_00057	Prau.g_00328
OG0001406	Syaf.g_00625	Prau.g_01097
OG0001407	Syaf.g_02660	Prau.g_01110
OG0001408	Syaf.g_01546	Prau.g_01115
OG0001410	Syaf.g_01639	Prau.g_01393
OG0001411	Syaf.g_00310	Prau.g_01452
OG0001413	Syaf.g_02267	Prau.g_01616
OG0001416	Syaf.g_01250	Prau.g_00500
OG0001417	Syaf.g_01887	Prau.g_00511
OG0001419	Syaf.g_02659	Prau.g_01111
OG0001420	Syaf.g_02664	Prau.g_01150
OG0001421	Syaf.g_01721	Prau.g_01622
OG0001428	Syaf.g_00804	Prau.g_00173
OG0001432	Syaf.g_01492	Prau.g_01614
OG0001436	Syaf.g_00331, Syaf.g_00332	Prau.g_01480
OG0001438	Syaf.g_00259	Prau.g_00295
OG0001439	Syaf.g_00283	Prau.g_00309
OG0001441	Syaf.g_02673	Prau.g_00562
OG0001442	Syaf.g_02066	Prau.g_00791
OG0001447	Syaf.g_00866	Prau.g_00127
OG0001448	Syaf.g_00612	Prau.g_00369
OG0001449	Syaf.g_00182	Prau.g_00405
OG0001451	Syaf.g_02183	Prau.g_00915
OG0001452	Syaf.g_00204	Prau.g_00944
OG0001453	Syaf.g_01909	Prau.g_01037
OG0001454	Syaf.g_02263	Prau.g_01125
OG0001456	Syaf.g_00561	Prau.g_01184
OG0001457	Syaf.g_00560	Prau.g_01185
OG0001458	Syaf.g_00559	Prau.g_01186
OG0001462	Syaf.g_00455	Prau.g_00033
OG0001465	Syaf.g_02000	Prau.g_00742
OG0001468	Syaf.g_02278	Prau.g_01102
OG0001470	Syaf.g_01206	Prau.g_01463, Prau.g_01472
OG0001471	Syaf.g_00276	Prau.g_01617
OG0001473	Syaf.g_02282	Prau.g_01944
OG0001474	Syaf.g_00016	Prau.g_00342
OG0001475	Syaf.g_01204	Prau.g_01474
OG0001479	Syaf.g_00019	Prau.g_00339
OG0001480	Syaf.g_01334	Prau.g_00371
OG0001482	Syaf.g_01897	Prau.g_00498
OG0001484	Syaf.g_00570	Prau.g_01709
OG0001492	Syaf.g_01565	Prau.g_01253
OG0001493	Syaf.g_01555	Prau.g_01261
OG0001495	Syaf.g_00145	Prau.g_01816
OG0001502	Syaf.g_01341	Prau.g_00824
OG0001507	Syaf.g_01664	Prau.g_01664
OG0001508	Syaf.g_01207	Prau.g_01462
OG0001520	Syaf.g_02600	Prau.g_00397
OG0001522	Syaf.g_01387	Prau.g_00886
OG0001528	Syaf.g_01205	Prau.g_01473, Prau.g_01464
OG0001547	Syaf.g_01777	Prau.g_00826
OG0001548	Syaf.g_02258	Prau.g_01719, Prau.g_00830
OG0001549	Syaf.g_01326	Prau.g_00913
OG0001551	Syaf.g_01403	Prau.g_01183
OG0001552	Syaf.g_02761, Syaf.g_02762	Prau.g_01270
OG0001554	Syaf.g_00648	Prau.g_01623
OG0001555	Syaf.g_01698	Prau.g_01637
OG0001557	Syaf.g_02080	Prau.g_00972
OG0001564	Syaf.g_00565	Prau.g_01501, Prau.g_01505
OG0001567	Syaf.g_01776	Prau.g_00825
OG0001568	Syaf.g_01779	Prau.g_00827
OG0001570	Syaf.g_00978	Prau.g_01152
OG0001582	Syaf.g_01865	Prau.g_00510
OG0001602	Syaf.g_02001	Prau.g_00741
OG0001625	Syaf.g_00211	Prau.g_00260
OG0001633	Syaf.g_01528, Syaf.g_02381	Prau.g_01406
OG0001647	Syaf.g_00234	Prau.g_00275
OG0001712	Syaf.g_01712	Prau.g_00418
OG0001726	Syaf.g_01751	Prau.g_00415
OG0001897	Syaf.g_00013	Prau.g_01280
OG0001924	Syaf.g_02355	Prau.g_01691
OG0001925	Syaf.g_02356	Prau.g_01692
OG0001926	Syaf.g_02357	Prau.g_01693
OG0001927	Syaf.g_02362	Prau.g_01694
OG0001993	Syaf.g_02353	Prau.g_01689
OG0001994	Syaf.g_02354	Prau.g_01690
OG0002156	Syaf.g_02392	Prau.g_00045
OG0002244	Syaf.g_01663	Prau.g_01663
OG0002248	Syaf.g_01466	Prau.g_01722
