Orthogroup	Syaf	Prab
OG0001132	Syaf.g_01722	Prab.g_01135
OG0001133	Syaf.g_02334	Prab.g_01169
OG0001134	Syaf.g_01616	Prab.g_01186
OG0001136	Syaf.g_01286	Prab.g_01216
OG0001137	Syaf.g_01306	Prab.g_01227
OG0001138	Syaf.g_01596	Prab.g_01245
OG0001139	Syaf.g_01594	Prab.g_01246
OG0001140	Syaf.g_01593	Prab.g_01247
OG0001141	Syaf.g_01592	Prab.g_01248
OG0001142	Syaf.g_01591	Prab.g_01249
OG0001143	Syaf.g_01583	Prab.g_01256
OG0001144	Syaf.g_01573	Prab.g_01261
OG0001145	Syaf.g_01267	Prab.g_01318
OG0001146	Syaf.g_01248	Prab.g_01330
OG0001147	Syaf.g_02489	Prab.g_01347
OG0001148	Syaf.g_02735	Prab.g_01362
OG0001149	Syaf.g_02736	Prab.g_01363
OG0001150	Syaf.g_02737	Prab.g_01364
OG0001151	Syaf.g_02750	Prab.g_01375
OG0001152	Syaf.g_02751	Prab.g_01376
OG0001153	Syaf.g_02463	Prab.g_01498
OG0001154	Syaf.g_02464	Prab.g_01499
OG0001155	Syaf.g_01107	Prab.g_01511
OG0001156	Syaf.g_01104	Prab.g_01514
OG0001157	Syaf.g_01103	Prab.g_01515
OG0001158	Syaf.g_01102	Prab.g_01516
OG0001159	Syaf.g_01101	Prab.g_01517
OG0001160	Syaf.g_01058	Prab.g_01541
OG0001161	Syaf.g_00617	Prab.g_01553
OG0001162	Syaf.g_02015	Prab.g_01567
OG0001163	Syaf.g_01050	Prab.g_01661
OG0001164	Syaf.g_01044	Prab.g_01665
OG0001165	Syaf.g_01039	Prab.g_01668
OG0001166	Syaf.g_01010	Prab.g_01688
OG0001167	Syaf.g_01182	Prab.g_01705
OG0001168	Syaf.g_01180	Prab.g_01707
OG0001169	Syaf.g_01178	Prab.g_01709
OG0001170	Syaf.g_01176	Prab.g_01711
OG0001171	Syaf.g_01166	Prab.g_01720
OG0001172	Syaf.g_00173	Prab.g_01734
OG0001173	Syaf.g_00172	Prab.g_01735
OG0001174	Syaf.g_00164	Prab.g_01743
OG0001175	Syaf.g_00163	Prab.g_01744
OG0001176	Syaf.g_00142	Prab.g_01751
OG0001177	Syaf.g_00144	Prab.g_01753
OG0001178	Syaf.g_01028	Prab.g_01758
OG0001179	Syaf.g_00112	Prab.g_01786
OG0001180	Syaf.g_00087	Prab.g_01808
OG0001181	Syaf.g_00083	Prab.g_01812
OG0001182	Syaf.g_00074	Prab.g_01819
OG0001184	Syaf.g_00360	Prab.g_01838
OG0001185	Syaf.g_00382	Prab.g_01852
OG0001186	Syaf.g_00418	Prab.g_01875
OG0001187	Syaf.g_00422	Prab.g_01880
OG0001188	Syaf.g_00425	Prab.g_01882
OG0001189	Syaf.g_00441	Prab.g_01899
OG0001190	Syaf.g_00646	Prab.g_01903
OG0001191	Syaf.g_00635	Prab.g_01913
OG0001192	Syaf.g_00630	Prab.g_01918
OG0001193	Syaf.g_00596	Prab.g_01928
OG0001194	Syaf.g_00594	Prab.g_01929
OG0001195	Syaf.g_00593	Prab.g_01930
OG0001196	Syaf.g_00519	Prab.g_01943
OG0001197	Syaf.g_00517	Prab.g_01944
OG0001198	Syaf.g_00501	Prab.g_01952
OG0001199	Syaf.g_00957	Prab.g_00066
OG0001200	Syaf.g_00955	Prab.g_00068
OG0001201	Syaf.g_00902	Prab.g_00099
OG0001202	Syaf.g_00764	Prab.g_00190
OG0001204	Syaf.g_00185	Prab.g_00233
OG0001205	Syaf.g_01229	Prab.g_00448
OG0001206	Syaf.g_02530	Prab.g_00467
OG0001207	Syaf.g_02732	Prab.g_00481
OG0001208	Syaf.g_02719	Prab.g_00486
OG0001209	Syaf.g_02651	Prab.g_00539
OG0001210	Syaf.g_02642	Prab.g_00544
OG0001211	Syaf.g_02623	Prab.g_00554
OG0001212	Syaf.g_02563	Prab.g_00600
OG0001213	Syaf.g_02324	Prab.g_00634
OG0001214	Syaf.g_02308	Prab.g_00642
OG0001215	Syaf.g_01477	Prab.g_00695
OG0001216	Syaf.g_01980	Prab.g_00725
OG0001217	Syaf.g_02237	Prab.g_00768
OG0001218	Syaf.g_02473	Prab.g_00776
OG0001219	Syaf.g_01796	Prab.g_00829
OG0001220	Syaf.g_01335	Prab.g_00891
OG0001221	Syaf.g_02087	Prab.g_01057
OG0001222	Syaf.g_01848	Prab.g_01018
OG0001223	Syaf.g_01902	Prab.g_00992
OG0001225	Syaf.g_01440	Prab.g_00931
OG0001226	Syaf.g_02262	Prab.g_01120
OG0001227	Syaf.g_00614	Prab.g_01138
OG0001228	Syaf.g_01223	Prab.g_01264
OG0001229	Syaf.g_01464	Prab.g_01358
OG0001230	Syaf.g_02404	Prab.g_01458
OG0001231	Syaf.g_00481	Prab.g_01565
OG0001232	Syaf.g_01000	Prab.g_01692
OG0001234	Syaf.g_00159	Prab.g_01746
OG0001235	Syaf.g_00150	Prab.g_01755
OG0001237	Syaf.g_00362	Prab.g_01839
OG0001238	Syaf.g_00634	Prab.g_01914
OG0001239	Syaf.g_00960	Prab.g_00063
OG0001240	Syaf.g_00919	Prab.g_00084
OG0001241	Syaf.g_00909	Prab.g_00092
OG0001242	Syaf.g_00874	Prab.g_00110
OG0001244	Syaf.g_00836	Prab.g_00131
OG0001246	Syaf.g_02693	Prab.g_00508
OG0001247	Syaf.g_02004	Prab.g_00688
OG0001248	Syaf.g_02012	Prab.g_00690
OG0001250	Syaf.g_01377	Prab.g_00880
OG0001251	Syaf.g_00588	Prab.g_01083
OG0001252	Syaf.g_01412	Prab.g_00938
OG0001254	Syaf.g_01617	Prab.g_01188
OG0001255	Syaf.g_01070	Prab.g_01203
OG0001256	Syaf.g_01051	Prab.g_01558
OG0001257	Syaf.g_02534	Prab.g_01564
OG0001258	Syaf.g_01041	Prab.g_01666
OG0001259	Syaf.g_01177	Prab.g_01710
OG0001260	Syaf.g_01155	Prab.g_01726
OG0001261	Syaf.g_00103	Prab.g_01794
OG0001262	Syaf.g_00439	Prab.g_01897
OG0001264	Syaf.g_01234	Prab.g_01280
OG0001265	Syaf.g_00876	Prab.g_00109
OG0001266	Syaf.g_00760	Prab.g_00194
OG0001267	Syaf.g_00244	Prab.g_00268
OG0001268	Syaf.g_00017	Prab.g_00326
OG0001269	Syaf.g_01653	Prab.g_00347
OG0001270	Syaf.g_01210	Prab.g_00437
OG0001271	Syaf.g_02501	Prab.g_00476
OG0001272	Syaf.g_02715	Prab.g_00490
OG0001273	Syaf.g_02315	Prab.g_00636
OG0001274	Syaf.g_00707	Prab.g_00710
OG0001275	Syaf.g_01917	Prab.g_00982
OG0001276	Syaf.g_01933	Prab.g_00954
OG0001277	Syaf.g_00533	Prab.g_01127
OG0001278	Syaf.g_01562	Prab.g_01269
OG0001279	Syaf.g_02385	Prab.g_01590
OG0001280	Syaf.g_01257	Prab.g_01325
OG0001281	Syaf.g_01247	Prab.g_01331
OG0001282	Syaf.g_02734	Prab.g_01361
OG0001283	Syaf.g_02414, Syaf.g_00524	Prab.g_01381
OG0001284	Syaf.g_01073	Prab.g_01536
OG0001285	Syaf.g_00568	Prab.g_01695
OG0001286	Syaf.g_00089	Prab.g_01806
OG0001287	Syaf.g_00390	Prab.g_01859
OG0001288	Syaf.g_00408	Prab.g_01868
OG0001289	Syaf.g_00935	Prab.g_00079
OG0001290	Syaf.g_00910	Prab.g_00091
OG0001291	Syaf.g_00853	Prab.g_00125
OG0001292	Syaf.g_00191	Prab.g_00238
OG0001293	Syaf.g_00217	Prab.g_00250
OG0001294	Syaf.g_02124	Prab.g_00366
OG0001295	Syaf.g_02637	Prab.g_00472
OG0001296	Syaf.g_02687	Prab.g_00513
OG0001297	Syaf.g_02683	Prab.g_00518
OG0001298	Syaf.g_02584	Prab.g_00581
OG0001299	Syaf.g_02130	Prab.g_00671
OG0001300	Syaf.g_01468	Prab.g_00698
OG0001301	Syaf.g_01454	Prab.g_00701
OG0001302	Syaf.g_02279	Prab.g_00827
OG0001303	Syaf.g_01798	Prab.g_00749
OG0001304	Syaf.g_01950	Prab.g_00944
OG0001305	Syaf.g_01448	Prab.g_00925
OG0001306	Syaf.g_01272	Prab.g_01205
OG0001308	Syaf.g_02427	Prab.g_01476
OG0001309	Syaf.g_02678	Prab.g_01562
OG0001310	Syaf.g_01018	Prab.g_01681
OG0001311	Syaf.g_01935	Prab.g_00952
OG0001312	Syaf.g_01809	Prab.g_01029
OG0001315	Syaf.g_00071	Prab.g_00053
OG0001316	Syaf.g_00847	Prab.g_00130
OG0001317	Syaf.g_02790	Prab.g_00225
OG0001318	Syaf.g_00209	Prab.g_00246
OG0001319	Syaf.g_00232	Prab.g_00261
OG0001321	Syaf.g_01238	Prab.g_00457
OG0001322	Syaf.g_01239	Prab.g_00458
OG0001323	Syaf.g_02675	Prab.g_00523
OG0001324	Syaf.g_01467	Prab.g_00699
OG0001325	Syaf.g_01976	Prab.g_00728
OG0001326	Syaf.g_00578	Prab.g_01095
OG0001327	Syaf.g_02116	Prab.g_01112
OG0001328	Syaf.g_02094	Prab.g_01137
OG0001329	Syaf.g_02285	Prab.g_01178
OG0001331	Syaf.g_02739	Prab.g_01366
OG0001333	Syaf.g_01181	Prab.g_01706
OG0001334	Syaf.g_00060	Prab.g_01826
OG0001335	Syaf.g_00059	Prab.g_01827
OG0001336	Syaf.g_00523	Prab.g_01940
OG0001339	Syaf.g_00907	Prab.g_00094
OG0001340	Syaf.g_00039	Prab.g_00316
OG0001341	Syaf.g_01463	Prab.g_00765
OG0001343	Syaf.g_00590	Prab.g_01086
OG0001344	Syaf.g_01294	Prab.g_01223
OG0001345	Syaf.g_01323	Prab.g_01238
OG0001346	Syaf.g_01253	Prab.g_01327
OG0001348	Syaf.g_01396	Prab.g_01595
OG0001349	Syaf.g_00995	Prab.g_01408, Prab.g_01395
OG0001352	Syaf.g_02661	Prab.g_00685
OG0001353	Syaf.g_01388	Prab.g_00872
OG0001354	Syaf.g_01888	Prab.g_01000
OG0001356	Syaf.g_01397	Prab.g_00793
OG0001358	Syaf.g_02341	Prab.g_00624
OG0001359	Syaf.g_00591	Prab.g_01085
OG0001360	Syaf.g_01325	Prab.g_01140
OG0001361	Syaf.g_01320	Prab.g_01235
OG0001362	Syaf.g_02432	Prab.g_01480
OG0001363	Syaf.g_02434	Prab.g_01482
OG0001364	Syaf.g_00338	Prab.g_01829
OG0001371	Syaf.g_00397	Prab.g_00684
OG0001372	Syaf.g_01682	Prab.g_00775, Prab.g_00803
OG0001373	Syaf.g_00579	Prab.g_01096
OG0001374	Syaf.g_00571	Prab.g_01088
OG0001375	Syaf.g_00589	Prab.g_01087
OG0001376	Syaf.g_00626	Prab.g_01106
OG0001377	Syaf.g_00627	Prab.g_01107
OG0001378	Syaf.g_01209	Prab.g_01149
OG0001379	Syaf.g_01262	Prab.g_01320
OG0001380	Syaf.g_02247	Prab.g_01349
OG0001385	Syaf.g_00582	Prab.g_01099
OG0001386	Syaf.g_00581	Prab.g_01098
OG0001387	Syaf.g_00580	Prab.g_01097
OG0001388	Syaf.g_00577	Prab.g_01094
OG0001389	Syaf.g_00576	Prab.g_01093
OG0001390	Syaf.g_00575	Prab.g_01092
OG0001391	Syaf.g_00574	Prab.g_01091
OG0001392	Syaf.g_00573	Prab.g_01090
OG0001393	Syaf.g_00572	Prab.g_01089
OG0001394	Syaf.g_02081	Prab.g_01053
OG0001395	Syaf.g_01958	Prab.g_00942
OG0001397	Syaf.g_02433	Prab.g_01481
OG0001398	Syaf.g_01758	Prab.g_01603
OG0001399	Syaf.g_00697	Prab.g_01748
OG0001404	Syaf.g_00964	Prab.g_00060
OG0001405	Syaf.g_00057	Prab.g_00314
OG0001406	Syaf.g_00625	Prab.g_01105
OG0001407	Syaf.g_02660	Prab.g_01118
OG0001408	Syaf.g_01546	Prab.g_01123
OG0001411	Syaf.g_00310	Prab.g_01391
OG0001413	Syaf.g_02267	Prab.g_01551
OG0001416	Syaf.g_01250	Prab.g_00464
OG0001417	Syaf.g_01887	Prab.g_00474
OG0001419	Syaf.g_02659	Prab.g_01119
OG0001420	Syaf.g_02664	Prab.g_01158
OG0001421	Syaf.g_01721	Prab.g_01559
OG0001425	Syaf.g_00631	Prab.g_01917
OG0001428	Syaf.g_00804	Prab.g_00163
OG0001432	Syaf.g_01492	Prab.g_01549
OG0001433	Syaf.g_01398	Prab.g_00792
OG0001438	Syaf.g_00259	Prab.g_00281
OG0001439	Syaf.g_00283	Prab.g_00295
OG0001441	Syaf.g_02673	Prab.g_00525
OG0001442	Syaf.g_02066	Prab.g_00752
OG0001443	Syaf.g_00621	Prab.g_01604
OG0001447	Syaf.g_00866	Prab.g_00116
OG0001448	Syaf.g_00612	Prab.g_00356
OG0001449	Syaf.g_00182	Prab.g_00389
OG0001451	Syaf.g_02183	Prab.g_00901
OG0001452	Syaf.g_00204	Prab.g_01081
OG0001453	Syaf.g_01909	Prab.g_00988
OG0001454	Syaf.g_02263	Prab.g_01133
OG0001456	Syaf.g_00561	Prab.g_01197
OG0001457	Syaf.g_00560	Prab.g_01198
OG0001458	Syaf.g_00559	Prab.g_01199
OG0001459	Syaf.g_01643	Prab.g_01653, Prab.g_01557
OG0001460	Syaf.g_01399	Prab.g_00791
OG0001461	Syaf.g_01633	Prab.g_01286
OG0001462	Syaf.g_00455	Prab.g_00034
OG0001465	Syaf.g_02000	Prab.g_00707
OG0001468	Syaf.g_02278	Prab.g_01110
OG0001471	Syaf.g_00276	Prab.g_01552
OG0001473	Syaf.g_02282	Prab.g_01877
OG0001474	Syaf.g_00016	Prab.g_00327
OG0001480	Syaf.g_01334	Prab.g_00357
OG0001482	Syaf.g_01897	Prab.g_00462
OG0001484	Syaf.g_00570	Prab.g_00769
OG0001492	Syaf.g_01565	Prab.g_01266
OG0001493	Syaf.g_01555	Prab.g_01274
OG0001502	Syaf.g_01341	Prab.g_00810
OG0001504	Syaf.g_01642	Prab.g_01652
OG0001507	Syaf.g_01664	Prab.g_01586
OG0001527	Syaf.g_02609	Prab.g_00567
OG0001546	Syaf.g_02670	Prab.g_00528
OG0001547	Syaf.g_01777	Prab.g_00812
OG0001548	Syaf.g_02258	Prab.g_00816
OG0001551	Syaf.g_01403	Prab.g_01196
OG0001552	Syaf.g_02761, Syaf.g_02762	Prab.g_01282
OG0001554	Syaf.g_00648	Prab.g_01560
OG0001555	Syaf.g_01698	Prab.g_01575
OG0001556	Syaf.g_01604	Prab.g_00785
OG0001567	Syaf.g_01776	Prab.g_00811
OG0001568	Syaf.g_01779	Prab.g_00813
OG0001570	Syaf.g_00978	Prab.g_01161
OG0001582	Syaf.g_01865	Prab.g_00473
OG0001588	Syaf.g_00343	Prab.g_01384
OG0001602	Syaf.g_02001	Prab.g_00706
OG0001633	Syaf.g_01528, Syaf.g_02381	Prab.g_01357
OG0001634	Syaf.g_02127	Prab.g_01589
OG0001700	Syaf.g_02162, Syaf.g_02178	Prab.g_00790
OG0001990	Syaf.g_00536	Prab.g_00410
OG0001991	Syaf.g_02163	Prab.g_00796
OG0002029	Syaf.g_01511	Prab.g_01655
OG0002106	Syaf.g_02774	Prab.g_00374
OG0002154	Syaf.g_00843	Prab.g_01383
OG0002622	Syaf.g_02197, Syaf.g_02198, Syaf.g_02196	Prab.g_01418
OG0002890	Syaf.g_01125, Syaf.g_02006	Prab.g_00392
OG0003018	Syaf.g_02166	Prab.g_00797
OG0003635	Syaf.g_01147	Prab.g_01294
