Orthogroup	Prbb	Pray
OG0001100	Prbb.g_01970	Pray.g_01276
OG0001101	Prbb.g_01971	Pray.g_01277
OG0001102	Prbb.g_01972	Pray.g_01278
OG0001103	Prbb.g_01973	Pray.g_01279
OG0001104	Prbb.g_01974	Pray.g_01280
OG0001105	Prbb.g_01975	Pray.g_01281
OG0001106	Prbb.g_01976	Pray.g_01282
OG0001107	Prbb.g_01977	Pray.g_01283
OG0001108	Prbb.g_01978	Pray.g_01284
OG0001109	Prbb.g_01979	Pray.g_01285
OG0001110	Prbb.g_01980	Pray.g_01286
OG0001111	Prbb.g_01981	Pray.g_01287
OG0001112	Prbb.g_01982	Pray.g_01288
OG0001113	Prbb.g_01983	Pray.g_01289
OG0001114	Prbb.g_01984	Pray.g_01290
OG0001115	Prbb.g_01985	Pray.g_01291
OG0001116	Prbb.g_01986	Pray.g_01292
OG0001117	Prbb.g_01987	Pray.g_01293
OG0001118	Prbb.g_01988	Pray.g_01294
OG0001119	Prbb.g_01989	Pray.g_01295
OG0001120	Prbb.g_01990	Pray.g_01296
OG0001121	Prbb.g_01992	Pray.g_01298
OG0001122	Prbb.g_01993	Pray.g_01299
OG0001123	Prbb.g_01994	Pray.g_01300
OG0001124	Prbb.g_01996	Pray.g_01302
OG0001125	Prbb.g_01998	Pray.g_01304
OG0001126	Prbb.g_01999	Pray.g_01305
OG0001127	Prbb.g_02002	Pray.g_01307
OG0001128	Prbb.g_02003	Pray.g_01308
OG0001129	Prbb.g_02004	Pray.g_01309
OG0001130	Prbb.g_02007	Pray.g_01312
OG0001131	Prbb.g_02008	Pray.g_01313
OG0001132	Prbb.g_02009	Pray.g_01314
OG0001133	Prbb.g_02010	Pray.g_01315
OG0001134	Prbb.g_02011	Pray.g_01316
OG0001135	Prbb.g_02012	Pray.g_01317
OG0001136	Prbb.g_02013	Pray.g_01318
OG0001137	Prbb.g_02014	Pray.g_01319
OG0001138	Prbb.g_02015	Pray.g_01320
OG0001139	Prbb.g_02017	Pray.g_01321
OG0001140	Prbb.g_02018	Pray.g_01322
OG0001141	Prbb.g_02019	Pray.g_01323
OG0001142	Prbb.g_02024	Pray.g_01327
OG0001143	Prbb.g_02025	Pray.g_01328
OG0001144	Prbb.g_02026	Pray.g_01329
OG0001145	Prbb.g_02027	Pray.g_01330
OG0001146	Prbb.g_02028	Pray.g_01331
OG0001147	Prbb.g_02029	Pray.g_01332
OG0001148	Prbb.g_02030	Pray.g_01333
OG0001149	Prbb.g_02031	Pray.g_01335
OG0001150	Prbb.g_02032	Pray.g_01336
OG0001151	Prbb.g_02035	Pray.g_01338
OG0001152	Prbb.g_02036	Pray.g_01339
OG0001153	Prbb.g_02037	Pray.g_01340
OG0001154	Prbb.g_02039	Pray.g_01342
OG0001155	Prbb.g_02041	Pray.g_01344
OG0001156	Prbb.g_02043	Pray.g_01346
OG0001157	Prbb.g_02045	Pray.g_01347
OG0001158	Prbb.g_02047	Pray.g_01349
OG0001159	Prbb.g_02048	Pray.g_01350
OG0001160	Prbb.g_02049	Pray.g_01351
OG0001161	Prbb.g_02050	Pray.g_01352
OG0001162	Prbb.g_02051	Pray.g_01353
OG0001163	Prbb.g_02052	Pray.g_01354
OG0001164	Prbb.g_02053	Pray.g_01355
OG0001165	Prbb.g_02054	Pray.g_01356
OG0001166	Prbb.g_02055	Pray.g_01357
OG0001167	Prbb.g_02056	Pray.g_01358
OG0001168	Prbb.g_02057	Pray.g_01359
OG0001169	Prbb.g_02058	Pray.g_01360
OG0001170	Prbb.g_02059	Pray.g_01362
OG0001171	Prbb.g_02060	Pray.g_01363
OG0001172	Prbb.g_02062	Pray.g_01365
OG0001173	Prbb.g_02064	Pray.g_01367
OG0001174	Prbb.g_02065	Pray.g_01368
OG0001175	Prbb.g_02066	Pray.g_01369
OG0001176	Prbb.g_02068	Pray.g_01370
OG0001177	Prbb.g_02070	Pray.g_01372
OG0001178	Prbb.g_02074	Pray.g_01375
OG0001179	Prbb.g_02075	Pray.g_01376
OG0001180	Prbb.g_02076	Pray.g_01377
OG0001181	Prbb.g_02077	Pray.g_01378
OG0001182	Prbb.g_02078	Pray.g_01379
OG0001183	Prbb.g_02079	Pray.g_01380
OG0001184	Prbb.g_02097	Pray.g_01382
OG0001185	Prbb.g_02099	Pray.g_01385
OG0001186	Prbb.g_02100	Pray.g_01386
OG0001187	Prbb.g_02101	Pray.g_01388
OG0001188	Prbb.g_02102	Pray.g_01389
OG0001189	Prbb.g_02103	Pray.g_01390
OG0001190	Prbb.g_02104	Pray.g_01391
OG0001191	Prbb.g_02105	Pray.g_01392
OG0001192	Prbb.g_02106	Pray.g_01393
OG0001193	Prbb.g_02107	Pray.g_01394
OG0001194	Prbb.g_02108	Pray.g_01395
OG0001195	Prbb.g_02109	Pray.g_01396
OG0001196	Prbb.g_02110	Pray.g_01397
OG0001197	Prbb.g_02111	Pray.g_01398
OG0001198	Prbb.g_02112	Pray.g_01399
OG0001199	Prbb.g_02113	Pray.g_01400
OG0001200	Prbb.g_02114	Pray.g_01401
OG0001201	Prbb.g_02115	Pray.g_01402
OG0001202	Prbb.g_02116	Pray.g_01403
OG0001203	Prbb.g_02118	Pray.g_01405
OG0001204	Prbb.g_02120	Pray.g_01407
OG0001205	Prbb.g_02122	Pray.g_01408
OG0001206	Prbb.g_02123	Pray.g_01409
OG0001207	Prbb.g_02124	Pray.g_01410
OG0001208	Prbb.g_02125	Pray.g_01411
OG0001209	Prbb.g_02126	Pray.g_01412
OG0001210	Prbb.g_02127	Pray.g_01413
OG0001211	Prbb.g_02128	Pray.g_01414
OG0001212	Prbb.g_02129	Pray.g_01415
OG0001213	Prbb.g_02130	Pray.g_01416
OG0001214	Prbb.g_02132	Pray.g_01418
OG0001215	Prbb.g_02133	Pray.g_01419
OG0001216	Prbb.g_02134	Pray.g_01420
OG0001217	Prbb.g_02135	Pray.g_01421
OG0001218	Prbb.g_02136	Pray.g_01422
OG0001219	Prbb.g_02139	Pray.g_01425
OG0001220	Prbb.g_02140	Pray.g_01426
OG0001221	Prbb.g_02145	Pray.g_01429
OG0001222	Prbb.g_02146	Pray.g_01430
OG0001223	Prbb.g_02147	Pray.g_01431
OG0001224	Prbb.g_02149	Pray.g_01432
OG0001225	Prbb.g_02150	Pray.g_01433
OG0001226	Prbb.g_02151	Pray.g_01434
OG0001227	Prbb.g_02152	Pray.g_01435
OG0001228	Prbb.g_02153	Pray.g_01436
OG0001229	Prbb.g_02154	Pray.g_01437
OG0001230	Prbb.g_02155	Pray.g_01438
OG0001231	Prbb.g_02156	Pray.g_01439
OG0001232	Prbb.g_02164	Pray.g_01440
OG0001233	Prbb.g_02165	Pray.g_01441
OG0001234	Prbb.g_02166	Pray.g_01442
OG0001235	Prbb.g_02167	Pray.g_01443
OG0001236	Prbb.g_02169	Pray.g_01445
OG0001237	Prbb.g_02170	Pray.g_01446
OG0001238	Prbb.g_02173	Pray.g_01448
OG0001239	Prbb.g_02174	Pray.g_01449
OG0001240	Prbb.g_02175	Pray.g_01450
OG0001241	Prbb.g_02178	Pray.g_01452
OG0001242	Prbb.g_02180	Pray.g_01453
OG0001243	Prbb.g_02181	Pray.g_01454
OG0001244	Prbb.g_02182	Pray.g_01455
OG0001245	Prbb.g_02183	Pray.g_01456
OG0001246	Prbb.g_02185	Pray.g_01457
OG0001247	Prbb.g_02186	Pray.g_01458
OG0001248	Prbb.g_02187	Pray.g_01459
OG0001249	Prbb.g_02188	Pray.g_01460
OG0001250	Prbb.g_02189	Pray.g_01461
OG0001251	Prbb.g_00147	Pray.g_00197
OG0001252	Prbb.g_00195	Pray.g_00151
OG0001253	Prbb.g_00207	Pray.g_00139
OG0001255	Prbb.g_00393	Pray.g_00811
OG0001257	Prbb.g_00487	Pray.g_00972
OG0001258	Prbb.g_00502	Pray.g_00989
OG0001259	Prbb.g_00590	Pray.g_01173
OG0001260	Prbb.g_01027, Prbb.g_01446	Pray.g_00292
OG0001261	Prbb.g_00818	Pray.g_00383
OG0001262	Prbb.g_01370	Pray.g_00399
OG0001263	Prbb.g_00909	Pray.g_00420
OG0001264	Prbb.g_00931	Pray.g_00451
OG0001265	Prbb.g_01043	Pray.g_00560
OG0001267	Prbb.g_01534	Pray.g_00080
OG0001268	Prbb.g_01520	Pray.g_00067
OG0001269	Prbb.g_01609	Pray.g_01846
OG0001270	Prbb.g_01727	Pray.g_01682
OG0001271	Prbb.g_01739	Pray.g_01671
OG0001272	Prbb.g_01371	Pray.g_01629
OG0001273	Prbb.g_00522	Pray.g_01628
OG0001274	Prbb.g_01778	Pray.g_01623
OG0001275	Prbb.g_01086	Pray.g_01606
OG0001276	Prbb.g_01781	Pray.g_01596
OG0001277	Prbb.g_01790, Prbb.g_01899	Pray.g_01585
OG0001278	Prbb.g_01815	Pray.g_01567
OG0001279	Prbb.g_01819	Pray.g_01563
OG0001280	Prbb.g_01822	Pray.g_01560
OG0001281	Prbb.g_01926	Pray.g_01237
OG0001282	Prbb.g_01279	Pray.g_01262
OG0001283	Prbb.g_02042	Pray.g_01345
OG0001284	Prbb.g_02073	Pray.g_01374
OG0001285	Prbb.g_02119	Pray.g_01406
OG0001286	Prbb.g_02177	Pray.g_01451
OG0001288	Prbb.g_00442	Pray.g_00927
OG0001290	Prbb.g_00031	Pray.g_01492
OG0001291	Prbb.g_00126	Pray.g_00218
OG0001292	Prbb.g_00129	Pray.g_00215
OG0001293	Prbb.g_00131	Pray.g_00213
OG0001294	Prbb.g_00148	Pray.g_00196
OG0001295	Prbb.g_00176	Pray.g_00170
OG0001296	Prbb.g_00183	Pray.g_00164
OG0001297	Prbb.g_00256	Pray.g_00680
OG0001298	Prbb.g_00301	Pray.g_00724
OG0001299	Prbb.g_00308	Pray.g_00733
OG0001300	Prbb.g_01077	Pray.g_00851
OG0001301	Prbb.g_00638	Pray.g_01126
OG0001302	Prbb.g_01800	Pray.g_00296
OG0001303	Prbb.g_00754	Pray.g_00300
OG0001304	Prbb.g_01061	Pray.g_00575
OG0001305	Prbb.g_01066	Pray.g_00580
OG0001306	Prbb.g_02163	Pray.g_00616
OG0001307	Prbb.g_00940	Pray.g_00625
OG0001308	Prbb.g_01071	Pray.g_00120
OG0001309	Prbb.g_02121	Pray.g_00118
OG0001310	Prbb.g_01247	Pray.g_00107
OG0001311	Prbb.g_01483	Pray.g_00035
OG0001312	Prbb.g_01610	Pray.g_01845
OG0001313	Prbb.g_00758	Pray.g_01625
OG0001314	Prbb.g_01844	Pray.g_01536
OG0001315	Prbb.g_01879	Pray.g_01502
OG0001316	Prbb.g_02038	Pray.g_01341
OG0001318	Prbb.g_00199	Pray.g_00148
OG0001319	Prbb.g_00295	Pray.g_00719
OG0001320	Prbb.g_01542	Pray.g_00957
OG0001322	Prbb.g_00747	Pray.g_00329
OG0001323	Prbb.g_00921	Pray.g_00600
OG0001324	Prbb.g_01433	Pray.g_00633
OG0001325	Prbb.g_01325	Pray.g_00114
OG0001326	Prbb.g_01207	Pray.g_01898
OG0001327	Prbb.g_01579	Pray.g_01896
OG0001328	Prbb.g_01591	Pray.g_01865
OG0001329	Prbb.g_02171	Pray.g_01809
OG0001330	Prbb.g_01774	Pray.g_01632
OG0001331	Prbb.g_01820	Pray.g_01562
OG0001333	Prbb.g_02005	Pray.g_01310
OG0001334	Prbb.g_02063	Pray.g_01366
OG0001335	Prbb.g_02117	Pray.g_01404
OG0001336	Prbb.g_00186	Pray.g_00161
OG0001338	Prbb.g_01103	Pray.g_00145
OG0001344	Prbb.g_01553, Prbb.g_01628	Pray.g_00856
OG0001348	Prbb.g_00508	Pray.g_00995
OG0001349	Prbb.g_00513	Pray.g_01000
OG0001350	Prbb.g_00518	Pray.g_01005
OG0001352	Prbb.g_00687	Pray.g_01081
OG0001356	Prbb.g_00912	Pray.g_00434
OG0001359	Prbb.g_01892	Pray.g_00093
OG0001360	Prbb.g_01893	Pray.g_00092
OG0001362	Prbb.g_01196	Pray.g_01926
OG0001364	Prbb.g_01759	Pray.g_01652
OG0001365	Prbb.g_00955	Pray.g_01232
OG0001368	Prbb.g_02072	Pray.g_01373
OG0001369	Prbb.g_01044	Pray.g_00561
OG0001371	Prbb.g_00122	Pray.g_00222
OG0001372	Prbb.g_00123	Pray.g_00221
OG0001373	Prbb.g_00130	Pray.g_00214
OG0001374	Prbb.g_00142	Pray.g_00202
OG0001376	Prbb.g_00291	Pray.g_00715
OG0001377	Prbb.g_00312	Pray.g_00737
OG0001379	Prbb.g_01725	Pray.g_00839
OG0001381	Prbb.g_00459	Pray.g_00944
OG0001382	Prbb.g_00467	Pray.g_00950
OG0001383	Prbb.g_00515	Pray.g_01002
OG0001385	Prbb.g_00669	Pray.g_01097
OG0001386	Prbb.g_00679	Pray.g_01089
OG0001387	Prbb.g_00681	Pray.g_01087
OG0001388	Prbb.g_00692	Pray.g_01077
OG0001389	Prbb.g_00718	Pray.g_01035
OG0001390	Prbb.g_00086	Pray.g_00291
OG0001391	Prbb.g_00957	Pray.g_00334
OG0001392	Prbb.g_00911	Pray.g_00433
OG0001393	Prbb.g_00913	Pray.g_00435
OG0001394	Prbb.g_00937	Pray.g_00457
OG0001395	Prbb.g_00941	Pray.g_00460
OG0001396	Prbb.g_01388	Pray.g_00543
OG0001397	Prbb.g_01052	Pray.g_00569
OG0001398	Prbb.g_00888	Pray.g_00588
OG0001399	Prbb.g_00910	Pray.g_00598
OG0001400	Prbb.g_00903	Pray.g_00606
OG0001401	Prbb.g_01139	Pray.g_00613
OG0001402	Prbb.g_01532	Pray.g_00078
OG0001403	Prbb.g_01587	Pray.g_01869
OG0001404	Prbb.g_01116	Pray.g_01838
OG0001405	Prbb.g_01640	Pray.g_01828
OG0001406	Prbb.g_01726	Pray.g_01683
OG0001407	Prbb.g_01730	Pray.g_01680
OG0001408	Prbb.g_01775	Pray.g_01631
OG0001409	Prbb.g_01141	Pray.g_01617
OG0001411	Prbb.g_01241	Pray.g_01593
OG0001412	Prbb.g_00969	Pray.g_00492
OG0001413	Prbb.g_00079	Pray.g_00002
OG0001414	Prbb.g_02023	Pray.g_00227
OG0001415	Prbb.g_00377	Pray.g_00804
OG0001416	Prbb.g_00525	Pray.g_01012
OG0001417	Prbb.g_00680	Pray.g_01088
OG0001418	Prbb.g_01179	Pray.g_00303
OG0001419	Prbb.g_00961	Pray.g_00338
OG0001420	Prbb.g_01913	Pray.g_00437
OG0001421	Prbb.g_00918	Pray.g_00441
OG0001422	Prbb.g_00740	Pray.g_00603
OG0001423	Prbb.g_01223	Pray.g_00091
OG0001424	Prbb.g_01895	Pray.g_00248
OG0001426	Prbb.g_02172	Pray.g_01447
OG0001427	Prbb.g_01796	Pray.g_00850
OG0001429	Prbb.g_01001	Pray.g_00521
OG0001431	Prbb.g_00902	Pray.g_00604
OG0001432	Prbb.g_00750	Pray.g_00607
OG0001433	Prbb.g_01187	Pray.g_01923
OG0001435	Prbb.g_01113	Pray.g_01619
OG0001436	Prbb.g_01164	Pray.g_00312
OG0001438	Prbb.g_00621	Pray.g_01143
OG0001441	Prbb.g_01365	Pray.g_00127
OG0001442	Prbb.g_01782	Pray.g_00104
OG0001444	Prbb.g_01496	Pray.g_00044
OG0001445	Prbb.g_01634	Pray.g_01937
OG0001446	Prbb.g_01635	Pray.g_01935
OG0001447	Prbb.g_01636	Pray.g_01934
OG0001448	Prbb.g_00732	Pray.g_01599
OG0001449	Prbb.g_00876	Pray.g_01741
OG0001451	Prbb.g_01665, Prbb.g_01664	Pray.g_01751
OG0001452	Prbb.g_02138	Pray.g_01424
OG0001455	Prbb.g_01112	Pray.g_00905
OG0001458	Prbb.g_01272	Pray.g_00290
OG0001459	Prbb.g_00115	Pray.g_00327
OG0001461	Prbb.g_00773	Pray.g_00484
OG0001464	Prbb.g_01448, Prbb.g_01021	Pray.g_00602
OG0001465	Prbb.g_00901	Pray.g_01901
OG0001469	Prbb.g_01519	Pray.g_00066
OG0001472	Prbb.g_00849	Pray.g_00410
OG0001473	Prbb.g_00956	Pray.g_00419
OG0001474	Prbb.g_01901	Pray.g_00421
OG0001475	Prbb.g_00898	Pray.g_00593
OG0001476	Prbb.g_00899	Pray.g_00594
OG0001477	Prbb.g_00900	Pray.g_00595
OG0001478	Prbb.g_01660	Pray.g_00601
OG0001479	Prbb.g_01494	Pray.g_00628
OG0001480	Prbb.g_00439	Pray.g_00133
OG0001482	Prbb.g_00464	Pray.g_01574
OG0001486	Prbb.g_00953	Pray.g_00472
OG0001487	Prbb.g_00625	Pray.g_00307
OG0001491	Prbb.g_01105	Pray.g_00324
OG0001492	Prbb.g_00816	Pray.g_00381
OG0001493	Prbb.g_01902	Pray.g_00422
OG0001494	Prbb.g_01903	Pray.g_00423
OG0001495	Prbb.g_01904	Pray.g_00424
OG0001496	Prbb.g_01905	Pray.g_00425
OG0001497	Prbb.g_01906	Pray.g_00426
OG0001498	Prbb.g_01907	Pray.g_00427
OG0001499	Prbb.g_01908	Pray.g_00428
OG0001500	Prbb.g_01909	Pray.g_00429
OG0001501	Prbb.g_01910	Pray.g_00430
OG0001502	Prbb.g_01911	Pray.g_00431
OG0001503	Prbb.g_01912	Pray.g_00432
OG0001507	Prbb.g_01536	Pray.g_00082
OG0001510	Prbb.g_02022	Pray.g_01326
OG0001511	Prbb.g_01333	Pray.g_01569
OG0001515	Prbb.g_01788	Pray.g_00294
OG0001516	Prbb.g_01011	Pray.g_00533
OG0001517	Prbb.g_00097	Pray.g_00611
OG0001518	Prbb.g_01301, Prbb.g_01303, Prbb.g_01297	Pray.g_01579
OG0001520	Prbb.g_01163	Pray.g_00311
OG0001523	Prbb.g_00110	Pray.g_00228
OG0001524	Prbb.g_01249	Pray.g_00854
OG0001527	Prbb.g_01317	Pray.g_00129
OG0001528	Prbb.g_01793	Pray.g_01925
OG0001529	Prbb.g_01306	Pray.g_01922
OG0001530	Prbb.g_01162	Pray.g_00310
OG0001533	Prbb.g_01250	Pray.g_00882
OG0001535	Prbb.g_00846	Pray.g_00407
OG0001536	Prbb.g_01097	Pray.g_00131
OG0001538	Prbb.g_01602	Pray.g_01899
OG0001539	Prbb.g_01261	Pray.g_01884
OG0001541	Prbb.g_00857	Pray.g_01796
OG0001543	Prbb.g_01257	Pray.g_01605
OG0001549	Prbb.g_00184	Pray.g_00163
OG0001550	Prbb.g_00358	Pray.g_00785
OG0001551	Prbb.g_00052	Pray.g_00809
OG0001552	Prbb.g_01215	Pray.g_00846
OG0001553	Prbb.g_01267	Pray.g_00869
OG0001554	Prbb.g_01080	Pray.g_00870
OG0001555	Prbb.g_01089	Pray.g_00947
OG0001556	Prbb.g_01552	Pray.g_00959
OG0001557	Prbb.g_00682	Pray.g_01086
OG0001559	Prbb.g_01191	Pray.g_00295
OG0001560	Prbb.g_01028	Pray.g_00316
OG0001561	Prbb.g_01343	Pray.g_00412
OG0001562	Prbb.g_00744	Pray.g_00550
OG0001563	Prbb.g_00109	Pray.g_00609
OG0001564	Prbb.g_01074	Pray.g_00610
OG0001565	Prbb.g_00751	Pray.g_00612
OG0001566	Prbb.g_01088	Pray.g_00615
OG0001567	Prbb.g_01280	Pray.g_00621
OG0001568	Prbb.g_00096	Pray.g_00134
OG0001569	Prbb.g_01178	Pray.g_00130
OG0001570	Prbb.g_01183	Pray.g_00124
OG0001571	Prbb.g_01214	Pray.g_00111
OG0001572	Prbb.g_01258	Pray.g_00101
OG0001573	Prbb.g_01102	Pray.g_00098
OG0001575	Prbb.g_01340	Pray.g_01904
OG0001576	Prbb.g_01206	Pray.g_01893
OG0001577	Prbb.g_01920	Pray.g_01832
OG0001578	Prbb.g_01638	Pray.g_01830
OG0001579	Prbb.g_00875	Pray.g_01742
OG0001582	Prbb.g_01033	Pray.g_01639
OG0001583	Prbb.g_00759	Pray.g_01637
OG0001584	Prbb.g_01554	Pray.g_01636
OG0001585	Prbb.g_01779	Pray.g_01626
OG0001586	Prbb.g_01623	Pray.g_01383
OG0001591	Prbb.g_01140	Pray.g_00840
OG0001594	Prbb.g_01551	Pray.g_00958
OG0001595	Prbb.g_01285	Pray.g_01057
OG0001597	Prbb.g_01394	Pray.g_00414
OG0001599	Prbb.g_01898	Pray.g_00088
OG0001600	Prbb.g_01559	Pray.g_00087
OG0001601	Prbb.g_01558	Pray.g_00086
OG0001602	Prbb.g_01557	Pray.g_00085
OG0001603	Prbb.g_01181	Pray.g_01584
OG0001604	Prbb.g_01393	Pray.g_01546
OG0001606	Prbb.g_00399	Pray.g_00818
OG0001609	Prbb.g_01795	Pray.g_00845
OG0001616	Prbb.g_01374	Pray.g_01907
OG0001617	Prbb.g_00877	Pray.g_01855
OG0001618	Prbb.g_01211	Pray.g_01853
OG0001624	Prbb.g_00755	Pray.g_00416
OG0001629	Prbb.g_00072	Pray.g_01851
OG0001646	Prbb.g_01167, Prbb.g_01275	Pray.g_00267
OG0001695	Prbb.g_00855	Pray.g_01795
OG0001699	Prbb.g_01296	Pray.g_01056
OG0001705	Prbb.g_01331	Pray.g_00121
OG0001713	Prbb.g_02096	Pray.g_01807
OG0001720	Prbb.g_00863	Pray.g_01767
OG0001736	Prbb.g_00949	Pray.g_00468
OG0001794	Prbb.g_01397	Pray.g_01590
OG0001819	Prbb.g_01631	Pray.g_00896
OG0001829	Prbb.g_01337	Pray.g_01594
OG0001843	Prbb.g_00858	Pray.g_01799
OG0001866	Prbb.g_01198	Pray.g_01924
OG0001877	Prbb.g_01440	Pray.g_00873
OG0002156	Prbb.g_00862	Pray.g_01783
OG0002340	Prbb.g_00039	Pray.g_00913
OG0003036	Prbb.g_00860	Pray.g_01781
