Orthogroup	Prbb	Prbe
OG0001059	Prbb.g_01874	Prbe.g_00932
OG0001060	Prbb.g_01875	Prbe.g_00931
OG0001061	Prbb.g_01876	Prbe.g_00930
OG0001062	Prbb.g_01877	Prbe.g_00929
OG0001063	Prbb.g_01878	Prbe.g_00928
OG0001064	Prbb.g_01880	Prbe.g_00926
OG0001065	Prbb.g_01922	Prbe.g_00922
OG0001066	Prbb.g_01924	Prbe.g_00920
OG0001067	Prbb.g_01925	Prbe.g_00919
OG0001068	Prbb.g_01927	Prbe.g_01112
OG0001069	Prbb.g_01928	Prbe.g_01111
OG0001070	Prbb.g_01929	Prbe.g_01110
OG0001071	Prbb.g_01930	Prbe.g_01109
OG0001072	Prbb.g_01931	Prbe.g_01108
OG0001073	Prbb.g_01932	Prbe.g_01107
OG0001074	Prbb.g_01933	Prbe.g_01106
OG0001075	Prbb.g_01934	Prbe.g_01105
OG0001076	Prbb.g_01935	Prbe.g_01104
OG0001077	Prbb.g_01936	Prbe.g_01103
OG0001078	Prbb.g_01937	Prbe.g_01102
OG0001079	Prbb.g_01938	Prbe.g_01101
OG0001080	Prbb.g_01939	Prbe.g_01100
OG0001081	Prbb.g_01948	Prbe.g_01096
OG0001082	Prbb.g_01947	Prbe.g_01095
OG0001083	Prbb.g_01943	Prbe.g_01092
OG0001084	Prbb.g_01945	Prbe.g_01093
OG0001085	Prbb.g_01946	Prbe.g_01094
OG0001086	Prbb.g_01942	Prbe.g_01097
OG0001087	Prbb.g_01941	Prbe.g_01098
OG0001088	Prbb.g_01940	Prbe.g_01099
OG0001089	Prbb.g_01958	Prbe.g_01089
OG0001090	Prbb.g_01960	Prbe.g_01087
OG0001091	Prbb.g_01961	Prbe.g_01086
OG0001092	Prbb.g_01962	Prbe.g_01085
OG0001093	Prbb.g_01963	Prbe.g_01084
OG0001094	Prbb.g_01964	Prbe.g_01083
OG0001095	Prbb.g_01965	Prbe.g_01082
OG0001096	Prbb.g_01966	Prbe.g_01081
OG0001097	Prbb.g_01967	Prbe.g_01080
OG0001098	Prbb.g_01968	Prbe.g_01079
OG0001099	Prbb.g_01969	Prbe.g_01078
OG0001100	Prbb.g_01970	Prbe.g_00867
OG0001101	Prbb.g_01971	Prbe.g_00866
OG0001102	Prbb.g_01972	Prbe.g_00865
OG0001103	Prbb.g_01973	Prbe.g_00864
OG0001104	Prbb.g_01974	Prbe.g_00863
OG0001105	Prbb.g_01975	Prbe.g_00862
OG0001106	Prbb.g_01976	Prbe.g_00861
OG0001107	Prbb.g_01977	Prbe.g_00860
OG0001108	Prbb.g_01978	Prbe.g_00859
OG0001109	Prbb.g_01979	Prbe.g_00858
OG0001110	Prbb.g_01980	Prbe.g_00857
OG0001111	Prbb.g_01981	Prbe.g_00856
OG0001112	Prbb.g_01982	Prbe.g_00855
OG0001113	Prbb.g_01983	Prbe.g_00854
OG0001114	Prbb.g_01984	Prbe.g_00853
OG0001115	Prbb.g_01985	Prbe.g_00852
OG0001116	Prbb.g_01986	Prbe.g_00851
OG0001117	Prbb.g_01987	Prbe.g_00850
OG0001118	Prbb.g_01988	Prbe.g_00849
OG0001119	Prbb.g_01989	Prbe.g_00848
OG0001120	Prbb.g_01990	Prbe.g_00847
OG0001121	Prbb.g_01992	Prbe.g_00845
OG0001122	Prbb.g_01993	Prbe.g_00844
OG0001123	Prbb.g_01994	Prbe.g_00843
OG0001124	Prbb.g_01996	Prbe.g_00841
OG0001125	Prbb.g_01998	Prbe.g_00839
OG0001126	Prbb.g_01999	Prbe.g_00838
OG0001127	Prbb.g_02002	Prbe.g_00835
OG0001128	Prbb.g_02003	Prbe.g_00834
OG0001129	Prbb.g_02004	Prbe.g_00833
OG0001130	Prbb.g_02007	Prbe.g_00830
OG0001131	Prbb.g_02008	Prbe.g_00829
OG0001132	Prbb.g_02009	Prbe.g_00828
OG0001133	Prbb.g_02010	Prbe.g_00827
OG0001134	Prbb.g_02011	Prbe.g_00826
OG0001135	Prbb.g_02012	Prbe.g_00825
OG0001136	Prbb.g_02013	Prbe.g_00824
OG0001137	Prbb.g_02014	Prbe.g_00823
OG0001138	Prbb.g_02015	Prbe.g_00822
OG0001139	Prbb.g_02017	Prbe.g_00820
OG0001140	Prbb.g_02018	Prbe.g_00819
OG0001141	Prbb.g_02019	Prbe.g_00818
OG0001142	Prbb.g_02024	Prbe.g_00814
OG0001143	Prbb.g_02025	Prbe.g_00813
OG0001144	Prbb.g_02026	Prbe.g_00812
OG0001145	Prbb.g_02027	Prbe.g_00811
OG0001146	Prbb.g_02028	Prbe.g_00810
OG0001147	Prbb.g_02029	Prbe.g_00809
OG0001148	Prbb.g_02030	Prbe.g_00808
OG0001149	Prbb.g_02031	Prbe.g_00806
OG0001150	Prbb.g_02032	Prbe.g_00805
OG0001151	Prbb.g_02035	Prbe.g_00801
OG0001152	Prbb.g_02036	Prbe.g_00800
OG0001153	Prbb.g_02037	Prbe.g_00799
OG0001154	Prbb.g_02039	Prbe.g_00797
OG0001155	Prbb.g_02041	Prbe.g_00795
OG0001156	Prbb.g_02043	Prbe.g_00793
OG0001157	Prbb.g_02045	Prbe.g_00791
OG0001158	Prbb.g_02047	Prbe.g_00789
OG0001159	Prbb.g_02048	Prbe.g_00788
OG0001160	Prbb.g_02049	Prbe.g_00787
OG0001161	Prbb.g_02050	Prbe.g_00786
OG0001162	Prbb.g_02051	Prbe.g_00785
OG0001163	Prbb.g_02052	Prbe.g_00784
OG0001164	Prbb.g_02053	Prbe.g_00783
OG0001165	Prbb.g_02054	Prbe.g_00782
OG0001166	Prbb.g_02055	Prbe.g_00781
OG0001167	Prbb.g_02056	Prbe.g_00779
OG0001168	Prbb.g_02057	Prbe.g_00778
OG0001169	Prbb.g_02058	Prbe.g_00777
OG0001170	Prbb.g_02059	Prbe.g_00776
OG0001171	Prbb.g_02060	Prbe.g_00775
OG0001172	Prbb.g_02062	Prbe.g_00773
OG0001173	Prbb.g_02064	Prbe.g_00771
OG0001174	Prbb.g_02065	Prbe.g_00770
OG0001175	Prbb.g_02066	Prbe.g_00769
OG0001176	Prbb.g_02068	Prbe.g_00767
OG0001177	Prbb.g_02070	Prbe.g_00765
OG0001178	Prbb.g_02074	Prbe.g_00762
OG0001179	Prbb.g_02075	Prbe.g_00761
OG0001180	Prbb.g_02076	Prbe.g_00760
OG0001181	Prbb.g_02077	Prbe.g_00759
OG0001182	Prbb.g_02078	Prbe.g_00758
OG0001183	Prbb.g_02079	Prbe.g_00745
OG0001184	Prbb.g_02097	Prbe.g_00747
OG0001185	Prbb.g_02099	Prbe.g_00749
OG0001186	Prbb.g_02100	Prbe.g_00750
OG0001187	Prbb.g_02101	Prbe.g_00751
OG0001188	Prbb.g_02102	Prbe.g_00752
OG0001189	Prbb.g_02103	Prbe.g_00753
OG0001190	Prbb.g_02104	Prbe.g_00754
OG0001191	Prbb.g_02105	Prbe.g_00755
OG0001192	Prbb.g_02106	Prbe.g_00756
OG0001193	Prbb.g_02107	Prbe.g_01134
OG0001194	Prbb.g_02108	Prbe.g_01135
OG0001195	Prbb.g_02109	Prbe.g_01136
OG0001196	Prbb.g_02110	Prbe.g_01137
OG0001197	Prbb.g_02111	Prbe.g_01138
OG0001198	Prbb.g_02112	Prbe.g_01139
OG0001199	Prbb.g_02113	Prbe.g_01140
OG0001200	Prbb.g_02114	Prbe.g_01141
OG0001201	Prbb.g_02115	Prbe.g_01142
OG0001202	Prbb.g_02116	Prbe.g_01143
OG0001203	Prbb.g_02118	Prbe.g_01145
OG0001204	Prbb.g_02120	Prbe.g_01147
OG0001205	Prbb.g_02122	Prbe.g_01149
OG0001206	Prbb.g_02123	Prbe.g_01150
OG0001207	Prbb.g_02124	Prbe.g_01151
OG0001208	Prbb.g_02125	Prbe.g_01152
OG0001209	Prbb.g_02126	Prbe.g_01153
OG0001210	Prbb.g_02127	Prbe.g_01154
OG0001211	Prbb.g_02128	Prbe.g_01155
OG0001212	Prbb.g_02129	Prbe.g_01156
OG0001213	Prbb.g_02130	Prbe.g_01157
OG0001214	Prbb.g_02132	Prbe.g_01159
OG0001215	Prbb.g_02133	Prbe.g_01160
OG0001216	Prbb.g_02134	Prbe.g_01161
OG0001217	Prbb.g_02135	Prbe.g_01162
OG0001218	Prbb.g_02136	Prbe.g_01163
OG0001219	Prbb.g_02139	Prbe.g_01166
OG0001220	Prbb.g_02140	Prbe.g_01167
OG0001221	Prbb.g_02145	Prbe.g_01171
OG0001222	Prbb.g_02146	Prbe.g_01172
OG0001223	Prbb.g_02147	Prbe.g_01173
OG0001224	Prbb.g_02149	Prbe.g_01175
OG0001225	Prbb.g_02150	Prbe.g_01176
OG0001226	Prbb.g_02151	Prbe.g_01177
OG0001227	Prbb.g_02152	Prbe.g_01178
OG0001228	Prbb.g_02153	Prbe.g_01179
OG0001229	Prbb.g_02154	Prbe.g_01180
OG0001230	Prbb.g_02155	Prbe.g_01181
OG0001231	Prbb.g_02156	Prbe.g_01182
OG0001232	Prbb.g_02164	Prbe.g_01185
OG0001233	Prbb.g_02165	Prbe.g_01186
OG0001234	Prbb.g_02166	Prbe.g_01187
OG0001235	Prbb.g_02167	Prbe.g_01188
OG0001236	Prbb.g_02169	Prbe.g_01190
OG0001237	Prbb.g_02170	Prbe.g_01191
OG0001238	Prbb.g_02173	Prbe.g_01194
OG0001239	Prbb.g_02174	Prbe.g_01195
OG0001240	Prbb.g_02175	Prbe.g_01196
OG0001241	Prbb.g_02178	Prbe.g_01056
OG0001242	Prbb.g_02180	Prbe.g_01057
OG0001243	Prbb.g_02181	Prbe.g_01058
OG0001244	Prbb.g_02182	Prbe.g_01059
OG0001245	Prbb.g_02183	Prbe.g_01060
OG0001246	Prbb.g_02185	Prbe.g_01061
OG0001247	Prbb.g_02186	Prbe.g_01062
OG0001248	Prbb.g_02187	Prbe.g_01063
OG0001249	Prbb.g_02188	Prbe.g_01064
OG0001250	Prbb.g_02189	Prbe.g_01065
OG0001251	Prbb.g_00147	Prbe.g_01632
OG0001252	Prbb.g_00195	Prbe.g_01682
OG0001253	Prbb.g_00207	Prbe.g_01697
OG0001255	Prbb.g_00393	Prbe.g_01891
OG0001257	Prbb.g_00487	Prbe.g_00651
OG0001258	Prbb.g_00502	Prbe.g_00635
OG0001259	Prbb.g_00590	Prbe.g_00544
OG0001260	Prbb.g_01027, Prbb.g_01446	Prbe.g_01312
OG0001261	Prbb.g_00818	Prbe.g_01258
OG0001262	Prbb.g_01370	Prbe.g_01275
OG0001263	Prbb.g_00909	Prbe.g_01570
OG0001264	Prbb.g_00931	Prbe.g_00416
OG0001265	Prbb.g_01043	Prbe.g_01393
OG0001267	Prbb.g_01534	Prbe.g_01567
OG0001268	Prbb.g_01520	Prbe.g_01552
OG0001269	Prbb.g_01609	Prbe.g_00398
OG0001270	Prbb.g_01727	Prbe.g_00268
OG0001271	Prbb.g_01739	Prbe.g_00255
OG0001272	Prbb.g_01371	Prbe.g_00486
OG0001273	Prbb.g_00522	Prbe.g_00194
OG0001274	Prbb.g_01778	Prbe.g_00017
OG0001275	Prbb.g_01086	Prbe.g_01624
OG0001276	Prbb.g_01781	Prbe.g_01414
OG0001277	Prbb.g_01790, Prbb.g_01899	Prbe.g_01026
OG0001278	Prbb.g_01815	Prbe.g_00994
OG0001279	Prbb.g_01819	Prbe.g_00990
OG0001280	Prbb.g_01822	Prbe.g_00987
OG0001281	Prbb.g_01926	Prbe.g_01113
OG0001282	Prbb.g_01279	Prbe.g_00980
OG0001283	Prbb.g_02042	Prbe.g_00794
OG0001284	Prbb.g_02073	Prbe.g_00763
OG0001285	Prbb.g_02119	Prbe.g_01146
OG0001286	Prbb.g_02177	Prbe.g_01198
OG0001287	Prbb.g_01180	Prbe.g_00018
OG0001288	Prbb.g_00442	Prbe.g_01935
OG0001290	Prbb.g_00031	Prbe.g_00131
OG0001291	Prbb.g_00126	Prbe.g_00176
OG0001292	Prbb.g_00129	Prbe.g_00179
OG0001293	Prbb.g_00131	Prbe.g_00181
OG0001294	Prbb.g_00148	Prbe.g_01633
OG0001295	Prbb.g_00176	Prbe.g_01663
OG0001296	Prbb.g_00183	Prbe.g_01670
OG0001297	Prbb.g_00256	Prbe.g_01748
OG0001298	Prbb.g_00301	Prbe.g_01796
OG0001299	Prbb.g_00308	Prbe.g_01805
OG0001300	Prbb.g_01077	Prbe.g_00913
OG0001301	Prbb.g_00638	Prbe.g_01483
OG0001302	Prbb.g_01800	Prbe.g_01054, Prbe.g_01133
OG0001303	Prbb.g_00754	Prbe.g_01612
OG0001304	Prbb.g_01061	Prbe.g_01306
OG0001305	Prbb.g_01066	Prbe.g_01301
OG0001306	Prbb.g_02163	Prbe.g_01184
OG0001307	Prbb.g_00940	Prbe.g_00912
OG0001308	Prbb.g_01071	Prbe.g_00204
OG0001309	Prbb.g_02121	Prbe.g_01148
OG0001310	Prbb.g_01247	Prbe.g_00056
OG0001311	Prbb.g_01483	Prbe.g_01516
OG0001312	Prbb.g_01610	Prbe.g_00399
OG0001313	Prbb.g_00758	Prbe.g_01920
OG0001314	Prbb.g_01844	Prbe.g_00962
OG0001315	Prbb.g_01879	Prbe.g_00927
OG0001316	Prbb.g_02038	Prbe.g_00798
OG0001318	Prbb.g_00199	Prbe.g_01685
OG0001319	Prbb.g_00295	Prbe.g_01790
OG0001320	Prbb.g_01542	Prbe.g_00005
OG0001322	Prbb.g_00747	Prbe.g_01598
OG0001323	Prbb.g_00921	Prbe.g_00405
OG0001324	Prbb.g_01433	Prbe.g_00685
OG0001325	Prbb.g_01325	Prbe.g_00724
OG0001326	Prbb.g_01207	Prbe.g_00013
OG0001327	Prbb.g_01579	Prbe.g_00205
OG0001328	Prbb.g_01591	Prbe.g_00888
OG0001329	Prbb.g_02171	Prbe.g_01193
OG0001330	Prbb.g_01774	Prbe.g_00222
OG0001331	Prbb.g_01820	Prbe.g_00989
OG0001332	Prbb.g_01868	Prbe.g_00938
OG0001333	Prbb.g_02005	Prbe.g_00832
OG0001334	Prbb.g_02063	Prbe.g_00772
OG0001335	Prbb.g_02117	Prbe.g_01144
OG0001336	Prbb.g_00186	Prbe.g_01672
OG0001338	Prbb.g_01103	Prbe.g_00874
OG0001349	Prbb.g_00513	Prbe.g_00624
OG0001350	Prbb.g_00518	Prbe.g_00619
OG0001352	Prbb.g_00687	Prbe.g_00456
OG0001356	Prbb.g_00912	Prbe.g_00103
OG0001359	Prbb.g_01892	Prbe.g_00046
OG0001360	Prbb.g_01893	Prbe.g_00047
OG0001362	Prbb.g_01196	Prbe.g_00721
OG0001364	Prbb.g_01759	Prbe.g_00236
OG0001365	Prbb.g_00955	Prbe.g_00161
OG0001368	Prbb.g_02072	Prbe.g_00764
OG0001369	Prbb.g_01044	Prbe.g_01394
OG0001370	Prbb.g_01213, Prbb.g_01193	Prbe.g_01629, Prbe.g_00686, Prbe.g_00084
OG0001371	Prbb.g_00122	Prbe.g_00171
OG0001372	Prbb.g_00123	Prbe.g_00173
OG0001373	Prbb.g_00130	Prbe.g_00180
OG0001374	Prbb.g_00142	Prbe.g_00191
OG0001376	Prbb.g_00291	Prbe.g_01786
OG0001377	Prbb.g_00312	Prbe.g_01810
OG0001379	Prbb.g_01725	Prbe.g_00270
OG0001380	Prbb.g_01073	Prbe.g_01202
OG0001381	Prbb.g_00459	Prbe.g_00675
OG0001382	Prbb.g_00467	Prbe.g_00669
OG0001383	Prbb.g_00515	Prbe.g_00622
OG0001385	Prbb.g_00669	Prbe.g_01452
OG0001386	Prbb.g_00679	Prbe.g_00448
OG0001387	Prbb.g_00681	Prbe.g_00450
OG0001388	Prbb.g_00692	Prbe.g_00461
OG0001389	Prbb.g_00718	Prbe.g_01435
OG0001390	Prbb.g_00086	Prbe.g_01604
OG0001391	Prbb.g_00957	Prbe.g_01316
OG0001392	Prbb.g_00911	Prbe.g_00102
OG0001393	Prbb.g_00913	Prbe.g_00104
OG0001394	Prbb.g_00937	Prbe.g_00422
OG0001395	Prbb.g_00941	Prbe.g_00425
OG0001396	Prbb.g_01388	Prbe.g_01023
OG0001397	Prbb.g_01052	Prbe.g_01405
OG0001398	Prbb.g_00888	Prbe.g_01293
OG0001399	Prbb.g_00910	Prbe.g_00094
OG0001400	Prbb.g_00903	Prbe.g_01621
OG0001401	Prbb.g_01139	Prbe.g_00051
OG0001402	Prbb.g_01532	Prbe.g_01564
OG0001403	Prbb.g_01587	Prbe.g_00892
OG0001404	Prbb.g_01116	Prbe.g_01408
OG0001405	Prbb.g_01640	Prbe.g_00372
OG0001406	Prbb.g_01726	Prbe.g_00269
OG0001407	Prbb.g_01730	Prbe.g_00266
OG0001408	Prbb.g_01775	Prbe.g_00221
OG0001409	Prbb.g_01141	Prbe.g_01123
OG0001410	Prbb.g_01125	Prbe.g_00003
OG0001412	Prbb.g_00969	Prbe.g_01330
OG0001414	Prbb.g_02023	Prbe.g_01602
OG0001417	Prbb.g_00680	Prbe.g_00449
OG0001418	Prbb.g_01179	Prbe.g_00733
OG0001419	Prbb.g_00961	Prbe.g_01322
OG0001420	Prbb.g_01913	Prbe.g_00106
OG0001421	Prbb.g_00918	Prbe.g_00111
OG0001422	Prbb.g_00740	Prbe.g_00716
OG0001423	Prbb.g_01223	Prbe.g_00712
OG0001424	Prbb.g_01895	Prbe.g_00218
OG0001427	Prbb.g_01796	Prbe.g_01049
OG0001429	Prbb.g_01001	Prbe.g_01360
OG0001431	Prbb.g_00902	Prbe.g_00053
OG0001432	Prbb.g_00750	Prbe.g_01620
OG0001434	Prbb.g_01432, Prbb.g_01270	Prbe.g_00010, Prbe.g_01025
OG0001435	Prbb.g_01113	Prbe.g_01585
OG0001436	Prbb.g_01164	Prbe.g_00997
OG0001444	Prbb.g_01496	Prbe.g_01529
OG0001445	Prbb.g_01634	Prbe.g_00033
OG0001446	Prbb.g_01635	Prbe.g_00034
OG0001447	Prbb.g_01636	Prbe.g_01575
OG0001448	Prbb.g_00732	Prbe.g_00028
OG0001449	Prbb.g_00876	Prbe.g_00349
OG0001450	Prbb.g_00883, Prbb.g_00881	Prbe.g_01126
OG0001450	Prbb.g_01556	Prbe.g_01031
OG0001451	Prbb.g_01665, Prbb.g_01664	Prbe.g_00698
OG0001452	Prbb.g_02138	Prbe.g_01165
OG0001455	Prbb.g_01112	Prbe.g_00703
OG0001456	Prbb.g_00390	Prbe.g_00545
OG0001458	Prbb.g_01272	Prbe.g_00707
OG0001459	Prbb.g_00115	Prbe.g_00378
OG0001461	Prbb.g_00773	Prbe.g_01442
OG0001465	Prbb.g_00901	Prbe.g_01613
OG0001466	Prbb.g_01248	Prbe.g_00206
OG0001469	Prbb.g_01519	Prbe.g_01551
OG0001473	Prbb.g_00956	Prbe.g_01315
OG0001482	Prbb.g_00464	Prbe.g_00040
OG0001486	Prbb.g_00953	Prbe.g_00437
OG0001487	Prbb.g_00625	Prbe.g_00509
OG0001492	Prbb.g_00816	Prbe.g_01256
OG0001504	Prbb.g_00948	Prbe.g_00432
OG0001505	Prbb.g_01281	Prbe.g_00023
OG0001520	Prbb.g_01163	Prbe.g_00998
OG0001522	Prbb.g_01338	Prbe.g_01122, Prbe.g_00073
OG0001526	Prbb.g_00916	Prbe.g_00109
OG0001530	Prbb.g_01162	Prbe.g_00999
OG0001531	Prbb.g_01176	Prbe.g_00710, Prbe.g_00736
OG0001535	Prbb.g_00846	Prbe.g_01287
OG0001541	Prbb.g_00857	Prbe.g_00088
OG0001544	Prbb.g_01210	Prbe.g_00022
OG0001545	Prbb.g_00928	Prbe.g_00413
OG0001546	Prbb.g_00820	Prbe.g_01260
OG0001547	Prbb.g_01295	Prbe.g_00083, Prbe.g_00687
OG0001548	Prbb.g_02021	Prbe.g_01608, Prbe.g_00726
OG0001558	Prbb.g_01220	Prbe.g_00072
OG0001579	Prbb.g_00875	Prbe.g_00335
OG0001587	Prbb.g_01437	Prbe.g_00157
OG0001588	Prbb.g_01896	Prbe.g_01610
OG0001593	Prbb.g_01235	Prbe.g_00670
OG0001608	Prbb.g_01949	Prbe.g_00202
OG0001617	Prbb.g_00877	Prbe.g_00329
OG0001618	Prbb.g_01211	Prbe.g_00917
OG0001622	Prbb.g_01412	Prbe.g_00741
OG0001632	Prbb.g_01253	Prbe.g_00211
OG0001633	Prbb.g_01914	Prbe.g_00203
OG0001634	Prbb.g_01413	Prbe.g_00742
OG0001635	Prbb.g_01414	Prbe.g_00743
OG0001636	Prbb.g_01415	Prbe.g_00744
OG0001714	Prbb.g_01724	Prbe.g_00271
OG0001715	Prbb.g_02067	Prbe.g_00768
OG0001716	Prbb.g_01485	Prbe.g_01518
OG0001717	Prbb.g_01084	Prbe.g_00099
OG0001718	Prbb.g_00113	Prbe.g_00093
OG0001719	Prbb.g_00395	Prbe.g_01893
OG0001720	Prbb.g_00863	Prbe.g_00160
OG0001721	Prbb.g_01202	Prbe.g_00684, Prbe.g_00004
OG0001736	Prbb.g_00949	Prbe.g_00433
OG0001737	Prbb.g_00056	Prbe.g_00141
OG0001738	Prbb.g_00167	Prbe.g_01654
OG0001739	Prbb.g_00166	Prbe.g_01653
OG0001740	Prbb.g_00165	Prbe.g_01652
OG0001741	Prbb.g_00155	Prbe.g_01641
OG0001742	Prbb.g_01801	Prbe.g_01606
OG0001743	Prbb.g_00296	Prbe.g_01791
OG0001744	Prbb.g_01866	Prbe.g_00940
OG0001745	Prbb.g_00569	Prbe.g_00569
OG0001746	Prbb.g_01599	Prbe.g_00879
OG0001747	Prbb.g_01503	Prbe.g_01536
OG0001748	Prbb.g_00699	Prbe.g_00467
OG0001749	Prbb.g_00688	Prbe.g_00457
OG0001750	Prbb.g_01053	Prbe.g_01406
OG0001751	Prbb.g_01046	Prbe.g_01396
OG0001752	Prbb.g_01041	Prbe.g_01390
OG0001753	Prbb.g_00987	Prbe.g_01346
OG0001754	Prbb.g_01056	Prbe.g_01311
OG0001755	Prbb.g_00945	Prbe.g_00429
OG0001756	Prbb.g_00788	Prbe.g_01227
OG0001757	Prbb.g_00092	Prbe.g_00016
OG0001758	Prbb.g_01621	Prbe.g_01276
OG0001759	Prbb.g_00842	Prbe.g_01283
OG0001760	Prbb.g_00923	Prbe.g_00407
OG0001761	Prbb.g_00676	Prbe.g_00446
OG0001762	Prbb.g_00666	Prbe.g_01455
OG0001763	Prbb.g_00178	Prbe.g_01665
OG0001764	Prbb.g_00417	Prbe.g_01916
OG0001765	Prbb.g_00383	Prbe.g_01884
OG0001766	Prbb.g_00382	Prbe.g_01883
OG0001767	Prbb.g_00381	Prbe.g_01882
OG0001768	Prbb.g_00380	Prbe.g_01881
OG0001769	Prbb.g_00379	Prbe.g_01880
OG0001770	Prbb.g_02016	Prbe.g_00821
OG0001771	Prbb.g_02000	Prbe.g_00837
OG0001772	Prbb.g_00188	Prbe.g_01674
OG0001773	Prbb.g_00709	Prbe.g_00164
OG0001774	Prbb.g_00236	Prbe.g_01728
OG0001775	Prbb.g_00242	Prbe.g_01734
OG0001776	Prbb.g_00896	Prbe.g_00907
OG0001777	Prbb.g_02137	Prbe.g_01164
OG0001778	Prbb.g_02141	Prbe.g_01168
OG0001779	Prbb.g_02142	Prbe.g_01169
OG0001780	Prbb.g_00894	Prbe.g_01401
OG0001781	Prbb.g_02148	Prbe.g_01174
OG0001782	Prbb.g_02162	Prbe.g_01183
OG0001799	Prbb.g_00905	Prbe.g_00217
OG0001800	Prbb.g_00050	Prbe.g_01053
OG0001801	Prbb.g_01386	Prbe.g_01599
OG0001802	Prbb.g_01565	Prbe.g_00728
OG0001803	Prbb.g_01035	Prbe.g_01383
OG0001805	Prbb.g_00104, Prbb.g_01075	Prbe.g_00100
OG0001831	Prbb.g_01522	Prbe.g_01554
OG0001832	Prbb.g_01509	Prbe.g_01542
OG0001834	Prbb.g_01079	Prbe.g_00727
OG0001835	Prbb.g_01410, Prbb.g_01299	Prbe.g_00490
OG0001836	Prbb.g_01633	Prbe.g_01576
OG0001843	Prbb.g_00858	Prbe.g_00087
OG0001852	Prbb.g_01382	Prbe.g_00075
OG0001853	Prbb.g_01572	Prbe.g_01007
OG0001889	Prbb.g_01573	Prbe.g_01008
OG0001890	Prbb.g_01574	Prbe.g_01009
OG0001903	Prbb.g_01251	Prbe.g_01005
OG0001904	Prbb.g_01798	Prbe.g_00024
OG0001922	Prbb.g_01184	Prbe.g_00735
OG0001926	Prbb.g_00098	Prbe.g_00706
OG0001927	Prbb.g_00106	Prbe.g_00095
OG0001928	Prbb.g_00385	Prbe.g_01887
OG0001929	Prbb.g_00471	Prbe.g_00665
OG0001930	Prbb.g_00500	Prbe.g_00637
OG0001931	Prbb.g_00712	Prbe.g_01213
OG0001932	Prbb.g_00728	Prbe.g_01425
OG0001933	Prbb.g_00850	Prbe.g_00014
OG0001934	Prbb.g_00915	Prbe.g_00107
OG0001935	Prbb.g_01072	Prbe.g_01411
OG0001936	Prbb.g_01143	Prbe.g_00734
OG0001937	Prbb.g_01276	Prbe.g_00729
OG0001938	Prbb.g_01283	Prbe.g_00065
OG0001939	Prbb.g_01307	Prbe.g_01838
OG0001941	Prbb.g_01453	Prbe.g_00497
OG0001942	Prbb.g_01454	Prbe.g_00498
OG0001943	Prbb.g_01548	Prbe.g_01582
OG0001944	Prbb.g_01764	Prbe.g_00231
OG0001945	Prbb.g_01891	Prbe.g_00045
OG0001946	Prbb.g_01918	Prbe.g_01580
OG0001947	Prbb.g_01950	Prbe.g_00090
OG0001948	Prbb.g_02033	Prbe.g_00804
OG0001975	Prbb.g_00105	Prbe.g_01409
OG0001976	Prbb.g_01489	Prbe.g_00008
OG0001977	Prbb.g_01630	Prbe.g_00451
OG0001978	Prbb.g_01897	Prbe.g_01011
OG0001979	Prbb.g_01916	Prbe.g_01010
OG0002000	Prbb.g_01567, Prbb.g_01308	Prbe.g_01014
OG0002007	Prbb.g_01015	Prbe.g_01376
OG0002008	Prbb.g_01091	Prbe.g_01600
OG0002009	Prbb.g_01095	Prbe.g_01616
OG0002010	Prbb.g_01104	Prbe.g_00070
OG0002011	Prbb.g_01142	Prbe.g_00914
OG0002012	Prbb.g_01182	Prbe.g_01595
OG0002013	Prbb.g_01274	Prbe.g_00020
OG0002014	Prbb.g_01540	Prbe.g_01572
OG0002015	Prbb.g_01797	Prbe.g_00091
OG0002016	Prbb.g_01805	Prbe.g_01609
OG0002018	Prbb.g_01427	Prbe.g_00032
OG0002046	Prbb.g_00087	Prbe.g_01028
OG0002048	Prbb.g_01361	Prbe.g_01413
OG0002049	Prbb.g_01441	Prbe.g_01601
OG0002050	Prbb.g_00908	Prbe.g_00097
OG0002073	Prbb.g_01152	Prbe.g_01001
OG0002080	Prbb.g_01561	Prbe.g_00700
OG0002086	Prbb.g_01130	Prbe.g_00197
OG0002087	Prbb.g_01194	Prbe.g_00082
OG0002088	Prbb.g_01266	Prbe.g_00711
OG0002089	Prbb.g_01341	Prbe.g_00702
OG0002090	Prbb.g_01363	Prbe.g_01002
OG0002092	Prbb.g_01538	Prbe.g_01569
OG0002094	Prbb.g_00884	Prbe.g_01131
OG0002095	Prbb.g_01917	Prbe.g_01125
OG0002158	Prbb.g_01236	Prbe.g_00715
OG0002198	Prbb.g_00859	Prbe.g_00086
OG0002228	Prbb.g_01042	Prbe.g_01391
OG0002231	Prbb.g_00865	Prbe.g_00876
