Orthogroup	Prbb	Prbn
OG0001058	Prbb.g_01873	Prbn.g_01798
OG0001059	Prbb.g_01874	Prbn.g_01799
OG0001060	Prbb.g_01875	Prbn.g_01800
OG0001061	Prbb.g_01876	Prbn.g_01801
OG0001062	Prbb.g_01877	Prbn.g_01802
OG0001063	Prbb.g_01878	Prbn.g_01803
OG0001064	Prbb.g_01880	Prbn.g_01805
OG0001065	Prbb.g_01922	Prbn.g_01809
OG0001066	Prbb.g_01924	Prbn.g_01811
OG0001067	Prbb.g_01925	Prbn.g_01812
OG0001068	Prbb.g_01927	Prbn.g_01815
OG0001069	Prbb.g_01928	Prbn.g_01816
OG0001070	Prbb.g_01929	Prbn.g_01817
OG0001071	Prbb.g_01930	Prbn.g_01818
OG0001072	Prbb.g_01931	Prbn.g_01819
OG0001073	Prbb.g_01932	Prbn.g_01820
OG0001074	Prbb.g_01933	Prbn.g_01821
OG0001075	Prbb.g_01934	Prbn.g_01822
OG0001076	Prbb.g_01935	Prbn.g_01823
OG0001077	Prbb.g_01936	Prbn.g_01824
OG0001078	Prbb.g_01937	Prbn.g_01825
OG0001079	Prbb.g_01938	Prbn.g_01826
OG0001080	Prbb.g_01939	Prbn.g_01827
OG0001081	Prbb.g_01948	Prbn.g_01831
OG0001082	Prbb.g_01947	Prbn.g_01832
OG0001083	Prbb.g_01943	Prbn.g_01835
OG0001084	Prbb.g_01945	Prbn.g_01834
OG0001085	Prbb.g_01946	Prbn.g_01833
OG0001086	Prbb.g_01942	Prbn.g_01830
OG0001087	Prbb.g_01941	Prbn.g_01829
OG0001088	Prbb.g_01940	Prbn.g_01828
OG0001089	Prbb.g_01958	Prbn.g_01838
OG0001090	Prbb.g_01960	Prbn.g_01840
OG0001091	Prbb.g_01961	Prbn.g_01841
OG0001092	Prbb.g_01962	Prbn.g_01842
OG0001093	Prbb.g_01963	Prbn.g_01843
OG0001094	Prbb.g_01964	Prbn.g_01844
OG0001095	Prbb.g_01965	Prbn.g_01845
OG0001096	Prbb.g_01966	Prbn.g_01846
OG0001097	Prbb.g_01967	Prbn.g_01847
OG0001098	Prbb.g_01968	Prbn.g_01848
OG0001099	Prbb.g_01969	Prbn.g_01849
OG0001100	Prbb.g_01970	Prbn.g_01850
OG0001101	Prbb.g_01971	Prbn.g_01851
OG0001102	Prbb.g_01972	Prbn.g_01852
OG0001103	Prbb.g_01973	Prbn.g_01853
OG0001104	Prbb.g_01974	Prbn.g_01854
OG0001105	Prbb.g_01975	Prbn.g_01855
OG0001106	Prbb.g_01976	Prbn.g_01856
OG0001107	Prbb.g_01977	Prbn.g_01857
OG0001108	Prbb.g_01978	Prbn.g_01858
OG0001109	Prbb.g_01979	Prbn.g_01859
OG0001110	Prbb.g_01980	Prbn.g_01860
OG0001111	Prbb.g_01981	Prbn.g_01861
OG0001112	Prbb.g_01982	Prbn.g_01862
OG0001113	Prbb.g_01983	Prbn.g_01863
OG0001114	Prbb.g_01984	Prbn.g_01864
OG0001115	Prbb.g_01985	Prbn.g_01865
OG0001116	Prbb.g_01986	Prbn.g_01866
OG0001117	Prbb.g_01987	Prbn.g_01867
OG0001118	Prbb.g_01988	Prbn.g_01868
OG0001119	Prbb.g_01989	Prbn.g_01869
OG0001120	Prbb.g_01990	Prbn.g_01870
OG0001121	Prbb.g_01992	Prbn.g_01872
OG0001122	Prbb.g_01993	Prbn.g_01873
OG0001123	Prbb.g_01994	Prbn.g_01874
OG0001124	Prbb.g_01996	Prbn.g_01876
OG0001125	Prbb.g_01998	Prbn.g_01878
OG0001126	Prbb.g_01999	Prbn.g_01879
OG0001127	Prbb.g_02002	Prbn.g_01882
OG0001128	Prbb.g_02003	Prbn.g_01883
OG0001129	Prbb.g_02004	Prbn.g_01884
OG0001130	Prbb.g_02007	Prbn.g_01887
OG0001131	Prbb.g_02008	Prbn.g_01888
OG0001132	Prbb.g_02009	Prbn.g_01889
OG0001133	Prbb.g_02010	Prbn.g_01890
OG0001134	Prbb.g_02011	Prbn.g_01891
OG0001135	Prbb.g_02012	Prbn.g_01892
OG0001136	Prbb.g_02013	Prbn.g_01893
OG0001137	Prbb.g_02014	Prbn.g_01894
OG0001138	Prbb.g_02015	Prbn.g_01895
OG0001139	Prbb.g_02017	Prbn.g_01897
OG0001140	Prbb.g_02018	Prbn.g_01898
OG0001141	Prbb.g_02019	Prbn.g_01899
OG0001142	Prbb.g_02024	Prbn.g_01903
OG0001143	Prbb.g_02025	Prbn.g_01904
OG0001144	Prbb.g_02026	Prbn.g_01905
OG0001145	Prbb.g_02027	Prbn.g_01906
OG0001146	Prbb.g_02028	Prbn.g_01907
OG0001147	Prbb.g_02029	Prbn.g_01908
OG0001148	Prbb.g_02030	Prbn.g_01909
OG0001149	Prbb.g_02031	Prbn.g_01911
OG0001150	Prbb.g_02032	Prbn.g_01912
OG0001151	Prbb.g_02035	Prbn.g_01916
OG0001152	Prbb.g_02036	Prbn.g_01917
OG0001153	Prbb.g_02037	Prbn.g_01918
OG0001154	Prbb.g_02039	Prbn.g_01920
OG0001155	Prbb.g_02041	Prbn.g_01017
OG0001156	Prbb.g_02043	Prbn.g_01015
OG0001157	Prbb.g_02045	Prbn.g_01013
OG0001158	Prbb.g_02047	Prbn.g_01011
OG0001159	Prbb.g_02048	Prbn.g_01010
OG0001160	Prbb.g_02049	Prbn.g_01009
OG0001161	Prbb.g_02050	Prbn.g_01008
OG0001162	Prbb.g_02051	Prbn.g_01007
OG0001163	Prbb.g_02052	Prbn.g_01006
OG0001164	Prbb.g_02053	Prbn.g_01005
OG0001165	Prbb.g_02054	Prbn.g_01004
OG0001166	Prbb.g_02055	Prbn.g_01003
OG0001167	Prbb.g_02056	Prbn.g_01001
OG0001168	Prbb.g_02057	Prbn.g_01000
OG0001169	Prbb.g_02058	Prbn.g_00999
OG0001170	Prbb.g_02059	Prbn.g_00998
OG0001171	Prbb.g_02060	Prbn.g_00997
OG0001172	Prbb.g_02062	Prbn.g_00995
OG0001173	Prbb.g_02064	Prbn.g_00993
OG0001174	Prbb.g_02065	Prbn.g_00992
OG0001175	Prbb.g_02066	Prbn.g_00991
OG0001176	Prbb.g_02068	Prbn.g_00989
OG0001177	Prbb.g_02070	Prbn.g_00987
OG0001178	Prbb.g_02074	Prbn.g_00984
OG0001179	Prbb.g_02075	Prbn.g_00983
OG0001180	Prbb.g_02076	Prbn.g_00982
OG0001181	Prbb.g_02077	Prbn.g_00981
OG0001182	Prbb.g_02078	Prbn.g_00980
OG0001183	Prbb.g_02079	Prbn.g_00979
OG0001184	Prbb.g_02097	Prbn.g_00977
OG0001185	Prbb.g_02099	Prbn.g_00975
OG0001186	Prbb.g_02100	Prbn.g_00974
OG0001187	Prbb.g_02101	Prbn.g_00973
OG0001188	Prbb.g_02102	Prbn.g_00972
OG0001189	Prbb.g_02103	Prbn.g_00971
OG0001190	Prbb.g_02104	Prbn.g_00970
OG0001191	Prbb.g_02105	Prbn.g_00969
OG0001192	Prbb.g_02106	Prbn.g_00968
OG0001193	Prbb.g_02107	Prbn.g_00967
OG0001194	Prbb.g_02108	Prbn.g_00966
OG0001195	Prbb.g_02109	Prbn.g_00965
OG0001196	Prbb.g_02110	Prbn.g_00964
OG0001197	Prbb.g_02111	Prbn.g_00963
OG0001198	Prbb.g_02112	Prbn.g_00962
OG0001199	Prbb.g_02113	Prbn.g_00961
OG0001200	Prbb.g_02114	Prbn.g_00960
OG0001201	Prbb.g_02115	Prbn.g_00959
OG0001202	Prbb.g_02116	Prbn.g_00958
OG0001203	Prbb.g_02118	Prbn.g_00957
OG0001204	Prbb.g_02120	Prbn.g_00955
OG0001205	Prbb.g_02122	Prbn.g_00953
OG0001206	Prbb.g_02123	Prbn.g_00952
OG0001207	Prbb.g_02124	Prbn.g_00951
OG0001208	Prbb.g_02125	Prbn.g_00950
OG0001209	Prbb.g_02126	Prbn.g_00949
OG0001210	Prbb.g_02127	Prbn.g_00948
OG0001211	Prbb.g_02128	Prbn.g_00947
OG0001212	Prbb.g_02129	Prbn.g_00946
OG0001213	Prbb.g_02130	Prbn.g_00945
OG0001214	Prbb.g_02132	Prbn.g_00943
OG0001215	Prbb.g_02133	Prbn.g_00942
OG0001216	Prbb.g_02134	Prbn.g_00941
OG0001217	Prbb.g_02135	Prbn.g_00940
OG0001218	Prbb.g_02136	Prbn.g_00939
OG0001219	Prbb.g_02139	Prbn.g_00936
OG0001220	Prbb.g_02140	Prbn.g_00935
OG0001221	Prbb.g_02145	Prbn.g_00931
OG0001222	Prbb.g_02146	Prbn.g_00930
OG0001223	Prbb.g_02147	Prbn.g_00929
OG0001224	Prbb.g_02149	Prbn.g_00927
OG0001225	Prbb.g_02150	Prbn.g_00926
OG0001226	Prbb.g_02151	Prbn.g_00925
OG0001227	Prbb.g_02152	Prbn.g_00924
OG0001228	Prbb.g_02153	Prbn.g_00923
OG0001229	Prbb.g_02154	Prbn.g_00922
OG0001230	Prbb.g_02155	Prbn.g_00921
OG0001231	Prbb.g_02156	Prbn.g_00920
OG0001232	Prbb.g_02164	Prbn.g_00917
OG0001233	Prbb.g_02165	Prbn.g_00916
OG0001234	Prbb.g_02166	Prbn.g_00915
OG0001235	Prbb.g_02167	Prbn.g_00914
OG0001236	Prbb.g_02169	Prbn.g_00912
OG0001237	Prbb.g_02170	Prbn.g_00911
OG0001238	Prbb.g_02173	Prbn.g_00908
OG0001239	Prbb.g_02174	Prbn.g_00907
OG0001240	Prbb.g_02175	Prbn.g_00906
OG0001241	Prbb.g_02178	Prbn.g_00291
OG0001242	Prbb.g_02180	Prbn.g_00292
OG0001243	Prbb.g_02181	Prbn.g_00293
OG0001244	Prbb.g_02182	Prbn.g_00294
OG0001245	Prbb.g_02183	Prbn.g_00295
OG0001246	Prbb.g_02185	Prbn.g_00296
OG0001247	Prbb.g_02186	Prbn.g_00297
OG0001248	Prbb.g_02187	Prbn.g_00298
OG0001249	Prbb.g_02188	Prbn.g_00299
OG0001250	Prbb.g_02189	Prbn.g_00300
OG0001251	Prbb.g_00147	Prbn.g_01329
OG0001252	Prbb.g_00195	Prbn.g_01279
OG0001253	Prbb.g_00207	Prbn.g_01264
OG0001255	Prbb.g_00393	Prbn.g_00104
OG0001257	Prbb.g_00487	Prbn.g_00632
OG0001258	Prbb.g_00502	Prbn.g_00616
OG0001259	Prbb.g_00590	Prbn.g_00525
OG0001260	Prbb.g_01027, Prbb.g_01446	Prbn.g_01456
OG0001261	Prbb.g_00818	Prbn.g_01510
OG0001262	Prbb.g_01370	Prbn.g_01493
OG0001263	Prbb.g_00909	Prbn.g_01168
OG0001264	Prbb.g_00931	Prbn.g_01622
OG0001265	Prbb.g_01043	Prbn.g_01375
OG0001267	Prbb.g_01534	Prbn.g_01171
OG0001268	Prbb.g_01520	Prbn.g_01186
OG0001269	Prbb.g_01609	Prbn.g_01215
OG0001270	Prbb.g_01727	Prbn.g_00255
OG0001271	Prbb.g_01739	Prbn.g_00268
OG0001272	Prbb.g_01371	Prbn.g_00467
OG0001273	Prbb.g_00522	Prbn.g_00865
OG0001274	Prbb.g_01778	Prbn.g_00134
OG0001275	Prbb.g_01086	Prbn.g_01114
OG0001276	Prbb.g_01781	Prbn.g_01354
OG0001277	Prbb.g_01790, Prbb.g_01899	Prbn.g_01704
OG0001278	Prbb.g_01815	Prbn.g_01736
OG0001279	Prbb.g_01819	Prbn.g_01740
OG0001280	Prbb.g_01822	Prbn.g_01743
OG0001281	Prbb.g_01926	Prbn.g_01814
OG0001282	Prbb.g_01279	Prbn.g_01750
OG0001283	Prbb.g_02042	Prbn.g_01016
OG0001284	Prbb.g_02073	Prbn.g_00985
OG0001285	Prbb.g_02119	Prbn.g_00956
OG0001287	Prbb.g_01180	Prbn.g_00133
OG0001288	Prbb.g_00442	Prbn.g_00676
OG0001290	Prbb.g_00031	Prbn.g_00751
OG0001291	Prbb.g_00126	Prbn.g_00706
OG0001292	Prbb.g_00129	Prbn.g_00703
OG0001294	Prbb.g_00148	Prbn.g_01328
OG0001295	Prbb.g_00176	Prbn.g_01298
OG0001296	Prbb.g_00183	Prbn.g_01291
OG0001297	Prbb.g_00256	Prbn.g_00354
OG0001298	Prbb.g_00301	Prbn.g_00306
OG0001299	Prbb.g_00308	Prbn.g_00018
OG0001300	Prbb.g_01077	Prbn.g_01104
OG0001301	Prbb.g_00638	Prbn.g_00428
OG0001302	Prbb.g_01800	Prbn.g_01676
OG0001303	Prbb.g_00754	Prbn.g_01126
OG0001304	Prbb.g_01061	Prbn.g_01462
OG0001305	Prbb.g_01066	Prbn.g_01467
OG0001306	Prbb.g_02163	Prbn.g_00918
OG0001307	Prbb.g_00940	Prbn.g_01103
OG0001308	Prbb.g_01071	Prbn.g_00875
OG0001309	Prbb.g_02121	Prbn.g_00954
OG0001310	Prbb.g_01247	Prbn.g_01024
OG0001311	Prbb.g_01483	Prbn.g_00395
OG0001312	Prbb.g_01610	Prbn.g_01214
OG0001313	Prbb.g_00758	Prbn.g_00691
OG0001315	Prbb.g_01879	Prbn.g_01804
OG0001316	Prbb.g_02038	Prbn.g_01919
OG0001318	Prbb.g_00199	Prbn.g_01276
OG0001319	Prbb.g_00295	Prbn.g_00312
OG0001320	Prbb.g_01542	Prbn.g_00146
OG0001322	Prbb.g_00747	Prbn.g_01140
OG0001323	Prbb.g_00921	Prbn.g_01633
OG0001324	Prbb.g_01433	Prbn.g_00774
OG0001325	Prbb.g_01325	Prbn.g_00813
OG0001326	Prbb.g_01207	Prbn.g_00138
OG0001327	Prbb.g_01579	Prbn.g_00876
OG0001328	Prbb.g_01591	Prbn.g_01079
OG0001329	Prbb.g_02171	Prbn.g_00909
OG0001330	Prbb.g_01774	Prbn.g_00893
OG0001331	Prbb.g_01820	Prbn.g_01741
OG0001332	Prbb.g_01868	Prbn.g_01793
OG0001333	Prbb.g_02005	Prbn.g_01885
OG0001334	Prbb.g_02063	Prbn.g_00994
OG0001336	Prbb.g_00186	Prbn.g_01289
OG0001338	Prbb.g_01103	Prbn.g_01065
OG0001349	Prbb.g_00513	Prbn.g_00605
OG0001350	Prbb.g_00518	Prbn.g_00600
OG0001352	Prbb.g_00687	Prbn.g_01582
OG0001356	Prbb.g_00912	Prbn.g_01932
OG0001359	Prbb.g_01892	Prbn.g_01655
OG0001360	Prbb.g_01893	Prbn.g_01656
OG0001362	Prbb.g_01196	Prbn.g_00810
OG0001364	Prbb.g_01759	Prbn.g_00287
OG0001365	Prbb.g_00955	Prbn.g_00721
OG0001368	Prbb.g_02072	Prbn.g_00986
OG0001369	Prbb.g_01044	Prbn.g_01374
OG0001370	Prbb.g_01213, Prbb.g_01193	Prbn.g_01109, Prbn.g_00775, Prbn.g_01052
OG0001371	Prbb.g_00122	Prbn.g_00711
OG0001372	Prbb.g_00123	Prbn.g_00709
OG0001373	Prbb.g_00130	Prbn.g_00702
OG0001374	Prbb.g_00142	Prbn.g_01334
OG0001376	Prbb.g_00291	Prbn.g_00316
OG0001377	Prbb.g_00312	Prbn.g_00023
OG0001379	Prbb.g_01725	Prbn.g_00253
OG0001380	Prbb.g_01073	Prbn.g_01566
OG0001381	Prbb.g_00459	Prbn.g_00656
OG0001382	Prbb.g_00467	Prbn.g_00650
OG0001383	Prbb.g_00515	Prbn.g_00603
OG0001385	Prbb.g_00669	Prbn.g_00842
OG0001386	Prbb.g_00679	Prbn.g_01590
OG0001387	Prbb.g_00681	Prbn.g_01588
OG0001388	Prbb.g_00692	Prbn.g_01577
OG0001389	Prbb.g_00718	Prbn.g_00859
OG0001390	Prbb.g_00086	Prbn.g_01134
OG0001391	Prbb.g_00957	Prbn.g_01452
OG0001392	Prbb.g_00911	Prbn.g_01933
OG0001393	Prbb.g_00913	Prbn.g_01931
OG0001394	Prbb.g_00937	Prbn.g_01616
OG0001395	Prbb.g_00941	Prbn.g_01613
OG0001396	Prbb.g_01388	Prbn.g_01707
OG0001397	Prbb.g_01052	Prbn.g_01363
OG0001398	Prbb.g_00888	Prbn.g_01475
OG0001399	Prbb.g_00910	Prbn.g_01941
OG0001400	Prbb.g_00903	Prbn.g_01117
OG0001401	Prbb.g_01139	Prbn.g_01019
OG0001402	Prbb.g_01532	Prbn.g_01174
OG0001403	Prbb.g_01587	Prbn.g_01083
OG0001404	Prbb.g_01116	Prbn.g_01360
OG0001405	Prbb.g_01640	Prbn.g_01241
OG0001406	Prbb.g_01726	Prbn.g_00254
OG0001407	Prbb.g_01730	Prbn.g_00257
OG0001408	Prbb.g_01775	Prbn.g_00892
OG0001409	Prbb.g_01141	Prbn.g_01666
OG0001410	Prbb.g_01125	Prbn.g_00148
OG0001412	Prbb.g_00969	Prbn.g_01438
OG0001414	Prbb.g_02023	Prbn.g_01136
OG0001417	Prbb.g_00680	Prbn.g_01589
OG0001418	Prbb.g_01179	Prbn.g_00822
OG0001419	Prbb.g_00961	Prbn.g_01446
OG0001420	Prbb.g_01913	Prbn.g_01929
OG0001421	Prbb.g_00918	Prbn.g_01924
OG0001422	Prbb.g_00740	Prbn.g_00805
OG0001423	Prbb.g_01223	Prbn.g_00801
OG0001424	Prbb.g_01895	Prbn.g_00889
OG0001427	Prbb.g_01796	Prbn.g_01681
OG0001429	Prbb.g_01001	Prbn.g_01408
OG0001431	Prbb.g_00902	Prbn.g_01021
OG0001432	Prbb.g_00750	Prbn.g_01118
OG0001434	Prbb.g_01432, Prbb.g_01270	Prbn.g_00141, Prbn.g_01705
OG0001435	Prbb.g_01113	Prbn.g_01153
OG0001436	Prbb.g_01164	Prbn.g_01733
OG0001441	Prbb.g_01365	Prbn.g_01639
OG0001444	Prbb.g_01496	Prbn.g_01209
OG0001445	Prbb.g_01634	Prbn.g_01643
OG0001446	Prbb.g_01635	Prbn.g_01644
OG0001447	Prbb.g_01636	Prbn.g_01163
OG0001448	Prbb.g_00732	Prbn.g_01637
OG0001449	Prbb.g_00876	Prbn.g_00174
OG0001450	Prbb.g_00883, Prbb.g_00881	Prbn.g_01669
OG0001450	Prbb.g_01556	Prbn.g_01699
OG0001451	Prbb.g_01665, Prbb.g_01664	Prbn.g_00787
OG0001452	Prbb.g_02138	Prbn.g_00937
OG0001455	Prbb.g_01112	Prbn.g_00792
OG0001456	Prbb.g_00390	Prbn.g_00526
OG0001458	Prbb.g_01272	Prbn.g_00796
OG0001459	Prbb.g_00115	Prbn.g_01235
OG0001461	Prbb.g_00773	Prbn.g_00852
OG0001465	Prbb.g_00901	Prbn.g_01125
OG0001466	Prbb.g_01248	Prbn.g_00877
OG0001469	Prbb.g_01519	Prbn.g_01187
OG0001473	Prbb.g_00956	Prbn.g_01453
OG0001482	Prbb.g_00464	Prbn.g_01649
OG0001486	Prbb.g_00953	Prbn.g_01601
OG0001487	Prbb.g_00625	Prbn.g_00490
OG0001492	Prbb.g_00816	Prbn.g_01512
OG0001504	Prbb.g_00948	Prbn.g_01606
OG0001505	Prbb.g_01281	Prbn.g_00128
OG0001520	Prbb.g_01163	Prbn.g_01732
OG0001522	Prbb.g_01338	Prbn.g_01665, Prbn.g_01041
OG0001526	Prbb.g_00916	Prbn.g_01926
OG0001530	Prbb.g_01162	Prbn.g_01731
OG0001531	Prbb.g_01176	Prbn.g_00799, Prbn.g_00825
OG0001535	Prbb.g_00846	Prbn.g_01481
OG0001541	Prbb.g_00857	Prbn.g_01056
OG0001544	Prbb.g_01210	Prbn.g_00129
OG0001545	Prbb.g_00928	Prbn.g_01625
OG0001546	Prbb.g_00820	Prbn.g_01508
OG0001547	Prbb.g_01295	Prbn.g_01051, Prbn.g_00776
OG0001548	Prbb.g_02021	Prbn.g_01130, Prbn.g_00815
OG0001558	Prbb.g_01220	Prbn.g_01040
OG0001579	Prbb.g_00875	Prbn.g_00188
OG0001587	Prbb.g_01437	Prbn.g_00725
OG0001588	Prbb.g_01896	Prbn.g_01128
OG0001593	Prbb.g_01235	Prbn.g_00651
OG0001608	Prbb.g_01949	Prbn.g_00873
OG0001617	Prbb.g_00877	Prbn.g_00194
OG0001618	Prbb.g_01211	Prbn.g_01108
OG0001622	Prbb.g_01412	Prbn.g_00830
OG0001632	Prbb.g_01253	Prbn.g_00882
OG0001633	Prbb.g_01914	Prbn.g_00874
OG0001634	Prbb.g_01413	Prbn.g_00831
OG0001635	Prbb.g_01414	Prbn.g_00832
OG0001636	Prbb.g_01415	Prbn.g_00833
OG0001714	Prbb.g_01724	Prbn.g_00252
OG0001715	Prbb.g_02067	Prbn.g_00990
OG0001716	Prbb.g_01485	Prbn.g_00393
OG0001717	Prbb.g_01084	Prbn.g_01936
OG0001718	Prbb.g_00113	Prbn.g_01942
OG0001719	Prbb.g_00395	Prbn.g_00106
OG0001720	Prbb.g_00863	Prbn.g_00722
OG0001721	Prbb.g_01202	Prbn.g_00773, Prbn.g_00147
OG0001736	Prbb.g_00949	Prbn.g_01605
OG0001737	Prbb.g_00056	Prbn.g_00741
OG0001738	Prbb.g_00167	Prbn.g_01307
OG0001739	Prbb.g_00166	Prbn.g_01308
OG0001740	Prbb.g_00165	Prbn.g_01309
OG0001741	Prbb.g_00155	Prbn.g_01320
OG0001742	Prbb.g_01801	Prbn.g_01132
OG0001743	Prbb.g_00296	Prbn.g_00311
OG0001744	Prbb.g_01866	Prbn.g_01791
OG0001745	Prbb.g_00569	Prbn.g_00550
OG0001746	Prbb.g_01599	Prbn.g_01070
OG0001747	Prbb.g_01503	Prbn.g_01202
OG0001748	Prbb.g_00699	Prbn.g_01571
OG0001749	Prbb.g_00688	Prbn.g_01581
OG0001750	Prbb.g_01053	Prbn.g_01362
OG0001751	Prbb.g_01046	Prbn.g_01372
OG0001752	Prbb.g_01041	Prbn.g_01378
OG0001753	Prbb.g_00987	Prbn.g_01422
OG0001754	Prbb.g_01056	Prbn.g_01457
OG0001755	Prbb.g_00945	Prbn.g_01609
OG0001756	Prbb.g_00788	Prbn.g_01541
OG0001757	Prbb.g_00092	Prbn.g_00135
OG0001758	Prbb.g_01621	Prbn.g_01492
OG0001759	Prbb.g_00842	Prbn.g_01485
OG0001760	Prbb.g_00923	Prbn.g_01631
OG0001761	Prbb.g_00676	Prbn.g_01592
OG0001762	Prbb.g_00666	Prbn.g_00839
OG0001763	Prbb.g_00178	Prbn.g_01296
OG0001764	Prbb.g_00417	Prbn.g_00695
OG0001765	Prbb.g_00383	Prbn.g_00097
OG0001766	Prbb.g_00382	Prbn.g_00096
OG0001767	Prbb.g_00381	Prbn.g_00095
OG0001768	Prbb.g_00380	Prbn.g_00094
OG0001769	Prbb.g_00379	Prbn.g_00093
OG0001770	Prbb.g_02016	Prbn.g_01896
OG0001771	Prbb.g_02000	Prbn.g_01880
OG0001772	Prbb.g_00188	Prbn.g_01287
OG0001773	Prbb.g_00709	Prbn.g_00718
OG0001774	Prbb.g_00236	Prbn.g_00374
OG0001775	Prbb.g_00242	Prbn.g_00368
OG0001776	Prbb.g_00896	Prbn.g_01098
OG0001777	Prbb.g_02137	Prbn.g_00938
OG0001778	Prbb.g_02141	Prbn.g_00934
OG0001779	Prbb.g_02142	Prbn.g_00933
OG0001780	Prbb.g_00894	Prbn.g_01367
OG0001781	Prbb.g_02148	Prbn.g_00928
OG0001782	Prbb.g_02162	Prbn.g_00919
OG0001799	Prbb.g_00905	Prbn.g_00888
OG0001800	Prbb.g_00050	Prbn.g_01677
OG0001801	Prbb.g_01386	Prbn.g_01139
OG0001802	Prbb.g_01565	Prbn.g_00817
OG0001803	Prbb.g_01035	Prbn.g_01385
OG0001805	Prbb.g_00104, Prbb.g_01075	Prbn.g_01935
OG0001831	Prbb.g_01522	Prbn.g_01184
OG0001832	Prbb.g_01509	Prbn.g_01196
OG0001834	Prbb.g_01079	Prbn.g_00816
OG0001835	Prbb.g_01410, Prbb.g_01299	Prbn.g_00471
OG0001836	Prbb.g_01633	Prbn.g_01162
OG0001843	Prbb.g_00858	Prbn.g_01055
OG0001852	Prbb.g_01382	Prbn.g_01043
OG0001853	Prbb.g_01572	Prbn.g_01723
OG0001889	Prbb.g_01573	Prbn.g_01722
OG0001890	Prbb.g_01574	Prbn.g_01721
OG0001903	Prbb.g_01251	Prbn.g_01725
OG0001904	Prbb.g_01798	Prbn.g_00127
OG0001922	Prbb.g_01184	Prbn.g_00824
OG0001926	Prbb.g_00098	Prbn.g_00795
OG0001927	Prbb.g_00106	Prbn.g_01940
OG0001928	Prbb.g_00385	Prbn.g_00100
OG0001929	Prbb.g_00471	Prbn.g_00646
OG0001930	Prbb.g_00500	Prbn.g_00618
OG0001931	Prbb.g_00712	Prbn.g_01555
OG0001932	Prbb.g_00728	Prbn.g_01951
OG0001933	Prbb.g_00850	Prbn.g_00137
OG0001934	Prbb.g_00915	Prbn.g_01928
OG0001935	Prbb.g_01072	Prbn.g_01357
OG0001936	Prbb.g_01143	Prbn.g_00823
OG0001937	Prbb.g_01276	Prbn.g_00818
OG0001938	Prbb.g_01283	Prbn.g_01033
OG0001939	Prbb.g_01307	Prbn.g_00051
OG0001941	Prbb.g_01453	Prbn.g_00478
OG0001942	Prbb.g_01454	Prbn.g_00479
OG0001943	Prbb.g_01548	Prbn.g_01156
OG0001944	Prbb.g_01764	Prbn.g_00902
OG0001945	Prbb.g_01891	Prbn.g_01654
OG0001946	Prbb.g_01918	Prbn.g_01158
OG0001947	Prbb.g_01950	Prbn.g_01058
OG0001948	Prbb.g_02033	Prbn.g_01913
OG0001975	Prbb.g_00105	Prbn.g_01359
OG0001976	Prbb.g_01489	Prbn.g_00143
OG0001977	Prbb.g_01630	Prbn.g_01587
OG0001978	Prbb.g_01897	Prbn.g_01719
OG0001979	Prbb.g_01916	Prbn.g_01720
OG0002000	Prbb.g_01567, Prbb.g_01308	Prbn.g_01716
OG0002007	Prbb.g_01015	Prbn.g_01392
OG0002008	Prbb.g_01091	Prbn.g_01138
OG0002009	Prbb.g_01095	Prbn.g_01122
OG0002010	Prbb.g_01104	Prbn.g_01038
OG0002011	Prbb.g_01142	Prbn.g_01105
OG0002012	Prbb.g_01182	Prbn.g_01143
OG0002013	Prbb.g_01274	Prbn.g_00131
OG0002014	Prbb.g_01540	Prbn.g_01166
OG0002015	Prbb.g_01797	Prbn.g_01944
OG0002016	Prbb.g_01805	Prbn.g_01129
OG0002018	Prbb.g_01427	Prbn.g_01642
OG0002046	Prbb.g_00087	Prbn.g_01702
OG0002048	Prbb.g_01361	Prbn.g_01355
OG0002049	Prbb.g_01441	Prbn.g_01137
OG0002050	Prbb.g_00908	Prbn.g_01938
OG0002073	Prbb.g_01152	Prbn.g_01729
OG0002080	Prbb.g_01561	Prbn.g_00789
OG0002086	Prbb.g_01130	Prbn.g_00868
OG0002087	Prbb.g_01194	Prbn.g_01050
OG0002088	Prbb.g_01266	Prbn.g_00800
OG0002089	Prbb.g_01341	Prbn.g_00791
OG0002090	Prbb.g_01363	Prbn.g_01728
OG0002092	Prbb.g_01538	Prbn.g_01169
OG0002094	Prbb.g_00884	Prbn.g_01674
OG0002095	Prbb.g_01917	Prbn.g_01668
OG0002158	Prbb.g_01236	Prbn.g_00804
OG0002198	Prbb.g_00859	Prbn.g_01054
OG0002228	Prbb.g_01042	Prbn.g_01377
OG0002231	Prbb.g_00865	Prbn.g_01067
