Orthogroup	Prbb	Praz
OG0001101	Prbb.g_01971	Praz.g_00292
OG0001102	Prbb.g_01972	Praz.g_00291
OG0001103	Prbb.g_01973	Praz.g_00290
OG0001104	Prbb.g_01974	Praz.g_00289
OG0001105	Prbb.g_01975	Praz.g_00288
OG0001106	Prbb.g_01976	Praz.g_00287
OG0001107	Prbb.g_01977	Praz.g_00286
OG0001108	Prbb.g_01978	Praz.g_00285
OG0001109	Prbb.g_01979	Praz.g_00284
OG0001110	Prbb.g_01980	Praz.g_00283
OG0001111	Prbb.g_01981	Praz.g_00282
OG0001112	Prbb.g_01982	Praz.g_00281
OG0001113	Prbb.g_01983	Praz.g_00280
OG0001114	Prbb.g_01984	Praz.g_00279
OG0001115	Prbb.g_01985	Praz.g_00278
OG0001116	Prbb.g_01986	Praz.g_00277
OG0001117	Prbb.g_01987	Praz.g_00276
OG0001118	Prbb.g_01988	Praz.g_00275
OG0001119	Prbb.g_01989	Praz.g_00274
OG0001120	Prbb.g_01990	Praz.g_00273
OG0001121	Prbb.g_01992	Praz.g_00271
OG0001122	Prbb.g_01993	Praz.g_00270
OG0001123	Prbb.g_01994	Praz.g_00269
OG0001124	Prbb.g_01996	Praz.g_00267
OG0001125	Prbb.g_01998	Praz.g_00265
OG0001126	Prbb.g_01999	Praz.g_00264
OG0001127	Prbb.g_02002	Praz.g_00262
OG0001128	Prbb.g_02003	Praz.g_00261
OG0001129	Prbb.g_02004	Praz.g_00260
OG0001130	Prbb.g_02007	Praz.g_00257
OG0001131	Prbb.g_02008	Praz.g_00256
OG0001132	Prbb.g_02009	Praz.g_00255
OG0001133	Prbb.g_02010	Praz.g_00254
OG0001134	Prbb.g_02011	Praz.g_00253
OG0001135	Prbb.g_02012	Praz.g_00252
OG0001136	Prbb.g_02013	Praz.g_00251
OG0001137	Prbb.g_02014	Praz.g_00250
OG0001138	Prbb.g_02015	Praz.g_00249
OG0001139	Prbb.g_02017	Praz.g_00248
OG0001140	Prbb.g_02018	Praz.g_00247
OG0001141	Prbb.g_02019	Praz.g_00246
OG0001142	Prbb.g_02024	Praz.g_00242
OG0001143	Prbb.g_02025	Praz.g_00241
OG0001144	Prbb.g_02026	Praz.g_00240
OG0001145	Prbb.g_02027	Praz.g_00239
OG0001146	Prbb.g_02028	Praz.g_00238
OG0001147	Prbb.g_02029	Praz.g_00237
OG0001148	Prbb.g_02030	Praz.g_00236
OG0001149	Prbb.g_02031	Praz.g_00234
OG0001150	Prbb.g_02032	Praz.g_00233
OG0001151	Prbb.g_02035	Praz.g_00231
OG0001152	Prbb.g_02036	Praz.g_00230
OG0001153	Prbb.g_02037	Praz.g_00229
OG0001154	Prbb.g_02039	Praz.g_00227
OG0001155	Prbb.g_02041	Praz.g_00225
OG0001156	Prbb.g_02043	Praz.g_00223
OG0001157	Prbb.g_02045	Praz.g_00222
OG0001158	Prbb.g_02047	Praz.g_00220
OG0001159	Prbb.g_02048	Praz.g_00219
OG0001160	Prbb.g_02049	Praz.g_00218
OG0001161	Prbb.g_02050	Praz.g_00217
OG0001162	Prbb.g_02051	Praz.g_00216
OG0001163	Prbb.g_02052	Praz.g_00215
OG0001164	Prbb.g_02053	Praz.g_00214
OG0001165	Prbb.g_02054	Praz.g_00213
OG0001166	Prbb.g_02055	Praz.g_00212
OG0001167	Prbb.g_02056	Praz.g_00211
OG0001168	Prbb.g_02057	Praz.g_00210
OG0001169	Prbb.g_02058	Praz.g_00209
OG0001170	Prbb.g_02059	Praz.g_00207
OG0001171	Prbb.g_02060	Praz.g_00206
OG0001172	Prbb.g_02062	Praz.g_00204
OG0001173	Prbb.g_02064	Praz.g_00202
OG0001174	Prbb.g_02065	Praz.g_00201
OG0001175	Prbb.g_02066	Praz.g_00200
OG0001176	Prbb.g_02068	Praz.g_00199
OG0001177	Prbb.g_02070	Praz.g_00197
OG0001178	Prbb.g_02074	Praz.g_00194
OG0001179	Prbb.g_02075	Praz.g_00193
OG0001180	Prbb.g_02076	Praz.g_00192
OG0001181	Prbb.g_02077	Praz.g_00191
OG0001182	Prbb.g_02078	Praz.g_00190
OG0001183	Prbb.g_02079	Praz.g_00189
OG0001184	Prbb.g_02097	Praz.g_00187
OG0001185	Prbb.g_02099	Praz.g_00184
OG0001186	Prbb.g_02100	Praz.g_00183
OG0001187	Prbb.g_02101	Praz.g_00181
OG0001188	Prbb.g_02102	Praz.g_00180
OG0001189	Prbb.g_02103	Praz.g_00179
OG0001190	Prbb.g_02104	Praz.g_00178
OG0001191	Prbb.g_02105	Praz.g_00177
OG0001192	Prbb.g_02106	Praz.g_00176
OG0001193	Prbb.g_02107	Praz.g_00175
OG0001194	Prbb.g_02108	Praz.g_00174
OG0001195	Prbb.g_02109	Praz.g_00173
OG0001196	Prbb.g_02110	Praz.g_00172
OG0001197	Prbb.g_02111	Praz.g_00171
OG0001198	Prbb.g_02112	Praz.g_00170
OG0001199	Prbb.g_02113	Praz.g_00169
OG0001200	Prbb.g_02114	Praz.g_00168
OG0001201	Prbb.g_02115	Praz.g_00167
OG0001202	Prbb.g_02116	Praz.g_00166
OG0001203	Prbb.g_02118	Praz.g_00164
OG0001204	Prbb.g_02120	Praz.g_00162
OG0001205	Prbb.g_02122	Praz.g_00161
OG0001206	Prbb.g_02123	Praz.g_00160
OG0001207	Prbb.g_02124	Praz.g_00159
OG0001208	Prbb.g_02125	Praz.g_00158
OG0001209	Prbb.g_02126	Praz.g_00157
OG0001210	Prbb.g_02127	Praz.g_00156
OG0001211	Prbb.g_02128	Praz.g_00155
OG0001212	Prbb.g_02129	Praz.g_00154
OG0001213	Prbb.g_02130	Praz.g_00153
OG0001214	Prbb.g_02132	Praz.g_00151
OG0001215	Prbb.g_02133	Praz.g_00150
OG0001216	Prbb.g_02134	Praz.g_00149
OG0001217	Prbb.g_02135	Praz.g_00148
OG0001218	Prbb.g_02136	Praz.g_00147
OG0001219	Prbb.g_02139	Praz.g_00144
OG0001220	Prbb.g_02140	Praz.g_00143
OG0001221	Prbb.g_02145	Praz.g_00140
OG0001222	Prbb.g_02146	Praz.g_00139
OG0001223	Prbb.g_02147	Praz.g_00138
OG0001224	Prbb.g_02149	Praz.g_00137
OG0001225	Prbb.g_02150	Praz.g_00136
OG0001226	Prbb.g_02151	Praz.g_00135
OG0001227	Prbb.g_02152	Praz.g_00134
OG0001228	Prbb.g_02153	Praz.g_00133
OG0001229	Prbb.g_02154	Praz.g_00132
OG0001230	Prbb.g_02155	Praz.g_00131
OG0001231	Prbb.g_02156	Praz.g_00130
OG0001232	Prbb.g_02164	Praz.g_00129
OG0001233	Prbb.g_02165	Praz.g_00128
OG0001234	Prbb.g_02166	Praz.g_00127
OG0001235	Prbb.g_02167	Praz.g_00126
OG0001236	Prbb.g_02169	Praz.g_00124
OG0001237	Prbb.g_02170	Praz.g_00123
OG0001238	Prbb.g_02173	Praz.g_00121
OG0001239	Prbb.g_02174	Praz.g_00120
OG0001240	Prbb.g_02175	Praz.g_00119
OG0001241	Prbb.g_02178	Praz.g_00117
OG0001242	Prbb.g_02180	Praz.g_00357
OG0001243	Prbb.g_02181	Praz.g_00358
OG0001244	Prbb.g_02182	Praz.g_00359
OG0001245	Prbb.g_02183	Praz.g_00360
OG0001246	Prbb.g_02185	Praz.g_00361
OG0001247	Prbb.g_02186	Praz.g_00362
OG0001248	Prbb.g_02187	Praz.g_00363
OG0001249	Prbb.g_02188	Praz.g_00364
OG0001250	Prbb.g_02189	Praz.g_00365
OG0001251	Prbb.g_00147	Praz.g_00452
OG0001252	Prbb.g_00195	Praz.g_00498
OG0001253	Prbb.g_00207	Praz.g_00510
OG0001255	Prbb.g_00393	Praz.g_00690
OG0001257	Prbb.g_00487	Praz.g_01846
OG0001258	Prbb.g_00502	Praz.g_01830
OG0001259	Prbb.g_00590	Praz.g_01740
OG0001260	Prbb.g_01027, Prbb.g_01446	Praz.g_01568
OG0001261	Prbb.g_00818	Praz.g_01477
OG0001262	Prbb.g_01370	Praz.g_01461
OG0001263	Prbb.g_00909	Praz.g_01440
OG0001264	Prbb.g_00931	Praz.g_01409
OG0001265	Prbb.g_01043	Praz.g_01301
OG0001267	Prbb.g_01534	Praz.g_00008
OG0001268	Prbb.g_01520	Praz.g_00758
OG0001269	Prbb.g_01609	Praz.g_01156
OG0001270	Prbb.g_01727	Praz.g_01001
OG0001271	Prbb.g_01739	Praz.g_00990
OG0001272	Prbb.g_01371	Praz.g_00948
OG0001273	Prbb.g_00522	Praz.g_00947
OG0001274	Prbb.g_01778	Praz.g_00942
OG0001275	Prbb.g_01086	Praz.g_00924, Praz.g_00925
OG0001276	Prbb.g_01781	Praz.g_00914
OG0001277	Prbb.g_01790, Prbb.g_01899	Praz.g_00903
OG0001278	Prbb.g_01815	Praz.g_00885
OG0001279	Prbb.g_01819	Praz.g_00881
OG0001280	Prbb.g_01822	Praz.g_00878
OG0001281	Prbb.g_01926	Praz.g_00332
OG0001282	Prbb.g_01279	Praz.g_00307
OG0001283	Prbb.g_02042	Praz.g_00224
OG0001284	Prbb.g_02073	Praz.g_00195
OG0001285	Prbb.g_02119	Praz.g_00163
OG0001286	Prbb.g_02177	Praz.g_00118
OG0001288	Prbb.g_00442	Praz.g_01891
OG0001290	Prbb.g_00031	Praz.g_00395
OG0001291	Prbb.g_00126	Praz.g_00431
OG0001292	Prbb.g_00129	Praz.g_00434
OG0001293	Prbb.g_00131	Praz.g_00436
OG0001294	Prbb.g_00148	Praz.g_00453
OG0001295	Prbb.g_00176	Praz.g_00479
OG0001296	Prbb.g_00183	Praz.g_00485
OG0001297	Prbb.g_00256	Praz.g_00559
OG0001298	Prbb.g_00301	Praz.g_00603
OG0001299	Prbb.g_00308	Praz.g_00612
OG0001300	Prbb.g_01077	Praz.g_00801
OG0001301	Prbb.g_00638	Praz.g_01693
OG0001302	Prbb.g_01800	Praz.g_01564
OG0001303	Prbb.g_00754	Praz.g_01560
OG0001304	Prbb.g_01061	Praz.g_01285
OG0001305	Prbb.g_01066	Praz.g_01280
OG0001306	Prbb.g_02163	Praz.g_00098
OG0001307	Prbb.g_00940	Praz.g_00107
OG0001308	Prbb.g_01071	Praz.g_00048
OG0001309	Prbb.g_02121	Praz.g_00046
OG0001310	Prbb.g_01247	Praz.g_00035
OG0001311	Prbb.g_01483	Praz.g_00726
OG0001312	Prbb.g_01610	Praz.g_01155
OG0001313	Prbb.g_00758	Praz.g_00944
OG0001314	Prbb.g_01844	Praz.g_00854
OG0001315	Prbb.g_01879	Praz.g_00820
OG0001316	Prbb.g_02038	Praz.g_00228
OG0001318	Prbb.g_00199	Praz.g_00501
OG0001319	Prbb.g_00295	Praz.g_00598
OG0001320	Prbb.g_01542	Praz.g_01861
OG0001322	Prbb.g_00747	Praz.g_01531
OG0001323	Prbb.g_00921	Praz.g_00082
OG0001324	Prbb.g_01433	Praz.g_00115
OG0001325	Prbb.g_01325	Praz.g_00042
OG0001326	Prbb.g_01207	Praz.g_01208
OG0001327	Prbb.g_01579	Praz.g_01206
OG0001328	Prbb.g_01591	Praz.g_01175
OG0001329	Prbb.g_02171	Praz.g_01119
OG0001330	Prbb.g_01774	Praz.g_00951
OG0001331	Prbb.g_01820	Praz.g_00880
OG0001333	Prbb.g_02005	Praz.g_00259
OG0001334	Prbb.g_02063	Praz.g_00203
OG0001335	Prbb.g_02117	Praz.g_00165
OG0001336	Prbb.g_00186	Praz.g_00488
OG0001338	Prbb.g_01103	Praz.g_00504
OG0001344	Prbb.g_01553, Prbb.g_01628	Praz.g_00796
OG0001348	Prbb.g_00508	Praz.g_01824
OG0001349	Prbb.g_00513	Praz.g_01819
OG0001350	Prbb.g_00518	Praz.g_01814
OG0001352	Prbb.g_00687	Praz.g_01648
OG0001356	Prbb.g_00912	Praz.g_01426
OG0001359	Prbb.g_01892	Praz.g_00021
OG0001360	Prbb.g_01893	Praz.g_00020
OG0001362	Prbb.g_01196	Praz.g_01236
OG0001364	Prbb.g_01759	Praz.g_00971
OG0001365	Prbb.g_00955	Praz.g_00337
OG0001368	Prbb.g_02072	Praz.g_00196
OG0001369	Prbb.g_01044	Praz.g_01300
OG0001371	Prbb.g_00122	Praz.g_00427
OG0001372	Prbb.g_00123	Praz.g_00428
OG0001373	Prbb.g_00130	Praz.g_00435
OG0001374	Prbb.g_00142	Praz.g_00447
OG0001376	Prbb.g_00291	Praz.g_00594
OG0001377	Prbb.g_00312	Praz.g_00616
OG0001379	Prbb.g_01725	Praz.g_00813
OG0001381	Prbb.g_00459	Praz.g_01874
OG0001382	Prbb.g_00467	Praz.g_01868
OG0001383	Prbb.g_00515	Praz.g_01817
OG0001385	Prbb.g_00669	Praz.g_01664
OG0001386	Prbb.g_00679	Praz.g_01656
OG0001387	Prbb.g_00681	Praz.g_01654
OG0001388	Prbb.g_00692	Praz.g_01644
OG0001389	Prbb.g_00718	Praz.g_01602
OG0001390	Prbb.g_00086	Praz.g_01569
OG0001391	Prbb.g_00957	Praz.g_01526
OG0001392	Prbb.g_00911	Praz.g_01427
OG0001393	Prbb.g_00913	Praz.g_01425
OG0001394	Prbb.g_00937	Praz.g_01403
OG0001395	Prbb.g_00941	Praz.g_01400
OG0001396	Prbb.g_01388	Praz.g_01318
OG0001397	Prbb.g_01052	Praz.g_01291
OG0001398	Prbb.g_00888	Praz.g_00070
OG0001399	Prbb.g_00910	Praz.g_00080
OG0001400	Prbb.g_00903	Praz.g_00088
OG0001401	Prbb.g_01139	Praz.g_00095
OG0001402	Prbb.g_01532	Praz.g_00006
OG0001403	Prbb.g_01587	Praz.g_01179
OG0001404	Prbb.g_01116	Praz.g_01148
OG0001405	Prbb.g_01640	Praz.g_01138
OG0001406	Prbb.g_01726	Praz.g_01002
OG0001407	Prbb.g_01730	Praz.g_00999
OG0001408	Prbb.g_01775	Praz.g_00950
OG0001409	Prbb.g_01141	Praz.g_00936
OG0001411	Prbb.g_01241	Praz.g_00911
OG0001412	Prbb.g_00969	Praz.g_01369
OG0001413	Prbb.g_00079	Praz.g_00693
OG0001414	Prbb.g_02023	Praz.g_00422
OG0001415	Prbb.g_00377	Praz.g_00683
OG0001416	Prbb.g_00525	Praz.g_01807
OG0001417	Prbb.g_00680	Praz.g_01655
OG0001418	Prbb.g_01179	Praz.g_01557
OG0001419	Prbb.g_00961	Praz.g_01522
OG0001420	Prbb.g_01913	Praz.g_01423
OG0001421	Prbb.g_00918	Praz.g_01419
OG0001422	Prbb.g_00740	Praz.g_00085
OG0001423	Prbb.g_01223	Praz.g_00019
OG0001424	Prbb.g_01895	Praz.g_01938
OG0001426	Prbb.g_02172	Praz.g_00122
OG0001427	Prbb.g_01796	Praz.g_00802
OG0001429	Prbb.g_01001	Praz.g_01340
OG0001431	Prbb.g_00902	Praz.g_00086
OG0001432	Prbb.g_00750	Praz.g_00089
OG0001433	Prbb.g_01187	Praz.g_01233
OG0001435	Prbb.g_01113	Praz.g_00938
OG0001436	Prbb.g_01164	Praz.g_01548
OG0001438	Prbb.g_00621	Praz.g_01710
OG0001441	Prbb.g_01365	Praz.g_00055
OG0001442	Prbb.g_01782	Praz.g_00032
OG0001444	Prbb.g_01496	Praz.g_00735
OG0001445	Prbb.g_01634	Praz.g_01248
OG0001446	Prbb.g_01635	Praz.g_01246
OG0001447	Prbb.g_01636	Praz.g_01245
OG0001448	Prbb.g_00732	Praz.g_00917
OG0001449	Prbb.g_00876	Praz.g_01060
OG0001452	Prbb.g_02138	Praz.g_00145
OG0001455	Prbb.g_01112	Praz.g_01913
OG0001458	Prbb.g_01272	Praz.g_01570
OG0001459	Prbb.g_00115	Praz.g_01533
OG0001461	Prbb.g_00773	Praz.g_01377
OG0001464	Prbb.g_01448, Prbb.g_01021	Praz.g_00084
OG0001465	Prbb.g_00901	Praz.g_01211
OG0001469	Prbb.g_01519	Praz.g_00757
OG0001472	Prbb.g_00849	Praz.g_01450
OG0001473	Prbb.g_00956	Praz.g_01441
OG0001474	Prbb.g_01901	Praz.g_01439
OG0001475	Prbb.g_00898	Praz.g_00075
OG0001476	Prbb.g_00899	Praz.g_00076
OG0001477	Prbb.g_00900	Praz.g_00077
OG0001478	Prbb.g_01660	Praz.g_00083
OG0001479	Prbb.g_01494	Praz.g_00110
OG0001480	Prbb.g_00439	Praz.g_00061
OG0001482	Prbb.g_00464	Praz.g_00892
OG0001486	Prbb.g_00953	Praz.g_01389
OG0001487	Prbb.g_00625	Praz.g_01553
OG0001491	Prbb.g_01105	Praz.g_01536
OG0001492	Prbb.g_00816	Praz.g_01479
OG0001493	Prbb.g_01902	Praz.g_01438
OG0001494	Prbb.g_01903	Praz.g_01437
OG0001495	Prbb.g_01904	Praz.g_01436
OG0001496	Prbb.g_01905	Praz.g_01435
OG0001497	Prbb.g_01906	Praz.g_01434
OG0001498	Prbb.g_01907	Praz.g_01433
OG0001499	Prbb.g_01908	Praz.g_01432
OG0001500	Prbb.g_01909	Praz.g_01431
OG0001501	Prbb.g_01910	Praz.g_01430
OG0001502	Prbb.g_01911	Praz.g_01429
OG0001503	Prbb.g_01912	Praz.g_01428
OG0001507	Prbb.g_01536	Praz.g_00010
OG0001510	Prbb.g_02022	Praz.g_00243
OG0001511	Prbb.g_01333	Praz.g_00887
OG0001512	Prbb.g_01346	Praz.g_01255
OG0001515	Prbb.g_01788	Praz.g_01566
OG0001516	Prbb.g_01011	Praz.g_01328
OG0001517	Prbb.g_00097	Praz.g_00093
OG0001518	Prbb.g_01301, Prbb.g_01303, Prbb.g_01297	Praz.g_00897
OG0001520	Prbb.g_01163	Praz.g_01549
OG0001523	Prbb.g_00110	Praz.g_00421
OG0001524	Prbb.g_01249	Praz.g_00798
OG0001527	Prbb.g_01317	Praz.g_00057
OG0001528	Prbb.g_01793	Praz.g_01235
OG0001529	Prbb.g_01306	Praz.g_01232
OG0001530	Prbb.g_01162	Praz.g_01550
OG0001533	Prbb.g_01250	Praz.g_00770
OG0001535	Prbb.g_00846	Praz.g_01453
OG0001536	Prbb.g_01097	Praz.g_00059
OG0001538	Prbb.g_01602	Praz.g_01209
OG0001539	Prbb.g_01261	Praz.g_01194
OG0001541	Prbb.g_00857	Praz.g_01106
OG0001543	Prbb.g_01257	Praz.g_00923
OG0001549	Prbb.g_00184	Praz.g_00486
OG0001550	Prbb.g_00358	Praz.g_00664
OG0001551	Prbb.g_00052	Praz.g_00688
OG0001552	Prbb.g_01215	Praz.g_00806
OG0001553	Prbb.g_01267	Praz.g_00783
OG0001554	Prbb.g_01080	Praz.g_00782
OG0001555	Prbb.g_01089	Praz.g_01871
OG0001556	Prbb.g_01552	Praz.g_01859
OG0001557	Prbb.g_00682	Praz.g_01653
OG0001559	Prbb.g_01191	Praz.g_01565
OG0001560	Prbb.g_01028	Praz.g_01544
OG0001561	Prbb.g_01343	Praz.g_01448
OG0001562	Prbb.g_00744	Praz.g_01311
OG0001563	Prbb.g_00109	Praz.g_00091
OG0001564	Prbb.g_01074	Praz.g_00092
OG0001565	Prbb.g_00751	Praz.g_00094
OG0001566	Prbb.g_01088	Praz.g_00097
OG0001567	Prbb.g_01280	Praz.g_00103
OG0001568	Prbb.g_00096	Praz.g_00062
OG0001569	Prbb.g_01178	Praz.g_00058
OG0001570	Prbb.g_01183	Praz.g_00052
OG0001571	Prbb.g_01214	Praz.g_00039
OG0001572	Prbb.g_01258	Praz.g_00029
OG0001573	Prbb.g_01102	Praz.g_00026
OG0001575	Prbb.g_01340	Praz.g_01214
OG0001576	Prbb.g_01206	Praz.g_01203
OG0001577	Prbb.g_01920	Praz.g_01142
OG0001578	Prbb.g_01638	Praz.g_01140
OG0001579	Prbb.g_00875	Praz.g_01061
OG0001582	Prbb.g_01033	Praz.g_00958
OG0001583	Prbb.g_00759	Praz.g_00956
OG0001584	Prbb.g_01554	Praz.g_00955
OG0001585	Prbb.g_01779	Praz.g_00945
OG0001586	Prbb.g_01623	Praz.g_00186
OG0001591	Prbb.g_01140	Praz.g_00812
OG0001594	Prbb.g_01551	Praz.g_01860
OG0001595	Prbb.g_01285	Praz.g_01624
OG0001597	Prbb.g_01394	Praz.g_01446
OG0001599	Prbb.g_01898	Praz.g_00016
OG0001600	Prbb.g_01559	Praz.g_00015
OG0001601	Prbb.g_01558	Praz.g_00014
OG0001602	Prbb.g_01557	Praz.g_00013
OG0001603	Prbb.g_01181	Praz.g_00902
OG0001604	Prbb.g_01393	Praz.g_00864
OG0001606	Prbb.g_00399	Praz.g_00342
OG0001609	Prbb.g_01795	Praz.g_00807
OG0001616	Prbb.g_01374	Praz.g_01217
OG0001617	Prbb.g_00877	Praz.g_01165
OG0001618	Prbb.g_01211	Praz.g_01163
OG0001624	Prbb.g_00755	Praz.g_01444
OG0001629	Prbb.g_00072	Praz.g_01161
OG0001646	Prbb.g_01167, Prbb.g_01275	Praz.g_01267
OG0001695	Prbb.g_00855	Praz.g_01105
OG0001699	Prbb.g_01296	Praz.g_01623
OG0001705	Prbb.g_01331	Praz.g_00049
OG0001713	Prbb.g_02096	Praz.g_01117
OG0001720	Prbb.g_00863	Praz.g_01077
OG0001794	Prbb.g_01397	Praz.g_00908
OG0001819	Prbb.g_01631	Praz.g_01922
OG0001829	Prbb.g_01337	Praz.g_00912
OG0001843	Prbb.g_00858	Praz.g_01109
OG0001866	Prbb.g_01198	Praz.g_01234
OG0001877	Prbb.g_01440	Praz.g_00779
OG0002156	Prbb.g_00862	Praz.g_01093
OG0002340	Prbb.g_00039	Praz.g_01905
OG0003036	Prbb.g_00860	Praz.g_01091
