Orthogroup	Prbb	Prah
OG0001115	Prbb.g_01985	Prah.g_02012
OG0001116	Prbb.g_01986	Prah.g_02011
OG0001117	Prbb.g_01987	Prah.g_02010
OG0001118	Prbb.g_01988	Prah.g_02009
OG0001119	Prbb.g_01989	Prah.g_02008
OG0001120	Prbb.g_01990	Prah.g_02007
OG0001121	Prbb.g_01992	Prah.g_02004
OG0001122	Prbb.g_01993	Prah.g_02003
OG0001123	Prbb.g_01994	Prah.g_02002
OG0001124	Prbb.g_01996	Prah.g_02000
OG0001125	Prbb.g_01998	Prah.g_01998
OG0001126	Prbb.g_01999	Prah.g_01997
OG0001127	Prbb.g_02002	Prah.g_01994
OG0001128	Prbb.g_02003	Prah.g_01993
OG0001129	Prbb.g_02004	Prah.g_01991
OG0001130	Prbb.g_02007	Prah.g_01988
OG0001131	Prbb.g_02008	Prah.g_01987
OG0001132	Prbb.g_02009	Prah.g_01986
OG0001133	Prbb.g_02010	Prah.g_01985
OG0001134	Prbb.g_02011	Prah.g_01984
OG0001135	Prbb.g_02012	Prah.g_01983
OG0001136	Prbb.g_02013	Prah.g_01982
OG0001137	Prbb.g_02014	Prah.g_01981
OG0001138	Prbb.g_02015	Prah.g_01980
OG0001139	Prbb.g_02017	Prah.g_01978
OG0001140	Prbb.g_02018	Prah.g_01977
OG0001141	Prbb.g_02019	Prah.g_01976
OG0001142	Prbb.g_02024	Prah.g_01966
OG0001143	Prbb.g_02025	Prah.g_01965
OG0001144	Prbb.g_02026	Prah.g_01963
OG0001145	Prbb.g_02027	Prah.g_01962
OG0001146	Prbb.g_02028	Prah.g_01961
OG0001147	Prbb.g_02029	Prah.g_01960
OG0001148	Prbb.g_02030	Prah.g_01958
OG0001149	Prbb.g_02031	Prah.g_02224
OG0001150	Prbb.g_02032	Prah.g_02227
OG0001151	Prbb.g_02035	Prah.g_02231
OG0001152	Prbb.g_02036	Prah.g_02232
OG0001153	Prbb.g_02037	Prah.g_02234
OG0001154	Prbb.g_02039	Prah.g_02236
OG0001155	Prbb.g_02041	Prah.g_02239
OG0001156	Prbb.g_02043	Prah.g_02241
OG0001157	Prbb.g_02045	Prah.g_02243
OG0001158	Prbb.g_02047	Prah.g_02245
OG0001159	Prbb.g_02048	Prah.g_02246
OG0001160	Prbb.g_02049	Prah.g_02247
OG0001161	Prbb.g_02050	Prah.g_00168
OG0001162	Prbb.g_02051	Prah.g_00167
OG0001163	Prbb.g_02052	Prah.g_00166
OG0001164	Prbb.g_02053	Prah.g_00165
OG0001165	Prbb.g_02054	Prah.g_00164
OG0001166	Prbb.g_02055	Prah.g_00163
OG0001167	Prbb.g_02056	Prah.g_00156
OG0001168	Prbb.g_02057	Prah.g_00155
OG0001169	Prbb.g_02058	Prah.g_00154
OG0001170	Prbb.g_02059	Prah.g_00152
OG0001171	Prbb.g_02060	Prah.g_00151
OG0001172	Prbb.g_02062	Prah.g_00149
OG0001173	Prbb.g_02064	Prah.g_00146
OG0001174	Prbb.g_02065	Prah.g_00145
OG0001175	Prbb.g_02066	Prah.g_00144
OG0001176	Prbb.g_02068	Prah.g_00136
OG0001177	Prbb.g_02070	Prah.g_00134
OG0001178	Prbb.g_02074	Prah.g_00130
OG0001179	Prbb.g_02075	Prah.g_00129
OG0001180	Prbb.g_02076	Prah.g_00128
OG0001181	Prbb.g_02077	Prah.g_00127
OG0001182	Prbb.g_02078	Prah.g_00126
OG0001183	Prbb.g_02079	Prah.g_00125
OG0001184	Prbb.g_02097	Prah.g_00088
OG0001185	Prbb.g_02099	Prah.g_00086
OG0001186	Prbb.g_02100	Prah.g_00085
OG0001187	Prbb.g_02101	Prah.g_00084
OG0001188	Prbb.g_02102	Prah.g_00080
OG0001189	Prbb.g_02103	Prah.g_00079
OG0001190	Prbb.g_02104	Prah.g_00078
OG0001191	Prbb.g_02105	Prah.g_00076
OG0001192	Prbb.g_02106	Prah.g_00074
OG0001193	Prbb.g_02107	Prah.g_00073
OG0001194	Prbb.g_02108	Prah.g_00071
OG0001195	Prbb.g_02109	Prah.g_00070
OG0001196	Prbb.g_02110	Prah.g_00068
OG0001197	Prbb.g_02111	Prah.g_00067
OG0001198	Prbb.g_02112	Prah.g_00066
OG0001199	Prbb.g_02113	Prah.g_00065
OG0001200	Prbb.g_02114	Prah.g_00063
OG0001201	Prbb.g_02115	Prah.g_00062
OG0001202	Prbb.g_02116	Prah.g_00061
OG0001203	Prbb.g_02118	Prah.g_00059
OG0001204	Prbb.g_02120	Prah.g_00055
OG0001205	Prbb.g_02122	Prah.g_00053
OG0001206	Prbb.g_02123	Prah.g_00052
OG0001207	Prbb.g_02124	Prah.g_02490
OG0001208	Prbb.g_02125	Prah.g_02491
OG0001209	Prbb.g_02126	Prah.g_02492
OG0001210	Prbb.g_02127	Prah.g_02493
OG0001211	Prbb.g_02128	Prah.g_02495
OG0001212	Prbb.g_02129	Prah.g_02496
OG0001213	Prbb.g_02130	Prah.g_02497
OG0001214	Prbb.g_02132	Prah.g_02499
OG0001215	Prbb.g_02133	Prah.g_02501
OG0001216	Prbb.g_02134	Prah.g_02503
OG0001217	Prbb.g_02135	Prah.g_02504
OG0001218	Prbb.g_02136	Prah.g_02505
OG0001219	Prbb.g_02139	Prah.g_02508
OG0001220	Prbb.g_02140	Prah.g_02513
OG0001221	Prbb.g_02145	Prah.g_02536
OG0001222	Prbb.g_02146	Prah.g_02540
OG0001223	Prbb.g_02147	Prah.g_02541
OG0001224	Prbb.g_02149	Prah.g_02543
OG0001225	Prbb.g_02150	Prah.g_02544
OG0001226	Prbb.g_02151	Prah.g_02547
OG0001227	Prbb.g_02152	Prah.g_02548
OG0001228	Prbb.g_02153	Prah.g_02550
OG0001229	Prbb.g_02154	Prah.g_02551
OG0001230	Prbb.g_02155	Prah.g_02552
OG0001231	Prbb.g_02156	Prah.g_02565
OG0001232	Prbb.g_02164	Prah.g_02574
OG0001233	Prbb.g_02165	Prah.g_02575
OG0001234	Prbb.g_02166	Prah.g_02576
OG0001235	Prbb.g_02167	Prah.g_02577
OG0001236	Prbb.g_02169	Prah.g_02579
OG0001237	Prbb.g_02170	Prah.g_02580
OG0001238	Prbb.g_02173	Prah.g_02584
OG0001239	Prbb.g_02174	Prah.g_02586
OG0001240	Prbb.g_02175	Prah.g_02587
OG0001241	Prbb.g_02178	Prah.g_02591
OG0001242	Prbb.g_02180	Prah.g_02593
OG0001243	Prbb.g_02181	Prah.g_02594
OG0001244	Prbb.g_02182	Prah.g_02596
OG0001245	Prbb.g_02183	Prah.g_02598
OG0001246	Prbb.g_02185	Prah.g_02600
OG0001247	Prbb.g_02186	Prah.g_02601
OG0001248	Prbb.g_02187	Prah.g_02602
OG0001249	Prbb.g_02188	Prah.g_02603
OG0001250	Prbb.g_02189	Prah.g_02604
OG0001251	Prbb.g_00147	Prah.g_01880
OG0001253	Prbb.g_00207	Prah.g_02287
OG0001255	Prbb.g_00393	Prah.g_01941
OG0001256	Prbb.g_01229	Prah.g_01084
OG0001257	Prbb.g_00487	Prah.g_01564
OG0001258	Prbb.g_00502	Prah.g_01545
OG0001259	Prbb.g_00590	Prah.g_01418
OG0001261	Prbb.g_00818	Prah.g_00604
OG0001262	Prbb.g_01370	Prah.g_00581
OG0001263	Prbb.g_00909	Prah.g_01190
OG0001264	Prbb.g_00931	Prah.g_00734
OG0001265	Prbb.g_01043	Prah.g_00856
OG0001267	Prbb.g_01534	Prah.g_01037
OG0001268	Prbb.g_01520	Prah.g_01324
OG0001269	Prbb.g_01609	Prah.g_00326
OG0001270	Prbb.g_01727	Prah.g_01203
OG0001271	Prbb.g_01739	Prah.g_01622
OG0001273	Prbb.g_00522	Prah.g_01521
OG0001274	Prbb.g_01778	Prah.g_01050
OG0001275	Prbb.g_01086	Prah.g_00282
OG0001276	Prbb.g_01781	Prah.g_00710
OG0001278	Prbb.g_01815	Prah.g_01665
OG0001279	Prbb.g_01819	Prah.g_01670
OG0001280	Prbb.g_01822	Prah.g_01673
OG0001281	Prbb.g_01926	Prah.g_02068
OG0001282	Prbb.g_01279	Prah.g_01682
OG0001283	Prbb.g_02042	Prah.g_02240
OG0001284	Prbb.g_02073	Prah.g_00131
OG0001285	Prbb.g_02119	Prah.g_00057
OG0001286	Prbb.g_02177	Prah.g_02589
OG0001287	Prbb.g_01180	Prah.g_01100
OG0001288	Prbb.g_00442	Prah.g_00231
OG0001290	Prbb.g_00031	Prah.g_00037
OG0001291	Prbb.g_00126	Prah.g_01841
OG0001292	Prbb.g_00129	Prah.g_01844
OG0001293	Prbb.g_00131	Prah.g_01846
OG0001294	Prbb.g_00148	Prah.g_01881
OG0001295	Prbb.g_00176	Prah.g_00185
OG0001296	Prbb.g_00183	Prah.g_02251
OG0001297	Prbb.g_00256	Prah.g_02359
OG0001298	Prbb.g_00301	Prah.g_02077
OG0001299	Prbb.g_00308	Prah.g_01868, Prah.g_02090
OG0001301	Prbb.g_00638	Prah.g_00499
OG0001303	Prbb.g_00754	Prah.g_00356
OG0001304	Prbb.g_01061	Prah.g_00906
OG0001305	Prbb.g_01066	Prah.g_00911
OG0001306	Prbb.g_02163	Prah.g_02573
OG0001307	Prbb.g_00940	Prah.g_00722
OG0001309	Prbb.g_02121	Prah.g_00054
OG0001310	Prbb.g_01247	Prah.g_01182
OG0001311	Prbb.g_01483	Prah.g_01250
OG0001312	Prbb.g_01610	Prah.g_00325
OG0001313	Prbb.g_00758	Prah.g_00018
OG0001314	Prbb.g_01844	Prah.g_01704
OG0001315	Prbb.g_01879	Prah.g_01761
OG0001316	Prbb.g_02038	Prah.g_02235
OG0001318	Prbb.g_00199	Prah.g_02279
OG0001320	Prbb.g_01542	Prah.g_01481
OG0001322	Prbb.g_00747	Prah.g_00942
OG0001323	Prbb.g_00921	Prah.g_00555
OG0001326	Prbb.g_01207	Prah.g_00998
OG0001327	Prbb.g_01579	Prah.g_01354
OG0001328	Prbb.g_01591	Prah.g_01370
OG0001329	Prbb.g_02171	Prah.g_02582
OG0001330	Prbb.g_01774	Prah.g_01658
OG0001331	Prbb.g_01820	Prah.g_01671
OG0001332	Prbb.g_01868	Prah.g_01737
OG0001333	Prbb.g_02005	Prah.g_01990
OG0001334	Prbb.g_02063	Prah.g_00148
OG0001335	Prbb.g_02117	Prah.g_00060
OG0001336	Prbb.g_00186	Prah.g_02253
OG0001344	Prbb.g_01553, Prbb.g_01628	Prah.g_00443
OG0001348	Prbb.g_00508	Prah.g_01537
OG0001349	Prbb.g_00513	Prah.g_01531
OG0001350	Prbb.g_00518	Prah.g_01527
OG0001362	Prbb.g_01196	Prah.g_00431
OG0001368	Prbb.g_02072	Prah.g_00132
OG0001369	Prbb.g_01044	Prah.g_00857
OG0001380	Prbb.g_01073	Prah.g_01342
OG0001381	Prbb.g_00459	Prah.g_00256
OG0001396	Prbb.g_01388	Prah.g_00756
OG0001410	Prbb.g_01125	Prah.g_02412
OG0001412	Prbb.g_00969	Prah.g_00766
OG0001415	Prbb.g_00377	Prah.g_01957
OG0001416	Prbb.g_00525	Prah.g_01516
OG0001426	Prbb.g_02172	Prah.g_02583
OG0001429	Prbb.g_01001	Prah.g_00813
OG0001436	Prbb.g_01164	Prah.g_02519, Prah.g_01163
OG0001438	Prbb.g_00621	Prah.g_00527
OG0001442	Prbb.g_01782	Prah.g_01213
OG0001448	Prbb.g_00732	Prah.g_01180
OG0001451	Prbb.g_01665, Prbb.g_01664	Prah.g_01078
OG0001452	Prbb.g_02138	Prah.g_02507
OG0001455	Prbb.g_01112	Prah.g_01208
OG0001456	Prbb.g_00390	Prah.g_01419
OG0001466	Prbb.g_01248	Prah.g_00892
OG0001472	Prbb.g_00849	Prah.g_00964
OG0001474	Prbb.g_01901	Prah.g_02553
OG0001475	Prbb.g_00898	Prah.g_02512
OG0001476	Prbb.g_00899	Prah.g_02511
OG0001477	Prbb.g_00900	Prah.g_02510
OG0001478	Prbb.g_01660	Prah.g_01034
OG0001479	Prbb.g_01494	Prah.g_01240
OG0001480	Prbb.g_00439	Prah.g_00223
OG0001486	Prbb.g_00953	Prah.g_00696
OG0001487	Prbb.g_00625	Prah.g_00522
OG0001493	Prbb.g_01902	Prah.g_02554
OG0001494	Prbb.g_01903	Prah.g_02555
OG0001495	Prbb.g_01904	Prah.g_02556
OG0001496	Prbb.g_01905	Prah.g_02557
OG0001497	Prbb.g_01906	Prah.g_02558
OG0001498	Prbb.g_01907	Prah.g_02559
OG0001499	Prbb.g_01908	Prah.g_02560
OG0001500	Prbb.g_01909	Prah.g_02561
OG0001501	Prbb.g_01910	Prah.g_02562
OG0001502	Prbb.g_01911	Prah.g_02563
OG0001503	Prbb.g_01912	Prah.g_02564
OG0001504	Prbb.g_00948	Prah.g_00700
OG0001512	Prbb.g_01346	Prah.g_01085
OG0001520	Prbb.g_01163	Prah.g_01162
OG0001530	Prbb.g_01162	Prah.g_01161
OG0001531	Prbb.g_01176	Prah.g_01198
OG0001541	Prbb.g_00857	Prah.g_00100
OG0001544	Prbb.g_01210	Prah.g_00213
OG0001545	Prbb.g_00928	Prah.g_00737
OG0001546	Prbb.g_00820	Prah.g_00602
OG0001547	Prbb.g_01295	Prah.g_01174
OG0001548	Prbb.g_02021	Prah.g_00317
OG0001587	Prbb.g_01437	Prah.g_00260
OG0001588	Prbb.g_01896	Prah.g_01664
OG0001593	Prbb.g_01235	Prah.g_00617
OG0001605	Prbb.g_01944	Prah.g_02045
OG0001608	Prbb.g_01949	Prah.g_01969
OG0001620	Prbb.g_00870	Prah.g_00111
OG0001622	Prbb.g_01412	Prah.g_01826, Prah.g_01015
OG0001632	Prbb.g_01253	Prah.g_01675
OG0001633	Prbb.g_01914	Prah.g_01108, Prah.g_01112, Prah.g_01117
OG0001634	Prbb.g_01413	Prah.g_01016
OG0001635	Prbb.g_01414	Prah.g_01019
OG0001636	Prbb.g_01415	Prah.g_01020
OG0001683	Prbb.g_02088	Prah.g_00082
OG0001695	Prbb.g_00855	Prah.g_00121
OG0001696	Prbb.g_01629	Prah.g_00319
OG0001709	Prbb.g_01153	Prah.g_01569, Prah.g_01156
OG0001713	Prbb.g_02096	Prah.g_00118
OG0001714	Prbb.g_01724	Prah.g_00357
OG0001715	Prbb.g_02067	Prah.g_00143
OG0001716	Prbb.g_01485	Prah.g_01252
OG0001717	Prbb.g_01084	Prah.g_01219
OG0001718	Prbb.g_00113	Prah.g_01216
OG0001719	Prbb.g_00395	Prah.g_01939
OG0001730	Prbb.g_00853	Prah.g_00119
OG0001737	Prbb.g_00056	Prah.g_00050
OG0001738	Prbb.g_00167	Prah.g_01906
OG0001739	Prbb.g_00166	Prah.g_01903
OG0001740	Prbb.g_00165	Prah.g_01902
OG0001741	Prbb.g_00155	Prah.g_01889
OG0001742	Prbb.g_01801	Prah.g_01775
OG0001743	Prbb.g_00296	Prah.g_01774
OG0001744	Prbb.g_01866	Prah.g_01735
OG0001745	Prbb.g_00569	Prah.g_01450
OG0001746	Prbb.g_01599	Prah.g_01379
OG0001747	Prbb.g_01503	Prah.g_01301
OG0001748	Prbb.g_00699	Prah.g_00978
OG0001749	Prbb.g_00688	Prah.g_00952
OG0001750	Prbb.g_01053	Prah.g_00865
OG0001751	Prbb.g_01046	Prah.g_00859
OG0001752	Prbb.g_01041	Prah.g_00853
OG0001753	Prbb.g_00987	Prah.g_00792
OG0001754	Prbb.g_01056	Prah.g_00742
OG0001755	Prbb.g_00945	Prah.g_00707
OG0001756	Prbb.g_00788	Prah.g_00662
OG0001757	Prbb.g_00092	Prah.g_00583
OG0001758	Prbb.g_01621	Prah.g_00580
OG0001759	Prbb.g_00842	Prah.g_00565
OG0001760	Prbb.g_00923	Prah.g_00559
OG0001761	Prbb.g_00676	Prah.g_00552
OG0001762	Prbb.g_00666	Prah.g_00453
OG0001763	Prbb.g_00178	Prah.g_00320
OG0001764	Prbb.g_00417	Prah.g_00206
OG0001765	Prbb.g_00383	Prah.g_01950
OG0001766	Prbb.g_00382	Prah.g_01951
OG0001767	Prbb.g_00381	Prah.g_01953
OG0001768	Prbb.g_00380	Prah.g_01954
OG0001769	Prbb.g_00379	Prah.g_01955
OG0001770	Prbb.g_02016	Prah.g_01979
OG0001771	Prbb.g_02000	Prah.g_01996
OG0001772	Prbb.g_00188	Prah.g_02255
OG0001773	Prbb.g_00709	Prah.g_02267
OG0001774	Prbb.g_00236	Prah.g_02318
OG0001775	Prbb.g_00242	Prah.g_02335
OG0001776	Prbb.g_00896	Prah.g_02414
OG0001777	Prbb.g_02137	Prah.g_02506
OG0001778	Prbb.g_02141	Prah.g_02514
OG0001779	Prbb.g_02142	Prah.g_02515
OG0001780	Prbb.g_00894	Prah.g_02516
OG0001781	Prbb.g_02148	Prah.g_02542
OG0001782	Prbb.g_02162	Prah.g_02572
OG0001792	Prbb.g_02086	Prah.g_00083
OG0001793	Prbb.g_02089	Prah.g_00081, Prah.g_00099
OG0001797	Prbb.g_01221	Prah.g_00992
OG0001800	Prbb.g_00050	Prah.g_00243, Prah.g_01194
OG0001803	Prbb.g_01035	Prah.g_00845
OG0001830	Prbb.g_00854	Prah.g_00120
OG0001831	Prbb.g_01522	Prah.g_01326
OG0001852	Prbb.g_01382	Prah.g_01287
OG0001853	Prbb.g_01572	Prah.g_01121
OG0001856	Prbb.g_01136, Prbb.g_01263, Prbb.g_00093	Prah.g_00350
OG0001889	Prbb.g_01573	Prah.g_01122
OG0001890	Prbb.g_01574	Prah.g_01123
OG0001913	Prbb.g_01154	Prah.g_01157, Prah.g_01158
OG0001915	Prbb.g_00672	Prah.g_00447
OG0001919	Prbb.g_01240, Prbb.g_01233	Prah.g_01794, Prah.g_01795
OG0001955	Prbb.g_01417	Prah.g_01021
OG0002005	Prbb.g_02158	Prah.g_02568
OG0002006	Prbb.g_02161	Prah.g_02571
OG0002036	Prbb.g_00289	Prah.g_01783
OG0002038	Prbb.g_00481	Prah.g_01574
OG0002041	Prbb.g_00333	Prah.g_02136
OG0002043	Prbb.g_00198	Prah.g_02272
OG0002074	Prbb.g_01055	Prah.g_00868
OG0002075	Prbb.g_01682	Prah.g_00413
OG0002145	Prbb.g_02080	Prah.g_00114
OG0002147	Prbb.g_01219	Prah.g_01165
OG0002149	Prbb.g_01667	Prah.g_00691
OG0002154	Prbb.g_02160	Prah.g_02570
OG0002202	Prbb.g_01047	Prah.g_00860
OG0002203	Prbb.g_01209	Prah.g_00626
OG0002207	Prbb.g_00371	Prah.g_02185
OG0002213	Prbb.g_02179	Prah.g_01199
OG0002287	Prbb.g_00856	Prah.g_01522
OG0002291	Prbb.g_01408	Prah.g_00939, Prah.g_01150
OG0002308	Prbb.g_02159	Prah.g_02569
OG0002314	Prbb.g_00920	Prah.g_00554
OG0002416	Prbb.g_02157	Prah.g_02566
OG0002583	Prbb.g_00414	Prah.g_01910, Prah.g_00199
