Orthogroup	Praj	Prbi
OG0001102	Praj.g_00884	Prbi.g_00948
OG0001103	Praj.g_00886	Prbi.g_00950
OG0001104	Praj.g_00749	Prbi.g_00972
OG0001105	Praj.g_00753	Prbi.g_00976
OG0001106	Praj.g_00934	Prbi.g_01000
OG0001107	Praj.g_00944	Prbi.g_01007
OG0001108	Praj.g_00948	Prbi.g_01011
OG0001109	Praj.g_00949	Prbi.g_01012
OG0001110	Praj.g_00951	Prbi.g_01014
OG0001111	Praj.g_00952	Prbi.g_01015
OG0001112	Praj.g_00953	Prbi.g_01016
OG0001113	Praj.g_00954	Prbi.g_01017
OG0001114	Praj.g_00955	Prbi.g_01018
OG0001115	Praj.g_00957	Prbi.g_01020
OG0001116	Praj.g_00958	Prbi.g_01021
OG0001117	Praj.g_00959	Prbi.g_01022
OG0001118	Praj.g_00960	Prbi.g_01023
OG0001119	Praj.g_00961	Prbi.g_01024
OG0001120	Praj.g_00963	Prbi.g_01026
OG0001121	Praj.g_01563	Prbi.g_01172, Prbi.g_01029
OG0001122	Praj.g_00993	Prbi.g_01058
OG0001123	Praj.g_00997	Prbi.g_01062
OG0001124	Praj.g_00999	Prbi.g_01064
OG0001125	Praj.g_01001	Prbi.g_01065
OG0001126	Praj.g_01012	Prbi.g_01075
OG0001127	Praj.g_01013	Prbi.g_01076
OG0001128	Praj.g_01016	Prbi.g_01078
OG0001129	Praj.g_01017	Prbi.g_01079
OG0001130	Praj.g_01018	Prbi.g_01080
OG0001131	Praj.g_00852	Prbi.g_01117
OG0001132	Praj.g_01063	Prbi.g_01127
OG0001133	Praj.g_01040	Prbi.g_01161
OG0001134	Praj.g_01832	Prbi.g_01174
OG0001135	Praj.g_01835	Prbi.g_01177
OG0001136	Praj.g_01463	Prbi.g_01204
OG0001137	Praj.g_01452	Prbi.g_01215
OG0001138	Praj.g_01432	Prbi.g_01233
OG0001139	Praj.g_01430	Prbi.g_01234
OG0001140	Praj.g_01429	Prbi.g_01235
OG0001141	Praj.g_01428	Prbi.g_01236
OG0001142	Praj.g_01427	Prbi.g_01237
OG0001143	Praj.g_01420	Prbi.g_01244
OG0001144	Praj.g_01415	Prbi.g_01249
OG0001145	Praj.g_01520	Prbi.g_01383
OG0001146	Praj.g_01532	Prbi.g_01395
OG0001147	Praj.g_01550	Prbi.g_01425
OG0001148	Praj.g_01577	Prbi.g_01441
OG0001149	Praj.g_01578	Prbi.g_01442
OG0001150	Praj.g_01579	Prbi.g_01443
OG0001151	Praj.g_01590	Prbi.g_01454
OG0001152	Praj.g_01591	Prbi.g_01455
OG0001153	Praj.g_01662	Prbi.g_01622
OG0001154	Praj.g_01663	Prbi.g_01623
OG0001155	Praj.g_01679	Prbi.g_01635
OG0001156	Praj.g_01682	Prbi.g_01638
OG0001157	Praj.g_01683	Prbi.g_01639
OG0001158	Praj.g_01684	Prbi.g_01640
OG0001159	Praj.g_01685	Prbi.g_01641
OG0001160	Praj.g_01711	Prbi.g_01665
OG0001161	Praj.g_01499	Prbi.g_01678
OG0001162	Praj.g_01723	Prbi.g_01689
OG0001163	Praj.g_01761	Prbi.g_01779
OG0001164	Praj.g_01765	Prbi.g_01783
OG0001166	Praj.g_01785	Prbi.g_01806
OG0001167	Praj.g_01803	Prbi.g_01823
OG0001168	Praj.g_01804	Prbi.g_01825
OG0001169	Praj.g_01806	Prbi.g_01827
OG0001170	Praj.g_01808	Prbi.g_01829
OG0001171	Praj.g_01818	Prbi.g_01838
OG0001172	Praj.g_01872	Prbi.g_01851
OG0001173	Praj.g_01873	Prbi.g_01852
OG0001174	Praj.g_01881	Prbi.g_01860
OG0001175	Praj.g_01882	Prbi.g_01861
OG0001176	Praj.g_01893	Prbi.g_01869
OG0001177	Praj.g_01891	Prbi.g_01872
OG0001178	Praj.g_01236	Prbi.g_01877
OG0001179	Praj.g_01935	Prbi.g_01922
OG0001180	Praj.g_01958	Prbi.g_01944
OG0001181	Praj.g_01962	Prbi.g_01948
OG0001182	Praj.g_01970	Prbi.g_01955
OG0001183	Praj.g_01976	Prbi.g_01959
OG0001184	Praj.g_01992	Prbi.g_01975
OG0001185	Praj.g_02007	Prbi.g_01989
OG0001186	Praj.g_02046	Prbi.g_02012
OG0001187	Praj.g_02060	Prbi.g_02028
OG0001188	Praj.g_02062	Prbi.g_02031
OG0001189	Praj.g_02079	Prbi.g_02048
OG0001190	Praj.g_02084	Prbi.g_02052
OG0001191	Praj.g_02094	Prbi.g_02062
OG0001192	Praj.g_02099	Prbi.g_02067
OG0001193	Praj.g_02112	Prbi.g_02077
OG0001194	Praj.g_02113	Prbi.g_02078
OG0001195	Praj.g_02114	Prbi.g_02079
OG0001196	Praj.g_02136	Prbi.g_02092
OG0001197	Praj.g_02138	Prbi.g_02093
OG0001198	Praj.g_02146	Prbi.g_02100
OG0001199	Praj.g_00112	Prbi.g_00081
OG0001200	Praj.g_00114	Prbi.g_00083
OG0001201	Praj.g_00146	Prbi.g_00115
OG0001202	Praj.g_00239	Prbi.g_00223
OG0001203	Praj.g_00278	Prbi.g_00262
OG0001204	Praj.g_00284	Prbi.g_00267
OG0001205	Praj.g_00439	Prbi.g_00446
OG0001206	Praj.g_00458	Prbi.g_00464
OG0001207	Praj.g_00469	Prbi.g_00480
OG0001208	Praj.g_00475	Prbi.g_00485
OG0001209	Praj.g_00526	Prbi.g_00538
OG0001210	Praj.g_00531	Prbi.g_00543
OG0001211	Praj.g_00541	Prbi.g_00553
OG0001212	Praj.g_00583	Prbi.g_00598
OG0001213	Praj.g_00617	Prbi.g_00631
OG0001214	Praj.g_00625	Prbi.g_00640
OG0001215	Praj.g_00683	Prbi.g_00693
OG0001216	Praj.g_00700	Prbi.g_00747
OG0001217	Praj.g_00091	Prbi.g_00792
OG0001218	Praj.g_00740	Prbi.g_00800
OG0001219	Praj.g_00915	Prbi.g_00835
OG0001220	Praj.g_00825	Prbi.g_00899
OG0001221	Praj.g_00899	Prbi.g_00962
OG0001222	Praj.g_00847	Prbi.g_01001
OG0001223	Praj.g_00964	Prbi.g_01027
OG0001224	Praj.g_01020	Prbi.g_01082
OG0001225	Praj.g_01022	Prbi.g_01084
OG0001227	Praj.g_01045	Prbi.g_01130
OG0001228	Praj.g_01411	Prbi.g_01252
OG0001229	Praj.g_01160	Prbi.g_01437
OG0001230	Praj.g_01623	Prbi.g_01581
OG0001231	Praj.g_00744	Prbi.g_01687
OG0001232	Praj.g_01789	Prbi.g_01810
OG0001233	Praj.g_01809	Prbi.g_01830
OG0001234	Praj.g_01884	Prbi.g_01864
OG0001235	Praj.g_01888	Prbi.g_01874
OG0001236	Praj.g_01989	Prbi.g_01972
OG0001237	Praj.g_01993	Prbi.g_01976
OG0001238	Praj.g_02095	Prbi.g_02063
OG0001239	Praj.g_00109	Prbi.g_00078
OG0001240	Praj.g_00131	Prbi.g_00100
OG0001241	Praj.g_00140	Prbi.g_00108
OG0001242	Praj.g_00159	Prbi.g_00127
OG0001243	Praj.g_00166	Prbi.g_00133
OG0001244	Praj.g_00182	Prbi.g_00149
OG0001245	Praj.g_01244	Prbi.g_00404
OG0001246	Praj.g_00496	Prbi.g_00507
OG0001247	Praj.g_00676	Prbi.g_00686
OG0001248	Praj.g_00678	Prbi.g_00688
OG0001249	Praj.g_00373	Prbi.g_00825
OG0001251	Praj.g_01858	Prbi.g_00935
OG0001252	Praj.g_01015	Prbi.g_01077
OG0001253	Praj.g_01728	Prbi.g_01131
OG0001254	Praj.g_01834	Prbi.g_01176
OG0001255	Praj.g_01477	Prbi.g_01191
OG0001256	Praj.g_01719	Prbi.g_01680
OG0001257	Praj.g_01724	Prbi.g_01686
OG0001259	Praj.g_01807	Prbi.g_01828
OG0001260	Praj.g_01824	Prbi.g_01844
OG0001261	Praj.g_01943	Prbi.g_01930
OG0001262	Praj.g_02077	Prbi.g_02046
OG0001263	Praj.g_00169	Prbi.g_00136
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Prbi.g_00047, Prbi.g_01743
OG0001269	Praj.g_00824	Prbi.g_00383
OG0001273	Praj.g_00619	Prbi.g_00634
OG0001277	Praj.g_02123	Prbi.g_01119
OG0001279	Praj.g_01155	Prbi.g_01332
OG0001280	Praj.g_01527	Prbi.g_01390
OG0001281	Praj.g_01533	Prbi.g_01396
OG0001282	Praj.g_01576	Prbi.g_01440
OG0001283	Praj.g_02132	Prbi.g_01459
OG0001284	Praj.g_01705	Prbi.g_01660
OG0001285	Praj.g_01792	Prbi.g_01813
OG0001286	Praj.g_01956	Prbi.g_01942
OG0001287	Praj.g_02014	Prbi.g_01996
OG0001288	Praj.g_02025	Prbi.g_02005
OG0001289	Praj.g_00125	Prbi.g_00094
OG0001290	Praj.g_00139	Prbi.g_00107
OG0001294	Praj.g_01564, Praj.g_01497	Prbi.g_00402
OG0001295	Praj.g_01485	Prbi.g_00469
OG0001296	Praj.g_00501	Prbi.g_00512
OG0001297	Praj.g_00506	Prbi.g_00517
OG0001299	Praj.g_00655	Prbi.g_00669
OG0001300	Praj.g_00687	Prbi.g_00696
OG0001301	Praj.g_00689	Prbi.g_00699
OG0001302	Praj.g_00913	Prbi.g_00834
OG0001303	Praj.g_01344	Prbi.g_01041
OG0001304	Praj.g_01006	Prbi.g_01071
OG0001305	Praj.g_00842	Prbi.g_01090
OG0001306	Praj.g_01475	Prbi.g_01193
OG0001307	Praj.g_01547	Prbi.g_01422
OG0001308	Praj.g_01642	Prbi.g_01601
OG0001309	Praj.g_00510	Prbi.g_01684
OG0001310	Praj.g_01779	Prbi.g_01799
OG0001311	Praj.g_00998	Prbi.g_01063
OG0001312	Praj.g_00924	Prbi.g_00990
OG0001315	Praj.g_01974	Prbi.g_00068
OG0001316	Praj.g_00180	Prbi.g_00148
OG0001317	Praj.g_00274	Prbi.g_00258
OG0001318	Praj.g_00295	Prbi.g_00280
OG0001320	Praj.g_01148	Prbi.g_00406
OG0001321	Praj.g_00445	Prbi.g_00452
OG0001322	Praj.g_00446	Prbi.g_00453
OG0001324	Praj.g_00688	Prbi.g_00697
OG0001325	Praj.g_00703	Prbi.g_00750
OG0001326	Praj.g_01850	Prbi.g_00923
OG0001327	Praj.g_00876	Prbi.g_01102
OG0001328	Praj.g_00895	Prbi.g_01129
OG0001329	Praj.g_01727	Prbi.g_01169
OG0001330	Praj.g_01521	Prbi.g_01362
OG0001331	Praj.g_01581	Prbi.g_01445
OG0001332	Praj.g_01677	Prbi.g_01633
OG0001334	Praj.g_01979	Prbi.g_01962
OG0001335	Praj.g_01980	Prbi.g_01963
OG0001336	Praj.g_02133	Prbi.g_02089
OG0001339	Praj.g_00142	Prbi.g_00110
OG0001340	Praj.g_00368	Prbi.g_00352
OG0001341	Praj.g_00069	Prbi.g_00790
OG0001342	Praj.g_01316, Praj.g_01051	Prbi.g_00829
OG0001343	Praj.g_00867	Prbi.g_00932
OG0001344	Praj.g_01457	Prbi.g_01211
OG0001345	Praj.g_01441	Prbi.g_01226
OG0001346	Praj.g_01529	Prbi.g_01392
OG0001348	Praj.g_01082	Prbi.g_01707
OG0001350	Praj.g_00277	Prbi.g_00261
OG0001351	Praj.g_00448	Prbi.g_00455
OG0001352	Praj.g_00672	Prbi.g_00683
OG0001354	Praj.g_00956	Prbi.g_01019
OG0001355	Praj.g_01726	Prbi.g_01724
OG0001356	Praj.g_01119	Prbi.g_01301
OG0001358	Praj.g_00608	Prbi.g_00622
OG0001359	Praj.g_00868	Prbi.g_00933
OG0001360	Praj.g_01439	Prbi.g_01132
OG0001362	Praj.g_01646	Prbi.g_01605
OG0001363	Praj.g_00454	Prbi.g_01607
OG0001365	Praj.g_02088	Prbi.g_02056
OG0001369	Praj.g_00130	Prbi.g_01522, Prbi.g_00099
OG0001370	Praj.g_01193	Prbi.g_00461
OG0001371	Praj.g_00671	Prbi.g_00682
OG0001373	Praj.g_01849	Prbi.g_00922
OG0001374	Praj.g_01857	Prbi.g_00930
OG0001375	Praj.g_00866	Prbi.g_00931
OG0001376	Praj.g_00854	Prbi.g_01096
OG0001377	Praj.g_00855	Prbi.g_01097
OG0001378	Praj.g_00428	Prbi.g_01141
OG0001380	Praj.g_01484	Prbi.g_01427
OG0001381	Praj.g_01573	Prbi.g_01433
OG0001384	Praj.g_01084, Praj.g_01070	Prbi.g_00778, Prbi.g_01677
OG0001385	Praj.g_01846	Prbi.g_00919
OG0001386	Praj.g_01847	Prbi.g_00920
OG0001387	Praj.g_01848	Prbi.g_00921
OG0001388	Praj.g_01851	Prbi.g_00924
OG0001389	Praj.g_01852	Prbi.g_00925
OG0001390	Praj.g_01853	Prbi.g_00926
OG0001391	Praj.g_01854	Prbi.g_00927
OG0001392	Praj.g_01855	Prbi.g_00928
OG0001393	Praj.g_01856	Prbi.g_00929
OG0001394	Praj.g_00903	Prbi.g_00966
OG0001395	Praj.g_01009	Prbi.g_01073
OG0001397	Praj.g_01647	Prbi.g_01606
OG0001402	Praj.g_00612	Prbi.g_00808
OG0001403	Praj.g_00030	Prbi.g_00030
OG0001404	Praj.g_00106	Prbi.g_00075
OG0001405	Praj.g_00361	Prbi.g_00350
OG0001406	Praj.g_00853	Prbi.g_01095
OG0001407	Praj.g_00858	Prbi.g_01109
OG0001408	Praj.g_00082	Prbi.g_01114
OG0001409	Praj.g_01453	Prbi.g_01214
OG0001410	Praj.g_01548	Prbi.g_01423
OG0001413	Praj.g_00745	Prbi.g_01675
OG0001414	Praj.g_00268	Prbi.g_00253
OG0001415	Praj.g_00270	Prbi.g_00255
OG0001417	Praj.g_01496	Prbi.g_00471
OG0001418	Praj.g_00677	Prbi.g_00687
OG0001419	Praj.g_00736	Prbi.g_01110
OG0001420	Praj.g_01142	Prbi.g_01150
OG0001421	Praj.g_01720	Prbi.g_01681
OG0001422	Praj.g_01041	Prbi.g_01705
OG0001423	Praj.g_01598	Prbi.g_01567, Prbi.g_02024
OG0001424	Praj.g_01395	Prbi.g_00936
OG0001425	Praj.g_02098	Prbi.g_02066
OG0001429	Praj.g_00916	Prbi.g_00836
OG0001430	Praj.g_00856	Prbi.g_01356
OG0001431	Praj.g_01165	Prbi.g_01360
OG0001432	Praj.g_00988	Prbi.g_01673
OG0001433	Praj.g_01118	Prbi.g_01302
OG0001435	Praj.g_00883	Prbi.g_00947
OG0001437	Praj.g_00269	Prbi.g_00254
OG0001439	Praj.g_00342	Prbi.g_00331
OG0001441	Praj.g_00513	Prbi.g_00524
OG0001442	Praj.g_01612	Prbi.g_00781
OG0001446	Praj.g_00117	Prbi.g_00086
OG0001447	Praj.g_00167	Prbi.g_00134
OG0001450	Praj.g_00680	Prbi.g_00690
OG0001451	Praj.g_00836	Prbi.g_00908
OG0001453	Praj.g_00967	Prbi.g_01031
OG0001454	Praj.g_01237	Prbi.g_01125
OG0001455	Praj.g_00043	Prbi.g_01163
OG0001456	Praj.g_01503	Prbi.g_01184
OG0001457	Praj.g_01502	Prbi.g_01185
OG0001458	Praj.g_01501	Prbi.g_01186
OG0001459	Praj.g_01123	Prbi.g_01344
OG0001460	Praj.g_01117	Prbi.g_01303
OG0001461	Praj.g_01381	Prbi.g_01545
OG0001463	Praj.g_00322	Prbi.g_00310
OG0001464	Praj.g_00724	Prbi.g_00353
OG0001466	Praj.g_01170	Prbi.g_00780
OG0001467	Praj.g_00098	Prbi.g_00826
OG0001468	Praj.g_00865	Prbi.g_01100
OG0001471	Praj.g_01498	Prbi.g_01676
OG0001472	Praj.g_00851, Praj.g_01327	Prbi.g_01683
OG0001473	Praj.g_01560	Prbi.g_02013
OG0001474	Praj.g_00385	Prbi.g_00364
OG0001475	Praj.g_02052	Prbi.g_01472
OG0001480	Praj.g_01173	Prbi.g_00393
OG0001481	Praj.g_01031	Prbi.g_00397
OG0001482	Praj.g_01044	Prbi.g_00458
OG0001484	Praj.g_01206	Prbi.g_01369
OG0001485	Praj.g_01166	Prbi.g_01725
OG0001491	Praj.g_00909	Prbi.g_00832
OG0001495	Praj.g_01890	Prbi.g_01871
OG0001499	Praj.g_00093	Prbi.g_00067
OG0001500	Praj.g_00300	Prbi.g_00287
OG0001501	Praj.g_01218	Prbi.g_00709
OG0001503	Praj.g_01083	Prbi.g_01181
OG0001504	Praj.g_01124	Prbi.g_01345
OG0001505	Praj.g_02050	Prbi.g_01509
OG0001506	Praj.g_01674	Prbi.g_01631
OG0001507	Praj.g_01140	Prbi.g_01739
OG0001508	Praj.g_02053	Prbi.g_01473
OG0001513	Praj.g_00041	Prbi.g_01761
OG0001521	Praj.g_01392, Praj.g_00982	Prbi.g_00791
OG0001522	Praj.g_00803	Prbi.g_00880
OG0001523	Praj.g_01837	Prbi.g_01178
OG0001524	Praj.g_01838	Prbi.g_01179
OG0001526	Praj.g_00910	Prbi.g_01278
OG0001548	Praj.g_01061	Prbi.g_00823
OG0001550	Praj.g_01205	Prbi.g_01166
OG0001551	Praj.g_01843	Prbi.g_01183
OG0001552	Praj.g_01840	Prbi.g_01271
OG0001553	Praj.g_01629	Prbi.g_01586
OG0001555	Praj.g_01748	Prbi.g_01695
OG0001557	Praj.g_00904	Prbi.g_00967
OG0001566	Praj.g_00667	Prbi.g_00679
OG0001569	Praj.g_01378	Prbi.g_01137
OG0001570	Praj.g_01284	Prbi.g_01152
OG0001571	Praj.g_01277	Prbi.g_01159
OG0001581	Praj.g_01059	Prbi.g_00168
OG0001582	Praj.g_01494	Prbi.g_00470
OG0001584	Praj.g_00759	Prbi.g_00982
OG0001585	Praj.g_01260	Prbi.g_01336
OG0001595	Praj.g_00105	Prbi.g_00074
OG0001596	Praj.g_00113	Prbi.g_00082
OG0001597	Praj.g_01671	Prbi.g_00386
OG0001598	Praj.g_01027	Prbi.g_00427
OG0001599	Praj.g_00456	Prbi.g_00462
OG0001600	Praj.g_00503	Prbi.g_00514
OG0001601	Praj.g_00665	Prbi.g_00677
OG0001603	Praj.g_00912	Prbi.g_00833
OG0001604	Praj.g_00896	Prbi.g_00959
OG0001605	Praj.g_01056	Prbi.g_01054
OG0001606	Praj.g_01094	Prbi.g_01116
OG0001607	Praj.g_01181	Prbi.g_01180
OG0001608	Praj.g_01073	Prbi.g_01430
OG0001609	Praj.g_01672	Prbi.g_01629
OG0001610	Praj.g_01676	Prbi.g_01632
OG0001611	Praj.g_01096	Prbi.g_01693
OG0001612	Praj.g_01199	Prbi.g_01726
OG0001613	Praj.g_01973	Prbi.g_01957
OG0001626	Praj.g_01230	Prbi.g_00789
OG0001629	Praj.g_01138	Prbi.g_00803
OG0001630	Praj.g_00873	Prbi.g_00940
OG0001631	Praj.g_00725	Prbi.g_01105
OG0001632	Praj.g_01146	Prbi.g_01335
OG0001633	Praj.g_01866	Prbi.g_01436
OG0001648	Praj.g_01741	Prbi.g_00396
OG0001649	Praj.g_00857	Prbi.g_01107
OG0001650	Praj.g_01228	Prbi.g_01407
OG0001651	Praj.g_01069	Prbi.g_01691
OG0001662	Praj.g_01319	Prbi.g_01147
OG0001663	Praj.g_01478	Prbi.g_01190
OG0001664	Praj.g_01570	Prbi.g_01770, Prbi.g_01317
OG0001665	Praj.g_01572	Prbi.g_01320, Prbi.g_01767
OG0001667	Praj.g_01164	Prbi.g_01365
OG0001668	Praj.g_01831	Prbi.g_01543, Prbi.g_01762
OG0001684	Praj.g_00374	Prbi.g_00591
OG0001688	Praj.g_00977, Praj.g_01394	Prbi.g_01104
OG0001689	Praj.g_02023	Prbi.g_02003
OG0001695	Praj.g_02118	Prbi.g_01299, Prbi.g_01550
OG0001696	Praj.g_00837	Prbi.g_00909
OG0001698	Praj.g_01600	Prbi.g_01103
OG0001706	Praj.g_01238	Prbi.g_01044
OG0001708	Praj.g_01479	Prbi.g_01189
OG0001711	Praj.g_01372	Prbi.g_00157
OG0001718	Praj.g_01095	Prbi.g_00387
OG0001719	Praj.g_01225	Prbi.g_00414
OG0001721	Praj.g_01733	Prbi.g_00794
OG0001722	Praj.g_00871	Prbi.g_00938
OG0001723	Praj.g_01738	Prbi.g_01333
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Prbi.g_01548
OG0001727	Praj.g_01293	Prbi.g_01751
OG0001740	Praj.g_02121	Prbi.g_01298, Prbi.g_01551
OG0001742	Praj.g_01207	Prbi.g_00400
OG0001743	Praj.g_01270	Prbi.g_01145
OG0001744	Praj.g_01219	Prbi.g_01377
OG0001772	Praj.g_01208	Prbi.g_02019, Prbi.g_00423
OG0001774	Praj.g_00668	Prbi.g_00680
OG0001775	Praj.g_00092	Prbi.g_01112
OG0001776	Praj.g_01052	Prbi.g_01143
OG0001778	Praj.g_01544	Prbi.g_01359
OG0001779	Praj.g_01186	Prbi.g_01378
OG0001781	Praj.g_01215	Prbi.g_01706
OG0001819	Praj.g_01034	Prbi.g_00415
OG0001820	Praj.g_01178	Prbi.g_01328
OG0001821	Praj.g_01150	Prbi.g_00795
OG0001822	Praj.g_00983	Prbi.g_00815
OG0001823	Praj.g_01299	Prbi.g_00911
OG0001824	Praj.g_00729	Prbi.g_01052
OG0001825	Praj.g_01028	Prbi.g_01113
OG0001826	Praj.g_00737	Prbi.g_01115
OG0001827	Praj.g_01043	Prbi.g_01118
OG0001828	Praj.g_00081	Prbi.g_01140
OG0001829	Praj.g_01137	Prbi.g_01144
OG0001830	Praj.g_01172	Prbi.g_01162
OG0001831	Praj.g_01058	Prbi.g_01173
OG0001832	Praj.g_01296	Prbi.g_01353
OG0001833	Praj.g_01574	Prbi.g_01438
OG0001920	Praj.g_01241	Prbi.g_00710
OG0001921	Praj.g_01350	Prbi.g_00913
OG0001982	Praj.g_01740	Prbi.g_00392
OG0001984	Praj.g_00741	Prbi.g_00824
OG0001987	Praj.g_01330	Prbi.g_01349, Prbi.g_02016
OG0002062	Praj.g_01125	Prbi.g_01754
OG0002147	Praj.g_01251	Prbi.g_00711
OG0002271	Praj.g_01353	Prbi.g_01732
OG0002273	Praj.g_01179	Prbi.g_01525, Prbi.g_00166
OG0002316	Praj.g_00863	Prbi.g_01093
OG0002325	Praj.g_01210	Prbi.g_01367
OG0002346	Praj.g_01569	Prbi.g_01766, Prbi.g_01321
OG0002372	Praj.g_01839	Prbi.g_01700
OG0002380	Praj.g_01376	Prbi.g_00425
OG0002423	Praj.g_01268	Prbi.g_01307
OG0002427	Praj.g_01074	Prbi.g_01308
OG0002428	Praj.g_01385	Prbi.g_00713
OG0002619	Praj.g_01130	Prbi.g_01045
OG0002692	Praj.g_01341	Prbi.g_01722
OG0002902	Praj.g_00409	Prbi.g_01043
