Orthogroup	Praj	Syaq
OG0001143	Praj.g_01420	Syaq.g_00182
OG0001144	Praj.g_01415	Syaq.g_00166
OG0001145	Praj.g_01520	Syaq.g_00284
OG0001146	Praj.g_01532	Syaq.g_00305
OG0001147	Praj.g_01550	Syaq.g_00438
OG0001148	Praj.g_01577	Syaq.g_01761
OG0001149	Praj.g_01578	Syaq.g_01760
OG0001150	Praj.g_01579	Syaq.g_01759
OG0001151	Praj.g_01590	Syaq.g_01746
OG0001152	Praj.g_01591	Syaq.g_01745
OG0001153	Praj.g_01662	Syaq.g_00413
OG0001154	Praj.g_01663	Syaq.g_00414
OG0001155	Praj.g_01679	Syaq.g_01739
OG0001156	Praj.g_01682	Syaq.g_01729
OG0001157	Praj.g_01683	Syaq.g_01728
OG0001158	Praj.g_01684	Syaq.g_01727
OG0001159	Praj.g_01685	Syaq.g_01726
OG0001160	Praj.g_01711	Syaq.g_01693
OG0001161	Praj.g_01499	Syaq.g_01233
OG0001162	Praj.g_01723	Syaq.g_00331
OG0001163	Praj.g_01761	Syaq.g_01685
OG0001164	Praj.g_01765	Syaq.g_01679
OG0001165	Praj.g_01767	Syaq.g_01674
OG0001166	Praj.g_01785	Syaq.g_01652
OG0001167	Praj.g_01803	Syaq.g_01039
OG0001169	Praj.g_01806	Syaq.g_01620
OG0001170	Praj.g_01808	Syaq.g_01618
OG0001171	Praj.g_01818	Syaq.g_01607
OG0001172	Praj.g_01872	Syaq.g_00690
OG0001173	Praj.g_01873	Syaq.g_00689
OG0001174	Praj.g_01881	Syaq.g_00681
OG0001175	Praj.g_01882	Syaq.g_00680
OG0001176	Praj.g_01893	Syaq.g_00656
OG0001177	Praj.g_01891	Syaq.g_00658
OG0001178	Praj.g_01236	Syaq.g_01667
OG0001179	Praj.g_01935	Syaq.g_00626
OG0001180	Praj.g_01958	Syaq.g_00600
OG0001181	Praj.g_01962	Syaq.g_00596
OG0001182	Praj.g_01970	Syaq.g_00587
OG0001183	Praj.g_01976	Syaq.g_00579
OG0001184	Praj.g_01992	Syaq.g_00995
OG0001185	Praj.g_02007	Syaq.g_01022
OG0001186	Praj.g_02046	Syaq.g_01058
OG0001187	Praj.g_02060	Syaq.g_01061
OG0001188	Praj.g_02062	Syaq.g_01065
OG0001189	Praj.g_02079	Syaq.g_01095
OG0001190	Praj.g_02084	Syaq.g_01264
OG0001191	Praj.g_02094	Syaq.g_01248
OG0001192	Praj.g_02099	Syaq.g_01242
OG0001193	Praj.g_02112	Syaq.g_01217
OG0001194	Praj.g_02113	Syaq.g_01214
OG0001195	Praj.g_02114	Syaq.g_01213
OG0001196	Praj.g_02136	Syaq.g_01169
OG0001197	Praj.g_02138	Syaq.g_01167
OG0001198	Praj.g_02146	Syaq.g_01153
OG0001199	Praj.g_00112	Syaq.g_01553
OG0001200	Praj.g_00114	Syaq.g_01551
OG0001201	Praj.g_00146	Syaq.g_01486
OG0001202	Praj.g_00239	Syaq.g_01358
OG0001203	Praj.g_00278	Syaq.g_01581
OG0001204	Praj.g_00284	Syaq.g_00709
OG0001205	Praj.g_00439	Syaq.g_00491
OG0001206	Praj.g_00458	Syaq.g_00468
OG0001207	Praj.g_00469	Syaq.g_01764
OG0001208	Praj.g_00475	Syaq.g_01774
OG0001209	Praj.g_00526	Syaq.g_01841
OG0001210	Praj.g_00531	Syaq.g_01852
OG0001211	Praj.g_00541	Syaq.g_01932
OG0001212	Praj.g_00583	Syaq.g_01990
OG0001213	Praj.g_00617	Syaq.g_02072
OG0001214	Praj.g_00625	Syaq.g_02084
OG0001215	Praj.g_00683	Syaq.g_02580
OG0001216	Praj.g_00700	Syaq.g_00026
OG0001217	Praj.g_00091	Syaq.g_01885
OG0001218	Praj.g_00740	Syaq.g_00423
OG0001219	Praj.g_00915	Syaq.g_02434
OG0001220	Praj.g_00825	Syaq.g_02412
OG0001221	Praj.g_00899	Syaq.g_02300
OG0001222	Praj.g_00847	Syaq.g_02472
OG0001223	Praj.g_00964	Syaq.g_02516
OG0001224	Praj.g_01020	Syaq.g_02683
OG0001225	Praj.g_01022	Syaq.g_02681
OG0001227	Praj.g_01045	Syaq.g_00333
OG0001230	Praj.g_01623	Syaq.g_00361
OG0001231	Praj.g_00744	Syaq.g_01133
OG0001232	Praj.g_01789	Syaq.g_01643
OG0001233	Praj.g_01809	Syaq.g_01617
OG0001234	Praj.g_01884	Syaq.g_00676
OG0001235	Praj.g_01888	Syaq.g_00665
OG0001236	Praj.g_01989	Syaq.g_00990
OG0001237	Praj.g_01993	Syaq.g_00999
OG0001238	Praj.g_02095	Syaq.g_01246
OG0001239	Praj.g_00109	Syaq.g_01556
OG0001240	Praj.g_00131	Syaq.g_01502
OG0001241	Praj.g_00140	Syaq.g_01492
OG0001243	Praj.g_00166	Syaq.g_01457
OG0001244	Praj.g_00182	Syaq.g_01430
OG0001245	Praj.g_01244	Syaq.g_01916
OG0001246	Praj.g_00496	Syaq.g_01802
OG0001248	Praj.g_00678	Syaq.g_01891
OG0001249	Praj.g_00373	Syaq.g_00563
OG0001251	Praj.g_01858	Syaq.g_02135
OG0001252	Praj.g_01015	Syaq.g_02690
OG0001253	Praj.g_01728	Syaq.g_01918
OG0001254	Praj.g_01834	Syaq.g_02214
OG0001255	Praj.g_01477	Syaq.g_02111
OG0001256	Praj.g_01719	Syaq.g_01686
OG0001259	Praj.g_01807	Syaq.g_01619
OG0001260	Praj.g_01824	Syaq.g_01595
OG0001261	Praj.g_01943	Syaq.g_00617
OG0001262	Praj.g_02077	Syaq.g_01093
OG0001263	Praj.g_00169	Syaq.g_01454
OG0001269	Praj.g_00824	Syaq.g_01866
OG0001273	Praj.g_00619	Syaq.g_02077
OG0001279	Praj.g_01155	Syaq.g_01867
OG0001280	Praj.g_01527	Syaq.g_00294
OG0001281	Praj.g_01533	Syaq.g_00306
OG0001282	Praj.g_01576	Syaq.g_01762
OG0001283	Praj.g_02132	Syaq.g_01175
OG0001284	Praj.g_01705	Syaq.g_01700
OG0001285	Praj.g_01792	Syaq.g_01639
OG0001286	Praj.g_01956	Syaq.g_00602
OG0001287	Praj.g_02014	Syaq.g_01030
OG0001289	Praj.g_00125	Syaq.g_01528
OG0001290	Praj.g_00139	Syaq.g_01493
OG0001294	Praj.g_01564, Praj.g_01497	Syaq.g_02252
OG0001296	Praj.g_00501	Syaq.g_01808
OG0001297	Praj.g_00506	Syaq.g_01812
OG0001299	Praj.g_00655	Syaq.g_02246
OG0001300	Praj.g_00687	Syaq.g_02589
OG0001301	Praj.g_00689	Syaq.g_02602
OG0001302	Praj.g_00913	Syaq.g_02115
OG0001303	Praj.g_01344	Syaq.g_02437
OG0001304	Praj.g_01006	Syaq.g_00049
OG0001305	Praj.g_00842	Syaq.g_02673
OG0001306	Praj.g_01475	Syaq.g_00267
OG0001308	Praj.g_01642	Syaq.g_00385
OG0001312	Praj.g_00924	Syaq.g_02449
OG0001315	Praj.g_01974	Syaq.g_00581
OG0001316	Praj.g_00180	Syaq.g_01437
OG0001317	Praj.g_00274	Syaq.g_01576
OG0001318	Praj.g_00295	Syaq.g_00728
OG0001321	Praj.g_00445	Syaq.g_00483
OG0001322	Praj.g_00446	Syaq.g_00482
OG0001324	Praj.g_00688	Syaq.g_02590
OG0001325	Praj.g_00703	Syaq.g_00030
OG0001326	Praj.g_01850	Syaq.g_01205
OG0001327	Praj.g_00876	Syaq.g_02259
OG0001328	Praj.g_00895	Syaq.g_02280
OG0001329	Praj.g_01727	Syaq.g_02113
OG0001330	Praj.g_01521	Syaq.g_00287
OG0001331	Praj.g_01581	Syaq.g_01757
OG0001336	Praj.g_02133	Syaq.g_01174
OG0001337	Praj.g_00367	Syaq.g_00564
OG0001343	Praj.g_00867	Syaq.g_00700
OG0001345	Praj.g_01441	Syaq.g_00213
OG0001346	Praj.g_01529	Syaq.g_00298
OG0001347	Praj.g_02039	Syaq.g_01063
OG0001348	Praj.g_01082	Syaq.g_02703
OG0001350	Praj.g_00277	Syaq.g_01580
OG0001351	Praj.g_00448	Syaq.g_00476
OG0001352	Praj.g_00672	Syaq.g_01904
OG0001354	Praj.g_00956	Syaq.g_02503
OG0001355	Praj.g_01726	Syaq.g_00797
OG0001356	Praj.g_01119	Syaq.g_02555
OG0001358	Praj.g_00608	Syaq.g_02056
OG0001359	Praj.g_00868	Syaq.g_00699
OG0001360	Praj.g_01439	Syaq.g_00211
OG0001365	Praj.g_02088	Syaq.g_01259
OG0001368	Praj.g_01171, Praj.g_01152	Syaq.g_00708
OG0001369	Praj.g_00130	Syaq.g_01503
OG0001373	Praj.g_01849	Syaq.g_01206
OG0001374	Praj.g_01857	Syaq.g_01198
OG0001375	Praj.g_00866	Syaq.g_00701
OG0001378	Praj.g_00428	Syaq.g_00506
OG0001380	Praj.g_01484	Syaq.g_01915
OG0001385	Praj.g_01846	Syaq.g_01209
OG0001386	Praj.g_01847	Syaq.g_01208
OG0001387	Praj.g_01848	Syaq.g_01207
OG0001388	Praj.g_01851	Syaq.g_01204
OG0001389	Praj.g_01852	Syaq.g_01203
OG0001390	Praj.g_01853	Syaq.g_01202
OG0001391	Praj.g_01854	Syaq.g_01201
OG0001392	Praj.g_01855	Syaq.g_01200
OG0001393	Praj.g_01856	Syaq.g_01199
OG0001394	Praj.g_00903	Syaq.g_02307
OG0001395	Praj.g_01009	Syaq.g_00045
OG0001401	Praj.g_00807	Syaq.g_02383
OG0001402	Praj.g_00612	Syaq.g_02061
OG0001408	Praj.g_00082	Syaq.g_02125
OG0001409	Praj.g_01453	Syaq.g_00229
OG0001413	Praj.g_00745	Syaq.g_00139
OG0001417	Praj.g_01496	Syaq.g_02502
OG0001418	Praj.g_00677	Syaq.g_00243
OG0001420	Praj.g_01142	Syaq.g_01833
OG0001429	Praj.g_00916	Syaq.g_02438
OG0001430	Praj.g_00856	Syaq.g_01271
OG0001432	Praj.g_00988	Syaq.g_01862
OG0001433	Praj.g_01118	Syaq.g_00128
OG0001434	Praj.g_00908	Syaq.g_02312
OG0001435	Praj.g_00883	Syaq.g_02265
OG0001439	Praj.g_00342	Syaq.g_00863
OG0001441	Praj.g_00513	Syaq.g_01822
OG0001442	Praj.g_01612	Syaq.g_02322
OG0001443	Praj.g_01841	Syaq.g_01236
OG0001447	Praj.g_00167	Syaq.g_01456
OG0001453	Praj.g_00967	Syaq.g_02522
OG0001454	Praj.g_01237	Syaq.g_01917
OG0001456	Praj.g_01503	Syaq.g_01196
OG0001457	Praj.g_01502	Syaq.g_01195
OG0001458	Praj.g_01501	Syaq.g_01194
OG0001460	Praj.g_01117	Syaq.g_00129
OG0001461	Praj.g_01381	Syaq.g_02163
OG0001467	Praj.g_00098	Syaq.g_00354
OG0001470	Praj.g_02057	Syaq.g_00903
OG0001471	Praj.g_01498	Syaq.g_00859
OG0001473	Praj.g_01560	Syaq.g_02134
OG0001474	Praj.g_00385	Syaq.g_00552
OG0001475	Praj.g_02052	Syaq.g_00905
OG0001476	Praj.g_01454	Syaq.g_00233
OG0001477	Praj.g_01370	Syaq.g_02599
OG0001480	Praj.g_01173	Syaq.g_02121
OG0001482	Praj.g_01044	Syaq.g_02512
OG0001484	Praj.g_01206	Syaq.g_02628
OG0001487	Praj.g_01670	Syaq.g_00422
OG0001488	Praj.g_01448	Syaq.g_00224
OG0001489	Praj.g_01967	Syaq.g_00591
OG0001495	Praj.g_01890	Syaq.g_00659
OG0001496	Praj.g_01368	Syaq.g_02596
OG0001497	Praj.g_01369	Syaq.g_02598
OG0001498	Praj.g_00404	Syaq.g_00528
OG0001505	Praj.g_02050	Syaq.g_00934
OG0001508	Praj.g_02053	Syaq.g_00902
OG0001510	Praj.g_02018	Syaq.g_01034
OG0001511	Praj.g_00150	Syaq.g_01478
OG0001512	Praj.g_01746	Syaq.g_01583
OG0001514	Praj.g_01367	Syaq.g_02595
OG0001515	Praj.g_00685	Syaq.g_02585
OG0001516	Praj.g_00652	Syaq.g_02243
OG0001517	Praj.g_00381	Syaq.g_00558
OG0001518	Praj.g_02097	Syaq.g_01244
OG0001519	Praj.g_02102	Syaq.g_01234
OG0001525	Praj.g_01760, Praj.g_00060	Syaq.g_02129
OG0001528	Praj.g_02056	Syaq.g_00904
OG0001529	Praj.g_00045	Syaq.g_01102
OG0001530	Praj.g_00149	Syaq.g_01480
OG0001531	Praj.g_00279	Syaq.g_01584
OG0001532	Praj.g_01431	Syaq.g_00195
OG0001534	Praj.g_01007	Syaq.g_00048
OG0001535	Praj.g_00996	Syaq.g_00065
OG0001536	Praj.g_00942	Syaq.g_02480
OG0001537	Praj.g_00900	Syaq.g_02301
OG0001538	Praj.g_00774	Syaq.g_02345
OG0001539	Praj.g_00878	Syaq.g_02261
OG0001540	Praj.g_00171	Syaq.g_01452
OG0001541	Praj.g_00219	Syaq.g_01387
OG0001542	Praj.g_00225	Syaq.g_01379
OG0001544	Praj.g_02101	Syaq.g_01235
OG0001545	Praj.g_02122	Syaq.g_01185
OG0001549	Praj.g_00834	Syaq.g_02416
OG0001551	Praj.g_01843	Syaq.g_02572
OG0001553	Praj.g_01629	Syaq.g_00368
OG0001556	Praj.g_01109	Syaq.g_00202
OG0001557	Praj.g_00904	Syaq.g_02308
OG0001559	Praj.g_00148	Syaq.g_01481
OG0001560	Praj.g_00138	Syaq.g_01494
OG0001561	Praj.g_01000	Syaq.g_00059
OG0001562	Praj.g_00990	Syaq.g_00073
OG0001563	Praj.g_01951	Syaq.g_00608
OG0001570	Praj.g_01284	Syaq.g_02417
OG0001575	Praj.g_00556	Syaq.g_01949
OG0001576	Praj.g_01541	Syaq.g_00326
OG0001577	Praj.g_01465	Syaq.g_00254
OG0001591	Praj.g_00662	Syaq.g_02254
OG0001605	Praj.g_01056	Syaq.g_01892
OG0001613	Praj.g_01973	Syaq.g_00582
OG0001623	Praj.g_00369	Syaq.g_00567, Syaq.g_00571
OG0001634	Praj.g_00658	Syaq.g_02249
OG0001642	Praj.g_01558	Syaq.g_02411
OG0001659	Praj.g_01435	Syaq.g_00199
OG0001666	Praj.g_01122	Syaq.g_02653
OG0001673	Praj.g_00272	Syaq.g_01569
OG0001692	Praj.g_01627	Syaq.g_00366
OG0001694	Praj.g_00317	Syaq.g_00765
OG0001695	Praj.g_02118	Syaq.g_01191
OG0001700	Praj.g_01116	Syaq.g_02420
OG0001703	Praj.g_00470	Syaq.g_01765
OG0001713	Praj.g_01088	Syaq.g_00232
OG0001715	Praj.g_01177	Syaq.g_01875
OG0001733	Praj.g_01107	Syaq.g_02256
OG0001738	Praj.g_00355	Syaq.g_00879
OG0001739	Praj.g_02117	Syaq.g_01192
OG0001740	Praj.g_02121	Syaq.g_01188
OG0001810	Praj.g_00694	Syaq.g_01439
OG0001816	Praj.g_00875	Syaq.g_02258
OG0001907	Praj.g_00181	Syaq.g_01433
OG0001915	Praj.g_02140	Syaq.g_01158
OG0001916	Praj.g_00488	Syaq.g_01790
OG0001954	Praj.g_01167	Syaq.g_02716
OG0001990	Praj.g_00066	Syaq.g_01187
OG0001991	Praj.g_01120	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278
OG0002018	Praj.g_02120	Syaq.g_01189
OG0002052	Praj.g_00848	Syaq.g_02551
OG0002449	Praj.g_02119	Syaq.g_01190
OG0002506	Praj.g_00861	Syaq.g_00278
OG0002724	Praj.g_00038	Syaq.g_02288
