Orthogroup	Praj	Prao
OG0001154	Praj.g_01663	Prao.g_01429
OG0001155	Praj.g_01679	Prao.g_01441
OG0001156	Praj.g_01682	Prao.g_01444
OG0001157	Praj.g_01683	Prao.g_01445
OG0001158	Praj.g_01684	Prao.g_01446
OG0001159	Praj.g_01685	Prao.g_01447
OG0001160	Praj.g_01711	Prao.g_01471
OG0001161	Praj.g_01499	Prao.g_01484
OG0001162	Praj.g_01723	Prao.g_01495
OG0001163	Praj.g_01761	Prao.g_01544
OG0001164	Praj.g_01765	Prao.g_01548
OG0001165	Praj.g_01767	Prao.g_01551
OG0001166	Praj.g_01785	Prao.g_01571
OG0001167	Praj.g_01803	Prao.g_01588
OG0001168	Praj.g_01804	Prao.g_01590
OG0001169	Praj.g_01806	Prao.g_01592
OG0001170	Praj.g_01808	Prao.g_01594
OG0001171	Praj.g_01818	Prao.g_01603
OG0001172	Praj.g_01872	Prao.g_01618
OG0001173	Praj.g_01873	Prao.g_01619
OG0001174	Praj.g_01881	Prao.g_01627
OG0001175	Praj.g_01882	Prao.g_01628
OG0001176	Praj.g_01893	Prao.g_01635
OG0001177	Praj.g_01891	Prao.g_01638
OG0001178	Praj.g_01236	Prao.g_01643
OG0001179	Praj.g_01935	Prao.g_01671
OG0001180	Praj.g_01958	Prao.g_01693
OG0001181	Praj.g_01962	Prao.g_01697
OG0001182	Praj.g_01970	Prao.g_01704
OG0001183	Praj.g_01976	Prao.g_01708
OG0001184	Praj.g_01992	Prao.g_01724
OG0001185	Praj.g_02007	Prao.g_01738
OG0001186	Praj.g_02046	Prao.g_01761
OG0001187	Praj.g_02060	Prao.g_01765
OG0001188	Praj.g_02062	Prao.g_01768
OG0001189	Praj.g_02079	Prao.g_01785
OG0001190	Praj.g_02084	Prao.g_01789
OG0001191	Praj.g_02094	Prao.g_01799
OG0001192	Praj.g_02099	Prao.g_01804
OG0001193	Praj.g_02112	Prao.g_01814
OG0001194	Praj.g_02113	Prao.g_01815
OG0001195	Praj.g_02114	Prao.g_01816
OG0001196	Praj.g_02136	Prao.g_01829
OG0001197	Praj.g_02138	Prao.g_01830
OG0001198	Praj.g_02146	Prao.g_01838
OG0001199	Praj.g_00112	Prao.g_00213
OG0001200	Praj.g_00114	Prao.g_00215
OG0001201	Praj.g_00146	Prao.g_00246
OG0001202	Praj.g_00239	Prao.g_00337
OG0001203	Praj.g_00278	Prao.g_00376
OG0001204	Praj.g_00284	Prao.g_00381
OG0001205	Praj.g_00439	Prao.g_00549
OG0001206	Praj.g_00458	Prao.g_00568
OG0001207	Praj.g_00469	Prao.g_00583
OG0001208	Praj.g_00475	Prao.g_00588
OG0001209	Praj.g_00526	Prao.g_01856
OG0001210	Praj.g_00531	Prao.g_01159
OG0001211	Praj.g_00541	Prao.g_01169
OG0001212	Praj.g_00583	Prao.g_00034
OG0001213	Praj.g_00617	Prao.g_00068
OG0001214	Praj.g_00625	Prao.g_00076
OG0001215	Praj.g_00683	Prao.g_00128
OG0001216	Praj.g_00700	Prao.g_00650
OG0001217	Praj.g_00091	Prao.g_00687
OG0001218	Praj.g_00740	Prao.g_00694
OG0001219	Praj.g_00915	Prao.g_00729
OG0001220	Praj.g_00825	Prao.g_00793
OG0001221	Praj.g_00899	Prao.g_00856
OG0001222	Praj.g_00847	Prao.g_00894
OG0001223	Praj.g_00964	Prao.g_00920
OG0001224	Praj.g_01020	Prao.g_00970
OG0001225	Praj.g_01022	Prao.g_00972
OG0001227	Praj.g_01045	Prao.g_01019
OG0001228	Praj.g_01411	Prao.g_01044
OG0001229	Praj.g_01160	Prao.g_01241
OG0001230	Praj.g_01623	Prao.g_01389
OG0001231	Praj.g_00744	Prao.g_01493
OG0001232	Praj.g_01789	Prao.g_01575
OG0001233	Praj.g_01809	Prao.g_01595
OG0001234	Praj.g_01884	Prao.g_01630
OG0001235	Praj.g_01888	Prao.g_01640
OG0001236	Praj.g_01989	Prao.g_01721
OG0001238	Praj.g_02095	Prao.g_01800
OG0001239	Praj.g_00109	Prao.g_00210
OG0001240	Praj.g_00131	Prao.g_00232
OG0001241	Praj.g_00140	Prao.g_00240
OG0001242	Praj.g_00159	Prao.g_00258
OG0001243	Praj.g_00166	Prao.g_00264
OG0001244	Praj.g_00182	Prao.g_00279
OG0001245	Praj.g_01244	Prao.g_00514
OG0001246	Praj.g_00496	Prao.g_00610
OG0001247	Praj.g_00676	Prao.g_00121
OG0001248	Praj.g_00678	Prao.g_00123
OG0001249	Praj.g_00373	Prao.g_00718
OG0001251	Praj.g_01858	Prao.g_00830
OG0001252	Praj.g_01015	Prao.g_00965
OG0001253	Praj.g_01728	Prao.g_01020
OG0001254	Praj.g_01834	Prao.g_01120
OG0001255	Praj.g_01477	Prao.g_01105
OG0001256	Praj.g_01719	Prao.g_01486
OG0001257	Praj.g_01724	Prao.g_01492
OG0001259	Praj.g_01807	Prao.g_01593
OG0001260	Praj.g_01824	Prao.g_01609
OG0001261	Praj.g_01943	Prao.g_01679
OG0001262	Praj.g_02077	Prao.g_01783
OG0001263	Praj.g_00169	Prao.g_00267
OG0001264	Praj.g_01508, Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Prao.g_00015
OG0001269	Praj.g_00824	Prao.g_00493
OG0001273	Praj.g_00619	Prao.g_00070
OG0001277	Praj.g_02123	Prao.g_01009
OG0001280	Praj.g_01527	Prao.g_01277
OG0001281	Praj.g_01533	Prao.g_01271
OG0001282	Praj.g_01576	Prao.g_01238
OG0001283	Praj.g_02132	Prao.g_01216
OG0001284	Praj.g_01705	Prao.g_01466
OG0001285	Praj.g_01792	Prao.g_01578
OG0001286	Praj.g_01956	Prao.g_01691
OG0001287	Praj.g_02014	Prao.g_01745
OG0001288	Praj.g_02025	Prao.g_01754
OG0001289	Praj.g_00125	Prao.g_00226
OG0001290	Praj.g_00139	Prao.g_00239
OG0001294	Praj.g_01564, Praj.g_01497	Prao.g_00512
OG0001295	Praj.g_01485	Prao.g_00573
OG0001296	Praj.g_00501	Prao.g_00615
OG0001297	Praj.g_00506	Prao.g_00620
OG0001299	Praj.g_00655	Prao.g_00105
OG0001300	Praj.g_00687	Prao.g_00131
OG0001301	Praj.g_00689	Prao.g_00134
OG0001302	Praj.g_00913	Prao.g_00727
OG0001304	Praj.g_01006	Prao.g_00959
OG0001305	Praj.g_00842	Prao.g_00978
OG0001306	Praj.g_01475	Prao.g_01103
OG0001307	Praj.g_01547	Prao.g_01256
OG0001308	Praj.g_01642	Prao.g_01407
OG0001309	Praj.g_00510	Prao.g_01490
OG0001310	Praj.g_01779	Prao.g_01564
OG0001311	Praj.g_00998	Prao.g_00951
OG0001312	Praj.g_00924	Prao.g_00883
OG0001315	Praj.g_01974	Prao.g_00200
OG0001316	Praj.g_00180	Prao.g_00278
OG0001317	Praj.g_00274	Prao.g_00372
OG0001318	Praj.g_00295	Prao.g_00394
OG0001320	Praj.g_01148	Prao.g_00515
OG0001321	Praj.g_00445	Prao.g_00555
OG0001322	Praj.g_00446	Prao.g_00556
OG0001324	Praj.g_00688	Prao.g_00132
OG0001325	Praj.g_00703	Prao.g_00653
OG0001326	Praj.g_01850	Prao.g_00817
OG0001327	Praj.g_00876	Prao.g_00993
OG0001328	Praj.g_00895	Prao.g_01018
OG0001329	Praj.g_01727	Prao.g_01129
OG0001330	Praj.g_01521	Prao.g_01306
OG0001331	Praj.g_01581	Prao.g_01233
OG0001332	Praj.g_01677	Prao.g_01439
OG0001334	Praj.g_01979	Prao.g_01711
OG0001335	Praj.g_01980	Prao.g_01712
OG0001336	Praj.g_02133	Prao.g_01826
OG0001339	Praj.g_00142	Prao.g_00242
OG0001340	Praj.g_00368	Prao.g_00464
OG0001341	Praj.g_00069	Prao.g_00685
OG0001342	Praj.g_01316, Praj.g_01051	Prao.g_00722
OG0001343	Praj.g_00867	Prao.g_00826, Prao.g_00827
OG0001344	Praj.g_01457	Prao.g_01085
OG0001345	Praj.g_01441	Prao.g_01070
OG0001346	Praj.g_01529	Prao.g_01275
OG0001347	Praj.g_02039	Prao.g_01189
OG0001350	Praj.g_00277	Prao.g_00375
OG0001351	Praj.g_00448	Prao.g_00558
OG0001352	Praj.g_00672	Prao.g_00118
OG0001354	Praj.g_00956	Prao.g_00912
OG0001355	Praj.g_01726	Prao.g_01521
OG0001358	Praj.g_00608	Prao.g_00059
OG0001359	Praj.g_00868	Prao.g_00828
OG0001360	Praj.g_01439	Prao.g_01021
OG0001362	Praj.g_01646	Prao.g_01411
OG0001363	Praj.g_00454	Prao.g_01413
OG0001365	Praj.g_02088	Prao.g_01793
OG0001369	Praj.g_00130	Prao.g_00231
OG0001371	Praj.g_00671	Prao.g_00117
OG0001373	Praj.g_01849	Prao.g_00816
OG0001374	Praj.g_01857	Prao.g_00824
OG0001375	Praj.g_00866	Prao.g_00825
OG0001376	Praj.g_00854	Prao.g_00987
OG0001377	Praj.g_00855	Prao.g_00988
OG0001378	Praj.g_00428	Prao.g_01157
OG0001380	Praj.g_01484	Prao.g_01251
OG0001381	Praj.g_01573	Prao.g_01245
OG0001384	Praj.g_01084, Praj.g_01070	Prao.g_00675, Prao.g_01483
OG0001385	Praj.g_01846	Prao.g_00813
OG0001386	Praj.g_01847	Prao.g_00814
OG0001387	Praj.g_01848	Prao.g_00815
OG0001388	Praj.g_01851	Prao.g_00818
OG0001389	Praj.g_01852	Prao.g_00819
OG0001390	Praj.g_01853	Prao.g_00820
OG0001391	Praj.g_01854	Prao.g_00821
OG0001392	Praj.g_01855	Prao.g_00822
OG0001393	Praj.g_01856	Prao.g_00823
OG0001395	Praj.g_01009	Prao.g_00961
OG0001397	Praj.g_01647	Prao.g_01412
OG0001401	Praj.g_00807	Prao.g_00642
OG0001402	Praj.g_00612	Prao.g_00702
OG0001404	Praj.g_00106	Prao.g_00207
OG0001405	Praj.g_00361	Prao.g_00462
OG0001406	Praj.g_00853	Prao.g_00986
OG0001407	Praj.g_00858	Prao.g_00999
OG0001408	Praj.g_00082	Prao.g_01005
OG0001409	Praj.g_01453	Prao.g_01082
OG0001410	Praj.g_01548	Prao.g_01255
OG0001412	Praj.g_02038	Prao.g_01190
OG0001413	Praj.g_00745	Prao.g_01481
OG0001414	Praj.g_00268	Prao.g_00367
OG0001415	Praj.g_00270	Prao.g_00369
OG0001417	Praj.g_01496	Prao.g_00575
OG0001418	Praj.g_00677	Prao.g_00122
OG0001419	Praj.g_00736	Prao.g_01000
OG0001420	Praj.g_01142	Prao.g_01148
OG0001421	Praj.g_01720	Prao.g_01487
OG0001422	Praj.g_01041	Prao.g_01511
OG0001423	Praj.g_01598	Prao.g_01368
OG0001424	Praj.g_01395	Prao.g_01015, Prao.g_00831
OG0001425	Praj.g_02098	Prao.g_01803
OG0001429	Praj.g_00916	Prao.g_00730
OG0001430	Praj.g_00856	Prao.g_01312
OG0001431	Praj.g_01165	Prao.g_01308
OG0001432	Praj.g_00988	Prao.g_01479
OG0001437	Praj.g_00269	Prao.g_00368
OG0001439	Praj.g_00342	Prao.g_00443
OG0001440	Praj.g_01242	Prao.g_00532
OG0001441	Praj.g_00513	Prao.g_00627
OG0001442	Praj.g_01612	Prao.g_00678
OG0001446	Praj.g_00117	Prao.g_00218
OG0001447	Praj.g_00167	Prao.g_00265
OG0001450	Praj.g_00680	Prao.g_00125
OG0001451	Praj.g_00836	Prao.g_00802
OG0001453	Praj.g_00967	Prao.g_00924
OG0001454	Praj.g_01237	Prao.g_01014
OG0001455	Praj.g_00043	Prao.g_01135
OG0001456	Praj.g_01503	Prao.g_01112
OG0001457	Praj.g_01502	Prao.g_01111
OG0001458	Praj.g_01501	Prao.g_01110
OG0001459	Praj.g_01123	Prao.g_01323
OG0001463	Praj.g_00322	Prao.g_00423
OG0001464	Praj.g_00724	Prao.g_00465
OG0001466	Praj.g_01170	Prao.g_01340, Prao.g_00677
OG0001467	Praj.g_00098	Prao.g_00719
OG0001468	Praj.g_00865	Prao.g_00991
OG0001471	Praj.g_01498	Prao.g_01482
OG0001472	Praj.g_00851, Praj.g_01327	Prao.g_01489
OG0001473	Praj.g_01560	Prao.g_01762
OG0001477	Praj.g_01370	Prao.g_00006
OG0001480	Praj.g_01173	Prao.g_00504
OG0001481	Praj.g_01031	Prao.g_00508
OG0001482	Praj.g_01044	Prao.g_00561
OG0001484	Praj.g_01206	Prao.g_01298
OG0001485	Praj.g_01166	Prao.g_01522
OG0001491	Praj.g_00909	Prao.g_00725
OG0001495	Praj.g_01890	Prao.g_01637
OG0001496	Praj.g_01368	Prao.g_00008
OG0001497	Praj.g_01369	Prao.g_00007
OG0001499	Praj.g_00093	Prao.g_00199
OG0001500	Praj.g_00300	Prao.g_00401
OG0001501	Praj.g_01218	Prao.g_00143
OG0001503	Praj.g_01083	Prao.g_01115
OG0001504	Praj.g_01124	Prao.g_01322
OG0001505	Praj.g_02050	Prao.g_01205
OG0001506	Praj.g_01674	Prao.g_01437
OG0001507	Praj.g_01140	Prao.g_01532
OG0001514	Praj.g_01367	Prao.g_00009
OG0001521	Praj.g_01392, Praj.g_00982	Prao.g_00686
OG0001522	Praj.g_00803	Prao.g_00774
OG0001523	Praj.g_01837	Prao.g_01118
OG0001524	Praj.g_01838	Prao.g_01117
OG0001526	Praj.g_00910	Prao.g_01613
OG0001548	Praj.g_01061	Prao.g_00716
OG0001549	Praj.g_00834	Prao.g_00800
OG0001550	Praj.g_01205	Prao.g_01132
OG0001551	Praj.g_01843	Prao.g_01113
OG0001552	Praj.g_01840	Prao.g_00016
OG0001553	Praj.g_01629	Prao.g_01394
OG0001555	Praj.g_01748	Prao.g_01501
OG0001566	Praj.g_00667	Prao.g_00115
OG0001569	Praj.g_01378	Prao.g_01026
OG0001570	Praj.g_01284	Prao.g_01146
OG0001571	Praj.g_01277	Prao.g_01139
OG0001581	Praj.g_01059	Prao.g_00282
OG0001582	Praj.g_01494	Prao.g_00574
OG0001584	Praj.g_00759	Prao.g_00875
OG0001585	Praj.g_01260	Prao.g_01329
OG0001595	Praj.g_00105	Prao.g_00206
OG0001596	Praj.g_00113	Prao.g_00214
OG0001597	Praj.g_01671	Prao.g_00497
OG0001599	Praj.g_00456	Prao.g_00566
OG0001600	Praj.g_00503	Prao.g_00617
OG0001601	Praj.g_00665	Prao.g_00113
OG0001603	Praj.g_00912	Prao.g_00726
OG0001604	Praj.g_00896	Prao.g_00853
OG0001605	Praj.g_01056	Prao.g_00942
OG0001606	Praj.g_01094	Prao.g_01336
OG0001607	Praj.g_01181	Prao.g_01116
OG0001608	Praj.g_01073	Prao.g_01248
OG0001609	Praj.g_01672	Prao.g_01435
OG0001610	Praj.g_01676	Prao.g_01438
OG0001611	Praj.g_01096	Prao.g_01499
OG0001612	Praj.g_01199	Prao.g_00004
OG0001613	Praj.g_01973	Prao.g_01706
OG0001626	Praj.g_01230	Prao.g_00684
OG0001629	Praj.g_01138	Prao.g_00697
OG0001630	Praj.g_00873	Prao.g_00835
OG0001631	Praj.g_00725	Prao.g_00996
OG0001632	Praj.g_01146	Prao.g_01330
OG0001633	Praj.g_01866	Prao.g_01242
OG0001648	Praj.g_01741	Prao.g_00507
OG0001649	Praj.g_00857	Prao.g_00997
OG0001651	Praj.g_01069	Prao.g_01498
OG0001662	Praj.g_01319	Prao.g_01151
OG0001663	Praj.g_01478	Prao.g_01106
OG0001664	Praj.g_01570	Prao.g_01350
OG0001665	Praj.g_01572	Prao.g_01347
OG0001666	Praj.g_01122	Prao.g_01324
OG0001667	Praj.g_01164	Prao.g_01303
OG0001670	Praj.g_01322	Prao.g_01526
OG0001688	Praj.g_00977, Praj.g_01394	Prao.g_00995
OG0001689	Praj.g_02023	Prao.g_01752
OG0001696	Praj.g_00837	Prao.g_00803
OG0001697	Praj.g_00911	Prao.g_00811
OG0001698	Praj.g_01600	Prao.g_00994
OG0001706	Praj.g_01238	Prao.g_00005
OG0001708	Praj.g_01479	Prao.g_01107
OG0001711	Praj.g_01287	Prao.g_01535
OG0001718	Praj.g_01095	Prao.g_00498
OG0001719	Praj.g_01225	Prao.g_00520
OG0001721	Praj.g_01733	Prao.g_00688
OG0001722	Praj.g_00871	Prao.g_00833
OG0001723	Praj.g_01738	Prao.g_01334
OG0001742	Praj.g_01207	Prao.g_00511
OG0001743	Praj.g_01270	Prao.g_01153
OG0001744	Praj.g_01219	Prao.g_00012, Prao.g_01290
OG0001775	Praj.g_00092	Prao.g_01002
OG0001776	Praj.g_01052	Prao.g_01155
OG0001778	Praj.g_01544	Prao.g_01309
OG0001779	Praj.g_01186	Prao.g_01289
OG0001781	Praj.g_01215	Prao.g_01512
OG0001819	Praj.g_01034	Prao.g_00521
OG0001821	Praj.g_01150	Prao.g_00689
OG0001822	Praj.g_00983	Prao.g_00708
OG0001823	Praj.g_01299	Prao.g_00805
OG0001824	Praj.g_00729	Prao.g_00940
OG0001825	Praj.g_01028	Prao.g_01004
OG0001826	Praj.g_00737	Prao.g_01006
OG0001827	Praj.g_01043	Prao.g_01008
OG0001828	Praj.g_00081	Prao.g_01158
OG0001829	Praj.g_01137	Prao.g_01154
OG0001830	Praj.g_01172	Prao.g_01136
OG0001831	Praj.g_01058	Prao.g_01123
OG0001832	Praj.g_01296	Prao.g_01315
OG0001833	Praj.g_01574	Prao.g_01240
OG0001920	Praj.g_01241	Prao.g_00144
OG0001921	Praj.g_01350	Prao.g_00806
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Prao.g_01345
OG0001982	Praj.g_01740	Prao.g_00503
OG0001984	Praj.g_00741	Prao.g_00717
OG0001991	Praj.g_01120	Prao.g_00562
OG0002147	Praj.g_01251	Prao.g_00145
OG0002316	Praj.g_00863	Prao.g_00984
OG0002319	Praj.g_01567	Prao.g_01338
OG0002325	Praj.g_01210	Prao.g_01300
OG0002327	Praj.g_01292	Prao.g_01523
OG0002372	Praj.g_01839	Prao.g_01506
OG0002619	Praj.g_01130	Prao.g_00934
