Orthogroup	Praj	Prbg
OG0001098	Praj.g_00835	Prbg.g_01225
OG0001099	Praj.g_00872	Prbg.g_01067
OG0001100	Praj.g_00879	Prbg.g_01075
OG0001101	Praj.g_00881	Prbg.g_01078
OG0001102	Praj.g_00884	Prbg.g_01081
OG0001103	Praj.g_00886	Prbg.g_01083
OG0001104	Praj.g_00749	Prbg.g_01106
OG0001105	Praj.g_00753	Prbg.g_01110
OG0001106	Praj.g_00934	Prbg.g_01278
OG0001107	Praj.g_00944	Prbg.g_01285
OG0001108	Praj.g_00948	Prbg.g_01289
OG0001109	Praj.g_00949	Prbg.g_01290
OG0001110	Praj.g_00951	Prbg.g_01292
OG0001111	Praj.g_00952	Prbg.g_01293
OG0001112	Praj.g_00953	Prbg.g_01294
OG0001113	Praj.g_00954	Prbg.g_01295
OG0001114	Praj.g_00955	Prbg.g_01296
OG0001115	Praj.g_00957	Prbg.g_01298
OG0001116	Praj.g_00958	Prbg.g_01299
OG0001117	Praj.g_00959	Prbg.g_01300
OG0001118	Praj.g_00960	Prbg.g_01301
OG0001119	Praj.g_00961	Prbg.g_01302
OG0001120	Praj.g_00963	Prbg.g_01304
OG0001122	Praj.g_00993	Prbg.g_01324
OG0001123	Praj.g_00997	Prbg.g_01330
OG0001124	Praj.g_00999	Prbg.g_01332
OG0001125	Praj.g_01001	Prbg.g_01334
OG0001126	Praj.g_01012	Prbg.g_01245
OG0001127	Praj.g_01013	Prbg.g_01244
OG0001128	Praj.g_01016	Prbg.g_01242
OG0001129	Praj.g_01017	Prbg.g_01241
OG0001130	Praj.g_01018	Prbg.g_01240
OG0001131	Praj.g_00852	Prbg.g_00141
OG0001132	Praj.g_01063	Prbg.g_00022
OG0001133	Praj.g_01040	Prbg.g_00528
OG0001134	Praj.g_01832	Prbg.g_00749
OG0001135	Praj.g_01835	Prbg.g_00752
OG0001136	Praj.g_01463	Prbg.g_01489
OG0001137	Praj.g_01452	Prbg.g_01477
OG0001138	Praj.g_01432	Prbg.g_01456
OG0001139	Praj.g_01430	Prbg.g_01454
OG0001140	Praj.g_01429	Prbg.g_01453
OG0001141	Praj.g_01428	Prbg.g_01452
OG0001142	Praj.g_01427	Prbg.g_01451
OG0001143	Praj.g_01420	Prbg.g_01444
OG0001144	Praj.g_01415	Prbg.g_01439
OG0001145	Praj.g_01520	Prbg.g_00469
OG0001146	Praj.g_01532	Prbg.g_00481
OG0001147	Praj.g_01550	Prbg.g_00501
OG0001148	Praj.g_01577	Prbg.g_00531
OG0001149	Praj.g_01578	Prbg.g_00532
OG0001150	Praj.g_01579	Prbg.g_00533
OG0001151	Praj.g_01590	Prbg.g_00544
OG0001152	Praj.g_01591	Prbg.g_00545
OG0001153	Praj.g_01662	Prbg.g_00623
OG0001154	Praj.g_01663	Prbg.g_00624
OG0001155	Praj.g_01679	Prbg.g_00641
OG0001156	Praj.g_01682	Prbg.g_00644
OG0001157	Praj.g_01683	Prbg.g_00645
OG0001158	Praj.g_01684	Prbg.g_00646
OG0001159	Praj.g_01685	Prbg.g_00647
OG0001160	Praj.g_01711	Prbg.g_00673
OG0001161	Praj.g_01499	Prbg.g_01593
OG0001162	Praj.g_01723	Prbg.g_00726
OG0001163	Praj.g_01761	Prbg.g_01641
OG0001164	Praj.g_01765	Prbg.g_01645
OG0001165	Praj.g_01767	Prbg.g_01648
OG0001166	Praj.g_01785	Prbg.g_01669
OG0001167	Praj.g_01803	Prbg.g_01686
OG0001168	Praj.g_01804	Prbg.g_01688
OG0001169	Praj.g_01806	Prbg.g_01690
OG0001170	Praj.g_01808	Prbg.g_01692
OG0001171	Praj.g_01818	Prbg.g_01702
OG0001172	Praj.g_01872	Prbg.g_01718
OG0001173	Praj.g_01873	Prbg.g_01719
OG0001174	Praj.g_01881	Prbg.g_01727
OG0001175	Praj.g_01882	Prbg.g_01728
OG0001176	Praj.g_01893	Prbg.g_01736
OG0001177	Praj.g_01891	Prbg.g_01738
OG0001178	Praj.g_01236	Prbg.g_01655
OG0001179	Praj.g_01935	Prbg.g_01768
OG0001180	Praj.g_01958	Prbg.g_01791
OG0001181	Praj.g_01962	Prbg.g_01795
OG0001182	Praj.g_01970	Prbg.g_01803
OG0001183	Praj.g_01976	Prbg.g_01808
OG0001184	Praj.g_01992	Prbg.g_01826
OG0001185	Praj.g_02007	Prbg.g_01842
OG0001186	Praj.g_02046	Prbg.g_01866
OG0001187	Praj.g_02060	Prbg.g_01869
OG0001188	Praj.g_02062	Prbg.g_01871
OG0001189	Praj.g_02079	Prbg.g_01888
OG0001190	Praj.g_02084	Prbg.g_01893
OG0001191	Praj.g_02094	Prbg.g_01903
OG0001192	Praj.g_02099	Prbg.g_01908
OG0001193	Praj.g_02112	Prbg.g_01920
OG0001194	Praj.g_02113	Prbg.g_01921
OG0001195	Praj.g_02114	Prbg.g_01922
OG0001196	Praj.g_02136	Prbg.g_01938
OG0001197	Praj.g_02138	Prbg.g_01940
OG0001198	Praj.g_02146	Prbg.g_00764
OG0001199	Praj.g_00112	Prbg.g_00795
OG0001200	Praj.g_00114	Prbg.g_00793
OG0001201	Praj.g_00146	Prbg.g_00880
OG0001202	Praj.g_00239	Prbg.g_00978
OG0001203	Praj.g_00278	Prbg.g_01020
OG0001204	Praj.g_00284	Prbg.g_01026
OG0001205	Praj.g_00439	Prbg.g_00165
OG0001206	Praj.g_00458	Prbg.g_00185
OG0001207	Praj.g_00469	Prbg.g_00196
OG0001208	Praj.g_00475	Prbg.g_00201
OG0001209	Praj.g_00526	Prbg.g_00252
OG0001210	Praj.g_00531	Prbg.g_00257
OG0001211	Praj.g_00541	Prbg.g_00268
OG0001212	Praj.g_00583	Prbg.g_00315
OG0001213	Praj.g_00617	Prbg.g_00350
OG0001214	Praj.g_00625	Prbg.g_01420
OG0001215	Praj.g_00683	Prbg.g_01132
OG0001216	Praj.g_00700	Prbg.g_01153
OG0001217	Praj.g_00091	Prbg.g_00006
OG0001218	Praj.g_00740	Prbg.g_01549
OG0001219	Praj.g_00915	Prbg.g_01258
OG0001220	Praj.g_00825	Prbg.g_01215
OG0001221	Praj.g_00899	Prbg.g_01095
OG0001222	Praj.g_00847	Prbg.g_01337
OG0001223	Praj.g_00964	Prbg.g_01305
OG0001224	Praj.g_01020	Prbg.g_01238
OG0001225	Praj.g_01022	Prbg.g_01236
OG0001227	Praj.g_01045	Prbg.g_01534
OG0001228	Praj.g_01411	Prbg.g_01436
OG0001229	Praj.g_01160	Prbg.g_01548
OG0001230	Praj.g_01623	Prbg.g_00584
OG0001231	Praj.g_00744	Prbg.g_00142
OG0001232	Praj.g_01789	Prbg.g_01673
OG0001233	Praj.g_01809	Prbg.g_01693
OG0001234	Praj.g_01884	Prbg.g_01730
OG0001235	Praj.g_01888	Prbg.g_01734
OG0001236	Praj.g_01989	Prbg.g_01823
OG0001237	Praj.g_01993	Prbg.g_01827
OG0001238	Praj.g_02095	Prbg.g_01904
OG0001239	Praj.g_00109	Prbg.g_00798
OG0001240	Praj.g_00131	Prbg.g_00863
OG0001241	Praj.g_00140	Prbg.g_00873
OG0001242	Praj.g_00159	Prbg.g_00893
OG0001243	Praj.g_00166	Prbg.g_00900
OG0001244	Praj.g_00182	Prbg.g_00915
OG0001245	Praj.g_01244	Prbg.g_01525
OG0001247	Praj.g_00676	Prbg.g_01125
OG0001248	Praj.g_00678	Prbg.g_01127
OG0001249	Praj.g_00373	Prbg.g_00114
OG0001251	Praj.g_01858	Prbg.g_01063
OG0001252	Praj.g_01015	Prbg.g_01243
OG0001253	Praj.g_01728	Prbg.g_00361
OG0001254	Praj.g_01834	Prbg.g_00751
OG0001255	Praj.g_01477	Prbg.g_01504
OG0001256	Praj.g_01719	Prbg.g_00680
OG0001259	Praj.g_01807	Prbg.g_01691
OG0001260	Praj.g_01824	Prbg.g_01708
OG0001261	Praj.g_01943	Prbg.g_01776
OG0001262	Praj.g_02077	Prbg.g_01886
OG0001263	Praj.g_00169	Prbg.g_00902
OG0001269	Praj.g_00824	Prbg.g_01214
OG0001273	Praj.g_00619	Prbg.g_01426
OG0001277	Praj.g_02123	Prbg.g_01926
OG0001279	Praj.g_01155	Prbg.g_00407
OG0001280	Praj.g_01527	Prbg.g_00476
OG0001281	Praj.g_01533	Prbg.g_00482
OG0001282	Praj.g_01576	Prbg.g_00530
OG0001283	Praj.g_02132	Prbg.g_01935
OG0001284	Praj.g_01705	Prbg.g_00666
OG0001285	Praj.g_01792	Prbg.g_01676
OG0001286	Praj.g_01956	Prbg.g_01789
OG0001287	Praj.g_02014	Prbg.g_01849
OG0001288	Praj.g_02025	Prbg.g_01859
OG0001289	Praj.g_00125	Prbg.g_00783
OG0001290	Praj.g_00139	Prbg.g_00872
OG0001295	Praj.g_01485	Prbg.g_00714
OG0001296	Praj.g_00501	Prbg.g_00228
OG0001297	Praj.g_00506	Prbg.g_00233
OG0001299	Praj.g_00655	Prbg.g_01389
OG0001300	Praj.g_00687	Prbg.g_01136
OG0001301	Praj.g_00689	Prbg.g_01141
OG0001302	Praj.g_00913	Prbg.g_01254
OG0001303	Praj.g_01344	Prbg.g_01612
OG0001304	Praj.g_01006	Prbg.g_01342
OG0001305	Praj.g_00842	Prbg.g_01230
OG0001306	Praj.g_01475	Prbg.g_01501
OG0001307	Praj.g_01547	Prbg.g_00504
OG0001308	Praj.g_01642	Prbg.g_00601
OG0001309	Praj.g_00510	Prbg.g_00708
OG0001310	Praj.g_01779	Prbg.g_01663
OG0001311	Praj.g_00998	Prbg.g_01331
OG0001312	Praj.g_00924	Prbg.g_01267
OG0001315	Praj.g_01974	Prbg.g_01539
OG0001316	Praj.g_00180	Prbg.g_00914
OG0001317	Praj.g_00274	Prbg.g_01016
OG0001318	Praj.g_00295	Prbg.g_01040
OG0001321	Praj.g_00445	Prbg.g_00171
OG0001322	Praj.g_00446	Prbg.g_00172
OG0001324	Praj.g_00688	Prbg.g_01137
OG0001325	Praj.g_00703	Prbg.g_01372
OG0001327	Praj.g_00876	Prbg.g_01072
OG0001328	Praj.g_00895	Prbg.g_00458
OG0001329	Praj.g_01727	Prbg.g_01609
OG0001330	Praj.g_01521	Prbg.g_00697
OG0001331	Praj.g_01581	Prbg.g_00535
OG0001332	Praj.g_01677	Prbg.g_00637
OG0001334	Praj.g_01979	Prbg.g_01811
OG0001335	Praj.g_01980	Prbg.g_01812
OG0001337	Praj.g_00367	Prbg.g_00109
OG0001339	Praj.g_00142	Prbg.g_00875
OG0001340	Praj.g_00368	Prbg.g_00110
OG0001341	Praj.g_00069	Prbg.g_01541
OG0001342	Praj.g_01316, Praj.g_01051	Prbg.g_01632
OG0001343	Praj.g_00867	Prbg.g_01060
OG0001344	Praj.g_01457	Prbg.g_01482
OG0001345	Praj.g_01441	Prbg.g_01466
OG0001346	Praj.g_01529	Prbg.g_00478
OG0001348	Praj.g_01082	Prbg.g_00712
OG0001350	Praj.g_00277	Prbg.g_01019
OG0001351	Praj.g_00448	Prbg.g_00177
OG0001352	Praj.g_00672	Prbg.g_01121
OG0001354	Praj.g_00956	Prbg.g_01297
OG0001355	Praj.g_01726	Prbg.g_01351
OG0001356	Praj.g_01119	Prbg.g_01638
OG0001357	Praj.g_01222	Prbg.g_00451
OG0001359	Praj.g_00868	Prbg.g_01061
OG0001362	Praj.g_01646	Prbg.g_00605
OG0001363	Praj.g_00454	Prbg.g_00607
OG0001365	Praj.g_02088	Prbg.g_01897
OG0001368	Praj.g_01171, Praj.g_01152	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441
OG0001369	Praj.g_00130	Prbg.g_00862
OG0001370	Praj.g_01193	Prbg.g_00182
OG0001371	Praj.g_00671	Prbg.g_01120
OG0001372	Praj.g_00042	Prbg.g_00359
OG0001375	Praj.g_00866	Prbg.g_01059
OG0001380	Praj.g_01484	Prbg.g_01551
OG0001381	Praj.g_01573	Prbg.g_01511
OG0001394	Praj.g_00903	Prbg.g_01099
OG0001397	Praj.g_01647	Prbg.g_00606
OG0001398	Praj.g_00717	Prbg.g_00737
OG0001401	Praj.g_00807	Prbg.g_01197
OG0001402	Praj.g_00612	Prbg.g_00344
OG0001403	Praj.g_00030	Prbg.g_00843
OG0001404	Praj.g_00106	Prbg.g_00801
OG0001407	Praj.g_00858	Prbg.g_01558
OG0001409	Praj.g_01453	Prbg.g_01478
OG0001410	Praj.g_01548	Prbg.g_00503
OG0001414	Praj.g_00268	Prbg.g_01011
OG0001415	Praj.g_00270	Prbg.g_01013
OG0001418	Praj.g_00677	Prbg.g_01126
OG0001419	Praj.g_00736	Prbg.g_01557
OG0001421	Praj.g_01720	Prbg.g_00681
OG0001422	Praj.g_01041	Prbg.g_01561
OG0001423	Praj.g_01598	Prbg.g_00429
OG0001424	Praj.g_01395	Prbg.g_00025
OG0001425	Praj.g_02098	Prbg.g_01907
OG0001429	Praj.g_00916	Prbg.g_01259
OG0001430	Praj.g_00856	Prbg.g_01550
OG0001431	Praj.g_01165	Prbg.g_01532, Prbg.g_00722
OG0001433	Praj.g_01118	Prbg.g_01637
OG0001434	Praj.g_00908	Prbg.g_01104
OG0001435	Praj.g_00883	Prbg.g_01080
OG0001437	Praj.g_00269	Prbg.g_01012
OG0001440	Praj.g_01242	Prbg.g_01614, Prbg.g_01608
OG0001443	Praj.g_01841	Prbg.g_01547
OG0001446	Praj.g_00117	Prbg.g_00017
OG0001450	Praj.g_00680	Prbg.g_01129
OG0001451	Praj.g_00836	Prbg.g_01226
OG0001455	Praj.g_00043	Prbg.g_01542
OG0001460	Praj.g_01117	Prbg.g_01636
OG0001461	Praj.g_01381	Prbg.g_00817
OG0001463	Praj.g_00322	Prbg.g_00066
OG0001464	Praj.g_00724	Prbg.g_00111
OG0001467	Praj.g_00098	Prbg.g_00524
OG0001468	Praj.g_00865	Prbg.g_01051
OG0001472	Praj.g_00851, Praj.g_01327	Prbg.g_00367
OG0001476	Praj.g_01454	Prbg.g_01479
OG0001477	Praj.g_01370	Prbg.g_00384
OG0001481	Praj.g_01031	Prbg.g_00457
OG0001483	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358	Prbg.g_01566
OG0001484	Praj.g_01206	Prbg.g_00696
OG0001485	Praj.g_01166	Prbg.g_00414
OG0001487	Praj.g_01670	Prbg.g_00631
OG0001488	Praj.g_01448	Prbg.g_01473
OG0001489	Praj.g_01967	Prbg.g_01800
OG0001491	Praj.g_00909	Prbg.g_01251
OG0001496	Praj.g_01368	Prbg.g_00386
OG0001497	Praj.g_01369	Prbg.g_00385
OG0001498	Praj.g_00404	Prbg.g_00138
OG0001500	Praj.g_00300	Prbg.g_01046
OG0001501	Praj.g_01218	Prbg.g_01070
OG0001503	Praj.g_01083	Prbg.g_00011
OG0001505	Praj.g_02050	Prbg.g_00039
OG0001506	Praj.g_01674	Prbg.g_00635
OG0001510	Praj.g_02018	Prbg.g_01853
OG0001511	Praj.g_00150	Prbg.g_00884
OG0001512	Praj.g_01746	Prbg.g_01543
OG0001513	Praj.g_00041	Prbg.g_01582
OG0001514	Praj.g_01367	Prbg.g_00387
OG0001515	Praj.g_00685	Prbg.g_01134
OG0001516	Praj.g_00652	Prbg.g_01392
OG0001517	Praj.g_00381	Prbg.g_00118
OG0001518	Praj.g_02097	Prbg.g_01906
OG0001519	Praj.g_02102	Prbg.g_01911
OG0001521	Praj.g_01392, Praj.g_00982	Prbg.g_01249
OG0001522	Praj.g_00803	Prbg.g_01193
OG0001523	Praj.g_01837	Prbg.g_00754
OG0001524	Praj.g_01838	Prbg.g_00755
OG0001525	Praj.g_01760, Praj.g_00060	Prbg.g_01615
OG0001526	Praj.g_00910	Prbg.g_00813
OG0001529	Praj.g_00045	Prbg.g_00833
OG0001530	Praj.g_00149	Prbg.g_00883
OG0001531	Praj.g_00279	Prbg.g_01021
OG0001532	Praj.g_01431	Prbg.g_01455
OG0001534	Praj.g_01007	Prbg.g_01343
OG0001535	Praj.g_00996	Prbg.g_01327
OG0001536	Praj.g_00942	Prbg.g_01283
OG0001537	Praj.g_00900	Prbg.g_01096
OG0001538	Praj.g_00774	Prbg.g_01164
OG0001539	Praj.g_00878	Prbg.g_01074
OG0001540	Praj.g_00171	Prbg.g_00904
OG0001541	Praj.g_00219	Prbg.g_00958
OG0001542	Praj.g_00225	Prbg.g_00964
OG0001543	Praj.g_00850	Prbg.g_00463
OG0001544	Praj.g_02101	Prbg.g_01910
OG0001545	Praj.g_02122	Prbg.g_01925
OG0001549	Praj.g_00834	Prbg.g_01224
OG0001550	Praj.g_01205	Prbg.g_00007
OG0001552	Praj.g_01840	Prbg.g_00684
OG0001557	Praj.g_00904	Prbg.g_01100
OG0001559	Praj.g_00148	Prbg.g_00882
OG0001560	Praj.g_00138	Prbg.g_00871
OG0001561	Praj.g_01000	Prbg.g_01333
OG0001562	Praj.g_00990	Prbg.g_01320
OG0001563	Praj.g_01951	Prbg.g_01784
OG0001566	Praj.g_00667	Prbg.g_01117
OG0001569	Praj.g_01378	Prbg.g_00442
OG0001571	Praj.g_01277	Prbg.g_00404
OG0001575	Praj.g_00556	Prbg.g_00284
OG0001576	Praj.g_01541	Prbg.g_00491
OG0001577	Praj.g_01465	Prbg.g_01491
OG0001579	Praj.g_00365	Prbg.g_00107
OG0001581	Praj.g_01059	Prbg.g_00496
OG0001584	Praj.g_00759	Prbg.g_01379
OG0001589	Praj.g_01811	Prbg.g_01695
OG0001591	Praj.g_00662	Prbg.g_01113
OG0001595	Praj.g_00105	Prbg.g_00803
OG0001596	Praj.g_00113	Prbg.g_00794
OG0001597	Praj.g_01671	Prbg.g_00632
OG0001598	Praj.g_01027	Prbg.g_01139
OG0001599	Praj.g_00456	Prbg.g_00183
OG0001600	Praj.g_00503	Prbg.g_00230
OG0001601	Praj.g_00665	Prbg.g_01115
OG0001603	Praj.g_00912	Prbg.g_01253
OG0001604	Praj.g_00896	Prbg.g_01092
OG0001605	Praj.g_01056	Prbg.g_00012
OG0001606	Praj.g_01094	Prbg.g_00002
OG0001607	Praj.g_01181	Prbg.g_00416
OG0001608	Praj.g_01073	Prbg.g_01345
OG0001609	Praj.g_01672	Prbg.g_00633
OG0001610	Praj.g_01676	Prbg.g_00636
OG0001611	Praj.g_01096	Prbg.g_01571
OG0001626	Praj.g_01230	Prbg.g_00421
OG0001629	Praj.g_01138	Prbg.g_00395
OG0001630	Praj.g_00873	Prbg.g_01068
OG0001631	Praj.g_00725	Prbg.g_00412
OG0001642	Praj.g_01558	Prbg.g_01213
OG0001644	Praj.g_00713	Prbg.g_01362
OG0001648	Praj.g_01741	Prbg.g_01586
OG0001649	Praj.g_00857	Prbg.g_00004
OG0001650	Praj.g_01377	Prbg.g_01610
OG0001650	Praj.g_01228	Prbg.g_00719
OG0001651	Praj.g_01069	Prbg.g_01522
OG0001656	Praj.g_00364	Prbg.g_00106
OG0001659	Praj.g_01435	Prbg.g_00717
OG0001661	Praj.g_01068	Prbg.g_00425
OG0001663	Praj.g_01478	Prbg.g_01505
OG0001664	Praj.g_01570	Prbg.g_00742
OG0001665	Praj.g_01572	Prbg.g_01512
OG0001668	Praj.g_01500, Praj.g_01831	Prbg.g_01574, Prbg.g_01604
OG0001676	Praj.g_00366	Prbg.g_00108
OG0001684	Praj.g_00374	Prbg.g_00308
OG0001689	Praj.g_02023	Prbg.g_01857
OG0001691	Praj.g_01010	Prbg.g_01248
OG0001697	Praj.g_00911	Prbg.g_01252
OG0001699	Praj.g_00453	Prbg.g_00748
OG0001706	Praj.g_01238	Prbg.g_00732
OG0001722	Praj.g_00871	Prbg.g_01066
OG0001727	Praj.g_01293	Prbg.g_01570, Prbg.g_00024
OG0001733	Praj.g_01107	Prbg.g_01634
OG0001746	Praj.g_01168	Prbg.g_00731
OG0001757	Praj.g_01135	Prbg.g_00392, Prbg.g_00418
OG0001769	Praj.g_01387	Prbg.g_01538
OG0001793	Praj.g_01250	Prbg.g_00440, Prbg.g_00034
OG0001802	Praj.g_01972	Prbg.g_01545, Prbg.g_00402
OG0001820	Praj.g_01178	Prbg.g_00023
OG0001916	Praj.g_00488	Prbg.g_00215
OG0001955	Praj.g_00077	Prbg.g_00725
OG0001956	Praj.g_00830	Prbg.g_01220
OG0001963	Praj.g_01895	Prbg.g_00700
OG0001977	Praj.g_02108	Prbg.g_01916
OG0001988	Praj.g_01169	Prbg.g_00453
OG0002036	Praj.g_01211	Prbg.g_00691
OG0002052	Praj.g_00848	Prbg.g_01338
OG0002164	Praj.g_01039	Prbg.g_01056
OG0002165	Praj.g_00096	Prbg.g_01050
OG0002176	Praj.g_01161	Prbg.g_00443, Prbg.g_00713
OG0002177	Praj.g_01400	Prbg.g_00355
OG0002232	Praj.g_00675	Prbg.g_01124
OG0002240	Praj.g_00161	Prbg.g_00895
OG0002282	Praj.g_00860	Prbg.g_00685
OG0002283	Praj.g_01342	Prbg.g_01536
OG0002284	Praj.g_01513	Prbg.g_00400
OG0002293	Praj.g_01033	Prbg.g_00401
OG0002294	Praj.g_00088, Praj.g_01029	Prbg.g_01057
OG0002344	Praj.g_00398	Prbg.g_00133
OG0002345	Praj.g_01254, Praj.g_01364	Prbg.g_00363
OG0002346	Praj.g_01569	Prbg.g_01513
OG0002383	Praj.g_01338	Prbg.g_00026
OG0002384	Praj.g_01262	Prbg.g_01621
OG0002453	Praj.g_01209	Prbg.g_01630
OG0002455	Praj.g_01743	Prbg.g_00733
OG0002456	Praj.g_01984	Prbg.g_01817
OG0002497	Praj.g_01143	Prbg.g_00393
OG0002501	Praj.g_00083	Prbg.g_00422
OG0002502	Praj.g_00090	Prbg.g_01052
OG0002503	Praj.g_00460	Prbg.g_00187
OG0002504	Praj.g_00697	Prbg.g_01150
OG0002505	Praj.g_00838	Prbg.g_00723
OG0002508	Praj.g_01098	Prbg.g_00394
OG0002509	Praj.g_01234	Prbg.g_00399
OG0002510	Praj.g_01240	Prbg.g_00016
OG0002511	Praj.g_01261	Prbg.g_00063
OG0002512	Praj.g_01399	Prbg.g_00356
OG0002513	Praj.g_01491	Prbg.g_01519
OG0002514	Praj.g_01710	Prbg.g_00671
OG0002515	Praj.g_01836	Prbg.g_00753
OG0002516	Praj.g_01864	Prbg.g_01517
OG0002517	Praj.g_01896	Prbg.g_00041
OG0002584	Praj.g_00089	Prbg.g_01346
OG0002586	Praj.g_01566	Prbg.g_01118
OG0002587	Praj.g_01862	Prbg.g_01625
OG0002654	Praj.g_01046	Prbg.g_01537
OG0002655	Praj.g_01050	Prbg.g_01553
OG0002656	Praj.g_01097	Prbg.g_00456
OG0002657	Praj.g_01232	Prbg.g_00729
OG0002658	Praj.g_01483	Prbg.g_01509
OG0002659	Praj.g_01742	Prbg.g_01048
OG0002660	Praj.g_01750	Prbg.g_01546
OG0002725	Praj.g_00070	Prbg.g_01607
OG0002727	Praj.g_01315	Prbg.g_01350
OG0002809	Praj.g_00971	Prbg.g_01313
OG0002810	Praj.g_01087	Prbg.g_00705
OG0002811	Praj.g_01153	Prbg.g_00033
OG0002812	Praj.g_01224	Prbg.g_00417
OG0002814	Praj.g_01297	Prbg.g_00426
OG0002815	Praj.g_01317	Prbg.g_01633
OG0002817	Praj.g_01481	Prbg.g_01506
OG0002818	Praj.g_01486	Prbg.g_01047
OG0002819	Praj.g_01512	Prbg.g_01579
OG0002820	Praj.g_01863	Prbg.g_01573
OG0002918	Praj.g_01194	Prbg.g_00413
