Orthogroup	Praj	Prbf
OG0001097	Praj.g_00817	Prbf.g_01198
OG0001098	Praj.g_00835	Prbf.g_01179
OG0001099	Praj.g_00872	Prbf.g_00833
OG0001100	Praj.g_00879	Prbf.g_01329
OG0001101	Praj.g_00881	Prbf.g_01326
OG0001102	Praj.g_00884	Prbf.g_01323
OG0001103	Praj.g_00886	Prbf.g_01321
OG0001104	Praj.g_00749	Prbf.g_01298
OG0001105	Praj.g_00753	Prbf.g_01294
OG0001106	Praj.g_00934	Prbf.g_01126
OG0001107	Praj.g_00944	Prbf.g_01119
OG0001108	Praj.g_00948	Prbf.g_01115
OG0001109	Praj.g_00949	Prbf.g_01114
OG0001110	Praj.g_00951	Prbf.g_01112
OG0001111	Praj.g_00952	Prbf.g_01111
OG0001112	Praj.g_00953	Prbf.g_01110
OG0001113	Praj.g_00954	Prbf.g_01109
OG0001114	Praj.g_00955	Prbf.g_01108
OG0001115	Praj.g_00957	Prbf.g_01106
OG0001116	Praj.g_00958	Prbf.g_01105
OG0001117	Praj.g_00959	Prbf.g_01104
OG0001118	Praj.g_00960	Prbf.g_01103
OG0001119	Praj.g_00961	Prbf.g_01102
OG0001120	Praj.g_00963	Prbf.g_01100
OG0001122	Praj.g_00993	Prbf.g_01080
OG0001123	Praj.g_00997	Prbf.g_01074
OG0001124	Praj.g_00999	Prbf.g_01072
OG0001125	Praj.g_01001	Prbf.g_01070
OG0001126	Praj.g_01012	Prbf.g_01159
OG0001127	Praj.g_01013	Prbf.g_01160
OG0001128	Praj.g_01016	Prbf.g_01162
OG0001129	Praj.g_01017	Prbf.g_01163
OG0001130	Praj.g_01018	Prbf.g_01164
OG0001131	Praj.g_00852	Prbf.g_01705
OG0001132	Praj.g_01063	Prbf.g_00296
OG0001133	Praj.g_01040	Prbf.g_00094
OG0001134	Praj.g_01832	Prbf.g_00788
OG0001135	Praj.g_01835	Prbf.g_00785
OG0001136	Praj.g_01463	Prbf.g_00915
OG0001137	Praj.g_01452	Prbf.g_00927
OG0001138	Praj.g_01432	Prbf.g_00948
OG0001139	Praj.g_01430	Prbf.g_00950
OG0001140	Praj.g_01429	Prbf.g_00951
OG0001141	Praj.g_01428	Prbf.g_00952
OG0001142	Praj.g_01427	Prbf.g_00953
OG0001143	Praj.g_01420	Prbf.g_00960
OG0001144	Praj.g_01415	Prbf.g_00965
OG0001145	Praj.g_01520	Prbf.g_00034
OG0001146	Praj.g_01532	Prbf.g_00022
OG0001147	Praj.g_01550	Prbf.g_00002
OG0001148	Praj.g_01577	Prbf.g_00097
OG0001149	Praj.g_01578	Prbf.g_00098
OG0001150	Praj.g_01579	Prbf.g_00099
OG0001151	Praj.g_01590	Prbf.g_00110
OG0001152	Praj.g_01591	Prbf.g_00111
OG0001153	Praj.g_01662	Prbf.g_00189
OG0001154	Praj.g_01663	Prbf.g_00190
OG0001155	Praj.g_01679	Prbf.g_00207
OG0001156	Praj.g_01682	Prbf.g_00210
OG0001157	Praj.g_01683	Prbf.g_00211
OG0001158	Praj.g_01684	Prbf.g_00212
OG0001159	Praj.g_01685	Prbf.g_00213
OG0001160	Praj.g_01711	Prbf.g_00239
OG0001161	Praj.g_01499	Prbf.g_00750
OG0001162	Praj.g_01723	Prbf.g_00812
OG0001163	Praj.g_01761	Prbf.g_00702
OG0001164	Praj.g_01765	Prbf.g_00698
OG0001165	Praj.g_01767	Prbf.g_00695
OG0001166	Praj.g_01785	Prbf.g_00674
OG0001167	Praj.g_01803	Prbf.g_00657
OG0001168	Praj.g_01804	Prbf.g_00655
OG0001169	Praj.g_01806	Prbf.g_00653
OG0001170	Praj.g_01808	Prbf.g_00651
OG0001171	Praj.g_01818	Prbf.g_00641
OG0001172	Praj.g_01872	Prbf.g_00625
OG0001173	Praj.g_01873	Prbf.g_00624
OG0001174	Praj.g_01881	Prbf.g_00616
OG0001175	Praj.g_01882	Prbf.g_00615
OG0001176	Praj.g_01893	Prbf.g_00607
OG0001177	Praj.g_01891	Prbf.g_00605
OG0001178	Praj.g_01236	Prbf.g_00688
OG0001179	Praj.g_01935	Prbf.g_00575
OG0001180	Praj.g_01958	Prbf.g_00552
OG0001181	Praj.g_01962	Prbf.g_00548
OG0001182	Praj.g_01970	Prbf.g_00540
OG0001183	Praj.g_01976	Prbf.g_00535
OG0001184	Praj.g_01992	Prbf.g_00517
OG0001185	Praj.g_02007	Prbf.g_00501
OG0001186	Praj.g_02046	Prbf.g_00476
OG0001187	Praj.g_02060	Prbf.g_00473
OG0001188	Praj.g_02062	Prbf.g_00471
OG0001189	Praj.g_02079	Prbf.g_00455
OG0001190	Praj.g_02084	Prbf.g_00450
OG0001191	Praj.g_02094	Prbf.g_00440
OG0001192	Praj.g_02099	Prbf.g_00435
OG0001193	Praj.g_02112	Prbf.g_00423
OG0001194	Praj.g_02113	Prbf.g_00422
OG0001195	Praj.g_02114	Prbf.g_00421
OG0001196	Praj.g_02136	Prbf.g_00405
OG0001197	Praj.g_02138	Prbf.g_00403
OG0001198	Praj.g_02146	Prbf.g_00396
OG0001199	Praj.g_00112	Prbf.g_01401
OG0001200	Praj.g_00114	Prbf.g_01403
OG0001201	Praj.g_00146	Prbf.g_01436
OG0001202	Praj.g_00239	Prbf.g_01534
OG0001203	Praj.g_00278	Prbf.g_01576
OG0001204	Praj.g_00284	Prbf.g_01582
OG0001205	Praj.g_00439	Prbf.g_01729
OG0001206	Praj.g_00458	Prbf.g_01749
OG0001207	Praj.g_00469	Prbf.g_01760
OG0001208	Praj.g_00475	Prbf.g_01765
OG0001209	Praj.g_00526	Prbf.g_01816
OG0001210	Praj.g_00531	Prbf.g_01821
OG0001211	Praj.g_00541	Prbf.g_01831
OG0001212	Praj.g_00583	Prbf.g_01878
OG0001213	Praj.g_00617	Prbf.g_01913
OG0001214	Praj.g_00625	Prbf.g_00984
OG0001215	Praj.g_00683	Prbf.g_01272
OG0001216	Praj.g_00700	Prbf.g_01251
OG0001217	Praj.g_00091	Prbf.g_00280
OG0001218	Praj.g_00740	Prbf.g_00855
OG0001219	Praj.g_00915	Prbf.g_01146
OG0001220	Praj.g_00825	Prbf.g_01189
OG0001221	Praj.g_00899	Prbf.g_01309
OG0001222	Praj.g_00847	Prbf.g_01067
OG0001223	Praj.g_00964	Prbf.g_01099
OG0001224	Praj.g_01020	Prbf.g_01166
OG0001225	Praj.g_01022	Prbf.g_01168
OG0001227	Praj.g_01045	Prbf.g_00870
OG0001228	Praj.g_01411	Prbf.g_00968
OG0001229	Praj.g_01160	Prbf.g_00856
OG0001230	Praj.g_01623	Prbf.g_00150
OG0001231	Praj.g_00744	Prbf.g_01706
OG0001232	Praj.g_01789	Prbf.g_00670
OG0001233	Praj.g_01809	Prbf.g_00650
OG0001234	Praj.g_01884	Prbf.g_00613
OG0001235	Praj.g_01888	Prbf.g_00609
OG0001236	Praj.g_01989	Prbf.g_00520
OG0001237	Praj.g_01993	Prbf.g_00516
OG0001238	Praj.g_02095	Prbf.g_00439
OG0001239	Praj.g_00109	Prbf.g_01398
OG0001240	Praj.g_00131	Prbf.g_01419
OG0001241	Praj.g_00140	Prbf.g_01429
OG0001242	Praj.g_00159	Prbf.g_01449
OG0001243	Praj.g_00166	Prbf.g_01456
OG0001244	Praj.g_00182	Prbf.g_01471
OG0001245	Praj.g_01244	Prbf.g_00879
OG0001247	Praj.g_00676	Prbf.g_01279
OG0001248	Praj.g_00678	Prbf.g_01277
OG0001249	Praj.g_00373	Prbf.g_01675
OG0001251	Praj.g_01858	Prbf.g_00837
OG0001252	Praj.g_01015	Prbf.g_01161
OG0001253	Praj.g_01728	Prbf.g_01924
OG0001254	Praj.g_01834	Prbf.g_00786
OG0001255	Praj.g_01477	Prbf.g_00900
OG0001256	Praj.g_01719	Prbf.g_00246
OG0001259	Praj.g_01807	Prbf.g_00652
OG0001260	Praj.g_01824	Prbf.g_00635
OG0001261	Praj.g_01943	Prbf.g_00567
OG0001263	Praj.g_00169	Prbf.g_01458
OG0001269	Praj.g_00824	Prbf.g_01190
OG0001273	Praj.g_00619	Prbf.g_00978
OG0001277	Praj.g_02123	Prbf.g_00417
OG0001279	Praj.g_01155	Prbf.g_00339
OG0001280	Praj.g_01527	Prbf.g_00027
OG0001281	Praj.g_01533	Prbf.g_00021
OG0001282	Praj.g_01576	Prbf.g_00096
OG0001283	Praj.g_02132	Prbf.g_00408
OG0001284	Praj.g_01705	Prbf.g_00232
OG0001285	Praj.g_01792	Prbf.g_00667
OG0001286	Praj.g_01956	Prbf.g_00554
OG0001287	Praj.g_02014	Prbf.g_00494
OG0001288	Praj.g_02025	Prbf.g_00483
OG0001289	Praj.g_00125	Prbf.g_01413
OG0001290	Praj.g_00139	Prbf.g_01428
OG0001295	Praj.g_01485	Prbf.g_00824
OG0001296	Praj.g_00501	Prbf.g_01792
OG0001297	Praj.g_00506	Prbf.g_01797
OG0001299	Praj.g_00655	Prbf.g_01015
OG0001300	Praj.g_00687	Prbf.g_01268
OG0001301	Praj.g_00689	Prbf.g_01263
OG0001302	Praj.g_00913	Prbf.g_01150
OG0001303	Praj.g_01344	Prbf.g_00731
OG0001304	Praj.g_01006	Prbf.g_01062
OG0001305	Praj.g_00842	Prbf.g_01174
OG0001306	Praj.g_01475	Prbf.g_00903
OG0001307	Praj.g_01547	Prbf.g_00070
OG0001308	Praj.g_01642	Prbf.g_00167
OG0001309	Praj.g_00510	Prbf.g_00274
OG0001310	Praj.g_01779	Prbf.g_00680
OG0001311	Praj.g_00998	Prbf.g_01073
OG0001312	Praj.g_00924	Prbf.g_01137
OG0001315	Praj.g_01974	Prbf.g_00865
OG0001316	Praj.g_00180	Prbf.g_01470
OG0001317	Praj.g_00274	Prbf.g_01572
OG0001318	Praj.g_00295	Prbf.g_01596
OG0001321	Praj.g_00445	Prbf.g_01735
OG0001322	Praj.g_00446	Prbf.g_01736
OG0001324	Praj.g_00688	Prbf.g_01267
OG0001325	Praj.g_00703	Prbf.g_01032
OG0001327	Praj.g_00876	Prbf.g_01332
OG0001328	Praj.g_00895	Prbf.g_00045
OG0001329	Praj.g_01727	Prbf.g_00734
OG0001330	Praj.g_01521	Prbf.g_00263
OG0001331	Praj.g_01581	Prbf.g_00101
OG0001332	Praj.g_01677	Prbf.g_00203
OG0001334	Praj.g_01979	Prbf.g_00532
OG0001335	Praj.g_01980	Prbf.g_00531
OG0001337	Praj.g_00367	Prbf.g_01670
OG0001339	Praj.g_00142	Prbf.g_01431
OG0001340	Praj.g_00368	Prbf.g_01671
OG0001341	Praj.g_00069	Prbf.g_00863
OG0001342	Praj.g_01316, Praj.g_01051	Prbf.g_00711
OG0001343	Praj.g_00867	Prbf.g_00840
OG0001344	Praj.g_01457	Prbf.g_00922
OG0001345	Praj.g_01441	Prbf.g_00938
OG0001346	Praj.g_01529	Prbf.g_00025
OG0001348	Praj.g_01082	Prbf.g_00826
OG0001350	Praj.g_00277	Prbf.g_01575
OG0001351	Praj.g_00448	Prbf.g_01741
OG0001352	Praj.g_00672	Prbf.g_01283
OG0001354	Praj.g_00956	Prbf.g_01107
OG0001355	Praj.g_01726	Prbf.g_01053
OG0001356	Praj.g_01119	Prbf.g_00705
OG0001357	Praj.g_01222	Prbf.g_00052
OG0001359	Praj.g_00868	Prbf.g_00839
OG0001362	Praj.g_01646	Prbf.g_00171
OG0001363	Praj.g_00454	Prbf.g_00173
OG0001365	Praj.g_02088	Prbf.g_00446
OG0001368	Praj.g_01171, Praj.g_01152	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374
OG0001369	Praj.g_00130	Prbf.g_01418
OG0001370	Praj.g_01193	Prbf.g_01746
OG0001371	Praj.g_00671	Prbf.g_01284
OG0001372	Praj.g_00042	Prbf.g_01922
OG0001375	Praj.g_00866	Prbf.g_00841
OG0001380	Praj.g_01484	Prbf.g_00853, Prbf.g_00066
OG0001381	Praj.g_01573	Prbf.g_00893
OG0001394	Praj.g_00903	Prbf.g_01305
OG0001397	Praj.g_01647	Prbf.g_00172
OG0001398	Praj.g_00717	Prbf.g_00801
OG0001401	Praj.g_00807	Prbf.g_01207
OG0001402	Praj.g_00612	Prbf.g_01907
OG0001403	Praj.g_00030	Prbf.g_01353
OG0001404	Praj.g_00106	Prbf.g_01395
OG0001407	Praj.g_00858	Prbf.g_00059
OG0001409	Praj.g_01453	Prbf.g_00926
OG0001410	Praj.g_01548	Prbf.g_00069
OG0001414	Praj.g_00268	Prbf.g_01567
OG0001415	Praj.g_00270	Prbf.g_01569
OG0001418	Praj.g_00677	Prbf.g_01278
OG0001419	Praj.g_00736	Prbf.g_00060
OG0001421	Praj.g_01720	Prbf.g_00247
OG0001422	Praj.g_01041	Prbf.g_00056
OG0001423	Praj.g_01598	Prbf.g_00361
OG0001424	Praj.g_01395	Prbf.g_00299
OG0001425	Praj.g_02098	Prbf.g_00436
OG0001429	Praj.g_00916	Prbf.g_01145
OG0001430	Praj.g_00856	Prbf.g_00854
OG0001431	Praj.g_01165	Prbf.g_00872, Prbf.g_00816
OG0001433	Praj.g_01118	Prbf.g_00706
OG0001434	Praj.g_00908	Prbf.g_01300
OG0001435	Praj.g_00883	Prbf.g_01324
OG0001437	Praj.g_00269	Prbf.g_01568
OG0001440	Praj.g_01242	Prbf.g_00729, Prbf.g_00735
OG0001443	Praj.g_01841	Prbf.g_00857
OG0001446	Praj.g_00117	Prbf.g_00291
OG0001450	Praj.g_00680	Prbf.g_01275
OG0001451	Praj.g_00836	Prbf.g_01178
OG0001455	Praj.g_00043	Prbf.g_00862
OG0001460	Praj.g_01117	Prbf.g_00707
OG0001461	Praj.g_01381	Prbf.g_01379
OG0001463	Praj.g_00322	Prbf.g_01627
OG0001464	Praj.g_00724	Prbf.g_01672
OG0001467	Praj.g_00098	Prbf.g_00090
OG0001468	Praj.g_00865	Prbf.g_00849
OG0001472	Praj.g_00851, Praj.g_01327	Prbf.g_01930
OG0001476	Praj.g_01454	Prbf.g_00925
OG0001477	Praj.g_01370	Prbf.g_00316
OG0001481	Praj.g_01031	Prbf.g_00046
OG0001483	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358	Prbf.g_00777
OG0001484	Praj.g_01206	Prbf.g_00262
OG0001485	Praj.g_01166	Prbf.g_00346
OG0001487	Praj.g_01670	Prbf.g_00197
OG0001488	Praj.g_01448	Prbf.g_00931
OG0001489	Praj.g_01967	Prbf.g_00543
OG0001491	Praj.g_00909	Prbf.g_01153
OG0001496	Praj.g_01368	Prbf.g_00318
OG0001497	Praj.g_01369	Prbf.g_00317
OG0001498	Praj.g_00404	Prbf.g_01702
OG0001500	Praj.g_00300	Prbf.g_01602
OG0001501	Praj.g_01218	Prbf.g_01334
OG0001503	Praj.g_01083	Prbf.g_00285
OG0001505	Praj.g_02050	Prbf.g_00313
OG0001506	Praj.g_01674	Prbf.g_00201
OG0001510	Praj.g_02018	Prbf.g_00490, Prbf.g_00489
OG0001511	Praj.g_00150	Prbf.g_01440
OG0001512	Praj.g_01746	Prbf.g_00861
OG0001513	Praj.g_00041	Prbf.g_00761
OG0001514	Praj.g_01367	Prbf.g_00319
OG0001515	Praj.g_00685	Prbf.g_01270
OG0001516	Praj.g_00652	Prbf.g_01012
OG0001517	Praj.g_00381	Prbf.g_01679
OG0001518	Praj.g_02097	Prbf.g_00437
OG0001519	Praj.g_02102	Prbf.g_00432
OG0001521	Praj.g_01392, Praj.g_00982	Prbf.g_01155
OG0001522	Praj.g_00803	Prbf.g_01211
OG0001523	Praj.g_01837	Prbf.g_00783
OG0001524	Praj.g_01838	Prbf.g_00782
OG0001525	Praj.g_01760, Praj.g_00060	Prbf.g_00728
OG0001526	Praj.g_00910	Prbf.g_01383
OG0001529	Praj.g_00045	Prbf.g_01363
OG0001530	Praj.g_00149	Prbf.g_01439
OG0001531	Praj.g_00279	Prbf.g_01577
OG0001532	Praj.g_01431	Prbf.g_00949
OG0001534	Praj.g_01007	Prbf.g_01061
OG0001535	Praj.g_00996	Prbf.g_01077
OG0001536	Praj.g_00942	Prbf.g_01121
OG0001537	Praj.g_00900	Prbf.g_01308
OG0001538	Praj.g_00774	Prbf.g_01240
OG0001539	Praj.g_00878	Prbf.g_01330
OG0001540	Praj.g_00171	Prbf.g_01460
OG0001541	Praj.g_00219	Prbf.g_01514
OG0001542	Praj.g_00225	Prbf.g_01520
OG0001543	Praj.g_00850	Prbf.g_00040
OG0001544	Praj.g_02101	Prbf.g_00433
OG0001545	Praj.g_02122	Prbf.g_00418
OG0001549	Praj.g_00834	Prbf.g_01180
OG0001550	Praj.g_01205	Prbf.g_00281
OG0001552	Praj.g_01840	Prbf.g_00250
OG0001557	Praj.g_00904	Prbf.g_01304
OG0001559	Praj.g_00148	Prbf.g_01438
OG0001560	Praj.g_00138	Prbf.g_01427
OG0001561	Praj.g_01000	Prbf.g_01071
OG0001562	Praj.g_00990	Prbf.g_01084
OG0001563	Praj.g_01951	Prbf.g_00559
OG0001566	Praj.g_00667	Prbf.g_01287
OG0001569	Praj.g_01378	Prbf.g_00375
OG0001571	Praj.g_01277	Prbf.g_00336
OG0001575	Praj.g_00556	Prbf.g_01847
OG0001576	Praj.g_01541	Prbf.g_00012
OG0001577	Praj.g_01465	Prbf.g_00913
OG0001579	Praj.g_00365	Prbf.g_01668
OG0001581	Praj.g_01059	Prbf.g_00007
OG0001584	Praj.g_00759	Prbf.g_01025
OG0001589	Praj.g_01811	Prbf.g_00648
OG0001591	Praj.g_00662	Prbf.g_01291
OG0001595	Praj.g_00105	Prbf.g_01393
OG0001596	Praj.g_00113	Prbf.g_01402
OG0001597	Praj.g_01671	Prbf.g_00198
OG0001598	Praj.g_01027	Prbf.g_01265
OG0001599	Praj.g_00456	Prbf.g_01747
OG0001600	Praj.g_00503	Prbf.g_01794
OG0001601	Praj.g_00665	Prbf.g_01289
OG0001603	Praj.g_00912	Prbf.g_01151
OG0001604	Praj.g_00896	Prbf.g_01312
OG0001605	Praj.g_01056	Prbf.g_00286
OG0001606	Praj.g_01094	Prbf.g_00276
OG0001607	Praj.g_01181	Prbf.g_00348
OG0001608	Praj.g_01073	Prbf.g_01059
OG0001609	Praj.g_01672	Prbf.g_00199
OG0001610	Praj.g_01676	Prbf.g_00202
OG0001611	Praj.g_01096	Prbf.g_00772
OG0001626	Praj.g_01230	Prbf.g_00353
OG0001629	Praj.g_01138	Prbf.g_00327
OG0001630	Praj.g_00873	Prbf.g_00832
OG0001631	Praj.g_00725	Prbf.g_00344
OG0001642	Praj.g_01558	Prbf.g_01191
OG0001644	Praj.g_00713	Prbf.g_01042
OG0001648	Praj.g_01741	Prbf.g_00757
OG0001649	Praj.g_00857	Prbf.g_00278
OG0001650	Praj.g_01377	Prbf.g_00733
OG0001650	Praj.g_01228	Prbf.g_00819
OG0001651	Praj.g_01069	Prbf.g_00882
OG0001656	Praj.g_00364	Prbf.g_01667
OG0001659	Praj.g_01435	Prbf.g_00821
OG0001661	Praj.g_01068	Prbf.g_00357
OG0001662	Praj.g_01319	Prbf.g_00799
OG0001663	Praj.g_01478	Prbf.g_00899
OG0001664	Praj.g_01570	Prbf.g_00795
OG0001665	Praj.g_01572	Prbf.g_00892
OG0001668	Praj.g_01500, Praj.g_01831	Prbf.g_00769, Prbf.g_00739
OG0001676	Praj.g_00366	Prbf.g_01669
OG0001684	Praj.g_00374	Prbf.g_01871
OG0001689	Praj.g_02023	Prbf.g_00485
OG0001691	Praj.g_01010	Prbf.g_01156
OG0001697	Praj.g_00911	Prbf.g_01152
OG0001699	Praj.g_00453	Prbf.g_00789
OG0001706	Praj.g_01238	Prbf.g_00806
OG0001722	Praj.g_00871	Prbf.g_00834
OG0001727	Praj.g_01293	Prbf.g_00773, Prbf.g_00298
OG0001733	Praj.g_01107	Prbf.g_00709
OG0001746	Praj.g_01168	Prbf.g_00807
OG0001757	Praj.g_01135	Prbf.g_00324, Prbf.g_00350
OG0001769	Praj.g_01387	Prbf.g_00866
OG0001793	Praj.g_01250	Prbf.g_00373, Prbf.g_00308
OG0001802	Praj.g_01972	Prbf.g_00859, Prbf.g_00334
OG0001820	Praj.g_01178	Prbf.g_00297
OG0001916	Praj.g_00488	Prbf.g_01779
OG0001955	Praj.g_00077	Prbf.g_00813
OG0001956	Praj.g_00830	Prbf.g_01184
OG0001963	Praj.g_01895	Prbf.g_00266
OG0001977	Praj.g_02108	Prbf.g_00427
OG0001988	Praj.g_01169	Prbf.g_00050
OG0002036	Praj.g_01211	Prbf.g_00257
OG0002052	Praj.g_00848	Prbf.g_01066
OG0002164	Praj.g_01039	Prbf.g_00844
OG0002165	Praj.g_00096	Prbf.g_00850
OG0002176	Praj.g_01161	Prbf.g_00376, Prbf.g_00825
OG0002177	Praj.g_01400	Prbf.g_01918
OG0002232	Praj.g_00675	Prbf.g_01280
OG0002240	Praj.g_00161	Prbf.g_01451
OG0002282	Praj.g_00860	Prbf.g_00251
OG0002283	Praj.g_01342	Prbf.g_00868
OG0002284	Praj.g_01513	Prbf.g_00332
OG0002293	Praj.g_01033	Prbf.g_00333
OG0002294	Praj.g_00088, Praj.g_01029	Prbf.g_00843
OG0002344	Praj.g_00398	Prbf.g_01697
OG0002345	Praj.g_01254, Praj.g_01364	Prbf.g_01926
OG0002346	Praj.g_01569	Prbf.g_00891
OG0002383	Praj.g_01338	Prbf.g_00300
OG0002384	Praj.g_01262	Prbf.g_00722
OG0002453	Praj.g_01209	Prbf.g_00713
OG0002455	Praj.g_01743	Prbf.g_00805
OG0002456	Praj.g_01984	Prbf.g_00526
OG0002497	Praj.g_01143	Prbf.g_00325
OG0002501	Praj.g_00083	Prbf.g_00354
OG0002502	Praj.g_00090	Prbf.g_00848
OG0002503	Praj.g_00460	Prbf.g_01751
OG0002504	Praj.g_00697	Prbf.g_01254
OG0002505	Praj.g_00838	Prbf.g_00815
OG0002508	Praj.g_01098	Prbf.g_00326
OG0002509	Praj.g_01234	Prbf.g_00331
OG0002510	Praj.g_01240	Prbf.g_00290
OG0002511	Praj.g_01261	Prbf.g_01624
OG0002512	Praj.g_01399	Prbf.g_01919
OG0002513	Praj.g_01491	Prbf.g_00885
OG0002514	Praj.g_01710	Prbf.g_00237
OG0002515	Praj.g_01836	Prbf.g_00784
OG0002516	Praj.g_01864	Prbf.g_00887
OG0002517	Praj.g_01896	Prbf.g_00315
OG0002584	Praj.g_00089	Prbf.g_01058
OG0002586	Praj.g_01566	Prbf.g_01286
OG0002587	Praj.g_01862	Prbf.g_00718
OG0002654	Praj.g_01046	Prbf.g_00867
OG0002655	Praj.g_01050	Prbf.g_00064
OG0002656	Praj.g_01097	Prbf.g_00047
OG0002657	Praj.g_01232	Prbf.g_00809
OG0002658	Praj.g_01483	Prbf.g_00895
OG0002659	Praj.g_01742	Prbf.g_00852
OG0002660	Praj.g_01750	Prbf.g_00858
OG0002725	Praj.g_00070	Prbf.g_00736
OG0002727	Praj.g_01315	Prbf.g_01054
OG0002809	Praj.g_00971	Prbf.g_01091
OG0002810	Praj.g_01087	Prbf.g_00271
OG0002811	Praj.g_01153	Prbf.g_00307
OG0002812	Praj.g_01224	Prbf.g_00349
OG0002814	Praj.g_01297	Prbf.g_00358
OG0002815	Praj.g_01317	Prbf.g_00710
OG0002817	Praj.g_01481	Prbf.g_00898
OG0002819	Praj.g_01512	Prbf.g_00764
OG0002820	Praj.g_01863	Prbf.g_00770
OG0002918	Praj.g_01194	Prbf.g_00345
OG0004231	Praj.g_01352	Prbf.g_00365
