Orthogroup	Praj	Syad
OG0001172	Praj.g_01872	Syad.g_00594
OG0001173	Praj.g_01873	Syad.g_00595
OG0001174	Praj.g_01881	Syad.g_00603
OG0001175	Praj.g_01882	Syad.g_00604
OG0001176	Praj.g_01893	Syad.g_00644
OG0001177	Praj.g_01891	Syad.g_00641
OG0001178	Praj.g_01236	Syad.g_02629
OG0001179	Praj.g_01935	Syad.g_00675
OG0001180	Praj.g_01958	Syad.g_00700
OG0001181	Praj.g_01962	Syad.g_00704
OG0001182	Praj.g_01970	Syad.g_00712
OG0001183	Praj.g_01976	Syad.g_00717
OG0001184	Praj.g_01992	Syad.g_00378
OG0001185	Praj.g_02007	Syad.g_00354
OG0001186	Praj.g_02046	Syad.g_00247
OG0001187	Praj.g_02060	Syad.g_00245
OG0001188	Praj.g_02062	Syad.g_00238
OG0001189	Praj.g_02079	Syad.g_00217
OG0001190	Praj.g_02084	Syad.g_03034
OG0001192	Praj.g_02099	Syad.g_00013
OG0001193	Praj.g_02112	Syad.g_00072
OG0001194	Praj.g_02113	Syad.g_00075
OG0001195	Praj.g_02114	Syad.g_00076
OG0001196	Praj.g_02136	Syad.g_00144
OG0001197	Praj.g_02138	Syad.g_00146
OG0001198	Praj.g_02146	Syad.g_00159
OG0001199	Praj.g_00112	Syad.g_02735
OG0001200	Praj.g_00114	Syad.g_02737
OG0001201	Praj.g_00146	Syad.g_02802
OG0001202	Praj.g_00239	Syad.g_02945
OG0001203	Praj.g_00278	Syad.g_00821
OG0001204	Praj.g_00284	Syad.g_00577
OG0001205	Praj.g_00439	Syad.g_02440
OG0001206	Praj.g_00458	Syad.g_02385
OG0001207	Praj.g_00469	Syad.g_00893
OG0001208	Praj.g_00475	Syad.g_00906
OG0001209	Praj.g_00526	Syad.g_00980
OG0001210	Praj.g_00531	Syad.g_00993
OG0001212	Praj.g_00583	Syad.g_01082
OG0001213	Praj.g_00617	Syad.g_02163
OG0001214	Praj.g_00625	Syad.g_02150
OG0001215	Praj.g_00683	Syad.g_01366
OG0001216	Praj.g_00700	Syad.g_01816
OG0001218	Praj.g_00740	Syad.g_02328
OG0001219	Praj.g_00915	Syad.g_01653
OG0001220	Praj.g_00825	Syad.g_01195
OG0001221	Praj.g_00899	Syad.g_01950
OG0001222	Praj.g_00847	Syad.g_01770
OG0001223	Praj.g_00964	Syad.g_01715
OG0001224	Praj.g_01020	Syad.g_01286
OG0001225	Praj.g_01022	Syad.g_01288
OG0001227	Praj.g_01045	Syad.g_00029
OG0001228	Praj.g_01411	Syad.g_02460
OG0001229	Praj.g_01160	Syad.g_01314
OG0001231	Praj.g_00744	Syad.g_00179
OG0001232	Praj.g_01789	Syad.g_02658
OG0001233	Praj.g_01809	Syad.g_02493
OG0001234	Praj.g_01884	Syad.g_00608
OG0001235	Praj.g_01888	Syad.g_00633
OG0001236	Praj.g_01989	Syad.g_00412
OG0001237	Praj.g_01993	Syad.g_00376
OG0001238	Praj.g_02095	Syad.g_00007
OG0001239	Praj.g_00109	Syad.g_02732
OG0001240	Praj.g_00131	Syad.g_02785
OG0001241	Praj.g_00140	Syad.g_02795
OG0001242	Praj.g_00159	Syad.g_02827
OG0001243	Praj.g_00166	Syad.g_02841
OG0001244	Praj.g_00182	Syad.g_02873
OG0001245	Praj.g_01244	Syad.g_02223
OG0001246	Praj.g_00496	Syad.g_00933
OG0001247	Praj.g_00676	Syad.g_01837
OG0001248	Praj.g_00678	Syad.g_01843
OG0001249	Praj.g_00373	Syad.g_00756
OG0001251	Praj.g_01858	Syad.g_00083
OG0001252	Praj.g_01015	Syad.g_01279
OG0001253	Praj.g_01728	Syad.g_02037
OG0001254	Praj.g_01834	Syad.g_01528
OG0001255	Praj.g_01477	Syad.g_02224
OG0001256	Praj.g_01719	Syad.g_02609
OG0001257	Praj.g_01724	Syad.g_02210
OG0001260	Praj.g_01824	Syad.g_02514
OG0001261	Praj.g_01943	Syad.g_00684
OG0001262	Praj.g_02077	Syad.g_00219
OG0001263	Praj.g_00169	Syad.g_02844
OG0001273	Praj.g_00619	Syad.g_02157
OG0001277	Praj.g_02123	Syad.g_00127
OG0001279	Praj.g_01155	Syad.g_02248
OG0001280	Praj.g_01527	Syad.g_02402
OG0001281	Praj.g_01533	Syad.g_02413
OG0001282	Praj.g_01576	Syad.g_00890
OG0001283	Praj.g_02132	Syad.g_00138
OG0001284	Praj.g_01705	Syad.g_02585
OG0001285	Praj.g_01792	Syad.g_02043
OG0001286	Praj.g_01956	Syad.g_00698
OG0001287	Praj.g_02014	Syad.g_00346
OG0001288	Praj.g_02025	Syad.g_00326
OG0001289	Praj.g_00125	Syad.g_02767
OG0001290	Praj.g_00139	Syad.g_02794
OG0001294	Praj.g_01564, Praj.g_01497	Syad.g_01597
OG0001295	Praj.g_01485	Syad.g_00997
OG0001296	Praj.g_00501	Syad.g_00939
OG0001297	Praj.g_00506	Syad.g_00943
OG0001299	Praj.g_00655	Syad.g_01591
OG0001300	Praj.g_00687	Syad.g_01339
OG0001301	Praj.g_00689	Syad.g_01303
OG0001302	Praj.g_00913	Syad.g_02123
OG0001303	Praj.g_01344	Syad.g_01655
OG0001304	Praj.g_01006	Syad.g_01669
OG0001305	Praj.g_00842	Syad.g_01296
OG0001306	Praj.g_01475	Syad.g_01119
OG0001307	Praj.g_01547	Syad.g_00626
OG0001309	Praj.g_00510	Syad.g_00950
OG0001310	Praj.g_01779	Syad.g_02638
OG0001311	Praj.g_00998	Syad.g_01681
OG0001312	Praj.g_00924	Syad.g_01788
OG0001315	Praj.g_01974	Syad.g_00715
OG0001316	Praj.g_00180	Syad.g_02861
OG0001317	Praj.g_00274	Syad.g_00814
OG0001318	Praj.g_00295	Syad.g_00557
OG0001321	Praj.g_00445	Syad.g_02423
OG0001322	Praj.g_00446	Syad.g_02422
OG0001324	Praj.g_00688	Syad.g_01338
OG0001325	Praj.g_00703	Syad.g_01811
OG0001326	Praj.g_01850	Syad.g_00092
OG0001327	Praj.g_00876	Syad.g_01605
OG0001328	Praj.g_00895	Syad.g_01638
OG0001329	Praj.g_01727	Syad.g_00866
OG0001330	Praj.g_01521	Syad.g_02395
OG0001332	Praj.g_01677	Syad.g_02535
OG0001334	Praj.g_01979	Syad.g_00725
OG0001335	Praj.g_01980	Syad.g_00726
OG0001336	Praj.g_02133	Syad.g_00139
OG0001337	Praj.g_00367	Syad.g_00750, Syad.g_00741
OG0001339	Praj.g_00142	Syad.g_02797
OG0001340	Praj.g_00368	Syad.g_00742
OG0001341	Praj.g_00069	Syad.g_01312
OG0001343	Praj.g_00867	Syad.g_00079
OG0001344	Praj.g_01457	Syad.g_01157
OG0001345	Praj.g_01441	Syad.g_01188
OG0001346	Praj.g_01529	Syad.g_02406
OG0001347	Praj.g_02039	Syad.g_00454, Syad.g_00308
OG0001348	Praj.g_01082	Syad.g_01250
OG0001352	Praj.g_00672	Syad.g_00969
OG0001354	Praj.g_00956	Syad.g_01728
OG0001355	Praj.g_01726	Syad.g_02116
OG0001356	Praj.g_01119	Syad.g_01251
OG0001357	Praj.g_01222	Syad.g_01502
OG0001358	Praj.g_00608	Syad.g_02179
OG0001359	Praj.g_00868	Syad.g_00078
OG0001360	Praj.g_01439	Syad.g_01191
OG0001362	Praj.g_01646	Syad.g_02294
OG0001363	Praj.g_00454	Syad.g_02296
OG0001368	Praj.g_01171, Praj.g_01152	Syad.g_00578
OG0001369	Praj.g_00130	Syad.g_02784
OG0001370	Praj.g_01193	Syad.g_02045, Syad.g_02124
OG0001373	Praj.g_01849	Syad.g_00091
OG0001374	Praj.g_01857	Syad.g_00099
OG0001375	Praj.g_00866	Syad.g_00080
OG0001376	Praj.g_00854	Syad.g_00015
OG0001377	Praj.g_00855	Syad.g_00014
OG0001378	Praj.g_00428	Syad.g_02454
OG0001381	Praj.g_01573	Syad.g_01266, Syad.g_00614
OG0001385	Praj.g_01846	Syad.g_00088
OG0001386	Praj.g_01847	Syad.g_00089
OG0001387	Praj.g_01848	Syad.g_00090
OG0001388	Praj.g_01851	Syad.g_00093
OG0001389	Praj.g_01852	Syad.g_00094
OG0001390	Praj.g_01853	Syad.g_00095
OG0001391	Praj.g_01854	Syad.g_00096
OG0001392	Praj.g_01855	Syad.g_00097
OG0001393	Praj.g_01856	Syad.g_00098
OG0001394	Praj.g_00903	Syad.g_01920
OG0001395	Praj.g_01009	Syad.g_01792
OG0001396	Praj.g_02040	Syad.g_00309
OG0001397	Praj.g_01647	Syad.g_02295
OG0001398	Praj.g_00717	Syad.g_01977
OG0001401	Praj.g_00807	Syad.g_01233
OG0001402	Praj.g_00612	Syad.g_02174
OG0001403	Praj.g_00030	Syad.g_00197
OG0001404	Praj.g_00106	Syad.g_02727
OG0001405	Praj.g_00361	Syad.g_00728
OG0001407	Praj.g_00858	Syad.g_00970
OG0001408	Praj.g_00082	Syad.g_01431
OG0001410	Praj.g_01548	Syad.g_00627
OG0001412	Praj.g_02038	Syad.g_00307
OG0001413	Praj.g_00745	Syad.g_02113
OG0001414	Praj.g_00268	Syad.g_00615
OG0001417	Praj.g_01496	Syad.g_01729
OG0001419	Praj.g_00736	Syad.g_00971
OG0001420	Praj.g_01142	Syad.g_00963
OG0001421	Praj.g_01720	Syad.g_02105, Syad.g_02039
OG0001423	Praj.g_01598	Syad.g_02707, Syad.g_02708
OG0001425	Praj.g_02098	Syad.g_00012
OG0001429	Praj.g_00916	Syad.g_01656
OG0001430	Praj.g_00856	Syad.g_03026
OG0001431	Praj.g_01165	Syad.g_00393
OG0001432	Praj.g_00988	Syad.g_01382
OG0001433	Praj.g_01118	Syad.g_01253, Syad.g_01252
OG0001434	Praj.g_00908	Syad.g_01916
OG0001435	Praj.g_00883	Syad.g_01612
OG0001439	Praj.g_00342	Syad.g_00476
OG0001442	Praj.g_01612	Syad.g_01906
OG0001443	Praj.g_01841	Syad.g_00023
OG0001447	Praj.g_00167	Syad.g_02842
OG0001453	Praj.g_00967	Syad.g_01709
OG0001454	Praj.g_01237	Syad.g_02101
OG0001456	Praj.g_01503	Syad.g_00101
OG0001457	Praj.g_01502	Syad.g_00102
OG0001458	Praj.g_01501	Syad.g_00103
OG0001459	Praj.g_01123	Syad.g_01550
OG0001460	Praj.g_01117	Syad.g_01254
OG0001461	Praj.g_01381	Syad.g_02162
OG0001463	Praj.g_00322	Syad.g_01264
OG0001464	Praj.g_00724	Syad.g_00743
OG0001470	Praj.g_02057	Syad.g_02462
OG0001471	Praj.g_01498	Syad.g_00484
OG0001473	Praj.g_01560	Syad.g_02127
OG0001474	Praj.g_00385	Syad.g_00768
OG0001475	Praj.g_02052	Syad.g_02464
OG0001477	Praj.g_01370	Syad.g_01307
OG0001480	Praj.g_01173	Syad.g_01194
OG0001482	Praj.g_01044	Syad.g_01719
OG0001487	Praj.g_01670	Syad.g_02327
OG0001488	Praj.g_01448	Syad.g_01175
OG0001489	Praj.g_01967	Syad.g_00709
OG0001496	Praj.g_01368	Syad.g_01309
OG0001497	Praj.g_01369	Syad.g_01308
OG0001498	Praj.g_00404	Syad.g_00786
OG0001499	Praj.g_00093	Syad.g_02081
OG0001504	Praj.g_01124	Syad.g_01535
OG0001505	Praj.g_02050	Syad.g_00259
OG0001508	Praj.g_02053	Syad.g_02461
OG0001510	Praj.g_02018	Syad.g_00342
OG0001511	Praj.g_00150	Syad.g_02810
OG0001512	Praj.g_01746	Syad.g_00822
OG0001513	Praj.g_00041	Syad.g_00646
OG0001514	Praj.g_01367	Syad.g_01310
OG0001515	Praj.g_00685	Syad.g_01343
OG0001516	Praj.g_00652	Syad.g_01588
OG0001517	Praj.g_00381	Syad.g_00762
OG0001518	Praj.g_02097	Syad.g_00009
OG0001519	Praj.g_02102	Syad.g_00025
OG0001522	Praj.g_00803	Syad.g_01243
OG0001525	Praj.g_01760, Praj.g_00060	Syad.g_00036
OG0001528	Praj.g_02056	Syad.g_00283, Syad.g_00286
OG0001529	Praj.g_00045	Syad.g_00210
OG0001530	Praj.g_00149	Syad.g_02808
OG0001531	Praj.g_00279	Syad.g_00823
OG0001532	Praj.g_01431	Syad.g_01492
OG0001534	Praj.g_01007	Syad.g_01668
OG0001535	Praj.g_00996	Syad.g_01685
OG0001536	Praj.g_00942	Syad.g_01762
OG0001537	Praj.g_00900	Syad.g_01949
OG0001538	Praj.g_00774	Syad.g_01884
OG0001539	Praj.g_00878	Syad.g_01607
OG0001540	Praj.g_00171	Syad.g_02846
OG0001541	Praj.g_00219	Syad.g_02915
OG0001542	Praj.g_00225	Syad.g_02924
OG0001543	Praj.g_00850	Syad.g_02969
OG0001544	Praj.g_02101	Syad.g_00024
OG0001545	Praj.g_02122	Syad.g_00126
OG0001548	Praj.g_01061	Syad.g_02092
OG0001551	Praj.g_01843	Syad.g_01256
OG0001555	Praj.g_01748	Syad.g_01923
OG0001556	Praj.g_01109	Syad.g_01509
OG0001559	Praj.g_00148	Syad.g_02807
OG0001560	Praj.g_00138	Syad.g_02793
OG0001561	Praj.g_01000	Syad.g_01679
OG0001562	Praj.g_00990	Syad.g_01693
OG0001563	Praj.g_01951	Syad.g_00693
OG0001570	Praj.g_01284	Syad.g_01985
OG0001575	Praj.g_00556	Syad.g_01033
OG0001576	Praj.g_01541	Syad.g_01103
OG0001577	Praj.g_01465	Syad.g_01148
OG0001579	Praj.g_00365	Syad.g_00732
OG0001582	Praj.g_01494	Syad.g_02086
OG0001585	Praj.g_01260	Syad.g_02678
OG0001589	Praj.g_01811	Syad.g_02495
OG0001591	Praj.g_00662	Syad.g_01599
OG0001623	Praj.g_00369	Syad.g_00746
OG0001634	Praj.g_00658	Syad.g_01594
OG0001642	Praj.g_01558	Syad.g_01197
OG0001644	Praj.g_00713	Syad.g_01799
OG0001656	Praj.g_00364	Syad.g_00731
OG0001659	Praj.g_01435	Syad.g_01507
OG0001666	Praj.g_01122	Syad.g_01536
OG0001673	Praj.g_00272	Syad.g_00812
OG0001676	Praj.g_00366	Syad.g_00734
OG0001691	Praj.g_01010	Syad.g_02182
OG0001692	Praj.g_01627	Syad.g_02271
OG0001694	Praj.g_00317	Syad.g_00521
OG0001695	Praj.g_02118	Syad.g_00123
OG0001700	Praj.g_01116	Syad.g_01976
OG0001703	Praj.g_00470	Syad.g_00894
OG0001713	Praj.g_01088	Syad.g_01164
OG0001715	Praj.g_01177	Syad.g_02084
OG0001733	Praj.g_01107	Syad.g_01602
OG0001738	Praj.g_00355	Syad.g_00462
OG0001739	Praj.g_02117	Syad.g_00122
OG0001740	Praj.g_02121	Syad.g_00124
OG0001769	Praj.g_01387	Syad.g_02133
OG0001810	Praj.g_00694	Syad.g_02859
OG0001816	Praj.g_00875	Syad.g_01604
OG0001835	Praj.g_01373	Syad.g_00849
OG0001907	Praj.g_00181	Syad.g_02868
OG0001915	Praj.g_02140	Syad.g_00153
OG0001916	Praj.g_00488	Syad.g_00921
OG0001954	Praj.g_01167	Syad.g_01991
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Syad.g_00304, Syad.g_00305
OG0001978	Praj.g_00039, Praj.g_01754, Praj.g_01901, Praj.g_00421	Syad.g_00252
OG0002227	Praj.g_01111	Syad.g_00010, Syad.g_00011
OG0002347	Praj.g_01795	Syad.g_02656
OG0002380	Praj.g_01376	Syad.g_02681
