Orthogroup	Praj	Prau
OG0001146	Praj.g_01532	Prau.g_01375
OG0001147	Praj.g_01550	Prau.g_01395
OG0001148	Praj.g_01577	Prau.g_01411
OG0001149	Praj.g_01578	Prau.g_01412
OG0001150	Praj.g_01579	Prau.g_01413
OG0001151	Praj.g_01590	Prau.g_01424
OG0001152	Praj.g_01591	Prau.g_01425
OG0001153	Praj.g_01662	Prau.g_01563
OG0001154	Praj.g_01663	Prau.g_01564
OG0001155	Praj.g_01679	Prau.g_01576
OG0001156	Praj.g_01682	Prau.g_01579
OG0001157	Praj.g_01683	Prau.g_01580
OG0001158	Praj.g_01684	Prau.g_01581
OG0001159	Praj.g_01685	Prau.g_01582
OG0001160	Praj.g_01711	Prau.g_01606
OG0001161	Praj.g_01499	Prau.g_01619
OG0001162	Praj.g_01723	Prau.g_01630
OG0001163	Praj.g_01761	Prau.g_01724
OG0001164	Praj.g_01765	Prau.g_01728
OG0001165	Praj.g_01767	Prau.g_01731
OG0001166	Praj.g_01785	Prau.g_01751
OG0001167	Praj.g_01803	Prau.g_01768
OG0001168	Praj.g_01804	Prau.g_01770
OG0001169	Praj.g_01806	Prau.g_01772
OG0001170	Praj.g_01808	Prau.g_01774
OG0001171	Praj.g_01818	Prau.g_01783
OG0001172	Praj.g_01872	Prau.g_01797
OG0001173	Praj.g_01873	Prau.g_01798
OG0001174	Praj.g_01881	Prau.g_01806
OG0001175	Praj.g_01882	Prau.g_01807
OG0001176	Praj.g_01893	Prau.g_01814
OG0001177	Praj.g_01891	Prau.g_01817
OG0001178	Praj.g_01236	Prau.g_01822
OG0001179	Praj.g_01935	Prau.g_01853
OG0001180	Praj.g_01958	Prau.g_01875
OG0001181	Praj.g_01962	Prau.g_01879
OG0001182	Praj.g_01970	Prau.g_01886
OG0001183	Praj.g_01976	Prau.g_01890
OG0001184	Praj.g_01992	Prau.g_01906
OG0001185	Praj.g_02007	Prau.g_01920
OG0001186	Praj.g_02046	Prau.g_01943
OG0001187	Praj.g_02060	Prau.g_01947
OG0001188	Praj.g_02062	Prau.g_01950
OG0001189	Praj.g_02079	Prau.g_01967
OG0001190	Praj.g_02084	Prau.g_01971
OG0001191	Praj.g_02094	Prau.g_01981
OG0001192	Praj.g_02099	Prau.g_01985
OG0001193	Praj.g_02112	Prau.g_01995
OG0001194	Praj.g_02113	Prau.g_01996
OG0001195	Praj.g_02114	Prau.g_01997
OG0001196	Praj.g_02136	Prau.g_02010
OG0001197	Praj.g_02138	Prau.g_02011
OG0001198	Praj.g_02146	Prau.g_02019
OG0001199	Praj.g_00112	Prau.g_00075
OG0001200	Praj.g_00114	Prau.g_00077
OG0001201	Praj.g_00146	Prau.g_00109
OG0001202	Praj.g_00239	Prau.g_00200
OG0001203	Praj.g_00278	Prau.g_00239
OG0001204	Praj.g_00284	Prau.g_00245
OG0001205	Praj.g_00439	Prau.g_00486
OG0001206	Praj.g_00458	Prau.g_00504
OG0001207	Praj.g_00469	Prau.g_00518
OG0001208	Praj.g_00475	Prau.g_00523
OG0001209	Praj.g_00526	Prau.g_00575
OG0001210	Praj.g_00531	Prau.g_00580
OG0001211	Praj.g_00541	Prau.g_00590
OG0001212	Praj.g_00583	Prau.g_00634
OG0001213	Praj.g_00617	Prau.g_00669
OG0001214	Praj.g_00625	Prau.g_00677
OG0001215	Praj.g_00683	Prau.g_00730
OG0001216	Praj.g_00700	Prau.g_00757
OG0001217	Praj.g_00091	Prau.g_00800
OG0001218	Praj.g_00740	Prau.g_00809
OG0001219	Praj.g_00915	Prau.g_00843
OG0001220	Praj.g_00825	Prau.g_00906
OG0001221	Praj.g_00899	Prau.g_00967
OG0001222	Praj.g_00847	Prau.g_01007
OG0001223	Praj.g_00964	Prau.g_01033
OG0001224	Praj.g_01020	Prau.g_01085
OG0001225	Praj.g_01022	Prau.g_01087
OG0001227	Praj.g_01045	Prau.g_01130
OG0001228	Praj.g_01411	Prau.g_01251
OG0001229	Praj.g_01160	Prau.g_01407
OG0001230	Praj.g_01623	Prau.g_01520
OG0001231	Praj.g_00744	Prau.g_01628
OG0001232	Praj.g_01789	Prau.g_01755
OG0001233	Praj.g_01809	Prau.g_01775
OG0001234	Praj.g_01884	Prau.g_01809
OG0001235	Praj.g_01888	Prau.g_01819
OG0001236	Praj.g_01989	Prau.g_01903
OG0001237	Praj.g_01993	Prau.g_01907
OG0001238	Praj.g_02095	Prau.g_01982
OG0001240	Praj.g_00131	Prau.g_00094
OG0001241	Praj.g_00140	Prau.g_00102
OG0001242	Praj.g_00159	Prau.g_00120
OG0001243	Praj.g_00166	Prau.g_00126
OG0001244	Praj.g_00182	Prau.g_00142
OG0001245	Praj.g_01244	Prau.g_00383
OG0001246	Praj.g_00496	Prau.g_00545
OG0001247	Praj.g_00676	Prau.g_00723
OG0001248	Praj.g_00678	Prau.g_00725
OG0001249	Praj.g_00373	Prau.g_00832
OG0001251	Praj.g_01858	Prau.g_00943
OG0001252	Praj.g_01015	Prau.g_01080
OG0001253	Praj.g_01728	Prau.g_01131
OG0001254	Praj.g_01834	Prau.g_01176
OG0001255	Praj.g_01477	Prau.g_01191
OG0001256	Praj.g_01719	Prau.g_01621
OG0001257	Praj.g_01724	Prau.g_01627
OG0001259	Praj.g_01807	Prau.g_01773
OG0001260	Praj.g_01824	Prau.g_01789
OG0001261	Praj.g_01943	Prau.g_01861
OG0001262	Praj.g_02077	Prau.g_01965
OG0001263	Praj.g_00169	Prau.g_00129
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Prau.g_01268
OG0001269	Praj.g_00824	Prau.g_00361
OG0001273	Praj.g_00619	Prau.g_00671
OG0001277	Praj.g_02123	Prau.g_01120
OG0001279	Praj.g_01155	Prau.g_01320
OG0001280	Praj.g_01527	Prau.g_01370
OG0001281	Praj.g_01533	Prau.g_01376
OG0001282	Praj.g_01576	Prau.g_01410
OG0001283	Praj.g_02132	Prau.g_01429
OG0001284	Praj.g_01705	Prau.g_01601
OG0001285	Praj.g_01792	Prau.g_01758
OG0001286	Praj.g_01956	Prau.g_01873
OG0001287	Praj.g_02014	Prau.g_01927
OG0001288	Praj.g_02025	Prau.g_01936
OG0001289	Praj.g_00125	Prau.g_00088
OG0001290	Praj.g_00139	Prau.g_00101
OG0001294	Praj.g_01564, Praj.g_01497	Prau.g_00381
OG0001295	Praj.g_01485	Prau.g_00509
OG0001296	Praj.g_00501	Prau.g_00550
OG0001297	Praj.g_00506	Prau.g_00555
OG0001299	Praj.g_00655	Prau.g_00706
OG0001300	Praj.g_00687	Prau.g_00733
OG0001301	Praj.g_00689	Prau.g_00736
OG0001302	Praj.g_00913	Prau.g_00841
OG0001303	Praj.g_01344	Prau.g_01047
OG0001304	Praj.g_01006	Prau.g_01074
OG0001305	Praj.g_00842	Prau.g_01093
OG0001306	Praj.g_01475	Prau.g_01193
OG0001307	Praj.g_01547	Prau.g_01392
OG0001308	Praj.g_01642	Prau.g_01541
OG0001309	Praj.g_00510	Prau.g_01625
OG0001310	Praj.g_01779	Prau.g_01744
OG0001311	Praj.g_00998	Prau.g_01066
OG0001315	Praj.g_01974	Prau.g_00063
OG0001316	Praj.g_00180	Prau.g_00141
OG0001317	Praj.g_00274	Prau.g_00235
OG0001318	Praj.g_00295	Prau.g_00258
OG0001320	Praj.g_01148	Prau.g_01284, Prau.g_00385
OG0001321	Praj.g_00445	Prau.g_00492
OG0001322	Praj.g_00446	Prau.g_00493
OG0001324	Praj.g_00688	Prau.g_00734
OG0001325	Praj.g_00703	Prau.g_00760
OG0001326	Praj.g_01850	Prau.g_00931
OG0001327	Praj.g_00876	Prau.g_01104
OG0001328	Praj.g_00895	Prau.g_01129
OG0001329	Praj.g_01727	Prau.g_01168
OG0001330	Praj.g_01521	Prau.g_01345
OG0001331	Praj.g_01581	Prau.g_01415
OG0001332	Praj.g_01677	Prau.g_01574
OG0001334	Praj.g_01979	Prau.g_01893
OG0001335	Praj.g_01980	Prau.g_01894
OG0001336	Praj.g_02133	Prau.g_02007
OG0001339	Praj.g_00142	Prau.g_00104
OG0001340	Praj.g_00368	Prau.g_00330
OG0001341	Praj.g_00069	Prau.g_00798
OG0001342	Praj.g_01316, Praj.g_01051	Prau.g_00836
OG0001343	Praj.g_00867	Prau.g_00940
OG0001344	Praj.g_01457	Prau.g_01210
OG0001345	Praj.g_01441	Prau.g_01225
OG0001346	Praj.g_01529	Prau.g_01372
OG0001350	Praj.g_00277	Prau.g_00238
OG0001351	Praj.g_00448	Prau.g_00495
OG0001352	Praj.g_00672	Prau.g_00720
OG0001355	Praj.g_01726	Prau.g_01657, Prau.g_01309
OG0001358	Praj.g_00608	Prau.g_00660
OG0001359	Praj.g_00868	Prau.g_00941
OG0001360	Praj.g_01439	Prau.g_01132
OG0001362	Praj.g_01646	Prau.g_01545
OG0001363	Praj.g_00454	Prau.g_01547
OG0001365	Praj.g_02088	Prau.g_01975
OG0001369	Praj.g_00130	Prau.g_00093
OG0001370	Praj.g_01193	Prau.g_00501
OG0001371	Praj.g_00671	Prau.g_00719
OG0001373	Praj.g_01849	Prau.g_00930
OG0001374	Praj.g_01857	Prau.g_00938
OG0001375	Praj.g_00866	Prau.g_00939
OG0001376	Praj.g_00854	Prau.g_01098
OG0001377	Praj.g_00855	Prau.g_01099
OG0001378	Praj.g_00428	Prau.g_01141
OG0001380	Praj.g_01484	Prau.g_01397
OG0001381	Praj.g_01573	Prau.g_01403
OG0001384	Praj.g_01084, Praj.g_01070	Prau.g_00788, Prau.g_01618
OG0001385	Praj.g_01846	Prau.g_00927
OG0001386	Praj.g_01847	Prau.g_00928
OG0001387	Praj.g_01848	Prau.g_00929
OG0001388	Praj.g_01851	Prau.g_00932
OG0001389	Praj.g_01852	Prau.g_00933
OG0001390	Praj.g_01853	Prau.g_00934
OG0001391	Praj.g_01854	Prau.g_00935
OG0001392	Praj.g_01855	Prau.g_00936
OG0001393	Praj.g_01856	Prau.g_00937
OG0001394	Praj.g_00903	Prau.g_00971
OG0001395	Praj.g_01009	Prau.g_01076
OG0001397	Praj.g_01647	Prau.g_01546
OG0001398	Praj.g_00717	Prau.g_01653
OG0001404	Praj.g_00106	Prau.g_00070
OG0001405	Praj.g_00361	Prau.g_00328
OG0001406	Praj.g_00853	Prau.g_01097
OG0001407	Praj.g_00858	Prau.g_01110
OG0001408	Praj.g_00082	Prau.g_01115
OG0001409	Praj.g_01453	Prau.g_01213
OG0001410	Praj.g_01548	Prau.g_01393
OG0001413	Praj.g_00745	Prau.g_01616
OG0001414	Praj.g_00268	Prau.g_00230
OG0001415	Praj.g_00270	Prau.g_00232
OG0001417	Praj.g_01496	Prau.g_00511
OG0001418	Praj.g_00677	Prau.g_00724
OG0001419	Praj.g_00736	Prau.g_01111
OG0001420	Praj.g_01142	Prau.g_01150
OG0001421	Praj.g_01720	Prau.g_01622
OG0001422	Praj.g_01041	Prau.g_01645
OG0001424	Praj.g_01395	Prau.g_01126
OG0001429	Praj.g_00916	Prau.g_00844
OG0001430	Praj.g_00856	Prau.g_01341
OG0001431	Praj.g_01165	Prau.g_01344
OG0001432	Praj.g_00988	Prau.g_01614
OG0001434	Praj.g_00908	Prau.g_00976
OG0001437	Praj.g_00269	Prau.g_00231
OG0001439	Praj.g_00342	Prau.g_00309
OG0001440	Praj.g_01242	Prau.g_00458, Prau.g_00432
OG0001441	Praj.g_00513	Prau.g_00562
OG0001442	Praj.g_01612	Prau.g_00791
OG0001446	Praj.g_00117	Prau.g_00080
OG0001447	Praj.g_00167	Prau.g_00127
OG0001450	Praj.g_00680	Prau.g_00727
OG0001451	Praj.g_00836	Prau.g_00915
OG0001453	Praj.g_00967	Prau.g_01037
OG0001454	Praj.g_01237	Prau.g_01125
OG0001455	Praj.g_00043	Prau.g_01162, Prau.g_00749
OG0001456	Praj.g_01503	Prau.g_01184
OG0001457	Praj.g_01502	Prau.g_01185
OG0001458	Praj.g_01501	Prau.g_01186
OG0001463	Praj.g_00322	Prau.g_00288
OG0001464	Praj.g_00724	Prau.g_00331
OG0001466	Praj.g_01170	Prau.g_01703, Prau.g_00790
OG0001468	Praj.g_00865	Prau.g_01102
OG0001470	Praj.g_02057	Prau.g_01463, Prau.g_01472
OG0001471	Praj.g_01498	Prau.g_01617
OG0001472	Praj.g_00851, Praj.g_01327	Prau.g_01624
OG0001473	Praj.g_01560	Prau.g_01944
OG0001474	Praj.g_00385	Prau.g_00342
OG0001475	Praj.g_02052	Prau.g_01474
OG0001480	Praj.g_01173	Prau.g_00371
OG0001481	Praj.g_01031	Prau.g_00376
OG0001482	Praj.g_01044	Prau.g_00498
OG0001483	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358	Prau.g_01666
OG0001484	Praj.g_01206	Prau.g_01709
OG0001485	Praj.g_01166	Prau.g_01658
OG0001490	Praj.g_01154	Prau.g_00429, Prau.g_00422
OG0001491	Praj.g_00909	Prau.g_00839
OG0001495	Praj.g_01890	Prau.g_01816
OG0001499	Praj.g_00093	Prau.g_00062
OG0001500	Praj.g_00300	Prau.g_00265
OG0001501	Praj.g_01218	Prau.g_00745
OG0001503	Praj.g_01083	Prau.g_01181
OG0001506	Praj.g_01674	Prau.g_01572
OG0001507	Praj.g_01140	Prau.g_01664
OG0001508	Praj.g_02053	Prau.g_01462
OG0001521	Praj.g_01392, Praj.g_00982	Prau.g_00799
OG0001522	Praj.g_00803	Prau.g_00886
OG0001523	Praj.g_01837	Prau.g_01178
OG0001524	Praj.g_01838	Prau.g_01179
OG0001525	Praj.g_01760, Praj.g_00060	Prau.g_01633
OG0001526	Praj.g_00910	Prau.g_01272
OG0001528	Praj.g_02056	Prau.g_01473, Prau.g_01464
OG0001548	Praj.g_01061	Prau.g_00830
OG0001549	Praj.g_00834	Prau.g_00913
OG0001550	Praj.g_01205	Prau.g_01165
OG0001551	Praj.g_01843	Prau.g_01183
OG0001552	Praj.g_01840	Prau.g_01270
OG0001553	Praj.g_01629	Prau.g_01525
OG0001555	Praj.g_01748	Prau.g_01637
OG0001557	Praj.g_00904	Prau.g_00972
OG0001566	Praj.g_00667	Prau.g_00716
OG0001569	Praj.g_01378	Prau.g_01137
OG0001570	Praj.g_01284	Prau.g_01152
OG0001571	Praj.g_01277	Prau.g_01159
OG0001581	Praj.g_01059	Prau.g_00145
OG0001582	Praj.g_01494	Prau.g_00510
OG0001584	Praj.g_00759	Prau.g_00988
OG0001585	Praj.g_01260	Prau.g_01323
OG0001595	Praj.g_00105	Prau.g_00069
OG0001596	Praj.g_00113	Prau.g_00076
OG0001597	Praj.g_01671	Prau.g_00364
OG0001599	Praj.g_00456	Prau.g_00502
OG0001600	Praj.g_00503	Prau.g_00552
OG0001601	Praj.g_00665	Prau.g_00714
OG0001603	Praj.g_00912	Prau.g_00840
OG0001604	Praj.g_00896	Prau.g_00964
OG0001605	Praj.g_01056	Prau.g_01057
OG0001606	Praj.g_01094	Prau.g_01117
OG0001607	Praj.g_01181	Prau.g_01180
OG0001608	Praj.g_01073	Prau.g_01400
OG0001609	Praj.g_01672	Prau.g_01570
OG0001610	Praj.g_01676	Prau.g_01573
OG0001611	Praj.g_01096	Prau.g_01635
OG0001612	Praj.g_01199	Prau.g_01659
OG0001613	Praj.g_01973	Prau.g_01888
OG0001626	Praj.g_01230	Prau.g_00797
OG0001629	Praj.g_01138	Prau.g_00812
OG0001630	Praj.g_00873	Prau.g_00947
OG0001631	Praj.g_00725	Prau.g_01107
OG0001632	Praj.g_01146	Prau.g_01322
OG0001633	Praj.g_01866	Prau.g_01406
OG0001648	Praj.g_01741	Prau.g_00375
OG0001649	Praj.g_00857	Prau.g_01108
OG0001651	Praj.g_01069	Prau.g_01634
OG0001661	Praj.g_01068	Prau.g_00440
OG0001662	Praj.g_01319	Prau.g_01147
OG0001663	Praj.g_01478	Prau.g_01190
OG0001664	Praj.g_01570	Prau.g_01336
OG0001665	Praj.g_01572	Prau.g_01339
OG0001667	Praj.g_01164	Prau.g_01348
OG0001684	Praj.g_00374	Prau.g_01674
OG0001688	Praj.g_00977, Praj.g_01394	Prau.g_01106
OG0001689	Praj.g_02023	Prau.g_01934
OG0001696	Praj.g_00837	Prau.g_00916
OG0001697	Praj.g_00911	Prau.g_00925
OG0001698	Praj.g_01600	Prau.g_01105
OG0001699	Praj.g_00453	Prau.g_01683, Prau.g_01667
OG0001706	Praj.g_01238	Prau.g_00779
OG0001708	Praj.g_01479	Prau.g_01189
OG0001718	Praj.g_01095	Prau.g_00365
OG0001719	Praj.g_01225	Prau.g_00394
OG0001721	Praj.g_01733	Prau.g_00802
OG0001722	Praj.g_00871	Prau.g_00945
OG0001723	Praj.g_01738	Prau.g_01299
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Prau.g_01310
OG0001727	Praj.g_01293	Prau.g_01710
OG0001742	Praj.g_01207	Prau.g_00379
OG0001743	Praj.g_01270	Prau.g_01145
OG0001744	Praj.g_01219	Prau.g_01356
OG0001746	Praj.g_01168	Prau.g_01296
OG0001772	Praj.g_01208	Prau.g_00407
OG0001774	Praj.g_00668	Prau.g_00717
OG0001775	Praj.g_00092	Prau.g_01113
OG0001776	Praj.g_01052	Prau.g_01143
OG0001778	Praj.g_01544	Prau.g_01343
OG0001779	Praj.g_01186	Prau.g_01357
OG0001781	Praj.g_01215	Prau.g_01646
OG0001819	Praj.g_01034	Prau.g_00395
OG0001821	Praj.g_01150	Prau.g_00803
OG0001822	Praj.g_00983	Prau.g_00822
OG0001823	Praj.g_01299	Prau.g_00918
OG0001824	Praj.g_00729	Prau.g_01055
OG0001825	Praj.g_01028	Prau.g_01114
OG0001826	Praj.g_00737	Prau.g_01116
OG0001827	Praj.g_01043	Prau.g_01119
OG0001828	Praj.g_00081	Prau.g_01140
OG0001829	Praj.g_01137	Prau.g_01144
OG0001830	Praj.g_01172	Prau.g_01161
OG0001831	Praj.g_01058	Prau.g_01173
OG0001832	Praj.g_01296	Prau.g_01333
OG0001833	Praj.g_01574	Prau.g_01408
OG0001920	Praj.g_01241	Prau.g_00746
OG0001921	Praj.g_01350	Prau.g_00920
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Prau.g_01315
OG0001982	Praj.g_01740	Prau.g_00370
OG0001984	Praj.g_00741	Prau.g_00831
OG0001988	Praj.g_01169	Prau.g_01387
OG0002147	Praj.g_01251	Prau.g_00747
OG0002319	Praj.g_01567	Prau.g_00413
OG0002325	Praj.g_01210	Prau.g_01707
OG0002428	Praj.g_01385	Prau.g_00398
OG0002619	Praj.g_01130	Prau.g_01048
OG0002692	Praj.g_01341	Prau.g_01655
OG0002698	Praj.g_01729	Prau.g_01687
OG0002779	Praj.g_01190	Prau.g_01365
