Orthogroup	Praj	Prab
OG0001147	Praj.g_01550	Prab.g_01347
OG0001148	Praj.g_01577	Prab.g_01362
OG0001149	Praj.g_01578	Prab.g_01363
OG0001150	Praj.g_01579	Prab.g_01364
OG0001151	Praj.g_01590	Prab.g_01375
OG0001152	Praj.g_01591	Prab.g_01376
OG0001153	Praj.g_01662	Prab.g_01498
OG0001154	Praj.g_01663	Prab.g_01499
OG0001155	Praj.g_01679	Prab.g_01511
OG0001156	Praj.g_01682	Prab.g_01514
OG0001157	Praj.g_01683	Prab.g_01515
OG0001158	Praj.g_01684	Prab.g_01516
OG0001159	Praj.g_01685	Prab.g_01517
OG0001160	Praj.g_01711	Prab.g_01541
OG0001161	Praj.g_01499	Prab.g_01553
OG0001162	Praj.g_01723	Prab.g_01567
OG0001163	Praj.g_01761	Prab.g_01661
OG0001164	Praj.g_01765	Prab.g_01665
OG0001165	Praj.g_01767	Prab.g_01668
OG0001166	Praj.g_01785	Prab.g_01688
OG0001167	Praj.g_01803	Prab.g_01705
OG0001168	Praj.g_01804	Prab.g_01707
OG0001169	Praj.g_01806	Prab.g_01709
OG0001170	Praj.g_01808	Prab.g_01711
OG0001171	Praj.g_01818	Prab.g_01720
OG0001172	Praj.g_01872	Prab.g_01734
OG0001173	Praj.g_01873	Prab.g_01735
OG0001174	Praj.g_01881	Prab.g_01743
OG0001175	Praj.g_01882	Prab.g_01744
OG0001176	Praj.g_01893	Prab.g_01751
OG0001177	Praj.g_01891	Prab.g_01753
OG0001178	Praj.g_01236	Prab.g_01758
OG0001179	Praj.g_01935	Prab.g_01786
OG0001180	Praj.g_01958	Prab.g_01808
OG0001181	Praj.g_01962	Prab.g_01812
OG0001182	Praj.g_01970	Prab.g_01819
OG0001183	Praj.g_01976	Prab.g_01823
OG0001184	Praj.g_01992	Prab.g_01838
OG0001185	Praj.g_02007	Prab.g_01852
OG0001186	Praj.g_02046	Prab.g_01875
OG0001187	Praj.g_02060	Prab.g_01880
OG0001188	Praj.g_02062	Prab.g_01882
OG0001189	Praj.g_02079	Prab.g_01899
OG0001190	Praj.g_02084	Prab.g_01903
OG0001191	Praj.g_02094	Prab.g_01913
OG0001192	Praj.g_02099	Prab.g_01918
OG0001193	Praj.g_02112	Prab.g_01928
OG0001194	Praj.g_02113	Prab.g_01929
OG0001195	Praj.g_02114	Prab.g_01930
OG0001196	Praj.g_02136	Prab.g_01943
OG0001197	Praj.g_02138	Prab.g_01944
OG0001198	Praj.g_02146	Prab.g_01952
OG0001199	Praj.g_00112	Prab.g_00066
OG0001200	Praj.g_00114	Prab.g_00068
OG0001201	Praj.g_00146	Prab.g_00099
OG0001202	Praj.g_00239	Prab.g_00190
OG0001204	Praj.g_00284	Prab.g_00233
OG0001205	Praj.g_00439	Prab.g_00448
OG0001206	Praj.g_00458	Prab.g_00467
OG0001207	Praj.g_00469	Prab.g_00481
OG0001208	Praj.g_00475	Prab.g_00486
OG0001209	Praj.g_00526	Prab.g_00539
OG0001210	Praj.g_00531	Prab.g_00544
OG0001211	Praj.g_00541	Prab.g_00554
OG0001212	Praj.g_00583	Prab.g_00600
OG0001213	Praj.g_00617	Prab.g_00634
OG0001214	Praj.g_00625	Prab.g_00642
OG0001215	Praj.g_00683	Prab.g_00695
OG0001216	Praj.g_00700	Prab.g_00725
OG0001217	Praj.g_00091	Prab.g_00768
OG0001218	Praj.g_00740	Prab.g_00776
OG0001219	Praj.g_00915	Prab.g_00829
OG0001220	Praj.g_00825	Prab.g_00891
OG0001221	Praj.g_00899	Prab.g_01057
OG0001222	Praj.g_00847	Prab.g_01018
OG0001223	Praj.g_00964	Prab.g_00992
OG0001225	Praj.g_01022	Prab.g_00931
OG0001227	Praj.g_01045	Prab.g_01138
OG0001228	Praj.g_01411	Prab.g_01264
OG0001229	Praj.g_01160	Prab.g_01358
OG0001230	Praj.g_01623	Prab.g_01458
OG0001231	Praj.g_00744	Prab.g_01565
OG0001232	Praj.g_01789	Prab.g_01692
OG0001233	Praj.g_01809	Prab.g_01712
OG0001234	Praj.g_01884	Prab.g_01746
OG0001235	Praj.g_01888	Prab.g_01755
OG0001237	Praj.g_01993	Prab.g_01839
OG0001238	Praj.g_02095	Prab.g_01914
OG0001239	Praj.g_00109	Prab.g_00063
OG0001240	Praj.g_00131	Prab.g_00084
OG0001241	Praj.g_00140	Prab.g_00092
OG0001242	Praj.g_00159	Prab.g_00110
OG0001244	Praj.g_00182	Prab.g_00131
OG0001245	Praj.g_01244	Prab.g_00368
OG0001246	Praj.g_00496	Prab.g_00508
OG0001247	Praj.g_00676	Prab.g_00688
OG0001248	Praj.g_00678	Prab.g_00690
OG0001249	Praj.g_00373	Prab.g_00818
OG0001251	Praj.g_01858	Prab.g_01083
OG0001252	Praj.g_01015	Prab.g_00938
OG0001253	Praj.g_01728	Prab.g_01139
OG0001254	Praj.g_01834	Prab.g_01188
OG0001255	Praj.g_01477	Prab.g_01203
OG0001256	Praj.g_01719	Prab.g_01558
OG0001257	Praj.g_01724	Prab.g_01564
OG0001259	Praj.g_01807	Prab.g_01710
OG0001260	Praj.g_01824	Prab.g_01726
OG0001261	Praj.g_01943	Prab.g_01794
OG0001262	Praj.g_02077	Prab.g_01897
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Prab.g_01280
OG0001269	Praj.g_00824	Prab.g_00347
OG0001273	Praj.g_00619	Prab.g_00636
OG0001277	Praj.g_02123	Prab.g_01127
OG0001279	Praj.g_01155	Prab.g_01590
OG0001280	Praj.g_01527	Prab.g_01325
OG0001281	Praj.g_01533	Prab.g_01331
OG0001282	Praj.g_01576	Prab.g_01361
OG0001283	Praj.g_02132	Prab.g_01381
OG0001284	Praj.g_01705	Prab.g_01536
OG0001285	Praj.g_01792	Prab.g_01695
OG0001286	Praj.g_01956	Prab.g_01806
OG0001287	Praj.g_02014	Prab.g_01859
OG0001288	Praj.g_02025	Prab.g_01868
OG0001289	Praj.g_00125	Prab.g_00079
OG0001290	Praj.g_00139	Prab.g_00091
OG0001294	Praj.g_01564, Praj.g_01497	Prab.g_00366
OG0001295	Praj.g_01485	Prab.g_00472
OG0001296	Praj.g_00501	Prab.g_00513
OG0001297	Praj.g_00506	Prab.g_00518
OG0001299	Praj.g_00655	Prab.g_00671
OG0001300	Praj.g_00687	Prab.g_00698
OG0001301	Praj.g_00689	Prab.g_00701
OG0001302	Praj.g_00913	Prab.g_00827
OG0001303	Praj.g_01344	Prab.g_00749
OG0001304	Praj.g_01006	Prab.g_00944
OG0001305	Praj.g_00842	Prab.g_00925
OG0001306	Praj.g_01475	Prab.g_01205
OG0001308	Praj.g_01642	Prab.g_01476
OG0001309	Praj.g_00510	Prab.g_01562
OG0001310	Praj.g_01779	Prab.g_01681
OG0001311	Praj.g_00998	Prab.g_00952
OG0001312	Praj.g_00924	Prab.g_01029
OG0001315	Praj.g_01974	Prab.g_00053
OG0001316	Praj.g_00180	Prab.g_00130
OG0001317	Praj.g_00274	Prab.g_00225
OG0001318	Praj.g_00295	Prab.g_00246
OG0001320	Praj.g_01148	Prab.g_00370
OG0001321	Praj.g_00445	Prab.g_00457
OG0001322	Praj.g_00446	Prab.g_00458
OG0001324	Praj.g_00688	Prab.g_00699
OG0001325	Praj.g_00703	Prab.g_00728
OG0001326	Praj.g_01850	Prab.g_01095
OG0001327	Praj.g_00876	Prab.g_01112
OG0001328	Praj.g_00895	Prab.g_01137
OG0001329	Praj.g_01727	Prab.g_01178
OG0001331	Praj.g_01581	Prab.g_01366
OG0001332	Praj.g_01677	Prab.g_01509
OG0001334	Praj.g_01979	Prab.g_01826
OG0001335	Praj.g_01980	Prab.g_01827
OG0001336	Praj.g_02133	Prab.g_01940
OG0001339	Praj.g_00142	Prab.g_00094
OG0001340	Praj.g_00368	Prab.g_00316
OG0001341	Praj.g_00069	Prab.g_00765
OG0001342	Praj.g_01316, Praj.g_01051	Prab.g_00822
OG0001343	Praj.g_00867	Prab.g_01086
OG0001344	Praj.g_01457	Prab.g_01223
OG0001345	Praj.g_01441	Prab.g_01238
OG0001346	Praj.g_01529	Prab.g_01327
OG0001348	Praj.g_01082	Prab.g_01595
OG0001350	Praj.g_00277	Prab.g_00228
OG0001352	Praj.g_00672	Prab.g_00685
OG0001354	Praj.g_00956	Prab.g_01000
OG0001356	Praj.g_01119	Prab.g_00793
OG0001358	Praj.g_00608	Prab.g_00624
OG0001359	Praj.g_00868	Prab.g_01085
OG0001360	Praj.g_01439	Prab.g_01140
OG0001362	Praj.g_01646	Prab.g_01480
OG0001363	Praj.g_00454	Prab.g_01482
OG0001365	Praj.g_02088	Prab.g_01907
OG0001371	Praj.g_00671	Prab.g_00684
OG0001372	Praj.g_00042	Prab.g_00803
OG0001373	Praj.g_01849	Prab.g_01096
OG0001374	Praj.g_01857	Prab.g_01088
OG0001375	Praj.g_00866	Prab.g_01087
OG0001376	Praj.g_00854	Prab.g_01106
OG0001377	Praj.g_00855	Prab.g_01107
OG0001378	Praj.g_00428	Prab.g_01149
OG0001380	Praj.g_01484	Prab.g_01349
OG0001381	Praj.g_01573	Prab.g_01354
OG0001384	Praj.g_01084, Praj.g_01070	Prab.g_00719
OG0001385	Praj.g_01846	Prab.g_01099
OG0001386	Praj.g_01847	Prab.g_01098
OG0001387	Praj.g_01848	Prab.g_01097
OG0001388	Praj.g_01851	Prab.g_01094
OG0001389	Praj.g_01852	Prab.g_01093
OG0001390	Praj.g_01853	Prab.g_01092
OG0001391	Praj.g_01854	Prab.g_01091
OG0001392	Praj.g_01855	Prab.g_01090
OG0001393	Praj.g_01856	Prab.g_01089
OG0001394	Praj.g_00903	Prab.g_01053
OG0001395	Praj.g_01009	Prab.g_00942
OG0001397	Praj.g_01647	Prab.g_01481
OG0001398	Praj.g_00717	Prab.g_01603
OG0001403	Praj.g_00030	Prab.g_00030
OG0001404	Praj.g_00106	Prab.g_00060
OG0001405	Praj.g_00361	Prab.g_00314
OG0001406	Praj.g_00853	Prab.g_01105
OG0001407	Praj.g_00858	Prab.g_01118
OG0001408	Praj.g_00082	Prab.g_01123
OG0001409	Praj.g_01453	Prab.g_01226
OG0001413	Praj.g_00745	Prab.g_01551
OG0001414	Praj.g_00268	Prab.g_00220
OG0001415	Praj.g_00270	Prab.g_00222
OG0001417	Praj.g_01496	Prab.g_00474
OG0001418	Praj.g_00677	Prab.g_00689
OG0001419	Praj.g_00736	Prab.g_01119
OG0001420	Praj.g_01142	Prab.g_01158
OG0001421	Praj.g_01720	Prab.g_01559
OG0001422	Praj.g_01041	Prab.g_01592
OG0001423	Praj.g_01598	Prab.g_00406
OG0001424	Praj.g_01395	Prab.g_01134, Prab.g_01082
OG0001425	Praj.g_02098	Prab.g_01917
OG0001429	Praj.g_00916	Prab.g_00830
OG0001432	Praj.g_00988	Prab.g_01549
OG0001433	Praj.g_01118	Prab.g_00792
OG0001434	Praj.g_00908	Prab.g_01049
OG0001437	Praj.g_00269	Prab.g_00221
OG0001439	Praj.g_00342	Prab.g_00295
OG0001440	Praj.g_01242	Prab.g_00425, Prab.g_00405
OG0001441	Praj.g_00513	Prab.g_00525
OG0001442	Praj.g_01612	Prab.g_00752
OG0001443	Praj.g_01841	Prab.g_01604
OG0001446	Praj.g_00117	Prab.g_00071
OG0001447	Praj.g_00167	Prab.g_00116
OG0001450	Praj.g_00680	Prab.g_00692
OG0001451	Praj.g_00836	Prab.g_00901
OG0001453	Praj.g_00967	Prab.g_00988
OG0001454	Praj.g_01237	Prab.g_01133
OG0001455	Praj.g_00043	Prab.g_01171, Prab.g_01634
OG0001456	Praj.g_01503	Prab.g_01197
OG0001457	Praj.g_01502	Prab.g_01198
OG0001458	Praj.g_01501	Prab.g_01199
OG0001459	Praj.g_01123	Prab.g_01653
OG0001460	Praj.g_01117	Prab.g_00791
OG0001461	Praj.g_01381	Prab.g_01286
OG0001463	Praj.g_00322	Prab.g_00274
OG0001464	Praj.g_00724	Prab.g_00317
OG0001466	Praj.g_01170	Prab.g_01297
OG0001468	Praj.g_00865	Prab.g_01110
OG0001471	Praj.g_01498	Prab.g_01552
OG0001472	Praj.g_00851, Praj.g_01327	Prab.g_01561
OG0001473	Praj.g_01560	Prab.g_01877
OG0001474	Praj.g_00385	Prab.g_00327
OG0001480	Praj.g_01173	Prab.g_00357
OG0001481	Praj.g_01031	Prab.g_00362
OG0001482	Praj.g_01044	Prab.g_00462
OG0001484	Praj.g_01206	Prab.g_00769
OG0001485	Praj.g_01166	Prab.g_00922, Prab.g_01290
OG0001491	Praj.g_00909	Prab.g_00825
OG0001499	Praj.g_00093	Prab.g_00052
OG0001500	Praj.g_00300	Prab.g_00252
OG0001501	Praj.g_01218	Prab.g_00712
OG0001503	Praj.g_01083	Prab.g_01194
OG0001504	Praj.g_01124	Prab.g_01652
OG0001506	Praj.g_01674	Prab.g_01507
OG0001507	Praj.g_01140	Prab.g_01586
OG0001521	Praj.g_01392, Praj.g_00982	Prab.g_00766
OG0001523	Praj.g_01837	Prab.g_01190
OG0001524	Praj.g_01838	Prab.g_01191
OG0001525	Praj.g_01760, Praj.g_00060	Prab.g_01570
OG0001526	Praj.g_00910	Prab.g_01729
OG0001548	Praj.g_01061	Prab.g_00816
OG0001550	Praj.g_01205	Prab.g_01174
OG0001551	Praj.g_01843	Prab.g_01196
OG0001552	Praj.g_01840	Prab.g_01282
OG0001553	Praj.g_01629	Prab.g_01463
OG0001555	Praj.g_01748	Prab.g_01575
OG0001556	Praj.g_01109	Prab.g_00785
OG0001566	Praj.g_00667	Prab.g_00681
OG0001569	Praj.g_01378	Prab.g_01145
OG0001570	Praj.g_01284	Prab.g_01161
OG0001571	Praj.g_01277	Prab.g_01167
OG0001581	Praj.g_01059	Prab.g_00135
OG0001582	Praj.g_01494	Prab.g_00473
OG0001584	Praj.g_00759	Prab.g_01037
OG0001585	Praj.g_01260	Prab.g_00399
OG0001595	Praj.g_00105	Prab.g_00059
OG0001596	Praj.g_00113	Prab.g_00067
OG0001597	Praj.g_01671	Prab.g_00351
OG0001598	Praj.g_01027	Prab.g_01626
OG0001599	Praj.g_00456	Prab.g_00465
OG0001600	Praj.g_00503	Prab.g_00515
OG0001601	Praj.g_00665	Prab.g_00679
OG0001603	Praj.g_00912	Prab.g_00826
OG0001604	Praj.g_00896	Prab.g_01060
OG0001605	Praj.g_01056	Prab.g_00961
OG0001606	Praj.g_01094	Prab.g_01298
OG0001607	Praj.g_01181	Prab.g_01192
OG0001608	Praj.g_01073	Prab.g_01352
OG0001609	Praj.g_01672	Prab.g_01505
OG0001610	Praj.g_01676	Prab.g_01508
OG0001611	Praj.g_01096	Prab.g_01573
OG0001612	Praj.g_01199	Prab.g_00755
OG0001613	Praj.g_01973	Prab.g_01821
OG0001626	Praj.g_01230	Prab.g_00764
OG0001629	Praj.g_01138	Prab.g_00779
OG0001630	Praj.g_00873	Prab.g_01078
OG0001631	Praj.g_00725	Prab.g_01115
OG0001632	Praj.g_01146	Prab.g_00977
OG0001633	Praj.g_01866	Prab.g_01357
OG0001634	Praj.g_00658	Prab.g_01589
OG0001648	Praj.g_01741	Prab.g_00361
OG0001649	Praj.g_00857	Prab.g_01116
OG0001651	Praj.g_01069	Prab.g_01571
OG0001662	Praj.g_01319	Prab.g_01155
OG0001666	Praj.g_01122	Prab.g_01654
OG0001667	Praj.g_01164	Prab.g_01305
OG0001668	Praj.g_01500	Prab.g_01607
OG0001684	Praj.g_00374	Prab.g_00593
OG0001688	Praj.g_00977, Praj.g_01394	Prab.g_01114
OG0001689	Praj.g_02023	Prab.g_01866
OG0001697	Praj.g_00911	Prab.g_01101
OG0001698	Praj.g_01600	Prab.g_01113
OG0001700	Praj.g_01116	Prab.g_00790
OG0001708	Praj.g_01479	Prab.g_01202
OG0001711	Praj.g_01287, Praj.g_01374	Prab.g_00414
OG0001718	Praj.g_01095	Prab.g_00352
OG0001719	Praj.g_01225	Prab.g_00382
OG0001721	Praj.g_01295, Praj.g_01733	Prab.g_00771
OG0001722	Praj.g_00871	Prab.g_01080
OG0001723	Praj.g_01738	Prab.g_00972
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Prab.g_00758
OG0001742	Praj.g_01207	Prab.g_00364
OG0001743	Praj.g_01270	Prab.g_01153
OG0001744	Praj.g_01219	Prab.g_01312
OG0001772	Praj.g_01208	Prab.g_00393, Prab.g_01628
OG0001774	Praj.g_00668	Prab.g_00682
OG0001775	Praj.g_00092	Prab.g_01121
OG0001776	Praj.g_01052	Prab.g_01151
OG0001779	Praj.g_01186	Prab.g_01313, Prab.g_00751
OG0001781	Praj.g_01215	Prab.g_01593
OG0001819	Praj.g_01034	Prab.g_00383
OG0001820	Praj.g_01178	Prab.g_01301
OG0001821	Praj.g_01150	Prab.g_00772
OG0001822	Praj.g_00983	Prab.g_00808
OG0001823	Praj.g_01299	Prab.g_00903
OG0001824	Praj.g_00729	Prab.g_00963
OG0001825	Praj.g_01028	Prab.g_01122
OG0001826	Praj.g_00737	Prab.g_01124
OG0001827	Praj.g_01043	Prab.g_01126
OG0001828	Praj.g_00081	Prab.g_01148
OG0001829	Praj.g_01137	Prab.g_01152
OG0001830	Praj.g_01172	Prab.g_01170
OG0001831	Praj.g_01058	Prab.g_01185
OG0001832	Praj.g_01296	Prab.g_00715
OG0001833	Praj.g_01574	Prab.g_01359
OG0001835	Praj.g_01373	Prab.g_00398
OG0001920	Praj.g_01241	Prab.g_00713
OG0001921	Praj.g_01350	Prab.g_00905
OG0001984	Praj.g_00741	Prab.g_00817
OG0001987	Praj.g_01330	Prab.g_00973
OG0001988	Praj.g_01169	Prab.g_00346
OG0001990	Praj.g_00066	Prab.g_00410
OG0001991	Praj.g_01120	Prab.g_00796
OG0002062	Praj.g_01125	Prab.g_01177
OG0002147	Praj.g_01251	Prab.g_00714
OG0002227	Praj.g_01111	Prab.g_00787
OG0002271	Praj.g_01353	Prab.g_00753
OG0002273	Praj.g_01179	Prab.g_01342
OG0002316	Praj.g_00863	Prab.g_01103
OG0002325	Praj.g_01210	Prab.g_01183
OG0002327	Praj.g_01292	Prab.g_01599
OG0002372	Praj.g_01839	Prab.g_01582
OG0002374	Praj.g_01114	Prab.g_00794
OG0002423	Praj.g_01268	Prab.g_00911
OG0002692	Praj.g_01341	Prab.g_00418
OG0003017	Praj.g_01110	Prab.g_00786
OG0003021	Praj.g_01285	Prab.g_00910
