Orthogroup	Praj	Praa
OG0001148	Praj.g_01577	Praa.g_01368
OG0001149	Praj.g_01578	Praa.g_01369
OG0001150	Praj.g_01579	Praa.g_01370
OG0001151	Praj.g_01590	Praa.g_01381
OG0001152	Praj.g_01591	Praa.g_01382
OG0001153	Praj.g_01662	Praa.g_01508
OG0001154	Praj.g_01663	Praa.g_01509
OG0001155	Praj.g_01679	Praa.g_01521
OG0001156	Praj.g_01682	Praa.g_01524
OG0001157	Praj.g_01683	Praa.g_01525
OG0001158	Praj.g_01684	Praa.g_01526
OG0001159	Praj.g_01685	Praa.g_01527
OG0001160	Praj.g_01711	Praa.g_01552
OG0001161	Praj.g_01499	Praa.g_01565
OG0001162	Praj.g_01723	Praa.g_01576
OG0001163	Praj.g_01761	Praa.g_01627
OG0001164	Praj.g_01765	Praa.g_01631
OG0001165	Praj.g_01767	Praa.g_01634
OG0001166	Praj.g_01785	Praa.g_01654
OG0001167	Praj.g_01803	Praa.g_01672
OG0001168	Praj.g_01804	Praa.g_01674
OG0001169	Praj.g_01806	Praa.g_01676
OG0001170	Praj.g_01808	Praa.g_01678
OG0001171	Praj.g_01818	Praa.g_01688
OG0001172	Praj.g_01872	Praa.g_01702
OG0001173	Praj.g_01873	Praa.g_01703
OG0001174	Praj.g_01881	Praa.g_01711
OG0001175	Praj.g_01882	Praa.g_01712
OG0001176	Praj.g_01893	Praa.g_01719
OG0001177	Praj.g_01891	Praa.g_01722
OG0001178	Praj.g_01236	Praa.g_01727
OG0001179	Praj.g_01935	Praa.g_01759
OG0001180	Praj.g_01958	Praa.g_01781
OG0001181	Praj.g_01962	Praa.g_01785
OG0001182	Praj.g_01970	Praa.g_01792
OG0001183	Praj.g_01976	Praa.g_01797
OG0001184	Praj.g_01992	Praa.g_01813
OG0001185	Praj.g_02007	Praa.g_01827
OG0001186	Praj.g_02046	Praa.g_01850
OG0001187	Praj.g_02060	Praa.g_01854
OG0001188	Praj.g_02062	Praa.g_01857
OG0001189	Praj.g_02079	Praa.g_01874
OG0001190	Praj.g_02084	Praa.g_01878
OG0001191	Praj.g_02094	Praa.g_01888
OG0001192	Praj.g_02099	Praa.g_01892
OG0001193	Praj.g_02112	Praa.g_01902
OG0001194	Praj.g_02113	Praa.g_01903
OG0001195	Praj.g_02114	Praa.g_01904
OG0001196	Praj.g_02136	Praa.g_01917
OG0001197	Praj.g_02138	Praa.g_01918
OG0001198	Praj.g_02146	Praa.g_01925
OG0001199	Praj.g_00112	Praa.g_00074
OG0001200	Praj.g_00114	Praa.g_00076
OG0001201	Praj.g_00146	Praa.g_00108
OG0001202	Praj.g_00239	Praa.g_00199
OG0001203	Praj.g_00278	Praa.g_00238
OG0001204	Praj.g_00284	Praa.g_00243
OG0001205	Praj.g_00439	Praa.g_00444
OG0001206	Praj.g_00458	Praa.g_00462
OG0001207	Praj.g_00469	Praa.g_00477
OG0001208	Praj.g_00475	Praa.g_00482
OG0001209	Praj.g_00526	Praa.g_00535
OG0001210	Praj.g_00531	Praa.g_00540
OG0001211	Praj.g_00541	Praa.g_00551
OG0001212	Praj.g_00583	Praa.g_00596
OG0001213	Praj.g_00617	Praa.g_00629
OG0001214	Praj.g_00625	Praa.g_00637
OG0001215	Praj.g_00683	Praa.g_00690
OG0001216	Praj.g_00700	Praa.g_00713
OG0001217	Praj.g_00091	Praa.g_00751
OG0001218	Praj.g_00740	Praa.g_00758
OG0001219	Praj.g_00915	Praa.g_00791
OG0001220	Praj.g_00825	Praa.g_00856
OG0001221	Praj.g_00899	Praa.g_00918
OG0001222	Praj.g_00847	Praa.g_00956
OG0001223	Praj.g_00964	Praa.g_00982
OG0001224	Praj.g_01020	Praa.g_01035
OG0001225	Praj.g_01022	Praa.g_01037
OG0001227	Praj.g_01045	Praa.g_01083
OG0001228	Praj.g_01411	Praa.g_01204
OG0001229	Praj.g_01160	Praa.g_01364
OG0001230	Praj.g_01623	Praa.g_01468
OG0001231	Praj.g_00744	Praa.g_01574
OG0001232	Praj.g_01789	Praa.g_01658
OG0001233	Praj.g_01809	Praa.g_01679
OG0001234	Praj.g_01884	Praa.g_01714
OG0001235	Praj.g_01888	Praa.g_01724
OG0001236	Praj.g_01989	Praa.g_01810
OG0001237	Praj.g_01993	Praa.g_01814
OG0001238	Praj.g_02095	Praa.g_01889
OG0001239	Praj.g_00109	Praa.g_00071
OG0001240	Praj.g_00131	Praa.g_00093
OG0001241	Praj.g_00140	Praa.g_00101
OG0001242	Praj.g_00159	Praa.g_00119
OG0001243	Praj.g_00166	Praa.g_00125
OG0001244	Praj.g_00182	Praa.g_00141
OG0001245	Praj.g_01244	Praa.g_00379
OG0001246	Praj.g_00496	Praa.g_00504
OG0001247	Praj.g_00676	Praa.g_00683
OG0001248	Praj.g_00678	Praa.g_00685
OG0001249	Praj.g_00373	Praa.g_00780
OG0001251	Praj.g_01858	Praa.g_00893
OG0001252	Praj.g_01015	Praa.g_01030
OG0001253	Praj.g_01728	Praa.g_01084
OG0001254	Praj.g_01834	Praa.g_01129
OG0001255	Praj.g_01477	Praa.g_01144
OG0001256	Praj.g_01719	Praa.g_01567
OG0001257	Praj.g_01724	Praa.g_01573
OG0001259	Praj.g_01807	Praa.g_01677
OG0001260	Praj.g_01824	Praa.g_01694
OG0001261	Praj.g_01943	Praa.g_01767
OG0001262	Praj.g_02077	Praa.g_01872
OG0001264	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595	Praa.g_00038
OG0001269	Praj.g_00824	Praa.g_00358
OG0001273	Praj.g_00619	Praa.g_00631
OG0001277	Praj.g_02123	Praa.g_01072
OG0001279	Praj.g_01155	Praa.g_01257
OG0001280	Praj.g_01527	Praa.g_01317
OG0001281	Praj.g_01533	Praa.g_01323
OG0001282	Praj.g_01576	Praa.g_01367
OG0001283	Praj.g_02132	Praa.g_01386
OG0001284	Praj.g_01705	Praa.g_01547
OG0001285	Praj.g_01792	Praa.g_01661
OG0001286	Praj.g_01956	Praa.g_01779
OG0001287	Praj.g_02014	Praa.g_01834
OG0001288	Praj.g_02025	Praa.g_01843
OG0001289	Praj.g_00125	Praa.g_00087
OG0001290	Praj.g_00139	Praa.g_00100
OG0001294	Praj.g_01564, Praj.g_01497	Praa.g_00377
OG0001295	Praj.g_01485	Praa.g_00467
OG0001296	Praj.g_00501	Praa.g_00509
OG0001297	Praj.g_00506	Praa.g_00514
OG0001299	Praj.g_00655	Praa.g_00666
OG0001300	Praj.g_00687	Praa.g_00693
OG0001301	Praj.g_00689	Praa.g_00696
OG0001302	Praj.g_00913	Praa.g_00789
OG0001303	Praj.g_01344	Praa.g_00996
OG0001304	Praj.g_01006	Praa.g_01024
OG0001305	Praj.g_00842	Praa.g_01043
OG0001306	Praj.g_01475	Praa.g_01146
OG0001307	Praj.g_01547	Praa.g_01349
OG0001308	Praj.g_01642	Praa.g_01486
OG0001309	Praj.g_00510	Praa.g_01571
OG0001310	Praj.g_01779	Praa.g_01647
OG0001315	Praj.g_01974	Praa.g_00062
OG0001316	Praj.g_00180	Praa.g_00140
OG0001317	Praj.g_00274	Praa.g_00234
OG0001318	Praj.g_00295	Praa.g_00256
OG0001320	Praj.g_01148	Praa.g_00380
OG0001321	Praj.g_00445	Praa.g_00450
OG0001322	Praj.g_00446	Praa.g_00451
OG0001324	Praj.g_00688	Praa.g_00694
OG0001325	Praj.g_00703	Praa.g_00716
OG0001326	Praj.g_01850	Praa.g_00881
OG0001327	Praj.g_00876	Praa.g_01055
OG0001328	Praj.g_00895	Praa.g_01082
OG0001329	Praj.g_01727	Praa.g_01123
OG0001330	Praj.g_01521	Praa.g_01289
OG0001331	Praj.g_01581	Praa.g_01372
OG0001332	Praj.g_01677	Praa.g_01519
OG0001334	Praj.g_01979	Praa.g_01800
OG0001335	Praj.g_01980	Praa.g_01801
OG0001336	Praj.g_02133	Praa.g_01914
OG0001339	Praj.g_00142	Praa.g_00103
OG0001340	Praj.g_00368	Praa.g_00328
OG0001341	Praj.g_00069	Praa.g_00749
OG0001342	Praj.g_01316, Praj.g_01051	Praa.g_00784
OG0001343	Praj.g_00867	Praa.g_00890
OG0001344	Praj.g_01457	Praa.g_01163
OG0001345	Praj.g_01441	Praa.g_01178
OG0001346	Praj.g_01529	Praa.g_01319
OG0001347	Praj.g_02039	Praa.g_01429
OG0001348	Praj.g_01082	Praa.g_01595
OG0001350	Praj.g_00277	Praa.g_00237
OG0001351	Praj.g_00448	Praa.g_00453
OG0001352	Praj.g_00672	Praa.g_00680
OG0001354	Praj.g_00956	Praa.g_00974
OG0001355	Praj.g_01726	Praa.g_01605
OG0001358	Praj.g_00608	Praa.g_00620
OG0001359	Praj.g_00868	Praa.g_00891
OG0001360	Praj.g_01439	Praa.g_01085
OG0001362	Praj.g_01646	Praa.g_01490
OG0001363	Praj.g_00454	Praa.g_01492
OG0001365	Praj.g_02088	Praa.g_01882
OG0001369	Praj.g_00130	Praa.g_00092
OG0001370	Praj.g_01193	Praa.g_00459
OG0001371	Praj.g_00671	Praa.g_00679
OG0001373	Praj.g_01849	Praa.g_00880
OG0001374	Praj.g_01857	Praa.g_00888
OG0001375	Praj.g_00866	Praa.g_00889
OG0001376	Praj.g_00854	Praa.g_01049
OG0001377	Praj.g_00855	Praa.g_01050
OG0001378	Praj.g_00428	Praa.g_01094
OG0001380	Praj.g_01484	Praa.g_01354
OG0001381	Praj.g_01573	Praa.g_01360
OG0001384	Praj.g_01084, Praj.g_01070	Praa.g_00738, Praa.g_01564
OG0001385	Praj.g_01846	Praa.g_00877
OG0001386	Praj.g_01847	Praa.g_00878
OG0001387	Praj.g_01848	Praa.g_00879
OG0001388	Praj.g_01851	Praa.g_00882
OG0001389	Praj.g_01852	Praa.g_00883
OG0001390	Praj.g_01853	Praa.g_00884
OG0001391	Praj.g_01854	Praa.g_00885
OG0001392	Praj.g_01855	Praa.g_00886
OG0001393	Praj.g_01856	Praa.g_00887
OG0001394	Praj.g_00903	Praa.g_00922
OG0001395	Praj.g_01009	Praa.g_01026
OG0001396	Praj.g_02040	Praa.g_01430
OG0001397	Praj.g_01647	Praa.g_01491
OG0001398	Praj.g_00717	Praa.g_01601
OG0001403	Praj.g_00030	Praa.g_00030
OG0001404	Praj.g_00106	Praa.g_00068
OG0001405	Praj.g_00361	Praa.g_00326
OG0001406	Praj.g_00853	Praa.g_01048
OG0001407	Praj.g_00858	Praa.g_01062
OG0001408	Praj.g_00082	Praa.g_01067
OG0001409	Praj.g_01453	Praa.g_01166
OG0001410	Praj.g_01548	Praa.g_01350
OG0001412	Praj.g_02038	Praa.g_01428
OG0001413	Praj.g_00745	Praa.g_01562
OG0001414	Praj.g_00268	Praa.g_00229
OG0001415	Praj.g_00270	Praa.g_00231
OG0001417	Praj.g_01496	Praa.g_00469
OG0001418	Praj.g_00677	Praa.g_00684
OG0001419	Praj.g_00736	Praa.g_01063
OG0001420	Praj.g_01142	Praa.g_01103
OG0001421	Praj.g_01720	Praa.g_01568
OG0001422	Praj.g_01041	Praa.g_01593
OG0001429	Praj.g_00916	Praa.g_00792
OG0001430	Praj.g_00856	Praa.g_01284
OG0001431	Praj.g_01165	Praa.g_01287
OG0001432	Praj.g_00988	Praa.g_01560
OG0001437	Praj.g_00269	Praa.g_00230
OG0001439	Praj.g_00342	Praa.g_00307
OG0001440	Praj.g_01242	Praa.g_00417, Praa.g_00399
OG0001441	Praj.g_00513	Praa.g_00521
OG0001442	Praj.g_01612	Praa.g_00741
OG0001446	Praj.g_00117	Praa.g_00079
OG0001447	Praj.g_00167	Praa.g_00126
OG0001450	Praj.g_00680	Praa.g_00687
OG0001451	Praj.g_00836	Praa.g_00865
OG0001453	Praj.g_00967	Praa.g_00986
OG0001454	Praj.g_01237	Praa.g_01078
OG0001455	Praj.g_00043	Praa.g_01117
OG0001456	Praj.g_01503	Praa.g_01137
OG0001457	Praj.g_01502	Praa.g_01138
OG0001458	Praj.g_01501	Praa.g_01139
OG0001459	Praj.g_01123	Praa.g_01273
OG0001463	Praj.g_00322	Praa.g_00286
OG0001464	Praj.g_00724	Praa.g_00329
OG0001466	Praj.g_01170	Praa.g_00740
OG0001467	Praj.g_00098	Praa.g_00781
OG0001468	Praj.g_00865	Praa.g_01053
OG0001471	Praj.g_01498	Praa.g_01563
OG0001472	Praj.g_00851, Praj.g_01327	Praa.g_01570
OG0001473	Praj.g_01560	Praa.g_01851
OG0001480	Praj.g_01173	Praa.g_00368
OG0001481	Praj.g_01031	Praa.g_00372
OG0001482	Praj.g_01044	Praa.g_00456
OG0001483	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358	Praa.g_01236
OG0001484	Praj.g_01206	Praa.g_01296
OG0001485	Praj.g_01166	Praa.g_01606
OG0001490	Praj.g_01154	Praa.g_00409
OG0001491	Praj.g_00909	Praa.g_00787
OG0001495	Praj.g_01890	Praa.g_01721
OG0001499	Praj.g_00093	Praa.g_00061
OG0001500	Praj.g_00300	Praa.g_00263
OG0001501	Praj.g_01218	Praa.g_00705
OG0001503	Praj.g_01083	Praa.g_01134
OG0001504	Praj.g_01124	Praa.g_01274
OG0001505	Praj.g_02050	Praa.g_01411
OG0001506	Praj.g_01674	Praa.g_01517
OG0001507	Praj.g_01140	Praa.g_01619
OG0001521	Praj.g_01392, Praj.g_00982	Praa.g_00750
OG0001522	Praj.g_00803	Praa.g_00837
OG0001523	Praj.g_01837	Praa.g_01131
OG0001524	Praj.g_01838	Praa.g_01132
OG0001525	Praj.g_01760, Praj.g_00060	Praa.g_01579
OG0001526	Praj.g_00910	Praa.g_01698, Praa.g_01611
OG0001548	Praj.g_01061	Praa.g_00778
OG0001549	Praj.g_00834	Praa.g_00863
OG0001550	Praj.g_01205	Praa.g_01120
OG0001551	Praj.g_01843	Praa.g_01136
OG0001552	Praj.g_01840	Praa.g_01223
OG0001553	Praj.g_01629	Praa.g_01473
OG0001555	Praj.g_01748	Praa.g_01583
OG0001566	Praj.g_00667	Praa.g_00676
OG0001569	Praj.g_01378	Praa.g_01090
OG0001570	Praj.g_01284	Praa.g_01106
OG0001571	Praj.g_01277	Praa.g_01113
OG0001581	Praj.g_01059	Praa.g_00144
OG0001582	Praj.g_01494	Praa.g_00468
OG0001584	Praj.g_00759	Praa.g_00937
OG0001585	Praj.g_01260	Praa.g_01262
OG0001595	Praj.g_00105	Praa.g_00067
OG0001596	Praj.g_00113	Praa.g_00075
OG0001597	Praj.g_01671	Praa.g_00361
OG0001598	Praj.g_01027	Praa.g_00397
OG0001599	Praj.g_00456	Praa.g_00460
OG0001600	Praj.g_00503	Praa.g_00511
OG0001601	Praj.g_00665	Praa.g_00674
OG0001603	Praj.g_00912	Praa.g_00788
OG0001604	Praj.g_00896	Praa.g_00915
OG0001605	Praj.g_01056	Praa.g_01007
OG0001606	Praj.g_01094	Praa.g_01069
OG0001607	Praj.g_01181	Praa.g_01133
OG0001608	Praj.g_01073	Praa.g_01357
OG0001609	Praj.g_01672	Praa.g_01515
OG0001610	Praj.g_01676	Praa.g_01518
OG0001611	Praj.g_01096	Praa.g_01581
OG0001612	Praj.g_01199	Praa.g_01607
OG0001613	Praj.g_01973	Praa.g_01795
OG0001626	Praj.g_01230	Praa.g_00748
OG0001629	Praj.g_01138	Praa.g_00761
OG0001630	Praj.g_00873	Praa.g_00897
OG0001631	Praj.g_00725	Praa.g_01058
OG0001632	Praj.g_01146	Praa.g_01260
OG0001633	Praj.g_01866	Praa.g_01363
OG0001648	Praj.g_01741	Praa.g_00371
OG0001649	Praj.g_00857	Praa.g_01060
OG0001650	Praj.g_01228	Praa.g_01342
OG0001651	Praj.g_01069	Praa.g_01580
OG0001661	Praj.g_01068	Praa.g_00410
OG0001662	Praj.g_01319	Praa.g_01100
OG0001663	Praj.g_01478	Praa.g_01143
OG0001664	Praj.g_01570	Praa.g_01246
OG0001665	Praj.g_01572	Praa.g_01249
OG0001666	Praj.g_01122	Praa.g_01272
OG0001667	Praj.g_01164	Praa.g_01292
OG0001668	Praj.g_01500	Praa.g_01625
OG0001684	Praj.g_00374	Praa.g_00589
OG0001688	Praj.g_00977, Praj.g_01394	Praa.g_01057
OG0001689	Praj.g_02023	Praa.g_01841
OG0001696	Praj.g_00837	Praa.g_00866
OG0001697	Praj.g_00911	Praa.g_00875
OG0001698	Praj.g_01600	Praa.g_01056
OG0001699	Praj.g_00453	Praa.g_01237
OG0001706	Praj.g_01238	Praa.g_00998
OG0001708	Praj.g_01479	Praa.g_01142
OG0001718	Praj.g_01095	Praa.g_00362
OG0001719	Praj.g_01225	Praa.g_00386
OG0001721	Praj.g_01733	Praa.g_00752
OG0001722	Praj.g_00871	Praa.g_00895
OG0001723	Praj.g_01738	Praa.g_01258
OG0001724	Praj.g_01252, Praj.g_01256, Praj.g_01258	Praa.g_01622
OG0001742	Praj.g_01207	Praa.g_00375
OG0001743	Praj.g_01270	Praa.g_01098
OG0001744	Praj.g_01219	Praa.g_01304
OG0001772	Praj.g_01208	Praa.g_00395
OG0001774	Praj.g_00668	Praa.g_00677
OG0001775	Praj.g_00092	Praa.g_01065
OG0001776	Praj.g_01052	Praa.g_01096
OG0001778	Praj.g_01544	Praa.g_01286
OG0001779	Praj.g_01186	Praa.g_01305
OG0001781	Praj.g_01215	Praa.g_01594
OG0001819	Praj.g_01034	Praa.g_00387
OG0001820	Praj.g_01178	Praa.g_00744, Praa.g_01254
OG0001821	Praj.g_01150	Praa.g_00753
OG0001822	Praj.g_00983	Praa.g_00770
OG0001823	Praj.g_01299	Praa.g_00868
OG0001824	Praj.g_00729	Praa.g_01005
OG0001825	Praj.g_01028	Praa.g_01066
OG0001826	Praj.g_00737	Praa.g_01068
OG0001827	Praj.g_01043	Praa.g_01071
OG0001828	Praj.g_00081	Praa.g_01093
OG0001829	Praj.g_01137	Praa.g_01097
OG0001830	Praj.g_01172	Praa.g_01116
OG0001831	Praj.g_01058	Praa.g_01126
OG0001832	Praj.g_01296	Praa.g_01281
OG0001833	Praj.g_01574	Praa.g_01365
OG0001920	Praj.g_01241	Praa.g_00706
OG0001921	Praj.g_01350	Praa.g_00870
OG0001982	Praj.g_01740	Praa.g_00367
OG0001984	Praj.g_00741	Praa.g_00779
OG0001987	Praj.g_01330	Praa.g_01278
OG0001988	Praj.g_01169	Praa.g_01341
OG0002062	Praj.g_01125	Praa.g_00401
OG0002147	Praj.g_01251	Praa.g_00707
OG0002271	Praj.g_01353	Praa.g_01613
OG0002316	Praj.g_00863	Praa.g_01046
OG0002319	Praj.g_01567	Praa.g_01232
OG0002372	Praj.g_01839	Praa.g_01588
OG0002619	Praj.g_01130	Praa.g_00999
OG0002692	Praj.g_01341	Praa.g_01603
