Orthogroup	Syao	Syaj
OG0001136	Syao.g_00126	Syaj.g_00300
OG0001137	Syao.g_00194	Syaj.g_00318
OG0001138	Syao.g_00227	Syaj.g_00620
OG0001139	Syao.g_00225	Syaj.g_00618
OG0001140	Syao.g_00224	Syaj.g_00617
OG0001141	Syao.g_00254	Syaj.g_00616
OG0001142	Syao.g_00253	Syaj.g_00615
OG0001143	Syao.g_00243	Syaj.g_00602
OG0001144	Syao.g_00276	Syaj.g_00588
OG0001145	Syao.g_01446	Syaj.g_00276
OG0001146	Syao.g_01455	Syaj.g_01518
OG0001147	Syao.g_00095	Syaj.g_01438
OG0001148	Syao.g_00038	Syaj.g_00057
OG0001149	Syao.g_00039	Syaj.g_00056
OG0001150	Syao.g_00040	Syaj.g_00055
OG0001151	Syao.g_02706	Syaj.g_00043
OG0001152	Syao.g_02707	Syaj.g_00040
OG0001153	Syao.g_00083	Syaj.g_01425
OG0001154	Syao.g_00084	Syaj.g_01426
OG0001155	Syao.g_01747	Syaj.g_01637
OG0001156	Syao.g_01744	Syaj.g_01640
OG0001157	Syao.g_01743	Syaj.g_01641
OG0001158	Syao.g_01742	Syaj.g_01643
OG0001159	Syao.g_01741	Syaj.g_01644
OG0001160	Syao.g_01579	Syaj.g_01697
OG0001161	Syao.g_02373	Syaj.g_02148
OG0001162	Syao.g_02650	Syaj.g_00979
OG0001163	Syao.g_01571	Syaj.g_01705
OG0001164	Syao.g_01564	Syaj.g_01711
OG0001165	Syao.g_01559	Syaj.g_01716
OG0001166	Syao.g_01673	Syaj.g_01746
OG0001167	Syao.g_01006	Syaj.g_01592
OG0001168	Syao.g_01648	Syaj.g_01594
OG0001169	Syao.g_01646	Syaj.g_01596
OG0001170	Syao.g_01644	Syaj.g_01597
OG0001171	Syao.g_01632	Syaj.g_01607
OG0001172	Syao.g_01914	Syaj.g_02641
OG0001173	Syao.g_01915	Syaj.g_02642
OG0001174	Syao.g_01923	Syaj.g_02650
OG0001175	Syao.g_01924	Syaj.g_02651
OG0001176	Syao.g_01799	Syaj.g_02688
OG0001177	Syao.g_01802	Syaj.g_02685
OG0001178	Syao.g_01541	Syaj.g_01726
OG0001179	Syao.g_01768	Syaj.g_02719
OG0001180	Syao.g_01833	Syaj.g_02744
OG0001181	Syao.g_01829	Syaj.g_02748
OG0001182	Syao.g_01820	Syaj.g_02757
OG0001183	Syao.g_01851	Syaj.g_02762
OG0001184	Syao.g_02264	Syaj.g_02449
OG0001185	Syao.g_02147	Syaj.g_02423
OG0001186	Syao.g_02173	Syaj.g_02339
OG0001187	Syao.g_02171	Syaj.g_02369
OG0001188	Syao.g_02169	Syaj.g_02336
OG0001189	Syao.g_02215	Syaj.g_02318
OG0001190	Syao.g_02436	Syaj.g_02111
OG0001191	Syao.g_02449	Syaj.g_02128
OG0001192	Syao.g_02367	Syaj.g_02138
OG0001193	Syao.g_02284	Syaj.g_02178
OG0001194	Syao.g_02285	Syaj.g_02180
OG0001195	Syao.g_02286	Syaj.g_02181
OG0001196	Syao.g_02341	Syaj.g_02244
OG0001197	Syao.g_02343	Syaj.g_02246
OG0001198	Syao.g_02158	Syaj.g_02259
OG0001199	Syao.g_02623	Syaj.g_01825
OG0001200	Syao.g_02625	Syaj.g_01827
OG0001201	Syao.g_02601	Syaj.g_01888
OG0001202	Syao.g_02461	Syaj.g_02032
OG0001203	Syao.g_00296, Syao.g_01705	Syaj.g_02877
OG0001204	Syao.g_02117	Syaj.g_02621
OG0001205	Syao.g_01620	Syaj.g_01545
OG0001206	Syao.g_02701, Syao.g_02702	Syaj.g_01484
OG0001207	Syao.g_00035	Syaj.g_00061
OG0001208	Syao.g_00026	Syaj.g_00074
OG0001209	Syao.g_01415	Syaj.g_00147
OG0001210	Syao.g_00882	Syaj.g_00158
OG0001211	Syao.g_00861	Syaj.g_00184
OG0001212	Syao.g_01001	Syaj.g_00246
OG0001214	Syao.g_00896	Syaj.g_01281
OG0001215	Syao.g_00700	Syaj.g_00492
OG0001216	Syao.g_00492	Syaj.g_00958
OG0001218	Syao.g_00092	Syaj.g_01434
OG0001219	Syao.g_00651	Syaj.g_00782
OG0001220	Syao.g_00393	Syaj.g_00345
OG0001221	Syao.g_01657	Syaj.g_01067
OG0001222	Syao.g_00687	Syaj.g_00911
OG0001223	Syao.g_00820	Syaj.g_00844
OG0001224	Syao.g_00427	Syaj.g_00423
OG0001227	Syao.g_01047	Syaj.g_02152
OG0001228	Syao.g_02256	Syaj.g_01565
OG0001229	Syao.g_00220	Syaj.g_00451
OG0001231	Syao.g_02254	Syaj.g_02279
OG0001232	Syao.g_01664	Syaj.g_01757
OG0001233	Syao.g_01643	Syaj.g_01598
OG0001234	Syao.g_02035	Syaj.g_02655
OG0001235	Syao.g_01863	Syaj.g_02679
OG0001236	Syao.g_02261	Syaj.g_02453
OG0001237	Syao.g_02265	Syaj.g_02447
OG0001239	Syao.g_02620	Syaj.g_01822
OG0001240	Syao.g_02669	Syaj.g_01871
OG0001242	Syao.g_02576	Syaj.g_01913
OG0001243	Syao.g_02584	Syaj.g_01926
OG0001244	Syao.g_02477	Syaj.g_01960
OG0001247	Syao.g_00390	Syaj.g_00973
OG0001250	Syao.g_00556	Syaj.g_00375
OG0001251	Syao.g_00641	Syaj.g_02187
OG0001252	Syao.g_00507	Syaj.g_00416
OG0001253	Syao.g_01220	Syaj.g_01165
OG0001254	Syao.g_01426	Syaj.g_00646
OG0001256	Syao.g_01572	Syaj.g_01704
OG0001257	Syao.g_00414	Syaj.g_01342
OG0001258	Syao.g_01561	Syaj.g_01714
OG0001260	Syao.g_01623	Syaj.g_01617
OG0001261	Syao.g_01814	Syaj.g_02728
OG0001262	Syao.g_02213	Syaj.g_02320
OG0001263	Syao.g_02541	Syaj.g_01929
OG0001265	Syao.g_02574	Syaj.g_01911
OG0001266	Syao.g_02465	Syaj.g_02036
OG0001267	Syao.g_02063	Syaj.g_02565
OG0001268	Syao.g_01871	Syaj.g_02811
OG0001270	Syao.g_01733	Syaj.g_01558
OG0001271	Syao.g_02685	Syaj.g_01447
OG0001272	Syao.g_00120	Syaj.g_00078
OG0001274	Syao.g_02401	Syaj.g_02077
OG0001275	Syao.g_00806	Syaj.g_00827
OG0001276	Syao.g_00450	Syaj.g_00811
OG0001277	Syao.g_01334	Syaj.g_02227
OG0001278	Syao.g_00265	Syaj.g_00575
OG0001279	Syao.g_01528	Syaj.g_01356
OG0001281	Syao.g_01454	Syaj.g_01519
OG0001282	Syao.g_00037	Syaj.g_00058
OG0001283	Syao.g_02335	Syaj.g_02238
OG0001284	Syao.g_01587	Syaj.g_01688
OG0001285	Syao.g_01010	Syaj.g_01170
OG0001286	Syao.g_01835	Syaj.g_02742
OG0001288	Syao.g_02187	Syaj.g_02394
OG0001289	Syao.g_02649	Syaj.g_01845
OG0001291	Syao.g_02551	Syaj.g_01939
OG0001292	Syao.g_02111	Syaj.g_02616
OG0001293	Syao.g_02091	Syaj.g_02594
OG0001294	Syao.g_00948	Syaj.g_00722
OG0001295	Syao.g_00878	Syaj.g_00161
OG0001296	Syao.g_00163	Syaj.g_00106
OG0001297	Syao.g_00159	Syaj.g_00110
OG0001298	Syao.g_01043	Syaj.g_00221
OG0001299	Syao.g_00942	Syaj.g_00716
OG0001302	Syao.g_02711	Syaj.g_01251
OG0001303	Syao.g_00649	Syaj.g_00784
OG0001304	Syao.g_00466	Syaj.g_00795
OG0001305	Syao.g_00382	Syaj.g_00433
OG0001306	Syao.g_00141	Syaj.g_00285
OG0001310	Syao.g_01681	Syaj.g_01735
OG0001311	Syao.g_00452	Syaj.g_00809
OG0001312	Syao.g_00635	Syaj.g_00931
OG0001313	Syao.g_02692	Syaj.g_01471
OG0001314	Syao.g_01276	Syaj.g_00524, Syaj.g_01091
OG0001315	Syao.g_01853	Syaj.g_02760
OG0001317	Syao.g_01701	Syaj.g_02857
OG0001319	Syao.g_02075	Syaj.g_02576
OG0001323	Syao.g_01392	Syaj.g_00119
OG0001325	Syao.g_00487	Syaj.g_00953
OG0001326	Syao.g_02293	Syaj.g_02196
OG0001327	Syao.g_00953	Syaj.g_00729
OG0001328	Syao.g_00198	Syaj.g_00764
OG0001329	Syao.g_00876	Syaj.g_00028
OG0001330	Syao.g_01444	Syaj.g_01501
OG0001332	Syao.g_01244	Syaj.g_01631
OG0001333	Syao.g_01649	Syaj.g_01593
OG0001335	Syao.g_01913	Syaj.g_02771
OG0001336	Syao.g_02336	Syaj.g_02239
OG0001337	Syao.g_01884	Syaj.g_02795
OG0001337	Syao.g_01893	Syaj.g_02786
OG0001338	Syao.g_01890	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001340	Syao.g_01892	Syaj.g_02787
OG0001341	Syao.g_00602	Syaj.g_00449
OG0001343	Syao.g_01235	Syaj.g_02184
OG0001345	Syao.g_00179	Syaj.g_00337
OG0001347	Syao.g_02725	Syaj.g_02497
OG0001349	Syao.g_01074	Syaj.g_01763
OG0001351	Syao.g_00060	Syaj.g_00272
OG0001353	Syao.g_00439	Syaj.g_00386
OG0001354	Syao.g_00833	Syaj.g_00857
OG0001357	Syao.g_00369	Syaj.g_00629
OG0001358	Syao.g_01343	Syaj.g_01309
OG0001359	Syao.g_01234	Syaj.g_02183
OG0001360	Syao.g_00177	Syaj.g_00340
OG0001361	Syao.g_00182	Syaj.g_00334
OG0001364	Syao.g_01969	Syaj.g_02473
OG0001366	Syao.g_01670	Syaj.g_01749
OG0001368	Syao.g_02118	Syaj.g_02622
OG0001369	Syao.g_02668	Syaj.g_01870
OG0001373	Syao.g_02291, Syao.g_02292	Syaj.g_02195
OG0001374	Syao.g_02300	Syaj.g_02203
OG0001375	Syao.g_01236	Syaj.g_02185
OG0001376	Syao.g_00617	Syaj.g_02140
OG0001377	Syao.g_00618	Syaj.g_02139
OG0001378	Syao.g_01732	Syaj.g_01559
OG0001379	Syao.g_01441	Syaj.g_01503
OG0001382	Syao.g_00766	Syaj.g_00685
OG0001385	Syao.g_02288	Syaj.g_02192
OG0001386	Syao.g_02289	Syaj.g_02193
OG0001387	Syao.g_02290	Syaj.g_02194
OG0001388	Syao.g_02294	Syaj.g_02197
OG0001389	Syao.g_02295	Syaj.g_02198
OG0001390	Syao.g_02296	Syaj.g_02199
OG0001391	Syao.g_02297	Syaj.g_02200
OG0001392	Syao.g_02298	Syaj.g_02201
OG0001393	Syao.g_02299	Syaj.g_02202
OG0001394	Syao.g_00983	Syaj.g_01059
OG0001395	Syao.g_00470	Syaj.g_00935
OG0001396	Syao.g_02726	Syaj.g_02498
OG0001398	Syao.g_02641	Syaj.g_01116
OG0001401	Syao.g_00434	Syaj.g_00381
OG0001402	Syao.g_01338	Syaj.g_01304
OG0001403	Syao.g_02235	Syaj.g_02297
OG0001405	Syao.g_01911	Syaj.g_02773
OG0001406	Syao.g_00616	Syaj.g_02141
OG0001407	Syao.g_00519	Syaj.g_00137
OG0001408	Syao.g_01384	Syaj.g_00561
OG0001416	Syao.g_01223	Syaj.g_01516
OG0001417	Syao.g_00657	Syaj.g_00858
OG0001419	Syao.g_00520	Syaj.g_00138
OG0001420	Syao.g_01403	Syaj.g_00131
OG0001425	Syao.g_02366	Syaj.g_02137
OG0001432	Syao.g_01219	Syaj.g_00509
OG0001434	Syao.g_00988	Syaj.g_01054
OG0001435	Syao.g_00961	Syaj.g_00736
OG0001436	Syao.g_01990	Syaj.g_02479, Syaj.g_02478
OG0001438	Syao.g_02049	Syaj.g_02550
OG0001439	Syao.g_02026	Syaj.g_02520
OG0001443	Syao.g_02369	Syaj.g_02145
OG0001444	Syao.g_02664	Syaj.g_02403
OG0001447	Syao.g_02585	Syaj.g_01927
OG0001449	Syao.g_01691	Syaj.g_02625
OG0001452	Syao.g_02104	Syaj.g_02607
OG0001453	Syao.g_00814	Syaj.g_00838
OG0001454	Syao.g_01295	Syaj.g_01231
OG0001456	Syao.g_00708	Syaj.g_02205
OG0001457	Syao.g_00709	Syaj.g_02206
OG0001458	Syao.g_00710	Syaj.g_02207
OG0001459	Syao.g_00583	Syaj.g_00653
OG0001462	Syao.g_02228	Syaj.g_02304
OG0001470	Syao.g_02175	Syaj.g_01567
OG0001471	Syao.g_02031	Syaj.g_02526
OG0001473	Syao.g_00621	Syaj.g_01255
OG0001474	Syao.g_01870	Syaj.g_02812
OG0001475	Syao.g_02177	Syaj.g_01569
OG0001477	Syao.g_00408	Syaj.g_00444
OG0001479	Syao.g_01873	Syaj.g_02809
OG0001487	Syao.g_00091	Syaj.g_01433
OG0001488	Syao.g_00190	Syaj.g_00324
OG0001489	Syao.g_01823	Syaj.g_02753
OG0001492	Syao.g_00268	Syaj.g_00578
OG0001493	Syao.g_00260	Syaj.g_00569
OG0001496	Syao.g_00410	Syaj.g_00446
OG0001497	Syao.g_00409	Syaj.g_00445
OG0001498	Syao.g_01717	Syaj.g_02830
OG0001502	Syao.g_00526	Syaj.g_00351
OG0001508	Syao.g_02174	Syaj.g_01566
OG0001509	Syao.g_02727	Syaj.g_02376, Syaj.g_02499
OG0001510	Syao.g_01944	Syaj.g_02410
OG0001511	Syao.g_02593	Syaj.g_01896
OG0001512	Syao.g_01707	Syaj.g_02878
OG0001513	Syao.g_02457	Syaj.g_02448
OG0001514	Syao.g_00411	Syaj.g_00447
OG0001515	Syao.g_00626	Syaj.g_00483
OG0001516	Syao.g_00939	Syaj.g_00713
OG0001517	Syao.g_01876	Syaj.g_02806
OG0001518	Syao.g_02365	Syaj.g_02132
OG0001519	Syao.g_02371	Syaj.g_02147
OG0001520	Syao.g_01044	Syaj.g_00206
OG0001522	Syao.g_00568	Syaj.g_00385
OG0001525	Syao.g_00881	Syaj.g_02159
OG0001527	Syao.g_00846	Syaj.g_00198
OG0001528	Syao.g_02176	Syaj.g_01568
OG0001529	Syao.g_02222	Syaj.g_02311
OG0001530	Syao.g_02591	Syaj.g_01894
OG0001532	Syao.g_00226	Syaj.g_00619
OG0001533	Syao.g_01731	Syaj.g_01487
OG0001534	Syao.g_00467	Syaj.g_00794
OG0001535	Syao.g_00448	Syaj.g_00813
OG0001536	Syao.g_00679	Syaj.g_00903
OG0001537	Syao.g_00977	Syaj.g_01066
OG0001538	Syao.g_00761	Syaj.g_01018
OG0001539	Syao.g_00956	Syaj.g_00731
OG0001540	Syao.g_02543	Syaj.g_01931
OG0001541	Syao.g_02518	Syaj.g_02002
OG0001542	Syao.g_02527	Syaj.g_02011
OG0001543	Syao.g_02382	Syaj.g_02057
OG0001544	Syao.g_02370	Syaj.g_02146
OG0001545	Syao.g_02312	Syaj.g_02226
OG0001546	Syao.g_01397	Syaj.g_00124
OG0001547	Syao.g_00570	Syaj.g_01106
OG0001554	Syao.g_00323	Syaj.g_02109
OG0001556	Syao.g_00311	Syaj.g_00636
OG0001557	Syao.g_00984	Syaj.g_01058
OG0001558	Syao.g_02251	Syaj.g_02282
OG0001559	Syao.g_02590	Syaj.g_01893
OG0001560	Syao.g_02595	Syaj.g_01879
OG0001561	Syao.g_00454	Syaj.g_00807
OG0001562	Syao.g_00795	Syaj.g_00821
OG0001563	Syao.g_01841	Syaj.g_02737
OG0001564	Syao.g_01231	Syaj.g_00657
OG0001567	Syao.g_00571	Syaj.g_01108
OG0001568	Syao.g_00569	Syaj.g_01104
OG0001570	Syao.g_00286	Syaj.g_01124
OG0001572	Syao.g_00721	Syaj.g_00522
OG0001573	Syao.g_00024	Syaj.g_02533
OG0001574	Syao.g_00848	Syaj.g_00196
OG0001575	Syao.g_00843	Syaj.g_00201
OG0001576	Syao.g_01474	Syaj.g_00266
OG0001577	Syao.g_00128	Syaj.g_00298
OG0001579	Syao.g_01907	Syaj.g_02777
OG0001580	Syao.g_02425	Syaj.g_02100
OG0001588	Syao.g_01998	Syaj.g_02467
OG0001589	Syao.g_01639, Syao.g_01640	Syaj.g_01600
OG0001590	Syao.g_00889	Syaj.g_01289
OG0001592	Syao.g_02426	Syaj.g_02101
OG0001594	Syao.g_01359	Syaj.g_00701, Syaj.g_01360
OG0001614	Syao.g_02144	Syaj.g_02425
OG0001616	Syao.g_00174	Syaj.g_00642
OG0001617	Syao.g_01201	Syaj.g_00475
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syaj.g_00947
OG0001619	Syao.g_00690	Syaj.g_00914
OG0001620	Syao.g_01864	Syaj.g_02818
OG0001621	Syao.g_02103	Syaj.g_02606
OG0001622	Syao.g_02334	Syaj.g_02237
OG0001623	Syao.g_01889, Syao.g_00405	Syaj.g_02791
OG0001624	Syao.g_01257	Syaj.g_02153
OG0001625	Syao.g_02097	Syaj.g_02600
OG0001627	Syao.g_01698	Syaj.g_01633
OG0001634	Syao.g_00945	Syaj.g_00719
OG0001635	Syao.g_02182, Syao.g_02183	Syaj.g_02390
OG0001636	Syao.g_02229	Syaj.g_02303
OG0001637	Syao.g_01361	Syaj.g_01611
OG0001640	Syao.g_00502	Syaj.g_00411
OG0001641	Syao.g_00816	Syaj.g_00840
OG0001642	Syao.g_00233	Syaj.g_00347
OG0001643	Syao.g_00899	Syaj.g_01278
OG0001644	Syao.g_00474	Syaj.g_00941
OG0001645	Syao.g_01270	Syaj.g_01809
OG0001647	Syao.g_02073	Syaj.g_02574
OG0001652	Syao.g_02253	Syaj.g_02280
OG0001654	Syao.g_01697	Syaj.g_01634
OG0001655	Syao.g_02660	Syaj.g_01238
OG0001656	Syao.g_01908	Syaj.g_02776
OG0001657	Syao.g_02491	Syaj.g_01976
OG0001658	Syao.g_02435	Syaj.g_02110
OG0001659	Syao.g_00020	Syaj.g_00634
OG0001660	Syao.g_02724	Syaj.g_01902
OG0001671	Syao.g_02387	Syaj.g_02062
OG0001672	Syao.g_02631	Syaj.g_01833
OG0001673	Syao.g_02713	Syaj.g_02855
OG0001675	Syao.g_00802, Syao.g_01175	Syaj.g_00823
OG0001676	Syao.g_01895	Syaj.g_02779
OG0001677	Syao.g_01850	Syaj.g_02763, Syaj.g_00624
OG0001678	Syao.g_01938	Syaj.g_02640
OG0001679	Syao.g_02566, Syao.g_02565	Syaj.g_00205
OG0001681	Syao.g_01285	Syaj.g_01086, Syaj.g_02893
OG0001682	Syao.g_00483	Syaj.g_01232, Syaj.g_00949
OG0001691	Syao.g_00729	Syaj.g_01312
OG0001692	Syao.g_01508	Syaj.g_01374
OG0001693	Syao.g_00389	Syaj.g_00428
OG0001694	Syao.g_02061	Syaj.g_02563
OG0001695	Syao.g_02308	Syaj.g_02223
OG0001700	Syao.g_00307	Syaj.g_01115
OG0001702	Syao.g_02655	Syaj.g_01851, Syaj.g_01857
OG0001703	Syao.g_00034	Syaj.g_00062
OG0001714	Syao.g_01099	Syaj.g_02364, Syaj.g_01775
OG0001715	Syao.g_00278	Syaj.g_01213
OG0001717	Syao.g_02505	Syaj.g_01988
OG0001728	Syao.g_02277	Syaj.g_00244, Syaj.g_00011, Syaj.g_02518, Syaj.g_01164, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Syao.g_01711	Syaj.g_02885
OG0001730	Syao.g_01008	Syaj.g_02887
OG0001731	Syao.g_01603	Syaj.g_01663
OG0001732	Syao.g_02197, Syao.g_00232	Syaj.g_00595
OG0001733	Syao.g_00310	Syaj.g_00726
OG0001734	Syao.g_00421, Syao.g_00418	Syaj.g_00349
OG0001735	Syao.g_00929	Syaj.g_00704
OG0001737	Syao.g_02042	Syaj.g_02544
OG0001738	Syao.g_02011	Syaj.g_02505
OG0001739	Syao.g_02306	Syaj.g_02222
OG0001740	Syao.g_02310	Syaj.g_02224
OG0001748	Syao.g_02389	Syaj.g_02064
OG0001750	Syao.g_01324	Syaj.g_01866
OG0001751	Syao.g_02714	Syaj.g_02854
OG0001752	Syao.g_01694	Syaj.g_01621
OG0001753	Syao.g_02301	Syaj.g_01614
OG0001754	Syao.g_01363	Syaj.g_01613
OG0001755	Syao.g_00153	Syaj.g_00115
OG0001760	Syao.g_00294	Syaj.g_02049
OG0001761	Syao.g_00400	Syaj.g_01328
OG0001762	Syao.g_00809	Syaj.g_00833
OG0001763	Syao.g_00821	Syaj.g_00845
OG0001764	Syao.g_00565	Syaj.g_00767
OG0001765	Syao.g_02679	Syaj.g_00030
OG0001766	Syao.g_02036	Syaj.g_02532
OG0001767	Syao.g_01100	Syaj.g_02480
OG0001768	Syao.g_02533	Syaj.g_02018
OG0001769	Syao.g_00916	Syaj.g_01264
OG0001771	Syao.g_01406	Syaj.g_00669
OG0001782	Syao.g_01965	Syaj.g_02355
OG0001783	Syao.g_01952	Syaj.g_02420
OG0001784	Syao.g_02662	Syaj.g_01859
OG0001785	Syao.g_01362	Syaj.g_01612
OG0001786	Syao.g_01584	Syaj.g_01690
OG0001787	Syao.g_01411	Syaj.g_00143
OG0001788	Syao.g_01414	Syaj.g_00146
OG0001789	Syao.g_01434	Syaj.g_01510
OG0001790	Syao.g_00134	Syaj.g_00292
OG0001791	Syao.g_01522	Syaj.g_00315, Syaj.g_00936
OG0001792	Syao.g_00275	Syaj.g_00587
OG0001794	Syao.g_00464	Syaj.g_00797
OG0001796	Syao.g_00440	Syaj.g_00819
OG0001797	Syao.g_00698	Syaj.g_00922
OG0001798	Syao.g_01332	Syaj.g_01301
OG0001799	Syao.g_00913	Syaj.g_01267
OG0001800	Syao.g_01529	Syaj.g_01357
OG0001801	Syao.g_01535	Syaj.g_00471, Syaj.g_01364
OG0001803	Syao.g_01615	Syaj.g_01549
OG0001804	Syao.g_01718	Syaj.g_02831
OG0001805	Syao.g_01352	Syaj.g_02611
OG0001806	Syao.g_02074	Syaj.g_02575
OG0001808	Syao.g_01964	Syaj.g_02463
OG0001809	Syao.g_02614	Syaj.g_01942
OG0001811	Syao.g_02525	Syaj.g_02009
OG0001812	Syao.g_02427	Syaj.g_02102
OG0001813	Syao.g_02360	Syaj.g_02164
OG0001814	Syao.g_02344	Syaj.g_02247
OG0001815	Syao.g_00732	Syaj.g_02257
OG0001816	Syao.g_00952	Syaj.g_00728
OG0001837	Syao.g_02388	Syaj.g_02063
OG0001838	Syao.g_02153	Syaj.g_02270
OG0001839	Syao.g_02233	Syaj.g_02299
OG0001840	Syao.g_02216	Syaj.g_02317
OG0001841	Syao.g_02209	Syaj.g_02325
OG0001843	Syao.g_02143	Syaj.g_02426
OG0001844	Syao.g_02142	Syaj.g_02427
OG0001845	Syao.g_02140	Syaj.g_02428
OG0001846	Syao.g_02577	Syaj.g_01914
OG0001847	Syao.g_02575	Syaj.g_01912
OG0001848	Syao.g_02571	Syaj.g_01908
OG0001849	Syao.g_02648	Syaj.g_01844
OG0001850	Syao.g_02634	Syaj.g_01834
OG0001851	Syao.g_02627	Syaj.g_01829
OG0001852	Syao.g_02626	Syaj.g_01828
OG0001853	Syao.g_02619	Syaj.g_01821
OG0001854	Syao.g_01703	Syaj.g_02874
OG0001856	Syao.g_01580	Syaj.g_01696
OG0001857	Syao.g_01583	Syaj.g_01693
OG0001858	Syao.g_01608	Syaj.g_01651
OG0001859	Syao.g_00046	Syaj.g_00050
OG0001860	Syao.g_00032	Syaj.g_00064
OG0001861	Syao.g_00119	Syaj.g_00079
OG0001862	Syao.g_00107	Syaj.g_00090
OG0001863	Syao.g_00101	Syaj.g_00095
OG0001864	Syao.g_01420	Syaj.g_00156
OG0001865	Syao.g_01030	Syaj.g_00233
OG0001866	Syao.g_01058	Syaj.g_00262
OG0001867	Syao.g_01056	Syaj.g_01332
OG0001868	Syao.g_01468	Syaj.g_01515
OG0001869	Syao.g_00129	Syaj.g_00297
OG0001870	Syao.g_00215	Syaj.g_00305
OG0001871	Syao.g_00207	Syaj.g_00310
OG0001872	Syao.g_00269	Syaj.g_00580
OG0001873	Syao.g_00173	Syaj.g_00641
OG0001874	Syao.g_00176	Syaj.g_00644
OG0001877	Syao.g_00627	Syaj.g_00482
OG0001878	Syao.g_00805	Syaj.g_00826
OG0001879	Syao.g_00811	Syaj.g_00835
OG0001880	Syao.g_00671	Syaj.g_00873
OG0001881	Syao.g_00672	Syaj.g_00895
OG0001882	Syao.g_00695	Syaj.g_00919
OG0001883	Syao.g_00713	Syaj.g_00925
OG0001884	Syao.g_00637	Syaj.g_00933
OG0001885	Syao.g_00586	Syaj.g_00772
OG0001886	Syao.g_00564	Syaj.g_00768
OG0001887	Syao.g_00200	Syaj.g_00763
OG0001888	Syao.g_00989	Syaj.g_01052
OG0001889	Syao.g_00772	Syaj.g_01007
OG0001890	Syao.g_00533	Syaj.g_00368
OG0001891	Syao.g_00528	Syaj.g_00356
OG0001892	Syao.g_00610	Syaj.g_00342
OG0001893	Syao.g_01331	Syaj.g_01300
OG0001894	Syao.g_00893	Syaj.g_01284
OG0001895	Syao.g_01532	Syaj.g_01361
OG0001896	Syao.g_01729	Syaj.g_01562
OG0001897	Syao.g_01867	Syaj.g_02815
OG0001898	Syao.g_01883	Syaj.g_02800
OG0001899	Syao.g_01816	Syaj.g_02726
OG0001900	Syao.g_02090	Syaj.g_02592
OG0001901	Syao.g_02089	Syaj.g_02591
OG0001902	Syao.g_02057	Syaj.g_02558
OG0001903	Syao.g_02048	Syaj.g_02549
OG0001904	Syao.g_01971	Syaj.g_02475
OG0001905	Syao.g_01961	Syaj.g_02461
OG0001906	Syao.g_02544	Syaj.g_01932
OG0001908	Syao.g_02521	Syaj.g_02004
OG0001909	Syao.g_02531	Syaj.g_02016
OG0001910	Syao.g_02393	Syaj.g_02069
OG0001912	Syao.g_02446	Syaj.g_02124
OG0001913	Syao.g_02448	Syaj.g_02126
OG0001914	Syao.g_01430	Syaj.g_00650
OG0001915	Syao.g_02195	Syaj.g_02253
OG0001917	Syao.g_00449	Syaj.g_00812
OG0001918	Syao.g_01904	Syaj.g_01172
OG0001924	Syao.g_01347	Syaj.g_01318
OG0001925	Syao.g_01348	Syaj.g_01319
OG0001926	Syao.g_01349	Syaj.g_01320
OG0001927	Syao.g_01350	Syaj.g_01321
OG0001929	Syao.g_02202	Syaj.g_02332
OG0001932	Syao.g_02145	Syaj.g_02424
OG0001933	Syao.g_02587	Syaj.g_01890
OG0001934	Syao.g_02674	Syaj.g_01875
OG0001935	Syao.g_02624	Syaj.g_01826
OG0001936	Syao.g_01296	Syaj.g_01233
OG0001937	Syao.g_01595	Syaj.g_01679
OG0001938	Syao.g_00030	Syaj.g_00066
OG0001939	Syao.g_01025	Syaj.g_00488, Syaj.g_00487
OG0001940	Syao.g_01046	Syaj.g_00220
OG0001941	Syao.g_01453	Syaj.g_01520
OG0001943	Syao.g_00219	Syaj.g_01162
OG0001944	Syao.g_00203	Syaj.g_01120
OG0001946	Syao.g_00622	Syaj.g_00481
OG0001947	Syao.g_02380	Syaj.g_00409
OG0001948	Syao.g_00819	Syaj.g_00843
OG0001949	Syao.g_00662	Syaj.g_00863
OG0001950	Syao.g_00664	Syaj.g_00865
OG0001951	Syao.g_00673	Syaj.g_00896
OG0001952	Syao.g_00696	Syaj.g_00920
OG0001953	Syao.g_00697	Syaj.g_00921
OG0001954	Syao.g_00921	Syaj.g_01128
OG0001956	Syao.g_01376	Syaj.g_02662
OG0001957	Syao.g_01326	Syaj.g_01295
OG0001958	Syao.g_00931	Syaj.g_00706
OG0001961	Syao.g_02687	Syaj.g_01449
OG0001964	Syao.g_01926	Syaj.g_02653
OG0001966	Syao.g_02095	Syaj.g_02598
OG0001967	Syao.g_02093	Syaj.g_02596
OG0001968	Syao.g_02092	Syaj.g_02595
OG0001969	Syao.g_02029	Syaj.g_02524
OG0001970	Syao.g_02546	Syaj.g_01934
OG0001971	Syao.g_02529	Syaj.g_02014
OG0001972	Syao.g_02405	Syaj.g_02081
OG0001973	Syao.g_02415	Syaj.g_02048
OG0001975	Syao.g_01429	Syaj.g_00649
OG0001976	Syao.g_01319	Syaj.g_00651
