Orthogroup	Syao	Syaq
OG0001128	Syao.g_00508	Syaq.g_02689
OG0001129	Syao.g_00510	Syaq.g_02687
OG0001130	Syao.g_00511	Syaq.g_02686
OG0001131	Syao.g_01387	Syaq.g_02284
OG0001132	Syao.g_01221	Syaq.g_01872
OG0001133	Syao.g_01333	Syaq.g_02063
OG0001134	Syao.g_01428	Syaq.g_02213
OG0001135	Syao.g_01424	Syaq.g_02212
OG0001136	Syao.g_00126	Syaq.g_00252
OG0001137	Syao.g_00194	Syaq.g_00228
OG0001138	Syao.g_00227	Syaq.g_00196
OG0001139	Syao.g_00225	Syaq.g_00194
OG0001140	Syao.g_00224	Syaq.g_00193
OG0001141	Syao.g_00254	Syaq.g_00192
OG0001142	Syao.g_00253	Syaq.g_00191
OG0001143	Syao.g_00243	Syaq.g_00182
OG0001144	Syao.g_00276	Syaq.g_00166
OG0001145	Syao.g_01446	Syaq.g_00284
OG0001146	Syao.g_01455	Syaq.g_00305
OG0001147	Syao.g_00095	Syaq.g_00438
OG0001148	Syao.g_00038	Syaq.g_01761
OG0001149	Syao.g_00039	Syaq.g_01760
OG0001150	Syao.g_00040	Syaq.g_01759
OG0001151	Syao.g_02706	Syaq.g_01746
OG0001152	Syao.g_02707	Syaq.g_01745
OG0001153	Syao.g_00083	Syaq.g_00413
OG0001154	Syao.g_00084	Syaq.g_00414
OG0001155	Syao.g_01747	Syaq.g_01739
OG0001156	Syao.g_01744	Syaq.g_01729
OG0001157	Syao.g_01743	Syaq.g_01728
OG0001158	Syao.g_01742	Syaq.g_01727
OG0001159	Syao.g_01741	Syaq.g_01726
OG0001160	Syao.g_01579	Syaq.g_01693
OG0001161	Syao.g_02373	Syaq.g_01233
OG0001162	Syao.g_02650	Syaq.g_00331
OG0001163	Syao.g_01571	Syaq.g_01685
OG0001164	Syao.g_01564	Syaq.g_01679
OG0001165	Syao.g_01559	Syaq.g_01674
OG0001166	Syao.g_01673	Syaq.g_01652
OG0001167	Syao.g_01006	Syaq.g_01039
OG0001169	Syao.g_01646	Syaq.g_01620
OG0001170	Syao.g_01644	Syaq.g_01618
OG0001171	Syao.g_01632	Syaq.g_01607
OG0001172	Syao.g_01914	Syaq.g_00690
OG0001173	Syao.g_01915	Syaq.g_00689
OG0001174	Syao.g_01923	Syaq.g_00681
OG0001175	Syao.g_01924	Syaq.g_00680
OG0001176	Syao.g_01799	Syaq.g_00656
OG0001177	Syao.g_01802	Syaq.g_00658
OG0001178	Syao.g_01541	Syaq.g_01667
OG0001179	Syao.g_01768	Syaq.g_00626
OG0001180	Syao.g_01833	Syaq.g_00600
OG0001181	Syao.g_01829	Syaq.g_00596
OG0001182	Syao.g_01820	Syaq.g_00587
OG0001183	Syao.g_01851	Syaq.g_00579
OG0001184	Syao.g_02264	Syaq.g_00995
OG0001185	Syao.g_02147	Syaq.g_01022
OG0001186	Syao.g_02173	Syaq.g_01058
OG0001187	Syao.g_02171	Syaq.g_01061
OG0001188	Syao.g_02169	Syaq.g_01065
OG0001189	Syao.g_02215	Syaq.g_01095
OG0001190	Syao.g_02436	Syaq.g_01264
OG0001191	Syao.g_02449	Syaq.g_01248
OG0001192	Syao.g_02367	Syaq.g_01242
OG0001193	Syao.g_02284	Syaq.g_01217
OG0001194	Syao.g_02285	Syaq.g_01214
OG0001195	Syao.g_02286	Syaq.g_01213
OG0001196	Syao.g_02341	Syaq.g_01169
OG0001197	Syao.g_02343	Syaq.g_01167
OG0001198	Syao.g_02158	Syaq.g_01153
OG0001199	Syao.g_02623	Syaq.g_01553
OG0001200	Syao.g_02625	Syaq.g_01551
OG0001201	Syao.g_02601	Syaq.g_01486
OG0001202	Syao.g_02461	Syaq.g_01358
OG0001203	Syao.g_00296, Syao.g_01705	Syaq.g_01581
OG0001204	Syao.g_02117	Syaq.g_00709
OG0001205	Syao.g_01620	Syaq.g_00491
OG0001206	Syao.g_02701, Syao.g_02702	Syaq.g_00468
OG0001207	Syao.g_00035	Syaq.g_01764
OG0001208	Syao.g_00026	Syaq.g_01774
OG0001209	Syao.g_01415	Syaq.g_01841
OG0001210	Syao.g_00882	Syaq.g_01852
OG0001211	Syao.g_00861	Syaq.g_01932
OG0001212	Syao.g_01001	Syaq.g_01990
OG0001213	Syao.g_01322	Syaq.g_02072
OG0001214	Syao.g_00896	Syaq.g_02084
OG0001215	Syao.g_00700	Syaq.g_02580
OG0001216	Syao.g_00492	Syaq.g_00026
OG0001218	Syao.g_00092	Syaq.g_00423
OG0001219	Syao.g_00651	Syaq.g_02434
OG0001220	Syao.g_00393	Syaq.g_02412
OG0001221	Syao.g_01657	Syaq.g_02300
OG0001222	Syao.g_00687	Syaq.g_02472
OG0001223	Syao.g_00820	Syaq.g_02516
OG0001224	Syao.g_00427	Syaq.g_02683
OG0001226	Syao.g_02633	Syaq.g_01543
OG0001227	Syao.g_01047	Syaq.g_00333
OG0001230	Syao.g_01503	Syaq.g_00361
OG0001231	Syao.g_02254	Syaq.g_01133
OG0001232	Syao.g_01664	Syaq.g_01643
OG0001233	Syao.g_01643	Syaq.g_01617
OG0001234	Syao.g_02035	Syaq.g_00676
OG0001235	Syao.g_01863	Syaq.g_00665
OG0001236	Syao.g_02261	Syaq.g_00990
OG0001237	Syao.g_02265	Syaq.g_00999
OG0001238	Syao.g_02451	Syaq.g_01246
OG0001239	Syao.g_02620	Syaq.g_01556
OG0001240	Syao.g_02669	Syaq.g_01502
OG0001243	Syao.g_02584	Syaq.g_01457
OG0001244	Syao.g_02477	Syaq.g_01430
OG0001245	Syao.g_00362	Syaq.g_01916
OG0001249	Syao.g_01882	Syaq.g_00563
OG0001250	Syao.g_00556	Syaq.g_02389
OG0001251	Syao.g_00641	Syaq.g_02135
OG0001252	Syao.g_00507	Syaq.g_02690
OG0001253	Syao.g_01220	Syaq.g_01918
OG0001254	Syao.g_01426	Syaq.g_02214
OG0001255	Syao.g_00920	Syaq.g_02111
OG0001256	Syao.g_01572	Syaq.g_01686
OG0001258	Syao.g_01561	Syaq.g_01676
OG0001259	Syao.g_01645	Syaq.g_01619
OG0001260	Syao.g_01623	Syaq.g_01595
OG0001261	Syao.g_01814	Syaq.g_00617
OG0001262	Syao.g_02213	Syaq.g_01093
OG0001263	Syao.g_02541	Syaq.g_01454
OG0001265	Syao.g_02574	Syaq.g_01466
OG0001266	Syao.g_02465	Syaq.g_01354
OG0001267	Syao.g_02063	Syaq.g_00763
OG0001268	Syao.g_01871	Syaq.g_00553
OG0001270	Syao.g_01733	Syaq.g_00504
OG0001271	Syao.g_02685	Syaq.g_00445
OG0001272	Syao.g_00120	Syaq.g_01778
OG0001274	Syao.g_02401	Syaq.g_01303
OG0001275	Syao.g_00806	Syaq.g_02531
OG0001276	Syao.g_00450	Syaq.g_00062
OG0001278	Syao.g_00265	Syaq.g_00155
OG0001279	Syao.g_01528	Syaq.g_01867
OG0001281	Syao.g_01454	Syaq.g_00306
OG0001282	Syao.g_00037	Syaq.g_01762
OG0001283	Syao.g_02335	Syaq.g_01175
OG0001284	Syao.g_01587	Syaq.g_01700
OG0001285	Syao.g_01010	Syaq.g_01639
OG0001286	Syao.g_01835	Syaq.g_00602
OG0001289	Syao.g_02649	Syaq.g_01528
OG0001291	Syao.g_02551	Syaq.g_01444
OG0001293	Syao.g_02091	Syaq.g_00736
OG0001294	Syao.g_00948	Syaq.g_02252
OG0001296	Syao.g_00163	Syaq.g_01808
OG0001297	Syao.g_00159	Syaq.g_01812
OG0001298	Syao.g_01043	Syaq.g_01967
OG0001299	Syao.g_00942	Syaq.g_02246
OG0001302	Syao.g_02711	Syaq.g_02115
OG0001303	Syao.g_00649	Syaq.g_02437
OG0001304	Syao.g_00466	Syaq.g_00049
OG0001305	Syao.g_00382	Syaq.g_02673
OG0001306	Syao.g_00141	Syaq.g_00267
OG0001308	Syao.g_01500	Syaq.g_00385
OG0001312	Syao.g_00635	Syaq.g_02449
OG0001313	Syao.g_02692	Syaq.g_00458
OG0001315	Syao.g_01853	Syaq.g_00581
OG0001317	Syao.g_01701	Syaq.g_01576
OG0001318	Syao.g_02099	Syaq.g_00728
OG0001319	Syao.g_02075	Syaq.g_00751
OG0001323	Syao.g_01392	Syaq.g_01820
OG0001325	Syao.g_00487	Syaq.g_00030
OG0001326	Syao.g_02293	Syaq.g_01205
OG0001327	Syao.g_00953	Syaq.g_02259
OG0001328	Syao.g_00198	Syaq.g_02280
OG0001329	Syao.g_00876	Syaq.g_02113
OG0001330	Syao.g_01444	Syaq.g_00287
OG0001331	Syao.g_00042	Syaq.g_01757
OG0001333	Syao.g_01649	Syaq.g_01622
OG0001336	Syao.g_02336	Syaq.g_01174
OG0001337	Syao.g_01884	Syaq.g_00564
OG0001343	Syao.g_01235	Syaq.g_00700
OG0001345	Syao.g_00179	Syaq.g_00213
OG0001347	Syao.g_02725	Syaq.g_01063
OG0001351	Syao.g_00060	Syaq.g_00476
OG0001353	Syao.g_00439	Syaq.g_02379
OG0001354	Syao.g_00833	Syaq.g_02503
OG0001356	Syao.g_00301	Syaq.g_00127
OG0001358	Syao.g_01343	Syaq.g_02056
OG0001359	Syao.g_01234	Syaq.g_00699
OG0001360	Syao.g_00177	Syaq.g_00211
OG0001361	Syao.g_00182	Syaq.g_00216
OG0001364	Syao.g_01969	Syaq.g_00972
OG0001365	Syao.g_02441	Syaq.g_01259
OG0001366	Syao.g_01670	Syaq.g_01649
OG0001368	Syao.g_02118	Syaq.g_00708
OG0001369	Syao.g_02668	Syaq.g_01503
OG0001373	Syao.g_02291, Syao.g_02292	Syaq.g_01206
OG0001374	Syao.g_02300	Syaq.g_01198
OG0001375	Syao.g_01236	Syaq.g_00701
OG0001378	Syao.g_01732	Syaq.g_00506
OG0001379	Syao.g_01441	Syaq.g_00289
OG0001380	Syao.g_00360	Syaq.g_01915
OG0001382	Syao.g_00766	Syaq.g_00662
OG0001383	Syao.g_00885	Syaq.g_01587
OG0001383	Syao.g_01291	Syaq.g_01292
OG0001385	Syao.g_02288	Syaq.g_01209
OG0001386	Syao.g_02289	Syaq.g_01208
OG0001387	Syao.g_02290	Syaq.g_01207
OG0001388	Syao.g_02294	Syaq.g_01204
OG0001389	Syao.g_02295	Syaq.g_01203
OG0001390	Syao.g_02296	Syaq.g_01202
OG0001391	Syao.g_02297	Syaq.g_01201
OG0001392	Syao.g_02298	Syaq.g_01200
OG0001393	Syao.g_02299	Syaq.g_01199
OG0001394	Syao.g_00983	Syaq.g_02307
OG0001395	Syao.g_00470	Syaq.g_00045
OG0001396	Syao.g_02726	Syaq.g_01064
OG0001401	Syao.g_00434	Syaq.g_02383
OG0001402	Syao.g_01338	Syaq.g_02061
OG0001408	Syao.g_01384	Syaq.g_02125
OG0001416	Syao.g_01223	Syaq.g_00303
OG0001417	Syao.g_00657	Syaq.g_02502
OG0001418	Syao.g_00212	Syaq.g_00243
OG0001420	Syao.g_01403	Syaq.g_01833
OG0001429	Syao.g_00648	Syaq.g_02438
OG0001432	Syao.g_01219	Syaq.g_01862
OG0001433	Syao.g_00300	Syaq.g_00128
OG0001434	Syao.g_00988	Syaq.g_02312
OG0001435	Syao.g_00961	Syaq.g_02265
OG0001436	Syao.g_01990	Syaq.g_00966, Syaq.g_00967
OG0001438	Syao.g_02049	Syaq.g_00778
OG0001439	Syao.g_02026	Syaq.g_00863
OG0001441	Syao.g_01394	Syaq.g_01822
OG0001442	Syao.g_00738	Syaq.g_02322
OG0001443	Syao.g_02369	Syaq.g_01236
OG0001444	Syao.g_02664	Syaq.g_01042
OG0001447	Syao.g_02585	Syaq.g_01456
OG0001449	Syao.g_01691	Syaq.g_00698
OG0001452	Syao.g_02104	Syaq.g_00723
OG0001453	Syao.g_00814	Syaq.g_02522
OG0001454	Syao.g_01295	Syaq.g_01917
OG0001456	Syao.g_00708	Syaq.g_01196
OG0001457	Syao.g_00709	Syaq.g_01195
OG0001458	Syao.g_00710	Syaq.g_01194
OG0001460	Syao.g_00299	Syaq.g_00129
OG0001461	Syao.g_00788	Syaq.g_02163
OG0001462	Syao.g_02228	Syaq.g_01108
OG0001467	Syao.g_01225	Syaq.g_00354
OG0001470	Syao.g_02175	Syaq.g_00903
OG0001471	Syao.g_02031	Syaq.g_00859
OG0001473	Syao.g_00621	Syaq.g_02134
OG0001474	Syao.g_01870	Syaq.g_00552
OG0001475	Syao.g_02177	Syaq.g_00905
OG0001476	Syao.g_00691	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195
OG0001477	Syao.g_00408	Syaq.g_02599
OG0001479	Syao.g_01873	Syaq.g_00555
OG0001486	Syao.g_00125	Syaq.g_00251
OG0001487	Syao.g_00091	Syaq.g_00422
OG0001488	Syao.g_00190	Syaq.g_00224
OG0001489	Syao.g_01823	Syaq.g_00591, Syaq.g_02565
OG0001492	Syao.g_00268	Syaq.g_00158
OG0001493	Syao.g_00260	Syaq.g_00150
OG0001495	Syao.g_01803	Syaq.g_00659
OG0001496	Syao.g_00410	Syaq.g_02596
OG0001497	Syao.g_00409	Syaq.g_02598
OG0001498	Syao.g_01717	Syaq.g_00528
OG0001502	Syao.g_00526	Syaq.g_02407
OG0001505	Syao.g_01138	Syaq.g_00906
OG0001508	Syao.g_02174	Syaq.g_00902
OG0001510	Syao.g_01944	Syaq.g_01034
OG0001511	Syao.g_02593	Syaq.g_01478
OG0001512	Syao.g_01707	Syaq.g_01583
OG0001513	Syao.g_02457	Syaq.g_00998
OG0001514	Syao.g_00411	Syaq.g_02595
OG0001515	Syao.g_00626	Syaq.g_02585
OG0001516	Syao.g_00939	Syaq.g_02243
OG0001517	Syao.g_01876	Syaq.g_00558
OG0001518	Syao.g_02365	Syaq.g_01244
OG0001519	Syao.g_02371	Syaq.g_01234
OG0001520	Syao.g_01044	Syaq.g_01953
OG0001525	Syao.g_00881	Syaq.g_02129
OG0001527	Syao.g_00846	Syaq.g_01946
OG0001528	Syao.g_02176	Syaq.g_00904
OG0001529	Syao.g_02222	Syaq.g_01102
OG0001530	Syao.g_02591	Syaq.g_01480
OG0001532	Syao.g_00226	Syaq.g_00195
OG0001533	Syao.g_01731	Syaq.g_00470, Syaq.g_00508
OG0001534	Syao.g_00467	Syaq.g_00048
OG0001535	Syao.g_00448	Syaq.g_00065
OG0001536	Syao.g_00679	Syaq.g_02480
OG0001537	Syao.g_00977	Syaq.g_02301
OG0001538	Syao.g_00761	Syaq.g_02345
OG0001539	Syao.g_00956	Syaq.g_02261
OG0001540	Syao.g_02543	Syaq.g_01452
OG0001541	Syao.g_02518	Syaq.g_01387
OG0001542	Syao.g_02527	Syaq.g_01379
OG0001544	Syao.g_02370	Syaq.g_01235
OG0001545	Syao.g_02312	Syaq.g_01185
OG0001546	Syao.g_01397	Syaq.g_01825
OG0001547	Syao.g_00570	Syaq.g_02422
OG0001553	Syao.g_01510	Syaq.g_00368
OG0001554	Syao.g_00323	Syaq.g_01266
OG0001557	Syao.g_00984	Syaq.g_02308
OG0001558	Syao.g_02251	Syaq.g_01130
OG0001559	Syao.g_02590	Syaq.g_01481
OG0001560	Syao.g_02595	Syaq.g_01494
OG0001561	Syao.g_00454	Syaq.g_00059
OG0001562	Syao.g_00795	Syaq.g_00073
OG0001563	Syao.g_01841	Syaq.g_00608
OG0001564	Syao.g_01231	Syaq.g_02158
OG0001567	Syao.g_00571	Syaq.g_02421
OG0001568	Syao.g_00569	Syaq.g_02424
OG0001570	Syao.g_00286	Syaq.g_02417
OG0001573	Syao.g_00024	Syaq.g_02189, Syaq.g_01216, Syaq.g_00355
OG0001574	Syao.g_00848	Syaq.g_01944
OG0001575	Syao.g_00843	Syaq.g_01949
OG0001576	Syao.g_01474	Syaq.g_00326
OG0001577	Syao.g_00128	Syaq.g_00254
OG0001580	Syao.g_02425	Syaq.g_01275
OG0001588	Syao.g_01998	Syaq.g_00974
OG0001590	Syao.g_00889	Syaq.g_02076
OG0001591	Syao.g_00950	Syaq.g_02254
OG0001592	Syao.g_02426	Syaq.g_01274
OG0001605	Syao.g_01284	Syaq.g_01892
OG0001613	Syao.g_01854	Syaq.g_00582
OG0001614	Syao.g_02144	Syaq.g_01020
OG0001616	Syao.g_00174	Syaq.g_00208
OG0001617	Syao.g_01201	Syaq.g_02593
OG0001618	Syao.g_00282, Syao.g_01153	Syaq.g_00005, Syaq.g_00786
OG0001619	Syao.g_00690	Syaq.g_02469
OG0001620	Syao.g_01864	Syaq.g_00546
OG0001621	Syao.g_02103	Syaq.g_00724
OG0001622	Syao.g_02334	Syaq.g_01176
OG0001624	Syao.g_01257	Syaq.g_02116
OG0001625	Syao.g_02097	Syaq.g_00730
OG0001627	Syao.g_01698	Syaq.g_01735
OG0001634	Syao.g_00945	Syaq.g_02249
OG0001636	Syao.g_02229	Syaq.g_01109
OG0001637	Syao.g_01361	Syaq.g_01603
OG0001638	Syao.g_01684	Syaq.g_01660
OG0001640	Syao.g_00502	Syaq.g_02695
OG0001641	Syao.g_00816	Syaq.g_02520
OG0001642	Syao.g_00233	Syaq.g_02411
OG0001643	Syao.g_00899	Syaq.g_02087
OG0001646	Syao.g_01253	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616
OG0001646	Syao.g_01283	Syaq.g_01883
OG0001647	Syao.g_02073	Syaq.g_00753
OG0001652	Syao.g_02253	Syaq.g_01132
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Syaq.g_01505
OG0001654	Syao.g_01697	Syaq.g_01736
OG0001657	Syao.g_02491	Syaq.g_01413
OG0001658	Syao.g_02435	Syaq.g_01265
OG0001659	Syao.g_00020	Syaq.g_00199
OG0001671	Syao.g_02387	Syaq.g_01316
OG0001672	Syao.g_02631	Syaq.g_01545
OG0001673	Syao.g_02713	Syaq.g_01569
OG0001675	Syao.g_00802, Syao.g_01175	Syaq.g_02535
OG0001677	Syao.g_01850	Syaq.g_00578
OG0001678	Syao.g_01938	Syaq.g_00691
OG0001679	Syao.g_02566, Syao.g_02565	Syaq.g_02436
OG0001682	Syao.g_00483	Syaq.g_00034
OG0001692	Syao.g_01508	Syaq.g_00366
OG0001693	Syao.g_00389	Syaq.g_02678
OG0001694	Syao.g_02061	Syaq.g_00765
OG0001695	Syao.g_02308	Syaq.g_01191
OG0001700	Syao.g_00307	Syaq.g_02420
OG0001703	Syao.g_00034	Syaq.g_01765
OG0001715	Syao.g_00278	Syaq.g_01875
OG0001729	Syao.g_01711	Syaq.g_01589
OG0001730	Syao.g_01008	Syaq.g_01591
OG0001731	Syao.g_01603	Syaq.g_01717
OG0001732	Syao.g_02197, Syao.g_00232	Syaq.g_00173
OG0001733	Syao.g_00310	Syaq.g_02256
OG0001735	Syao.g_00929	Syaq.g_02236
OG0001737	Syao.g_02042	Syaq.g_00843
OG0001738	Syao.g_02011	Syaq.g_00879
OG0001739	Syao.g_02306	Syaq.g_01192
OG0001740	Syao.g_02310	Syaq.g_01188
OG0001748	Syao.g_02389	Syaq.g_01314
OG0001750	Syao.g_01324	Syaq.g_01507
OG0001751	Syao.g_02714	Syaq.g_01568
OG0001752	Syao.g_01694	Syaq.g_01593
OG0001753	Syao.g_02301	Syaq.g_00080
OG0001754	Syao.g_01363	Syaq.g_01598
OG0001755	Syao.g_00153	Syaq.g_01817
OG0001760	Syao.g_00294	Syaq.g_01336
OG0001761	Syao.g_00400	Syaq.g_02021
OG0001762	Syao.g_00809	Syaq.g_02528
OG0001763	Syao.g_00821	Syaq.g_02515
OG0001764	Syao.g_00565	Syaq.g_02427
OG0001765	Syao.g_02679	Syaq.g_02655
OG0001766	Syao.g_02036	Syaq.g_00854
OG0001767	Syao.g_01100	Syaq.g_00965
OG0001768	Syao.g_02533	Syaq.g_01373
OG0001783	Syao.g_01952	Syaq.g_01025
OG0001784	Syao.g_02662	Syaq.g_01512
OG0001785	Syao.g_01362	Syaq.g_01602
OG0001786	Syao.g_01584	Syaq.g_01698
OG0001787	Syao.g_01411	Syaq.g_01837
OG0001788	Syao.g_01414	Syaq.g_01840
OG0001789	Syao.g_01434	Syaq.g_00296
OG0001790	Syao.g_00134	Syaq.g_00260
OG0001791	Syao.g_01522	Syaq.g_00231
OG0001792	Syao.g_00275	Syaq.g_00165
OG0001794	Syao.g_00464	Syaq.g_00051
OG0001796	Syao.g_00440	Syaq.g_00071
OG0001797	Syao.g_00698	Syaq.g_02461
OG0001798	Syao.g_01332	Syaq.g_02064
OG0001799	Syao.g_00913	Syaq.g_02103
OG0001800	Syao.g_01529	Syaq.g_00346
OG0001801	Syao.g_01535	Syaq.g_00356
OG0001803	Syao.g_01615	Syaq.g_00495
OG0001804	Syao.g_01718	Syaq.g_00527
OG0001805	Syao.g_01352	Syaq.g_00719
OG0001806	Syao.g_02074	Syaq.g_00752
OG0001808	Syao.g_01964	Syaq.g_00979
OG0001809	Syao.g_02614	Syaq.g_01441
OG0001811	Syao.g_02525	Syaq.g_01381
OG0001812	Syao.g_02427	Syaq.g_01273
OG0001813	Syao.g_02360	Syaq.g_01230
OG0001814	Syao.g_02344	Syaq.g_01166
OG0001815	Syao.g_00732	Syaq.g_01155
OG0001816	Syao.g_00952	Syaq.g_02258
OG0001837	Syao.g_02388	Syaq.g_01315
OG0001838	Syao.g_02153	Syaq.g_01142
OG0001839	Syao.g_02233	Syaq.g_01113
OG0001840	Syao.g_02216	Syaq.g_01096
OG0001841	Syao.g_02209	Syaq.g_01087
OG0001843	Syao.g_02143	Syaq.g_01019
OG0001844	Syao.g_02142	Syaq.g_01018
OG0001845	Syao.g_02140	Syaq.g_01017
OG0001846	Syao.g_02577	Syaq.g_01464
OG0001847	Syao.g_02575	Syaq.g_01465
OG0001848	Syao.g_02571	Syaq.g_01469
OG0001849	Syao.g_02648	Syaq.g_01529
OG0001850	Syao.g_02634	Syaq.g_01542
OG0001851	Syao.g_02627	Syaq.g_01549
OG0001852	Syao.g_02626	Syaq.g_01550
OG0001853	Syao.g_02619	Syaq.g_01557
OG0001854	Syao.g_01703	Syaq.g_01578
OG0001856	Syao.g_01580	Syaq.g_01694
OG0001857	Syao.g_01583	Syaq.g_01697
OG0001858	Syao.g_01608	Syaq.g_01722
OG0001859	Syao.g_00046	Syaq.g_01753
OG0001860	Syao.g_00032	Syaq.g_01767
OG0001861	Syao.g_00119	Syaq.g_01779
OG0001862	Syao.g_00107	Syaq.g_01791
OG0001863	Syao.g_00101	Syaq.g_01797
OG0001864	Syao.g_01420	Syaq.g_01850
OG0001865	Syao.g_01030	Syaq.g_01980
OG0001866	Syao.g_01058	Syaq.g_02004
OG0001867	Syao.g_01056	Syaq.g_02019
OG0001868	Syao.g_01468	Syaq.g_00302
OG0001869	Syao.g_00129	Syaq.g_00255
OG0001870	Syao.g_00215	Syaq.g_00246
OG0001871	Syao.g_00207	Syaq.g_00240
OG0001872	Syao.g_00269	Syaq.g_00160
OG0001873	Syao.g_00173	Syaq.g_00207
OG0001874	Syao.g_00176	Syaq.g_00210
OG0001877	Syao.g_00627	Syaq.g_02586
OG0001878	Syao.g_00805	Syaq.g_02532
OG0001879	Syao.g_00811	Syaq.g_02525
OG0001880	Syao.g_00671	Syaq.g_02489
OG0001881	Syao.g_00672	Syaq.g_02488
OG0001882	Syao.g_00695	Syaq.g_02464
OG0001883	Syao.g_00713	Syaq.g_02455
OG0001884	Syao.g_00637	Syaq.g_01869
OG0001885	Syao.g_00586	Syaq.g_02432
OG0001886	Syao.g_00564	Syaq.g_02428
OG0001887	Syao.g_00200	Syaq.g_02279
OG0001888	Syao.g_00989	Syaq.g_02314
OG0001889	Syao.g_00772	Syaq.g_02355
OG0001890	Syao.g_00533	Syaq.g_02396
OG0001891	Syao.g_00528	Syaq.g_02402
OG0001892	Syao.g_00610	Syaq.g_02119
OG0001893	Syao.g_01331	Syaq.g_02065
OG0001894	Syao.g_00893	Syaq.g_02081
OG0001895	Syao.g_01532	Syaq.g_00351
OG0001896	Syao.g_01729	Syaq.g_00511
OG0001897	Syao.g_01867	Syaq.g_00549
OG0001898	Syao.g_01883	Syaq.g_00566
OG0001899	Syao.g_01816	Syaq.g_00619
OG0001900	Syao.g_02090	Syaq.g_00737
OG0001901	Syao.g_02089	Syaq.g_00738
OG0001902	Syao.g_02057	Syaq.g_00770
OG0001903	Syao.g_02048	Syaq.g_00779
OG0001904	Syao.g_01971	Syaq.g_00970
OG0001905	Syao.g_01961	Syaq.g_00982
OG0001906	Syao.g_02544	Syaq.g_01451
OG0001908	Syao.g_02521	Syaq.g_01385
OG0001909	Syao.g_02531	Syaq.g_01375
OG0001910	Syao.g_02393	Syaq.g_01311
OG0001912	Syao.g_02446	Syaq.g_01252
OG0001913	Syao.g_02448	Syaq.g_01250
OG0001914	Syao.g_01430	Syaq.g_02168
OG0001915	Syao.g_02195	Syaq.g_01158
OG0001917	Syao.g_00449	Syaq.g_00063
OG0001924	Syao.g_01347	Syaq.g_02038
OG0001925	Syao.g_01348	Syaq.g_02037
OG0001926	Syao.g_01349	Syaq.g_02036
OG0001927	Syao.g_01350	Syaq.g_02035
OG0001929	Syao.g_02202	Syaq.g_01080
OG0001932	Syao.g_02145	Syaq.g_01021
OG0001933	Syao.g_02587	Syaq.g_01484
OG0001934	Syao.g_02674	Syaq.g_01498
OG0001935	Syao.g_02624	Syaq.g_01552
OG0001937	Syao.g_01595	Syaq.g_01709
OG0001938	Syao.g_00030	Syaq.g_01769
OG0001939	Syao.g_01025	Syaq.g_02112
OG0001940	Syao.g_01046	Syaq.g_01966
OG0001941	Syao.g_01453	Syaq.g_00307
OG0001942	Syao.g_00531	Syaq.g_00280
OG0001943	Syao.g_00219	Syaq.g_00230
OG0001944	Syao.g_00203	Syaq.g_02418
OG0001946	Syao.g_00622	Syaq.g_02587
OG0001947	Syao.g_02380	Syaq.g_02697
OG0001948	Syao.g_00819	Syaq.g_02517
OG0001949	Syao.g_00662	Syaq.g_02498
OG0001950	Syao.g_00664	Syaq.g_02496
OG0001951	Syao.g_00673	Syaq.g_02487
OG0001952	Syao.g_00696	Syaq.g_02463
OG0001953	Syao.g_00697	Syaq.g_02462
OG0001954	Syao.g_00921	Syaq.g_02716
OG0001957	Syao.g_01326	Syaq.g_02070
OG0001958	Syao.g_00931	Syaq.g_02238
OG0001960	Syao.g_00094	Syaq.g_00437
OG0001961	Syao.g_02687	Syaq.g_00447
OG0001964	Syao.g_01926	Syaq.g_00678
OG0001966	Syao.g_02095	Syaq.g_00732
OG0001967	Syao.g_02093	Syaq.g_00734
OG0001968	Syao.g_02092	Syaq.g_00735
OG0001969	Syao.g_02029	Syaq.g_00861
OG0001970	Syao.g_02546	Syaq.g_01449
OG0001971	Syao.g_02529	Syaq.g_01377
OG0001972	Syao.g_02405	Syaq.g_01297
OG0001974	Syao.g_00320	Syaq.g_01268
OG0001975	Syao.g_01429	Syaq.g_02169
OG0001976	Syao.g_01319	Syaq.g_02167
OG0001979	Syao.g_00525	Syaq.g_02581
OG0001980	Syao.g_01887	Syaq.g_00565
OG0001981	Syao.g_00334	Syaq.g_02143
OG0001990	Syao.g_02311	Syaq.g_01187
OG0001993	Syao.g_01345	Syaq.g_02040
OG0001994	Syao.g_01346	Syaq.g_02039
OG0001996	Syao.g_02237	Syaq.g_01116
OG0001999	Syao.g_01650	Syaq.g_01624
OG0002000	Syao.g_01390	Syaq.g_01818
OG0002002	Syao.g_00270	Syaq.g_00161
OG0002003	Syao.g_01337	Syaq.g_02584
OG0002004	Syao.g_01556	Syaq.g_01894
OG0002008	Syao.g_00807	Syaq.g_02530
OG0002009	Syao.g_00980	Syaq.g_02303
OG0002010	Syao.g_00074	Syaq.g_00404
OG0002011	Syao.g_00258	Syaq.g_00521, Syaq.g_01903
OG0002012	Syao.g_00150	Syaq.g_01913
OG0002013	Syao.g_02640	Syaq.g_01537
OG0002015	Syao.g_01091	Syaq.g_00961
