Orthogroup	Syao	Syan
OG0001147	Syao.g_00095	Syan.g_02842
OG0001148	Syao.g_00038	Syan.g_02775
OG0001149	Syao.g_00039	Syan.g_02776
OG0001150	Syao.g_00040	Syan.g_02777
OG0001151	Syao.g_02706	Syan.g_02884
OG0001152	Syao.g_02707	Syan.g_02885
OG0001153	Syao.g_00083	Syan.g_02828
OG0001154	Syao.g_00084	Syan.g_02829
OG0001156	Syao.g_01744	Syan.g_02404
OG0001157	Syao.g_01743	Syan.g_02403
OG0001158	Syao.g_01742	Syan.g_02402
OG0001159	Syao.g_01741	Syan.g_02401
OG0001160	Syao.g_01579	Syan.g_01377
OG0001161	Syao.g_02373	Syan.g_01594
OG0001162	Syao.g_02650	Syan.g_02943
OG0001163	Syao.g_01571	Syan.g_01385
OG0001164	Syao.g_01564	Syan.g_01392
OG0001165	Syao.g_01559	Syan.g_01397
OG0001166	Syao.g_01673	Syan.g_01430
OG0001167	Syao.g_01006	Syan.g_00992
OG0001168	Syao.g_01648	Syan.g_01456
OG0001169	Syao.g_01646	Syan.g_01458
OG0001170	Syao.g_01644	Syan.g_01460
OG0001171	Syao.g_01632	Syan.g_01470
OG0001172	Syao.g_01914	Syan.g_02110
OG0001173	Syao.g_01915	Syan.g_02111
OG0001174	Syao.g_01923	Syan.g_02119
OG0001175	Syao.g_01924	Syan.g_02120
OG0001176	Syao.g_01799	Syan.g_02253
OG0001177	Syao.g_01802	Syan.g_02256
OG0001179	Syao.g_01768	Syan.g_02218
OG0001180	Syao.g_01833	Syan.g_02191
OG0001181	Syao.g_01829	Syan.g_02187
OG0001182	Syao.g_01820	Syan.g_02179
OG0001183	Syao.g_01851	Syan.g_02166
OG0001184	Syao.g_02264	Syan.g_01929
OG0001185	Syao.g_02147	Syan.g_01902
OG0001186	Syao.g_02173	Syan.g_01864
OG0001187	Syao.g_02171	Syan.g_01811
OG0001188	Syao.g_02169	Syan.g_01806
OG0001189	Syao.g_02215	Syan.g_01723
OG0001190	Syao.g_02436	Syan.g_01565
OG0001191	Syao.g_02449	Syan.g_01578
OG0001192	Syao.g_02367	Syan.g_01585
OG0001193	Syao.g_02284	Syan.g_01626
OG0001194	Syao.g_02285	Syan.g_01627
OG0001195	Syao.g_02286	Syan.g_01628
OG0001196	Syao.g_02341	Syan.g_01693
OG0001197	Syao.g_02343	Syan.g_01695
OG0001198	Syao.g_02158	Syan.g_01793
OG0001199	Syao.g_02623	Syan.g_02913
OG0001200	Syao.g_02625	Syan.g_02915
OG0001201	Syao.g_02601	Syan.g_02975
OG0001202	Syao.g_02461	Syan.g_03084
OG0001203	Syao.g_00296, Syao.g_01705	Syan.g_02426
OG0001204	Syao.g_02117	Syan.g_02097
OG0001205	Syao.g_01620	Syan.g_01337
OG0001206	Syao.g_02701, Syao.g_02702	Syan.g_02880
OG0001207	Syao.g_00035	Syan.g_02772
OG0001208	Syao.g_00026	Syan.g_02762
OG0001209	Syao.g_01415	Syan.g_01163
OG0001210	Syao.g_00882	Syan.g_00830
OG0001211	Syao.g_00861	Syan.g_00852
OG0001212	Syao.g_01001	Syan.g_01002
OG0001213	Syao.g_01322	Syan.g_01141
OG0001214	Syao.g_00896	Syan.g_00814
OG0001215	Syao.g_00700	Syan.g_00539
OG0001216	Syao.g_00492	Syan.g_00319
OG0001218	Syao.g_00092	Syan.g_02837
OG0001219	Syao.g_00651	Syan.g_00477
OG0001220	Syao.g_00393	Syan.g_00203
OG0001221	Syao.g_01657	Syan.g_01446
OG0001222	Syao.g_00687	Syan.g_00552
OG0001223	Syao.g_00820	Syan.g_00599
OG0001224	Syao.g_00427	Syan.g_00294
OG0001226	Syao.g_02633	Syan.g_02922
OG0001227	Syao.g_01047	Syan.g_00940
OG0001228	Syao.g_02256	Syan.g_01938
OG0001229	Syao.g_00220	Syan.g_02631
OG0001230	Syao.g_01503	Syan.g_01288
OG0001231	Syao.g_02254	Syan.g_01764
OG0001232	Syao.g_01664	Syan.g_01439
OG0001233	Syao.g_01643	Syan.g_01461
OG0001234	Syao.g_02035	Syan.g_01995
OG0001235	Syao.g_01863	Syan.g_02130
OG0001236	Syao.g_02261	Syan.g_01933
OG0001237	Syao.g_02265	Syan.g_01928
OG0001239	Syao.g_02620	Syan.g_02910
OG0001240	Syao.g_02669	Syan.g_02963
OG0001242	Syao.g_02576	Syan.g_02297
OG0001243	Syao.g_02584	Syan.g_02289
OG0001244	Syao.g_02477	Syan.g_03004
OG0001245	Syao.g_00362	Syan.g_00179
OG0001247	Syao.g_00390	Syan.g_00199
OG0001249	Syao.g_01882	Syan.g_02150
OG0001250	Syao.g_00556	Syan.g_00382
OG0001251	Syao.g_00641	Syan.g_00490
OG0001252	Syao.g_00507	Syan.g_00304
OG0001253	Syao.g_01220	Syan.g_00099
OG0001254	Syao.g_01426	Syan.g_01148
OG0001256	Syao.g_01572	Syan.g_01384
OG0001257	Syao.g_00414	Syan.g_00925
OG0001258	Syao.g_01561	Syan.g_01395
OG0001259	Syao.g_01645	Syan.g_01459
OG0001260	Syao.g_01623	Syan.g_01478
OG0001261	Syao.g_01814	Syan.g_02209
OG0001262	Syao.g_02213	Syan.g_01721
OG0001263	Syao.g_02541	Syan.g_02286
OG0001265	Syao.g_02574	Syan.g_02299
OG0001266	Syao.g_02465	Syan.g_03088
OG0001267	Syao.g_02063	Syan.g_02023
OG0001268	Syao.g_01871	Syan.g_02138
OG0001270	Syao.g_01733	Syan.g_02393
OG0001271	Syao.g_02685	Syan.g_02849
OG0001272	Syao.g_00120	Syan.g_02758
OG0001274	Syao.g_02401	Syan.g_01528
OG0001275	Syao.g_00806	Syan.g_00628
OG0001276	Syao.g_00450	Syan.g_00360
OG0001277	Syao.g_01334	Syan.g_00007
OG0001278	Syao.g_00265	Syan.g_02585
OG0001279	Syao.g_01528	Syan.g_01306
OG0001281	Syao.g_01454	Syan.g_01220
OG0001282	Syao.g_00037	Syan.g_02774
OG0001283	Syao.g_02335	Syan.g_01687
OG0001284	Syao.g_01587	Syan.g_01369
OG0001285	Syao.g_01010	Syan.g_00977
OG0001286	Syao.g_01835	Syan.g_02193
OG0001289	Syao.g_02649	Syan.g_02942
OG0001291	Syao.g_02551	Syan.g_02273
OG0001292	Syao.g_02111	Syan.g_02091
OG0001293	Syao.g_02091	Syan.g_02051
OG0001294	Syao.g_00948	Syan.g_00758
OG0001295	Syao.g_00878	Syan.g_00836
OG0001296	Syao.g_00163	Syan.g_02728
OG0001297	Syao.g_00159	Syan.g_02724
OG0001298	Syao.g_01043	Syan.g_00944
OG0001299	Syao.g_00942	Syan.g_00764
OG0001303	Syao.g_00649	Syan.g_00479
OG0001304	Syao.g_00466	Syan.g_00345
OG0001305	Syao.g_00382	Syan.g_00191
OG0001306	Syao.g_00141	Syan.g_02714
OG0001308	Syao.g_01500	Syan.g_01248
OG0001310	Syao.g_01681	Syan.g_01422
OG0001311	Syao.g_00452	Syan.g_00358
OG0001312	Syao.g_00635	Syan.g_00496
OG0001313	Syao.g_02692	Syan.g_02860
OG0001315	Syao.g_01853	Syan.g_02168
OG0001317	Syao.g_01701	Syan.g_02422
OG0001318	Syao.g_02099	Syan.g_02060
OG0001319	Syao.g_02075	Syan.g_02034
OG0001323	Syao.g_01392	Syan.g_01193
OG0001325	Syao.g_00487	Syan.g_00323
OG0001326	Syao.g_02293	Syan.g_01636
OG0001327	Syao.g_00953	Syan.g_00753
OG0001328	Syao.g_00198	Syan.g_02675
OG0001329	Syao.g_00876	Syan.g_00838
OG0001330	Syao.g_01444	Syan.g_01202
OG0001331	Syao.g_00042	Syan.g_02779
OG0001332	Syao.g_01244	Syan.g_00412
OG0001333	Syao.g_01649	Syan.g_01455
OG0001336	Syao.g_02336	Syan.g_01688
OG0001337	Syao.g_01884	Syan.g_02151
OG0001341	Syao.g_00602	Syan.g_00524
OG0001345	Syao.g_00179	Syan.g_02655
OG0001347	Syao.g_02725	Syan.g_01852
OG0001349	Syao.g_01074	Syan.g_01131
OG0001351	Syao.g_00060	Syan.g_02804
OG0001353	Syao.g_00439	Syan.g_00372
OG0001354	Syao.g_00833	Syan.g_00585
OG0001356	Syao.g_00301	Syan.g_00246
OG0001358	Syao.g_01343	Syan.g_00017
OG0001360	Syao.g_00177	Syan.g_02653
OG0001361	Syao.g_00182	Syan.g_02658
OG0001364	Syao.g_01969	Syan.g_01950
OG0001365	Syao.g_02441	Syan.g_01570
OG0001366	Syao.g_01670	Syan.g_01433
OG0001368	Syao.g_02118	Syan.g_02098
OG0001369	Syao.g_02668	Syan.g_02962
OG0001371	Syao.g_02638	Syan.g_02927
OG0001373	Syao.g_02291, Syao.g_02292	Syan.g_01635
OG0001374	Syao.g_02300	Syan.g_01644
OG0001376	Syao.g_00617	Syan.g_00511
OG0001377	Syao.g_00618	Syan.g_00510
OG0001378	Syao.g_01732	Syan.g_02392
OG0001379	Syao.g_01441	Syan.g_01206
OG0001380	Syao.g_00360	Syan.g_00442
OG0001382	Syao.g_00766	Syan.g_00680
OG0001383	Syao.g_00885	Syan.g_00826
OG0001383	Syao.g_01291	Syan.g_01507, Syan.g_02439
OG0001385	Syao.g_02288	Syan.g_01632
OG0001386	Syao.g_02289	Syan.g_01633
OG0001387	Syao.g_02290	Syan.g_01634
OG0001388	Syao.g_02294	Syan.g_01637
OG0001389	Syao.g_02295	Syan.g_01639
OG0001390	Syao.g_02296	Syan.g_01640
OG0001391	Syao.g_02297	Syan.g_01641
OG0001392	Syao.g_02298	Syan.g_01642
OG0001393	Syao.g_02299	Syan.g_01643
OG0001394	Syao.g_00983	Syan.g_00722
OG0001395	Syao.g_00470	Syan.g_00340
OG0001396	Syao.g_02726	Syan.g_01851
OG0001398	Syao.g_02641	Syan.g_02932
OG0001399	Syao.g_01861	Syan.g_02175
OG0001401	Syao.g_00434	Syan.g_00376
OG0001402	Syao.g_01338	Syan.g_00011
OG0001403	Syao.g_02235	Syan.g_01744
OG0001406	Syao.g_00616	Syan.g_00512
OG0001407	Syao.g_00519	Syan.g_00455
OG0001408	Syao.g_01384	Syan.g_00073
OG0001411	Syao.g_01079	Syan.g_01125
OG0001415	Syao.g_00999	Syan.g_01004
OG0001416	Syao.g_01223	Syan.g_00103
OG0001417	Syao.g_00657	Syan.g_00583
OG0001418	Syao.g_00212	Syan.g_02689
OG0001419	Syao.g_00520	Syan.g_00454
OG0001420	Syao.g_01403	Syan.g_01180
OG0001422	Syao.g_00284	Syan.g_00645
OG0001423	Syao.g_00722	Syan.g_01318
OG0001425	Syao.g_02366	Syan.g_01584
OG0001426	Syao.g_00517	Syan.g_01058
OG0001429	Syao.g_00648	Syan.g_00480
OG0001432	Syao.g_01219	Syan.g_00092
OG0001433	Syao.g_00300	Syan.g_00245
OG0001434	Syao.g_00988	Syan.g_00717
OG0001435	Syao.g_00961	Syan.g_00745
OG0001437	Syao.g_00998	Syan.g_01005
OG0001438	Syao.g_02049	Syan.g_02009
OG0001439	Syao.g_02026	Syan.g_01986
OG0001441	Syao.g_01394	Syan.g_01191
OG0001442	Syao.g_00738	Syan.g_00709
OG0001443	Syao.g_02369	Syan.g_01590
OG0001444	Syao.g_02664	Syan.g_02956
OG0001447	Syao.g_02585	Syan.g_02288
OG0001449	Syao.g_01691	Syan.g_02058
OG0001452	Syao.g_02104	Syan.g_02066
OG0001453	Syao.g_00814	Syan.g_00608
OG0001454	Syao.g_01295	Syan.g_00418
OG0001456	Syao.g_00708	Syan.g_01646
OG0001457	Syao.g_00709	Syan.g_01647
OG0001458	Syao.g_00710	Syan.g_01648
OG0001459	Syao.g_00583	Syan.g_02343
OG0001460	Syao.g_00299	Syan.g_00244
OG0001461	Syao.g_00788	Syan.g_00657
OG0001462	Syao.g_02228	Syan.g_01737
OG0001467	Syao.g_01225	Syan.g_00107
OG0001470	Syao.g_02175	Syan.g_01815
OG0001471	Syao.g_02031	Syan.g_01991
OG0001473	Syao.g_00621	Syan.g_00133
OG0001474	Syao.g_01870	Syan.g_02137
OG0001475	Syao.g_02177	Syan.g_01833
OG0001476	Syao.g_00691	Syan.g_00451, Syan.g_00421, Syan.g_02511
OG0001476	Syao.g_00324	Syan.g_00283
OG0001479	Syao.g_01873	Syan.g_02140
OG0001486	Syao.g_00125	Syan.g_02698
OG0001487	Syao.g_00091	Syan.g_02836
OG0001488	Syao.g_00190	Syan.g_02666
OG0001489	Syao.g_01823	Syan.g_02182
OG0001492	Syao.g_00268	Syan.g_02588
OG0001493	Syao.g_00260	Syan.g_02578
OG0001495	Syao.g_01803	Syan.g_02257
OG0001496	Syao.g_00410	Syan.g_01154
OG0001497	Syao.g_00409	Syan.g_01155
OG0001498	Syao.g_01717	Syan.g_02317
OG0001502	Syao.g_00526	Syan.g_00401
OG0001507	Syao.g_00874	Syan.g_02695
OG0001508	Syao.g_02174	Syan.g_01814
OG0001509	Syao.g_02727	Syan.g_01832
OG0001510	Syao.g_01944	Syan.g_01890
OG0001511	Syao.g_02593	Syan.g_02983
OG0001512	Syao.g_01707	Syan.g_02428
OG0001513	Syao.g_02457	Syan.g_03078
OG0001515	Syao.g_00626	Syan.g_00505
OG0001516	Syao.g_00939	Syan.g_00767
OG0001517	Syao.g_01876	Syan.g_02143
OG0001518	Syao.g_02365	Syan.g_01582
OG0001519	Syao.g_02371	Syan.g_01592
OG0001520	Syao.g_01044	Syan.g_00943
OG0001522	Syao.g_00568	Syan.g_00464
OG0001525	Syao.g_00881	Syan.g_00831
OG0001527	Syao.g_00846	Syan.g_00867
OG0001528	Syao.g_02176	Syan.g_01818
OG0001529	Syao.g_02222	Syan.g_01730
OG0001530	Syao.g_02591	Syan.g_02981
OG0001532	Syao.g_00226	Syan.g_02637
OG0001533	Syao.g_01731	Syan.g_02390
OG0001534	Syao.g_00467	Syan.g_00344
OG0001535	Syao.g_00448	Syan.g_00362
OG0001536	Syao.g_00679	Syan.g_00560
OG0001537	Syao.g_00977	Syan.g_00729
OG0001538	Syao.g_00761	Syan.g_00685
OG0001539	Syao.g_00956	Syan.g_00750
OG0001540	Syao.g_02543	Syan.g_02284
OG0001541	Syao.g_02518	Syan.g_03048
OG0001542	Syao.g_02527	Syan.g_03059
OG0001543	Syao.g_02382	Syan.g_03110
OG0001544	Syao.g_02370	Syan.g_01591
OG0001545	Syao.g_02312	Syan.g_01661
OG0001546	Syao.g_01397	Syan.g_01188
OG0001547	Syao.g_00570	Syan.g_00462
OG0001553	Syao.g_01510	Syan.g_01282
OG0001554	Syao.g_00323	Syan.g_00282
OG0001556	Syao.g_00311	Syan.g_00276
OG0001557	Syao.g_00984	Syan.g_00721
OG0001558	Syao.g_02251	Syan.g_01760
OG0001559	Syao.g_02590	Syan.g_02980
OG0001560	Syao.g_02595	Syan.g_02969
OG0001561	Syao.g_00454	Syan.g_00356
OG0001562	Syao.g_00795	Syan.g_00650
OG0001563	Syao.g_01841	Syan.g_02200
OG0001564	Syao.g_01231	Syan.g_00082
OG0001566	Syao.g_01198	Syan.g_01072
OG0001567	Syao.g_00571	Syan.g_00461
OG0001568	Syao.g_00569	Syan.g_00463
OG0001570	Syao.g_00286	Syan.g_00636
OG0001574	Syao.g_00848	Syan.g_00865
OG0001575	Syao.g_00843	Syan.g_00870
OG0001576	Syao.g_01474	Syan.g_01242
OG0001577	Syao.g_00128	Syan.g_02701
OG0001578	Syao.g_02304	Syan.g_01652
OG0001580	Syao.g_02425	Syan.g_01551
OG0001584	Syao.g_00746	Syan.g_00701
OG0001587	Syao.g_01693	Syan.g_01482
OG0001588	Syao.g_01998	Syan.g_02262
OG0001589	Syao.g_01639, Syao.g_01640	Syan.g_01463
OG0001590	Syao.g_00889	Syan.g_00821
OG0001591	Syao.g_00950	Syan.g_00756
OG0001592	Syao.g_02426	Syan.g_01552
OG0001614	Syao.g_02144	Syan.g_01905
OG0001616	Syao.g_00174	Syan.g_02649
OG0001617	Syao.g_01201	Syan.g_01033
OG0001618	Syao.g_00481	Syan.g_00329
OG0001618	Syao.g_00282, Syao.g_01153	Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syao.g_00690	Syan.g_00549
OG0001620	Syao.g_01864	Syan.g_02131
OG0001621	Syao.g_02103	Syan.g_02064
OG0001622	Syao.g_02334	Syan.g_01686
OG0001623	Syao.g_00405	Syan.g_00212
OG0001624	Syao.g_01257	Syan.g_00135
OG0001625	Syao.g_02097	Syan.g_02057
OG0001627	Syao.g_01698	Syan.g_02410
OG0001634	Syao.g_00945	Syan.g_00761
OG0001635	Syao.g_02183	Syan.g_01876
OG0001636	Syao.g_02229	Syan.g_01738
OG0001637	Syao.g_01361	Syan.g_01295
OG0001638	Syao.g_01684	Syan.g_01418
OG0001640	Syao.g_00502	Syan.g_00309
OG0001641	Syao.g_00816	Syan.g_00606
OG0001642	Syao.g_00233	Syan.g_02603
OG0001643	Syao.g_00899	Syan.g_00811
OG0001644	Syao.g_00474	Syan.g_00336
OG0001645	Syao.g_01270	Syan.g_00423
OG0001646	Syao.g_01253	Syan.g_00456
OG0001647	Syao.g_02073	Syan.g_02032
OG0001652	Syao.g_02253	Syan.g_01762
OG0001653	Syao.g_02697	Syan.g_02875
OG0001653	Syao.g_01290, Syao.g_02667	Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syao.g_01697	Syan.g_02409
OG0001655	Syao.g_02660	Syan.g_00416
OG0001657	Syao.g_02491	Syan.g_03019
OG0001658	Syao.g_02435	Syan.g_01564
OG0001659	Syao.g_00020	Syan.g_02642
OG0001660	Syao.g_02724	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001669	Syao.g_01817	Syan.g_02176
OG0001671	Syao.g_02387	Syan.g_01514
OG0001672	Syao.g_02631	Syan.g_02921
OG0001673	Syao.g_02713	Syan.g_02896
OG0001675	Syao.g_00802, Syao.g_01175	Syan.g_00632
OG0001677	Syao.g_01850	Syan.g_02165
OG0001678	Syao.g_01938	Syan.g_02109
OG0001679	Syao.g_02566, Syao.g_02565	Syan.g_02307
OG0001680	Syao.g_01679	Syan.g_01424
OG0001682	Syao.g_00483	Syan.g_00327
OG0001691	Syao.g_00729	Syan.g_01609
OG0001692	Syao.g_01508	Syan.g_01284
OG0001693	Syao.g_00389	Syan.g_00196
OG0001694	Syao.g_02061	Syan.g_02021
OG0001695	Syao.g_02308	Syan.g_01656
OG0001700	Syao.g_00307	Syan.g_00938
OG0001702	Syao.g_02655	Syan.g_02948
OG0001703	Syao.g_00034	Syan.g_02770
OG0001712	Syao.g_00712	Syan.g_00786
OG0001714	Syao.g_01099	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syao.g_00278	Syan.g_00415
OG0001717	Syao.g_02505	Syan.g_03034
OG0001728	Syao.g_02277	Syan.g_01799
OG0001729	Syao.g_01711	Syan.g_01506, Syan.g_02440
OG0001730	Syao.g_01008	Syan.g_00979
OG0001731	Syao.g_01603	Syan.g_01353
OG0001732	Syao.g_02197	Syan.g_01704
OG0001732	Syao.g_00232	Syan.g_02602
OG0001733	Syao.g_00310	Syan.g_00275
OG0001734	Syao.g_00421	Syan.g_00913
OG0001734	Syao.g_00418	Syan.g_02496
OG0001735	Syao.g_00929	Syan.g_00775
OG0001737	Syao.g_02042	Syan.g_02002
OG0001738	Syao.g_02011	Syan.g_01970
OG0001739	Syao.g_02306	Syan.g_01654
OG0001740	Syao.g_02310	Syan.g_01659
OG0001741	Syao.g_01258	Syan.g_00789
OG0001748	Syao.g_02389	Syan.g_01516
OG0001750	Syao.g_01324	Syan.g_01139
OG0001751	Syao.g_02714	Syan.g_02897
OG0001752	Syao.g_01694	Syan.g_01481
OG0001753	Syao.g_02301	Syan.g_01630
OG0001754	Syao.g_01363	Syan.g_01297
OG0001755	Syao.g_00153	Syan.g_02719
OG0001760	Syao.g_00294	Syan.g_00230
OG0001761	Syao.g_00400	Syan.g_00207
OG0001762	Syao.g_00809	Syan.g_00625
OG0001763	Syao.g_00821	Syan.g_00598
OG0001764	Syao.g_00565	Syan.g_00467
OG0001765	Syao.g_02679	Syan.g_00144
OG0001766	Syao.g_02036	Syan.g_01996
OG0001768	Syao.g_02533	Syan.g_03066
OG0001769	Syao.g_00916	Syan.g_00794
OG0001771	Syao.g_01406	Syan.g_01176
OG0001782	Syao.g_01965	Syan.g_01869
OG0001783	Syao.g_01952	Syan.g_01899
OG0001784	Syao.g_02662	Syan.g_02950
OG0001785	Syao.g_01362	Syan.g_01296
OG0001786	Syao.g_01584	Syan.g_01372
OG0001787	Syao.g_01411	Syan.g_01167
OG0001788	Syao.g_01414	Syan.g_01164
OG0001789	Syao.g_01434	Syan.g_01212
OG0001790	Syao.g_00134	Syan.g_02707
OG0001792	Syao.g_00275	Syan.g_02595
OG0001794	Syao.g_00464	Syan.g_00347
OG0001796	Syao.g_00440	Syan.g_00371
OG0001797	Syao.g_00698	Syan.g_00541
OG0001798	Syao.g_01332	Syan.g_00990, Syan.g_00005
OG0001799	Syao.g_00913	Syan.g_00797
OG0001800	Syao.g_01529	Syan.g_01305
OG0001801	Syao.g_01535	Syan.g_01293
OG0001803	Syao.g_01615	Syan.g_01341
OG0001804	Syao.g_01718	Syan.g_02318
OG0001805	Syao.g_01352	Syan.g_00039
OG0001806	Syao.g_02074	Syan.g_02033
OG0001808	Syao.g_01964	Syan.g_01948
OG0001809	Syao.g_02614	Syan.g_02903
OG0001811	Syao.g_02525	Syan.g_03056
OG0001812	Syao.g_02427	Syan.g_01553
OG0001813	Syao.g_02360	Syan.g_01613
OG0001815	Syao.g_00732	Syan.g_00525
OG0001816	Syao.g_00952	Syan.g_00754
OG0001837	Syao.g_02388	Syan.g_01515
OG0001838	Syao.g_02153	Syan.g_01772
OG0001839	Syao.g_02233	Syan.g_01742
OG0001840	Syao.g_02216	Syan.g_01724
OG0001841	Syao.g_02209	Syan.g_01717
OG0001843	Syao.g_02143	Syan.g_01906
OG0001844	Syao.g_02142	Syan.g_01907
OG0001845	Syao.g_02140	Syan.g_01911
OG0001846	Syao.g_02577	Syan.g_02296
OG0001847	Syao.g_02575	Syan.g_02298
OG0001848	Syao.g_02571	Syan.g_02302
OG0001849	Syao.g_02648	Syan.g_02941
OG0001850	Syao.g_02634	Syan.g_02923
OG0001851	Syao.g_02627	Syan.g_02917
OG0001852	Syao.g_02626	Syan.g_02916
OG0001853	Syao.g_02619	Syan.g_02909
OG0001854	Syao.g_01703	Syan.g_02424
OG0001856	Syao.g_01580	Syan.g_01376
OG0001857	Syao.g_01583	Syan.g_01373
OG0001858	Syao.g_01608	Syan.g_01347
OG0001859	Syao.g_00046	Syan.g_02783
OG0001860	Syao.g_00032	Syan.g_02768
OG0001861	Syao.g_00119	Syan.g_02757
OG0001862	Syao.g_00107	Syan.g_02745
OG0001863	Syao.g_00101	Syan.g_02739
OG0001864	Syao.g_01420	Syan.g_01158
OG0001865	Syao.g_01030	Syan.g_00957
OG0001866	Syao.g_01058	Syan.g_01019
OG0001867	Syao.g_01056	Syan.g_01021
OG0001868	Syao.g_01468	Syan.g_01217
OG0001869	Syao.g_00129	Syan.g_02702
OG0001870	Syao.g_00215	Syan.g_02692
OG0001871	Syao.g_00207	Syan.g_02684
OG0001872	Syao.g_00269	Syan.g_02589
OG0001873	Syao.g_00173	Syan.g_02648
OG0001874	Syao.g_00176	Syan.g_02651
OG0001877	Syao.g_00627	Syan.g_00504
OG0001878	Syao.g_00805	Syan.g_00629
OG0001879	Syao.g_00811	Syan.g_00621
OG0001880	Syao.g_00671	Syan.g_00569
OG0001881	Syao.g_00672	Syan.g_00568
OG0001882	Syao.g_00695	Syan.g_00544
OG0001883	Syao.g_00713	Syan.g_00529
OG0001884	Syao.g_00637	Syan.g_00494
OG0001885	Syao.g_00586	Syan.g_00473
OG0001886	Syao.g_00564	Syan.g_00468
OG0001887	Syao.g_00200	Syan.g_02677
OG0001888	Syao.g_00989	Syan.g_00716
OG0001889	Syao.g_00772	Syan.g_00674
OG0001890	Syao.g_00533	Syan.g_00394
OG0001891	Syao.g_00528	Syan.g_00399
OG0001892	Syao.g_00610	Syan.g_00516
OG0001893	Syao.g_01331	Syan.g_00004
OG0001894	Syao.g_00893	Syan.g_00817
OG0001895	Syao.g_01532	Syan.g_01300
OG0001896	Syao.g_01729	Syan.g_02388
OG0001897	Syao.g_01867	Syan.g_02134
OG0001898	Syao.g_01883	Syan.g_02153
OG0001899	Syao.g_01816	Syan.g_02211
OG0001900	Syao.g_02090	Syan.g_02049
OG0001901	Syao.g_02089	Syan.g_02048
OG0001902	Syao.g_02057	Syan.g_02017
OG0001903	Syao.g_02048	Syan.g_02008
OG0001904	Syao.g_01971	Syan.g_01952
OG0001905	Syao.g_01961	Syan.g_01942
OG0001906	Syao.g_02544	Syan.g_02282
OG0001908	Syao.g_02521	Syan.g_03050
OG0001909	Syao.g_02531	Syan.g_03064
OG0001910	Syao.g_02393	Syan.g_01520
OG0001912	Syao.g_02446	Syan.g_01575
OG0001913	Syao.g_02448	Syan.g_01577
OG0001914	Syao.g_01430	Syan.g_01144
OG0001915	Syao.g_02195	Syan.g_01702
OG0001917	Syao.g_00449	Syan.g_00361
OG0001924	Syao.g_01347	Syan.g_00021
OG0001925	Syao.g_01348	Syan.g_00022
OG0001926	Syao.g_01349	Syan.g_00023
OG0001927	Syao.g_01350	Syan.g_00024
OG0001929	Syao.g_02202	Syan.g_01710
OG0001932	Syao.g_02145	Syan.g_01904
OG0001933	Syao.g_02587	Syan.g_02976
OG0001934	Syao.g_02674	Syan.g_02968
OG0001935	Syao.g_02624	Syan.g_02914
OG0001936	Syao.g_01296	Syan.g_00425
OG0001937	Syao.g_01595	Syan.g_01361
OG0001938	Syao.g_00030	Syan.g_02766
OG0001939	Syao.g_01025	Syan.g_01324
OG0001940	Syao.g_01046	Syan.g_00941
OG0001941	Syao.g_01453	Syan.g_01221
OG0001942	Syao.g_00531	Syan.g_00396
OG0001943	Syao.g_00219	Syan.g_02630
OG0001944	Syao.g_00203	Syan.g_02679
OG0001947	Syao.g_02380	Syan.g_03108
OG0001948	Syao.g_00819	Syan.g_00600
OG0001949	Syao.g_00662	Syan.g_00578
OG0001950	Syao.g_00664	Syan.g_00576
OG0001951	Syao.g_00673	Syan.g_00567
OG0001952	Syao.g_00696	Syan.g_00543
OG0001953	Syao.g_00697	Syan.g_00542
OG0001954	Syao.g_00921	Syan.g_00547
OG0001955	Syao.g_00609	Syan.g_00517
OG0001957	Syao.g_01326	Syan.g_01137
OG0001958	Syao.g_00931	Syan.g_00773
OG0001960	Syao.g_00094	Syan.g_02840
OG0001961	Syao.g_02687	Syan.g_02851
OG0001962	Syao.g_02430	Syan.g_02328, Syan.g_01556
OG0001964	Syao.g_01926	Syan.g_02122
OG0001966	Syao.g_02095	Syan.g_02055
OG0001967	Syao.g_02093	Syan.g_02053
OG0001968	Syao.g_02092	Syan.g_02052
OG0001969	Syao.g_02029	Syan.g_01989
OG0001970	Syao.g_02546	Syan.g_02280
OG0001971	Syao.g_02529	Syan.g_03062
OG0001972	Syao.g_02405	Syan.g_01532
OG0001974	Syao.g_00320	Syan.g_00279
OG0001975	Syao.g_01429	Syan.g_01145
OG0001976	Syao.g_01319	Syan.g_01143
OG0001979	Syao.g_00525	Syan.g_00402
OG0001980	Syao.g_01887	Syan.g_02152
OG0001981	Syao.g_00334	Syan.g_00218
OG0001990	Syao.g_02311	Syan.g_01660
OG0001993	Syao.g_01345	Syan.g_00019
OG0001994	Syao.g_01346	Syan.g_00020
OG0001996	Syao.g_02237	Syan.g_01746
OG0001999	Syao.g_01650	Syan.g_01453
OG0002000	Syao.g_01390	Syan.g_01195
OG0002002	Syao.g_00270	Syan.g_02590
OG0002003	Syao.g_01337	Syan.g_00010
OG0002008	Syao.g_00807	Syan.g_00627
OG0002009	Syao.g_00980	Syan.g_00726
