Orthogroup	Syao	Prbk
OG0001131	Syao.g_01387	Prbk.g_00627
OG0001132	Syao.g_01221	Prbk.g_02595
OG0001133	Syao.g_01333	Prbk.g_02613
OG0001134	Syao.g_01428	Prbk.g_02195
OG0001135	Syao.g_01424	Prbk.g_02197
OG0001136	Syao.g_00126	Prbk.g_01021
OG0001137	Syao.g_00194	Prbk.g_00155
OG0001138	Syao.g_00227	Prbk.g_00137
OG0001139	Syao.g_00225	Prbk.g_00135
OG0001140	Syao.g_00224	Prbk.g_00134
OG0001141	Syao.g_00254	Prbk.g_00133
OG0001142	Syao.g_00253	Prbk.g_00132
OG0001143	Syao.g_00243	Prbk.g_01504
OG0001144	Syao.g_00276	Prbk.g_00188
OG0001145	Syao.g_01446	Prbk.g_01194
OG0001146	Syao.g_01455	Prbk.g_01178
OG0001147	Syao.g_00095	Prbk.g_02120
OG0001148	Syao.g_00038	Prbk.g_02051
OG0001149	Syao.g_00039	Prbk.g_02050
OG0001150	Syao.g_00040	Prbk.g_02049
OG0001151	Syao.g_02706	Prbk.g_02037
OG0001152	Syao.g_02707	Prbk.g_02036
OG0001153	Syao.g_00083	Prbk.g_01217
OG0001154	Syao.g_00084	Prbk.g_01216
OG0001155	Syao.g_01747	Prbk.g_02004
OG0001156	Syao.g_01744	Prbk.g_02001
OG0001157	Syao.g_01743	Prbk.g_02596
OG0001158	Syao.g_01742	Prbk.g_02000
OG0001159	Syao.g_01741	Prbk.g_01999
OG0001160	Syao.g_01579	Prbk.g_00934
OG0001161	Syao.g_02373	Prbk.g_02593
OG0001162	Syao.g_02650	Prbk.g_01788
OG0001163	Syao.g_01571	Prbk.g_00920
OG0001164	Syao.g_01564	Prbk.g_00915
OG0001165	Syao.g_01559	Prbk.g_00912
OG0001166	Syao.g_01673	Prbk.g_01438
OG0001167	Syao.g_01006	Prbk.g_01417
OG0001168	Syao.g_01648	Prbk.g_01415
OG0001169	Syao.g_01646	Prbk.g_01413
OG0001170	Syao.g_01644	Prbk.g_01411
OG0001171	Syao.g_01632	Prbk.g_01401
OG0001172	Syao.g_01914	Prbk.g_01908
OG0001173	Syao.g_01915	Prbk.g_01909
OG0001174	Syao.g_01923	Prbk.g_01917
OG0001175	Syao.g_01924	Prbk.g_01918
OG0001176	Syao.g_01799	Prbk.g_00991
OG0001177	Syao.g_01802	Prbk.g_00993
OG0001178	Syao.g_01541	Prbk.g_00901
OG0001179	Syao.g_01768	Prbk.g_00962
OG0001180	Syao.g_01833	Prbk.g_00804
OG0001181	Syao.g_01829	Prbk.g_00808
OG0001182	Syao.g_01820	Prbk.g_00817
OG0001183	Syao.g_01851	Prbk.g_00845
OG0001184	Syao.g_02264	Prbk.g_00521
OG0001185	Syao.g_02147	Prbk.g_00231
OG0001186	Syao.g_02173	Prbk.g_01568
OG0001187	Syao.g_02171	Prbk.g_01572
OG0001188	Syao.g_02169	Prbk.g_01576
OG0001189	Syao.g_02215	Prbk.g_01598
OG0001190	Syao.g_02436	Prbk.g_02160
OG0001191	Syao.g_02449	Prbk.g_02173
OG0001192	Syao.g_02367	Prbk.g_02180
OG0001193	Syao.g_02284	Prbk.g_02218
OG0001194	Syao.g_02285	Prbk.g_02224
OG0001195	Syao.g_02286	Prbk.g_02225
OG0001196	Syao.g_02341	Prbk.g_02261
OG0001197	Syao.g_02343	Prbk.g_02263
OG0001198	Syao.g_02158	Prbk.g_02275
OG0001199	Syao.g_02623	Prbk.g_01314
OG0001200	Syao.g_02625	Prbk.g_01312
OG0001201	Syao.g_02601	Prbk.g_00010
OG0001202	Syao.g_02461	Prbk.g_01254
OG0001203	Syao.g_00296, Syao.g_01705	Prbk.g_01519
OG0001204	Syao.g_02117	Prbk.g_01013
OG0001205	Syao.g_01620	Prbk.g_00318
OG0001206	Syao.g_02701, Syao.g_02702	Prbk.g_02089
OG0001207	Syao.g_00035	Prbk.g_02053
OG0001208	Syao.g_00026	Prbk.g_02063
OG0001209	Syao.g_01415	Prbk.g_01083
OG0001210	Syao.g_00882	Prbk.g_01095
OG0001211	Syao.g_00861	Prbk.g_01892
OG0001212	Syao.g_01001	Prbk.g_01140
OG0001213	Syao.g_01322	Prbk.g_02623
OG0001214	Syao.g_00896	Prbk.g_02633
OG0001215	Syao.g_00700	Prbk.g_01816
OG0001216	Syao.g_00492	Prbk.g_00616
OG0001218	Syao.g_00092	Prbk.g_01205
OG0001219	Syao.g_00651	Prbk.g_02367
OG0001220	Syao.g_00393	Prbk.g_02559
OG0001221	Syao.g_01657	Prbk.g_02420
OG0001222	Syao.g_00687	Prbk.g_02189
OG0001223	Syao.g_00820	Prbk.g_02299
OG0001224	Syao.g_00427	Prbk.g_00060
OG0001226	Syao.g_02633	Prbk.g_01682
OG0001227	Syao.g_01047	Prbk.g_02022
OG0001228	Syao.g_02256	Prbk.g_00183
OG0001229	Syao.g_00220	Prbk.g_00923
OG0001230	Syao.g_01503	Prbk.g_00249
OG0001231	Syao.g_02254	Prbk.g_01637
OG0001232	Syao.g_01664	Prbk.g_01433
OG0001233	Syao.g_01643	Prbk.g_01410
OG0001234	Syao.g_02035	Prbk.g_01921
OG0001235	Syao.g_01863	Prbk.g_00996
OG0001236	Syao.g_02261	Prbk.g_00517
OG0001237	Syao.g_02265	Prbk.g_00524
OG0001238	Syao.g_02451	Prbk.g_02174
OG0001239	Syao.g_02620	Prbk.g_01317
OG0001240	Syao.g_02669	Prbk.g_00027
OG0001242	Syao.g_02576	Prbk.g_00200
OG0001243	Syao.g_02584	Prbk.g_00541
OG0001245	Syao.g_00362	Prbk.g_01693
OG0001247	Syao.g_00390	Prbk.g_02509
OG0001249	Syao.g_01882	Prbk.g_00865
OG0001250	Syao.g_00556	Prbk.g_02538
OG0001252	Syao.g_00507	Prbk.g_00065
OG0001253	Syao.g_01220	Prbk.g_01700
OG0001254	Syao.g_01426	Prbk.g_02196
OG0001255	Syao.g_00920	Prbk.g_01776
OG0001258	Syao.g_01561	Prbk.g_00914
OG0001259	Syao.g_01645	Prbk.g_01412
OG0001260	Syao.g_01623	Prbk.g_01382
OG0001261	Syao.g_01814	Prbk.g_00953
OG0001262	Syao.g_02213	Prbk.g_01595
OG0001263	Syao.g_02541	Prbk.g_00543
OG0001265	Syao.g_02574	Prbk.g_00198
OG0001266	Syao.g_02465	Prbk.g_01250
OG0001267	Syao.g_02063	Prbk.g_00417
OG0001268	Syao.g_01871	Prbk.g_00877
OG0001270	Syao.g_01733	Prbk.g_00330
OG0001271	Syao.g_02685	Prbk.g_02110
OG0001272	Syao.g_00120	Prbk.g_02067
OG0001274	Syao.g_02401	Prbk.g_00651
OG0001275	Syao.g_00806	Prbk.g_00570
OG0001276	Syao.g_00450	Prbk.g_00587
OG0001277	Syao.g_01334	Prbk.g_02247
OG0001278	Syao.g_00265	Prbk.g_00176
OG0001279	Syao.g_01528	Prbk.g_01933
OG0001281	Syao.g_01454	Prbk.g_01177
OG0001283	Syao.g_02335	Prbk.g_02256
OG0001285	Syao.g_01010	Prbk.g_01429
OG0001286	Syao.g_01835	Prbk.g_00802
OG0001288	Syao.g_02187	Prbk.g_01534
OG0001291	Syao.g_02551	Prbk.g_00553
OG0001292	Syao.g_02111	Prbk.g_01007
OG0001293	Syao.g_02091	Prbk.g_00381
OG0001294	Syao.g_00948	Prbk.g_00707
OG0001295	Syao.g_00878	Prbk.g_01098
OG0001297	Syao.g_00159	Prbk.g_01053
OG0001298	Syao.g_01043	Prbk.g_01114
OG0001302	Syao.g_02711	Prbk.g_01455
OG0001303	Syao.g_00649	Prbk.g_02365
OG0001308	Syao.g_01500	Prbk.g_00277
OG0001310	Syao.g_01681	Prbk.g_01444
OG0001311	Syao.g_00452	Prbk.g_00589
OG0001312	Syao.g_00635	Prbk.g_02354
OG0001313	Syao.g_02692	Prbk.g_02099
OG0001319	Syao.g_02075	Prbk.g_00407
OG0001323	Syao.g_01392	Prbk.g_01062
OG0001326	Syao.g_02293	Prbk.g_02231
OG0001328	Syao.g_00198	Prbk.g_02413
OG0001329	Syao.g_00876	Prbk.g_01661
OG0001330	Syao.g_01444	Prbk.g_01193
OG0001331	Syao.g_00042	Prbk.g_02047
OG0001332	Syao.g_01244	Prbk.g_02016
OG0001333	Syao.g_01649	Prbk.g_01416
OG0001335	Syao.g_01913	Prbk.g_00850
OG0001336	Syao.g_02336	Prbk.g_02257
OG0001337	Syao.g_01884, Syao.g_01893	Prbk.g_00859
OG0001340	Syao.g_01892	Prbk.g_00860
OG0001341	Syao.g_00602	Prbk.g_02519
OG0001347	Syao.g_02725	Prbk.g_01542
OG0001351	Syao.g_00060	Prbk.g_00300
OG0001353	Syao.g_00439	Prbk.g_02529
OG0001354	Syao.g_00833	Prbk.g_02308
OG0001357	Syao.g_00369	Prbk.g_00304
OG0001358	Syao.g_01343	Prbk.g_02607
OG0001360	Syao.g_00177	Prbk.g_00123
OG0001361	Syao.g_00182	Prbk.g_00102
OG0001365	Syao.g_02441	Prbk.g_02165
OG0001366	Syao.g_01670	Prbk.g_01435
OG0001369	Syao.g_02668	Prbk.g_00028
OG0001371	Syao.g_02638	Prbk.g_01361
OG0001372	Syao.g_00368	Prbk.g_01468
OG0001373	Syao.g_02292	Prbk.g_02230
OG0001374	Syao.g_02300	Prbk.g_02238
OG0001376	Syao.g_00617	Prbk.g_02183
OG0001377	Syao.g_00618	Prbk.g_02182
OG0001378	Syao.g_01732	Prbk.g_00337
OG0001379	Syao.g_01441	Prbk.g_01191
OG0001380	Syao.g_00360	Prbk.g_02564
OG0001382	Syao.g_00766	Prbk.g_00623
OG0001383	Syao.g_00885	Prbk.g_01513
OG0001385	Syao.g_02288	Prbk.g_02227
OG0001386	Syao.g_02289	Prbk.g_02228
OG0001387	Syao.g_02290	Prbk.g_02229
OG0001388	Syao.g_02294	Prbk.g_02232
OG0001389	Syao.g_02295	Prbk.g_02233
OG0001390	Syao.g_02296	Prbk.g_02234
OG0001391	Syao.g_02297	Prbk.g_02235
OG0001392	Syao.g_02298	Prbk.g_02236
OG0001393	Syao.g_02299	Prbk.g_02237
OG0001394	Syao.g_00983	Prbk.g_02437
OG0001395	Syao.g_00470	Prbk.g_00600
OG0001396	Syao.g_02726	Prbk.g_01543
OG0001398	Syao.g_02641	Prbk.g_01694
OG0001399	Syao.g_01861	Prbk.g_00834, Prbk.g_00821
OG0001401	Syao.g_00434	Prbk.g_02533
OG0001402	Syao.g_01338	Prbk.g_02612
OG0001403	Syao.g_02235	Prbk.g_01618
OG0001405	Syao.g_01911	Prbk.g_00852
OG0001406	Syao.g_00616	Prbk.g_02184
OG0001415	Syao.g_00999	Prbk.g_01135
OG0001416	Syao.g_01223	Prbk.g_01180
OG0001418	Syao.g_00212	Prbk.g_01925
OG0001422	Syao.g_00284	Prbk.g_02082
OG0001423	Syao.g_00722	Prbk.g_02679, Prbk.g_01945
OG0001425	Syao.g_02366	Prbk.g_02177
OG0001426	Syao.g_00517	Prbk.g_02030
OG0001434	Syao.g_00988	Prbk.g_02441
OG0001435	Syao.g_00961	Prbk.g_02392
OG0001436	Syao.g_01990	Prbk.g_00496, Prbk.g_00497
OG0001437	Syao.g_00998	Prbk.g_01136
OG0001438	Syao.g_02049	Prbk.g_00432
OG0001441	Syao.g_01394	Prbk.g_01064
OG0001442	Syao.g_00738	Prbk.g_02445
OG0001443	Syao.g_02369	Prbk.g_00922
OG0001444	Syao.g_02664	Prbk.g_01493
OG0001449	Syao.g_01691	Prbk.g_01465
OG0001461	Syao.g_00788	Prbk.g_00296
OG0001462	Syao.g_02228	Prbk.g_01611
OG0001470	Syao.g_02175	Prbk.g_01566
OG0001474	Syao.g_01870	Prbk.g_00878
OG0001475	Syao.g_02177	Prbk.g_01564
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Prbk.g_00148
OG0001477	Syao.g_00408	Prbk.g_01756
OG0001479	Syao.g_01873	Prbk.g_00875
OG0001487	Syao.g_00091	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syao.g_00190	Prbk.g_00159
OG0001489	Syao.g_01823	Prbk.g_00813
OG0001495	Syao.g_01803	Prbk.g_00994
OG0001496	Syao.g_00410	Prbk.g_01752
OG0001497	Syao.g_00409	Prbk.g_01755
OG0001498	Syao.g_01717	Prbk.g_00363
OG0001508	Syao.g_02174	Prbk.g_01567
OG0001509	Syao.g_02727	Prbk.g_01547, Prbk.g_01545, Prbk.g_00223
OG0001510	Syao.g_01944	Prbk.g_01485
OG0001511	Syao.g_02593	Prbk.g_00003
OG0001512	Syao.g_01707	Prbk.g_01517
OG0001514	Syao.g_00411	Prbk.g_01751
OG0001515	Syao.g_00626	Prbk.g_01809
OG0001516	Syao.g_00939	Prbk.g_00716
OG0001517	Syao.g_01876	Prbk.g_00872
OG0001518	Syao.g_02365	Prbk.g_02176
OG0001519	Syao.g_02371	Prbk.g_02187
OG0001525	Syao.g_00881	Prbk.g_02665
OG0001527	Syao.g_00846	Prbk.g_01878
OG0001528	Syao.g_02176	Prbk.g_01570
OG0001529	Syao.g_02222	Prbk.g_01605
OG0001530	Syao.g_02591	Prbk.g_00005
OG0001532	Syao.g_00226	Prbk.g_00136
OG0001533	Syao.g_01731	Prbk.g_01687, Prbk.g_00338
OG0001534	Syao.g_00467	Prbk.g_00597
OG0001535	Syao.g_00448	Prbk.g_00585
OG0001536	Syao.g_00679	Prbk.g_02328
OG0001537	Syao.g_00977	Prbk.g_02428
OG0001538	Syao.g_00761	Prbk.g_02473
OG0001539	Syao.g_00956	Prbk.g_02579
OG0001540	Syao.g_02543	Prbk.g_00545
OG0001541	Syao.g_02518	Prbk.g_00787
OG0001542	Syao.g_02527	Prbk.g_01276
OG0001543	Syao.g_02382	Prbk.g_00673
OG0001544	Syao.g_02370	Prbk.g_02186
OG0001545	Syao.g_02312	Prbk.g_02246
OG0001553	Syao.g_01510	Prbk.g_00256
OG0001558	Syao.g_02251	Prbk.g_01634
OG0001559	Syao.g_02590	Prbk.g_00006
OG0001560	Syao.g_02595	Prbk.g_00019
OG0001561	Syao.g_00454	Prbk.g_00591
OG0001562	Syao.g_00795	Prbk.g_00577
OG0001563	Syao.g_01841	Prbk.g_00945
OG0001572	Syao.g_00721	Prbk.g_01332
OG0001574	Syao.g_00848	Prbk.g_01880
OG0001575	Syao.g_00843	Prbk.g_01875
OG0001576	Syao.g_01474	Prbk.g_01168
OG0001577	Syao.g_00128	Prbk.g_01023
OG0001579	Syao.g_01907	Prbk.g_00856
OG0001580	Syao.g_02425	Prbk.g_02149
OG0001588	Syao.g_01998	Prbk.g_00504
OG0001589	Syao.g_01639, Syao.g_01640	Prbk.g_01408
OG0001590	Syao.g_00889	Prbk.g_02557
OG0001591	Syao.g_00950	Prbk.g_02583
OG0001592	Syao.g_02426	Prbk.g_02150
OG0001605	Syao.g_01284	Prbk.g_01656
OG0001614	Syao.g_02144	Prbk.g_00229
OG0001616	Syao.g_00174	Prbk.g_01500
OG0001617	Syao.g_01201	Prbk.g_01955
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Prbk.g_00609
OG0001619	Syao.g_00690	Prbk.g_02338
OG0001620	Syao.g_01864	Prbk.g_00886
OG0001621	Syao.g_02103	Prbk.g_00370
OG0001622	Syao.g_02334	Prbk.g_02255
OG0001627	Syao.g_01698	Prbk.g_02008
OG0001634	Syao.g_00945	Prbk.g_00710
OG0001635	Syao.g_02182, Syao.g_02183	Prbk.g_02658
OG0001636	Syao.g_02229	Prbk.g_01612
OG0001637	Syao.g_01361	Prbk.g_01392
OG0001638	Syao.g_01684	Prbk.g_01446
OG0001640	Syao.g_00502	Prbk.g_00069
OG0001641	Syao.g_00816	Prbk.g_02294
OG0001642	Syao.g_00233	Prbk.g_02555
OG0001643	Syao.g_00899	Prbk.g_02636
OG0001652	Syao.g_02253	Prbk.g_01636
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Prbk.g_00030
OG0001654	Syao.g_01697	Prbk.g_02007
OG0001655	Syao.g_02660	Prbk.g_00356, Prbk.g_00692
OG0001656	Syao.g_01908	Prbk.g_00855
OG0001657	Syao.g_02491	Prbk.g_00762
OG0001658	Syao.g_02435	Prbk.g_02159
OG0001671	Syao.g_02387	Prbk.g_00666
OG0001672	Syao.g_02631	Prbk.g_01306
OG0001673	Syao.g_02713	Prbk.g_01367
OG0001675	Syao.g_00802, Syao.g_01175	Prbk.g_00574, Prbk.g_00576
OG0001676	Syao.g_01895	Prbk.g_00858
OG0001677	Syao.g_01850	Prbk.g_00846
OG0001691	Syao.g_00729	Prbk.g_02381
OG0001692	Syao.g_01508	Prbk.g_00254
OG0001693	Syao.g_00389	Prbk.g_00358
OG0001694	Syao.g_02061	Prbk.g_00419
OG0001695	Syao.g_02308	Prbk.g_02241
OG0001702	Syao.g_02655	Prbk.g_01293
OG0001703	Syao.g_00034	Prbk.g_02054
OG0001712	Syao.g_00712	Prbk.g_02521
OG0001715	Syao.g_00278	Prbk.g_01712
OG0001728	Syao.g_02277	Prbk.g_01565
OG0001729	Syao.g_01711	Prbk.g_01511
OG0001730	Syao.g_01008	Prbk.g_01377
OG0001731	Syao.g_01603	Prbk.g_01992
OG0001732	Syao.g_02197, Syao.g_00232	Prbk.g_01507
OG0001734	Syao.g_00421, Syao.g_00418	Prbk.g_02553
OG0001735	Syao.g_00929	Prbk.g_00724
OG0001737	Syao.g_02042	Prbk.g_00437
OG0001738	Syao.g_02011	Prbk.g_00470
OG0001740	Syao.g_02310	Prbk.g_02244
OG0001748	Syao.g_02389	Prbk.g_00664
OG0001750	Syao.g_01324	Prbk.g_00032
OG0001751	Syao.g_02714	Prbk.g_01366
OG0001752	Syao.g_01694	Prbk.g_01380
OG0001753	Syao.g_02301, Syao.g_01364	Prbk.g_01386
OG0001754	Syao.g_01363	Prbk.g_01389
OG0001755	Syao.g_00153	Prbk.g_01058
OG0001760	Syao.g_00294	Prbk.g_02382
OG0001761	Syao.g_00400	Prbk.g_01847
OG0001762	Syao.g_00809	Prbk.g_00567
OG0001763	Syao.g_00821	Prbk.g_02300
OG0001764	Syao.g_00565	Prbk.g_02374
OG0001765	Syao.g_02679	Prbk.g_02590
OG0001766	Syao.g_02036	Prbk.g_00447
OG0001767	Syao.g_01100	Prbk.g_00495
OG0001768	Syao.g_02533	Prbk.g_01269
OG0001783	Syao.g_01952	Prbk.g_00234
OG0001784	Syao.g_02662	Prbk.g_00037
OG0001785	Syao.g_01362	Prbk.g_01390, Prbk.g_01391
OG0001786	Syao.g_01584	Prbk.g_01976
OG0001787	Syao.g_01411	Prbk.g_01079
OG0001788	Syao.g_01414	Prbk.g_01082
OG0001789	Syao.g_01434	Prbk.g_01184
OG0001790	Syao.g_00134	Prbk.g_01030
OG0001791	Syao.g_01522	Prbk.g_00150
OG0001792	Syao.g_00275	Prbk.g_00187
OG0001794	Syao.g_00464	Prbk.g_01724
OG0001796	Syao.g_00440	Prbk.g_00579
OG0001797	Syao.g_00698	Prbk.g_02345
OG0001798	Syao.g_01332	Prbk.g_02614
OG0001799	Syao.g_00913	Prbk.g_02653
OG0001800	Syao.g_01529	Prbk.g_01936
OG0001801	Syao.g_01535	Prbk.g_00245
OG0001803	Syao.g_01615	Prbk.g_00322
OG0001804	Syao.g_01718	Prbk.g_00362
OG0001805	Syao.g_01352	Prbk.g_01002
OG0001806	Syao.g_02074	Prbk.g_00408
OG0001808	Syao.g_01964	Prbk.g_00509
OG0001809	Syao.g_02614	Prbk.g_00556
OG0001811	Syao.g_02525	Prbk.g_01279
OG0001812	Syao.g_02427	Prbk.g_02151
OG0001813	Syao.g_02360	Prbk.g_02206
OG0001814	Syao.g_02344	Prbk.g_02264
OG0001815	Syao.g_00732	Prbk.g_02273
OG0001837	Syao.g_02388	Prbk.g_00665
OG0001838	Syao.g_02153	Prbk.g_02286
OG0001839	Syao.g_02233	Prbk.g_01616
OG0001840	Syao.g_02216	Prbk.g_01599
OG0001841	Syao.g_02209	Prbk.g_01591
OG0001843	Syao.g_02143	Prbk.g_00228
OG0001844	Syao.g_02142	Prbk.g_00227
OG0001845	Syao.g_02140	Prbk.g_00221
OG0001846	Syao.g_02577	Prbk.g_00201
OG0001847	Syao.g_02575	Prbk.g_00199
OG0001848	Syao.g_02571	Prbk.g_00195
OG0001849	Syao.g_02648	Prbk.g_01298
OG0001850	Syao.g_02634	Prbk.g_01305
OG0001851	Syao.g_02627	Prbk.g_01310
OG0001852	Syao.g_02626	Prbk.g_01311
OG0001853	Syao.g_02619	Prbk.g_01318
OG0001854	Syao.g_01703	Prbk.g_01370
OG0001856	Syao.g_01580	Prbk.g_00935
OG0001857	Syao.g_01583	Prbk.g_00938
OG0001858	Syao.g_01608	Prbk.g_01995
OG0001859	Syao.g_00046	Prbk.g_02043
OG0001860	Syao.g_00032	Prbk.g_02055
OG0001861	Syao.g_00119	Prbk.g_02068
OG0001862	Syao.g_00107	Prbk.g_02080
OG0001863	Syao.g_00101	Prbk.g_01864
OG0001864	Syao.g_01420	Prbk.g_01093
OG0001865	Syao.g_01030	Prbk.g_01127
OG0001866	Syao.g_01058	Prbk.g_01152
OG0001867	Syao.g_01056	Prbk.g_01162
OG0001868	Syao.g_01468	Prbk.g_01181
OG0001869	Syao.g_00129	Prbk.g_01024
OG0001870	Syao.g_00215	Prbk.g_01016
OG0001871	Syao.g_00207	Prbk.g_00145
OG0001872	Syao.g_00269	Prbk.g_00180
OG0001873	Syao.g_00173	Prbk.g_01499
OG0001874	Syao.g_00176	Prbk.g_00124
OG0001877	Syao.g_00627	Prbk.g_01808
OG0001878	Syao.g_00805	Prbk.g_00571
OG0001879	Syao.g_00811	Prbk.g_00563
OG0001880	Syao.g_00671	Prbk.g_02321
OG0001881	Syao.g_00672	Prbk.g_02322
OG0001882	Syao.g_00695	Prbk.g_02342
OG0001883	Syao.g_00713	Prbk.g_02347
OG0001884	Syao.g_00637	Prbk.g_02356
OG0001885	Syao.g_00586	Prbk.g_02369
OG0001886	Syao.g_00564	Prbk.g_02373
OG0001887	Syao.g_00200	Prbk.g_02412
OG0001888	Syao.g_00989	Prbk.g_02454
OG0001889	Syao.g_00772	Prbk.g_02482
OG0001890	Syao.g_00533	Prbk.g_02545
OG0001891	Syao.g_00528	Prbk.g_02549
OG0001892	Syao.g_00610	Prbk.g_02562
OG0001893	Syao.g_01331	Prbk.g_02615
OG0001894	Syao.g_00893	Prbk.g_02630
OG0001895	Syao.g_01532	Prbk.g_01939
OG0001896	Syao.g_01729	Prbk.g_00340
OG0001897	Syao.g_01867	Prbk.g_00880
OG0001898	Syao.g_01883	Prbk.g_00863
OG0001899	Syao.g_01816	Prbk.g_00955
OG0001900	Syao.g_02090	Prbk.g_00382
OG0001901	Syao.g_02089	Prbk.g_00383
OG0001902	Syao.g_02057	Prbk.g_00424
OG0001903	Syao.g_02048	Prbk.g_00433
OG0001904	Syao.g_01971	Prbk.g_00501
OG0001905	Syao.g_01961	Prbk.g_00511
OG0001906	Syao.g_02544	Prbk.g_00546
OG0001908	Syao.g_02521	Prbk.g_00788
OG0001909	Syao.g_02531	Prbk.g_01271
OG0001910	Syao.g_02393	Prbk.g_00660
OG0001912	Syao.g_02446	Prbk.g_02170
OG0001913	Syao.g_02448	Prbk.g_02172
OG0001914	Syao.g_01430	Prbk.g_02200
OG0001929	Syao.g_02202	Prbk.g_01584
OG0001932	Syao.g_02145	Prbk.g_00230
OG0001933	Syao.g_02587	Prbk.g_00008
OG0001934	Syao.g_02674	Prbk.g_00023
OG0001935	Syao.g_02624	Prbk.g_01313
OG0001936	Syao.g_01296	Prbk.g_01469
OG0001937	Syao.g_01595	Prbk.g_01984
OG0001938	Syao.g_00030	Prbk.g_02057
OG0001939	Syao.g_01025	Prbk.g_02683
OG0001940	Syao.g_01046	Prbk.g_01113
OG0001941	Syao.g_01453	Prbk.g_01176
OG0001943	Syao.g_00219	Prbk.g_00151
OG0001944	Syao.g_00203	Prbk.g_01669
OG0001946	Syao.g_00622	Prbk.g_01803
OG0001947	Syao.g_02380	Prbk.g_00071
OG0001948	Syao.g_00819	Prbk.g_02298
OG0001949	Syao.g_00662	Prbk.g_02312
OG0001950	Syao.g_00664	Prbk.g_02314
OG0001951	Syao.g_00673	Prbk.g_02323
OG0001952	Syao.g_00696	Prbk.g_02343
OG0001953	Syao.g_00697	Prbk.g_02344
OG0001954	Syao.g_00921	Prbk.g_02508
OG0001955	Syao.g_00609	Prbk.g_02552
OG0001956	Syao.g_01376	Prbk.g_02569
OG0001957	Syao.g_01326	Prbk.g_02620
OG0001958	Syao.g_00931	Prbk.g_00721
OG0001960	Syao.g_00094	Prbk.g_01200
OG0001961	Syao.g_02687	Prbk.g_02108
OG0001962	Syao.g_02430	Prbk.g_00698, Prbk.g_01371
OG0001964	Syao.g_01926	Prbk.g_01919
OG0001966	Syao.g_02095	Prbk.g_00377
OG0001967	Syao.g_02093	Prbk.g_00379
OG0001968	Syao.g_02092	Prbk.g_00380
OG0001969	Syao.g_02029	Prbk.g_00452
OG0001970	Syao.g_02546	Prbk.g_00548
OG0001971	Syao.g_02529	Prbk.g_01273
OG0001972	Syao.g_02405	Prbk.g_00647
OG0001973	Syao.g_02415	Prbk.g_02131, Prbk.g_02143
OG0001974	Syao.g_00320	Prbk.g_02157
OG0001975	Syao.g_01429	Prbk.g_02199
OG0001976	Syao.g_01319	Prbk.g_02201
OG0001996	Syao.g_02237	Prbk.g_01620
OG0001998	Syao.g_01370	Prbk.g_01395
OG0001999	Syao.g_01650	Prbk.g_01418
OG0002000	Syao.g_01390	Prbk.g_01060
OG0002001	Syao.g_02677	Prbk.g_01670
OG0002001	Syao.g_02352	Prbk.g_00108
OG0002002	Syao.g_00270	Prbk.g_00181
OG0002003	Syao.g_01337	Prbk.g_01813
OG0002004	Syao.g_01556	Prbk.g_01826
OG0002008	Syao.g_00807	Prbk.g_00569
OG0002009	Syao.g_00980	Prbk.g_02431
OG0002010	Syao.g_00074	Prbk.g_01224
OG0002011	Syao.g_00258	Prbk.g_00359
OG0002012	Syao.g_00150	Prbk.g_00830, Prbk.g_00306
OG0002013	Syao.g_02640	Prbk.g_00474
OG0002015	Syao.g_01091	Prbk.g_00490
OG0002016	Syao.g_02386	Prbk.g_00667
OG0002017	Syao.g_02281	Prbk.g_02215
OG0002018	Syao.g_02309	Prbk.g_02243
OG0002035	Syao.g_01368	Prbk.g_01741
OG0002038	Syao.g_00204	Prbk.g_00147
OG0002039	Syao.g_00189	Prbk.g_00160
OG0002040	Syao.g_00187	Prbk.g_00107
OG0002042	Syao.g_00668	Prbk.g_02318
OG0002043	Syao.g_00645	Prbk.g_02363
OG0002044	Syao.g_00793	Prbk.g_02528
OG0002046	Syao.g_02693	Prbk.g_02103
OG0002047	Syao.g_01714	Prbk.g_00366
OG0002048	Syao.g_01855	Prbk.g_00843
OG0002050	Syao.g_02083	Prbk.g_00399
OG0002051	Syao.g_02517	Prbk.g_00786
OG0002092	Syao.g_01357	Prbk.g_02434, Prbk.g_01975
OG0002111	Syao.g_00600	Prbk.g_02674
OG0002113	Syao.g_02232	Prbk.g_01615
OG0002114	Syao.g_01360	Prbk.g_01396
OG0002115	Syao.g_01565	Prbk.g_00916
OG0002117	Syao.g_00196	Prbk.g_00154
OG0002118	Syao.g_00230	Prbk.g_01509
OG0002120	Syao.g_00601	Prbk.g_01678
OG0002122	Syao.g_01336	Prbk.g_01814
OG0002124	Syao.g_00527	Prbk.g_02550
OG0002128	Syao.g_01425	Prbk.g_02198
OG0002130	Syao.g_01435	Prbk.g_01185
OG0002154	Syao.g_00867	Prbk.g_00540
OG0002159	Syao.g_02665	Prbk.g_01492
OG0002160	Syao.g_01628	Prbk.g_01356
OG0002166	Syao.g_00922, Syao.g_00199	Prbk.g_01818
