Orthogroup	Syao	Praq
OG0001178	Syao.g_01541	Praq.g_00923
OG0001179	Syao.g_01768	Praq.g_00895
OG0001180	Syao.g_01833	Praq.g_00874
OG0001181	Syao.g_01829	Praq.g_00870
OG0001182	Syao.g_01820	Praq.g_00863
OG0001183	Syao.g_01851	Praq.g_00728
OG0001184	Syao.g_02264	Praq.g_00744
OG0001185	Syao.g_02147	Praq.g_00758
OG0001186	Syao.g_02173	Praq.g_00684
OG0001187	Syao.g_02171	Praq.g_00688
OG0001188	Syao.g_02169	Praq.g_00690
OG0001189	Syao.g_02215	Praq.g_00707
OG0001190	Syao.g_02436	Praq.g_00711
OG0001191	Syao.g_02449	Praq.g_00721
OG0001192	Syao.g_02367	Praq.g_00390
OG0001193	Syao.g_02284	Praq.g_00400
OG0001194	Syao.g_02285	Praq.g_00401
OG0001195	Syao.g_02286	Praq.g_00402
OG0001196	Syao.g_02341	Praq.g_00415
OG0001197	Syao.g_02343	Praq.g_00416
OG0001198	Syao.g_02158	Praq.g_00423
OG0001199	Syao.g_02623	Praq.g_01929
OG0001200	Syao.g_02625	Praq.g_01927
OG0001201	Syao.g_02601	Praq.g_01895
OG0001202	Syao.g_02461	Praq.g_01803
OG0001203	Syao.g_00296, Syao.g_01705	Praq.g_01764
OG0001204	Syao.g_02117	Praq.g_01759
OG0001205	Syao.g_01620	Praq.g_01112
OG0001206	Syao.g_02701, Syao.g_02702	Praq.g_00512
OG0001207	Syao.g_00035	Praq.g_00528
OG0001208	Syao.g_00026	Praq.g_00533
OG0001209	Syao.g_01415	Praq.g_01067
OG0001210	Syao.g_00882	Praq.g_01062
OG0001211	Syao.g_00861	Praq.g_01052
OG0001212	Syao.g_01001	Praq.g_01006
OG0001213	Syao.g_01322	Praq.g_00973
OG0001214	Syao.g_00896	Praq.g_00965
OG0001215	Syao.g_00700	Praq.g_00819
OG0001216	Syao.g_00492	Praq.g_00585
OG0001218	Syao.g_00092	Praq.g_00630
OG0001219	Syao.g_00651	Praq.g_00658
OG0001220	Syao.g_00393	Praq.g_01449
OG0001221	Syao.g_01657	Praq.g_01501
OG0001222	Syao.g_00687	Praq.g_01540
OG0001223	Syao.g_00820	Praq.g_01566
OG0001224	Syao.g_00427	Praq.g_01615
OG0001226	Syao.g_02633	Praq.g_01642
OG0001227	Syao.g_01047	Praq.g_01661
OG0001228	Syao.g_02256	Praq.g_01378
OG0001229	Syao.g_00220	Praq.g_00173
OG0001230	Syao.g_01503	Praq.g_00286
OG0001231	Syao.g_02254	Praq.g_00003
OG0001232	Syao.g_01664	Praq.g_00474
OG0001233	Syao.g_01643	Praq.g_00454
OG0001234	Syao.g_02035	Praq.g_00936
OG0001235	Syao.g_01863	Praq.g_00926
OG0001236	Syao.g_02261	Praq.g_00741
OG0001237	Syao.g_02265	Praq.g_00745
OG0001238	Syao.g_02451	Praq.g_00722
OG0001239	Syao.g_02620	Praq.g_01932
OG0001240	Syao.g_02669	Praq.g_01910
OG0001242	Syao.g_02576	Praq.g_01884
OG0001243	Syao.g_02584	Praq.g_01878
OG0001244	Syao.g_02477	Praq.g_01862
OG0001245	Syao.g_00362	Praq.g_01163
OG0001247	Syao.g_00390	Praq.g_00812
OG0001249	Syao.g_01882	Praq.g_00647
OG0001250	Syao.g_00556	Praq.g_01438
OG0001251	Syao.g_00641	Praq.g_01474
OG0001252	Syao.g_00507	Praq.g_01610
OG0001253	Syao.g_01220	Praq.g_01662
OG0001254	Syao.g_01426	Praq.g_01302
OG0001255	Syao.g_00920	Praq.g_01317
OG0001256	Syao.g_01572	Praq.g_00384
OG0001257	Syao.g_00414	Praq.g_00002
OG0001259	Syao.g_01645	Praq.g_00456
OG0001260	Syao.g_01623	Praq.g_00440
OG0001261	Syao.g_01814	Praq.g_00887
OG0001262	Syao.g_02213	Praq.g_00705
OG0001263	Syao.g_02541	Praq.g_01875
OG0001265	Syao.g_02574	Praq.g_01885
OG0001266	Syao.g_02465	Praq.g_01799
OG0001267	Syao.g_02063	Praq.g_01723
OG0001268	Syao.g_01871	Praq.g_01206
OG0001270	Syao.g_01733	Praq.g_01123
OG0001271	Syao.g_02685	Praq.g_00523
OG0001272	Syao.g_00120	Praq.g_00537
OG0001274	Syao.g_02401	Praq.g_00832
OG0001275	Syao.g_00806	Praq.g_01575
OG0001276	Syao.g_00450	Praq.g_01594
OG0001277	Syao.g_01334	Praq.g_01651
OG0001278	Syao.g_00265	Praq.g_01383
OG0001281	Syao.g_01454	Praq.g_00138
OG0001282	Syao.g_00037	Praq.g_00178
OG0001283	Syao.g_02335	Praq.g_00197
OG0001284	Syao.g_01587	Praq.g_00364
OG0001285	Syao.g_01010	Praq.g_00471
OG0001288	Syao.g_02187	Praq.g_00773
OG0001289	Syao.g_02649	Praq.g_01916
OG0001291	Syao.g_02551	Praq.g_01868
OG0001292	Syao.g_02111	Praq.g_01754
OG0001293	Syao.g_02091	Praq.g_01742
OG0001294	Syao.g_00948	Praq.g_01165
OG0001295	Syao.g_00878	Praq.g_00517
OG0001296	Syao.g_00163	Praq.g_01093
OG0001297	Syao.g_00159	Praq.g_01088
OG0001298	Syao.g_01043	Praq.g_01026
OG0001299	Syao.g_00942	Praq.g_00795
OG0001302	Syao.g_02711	Praq.g_00656
OG0001303	Syao.g_00649	Praq.g_01579
OG0001304	Syao.g_00466	Praq.g_01604
OG0001305	Syao.g_00382	Praq.g_01623
OG0001306	Syao.g_00141	Praq.g_01319
OG0001308	Syao.g_01500	Praq.g_00304
OG0001310	Syao.g_01681	Praq.g_00485
OG0001311	Syao.g_00452	Praq.g_01596
OG0001312	Syao.g_00635	Praq.g_01529
OG0001315	Syao.g_01853	Praq.g_01942
OG0001317	Syao.g_01701	Praq.g_01768
OG0001318	Syao.g_02099	Praq.g_01747
OG0001319	Syao.g_02075	Praq.g_01731
OG0001323	Syao.g_01392	Praq.g_01083
OG0001325	Syao.g_00487	Praq.g_00588
OG0001326	Syao.g_02293	Praq.g_00846
OG0001327	Syao.g_00953	Praq.g_01634
OG0001328	Syao.g_00198	Praq.g_01660
OG0001329	Syao.g_00876	Praq.g_01294
OG0001330	Syao.g_01444	Praq.g_00111
OG0001331	Syao.g_00042	Praq.g_00183
OG0001332	Syao.g_01244	Praq.g_00337
OG0001333	Syao.g_01649	Praq.g_00460
OG0001335	Syao.g_01913	Praq.g_00732
OG0001336	Syao.g_02336	Praq.g_00412
OG0001340	Syao.g_01892	Praq.g_01674
OG0001341	Syao.g_00602	Praq.g_00620
OG0001343	Syao.g_01235	Praq.g_01471
OG0001345	Syao.g_00179	Praq.g_01352
OG0001351	Syao.g_00060	Praq.g_00503
OG0001356	Syao.g_00301	Praq.g_00067
OG0001358	Syao.g_01343	Praq.g_00982
OG0001359	Syao.g_01234	Praq.g_01472
OG0001360	Syao.g_00177	Praq.g_01663
OG0001361	Syao.g_00182	Praq.g_01349
OG0001364	Syao.g_01969	Praq.g_00734
OG0001365	Syao.g_02441	Praq.g_00715
OG0001369	Syao.g_02668	Praq.g_01911
OG0001371	Syao.g_02638	Praq.g_00808
OG0001372	Syao.g_00368	Praq.g_00629
OG0001373	Syao.g_02291, Syao.g_02292	Praq.g_00847
OG0001374	Syao.g_02300	Praq.g_00839
OG0001375	Syao.g_01236	Praq.g_01470
OG0001376	Syao.g_00617	Praq.g_01628
OG0001377	Syao.g_00618	Praq.g_01629
OG0001378	Syao.g_01732	Praq.g_01272
OG0001380	Syao.g_00360	Praq.g_00163
OG0001382	Syao.g_00766	Praq.g_00016
OG0001385	Syao.g_02288	Praq.g_00850
OG0001386	Syao.g_02289	Praq.g_00849
OG0001387	Syao.g_02290	Praq.g_00848
OG0001388	Syao.g_02294	Praq.g_00845
OG0001389	Syao.g_02295	Praq.g_00844
OG0001390	Syao.g_02296	Praq.g_00843
OG0001391	Syao.g_02297	Praq.g_00842
OG0001392	Syao.g_02298	Praq.g_00841
OG0001393	Syao.g_02299	Praq.g_00840
OG0001395	Syao.g_00470	Praq.g_01606
OG0001399	Syao.g_01861	Praq.g_00934
OG0001403	Syao.g_02235	Praq.g_01233
OG0001405	Syao.g_01911	Praq.g_01676
OG0001406	Syao.g_00616	Praq.g_01627
OG0001407	Syao.g_00519	Praq.g_01640
OG0001408	Syao.g_01384	Praq.g_01646, Praq.g_01645
OG0001415	Syao.g_00999	Praq.g_01771
OG0001416	Syao.g_01223	Praq.g_00508
OG0001417	Syao.g_00657	Praq.g_00519, Praq.g_00520
OG0001418	Syao.g_00212	Praq.g_00813
OG0001419	Syao.g_00520	Praq.g_01641
OG0001420	Syao.g_01403	Praq.g_01280
OG0001422	Syao.g_00284	Praq.g_00021
OG0001423	Syao.g_00722	Praq.g_00859
OG0001425	Syao.g_02366	Praq.g_00389
OG0001429	Syao.g_00648	Praq.g_00659
OG0001432	Syao.g_01219	Praq.g_00377
OG0001433	Syao.g_00300	Praq.g_00066
OG0001434	Syao.g_00988	Praq.g_01509
OG0001435	Syao.g_00961	Praq.g_01486
OG0001437	Syao.g_00998	Praq.g_01772
OG0001438	Syao.g_02049	Praq.g_01709
OG0001439	Syao.g_02026	Praq.g_01695
OG0001441	Syao.g_01394	Praq.g_01081
OG0001442	Syao.g_00738	Praq.g_00613
OG0001447	Syao.g_02585	Praq.g_01877
OG0001452	Syao.g_02104	Praq.g_01476
OG0001453	Syao.g_00814	Praq.g_01569
OG0001454	Syao.g_01295	Praq.g_01656
OG0001456	Syao.g_00708	Praq.g_01310
OG0001457	Syao.g_00709	Praq.g_01311
OG0001458	Syao.g_00710	Praq.g_01312
OG0001459	Syao.g_00583	Praq.g_00092
OG0001462	Syao.g_02228	Praq.g_01238
OG0001467	Syao.g_01225	Praq.g_00648
OG0001468	Syao.g_00604	Praq.g_01632
OG0001470	Syao.g_02175	Praq.g_00199
OG0001471	Syao.g_02031	Praq.g_00380
OG0001473	Syao.g_00621	Praq.g_00685
OG0001474	Syao.g_01870	Praq.g_01205
OG0001475	Syao.g_02177	Praq.g_00201
OG0001479	Syao.g_01873	Praq.g_01208
OG0001486	Syao.g_00125	Praq.g_01331
OG0001492	Syao.g_00268	Praq.g_01380
OG0001493	Syao.g_00260	Praq.g_01388
OG0001502	Syao.g_00526	Praq.g_00643
OG0001507	Syao.g_00874	Praq.g_01957
OG0001508	Syao.g_02174	Praq.g_00198
OG0001520	Syao.g_01044	Praq.g_01151, Praq.g_01150
OG0001522	Syao.g_00568	Praq.g_01430
OG0001526	Syao.g_02559	Praq.g_00953
OG0001528	Syao.g_02176	Praq.g_00200
OG0001546	Syao.g_01397	Praq.g_01078
OG0001553	Syao.g_01510	Praq.g_00291
OG0001554	Syao.g_00323	Praq.g_00386
OG0001566	Syao.g_01198	Praq.g_00805
OG0001572	Syao.g_00721	Praq.g_00078
OG0001584	Syao.g_00746	Praq.g_01521
OG0001587	Syao.g_01693	Praq.g_00955
OG0001588	Syao.g_01998	Praq.g_00270
OG0001605	Syao.g_01284	Praq.g_01587
OG0001613	Syao.g_01854	Praq.g_00726
OG0001625	Syao.g_02097	Praq.g_01745
OG0001627	Syao.g_01698	Praq.g_00628
OG0001647	Syao.g_02073	Praq.g_01730
OG0001701	Syao.g_02561	Praq.g_00952
OG0001712	Syao.g_00712	Praq.g_01133
OG0001775	Syao.g_00655	Praq.g_01643
OG0001924	Syao.g_01347	Praq.g_00559
OG0001925	Syao.g_01348	Praq.g_00558
OG0001926	Syao.g_01349	Praq.g_00557
OG0001927	Syao.g_01350	Praq.g_00556
OG0001993	Syao.g_01345	Praq.g_00561
OG0001994	Syao.g_01346	Praq.g_00560
OG0002111	Syao.g_00600	Praq.g_01011
OG0002156	Syao.g_01358	Praq.g_01252, Praq.g_01253
OG0002364	Syao.g_00647	Praq.g_00660
OG0002559	Syao.g_01196	Praq.g_01403
OG0002628	Syao.g_01958	Praq.g_00837
OG0002896	Syao.g_01170	Praq.g_00210
OG0003027	Syao.g_01992	Praq.g_00240
