Orthogroup	Syao	Syai
OG0001182	Syao.g_01820	Syai.g_00423
OG0001183	Syao.g_01851	Syai.g_00429
OG0001184	Syao.g_02264	Syai.g_00156
OG0001185	Syao.g_02147	Syai.g_00117
OG0001186	Syao.g_02173	Syai.g_00084
OG0001187	Syao.g_02171	Syai.g_00081
OG0001188	Syao.g_02169	Syai.g_00078
OG0001189	Syao.g_02215	Syai.g_00061
OG0001190	Syao.g_02436	Syai.g_02776
OG0001191	Syao.g_02449	Syai.g_02788
OG0001192	Syao.g_02367	Syai.g_02793
OG0001193	Syao.g_02284	Syai.g_02835
OG0001194	Syao.g_02285	Syai.g_02838
OG0001195	Syao.g_02286	Syai.g_02839
OG0001196	Syao.g_02341	Syai.g_02913
OG0001197	Syao.g_02343	Syai.g_02915
OG0001198	Syao.g_02158	Syai.g_02930
OG0001199	Syao.g_02623	Syai.g_02480
OG0001200	Syao.g_02625	Syai.g_02482
OG0001202	Syao.g_02461	Syai.g_02674
OG0001203	Syao.g_00296, Syao.g_01705	Syai.g_00540
OG0001204	Syao.g_02117	Syai.g_00312
OG0001205	Syao.g_01620	Syai.g_02212
OG0001206	Syao.g_02701, Syao.g_02702	Syai.g_00853
OG0001207	Syao.g_00035	Syai.g_00629
OG0001208	Syao.g_00026	Syai.g_00640
OG0001209	Syao.g_01415	Syai.g_00711
OG0001210	Syao.g_00882	Syai.g_00720
OG0001211	Syao.g_00861	Syai.g_00735
OG0001212	Syao.g_01001	Syai.g_00799
OG0001213	Syao.g_01322	Syai.g_01082
OG0001214	Syao.g_00896	Syai.g_01106
OG0001215	Syao.g_00700	Syai.g_01958
OG0001216	Syao.g_00492	Syai.g_01388
OG0001218	Syao.g_00092	Syai.g_00893
OG0001219	Syao.g_00651	Syai.g_01561
OG0001220	Syao.g_00393	Syai.g_02087
OG0001221	Syao.g_01657	Syai.g_01284
OG0001222	Syao.g_00687	Syai.g_01516
OG0001223	Syao.g_00820	Syai.g_01463
OG0001224	Syao.g_00427	Syai.g_02011
OG0001226	Syao.g_02633	Syai.g_01154
OG0001227	Syao.g_01047	Syai.g_02806
OG0001228	Syao.g_02256	Syai.g_02218
OG0001229	Syao.g_00220	Syai.g_01986
OG0001230	Syao.g_01503	Syai.g_00964
OG0001231	Syao.g_02254	Syai.g_00017
OG0001232	Syao.g_01664	Syai.g_02410
OG0001233	Syao.g_01643	Syai.g_02261
OG0001234	Syao.g_02035	Syai.g_00337
OG0001235	Syao.g_01863	Syai.g_00343
OG0001236	Syao.g_02261	Syai.g_00159
OG0001237	Syao.g_02265	Syai.g_00137
OG0001238	Syao.g_02451	Syai.g_02789
OG0001239	Syao.g_02620	Syai.g_02477
OG0001240	Syao.g_02669	Syai.g_02527
OG0001242	Syao.g_02576	Syai.g_02566
OG0001243	Syao.g_02584	Syai.g_02573
OG0001244	Syao.g_02477	Syai.g_02605
OG0001245	Syao.g_00362	Syai.g_02091
OG0001247	Syao.g_00390	Syai.g_01380
OG0001249	Syao.g_01882	Syai.g_00464
OG0001250	Syao.g_00556	Syai.g_02053
OG0001251	Syao.g_00641	Syai.g_02845
OG0001252	Syao.g_00507	Syai.g_02018
OG0001254	Syao.g_01426	Syai.g_01744
OG0001255	Syao.g_00920	Syai.g_01915
OG0001256	Syao.g_01572	Syai.g_02362
OG0001257	Syao.g_00414	Syai.g_00848
OG0001258	Syao.g_01561	Syai.g_02372
OG0001259	Syao.g_01645	Syai.g_02259
OG0001260	Syao.g_01623	Syai.g_02281
OG0001261	Syao.g_01814	Syai.g_00394
OG0001262	Syao.g_02213	Syai.g_00063
OG0001263	Syao.g_02541	Syai.g_02576
OG0001265	Syao.g_02574	Syai.g_02563
OG0001266	Syao.g_02465	Syai.g_02679
OG0001267	Syao.g_02063	Syai.g_00259
OG0001268	Syao.g_01871	Syai.g_00492
OG0001270	Syao.g_01733	Syai.g_02231
OG0001271	Syao.g_02685	Syai.g_00862
OG0001272	Syao.g_00120	Syai.g_00644
OG0001274	Syao.g_02401	Syai.g_02706
OG0001275	Syao.g_00806	Syai.g_01447
OG0001276	Syao.g_00450	Syai.g_01431
OG0001277	Syao.g_01334	Syai.g_02899
OG0001278	Syao.g_00265	Syai.g_01799
OG0001279	Syao.g_01528	Syai.g_00991
OG0001281	Syao.g_01454	Syai.g_02186
OG0001282	Syao.g_00037	Syai.g_00627
OG0001283	Syao.g_02335	Syai.g_02908
OG0001284	Syao.g_01587	Syai.g_02338
OG0001285	Syao.g_01010	Syai.g_02866
OG0001286	Syao.g_01835	Syai.g_00408
OG0001289	Syao.g_02649	Syai.g_02504
OG0001291	Syao.g_02551	Syai.g_02587
OG0001292	Syao.g_02111	Syai.g_00306
OG0001293	Syao.g_02091	Syai.g_00285
OG0001294	Syao.g_00948	Syai.g_01242
OG0001295	Syao.g_00878	Syai.g_00722
OG0001296	Syao.g_00163	Syai.g_00672
OG0001297	Syao.g_00159	Syai.g_00676
OG0001298	Syao.g_01043	Syai.g_00773
OG0001299	Syao.g_00942	Syai.g_01236
OG0001302	Syao.g_02711	Syai.g_01142
OG0001303	Syao.g_00649	Syai.g_01559
OG0001304	Syao.g_00466	Syai.g_01418
OG0001305	Syao.g_00382	Syai.g_02001
OG0001306	Syao.g_00141	Syai.g_02160
OG0001308	Syao.g_01500	Syai.g_00943
OG0001311	Syao.g_00452	Syai.g_01429
OG0001312	Syao.g_00635	Syai.g_01549
OG0001314	Syao.g_01276	Syai.g_01341, Syai.g_01810
OG0001315	Syao.g_01853	Syai.g_00427
OG0001317	Syao.g_01701	Syai.g_00534
OG0001318	Syao.g_02099	Syai.g_00293
OG0001319	Syao.g_02075	Syai.g_00270
OG0001323	Syao.g_01392	Syai.g_00685
OG0001325	Syao.g_00487	Syai.g_01392
OG0001326	Syao.g_02293	Syai.g_02856
OG0001327	Syao.g_00953	Syai.g_01250
OG0001328	Syao.g_00198	Syai.g_01278
OG0001330	Syao.g_01444	Syai.g_02167
OG0001331	Syao.g_00042	Syai.g_00622
OG0001332	Syao.g_01244	Syai.g_02293
OG0001333	Syao.g_01649	Syai.g_02255
OG0001335	Syao.g_01913	Syai.g_00439
OG0001336	Syao.g_02336	Syai.g_02909
OG0001337	Syao.g_01893	Syai.g_00452
OG0001338	Syao.g_01890	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001340	Syao.g_01892	Syai.g_00453
OG0001343	Syao.g_01235	Syai.g_02842
OG0001345	Syao.g_00179	Syai.g_02110
OG0001347	Syao.g_02725	Syai.g_02766
OG0001349	Syao.g_01074	Syai.g_02417
OG0001351	Syao.g_00060	Syai.g_00843
OG0001353	Syao.g_00439	Syai.g_02042
OG0001354	Syao.g_00833	Syai.g_01477
OG0001356	Syao.g_00301	Syai.g_02032
OG0001357	Syao.g_00369	Syai.g_00918, Syai.g_01612
OG0001359	Syao.g_01234	Syai.g_02841
OG0001360	Syao.g_00177	Syai.g_02107
OG0001361	Syao.g_00182	Syai.g_02113
OG0001364	Syao.g_01969	Syai.g_00173
OG0001366	Syao.g_01670	Syai.g_02403
OG0001368	Syao.g_02118	Syai.g_00313
OG0001373	Syao.g_02291, Syao.g_02292	Syai.g_02855
OG0001374	Syao.g_02300	Syai.g_02863
OG0001375	Syao.g_01236	Syai.g_02843
OG0001376	Syao.g_00617	Syai.g_02795
OG0001377	Syao.g_00618	Syai.g_02794
OG0001378	Syao.g_01732	Syai.g_02232
OG0001379	Syao.g_01441	Syai.g_02169
OG0001380	Syao.g_00360	Syai.g_01168
OG0001383	Syao.g_01291	Syai.g_02731
OG0001385	Syao.g_02288	Syai.g_02852
OG0001386	Syao.g_02289	Syai.g_02853
OG0001387	Syao.g_02290	Syai.g_02854
OG0001388	Syao.g_02294	Syai.g_02857
OG0001389	Syao.g_02295	Syai.g_02858
OG0001390	Syao.g_02296	Syai.g_02859
OG0001391	Syao.g_02297	Syai.g_02860
OG0001392	Syao.g_02298	Syai.g_02861
OG0001393	Syao.g_02299	Syai.g_02862
OG0001394	Syao.g_00983	Syai.g_01290
OG0001395	Syao.g_00470	Syai.g_01410
OG0001396	Syao.g_02726	Syai.g_02765
OG0001398	Syao.g_02641	Syai.g_01587
OG0001401	Syao.g_00434	Syai.g_02046, Syai.g_02047
OG0001402	Syao.g_01338	Syai.g_01070
OG0001405	Syao.g_01911	Syai.g_00441
OG0001406	Syao.g_00616	Syai.g_02796
OG0001407	Syao.g_00519	Syai.g_00701
OG0001408	Syao.g_01384	Syai.g_01831
OG0001416	Syao.g_01223	Syai.g_02183
OG0001417	Syao.g_00657	Syai.g_01478
OG0001419	Syao.g_00520	Syai.g_00702
OG0001420	Syao.g_01403	Syai.g_00697
OG0001422	Syao.g_00284	Syai.g_02171
OG0001423	Syao.g_00722	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Syao.g_02366	Syai.g_02792
OG0001432	Syao.g_01219	Syai.g_01943
OG0001433	Syao.g_00300	Syai.g_02031
OG0001435	Syao.g_00961	Syai.g_01256
OG0001436	Syao.g_01990	Syai.g_00179, Syai.g_00178
OG0001438	Syao.g_02049	Syai.g_00244
OG0001439	Syao.g_02026	Syai.g_00219
OG0001441	Syao.g_01394	Syai.g_00687
OG0001442	Syao.g_00738	Syai.g_01305
OG0001443	Syao.g_02369	Syai.g_02800
OG0001447	Syao.g_02585	Syai.g_02574
OG0001449	Syao.g_01691	Syai.g_00315
OG0001452	Syao.g_02104	Syai.g_00298
OG0001453	Syao.g_00814	Syai.g_01455
OG0001454	Syao.g_01295	Syai.g_01153
OG0001456	Syao.g_00708	Syai.g_02873
OG0001457	Syao.g_00709	Syai.g_02874
OG0001458	Syao.g_00710	Syai.g_02875
OG0001459	Syao.g_00583	Syai.g_01712
OG0001460	Syao.g_00299	Syai.g_02030
OG0001461	Syao.g_00788	Syai.g_01730
OG0001462	Syao.g_02228	Syai.g_00045
OG0001467	Syao.g_01225	Syai.g_01141
OG0001468	Syao.g_00604	Syai.g_01144
OG0001470	Syao.g_02175	Syai.g_02235
OG0001471	Syao.g_02031	Syai.g_00224
OG0001473	Syao.g_00621	Syai.g_01130
OG0001474	Syao.g_01870	Syai.g_00493
OG0001475	Syao.g_02177	Syai.g_02237
OG0001476	Syao.g_00691, Syao.g_02609, Syao.g_00324	Syai.g_02131
OG0001477	Syao.g_00408	Syai.g_01992
OG0001479	Syao.g_01873	Syai.g_00490
OG0001487	Syao.g_00091	Syai.g_00894
OG0001488	Syao.g_00190	Syai.g_02121
OG0001489	Syao.g_01823	Syai.g_00419
OG0001492	Syao.g_00268	Syai.g_01796
OG0001493	Syao.g_00260	Syai.g_01820
OG0001495	Syao.g_01803	Syai.g_00349
OG0001496	Syao.g_00410	Syai.g_01990
OG0001497	Syao.g_00409	Syai.g_01991
OG0001498	Syao.g_01717	Syai.g_00518
OG0001502	Syao.g_00526	Syai.g_02079
OG0001507	Syao.g_00874	Syai.g_01671
OG0001508	Syao.g_02174	Syai.g_02234
OG0001510	Syao.g_01944	Syai.g_00105
OG0001511	Syao.g_02593	Syai.g_02549
OG0001512	Syao.g_01707	Syai.g_00541
OG0001513	Syao.g_02457	Syai.g_00138
OG0001514	Syao.g_00411	Syai.g_01989
OG0001515	Syao.g_00626	Syai.g_01978
OG0001516	Syao.g_00939	Syai.g_01233
OG0001517	Syao.g_01876	Syai.g_00487
OG0001518	Syao.g_02365	Syai.g_02791
OG0001519	Syao.g_02371	Syai.g_02802
OG0001520	Syao.g_01044	Syai.g_00757
OG0001527	Syao.g_00846	Syai.g_00749
OG0001528	Syao.g_02176	Syai.g_02236
OG0001529	Syao.g_02222	Syai.g_00054
OG0001530	Syao.g_02591	Syai.g_02547
OG0001532	Syao.g_00226	Syai.g_01764
OG0001533	Syao.g_01731	Syai.g_00849, Syai.g_00821
OG0001534	Syao.g_00467	Syai.g_01417
OG0001535	Syao.g_00448	Syai.g_01433
OG0001536	Syao.g_00679	Syai.g_01508
OG0001537	Syao.g_00977	Syai.g_01285
OG0001538	Syao.g_00761	Syai.g_01326
OG0001539	Syao.g_00956	Syai.g_01252
OG0001540	Syao.g_02543	Syai.g_02578
OG0001541	Syao.g_02518	Syai.g_02646
OG0001542	Syao.g_02527	Syai.g_02655
OG0001543	Syao.g_02382	Syai.g_02692
OG0001544	Syao.g_02370	Syai.g_02801
OG0001545	Syao.g_02312	Syai.g_02898
OG0001547	Syao.g_00570	Syai.g_01580
OG0001554	Syao.g_00323	Syai.g_02774
OG0001556	Syao.g_00311	Syai.g_01757
OG0001557	Syao.g_00984	Syai.g_01291
OG0001558	Syao.g_02251	Syai.g_00020, Syai.g_00021
OG0001559	Syao.g_02590	Syai.g_02546
OG0001560	Syao.g_02595	Syai.g_02535
OG0001561	Syao.g_00454	Syai.g_01427
OG0001562	Syao.g_00795	Syai.g_01441
OG0001563	Syao.g_01841	Syai.g_00403
OG0001564	Syao.g_01231	Syai.g_02869
OG0001567	Syao.g_00571	Syai.g_01581
OG0001568	Syao.g_00569	Syai.g_01578
OG0001572	Syao.g_00721	Syai.g_00564
OG0001573	Syao.g_00024	Syai.g_02762
OG0001574	Syao.g_00848	Syai.g_00747
OG0001575	Syao.g_00843	Syai.g_00752
OG0001576	Syao.g_01474	Syai.g_00817
OG0001577	Syao.g_00128	Syai.g_02148
OG0001578	Syao.g_02304	Syai.g_01886
OG0001579	Syao.g_01907	Syai.g_00447
OG0001580	Syao.g_02425	Syai.g_02758
OG0001588	Syao.g_01998	Syai.g_00170
OG0001589	Syao.g_01639, Syao.g_01640	Syai.g_02263
OG0001590	Syao.g_00889	Syai.g_01098
OG0001591	Syao.g_00950	Syai.g_01244
OG0001592	Syao.g_02426	Syai.g_02760
OG0001594	Syao.g_01359	Syai.g_00987
OG0001614	Syao.g_02144	Syai.g_00119
OG0001616	Syao.g_00174	Syai.g_01751
OG0001617	Syao.g_01201	Syai.g_01985
OG0001618	Syao.g_00481, Syao.g_00282, Syao.g_01153	Syai.g_01399
OG0001619	Syao.g_00690	Syai.g_01519
OG0001620	Syao.g_01864	Syai.g_00499
OG0001621	Syao.g_02103	Syai.g_00297
OG0001622	Syao.g_02334	Syai.g_02907
OG0001623	Syao.g_00405	Syai.g_00457
OG0001624	Syao.g_01257	Syai.g_02807
OG0001625	Syao.g_02097	Syai.g_00291
OG0001634	Syao.g_00945	Syai.g_01239
OG0001635	Syao.g_02183	Syai.g_00091
OG0001637	Syao.g_01361	Syai.g_02274
OG0001640	Syao.g_00502	Syai.g_02022
OG0001641	Syao.g_00816	Syai.g_01457
OG0001642	Syao.g_00233	Syai.g_02085
OG0001643	Syao.g_00899	Syai.g_01109
OG0001644	Syao.g_00474	Syai.g_01406
OG0001645	Syao.g_01270	Syai.g_01682
OG0001646	Syao.g_01283	Syai.g_01180
OG0001647	Syao.g_02073	Syai.g_00268
OG0001652	Syao.g_02253	Syai.g_00018
OG0001653	Syao.g_01290, Syao.g_02667	Syai.g_02924
OG0001654	Syao.g_01697	Syai.g_02295
OG0001655	Syao.g_02660	Syai.g_01926
OG0001656	Syao.g_01908	Syai.g_00445
OG0001657	Syao.g_02491	Syai.g_02619
OG0001658	Syao.g_02435	Syai.g_02775
OG0001659	Syao.g_00020	Syai.g_01759
OG0001660	Syao.g_02724	Syai.g_00509, Syai.g_02554
OG0001672	Syao.g_02631	Syai.g_02488, Syai.g_02489
OG0001673	Syao.g_02713	Syai.g_00532
OG0001675	Syao.g_00802, Syao.g_01175	Syai.g_01443
OG0001676	Syao.g_01895	Syai.g_00444
OG0001677	Syao.g_01850	Syai.g_00430, Syai.g_01762
OG0001678	Syao.g_01938	Syai.g_00322
OG0001679	Syao.g_02566, Syao.g_02565	Syai.g_00756
OG0001680	Syao.g_01679	Syai.g_02394
OG0001681	Syao.g_01285	Syai.g_00902
OG0001682	Syao.g_00483	Syai.g_01152, Syai.g_01396
OG0001691	Syao.g_00729	Syai.g_01064
OG0001692	Syao.g_01508	Syai.g_00959
OG0001694	Syao.g_02061	Syai.g_00257
OG0001695	Syao.g_02308	Syai.g_02894
OG0001700	Syao.g_00307	Syai.g_01204
OG0001702	Syao.g_02655	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syao.g_00034	Syai.g_00630
OG0001712	Syao.g_00712	Syai.g_01634
OG0001715	Syao.g_00278	Syai.g_01166
OG0001717	Syao.g_02505	Syai.g_02632
OG0001729	Syao.g_01711	Syai.g_00545
OG0001730	Syao.g_01008	Syai.g_00552
OG0001731	Syao.g_01603	Syai.g_02315
OG0001732	Syao.g_02197, Syao.g_00232	Syai.g_01781
OG0001733	Syao.g_00310	Syai.g_01247
OG0001735	Syao.g_00929	Syai.g_02925
OG0001737	Syao.g_02042	Syai.g_00238
OG0001738	Syao.g_02011	Syai.g_00204
OG0001739	Syao.g_02306	Syai.g_02892
OG0001740	Syao.g_02310	Syai.g_02896
OG0001741	Syao.g_01258	Syai.g_01677, Syai.g_01165
OG0001750	Syao.g_01324	Syai.g_02522
OG0001751	Syao.g_02714	Syai.g_00531, Syai.g_01577
OG0001752	Syao.g_01694	Syai.g_02283
OG0001753	Syao.g_02301	Syai.g_02277
OG0001754	Syao.g_01363	Syai.g_02276
OG0001755	Syao.g_00153	Syai.g_00681
OG0001761	Syao.g_00400	Syai.g_01050
OG0001762	Syao.g_00809	Syai.g_01450
OG0001763	Syao.g_00821	Syai.g_01464, Syai.g_01465
OG0001764	Syao.g_00565	Syai.g_01572
OG0001765	Syao.g_02679	Syai.g_01026
OG0001766	Syao.g_02036	Syai.g_00228
OG0001767	Syao.g_01100	Syai.g_00180
OG0001768	Syao.g_02533	Syai.g_02661
OG0001769	Syao.g_00916	Syai.g_01123
OG0001771	Syao.g_01406	Syai.g_01697
OG0001783	Syao.g_01952	Syai.g_00114
OG0001784	Syao.g_02662	Syai.g_02513
OG0001785	Syao.g_01362	Syai.g_02275
OG0001786	Syao.g_01584	Syai.g_02340
OG0001787	Syao.g_01411	Syai.g_00706
OG0001788	Syao.g_01414	Syai.g_00710, Syai.g_00709
OG0001789	Syao.g_01434	Syai.g_02178
OG0001790	Syao.g_00134	Syai.g_02153
OG0001791	Syao.g_01522	Syai.g_02129
OG0001792	Syao.g_00275	Syai.g_01789
OG0001794	Syao.g_00464	Syai.g_01420
OG0001796	Syao.g_00440	Syai.g_01439
OG0001797	Syao.g_00698	Syai.g_01541
OG0001798	Syao.g_01332	Syai.g_01073
OG0001799	Syao.g_00913	Syai.g_01120
OG0001800	Syao.g_01529	Syai.g_00990
OG0001801	Syao.g_01535	Syai.g_00982
OG0001803	Syao.g_01615	Syai.g_02216
OG0001804	Syao.g_01718	Syai.g_00519
OG0001805	Syao.g_01352	Syai.g_00302
OG0001806	Syao.g_02074	Syai.g_00269
OG0001808	Syao.g_01964	Syai.g_00167
OG0001811	Syao.g_02525	Syai.g_02652
OG0001812	Syao.g_02427	Syai.g_02761
OG0001813	Syao.g_02360	Syai.g_02824
OG0001814	Syao.g_02344	Syai.g_02917, Syai.g_02916
OG0001815	Syao.g_00732	Syai.g_02928
OG0001816	Syao.g_00952	Syai.g_01249
OG0001838	Syao.g_02153	Syai.g_00008
OG0001839	Syao.g_02233	Syai.g_00039
OG0001840	Syao.g_02216	Syai.g_00060
OG0001841	Syao.g_02209	Syai.g_00068
OG0001843	Syao.g_02143	Syai.g_00120
OG0001844	Syao.g_02142	Syai.g_00121
OG0001845	Syao.g_02140	Syai.g_00122
OG0001846	Syao.g_02577	Syai.g_02567
OG0001847	Syao.g_02575	Syai.g_02564, Syai.g_02565
OG0001848	Syao.g_02571	Syai.g_02560
OG0001849	Syao.g_02648	Syai.g_02503
OG0001850	Syao.g_02634	Syai.g_02491
OG0001851	Syao.g_02627	Syai.g_02484
OG0001852	Syao.g_02626	Syai.g_02483
OG0001853	Syao.g_02619	Syai.g_02476
OG0001854	Syao.g_01703	Syai.g_00536
OG0001856	Syao.g_01580	Syai.g_02354
OG0001857	Syao.g_01583	Syai.g_02351
OG0001858	Syao.g_01608	Syai.g_02309
OG0001859	Syao.g_00046	Syai.g_00618
OG0001860	Syao.g_00032	Syai.g_00632
OG0001861	Syao.g_00119	Syai.g_00645
OG0001862	Syao.g_00107	Syai.g_00656
OG0001863	Syao.g_00101	Syai.g_00661
OG0001864	Syao.g_01420	Syai.g_00718
OG0001865	Syao.g_01030	Syai.g_00785
OG0001866	Syao.g_01058	Syai.g_00813
OG0001867	Syao.g_01056	Syai.g_01048
OG0001868	Syao.g_01468	Syai.g_02182
OG0001869	Syao.g_00129	Syai.g_02149
OG0001870	Syao.g_00215	Syai.g_02141
OG0001871	Syao.g_00207	Syai.g_02136
OG0001872	Syao.g_00269	Syai.g_01795
OG0001873	Syao.g_00173	Syai.g_01752
OG0001874	Syao.g_00176	Syai.g_01749
OG0001877	Syao.g_00627	Syai.g_01979
OG0001878	Syao.g_00805	Syai.g_01446
OG0001879	Syao.g_00811	Syai.g_01452
OG0001880	Syao.g_00671	Syai.g_01498
OG0001881	Syao.g_00672	Syai.g_01501
OG0001882	Syao.g_00695	Syai.g_01524
OG0001883	Syao.g_00713	Syai.g_01542
OG0001884	Syao.g_00637	Syai.g_01551
OG0001885	Syao.g_00586	Syai.g_01567
OG0001886	Syao.g_00564	Syai.g_01571
OG0001887	Syao.g_00200	Syai.g_01277
OG0001888	Syao.g_00989	Syai.g_01298
OG0001889	Syao.g_00772	Syai.g_01354
OG0001890	Syao.g_00533	Syai.g_02060
OG0001891	Syao.g_00528	Syai.g_02064
OG0001892	Syao.g_00610	Syai.g_02089
OG0001893	Syao.g_01331	Syai.g_01074
OG0001894	Syao.g_00893	Syai.g_01103
OG0001895	Syao.g_01532	Syai.g_00986
OG0001896	Syao.g_01729	Syai.g_02222
OG0001897	Syao.g_01867	Syai.g_00496
OG0001898	Syao.g_01883	Syai.g_00463
OG0001899	Syao.g_01816	Syai.g_00392
OG0001900	Syao.g_02090	Syai.g_00284
OG0001901	Syao.g_02089	Syai.g_00283
OG0001902	Syao.g_02057	Syai.g_00252
OG0001903	Syao.g_02048	Syai.g_00243
OG0001904	Syao.g_01971	Syai.g_00175
OG0001905	Syao.g_01961	Syai.g_00165
OG0001906	Syao.g_02544	Syai.g_02579
OG0001908	Syao.g_02521	Syai.g_02648
OG0001909	Syao.g_02531	Syai.g_02659
OG0001910	Syao.g_02393	Syai.g_02698
OG0001912	Syao.g_02446	Syai.g_02785
OG0001913	Syao.g_02448	Syai.g_02787
OG0001914	Syao.g_01430	Syai.g_01739
OG0001915	Syao.g_02195	Syai.g_02922
OG0001917	Syao.g_00449	Syai.g_01432
OG0001918	Syao.g_01904	Syai.g_01623
OG0001924	Syao.g_01347	Syai.g_01058
OG0001925	Syao.g_01348	Syai.g_01057
OG0001926	Syao.g_01349	Syai.g_01056
OG0001927	Syao.g_01350	Syai.g_01055
OG0001929	Syao.g_02202	Syai.g_00075
OG0001932	Syao.g_02145	Syai.g_00118
OG0001933	Syao.g_02587	Syai.g_02543
OG0001934	Syao.g_02674	Syai.g_02531
OG0001935	Syao.g_02624	Syai.g_02481
OG0001936	Syao.g_01296	Syai.g_01653
OG0001937	Syao.g_01595	Syai.g_02329
OG0001938	Syao.g_00030	Syai.g_00634
OG0001939	Syao.g_01025	Syai.g_01960
OG0001940	Syao.g_01046	Syai.g_00771
OG0001941	Syao.g_01453	Syai.g_02187
OG0001943	Syao.g_00219	Syai.g_01920
OG0001944	Syao.g_00203	Syai.g_01932
OG0001946	Syao.g_00622	Syai.g_01980
OG0001947	Syao.g_02380	Syai.g_02024
OG0001948	Syao.g_00819	Syai.g_01462
OG0001949	Syao.g_00662	Syai.g_01483
OG0001950	Syao.g_00664	Syai.g_01485
OG0001951	Syao.g_00673	Syai.g_01502
OG0001952	Syao.g_00696	Syai.g_01525
OG0001953	Syao.g_00697	Syai.g_01526
OG0001954	Syao.g_00921	Syai.g_01600
OG0001957	Syao.g_01326	Syai.g_01079
OG0001958	Syao.g_00931	Syai.g_01228
OG0001961	Syao.g_02687	Syai.g_00860
OG0001962	Syao.g_02430	Syai.g_01809
OG0001964	Syao.g_01926	Syai.g_00335
OG0001966	Syao.g_02095	Syai.g_00289
OG0001967	Syao.g_02093	Syai.g_00287
OG0001968	Syao.g_02092	Syai.g_00286
OG0001969	Syao.g_02029	Syai.g_00222
OG0001970	Syao.g_02546	Syai.g_02581
OG0001971	Syao.g_02529	Syai.g_02657
OG0001972	Syao.g_02405	Syai.g_02710
OG0001973	Syao.g_02415	Syai.g_02753
OG0001974	Syao.g_00320	Syai.g_02772
OG0001975	Syao.g_01429	Syai.g_01740
OG0001976	Syao.g_01319	Syai.g_01738
OG0001979	Syao.g_00525	Syai.g_01961
OG0001980	Syao.g_01887	Syai.g_00459
OG0001990	Syao.g_02311	Syai.g_02897
OG0001993	Syao.g_01345	Syai.g_01060
OG0001994	Syao.g_01346	Syai.g_01059
OG0001996	Syao.g_02237	Syai.g_00036
OG0001998	Syao.g_01370	Syai.g_00971
OG0002000	Syao.g_01390	Syai.g_00683
OG0002001	Syao.g_02677	Syai.g_01964, Syai.g_00841, Syai.g_00840
OG0002002	Syao.g_00270	Syai.g_01794
OG0002004	Syao.g_01556	Syai.g_02496
OG0002008	Syao.g_00807	Syai.g_01448
OG0002009	Syao.g_00980	Syai.g_01287
OG0002010	Syao.g_00074	Syai.g_00912
OG0002011	Syao.g_00258	Syai.g_00525
OG0002012	Syao.g_00150	Syai.g_01589
OG0002013	Syao.g_02640	Syai.g_00515
OG0002015	Syao.g_01091	Syai.g_00183, Syai.g_00146
OG0002017	Syao.g_02281	Syai.g_02832
OG0002018	Syao.g_02309	Syai.g_02895
OG0002020	Syao.g_02320	Syai.g_02890
OG0002021	Syao.g_02322	Syai.g_02888
OG0002022	Syao.g_02323	Syai.g_02885
OG0002023	Syao.g_02324	Syai.g_02884
OG0002024	Syao.g_02317	Syai.g_02878
OG0002035	Syao.g_01368	Syai.g_00973
OG0002035	Syao.g_01369	Syai.g_00592
OG0002038	Syao.g_00204	Syai.g_02134
OG0002039	Syao.g_00189	Syai.g_02120
OG0002042	Syao.g_00668	Syai.g_01495
OG0002043	Syao.g_00645	Syai.g_01558
OG0002044	Syao.g_00793	Syai.g_02039
OG0002047	Syao.g_01714	Syai.g_00514
OG0002048	Syao.g_01855	Syai.g_00426
OG0002049	Syao.g_01932	Syai.g_00341
OG0002050	Syao.g_02083	Syai.g_00278
OG0002051	Syao.g_02517	Syai.g_02645
OG0002054	Syao.g_02318	Syai.g_02877
OG0002055	Syao.g_02315	Syai.g_02880
OG0002056	Syao.g_02046	Syai.g_00242
OG0002107	Syao.g_00544	Syai.g_01173
OG0002111	Syao.g_00600	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002113	Syao.g_02232	Syai.g_00040
OG0002114	Syao.g_01360	Syai.g_00979, Syai.g_00968
OG0002115	Syao.g_01565	Syai.g_02368
OG0002116	Syao.g_01590	Syai.g_02334
OG0002117	Syao.g_00196	Syai.g_02128
OG0002118	Syao.g_00230	Syai.g_01941, Syai.g_01784
OG0002120	Syao.g_00601	Syai.g_01602
OG0002123	Syao.g_00490	Syai.g_01390
OG0002124	Syao.g_00527	Syai.g_02078
OG0002128	Syao.g_01425	Syai.g_01741
OG0002129	Syao.g_01516	Syai.g_00940
OG0002130	Syao.g_01435	Syai.g_02177
OG0002131	Syao.g_02321	Syai.g_02889
OG0002132	Syao.g_02314	Syai.g_02881
OG0002133	Syao.g_02316	Syai.g_02879
OG0002134	Syao.g_02134	Syai.g_00128
OG0002135	Syao.g_01666	Syai.g_02407
OG0002136	Syao.g_01667	Syai.g_02406
OG0002138	Syao.g_00195	Syai.g_01959
OG0002139	Syao.g_00289	Syai.g_01827
OG0002141	Syao.g_01463	Syai.g_01819, Syai.g_01414
