Orthogroup	Syao	Prbd
OG0001129	Syao.g_00510	Prbd.g_00333
OG0001130	Syao.g_00511	Prbd.g_00334
OG0001131	Syao.g_01387	Prbd.g_00370
OG0001132	Syao.g_01221	Prbd.g_00380
OG0001133	Syao.g_01333	Prbd.g_00414
OG0001134	Syao.g_01428	Prbd.g_00427
OG0001135	Syao.g_01424	Prbd.g_00430
OG0001136	Syao.g_00126	Prbd.g_00465
OG0001137	Syao.g_00194	Prbd.g_00476
OG0001138	Syao.g_00227	Prbd.g_00494
OG0001139	Syao.g_00225	Prbd.g_00495
OG0001140	Syao.g_00224	Prbd.g_00496
OG0001141	Syao.g_00254	Prbd.g_00497
OG0001142	Syao.g_00253	Prbd.g_00498
OG0001143	Syao.g_00243	Prbd.g_00505
OG0001144	Syao.g_00276	Prbd.g_00510
OG0001145	Syao.g_01446	Prbd.g_01809
OG0001146	Syao.g_01455	Prbd.g_01797
OG0001147	Syao.g_00095	Prbd.g_01778
OG0001148	Syao.g_00038	Prbd.g_01762
OG0001149	Syao.g_00039	Prbd.g_01761
OG0001150	Syao.g_00040	Prbd.g_01760
OG0001151	Syao.g_02706	Prbd.g_01749
OG0001152	Syao.g_02707	Prbd.g_01748
OG0001153	Syao.g_00083	Prbd.g_01657
OG0001154	Syao.g_00084	Prbd.g_01656
OG0001155	Syao.g_01747	Prbd.g_01644
OG0001156	Syao.g_01744	Prbd.g_01641
OG0001157	Syao.g_01743	Prbd.g_01640
OG0001158	Syao.g_01742	Prbd.g_01639
OG0001159	Syao.g_01741	Prbd.g_01638
OG0001160	Syao.g_01579	Prbd.g_01613
OG0001161	Syao.g_02373	Prbd.g_01600
OG0001162	Syao.g_02650	Prbd.g_01589
OG0001163	Syao.g_01571	Prbd.g_01533
OG0001164	Syao.g_01564	Prbd.g_01529
OG0001165	Syao.g_01559	Prbd.g_01526
OG0001166	Syao.g_01673	Prbd.g_01506
OG0001167	Syao.g_01006	Prbd.g_01489
OG0001168	Syao.g_01648	Prbd.g_01487
OG0001169	Syao.g_01646	Prbd.g_01485
OG0001170	Syao.g_01644	Prbd.g_01483
OG0001171	Syao.g_01632	Prbd.g_01473
OG0001172	Syao.g_01914	Prbd.g_01460
OG0001173	Syao.g_01915	Prbd.g_01459
OG0001174	Syao.g_01923	Prbd.g_01451
OG0001175	Syao.g_01924	Prbd.g_01450
OG0001176	Syao.g_01799	Prbd.g_01443
OG0001177	Syao.g_01802	Prbd.g_01440
OG0001178	Syao.g_01541	Prbd.g_01435
OG0001179	Syao.g_01768	Prbd.g_01407
OG0001180	Syao.g_01833	Prbd.g_01385
OG0001181	Syao.g_01829	Prbd.g_01381
OG0001182	Syao.g_01820	Prbd.g_01374
OG0001183	Syao.g_01851	Prbd.g_01370
OG0001184	Syao.g_02264	Prbd.g_01354
OG0001185	Syao.g_02147	Prbd.g_01340
OG0001186	Syao.g_02173	Prbd.g_01316
OG0001187	Syao.g_02171	Prbd.g_01311
OG0001188	Syao.g_02169	Prbd.g_01309
OG0001189	Syao.g_02215	Prbd.g_01292
OG0001190	Syao.g_02436	Prbd.g_01288
OG0001191	Syao.g_02449	Prbd.g_01278
OG0001192	Syao.g_02367	Prbd.g_01274
OG0001193	Syao.g_02284	Prbd.g_01264
OG0001194	Syao.g_02285	Prbd.g_01263
OG0001195	Syao.g_02286	Prbd.g_01262
OG0001196	Syao.g_02341	Prbd.g_01249
OG0001197	Syao.g_02343	Prbd.g_01248
OG0001198	Syao.g_02158	Prbd.g_01240
OG0001199	Syao.g_02623	Prbd.g_01170
OG0001200	Syao.g_02625	Prbd.g_01168
OG0001201	Syao.g_02601	Prbd.g_01136
OG0001202	Syao.g_02461	Prbd.g_01041
OG0001203	Syao.g_00296, Syao.g_01705	Prbd.g_01001
OG0001204	Syao.g_02117	Prbd.g_00996
OG0001205	Syao.g_01620	Prbd.g_00797
OG0001206	Syao.g_02701, Syao.g_02702	Prbd.g_00780
OG0001207	Syao.g_00035	Prbd.g_00765
OG0001208	Syao.g_00026	Prbd.g_00760
OG0001209	Syao.g_01415	Prbd.g_00707
OG0001210	Syao.g_00882	Prbd.g_00702
OG0001211	Syao.g_00861	Prbd.g_00692
OG0001212	Syao.g_01001	Prbd.g_00648
OG0001213	Syao.g_01322	Prbd.g_00615
OG0001214	Syao.g_00896	Prbd.g_00607
OG0001215	Syao.g_00700	Prbd.g_00554
OG0001216	Syao.g_00492	Prbd.g_00009
OG0001218	Syao.g_00092	Prbd.g_00056
OG0001219	Syao.g_00651	Prbd.g_00091
OG0001220	Syao.g_00393	Prbd.g_00154
OG0001221	Syao.g_01657	Prbd.g_00217
OG0001222	Syao.g_00687	Prbd.g_00256
OG0001223	Syao.g_00820	Prbd.g_00282
OG0001224	Syao.g_00427	Prbd.g_00336
OG0001226	Syao.g_02633	Prbd.g_00364
OG0001227	Syao.g_01047	Prbd.g_00383
OG0001228	Syao.g_02256	Prbd.g_00513
OG0001229	Syao.g_00220	Prbd.g_01766
OG0001230	Syao.g_01503	Prbd.g_01697
OG0001231	Syao.g_02254	Prbd.g_01591
OG0001232	Syao.g_01664	Prbd.g_01502
OG0001233	Syao.g_01643	Prbd.g_01482
OG0001234	Syao.g_02035	Prbd.g_01448
OG0001235	Syao.g_01863	Prbd.g_01438
OG0001236	Syao.g_02261	Prbd.g_01357
OG0001237	Syao.g_02265	Prbd.g_01353
OG0001238	Syao.g_02451	Prbd.g_01277
OG0001239	Syao.g_02620	Prbd.g_01173
OG0001240	Syao.g_02669	Prbd.g_01151
OG0001242	Syao.g_02576	Prbd.g_01124
OG0001243	Syao.g_02584	Prbd.g_01118
OG0001244	Syao.g_02477	Prbd.g_01101
OG0001245	Syao.g_00362	Prbd.g_00858
OG0001247	Syao.g_00390	Prbd.g_00561
OG0001249	Syao.g_01882	Prbd.g_00080
OG0001250	Syao.g_00556	Prbd.g_00143
OG0001251	Syao.g_00641	Prbd.g_00191
OG0001252	Syao.g_00507	Prbd.g_00331
OG0001253	Syao.g_01220	Prbd.g_00384
OG0001254	Syao.g_01426	Prbd.g_00429
OG0001255	Syao.g_00920	Prbd.g_00452
OG0001256	Syao.g_01572	Prbd.g_01598
OG0001257	Syao.g_00414	Prbd.g_01592
OG0001258	Syao.g_01561	Prbd.g_01528
OG0001259	Syao.g_01645	Prbd.g_01484
OG0001260	Syao.g_01623	Prbd.g_01467
OG0001261	Syao.g_01814	Prbd.g_01399
OG0001262	Syao.g_02213	Prbd.g_01294
OG0001263	Syao.g_02541	Prbd.g_01115
OG0001265	Syao.g_02574	Prbd.g_01125
OG0001266	Syao.g_02465	Prbd.g_01037
OG0001267	Syao.g_02063	Prbd.g_00959
OG0001268	Syao.g_01871	Prbd.g_00900
OG0001270	Syao.g_01733	Prbd.g_00808
OG0001271	Syao.g_02685	Prbd.g_00770
OG0001272	Syao.g_00120	Prbd.g_00756
OG0001274	Syao.g_02401	Prbd.g_00541
OG0001275	Syao.g_00806	Prbd.g_00292
OG0001276	Syao.g_00450	Prbd.g_00315
OG0001277	Syao.g_01334	Prbd.g_00372
OG0001278	Syao.g_00265	Prbd.g_00518
OG0001279	Syao.g_01528	Prbd.g_01893
OG0001281	Syao.g_01454	Prbd.g_01796
OG0001282	Syao.g_00037	Prbd.g_01763
OG0001283	Syao.g_02335	Prbd.g_01744
OG0001284	Syao.g_01587	Prbd.g_01618, Prbd.g_01619
OG0001285	Syao.g_01010	Prbd.g_01499
OG0001286	Syao.g_01835	Prbd.g_01387
OG0001288	Syao.g_02187	Prbd.g_01324
OG0001289	Syao.g_02649	Prbd.g_01157
OG0001291	Syao.g_02551	Prbd.g_01108
OG0001292	Syao.g_02111	Prbd.g_00991
OG0001293	Syao.g_02091	Prbd.g_00978
OG0001294	Syao.g_00948	Prbd.g_00860
OG0001295	Syao.g_00878	Prbd.g_00775
OG0001296	Syao.g_00163	Prbd.g_00733
OG0001297	Syao.g_00159	Prbd.g_00728
OG0001298	Syao.g_01043	Prbd.g_00666
OG0001299	Syao.g_00942	Prbd.g_00578
OG0001302	Syao.g_02711	Prbd.g_00089
OG0001303	Syao.g_00649	Prbd.g_00296
OG0001304	Syao.g_00466	Prbd.g_00325
OG0001305	Syao.g_00382	Prbd.g_00344
OG0001306	Syao.g_00141	Prbd.g_00454
OG0001308	Syao.g_01500	Prbd.g_01679
OG0001310	Syao.g_01681	Prbd.g_01513
OG0001311	Syao.g_00452	Prbd.g_00317
OG0001312	Syao.g_00635	Prbd.g_00245
OG0001314	Syao.g_01276	Prbd.g_00039
OG0001315	Syao.g_01853	Prbd.g_01182
OG0001317	Syao.g_01701	Prbd.g_01005
OG0001318	Syao.g_02099	Prbd.g_00983
OG0001319	Syao.g_02075	Prbd.g_00967
OG0001323	Syao.g_01392	Prbd.g_00723
OG0001325	Syao.g_00487	Prbd.g_00012
OG0001326	Syao.g_02293	Prbd.g_00179
OG0001327	Syao.g_00953	Prbd.g_00356
OG0001328	Syao.g_00198	Prbd.g_00382
OG0001329	Syao.g_00876	Prbd.g_00421
OG0001331	Syao.g_00042	Prbd.g_01758
OG0001332	Syao.g_01244	Prbd.g_01646
OG0001333	Syao.g_01649	Prbd.g_01488
OG0001335	Syao.g_01913	Prbd.g_01366
OG0001336	Syao.g_02336	Prbd.g_01252
OG0001340	Syao.g_01892	Prbd.g_00911
OG0001341	Syao.g_00602	Prbd.g_00047
OG0001343	Syao.g_01235	Prbd.g_00188
OG0001345	Syao.g_00179	Prbd.g_00487
OG0001347	Syao.g_02725	Prbd.g_01815
OG0001349	Syao.g_01074	Prbd.g_01719
OG0001351	Syao.g_00060	Prbd.g_00788
OG0001353	Syao.g_00439	Prbd.g_00134
OG0001354	Syao.g_00833	Prbd.g_00274
OG0001356	Syao.g_00301	Prbd.g_00830
OG0001358	Syao.g_01343	Prbd.g_00624
OG0001359	Syao.g_01234	Prbd.g_00189
OG0001360	Syao.g_00177	Prbd.g_00385
OG0001361	Syao.g_00182	Prbd.g_00484
OG0001364	Syao.g_01969	Prbd.g_01364
OG0001365	Syao.g_02441	Prbd.g_01284
OG0001369	Syao.g_02668	Prbd.g_01152
OG0001371	Syao.g_02638	Prbd.g_00565
OG0001372	Syao.g_00368	Prbd.g_00055
OG0001373	Syao.g_02291, Syao.g_02292	Prbd.g_00178
OG0001374	Syao.g_02300	Prbd.g_00186
OG0001375	Syao.g_01236	Prbd.g_00187
OG0001376	Syao.g_00617	Prbd.g_00350
OG0001377	Syao.g_00618	Prbd.g_00351
OG0001378	Syao.g_01732	Prbd.g_00394
OG0001379	Syao.g_01441	Prbd.g_01807
OG0001380	Syao.g_00360	Prbd.g_01776
OG0001382	Syao.g_00766	Prbd.g_01578
OG0001385	Syao.g_02288	Prbd.g_00175
OG0001386	Syao.g_02289	Prbd.g_00176
OG0001387	Syao.g_02290	Prbd.g_00177
OG0001388	Syao.g_02294	Prbd.g_00180
OG0001389	Syao.g_02295	Prbd.g_00181
OG0001390	Syao.g_02296	Prbd.g_00182
OG0001391	Syao.g_02297	Prbd.g_00183
OG0001392	Syao.g_02298	Prbd.g_00184
OG0001393	Syao.g_02299	Prbd.g_00185
OG0001394	Syao.g_00983	Prbd.g_00221
OG0001395	Syao.g_00470	Prbd.g_00327
OG0001396	Syao.g_02726	Prbd.g_01814
OG0001398	Syao.g_02641	Prbd.g_01565
OG0001399	Syao.g_01861	Prbd.g_01446
OG0001402	Syao.g_01338	Prbd.g_00063
OG0001403	Syao.g_02235	Prbd.g_01207
OG0001405	Syao.g_01911	Prbd.g_00913
OG0001406	Syao.g_00616	Prbd.g_00349
OG0001407	Syao.g_00519	Prbd.g_00362
OG0001408	Syao.g_01384	Prbd.g_00367
OG0001415	Syao.g_00999	Prbd.g_01008
OG0001416	Syao.g_01223	Prbd.g_00783
OG0001417	Syao.g_00657	Prbd.g_00773
OG0001418	Syao.g_00212	Prbd.g_00560
OG0001419	Syao.g_00520	Prbd.g_00363
OG0001420	Syao.g_01403	Prbd.g_00403
OG0001422	Syao.g_00284	Prbd.g_01572
OG0001423	Syao.g_00722	Prbd.g_00832
OG0001429	Syao.g_00648	Prbd.g_00092
OG0001432	Syao.g_01219	Prbd.g_01605
OG0001433	Syao.g_00300	Prbd.g_00829
OG0001434	Syao.g_00988	Prbd.g_00225
OG0001435	Syao.g_00961	Prbd.g_00202
OG0001437	Syao.g_00998	Prbd.g_01009
OG0001438	Syao.g_02049	Prbd.g_00946
OG0001439	Syao.g_02026	Prbd.g_00932
OG0001441	Syao.g_01394	Prbd.g_00721
OG0001442	Syao.g_00738	Prbd.g_00037
OG0001447	Syao.g_02585	Prbd.g_01117
OG0001449	Syao.g_01691	Prbd.g_00841
OG0001452	Syao.g_02104	Prbd.g_00193
OG0001453	Syao.g_00814	Prbd.g_00286
OG0001454	Syao.g_01295	Prbd.g_00378
OG0001456	Syao.g_00708	Prbd.g_00445
OG0001457	Syao.g_00709	Prbd.g_00446
OG0001458	Syao.g_00710	Prbd.g_00447
OG0001459	Syao.g_00583	Prbd.g_01879
OG0001460	Syao.g_00299	Prbd.g_00828
OG0001461	Syao.g_00788	Prbd.g_00823
OG0001462	Syao.g_02228	Prbd.g_01203
OG0001467	Syao.g_01225	Prbd.g_00081
OG0001468	Syao.g_00604	Prbd.g_00354
OG0001471	Syao.g_02031	Prbd.g_01602
OG0001473	Syao.g_00621	Prbd.g_01315
OG0001474	Syao.g_01870	Prbd.g_00899
OG0001479	Syao.g_01873	Prbd.g_00902
OG0001486	Syao.g_00125	Prbd.g_00466
OG0001492	Syao.g_00268	Prbd.g_00515
OG0001493	Syao.g_00260	Prbd.g_00523
OG0001495	Syao.g_01803	Prbd.g_01441
OG0001502	Syao.g_00526	Prbd.g_00072
OG0001507	Syao.g_00874	Prbd.g_01549
OG0001520	Syao.g_01044	Prbd.g_00846
OG0001522	Syao.g_00568	Prbd.g_00135
OG0001525	Syao.g_00881	Prbd.g_01586
OG0001546	Syao.g_01397	Prbd.g_00718
OG0001547	Syao.g_00570	Prbd.g_00074
OG0001553	Syao.g_01510	Prbd.g_01692
OG0001554	Syao.g_00323	Prbd.g_01596
OG0001556	Syao.g_00311	Prbd.g_00825
OG0001566	Syao.g_01198	Prbd.g_00568
OG0001567	Syao.g_00571	Prbd.g_00073
OG0001568	Syao.g_00569	Prbd.g_00075
OG0001570	Syao.g_00286	Prbd.g_00405
OG0001572	Syao.g_00721	Prbd.g_00003
OG0001573	Syao.g_00024	Prbd.g_00821, Prbd.g_01098
OG0001584	Syao.g_00746	Prbd.g_00237
OG0001587	Syao.g_01693	Prbd.g_01465
OG0001605	Syao.g_01284	Prbd.g_00308
OG0001613	Syao.g_01854	Prbd.g_01372
OG0001625	Syao.g_02097	Prbd.g_00981
OG0001627	Syao.g_01698	Prbd.g_00053
OG0001635	Syao.g_02182, Syao.g_02183	Prbd.g_01545
OG0001647	Syao.g_02073	Prbd.g_00966
OG0001669	Syao.g_01817	Prbd.g_01711, Prbd.g_01712
OG0001695	Syao.g_02308	Prbd.g_01854
OG0001700	Syao.g_00307	Prbd.g_00827
OG0001740	Syao.g_02310	Prbd.g_01853
OG0001775	Syao.g_00655	Prbd.g_00365
OG0001990	Syao.g_02311	Prbd.g_00438
OG0002020	Syao.g_02320	Prbd.g_01852
OG0002021	Syao.g_02322	Prbd.g_01850
OG0002022	Syao.g_02323	Prbd.g_01849
OG0002023	Syao.g_02324	Prbd.g_01848
OG0002024	Syao.g_02317	Prbd.g_01844
OG0002054	Syao.g_02318	Prbd.g_01843
OG0002055	Syao.g_02315	Prbd.g_01846
OG0002107	Syao.g_00544	Prbd.g_00437
OG0002131	Syao.g_02321	Prbd.g_01851
OG0002132	Syao.g_02314	Prbd.g_01847
OG0002133	Syao.g_02316	Prbd.g_01845
OG0002178	Syao.g_02313	Prbd.g_01841
OG0002225	Syao.g_00543	Prbd.g_00436
OG0002375	Syao.g_01082	Prbd.g_01718
OG0002416	Syao.g_00367	Prbd.g_00529
OG0002582	Syao.g_02270	Prbd.g_01709
OG0002592	Syao.g_02412	Prbd.g_01819
OG0002629	Syao.g_01267	Prbd.g_00533
OG0002723	Syao.g_01078	Prbd.g_01717
