Orthogroup	Praq	Prbi
OG0001106	Praq.g_01539	Prbi.g_01000
OG0001107	Praq.g_01546	Prbi.g_01007
OG0001108	Praq.g_01550	Prbi.g_01011
OG0001109	Praq.g_01551	Prbi.g_01012
OG0001110	Praq.g_01553	Prbi.g_01014
OG0001111	Praq.g_01554	Prbi.g_01015
OG0001112	Praq.g_01555	Prbi.g_01016
OG0001113	Praq.g_01556	Prbi.g_01017
OG0001114	Praq.g_01557	Prbi.g_01018
OG0001115	Praq.g_01559	Prbi.g_01020
OG0001116	Praq.g_01560	Prbi.g_01021
OG0001117	Praq.g_01561	Prbi.g_01022
OG0001118	Praq.g_01562	Prbi.g_01023
OG0001119	Praq.g_01563	Prbi.g_01024
OG0001120	Praq.g_01565	Prbi.g_01026
OG0001121	Praq.g_01298	Prbi.g_01172
OG0001122	Praq.g_01591	Prbi.g_01058
OG0001123	Praq.g_01595	Prbi.g_01062
OG0001124	Praq.g_01597	Prbi.g_01064
OG0001125	Praq.g_01598	Prbi.g_01065
OG0001126	Praq.g_01608	Prbi.g_01075
OG0001127	Praq.g_01609	Prbi.g_01076
OG0001128	Praq.g_01611	Prbi.g_01078
OG0001129	Praq.g_01612	Prbi.g_01079
OG0001130	Praq.g_01613	Prbi.g_01080
OG0001131	Praq.g_01649	Prbi.g_01117
OG0001132	Praq.g_01658	Prbi.g_01127
OG0001133	Praq.g_01287	Prbi.g_01161
OG0001134	Praq.g_01300	Prbi.g_01174
OG0001135	Praq.g_01303	Prbi.g_01177
OG0001136	Praq.g_01330	Prbi.g_01204
OG0001137	Praq.g_01341	Prbi.g_01215
OG0001138	Praq.g_01359	Prbi.g_01233
OG0001139	Praq.g_01360	Prbi.g_01234
OG0001140	Praq.g_01361	Prbi.g_01235
OG0001141	Praq.g_01362	Prbi.g_01236
OG0001142	Praq.g_01363	Prbi.g_01237
OG0001143	Praq.g_01370	Prbi.g_01244
OG0001144	Praq.g_01375	Prbi.g_01249
OG0001145	Praq.g_00125	Prbi.g_01383
OG0001146	Praq.g_00137	Prbi.g_01395
OG0001147	Praq.g_00161	Prbi.g_01425
OG0001148	Praq.g_00179	Prbi.g_01441
OG0001149	Praq.g_00180	Prbi.g_01442
OG0001150	Praq.g_00181	Prbi.g_01443
OG0001151	Praq.g_00192	Prbi.g_01454
OG0001152	Praq.g_00193	Prbi.g_01455
OG0001153	Praq.g_00326	Prbi.g_01622
OG0001154	Praq.g_00327	Prbi.g_01623
OG0001155	Praq.g_00339	Prbi.g_01635
OG0001156	Praq.g_00342	Prbi.g_01638
OG0001157	Praq.g_00343	Prbi.g_01639
OG0001158	Praq.g_00344	Prbi.g_01640
OG0001159	Praq.g_00345	Prbi.g_01641
OG0001160	Praq.g_00369	Prbi.g_01665
OG0001161	Praq.g_00382	Prbi.g_01678
OG0001162	Praq.g_00005	Prbi.g_01689
OG0001166	Praq.g_00478	Prbi.g_01806
OG0001167	Praq.g_00461	Prbi.g_01823
OG0001168	Praq.g_00459	Prbi.g_01825
OG0001169	Praq.g_00457	Prbi.g_01827
OG0001170	Praq.g_00455	Prbi.g_01829
OG0001171	Praq.g_00446	Prbi.g_01838
OG0001172	Praq.g_00948	Prbi.g_01851
OG0001173	Praq.g_00947	Prbi.g_01852
OG0001174	Praq.g_00939	Prbi.g_01860
OG0001175	Praq.g_00938	Prbi.g_01861
OG0001176	Praq.g_00931	Prbi.g_01869
OG0001177	Praq.g_00928	Prbi.g_01872
OG0001178	Praq.g_00923	Prbi.g_01877
OG0001179	Praq.g_00895	Prbi.g_01922
OG0001180	Praq.g_00874	Prbi.g_01944
OG0001181	Praq.g_00870	Prbi.g_01948
OG0001182	Praq.g_00863	Prbi.g_01955
OG0001183	Praq.g_00728	Prbi.g_01959
OG0001184	Praq.g_00744	Prbi.g_01975
OG0001185	Praq.g_00758	Prbi.g_01989
OG0001186	Praq.g_00684	Prbi.g_02012
OG0001187	Praq.g_00688	Prbi.g_02028
OG0001188	Praq.g_00690	Prbi.g_02031
OG0001189	Praq.g_00707	Prbi.g_02048
OG0001190	Praq.g_00711	Prbi.g_02052
OG0001191	Praq.g_00721	Prbi.g_02062
OG0001192	Praq.g_00390	Prbi.g_02067
OG0001193	Praq.g_00400	Prbi.g_02077
OG0001194	Praq.g_00401	Prbi.g_02078
OG0001195	Praq.g_00402	Prbi.g_02079
OG0001196	Praq.g_00415	Prbi.g_02092
OG0001197	Praq.g_00416	Prbi.g_02093
OG0001198	Praq.g_00423	Prbi.g_02100
OG0001199	Praq.g_01929	Prbi.g_00081
OG0001200	Praq.g_01927	Prbi.g_00083
OG0001201	Praq.g_01895	Prbi.g_00115
OG0001202	Praq.g_01803	Prbi.g_00223
OG0001203	Praq.g_01764	Prbi.g_00262
OG0001204	Praq.g_01759	Prbi.g_00267
OG0001205	Praq.g_01112	Prbi.g_00446
OG0001206	Praq.g_00512	Prbi.g_00464
OG0001207	Praq.g_00528	Prbi.g_00480
OG0001208	Praq.g_00533	Prbi.g_00485
OG0001209	Praq.g_01067	Prbi.g_00538
OG0001210	Praq.g_01062	Prbi.g_00543
OG0001211	Praq.g_01052	Prbi.g_00553
OG0001212	Praq.g_01006	Prbi.g_00598
OG0001213	Praq.g_00973	Prbi.g_00631
OG0001214	Praq.g_00965	Prbi.g_00640
OG0001215	Praq.g_00819	Prbi.g_00693
OG0001216	Praq.g_00585	Prbi.g_00747
OG0001217	Praq.g_00622	Prbi.g_00792
OG0001218	Praq.g_00630	Prbi.g_00800
OG0001219	Praq.g_00658	Prbi.g_00835
OG0001220	Praq.g_01449	Prbi.g_00899
OG0001221	Praq.g_01501	Prbi.g_00962
OG0001222	Praq.g_01540	Prbi.g_01001
OG0001223	Praq.g_01566	Prbi.g_01027
OG0001224	Praq.g_01615	Prbi.g_01082
OG0001225	Praq.g_01617	Prbi.g_01084
OG0001226	Praq.g_01642	Prbi.g_01111
OG0001227	Praq.g_01661	Prbi.g_01130
OG0001228	Praq.g_01378	Prbi.g_01252
OG0001229	Praq.g_00173	Prbi.g_01437
OG0001230	Praq.g_00286	Prbi.g_01581
OG0001231	Praq.g_00003	Prbi.g_01687
OG0001232	Praq.g_00474	Prbi.g_01810
OG0001233	Praq.g_00454	Prbi.g_01830
OG0001234	Praq.g_00936	Prbi.g_01864
OG0001235	Praq.g_00926	Prbi.g_01874
OG0001236	Praq.g_00741	Prbi.g_01972
OG0001237	Praq.g_00745	Prbi.g_01976
OG0001238	Praq.g_00722	Prbi.g_02063
OG0001239	Praq.g_01932	Prbi.g_00078
OG0001240	Praq.g_01910	Prbi.g_00100
OG0001241	Praq.g_01902	Prbi.g_00108
OG0001242	Praq.g_01884	Prbi.g_00127
OG0001243	Praq.g_01878	Prbi.g_00133
OG0001244	Praq.g_01862	Prbi.g_00149
OG0001245	Praq.g_01163	Prbi.g_00404
OG0001246	Praq.g_01098	Prbi.g_00507
OG0001247	Praq.g_00812	Prbi.g_00686
OG0001248	Praq.g_00814	Prbi.g_00688
OG0001249	Praq.g_00647	Prbi.g_00825
OG0001250	Praq.g_01438	Prbi.g_00888
OG0001251	Praq.g_01474	Prbi.g_00935
OG0001252	Praq.g_01610	Prbi.g_01077
OG0001253	Praq.g_01662	Prbi.g_01131
OG0001254	Praq.g_01302	Prbi.g_01176
OG0001255	Praq.g_01317	Prbi.g_01191
OG0001256	Praq.g_00384	Prbi.g_01680
OG0001257	Praq.g_00002	Prbi.g_01686
OG0001259	Praq.g_00456	Prbi.g_01828
OG0001260	Praq.g_00440	Prbi.g_01844
OG0001261	Praq.g_00887	Prbi.g_01930
OG0001262	Praq.g_00705	Prbi.g_02046
OG0001263	Praq.g_01875	Prbi.g_00136
OG0001264	Praq.g_01242	Prbi.g_00047, Prbi.g_01743
OG0001265	Praq.g_01885	Prbi.g_00126
OG0001266	Praq.g_01799	Prbi.g_00227
OG0001267	Praq.g_01723	Prbi.g_00304
OG0001268	Praq.g_01206	Prbi.g_00363
OG0001269	Praq.g_01185	Prbi.g_00383
OG0001270	Praq.g_01123	Prbi.g_00435
OG0001271	Praq.g_00523	Prbi.g_00475
OG0001272	Praq.g_00537	Prbi.g_00489
OG0001273	Praq.g_00971	Prbi.g_00634
OG0001274	Praq.g_00832	Prbi.g_00707
OG0001275	Praq.g_01575	Prbi.g_01037
OG0001276	Praq.g_01594	Prbi.g_01061
OG0001277	Praq.g_01651	Prbi.g_01119
OG0001278	Praq.g_01383	Prbi.g_01257
OG0001280	Praq.g_00132	Prbi.g_01390
OG0001281	Praq.g_00138	Prbi.g_01396
OG0001282	Praq.g_00178	Prbi.g_01440
OG0001283	Praq.g_00197	Prbi.g_01459
OG0001284	Praq.g_00364	Prbi.g_01660
OG0001285	Praq.g_00471	Prbi.g_01813
OG0001287	Praq.g_00765	Prbi.g_01996
OG0001288	Praq.g_00773	Prbi.g_02005
OG0001289	Praq.g_01916	Prbi.g_00094
OG0001290	Praq.g_01903	Prbi.g_00107
OG0001291	Praq.g_01868	Prbi.g_00143
OG0001292	Praq.g_01754	Prbi.g_00272
OG0001293	Praq.g_01742	Prbi.g_00285
OG0001294	Praq.g_01165	Prbi.g_00402
OG0001295	Praq.g_00517	Prbi.g_00469
OG0001296	Praq.g_01093	Prbi.g_00512
OG0001297	Praq.g_01088	Prbi.g_00517
OG0001298	Praq.g_01026	Prbi.g_00579
OG0001299	Praq.g_00795	Prbi.g_00669
OG0001300	Praq.g_00822	Prbi.g_00696
OG0001301	Praq.g_00825	Prbi.g_00699
OG0001302	Praq.g_00656	Prbi.g_00834
OG0001303	Praq.g_01579	Prbi.g_01041
OG0001304	Praq.g_01604	Prbi.g_01071
OG0001305	Praq.g_01623	Prbi.g_01090
OG0001306	Praq.g_01319	Prbi.g_01193
OG0001307	Praq.g_00158	Prbi.g_01422
OG0001308	Praq.g_00304	Prbi.g_01601
OG0001310	Praq.g_00485	Prbi.g_01799
OG0001311	Praq.g_01596	Prbi.g_01063
OG0001312	Praq.g_01529	Prbi.g_00990
OG0001315	Praq.g_01942	Prbi.g_00068
OG0001316	Praq.g_01863	Prbi.g_00148
OG0001317	Praq.g_01768	Prbi.g_00258
OG0001318	Praq.g_01747	Prbi.g_00280
OG0001319	Praq.g_01731	Prbi.g_00296
OG0001320	Praq.g_01161	Prbi.g_00406
OG0001321	Praq.g_00500	Prbi.g_00452
OG0001322	Praq.g_00501	Prbi.g_00453
OG0001323	Praq.g_01083	Prbi.g_00522
OG0001324	Praq.g_00823	Prbi.g_00697
OG0001325	Praq.g_00588	Prbi.g_00750
OG0001326	Praq.g_00846	Prbi.g_00923
OG0001327	Praq.g_01634	Prbi.g_01102
OG0001328	Praq.g_01660	Prbi.g_01129
OG0001329	Praq.g_01294	Prbi.g_01169
OG0001330	Praq.g_00111	Prbi.g_01362
OG0001331	Praq.g_00183	Prbi.g_01445
OG0001332	Praq.g_00337	Prbi.g_01633
OG0001333	Praq.g_00460	Prbi.g_01824
OG0001334	Praq.g_00731	Prbi.g_01962
OG0001335	Praq.g_00732	Prbi.g_01963
OG0001336	Praq.g_00412	Prbi.g_02089
OG0001339	Praq.g_01900	Prbi.g_00110
OG0001340	Praq.g_01674	Prbi.g_00352
OG0001341	Praq.g_00620	Prbi.g_00790
OG0001342	Praq.g_00651	Prbi.g_00829
OG0001343	Praq.g_01471	Prbi.g_00932
OG0001344	Praq.g_01337	Prbi.g_01211
OG0001345	Praq.g_01352	Prbi.g_01226
OG0001346	Praq.g_00134	Prbi.g_01392
OG0001348	Praq.g_00023	Prbi.g_01707
OG0001349	Praq.g_00221	Prbi.g_01590
OG0001350	Praq.g_01765	Prbi.g_00261
OG0001351	Praq.g_00503	Prbi.g_00455
OG0001352	Praq.g_00809	Prbi.g_00683
OG0001355	Praq.g_00033	Prbi.g_01724
OG0001356	Praq.g_00067	Prbi.g_01301
OG0001358	Praq.g_00982	Prbi.g_00622
OG0001359	Praq.g_01472	Prbi.g_00933
OG0001360	Praq.g_01663	Prbi.g_01132
OG0001361	Praq.g_01349	Prbi.g_01223
OG0001362	Praq.g_00308	Prbi.g_01605
OG0001363	Praq.g_00310	Prbi.g_01607
OG0001364	Praq.g_00734	Prbi.g_01965
OG0001365	Praq.g_00715	Prbi.g_02056
OG0001369	Praq.g_01911	Prbi.g_00099
OG0001370	Praq.g_00509	Prbi.g_00461
OG0001371	Praq.g_00808	Prbi.g_00682
OG0001372	Praq.g_00629	Prbi.g_00799
OG0001373	Praq.g_00847	Prbi.g_00922
OG0001374	Praq.g_00839	Prbi.g_00930
OG0001375	Praq.g_01470	Prbi.g_00931
OG0001376	Praq.g_01628	Prbi.g_01096
OG0001377	Praq.g_01629	Prbi.g_01097
OG0001378	Praq.g_01272	Prbi.g_01141
OG0001380	Praq.g_00163	Prbi.g_01427
OG0001381	Praq.g_00169	Prbi.g_01433
OG0001382	Praq.g_00016	Prbi.g_01699
OG0001384	Praq.g_00610	Prbi.g_00778
OG0001384	Praq.g_00381	Prbi.g_01677
OG0001385	Praq.g_00850	Prbi.g_00919
OG0001386	Praq.g_00849	Prbi.g_00920
OG0001387	Praq.g_00848	Prbi.g_00921
OG0001388	Praq.g_00845	Prbi.g_00924
OG0001389	Praq.g_00844	Prbi.g_00925
OG0001390	Praq.g_00843	Prbi.g_00926
OG0001391	Praq.g_00842	Prbi.g_00927
OG0001392	Praq.g_00841	Prbi.g_00928
OG0001393	Praq.g_00840	Prbi.g_00929
OG0001395	Praq.g_01606	Prbi.g_01073
OG0001397	Praq.g_00309	Prbi.g_01606
OG0001399	Praq.g_00934	Prbi.g_01866
OG0001403	Praq.g_01233	Prbi.g_00030
OG0001404	Praq.g_01935	Prbi.g_00075
OG0001405	Praq.g_01676	Prbi.g_00350
OG0001406	Praq.g_01627	Prbi.g_01095
OG0001407	Praq.g_01640	Prbi.g_01109
OG0001408	Praq.g_01646	Prbi.g_01114
OG0001409	Praq.g_01340	Prbi.g_01214
OG0001410	Praq.g_00159	Prbi.g_01423
OG0001411	Praq.g_00219	Prbi.g_01491
OG0001413	Praq.g_00379	Prbi.g_01675
OG0001414	Praq.g_01773	Prbi.g_00253
OG0001415	Praq.g_01771	Prbi.g_00255
OG0001416	Praq.g_00508	Prbi.g_00460
OG0001417	Praq.g_00519	Prbi.g_00471
OG0001418	Praq.g_00813	Prbi.g_00687
OG0001419	Praq.g_01641	Prbi.g_01110
OG0001420	Praq.g_01280	Prbi.g_01150
OG0001421	Praq.g_00385	Prbi.g_01681
OG0001422	Praq.g_00021	Prbi.g_01705
OG0001423	Praq.g_00859	Prbi.g_01567, Prbi.g_02024
OG0001424	Praq.g_01475	Prbi.g_00936
OG0001425	Praq.g_00389	Prbi.g_02066
OG0001428	Praq.g_01830	Prbi.g_00196
OG0001429	Praq.g_00659	Prbi.g_00836
OG0001430	Praq.g_00106	Prbi.g_01356
OG0001431	Praq.g_00109	Prbi.g_01360
OG0001432	Praq.g_00377	Prbi.g_01673
OG0001433	Praq.g_00066	Prbi.g_01302
OG0001435	Praq.g_01486	Prbi.g_00947
OG0001437	Praq.g_01772	Prbi.g_00254
OG0001438	Praq.g_01709	Prbi.g_00317
OG0001439	Praq.g_01695	Prbi.g_00331
OG0001441	Praq.g_01081	Prbi.g_00524
OG0001442	Praq.g_00613	Prbi.g_00781
OG0001446	Praq.g_01924	Prbi.g_00086
OG0001447	Praq.g_01877	Prbi.g_00134
OG0001448	Praq.g_01177	Prbi.g_00391
OG0001450	Praq.g_00816	Prbi.g_00690
OG0001451	Praq.g_01459	Prbi.g_00908
OG0001452	Praq.g_01476	Prbi.g_00937
OG0001453	Praq.g_01569	Prbi.g_01031
OG0001454	Praq.g_01656	Prbi.g_01125
OG0001455	Praq.g_01289	Prbi.g_01163
OG0001456	Praq.g_01310	Prbi.g_01184
OG0001457	Praq.g_01311	Prbi.g_01185
OG0001458	Praq.g_01312	Prbi.g_01186
OG0001459	Praq.g_00092	Prbi.g_01344
OG0001462	Praq.g_01238	Prbi.g_00034
OG0001463	Praq.g_01716	Prbi.g_00310
OG0001464	Praq.g_01673	Prbi.g_00353
OG0001465	Praq.g_00831	Prbi.g_00706
OG0001466	Praq.g_00612	Prbi.g_00780
OG0001467	Praq.g_00648	Prbi.g_00826
OG0001468	Praq.g_01632	Prbi.g_01100
OG0001469	Praq.g_00091	Prbi.g_01341
OG0001471	Praq.g_00380	Prbi.g_01676
OG0001472	Praq.g_00387	Prbi.g_01683
OG0001473	Praq.g_00685	Prbi.g_02013
OG0001474	Praq.g_01205	Prbi.g_00364
OG0001475	Praq.g_00201	Prbi.g_01472
OG0001479	Praq.g_01208	Prbi.g_00361
OG0001480	Praq.g_01175	Prbi.g_00393
OG0001481	Praq.g_01170	Prbi.g_00397
OG0001482	Praq.g_00506	Prbi.g_00458
OG0001485	Praq.g_00052	Prbi.g_01725
OG0001486	Praq.g_01331	Prbi.g_01205
OG0001490	Praq.g_01254	Prbi.g_00048
OG0001491	Praq.g_00654	Prbi.g_00832
OG0001492	Praq.g_01380	Prbi.g_01254
OG0001493	Praq.g_01388	Prbi.g_01262
OG0001494	Praq.g_00252	Prbi.g_01480
OG0001499	Praq.g_01943	Prbi.g_00067
OG0001500	Praq.g_01740	Prbi.g_00287
OG0001501	Praq.g_00834	Prbi.g_00709
OG0001502	Praq.g_00643	Prbi.g_00817
OG0001503	Praq.g_01307	Prbi.g_01181
OG0001504	Praq.g_00093	Prbi.g_01345
OG0001506	Praq.g_00335	Prbi.g_01631
OG0001507	Praq.g_01957	Prbi.g_01739
OG0001508	Praq.g_00198	Prbi.g_01473
OG0001520	Praq.g_01151, Praq.g_01150	Prbi.g_00416
OG0001521	Praq.g_00621	Prbi.g_00791
OG0001522	Praq.g_01430	Prbi.g_00880
OG0001523	Praq.g_01304	Prbi.g_01178
OG0001524	Praq.g_01305	Prbi.g_01179
OG0001526	Praq.g_00953	Prbi.g_01278
OG0001546	Praq.g_01078	Prbi.g_00527
OG0001548	Praq.g_00645	Prbi.g_00823
OG0001550	Praq.g_01292	Prbi.g_01166
OG0001551	Praq.g_01309	Prbi.g_01183
OG0001552	Praq.g_01395	Prbi.g_01271
OG0001553	Praq.g_00291	Prbi.g_01586
OG0001554	Praq.g_00386	Prbi.g_01682
OG0001555	Praq.g_00012	Prbi.g_01695
OG0001566	Praq.g_00805	Prbi.g_00679
OG0001569	Praq.g_01668	Prbi.g_01137
OG0001571	Praq.g_01285	Prbi.g_01159
OG0001572	Praq.g_00078	Prbi.g_01326
OG0001581	Praq.g_01858	Prbi.g_00168
OG0001582	Praq.g_00518	Prbi.g_00470
OG0001583	Praq.g_00653	Prbi.g_00831
OG0001584	Praq.g_01521	Prbi.g_00982
OG0001585	Praq.g_00089	Prbi.g_01336
OG0001587	Praq.g_00955	Prbi.g_01846
OG0001595	Praq.g_01936	Prbi.g_00074
OG0001596	Praq.g_01928	Prbi.g_00082
OG0001597	Praq.g_01182	Prbi.g_00386
OG0001599	Praq.g_00510	Prbi.g_00462
OG0001600	Praq.g_01091	Prbi.g_00514
OG0001601	Praq.g_00803	Prbi.g_00677
OG0001602	Praq.g_00830	Prbi.g_00705
OG0001603	Praq.g_00655	Prbi.g_00833
OG0001604	Praq.g_01498	Prbi.g_00959
OG0001605	Praq.g_01587	Prbi.g_01054
OG0001606	Praq.g_01648	Prbi.g_01116
OG0001607	Praq.g_01306	Prbi.g_01180
OG0001608	Praq.g_00166	Prbi.g_01430
OG0001609	Praq.g_00333	Prbi.g_01629
OG0001610	Praq.g_00336	Prbi.g_01632
OG0001611	Praq.g_00010	Prbi.g_01693
OG0001613	Praq.g_00726	Prbi.g_01957
OG0001625	Praq.g_01745	Prbi.g_00282
OG0001626	Praq.g_00619	Prbi.g_00789
OG0001627	Praq.g_00628	Prbi.g_00797
OG0001628	Praq.g_00632	Prbi.g_00802
OG0001629	Praq.g_00633	Prbi.g_00803
OG0001630	Praq.g_01479	Prbi.g_00940
OG0001631	Praq.g_01637	Prbi.g_01105
OG0001632	Praq.g_00087	Prbi.g_01335
OG0001633	Praq.g_00172	Prbi.g_01436
OG0001647	Praq.g_01730	Prbi.g_00297
OG0001648	Praq.g_01171	Prbi.g_00396
OG0001649	Praq.g_01638	Prbi.g_01107
OG0001650	Praq.g_00154	Prbi.g_01407
OG0001651	Praq.g_00008	Prbi.g_01691
OG0001662	Praq.g_01277	Prbi.g_01147
OG0001663	Praq.g_01316	Prbi.g_01190
OG0001664	Praq.g_00101	Prbi.g_01770, Prbi.g_01317
OG0001665	Praq.g_00104	Prbi.g_01320, Prbi.g_01767
OG0001667	Praq.g_00113	Prbi.g_01365
OG0001684	Praq.g_01014	Prbi.g_00591
OG0001685	Praq.g_01461	Prbi.g_00910
OG0001686	Praq.g_01586	Prbi.g_01053
OG0001687	Praq.g_01631	Prbi.g_01099
OG0001688	Praq.g_01636	Prbi.g_01104
OG0001696	Praq.g_01460	Prbi.g_00909
OG0001698	Praq.g_01635	Prbi.g_01103
OG0001704	Praq.g_01399	Prbi.g_02023
OG0001705	Praq.g_01142	Prbi.g_00422
OG0001706	Praq.g_01404	Prbi.g_01044
OG0001707	Praq.g_01655	Prbi.g_01124
OG0001708	Praq.g_01315	Prbi.g_01189
OG0001709	Praq.g_00220	Prbi.g_01498
OG0001710	Praq.g_00933	Prbi.g_01867
OG0001711	Praq.g_00079	Prbi.g_01325
OG0001718	Praq.g_01181	Prbi.g_00387
OG0001719	Praq.g_01154	Prbi.g_00414
OG0001720	Praq.g_00116	Prbi.g_01372
OG0001721	Praq.g_00625	Prbi.g_00794
OG0001722	Praq.g_01477	Prbi.g_00938
OG0001723	Praq.g_00086	Prbi.g_01333
OG0001725	Praq.g_01156	Prbi.g_00413
OG0001742	Praq.g_01167	Prbi.g_00400
OG0001744	Praq.g_00120	Prbi.g_01377
OG0001745	Praq.g_00376	Prbi.g_01672
OG0001772	Praq.g_00851	Prbi.g_02019, Prbi.g_00423
OG0001773	Praq.g_00014	Prbi.g_01697
OG0001774	Praq.g_00806	Prbi.g_00680
OG0001775	Praq.g_01643	Prbi.g_01112
OG0001776	Praq.g_01274	Prbi.g_01143
OG0001778	Praq.g_00108	Prbi.g_01359
OG0001779	Praq.g_00121	Prbi.g_01378
OG0001780	Praq.g_00228	Prbi.g_01471
OG0001781	Praq.g_00022	Prbi.g_01706
OG0001819	Praq.g_01153	Prbi.g_00415
OG0001821	Praq.g_00626	Prbi.g_00795
OG0001822	Praq.g_00641	Prbi.g_00815
OG0001823	Praq.g_01462	Prbi.g_00911
OG0001824	Praq.g_01585	Prbi.g_01052
OG0001825	Praq.g_01644	Prbi.g_01113
OG0001826	Praq.g_01647	Prbi.g_01115
OG0001827	Praq.g_01650	Prbi.g_01118
OG0001828	Praq.g_01271	Prbi.g_01140
OG0001829	Praq.g_01275	Prbi.g_01144
OG0001830	Praq.g_01288	Prbi.g_01162
OG0001831	Praq.g_01299	Prbi.g_01173
OG0001832	Praq.g_00098	Prbi.g_01353
OG0001833	Praq.g_00174	Prbi.g_01438
OG0001834	Praq.g_00224	Prbi.g_01469
OG0001919	Praq.g_01144	Prbi.g_00418
OG0001920	Praq.g_00835	Prbi.g_00710
OG0001921	Praq.g_01464	Prbi.g_00913
OG0001922	Praq.g_00148	Prbi.g_01406
OG0001982	Praq.g_01176	Prbi.g_00392
OG0001983	Praq.g_00608	Prbi.g_00776
OG0001984	Praq.g_00646	Prbi.g_00824
OG0001985	Praq.g_01467	Prbi.g_00917
OG0001986	Praq.g_01573	Prbi.g_01035
OG0001987	Praq.g_00095	Prbi.g_01349, Prbi.g_02016
OG0001989	Praq.g_00164	Prbi.g_01428
OG0001992	Praq.g_00636	Prbi.g_00806
OG0002026	Praq.g_01145	Prbi.g_00417
OG0002027	Praq.g_01465	Prbi.g_00915
OG0002028	Praq.g_01580	Prbi.g_01047
OG0002031	Praq.g_00032	Prbi.g_01723
OG0002032	Praq.g_00388	Prbi.g_02065
OG0002033	Praq.g_00724	Prbi.g_01885, Prbi.g_01410, Prbi.g_00152
OG0002057	Praq.g_01893	Prbi.g_00117
OG0002058	Praq.g_01822	Prbi.g_00204
OG0002059	Praq.g_01180	Prbi.g_00388
OG0002060	Praq.g_01178	Prbi.g_00390
OG0002061	Praq.g_01143	Prbi.g_00420
OG0002064	Praq.g_00516	Prbi.g_00468
OG0002065	Praq.g_01043	Prbi.g_00562
OG0002066	Praq.g_01037	Prbi.g_00568
OG0002067	Praq.g_00582	Prbi.g_00744
OG0002068	Praq.g_00615	Prbi.g_00785
OG0002069	Praq.g_00617	Prbi.g_00787
OG0002070	Praq.g_00642	Prbi.g_00816
OG0002071	Praq.g_00644	Prbi.g_00822
OG0002072	Praq.g_00652	Prbi.g_00830
OG0002073	Praq.g_00675	Prbi.g_00852
OG0002074	Praq.g_01455	Prbi.g_00904
OG0002075	Praq.g_01466	Prbi.g_00916
OG0002076	Praq.g_01502	Prbi.g_00963
OG0002077	Praq.g_01581	Prbi.g_01048
OG0002078	Praq.g_01584	Prbi.g_01051
OG0002079	Praq.g_01589	Prbi.g_01056
OG0002080	Praq.g_01607	Prbi.g_01074
OG0002081	Praq.g_01630	Prbi.g_01098
OG0002082	Praq.g_01639	Prbi.g_01108
OG0002083	Praq.g_01652	Prbi.g_01120
OG0002084	Praq.g_01653	Prbi.g_01121
OG0002085	Praq.g_01659	Prbi.g_01128
OG0002086	Praq.g_01664	Prbi.g_01133
OG0002087	Praq.g_01665	Prbi.g_01134
OG0002088	Praq.g_01666	Prbi.g_01135
OG0002089	Praq.g_01286	Prbi.g_01160
OG0002090	Praq.g_01291	Prbi.g_01165
OG0002091	Praq.g_01308	Prbi.g_01182
OG0002093	Praq.g_00045	Prbi.g_01327
OG0002094	Praq.g_00114	Prbi.g_01366
OG0002095	Praq.g_00118	Prbi.g_01375
OG0002099	Praq.g_00383	Prbi.g_01679
OG0002100	Praq.g_00004	Prbi.g_01688
OG0002101	Praq.g_00007	Prbi.g_01690
OG0002102	Praq.g_00011	Prbi.g_01694
OG0002103	Praq.g_00013	Prbi.g_01696
OG0002104	Praq.g_00015	Prbi.g_01698
OG0002105	Praq.g_00492	Prbi.g_01792
OG0002146	Praq.g_01106	Prbi.g_00499
OG0002148	Praq.g_00611	Prbi.g_00779
OG0002149	Praq.g_00631	Prbi.g_00801
OG0002150	Praq.g_01582	Prbi.g_01049
OG0002151	Praq.g_01290	Prbi.g_01164
OG0002152	Praq.g_00105	Prbi.g_01355
OG0002153	Praq.g_01583	Prbi.g_01050
OG0002215	Praq.g_00609	Prbi.g_00777
OG0002218	Praq.g_01463	Prbi.g_00912
OG0002219	Praq.g_01279	Prbi.g_01149
OG0002221	Praq.g_00119	Prbi.g_01376
OG0002222	Praq.g_00019	Prbi.g_01703
OG0002223	Praq.g_00035	Prbi.g_01734
OG0002224	Praq.g_01157	Prbi.g_00411
OG0002226	Praq.g_00581	Prbi.g_00743
OG0002262	Praq.g_01256	Prbi.g_00050
OG0002264	Praq.g_01427	Prbi.g_00876
OG0002265	Praq.g_01293	Prbi.g_01168
OG0002266	Praq.g_00102	Prbi.g_01769, Prbi.g_01318
OG0002268	Praq.g_00094	Prbi.g_01348
OG0002269	Praq.g_00096	Prbi.g_01350
OG0002271	Praq.g_01959	Prbi.g_01732
OG0002273	Praq.g_01945	Prbi.g_01525, Prbi.g_00166
OG0002310	Praq.g_01166	Prbi.g_00401
OG0002311	Praq.g_00088	Prbi.g_00428
OG0002312	Praq.g_00634	Prbi.g_00804
OG0002320	Praq.g_00107	Prbi.g_01358
OG0002324	Praq.g_00040	Prbi.g_01737
OG0002326	Praq.g_00062	Prbi.g_01309
OG0002361	Praq.g_01202	Prbi.g_00367
OG0002364	Praq.g_00660	Prbi.g_00837
OG0002365	Praq.g_01134	Prbi.g_01339
OG0002367	Praq.g_00099	Prbi.g_01354
