Orthogroup	Syap	Syar
OG0001373	Syap.g_02647	Syar.g_00631
OG0001374	Syap.g_01829, Syap.g_01830	Syar.g_00642
OG0001376	Syap.g_01991	Syar.g_02600
OG0001377	Syap.g_01992	Syar.g_02599
OG0001378	Syap.g_02055	Syar.g_01174
OG0001379	Syap.g_01474	Syar.g_02772
OG0001382	Syap.g_00677	Syar.g_02834, Syar.g_03204
OG0001383	Syap.g_02665	Syar.g_01880
OG0001385	Syap.g_02650	Syar.g_00628
OG0001386	Syap.g_02649	Syar.g_00629
OG0001387	Syap.g_02648	Syar.g_00630
OG0001388	Syap.g_02645	Syar.g_00635
OG0001389	Syap.g_02644	Syar.g_00636
OG0001390	Syap.g_02643	Syar.g_00637
OG0001391	Syap.g_01833	Syar.g_00638
OG0001392	Syap.g_01832	Syar.g_00640
OG0001393	Syap.g_01831	Syar.g_00641
OG0001394	Syap.g_00159	Syar.g_02608
OG0001395	Syap.g_00531	Syar.g_01561
OG0001396	Syap.g_02537	Syar.g_00566
OG0001401	Syap.g_01844	Syar.g_01813
OG0001406	Syap.g_01989	Syar.g_02601
OG0001408	Syap.g_01862	Syar.g_02042
OG0001411	Syap.g_00853	Syar.g_02360
OG0001412	Syap.g_02535	Syar.g_02400, Syar.g_00564
OG0001415	Syap.g_00447	Syar.g_01553
OG0001418	Syap.g_00221	Syar.g_01546
OG0001420	Syap.g_02736	Syar.g_02680
OG0001428	Syap.g_01196	Syar.g_00108
OG0001432	Syap.g_01967	Syar.g_02064, Syar.g_02123
OG0001433	Syap.g_00790	Syar.g_00173
OG0001434	Syap.g_00167	Syar.g_02613
OG0001435	Syap.g_01259	Syar.g_01621
OG0001436	Syap.g_01703	Syar.g_02714
OG0001436	Syap.g_01711	Syar.g_03234
OG0001437	Syap.g_00448	Syar.g_01554
OG0001438	Syap.g_01346, Syap.g_01630	Syar.g_00240
OG0001439	Syap.g_01674	Syar.g_00824
OG0001441	Syap.g_02749	Syar.g_02691
OG0001443	Syap.g_01006	Syar.g_00378
OG0001444	Syap.g_00761	Syar.g_01649, Syar.g_03096, Syar.g_03093
OG0001447	Syap.g_02218	Syar.g_00052
OG0001452	Syap.g_01590	Syar.g_00167
OG0001453	Syap.g_02687	Syar.g_02498
OG0001456	Syap.g_01828	Syar.g_00643
OG0001457	Syap.g_01826	Syar.g_00644
OG0001458	Syap.g_01825	Syar.g_00645
OG0001459	Syap.g_00351	Syar.g_00418, Syar.g_02047
OG0001460	Syap.g_00789	Syar.g_00172
OG0001461	Syap.g_02707	Syar.g_02478
OG0001470	Syap.g_01138, Syap.g_00709	Syar.g_02358, Syar.g_02369
OG0001474	Syap.g_00562	Syar.g_01125
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syar.g_02370
OG0001478	Syap.g_01790	Syar.g_01259, Syar.g_03184
OG0001479	Syap.g_00565	Syar.g_01122
OG0001487	Syap.g_00699	Syar.g_01389
OG0001488	Syap.g_00209	Syar.g_01948
OG0001489	Syap.g_00603	Syar.g_01087
OG0001492	Syap.g_02441	Syar.g_01717
OG0001493	Syap.g_02433	Syar.g_01725
OG0001495	Syap.g_01921	Syar.g_01022
OG0001498	Syap.g_02044, Syap.g_02043	Syar.g_03286, Syar.g_01163
OG0001502	Syap.g_00833	Syar.g_01840
OG0001504	Syap.g_00350	Syar.g_02046
OG0001507	Syap.g_00227	Syar.g_03257, Syar.g_01540
OG0001508	Syap.g_01139, Syap.g_00808	Syar.g_02372
OG0001510	Syap.g_01117	Syar.g_00601
OG0001511	Syap.g_02629, Syap.g_02676	Syar.g_03129
OG0001512	Syap.g_01151, Syap.g_01152	Syar.g_03020
OG0001515	Syap.g_00906	Syar.g_02594
OG0001516	Syap.g_01964	Syar.g_01918
OG0001517	Syap.g_00568	Syar.g_01119
OG0001518	Syap.g_01026	Syar.g_00353
OG0001519	Syap.g_02079	Syar.g_00380, Syar.g_00002
OG0001527	Syap.g_00287, Syap.g_00292	Syar.g_02309
OG0001528	Syap.g_00806	Syar.g_02371
OG0001529	Syap.g_01809	Syar.g_00518
OG0001530	Syap.g_02627	Syar.g_03127
OG0001531	Syap.g_01150	Syar.g_03019
OG0001533	Syap.g_02326	Syar.g_01173
OG0001534	Syap.g_00534	Syar.g_01558
OG0001535	Syap.g_01875	Syar.g_01799
OG0001536	Syap.g_02018	Syar.g_02544
OG0001537	Syap.g_00153	Syar.g_02602
OG0001538	Syap.g_00199	Syar.g_02644
OG0001539	Syap.g_02370	Syar.g_01626
OG0001540	Syap.g_02214	Syar.g_00056
OG0001541	Syap.g_01187	Syar.g_00117
OG0001542	Syap.g_01177	Syar.g_00128
OG0001543	Syap.g_01417, Syap.g_01416	Syar.g_00949
OG0001546	Syap.g_02745	Syar.g_02688
OG0001547	Syap.g_00840, Syap.g_00839	Syar.g_01855
OG0001556	Syap.g_00796, Syap.g_00041, Syap.g_00411	Syar.g_00177
OG0001557	Syap.g_00162	Syar.g_02609
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syar.g_00488
OG0001562	Syap.g_02700	Syar.g_02484
OG0001563	Syap.g_00473	Syar.g_01072
OG0001567	Syap.g_00838	Syar.g_01847
OG0001568	Syap.g_00842	Syar.g_01866
OG0001570	Syap.g_00438	Syar.g_02858
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syar.g_02311
OG0001577	Syap.g_00232	Syar.g_01534
OG0001578	Syap.g_01818	Syar.g_00863
OG0001580	Syap.g_01340, Syap.g_01341	Syar.g_00895
OG0001587	Syap.g_02669	Syar.g_03010
OG0001590	Syap.g_00889	Syar.g_02412
OG0001592	Syap.g_01342	Syar.g_00310
OG0001613	Syap.g_00597	Syar.g_01093
OG0001614	Syap.g_01101	Syar.g_00617
OG0001615	Syap.g_01937	Syar.g_03185, Syar.g_02334
OG0001616	Syap.g_01884	Syar.g_01964
OG0001618	Syap.g_02409	Syar.g_01298, Syar.g_01196
OG0001619	Syap.g_01752	Syar.g_02556
OG0001620	Syap.g_00557	Syar.g_01131
OG0001621	Syap.g_01592	Syar.g_00169
OG0001622	Syap.g_02601	Syar.g_00446
OG0001623	Syap.g_00578	Syar.g_01109
OG0001623	Syap.g_00582, Syap.g_00585	Syar.g_01104
OG0001624	Syap.g_02494	Syar.g_01312, Syar.g_02156
OG0001634	Syap.g_01956	Syar.g_01691
OG0001636	Syap.g_01797	Syar.g_00510
OG0001637	Syap.g_01945	Syar.g_00971
OG0001637	Syap.g_01946	Syar.g_02007
OG0001638	Syap.g_01778	Syar.g_03132, Syar.g_02949
OG0001639	Syap.g_00751	Syar.g_01212
OG0001641	Syap.g_02685	Syar.g_02500
OG0001642	Syap.g_00530	Syar.g_01387
OG0001643	Syap.g_00902	Syar.g_02423
OG0001644	Syap.g_00346	Syar.g_01876
OG0001645	Syap.g_00668	Syar.g_00803
OG0001647	Syap.g_01370	Syar.g_00217
OG0001652	Syap.g_02634	Syar.g_00486
OG0001654	Syap.g_00753	Syar.g_01214
OG0001657	Syap.g_02175	Syar.g_00089
OG0001658	Syap.g_00131	Syar.g_00329
OG0001659	Syap.g_01892	Syar.g_01973
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001669	Syap.g_01283	Syar.g_00323
OG0001672	Syap.g_02554	Syar.g_03053
OG0001673	Syap.g_01163	Syar.g_03028
OG0001675	Syap.g_02698	Syar.g_02486
OG0001677	Syap.g_00592	Syar.g_01097
OG0001678	Syap.g_02678	Syar.g_00144
OG0001679	Syap.g_02521	Syar.g_00032
OG0001680	Syap.g_01772	Syar.g_02953
OG0001682	Syap.g_00516	Syar.g_01573
OG0001683	Syap.g_00702	Syar.g_02716
OG0001692	Syap.g_02120	Syar.g_02812
OG0001694	Syap.g_01358	Syar.g_00227
OG0001713	Syap.g_00349	Syar.g_02147
OG0001714	Syap.g_01040	Syar.g_00576
OG0001715	Syap.g_00665	Syar.g_00804
OG0001717	Syap.g_01200	Syar.g_00103
OG0001729	Syap.g_02666	Syar.g_03015
OG0001730	Syap.g_00770	Syar.g_00837, Syar.g_00806
OG0001731	Syap.g_00029	Syar.g_02884
OG0001732	Syap.g_02315	Syar.g_00464
OG0001733	Syap.g_00794	Syar.g_00179
OG0001735	Syap.g_00095	Syar.g_02469
OG0001737	Syap.g_01637	Syar.g_00855
OG0001738	Syap.g_01657	Syar.g_00717
OG0001739	Syap.g_01816	Syar.g_00862
OG0001741	Syap.g_02493	Syar.g_01311, Syar.g_02155
OG0001745	Syap.g_02401	Syar.g_02010
OG0001748	Syap.g_01911	Syar.g_00941
OG0001749	Syap.g_02067	Syar.g_00264
OG0001750	Syap.g_00764	Syar.g_03097, Syar.g_01648
OG0001751	Syap.g_01164	Syar.g_03029
OG0001752	Syap.g_02670	Syar.g_03009
OG0001753	Syap.g_02534	Syar.g_00919, Syar.g_01879
OG0001754	Syap.g_01948	Syar.g_00973
OG0001755	Syap.g_00250	Syar.g_01515
OG0001762	Syap.g_02692	Syar.g_02493
OG0001764	Syap.g_02336	Syar.g_01870
OG0001766	Syap.g_01328	Syar.g_00902
OG0001767	Syap.g_01036, Syap.g_00863	Syar.g_02733
OG0001768	Syap.g_00610	Syar.g_02918
OG0001769	Syap.g_00643	Syar.g_02437
OG0001771	Syap.g_00329	Syar.g_02677
OG0001783	Syap.g_01108, Syap.g_01471	Syar.g_00611
OG0001786	Syap.g_00311, Syap.g_01210	Syar.g_02903
OG0001787	Syap.g_01454	Syar.g_01927
OG0001788	Syap.g_01449	Syar.g_02351
OG0001789	Syap.g_01482, Syap.g_01481	Syar.g_02776
OG0001790	Syap.g_00238	Syar.g_01528
OG0001796	Syap.g_01850, Syap.g_01852	Syar.g_01808
OG0001797	Syap.g_00947	Syar.g_00681
OG0001798	Syap.g_01291	Syar.g_02248
OG0001799	Syap.g_00638	Syar.g_02434
OG0001800	Syap.g_00771	Syar.g_02840
OG0001801	Syap.g_02110	Syar.g_02821
OG0001804	Syap.g_02045, Syap.g_02046	Syar.g_01164
OG0001806	Syap.g_02337	Syar.g_00216
OG0001808	Syap.g_01055	Syar.g_00286
OG0001809	Syap.g_00322, Syap.g_01685	Syar.g_02274
OG0001811	Syap.g_01180	Syar.g_00125, Syar.g_02050
OG0001812	Syap.g_01343	Syar.g_00311
OG0001813	Syap.g_02086	Syar.g_00696
OG0001814	Syap.g_01166, Syap.g_00125	Syar.g_00456
OG0001815	Syap.g_01801	Syar.g_00465
OG0001818	Syap.g_00703	Syar.g_02715
OG0001838	Syap.g_00064, Syap.g_00537	Syar.g_00478
OG0001839	Syap.g_01794	Syar.g_00506
OG0001840	Syap.g_00978	Syar.g_00524
OG0001841	Syap.g_00987	Syar.g_00531
OG0001842	Syap.g_00147, Syap.g_00146	Syar.g_02270
OG0001843	Syap.g_01100	Syar.g_00618
OG0001844	Syap.g_01099	Syar.g_00619
OG0001845	Syap.g_01094	Syar.g_00621
OG0001846	Syap.g_02226	Syar.g_00044
OG0001847	Syap.g_02230	Syar.g_00042
OG0001848	Syap.g_02236	Syar.g_00037
OG0001849	Syap.g_02364	Syar.g_03079
OG0001850	Syap.g_02550	Syar.g_03055
OG0001851	Syap.g_01700	Syar.g_03049
OG0001852	Syap.g_01699	Syar.g_03048
OG0001853	Syap.g_01691	Syar.g_03042
OG0001854	Syap.g_01157	Syar.g_03023
OG0001855	Syap.g_01986	Syar.g_00846
OG0001855	Syap.g_01462	Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922
OG0001856	Syap.g_01216	Syar.g_02907
OG0001857	Syap.g_01212	Syar.g_02904
OG0001858	Syap.g_00025	Syar.g_02339
OG0001859	Syap.g_02516	Syar.g_01451
OG0001860	Syap.g_02262	Syar.g_01465
OG0001861	Syap.g_02248	Syar.g_01476
OG0001862	Syap.g_00276	Syar.g_01488
OG0001863	Syap.g_00272	Syar.g_01495
OG0001864	Syap.g_01974	Syar.g_02227
OG0001865	Syap.g_00651	Syar.g_02198
OG0001866	Syap.g_01522	Syar.g_02174
OG0001867	Syap.g_01524	Syar.g_02172
OG0001868	Syap.g_01495	Syar.g_02780
OG0001869	Syap.g_00233	Syar.g_01533
OG0001870	Syap.g_00224	Syar.g_01543
OG0001871	Syap.g_00217	Syar.g_01552
OG0001872	Syap.g_02442	Syar.g_01715
OG0001873	Syap.g_01885	Syar.g_01965
OG0001874	Syap.g_01882	Syar.g_01962
OG0001877	Syap.g_00905	Syar.g_02593
OG0001878	Syap.g_02695	Syar.g_02489
OG0001879	Syap.g_02690	Syar.g_02495
OG0001883	Syap.g_01741	Syar.g_02561
OG0001884	Syap.g_01733	Syar.g_02571
OG0001885	Syap.g_02792	Syar.g_02587
OG0001886	Syap.g_02335	Syar.g_01871
OG0001887	Syap.g_01245	Syar.g_01971
OG0001888	Syap.g_00168	Syar.g_02614
OG0001889	Syap.g_02724	Syar.g_02654
OG0001890	Syap.g_00825	Syar.g_01831
OG0001891	Syap.g_00832	Syar.g_01839
OG0001893	Syap.g_01290	Syar.g_02247
OG0001894	Syap.g_00893	Syar.g_02417
OG0001895	Syap.g_02658	Syar.g_02824
OG0001896	Syap.g_02053	Syar.g_01171
OG0001897	Syap.g_00559	Syar.g_01128
OG0001898	Syap.g_00577	Syar.g_01110
OG0001899	Syap.g_00484	Syar.g_01062
OG0001900	Syap.g_02355	Syar.g_00200
OG0001901	Syap.g_02354	Syar.g_00201
OG0001902	Syap.g_01354	Syar.g_00232
OG0001903	Syap.g_01631	Syar.g_00241
OG0001904	Syap.g_02063	Syar.g_00282
OG0001905	Syap.g_01060	Syar.g_00288
OG0001906	Syap.g_02213	Syar.g_00057
OG0001908	Syap.g_01185	Syar.g_00119
OG0001909	Syap.g_02279	Syar.g_01010
OG0001910	Syap.g_01907	Syar.g_00937
OG0001912	Syap.g_01042	Syar.g_00345
OG0001913	Syap.g_01032	Syar.g_00347
OG0001915	Syap.g_02313	Syar.g_00462
OG0001924	Syap.g_00381	Syar.g_02672
OG0001925	Syap.g_00382	Syar.g_02671
OG0001926	Syap.g_00383	Syar.g_02669
OG0001927	Syap.g_00384	Syar.g_02668
OG0001929	Syap.g_00994	Syar.g_00538
OG0001930	Syap.g_00148	Syar.g_02271
OG0001931	Syap.g_00149	Syar.g_02272
OG0001932	Syap.g_01102	Syar.g_00616
OG0001935	Syap.g_01697	Syar.g_03046
OG0001937	Syap.g_00037	Syar.g_02892
OG0001938	Syap.g_00731, Syap.g_02259	Syar.g_01467
OG0001942	Syap.g_00831	Syar.g_01836
OG0001943	Syap.g_00645	Syar.g_01382
OG0001944	Syap.g_02662	Syar.g_02836
OG0001946	Syap.g_01058	Syar.g_02597
OG0001947	Syap.g_01412	Syar.g_01379
OG0001970	Syap.g_02212	Syar.g_00059
OG0001973	Syap.g_01331	Syar.g_00899
OG0001973	Syap.g_01332	Syar.g_00908
OG0001977	Syap.g_02094	Syar.g_00703
OG0001979	Syap.g_00662	Syar.g_00404
OG0001979	Syap.g_00834	Syar.g_01841
OG0001991	Syap.g_00791	Syar.g_01636
OG0001994	Syap.g_00380	Syar.g_02673
OG0001998	Syap.g_00748	Syar.g_03218
OG0001999	Syap.g_01375	Syar.g_02142, Syar.g_02981
OG0002002	Syap.g_02443	Syar.g_01714
OG0002006	Syap.g_01384, Syap.g_01413	Syar.g_01380
OG0002009	Syap.g_00155	Syar.g_02604
OG0002010	Syap.g_00002	Syar.g_01406
OG0002011	Syap.g_02399	Syar.g_00966
OG0002013	Syap.g_02542	Syar.g_03062
OG0002015	Syap.g_02069	Syar.g_00280
OG0002016	Syap.g_00102	Syar.g_00944
OG0002017	Syap.g_02099	Syar.g_00706
OG0002019	Syap.g_01103	Syar.g_00615
OG0002020	Syap.g_02581	Syar.g_00892
OG0002021	Syap.g_02584	Syar.g_00425
OG0002022	Syap.g_02585	Syar.g_00426
OG0002023	Syap.g_02588	Syar.g_00427
OG0002025	Syap.g_02468	Syar.g_02744, Syar.g_00800
OG0002039	Syap.g_00208	Syar.g_03221
OG0002046	Syap.g_02164	Syar.g_01258
OG0002047	Syap.g_02039, Syap.g_02154	Syar.g_01160
OG0002048	Syap.g_00598	Syar.g_01092
OG0002049	Syap.g_01926	Syar.g_01016
OG0002053	Syap.g_00836, Syap.g_00835	Syar.g_01842
OG0002056	Syap.g_01633, Syap.g_01632	Syar.g_00243, Syar.g_00242
OG0002107	Syap.g_00420	Syar.g_00670
OG0002110	Syap.g_00363	Syar.g_00859
OG0002113	Syap.g_01795	Syar.g_00507
OG0002114	Syap.g_01982	Syar.g_00920, Syar.g_01908
OG0002116	Syap.g_00044	Syar.g_02897
OG0002129	Syap.g_02529	Syar.g_02862
OG0002130	Syap.g_01480	Syar.g_02775
OG0002131	Syap.g_02582	Syar.g_00424
OG0002134	Syap.g_01088, Syap.g_01087	Syar.g_00257
OG0002135	Syap.g_01395, Syap.g_01402	Syar.g_02966
OG0002136	Syap.g_01396, Syap.g_01403	Syar.g_02965
OG0002137	Syap.g_02467	Syar.g_00799
OG0002139	Syap.g_02429	Syar.g_01729
OG0002142	Syap.g_02112, Syap.g_02111	Syar.g_02820
OG0002143	Syap.g_02578	Syar.g_00969, Syar.g_00890
OG0002144	Syap.g_00772, Syap.g_00773	Syar.g_01020
OG0002145	Syap.g_02737	Syar.g_01441, Syar.g_00366
OG0002145	Syap.g_01981	Syar.g_01740
OG0002160	Syap.g_01501	Syar.g_03003
OG0002161	Syap.g_01463	Syar.g_00923
OG0002167	Syap.g_01318	Syar.g_01875
OG0002168	Syap.g_01411	Syar.g_01378
OG0002169	Syap.g_02038, Syap.g_02152	Syar.g_01159
OG0002171	Syap.g_02070	Syar.g_00263
OG0002172	Syap.g_01910	Syar.g_00940
OG0002173	Syap.g_01420	Syar.g_00952
OG0002174	Syap.g_02100	Syar.g_00707
OG0002179	Syap.g_01062	Syar.g_00660
OG0002180	Syap.g_01353	Syar.g_00233
OG0002181	Syap.g_02350	Syar.g_00204
OG0002182	Syap.g_00309	Syar.g_02901
OG0002184	Syap.g_02363	Syar.g_03078
OG0002185	Syap.g_02549	Syar.g_03056
OG0002186	Syap.g_01404	Syar.g_02964
OG0002187	Syap.g_01398	Syar.g_02963
OG0002188	Syap.g_00616	Syar.g_02924
OG0002189	Syap.g_00615	Syar.g_02923
OG0002190	Syap.g_00028	Syar.g_02883
OG0002191	Syap.g_02327, Syap.g_02329	Syar.g_02078
OG0002192	Syap.g_00207	Syar.g_01950
OG0002194	Syap.g_02432	Syar.g_01726
OG0002195	Syap.g_01249	Syar.g_01611
OG0002196	Syap.g_00179	Syar.g_02625
OG0002197	Syap.g_02684	Syar.g_02501
OG0002199	Syap.g_00637	Syar.g_02432
OG0002200	Syap.g_02466	Syar.g_02808
OG0002201	Syap.g_01520	Syar.g_02176
OG0002202	Syap.g_01519	Syar.g_02177
OG0002203	Syap.g_01518	Syar.g_02178
OG0002204	Syap.g_00440	Syar.g_02196
OG0002205	Syap.g_01315	Syar.g_02293
OG0002206	Syap.g_01301	Syar.g_02303
OG0002207	Syap.g_00297	Syar.g_02313
OG0002208	Syap.g_02263	Syar.g_01464
OG0002209	Syap.g_00561	Syar.g_01126
OG0002210	Syap.g_00588	Syar.g_01101
OG0002211	Syap.g_00480	Syar.g_01065
OG0002212	Syap.g_01338	Syar.g_00896
OG0002214	Syap.g_02604	Syar.g_00449
OG0002225	Syap.g_00419	Syar.g_00669
OG0002227	Syap.g_01023, Syap.g_01022	Syar.g_00355
OG0002229	Syap.g_00858, Syap.g_01002	Syar.g_00550
OG0002235	Syap.g_00176	Syar.g_02621
OG0002236	Syap.g_02346	Syar.g_00871
OG0002238	Syap.g_02235, Syap.g_02000	Syar.g_00738
OG0002241	Syap.g_02165	Syar.g_01257
OG0002242	Syap.g_02068	Syar.g_00279
OG0002260	Syap.g_02428	Syar.g_01730
OG0002277	Syap.g_00997	Syar.g_00541
OG0002292	Syap.g_02266	Syar.g_01001
OG0002296	Syap.g_02008	Syar.g_01411
OG0002306	Syap.g_02088	Syar.g_00699
OG0002308	Syap.g_00624	Syar.g_02935
OG0002309	Syap.g_01843	Syar.g_01814
OG0002341	Syap.g_01330	Syar.g_00900
OG0002343	Syap.g_01581	Syar.g_00158
OG0002349	Syap.g_01515	Syar.g_02990
OG0002355	Syap.g_02330	Syar.g_02830
OG0002358	Syap.g_02358	Syar.g_03073
OG0002359	Syap.g_00006	Syar.g_01404
OG0002375	Syap.g_00880	Syar.g_02713, Syar.g_02699, Syar.g_02697
OG0002382	Syap.g_02246	Syar.g_01478
OG0002390	Syap.g_02274	Syar.g_01008
OG0002391	Syap.g_02223	Syar.g_00047
OG0002394	Syap.g_01329	Syar.g_00901
OG0002396	Syap.g_00507	Syar.g_01039
OG0002404	Syap.g_01585	Syar.g_00162
OG0002406	Syap.g_00435	Syar.g_02853
OG0002409	Syap.g_02093	Syar.g_00702
OG0002410	Syap.g_02593	Syar.g_00441
OG0002411	Syap.g_02704	Syar.g_02480
OG0002412	Syap.g_01488, Syap.g_00686, Syap.g_02484, Syap.g_01719, Syap.g_01755, Syap.g_01756, Syap.g_00092, Syap.g_01718, Syap.g_01757, Syap.g_01869, Syap.g_00358, Syap.g_00312, Syap.g_01211	Syar.g_01319
OG0002430	Syap.g_00317	Syar.g_02681
OG0002431	Syap.g_02126	Syar.g_02682
OG0002443	Syap.g_01627	Syar.g_02022
OG0002444	Syap.g_01983	Syar.g_00152, Syar.g_00843
OG0002466	Syap.g_01500	Syar.g_03004
OG0002473	Syap.g_01118	Syar.g_00423
OG0002474	Syap.g_01855, Syap.g_02768	Syar.g_01805
OG0002477	Syap.g_01678	Syar.g_01302, Syar.g_00983, Syar.g_01342, Syar.g_01348, Syar.g_01427, Syar.g_00387, Syar.g_01307, Syar.g_01347, Syar.g_01446, Syar.g_01853, Syar.g_01996, Syar.g_01640, Syar.g_01426, Syar.g_01889
OG0002495	Syap.g_00398	Syar.g_02068
OG0002506	Syap.g_01555	Syar.g_01931
OG0002519	Syap.g_00778	Syar.g_01448
OG0002525	Syap.g_02158, Syap.g_01008	Syar.g_02875
OG0002527	Syap.g_02372	Syar.g_00731
OG0002528	Syap.g_02374	Syar.g_00729
OG0002537	Syap.g_02270	Syar.g_01005
OG0002541	Syap.g_00589	Syar.g_01100
OG0002543	Syap.g_01031	Syar.g_00348
OG0002547	Syap.g_00837	Syar.g_00682, Syar.g_01843
OG0002549	Syap.g_00314, Syap.g_00687, Syap.g_01870, Syap.g_00313, Syap.g_01720, Syap.g_00316, Syap.g_01754	Syar.g_01198, Syar.g_01262, Syar.g_01665, Syar.g_01896, Syar.g_01782
OG0002573	Syap.g_01984	Syar.g_00844
OG0002592	Syap.g_01327	Syar.g_00903
OG0002598	Syap.g_02388	Syar.g_02254
OG0002601	Syap.g_02373	Syar.g_00730
OG0002612	Syap.g_00353	Syar.g_02096
OG0002614	Syap.g_01487	Syar.g_00406
OG0002615	Syap.g_00714	Syar.g_02387
OG0002615	Syap.g_00695	Syar.g_02731
OG0002615	Syap.g_00713	Syar.g_02070
OG0002616	Syap.g_01489	Syar.g_00553, Syar.g_00882, Syar.g_01299, Syar.g_01634, Syar.g_01650, Syar.g_01826, Syar.g_02104, Syar.g_03088, Syar.g_01902, Syar.g_01901, Syar.g_00878, Syar.g_01639
OG0002622	Syap.g_01448	Syar.g_02533
OG0002638	Syap.g_00768, Syap.g_00769	Syar.g_02342
OG0002668	Syap.g_01445	Syar.g_00839, Syar.g_00841
OG0002669	Syap.g_02105, Syap.g_02106	Syar.g_00710
OG0002670	Syap.g_02305	Syar.g_01593, Syar.g_00785
OG0002678	Syap.g_00151	Syar.g_02004
OG0002684	Syap.g_02123	Syar.g_00381
OG0002687	Syap.g_02131	Syar.g_01251
OG0002699	Syap.g_01710	Syar.g_02732
OG0002714	Syap.g_01624	Syar.g_02057
OG0002720	Syap.g_00156	Syar.g_02605
OG0002722	Syap.g_01285	Syar.g_02708
OG0002723	Syap.g_01265	Syar.g_02763
OG0002731	Syap.g_00533	Syar.g_01559
OG0002733	Syap.g_01679	Syar.g_01291
OG0002735	Syap.g_00781	Syar.g_01681
OG0002736	Syap.g_01708	Syar.g_02722, Syar.g_02380
OG0002743	Syap.g_00782	Syar.g_01678
OG0002753	Syap.g_00775	Syar.g_02273
OG0002755	Syap.g_01980	Syar.g_00408, Syar.g_01442, Syar.g_01741
OG0002760	Syap.g_01472, Syap.g_01529	Syar.g_02168
OG0002761	Syap.g_00388	Syar.g_01363
OG0002763	Syap.g_00366	Syar.g_00184, Syar.g_02101
OG0002764	Syap.g_01993	Syar.g_02411
OG0002765	Syap.g_00352	Syar.g_02045
OG0002766	Syap.g_00627	Syar.g_02385, Syar.g_02730
OG0002767	Syap.g_02415	Syar.g_03172
OG0002776	Syap.g_02308	Syar.g_00867
OG0002797	Syap.g_01788	Syar.g_02933
OG0002800	Syap.g_00658	Syar.g_01750
OG0002808	Syap.g_01798	Syar.g_00512
OG0002855	Syap.g_00780	Syar.g_02577
OG0002868	Syap.g_01625	Syar.g_00740
OG0002872	Syap.g_02269	Syar.g_02916
OG0002879	Syap.g_02107	Syar.g_02758
OG0002881	Syap.g_02062	Syar.g_02084
OG0002882	Syap.g_02400	Syar.g_01322
OG0002939	Syap.g_00681, Syap.g_00436	Syar.g_00898
OG0002940	Syap.g_00368, Syap.g_00369	Syar.g_02099
OG0002994	Syap.g_00676	Syar.g_00802
OG0002996	Syap.g_00104	Syar.g_00961
OG0002999	Syap.g_01886	Syar.g_01966
OG0003000	Syap.g_02532	Syar.g_02864
OG0003002	Syap.g_02302	Syar.g_00790
OG0003004	Syap.g_00746, Syap.g_02485	Syar.g_00787
OG0003006	Syap.g_00692	Syar.g_02087
OG0003007	Syap.g_00777	Syar.g_02220
OG0003010	Syap.g_01271	Syar.g_02705
OG0003033	Syap.g_01263	Syar.g_02765
OG0003041	Syap.g_00334, Syap.g_00336	Syar.g_02071
OG0003045	Syap.g_00439, Syap.g_02626	Syar.g_02005
OG0003091	Syap.g_00367	Syar.g_02100
OG0003102	Syap.g_00884	Syar.g_02695
OG0003127	Syap.g_01447	Syar.g_02532
OG0003134	Syap.g_02357	Syar.g_03071
OG0003135	Syap.g_02267	Syar.g_01002
OG0003141	Syap.g_01453, Syap.g_01452	Syar.g_00925
OG0003145	Syap.g_02572, Syap.g_02571	Syar.g_00893
OG0003146	Syap.g_01985	Syar.g_00845
OG0003149	Syap.g_01943	Syar.g_00687
OG0003150	Syap.g_01944	Syar.g_00686
OG0003154	Syap.g_02299, Syap.g_02303	Syar.g_00753, Syar.g_00756
OG0003159	Syap.g_01270	Syar.g_02702
OG0003222	Syap.g_01282	Syar.g_02711
OG0003260	Syap.g_02297, Syap.g_02559	Syar.g_02361
OG0003263	Syap.g_02132	Syar.g_01252
OG0003293	Syap.g_00847	Syar.g_01567
OG0003301	Syap.g_00946, Syap.g_00945	Syar.g_00289
OG0003303	Syap.g_01950	Syar.g_00742
OG0003305	Syap.g_00018	Syar.g_01392
OG0003310	Syap.g_02573	Syar.g_00894
OG0003316	Syap.g_02301	Syar.g_00791
OG0003318	Syap.g_01951	Syar.g_02002
OG0003319	Syap.g_00214	Syar.g_02828
OG0003321	Syap.g_00944	Syar.g_01224
OG0003322	Syap.g_00783	Syar.g_01677
OG0003323	Syap.g_01851, Syap.g_01853	Syar.g_01807
OG0003324	Syap.g_01317	Syar.g_02290, Syar.g_00812
OG0003325	Syap.g_00819	Syar.g_01207, Syar.g_01208, Syar.g_03034
OG0003329	Syap.g_00123, Syap.g_02309	Syar.g_00458
OG0003330	Syap.g_01057	Syar.g_00884
OG0003332	Syap.g_00237	Syar.g_01529
OG0003333	Syap.g_00150	Syar.g_01385, Syar.g_01993, Syar.g_00768
