Orthogroup	Syap	Prah
OG0001406	Syap.g_01989	Prah.g_02512
OG0001415	Syap.g_00447, Syap.g_00446	Prah.g_01412
OG0001418	Syap.g_00221	Prah.g_02051
OG0001422	Syap.g_01682	Prah.g_00282
OG0001425	Syap.g_01024	Prah.g_02507
OG0001433	Syap.g_00790	Prah.g_01162
OG0001434	Syap.g_00167	Prah.g_00696
OG0001435	Syap.g_01259	Prah.g_00737
OG0001436	Syap.g_01711	Prah.g_02210, Prah.g_02217
OG0001437	Syap.g_00448	Prah.g_01411
OG0001438	Syap.g_01346, Syap.g_01630	Prah.g_02149
OG0001441	Syap.g_02749	Prah.g_01516
OG0001443	Syap.g_01006	Prah.g_01664
OG0001444	Syap.g_00761	Prah.g_01875, Prah.g_00137
OG0001452	Syap.g_01590	Prah.g_01220
OG0001460	Syap.g_00789	Prah.g_01161
OG0001461	Syap.g_02707	Prah.g_00260
OG0001470	Syap.g_01138, Syap.g_00709	Prah.g_00119
OG0001475	Syap.g_01135, Syap.g_02462	Prah.g_00121
OG0001478	Syap.g_01790	Prah.g_00303
OG0001479	Syap.g_00565	Prah.g_01936
OG0001487	Syap.g_00699	Prah.g_00357
OG0001488	Syap.g_00209	Prah.g_01301
OG0001489	Syap.g_00603	Prah.g_01979
OG0001495	Syap.g_01921	Prah.g_02045
OG0001498	Syap.g_02044, Syap.g_02043	Prah.g_00206
OG0001508	Syap.g_01139	Prah.g_00118
OG0001510	Syap.g_01117	Prah.g_00143
OG0001511	Syap.g_02629, Syap.g_02676	Prah.g_01906
OG0001512	Syap.g_01151, Syap.g_01152	Prah.g_01775
OG0001515	Syap.g_00906	Prah.g_00978
OG0001516	Syap.g_01964	Prah.g_00453
OG0001517	Syap.g_00568	Prah.g_01939
OG0001518	Syap.g_01026	Prah.g_02506
OG0001519	Syap.g_02079	Prah.g_02515
OG0001527	Syap.g_00287, Syap.g_00292	Prah.g_01453
OG0001528	Syap.g_01137, Syap.g_02464	Prah.g_00120
OG0001529	Syap.g_01809	Prah.g_00050
OG0001530	Syap.g_02627	Prah.g_01903
OG0001531	Syap.g_01150	Prah.g_01774
OG0001533	Syap.g_02326	Prah.g_01187
OG0001534	Syap.g_00534	Prah.g_00865
OG0001535	Syap.g_01875	Prah.g_00853
OG0001536	Syap.g_02018	Prah.g_00792
OG0001537	Syap.g_00153	Prah.g_00707
OG0001538	Syap.g_00199	Prah.g_00662
OG0001539	Syap.g_02370	Prah.g_00559
OG0001540	Syap.g_02214	Prah.g_02255
OG0001541	Syap.g_01187	Prah.g_02318
OG0001542	Syap.g_01177	Prah.g_02335
OG0001543	Syap.g_01417, Syap.g_01416	Prah.g_02414
OG0001553	Syap.g_02121	Prah.g_00411
OG0001556	Syap.g_00796, Syap.g_00041, Syap.g_00411	Prah.g_01158, Prah.g_01157
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Prah.g_00021
OG0001562	Syap.g_02700	Prah.g_00845
OG0001563	Syap.g_00473	Prah.g_01996
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Prah.g_01456
OG0001577	Syap.g_00232	Prah.g_01326
OG0001580	Syap.g_01340, Syap.g_01341	Prah.g_02479
OG0001590	Syap.g_00889	Prah.g_00578
OG0001592	Syap.g_01342	Prah.g_02480
OG0001614	Syap.g_01101	Prah.g_00158
OG0001615	Syap.g_01937	Prah.g_01475
OG0001616	Syap.g_01884	Prah.g_01261
OG0001618	Syap.g_00518, Syap.g_02409	Prah.g_00877
OG0001619	Syap.g_01752	Prah.g_00782
OG0001620	Syap.g_00557	Prah.g_01924
OG0001621	Syap.g_01592	Prah.g_02097
OG0001622	Syap.g_02601	Prah.g_02581
OG0001634	Syap.g_01956	Prah.g_00447
OG0001635	Syap.g_01127	Prah.g_01206
OG0001636	Syap.g_01797	Prah.g_00043
OG0001637	Syap.g_01945, Syap.g_01946	Prah.g_01751
OG0001638	Syap.g_01778	Prah.g_01691
OG0001639	Syap.g_00751	Prah.g_01616
OG0001641	Syap.g_02685	Prah.g_00827
OG0001642	Syap.g_00530	Prah.g_00580
OG0001643	Syap.g_00902	Prah.g_00496
OG0001652	Syap.g_02634	Prah.g_00019
OG0001654	Syap.g_00753	Prah.g_01614
OG0001657	Syap.g_02175	Prah.g_02293
OG0001658	Syap.g_00131	Prah.g_02489
OG0001669	Syap.g_01283	Prah.g_00094
OG0001672	Syap.g_02553, Syap.g_02554	Prah.g_01855, Prah.g_01853
OG0001673	Syap.g_01163	Prah.g_01783
OG0001675	Syap.g_02698	Prah.g_00841, Prah.g_00843
OG0001677	Syap.g_00592	Prah.g_01964
OG0001678	Syap.g_02678	Prah.g_02069
OG0001690	Syap.g_00647	Prah.g_01493, Prah.g_02437
OG0001692	Syap.g_02120	Prah.g_00413
OG0001694	Syap.g_01358	Prah.g_02136
OG0001715	Syap.g_00665	Prah.g_01165
OG0001729	Syap.g_02666	Prah.g_01769
OG0001730	Syap.g_00770	Prah.g_01766
OG0001731	Syap.g_00029	Prah.g_01630
OG0001732	Syap.g_02315	Prah.g_01267
OG0001735	Syap.g_00095	Prah.g_00461
OG0001737	Syap.g_01637	Prah.g_02154
OG0001738	Syap.g_01657	Prah.g_02185
OG0001739	Syap.g_01815, Syap.g_01816	Prah.g_02566
OG0001748	Syap.g_01911	Prah.g_02405
OG0001749	Syap.g_02067	Prah.g_02203
OG0001750	Syap.g_00764	Prah.g_01876
OG0001751	Syap.g_01164	Prah.g_01784
OG0001752	Syap.g_02670	Prah.g_01763
OG0001753	Syap.g_02534	Prah.g_01757
OG0001754	Syap.g_01949, Syap.g_01948	Prah.g_01754
OG0001755	Syap.g_00250	Prah.g_01522
OG0001762	Syap.g_02692	Prah.g_00834
OG0001764	Syap.g_02336	Prah.g_00748
OG0001766	Syap.g_01328	Prah.g_02161
OG0001767	Syap.g_01036, Syap.g_00863	Prah.g_02216
OG0001768	Syap.g_00610, Syap.g_02273, Syap.g_02275	Prah.g_02342
OG0001783	Syap.g_01108, Syap.g_01471	Prah.g_00153
OG0001786	Syap.g_00311, Syap.g_01210	Prah.g_01646
OG0001787	Syap.g_01454	Prah.g_01502
OG0001788	Syap.g_01449	Prah.g_01499
OG0001789	Syap.g_01482, Syap.g_01481	Prah.g_01363
OG0001790	Syap.g_00238	Prah.g_01334
OG0001796	Syap.g_01850, Syap.g_01852	Prah.g_00847
OG0001797	Syap.g_00947	Prah.g_00775
OG0001798	Syap.g_01291	Prah.g_00520
OG0001799	Syap.g_00638	Prah.g_00479
OG0001800	Syap.g_00771	Prah.g_00429
OG0001801	Syap.g_02110	Prah.g_00422
OG0001804	Syap.g_02045, Syap.g_02046	Prah.g_00207
OG0001806	Syap.g_02337	Prah.g_02125
OG0001808	Syap.g_01055	Prah.g_02226
OG0001809	Syap.g_00322, Syap.g_01685	Prah.g_02266
OG0001811	Syap.g_01180	Prah.g_02325
OG0001812	Syap.g_01343	Prah.g_02481
OG0001813	Syap.g_02086	Prah.g_02535
OG0001814	Syap.g_01166, Syap.g_00125	Prah.g_02590
OG0001815	Syap.g_01801	Prah.g_02599
OG0001838	Syap.g_00064, Syap.g_00537	Prah.g_00009
OG0001839	Syap.g_01794	Prah.g_00039
OG0001840	Syap.g_00978	Prah.g_00056
OG0001841	Syap.g_00987	Prah.g_00064
OG0001842	Syap.g_00147, Syap.g_00146	Prah.g_00139
OG0001843	Syap.g_01100	Prah.g_00159
OG0001844	Syap.g_01099	Prah.g_00160
OG0001845	Syap.g_01094	Prah.g_00162
OG0001846	Syap.g_02228, Syap.g_02226	Prah.g_00184
OG0001847	Syap.g_02230	Prah.g_00186
OG0001848	Syap.g_02236	Prah.g_00190
OG0001849	Syap.g_02364	Prah.g_01865
OG0001850	Syap.g_02550	Prah.g_01858
OG0001851	Syap.g_01700	Prah.g_01848
OG0001852	Syap.g_01699	Prah.g_01847
OG0001853	Syap.g_01691	Prah.g_01840
OG0001854	Syap.g_01157	Prah.g_01780
OG0001856	Syap.g_01216	Prah.g_01650
OG0001857	Syap.g_01212	Prah.g_01647
OG0001858	Syap.g_00025	Prah.g_01626
OG0001859	Syap.g_02516	Prah.g_01585
OG0001860	Syap.g_02262	Prah.g_01573
OG0001861	Syap.g_02248	Prah.g_01559
OG0001862	Syap.g_00276	Prah.g_01547
OG0001863	Syap.g_00272	Prah.g_01542
OG0001864	Syap.g_01974	Prah.g_01487
OG0001865	Syap.g_00651	Prah.g_01420
OG0001866	Syap.g_01522	Prah.g_01395
OG0001867	Syap.g_01524	Prah.g_01386
OG0001868	Syap.g_01495	Prah.g_01366
OG0001869	Syap.g_00233	Prah.g_01327
OG0001870	Syap.g_00224	Prah.g_01319
OG0001871	Syap.g_00217	Prah.g_01314
OG0001872	Syap.g_02442	Prah.g_01281
OG0001873	Syap.g_01885	Prah.g_01260
OG0001874	Syap.g_01882	Prah.g_01241
OG0001877	Syap.g_00905	Prah.g_00979
OG0001878	Syap.g_02695	Prah.g_00838
OG0001879	Syap.g_02690	Prah.g_00831
OG0001883	Syap.g_01741	Prah.g_00774
OG0001884	Syap.g_01733	Prah.g_00764
OG0001885	Syap.g_02792	Prah.g_00753
OG0001886	Syap.g_02335	Prah.g_00749
OG0001887	Syap.g_01245	Prah.g_00723
OG0001888	Syap.g_00168	Prah.g_00682
OG0001889	Syap.g_02724	Prah.g_00653
OG0001890	Syap.g_00825	Prah.g_00590
OG0001891	Syap.g_00832	Prah.g_00586
OG0001893	Syap.g_01290	Prah.g_00519
OG0001894	Syap.g_00893	Prah.g_00502
OG0001895	Syap.g_02658	Prah.g_00426
OG0001896	Syap.g_02053	Prah.g_00220
OG0001897	Syap.g_00559	Prah.g_01931
OG0001898	Syap.g_00577	Prah.g_01947
OG0001899	Syap.g_00484	Prah.g_02006
OG0001900	Syap.g_02355	Prah.g_02109
OG0001901	Syap.g_02354	Prah.g_02110
OG0001902	Syap.g_01354	Prah.g_02141
OG0001903	Syap.g_01631	Prah.g_02150
OG0001904	Syap.g_02063	Prah.g_02220
OG0001905	Syap.g_01060	Prah.g_02228
OG0001906	Syap.g_02213	Prah.g_02256
OG0001908	Syap.g_01185	Prah.g_02319
OG0001909	Syap.g_02279	Prah.g_02340
OG0001910	Syap.g_01907	Prah.g_02401
OG0001912	Syap.g_01042	Prah.g_02500
OG0001913	Syap.g_01032	Prah.g_02502
OG0001915	Syap.g_02313	Prah.g_01199
OG0001929	Syap.g_00994	Prah.g_00072
OG0001930	Syap.g_00148	Prah.g_00140
OG0001931	Syap.g_00149	Prah.g_00141
OG0001932	Syap.g_01102	Prah.g_00157
OG0001935	Syap.g_01697	Prah.g_01845
OG0001937	Syap.g_00037	Prah.g_01638
OG0001938	Syap.g_00731, Syap.g_02259	Prah.g_01571
OG0001943	Syap.g_00645	Prah.g_01308
OG0001944	Syap.g_02662	Prah.g_01207
OG0001946	Syap.g_01058	Prah.g_00984
OG0001947	Syap.g_01412	Prah.g_00900
OG0001956	Syap.g_01978	Prah.g_00565
OG0001970	Syap.g_02212	Prah.g_02258
OG0001973	Syap.g_01332	Prah.g_02464
OG0001977	Syap.g_02094	Prah.g_02542
OG0001998	Syap.g_00747, Syap.g_00748	Prah.g_01748
OG0001999	Syap.g_01375	Prah.g_01721
OG0002002	Syap.g_02443	Prah.g_01280
OG0002005	Syap.g_02284, Syap.g_02283	Prah.g_00963
OG0002006	Syap.g_01384, Syap.g_01413	Prah.g_00899
OG0002009	Syap.g_00155	Prah.g_00704
OG0002010	Syap.g_00002	Prah.g_00373
OG0002011	Syap.g_02399	Prah.g_00211
OG0002013	Syap.g_02542	Prah.g_02189
OG0002015	Syap.g_02069	Prah.g_02215
OG0002016	Syap.g_00102	Prah.g_02408
OG0002017	Syap.g_02099	Prah.g_02545
OG0002039	Syap.g_00208	Prah.g_01300
OG0002046	Syap.g_02164	Prah.g_00302
OG0002047	Syap.g_02039, Syap.g_02154, Syap.g_02153	Prah.g_00203
OG0002048	Syap.g_00598	Prah.g_01967
OG0002049	Syap.g_01926	Prah.g_02049
OG0002053	Syap.g_00836, Syap.g_00835	Prah.g_02523
OG0002110	Syap.g_00363	Prah.g_00725
OG0002113	Syap.g_01795	Prah.g_00040
OG0002114	Syap.g_01982	Prah.g_01747
OG0002122	Syap.g_01294	Prah.g_00975
OG0002129	Syap.g_02529	Prah.g_00392
OG0002130	Syap.g_01480	Prah.g_01362
OG0002160	Syap.g_01501	Prah.g_01792
OG0002161	Syap.g_01463, Syap.g_00649	Prah.g_01749
OG0002167	Syap.g_01318	Prah.g_00960
OG0002168	Syap.g_01411	Prah.g_00901
OG0002169	Syap.g_02038, Syap.g_02152	Prah.g_00202
OG0002170	Syap.g_00573	Prah.g_01943
OG0002171	Syap.g_02070	Prah.g_02200
OG0002172	Syap.g_01910	Prah.g_02404
OG0002173	Syap.g_01420	Prah.g_02416
OG0002174	Syap.g_02100	Prah.g_02546
OG0002229	Syap.g_00858	Prah.g_00113
OG0002235	Syap.g_00176	Prah.g_00690
OG0002236	Syap.g_02346	Prah.g_00569
OG0002238	Syap.g_02235, Syap.g_02000	Prah.g_00469
OG0002242	Syap.g_02068	Prah.g_02201
OG0002277	Syap.g_00997	Prah.g_00075
OG0002292	Syap.g_02266	Prah.g_02351
OG0002341	Syap.g_01330	Prah.g_02474
OG0002343	Syap.g_01581	Prah.g_02081
OG0002382	Syap.g_02246	Prah.g_01557
OG0002390	Syap.g_02274	Prah.g_02343
OG0002394	Syap.g_01329, Syap.g_02490	Prah.g_02470
OG0002431	Syap.g_02126	Prah.g_01508
OG0002440	Syap.g_01874	Prah.g_00854
OG0002443	Syap.g_01627	Prah.g_00488
OG0002444	Syap.g_01983	Prah.g_00405
OG0002495	Syap.g_00398	Prah.g_00995
OG0002570	Syap.g_02566	Prah.g_00630
OG0002573	Syap.g_01984	Prah.g_00404
OG0002580	Syap.g_02394, Syap.g_02538	Prah.g_02549
OG0002634	Syap.g_01153	Prah.g_01776
OG0002635	Syap.g_00937	Prah.g_01330
OG0002638	Syap.g_00768, Syap.g_00769	Prah.g_00988
OG0002643	Syap.g_00320	Prah.g_00623
OG0002645	Syap.g_01443	Prah.g_00491
OG0002648	Syap.g_01456	Prah.g_02482
OG0002649	Syap.g_01457	Prah.g_02483
OG0002650	Syap.g_01458	Prah.g_02484
OG0002714	Syap.g_01624	Prah.g_00440
OG0002720	Syap.g_00156	Prah.g_00695
OG0002797	Syap.g_01788	Prah.g_01680
OG0002800	Syap.g_00658	Prah.g_01195
OG0002888	Syap.g_00862	Prah.g_00115
OG0003064	Syap.g_00924, Syap.g_00960	Prah.g_01072
OG0003196	Syap.g_00348	Prah.g_00954
OG0003201	Syap.g_01241	Prah.g_00288
OG0003216	Syap.g_00855	Prah.g_00114
OG0003407	Syap.g_01273	Prah.g_02328
OG0003407	Syap.g_00726	Prah.g_02329
OG0003786	Syap.g_01281	Prah.g_02327
OG0005498	Syap.g_00725	Prah.g_02332
