Orthogroup	Syap	Syal
OG0001387	Syap.g_02648	Syal.g_01136
OG0001388	Syap.g_02645	Syal.g_01139
OG0001389	Syap.g_02644	Syal.g_01140
OG0001390	Syap.g_02643	Syal.g_01141
OG0001391	Syap.g_01833	Syal.g_01142
OG0001392	Syap.g_01832	Syal.g_01143
OG0001393	Syap.g_01831	Syal.g_01144
OG0001394	Syap.g_00159	Syal.g_02250
OG0001395	Syap.g_00531	Syal.g_00001, Syal.g_02432
OG0001396	Syap.g_02537	Syal.g_01532
OG0001398	Syap.g_02356	Syal.g_00774
OG0001401	Syap.g_01844	Syal.g_02463
OG0001406	Syap.g_01989	Syal.g_01096
OG0001408	Syap.g_01862	Syal.g_02589
OG0001411	Syap.g_00853	Syal.g_01399
OG0001412	Syap.g_02535	Syal.g_01530
OG0001420	Syap.g_02736	Syal.g_02955
OG0001425	Syap.g_01024	Syal.g_01089
OG0001428	Syap.g_01196	Syal.g_00915
OG0001432	Syap.g_01967	Syal.g_02578
OG0001433	Syap.g_00790	Syal.g_02212
OG0001434	Syap.g_00167	Syal.g_02245
OG0001435	Syap.g_01259	Syal.g_02290
OG0001436	Syap.g_01703	Syal.g_01384
OG0001436	Syap.g_01711	Syal.g_01335, Syal.g_01336
OG0001438	Syap.g_01346, Syap.g_01630	Syal.g_01278
OG0001439	Syap.g_01674	Syal.g_01306
OG0001443	Syap.g_01006	Syal.g_01101
OG0001444	Syap.g_00761	Syal.g_00798, Syal.g_01506
OG0001447	Syap.g_02218	Syal.g_00853
OG0001452	Syap.g_01590	Syal.g_01223
OG0001456	Syap.g_01828	Syal.g_01146
OG0001457	Syap.g_01826	Syal.g_01147
OG0001458	Syap.g_01825	Syal.g_01148
OG0001459	Syap.g_00351	Syal.g_01493, Syal.g_02104
OG0001460	Syap.g_00789	Syal.g_02211
OG0001461	Syap.g_02707	Syal.g_02091
OG0001470	Syap.g_01138, Syap.g_00709	Syal.g_00181
OG0001474	Syap.g_00562	Syal.g_00354
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syal.g_00184
OG0001478	Syap.g_01790	Syal.g_00481, Syal.g_00474
OG0001479	Syap.g_00565	Syal.g_00351
OG0001488	Syap.g_00209	Syal.g_01677
OG0001489	Syap.g_00603	Syal.g_00291
OG0001492	Syap.g_02441	Syal.g_01769
OG0001493	Syap.g_02433	Syal.g_01760
OG0001495	Syap.g_01921	Syal.g_00223
OG0001498	Syap.g_02044, Syap.g_02043	Syal.g_00554
OG0001502	Syap.g_00833	Syal.g_02489
OG0001504	Syap.g_00350	Syal.g_02103, Syal.g_01492
OG0001507	Syap.g_00227	Syal.g_02094
OG0001508	Syap.g_01139, Syap.g_00808	Syal.g_00180
OG0001510	Syap.g_01117	Syal.g_01489
OG0001511	Syap.g_02629, Syap.g_02676	Syal.g_00829
OG0001512	Syap.g_01151, Syap.g_01152	Syal.g_00682
OG0001515	Syap.g_00906	Syal.g_01791
OG0001516	Syap.g_01964	Syal.g_02197
OG0001517	Syap.g_00568	Syal.g_00348
OG0001518	Syap.g_01026	Syal.g_01087
OG0001519	Syap.g_02079	Syal.g_01103
OG0001527	Syap.g_00287, Syap.g_00292	Syal.g_02796
OG0001528	Syap.g_00806	Syal.g_00182
OG0001529	Syap.g_01809	Syal.g_00145
OG0001530	Syap.g_02627	Syal.g_00827
OG0001531	Syap.g_01150	Syal.g_00681
OG0001533	Syap.g_02326	Syal.g_00494
OG0001534	Syap.g_00534	Syal.g_01898
OG0001535	Syap.g_01875	Syal.g_01917
OG0001536	Syap.g_02018	Syal.g_01996
OG0001537	Syap.g_00153	Syal.g_02257
OG0001538	Syap.g_00199	Syal.g_01870
OG0001539	Syap.g_02370	Syal.g_02294
OG0001540	Syap.g_02214	Syal.g_00858
OG0001541	Syap.g_01187	Syal.g_00924
OG0001542	Syap.g_01177	Syal.g_00935
OG0001543	Syap.g_01417, Syap.g_01416	Syal.g_00988
OG0001546	Syap.g_02745	Syal.g_02950
OG0001547	Syap.g_00840, Syap.g_00839	Syal.g_02050
OG0001557	Syap.g_00162	Syal.g_02249
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syal.g_00117
OG0001562	Syap.g_02700	Syal.g_01926
OG0001563	Syap.g_00473	Syal.g_00274
OG0001567	Syap.g_00838	Syal.g_02051
OG0001568	Syap.g_00842	Syal.g_02049
OG0001570	Syap.g_00438	Syal.g_02053
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syal.g_02798
OG0001577	Syap.g_00232	Syal.g_01648
OG0001580	Syap.g_01340, Syap.g_01341	Syal.g_01052
OG0001590	Syap.g_00889	Syal.g_02642
OG0001592	Syap.g_01342	Syal.g_01053
OG0001614	Syap.g_01101	Syal.g_01451
OG0001615	Syap.g_01937	Syal.g_02482
OG0001616	Syap.g_01884	Syal.g_01699
OG0001618	Syap.g_00518, Syap.g_02409	Syal.g_02420
OG0001619	Syap.g_01752	Syal.g_02009
OG0001620	Syap.g_00557	Syal.g_00360
OG0001621	Syap.g_01592	Syal.g_01224
OG0001622	Syap.g_02601	Syal.g_01178
OG0001623	Syap.g_00582, Syap.g_00585	Syal.g_00331
OG0001624	Syap.g_02494	Syal.g_02606
OG0001634	Syap.g_01956	Syal.g_02203
OG0001635	Syap.g_01127	Syal.g_01517
OG0001636	Syap.g_01797	Syal.g_00137
OG0001637	Syap.g_01945, Syap.g_01946	Syal.g_00659
OG0001638	Syap.g_01778	Syal.g_00599
OG0001639	Syap.g_00751	Syal.g_02968
OG0001641	Syap.g_02685	Syal.g_01955
OG0001643	Syap.g_00902	Syal.g_02631
OG0001644	Syap.g_00346	Syal.g_02426
OG0001645	Syap.g_00668	Syal.g_02825
OG0001647	Syap.g_01370	Syal.g_01254
OG0001652	Syap.g_02634	Syal.g_00115
OG0001654	Syap.g_00753	Syal.g_02966
OG0001657	Syap.g_02175	Syal.g_00897
OG0001658	Syap.g_00131	Syal.g_01066
OG0001659	Syap.g_01892	Syal.g_01706
OG0001672	Syap.g_02553, Syap.g_02554	Syal.g_00765
OG0001673	Syap.g_01163	Syal.g_00689
OG0001675	Syap.g_02698	Syal.g_01928
OG0001677	Syap.g_00592	Syal.g_00303
OG0001678	Syap.g_02678	Syal.g_00197
OG0001679	Syap.g_02521	Syal.g_00794, Syal.g_02034
OG0001680	Syap.g_01772	Syal.g_00607
OG0001682	Syap.g_00516	Syal.g_02407, Syal.g_02418
OG0001692	Syap.g_02120	Syal.g_00024
OG0001694	Syap.g_01358	Syal.g_01265
OG0001713	Syap.g_00349	Syal.g_01668
OG0001714	Syap.g_01040	Syal.g_01529, Syal.g_01047
OG0001715	Syap.g_00665	Syal.g_02550
OG0001717	Syap.g_01200	Syal.g_00910
OG0001729	Syap.g_02666	Syal.g_00676
OG0001730	Syap.g_00770	Syal.g_00672
OG0001731	Syap.g_00029	Syal.g_02986
OG0001732	Syap.g_02315	Syal.g_01730
OG0001733	Syap.g_00794	Syal.g_02213
OG0001735	Syap.g_00095	Syal.g_02179
OG0001737	Syap.g_01637	Syal.g_01284
OG0001738	Syap.g_01657	Syal.g_01320
OG0001739	Syap.g_01815, Syap.g_01816	Syal.g_01163
OG0001741	Syap.g_02493	Syal.g_00708, Syal.g_02278, Syal.g_02961
OG0001745	Syap.g_02401	Syal.g_02530
OG0001748	Syap.g_01911	Syal.g_00995
OG0001750	Syap.g_00764	Syal.g_00799
OG0001751	Syap.g_01164	Syal.g_00690
OG0001752	Syap.g_02670	Syal.g_00669
OG0001753	Syap.g_02534	Syal.g_00662
OG0001754	Syap.g_01949, Syap.g_01948	Syal.g_00661
OG0001755	Syap.g_00250	Syal.g_02942
OG0001760	Syap.g_02651	Syal.g_02096
OG0001762	Syap.g_02692	Syal.g_01947
OG0001764	Syap.g_02336	Syal.g_02046
OG0001766	Syap.g_01328	Syal.g_01296
OG0001767	Syap.g_01036, Syap.g_00863	Syal.g_01334
OG0001768	Syap.g_00610, Syap.g_02273, Syap.g_02275	Syal.g_00941
OG0001783	Syap.g_01108, Syap.g_01471	Syal.g_01456
OG0001786	Syap.g_00311, Syap.g_01210	Syal.g_03009
OG0001787	Syap.g_01454	Syal.g_02839
OG0001788	Syap.g_01449	Syal.g_02836
OG0001789	Syap.g_01482, Syap.g_01481	Syal.g_01602
OG0001790	Syap.g_00238	Syal.g_01633
OG0001796	Syap.g_01850, Syap.g_01852	Syal.g_01923
OG0001797	Syap.g_00947	Syal.g_02017
OG0001798	Syap.g_01291	Syal.g_02709
OG0001799	Syap.g_00638	Syal.g_02616
OG0001800	Syap.g_00771	Syal.g_01539
OG0001801	Syap.g_02110	Syal.g_00038
OG0001804	Syap.g_02045, Syap.g_02046	Syal.g_00553
OG0001806	Syap.g_02337	Syal.g_01253
OG0001808	Syap.g_01055	Syal.g_01344
OG0001809	Syap.g_00322, Syap.g_01685	Syal.g_00869
OG0001811	Syap.g_01180	Syal.g_00933
OG0001812	Syap.g_01343	Syal.g_01054
OG0001813	Syap.g_02086	Syal.g_01117
OG0001814	Syap.g_01166, Syap.g_00125	Syal.g_00081
OG0001815	Syap.g_01801	Syal.g_00091
OG0001838	Syap.g_00064, Syap.g_00537	Syal.g_00105
OG0001839	Syap.g_01794	Syal.g_00133
OG0001840	Syap.g_00978	Syal.g_00151
OG0001841	Syap.g_00987	Syal.g_00158
OG0001843	Syap.g_01100	Syal.g_01450
OG0001844	Syap.g_01099	Syal.g_01449
OG0001845	Syap.g_01094	Syal.g_01448
OG0001846	Syap.g_02228, Syap.g_02226	Syal.g_00845
OG0001847	Syap.g_02230	Syal.g_00843
OG0001848	Syap.g_02236	Syal.g_00839
OG0001849	Syap.g_02364	Syal.g_00780
OG0001850	Syap.g_02550	Syal.g_00768
OG0001851	Syap.g_01700	Syal.g_00761
OG0001852	Syap.g_01699	Syal.g_00760
OG0001853	Syap.g_01691	Syal.g_00753
OG0001854	Syap.g_01157	Syal.g_00685
OG0001855	Syap.g_01986, Syap.g_01462	Syal.g_00050
OG0001856	Syap.g_01216	Syal.g_00563
OG0001857	Syap.g_01212	Syal.g_00560
OG0001858	Syap.g_00025	Syal.g_02981
OG0001859	Syap.g_02516	Syal.g_02879
OG0001860	Syap.g_02262	Syal.g_02892
OG0001861	Syap.g_02248	Syal.g_02904
OG0001862	Syap.g_00276	Syal.g_02916
OG0001863	Syap.g_00272	Syal.g_02922
OG0001864	Syap.g_01974	Syal.g_02829
OG0001865	Syap.g_00651	Syal.g_02562, Syal.g_02764
OG0001866	Syap.g_01522	Syal.g_02740
OG0001867	Syap.g_01524	Syal.g_02729
OG0001868	Syap.g_01495	Syal.g_01596
OG0001869	Syap.g_00233	Syal.g_01647
OG0001870	Syap.g_00224	Syal.g_01656
OG0001871	Syap.g_00217	Syal.g_01661
OG0001872	Syap.g_02442	Syal.g_01742
OG0001873	Syap.g_01885	Syal.g_01700
OG0001874	Syap.g_01882	Syal.g_01697
OG0001877	Syap.g_00905	Syal.g_01792
OG0001878	Syap.g_02695	Syal.g_01931
OG0001879	Syap.g_02690	Syal.g_01950
OG0001883	Syap.g_01741	Syal.g_02018
OG0001884	Syap.g_01733	Syal.g_02564
OG0001885	Syap.g_02792	Syal.g_02041
OG0001886	Syap.g_02335	Syal.g_02045
OG0001887	Syap.g_01245	Syal.g_02267
OG0001888	Syap.g_00168	Syal.g_02243
OG0001889	Syap.g_02724	Syal.g_01880
OG0001890	Syap.g_00825	Syal.g_02476
OG0001891	Syap.g_00832	Syal.g_02480
OG0001893	Syap.g_01290	Syal.g_02708
OG0001894	Syap.g_00893	Syal.g_02637
OG0001895	Syap.g_02658	Syal.g_00063
OG0001896	Syap.g_02053	Syal.g_00535
OG0001897	Syap.g_00559	Syal.g_00357
OG0001898	Syap.g_00577	Syal.g_00336
OG0001899	Syap.g_00484	Syal.g_00263
OG0001900	Syap.g_02355	Syal.g_01238
OG0001901	Syap.g_02354	Syal.g_01239
OG0001902	Syap.g_01354	Syal.g_01270
OG0001903	Syap.g_01631	Syal.g_01279
OG0001904	Syap.g_02063	Syal.g_01340
OG0001905	Syap.g_01060	Syal.g_01346
OG0001906	Syap.g_02213	Syal.g_00859
OG0001908	Syap.g_01185	Syal.g_00926
OG0001909	Syap.g_02279	Syal.g_00939
OG0001910	Syap.g_01907	Syal.g_00999
OG0001912	Syap.g_01042	Syal.g_01077
OG0001913	Syap.g_01032	Syal.g_01081
OG0001915	Syap.g_02313	Syal.g_00088
OG0001924	Syap.g_00381	Syal.g_02722
OG0001925	Syap.g_00382	Syal.g_02723
OG0001926	Syap.g_00383	Syal.g_02724
OG0001927	Syap.g_00384	Syal.g_02725
OG0001929	Syap.g_00994	Syal.g_00165
OG0001932	Syap.g_01102	Syal.g_01452
OG0001937	Syap.g_00037	Syal.g_02994
OG0001938	Syap.g_00731, Syap.g_02259	Syal.g_02894
OG0001942	Syap.g_00831	Syal.g_01625
OG0001943	Syap.g_00645	Syal.g_01670
OG0001944	Syap.g_02662	Syal.g_02052
OG0001946	Syap.g_01058	Syal.g_01793
OG0001947	Syap.g_01412	Syal.g_01043
OG0001970	Syap.g_02212	Syal.g_00861
OG0001979	Syap.g_00662, Syap.g_00834	Syal.g_01787, Syal.g_01777
OG0001994	Syap.g_00380	Syal.g_02721
OG0001998	Syap.g_00748	Syal.g_00049
OG0001999	Syap.g_01375	Syal.g_00637
OG0002002	Syap.g_02443	Syal.g_02337, Syal.g_01741
OG0002006	Syap.g_01384, Syap.g_01413	Syal.g_01842
OG0002009	Syap.g_00155	Syal.g_02254
OG0002011	Syap.g_02399	Syal.g_00547
OG0002013	Syap.g_02542	Syal.g_00773
OG0002016	Syap.g_00102	Syal.g_00992
OG0002017	Syap.g_02099	Syal.g_01124
OG0002019	Syap.g_01103	Syal.g_01425
OG0002020	Syap.g_02581	Syal.g_01161
OG0002021	Syap.g_02584	Syal.g_01159
OG0002022	Syap.g_02585	Syal.g_01158
OG0002023	Syap.g_02588	Syal.g_01157
OG0002029	Syap.g_00356	Syal.g_00704
OG0002039	Syap.g_00208	Syal.g_01682
OG0002046	Syap.g_02164	Syal.g_00476
OG0002048	Syap.g_00598	Syal.g_00299
OG0002049	Syap.g_01926	Syal.g_00216
OG0002056	Syap.g_01633, Syap.g_01632	Syal.g_01280
OG0002098	Syap.g_02161	Syal.g_01386
OG0002113	Syap.g_01795	Syal.g_00134
OG0002114	Syap.g_01982	Syal.g_00048
OG0002116	Syap.g_00044	Syal.g_02999
OG0002122	Syap.g_01294	Syal.g_01789
OG0002129	Syap.g_02529	Syal.g_00395
OG0002130	Syap.g_01480	Syal.g_01603
OG0002131	Syap.g_02582	Syal.g_01160
OG0002134	Syap.g_01088, Syap.g_01087	Syal.g_01442
OG0002135	Syap.g_01395, Syap.g_01402	Syal.g_00620
OG0002136	Syap.g_01396, Syap.g_01403	Syal.g_00619
OG0002139	Syap.g_02429	Syal.g_01755
OG0002142	Syap.g_02112, Syap.g_02111	Syal.g_00037
OG0002143	Syap.g_02578	Syal.g_00550
OG0002144	Syap.g_00772, Syap.g_00773	Syal.g_00221
OG0002156	Syap.g_01621	Syal.g_00058
OG0002167	Syap.g_01318	Syal.g_00003
OG0002168	Syap.g_01411	Syal.g_01840
OG0002170	Syap.g_00573	Syal.g_00344
OG0002172	Syap.g_01910	Syal.g_00996
OG0002173	Syap.g_01420	Syal.g_00980
OG0002174	Syap.g_02100	Syal.g_01125
OG0002179	Syap.g_01062	Syal.g_01349
OG0002180	Syap.g_01353	Syal.g_01271
OG0002181	Syap.g_02350	Syal.g_01241
OG0002182	Syap.g_00309	Syal.g_01222
OG0002184	Syap.g_02363	Syal.g_00779
OG0002185	Syap.g_02549	Syal.g_00769
OG0002186	Syap.g_01404	Syal.g_00618
OG0002187	Syap.g_01398	Syal.g_00617
OG0002188	Syap.g_00616	Syal.g_00581
OG0002189	Syap.g_00615	Syal.g_00580
OG0002190	Syap.g_00028	Syal.g_02985
OG0002191	Syap.g_02327, Syap.g_02329	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syap.g_00207	Syal.g_01686
OG0002194	Syap.g_02432	Syal.g_01759
OG0002195	Syap.g_01249	Syal.g_02273
OG0002196	Syap.g_00179	Syal.g_02224
OG0002197	Syap.g_02684	Syal.g_01956
OG0002198	Syap.g_00644, Syap.g_00405	Syal.g_02613
OG0002199	Syap.g_00637	Syal.g_02617
OG0002200	Syap.g_02466	Syal.g_00371
OG0002201	Syap.g_01520	Syal.g_02742
OG0002202	Syap.g_01519	Syal.g_02743
OG0002203	Syap.g_01518	Syal.g_02744
OG0002204	Syap.g_00440	Syal.g_02762
OG0002205	Syap.g_01315	Syal.g_02780
OG0002207	Syap.g_00297	Syal.g_02800
OG0002208	Syap.g_02263	Syal.g_02891
OG0002209	Syap.g_00561	Syal.g_00355
OG0002210	Syap.g_00588	Syal.g_00307
OG0002211	Syap.g_00480	Syal.g_00267
OG0002212	Syap.g_01338	Syal.g_01051
OG0002214	Syap.g_02604	Syal.g_01181
OG0002229	Syap.g_00858, Syap.g_01002	Syal.g_00187
OG0002235	Syap.g_00176	Syal.g_02235
OG0002236	Syap.g_02346	Syal.g_02189
OG0002238	Syap.g_02235, Syap.g_02000	Syal.g_02071
OG0002241	Syap.g_02165	Syal.g_00477
OG0002257	Syap.g_00660	Syal.g_02569
OG0002260	Syap.g_02428	Syal.g_01754
OG0002277	Syap.g_00997	Syal.g_00168
OG0002292	Syap.g_02266	Syal.g_00948
OG0002296	Syap.g_02008	Syal.g_00408
OG0002301	Syap.g_00675	Syal.g_01566
OG0002302	Syap.g_02512	Syal.g_02877
OG0002306	Syap.g_02088	Syal.g_01385, Syal.g_01637
OG0002308	Syap.g_00624	Syal.g_02219
OG0002309	Syap.g_01843	Syal.g_02464
OG0002335	Syap.g_01161	Syal.g_00378, Syal.g_00379
OG0002352	Syap.g_00801	Syal.g_01665
OG0002353	Syap.g_02729	Syal.g_01877
OG0002355	Syap.g_02330	Syal.g_02539
OG0002358	Syap.g_02358	Syal.g_00527
OG0002359	Syap.g_00006	Syal.g_00415
OG0002375	Syap.g_00880	Syal.g_01427
OG0002382	Syap.g_02246	Syal.g_02906
OG0002390	Syap.g_02274	Syal.g_00942
OG0002391	Syap.g_02223	Syal.g_00848
OG0002394	Syap.g_02490	Syal.g_01028
OG0002406	Syap.g_00435	Syal.g_02063
OG0002411	Syap.g_02704	Syal.g_02452
OG0002432	Syap.g_01335	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002440	Syap.g_01874	Syal.g_01916
OG0002443	Syap.g_01627	Syal.g_00970
OG0002444	Syap.g_01983	Syal.g_00055
OG0002464	Syap.g_02552	Syal.g_00766
OG0002466	Syap.g_01500	Syal.g_00658
OG0002473	Syap.g_01119	Syal.g_00930
OG0002474	Syap.g_01855, Syap.g_02768	Syal.g_00219
OG0002475	Syap.g_00005	Syal.g_00414
OG0002492	Syap.g_01333	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002519	Syap.g_00778	Syal.g_02139
OG0002527	Syap.g_02372	Syal.g_02559
OG0002528	Syap.g_02374	Syal.g_02561
OG0002537	Syap.g_02270	Syal.g_00945
OG0002539	Syap.g_01029	Syal.g_01084
OG0002541	Syap.g_00589	Syal.g_00306
OG0002543	Syap.g_01031	Syal.g_01082
OG0002545	Syap.g_01546	Syal.g_02865
OG0002570	Syap.g_02566	Syal.g_01197
OG0002580	Syap.g_02394, Syap.g_02538	Syal.g_01129
OG0002592	Syap.g_01327	Syal.g_01032
OG0002593	Syap.g_00754	Syal.g_02964
OG0002598	Syap.g_02388	Syal.g_02574
OG0002601	Syap.g_02373	Syal.g_02560
OG0002611	Syap.g_01065	Syal.g_02140
OG0002612	Syap.g_00353	Syal.g_01495
OG0002622	Syap.g_01448	Syal.g_02076
OG0002632	Syap.g_01334	Syal.g_01033
OG0002643	Syap.g_00320	Syal.g_02377
OG0002645	Syap.g_01443	Syal.g_02626
OG0002648	Syap.g_01456	Syal.g_01058
OG0002649	Syap.g_01457	Syal.g_01059
OG0002650	Syap.g_01458	Syal.g_01060
OG0002666	Syap.g_02425	Syal.g_02157
OG0002669	Syap.g_02105, Syap.g_02106	Syal.g_01368, Syal.g_01422
OG0002678	Syap.g_00151	Syal.g_01565
OG0002683	Syap.g_02139, Syap.g_02140	Syal.g_00483
OG0002722	Syap.g_01285	Syal.g_01381
OG0002723	Syap.g_01265	Syal.g_01428
OG0002734	Syap.g_00718	Syal.g_01046
OG0002736	Syap.g_01708	Syal.g_02275
OG0002753	Syap.g_00775	Syal.g_00015
OG0002755	Syap.g_01980	Syal.g_00060
OG0002760	Syap.g_01472, Syap.g_01529	Syal.g_02733
OG0002761	Syap.g_00388	Syal.g_02610
OG0002765	Syap.g_00352	Syal.g_02087, Syal.g_01494
OG0002808	Syap.g_01798	Syal.g_00139
OG0002844	Syap.g_01000, Syap.g_00861	Syal.g_00186
OG0002868	Syap.g_01625	Syal.g_00019, Syal.g_02205
OG0002870	Syap.g_02543	Syal.g_00772
OG0002879	Syap.g_02107	Syal.g_02160
OG0002880	Syap.g_00685	Syal.g_01412
OG0002940	Syap.g_00368, Syap.g_00369	Syal.g_00984
OG0002997	Syap.g_00339	Syal.g_02112
OG0003005	Syap.g_00684	Syal.g_01411
OG0003006	Syap.g_00692	Syal.g_01462
OG0003010	Syap.g_01271	Syal.g_01375
OG0003033	Syap.g_01263	Syal.g_01429
OG0003041	Syap.g_00334, Syap.g_00336	Syal.g_02081
OG0003067	Syap.g_01865	Syal.g_00585
OG0003091	Syap.g_00367	Syal.g_00983
OG0003102	Syap.g_00884	Syal.g_01322
OG0003127	Syap.g_01447	Syal.g_02075
OG0003128	Syap.g_00177	Syal.g_02232
OG0003135	Syap.g_02267	Syal.g_00947
OG0003145	Syap.g_02572, Syap.g_02571	Syal.g_00053
OG0003149	Syap.g_01943	Syal.g_01581
OG0003150	Syap.g_01944	Syal.g_01580
OG0003159	Syap.g_01270	Syal.g_01374
OG0003222	Syap.g_01282	Syal.g_01379
OG0003252	Syap.g_01704, Syap.g_01001	Syal.g_01504
OG0003293	Syap.g_00847	Syal.g_02226
OG0003310	Syap.g_02573	Syal.g_00052
OG0003318	Syap.g_01951	Syal.g_01484
OG0003496	Syap.g_01572, Syap.g_02667, Syap.g_02500	Syal.g_01186
OG0003506	Syap.g_01004	Syal.g_01521
OG0003549	Syap.g_00524, Syap.g_00525	Syal.g_02228
OG0003793	Syap.g_01702	Syal.g_01383
OG0003946	Syap.g_01015, Syap.g_01016	Syal.g_01478, Syal.g_01479, Syal.g_01480
OG0004344	Syap.g_02603	Syal.g_00699
OG0004345	Syap.g_00652	Syal.g_02078
OG0004416	Syap.g_00659	Syal.g_02136, Syal.g_02143
OG0005187	Syap.g_01550	Syal.g_01891
OG0006187	Syap.g_01162	Syal.g_02700
