Orthogroup	Syap	Syag
OG0001388	Syap.g_02645	Syag.g_02196
OG0001389	Syap.g_02644	Syag.g_02197
OG0001390	Syap.g_02643	Syag.g_02198
OG0001391	Syap.g_01833	Syag.g_02199
OG0001392	Syap.g_01832	Syag.g_02200
OG0001393	Syap.g_01831	Syag.g_02201
OG0001394	Syap.g_00159	Syag.g_00635
OG0001395	Syap.g_00531	Syag.g_00898
OG0001396	Syap.g_02537	Syag.g_02349
OG0001398	Syap.g_02356	Syag.g_00751
OG0001401	Syap.g_01844	Syag.g_00720
OG0001406	Syap.g_01989	Syag.g_02154
OG0001408	Syap.g_01862	Syag.g_00450
OG0001411	Syap.g_00853	Syag.g_02424
OG0001412	Syap.g_02535	Syag.g_02351
OG0001420	Syap.g_02736	Syag.g_01465
OG0001425	Syap.g_01024	Syag.g_02148
OG0001428	Syap.g_01196	Syag.g_01981
OG0001432	Syap.g_01967	Syag.g_00448
OG0001433	Syap.g_00790	Syag.g_00943
OG0001435	Syap.g_01259	Syag.g_00605
OG0001436	Syap.g_01711	Syag.g_02454, Syag.g_02453
OG0001438	Syap.g_01346, Syap.g_01630	Syag.g_02583
OG0001439	Syap.g_01674	Syag.g_02554
OG0001443	Syap.g_01006	Syag.g_02157
OG0001444	Syap.g_00761	Syag.g_01863, Syag.g_02380
OG0001447	Syap.g_02218	Syag.g_01921
OG0001452	Syap.g_01590	Syag.g_02638
OG0001453	Syap.g_02687	Syag.g_00849
OG0001456	Syap.g_01828	Syag.g_02212
OG0001457	Syap.g_01826	Syag.g_02213
OG0001458	Syap.g_01825	Syag.g_02214
OG0001459	Syap.g_00351	Syag.g_00535
OG0001460	Syap.g_00789	Syag.g_00944
OG0001461	Syap.g_02707	Syag.g_00521
OG0001470	Syap.g_01138, Syap.g_00709	Syag.g_02420
OG0001474	Syap.g_00562	Syag.g_02851
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syag.g_02418
OG0001478	Syap.g_01790	Syag.g_01337, Syag.g_01344, Syag.g_02050
OG0001479	Syap.g_00565	Syag.g_02848
OG0001487	Syap.g_00699	Syag.g_01365
OG0001488	Syap.g_00209	Syag.g_01119
OG0001489	Syap.g_00603	Syag.g_02789, Syag.g_00515
OG0001492	Syap.g_02441	Syag.g_01057
OG0001493	Syap.g_02433	Syag.g_01045
OG0001495	Syap.g_01921	Syag.g_02719
OG0001498	Syap.g_02044, Syap.g_02043	Syag.g_00006
OG0001502	Syap.g_00833	Syag.g_00739
OG0001504	Syap.g_00350	Syag.g_00534
OG0001507	Syap.g_00227	Syag.g_01794, Syag.g_00083
OG0001508	Syap.g_01139	Syag.g_02421
OG0001510	Syap.g_01117	Syag.g_02386
OG0001511	Syap.g_02629, Syap.g_02676	Syag.g_01893
OG0001512	Syap.g_01151, Syap.g_01152	Syag.g_01781
OG0001515	Syap.g_00906	Syag.g_01007
OG0001516	Syap.g_01964	Syag.g_00579
OG0001517	Syap.g_00568	Syag.g_02844
OG0001518	Syap.g_01026	Syag.g_02146
OG0001519	Syap.g_02079	Syag.g_02161
OG0001527	Syap.g_00287, Syap.g_00292	Syag.g_00287
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syag.g_02419
OG0001529	Syap.g_01809	Syag.g_02327
OG0001530	Syap.g_02627	Syag.g_01891
OG0001531	Syap.g_01150	Syag.g_01780
OG0001533	Syap.g_02326	Syag.g_01324
OG0001534	Syap.g_00534	Syag.g_00891
OG0001535	Syap.g_01875	Syag.g_00871
OG0001536	Syap.g_02018	Syag.g_00805
OG0001537	Syap.g_00153	Syag.g_00629
OG0001538	Syap.g_00199	Syag.g_00672
OG0001539	Syap.g_02370	Syag.g_00601
OG0001540	Syap.g_02214	Syag.g_01925
OG0001541	Syap.g_01187	Syag.g_01990
OG0001542	Syap.g_01177	Syag.g_01999
OG0001543	Syap.g_01417, Syap.g_01416	Syag.g_02058
OG0001546	Syap.g_02745	Syag.g_01473
OG0001547	Syap.g_00840, Syap.g_00839	Syag.g_00753
OG0001553	Syap.g_02121	Syag.g_01424
OG0001556	Syap.g_00796, Syap.g_00041, Syap.g_00411	Syag.g_01096
OG0001557	Syap.g_00162	Syag.g_00636
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syag.g_02292
OG0001562	Syap.g_02700	Syag.g_00863
OG0001563	Syap.g_00473	Syag.g_02772
OG0001564	Syap.g_00876	Syag.g_02208
OG0001567	Syap.g_00838	Syag.g_00752
OG0001568	Syap.g_00842	Syag.g_00754
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syag.g_00285
OG0001577	Syap.g_00232	Syag.g_01146
OG0001580	Syap.g_01340, Syap.g_01341	Syag.g_02112
OG0001590	Syap.g_00889	Syag.g_00404, Syag.g_00519
OG0001592	Syap.g_01342	Syag.g_02113
OG0001614	Syap.g_01101	Syag.g_02401
OG0001616	Syap.g_01884	Syag.g_01102
OG0001618	Syap.g_00518, Syap.g_02409	Syag.g_00909
OG0001619	Syap.g_01752	Syag.g_00794
OG0001620	Syap.g_00557	Syag.g_02857
OG0001621	Syap.g_01592	Syag.g_02637
OG0001622	Syap.g_02601	Syag.g_02247
OG0001623	Syap.g_00582, Syap.g_00585	Syag.g_02828
OG0001624	Syap.g_02494	Syag.g_00443
OG0001634	Syap.g_01956	Syag.g_00585
OG0001635	Syap.g_01127	Syag.g_02369
OG0001636	Syap.g_01797	Syag.g_02314
OG0001637	Syap.g_01945, Syap.g_01946	Syag.g_00020
OG0001638	Syap.g_01778	Syag.g_01700
OG0001639	Syap.g_00751	Syag.g_01615
OG0001641	Syap.g_02685	Syag.g_00847
OG0001642	Syap.g_00530	Syag.g_00742
OG0001643	Syap.g_00902	Syag.g_00415
OG0001644	Syap.g_00346	Syag.g_00902
OG0001645	Syap.g_00668	Syag.g_00559
OG0001647	Syap.g_01370	Syag.g_02607
OG0001652	Syap.g_02634	Syag.g_02290
OG0001654	Syap.g_00753	Syag.g_01613
OG0001657	Syap.g_02175	Syag.g_01962
OG0001658	Syap.g_00131	Syag.g_02125
OG0001659	Syap.g_01892	Syag.g_01093
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syag.g_01899, Syag.g_02870
OG0001672	Syap.g_02553, Syap.g_02554	Syag.g_01833
OG0001673	Syap.g_01163	Syag.g_01789
OG0001675	Syap.g_02698	Syag.g_00861
OG0001677	Syap.g_00592	Syag.g_02800
OG0001678	Syap.g_02678	Syag.g_02692
OG0001680	Syap.g_01772	Syag.g_01709
OG0001682	Syap.g_00516	Syag.g_00911
OG0001690	Syap.g_00647	Syag.g_02135, Syag.g_00545
OG0001692	Syap.g_02120	Syag.g_01426
OG0001694	Syap.g_01358	Syag.g_02596
OG0001700	Syap.g_00975	Syag.g_00537
OG0001713	Syap.g_00349	Syag.g_01128
OG0001715	Syap.g_00665	Syag.g_00114
OG0001717	Syap.g_01200	Syag.g_01976
OG0001729	Syap.g_02666	Syag.g_01774
OG0001730	Syap.g_00770	Syag.g_01769
OG0001731	Syap.g_00029	Syag.g_01640
OG0001732	Syap.g_02315	Syag.g_01069
OG0001733	Syap.g_00794	Syag.g_00597
OG0001735	Syap.g_00095	Syag.g_00555
OG0001737	Syap.g_01637	Syag.g_02577
OG0001738	Syap.g_01657	Syag.g_02539
OG0001739	Syap.g_01815, Syap.g_01816	Syag.g_02230
OG0001741	Syap.g_02493	Syag.g_00163
OG0001748	Syap.g_01911	Syag.g_02065
OG0001749	Syap.g_02067	Syag.g_02461
OG0001750	Syap.g_00764	Syag.g_01864
OG0001752	Syap.g_02670	Syag.g_01766
OG0001753	Syap.g_02534	Syag.g_01760
OG0001754	Syap.g_01949, Syap.g_01948	Syag.g_00022
OG0001755	Syap.g_00250	Syag.g_01483
OG0001762	Syap.g_02692	Syag.g_00854
OG0001764	Syap.g_02336	Syag.g_00758
OG0001766	Syap.g_01328	Syag.g_02567
OG0001767	Syap.g_01036, Syap.g_00863	Syag.g_02455
OG0001768	Syap.g_00610, Syap.g_02273	Syag.g_02008
OG0001771	Syap.g_00329	Syag.g_00180
OG0001783	Syap.g_01108, Syap.g_01471	Syag.g_02396
OG0001786	Syap.g_00311, Syap.g_01210	Syag.g_01658
OG0001787	Syap.g_01454	Syag.g_01455
OG0001788	Syap.g_01449	Syag.g_01452
OG0001789	Syap.g_01482, Syap.g_01481	Syag.g_01191
OG0001790	Syap.g_00238	Syag.g_01153
OG0001796	Syap.g_01850, Syap.g_01852	Syag.g_00865
OG0001797	Syap.g_00947	Syag.g_00786
OG0001798	Syap.g_01291	Syag.g_00381
OG0001799	Syap.g_00638	Syag.g_00430
OG0001800	Syap.g_00771	Syag.g_01287
OG0001801	Syap.g_02110	Syag.g_01440
OG0001804	Syap.g_02045, Syap.g_02046	Syag.g_00007
OG0001806	Syap.g_02337	Syag.g_02608
OG0001808	Syap.g_01055	Syag.g_02441
OG0001809	Syap.g_00322, Syap.g_01685	Syag.g_01936
OG0001811	Syap.g_01180	Syag.g_01997
OG0001812	Syap.g_01343	Syag.g_02114
OG0001813	Syap.g_02086	Syag.g_02168
OG0001814	Syap.g_01166, Syap.g_00125	Syag.g_02257
OG0001815	Syap.g_01801	Syag.g_02267
OG0001838	Syap.g_00064, Syap.g_00537	Syag.g_02280
OG0001839	Syap.g_01794	Syag.g_02310
OG0001840	Syap.g_00978	Syag.g_02333
OG0001841	Syap.g_00987	Syag.g_02342
OG0001843	Syap.g_01100	Syag.g_02402
OG0001844	Syap.g_01099	Syag.g_02403
OG0001845	Syap.g_01094	Syag.g_02404
OG0001846	Syap.g_02228, Syap.g_02226	Syag.g_01913
OG0001847	Syap.g_02230	Syag.g_01911
OG0001848	Syap.g_02236	Syag.g_01907
OG0001849	Syap.g_02364	Syag.g_01849
OG0001850	Syap.g_02550	Syag.g_01836
OG0001851	Syap.g_01700	Syag.g_01829
OG0001852	Syap.g_01699	Syag.g_01828
OG0001853	Syap.g_01691	Syag.g_01821
OG0001854	Syap.g_01157	Syag.g_01785
OG0001855	Syap.g_01986, Syap.g_01462	Syag.g_01313
OG0001856	Syap.g_01216	Syag.g_01665
OG0001857	Syap.g_01212	Syag.g_01662
OG0001858	Syap.g_00025	Syag.g_01634
OG0001859	Syap.g_02516	Syag.g_01547
OG0001860	Syap.g_02262	Syag.g_01533
OG0001861	Syap.g_02248	Syag.g_01521
OG0001862	Syap.g_00276	Syag.g_01509
OG0001863	Syap.g_00272	Syag.g_01503
OG0001864	Syap.g_01974	Syag.g_01444
OG0001865	Syap.g_00651	Syag.g_00323
OG0001866	Syap.g_01522	Syag.g_00349
OG0001867	Syap.g_01524	Syag.g_00359
OG0001868	Syap.g_01495	Syag.g_01197
OG0001869	Syap.g_00233	Syag.g_01147
OG0001870	Syap.g_00224	Syag.g_01138
OG0001871	Syap.g_00217	Syag.g_01133
OG0001872	Syap.g_02442	Syag.g_01058
OG0001873	Syap.g_01885	Syag.g_01101
OG0001874	Syap.g_01882	Syag.g_01104
OG0001877	Syap.g_00905	Syag.g_01006
OG0001878	Syap.g_02695	Syag.g_00858
OG0001879	Syap.g_02690	Syag.g_00852
OG0001883	Syap.g_01741	Syag.g_00785
OG0001884	Syap.g_01733	Syag.g_00483
OG0001885	Syap.g_02792	Syag.g_00764
OG0001886	Syap.g_02335	Syag.g_00760
OG0001887	Syap.g_01245	Syag.g_00619
OG0001888	Syap.g_00168	Syag.g_00640
OG0001889	Syap.g_02724	Syag.g_00682
OG0001890	Syap.g_00825	Syag.g_00732
OG0001891	Syap.g_00832	Syag.g_00736
OG0001893	Syap.g_01290	Syag.g_00382
OG0001894	Syap.g_00893	Syag.g_00409
OG0001895	Syap.g_02658	Syag.g_01296
OG0001896	Syap.g_02053	Syag.g_00024
OG0001897	Syap.g_00559	Syag.g_02854
OG0001898	Syap.g_00577	Syag.g_02836
OG0001899	Syap.g_00484	Syag.g_02761
OG0001900	Syap.g_02355	Syag.g_02623
OG0001901	Syap.g_02354	Syag.g_02622
OG0001902	Syap.g_01354	Syag.g_02591
OG0001903	Syap.g_01631	Syag.g_02582
OG0001904	Syap.g_02063	Syag.g_02450
OG0001905	Syap.g_01060	Syag.g_02438
OG0001906	Syap.g_02213	Syag.g_01926
OG0001908	Syap.g_01185	Syag.g_01992
OG0001909	Syap.g_02279	Syag.g_02006
OG0001910	Syap.g_01907	Syag.g_02068
OG0001912	Syap.g_01042	Syag.g_02139
OG0001913	Syap.g_01032	Syag.g_02141
OG0001915	Syap.g_02313	Syag.g_02264
OG0001919	Syap.g_01968	Syag.g_00444
OG0001924	Syap.g_00381	Syag.g_00366
OG0001925	Syap.g_00382	Syag.g_00365
OG0001926	Syap.g_00383	Syag.g_00364
OG0001927	Syap.g_00384	Syag.g_00363
OG0001929	Syap.g_00994	Syag.g_02352
OG0001932	Syap.g_01102	Syag.g_02400
OG0001935	Syap.g_01697	Syag.g_01826
OG0001937	Syap.g_00037	Syag.g_01648
OG0001938	Syap.g_00731, Syap.g_02259	Syag.g_01531
OG0001942	Syap.g_00831	Syag.g_01161
OG0001943	Syap.g_00645	Syag.g_01126
OG0001944	Syap.g_02662	Syag.g_00746
OG0001946	Syap.g_01058	Syag.g_01005
OG0001947	Syap.g_01412	Syag.g_00953
OG0001970	Syap.g_02212	Syag.g_01928
OG0001979	Syap.g_00662, Syap.g_00834	Syag.g_01012
OG0001994	Syap.g_00380	Syag.g_00367
OG0001998	Syap.g_00748	Syag.g_01305
OG0001999	Syap.g_01375	Syag.g_01737
OG0002002	Syap.g_02443	Syag.g_01059
OG0002006	Syap.g_01384, Syap.g_01413	Syag.g_00952
OG0002010	Syap.g_00002	Syag.g_01384
OG0002013	Syap.g_02542	Syag.g_01841
OG0002015	Syap.g_02069	Syag.g_02459
OG0002016	Syap.g_00102	Syag.g_02062
OG0002017	Syap.g_02099	Syag.g_02179
OG0002019	Syap.g_01103	Syag.g_02511
OG0002020	Syap.g_02581	Syag.g_02228
OG0002021	Syap.g_02584	Syag.g_02226
OG0002022	Syap.g_02585	Syag.g_02225
OG0002023	Syap.g_02588	Syag.g_02224
OG0002029	Syap.g_00356	Syag.g_01347
OG0002039	Syap.g_00208	Syag.g_01118
OG0002046	Syap.g_02164	Syag.g_01342
OG0002047	Syap.g_02039, Syap.g_02154	Syag.g_00003
OG0002048	Syap.g_00598	Syag.g_02795
OG0002049	Syap.g_01926	Syag.g_02712
OG0002053	Syap.g_00836, Syap.g_00835	Syag.g_00514
OG0002056	Syap.g_01633, Syap.g_01632	Syag.g_02581
OG0002110	Syap.g_00363	Syag.g_00103
OG0002113	Syap.g_01795	Syag.g_02311
OG0002114	Syap.g_01982	Syag.g_01314
OG0002116	Syap.g_00044	Syag.g_01653
OG0002122	Syap.g_01294	Syag.g_01010
OG0002129	Syap.g_02529	Syag.g_01403
OG0002130	Syap.g_01480	Syag.g_01190
OG0002131	Syap.g_02582	Syag.g_02227
OG0002134	Syap.g_01088, Syap.g_01087	Syag.g_02410
OG0002135	Syap.g_01395, Syap.g_01402	Syag.g_01722
OG0002136	Syap.g_01396, Syap.g_01403	Syag.g_01721
OG0002139	Syap.g_02429	Syag.g_01040
OG0002142	Syap.g_02112, Syap.g_02111	Syag.g_01439
OG0002143	Syap.g_02578	Syag.g_00010
OG0002144	Syap.g_00772, Syap.g_00773	Syag.g_02717
OG0002156	Syap.g_01621	Syag.g_01303
OG0002161	Syap.g_01463, Syap.g_00649	Syag.g_01306
OG0002167	Syap.g_01318	Syag.g_01842
OG0002168	Syap.g_01411	Syag.g_00954
OG0002169	Syap.g_02038, Syap.g_02152	Syag.g_00002
OG0002170	Syap.g_00573	Syag.g_02839
OG0002171	Syap.g_02070	Syag.g_02464
OG0002173	Syap.g_01420	Syag.g_02055
OG0002174	Syap.g_02100	Syag.g_02180
OG0002179	Syap.g_01062	Syag.g_02435
OG0002180	Syap.g_01353	Syag.g_02590
OG0002181	Syap.g_02350	Syag.g_02620
OG0002182	Syap.g_00309	Syag.g_02639
OG0002184	Syap.g_02363	Syag.g_01847
OG0002185	Syap.g_02549	Syag.g_01837
OG0002186	Syap.g_01404	Syag.g_01720
OG0002187	Syap.g_01398	Syag.g_01719
OG0002188	Syap.g_00616	Syag.g_01682
OG0002189	Syap.g_00615	Syag.g_01681
OG0002190	Syap.g_00028	Syag.g_01639
OG0002191	Syap.g_02327, Syap.g_02329	Syag.g_00027
OG0002192	Syap.g_00207	Syag.g_01116
OG0002194	Syap.g_02432	Syag.g_01044
OG0002195	Syap.g_01249	Syag.g_00614
OG0002196	Syap.g_00179	Syag.g_00652
OG0002197	Syap.g_02684	Syag.g_00846
OG0002198	Syap.g_00644, Syap.g_00405	Syag.g_00433
OG0002199	Syap.g_00637	Syag.g_00429
OG0002200	Syap.g_02466	Syag.g_01419
OG0002201	Syap.g_01520	Syag.g_00347
OG0002202	Syap.g_01519	Syag.g_00346
OG0002203	Syap.g_01518	Syag.g_00345
OG0002204	Syap.g_00440	Syag.g_00326
OG0002205	Syap.g_01315	Syag.g_00305
OG0002206	Syap.g_01301	Syag.g_00293
OG0002207	Syap.g_00297	Syag.g_00283
OG0002208	Syap.g_02263	Syag.g_01534
OG0002209	Syap.g_00561	Syag.g_02852
OG0002210	Syap.g_00588	Syag.g_02803
OG0002211	Syap.g_00480	Syag.g_02765
OG0002212	Syap.g_01338	Syag.g_02111
OG0002214	Syap.g_02604	Syag.g_02250
OG0002235	Syap.g_00176	Syag.g_00647
OG0002236	Syap.g_02346	Syag.g_00571
OG0002241	Syap.g_02165	Syag.g_01341
OG0002242	Syap.g_02068	Syag.g_02463
OG0002247	Syap.g_01305	Syag.g_00298
OG0002257	Syap.g_00660	Syag.g_00478
OG0002260	Syap.g_02428	Syag.g_01039
OG0002292	Syap.g_02266	Syag.g_02018
OG0002296	Syap.g_02008	Syag.g_01389
OG0002301	Syap.g_00675	Syag.g_00201
OG0002302	Syap.g_02512	Syag.g_01549
OG0002306	Syap.g_02088	Syag.g_02223
OG0002308	Syap.g_00624	Syag.g_00657
OG0002343	Syap.g_01581	Syag.g_02669
OG0002349	Syap.g_01515	Syag.g_01747
OG0002352	Syap.g_00801	Syag.g_01130
OG0002353	Syap.g_02729	Syag.g_00679
OG0002355	Syap.g_02330	Syag.g_00254
OG0002357	Syap.g_01434, Syap.g_01433	Syag.g_00469
OG0002358	Syap.g_02358	Syag.g_00031
OG0002359	Syap.g_00006	Syag.g_01381
OG0002382	Syap.g_02246	Syag.g_01519
OG0002391	Syap.g_02223	Syag.g_01916
OG0002394	Syap.g_01329, Syap.g_02490	Syag.g_02100
OG0002396	Syap.g_00507	Syag.g_02738
OG0002404	Syap.g_01585	Syag.g_02665
OG0002406	Syap.g_00435	Syag.g_00885
OG0002409	Syap.g_02093	Syag.g_02176
OG0002410	Syap.g_02593	Syag.g_02243
OG0002411	Syap.g_02704	Syag.g_00712
OG0002425	Syap.g_01019	Syag.g_02484
OG0002430	Syap.g_00317	Syag.g_01467
OG0002431	Syap.g_02126	Syag.g_01468
OG0002432	Syap.g_01335	Syag.g_02103
OG0002440	Syap.g_01874	Syag.g_00872
OG0002444	Syap.g_01983	Syag.g_01309
OG0002466	Syap.g_01500	Syag.g_01759
OG0002473	Syap.g_01119	Syag.g_01994
OG0002473	Syap.g_01118	Syag.g_01282
OG0002474	Syap.g_01855, Syap.g_02768	Syag.g_02716
OG0002475	Syap.g_00005	Syag.g_01382
OG0002492	Syap.g_01333	Syag.g_02101
OG0002495	Syap.g_00398	Syag.g_00749
OG0002506	Syap.g_01555	Syag.g_00259, Syag.g_00973
OG0002537	Syap.g_02270	Syag.g_02014
OG0002539	Syap.g_01029	Syag.g_02143
OG0002545	Syap.g_01546	Syag.g_00566
OG0002547	Syap.g_00837	Syag.g_01326
OG0002570	Syap.g_02566	Syag.g_00544
OG0002573	Syap.g_01984	Syag.g_01308
OG0002580	Syap.g_02394, Syap.g_02538	Syag.g_02184
OG0002592	Syap.g_01327	Syag.g_02108
OG0002593	Syap.g_00754	Syag.g_01610
OG0002632	Syap.g_01334	Syag.g_02102
OG0002634	Syap.g_01153	Syag.g_01782
OG0002635	Syap.g_00937	Syag.g_01151
OG0002638	Syap.g_00768, Syap.g_00769	Syag.g_00999
OG0002645	Syap.g_01443	Syag.g_00420
OG0002648	Syap.g_01456	Syag.g_02116
OG0002649	Syap.g_01457	Syag.g_02117
OG0002650	Syap.g_01458	Syag.g_02118
OG0002669	Syap.g_02105, Syap.g_02106	Syag.g_01630
OG0002678	Syap.g_00151	Syag.g_00436
OG0002684	Syap.g_02123	Syag.g_02162
OG0002699	Syap.g_01710	Syag.g_02502
OG0002720	Syap.g_00156	Syag.g_01001
OG0002736	Syap.g_01708	Syag.g_02365
OG0002737	Syap.g_01374	Syag.g_01738
OG0002744	Syap.g_00841	Syag.g_00439
OG0002753	Syap.g_00775	Syag.g_02679
OG0002755	Syap.g_01980	Syag.g_01301
OG0002761	Syap.g_00388	Syag.g_00438
OG0002762	Syap.g_01536	Syag.g_02097
OG0002764	Syap.g_01993	Syag.g_00482
OG0002842	Syap.g_01336	Syag.g_02104
OG0002868	Syap.g_01625	Syag.g_00587
OG0002870	Syap.g_02543	Syag.g_01840
OG0002872	Syap.g_02269	Syag.g_02015
OG0002916	Syap.g_00866	Syag.g_02105
OG0002935	Syap.g_00811	Syag.g_02534
OG0002996	Syap.g_00104	Syag.g_00122
OG0002997	Syap.g_00339	Syag.g_00187
OG0002999	Syap.g_01886	Syag.g_01100
OG0003000	Syap.g_02532	Syag.g_01401
OG0003033	Syap.g_01263	Syag.g_02476
OG0003064	Syap.g_00924, Syap.g_00960	Syag.g_01806
OG0003102	Syap.g_00884	Syag.g_02537
OG0003145	Syap.g_02572, Syap.g_02571	Syag.g_00516
OG0003146	Syap.g_01985	Syag.g_01307
OG0003149	Syap.g_01943	Syag.g_01229
OG0003150	Syap.g_01944	Syag.g_01230
OG0003305	Syap.g_00018	Syag.g_01368
OG0003310	Syap.g_02573	Syag.g_00517
OG0003574	Syap.g_02324, Syap.g_02323	Syag.g_00499
OG0003932	Syap.g_01435	Syag.g_01807
OG0004338	Syap.g_00803	Syag.g_00529
OG0005131	Syap.g_02294	Syag.g_01228
OG0005153	Syap.g_01009	Syag.g_02001
OG0005154	Syap.g_01010	Syag.g_02002
OG0005157	Syap.g_00328	Syag.g_02531
OG0006063	Syap.g_01611	Syag.g_02030
