Orthogroup	Prbm	Prbh
OG0001054	Prbm.g_01887	Prbh.g_01733
OG0001055	Prbm.g_01888	Prbh.g_01732
OG0001056	Prbm.g_01889	Prbh.g_01731
OG0001057	Prbm.g_01890	Prbh.g_01730
OG0001058	Prbm.g_01891	Prbh.g_01729
OG0001059	Prbm.g_01892	Prbh.g_01728
OG0001060	Prbm.g_01893	Prbh.g_01727
OG0001061	Prbm.g_01894	Prbh.g_01726
OG0001062	Prbm.g_01895	Prbh.g_01725
OG0001063	Prbm.g_01896	Prbh.g_01724
OG0001064	Prbm.g_01898	Prbh.g_01723
OG0001065	Prbm.g_01948	Prbh.g_01719
OG0001066	Prbm.g_01950	Prbh.g_01717
OG0001067	Prbm.g_01951	Prbh.g_01716
OG0001068	Prbm.g_01953	Prbh.g_01713
OG0001069	Prbm.g_01954	Prbh.g_01712
OG0001070	Prbm.g_01955	Prbh.g_01711
OG0001071	Prbm.g_01956	Prbh.g_01710
OG0001072	Prbm.g_01957	Prbh.g_01709
OG0001073	Prbm.g_01958	Prbh.g_01708
OG0001074	Prbm.g_01959	Prbh.g_01707
OG0001075	Prbm.g_01960	Prbh.g_01706
OG0001076	Prbm.g_01961	Prbh.g_01705
OG0001077	Prbm.g_01962	Prbh.g_01704
OG0001078	Prbm.g_01963	Prbh.g_01703
OG0001079	Prbm.g_01964	Prbh.g_01702
OG0001080	Prbm.g_01965	Prbh.g_01701
OG0001081	Prbm.g_01975	Prbh.g_01697
OG0001082	Prbm.g_01974	Prbh.g_01696
OG0001083	Prbm.g_01970	Prbh.g_01692
OG0001084	Prbm.g_01972	Prbh.g_01694
OG0001085	Prbm.g_01973	Prbh.g_01695
OG0001086	Prbm.g_01968	Prbh.g_01698
OG0001087	Prbm.g_01967	Prbh.g_01699
OG0001088	Prbm.g_01966	Prbh.g_01700
OG0001089	Prbm.g_01990	Prbh.g_01687
OG0001090	Prbm.g_01992	Prbh.g_01685
OG0001091	Prbm.g_01993	Prbh.g_01684
OG0001092	Prbm.g_01994	Prbh.g_01683
OG0001093	Prbm.g_01995	Prbh.g_01682
OG0001094	Prbm.g_01996	Prbh.g_01681
OG0001095	Prbm.g_01997	Prbh.g_01680
OG0001096	Prbm.g_01998	Prbh.g_01679
OG0001097	Prbm.g_01999	Prbh.g_01678
OG0001098	Prbm.g_02000	Prbh.g_01677
OG0001099	Prbm.g_02001	Prbh.g_01676
OG0001100	Prbm.g_02002	Prbh.g_01675
OG0001101	Prbm.g_02003	Prbh.g_01674
OG0001102	Prbm.g_02004	Prbh.g_01673
OG0001103	Prbm.g_02005	Prbh.g_01672
OG0001104	Prbm.g_02006	Prbh.g_01671
OG0001105	Prbm.g_02007	Prbh.g_01670
OG0001106	Prbm.g_02008	Prbh.g_01669
OG0001107	Prbm.g_02009	Prbh.g_01668
OG0001108	Prbm.g_02010	Prbh.g_01667
OG0001109	Prbm.g_02011	Prbh.g_01666
OG0001110	Prbm.g_02012	Prbh.g_01665
OG0001111	Prbm.g_02013	Prbh.g_01664
OG0001112	Prbm.g_02014	Prbh.g_01663
OG0001113	Prbm.g_02015	Prbh.g_01662
OG0001114	Prbm.g_02016	Prbh.g_01661
OG0001115	Prbm.g_02017	Prbh.g_01660
OG0001116	Prbm.g_02018	Prbh.g_01659
OG0001117	Prbm.g_02019	Prbh.g_01658
OG0001118	Prbm.g_02020	Prbh.g_01657
OG0001119	Prbm.g_02021	Prbh.g_01656
OG0001120	Prbm.g_02022	Prbh.g_01655
OG0001121	Prbm.g_02024	Prbh.g_01653
OG0001122	Prbm.g_02025	Prbh.g_01652
OG0001123	Prbm.g_02026	Prbh.g_01651
OG0001124	Prbm.g_02028	Prbh.g_01649
OG0001125	Prbm.g_02030	Prbh.g_01647
OG0001126	Prbm.g_02031	Prbh.g_01646
OG0001127	Prbm.g_02034	Prbh.g_01643
OG0001128	Prbm.g_02035	Prbh.g_01642
OG0001129	Prbm.g_02036	Prbh.g_01641
OG0001130	Prbm.g_02039	Prbh.g_01638
OG0001131	Prbm.g_02040	Prbh.g_01637
OG0001132	Prbm.g_02041	Prbh.g_01636
OG0001133	Prbm.g_02042	Prbh.g_01635
OG0001134	Prbm.g_02043	Prbh.g_01634
OG0001135	Prbm.g_02044	Prbh.g_01633
OG0001136	Prbm.g_02045	Prbh.g_01632
OG0001137	Prbm.g_02046	Prbh.g_01631
OG0001138	Prbm.g_02048	Prbh.g_01630
OG0001139	Prbm.g_02050	Prbh.g_01628
OG0001140	Prbm.g_02051	Prbh.g_01627
OG0001141	Prbm.g_02052	Prbh.g_01626
OG0001142	Prbm.g_02057	Prbh.g_01621
OG0001143	Prbm.g_02058	Prbh.g_01620
OG0001144	Prbm.g_02059	Prbh.g_01619
OG0001145	Prbm.g_02060	Prbh.g_01618
OG0001146	Prbm.g_02061	Prbh.g_01617
OG0001147	Prbm.g_02062	Prbh.g_01616
OG0001148	Prbm.g_02063	Prbh.g_01615
OG0001149	Prbm.g_02064	Prbh.g_01613
OG0001150	Prbm.g_02065	Prbh.g_01612
OG0001151	Prbm.g_02068	Prbh.g_01608
OG0001152	Prbm.g_02069	Prbh.g_01607
OG0001153	Prbm.g_02070	Prbh.g_01606
OG0001154	Prbm.g_02072	Prbh.g_01604
OG0001155	Prbm.g_02074	Prbh.g_01602
OG0001156	Prbm.g_02076	Prbh.g_01600
OG0001157	Prbm.g_02078	Prbh.g_01598
OG0001158	Prbm.g_02080	Prbh.g_01596
OG0001159	Prbm.g_02081	Prbh.g_01595
OG0001160	Prbm.g_02082	Prbh.g_01594
OG0001161	Prbm.g_02083	Prbh.g_01593
OG0001162	Prbm.g_02084	Prbh.g_01592
OG0001163	Prbm.g_02085	Prbh.g_01591
OG0001164	Prbm.g_02086	Prbh.g_01590
OG0001165	Prbm.g_02087	Prbh.g_01589
OG0001166	Prbm.g_02088	Prbh.g_01588
OG0001167	Prbm.g_02089	Prbh.g_01586
OG0001168	Prbm.g_02090	Prbh.g_01585
OG0001169	Prbm.g_02091	Prbh.g_01584
OG0001170	Prbm.g_02092	Prbh.g_01583
OG0001171	Prbm.g_02093	Prbh.g_01582
OG0001172	Prbm.g_02095	Prbh.g_01580
OG0001173	Prbm.g_02097	Prbh.g_01578
OG0001174	Prbm.g_02098	Prbh.g_01577
OG0001175	Prbm.g_02099	Prbh.g_01576
OG0001176	Prbm.g_02101	Prbh.g_01574
OG0001177	Prbm.g_02103	Prbh.g_01572
OG0001178	Prbm.g_02106	Prbh.g_01569
OG0001179	Prbm.g_02107	Prbh.g_01568
OG0001180	Prbm.g_02108	Prbh.g_01567
OG0001181	Prbm.g_02109	Prbh.g_01566
OG0001182	Prbm.g_02110	Prbh.g_01565
OG0001183	Prbm.g_02111	Prbh.g_01564
OG0001184	Prbm.g_02140	Prbh.g_01562
OG0001185	Prbm.g_02144	Prbh.g_01560
OG0001186	Prbm.g_02145	Prbh.g_01559
OG0001187	Prbm.g_02146	Prbh.g_01558
OG0001188	Prbm.g_02147	Prbh.g_01557
OG0001189	Prbm.g_02148	Prbh.g_01556
OG0001190	Prbm.g_02149	Prbh.g_01555
OG0001191	Prbm.g_02150	Prbh.g_01554
OG0001192	Prbm.g_02151	Prbh.g_01553
OG0001193	Prbm.g_02152	Prbh.g_01552
OG0001194	Prbm.g_02153	Prbh.g_01551
OG0001195	Prbm.g_02154	Prbh.g_01550
OG0001196	Prbm.g_02155	Prbh.g_01549
OG0001197	Prbm.g_02156	Prbh.g_01548
OG0001198	Prbm.g_02157	Prbh.g_01547
OG0001199	Prbm.g_02158	Prbh.g_01546
OG0001200	Prbm.g_02159	Prbh.g_01545
OG0001201	Prbm.g_02160	Prbh.g_01544
OG0001202	Prbm.g_02161	Prbh.g_01543
OG0001203	Prbm.g_02163	Prbh.g_01541
OG0001204	Prbm.g_02165	Prbh.g_01539
OG0001205	Prbm.g_02167	Prbh.g_01537
OG0001206	Prbm.g_02168	Prbh.g_01536
OG0001207	Prbm.g_02169	Prbh.g_01535
OG0001208	Prbm.g_02170	Prbh.g_01534
OG0001209	Prbm.g_02171	Prbh.g_01533
OG0001210	Prbm.g_02172	Prbh.g_01532
OG0001211	Prbm.g_02173	Prbh.g_01531
OG0001212	Prbm.g_02174	Prbh.g_01530
OG0001213	Prbm.g_02175	Prbh.g_01529
OG0001214	Prbm.g_02177	Prbh.g_01527
OG0001215	Prbm.g_02178	Prbh.g_01526
OG0001216	Prbm.g_02179	Prbh.g_01525
OG0001217	Prbm.g_02180	Prbh.g_01524
OG0001218	Prbm.g_02181	Prbh.g_01523
OG0001219	Prbm.g_02184	Prbh.g_01520
OG0001220	Prbm.g_02185	Prbh.g_01519
OG0001221	Prbm.g_02190	Prbh.g_01514
OG0001222	Prbm.g_02191	Prbh.g_01513
OG0001223	Prbm.g_02192	Prbh.g_01512
OG0001224	Prbm.g_02194	Prbh.g_01510
OG0001225	Prbm.g_02195	Prbh.g_01509
OG0001226	Prbm.g_02196	Prbh.g_01508
OG0001227	Prbm.g_02197	Prbh.g_01507
OG0001228	Prbm.g_02198	Prbh.g_01506
OG0001229	Prbm.g_02199	Prbh.g_01505
OG0001230	Prbm.g_02200	Prbh.g_01504
OG0001231	Prbm.g_02201	Prbh.g_01503
OG0001232	Prbm.g_02208	Prbh.g_01501
OG0001233	Prbm.g_02209	Prbh.g_01500
OG0001234	Prbm.g_02210	Prbh.g_01499
OG0001235	Prbm.g_02211	Prbh.g_01498
OG0001236	Prbm.g_02213	Prbh.g_01496
OG0001237	Prbm.g_02214	Prbh.g_01495
OG0001238	Prbm.g_02217	Prbh.g_01490
OG0001239	Prbm.g_02218	Prbh.g_01489
OG0001240	Prbm.g_02219	Prbh.g_01488
OG0001241	Prbm.g_02222	Prbh.g_01485
OG0001242	Prbm.g_02225	Prbh.g_01484
OG0001243	Prbm.g_02226	Prbh.g_01483
OG0001244	Prbm.g_02227	Prbh.g_01482
OG0001245	Prbm.g_02228	Prbh.g_01481
OG0001246	Prbm.g_02229	Prbh.g_01480
OG0001247	Prbm.g_02230	Prbh.g_01479
OG0001248	Prbm.g_02231	Prbh.g_01478
OG0001249	Prbm.g_02232	Prbh.g_01477
OG0001250	Prbm.g_02233	Prbh.g_01476
OG0001251	Prbm.g_00149	Prbh.g_00691
OG0001252	Prbm.g_00197	Prbh.g_00643
OG0001253	Prbm.g_00209	Prbh.g_00632
OG0001254	Prbm.g_00337	Prbh.g_00498
OG0001255	Prbm.g_00399	Prbh.g_00440
OG0001257	Prbm.g_00508	Prbh.g_00349
OG0001258	Prbm.g_00523	Prbh.g_00333
OG0001259	Prbm.g_00619	Prbh.g_00240
OG0001260	Prbm.g_01023, Prbm.g_01479	Prbh.g_01046
OG0001261	Prbm.g_00849	Prbh.g_00988
OG0001263	Prbm.g_01173, Prbm.g_00906	Prbh.g_01304
OG0001264	Prbm.g_00928	Prbh.g_00877
OG0001265	Prbm.g_01037	Prbh.g_01124
OG0001267	Prbm.g_01566	Prbh.g_01300
OG0001268	Prbm.g_01552	Prbh.g_01286
OG0001269	Prbm.g_01631, Prbm.g_01594	Prbh.g_01936
OG0001270	Prbm.g_01751	Prbh.g_00143
OG0001271	Prbm.g_01763	Prbh.g_00155
OG0001272	Prbm.g_00893	Prbh.g_00802
OG0001273	Prbm.g_00552	Prbh.g_00205
OG0001274	Prbm.g_01801	Prbh.g_01824
OG0001276	Prbm.g_01804	Prbh.g_01146
OG0001277	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prbh.g_01815
OG0001278	Prbm.g_01833	Prbh.g_01790
OG0001279	Prbm.g_01837	Prbh.g_01787
OG0001280	Prbm.g_01840	Prbh.g_01784
OG0001281	Prbm.g_01952	Prbh.g_01714
OG0001282	Prbm.g_01345	Prbh.g_01777
OG0001283	Prbm.g_02075	Prbh.g_01601
OG0001284	Prbm.g_02105	Prbh.g_01570
OG0001285	Prbm.g_02164	Prbh.g_01540
OG0001286	Prbm.g_02221	Prbh.g_01486
OG0001287	Prbm.g_01156	Prbh.g_01898
OG0001288	Prbm.g_00447	Prbh.g_00395
OG0001290	Prbm.g_00030	Prbh.g_00750
OG0001291	Prbm.g_00128	Prbh.g_00711
OG0001292	Prbm.g_00131	Prbh.g_00708
OG0001293	Prbm.g_00133	Prbh.g_00706
OG0001294	Prbm.g_00150	Prbh.g_00690
OG0001295	Prbm.g_00178	Prbh.g_00662
OG0001296	Prbm.g_00185	Prbh.g_00655
OG0001297	Prbm.g_00259	Prbh.g_00583
OG0001298	Prbm.g_00304	Prbh.g_00536
OG0001299	Prbm.g_00311	Prbh.g_00527
OG0001300	Prbm.g_01071	Prbh.g_01356
OG0001302	Prbm.g_01823	Prbh.g_01885
OG0001303	Prbm.g_00785	Prbh.g_01339
OG0001304	Prbm.g_01055	Prbh.g_01040
OG0001305	Prbm.g_01060	Prbh.g_01035
OG0001307	Prbm.g_00937	Prbh.g_01357
OG0001308	Prbm.g_01065	Prbh.g_00202
OG0001311	Prbm.g_01515	Prbh.g_01249
OG0001312	Prbm.g_01632	Prbh.g_01937
OG0001313	Prbm.g_00789	Prbh.g_00410
OG0001314	Prbm.g_01862	Prbh.g_01759
OG0001316	Prbm.g_02071	Prbh.g_01605
OG0001318	Prbm.g_00201	Prbh.g_00640
OG0001319	Prbm.g_00298	Prbh.g_00542
OG0001322	Prbm.g_00778	Prbh.g_01332
OG0001323	Prbm.g_00918	Prbh.g_00867
OG0001324	Prbm.g_01311	Prbh.g_00769
OG0001325	Prbm.g_01388	Prbh.g_00792
OG0001326	Prbm.g_01181	Prbh.g_00773
OG0001327	Prbm.g_01604	Prbh.g_00201
OG0001329	Prbm.g_02215	Prbh.g_01492
OG0001330	Prbm.g_01797	Prbh.g_00188
OG0001331	Prbm.g_01838	Prbh.g_01786
OG0001332	Prbm.g_01886	Prbh.g_01734
OG0001333	Prbm.g_02037	Prbh.g_01640
OG0001334	Prbm.g_02096	Prbh.g_01579
OG0001335	Prbm.g_02162	Prbh.g_01542
OG0001336	Prbm.g_00188	Prbh.g_00653
OG0001338	Prbm.g_01098	Prbh.g_01389
OG0001348	Prbm.g_00538	Prbh.g_00824
OG0001349	Prbm.g_00543	Prbh.g_00321
OG0001350	Prbm.g_00548	Prbh.g_00316
OG0001352	Prbm.g_00717	Prbh.g_00916
OG0001356	Prbm.g_00909	Prbh.g_00855
OG0001359	Prbm.g_01915	Prbh.g_01863
OG0001360	Prbm.g_01916	Prbh.g_01862
OG0001362	Prbm.g_01171	Prbh.g_01396
OG0001363	Prbm.g_02115	Prbh.g_00039
OG0001364	Prbm.g_01783	Prbh.g_00175
OG0001365	Prbm.g_00952	Prbh.g_00726
OG0001369	Prbm.g_01038	Prbh.g_01125
OG0001370	Prbm.g_01187, Prbm.g_01168	Prbh.g_01410, Prbh.g_00768, Prbh.g_00793
OG0001371	Prbm.g_00124	Prbh.g_00716
OG0001372	Prbm.g_00125	Prbh.g_00714
OG0001373	Prbm.g_00132	Prbh.g_00707
OG0001374	Prbm.g_00144	Prbh.g_00696
OG0001376	Prbm.g_00294	Prbh.g_00546
OG0001377	Prbm.g_00316	Prbh.g_00522
OG0001379	Prbm.g_01749	Prbh.g_00140
OG0001380	Prbm.g_01067	Prbh.g_00932
OG0001381	Prbm.g_00481	Prbh.g_00373
OG0001382	Prbm.g_00489	Prbh.g_00368
OG0001383	Prbm.g_00545	Prbh.g_00319
OG0001385	Prbm.g_00698	Prbh.g_01186
OG0001386	Prbm.g_00708	Prbh.g_00908
OG0001387	Prbm.g_00710	Prbh.g_00910
OG0001388	Prbm.g_00723	Prbh.g_00921
OG0001389	Prbm.g_00747	Prbh.g_01168
OG0001390	Prbm.g_00091	Prbh.g_01881
OG0001391	Prbm.g_00954	Prbh.g_01050
OG0001392	Prbm.g_00908	Prbh.g_00854
OG0001393	Prbm.g_00910	Prbh.g_00856
OG0001394	Prbm.g_00934	Prbh.g_00883
OG0001395	Prbm.g_00938	Prbh.g_00886
OG0001397	Prbm.g_01046	Prbh.g_01136
OG0001398	Prbm.g_00884	Prbh.g_01027
OG0001399	Prbm.g_00907	Prbh.g_00846
OG0001400	Prbm.g_00900	Prbh.g_01345
OG0001401	Prbm.g_01135	Prbh.g_00842
OG0001402	Prbm.g_01564	Prbh.g_01298
OG0001403	Prbm.g_01612	Prbh.g_01374
OG0001404	Prbm.g_01112	Prbh.g_01139
OG0001405	Prbm.g_01661	Prbh.g_00010
OG0001406	Prbm.g_01750	Prbh.g_00142
OG0001407	Prbm.g_01754	Prbh.g_00145
OG0001408	Prbm.g_01798	Prbh.g_00189
OG0001409	Prbm.g_01137	Prbh.g_01851
OG0001410	Prbm.g_01122	Prbh.g_01888
OG0001411	Prbm.g_00431, Prbm.g_01435	Prbh.g_01820
OG0001412	Prbm.g_00966	Prbh.g_01063
OG0001413	Prbm.g_00478	Prbh.g_01794
OG0001414	Prbm.g_02056	Prbh.g_01861
OG0001415	Prbm.g_00381	Prbh.g_00453
OG0001416	Prbm.g_00555	Prbh.g_00308
OG0001417	Prbm.g_00709	Prbh.g_00909
OG0001418	Prbm.g_01155	Prbh.g_00804
OG0001419	Prbm.g_00958	Prbh.g_01055
OG0001420	Prbm.g_01937	Prbh.g_00858
OG0001421	Prbm.g_00915	Prbh.g_00862
OG0001422	Prbm.g_00770	Prbh.g_00794
OG0001423	Prbm.g_01196	Prbh.g_01905
OG0001424	Prbm.g_01918	Prbh.g_00191
OG0001426	Prbm.g_02216	Prbh.g_01491
OG0001429	Prbm.g_00998	Prbh.g_01096
OG0001431	Prbm.g_00899	Prbh.g_00839
OG0001440	Prbm.g_01041	Prbh.g_01128
OG0001441	Prbm.g_01286	Prbh.g_01906
OG0001442	Prbm.g_01805	Prbh.g_01816
OG0001443	Prbm.g_01567	Prbh.g_01301
OG0001445	Prbm.g_01655	Prbh.g_01353
OG0001446	Prbm.g_01656	Prbh.g_00404
OG0001447	Prbm.g_01657	Prbh.g_01309
OG0001448	Prbm.g_00761	Prbh.g_01399
OG0001452	Prbm.g_02183	Prbh.g_01521
OG0001455	Prbm.g_01108	Prbh.g_00781
OG0001459	Prbm.g_00117	Prbh.g_00007
OG0001461	Prbm.g_00804	Prbh.g_01175
OG0001465	Prbm.g_00898	Prbh.g_01340
OG0001466	Prbm.g_01315	Prbh.g_00200
OG0001469	Prbm.g_01551	Prbh.g_01285
OG0001472	Prbm.g_00879	Prbh.g_01021
OG0001473	Prbm.g_00953	Prbh.g_01049
OG0001482	Prbm.g_00486	Prbh.g_00405
OG0001487	Prbm.g_00655	Prbh.g_01458
OG0001492	Prbm.g_00847	Prbh.g_00986
OG0001504	Prbm.g_00945	Prbh.g_00893
OG0001505	Prbm.g_01347	Prbh.g_00785
OG0001507	Prbm.g_01568	Prbh.g_01302
OG0001510	Prbm.g_02055	Prbh.g_01622
OG0001512	Prbm.g_01292, Prbm.g_01460, Prbm.g_01293	Prbh.g_01938
OG0001516	Prbm.g_01008	Prbh.g_01927
OG0001519	Prbm.g_01285	Prbh.g_00772
OG0001522	Prbm.g_01250	Prbh.g_01852, Prbh.g_00826
OG0001526	Prbm.g_00913	Prbh.g_00860
OG0001527	Prbm.g_01380	Prbh.g_01899
OG0001530	Prbm.g_01147, Prbm.g_01431	Prbh.g_01791
OG0001535	Prbm.g_00876	Prbh.g_01018
OG0001538	Prbm.g_01628	Prbh.g_00810
OG0001544	Prbm.g_01184	Prbh.g_01400
OG0001545	Prbm.g_00925	Prbh.g_00874
OG0001546	Prbm.g_00851	Prbh.g_00990
OG0001547	Prbm.g_01360	Prbh.g_00767, Prbh.g_00790
OG0001548	Prbm.g_02054	Prbh.g_01337, Prbh.g_00801
OG0001587	Prbm.g_00071	Prbh.g_01839
OG0001588	Prbm.g_01919	Prbh.g_01871
OG0001605	Prbm.g_01971	Prbh.g_01693
OG0001608	Prbm.g_01976	Prbh.g_00204
OG0001622	Prbm.g_01832	Prbh.g_01896
OG0001630	Prbm.g_01288, Prbm.g_00531	Prbh.g_01917
OG0001632	Prbm.g_01320	Prbh.g_00197
OG0001633	Prbm.g_01939	Prbh.g_00203
OG0001634	Prbm.g_01831	Prbh.g_01895
OG0001635	Prbm.g_01830	Prbh.g_01894
OG0001636	Prbm.g_01829	Prbh.g_01893
OG0001637	Prbm.g_01169	Prbh.g_01949, Prbh.g_00791
OG0001646	Prbm.g_01440, Prbm.g_01342	Prbh.g_00774
OG0001714	Prbm.g_01748	Prbh.g_00139
OG0001715	Prbm.g_02100	Prbh.g_01575
OG0001716	Prbm.g_01517	Prbh.g_01251
OG0001717	Prbm.g_01078	Prbh.g_00852
OG0001718	Prbm.g_00115	Prbh.g_00845
OG0001719	Prbm.g_00401	Prbh.g_00438
OG0001721	Prbm.g_01177	Prbh.g_00820
OG0001737	Prbm.g_00050	Prbh.g_00742
OG0001738	Prbm.g_00169	Prbh.g_00671
OG0001739	Prbm.g_00168	Prbh.g_00672
OG0001740	Prbm.g_00167	Prbh.g_00673
OG0001741	Prbm.g_00157	Prbh.g_00683
OG0001742	Prbm.g_01824	Prbh.g_01335
OG0001743	Prbm.g_00299	Prbh.g_00541
OG0001744	Prbm.g_01884	Prbh.g_01736
OG0001745	Prbm.g_00598	Prbh.g_00263
OG0001746	Prbm.g_01623	Prbh.g_01386
OG0001747	Prbm.g_01535	Prbh.g_01269
OG0001748	Prbm.g_00729	Prbh.g_00927
OG0001749	Prbm.g_00718	Prbh.g_00917
OG0001750	Prbm.g_01047	Prbh.g_01137
OG0001751	Prbm.g_01040	Prbh.g_01127
OG0001752	Prbm.g_01036	Prbh.g_01122
OG0001753	Prbm.g_00984	Prbh.g_01082
OG0001754	Prbm.g_01050	Prbh.g_01045
OG0001755	Prbm.g_00942	Prbh.g_00890
OG0001756	Prbm.g_00819	Prbh.g_00958
OG0001757	Prbm.g_00098	Prbh.g_01873
OG0001758	Prbm.g_01643	Prbh.g_01007
OG0001759	Prbm.g_00872	Prbh.g_01014
OG0001760	Prbm.g_00920	Prbh.g_00869
OG0001761	Prbm.g_00705	Prbh.g_00906
OG0001762	Prbm.g_00695	Prbh.g_01189
OG0001763	Prbm.g_00180	Prbh.g_00660
OG0001764	Prbm.g_00424	Prbh.g_00414
OG0001765	Prbm.g_00387	Prbh.g_00447
OG0001766	Prbm.g_00386	Prbh.g_00448
OG0001767	Prbm.g_00385	Prbh.g_00449
OG0001768	Prbm.g_00384	Prbh.g_00450
OG0001769	Prbm.g_00383	Prbh.g_00451
OG0001770	Prbm.g_02049	Prbh.g_01629
OG0001771	Prbm.g_02032	Prbh.g_01645
OG0001772	Prbm.g_00190	Prbh.g_00651
OG0001773	Prbm.g_00738	Prbh.g_00723
OG0001774	Prbm.g_00239	Prbh.g_00603
OG0001775	Prbm.g_00245	Prbh.g_00597
OG0001776	Prbm.g_00892	Prbh.g_01876
OG0001777	Prbm.g_02182	Prbh.g_01522
OG0001778	Prbm.g_02186	Prbh.g_01518
OG0001779	Prbm.g_02187	Prbh.g_01517
OG0001780	Prbm.g_00890	Prbh.g_01132
OG0001781	Prbm.g_02193	Prbh.g_01511
OG0001782	Prbm.g_02206	Prbh.g_01502
OG0001797	Prbm.g_01194	Prbh.g_01859
OG0001799	Prbm.g_00902	Prbh.g_00192
OG0001801	Prbm.g_01269	Prbh.g_01889
OG0001802	Prbm.g_01589	Prbh.g_00787
OG0001805	Prbm.g_00107, Prbm.g_01069	Prbh.g_00853
OG0001823	Prbm.g_02130	Prbh.g_00046
OG0001827	Prbm.g_01319	Prbh.g_00770
OG0001832	Prbm.g_01541	Prbh.g_01275
OG0001834	Prbm.g_01073	Prbh.g_00783
OG0001835	Prbm.g_01364	Prbh.g_01823
OG0001836	Prbm.g_01654	Prbh.g_01310
OG0001853	Prbm.g_01903	Prbh.g_01799
OG0001856	Prbm.g_01133, Prbm.g_01329, Prbm.g_00100	Prbh.g_01324
OG0001858	Prbm.g_01904	Prbh.g_01802
OG0001871	Prbm.g_01378	Prbh.g_01402
OG0001889	Prbm.g_01902	Prbh.g_01800
OG0001890	Prbm.g_01901	Prbh.g_01801
OG0001903	Prbm.g_01318	Prbh.g_01846
OG0001904	Prbm.g_01821	Prbh.g_01886
OG0001915	Prbm.g_00701	Prbh.g_01183
OG0001924	Prbm.g_01296	Prbh.g_00208
OG0001926	Prbm.g_00103	Prbh.g_01842
OG0001927	Prbm.g_00110	Prbh.g_00847
OG0001928	Prbm.g_00389	Prbh.g_00444
OG0001929	Prbm.g_00493	Prbh.g_00364
OG0001930	Prbm.g_00521	Prbh.g_00335
OG0001931	Prbm.g_00741	Prbh.g_00944
OG0001932	Prbm.g_00757	Prbh.g_01158
OG0001933	Prbm.g_00880	Prbh.g_01403
OG0001934	Prbm.g_00912	Prbh.g_00859
OG0001935	Prbm.g_01066	Prbh.g_01143
OG0001936	Prbm.g_01139	Prbh.g_00808
OG0001937	Prbm.g_01343	Prbh.g_00798
OG0001938	Prbm.g_01349	Prbh.g_00830
OG0001939	Prbm.g_01371	Prbh.g_00495
OG0001941	Prbm.g_01486	Prbh.g_01446
OG0001942	Prbm.g_01487	Prbh.g_01447
OG0001943	Prbm.g_01580	Prbh.g_01315
OG0001944	Prbm.g_01788	Prbh.g_00180
OG0001945	Prbm.g_01914	Prbh.g_01864
OG0001946	Prbm.g_01943	Prbh.g_01314
OG0001947	Prbm.g_01977	Prbh.g_00210
OG0001948	Prbm.g_02066	Prbh.g_01611
OG0001959	Prbm.g_02129	Prbh.g_00047
OG0001965	Prbm.g_01128	Prbh.g_01360
OG0001975	Prbm.g_00109	Prbh.g_01140
OG0001976	Prbm.g_01521	Prbh.g_01407
OG0001977	Prbm.g_01651	Prbh.g_00911
OG0001978	Prbm.g_01921	Prbh.g_01797
OG0001979	Prbm.g_01941	Prbh.g_01795
OG0002007	Prbm.g_01012	Prbh.g_01110
OG0002010	Prbm.g_01099	Prbh.g_00828
OG0002011	Prbm.g_01138	Prbh.g_01354
OG0002012	Prbm.g_01158	Prbh.g_01329
OG0002013	Prbm.g_01341	Prbh.g_00942
OG0002014	Prbm.g_01572	Prbh.g_01306
OG0002016	Prbm.g_01827	Prbh.g_01338
OG0002017	Prbm.g_00464	Prbh.g_01346
OG0002045	Prbm.g_01125	Prbh.g_01844
OG0002085	Prbm.g_00418	Prbh.g_00419
OG0002091	Prbm.g_01455, Prbm.g_01394, Prbm.g_01418	Prbh.g_01849
OG0002093	Prbm.g_01575	Prbh.g_00843
OG0002110	Prbm.g_00470, Prbm.g_00090	Prbh.g_01874
OG0002213	Prbm.g_02223	Prbh.g_01443
OG0002214	Prbm.g_02120	Prbh.g_01922
OG0002216	Prbm.g_01344	Prbh.g_01908
OG0002253	Prbm.g_01635	Prbh.g_00004
OG0002319	Prbm.g_00771	Prbh.g_01951
OG0002320	Prbm.g_01457, Prbm.g_00774	Prbh.g_01854
OG0002321	Prbm.g_01179	Prbh.g_01910
OG0002322	Prbm.g_01197	Prbh.g_00818
OG0002367	Prbm.g_01452	Prbh.g_01428
OG0002425	Prbm.g_00780	Prbh.g_00816
OG0002427	Prbm.g_00901	Prbh.g_01395
OG0002429	Prbm.g_01093	Prbh.g_01441
OG0002433	Prbm.g_01868	Prbh.g_01753
OG0003034	Prbm.g_01417, Prbm.g_01393	Prbh.g_00784
OG0003349	Prbm.g_01449	Prbh.g_01944
