Orthogroup	Prbm	Pral
OG0001098	Prbm.g_02000	Pral.g_00210
OG0001099	Prbm.g_02001	Pral.g_00211
OG0001100	Prbm.g_02002	Pral.g_00212
OG0001101	Prbm.g_02003	Pral.g_00213
OG0001102	Prbm.g_02004	Pral.g_00214
OG0001103	Prbm.g_02005	Pral.g_00215
OG0001104	Prbm.g_02006	Pral.g_00216
OG0001105	Prbm.g_02007	Pral.g_00217
OG0001106	Prbm.g_02008	Pral.g_00218
OG0001107	Prbm.g_02009	Pral.g_00219
OG0001108	Prbm.g_02010	Pral.g_00220
OG0001109	Prbm.g_02011	Pral.g_00221
OG0001110	Prbm.g_02012	Pral.g_00222
OG0001111	Prbm.g_02013	Pral.g_00223
OG0001112	Prbm.g_02014	Pral.g_00224
OG0001113	Prbm.g_02015	Pral.g_00225
OG0001114	Prbm.g_02016	Pral.g_00226
OG0001115	Prbm.g_02017	Pral.g_00227
OG0001116	Prbm.g_02018	Pral.g_00228
OG0001117	Prbm.g_02019	Pral.g_00229
OG0001118	Prbm.g_02020	Pral.g_00230
OG0001119	Prbm.g_02021	Pral.g_00232
OG0001120	Prbm.g_02022	Pral.g_01190
OG0001121	Prbm.g_02024	Pral.g_00234
OG0001122	Prbm.g_02025	Pral.g_00235
OG0001123	Prbm.g_02026	Pral.g_00236
OG0001124	Prbm.g_02028	Pral.g_00238
OG0001125	Prbm.g_02030	Pral.g_00240
OG0001126	Prbm.g_02031	Pral.g_00241
OG0001127	Prbm.g_02034	Pral.g_00244
OG0001128	Prbm.g_02035	Pral.g_00245
OG0001129	Prbm.g_02036	Pral.g_00246
OG0001130	Prbm.g_02039	Pral.g_00249
OG0001131	Prbm.g_02040	Pral.g_00250
OG0001132	Prbm.g_02041	Pral.g_00251
OG0001133	Prbm.g_02042	Pral.g_00252
OG0001134	Prbm.g_02043	Pral.g_00253
OG0001135	Prbm.g_02044	Pral.g_00254
OG0001136	Prbm.g_02045	Pral.g_00255
OG0001137	Prbm.g_02046	Pral.g_00256
OG0001138	Prbm.g_02048	Pral.g_00257
OG0001139	Prbm.g_02050	Pral.g_00259
OG0001140	Prbm.g_02051	Pral.g_00260
OG0001141	Prbm.g_02052	Pral.g_00261
OG0001142	Prbm.g_02057	Pral.g_00266
OG0001143	Prbm.g_02058	Pral.g_00267
OG0001144	Prbm.g_02059	Pral.g_00268
OG0001145	Prbm.g_02060	Pral.g_00269
OG0001146	Prbm.g_02061	Pral.g_00270
OG0001147	Prbm.g_02062	Pral.g_00271
OG0001148	Prbm.g_02063	Pral.g_00272
OG0001149	Prbm.g_02064	Pral.g_00274
OG0001150	Prbm.g_02065	Pral.g_00275
OG0001151	Prbm.g_02068	Pral.g_00278
OG0001152	Prbm.g_02069	Pral.g_00279
OG0001153	Prbm.g_02070	Pral.g_00280
OG0001154	Prbm.g_02072	Pral.g_00282
OG0001155	Prbm.g_02074	Pral.g_00284
OG0001156	Prbm.g_02076	Pral.g_00286
OG0001157	Prbm.g_02078	Pral.g_00288
OG0001158	Prbm.g_02080	Pral.g_00290
OG0001159	Prbm.g_02081	Pral.g_00291
OG0001160	Prbm.g_02082	Pral.g_00292
OG0001161	Prbm.g_02083	Pral.g_00293
OG0001162	Prbm.g_02084	Pral.g_00294
OG0001163	Prbm.g_02085	Pral.g_00295
OG0001164	Prbm.g_02086	Pral.g_00296
OG0001165	Prbm.g_02087	Pral.g_00297
OG0001166	Prbm.g_02088	Pral.g_00298
OG0001167	Prbm.g_02089	Pral.g_00300
OG0001168	Prbm.g_02090	Pral.g_00301
OG0001169	Prbm.g_02091	Pral.g_00302
OG0001170	Prbm.g_02092	Pral.g_00303
OG0001171	Prbm.g_02093	Pral.g_00304
OG0001172	Prbm.g_02095	Pral.g_00306
OG0001173	Prbm.g_02097	Pral.g_00308
OG0001174	Prbm.g_02098	Pral.g_00309
OG0001175	Prbm.g_02099	Pral.g_00310
OG0001176	Prbm.g_02101	Pral.g_00312
OG0001177	Prbm.g_02103	Pral.g_00314
OG0001178	Prbm.g_02106	Pral.g_00317
OG0001179	Prbm.g_02107	Pral.g_00318
OG0001180	Prbm.g_02108	Pral.g_00319
OG0001181	Prbm.g_02109	Pral.g_00320
OG0001182	Prbm.g_02110	Pral.g_00321
OG0001183	Prbm.g_02111	Pral.g_00322
OG0001184	Prbm.g_02140	Pral.g_00324
OG0001185	Prbm.g_02144	Pral.g_00326
OG0001186	Prbm.g_02145	Pral.g_00327
OG0001187	Prbm.g_02146	Pral.g_00328
OG0001188	Prbm.g_02147	Pral.g_00329
OG0001189	Prbm.g_02148	Pral.g_00330
OG0001190	Prbm.g_02149	Pral.g_00331
OG0001191	Prbm.g_02150	Pral.g_00332
OG0001192	Prbm.g_02151	Pral.g_00333
OG0001193	Prbm.g_02152	Pral.g_00334
OG0001194	Prbm.g_02153	Pral.g_00335
OG0001195	Prbm.g_02154	Pral.g_00336
OG0001196	Prbm.g_02155	Pral.g_00337
OG0001197	Prbm.g_02156	Pral.g_00338
OG0001198	Prbm.g_02157	Pral.g_00339
OG0001199	Prbm.g_02158	Pral.g_00340
OG0001200	Prbm.g_02159	Pral.g_00341
OG0001201	Prbm.g_02160	Pral.g_00342
OG0001202	Prbm.g_02161	Pral.g_00343
OG0001203	Prbm.g_02163	Pral.g_00345
OG0001204	Prbm.g_02165	Pral.g_00347
OG0001205	Prbm.g_02167	Pral.g_00349
OG0001206	Prbm.g_02168	Pral.g_00350
OG0001207	Prbm.g_02169	Pral.g_00351
OG0001208	Prbm.g_02170	Pral.g_00352
OG0001209	Prbm.g_02171	Pral.g_00353
OG0001210	Prbm.g_02172	Pral.g_00354
OG0001211	Prbm.g_02173	Pral.g_00355
OG0001212	Prbm.g_02174	Pral.g_00356
OG0001213	Prbm.g_02175	Pral.g_00357
OG0001214	Prbm.g_02177	Pral.g_00359
OG0001215	Prbm.g_02178	Pral.g_00360
OG0001216	Prbm.g_02179	Pral.g_00361
OG0001217	Prbm.g_02180	Pral.g_00362
OG0001218	Prbm.g_02181	Pral.g_00363
OG0001219	Prbm.g_02184	Pral.g_00366
OG0001220	Prbm.g_02185	Pral.g_00367
OG0001221	Prbm.g_02190	Pral.g_00373
OG0001222	Prbm.g_02191	Pral.g_00374
OG0001223	Prbm.g_02192	Pral.g_00375
OG0001224	Prbm.g_02194	Pral.g_00377
OG0001225	Prbm.g_02195	Pral.g_00378
OG0001226	Prbm.g_02196	Pral.g_00379
OG0001227	Prbm.g_02197	Pral.g_00380
OG0001228	Prbm.g_02198	Pral.g_00381
OG0001229	Prbm.g_02199	Pral.g_00382
OG0001230	Prbm.g_02200	Pral.g_00383
OG0001231	Prbm.g_02201	Pral.g_00384
OG0001232	Prbm.g_02208	Pral.g_00386
OG0001233	Prbm.g_02209	Pral.g_00387
OG0001234	Prbm.g_02210	Pral.g_00388
OG0001235	Prbm.g_02211	Pral.g_00389
OG0001236	Prbm.g_02213	Pral.g_00391
OG0001237	Prbm.g_02214	Pral.g_00392
OG0001238	Prbm.g_02217	Pral.g_00396
OG0001239	Prbm.g_02218	Pral.g_00397
OG0001240	Prbm.g_02219	Pral.g_00398
OG0001241	Prbm.g_02222	Pral.g_00401
OG0001242	Prbm.g_02225	Pral.g_00402
OG0001243	Prbm.g_02226	Pral.g_00403
OG0001244	Prbm.g_02227	Pral.g_00404
OG0001245	Prbm.g_02228	Pral.g_00405
OG0001246	Prbm.g_02229	Pral.g_00406
OG0001247	Prbm.g_02230	Pral.g_00407
OG0001248	Prbm.g_02231	Pral.g_00408
OG0001249	Prbm.g_02232	Pral.g_00409
OG0001250	Prbm.g_02233	Pral.g_00410
OG0001251	Prbm.g_00149	Pral.g_00955
OG0001252	Prbm.g_00197	Pral.g_00907
OG0001253	Prbm.g_00209	Pral.g_00895
OG0001254	Prbm.g_00337	Pral.g_00758
OG0001255	Prbm.g_00399	Pral.g_00699
OG0001257	Prbm.g_00508	Pral.g_00609
OG0001259	Prbm.g_00619	Pral.g_00499
OG0001260	Prbm.g_01023, Prbm.g_01479	Pral.g_01689
OG0001263	Prbm.g_01173, Prbm.g_00906	Pral.g_01347
OG0001264	Prbm.g_00928	Pral.g_01800
OG0001265	Prbm.g_01037	Pral.g_01598
OG0001266	Prbm.g_01945	Pral.g_01320
OG0001268	Prbm.g_01552	Pral.g_01364
OG0001269	Prbm.g_01631, Prbm.g_01594	Pral.g_01238
OG0001270	Prbm.g_01751	Pral.g_01116
OG0001271	Prbm.g_01763	Pral.g_01102
OG0001273	Prbm.g_00552	Pral.g_00572
OG0001276	Prbm.g_01804	Pral.g_01040
OG0001278	Prbm.g_01833	Pral.g_00098
OG0001279	Prbm.g_01837	Pral.g_00102
OG0001280	Prbm.g_01840	Pral.g_00105
OG0001281	Prbm.g_01952	Pral.g_00175
OG0001282	Prbm.g_01345	Pral.g_00112
OG0001283	Prbm.g_02075	Pral.g_00285
OG0001284	Prbm.g_02105	Pral.g_00316
OG0001285	Prbm.g_02164	Pral.g_00346
OG0001286	Prbm.g_02221	Pral.g_00400
OG0001287	Prbm.g_01156	Pral.g_01891
OG0001288	Prbm.g_00447	Pral.g_00657
OG0001290	Prbm.g_00030	Pral.g_01013
OG0001291	Prbm.g_00128	Pral.g_00976
OG0001293	Prbm.g_00133	Pral.g_00971
OG0001294	Prbm.g_00150	Pral.g_00954
OG0001295	Prbm.g_00178	Pral.g_00926
OG0001296	Prbm.g_00185	Pral.g_00919
OG0001299	Prbm.g_00311	Pral.g_00787
OG0001300	Prbm.g_01071	Pral.g_00671
OG0001301	Prbm.g_00668	Pral.g_01438
OG0001302	Prbm.g_01823	Pral.g_01890
OG0001303	Prbm.g_00785	Pral.g_01308
OG0001305	Prbm.g_01060	Pral.g_01565
OG0001306	Prbm.g_02207	Pral.g_01703
OG0001308	Prbm.g_01065	Pral.g_01038
OG0001309	Prbm.g_02166	Pral.g_00348
OG0001310	Prbm.g_01314	Pral.g_01701
OG0001312	Prbm.g_01632	Pral.g_01237
OG0001314	Prbm.g_01862	Pral.g_00130
OG0001315	Prbm.g_01897	Pral.g_00166
OG0001316	Prbm.g_02071	Pral.g_00281
OG0001318	Prbm.g_00201	Pral.g_00904
OG0001319	Prbm.g_00298	Pral.g_00802
OG0001322	Prbm.g_00778	Pral.g_01670
OG0001323	Prbm.g_00918	Pral.g_01810
OG0001325	Prbm.g_01388	Pral.g_00034
OG0001326	Prbm.g_01181	Pral.g_00046
OG0001327	Prbm.g_01604	Pral.g_01047
OG0001329	Prbm.g_02215	Pral.g_00394
OG0001330	Prbm.g_01797	Pral.g_01069
OG0001331	Prbm.g_01838	Pral.g_00103
OG0001332	Prbm.g_01886	Pral.g_00155
OG0001333	Prbm.g_02037	Pral.g_00247
OG0001334	Prbm.g_02096	Pral.g_00307
OG0001335	Prbm.g_02162	Pral.g_00344
OG0001336	Prbm.g_00188	Pral.g_00917
OG0001338	Prbm.g_01098	Pral.g_00670
OG0001344	Prbm.g_01584, Prbm.g_01649	Pral.g_00025
OG0001348	Prbm.g_00538	Pral.g_00586, Pral.g_00016
OG0001349	Prbm.g_00543	Pral.g_00581
OG0001350	Prbm.g_00548	Pral.g_00576
OG0001352	Prbm.g_00717	Pral.g_01760
OG0001356	Prbm.g_00909	Pral.g_01822
OG0001359	Prbm.g_01915	Pral.g_00073
OG0001360	Prbm.g_01916	Pral.g_00072
OG0001362	Prbm.g_01171	Pral.g_00024
OG0001363	Prbm.g_02115	Pral.g_01263
OG0001364	Prbm.g_01783	Pral.g_01082
OG0001365	Prbm.g_00952	Pral.g_01055
OG0001369	Prbm.g_01038	Pral.g_01599
OG0001370	Prbm.g_01187, Prbm.g_01168	Pral.g_01899, Pral.g_01702
OG0001371	Prbm.g_00124	Pral.g_00981
OG0001372	Prbm.g_00125	Pral.g_00979
OG0001373	Prbm.g_00132	Pral.g_00972
OG0001374	Prbm.g_00144	Pral.g_00960
OG0001376	Prbm.g_00294	Pral.g_00806
OG0001377	Prbm.g_00316	Pral.g_00782
OG0001379	Prbm.g_01749	Pral.g_01119
OG0001380	Prbm.g_01067	Pral.g_01744
OG0001381	Prbm.g_00481	Pral.g_00634
OG0001382	Prbm.g_00489	Pral.g_00628
OG0001383	Prbm.g_00545	Pral.g_00579
OG0001385	Prbm.g_00698	Pral.g_01468
OG0001386	Prbm.g_00708	Pral.g_01768
OG0001387	Prbm.g_00710	Pral.g_01767
OG0001388	Prbm.g_00723	Pral.g_01755
OG0001389	Prbm.g_00747	Pral.g_01724
OG0001390	Prbm.g_00091	Pral.g_01304
OG0001391	Prbm.g_00954	Pral.g_01664
OG0001392	Prbm.g_00908	Pral.g_01823
OG0001393	Prbm.g_00910	Pral.g_01821
OG0001394	Prbm.g_00934	Pral.g_01794
OG0001395	Prbm.g_00938	Pral.g_01791
OG0001397	Prbm.g_01046	Pral.g_01577
OG0001398	Prbm.g_00884	Pral.g_01557
OG0001399	Prbm.g_00907	Pral.g_01834
OG0001400	Prbm.g_00900	Pral.g_00051
OG0001401	Prbm.g_01135	Pral.g_01855
OG0001402	Prbm.g_01564	Pral.g_01352
OG0001403	Prbm.g_01612	Pral.g_01280
OG0001404	Prbm.g_01112	Pral.g_01693
OG0001405	Prbm.g_01661	Pral.g_01221
OG0001406	Prbm.g_01750	Pral.g_01117
OG0001407	Prbm.g_01754	Pral.g_01113
OG0001408	Prbm.g_01798	Pral.g_01068
OG0001409	Prbm.g_01137	Pral.g_01862
OG0001410	Prbm.g_01122	Pral.g_01303
OG0001411	Prbm.g_00431, Prbm.g_01435	Pral.g_00063
OG0001412	Prbm.g_00966	Pral.g_01651
OG0001413	Prbm.g_01281, Prbm.g_00478	Pral.g_01888
OG0001414	Prbm.g_02056	Pral.g_01326
OG0001415	Prbm.g_00381	Pral.g_00713
OG0001416	Prbm.g_00555	Pral.g_00568
OG0001419	Prbm.g_00958	Pral.g_01659
OG0001420	Prbm.g_01937	Pral.g_01819
OG0001421	Prbm.g_00915	Pral.g_01814
OG0001423	Prbm.g_01196	Pral.g_01892
OG0001424	Prbm.g_01918	Pral.g_01067
OG0001426	Prbm.g_02216	Pral.g_00395
OG0001427	Prbm.g_01819	Pral.g_00087
OG0001429	Prbm.g_00998	Pral.g_01617
OG0001432	Prbm.g_00781	Pral.g_00052
OG0001433	Prbm.g_01162	Pral.g_01843
OG0001434	Prbm.g_01310	Pral.g_00441
OG0001435	Prbm.g_01109	Pral.g_01863
OG0001440	Prbm.g_01041	Pral.g_01602
OG0001441	Prbm.g_01286	Pral.g_00426
OG0001443	Prbm.g_01567	Pral.g_01349
OG0001444	Prbm.g_01528	Pral.g_01389
OG0001445	Prbm.g_01655	Pral.g_00054
OG0001446	Prbm.g_01656	Pral.g_00053
OG0001447	Prbm.g_01657	Pral.g_01329
OG0001448	Prbm.g_00761	Pral.g_01710
OG0001452	Prbm.g_02183	Pral.g_00365
OG0001455	Prbm.g_01108	Pral.g_01865
OG0001456	Prbm.g_00396	Pral.g_00500
OG0001459	Prbm.g_00117	Pral.g_01223
OG0001461	Prbm.g_00804	Pral.g_01478
OG0001464	Prbm.g_01481, Prbm.g_01018	Pral.g_00428
OG0001465	Prbm.g_00898	Pral.g_01309
OG0001466	Prbm.g_01315	Pral.g_01053
OG0001467	Prbm.g_01707	Pral.g_01168
OG0001469	Prbm.g_01551	Pral.g_01365
OG0001486	Prbm.g_00949	Pral.g_01779
OG0001487	Prbm.g_00655	Pral.g_00463
OG0001491	Prbm.g_01100	Pral.g_01858
OG0001492	Prbm.g_00847	Pral.g_01521
OG0001504	Prbm.g_00945	Pral.g_01784
OG0001505	Prbm.g_01347	Pral.g_00425
OG0001507	Prbm.g_01568	Pral.g_01348
OG0001510	Prbm.g_02055	Pral.g_00265
OG0001516	Prbm.g_01008	Pral.g_00989
OG0001519	Prbm.g_01285	Pral.g_00035
OG0001522	Prbm.g_01250	Pral.g_01854
OG0001523	Prbm.g_00113	Pral.g_01846
OG0001524	Prbm.g_01316	Pral.g_01880
OG0001526	Prbm.g_00913	Pral.g_01816
OG0001527	Prbm.g_01380	Pral.g_00047
OG0001528	Prbm.g_01815	Pral.g_01690
OG0001531	Prbm.g_01152	Pral.g_01900
OG0001538	Prbm.g_01628	Pral.g_01866
OG0001544	Prbm.g_01184	Pral.g_00434
OG0001545	Prbm.g_00925	Pral.g_01803
OG0001546	Prbm.g_00851, Prbm.g_01225	Pral.g_01672
OG0001547	Prbm.g_01360	Pral.g_00423
OG0001548	Prbm.g_02054	Pral.g_00030
OG0001557	Prbm.g_00711	Pral.g_01766
OG0001587	Prbm.g_00071	Pral.g_00457
OG0001588	Prbm.g_01919	Pral.g_01300
OG0001605	Prbm.g_01971	Pral.g_00197
OG0001608	Prbm.g_01976	Pral.g_01049
OG0001618	Prbm.g_01185	Pral.g_00011
OG0001630	Prbm.g_01288, Prbm.g_00531	Pral.g_01045
OG0001632	Prbm.g_01320	Pral.g_01048
OG0001633	Prbm.g_01939	Pral.g_01667
OG0001646	Prbm.g_01440, Prbm.g_01342	Pral.g_01882
OG0001714	Prbm.g_01748	Pral.g_01120
OG0001715	Prbm.g_02100	Pral.g_00311
OG0001716	Prbm.g_01517	Pral.g_01402
OG0001717	Prbm.g_01078	Pral.g_01310, Pral.g_01827
OG0001718	Prbm.g_00115	Pral.g_01835
OG0001719	Prbm.g_00401	Pral.g_00697
OG0001721	Prbm.g_01177	Pral.g_01857
OG0001737	Prbm.g_00050	Pral.g_01004
OG0001738	Prbm.g_00169	Pral.g_00935
OG0001739	Prbm.g_00168	Pral.g_00936
OG0001740	Prbm.g_00167	Pral.g_00937
OG0001741	Prbm.g_00157	Pral.g_00947
OG0001742	Prbm.g_01824	Pral.g_01297
OG0001743	Prbm.g_00299	Pral.g_00801
OG0001744	Prbm.g_01884	Pral.g_00153
OG0001745	Prbm.g_00598	Pral.g_00523
OG0001746	Prbm.g_01623	Pral.g_01268
OG0001747	Prbm.g_01535	Pral.g_01381
OG0001748	Prbm.g_00729	Pral.g_01749
OG0001749	Prbm.g_00718	Pral.g_01759
OG0001750	Prbm.g_01047	Pral.g_01576
OG0001751	Prbm.g_01040	Pral.g_01601
OG0001752	Prbm.g_01036	Pral.g_01596
OG0001753	Prbm.g_00984	Pral.g_01631
OG0001754	Prbm.g_01050	Pral.g_01574
OG0001755	Prbm.g_00942	Pral.g_01787
OG0001756	Prbm.g_00819	Pral.g_01493
OG0001757	Prbm.g_00098	Pral.g_01307
OG0001758	Prbm.g_01643	Pral.g_01540
OG0001759	Prbm.g_00872	Pral.g_01547
OG0001760	Prbm.g_00920	Pral.g_01808
OG0001761	Prbm.g_00705	Pral.g_01770
OG0001762	Prbm.g_00695	Pral.g_01465
OG0001763	Prbm.g_00180	Pral.g_00924
OG0001764	Prbm.g_00424	Pral.g_00675
OG0001765	Prbm.g_00387	Pral.g_00707
OG0001766	Prbm.g_00386	Pral.g_00708
OG0001767	Prbm.g_00385	Pral.g_00709
OG0001768	Prbm.g_00384	Pral.g_00710
OG0001769	Prbm.g_00383	Pral.g_00711
OG0001770	Prbm.g_02049	Pral.g_00258
OG0001771	Prbm.g_02032	Pral.g_00242
OG0001772	Prbm.g_00190	Pral.g_00915
OG0001773	Prbm.g_00738	Pral.g_01688
OG0001774	Prbm.g_00239	Pral.g_00864
OG0001775	Prbm.g_00245	Pral.g_00858
OG0001776	Prbm.g_00892	Pral.g_01305
OG0001777	Prbm.g_02182	Pral.g_00364
OG0001778	Prbm.g_02186	Pral.g_00368
OG0001779	Prbm.g_02187	Pral.g_00369
OG0001780	Prbm.g_00890	Pral.g_01606
OG0001781	Prbm.g_02193	Pral.g_00376
OG0001782	Prbm.g_02206	Pral.g_00385
OG0001797	Prbm.g_01194	Pral.g_01295
OG0001799	Prbm.g_00902	Pral.g_01066
OG0001801	Prbm.g_01269	Pral.g_01317
OG0001802	Prbm.g_01589	Pral.g_00442
OG0001803	Prbm.g_01030	Pral.g_01589
OG0001805	Prbm.g_00107, Prbm.g_01069	Pral.g_01825
OG0001823	Prbm.g_02130	Pral.g_01194
OG0001831	Prbm.g_01554	Pral.g_01362
OG0001832	Prbm.g_01541	Pral.g_01374
OG0001834	Prbm.g_01073	Pral.g_01734
OG0001835	Prbm.g_01364	Pral.g_00036
OG0001836	Prbm.g_01654	Pral.g_01328
OG0001851	Prbm.g_01282	Pral.g_00667
OG0001851	Prbm.g_01221	Pral.g_01676
OG0001858	Prbm.g_01904	Pral.g_00001, Pral.g_00027, Pral.g_00028
OG0001874	Prbm.g_01113	Pral.g_01842
OG0001879	Prbm.g_01223	Pral.g_00669
OG0001881	Prbm.g_00082	Pral.g_01319
OG0001903	Prbm.g_01318	Pral.g_00079
OG0001904	Prbm.g_01821	Pral.g_00041, Pral.g_01318
OG0001916	Prbm.g_01219	Pral.g_01678
OG0001917	Prbm.g_01220	Pral.g_01677
OG0001918	Prbm.g_01212	Pral.g_01685
OG0001926	Prbm.g_00103	Pral.g_01315
OG0001927	Prbm.g_00110	Pral.g_01833
OG0001928	Prbm.g_00389	Pral.g_00704
OG0001929	Prbm.g_00493	Pral.g_00624
OG0001930	Prbm.g_00521	Pral.g_00594
OG0001931	Prbm.g_00741	Pral.g_01730
OG0001932	Prbm.g_00757	Pral.g_01714
OG0001933	Prbm.g_00880	Pral.g_00026
OG0001934	Prbm.g_00912	Pral.g_01818
OG0001935	Prbm.g_01066	Pral.g_01848
OG0001936	Prbm.g_01139	Pral.g_01732
OG0001937	Prbm.g_01343	Pral.g_00086
OG0001938	Prbm.g_01349	Pral.g_01700
OG0001939	Prbm.g_01371	Pral.g_01838
OG0001941	Prbm.g_01486	Pral.g_00452
OG0001942	Prbm.g_01487	Pral.g_00453
OG0001943	Prbm.g_01580	Pral.g_01338
OG0001944	Prbm.g_01788	Pral.g_01077
OG0001945	Prbm.g_01914	Pral.g_00074
OG0001946	Prbm.g_01943	Pral.g_01339
OG0001947	Prbm.g_01977	Pral.g_01031
OG0001948	Prbm.g_02066	Pral.g_00276
OG0001959	Prbm.g_02129	Pral.g_01196
OG0001965	Prbm.g_01128	Pral.g_01375
OG0001975	Prbm.g_00109	Pral.g_01695
OG0001976	Prbm.g_01521	Pral.g_00433
OG0001977	Prbm.g_01651	Pral.g_01765
OG0001978	Prbm.g_01921	Pral.g_00082
OG0001979	Prbm.g_01941	Pral.g_00084
OG0002008	Prbm.g_01086	Pral.g_01850
OG0002009	Prbm.g_01090	Pral.g_00432
OG0002015	Prbm.g_01820	Pral.g_01837
OG0002017	Prbm.g_00464	Pral.g_01051
OG0002036	Prbm.g_00292	Pral.g_00808
OG0002038	Prbm.g_00503	Pral.g_00614
OG0002041	Prbm.g_00338	Pral.g_00757
OG0002043	Prbm.g_00200	Pral.g_01056
OG0002072	Prbm.g_00592	Pral.g_00531
OG0002093	Prbm.g_01575	Pral.g_01839
OG0002216	Prbm.g_01344	Pral.g_00439
OG0002314	Prbm.g_00917	Pral.g_01811
OG0002319	Prbm.g_00771	Pral.g_01864
OG0002321	Prbm.g_01179	Pral.g_00029
OG0002346	Prbm.g_02125	Pral.g_00263
OG0002426	Prbm.g_00828	Pral.g_01054
OG0002428	Prbm.g_01087	Pral.g_01694
OG0002548	Prbm.g_01222	Pral.g_01675
OG0002549	Prbm.g_01224	Pral.g_01674
OG0002551	Prbm.g_01213	Pral.g_01684
OG0002552	Prbm.g_01215	Pral.g_01682
OG0002553	Prbm.g_01217	Pral.g_01680
OG0003027	Prbm.g_01190	Pral.g_00437
OG0003030	Prbm.g_01274	Pral.g_00096
OG0003034	Prbm.g_01417, Prbm.g_01393	Pral.g_01885
OG0003540	Prbm.g_01218	Pral.g_01679
OG0004170	Prbm.g_01456	Pral.g_01901
