Orthogroup	Prbm	Prbf
OG0001060	Prbm.g_01893	Prbf.g_00639
OG0001061	Prbm.g_01894	Prbf.g_00638
OG0001062	Prbm.g_01895	Prbf.g_00637
OG0001063	Prbm.g_01896	Prbf.g_00636
OG0001064	Prbm.g_01898	Prbf.g_00634
OG0001065	Prbm.g_01948	Prbf.g_00630
OG0001066	Prbm.g_01950	Prbf.g_00628
OG0001067	Prbm.g_01951	Prbf.g_00627
OG0001068	Prbm.g_01953	Prbf.g_00624
OG0001069	Prbm.g_01954	Prbf.g_00623
OG0001070	Prbm.g_01955	Prbf.g_00622
OG0001071	Prbm.g_01956	Prbf.g_00621
OG0001072	Prbm.g_01957	Prbf.g_00620
OG0001073	Prbm.g_01958	Prbf.g_00619
OG0001074	Prbm.g_01959	Prbf.g_00618
OG0001075	Prbm.g_01960	Prbf.g_00617
OG0001076	Prbm.g_01961	Prbf.g_00616
OG0001077	Prbm.g_01962	Prbf.g_00615
OG0001078	Prbm.g_01963	Prbf.g_00614
OG0001079	Prbm.g_01964	Prbf.g_00613
OG0001080	Prbm.g_01965	Prbf.g_00612
OG0001081	Prbm.g_01975	Prbf.g_00608
OG0001082	Prbm.g_01974	Prbf.g_00607
OG0001083	Prbm.g_01970	Prbf.g_00604
OG0001084	Prbm.g_01972	Prbf.g_00605
OG0001085	Prbm.g_01973	Prbf.g_00606
OG0001086	Prbm.g_01968	Prbf.g_00609
OG0001087	Prbm.g_01967	Prbf.g_00610
OG0001088	Prbm.g_01966	Prbf.g_00611
OG0001089	Prbm.g_01990	Prbf.g_00601
OG0001090	Prbm.g_01992	Prbf.g_00599
OG0001091	Prbm.g_01993	Prbf.g_00598
OG0001092	Prbm.g_01994	Prbf.g_00597
OG0001093	Prbm.g_01995	Prbf.g_00596
OG0001094	Prbm.g_01996	Prbf.g_00595
OG0001095	Prbm.g_01997	Prbf.g_00594
OG0001096	Prbm.g_01998	Prbf.g_00593
OG0001097	Prbm.g_01999	Prbf.g_00592
OG0001098	Prbm.g_02000	Prbf.g_00591
OG0001099	Prbm.g_02001	Prbf.g_00590
OG0001100	Prbm.g_02002	Prbf.g_00589
OG0001101	Prbm.g_02003	Prbf.g_00588
OG0001102	Prbm.g_02004	Prbf.g_00587
OG0001103	Prbm.g_02005	Prbf.g_00586
OG0001104	Prbm.g_02006	Prbf.g_00585
OG0001105	Prbm.g_02007	Prbf.g_00584
OG0001106	Prbm.g_02008	Prbf.g_00583
OG0001107	Prbm.g_02009	Prbf.g_00582
OG0001108	Prbm.g_02010	Prbf.g_00581
OG0001109	Prbm.g_02011	Prbf.g_00580
OG0001110	Prbm.g_02012	Prbf.g_00579
OG0001111	Prbm.g_02013	Prbf.g_00578
OG0001112	Prbm.g_02014	Prbf.g_00577
OG0001113	Prbm.g_02015	Prbf.g_00576
OG0001114	Prbm.g_02016	Prbf.g_00575
OG0001115	Prbm.g_02017	Prbf.g_00574
OG0001116	Prbm.g_02018	Prbf.g_00573
OG0001117	Prbm.g_02019	Prbf.g_00572
OG0001118	Prbm.g_02020	Prbf.g_00571
OG0001119	Prbm.g_02021	Prbf.g_00570
OG0001120	Prbm.g_02022	Prbf.g_00569
OG0001121	Prbm.g_02024	Prbf.g_00567
OG0001122	Prbm.g_02025	Prbf.g_00566
OG0001123	Prbm.g_02026	Prbf.g_00565
OG0001124	Prbm.g_02028	Prbf.g_00563
OG0001125	Prbm.g_02030	Prbf.g_00561
OG0001126	Prbm.g_02031	Prbf.g_00560
OG0001127	Prbm.g_02034	Prbf.g_00557
OG0001128	Prbm.g_02035	Prbf.g_00556
OG0001129	Prbm.g_02036	Prbf.g_00555
OG0001130	Prbm.g_02039	Prbf.g_00552
OG0001131	Prbm.g_02040	Prbf.g_00551
OG0001132	Prbm.g_02041	Prbf.g_00550
OG0001133	Prbm.g_02042	Prbf.g_00549
OG0001134	Prbm.g_02043	Prbf.g_00548
OG0001135	Prbm.g_02044	Prbf.g_00547
OG0001136	Prbm.g_02045	Prbf.g_00546
OG0001137	Prbm.g_02046	Prbf.g_00545
OG0001138	Prbm.g_02048	Prbf.g_00544
OG0001139	Prbm.g_02050	Prbf.g_00542
OG0001140	Prbm.g_02051	Prbf.g_00541
OG0001141	Prbm.g_02052	Prbf.g_00540
OG0001142	Prbm.g_02057	Prbf.g_00536
OG0001143	Prbm.g_02058	Prbf.g_00535
OG0001144	Prbm.g_02059	Prbf.g_00534
OG0001145	Prbm.g_02060	Prbf.g_00533
OG0001146	Prbm.g_02061	Prbf.g_00532
OG0001147	Prbm.g_02062	Prbf.g_00531
OG0001148	Prbm.g_02063	Prbf.g_00530
OG0001149	Prbm.g_02064	Prbf.g_00528
OG0001150	Prbm.g_02065	Prbf.g_00527
OG0001151	Prbm.g_02068	Prbf.g_00523
OG0001152	Prbm.g_02069	Prbf.g_00522
OG0001153	Prbm.g_02070	Prbf.g_00521
OG0001154	Prbm.g_02072	Prbf.g_00519
OG0001155	Prbm.g_02074	Prbf.g_00517
OG0001156	Prbm.g_02076	Prbf.g_00515
OG0001157	Prbm.g_02078	Prbf.g_00513
OG0001158	Prbm.g_02080	Prbf.g_00511
OG0001159	Prbm.g_02081	Prbf.g_00510
OG0001160	Prbm.g_02082	Prbf.g_00509
OG0001161	Prbm.g_02083	Prbf.g_00508
OG0001162	Prbm.g_02084	Prbf.g_00507
OG0001163	Prbm.g_02085	Prbf.g_00506
OG0001164	Prbm.g_02086	Prbf.g_00505
OG0001165	Prbm.g_02087	Prbf.g_00504
OG0001166	Prbm.g_02088	Prbf.g_00503
OG0001167	Prbm.g_02089	Prbf.g_00501
OG0001168	Prbm.g_02090	Prbf.g_00500
OG0001169	Prbm.g_02091	Prbf.g_00499
OG0001170	Prbm.g_02092	Prbf.g_00498
OG0001171	Prbm.g_02093	Prbf.g_00497
OG0001172	Prbm.g_02095	Prbf.g_00495
OG0001173	Prbm.g_02097	Prbf.g_00493
OG0001174	Prbm.g_02098	Prbf.g_00492
OG0001175	Prbm.g_02099	Prbf.g_00491
OG0001176	Prbm.g_02101	Prbf.g_00488
OG0001177	Prbm.g_02103	Prbf.g_00486
OG0001178	Prbm.g_02106	Prbf.g_00483
OG0001179	Prbm.g_02107	Prbf.g_00482
OG0001180	Prbm.g_02108	Prbf.g_00481
OG0001181	Prbm.g_02109	Prbf.g_00480
OG0001182	Prbm.g_02110	Prbf.g_00479
OG0001183	Prbm.g_02111	Prbf.g_00478
OG0001184	Prbm.g_02140	Prbf.g_00476
OG0001185	Prbm.g_02144	Prbf.g_00474
OG0001186	Prbm.g_02145	Prbf.g_00473
OG0001187	Prbm.g_02146	Prbf.g_00472
OG0001188	Prbm.g_02147	Prbf.g_00471
OG0001189	Prbm.g_02148	Prbf.g_00470
OG0001190	Prbm.g_02149	Prbf.g_00469
OG0001191	Prbm.g_02150	Prbf.g_00468
OG0001192	Prbm.g_02151	Prbf.g_00467
OG0001193	Prbm.g_02152	Prbf.g_00466
OG0001194	Prbm.g_02153	Prbf.g_00465
OG0001195	Prbm.g_02154	Prbf.g_00464
OG0001196	Prbm.g_02155	Prbf.g_00463
OG0001197	Prbm.g_02156	Prbf.g_00462
OG0001198	Prbm.g_02157	Prbf.g_00461
OG0001199	Prbm.g_02158	Prbf.g_00460
OG0001200	Prbm.g_02159	Prbf.g_00459
OG0001201	Prbm.g_02160	Prbf.g_00458
OG0001202	Prbm.g_02161	Prbf.g_00457
OG0001203	Prbm.g_02163	Prbf.g_00456
OG0001204	Prbm.g_02165	Prbf.g_00454
OG0001205	Prbm.g_02167	Prbf.g_00452
OG0001206	Prbm.g_02168	Prbf.g_00451
OG0001207	Prbm.g_02169	Prbf.g_00450
OG0001208	Prbm.g_02170	Prbf.g_00449
OG0001209	Prbm.g_02171	Prbf.g_00448
OG0001210	Prbm.g_02172	Prbf.g_00447
OG0001211	Prbm.g_02173	Prbf.g_00446
OG0001212	Prbm.g_02174	Prbf.g_00445
OG0001213	Prbm.g_02175	Prbf.g_00444
OG0001214	Prbm.g_02177	Prbf.g_00442
OG0001215	Prbm.g_02178	Prbf.g_00441
OG0001216	Prbm.g_02179	Prbf.g_00440
OG0001217	Prbm.g_02180	Prbf.g_00439
OG0001218	Prbm.g_02181	Prbf.g_00438
OG0001219	Prbm.g_02184	Prbf.g_00435
OG0001220	Prbm.g_02185	Prbf.g_00434
OG0001221	Prbm.g_02190	Prbf.g_00430
OG0001222	Prbm.g_02191	Prbf.g_00429
OG0001223	Prbm.g_02192	Prbf.g_00428
OG0001224	Prbm.g_02194	Prbf.g_00426
OG0001225	Prbm.g_02195	Prbf.g_00425
OG0001226	Prbm.g_02196	Prbf.g_00424
OG0001227	Prbm.g_02197	Prbf.g_00423
OG0001228	Prbm.g_02198	Prbf.g_00422
OG0001229	Prbm.g_02199	Prbf.g_00421
OG0001230	Prbm.g_02200	Prbf.g_00420
OG0001231	Prbm.g_02201	Prbf.g_00419
OG0001232	Prbm.g_02208	Prbf.g_00416
OG0001233	Prbm.g_02209	Prbf.g_00415
OG0001234	Prbm.g_02210	Prbf.g_00414
OG0001235	Prbm.g_02211	Prbf.g_00413
OG0001236	Prbm.g_02213	Prbf.g_00411
OG0001237	Prbm.g_02214	Prbf.g_00410
OG0001238	Prbm.g_02217	Prbf.g_00407
OG0001239	Prbm.g_02218	Prbf.g_00406
OG0001240	Prbm.g_02219	Prbf.g_00405
OG0001241	Prbm.g_02222	Prbf.g_00402
OG0001242	Prbm.g_02225	Prbf.g_00401
OG0001243	Prbm.g_02226	Prbf.g_00400
OG0001244	Prbm.g_02227	Prbf.g_00399
OG0001245	Prbm.g_02228	Prbf.g_00398
OG0001246	Prbm.g_02229	Prbf.g_00397
OG0001247	Prbm.g_02230	Prbf.g_00396
OG0001248	Prbm.g_02231	Prbf.g_00395
OG0001249	Prbm.g_02232	Prbf.g_00394
OG0001250	Prbm.g_02233	Prbf.g_00393
OG0001251	Prbm.g_00149	Prbf.g_01418
OG0001252	Prbm.g_00197	Prbf.g_01468
OG0001253	Prbm.g_00209	Prbf.g_01483
OG0001254	Prbm.g_00337	Prbf.g_01621
OG0001255	Prbm.g_00399	Prbf.g_01677
OG0001257	Prbm.g_00508	Prbf.g_01765
OG0001258	Prbm.g_00523	Prbf.g_01781
OG0001259	Prbm.g_00619	Prbf.g_01872
OG0001260	Prbm.g_01023, Prbm.g_01479	Prbf.g_01155
OG0001261	Prbm.g_00849	Prbf.g_01209
OG0001263	Prbm.g_01173, Prbm.g_00906	Prbf.g_00897
OG0001264	Prbm.g_00928	Prbf.g_01321
OG0001265	Prbm.g_01037	Prbf.g_01074
OG0001267	Prbm.g_01566	Prbf.g_00900
OG0001268	Prbm.g_01552	Prbf.g_00915
OG0001269	Prbm.g_01631, Prbm.g_01594	Prbf.g_00070
OG0001270	Prbm.g_01751	Prbf.g_00200
OG0001271	Prbm.g_01763	Prbf.g_00213
OG0001272	Prbm.g_00893	Prbf.g_01930
OG0001273	Prbm.g_00552	Prbf.g_00274
OG0001274	Prbm.g_01801	Prbf.g_00812
OG0001275	Prbm.g_01080	Prbf.g_00056
OG0001276	Prbm.g_01804	Prbf.g_01053
OG0001277	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prbf.g_00734
OG0001278	Prbm.g_01833	Prbf.g_00702
OG0001279	Prbm.g_01837	Prbf.g_00698
OG0001280	Prbm.g_01840	Prbf.g_00695
OG0001281	Prbm.g_01952	Prbf.g_00625
OG0001282	Prbm.g_01345	Prbf.g_00688
OG0001283	Prbm.g_02075	Prbf.g_00516
OG0001284	Prbm.g_02105	Prbf.g_00484
OG0001285	Prbm.g_02164	Prbf.g_00455
OG0001286	Prbm.g_02221	Prbf.g_00403
OG0001287	Prbm.g_01156	Prbf.g_00811
OG0001288	Prbm.g_00447	Prbf.g_01721
OG0001290	Prbm.g_00030	Prbf.g_01353
OG0001291	Prbm.g_00128	Prbf.g_01398
OG0001292	Prbm.g_00131	Prbf.g_01401
OG0001293	Prbm.g_00133	Prbf.g_01403
OG0001294	Prbm.g_00150	Prbf.g_01419
OG0001295	Prbm.g_00178	Prbf.g_01449
OG0001296	Prbm.g_00185	Prbf.g_01456
OG0001297	Prbm.g_00259	Prbf.g_01534
OG0001298	Prbm.g_00304	Prbf.g_01582
OG0001299	Prbm.g_00311	Prbf.g_01591
OG0001300	Prbm.g_01071	Prbf.g_00046
OG0001301	Prbm.g_00668	Prbf.g_00984
OG0001302	Prbm.g_01823	Prbf.g_00762
OG0001303	Prbm.g_00785	Prbf.g_00855
OG0001304	Prbm.g_01055	Prbf.g_01161
OG0001305	Prbm.g_01060	Prbf.g_01166
OG0001306	Prbm.g_02207	Prbf.g_00417
OG0001307	Prbm.g_00937	Prbf.g_00045
OG0001308	Prbm.g_01065	Prbf.g_00264
OG0001309	Prbm.g_02166	Prbf.g_00453
OG0001310	Prbm.g_01314	Prbf.g_00281
OG0001311	Prbm.g_01515	Prbf.g_00951
OG0001312	Prbm.g_01632	Prbf.g_00069
OG0001313	Prbm.g_00789	Prbf.g_01706
OG0001314	Prbm.g_01862	Prbf.g_00670
OG0001315	Prbm.g_01897	Prbf.g_00635
OG0001316	Prbm.g_02071	Prbf.g_00520
OG0001318	Prbm.g_00201	Prbf.g_01471
OG0001319	Prbm.g_00298	Prbf.g_01576
OG0001320	Prbm.g_01574	Prbf.g_00824
OG0001322	Prbm.g_00778	Prbf.g_00869
OG0001323	Prbm.g_00918	Prbf.g_01332
OG0001324	Prbm.g_01311	Prbf.g_00375
OG0001325	Prbm.g_01388	Prbf.g_00336
OG0001326	Prbm.g_01181	Prbf.g_00816
OG0001327	Prbm.g_01604	Prbf.g_00263
OG0001329	Prbm.g_02215	Prbf.g_00408
OG0001330	Prbm.g_01797	Prbf.g_00246
OG0001331	Prbm.g_01838	Prbf.g_00697
OG0001332	Prbm.g_01886	Prbf.g_00646
OG0001333	Prbm.g_02037	Prbf.g_00554
OG0001334	Prbm.g_02096	Prbf.g_00494
OG0001336	Prbm.g_00188	Prbf.g_01458
OG0001338	Prbm.g_01098	Prbf.g_00007
OG0001349	Prbm.g_00543	Prbf.g_01792
OG0001350	Prbm.g_00548	Prbf.g_01797
OG0001352	Prbm.g_00717	Prbf.g_01281
OG0001356	Prbm.g_00909	Prbf.g_00840
OG0001359	Prbm.g_01915	Prbf.g_00783
OG0001360	Prbm.g_01916	Prbf.g_00782
OG0001362	Prbm.g_01171	Prbf.g_00339
OG0001364	Prbm.g_01783	Prbf.g_00232
OG0001365	Prbm.g_00952	Prbf.g_01383
OG0001369	Prbm.g_01038	Prbf.g_01073
OG0001370	Prbm.g_01187, Prbm.g_01168	Prbf.g_00051, Prbf.g_00374, Prbf.g_00309
OG0001371	Prbm.g_00124	Prbf.g_01393
OG0001372	Prbm.g_00125	Prbf.g_01395
OG0001373	Prbm.g_00132	Prbf.g_01402
OG0001374	Prbm.g_00144	Prbf.g_01413
OG0001376	Prbm.g_00294	Prbf.g_01572
OG0001377	Prbm.g_00316	Prbf.g_01596
OG0001379	Prbm.g_01749	Prbf.g_00198
OG0001380	Prbm.g_01067	Prbf.g_01265
OG0001381	Prbm.g_00481	Prbf.g_01741
OG0001382	Prbm.g_00489	Prbf.g_01747
OG0001383	Prbm.g_00545	Prbf.g_01794
OG0001385	Prbm.g_00698	Prbf.g_01015
OG0001386	Prbm.g_00708	Prbf.g_01289
OG0001387	Prbm.g_00710	Prbf.g_01287
OG0001388	Prbm.g_00723	Prbf.g_01276
OG0001389	Prbm.g_00747	Prbf.g_01032
OG0001390	Prbm.g_00091	Prbf.g_00863
OG0001391	Prbm.g_00954	Prbf.g_01151
OG0001392	Prbm.g_00908	Prbf.g_00841
OG0001393	Prbm.g_00910	Prbf.g_00839
OG0001394	Prbm.g_00934	Prbf.g_01315
OG0001395	Prbm.g_00938	Prbf.g_01312
OG0001396	Prbm.g_01273	Prbf.g_00731
OG0001397	Prbm.g_01046	Prbf.g_01062
OG0001398	Prbm.g_00884	Prbf.g_01174
OG0001399	Prbm.g_00907	Prbf.g_00849
OG0001400	Prbm.g_00900	Prbf.g_00059
OG0001401	Prbm.g_01135	Prbf.g_00276
OG0001402	Prbm.g_01564	Prbf.g_00903
OG0001403	Prbm.g_01612	Prbf.g_00025
OG0001404	Prbm.g_01112	Prbf.g_01059
OG0001405	Prbm.g_01661	Prbf.g_00096
OG0001406	Prbm.g_01750	Prbf.g_00199
OG0001407	Prbm.g_01754	Prbf.g_00202
OG0001408	Prbm.g_01798	Prbf.g_00247
OG0001409	Prbm.g_01137	Prbf.g_00772
OG0001410	Prbm.g_01122	Prbf.g_00826
OG0001412	Prbm.g_00966	Prbf.g_01137
OG0001414	Prbm.g_02056	Prbf.g_00865
OG0001417	Prbm.g_00709	Prbf.g_01288
OG0001418	Prbm.g_01155	Prbf.g_00327
OG0001419	Prbm.g_00958	Prbf.g_01145
OG0001420	Prbm.g_01937	Prbf.g_00837
OG0001421	Prbm.g_00915	Prbf.g_00832
OG0001422	Prbm.g_00770	Prbf.g_00344
OG0001423	Prbm.g_01196	Prbf.g_00348
OG0001424	Prbm.g_01918	Prbf.g_00250
OG0001427	Prbm.g_01819	Prbf.g_00757
OG0001429	Prbm.g_00998	Prbf.g_01107
OG0001431	Prbm.g_00899	Prbf.g_00278
OG0001432	Prbm.g_00781	Prbf.g_00060
OG0001434	Prbm.g_01310	Prbf.g_00819, Prbf.g_00733
OG0001435	Prbm.g_01109	Prbf.g_00882
OG0001436	Prbm.g_01433, Prbm.g_01145	Prbf.g_00705
OG0001440	Prbm.g_01041	Prbf.g_01070
OG0001441	Prbm.g_01286	Prbf.g_00799
OG0001443	Prbm.g_01567	Prbf.g_00899
OG0001444	Prbm.g_01528	Prbf.g_00938
OG0001445	Prbm.g_01655	Prbf.g_00795
OG0001446	Prbm.g_01656	Prbf.g_00794
OG0001447	Prbm.g_01657	Prbf.g_00892
OG0001448	Prbm.g_00761	Prbf.g_00801
OG0001450	Prbm.g_01587	Prbf.g_00739
OG0001452	Prbm.g_02183	Prbf.g_00436
OG0001455	Prbm.g_01108	Prbf.g_00357
OG0001456	Prbm.g_00396	Prbf.g_01871
OG0001458	Prbm.g_01339	Prbf.g_00353
OG0001459	Prbm.g_00117	Prbf.g_00090
OG0001461	Prbm.g_00804	Prbf.g_01025
OG0001465	Prbm.g_00898	Prbf.g_00854
OG0001466	Prbm.g_01315	Prbf.g_00262
OG0001469	Prbm.g_01551	Prbf.g_00916
OG0001473	Prbm.g_00953	Prbf.g_01152
OG0001482	Prbm.g_00486	Prbf.g_00789
OG0001486	Prbm.g_00949	Prbf.g_01300
OG0001487	Prbm.g_00655	Prbf.g_01907
OG0001488	Prbm.g_00231	Prbf.g_01506
OG0001492	Prbm.g_00847	Prbf.g_01211
OG0001504	Prbm.g_00945	Prbf.g_01305
OG0001505	Prbm.g_01347	Prbf.g_00806
OG0001508	Prbm.g_00086	Prbf.g_00728
OG0001509	Prbm.g_00079	Prbf.g_01938
OG0001519	Prbm.g_01285	Prbf.g_00810
OG0001520	Prbm.g_01432, Prbm.g_01146	Prbf.g_00706
OG0001522	Prbm.g_01250	Prbf.g_00773, Prbf.g_00298
OG0001526	Prbm.g_00913	Prbf.g_00834
OG0001530	Prbm.g_01147, Prbm.g_01431	Prbf.g_00707
OG0001531	Prbm.g_01152	Prbf.g_00350, Prbf.g_00324
OG0001535	Prbm.g_00876	Prbf.g_01180
OG0001544	Prbm.g_01184	Prbf.g_00807
OG0001545	Prbm.g_00925	Prbf.g_01324
OG0001546	Prbm.g_00851	Prbf.g_01207
OG0001547	Prbm.g_01360	Prbf.g_00308, Prbf.g_00373
OG0001548	Prbm.g_02054	Prbf.g_00859, Prbf.g_00334
OG0001558	Prbm.g_01193	Prbf.g_00297
OG0001587	Prbm.g_00071	Prbf.g_01379
OG0001588	Prbm.g_01919	Prbf.g_00857
OG0001593	Prbm.g_01208	Prbf.g_01746
OG0001608	Prbm.g_01976	Prbf.g_00266
OG0001618	Prbm.g_01185	Prbf.g_00050
OG0001622	Prbm.g_01832	Prbf.g_00319
OG0001632	Prbm.g_01320	Prbf.g_00257
OG0001633	Prbm.g_01939	Prbf.g_00265
OG0001634	Prbm.g_01831	Prbf.g_00318
OG0001635	Prbm.g_01830	Prbf.g_00317
OG0001636	Prbm.g_01829	Prbf.g_00316
OG0001637	Prbm.g_01169	Prbf.g_00372
OG0001714	Prbm.g_01748	Prbf.g_00197
OG0001715	Prbm.g_02100	Prbf.g_00490, Prbf.g_00489
OG0001716	Prbm.g_01517	Prbf.g_00949
OG0001717	Prbm.g_01078	Prbf.g_00844
OG0001718	Prbm.g_00115	Prbf.g_00850
OG0001719	Prbm.g_00401	Prbf.g_01679
OG0001720	Prbm.g_02124	Prbf.g_01382
OG0001721	Prbm.g_01177	Prbf.g_00376, Prbf.g_00825
OG0001737	Prbm.g_00050	Prbf.g_01363
OG0001738	Prbm.g_00169	Prbf.g_01440
OG0001739	Prbm.g_00168	Prbf.g_01439
OG0001740	Prbm.g_00167	Prbf.g_01438
OG0001741	Prbm.g_00157	Prbf.g_01427
OG0001742	Prbm.g_01824	Prbf.g_00861
OG0001743	Prbm.g_00299	Prbf.g_01577
OG0001744	Prbm.g_01884	Prbf.g_00648
OG0001745	Prbm.g_00598	Prbf.g_01847
OG0001746	Prbm.g_01623	Prbf.g_00012
OG0001747	Prbm.g_01535	Prbf.g_00931
OG0001748	Prbm.g_00729	Prbf.g_01270
OG0001749	Prbm.g_00718	Prbf.g_01280
OG0001750	Prbm.g_01047	Prbf.g_01061
OG0001751	Prbm.g_01040	Prbf.g_01071
OG0001752	Prbm.g_01036	Prbf.g_01077
OG0001753	Prbm.g_00984	Prbf.g_01121
OG0001754	Prbm.g_01050	Prbf.g_01156
OG0001755	Prbm.g_00942	Prbf.g_01308
OG0001756	Prbm.g_00819	Prbf.g_01240
OG0001757	Prbm.g_00098	Prbf.g_00813
OG0001758	Prbm.g_01643	Prbf.g_01191
OG0001759	Prbm.g_00872	Prbf.g_01184
OG0001760	Prbm.g_00920	Prbf.g_01330
OG0001761	Prbm.g_00705	Prbf.g_01291
OG0001762	Prbm.g_00695	Prbf.g_01012
OG0001763	Prbm.g_00180	Prbf.g_01451
OG0001764	Prbm.g_00424	Prbf.g_01702
OG0001765	Prbm.g_00387	Prbf.g_01670
OG0001766	Prbm.g_00386	Prbf.g_01669
OG0001767	Prbm.g_00385	Prbf.g_01668
OG0001768	Prbm.g_00384	Prbf.g_01667
OG0001769	Prbm.g_00383	Prbf.g_01666
OG0001770	Prbm.g_02049	Prbf.g_00543
OG0001771	Prbm.g_02032	Prbf.g_00559
OG0001772	Prbm.g_00190	Prbf.g_01460
OG0001773	Prbm.g_00738	Prbf.g_01386
OG0001774	Prbm.g_00239	Prbf.g_01514
OG0001775	Prbm.g_00245	Prbf.g_01520
OG0001776	Prbm.g_00892	Prbf.g_00040
OG0001777	Prbm.g_02182	Prbf.g_00437
OG0001778	Prbm.g_02186	Prbf.g_00433
OG0001779	Prbm.g_02187	Prbf.g_00432
OG0001780	Prbm.g_00890	Prbf.g_01066
OG0001781	Prbm.g_02193	Prbf.g_00427
OG0001782	Prbm.g_02206	Prbf.g_00418
OG0001799	Prbm.g_00902	Prbf.g_00251
OG0001800	Prbm.g_00046	Prbf.g_00761
OG0001801	Prbm.g_01269	Prbf.g_00868
OG0001802	Prbm.g_01589	Prbf.g_00332
OG0001803	Prbm.g_01030	Prbf.g_01084
OG0001805	Prbm.g_00107, Prbm.g_01069	Prbf.g_00843
OG0001831	Prbm.g_01554	Prbf.g_00913
OG0001832	Prbm.g_01541	Prbf.g_00925
OG0001834	Prbm.g_01073	Prbf.g_00333
OG0001835	Prbm.g_01364	Prbf.g_01926
OG0001836	Prbm.g_01654	Prbf.g_00891
OG0001852	Prbm.g_01266	Prbf.g_00300
OG0001853	Prbm.g_01903	Prbf.g_00715
OG0001858	Prbm.g_01904	Prbf.g_00778
OG0001881	Prbm.g_00082	Prbf.g_00721
OG0001889	Prbm.g_01902	Prbf.g_00716
OG0001890	Prbm.g_01901	Prbf.g_00717
OG0001903	Prbm.g_01318	Prbf.g_00713
OG0001904	Prbm.g_01821	Prbf.g_00805
OG0001924	Prbm.g_01296	Prbf.g_00267
OG0001926	Prbm.g_00103	Prbf.g_00354
OG0001927	Prbm.g_00110	Prbf.g_00848
OG0001928	Prbm.g_00389	Prbf.g_01673
OG0001929	Prbm.g_00493	Prbf.g_01751
OG0001930	Prbm.g_00521	Prbf.g_01779
OG0001931	Prbm.g_00741	Prbf.g_01254
OG0001932	Prbm.g_00757	Prbf.g_01042
OG0001933	Prbm.g_00880	Prbf.g_00815
OG0001934	Prbm.g_00912	Prbf.g_00836
OG0001935	Prbm.g_01066	Prbf.g_01056
OG0001936	Prbm.g_01139	Prbf.g_00326
OG0001937	Prbm.g_01343	Prbf.g_00331
OG0001938	Prbm.g_01349	Prbf.g_00290
OG0001939	Prbm.g_01371	Prbf.g_01624
OG0001941	Prbm.g_01486	Prbf.g_01919
OG0001942	Prbm.g_01487	Prbf.g_01918
OG0001943	Prbm.g_01580	Prbf.g_00885
OG0001944	Prbm.g_01788	Prbf.g_00237
OG0001945	Prbm.g_01914	Prbf.g_00784
OG0001946	Prbm.g_01943	Prbf.g_00887
OG0001947	Prbm.g_01977	Prbf.g_00315
OG0001948	Prbm.g_02066	Prbf.g_00526
OG0001975	Prbm.g_00109	Prbf.g_01058
OG0001976	Prbm.g_01521	Prbf.g_00821
OG0001977	Prbm.g_01651	Prbf.g_01286
OG0001978	Prbm.g_01921	Prbf.g_00719
OG0001979	Prbm.g_01941	Prbf.g_00718
OG0001986	Prbm.g_01593	Prbf.g_00132
OG0002000	Prbm.g_01372	Prbf.g_00722
OG0002007	Prbm.g_01012	Prbf.g_01091
OG0002008	Prbm.g_01086	Prbf.g_00867
OG0002009	Prbm.g_01090	Prbf.g_00064
OG0002010	Prbm.g_01099	Prbf.g_00295
OG0002011	Prbm.g_01138	Prbf.g_00047
OG0002012	Prbm.g_01158	Prbf.g_00872
OG0002013	Prbm.g_01341	Prbf.g_00809
OG0002014	Prbm.g_01572	Prbf.g_00895
OG0002015	Prbm.g_01820	Prbf.g_00852
OG0002016	Prbm.g_01827	Prbf.g_00858
OG0002017	Prbm.g_00464	Prbf.g_00058
OG0002046	Prbm.g_00092	Prbf.g_00736
OG0002049	Prbm.g_01474	Prbf.g_00866
OG0002073	Prbm.g_01421	Prbf.g_00709
OG0002085	Prbm.g_00418	Prbf.g_01697
OG0002086	Prbm.g_01127	Prbf.g_00271
OG0002088	Prbm.g_01330	Prbf.g_00349
OG0002089	Prbm.g_01253	Prbf.g_00358
OG0002092	Prbm.g_01570	Prbf.g_00898
OG0002095	Prbm.g_01942	Prbf.g_00770
OG0002110	Prbm.g_00470, Prbm.g_00090	Prbf.g_00814
OG0002329	Prbm.g_01446	Prbf.g_00360
