Orthogroup	Prbm	Prbn
OG0001058	Prbm.g_01891	Prbn.g_01798
OG0001059	Prbm.g_01892	Prbn.g_01799
OG0001060	Prbm.g_01893	Prbn.g_01800
OG0001061	Prbm.g_01894	Prbn.g_01801
OG0001062	Prbm.g_01895	Prbn.g_01802
OG0001063	Prbm.g_01896	Prbn.g_01803
OG0001064	Prbm.g_01898	Prbn.g_01805
OG0001065	Prbm.g_01948	Prbn.g_01809
OG0001066	Prbm.g_01950	Prbn.g_01811
OG0001067	Prbm.g_01951	Prbn.g_01812
OG0001068	Prbm.g_01953	Prbn.g_01815
OG0001069	Prbm.g_01954	Prbn.g_01816
OG0001070	Prbm.g_01955	Prbn.g_01817
OG0001071	Prbm.g_01956	Prbn.g_01818
OG0001072	Prbm.g_01957	Prbn.g_01819
OG0001073	Prbm.g_01958	Prbn.g_01820
OG0001074	Prbm.g_01959	Prbn.g_01821
OG0001075	Prbm.g_01960	Prbn.g_01822
OG0001076	Prbm.g_01961	Prbn.g_01823
OG0001077	Prbm.g_01962	Prbn.g_01824
OG0001078	Prbm.g_01963	Prbn.g_01825
OG0001079	Prbm.g_01964	Prbn.g_01826
OG0001080	Prbm.g_01965	Prbn.g_01827
OG0001081	Prbm.g_01975	Prbn.g_01831
OG0001082	Prbm.g_01974	Prbn.g_01832
OG0001083	Prbm.g_01970	Prbn.g_01835
OG0001084	Prbm.g_01972	Prbn.g_01834
OG0001085	Prbm.g_01973	Prbn.g_01833
OG0001086	Prbm.g_01968	Prbn.g_01830
OG0001087	Prbm.g_01967	Prbn.g_01829
OG0001088	Prbm.g_01966	Prbn.g_01828
OG0001089	Prbm.g_01990	Prbn.g_01838
OG0001090	Prbm.g_01992	Prbn.g_01840
OG0001091	Prbm.g_01993	Prbn.g_01841
OG0001092	Prbm.g_01994	Prbn.g_01842
OG0001093	Prbm.g_01995	Prbn.g_01843
OG0001094	Prbm.g_01996	Prbn.g_01844
OG0001095	Prbm.g_01997	Prbn.g_01845
OG0001096	Prbm.g_01998	Prbn.g_01846
OG0001097	Prbm.g_01999	Prbn.g_01847
OG0001098	Prbm.g_02000	Prbn.g_01848
OG0001099	Prbm.g_02001	Prbn.g_01849
OG0001100	Prbm.g_02002	Prbn.g_01850
OG0001101	Prbm.g_02003	Prbn.g_01851
OG0001102	Prbm.g_02004	Prbn.g_01852
OG0001103	Prbm.g_02005	Prbn.g_01853
OG0001104	Prbm.g_02006	Prbn.g_01854
OG0001105	Prbm.g_02007	Prbn.g_01855
OG0001106	Prbm.g_02008	Prbn.g_01856
OG0001107	Prbm.g_02009	Prbn.g_01857
OG0001108	Prbm.g_02010	Prbn.g_01858
OG0001109	Prbm.g_02011	Prbn.g_01859
OG0001110	Prbm.g_02012	Prbn.g_01860
OG0001111	Prbm.g_02013	Prbn.g_01861
OG0001112	Prbm.g_02014	Prbn.g_01862
OG0001113	Prbm.g_02015	Prbn.g_01863
OG0001114	Prbm.g_02016	Prbn.g_01864
OG0001115	Prbm.g_02017	Prbn.g_01865
OG0001116	Prbm.g_02018	Prbn.g_01866
OG0001117	Prbm.g_02019	Prbn.g_01867
OG0001118	Prbm.g_02020	Prbn.g_01868
OG0001119	Prbm.g_02021	Prbn.g_01869
OG0001120	Prbm.g_02022	Prbn.g_01870
OG0001121	Prbm.g_02024	Prbn.g_01872
OG0001122	Prbm.g_02025	Prbn.g_01873
OG0001123	Prbm.g_02026	Prbn.g_01874
OG0001124	Prbm.g_02028	Prbn.g_01876
OG0001125	Prbm.g_02030	Prbn.g_01878
OG0001126	Prbm.g_02031	Prbn.g_01879
OG0001127	Prbm.g_02034	Prbn.g_01882
OG0001128	Prbm.g_02035	Prbn.g_01883
OG0001129	Prbm.g_02036	Prbn.g_01884
OG0001130	Prbm.g_02039	Prbn.g_01887
OG0001131	Prbm.g_02040	Prbn.g_01888
OG0001132	Prbm.g_02041	Prbn.g_01889
OG0001133	Prbm.g_02042	Prbn.g_01890
OG0001134	Prbm.g_02043	Prbn.g_01891
OG0001135	Prbm.g_02044	Prbn.g_01892
OG0001136	Prbm.g_02045	Prbn.g_01893
OG0001137	Prbm.g_02046	Prbn.g_01894
OG0001138	Prbm.g_02048	Prbn.g_01895
OG0001139	Prbm.g_02050	Prbn.g_01897
OG0001140	Prbm.g_02051	Prbn.g_01898
OG0001141	Prbm.g_02052	Prbn.g_01899
OG0001142	Prbm.g_02057	Prbn.g_01903
OG0001143	Prbm.g_02058	Prbn.g_01904
OG0001144	Prbm.g_02059	Prbn.g_01905
OG0001145	Prbm.g_02060	Prbn.g_01906
OG0001146	Prbm.g_02061	Prbn.g_01907
OG0001147	Prbm.g_02062	Prbn.g_01908
OG0001148	Prbm.g_02063	Prbn.g_01909
OG0001149	Prbm.g_02064	Prbn.g_01911
OG0001150	Prbm.g_02065	Prbn.g_01912
OG0001151	Prbm.g_02068	Prbn.g_01916
OG0001152	Prbm.g_02069	Prbn.g_01917
OG0001153	Prbm.g_02070	Prbn.g_01918
OG0001154	Prbm.g_02072	Prbn.g_01920
OG0001155	Prbm.g_02074	Prbn.g_01017
OG0001156	Prbm.g_02076	Prbn.g_01015
OG0001157	Prbm.g_02078	Prbn.g_01013
OG0001158	Prbm.g_02080	Prbn.g_01011
OG0001159	Prbm.g_02081	Prbn.g_01010
OG0001160	Prbm.g_02082	Prbn.g_01009
OG0001161	Prbm.g_02083	Prbn.g_01008
OG0001162	Prbm.g_02084	Prbn.g_01007
OG0001163	Prbm.g_02085	Prbn.g_01006
OG0001164	Prbm.g_02086	Prbn.g_01005
OG0001165	Prbm.g_02087	Prbn.g_01004
OG0001166	Prbm.g_02088	Prbn.g_01003
OG0001167	Prbm.g_02089	Prbn.g_01001
OG0001168	Prbm.g_02090	Prbn.g_01000
OG0001169	Prbm.g_02091	Prbn.g_00999
OG0001170	Prbm.g_02092	Prbn.g_00998
OG0001171	Prbm.g_02093	Prbn.g_00997
OG0001172	Prbm.g_02095	Prbn.g_00995
OG0001173	Prbm.g_02097	Prbn.g_00993
OG0001174	Prbm.g_02098	Prbn.g_00992
OG0001175	Prbm.g_02099	Prbn.g_00991
OG0001176	Prbm.g_02101	Prbn.g_00989
OG0001177	Prbm.g_02103	Prbn.g_00987
OG0001178	Prbm.g_02106	Prbn.g_00984
OG0001179	Prbm.g_02107	Prbn.g_00983
OG0001180	Prbm.g_02108	Prbn.g_00982
OG0001181	Prbm.g_02109	Prbn.g_00981
OG0001182	Prbm.g_02110	Prbn.g_00980
OG0001183	Prbm.g_02111	Prbn.g_00979
OG0001184	Prbm.g_02140	Prbn.g_00977
OG0001185	Prbm.g_02144	Prbn.g_00975
OG0001186	Prbm.g_02145	Prbn.g_00974
OG0001187	Prbm.g_02146	Prbn.g_00973
OG0001188	Prbm.g_02147	Prbn.g_00972
OG0001189	Prbm.g_02148	Prbn.g_00971
OG0001190	Prbm.g_02149	Prbn.g_00970
OG0001191	Prbm.g_02150	Prbn.g_00969
OG0001192	Prbm.g_02151	Prbn.g_00968
OG0001193	Prbm.g_02152	Prbn.g_00967
OG0001194	Prbm.g_02153	Prbn.g_00966
OG0001195	Prbm.g_02154	Prbn.g_00965
OG0001196	Prbm.g_02155	Prbn.g_00964
OG0001197	Prbm.g_02156	Prbn.g_00963
OG0001198	Prbm.g_02157	Prbn.g_00962
OG0001199	Prbm.g_02158	Prbn.g_00961
OG0001200	Prbm.g_02159	Prbn.g_00960
OG0001201	Prbm.g_02160	Prbn.g_00959
OG0001202	Prbm.g_02161	Prbn.g_00958
OG0001203	Prbm.g_02163	Prbn.g_00957
OG0001204	Prbm.g_02165	Prbn.g_00955
OG0001205	Prbm.g_02167	Prbn.g_00953
OG0001206	Prbm.g_02168	Prbn.g_00952
OG0001207	Prbm.g_02169	Prbn.g_00951
OG0001208	Prbm.g_02170	Prbn.g_00950
OG0001209	Prbm.g_02171	Prbn.g_00949
OG0001210	Prbm.g_02172	Prbn.g_00948
OG0001211	Prbm.g_02173	Prbn.g_00947
OG0001212	Prbm.g_02174	Prbn.g_00946
OG0001213	Prbm.g_02175	Prbn.g_00945
OG0001214	Prbm.g_02177	Prbn.g_00943
OG0001215	Prbm.g_02178	Prbn.g_00942
OG0001216	Prbm.g_02179	Prbn.g_00941
OG0001217	Prbm.g_02180	Prbn.g_00940
OG0001218	Prbm.g_02181	Prbn.g_00939
OG0001219	Prbm.g_02184	Prbn.g_00936
OG0001220	Prbm.g_02185	Prbn.g_00935
OG0001221	Prbm.g_02190	Prbn.g_00931
OG0001222	Prbm.g_02191	Prbn.g_00930
OG0001223	Prbm.g_02192	Prbn.g_00929
OG0001224	Prbm.g_02194	Prbn.g_00927
OG0001225	Prbm.g_02195	Prbn.g_00926
OG0001226	Prbm.g_02196	Prbn.g_00925
OG0001227	Prbm.g_02197	Prbn.g_00924
OG0001228	Prbm.g_02198	Prbn.g_00923
OG0001229	Prbm.g_02199	Prbn.g_00922
OG0001230	Prbm.g_02200	Prbn.g_00921
OG0001231	Prbm.g_02201	Prbn.g_00920
OG0001232	Prbm.g_02208	Prbn.g_00917
OG0001233	Prbm.g_02209	Prbn.g_00916
OG0001234	Prbm.g_02210	Prbn.g_00915
OG0001235	Prbm.g_02211	Prbn.g_00914
OG0001236	Prbm.g_02213	Prbn.g_00912
OG0001237	Prbm.g_02214	Prbn.g_00911
OG0001238	Prbm.g_02217	Prbn.g_00908
OG0001239	Prbm.g_02218	Prbn.g_00907
OG0001240	Prbm.g_02219	Prbn.g_00906
OG0001241	Prbm.g_02222	Prbn.g_00291
OG0001242	Prbm.g_02225	Prbn.g_00292
OG0001243	Prbm.g_02226	Prbn.g_00293
OG0001244	Prbm.g_02227	Prbn.g_00294
OG0001245	Prbm.g_02228	Prbn.g_00295
OG0001246	Prbm.g_02229	Prbn.g_00296
OG0001247	Prbm.g_02230	Prbn.g_00297
OG0001248	Prbm.g_02231	Prbn.g_00298
OG0001249	Prbm.g_02232	Prbn.g_00299
OG0001250	Prbm.g_02233	Prbn.g_00300
OG0001251	Prbm.g_00149	Prbn.g_01329
OG0001252	Prbm.g_00197	Prbn.g_01279
OG0001253	Prbm.g_00209	Prbn.g_01264
OG0001254	Prbm.g_00337	Prbn.g_00048
OG0001255	Prbm.g_00399	Prbn.g_00104
OG0001257	Prbm.g_00508	Prbn.g_00632
OG0001258	Prbm.g_00523	Prbn.g_00616
OG0001259	Prbm.g_00619	Prbn.g_00525
OG0001260	Prbm.g_01023, Prbm.g_01479	Prbn.g_01456
OG0001261	Prbm.g_00849	Prbn.g_01510
OG0001263	Prbm.g_01173, Prbm.g_00906	Prbn.g_01168
OG0001264	Prbm.g_00928	Prbn.g_01622
OG0001265	Prbm.g_01037	Prbn.g_01375
OG0001267	Prbm.g_01566	Prbn.g_01171
OG0001268	Prbm.g_01552	Prbn.g_01186
OG0001269	Prbm.g_01631, Prbm.g_01594	Prbn.g_01215
OG0001270	Prbm.g_01751	Prbn.g_00255
OG0001271	Prbm.g_01763	Prbn.g_00268
OG0001272	Prbm.g_00893	Prbn.g_00467
OG0001273	Prbm.g_00552	Prbn.g_00865
OG0001274	Prbm.g_01801	Prbn.g_00134
OG0001275	Prbm.g_01080	Prbn.g_01114
OG0001276	Prbm.g_01804	Prbn.g_01354
OG0001277	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prbn.g_01704
OG0001278	Prbm.g_01833	Prbn.g_01736
OG0001279	Prbm.g_01837	Prbn.g_01740
OG0001280	Prbm.g_01840	Prbn.g_01743
OG0001281	Prbm.g_01952	Prbn.g_01814
OG0001282	Prbm.g_01345	Prbn.g_01750
OG0001283	Prbm.g_02075	Prbn.g_01016
OG0001284	Prbm.g_02105	Prbn.g_00985
OG0001285	Prbm.g_02164	Prbn.g_00956
OG0001287	Prbm.g_01156	Prbn.g_00133
OG0001288	Prbm.g_00447	Prbn.g_00676
OG0001290	Prbm.g_00030	Prbn.g_00751
OG0001291	Prbm.g_00128	Prbn.g_00706
OG0001292	Prbm.g_00131	Prbn.g_00703
OG0001294	Prbm.g_00150	Prbn.g_01328
OG0001295	Prbm.g_00178	Prbn.g_01298
OG0001296	Prbm.g_00185	Prbn.g_01291
OG0001297	Prbm.g_00259	Prbn.g_00354
OG0001298	Prbm.g_00304	Prbn.g_00306
OG0001299	Prbm.g_00311	Prbn.g_00018
OG0001300	Prbm.g_01071	Prbn.g_01104
OG0001301	Prbm.g_00668	Prbn.g_00428
OG0001302	Prbm.g_01823	Prbn.g_01676
OG0001303	Prbm.g_00785	Prbn.g_01126
OG0001304	Prbm.g_01055	Prbn.g_01462
OG0001305	Prbm.g_01060	Prbn.g_01467
OG0001306	Prbm.g_02207	Prbn.g_00918
OG0001307	Prbm.g_00937	Prbn.g_01103
OG0001308	Prbm.g_01065	Prbn.g_00875
OG0001309	Prbm.g_02166	Prbn.g_00954
OG0001310	Prbm.g_01314	Prbn.g_01024
OG0001311	Prbm.g_01515	Prbn.g_00395
OG0001312	Prbm.g_01632	Prbn.g_01214
OG0001313	Prbm.g_00789	Prbn.g_00691
OG0001315	Prbm.g_01897	Prbn.g_01804
OG0001316	Prbm.g_02071	Prbn.g_01919
OG0001318	Prbm.g_00201	Prbn.g_01276
OG0001319	Prbm.g_00298	Prbn.g_00312
OG0001320	Prbm.g_01574	Prbn.g_00146
OG0001322	Prbm.g_00778	Prbn.g_01140
OG0001323	Prbm.g_00918	Prbn.g_01633
OG0001324	Prbm.g_01311	Prbn.g_00774
OG0001325	Prbm.g_01388	Prbn.g_00813
OG0001326	Prbm.g_01181	Prbn.g_00138
OG0001327	Prbm.g_01604	Prbn.g_00876
OG0001329	Prbm.g_02215	Prbn.g_00909
OG0001330	Prbm.g_01797	Prbn.g_00893
OG0001331	Prbm.g_01838	Prbn.g_01741
OG0001332	Prbm.g_01886	Prbn.g_01793
OG0001333	Prbm.g_02037	Prbn.g_01885
OG0001334	Prbm.g_02096	Prbn.g_00994
OG0001336	Prbm.g_00188	Prbn.g_01289
OG0001338	Prbm.g_01098	Prbn.g_01065
OG0001349	Prbm.g_00543	Prbn.g_00605
OG0001350	Prbm.g_00548	Prbn.g_00600
OG0001352	Prbm.g_00717	Prbn.g_01582
OG0001356	Prbm.g_00909	Prbn.g_01932
OG0001359	Prbm.g_01915	Prbn.g_01655
OG0001360	Prbm.g_01916	Prbn.g_01656
OG0001362	Prbm.g_01171	Prbn.g_00810
OG0001364	Prbm.g_01783	Prbn.g_00287
OG0001365	Prbm.g_00952	Prbn.g_00721
OG0001369	Prbm.g_01038	Prbn.g_01374
OG0001370	Prbm.g_01187, Prbm.g_01168	Prbn.g_01109, Prbn.g_00775, Prbn.g_01052
OG0001371	Prbm.g_00124	Prbn.g_00711
OG0001372	Prbm.g_00125	Prbn.g_00709
OG0001373	Prbm.g_00132	Prbn.g_00702
OG0001374	Prbm.g_00144	Prbn.g_01334
OG0001376	Prbm.g_00294	Prbn.g_00316
OG0001377	Prbm.g_00316	Prbn.g_00023
OG0001379	Prbm.g_01749	Prbn.g_00253
OG0001380	Prbm.g_01067	Prbn.g_01566
OG0001381	Prbm.g_00481	Prbn.g_00656
OG0001382	Prbm.g_00489	Prbn.g_00650
OG0001383	Prbm.g_00545	Prbn.g_00603
OG0001385	Prbm.g_00698	Prbn.g_00842
OG0001386	Prbm.g_00708	Prbn.g_01590
OG0001387	Prbm.g_00710	Prbn.g_01588
OG0001388	Prbm.g_00723	Prbn.g_01577
OG0001389	Prbm.g_00747	Prbn.g_00859
OG0001390	Prbm.g_00091	Prbn.g_01134
OG0001391	Prbm.g_00954	Prbn.g_01452
OG0001392	Prbm.g_00908	Prbn.g_01933
OG0001393	Prbm.g_00910	Prbn.g_01931
OG0001394	Prbm.g_00934	Prbn.g_01616
OG0001395	Prbm.g_00938	Prbn.g_01613
OG0001396	Prbm.g_01273	Prbn.g_01707
OG0001397	Prbm.g_01046	Prbn.g_01363
OG0001398	Prbm.g_00884	Prbn.g_01475
OG0001399	Prbm.g_00907	Prbn.g_01941
OG0001400	Prbm.g_00900	Prbn.g_01117
OG0001401	Prbm.g_01135	Prbn.g_01019
OG0001402	Prbm.g_01564	Prbn.g_01174
OG0001403	Prbm.g_01612	Prbn.g_01083
OG0001404	Prbm.g_01112	Prbn.g_01360
OG0001405	Prbm.g_01661	Prbn.g_01241
OG0001406	Prbm.g_01750	Prbn.g_00254
OG0001407	Prbm.g_01754	Prbn.g_00257
OG0001408	Prbm.g_01798	Prbn.g_00892
OG0001409	Prbm.g_01137	Prbn.g_01666
OG0001410	Prbm.g_01122	Prbn.g_00148
OG0001412	Prbm.g_00966	Prbn.g_01438
OG0001414	Prbm.g_02056	Prbn.g_01136
OG0001417	Prbm.g_00709	Prbn.g_01589
OG0001418	Prbm.g_01155	Prbn.g_00822
OG0001419	Prbm.g_00958	Prbn.g_01446
OG0001420	Prbm.g_01937	Prbn.g_01929
OG0001421	Prbm.g_00915	Prbn.g_01924
OG0001422	Prbm.g_00770	Prbn.g_00805
OG0001423	Prbm.g_01196	Prbn.g_00801
OG0001424	Prbm.g_01918	Prbn.g_00889
OG0001427	Prbm.g_01819	Prbn.g_01681
OG0001429	Prbm.g_00998	Prbn.g_01408
OG0001431	Prbm.g_00899	Prbn.g_01021
OG0001432	Prbm.g_00781	Prbn.g_01118
OG0001434	Prbm.g_01310	Prbn.g_00141, Prbn.g_01705
OG0001435	Prbm.g_01109	Prbn.g_01153
OG0001436	Prbm.g_01433, Prbm.g_01145	Prbn.g_01733
OG0001440	Prbm.g_01041	Prbn.g_01371
OG0001441	Prbm.g_01286	Prbn.g_01639
OG0001443	Prbm.g_01567	Prbn.g_01170
OG0001444	Prbm.g_01528	Prbn.g_01209
OG0001445	Prbm.g_01655	Prbn.g_01643
OG0001446	Prbm.g_01656	Prbn.g_01644
OG0001447	Prbm.g_01657	Prbn.g_01163
OG0001448	Prbm.g_00761	Prbn.g_01637
OG0001450	Prbm.g_01587	Prbn.g_01699
OG0001452	Prbm.g_02183	Prbn.g_00937
OG0001455	Prbm.g_01108	Prbn.g_00792
OG0001456	Prbm.g_00396	Prbn.g_00526
OG0001458	Prbm.g_01339	Prbn.g_00796
OG0001459	Prbm.g_00117	Prbn.g_01235
OG0001461	Prbm.g_00804	Prbn.g_00852
OG0001465	Prbm.g_00898	Prbn.g_01125
OG0001466	Prbm.g_01315	Prbn.g_00877
OG0001469	Prbm.g_01551	Prbn.g_01187
OG0001473	Prbm.g_00953	Prbn.g_01453
OG0001482	Prbm.g_00486	Prbn.g_01649
OG0001486	Prbm.g_00949	Prbn.g_01601
OG0001487	Prbm.g_00655	Prbn.g_00490
OG0001488	Prbm.g_00231	Prbn.g_00382
OG0001492	Prbm.g_00847	Prbn.g_01512
OG0001504	Prbm.g_00945	Prbn.g_01606
OG0001505	Prbm.g_01347	Prbn.g_00128
OG0001508	Prbm.g_00086	Prbn.g_01710
OG0001509	Prbm.g_00079	Prbn.g_00459
OG0001519	Prbm.g_01285	Prbn.g_00132
OG0001520	Prbm.g_01432, Prbm.g_01146	Prbn.g_01732
OG0001522	Prbm.g_01250	Prbn.g_01665, Prbn.g_01041
OG0001526	Prbm.g_00913	Prbn.g_01926
OG0001530	Prbm.g_01147, Prbm.g_01431	Prbn.g_01731
OG0001531	Prbm.g_01152	Prbn.g_00799, Prbn.g_00825
OG0001535	Prbm.g_00876	Prbn.g_01481
OG0001544	Prbm.g_01184	Prbn.g_00129
OG0001545	Prbm.g_00925	Prbn.g_01625
OG0001546	Prbm.g_00851	Prbn.g_01508
OG0001547	Prbm.g_01360	Prbn.g_01051, Prbn.g_00776
OG0001548	Prbm.g_02054	Prbn.g_01130, Prbn.g_00815
OG0001558	Prbm.g_01193	Prbn.g_01040
OG0001587	Prbm.g_00071	Prbn.g_00725
OG0001588	Prbm.g_01919	Prbn.g_01128
OG0001593	Prbm.g_01208	Prbn.g_00651
OG0001608	Prbm.g_01976	Prbn.g_00873
OG0001618	Prbm.g_01185	Prbn.g_01108
OG0001622	Prbm.g_01832	Prbn.g_00830
OG0001632	Prbm.g_01320	Prbn.g_00882
OG0001633	Prbm.g_01939	Prbn.g_00874
OG0001634	Prbm.g_01831	Prbn.g_00831
OG0001635	Prbm.g_01830	Prbn.g_00832
OG0001636	Prbm.g_01829	Prbn.g_00833
OG0001637	Prbm.g_01169	Prbn.g_00777
OG0001714	Prbm.g_01748	Prbn.g_00252
OG0001715	Prbm.g_02100	Prbn.g_00990
OG0001716	Prbm.g_01517	Prbn.g_00393
OG0001717	Prbm.g_01078	Prbn.g_01936
OG0001718	Prbm.g_00115	Prbn.g_01942
OG0001719	Prbm.g_00401	Prbn.g_00106
OG0001720	Prbm.g_02124	Prbn.g_00722
OG0001721	Prbm.g_01177	Prbn.g_00773, Prbn.g_00147
OG0001737	Prbm.g_00050	Prbn.g_00741
OG0001738	Prbm.g_00169	Prbn.g_01307
OG0001739	Prbm.g_00168	Prbn.g_01308
OG0001740	Prbm.g_00167	Prbn.g_01309
OG0001741	Prbm.g_00157	Prbn.g_01320
OG0001742	Prbm.g_01824	Prbn.g_01132
OG0001743	Prbm.g_00299	Prbn.g_00311
OG0001744	Prbm.g_01884	Prbn.g_01791
OG0001745	Prbm.g_00598	Prbn.g_00550
OG0001746	Prbm.g_01623	Prbn.g_01070
OG0001747	Prbm.g_01535	Prbn.g_01202
OG0001748	Prbm.g_00729	Prbn.g_01571
OG0001749	Prbm.g_00718	Prbn.g_01581
OG0001750	Prbm.g_01047	Prbn.g_01362
OG0001751	Prbm.g_01040	Prbn.g_01372
OG0001752	Prbm.g_01036	Prbn.g_01378
OG0001753	Prbm.g_00984	Prbn.g_01422
OG0001754	Prbm.g_01050	Prbn.g_01457
OG0001755	Prbm.g_00942	Prbn.g_01609
OG0001756	Prbm.g_00819	Prbn.g_01541
OG0001757	Prbm.g_00098	Prbn.g_00135
OG0001758	Prbm.g_01643	Prbn.g_01492
OG0001759	Prbm.g_00872	Prbn.g_01485
OG0001760	Prbm.g_00920	Prbn.g_01631
OG0001761	Prbm.g_00705	Prbn.g_01592
OG0001762	Prbm.g_00695	Prbn.g_00839
OG0001763	Prbm.g_00180	Prbn.g_01296
OG0001764	Prbm.g_00424	Prbn.g_00695
OG0001765	Prbm.g_00387	Prbn.g_00097
OG0001766	Prbm.g_00386	Prbn.g_00096
OG0001767	Prbm.g_00385	Prbn.g_00095
OG0001768	Prbm.g_00384	Prbn.g_00094
OG0001769	Prbm.g_00383	Prbn.g_00093
OG0001770	Prbm.g_02049	Prbn.g_01896
OG0001771	Prbm.g_02032	Prbn.g_01880
OG0001772	Prbm.g_00190	Prbn.g_01287
OG0001773	Prbm.g_00738	Prbn.g_00718
OG0001774	Prbm.g_00239	Prbn.g_00374
OG0001775	Prbm.g_00245	Prbn.g_00368
OG0001776	Prbm.g_00892	Prbn.g_01098
OG0001777	Prbm.g_02182	Prbn.g_00938
OG0001778	Prbm.g_02186	Prbn.g_00934
OG0001779	Prbm.g_02187	Prbn.g_00933
OG0001780	Prbm.g_00890	Prbn.g_01367
OG0001781	Prbm.g_02193	Prbn.g_00928
OG0001782	Prbm.g_02206	Prbn.g_00919
OG0001799	Prbm.g_00902	Prbn.g_00888
OG0001800	Prbm.g_00046	Prbn.g_01677
OG0001801	Prbm.g_01269	Prbn.g_01139
OG0001802	Prbm.g_01589	Prbn.g_00817
OG0001803	Prbm.g_01030	Prbn.g_01385
OG0001805	Prbm.g_00107, Prbm.g_01069	Prbn.g_01935
OG0001831	Prbm.g_01554	Prbn.g_01184
OG0001832	Prbm.g_01541	Prbn.g_01196
OG0001834	Prbm.g_01073	Prbn.g_00816
OG0001835	Prbm.g_01364	Prbn.g_00471
OG0001836	Prbm.g_01654	Prbn.g_01162
OG0001852	Prbm.g_01266	Prbn.g_01043
OG0001853	Prbm.g_01903	Prbn.g_01723
OG0001858	Prbm.g_01904	Prbn.g_01660
OG0001881	Prbm.g_00082	Prbn.g_01717
OG0001889	Prbm.g_01902	Prbn.g_01722
OG0001890	Prbm.g_01901	Prbn.g_01721
OG0001903	Prbm.g_01318	Prbn.g_01725
OG0001904	Prbm.g_01821	Prbn.g_00127
OG0001924	Prbm.g_01296	Prbn.g_00872
OG0001926	Prbm.g_00103	Prbn.g_00795
OG0001927	Prbm.g_00110	Prbn.g_01940
OG0001928	Prbm.g_00389	Prbn.g_00100
OG0001929	Prbm.g_00493	Prbn.g_00646
OG0001930	Prbm.g_00521	Prbn.g_00618
OG0001931	Prbm.g_00741	Prbn.g_01555
OG0001932	Prbm.g_00757	Prbn.g_01951
OG0001933	Prbm.g_00880	Prbn.g_00137
OG0001934	Prbm.g_00912	Prbn.g_01928
OG0001935	Prbm.g_01066	Prbn.g_01357
OG0001936	Prbm.g_01139	Prbn.g_00823
OG0001937	Prbm.g_01343	Prbn.g_00818
OG0001938	Prbm.g_01349	Prbn.g_01033
OG0001939	Prbm.g_01371	Prbn.g_00051
OG0001941	Prbm.g_01486	Prbn.g_00478
OG0001942	Prbm.g_01487	Prbn.g_00479
OG0001943	Prbm.g_01580	Prbn.g_01156
OG0001944	Prbm.g_01788	Prbn.g_00902
OG0001945	Prbm.g_01914	Prbn.g_01654
OG0001946	Prbm.g_01943	Prbn.g_01158
OG0001947	Prbm.g_01977	Prbn.g_01058
OG0001948	Prbm.g_02066	Prbn.g_01913
OG0001975	Prbm.g_00109	Prbn.g_01359
OG0001976	Prbm.g_01521	Prbn.g_00143
OG0001977	Prbm.g_01651	Prbn.g_01587
OG0001978	Prbm.g_01921	Prbn.g_01719
OG0001979	Prbm.g_01941	Prbn.g_01720
OG0001986	Prbm.g_01593	Prbn.g_00187
OG0002000	Prbm.g_01372	Prbn.g_01716
OG0002007	Prbm.g_01012	Prbn.g_01392
OG0002008	Prbm.g_01086	Prbn.g_01138
OG0002009	Prbm.g_01090	Prbn.g_01122
OG0002010	Prbm.g_01099	Prbn.g_01038
OG0002011	Prbm.g_01138	Prbn.g_01105
OG0002012	Prbm.g_01158	Prbn.g_01143
OG0002013	Prbm.g_01341	Prbn.g_00131
OG0002014	Prbm.g_01572	Prbn.g_01166
OG0002015	Prbm.g_01820	Prbn.g_01944
OG0002016	Prbm.g_01827	Prbn.g_01129
OG0002017	Prbm.g_00464	Prbn.g_01116
OG0002046	Prbm.g_00092	Prbn.g_01702
OG0002049	Prbm.g_01474	Prbn.g_01137
OG0002073	Prbm.g_01421	Prbn.g_01729
OG0002085	Prbm.g_00418	Prbn.g_00700
OG0002086	Prbm.g_01127	Prbn.g_00868
OG0002088	Prbm.g_01330	Prbn.g_00800
OG0002089	Prbm.g_01253	Prbn.g_00791
OG0002092	Prbm.g_01570	Prbn.g_01169
OG0002095	Prbm.g_01942	Prbn.g_01668
OG0002110	Prbm.g_00470, Prbm.g_00090	Prbn.g_00136
OG0002329	Prbm.g_01446	Prbn.g_00788
