Orthogroup	Syah	Prbj
OG0001131	Syah.g_01819	Prbj.g_02687
OG0001132	Syah.g_01850	Prbj.g_02537
OG0001133	Syah.g_01957	Prbj.g_02555
OG0001134	Syah.g_01437	Prbj.g_01990
OG0001135	Syah.g_01439	Prbj.g_01992
OG0001136	Syah.g_02160	Prbj.g_00969
OG0001137	Syah.g_02141	Prbj.g_00832
OG0001138	Syah.g_01421	Prbj.g_00004
OG0001139	Syah.g_01419	Prbj.g_00006
OG0001140	Syah.g_01418	Prbj.g_00007
OG0001141	Syah.g_01417	Prbj.g_00008
OG0001142	Syah.g_01416	Prbj.g_00009
OG0001143	Syah.g_01408	Prbj.g_01907
OG0001144	Syah.g_01399	Prbj.g_02153
OG0001145	Syah.g_02188	Prbj.g_01717
OG0001146	Syah.g_02206	Prbj.g_01733
OG0001147	Syah.g_01234	Prbj.g_00121
OG0001148	Syah.g_00984	Prbj.g_01640
OG0001149	Syah.g_00983	Prbj.g_01641
OG0001150	Syah.g_00982	Prbj.g_01642
OG0001151	Syah.g_00970	Prbj.g_01654
OG0001152	Syah.g_00969	Prbj.g_01655
OG0001153	Syah.g_01253	Prbj.g_00651
OG0001154	Syah.g_01252	Prbj.g_00652
OG0001155	Syah.g_02313	Prbj.g_01686
OG0001156	Syah.g_02316	Prbj.g_01689
OG0001157	Syah.g_02317	Prbj.g_02538
OG0001158	Syah.g_02318	Prbj.g_01690
OG0001159	Syah.g_02319	Prbj.g_01691
OG0001161	Syah.g_00475	Prbj.g_02535
OG0001162	Syah.g_01745	Prbj.g_00780
OG0001163	Syah.g_02370	Prbj.g_00870
OG0001164	Syah.g_02376	Prbj.g_00865
OG0001165	Syah.g_02381	Prbj.g_00862
OG0001166	Syah.g_02410	Prbj.g_00482
OG0001167	Syah.g_02259	Prbj.g_00461
OG0001168	Syah.g_02261	Prbj.g_00459
OG0001169	Syah.g_02263	Prbj.g_00457
OG0001170	Syah.g_02265	Prbj.g_00455
OG0001171	Syah.g_02276	Prbj.g_00445
OG0001172	Syah.g_00692	Prbj.g_02653
OG0001173	Syah.g_00693	Prbj.g_02652
OG0001174	Syah.g_00701	Prbj.g_02644
OG0001175	Syah.g_00702	Prbj.g_02643
OG0001176	Syah.g_00738	Prbj.g_01028
OG0001177	Syah.g_00736	Prbj.g_01030
OG0001178	Syah.g_02390	Prbj.g_00851
OG0001179	Syah.g_00767	Prbj.g_00999
OG0001180	Syah.g_00792	Prbj.g_00407
OG0001181	Syah.g_00796	Prbj.g_00403
OG0001182	Syah.g_00805	Prbj.g_00394
OG0001183	Syah.g_00810	Prbj.g_00367
OG0001184	Syah.g_00192	Prbj.g_01509
OG0001185	Syah.g_00244	Prbj.g_01592
OG0001186	Syah.g_00294	Prbj.g_01253
OG0001187	Syah.g_00289	Prbj.g_01249
OG0001188	Syah.g_00299	Prbj.g_01245
OG0001189	Syah.g_00316	Prbj.g_01223
OG0001190	Syah.g_00512	Prbj.g_01955
OG0001191	Syah.g_00491	Prbj.g_01968
OG0001192	Syah.g_00485	Prbj.g_01975
OG0001193	Syah.g_00456	Prbj.g_02013
OG0001194	Syah.g_00454	Prbj.g_02019
OG0001195	Syah.g_00453	Prbj.g_02020
OG0001196	Syah.g_00390	Prbj.g_02056
OG0001197	Syah.g_00388	Prbj.g_02058
OG0001198	Syah.g_00376	Prbj.g_02070
OG0001199	Syah.g_02488	Prbj.g_00570
OG0001200	Syah.g_02490	Prbj.g_00572
OG0001201	Syah.g_02538	Prbj.g_00621
OG0001202	Syah.g_00594	Prbj.g_01164
OG0001203	Syah.g_00909	Prbj.g_02610
OG0001204	Syah.g_00676	Prbj.g_01340
OG0001205	Syah.g_02222	Prbj.g_00110
OG0001206	Syah.g_01208	Prbj.g_00151
OG0001207	Syah.g_00987	Prbj.g_01638
OG0001208	Syah.g_00999	Prbj.g_01628
OG0001209	Syah.g_01067	Prbj.g_02130
OG0001210	Syah.g_01074	Prbj.g_02142
OG0001211	Syah.g_01092	Prbj.g_01864
OG0001212	Syah.g_01150	Prbj.g_01771
OG0001213	Syah.g_01946	Prbj.g_02565
OG0001214	Syah.g_01933	Prbj.g_02575
OG0001215	Syah.g_01996	Prbj.g_00932
OG0001216	Syah.g_01727	Prbj.g_02181
OG0001217	Syah.g_01869	Prbj.g_01884
OG0001218	Syah.g_01244	Prbj.g_00663
OG0001219	Syah.g_01578	Prbj.g_02311
OG0001220	Syah.g_02113	Prbj.g_02503
OG0001221	Syah.g_01816	Prbj.g_02364
OG0001223	Syah.g_01654	Prbj.g_02243
OG0001224	Syah.g_02034	Prbj.g_01842
OG0001225	Syah.g_02032	Prbj.g_01840
OG0001226	Syah.g_01887	Prbj.g_00678
OG0001227	Syah.g_00472	Prbj.g_01669
OG0001228	Syah.g_02228	Prbj.g_02158
OG0001229	Syah.g_02009	Prbj.g_00873
OG0001230	Syah.g_01302	Prbj.g_01046
OG0001231	Syah.g_00356	Prbj.g_01184
OG0001232	Syah.g_02422	Prbj.g_00477
OG0001233	Syah.g_02266	Prbj.g_00454
OG0001234	Syah.g_00706	Prbj.g_02640
OG0001236	Syah.g_00189	Prbj.g_01505
OG0001237	Syah.g_00201	Prbj.g_01512
OG0001238	Syah.g_00490	Prbj.g_01969
OG0001240	Syah.g_02523	Prbj.g_00604
OG0001241	Syah.g_02532	Prbj.g_00614
OG0001242	Syah.g_00011	Prbj.g_01560
OG0001243	Syah.g_00017	Prbj.g_01529
OG0001245	Syah.g_01848	Prbj.g_00689
OG0001246	Syah.g_01025	Prbj.g_02091
OG0001247	Syah.g_01741	Prbj.g_02453
OG0001248	Syah.g_01744	Prbj.g_00943
OG0001249	Syah.g_00849	Prbj.g_00347
OG0001250	Syah.g_02090	Prbj.g_02482
OG0001252	Syah.g_02041	Prbj.g_01847
OG0001253	Syah.g_01849	Prbj.g_00696
OG0001254	Syah.g_01438	Prbj.g_01991
OG0001255	Syah.g_00919	Prbj.g_00769
OG0001258	Syah.g_02379	Prbj.g_00864
OG0001259	Syah.g_02264	Prbj.g_00456
OG0001260	Syah.g_02286	Prbj.g_00426
OG0001262	Syah.g_00314	Prbj.g_01226
OG0001263	Syah.g_00020	Prbj.g_01531
OG0001265	Syah.g_00009	Prbj.g_01558
OG0001266	Syah.g_00590	Prbj.g_01168
OG0001267	Syah.g_00624	Prbj.g_01405
OG0001268	Syah.g_00864	Prbj.g_00335
OG0001269	Syah.g_00916	Prbj.g_02500
OG0001270	Syah.g_02238	Prbj.g_00098
OG0001271	Syah.g_01218	Prbj.g_00131
OG0001272	Syah.g_01003	Prbj.g_01624
OG0001273	Syah.g_01940	Prbj.g_02568
OG0001274	Syah.g_00537	Prbj.g_00269
OG0001275	Syah.g_01669	Prbj.g_02227
OG0001276	Syah.g_01685	Prbj.g_02210
OG0001277	Syah.g_00404	Prbj.g_02042
OG0001278	Syah.g_01390	Prbj.g_02165
OG0001279	Syah.g_01323	Prbj.g_01299
OG0001280	Syah.g_02197	Prbj.g_01725
OG0001281	Syah.g_02207	Prbj.g_01734
OG0001283	Syah.g_00395	Prbj.g_02051
OG0001286	Syah.g_00790	Prbj.g_00409
OG0001288	Syah.g_00266	Prbj.g_01286
OG0001291	Syah.g_00032	Prbj.g_01541
OG0001292	Syah.g_00671	Prbj.g_01346
OG0001293	Syah.g_00650	Prbj.g_01369
OG0001294	Syah.g_01507	Prbj.g_00826
OG0001295	Syah.g_01076	Prbj.g_02145
OG0001297	Syah.g_01034	Prbj.g_02100
OG0001298	Syah.g_01128	Prbj.g_01797
OG0001300	Syah.g_02005	Prbj.g_00947
OG0001301	Syah.g_02018	Prbj.g_00755
OG0001302	Syah.g_01901	Prbj.g_01337
OG0001303	Syah.g_01580	Prbj.g_02309
OG0001307	Syah.g_00724	Prbj.g_00670
OG0001309	Syah.g_01040	Prbj.g_02106
OG0001310	Syah.g_02402	Prbj.g_00488
OG0001311	Syah.g_01687	Prbj.g_02208
OG0001312	Syah.g_01590	Prbj.g_02298
OG0001313	Syah.g_00564	Prbj.g_00142, Prbj.g_00143
OG0001316	Syah.g_00039	Prbj.g_01548
OG0001319	Syah.g_00635	Prbj.g_01395
OG0001321	Syah.g_02216	Prbj.g_00119
OG0001322	Syah.g_02215	Prbj.g_00120
OG0001323	Syah.g_01043	Prbj.g_02109
OG0001324	Syah.g_02006	Prbj.g_00948
OG0001326	Syah.g_00443	Prbj.g_02026
OG0001328	Syah.g_01822	Prbj.g_02357
OG0001329	Syah.g_01906	Prbj.g_00043
OG0001330	Syah.g_02190	Prbj.g_01718
OG0001332	Syah.g_02308	Prbj.g_01674
OG0001333	Syah.g_02260	Prbj.g_00460
OG0001334	Syah.g_00818	Prbj.g_00363
OG0001335	Syah.g_00819	Prbj.g_00362
OG0001336	Syah.g_00394	Prbj.g_02052
OG0001337	Syah.g_00815, Syah.g_00837	Prbj.g_00353
OG0001340	Syah.g_00838	Prbj.g_00352
OG0001341	Syah.g_02011	Prbj.g_02463
OG0001344	Syah.g_02153	Prbj.g_00845
OG0001347	Syah.g_00284	Prbj.g_00979
OG0001348	Syah.g_02073	Prbj.g_00249
OG0001352	Syah.g_01058	Prbj.g_00760
OG0001353	Syah.g_02079	Prbj.g_02473
OG0001354	Syah.g_01641	Prbj.g_02252
OG0001355	Syah.g_01077	Prbj.g_02368
OG0001358	Syah.g_01963	Prbj.g_02549
OG0001360	Syah.g_02122	Prbj.g_00018
OG0001361	Syah.g_02127	Prbj.g_00309
OG0001362	Syah.g_01275	Prbj.g_01078
OG0001363	Syah.g_01273	Prbj.g_01080
OG0001366	Syah.g_02413	Prbj.g_00479
OG0001370	Syah.g_01732, Syah.g_00429	Prbj.g_02460
OG0001372	Syah.g_01055	Prbj.g_01324
OG0001373	Syah.g_00444	Prbj.g_02025
OG0001374	Syah.g_00436	Prbj.g_02033
OG0001376	Syah.g_00483	Prbj.g_01978
OG0001377	Syah.g_00484	Prbj.g_01977
OG0001378	Syah.g_02239	Prbj.g_00091
OG0001379	Syah.g_02192	Prbj.g_01720
OG0001381	Syah.g_00717	Prbj.g_02689
OG0001382	Syah.g_00258	Prbj.g_02174
OG0001385	Syah.g_00447	Prbj.g_02022
OG0001386	Syah.g_00446	Prbj.g_02023
OG0001387	Syah.g_00445	Prbj.g_02024
OG0001388	Syah.g_00442	Prbj.g_02027
OG0001389	Syah.g_00441	Prbj.g_02028
OG0001390	Syah.g_00440	Prbj.g_02029
OG0001391	Syah.g_00439	Prbj.g_02030
OG0001392	Syah.g_00438	Prbj.g_02031
OG0001393	Syah.g_00437	Prbj.g_02032
OG0001394	Syah.g_01810	Prbj.g_02381
OG0001395	Syah.g_01705	Prbj.g_02197
OG0001396	Syah.g_00149	Prbj.g_01277
OG0001397	Syah.g_01274	Prbj.g_01079
OG0001398	Syah.g_01563	Prbj.g_00690
OG0001400	Syah.g_00045	Prbj.g_00547
OG0001401	Syah.g_02084	Prbj.g_02477
OG0001402	Syah.g_01958	Prbj.g_02554
OG0001403	Syah.g_00341	Prbj.g_01203
OG0001405	Syah.g_00821	Prbj.g_00360
OG0001406	Syah.g_00482	Prbj.g_01979
OG0001410	Syah.g_00725	Prbj.g_00671
OG0001412	Syah.g_00151	Prbj.g_01279
OG0001414	Syah.g_00718	Prbj.g_00181
OG0001416	Syah.g_02204	Prbj.g_01731
OG0001423	Syah.g_00965	Prbj.g_02711, Prbj.g_01102
OG0001425	Syah.g_00486	Prbj.g_01972
OG0001426	Syah.g_02449	Prbj.g_01661
OG0001434	Syah.g_01805	Prbj.g_02385
OG0001435	Syah.g_01525	Prbj.g_02336
OG0001436	Syah.g_00168	Prbj.g_01484
OG0001436	Syah.g_00169	Prbj.g_01485
OG0001438	Syah.g_00102	Prbj.g_01420
OG0001442	Syah.g_01795	Prbj.g_02389
OG0001443	Syah.g_00478	Prbj.g_00872
OG0001444	Syah.g_02519	Prbj.g_00598
OG0001446	Syah.g_01731	Prbj.g_00047
OG0001449	Syah.g_00679	Prbj.g_01327
OG0001461	Syah.g_00711	Prbj.g_01889
OG0001462	Syah.g_00335	Prbj.g_01210
OG0001470	Syah.g_02242	Prbj.g_01255
OG0001474	Syah.g_00865	Prbj.g_00334
OG0001475	Syah.g_02244	Prbj.g_01257
OG0001476	Syah.g_02145	Prbj.g_00839
OG0001477	Syah.g_02015	Prbj.g_00750
OG0001479	Syah.g_00862	Prbj.g_00337
OG0001481	Syah.g_01703	Prbj.g_01896
OG0001484	Syah.g_00435	Prbj.g_02172
OG0001487	Syah.g_01245	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syah.g_02136	Prbj.g_00828
OG0001489	Syah.g_00801	Prbj.g_00398
OG0001494	Syah.g_00325	Prbj.g_01124
OG0001495	Syah.g_00735	Prbj.g_01031
OG0001496	Syah.g_02013	Prbj.g_00746
OG0001497	Syah.g_02014	Prbj.g_00749
OG0001498	Syah.g_00889	Prbj.g_00065
OG0001508	Syah.g_02241	Prbj.g_01254
OG0001509	Syah.g_00282	Prbj.g_01273
OG0001509	Syah.g_00148	Prbj.g_01275, Prbj.g_01584
OG0001510	Syah.g_00256	Prbj.g_01818
OG0001511	Syah.g_02546	Prbj.g_00628
OG0001512	Syah.g_00910	Prbj.g_02612
OG0001514	Syah.g_02012	Prbj.g_00745
OG0001515	Syah.g_02001	Prbj.g_00939
OG0001516	Syah.g_01498	Prbj.g_00817
OG0001517	Syah.g_00859	Prbj.g_00340
OG0001518	Syah.g_00488	Prbj.g_01971
OG0001519	Syah.g_00476	Prbj.g_01982
OG0001527	Syah.g_01107	Prbj.g_01878
OG0001528	Syah.g_02243	Prbj.g_01251
OG0001529	Syah.g_00328	Prbj.g_01216
OG0001530	Syah.g_02544	Prbj.g_00626
OG0001531	Syah.g_00911	Prbj.g_02613
OG0001532	Syah.g_01420	Prbj.g_00005
OG0001533	Syah.g_01174	Prbj.g_00090
OG0001534	Syah.g_01699	Prbj.g_02200
OG0001535	Syah.g_01683	Prbj.g_02212
OG0001536	Syah.g_01617	Prbj.g_02272
OG0001537	Syah.g_01815	Prbj.g_02372
OG0001538	Syah.g_01774	Prbj.g_02417
OG0001539	Syah.g_01521	Prbj.g_02522
OG0001540	Syah.g_00022	Prbj.g_01533
OG0001541	Syah.g_00621	Prbj.g_00507
OG0001542	Syah.g_00612	Prbj.g_01142
OG0001543	Syah.g_00568	Prbj.g_00247
OG0001544	Syah.g_00477	Prbj.g_01981
OG0001545	Syah.g_00405	Prbj.g_02041
OG0001558	Syah.g_00562	Prbj.g_01187
OG0001559	Syah.g_02543	Prbj.g_00625
OG0001560	Syah.g_02531	Prbj.g_00612
OG0001561	Syah.g_01689	Prbj.g_02206
OG0001562	Syah.g_01675	Prbj.g_02220
OG0001563	Syah.g_00784	Prbj.g_00982
OG0001572	Syah.g_01333	Prbj.g_00213
OG0001574	Syah.g_01105	Prbj.g_01876
OG0001575	Syah.g_01110	Prbj.g_01881
OG0001576	Syah.g_01172	Prbj.g_01743
OG0001577	Syah.g_02162	Prbj.g_00967
OG0001579	Syah.g_00824, Syah.g_00828	Prbj.g_00356
OG0001580	Syah.g_00523, Syah.g_00522	Prbj.g_01944
OG0001588	Syah.g_00177	Prbj.g_01492
OG0001589	Syah.g_02269	Prbj.g_00452
OG0001590	Syah.g_01941	Prbj.g_02501
OG0001591	Syah.g_01509	Prbj.g_02526
OG0001592	Syah.g_00521	Prbj.g_01945
OG0001614	Syah.g_00242	Prbj.g_01590
OG0001615	Syah.g_02103, Syah.g_01081	Prbj.g_02667
OG0001616	Syah.g_01430	Prbj.g_01911
OG0001617	Syah.g_02008	Prbj.g_01092
OG0001618	Syah.g_01717	Prbj.g_02188
OG0001619	Syah.g_01607	Prbj.g_02282
OG0001620	Syah.g_00871	Prbj.g_00326
OG0001621	Syah.g_00662	Prbj.g_01358
OG0001622	Syah.g_00396	Prbj.g_02050
OG0001634	Syah.g_01504	Prbj.g_00823
OG0001635	Syah.g_00270	Prbj.g_02633
OG0001636	Syah.g_00336	Prbj.g_01209
OG0001637	Syah.g_02280	Prbj.g_00436
OG0001638	Syah.g_02399	Prbj.g_00490
OG0001639	Syah.g_02312	Prbj.g_01685
OG0001640	Syah.g_02060	Prbj.g_01851
OG0001641	Syah.g_01660	Prbj.g_02238
OG0001643	Syah.g_01930	Prbj.g_02578
OG0001652	Syah.g_00560	Prbj.g_01185
OG0001653	Syah.g_02522	Prbj.g_00601
OG0001654	Syah.g_02310	Prbj.g_01683
OG0001655	Syah.g_02446	Prbj.g_00072, Prbj.g_00229
OG0001656	Syah.g_00827	Prbj.g_00357
OG0001657	Syah.g_00063	Prbj.g_00532
OG0001658	Syah.g_00513	Prbj.g_01954
OG0001671	Syah.g_00550	Prbj.g_00254
OG0001672	Syah.g_02497, Syah.g_02496	Prbj.g_00578
OG0001673	Syah.g_00903	Prbj.g_00178
OG0001674	Syah.g_01308	Prbj.g_00432
OG0001674	Syah.g_01309	Prbj.g_00431
OG0001675	Syah.g_01673	Prbj.g_02223, Prbj.g_02221
OG0001676	Syah.g_00826	Prbj.g_00354
OG0001677	Syah.g_00811	Prbj.g_00366
OG0001680	Syah.g_02139	Prbj.g_01373
OG0001691	Syah.g_01965	Prbj.g_02325
OG0001692	Syah.g_01297	Prbj.g_01051
OG0001693	Syah.g_02029	Prbj.g_00070
OG0001694	Syah.g_00622	Prbj.g_01407
OG0001695	Syah.g_00409	Prbj.g_02036
OG0001702	Syah.g_02513	Prbj.g_00591
OG0001703	Syah.g_00988	Prbj.g_01637
OG0001712	Syah.g_01847	Prbj.g_02465
OG0001714	Syah.g_00276	Prbj.g_01265
OG0001715	Syah.g_01877	Prbj.g_00707
OG0001716	Syah.g_02110	Prbj.g_02495
OG0001728	Syah.g_02475	Prbj.g_01256
OG0001729	Syah.g_00914	Prbj.g_02618
OG0001730	Syah.g_00921	Prbj.g_00421
OG0001731	Syah.g_02332	Prbj.g_01698
OG0001734	Syah.g_02111	Prbj.g_02497
OG0001735	Syah.g_01491	Prbj.g_00808
OG0001736	Syah.g_00154	Prbj.g_00345, Prbj.g_01443, Prbj.g_01470
OG0001737	Syah.g_00108	Prbj.g_01425
OG0001738	Syah.g_00142	Prbj.g_01458
OG0001740	Syah.g_00407	Prbj.g_02039
OG0001747	Syah.g_00044	Prbj.g_00549
OG0001748	Syah.g_00549	Prbj.g_00256
OG0001749	Syah.g_00159	Prbj.g_01475
OG0001750	Syah.g_02520	Prbj.g_00599
OG0001751	Syah.g_00902	Prbj.g_00179
OG0001752	Syah.g_02289	Prbj.g_00424
OG0001754	Syah.g_02282	Prbj.g_00433
OG0001755	Syah.g_01039	Prbj.g_02105
OG0001759	Syah.g_01167	Prbj.g_01108
OG0001760	Syah.g_01861	Prbj.g_02326
OG0001761	Syah.g_01971	Prbj.g_00901
OG0001762	Syah.g_01666	Prbj.g_02230
OG0001763	Syah.g_01653	Prbj.g_02244
OG0001764	Syah.g_01571	Prbj.g_02318
OG0001766	Syah.g_00119	Prbj.g_01435
OG0001767	Syah.g_00167	Prbj.g_01483
OG0001768	Syah.g_00606	Prbj.g_01149
OG0001783	Syah.g_00247	Prbj.g_01595
OG0001784	Syah.g_02515	Prbj.g_00594
OG0001785	Syah.g_02281	Prbj.g_00434
OG0001786	Syah.g_02350	Prbj.g_01714
OG0001787	Syah.g_01063	Prbj.g_02126
OG0001788	Syah.g_01066	Prbj.g_02129
OG0001789	Syah.g_02198	Prbj.g_01727
OG0001790	Syah.g_02171	Prbj.g_00960
OG0001791	Syah.g_02143, Syah.g_01197	Prbj.g_00837
OG0001792	Syah.g_01398	Prbj.g_02154
OG0001794	Syah.g_01696	Prbj.g_00718
OG0001795	Syah.g_01461	Prbj.g_00779
OG0001796	Syah.g_01677	Prbj.g_02218
OG0001797	Syah.g_01598	Prbj.g_02289
OG0001798	Syah.g_01956	Prbj.g_02556
OG0001799	Syah.g_01919	Prbj.g_02595
OG0001800	Syah.g_01322	Prbj.g_01295
OG0001801	Syah.g_01314	Prbj.g_01042
OG0001803	Syah.g_02226	Prbj.g_00106
OG0001804	Syah.g_00890	Prbj.g_00066
OG0001805	Syah.g_00667	Prbj.g_01351
OG0001806	Syah.g_00634	Prbj.g_01396
OG0001807	Syah.g_00170	Prbj.g_01486
OG0001808	Syah.g_00180	Prbj.g_01497
OG0001809	Syah.g_00035	Prbj.g_01544
OG0001810	Syah.g_00037	Prbj.g_01546
OG0001811	Syah.g_00615	Prbj.g_01139
OG0001812	Syah.g_00520	Prbj.g_01946
OG0001813	Syah.g_00467	Prbj.g_02001
OG0001814	Syah.g_00387	Prbj.g_02059
OG0001815	Syah.g_00378	Prbj.g_02068
OG0001835	Syah.g_01363	Prbj.g_00753
OG0001837	Syah.g_00555	Prbj.g_00255
OG0001838	Syah.g_00365	Prbj.g_02081
OG0001839	Syah.g_00339	Prbj.g_01205
OG0001840	Syah.g_00317	Prbj.g_01222
OG0001841	Syah.g_00309	Prbj.g_01230
OG0001842	Syah.g_02303	Prbj.g_01812
OG0001843	Syah.g_00241	Prbj.g_01589
OG0001844	Syah.g_00240	Prbj.g_01588
OG0001845	Syah.g_00239	Prbj.g_01582
OG0001847	Syah.g_00010	Prbj.g_01559
OG0001848	Syah.g_00006	Prbj.g_01555
OG0001849	Syah.g_02507	Prbj.g_00586
OG0001850	Syah.g_02498	Prbj.g_00579
OG0001851	Syah.g_02492	Prbj.g_00574
OG0001852	Syah.g_02491	Prbj.g_00573
OG0001853	Syah.g_02485	Prbj.g_00566
OG0001854	Syah.g_00907	Prbj.g_00175
OG0001856	Syah.g_02361	Prbj.g_00886
OG0001857	Syah.g_02358	Prbj.g_00889
OG0001858	Syah.g_02326	Prbj.g_01695
OG0001859	Syah.g_00977	Prbj.g_01648
OG0001860	Syah.g_00990	Prbj.g_01636
OG0001861	Syah.g_01004	Prbj.g_01623
OG0001862	Syah.g_01015	Prbj.g_01611
OG0001863	Syah.g_01020	Prbj.g_01606
OG0001864	Syah.g_01072	Prbj.g_02140
OG0001865	Syah.g_01140	Prbj.g_01784
OG0001866	Syah.g_01164	Prbj.g_01759
OG0001867	Syah.g_01973	Prbj.g_01749
OG0001868	Syah.g_02203	Prbj.g_01730
OG0001869	Syah.g_02163	Prbj.g_00966
OG0001870	Syah.g_02155	Prbj.g_00974
OG0001871	Syah.g_02149	Prbj.g_00842
OG0001872	Syah.g_01394	Prbj.g_02161
OG0001873	Syah.g_01429	Prbj.g_01912
OG0001874	Syah.g_01432	Prbj.g_00017
OG0001877	Syah.g_02002	Prbj.g_00940
OG0001878	Syah.g_01670	Prbj.g_02226
OG0001879	Syah.g_01664	Prbj.g_02234
OG0001880	Syah.g_01626	Prbj.g_02265
OG0001881	Syah.g_01625	Prbj.g_02266
OG0001882	Syah.g_01601	Prbj.g_02286
OG0001883	Syah.g_01597	Prbj.g_02291
OG0001884	Syah.g_01588	Prbj.g_02300
OG0001885	Syah.g_01576	Prbj.g_02313
OG0001886	Syah.g_01572	Prbj.g_02317
OG0001887	Syah.g_01823	Prbj.g_02356
OG0001888	Syah.g_01803	Prbj.g_02398
OG0001889	Syah.g_01763	Prbj.g_02426
OG0001890	Syah.g_02097	Prbj.g_02489
OG0001891	Syah.g_02101	Prbj.g_02493
OG0001892	Syah.g_02115	Prbj.g_02506
OG0001893	Syah.g_01955	Prbj.g_02557
OG0001894	Syah.g_01936	Prbj.g_02572
OG0001895	Syah.g_01318	Prbj.g_01292
OG0001896	Syah.g_02230	Prbj.g_00088
OG0001897	Syah.g_00868	Prbj.g_00332
OG0001898	Syah.g_00848	Prbj.g_00349
OG0001899	Syah.g_00774	Prbj.g_00992
OG0001900	Syah.g_00649	Prbj.g_01370
OG0001901	Syah.g_00648	Prbj.g_01371
OG0001902	Syah.g_00093	Prbj.g_01412
OG0001903	Syah.g_00103	Prbj.g_01421
OG0001904	Syah.g_00172	Prbj.g_01489
OG0001905	Syah.g_00182	Prbj.g_01499
OG0001906	Syah.g_00024	Prbj.g_01534
OG0001907	Syah.g_00043	Prbj.g_00551
OG0001908	Syah.g_00619	Prbj.g_00506
OG0001909	Syah.g_00608	Prbj.g_01147
OG0001910	Syah.g_00545	Prbj.g_00260
OG0001911	Syah.g_01199, Syah.g_01196	Prbj.g_00208
OG0001912	Syah.g_00495	Prbj.g_01965
OG0001913	Syah.g_00493	Prbj.g_01967
OG0001914	Syah.g_01442	Prbj.g_01995
OG0001929	Syah.g_00302	Prbj.g_01237
OG0001930	Syah.g_02304	Prbj.g_01813
OG0001931	Syah.g_02305	Prbj.g_01814
OG0001932	Syah.g_00243	Prbj.g_01591
OG0001933	Syah.g_02540	Prbj.g_00623
OG0001934	Syah.g_02527	Prbj.g_00608
OG0001935	Syah.g_02489	Prbj.g_00571
OG0001936	Syah.g_01889	Prbj.g_01323
OG0001937	Syah.g_02340	Prbj.g_01706
OG0001938	Syah.g_00992	Prbj.g_01634
OG0001939	Syah.g_01998	Prbj.g_02669
OG0001940	Syah.g_01127	Prbj.g_01798
OG0001941	Syah.g_02208	Prbj.g_01735
OG0001943	Syah.g_01844	Prbj.g_00836
OG0001944	Syah.g_01560	Prbj.g_00052
OG0001946	Syah.g_02003	Prbj.g_00945
OG0001948	Syah.g_01655	Prbj.g_02242
OG0001949	Syah.g_01635	Prbj.g_02256
OG0001950	Syah.g_01633	Prbj.g_02258
OG0001951	Syah.g_01624	Prbj.g_02267
OG0001952	Syah.g_01600	Prbj.g_02287
OG0001953	Syah.g_01599	Prbj.g_02288
OG0001954	Syah.g_01545	Prbj.g_02452
OG0001957	Syah.g_01950	Prbj.g_02562
OG0001958	Syah.g_01493	Prbj.g_00811
OG0001960	Syah.g_01235	Prbj.g_00668
OG0001961	Syah.g_01216	Prbj.g_00133
OG0001964	Syah.g_00704	Prbj.g_02642
OG0001965	Syah.g_01902	Prbj.g_01357
OG0001966	Syah.g_00654	Prbj.g_01365
OG0001967	Syah.g_00652	Prbj.g_01367
OG0001968	Syah.g_00651	Prbj.g_01368
OG0001969	Syah.g_00125	Prbj.g_01440
OG0001970	Syah.g_00026	Prbj.g_01536
OG0001971	Syah.g_00610	Prbj.g_01145
OG0001972	Syah.g_00533	Prbj.g_00273
OG0001974	Syah.g_00515	Prbj.g_01952
OG0001975	Syah.g_01441	Prbj.g_01994
OG0001976	Syah.g_01443	Prbj.g_01996
OG0001995	Syah.g_01988	Prbj.g_02136
OG0001997	Syah.g_02518	Prbj.g_00597
OG0001998	Syah.g_00502, Syah.g_01305	Prbj.g_00439
OG0002000	Syah.g_01041	Prbj.g_02107
OG0002001	Syah.g_01201	Prbj.g_00053
OG0002007	Syah.g_02062	Prbj.g_01855
OG0002008	Syah.g_01668	Prbj.g_02228
OG0002009	Syah.g_01813	Prbj.g_02375
OG0002010	Syah.g_01261	Prbj.g_00644
OG0002011	Syah.g_00896	Prbj.g_00069
OG0002012	Syah.g_01562	Prbj.g_00381, Prbj.g_01899
OG0002013	Syah.g_00886	Prbj.g_01462
OG0002014	Syah.g_00158	Prbj.g_01474
OG0002015	Syah.g_00163	Prbj.g_01478
OG0002016	Syah.g_00551	Prbj.g_00253
OG0002017	Syah.g_00458	Prbj.g_02010
OG0002018	Syah.g_00408	Prbj.g_02038
OG0002035	Syah.g_01307	Prbj.g_00735
OG0002037	Syah.g_00994, Syah.g_00995	Prbj.g_01632
OG0002038	Syah.g_02148	Prbj.g_00840
OG0002039	Syah.g_02135	Prbj.g_00827
OG0002040	Syah.g_02134	Prbj.g_00303
OG0002041	Syah.g_01651	Prbj.g_02246
OG0002042	Syah.g_01629	Prbj.g_02262
OG0002043	Syah.g_01581	Prbj.g_02307
OG0002044	Syah.g_02077	Prbj.g_02472
OG0002045	Syah.g_01213	Prbj.g_00135
OG0002047	Syah.g_00885	Prbj.g_00062
