Orthogroup	Syah	Pray
OG0001166	Syah.g_02410	Pray.g_01540
OG0001167	Syah.g_02259	Pray.g_01523
OG0001168	Syah.g_02261	Pray.g_01521
OG0001169	Syah.g_02263	Pray.g_01519
OG0001170	Syah.g_02265	Pray.g_01517
OG0001171	Syah.g_02276	Pray.g_01508
OG0001172	Syah.g_00692	Pray.g_01237
OG0001173	Syah.g_00693	Pray.g_01238
OG0001174	Syah.g_00701	Pray.g_01246
OG0001175	Syah.g_00702	Pray.g_01247
OG0001176	Syah.g_00738	Pray.g_01254
OG0001177	Syah.g_00736	Pray.g_01257
OG0001178	Syah.g_02390	Pray.g_01262
OG0001179	Syah.g_00767	Pray.g_01290
OG0001180	Syah.g_00792	Pray.g_01312
OG0001181	Syah.g_00796	Pray.g_01316
OG0001182	Syah.g_00805	Pray.g_01323
OG0001183	Syah.g_00810	Pray.g_01328
OG0001184	Syah.g_00192	Pray.g_01344
OG0001185	Syah.g_00244	Pray.g_01358
OG0001186	Syah.g_00294	Pray.g_01382
OG0001187	Syah.g_00289	Pray.g_01386
OG0001188	Syah.g_00299	Pray.g_01389
OG0001189	Syah.g_00316	Pray.g_01406
OG0001190	Syah.g_00512	Pray.g_01410
OG0001191	Syah.g_00491	Pray.g_01420
OG0001192	Syah.g_00485	Pray.g_01425
OG0001193	Syah.g_00456	Pray.g_01435
OG0001194	Syah.g_00454	Pray.g_01436
OG0001195	Syah.g_00453	Pray.g_01437
OG0001196	Syah.g_00390	Pray.g_01450
OG0001197	Syah.g_00388	Pray.g_01451
OG0001198	Syah.g_00376	Pray.g_01458
OG0001199	Syah.g_02488	Pray.g_00215
OG0001200	Syah.g_02490	Pray.g_00213
OG0001201	Syah.g_02538	Pray.g_00181
OG0001202	Syah.g_00594	Pray.g_00680
OG0001203	Syah.g_00909	Pray.g_00719
OG0001204	Syah.g_00676	Pray.g_00724
OG0001205	Syah.g_02222	Pray.g_00935
OG0001206	Syah.g_01208	Pray.g_00952
OG0001207	Syah.g_00987	Pray.g_00967
OG0001208	Syah.g_00999	Pray.g_00972
OG0001209	Syah.g_01067	Pray.g_01226
OG0001210	Syah.g_01074	Pray.g_01221
OG0001211	Syah.g_01092	Pray.g_01211
OG0001212	Syah.g_01150	Pray.g_01167
OG0001213	Syah.g_01946	Pray.g_01134
OG0001214	Syah.g_01933	Pray.g_01126
OG0001215	Syah.g_01996	Pray.g_01073
OG0001216	Syah.g_01727	Pray.g_01038
OG0001217	Syah.g_01869	Pray.g_00293
OG0001218	Syah.g_01244	Pray.g_00300
OG0001219	Syah.g_01578	Pray.g_00337
OG0001220	Syah.g_02113	Pray.g_00400
OG0001221	Syah.g_01816	Pray.g_00463
OG0001223	Syah.g_01654	Pray.g_00529
OG0001224	Syah.g_02034	Pray.g_00580
OG0001225	Syah.g_02032	Pray.g_00582
OG0001226	Syah.g_01887	Pray.g_00608
OG0001227	Syah.g_00472	Pray.g_00626
OG0001228	Syah.g_02228	Pray.g_00018
OG0001229	Syah.g_02009	Pray.g_01831
OG0001230	Syah.g_01302	Pray.g_01730
OG0001231	Syah.g_00356	Pray.g_01625
OG0001232	Syah.g_02422	Pray.g_01536
OG0001233	Syah.g_02266	Pray.g_01516
OG0001234	Syah.g_00706	Pray.g_01249
OG0001236	Syah.g_00189	Pray.g_01341
OG0001237	Syah.g_00201	Pray.g_01345
OG0001238	Syah.g_00490	Pray.g_01421
OG0001240	Syah.g_02523	Pray.g_00196
OG0001241	Syah.g_02532	Pray.g_00188
OG0001242	Syah.g_00011	Pray.g_00170
OG0001243	Syah.g_00017	Pray.g_00164
OG0001244	Syah.g_00049	Pray.g_00148
OG0001245	Syah.g_01848	Pray.g_00858
OG0001246	Syah.g_01025	Pray.g_00995
OG0001247	Syah.g_01741	Pray.g_01080
OG0001248	Syah.g_01744	Pray.g_01078
OG0001249	Syah.g_00849	Pray.g_00326
OG0001250	Syah.g_02090	Pray.g_00389
OG0001251	Syah.g_00448	Pray.g_00437
OG0001252	Syah.g_02041	Pray.g_00575
OG0001253	Syah.g_01849	Pray.g_00627
OG0001254	Syah.g_01438	Pray.g_00095
OG0001255	Syah.g_00919	Pray.g_00080
OG0001256	Syah.g_02369	Pray.g_01632
OG0001257	Syah.g_01237	Pray.g_01626
OG0001258	Syah.g_02379	Pray.g_01562
OG0001259	Syah.g_02264	Pray.g_01518
OG0001260	Syah.g_02286	Pray.g_01502
OG0001262	Syah.g_00314	Pray.g_01404
OG0001263	Syah.g_00020	Pray.g_00161
OG0001265	Syah.g_00009	Pray.g_00171
OG0001266	Syah.g_00590	Pray.g_00684
OG0001267	Syah.g_00624	Pray.g_00759
OG0001268	Syah.g_00864	Pray.g_00817
OG0001269	Syah.g_00916	Pray.g_00837
OG0001270	Syah.g_02238	Pray.g_00924
OG0001271	Syah.g_01218	Pray.g_00962
OG0001272	Syah.g_01003	Pray.g_00976
OG0001273	Syah.g_01940	Pray.g_01132
OG0001274	Syah.g_00537	Pray.g_01060
OG0001275	Syah.g_01669	Pray.g_00539
OG0001276	Syah.g_01685	Pray.g_00559
OG0001277	Syah.g_00404	Pray.g_00616
OG0001278	Syah.g_01390	Pray.g_00013
OG0001279	Syah.g_01323	Pray.g_01926
OG0001280	Syah.g_02197	Pray.g_01871
OG0001281	Syah.g_02207	Pray.g_01865
OG0001282	Syah.g_00985	Pray.g_01828
OG0001283	Syah.g_00395	Pray.g_01809
OG0001284	Syah.g_02348	Pray.g_01652
OG0001286	Syah.g_00790	Pray.g_01310
OG0001287	Syah.g_00252	Pray.g_01366
OG0001288	Syah.g_00266	Pray.g_01375
OG0001289	Syah.g_02508	Pray.g_00202
OG0001291	Syah.g_00032	Pray.g_00154
OG0001292	Syah.g_00671	Pray.g_00729
OG0001293	Syah.g_00650	Pray.g_00741
OG0001294	Syah.g_01507	Pray.g_00856
OG0001295	Syah.g_01076	Pray.g_00957
OG0001296	Syah.g_01030	Pray.g_01000
OG0001297	Syah.g_01034	Pray.g_01005
OG0001298	Syah.g_01128	Pray.g_01185
OG0001299	Syah.g_01501	Pray.g_01097
OG0001300	Syah.g_02005	Pray.g_01070
OG0001301	Syah.g_02018	Pray.g_01067
OG0001302	Syah.g_01901	Pray.g_00335
OG0001303	Syah.g_01580	Pray.g_00543
OG0001304	Syah.g_01698	Pray.g_00569
OG0001305	Syah.g_02024	Pray.g_00588
OG0001306	Syah.g_02179	Pray.g_00078
OG0001307	Syah.g_00724	Pray.g_01846
OG0001309	Syah.g_01040	Pray.g_01628
OG0001310	Syah.g_02402	Pray.g_01547
OG0001311	Syah.g_01687	Pray.g_00561
OG0001312	Syah.g_01590	Pray.g_00492
OG0001314	Syah.g_02117	Pray.g_00285
OG0001315	Syah.g_00808	Pray.g_00227
OG0001316	Syah.g_00039	Pray.g_00149
OG0001317	Syah.g_00905	Pray.g_00715
OG0001318	Syah.g_00658	Pray.g_00737
OG0001319	Syah.g_00635	Pray.g_00752
OG0001321	Syah.g_02216	Pray.g_00941
OG0001322	Syah.g_02215	Pray.g_00942
OG0001323	Syah.g_01043	Pray.g_01010
OG0001324	Syah.g_02006	Pray.g_01069
OG0001325	Syah.g_01723	Pray.g_01035
OG0001326	Syah.g_00443	Pray.g_00425
OG0001327	Syah.g_01519	Pray.g_00600
OG0001328	Syah.g_01822	Pray.g_00625
OG0001329	Syah.g_01906	Pray.g_00104
OG0001330	Syah.g_02190	Pray.g_01896
OG0001332	Syah.g_02308	Pray.g_01679
OG0001333	Syah.g_02260	Pray.g_01522
OG0001334	Syah.g_00818	Pray.g_01331
OG0001335	Syah.g_00819	Pray.g_01332
OG0001336	Syah.g_00394	Pray.g_01447
OG0001340	Syah.g_00838	Pray.g_00806
OG0001341	Syah.g_02011	Pray.g_00291
OG0001343	Syah.g_00450	Pray.g_00434
OG0001344	Syah.g_02153	Pray.g_00059
OG0001345	Syah.g_02124	Pray.g_00044
OG0001346	Syah.g_02200	Pray.g_01869
OG0001352	Syah.g_01058	Pray.g_01083
OG0001353	Syah.g_02079	Pray.g_00380
OG0001354	Syah.g_01641	Pray.g_00521
OG0001355	Syah.g_01077	Pray.g_01596
OG0001358	Syah.g_01963	Pray.g_01143
OG0001359	Syah.g_00451	Pray.g_00435
OG0001360	Syah.g_02122	Pray.g_00628
OG0001361	Syah.g_02127	Pray.g_00047
OG0001362	Syah.g_01275	Pray.g_01708
OG0001363	Syah.g_01273	Pray.g_01706
OG0001364	Syah.g_00174	Pray.g_01334
OG0001372	Syah.g_01055	Pray.g_00299
OG0001373	Syah.g_00444	Pray.g_00424
OG0001374	Syah.g_00436	Pray.g_00432
OG0001375	Syah.g_00449	Pray.g_00433
OG0001376	Syah.g_00483	Pray.g_00594
OG0001377	Syah.g_00484	Pray.g_00595
OG0001378	Syah.g_02239	Pray.g_00133
OG0001379	Syah.g_02192	Pray.g_01876
OG0001381	Syah.g_00717	Pray.g_01835
OG0001382	Syah.g_00258	Pray.g_01611
OG0001385	Syah.g_00447	Pray.g_00421
OG0001386	Syah.g_00446	Pray.g_00422
OG0001387	Syah.g_00445	Pray.g_00423
OG0001388	Syah.g_00442	Pray.g_00426
OG0001389	Syah.g_00441	Pray.g_00427
OG0001390	Syah.g_00440	Pray.g_00428
OG0001391	Syah.g_00439	Pray.g_00429
OG0001392	Syah.g_00438	Pray.g_00430
OG0001393	Syah.g_00437	Pray.g_00431
OG0001395	Syah.g_01705	Pray.g_00571
OG0001397	Syah.g_01274	Pray.g_01707
OG0001398	Syah.g_01563	Pray.g_01599
OG0001402	Syah.g_01958	Pray.g_00307
OG0001403	Syah.g_00341	Pray.g_01492
OG0001404	Syah.g_02482	Pray.g_00221
OG0001405	Syah.g_00821	Pray.g_00804
OG0001406	Syah.g_00482	Pray.g_00593
OG0001407	Syah.g_01059	Pray.g_00606
OG0001408	Syah.g_01378	Pray.g_00611
OG0001410	Syah.g_00725	Pray.g_01845
OG0001413	Syah.g_01894	Pray.g_01637
OG0001414	Syah.g_00718	Pray.g_00710
OG0001416	Syah.g_02204	Pray.g_00949
OG0001417	Syah.g_01640	Pray.g_00959
OG0001419	Syah.g_01060	Pray.g_00607
OG0001420	Syah.g_01053	Pray.g_00124
OG0001421	Syah.g_01851	Pray.g_01631
OG0001423	Syah.g_00965	Pray.g_01751
OG0001425	Syah.g_00486	Pray.g_01424
OG0001428	Syah.g_00081	Pray.g_00653
OG0001430	Syah.g_00518	Pray.g_01901
OG0001432	Syah.g_01348	Pray.g_01639
OG0001433	Syah.g_01513	Pray.g_00311
OG0001434	Syah.g_01805	Pray.g_00472
OG0001439	Syah.g_00128	Pray.g_00785
OG0001442	Syah.g_01795	Pray.g_00283
OG0001446	Syah.g_01731	Pray.g_00210
OG0001447	Syah.g_00018	Pray.g_00163
OG0001448	Syah.g_01540	Pray.g_00844
OG0001449	Syah.g_00679	Pray.g_00880
OG0001452	Syah.g_00663	Pray.g_00439
OG0001454	Syah.g_01888	Pray.g_00621
OG0001456	Syah.g_00434	Pray.g_00087
OG0001457	Syah.g_00433	Pray.g_00086
OG0001458	Syah.g_00432	Pray.g_00085
OG0001459	Syah.g_01456	Pray.g_01912
OG0001460	Syah.g_01512	Pray.g_00310
OG0001462	Syah.g_00335	Pray.g_01496
OG0001465	Syah.g_01737	Pray.g_01061
OG0001468	Syah.g_01899	Pray.g_00598
OG0001471	Syah.g_00123	Pray.g_01636
OG0001473	Syah.g_01903	Pray.g_01383
OG0001474	Syah.g_00865	Pray.g_00818
OG0001475	Syah.g_02244	Pray.g_01795
OG0001479	Syah.g_00862	Pray.g_00815
OG0001480	Syah.g_02114	Pray.g_00846
OG0001481	Syah.g_01703	Pray.g_00851
OG0001482	Syah.g_01650	Pray.g_00947
OG0001492	Syah.g_01393	Pray.g_00016
OG0001493	Syah.g_01385	Pray.g_00008
OG0001499	Syah.g_01463, Syah.g_01462	Pray.g_00228
OG0001502	Syah.g_02109	Pray.g_00318
OG0001504	Syah.g_01455	Pray.g_01911
OG0001507	Syah.g_02464	Pray.g_01584
OG0001508	Syah.g_02241	Pray.g_01807
OG0001520	Syah.g_01115	Pray.g_00872
OG0001522	Syah.g_02080	Pray.g_00381
OG0001546	Syah.g_01047	Pray.g_01015
OG0001547	Syah.g_01565	Pray.g_00320
OG0001548	Syah.g_01882	Pray.g_00324
OG0001549	Syah.g_02121	Pray.g_00407
OG0001551	Syah.g_02068	Pray.g_00088
OG0001557	Syah.g_01809	Pray.g_00468
OG0001567	Syah.g_01564	Pray.g_00319
OG0001568	Syah.g_01567	Pray.g_00321
OG0001570	Syah.g_01553	Pray.g_00121
OG0001582	Syah.g_02442	Pray.g_00958
OG0001585	Syah.g_01840	Pray.g_01922
OG0001602	Syah.g_01738	Pray.g_01062
OG0001633	Syah.g_01551	Pray.g_01832
OG0001635	Syah.g_00270	Pray.g_01577
OG0001666	Syah.g_01450	Pray.g_01913
OG0001667	Syah.g_02458	Pray.g_01893
OG0001712	Syah.g_01847	Pray.g_00901
OG0001718	Syah.g_02043	Pray.g_00840
OG0001928	Syah.g_00945	Pray.g_01746
OG0002112	Syah.g_00115	Pray.g_00892
OG0002157	Syah.g_00116	Pray.g_00893
OG0002158	Syah.g_00114	Pray.g_00891
OG0002349	Syah.g_02268	Pray.g_01514
OG0002399	Syah.g_00946	Pray.g_01747
OG0003494	Syah.g_00224	Pray.g_01773
