Orthogroup	Syah	Syaq
OG0001129	Syah.g_02038	Syaq.g_02687
OG0001130	Syah.g_02037	Syaq.g_02686
OG0001131	Syah.g_01819	Syaq.g_02284
OG0001132	Syah.g_01850	Syaq.g_01872
OG0001133	Syah.g_01957	Syaq.g_02063
OG0001134	Syah.g_01437	Syaq.g_02213
OG0001135	Syah.g_01439	Syaq.g_02212
OG0001136	Syah.g_02160	Syaq.g_00252
OG0001137	Syah.g_02141	Syaq.g_00228
OG0001138	Syah.g_01421	Syaq.g_00196
OG0001139	Syah.g_01419	Syaq.g_00194
OG0001140	Syah.g_01418	Syaq.g_00193
OG0001141	Syah.g_01417	Syaq.g_00192
OG0001142	Syah.g_01416	Syaq.g_00191
OG0001143	Syah.g_01408	Syaq.g_00182
OG0001144	Syah.g_01399	Syaq.g_00166
OG0001145	Syah.g_02188	Syaq.g_00284
OG0001146	Syah.g_02206	Syaq.g_00305
OG0001147	Syah.g_01234	Syaq.g_00438
OG0001148	Syah.g_00984	Syaq.g_01761
OG0001149	Syah.g_00983	Syaq.g_01760
OG0001150	Syah.g_00982	Syaq.g_01759
OG0001151	Syah.g_00970	Syaq.g_01746
OG0001152	Syah.g_00969	Syaq.g_01745
OG0001153	Syah.g_01253	Syaq.g_00413
OG0001154	Syah.g_01252	Syaq.g_00414
OG0001155	Syah.g_02313	Syaq.g_01739
OG0001156	Syah.g_02316	Syaq.g_01729
OG0001157	Syah.g_02317	Syaq.g_01728
OG0001158	Syah.g_02318	Syaq.g_01727
OG0001159	Syah.g_02319	Syaq.g_01726
OG0001161	Syah.g_00475	Syaq.g_01233
OG0001162	Syah.g_01745	Syaq.g_00331
OG0001163	Syah.g_02370	Syaq.g_01685
OG0001164	Syah.g_02376	Syaq.g_01679
OG0001165	Syah.g_02381	Syaq.g_01674
OG0001166	Syah.g_02410	Syaq.g_01652
OG0001167	Syah.g_02259	Syaq.g_01039
OG0001169	Syah.g_02263	Syaq.g_01620
OG0001170	Syah.g_02265	Syaq.g_01618
OG0001171	Syah.g_02276	Syaq.g_01607
OG0001172	Syah.g_00692	Syaq.g_00690
OG0001173	Syah.g_00693	Syaq.g_00689
OG0001174	Syah.g_00701	Syaq.g_00681
OG0001175	Syah.g_00702	Syaq.g_00680
OG0001176	Syah.g_00738	Syaq.g_00656
OG0001177	Syah.g_00736	Syaq.g_00658
OG0001178	Syah.g_02390	Syaq.g_01667
OG0001179	Syah.g_00767	Syaq.g_00626
OG0001180	Syah.g_00792	Syaq.g_00600
OG0001181	Syah.g_00796	Syaq.g_00596
OG0001182	Syah.g_00805	Syaq.g_00587
OG0001183	Syah.g_00810	Syaq.g_00579
OG0001184	Syah.g_00192	Syaq.g_00995
OG0001185	Syah.g_00244	Syaq.g_01022
OG0001186	Syah.g_00294	Syaq.g_01058
OG0001187	Syah.g_00289	Syaq.g_01061
OG0001188	Syah.g_00299	Syaq.g_01065
OG0001189	Syah.g_00316	Syaq.g_01095
OG0001190	Syah.g_00512	Syaq.g_01264
OG0001191	Syah.g_00491	Syaq.g_01248
OG0001192	Syah.g_00485	Syaq.g_01242
OG0001193	Syah.g_00456	Syaq.g_01217
OG0001194	Syah.g_00454	Syaq.g_01214
OG0001195	Syah.g_00453	Syaq.g_01213
OG0001196	Syah.g_00390	Syaq.g_01169
OG0001197	Syah.g_00388	Syaq.g_01167
OG0001198	Syah.g_00376	Syaq.g_01153
OG0001199	Syah.g_02488	Syaq.g_01553
OG0001200	Syah.g_02490	Syaq.g_01551
OG0001201	Syah.g_02538	Syaq.g_01486
OG0001202	Syah.g_00594	Syaq.g_01358
OG0001203	Syah.g_00909	Syaq.g_01581
OG0001204	Syah.g_00676	Syaq.g_00709
OG0001205	Syah.g_02222	Syaq.g_00491
OG0001206	Syah.g_01208	Syaq.g_00468
OG0001207	Syah.g_00987	Syaq.g_01764
OG0001208	Syah.g_00999	Syaq.g_01774
OG0001209	Syah.g_01067	Syaq.g_01841
OG0001210	Syah.g_01074	Syaq.g_01852
OG0001211	Syah.g_01092	Syaq.g_01932
OG0001212	Syah.g_01150	Syaq.g_01990
OG0001213	Syah.g_01946	Syaq.g_02072
OG0001214	Syah.g_01933	Syaq.g_02084
OG0001215	Syah.g_01996	Syaq.g_02580
OG0001216	Syah.g_01727	Syaq.g_00026
OG0001217	Syah.g_01869	Syaq.g_01885
OG0001218	Syah.g_01244	Syaq.g_00423
OG0001219	Syah.g_01578	Syaq.g_02434
OG0001220	Syah.g_02113	Syaq.g_02412
OG0001221	Syah.g_01816	Syaq.g_02300
OG0001223	Syah.g_01654	Syaq.g_02516
OG0001224	Syah.g_02034	Syaq.g_02683
OG0001225	Syah.g_02032	Syaq.g_02681
OG0001226	Syah.g_01887	Syaq.g_01543
OG0001227	Syah.g_00472	Syaq.g_00333
OG0001230	Syah.g_01302	Syaq.g_00361
OG0001231	Syah.g_00356	Syaq.g_01133
OG0001232	Syah.g_02422	Syaq.g_01643
OG0001233	Syah.g_02266	Syaq.g_01617
OG0001234	Syah.g_00706	Syaq.g_00676
OG0001236	Syah.g_00189	Syaq.g_00990
OG0001237	Syah.g_00201	Syaq.g_00999
OG0001238	Syah.g_00490	Syaq.g_01246
OG0001240	Syah.g_02523	Syaq.g_01502
OG0001241	Syah.g_02532	Syaq.g_01492
OG0001243	Syah.g_00017	Syaq.g_01457
OG0001244	Syah.g_00049	Syaq.g_01430
OG0001245	Syah.g_01848	Syaq.g_01916
OG0001246	Syah.g_01025	Syaq.g_01802
OG0001248	Syah.g_01744	Syaq.g_01891
OG0001249	Syah.g_00849	Syaq.g_00563
OG0001250	Syah.g_02090	Syaq.g_02389
OG0001251	Syah.g_00448	Syaq.g_02135
OG0001252	Syah.g_02041	Syaq.g_02690
OG0001253	Syah.g_01849	Syaq.g_01918
OG0001254	Syah.g_01438	Syaq.g_02214
OG0001255	Syah.g_00919	Syaq.g_02111
OG0001256	Syah.g_02369	Syaq.g_01686
OG0001258	Syah.g_02379	Syaq.g_01676
OG0001259	Syah.g_02264	Syaq.g_01619
OG0001260	Syah.g_02286	Syaq.g_01595
OG0001262	Syah.g_00314	Syaq.g_01093
OG0001263	Syah.g_00020	Syaq.g_01454
OG0001265	Syah.g_00009	Syaq.g_01466
OG0001266	Syah.g_00590	Syaq.g_01354
OG0001267	Syah.g_00624	Syaq.g_00763
OG0001268	Syah.g_00864	Syaq.g_00553
OG0001269	Syah.g_00916	Syaq.g_01866
OG0001270	Syah.g_02238	Syaq.g_00504
OG0001271	Syah.g_01218	Syaq.g_00445
OG0001272	Syah.g_01003	Syaq.g_01778
OG0001273	Syah.g_01940	Syaq.g_02077
OG0001274	Syah.g_00537	Syaq.g_01303
OG0001275	Syah.g_01669	Syaq.g_02531
OG0001276	Syah.g_01685	Syaq.g_00062
OG0001278	Syah.g_01390	Syaq.g_00155
OG0001279	Syah.g_01323	Syaq.g_01867
OG0001280	Syah.g_02197	Syaq.g_00294
OG0001281	Syah.g_02207	Syaq.g_00306
OG0001282	Syah.g_00985	Syaq.g_01762
OG0001283	Syah.g_00395	Syaq.g_01175
OG0001284	Syah.g_02348	Syaq.g_01700
OG0001286	Syah.g_00790	Syaq.g_00602
OG0001287	Syah.g_00252	Syaq.g_01030
OG0001289	Syah.g_02508	Syaq.g_01528
OG0001291	Syah.g_00032	Syaq.g_01444
OG0001293	Syah.g_00650	Syaq.g_00736
OG0001294	Syah.g_01507	Syaq.g_02252
OG0001296	Syah.g_01030	Syaq.g_01808
OG0001297	Syah.g_01034	Syaq.g_01812
OG0001298	Syah.g_01128	Syaq.g_01967
OG0001299	Syah.g_01501	Syaq.g_02246
OG0001300	Syah.g_02005	Syaq.g_02589
OG0001301	Syah.g_02018	Syaq.g_02602
OG0001302	Syah.g_01901	Syaq.g_02115
OG0001303	Syah.g_01580	Syaq.g_02437
OG0001304	Syah.g_01698	Syaq.g_00049
OG0001305	Syah.g_02024	Syaq.g_02673
OG0001306	Syah.g_02179	Syaq.g_00267
OG0001312	Syah.g_01590	Syaq.g_02449
OG0001313	Syah.g_00564	Syaq.g_00458, Syaq.g_00459
OG0001315	Syah.g_00808	Syaq.g_00581
OG0001316	Syah.g_00039	Syaq.g_01437
OG0001317	Syah.g_00905	Syaq.g_01576
OG0001318	Syah.g_00658	Syaq.g_00728
OG0001319	Syah.g_00635	Syaq.g_00751
OG0001321	Syah.g_02216	Syaq.g_00483
OG0001322	Syah.g_02215	Syaq.g_00482
OG0001323	Syah.g_01043	Syaq.g_01820
OG0001324	Syah.g_02006	Syaq.g_02590
OG0001325	Syah.g_01723	Syaq.g_00030
OG0001326	Syah.g_00443	Syaq.g_01205
OG0001327	Syah.g_01519	Syaq.g_02259
OG0001328	Syah.g_01822	Syaq.g_02280
OG0001329	Syah.g_01906	Syaq.g_02113
OG0001330	Syah.g_02190	Syaq.g_00287
OG0001333	Syah.g_02260	Syaq.g_01622
OG0001336	Syah.g_00394	Syaq.g_01174
OG0001337	Syah.g_00815	Syaq.g_00564
OG0001343	Syah.g_00450	Syaq.g_00700
OG0001345	Syah.g_02124	Syaq.g_00213
OG0001346	Syah.g_02200	Syaq.g_00298
OG0001348	Syah.g_02073	Syaq.g_02703
OG0001352	Syah.g_01058	Syaq.g_01904
OG0001353	Syah.g_02079	Syaq.g_02379
OG0001354	Syah.g_01641	Syaq.g_02503
OG0001355	Syah.g_01077	Syaq.g_00797
OG0001358	Syah.g_01963	Syaq.g_02056
OG0001359	Syah.g_00451	Syaq.g_00699
OG0001360	Syah.g_02122	Syaq.g_00211
OG0001361	Syah.g_02127	Syaq.g_00216
OG0001364	Syah.g_00174	Syaq.g_00972
OG0001366	Syah.g_02413	Syaq.g_01649
OG0001368	Syah.g_00677	Syaq.g_00708
OG0001373	Syah.g_00444	Syaq.g_01206
OG0001374	Syah.g_00436	Syaq.g_01198
OG0001375	Syah.g_00449	Syaq.g_00701
OG0001378	Syah.g_02239	Syaq.g_00506
OG0001379	Syah.g_02192	Syaq.g_00289
OG0001382	Syah.g_00258	Syaq.g_00662
OG0001385	Syah.g_00447	Syaq.g_01209
OG0001386	Syah.g_00446	Syaq.g_01208
OG0001387	Syah.g_00445	Syaq.g_01207
OG0001388	Syah.g_00442	Syaq.g_01204
OG0001389	Syah.g_00441	Syaq.g_01203
OG0001390	Syah.g_00440	Syaq.g_01202
OG0001391	Syah.g_00439	Syaq.g_01201
OG0001392	Syah.g_00438	Syaq.g_01200
OG0001393	Syah.g_00437	Syaq.g_01199
OG0001394	Syah.g_01810	Syaq.g_02307
OG0001395	Syah.g_01705	Syaq.g_00045
OG0001396	Syah.g_00149	Syaq.g_01064
OG0001401	Syah.g_02084	Syaq.g_02383
OG0001402	Syah.g_01958	Syaq.g_02061
OG0001408	Syah.g_01378	Syaq.g_02125
OG0001412	Syah.g_00151	Syaq.g_01062
OG0001413	Syah.g_01894	Syaq.g_02051
OG0001416	Syah.g_02204	Syaq.g_00303
OG0001417	Syah.g_01640	Syaq.g_02502
OG0001420	Syah.g_01053	Syaq.g_01833
OG0001428	Syah.g_00081	Syaq.g_01396
OG0001430	Syah.g_00518	Syaq.g_01271
OG0001432	Syah.g_01348	Syaq.g_01862
OG0001433	Syah.g_01513	Syaq.g_00128
OG0001434	Syah.g_01805	Syaq.g_02312
OG0001435	Syah.g_01525	Syaq.g_02265
OG0001436	Syah.g_00168	Syaq.g_00966
OG0001436	Syah.g_00169	Syaq.g_00967
OG0001438	Syah.g_00102	Syaq.g_00778
OG0001439	Syah.g_00128	Syaq.g_00863
OG0001442	Syah.g_01795	Syaq.g_02322
OG0001443	Syah.g_00478	Syaq.g_01236
OG0001444	Syah.g_02519	Syaq.g_01508
OG0001447	Syah.g_00018	Syaq.g_01456
OG0001448	Syah.g_01540	Syaq.g_01873
OG0001449	Syah.g_00679	Syaq.g_00698
OG0001452	Syah.g_00663	Syaq.g_00723
OG0001454	Syah.g_01888	Syaq.g_01917
OG0001456	Syah.g_00434	Syaq.g_01196
OG0001457	Syah.g_00433	Syaq.g_01195
OG0001458	Syah.g_00432	Syaq.g_01194
OG0001460	Syah.g_01512	Syaq.g_00129
OG0001461	Syah.g_00711	Syaq.g_02163
OG0001462	Syah.g_00335	Syaq.g_01108
OG0001465	Syah.g_01737	Syaq.g_02704
OG0001470	Syah.g_02242	Syaq.g_00903
OG0001471	Syah.g_00123	Syaq.g_00859
OG0001473	Syah.g_01903	Syaq.g_02134
OG0001474	Syah.g_00865	Syaq.g_00552
OG0001475	Syah.g_02244	Syaq.g_00905
OG0001476	Syah.g_02145	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233
OG0001477	Syah.g_02015	Syaq.g_02599
OG0001479	Syah.g_00862	Syaq.g_00555
OG0001480	Syah.g_02114	Syaq.g_02121
OG0001482	Syah.g_01650	Syaq.g_02512
OG0001484	Syah.g_00435	Syaq.g_02628
OG0001487	Syah.g_01245	Syaq.g_00422
OG0001488	Syah.g_02136	Syaq.g_00224
OG0001489	Syah.g_00801	Syaq.g_00591, Syaq.g_02565
OG0001492	Syah.g_01393	Syaq.g_00158
OG0001493	Syah.g_01385	Syaq.g_00150
OG0001494	Syah.g_00325	Syaq.g_00931
OG0001495	Syah.g_00735	Syaq.g_00659
OG0001496	Syah.g_02013	Syaq.g_02596
OG0001497	Syah.g_02014	Syaq.g_02598
OG0001498	Syah.g_00889	Syaq.g_00528
OG0001502	Syah.g_02109	Syaq.g_02407
OG0001508	Syah.g_02241	Syaq.g_00902
OG0001510	Syah.g_00256	Syaq.g_01034
OG0001511	Syah.g_02546	Syaq.g_01478
OG0001512	Syah.g_00910	Syaq.g_01583
OG0001513	Syah.g_00200	Syaq.g_00998
OG0001514	Syah.g_02012	Syaq.g_02595
OG0001515	Syah.g_02001	Syaq.g_02585
OG0001516	Syah.g_01498	Syaq.g_02243
OG0001517	Syah.g_00859	Syaq.g_00558
OG0001518	Syah.g_00488	Syaq.g_01244
OG0001519	Syah.g_00476	Syaq.g_01234
OG0001520	Syah.g_01115	Syaq.g_01953
OG0001527	Syah.g_01107	Syaq.g_01946
OG0001528	Syah.g_02243	Syaq.g_00904
OG0001529	Syah.g_00328	Syaq.g_01102
OG0001530	Syah.g_02544	Syaq.g_01480
OG0001531	Syah.g_00911	Syaq.g_01584
OG0001532	Syah.g_01420	Syaq.g_00195
OG0001533	Syah.g_01174	Syaq.g_00508
OG0001534	Syah.g_01699	Syaq.g_00048
OG0001535	Syah.g_01683	Syaq.g_00065
OG0001536	Syah.g_01617	Syaq.g_02480
OG0001537	Syah.g_01815	Syaq.g_02301
OG0001538	Syah.g_01774	Syaq.g_02345
OG0001539	Syah.g_01521	Syaq.g_02261
OG0001540	Syah.g_00022	Syaq.g_01452
OG0001541	Syah.g_00621	Syaq.g_01387
OG0001542	Syah.g_00612	Syaq.g_01379
OG0001544	Syah.g_00477	Syaq.g_01235
OG0001545	Syah.g_00405	Syaq.g_01185
OG0001546	Syah.g_01047	Syaq.g_01825
OG0001547	Syah.g_01565	Syaq.g_02422
OG0001549	Syah.g_02121	Syaq.g_02416
OG0001551	Syah.g_02068	Syaq.g_02572
OG0001557	Syah.g_01809	Syaq.g_02308
OG0001558	Syah.g_00562	Syaq.g_01130
OG0001559	Syah.g_02543	Syaq.g_01481
OG0001560	Syah.g_02531	Syaq.g_01494
OG0001561	Syah.g_01689	Syaq.g_00059
OG0001562	Syah.g_01675	Syaq.g_00073
OG0001563	Syah.g_00784	Syaq.g_00608
OG0001567	Syah.g_01564	Syaq.g_02421
OG0001568	Syah.g_01567	Syaq.g_02424
OG0001570	Syah.g_01553	Syaq.g_02417
OG0001574	Syah.g_01105	Syaq.g_01944
OG0001575	Syah.g_01110	Syaq.g_01949
OG0001576	Syah.g_01172	Syaq.g_00326
OG0001577	Syah.g_02162	Syaq.g_00254
OG0001580	Syah.g_00523, Syah.g_00522	Syaq.g_01275
OG0001588	Syah.g_00177	Syaq.g_00974
OG0001590	Syah.g_01941	Syaq.g_02076
OG0001591	Syah.g_01509	Syaq.g_02254
OG0001592	Syah.g_00521	Syaq.g_01274
OG0001602	Syah.g_01738	Syaq.g_02705
OG0001614	Syah.g_00242	Syaq.g_01020
OG0001615	Syah.g_02103	Syaq.g_02404
OG0001615	Syah.g_01081	Syaq.g_01923
OG0001616	Syah.g_01430	Syaq.g_00208
OG0001617	Syah.g_02008	Syaq.g_02593
OG0001618	Syah.g_01717	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786
OG0001619	Syah.g_01607	Syaq.g_02469
OG0001620	Syah.g_00871	Syaq.g_00546
OG0001621	Syah.g_00662	Syaq.g_00724
OG0001622	Syah.g_00396	Syaq.g_01176
OG0001623	Syah.g_00842	Syaq.g_00571
OG0001624	Syah.g_00471	Syaq.g_02116
OG0001625	Syah.g_00656	Syaq.g_00730
OG0001634	Syah.g_01504	Syaq.g_02249
OG0001636	Syah.g_00336	Syaq.g_01109
OG0001637	Syah.g_02280	Syaq.g_01603
OG0001638	Syah.g_02399	Syaq.g_01660
OG0001639	Syah.g_02312	Syaq.g_01738
OG0001640	Syah.g_02060	Syaq.g_02695
OG0001641	Syah.g_01660	Syaq.g_02520
OG0001643	Syah.g_01930	Syaq.g_02087
OG0001652	Syah.g_00560	Syaq.g_01132
OG0001653	Syah.g_02522	Syaq.g_01505
OG0001654	Syah.g_02310	Syaq.g_01736
OG0001657	Syah.g_00063	Syaq.g_01413
OG0001658	Syah.g_00513	Syaq.g_01265
OG0001659	Syah.g_01424	Syaq.g_00199
OG0001666	Syah.g_01450	Syaq.g_02653
OG0001671	Syah.g_00550	Syaq.g_01316
OG0001672	Syah.g_02497, Syah.g_02496	Syaq.g_01545
OG0001673	Syah.g_00903	Syaq.g_01569
OG0001675	Syah.g_01673	Syaq.g_02535
OG0001678	Syah.g_00691	Syaq.g_00691
OG0001679	Syah.g_01114	Syaq.g_02436
OG0001682	Syah.g_02306, Syah.g_01719	Syaq.g_00034
OG0001692	Syah.g_01297	Syaq.g_00366
OG0001693	Syah.g_02029	Syaq.g_02678
OG0001694	Syah.g_00622	Syaq.g_00765
OG0001695	Syah.g_00409	Syaq.g_01191
OG0001702	Syah.g_02513	Syaq.g_01523
OG0001703	Syah.g_00988	Syaq.g_01765
OG0001713	Syah.g_02144	Syaq.g_00232
OG0001715	Syah.g_01877	Syaq.g_01875
OG0001716	Syah.g_02110	Syaq.g_02409, Syaq.g_01334
OG0001729	Syah.g_00914	Syaq.g_01589
OG0001730	Syah.g_00921	Syaq.g_01591
OG0001731	Syah.g_02332	Syaq.g_01717
OG0001733	Syah.g_01514	Syaq.g_02256
OG0001734	Syah.g_02111	Syaq.g_02661
OG0001735	Syah.g_01491	Syaq.g_02236
OG0001736	Syah.g_00154	Syaq.g_00952
OG0001737	Syah.g_00108	Syaq.g_00843
OG0001738	Syah.g_00142	Syaq.g_00879
OG0001739	Syah.g_00411	Syaq.g_01192
OG0001740	Syah.g_00407	Syaq.g_01188
OG0001747	Syah.g_00044	Syaq.g_01432
OG0001748	Syah.g_00549	Syaq.g_01314
OG0001749	Syah.g_00159	Syaq.g_00959
OG0001750	Syah.g_02520	Syaq.g_01507
OG0001751	Syah.g_00902	Syaq.g_01568
OG0001752	Syah.g_02289	Syaq.g_01593
OG0001754	Syah.g_02282	Syaq.g_01598
OG0001755	Syah.g_01039	Syaq.g_01817
OG0001759	Syah.g_01167	Syaq.g_00114
OG0001760	Syah.g_01861	Syaq.g_01336
OG0001761	Syah.g_01971	Syaq.g_02021
OG0001762	Syah.g_01666	Syaq.g_02528
OG0001763	Syah.g_01653	Syaq.g_02515
OG0001764	Syah.g_01571	Syaq.g_02427
OG0001766	Syah.g_00119	Syaq.g_00854
OG0001767	Syah.g_00167	Syaq.g_00965
OG0001768	Syah.g_00606	Syaq.g_01373
OG0001770	Syah.g_01448	Syaq.g_02165
OG0001783	Syah.g_00247	Syaq.g_01025
OG0001784	Syah.g_02515	Syaq.g_01512
OG0001785	Syah.g_02281	Syaq.g_01602
OG0001786	Syah.g_02350	Syaq.g_01698
OG0001787	Syah.g_01063	Syaq.g_01837
OG0001788	Syah.g_01066	Syaq.g_01840
OG0001789	Syah.g_02198	Syaq.g_00296
OG0001790	Syah.g_02171	Syaq.g_00260
OG0001791	Syah.g_02143, Syah.g_01197	Syaq.g_00231
OG0001792	Syah.g_01398	Syaq.g_00165
OG0001794	Syah.g_01696	Syaq.g_00051
OG0001796	Syah.g_01677	Syaq.g_00071
OG0001797	Syah.g_01598	Syaq.g_02461
OG0001798	Syah.g_01956	Syaq.g_02064
OG0001799	Syah.g_01919	Syaq.g_02103
OG0001800	Syah.g_01322	Syaq.g_00346
OG0001801	Syah.g_01314	Syaq.g_00356
OG0001803	Syah.g_02226	Syaq.g_00495
OG0001804	Syah.g_00890	Syaq.g_00527
OG0001805	Syah.g_00667	Syaq.g_00719
OG0001806	Syah.g_00634	Syaq.g_00752
OG0001807	Syah.g_00170	Syaq.g_00968
OG0001808	Syah.g_00180	Syaq.g_00979
OG0001809	Syah.g_00035	Syaq.g_01562, Syaq.g_01441
OG0001810	Syah.g_00037	Syaq.g_01439
OG0001811	Syah.g_00615	Syaq.g_01381
OG0001812	Syah.g_00520	Syaq.g_01273
OG0001813	Syah.g_00467	Syaq.g_01230
OG0001814	Syah.g_00387	Syaq.g_01166
OG0001815	Syah.g_00378	Syaq.g_01155
OG0001816	Syah.g_01518	Syaq.g_02258
OG0001817	Syah.g_00428	Syaq.g_00076
OG0001837	Syah.g_00555	Syaq.g_01315
OG0001838	Syah.g_00365	Syaq.g_01142
OG0001839	Syah.g_00339	Syaq.g_01113
OG0001840	Syah.g_00317	Syaq.g_01096
OG0001841	Syah.g_00309	Syaq.g_01087
OG0001843	Syah.g_00241	Syaq.g_01019
OG0001844	Syah.g_00240	Syaq.g_01018
OG0001845	Syah.g_00239	Syaq.g_01017
OG0001847	Syah.g_00010	Syaq.g_01465
OG0001848	Syah.g_00006	Syaq.g_01469
OG0001849	Syah.g_02507	Syaq.g_01529
OG0001850	Syah.g_02498	Syaq.g_01542
OG0001851	Syah.g_02492	Syaq.g_01549
OG0001852	Syah.g_02491	Syaq.g_01550
OG0001853	Syah.g_02485	Syaq.g_01557
OG0001854	Syah.g_00907	Syaq.g_01578
OG0001856	Syah.g_02361	Syaq.g_01694
OG0001857	Syah.g_02358	Syaq.g_01697
OG0001858	Syah.g_02326	Syaq.g_01722
OG0001859	Syah.g_00977	Syaq.g_01753
OG0001860	Syah.g_00990	Syaq.g_01767
OG0001861	Syah.g_01004	Syaq.g_01779
OG0001862	Syah.g_01015	Syaq.g_01791
OG0001863	Syah.g_01020	Syaq.g_01797
OG0001864	Syah.g_01072	Syaq.g_01850
OG0001865	Syah.g_01140	Syaq.g_01980
OG0001866	Syah.g_01164	Syaq.g_02004
OG0001867	Syah.g_01973	Syaq.g_02019
OG0001868	Syah.g_02203	Syaq.g_00302
OG0001869	Syah.g_02163	Syaq.g_00255
OG0001870	Syah.g_02155	Syaq.g_00246
OG0001871	Syah.g_02149	Syaq.g_00240
OG0001872	Syah.g_01394	Syaq.g_00160
OG0001873	Syah.g_01429	Syaq.g_00207
OG0001874	Syah.g_01432	Syaq.g_00210
OG0001877	Syah.g_02002	Syaq.g_02586
OG0001878	Syah.g_01670	Syaq.g_02532
OG0001879	Syah.g_01664	Syaq.g_02525
OG0001880	Syah.g_01626	Syaq.g_02489
OG0001881	Syah.g_01625	Syaq.g_02488
OG0001882	Syah.g_01601	Syaq.g_02464
OG0001883	Syah.g_01597	Syaq.g_02455
OG0001884	Syah.g_01588	Syaq.g_01869
OG0001885	Syah.g_01576	Syaq.g_02432
OG0001886	Syah.g_01572	Syaq.g_02428
OG0001887	Syah.g_01823	Syaq.g_02279
OG0001888	Syah.g_01803	Syaq.g_02314
OG0001889	Syah.g_01763	Syaq.g_02355
OG0001890	Syah.g_02097	Syaq.g_02396
OG0001891	Syah.g_02101	Syaq.g_02402
OG0001892	Syah.g_02115	Syaq.g_02119
OG0001893	Syah.g_01955	Syaq.g_02065
OG0001894	Syah.g_01936	Syaq.g_02081
OG0001895	Syah.g_01318	Syaq.g_00351
OG0001896	Syah.g_02230	Syaq.g_00511
OG0001897	Syah.g_00868	Syaq.g_00549
OG0001898	Syah.g_00848	Syaq.g_00566
OG0001899	Syah.g_00774	Syaq.g_00619
OG0001900	Syah.g_00649	Syaq.g_00737
OG0001901	Syah.g_00648	Syaq.g_00738
OG0001902	Syah.g_00093	Syaq.g_00770
OG0001903	Syah.g_00103	Syaq.g_00779
OG0001904	Syah.g_00172	Syaq.g_00970
OG0001905	Syah.g_00182	Syaq.g_00982
OG0001906	Syah.g_00024	Syaq.g_01451
OG0001907	Syah.g_00043	Syaq.g_01433
OG0001908	Syah.g_00619	Syaq.g_01385
OG0001909	Syah.g_00608	Syaq.g_01375
OG0001910	Syah.g_00545	Syaq.g_01311
OG0001912	Syah.g_00495	Syaq.g_01252
OG0001913	Syah.g_00493	Syaq.g_01250
OG0001914	Syah.g_01442	Syaq.g_02168
OG0001915	Syah.g_00381	Syaq.g_01158
OG0001916	Syah.g_01014	Syaq.g_01790
OG0001917	Syah.g_01684	Syaq.g_00063
OG0001929	Syah.g_00302	Syaq.g_01080
OG0001932	Syah.g_00243	Syaq.g_01021
OG0001933	Syah.g_02540	Syaq.g_01484
OG0001934	Syah.g_02527	Syaq.g_01498
OG0001935	Syah.g_02489	Syaq.g_01552
OG0001937	Syah.g_02340	Syaq.g_01709
OG0001938	Syah.g_00992	Syaq.g_01769
OG0001939	Syah.g_01998	Syaq.g_02112
OG0001940	Syah.g_01127	Syaq.g_01966
OG0001941	Syah.g_02208	Syaq.g_00307
OG0001943	Syah.g_01844	Syaq.g_00230
OG0001944	Syah.g_01560	Syaq.g_02418
OG0001946	Syah.g_02003	Syaq.g_02587
OG0001948	Syah.g_01655	Syaq.g_02517
OG0001949	Syah.g_01635	Syaq.g_02498
OG0001950	Syah.g_01633	Syaq.g_02496
OG0001951	Syah.g_01624	Syaq.g_02487
OG0001952	Syah.g_01600	Syaq.g_02463
OG0001953	Syah.g_01599	Syaq.g_02462
OG0001954	Syah.g_01545	Syaq.g_02716
OG0001957	Syah.g_01950	Syaq.g_02070
OG0001958	Syah.g_01493	Syaq.g_02238
OG0001960	Syah.g_01235	Syaq.g_00437
OG0001961	Syah.g_01216	Syaq.g_00447
OG0001964	Syah.g_00704	Syaq.g_00678
OG0001966	Syah.g_00654	Syaq.g_00732
OG0001967	Syah.g_00652	Syaq.g_00734
OG0001968	Syah.g_00651	Syaq.g_00735
OG0001969	Syah.g_00125	Syaq.g_00861
OG0001970	Syah.g_00026	Syaq.g_01449
OG0001971	Syah.g_00610	Syaq.g_01377
OG0001972	Syah.g_00533	Syaq.g_01297
OG0001974	Syah.g_00515	Syaq.g_01268
OG0001975	Syah.g_01441	Syaq.g_02169
OG0001976	Syah.g_01443	Syaq.g_02167
OG0001979	Syah.g_01999	Syaq.g_02581
OG0001980	Syah.g_00844, Syah.g_01834	Syaq.g_00565
OG0001990	Syah.g_00406	Syaq.g_01187
OG0001997	Syah.g_02518	Syaq.g_01509
OG0002000	Syah.g_01041	Syaq.g_01818
OG0002007	Syah.g_02062	Syaq.g_02699
OG0002008	Syah.g_01668	Syaq.g_02530
OG0002009	Syah.g_01813	Syaq.g_02303
OG0002010	Syah.g_01261	Syaq.g_00404
OG0002011	Syah.g_00896	Syaq.g_00521, Syaq.g_01903
OG0002012	Syah.g_01562	Syaq.g_01913
OG0002013	Syah.g_00886	Syaq.g_01537
OG0002014	Syah.g_00158	Syaq.g_00947, Syaq.g_00958
OG0002015	Syah.g_00163	Syaq.g_00961
OG0002016	Syah.g_00551	Syaq.g_01317
OG0002018	Syah.g_00408	Syaq.g_01189
