Orthogroup	Syah	Praj
OG0001164	Syah.g_02376	Praj.g_01765
OG0001165	Syah.g_02381	Praj.g_01767
OG0001166	Syah.g_02410	Praj.g_01785
OG0001167	Syah.g_02259	Praj.g_01803
OG0001168	Syah.g_02261	Praj.g_01804
OG0001169	Syah.g_02263	Praj.g_01806
OG0001170	Syah.g_02265	Praj.g_01808
OG0001171	Syah.g_02276	Praj.g_01818
OG0001172	Syah.g_00692	Praj.g_01872
OG0001173	Syah.g_00693	Praj.g_01873
OG0001174	Syah.g_00701	Praj.g_01881
OG0001175	Syah.g_00702	Praj.g_01882
OG0001176	Syah.g_00738	Praj.g_01893
OG0001177	Syah.g_00736	Praj.g_01891
OG0001178	Syah.g_02390	Praj.g_01236
OG0001179	Syah.g_00767	Praj.g_01935
OG0001180	Syah.g_00792	Praj.g_01958
OG0001181	Syah.g_00796	Praj.g_01962
OG0001182	Syah.g_00805	Praj.g_01970
OG0001183	Syah.g_00810	Praj.g_01976
OG0001184	Syah.g_00192	Praj.g_01992
OG0001185	Syah.g_00244	Praj.g_02007
OG0001186	Syah.g_00294	Praj.g_02046
OG0001187	Syah.g_00289	Praj.g_02060
OG0001188	Syah.g_00299	Praj.g_02062
OG0001189	Syah.g_00316	Praj.g_02079
OG0001190	Syah.g_00512	Praj.g_02084
OG0001191	Syah.g_00491	Praj.g_02094
OG0001192	Syah.g_00485	Praj.g_02099
OG0001193	Syah.g_00456	Praj.g_02112
OG0001194	Syah.g_00454	Praj.g_02113
OG0001195	Syah.g_00453	Praj.g_02114
OG0001196	Syah.g_00390	Praj.g_02136
OG0001197	Syah.g_00388	Praj.g_02138
OG0001198	Syah.g_00376	Praj.g_02146
OG0001199	Syah.g_02488	Praj.g_00112
OG0001200	Syah.g_02490	Praj.g_00114
OG0001201	Syah.g_02538	Praj.g_00146
OG0001202	Syah.g_00594	Praj.g_00239
OG0001203	Syah.g_00909	Praj.g_00278
OG0001204	Syah.g_00676	Praj.g_00284
OG0001205	Syah.g_02222	Praj.g_00439
OG0001206	Syah.g_01208	Praj.g_00458
OG0001207	Syah.g_00987	Praj.g_00469
OG0001208	Syah.g_00999	Praj.g_00475
OG0001209	Syah.g_01067	Praj.g_00526
OG0001210	Syah.g_01074	Praj.g_00531
OG0001211	Syah.g_01092	Praj.g_00541
OG0001212	Syah.g_01150	Praj.g_00583
OG0001213	Syah.g_01946	Praj.g_00617
OG0001214	Syah.g_01933	Praj.g_00625
OG0001215	Syah.g_01996	Praj.g_00683
OG0001216	Syah.g_01727	Praj.g_00700
OG0001217	Syah.g_01869	Praj.g_00091
OG0001218	Syah.g_01244	Praj.g_00740
OG0001219	Syah.g_01578	Praj.g_00915
OG0001220	Syah.g_02113	Praj.g_00825
OG0001221	Syah.g_01816	Praj.g_00899
OG0001223	Syah.g_01654	Praj.g_00964
OG0001224	Syah.g_02034	Praj.g_01020
OG0001225	Syah.g_02032	Praj.g_01022
OG0001227	Syah.g_00472	Praj.g_01045
OG0001228	Syah.g_02228	Praj.g_01411
OG0001229	Syah.g_02009	Praj.g_01160
OG0001230	Syah.g_01302	Praj.g_01623
OG0001231	Syah.g_00356	Praj.g_00744
OG0001232	Syah.g_02422	Praj.g_01789
OG0001233	Syah.g_02266	Praj.g_01809
OG0001234	Syah.g_00706	Praj.g_01884
OG0001236	Syah.g_00189	Praj.g_01989
OG0001237	Syah.g_00201	Praj.g_01993
OG0001238	Syah.g_00490	Praj.g_02095
OG0001240	Syah.g_02523	Praj.g_00131
OG0001241	Syah.g_02532	Praj.g_00140
OG0001242	Syah.g_00011	Praj.g_00159
OG0001243	Syah.g_00017	Praj.g_00166
OG0001244	Syah.g_00049	Praj.g_00182
OG0001245	Syah.g_01848	Praj.g_01244
OG0001246	Syah.g_01025	Praj.g_00496
OG0001247	Syah.g_01741	Praj.g_00676
OG0001248	Syah.g_01744	Praj.g_00678
OG0001249	Syah.g_00849	Praj.g_00373
OG0001251	Syah.g_00448	Praj.g_01858
OG0001252	Syah.g_02041	Praj.g_01015
OG0001253	Syah.g_01849	Praj.g_01728
OG0001254	Syah.g_01438	Praj.g_01834
OG0001255	Syah.g_00919	Praj.g_01477
OG0001256	Syah.g_02369	Praj.g_01719
OG0001257	Syah.g_01237	Praj.g_01724
OG0001259	Syah.g_02264	Praj.g_01807
OG0001260	Syah.g_02286	Praj.g_01824
OG0001262	Syah.g_00314	Praj.g_02077
OG0001263	Syah.g_00020	Praj.g_00169
OG0001269	Syah.g_00916	Praj.g_00824
OG0001273	Syah.g_01940	Praj.g_00619
OG0001277	Syah.g_00404	Praj.g_02123
OG0001279	Syah.g_01323	Praj.g_01155
OG0001280	Syah.g_02197	Praj.g_01527
OG0001281	Syah.g_02207	Praj.g_01533
OG0001282	Syah.g_00985	Praj.g_01576
OG0001283	Syah.g_00395	Praj.g_02132
OG0001284	Syah.g_02348	Praj.g_01705
OG0001286	Syah.g_00790	Praj.g_01956
OG0001287	Syah.g_00252	Praj.g_02014
OG0001288	Syah.g_00266	Praj.g_02025
OG0001289	Syah.g_02508	Praj.g_00125
OG0001294	Syah.g_01507	Praj.g_01497, Praj.g_01564
OG0001295	Syah.g_01076	Praj.g_01485
OG0001296	Syah.g_01030	Praj.g_00501
OG0001297	Syah.g_01034	Praj.g_00506
OG0001299	Syah.g_01501	Praj.g_00655
OG0001300	Syah.g_02005	Praj.g_00687
OG0001301	Syah.g_02018	Praj.g_00689
OG0001302	Syah.g_01901	Praj.g_00913
OG0001303	Syah.g_01580	Praj.g_01344
OG0001304	Syah.g_01698	Praj.g_01006
OG0001305	Syah.g_02024	Praj.g_00842
OG0001306	Syah.g_02179	Praj.g_01475
OG0001307	Syah.g_00724	Praj.g_01547
OG0001309	Syah.g_01040	Praj.g_00510
OG0001310	Syah.g_02402	Praj.g_01779
OG0001311	Syah.g_01687	Praj.g_00998
OG0001312	Syah.g_01590	Praj.g_00924
OG0001315	Syah.g_00808	Praj.g_01974
OG0001316	Syah.g_00039	Praj.g_00180
OG0001317	Syah.g_00905	Praj.g_00274
OG0001318	Syah.g_00658	Praj.g_00295
OG0001321	Syah.g_02216	Praj.g_00445
OG0001322	Syah.g_02215	Praj.g_00446
OG0001324	Syah.g_02006	Praj.g_00688
OG0001325	Syah.g_01723	Praj.g_00703
OG0001326	Syah.g_00443	Praj.g_01850
OG0001327	Syah.g_01519	Praj.g_00876
OG0001328	Syah.g_01822	Praj.g_00895
OG0001329	Syah.g_01906	Praj.g_01727
OG0001330	Syah.g_02190	Praj.g_01521
OG0001332	Syah.g_02308	Praj.g_01677
OG0001334	Syah.g_00818	Praj.g_01979
OG0001335	Syah.g_00819	Praj.g_01980
OG0001336	Syah.g_00394	Praj.g_02133
OG0001337	Syah.g_00815, Syah.g_00837	Praj.g_00367
OG0001340	Syah.g_00838	Praj.g_00368
OG0001341	Syah.g_02011	Praj.g_00069
OG0001343	Syah.g_00450	Praj.g_00867
OG0001344	Syah.g_02153	Praj.g_01457
OG0001345	Syah.g_02124	Praj.g_01441
OG0001346	Syah.g_02200	Praj.g_01529
OG0001348	Syah.g_02073	Praj.g_01082
OG0001352	Syah.g_01058	Praj.g_00672
OG0001354	Syah.g_01641	Praj.g_00956
OG0001355	Syah.g_01077	Praj.g_01726
OG0001357	Syah.g_00935	Praj.g_01222
OG0001358	Syah.g_01963	Praj.g_00608
OG0001359	Syah.g_00451	Praj.g_00868
OG0001360	Syah.g_02122	Praj.g_01439
OG0001362	Syah.g_01275	Praj.g_01646
OG0001363	Syah.g_01273	Praj.g_00454
OG0001368	Syah.g_00677	Praj.g_01171, Praj.g_01152
OG0001370	Syah.g_01732, Syah.g_00429	Praj.g_01193
OG0001372	Syah.g_01055	Praj.g_00042
OG0001373	Syah.g_00444	Praj.g_01849
OG0001374	Syah.g_00436	Praj.g_01857
OG0001375	Syah.g_00449	Praj.g_00866
OG0001376	Syah.g_00483	Praj.g_00854
OG0001377	Syah.g_00484	Praj.g_00855
OG0001378	Syah.g_02239	Praj.g_00428
OG0001381	Syah.g_00717	Praj.g_01573
OG0001385	Syah.g_00447	Praj.g_01846
OG0001386	Syah.g_00446	Praj.g_01847
OG0001387	Syah.g_00445	Praj.g_01848
OG0001388	Syah.g_00442	Praj.g_01851
OG0001389	Syah.g_00441	Praj.g_01852
OG0001390	Syah.g_00440	Praj.g_01853
OG0001391	Syah.g_00439	Praj.g_01854
OG0001392	Syah.g_00438	Praj.g_01855
OG0001393	Syah.g_00437	Praj.g_01856
OG0001394	Syah.g_01810	Praj.g_00903
OG0001395	Syah.g_01705	Praj.g_01009
OG0001396	Syah.g_00286, Syah.g_00149	Praj.g_02040
OG0001397	Syah.g_01274	Praj.g_01647
OG0001398	Syah.g_01563	Praj.g_00717
OG0001401	Syah.g_02084	Praj.g_00807
OG0001402	Syah.g_01958	Praj.g_00612
OG0001403	Syah.g_00341	Praj.g_00030
OG0001404	Syah.g_02482	Praj.g_00106
OG0001405	Syah.g_00821	Praj.g_00361
OG0001406	Syah.g_00482	Praj.g_00853
OG0001407	Syah.g_01059	Praj.g_00858
OG0001408	Syah.g_01378	Praj.g_00082
OG0001410	Syah.g_00725	Praj.g_01548
OG0001413	Syah.g_01894	Praj.g_00745
OG0001414	Syah.g_00718	Praj.g_00268
OG0001417	Syah.g_01640	Praj.g_01496
OG0001419	Syah.g_01060	Praj.g_00736
OG0001420	Syah.g_01053	Praj.g_01142
OG0001421	Syah.g_01851	Praj.g_01720
OG0001423	Syah.g_00965	Praj.g_01598
OG0001425	Syah.g_00486	Praj.g_02098
OG0001430	Syah.g_00518	Praj.g_00856
OG0001432	Syah.g_01348	Praj.g_00988
OG0001433	Syah.g_01513	Praj.g_01118
OG0001434	Syah.g_01805	Praj.g_00908
OG0001435	Syah.g_01525	Praj.g_00883
OG0001439	Syah.g_00128	Praj.g_00342
OG0001442	Syah.g_01795	Praj.g_01612
OG0001443	Syah.g_00478	Praj.g_01841
OG0001446	Syah.g_01731	Praj.g_00117
OG0001447	Syah.g_00018	Praj.g_00167
OG0001454	Syah.g_01888	Praj.g_01237
OG0001456	Syah.g_00434	Praj.g_01503
OG0001457	Syah.g_00433	Praj.g_01502
OG0001458	Syah.g_00432	Praj.g_01501
OG0001459	Syah.g_01456	Praj.g_01123
OG0001460	Syah.g_01512	Praj.g_01117
OG0001461	Syah.g_00711	Praj.g_01381
OG0001468	Syah.g_01899	Praj.g_00865
OG0001470	Syah.g_02242	Praj.g_02057
OG0001471	Syah.g_00123	Praj.g_01498
OG0001473	Syah.g_01903	Praj.g_01560
OG0001474	Syah.g_00865	Praj.g_00385
OG0001475	Syah.g_02244	Praj.g_02052
OG0001476	Syah.g_02145	Praj.g_01454
OG0001477	Syah.g_02015	Praj.g_01370
OG0001480	Syah.g_02114	Praj.g_01173
OG0001481	Syah.g_01703	Praj.g_01031
OG0001482	Syah.g_01650	Praj.g_01044
OG0001484	Syah.g_00435	Praj.g_01206
OG0001487	Syah.g_01245	Praj.g_01670
OG0001488	Syah.g_02136	Praj.g_01448
OG0001489	Syah.g_00801	Praj.g_01967
OG0001495	Syah.g_00735	Praj.g_01890
OG0001496	Syah.g_02013	Praj.g_01368
OG0001497	Syah.g_02014	Praj.g_01369
OG0001498	Syah.g_00889	Praj.g_00404
OG0001499	Syah.g_01463, Syah.g_01462	Praj.g_00093
OG0001504	Syah.g_01455	Praj.g_01124
OG0001507	Syah.g_02464	Praj.g_01140
OG0001508	Syah.g_02241	Praj.g_02053
OG0001510	Syah.g_00256	Praj.g_02018
OG0001511	Syah.g_02546	Praj.g_00150
OG0001512	Syah.g_00910	Praj.g_01746
OG0001513	Syah.g_00200	Praj.g_00041
OG0001514	Syah.g_02012	Praj.g_01367
OG0001515	Syah.g_02001	Praj.g_00685
OG0001516	Syah.g_01498	Praj.g_00652
OG0001517	Syah.g_00859	Praj.g_00381
OG0001518	Syah.g_00488	Praj.g_02097
OG0001519	Syah.g_00476	Praj.g_02102
OG0001522	Syah.g_02080	Praj.g_00803
OG0001528	Syah.g_02243	Praj.g_02056
OG0001529	Syah.g_00328	Praj.g_00045
OG0001530	Syah.g_02544	Praj.g_00149
OG0001531	Syah.g_00911	Praj.g_00279
OG0001532	Syah.g_01420	Praj.g_01431
OG0001534	Syah.g_01699	Praj.g_01007
OG0001535	Syah.g_01683	Praj.g_00996
OG0001536	Syah.g_01617	Praj.g_00942
OG0001537	Syah.g_01815	Praj.g_00900
OG0001538	Syah.g_01774	Praj.g_00774
OG0001539	Syah.g_01521	Praj.g_00878
OG0001540	Syah.g_00022	Praj.g_00171
OG0001541	Syah.g_00621	Praj.g_00219
OG0001542	Syah.g_00612	Praj.g_00225
OG0001543	Syah.g_00568	Praj.g_00850
OG0001544	Syah.g_00477	Praj.g_02101
OG0001545	Syah.g_00405	Praj.g_02122
OG0001548	Syah.g_01882	Praj.g_01061
OG0001549	Syah.g_02121	Praj.g_00834
OG0001551	Syah.g_02068	Praj.g_01843
OG0001557	Syah.g_01809	Praj.g_00904
OG0001559	Syah.g_02543	Praj.g_00148
OG0001560	Syah.g_02531	Praj.g_00138
OG0001561	Syah.g_01689	Praj.g_01000
OG0001562	Syah.g_01675	Praj.g_00990
OG0001563	Syah.g_00784	Praj.g_01951
OG0001570	Syah.g_01553	Praj.g_01284
OG0001575	Syah.g_01110	Praj.g_00556
OG0001576	Syah.g_01172	Praj.g_01541
OG0001577	Syah.g_02162	Praj.g_01465
OG0001578	Syah.g_01445, Syah.g_01885, Syah.g_01371	Praj.g_01362
OG0001579	Syah.g_00824, Syah.g_00828	Praj.g_00365
OG0001582	Syah.g_02442	Praj.g_01494
OG0001589	Syah.g_02269	Praj.g_01811
OG0001591	Syah.g_01509	Praj.g_00662
OG0001623	Syah.g_00842	Praj.g_00369
OG0001633	Syah.g_01551	Praj.g_01866
OG0001634	Syah.g_01504	Praj.g_00658
OG0001644	Syah.g_01709	Praj.g_00713
OG0001656	Syah.g_00827	Praj.g_00364
OG0001659	Syah.g_01424	Praj.g_01435
OG0001666	Syah.g_01450	Praj.g_01122
OG0001667	Syah.g_02458	Praj.g_01164
OG0001673	Syah.g_01195, Syah.g_00903	Praj.g_00272
OG0001676	Syah.g_00826	Praj.g_00366
OG0001691	Syah.g_01965	Praj.g_01010
OG0001692	Syah.g_01297	Praj.g_01627
OG0001694	Syah.g_00622	Praj.g_00317
OG0001695	Syah.g_00409	Praj.g_02118
OG0001703	Syah.g_00988	Praj.g_00470
OG0001713	Syah.g_02144	Praj.g_01088
OG0001715	Syah.g_01877	Praj.g_01177
OG0001718	Syah.g_02043	Praj.g_01095
OG0001733	Syah.g_01514	Praj.g_01107
OG0001738	Syah.g_00142	Praj.g_00355
OG0001739	Syah.g_00411	Praj.g_02117
OG0001740	Syah.g_00407	Praj.g_02121
OG0001769	Syah.g_01915	Praj.g_01387
OG0001810	Syah.g_00037	Praj.g_00694
OG0001816	Syah.g_01518	Praj.g_00875
OG0001835	Syah.g_01363	Praj.g_01373
OG0001907	Syah.g_00043	Praj.g_00181
OG0001915	Syah.g_00381	Praj.g_02140
OG0001916	Syah.g_01014	Praj.g_00488
OG0001954	Syah.g_01545	Praj.g_01167
OG0001978	Syah.g_00281	Praj.g_00039, Praj.g_01754, Praj.g_01901, Praj.g_00421
OG0001990	Syah.g_00406	Praj.g_00066
OG0002018	Syah.g_00408	Praj.g_02120
OG0002380	Syah.g_02298	Praj.g_01376
OG0002507	Syah.g_02050	Praj.g_01343, Praj.g_00980
OG0003233	Syah.g_01200	Praj.g_01751
