Orthogroup	Syah	Praf
OG0001171	Syah.g_02276	Praf.g_00421
OG0001172	Syah.g_00692	Praf.g_02197
OG0001173	Syah.g_00693	Praf.g_02196
OG0001174	Syah.g_00701	Praf.g_02188
OG0001175	Syah.g_00702	Praf.g_02187
OG0001176	Syah.g_00738	Praf.g_02171
OG0001177	Syah.g_00736	Praf.g_02173
OG0001178	Syah.g_02390	Praf.g_00474
OG0001179	Syah.g_00767	Praf.g_02137
OG0001180	Syah.g_00792	Praf.g_02109
OG0001181	Syah.g_00796	Praf.g_02105
OG0001182	Syah.g_00805	Praf.g_02096
OG0001183	Syah.g_00810	Praf.g_02081
OG0001184	Syah.g_00192	Praf.g_02391
OG0001185	Syah.g_00244	Praf.g_00184
OG0001186	Syah.g_00294	Praf.g_00091
OG0001187	Syah.g_00289	Praf.g_00088
OG0001188	Syah.g_00299	Praf.g_00083
OG0001189	Syah.g_00316	Praf.g_00058
OG0001190	Syah.g_00512	Praf.g_02656
OG0001191	Syah.g_00491	Praf.g_02669
OG0001192	Syah.g_00485	Praf.g_02674
OG0001193	Syah.g_00456	Praf.g_02724
OG0001194	Syah.g_00454	Praf.g_02728
OG0001195	Syah.g_00453	Praf.g_02729
OG0001196	Syah.g_00390	Praf.g_02766
OG0001197	Syah.g_00388	Praf.g_02768
OG0001198	Syah.g_00376	Praf.g_02780
OG0001199	Syah.g_02488	Praf.g_00315
OG0001200	Syah.g_02490	Praf.g_00313
OG0001201	Syah.g_02538	Praf.g_00243
OG0001203	Syah.g_00909	Praf.g_00387
OG0001204	Syah.g_00676	Praf.g_02206
OG0001205	Syah.g_02222	Praf.g_01979
OG0001206	Syah.g_01208	Praf.g_01941
OG0001207	Syah.g_00987	Praf.g_00586
OG0001208	Syah.g_00999	Praf.g_00597
OG0001209	Syah.g_01067	Praf.g_00663
OG0001210	Syah.g_01074	Praf.g_00673
OG0001211	Syah.g_01092	Praf.g_00690
OG0001212	Syah.g_01150	Praf.g_00750
OG0001213	Syah.g_01946	Praf.g_01684
OG0001214	Syah.g_01933	Praf.g_01694
OG0001215	Syah.g_01996	Praf.g_01220
OG0001216	Syah.g_01727	Praf.g_01304
OG0001217	Syah.g_01869	Praf.g_00710
OG0001218	Syah.g_01244	Praf.g_01853
OG0001219	Syah.g_01578	Praf.g_01432
OG0001220	Syah.g_02113	Praf.g_01619
OG0001221	Syah.g_01816	Praf.g_01480
OG0001223	Syah.g_01654	Praf.g_01364
OG0001224	Syah.g_02034	Praf.g_01278
OG0001225	Syah.g_02032	Praf.g_01276
OG0001226	Syah.g_01887	Praf.g_00991
OG0001227	Syah.g_00472	Praf.g_00558
OG0001228	Syah.g_02228	Praf.g_00899
OG0001229	Syah.g_02009	Praf.g_00494
OG0001230	Syah.g_01302	Praf.g_01784
OG0001231	Syah.g_00356	Praf.g_00017
OG0001232	Syah.g_02422	Praf.g_00454
OG0001233	Syah.g_02266	Praf.g_00430
OG0001234	Syah.g_00706	Praf.g_02184
OG0001236	Syah.g_00189	Praf.g_02387
OG0001237	Syah.g_00201	Praf.g_02392
OG0001238	Syah.g_00490	Praf.g_02670
OG0001240	Syah.g_02523	Praf.g_00260
OG0001241	Syah.g_02532	Praf.g_00250
OG0001243	Syah.g_00017	Praf.g_02402
OG0001244	Syah.g_00049	Praf.g_02429
OG0001245	Syah.g_01848	Praf.g_01003
OG0001246	Syah.g_01025	Praf.g_00624
OG0001247	Syah.g_01741	Praf.g_01572
OG0001248	Syah.g_01744	Praf.g_01210
OG0001249	Syah.g_00849	Praf.g_02063
OG0001250	Syah.g_02090	Praf.g_01598
OG0001252	Syah.g_02041	Praf.g_01284
OG0001253	Syah.g_01849	Praf.g_01008
OG0001254	Syah.g_01438	Praf.g_02691
OG0001255	Syah.g_00919	Praf.g_01134
OG0001256	Syah.g_02369	Praf.g_00497
OG0001258	Syah.g_02379	Praf.g_00486
OG0001259	Syah.g_02264	Praf.g_00432
OG0001260	Syah.g_02286	Praf.g_00403
OG0001262	Syah.g_00314	Praf.g_00061
OG0001263	Syah.g_00020	Praf.g_02404
OG0001265	Syah.g_00009	Praf.g_00217
OG0001266	Syah.g_00590	Praf.g_02522
OG0001267	Syah.g_00624	Praf.g_02279
OG0001268	Syah.g_00864	Praf.g_02048
OG0001269	Syah.g_00916	Praf.g_01616
OG0001270	Syah.g_02238	Praf.g_01991
OG0001271	Syah.g_01218	Praf.g_01910
OG0001272	Syah.g_01003	Praf.g_00601
OG0001273	Syah.g_01940	Praf.g_01687
OG0001274	Syah.g_00537	Praf.g_02550
OG0001275	Syah.g_01669	Praf.g_01351
OG0001276	Syah.g_01685	Praf.g_01334
OG0001277	Syah.g_00404	Praf.g_02752
OG0001278	Syah.g_01390	Praf.g_00893
OG0001279	Syah.g_01323	Praf.g_01769
OG0001280	Syah.g_02197	Praf.g_00798
OG0001281	Syah.g_02207	Praf.g_00789
OG0001283	Syah.g_00395	Praf.g_02762
OG0001286	Syah.g_00790	Praf.g_02111
OG0001287	Syah.g_00252	Praf.g_00176
OG0001288	Syah.g_00266	Praf.g_00158
OG0001291	Syah.g_00032	Praf.g_02414
OG0001292	Syah.g_00671	Praf.g_02211
OG0001293	Syah.g_00650	Praf.g_02252
OG0001294	Syah.g_01507	Praf.g_01750
OG0001295	Syah.g_01076	Praf.g_00676
OG0001298	Syah.g_01128	Praf.g_00722
OG0001300	Syah.g_02005	Praf.g_01206
OG0001301	Syah.g_02018	Praf.g_01122
OG0001302	Syah.g_01901	Praf.g_00360
OG0001303	Syah.g_01580	Praf.g_01431
OG0001307	Syah.g_00724	Praf.g_01893
OG0001309	Syah.g_01040	Praf.g_00639
OG0001310	Syah.g_02402	Praf.g_00465
OG0001311	Syah.g_01687	Praf.g_01332
OG0001312	Syah.g_01590	Praf.g_01421
OG0001313	Syah.g_00564	Praf.g_01931, Praf.g_01933
OG0001316	Syah.g_00039	Praf.g_02421
OG0001319	Syah.g_00635	Praf.g_02269
OG0001321	Syah.g_02216	Praf.g_01961
OG0001322	Syah.g_02215	Praf.g_01960
OG0001323	Syah.g_01043	Praf.g_00642
OG0001324	Syah.g_02006	Praf.g_01205
OG0001326	Syah.g_00443	Praf.g_02735
OG0001327	Syah.g_01519	Praf.g_01640
OG0001328	Syah.g_01822	Praf.g_01473
OG0001329	Syah.g_01906	Praf.g_00960
OG0001330	Syah.g_02190	Praf.g_00805
OG0001332	Syah.g_02308	Praf.g_00554
OG0001333	Syah.g_02260	Praf.g_00436
OG0001334	Syah.g_00818	Praf.g_02077
OG0001335	Syah.g_00819	Praf.g_02076
OG0001336	Syah.g_00394	Praf.g_02763
OG0001337	Syah.g_00815, Syah.g_00837	Praf.g_02067
OG0001340	Syah.g_00838	Praf.g_02066
OG0001341	Syah.g_02011	Praf.g_01580
OG0001344	Syah.g_02153	Praf.g_00859
OG0001347	Syah.g_00284	Praf.g_00130
OG0001348	Syah.g_02073	Praf.g_02569
OG0001352	Syah.g_01058	Praf.g_01127
OG0001353	Syah.g_02079	Praf.g_01589, Praf.g_01588
OG0001354	Syah.g_01641	Praf.g_01375
OG0001355	Syah.g_01077	Praf.g_01484
OG0001358	Syah.g_01963	Praf.g_01665
OG0001360	Syah.g_02122	Praf.g_00936
OG0001361	Syah.g_02127	Praf.g_00883
OG0001362	Syah.g_01275	Praf.g_01818
OG0001363	Syah.g_01273	Praf.g_01820
OG0001366	Syah.g_02413	Praf.g_00456
OG0001370	Syah.g_01732, Syah.g_00429	Praf.g_01578
OG0001372	Syah.g_01055	Praf.g_00348
OG0001373	Syah.g_00444	Praf.g_02734
OG0001374	Syah.g_00436	Praf.g_02742
OG0001376	Syah.g_00483	Praf.g_02677
OG0001377	Syah.g_00484	Praf.g_02676
OG0001378	Syah.g_02239	Praf.g_01997
OG0001379	Syah.g_02192	Praf.g_00803
OG0001381	Syah.g_00717	Praf.g_01294
OG0001382	Syah.g_00258	Praf.g_01298
OG0001385	Syah.g_00447	Praf.g_02731
OG0001386	Syah.g_00446	Praf.g_02732
OG0001387	Syah.g_00445	Praf.g_02733
OG0001388	Syah.g_00442	Praf.g_02736
OG0001389	Syah.g_00441	Praf.g_02737
OG0001390	Syah.g_00440	Praf.g_02738
OG0001391	Syah.g_00439	Praf.g_02739
OG0001392	Syah.g_00438	Praf.g_02740
OG0001393	Syah.g_00437	Praf.g_02741
OG0001394	Syah.g_01810	Praf.g_01496
OG0001395	Syah.g_01705	Praf.g_01321
OG0001396	Syah.g_00286	Praf.g_00132
OG0001396	Syah.g_00149	Praf.g_00084
OG0001397	Syah.g_01274	Praf.g_01819
OG0001398	Syah.g_01563	Praf.g_01004
OG0001400	Syah.g_00045	Praf.g_02427, Praf.g_02594
OG0001401	Syah.g_02084	Praf.g_01593
OG0001402	Syah.g_01958	Praf.g_01670
OG0001403	Syah.g_00341	Praf.g_00036
OG0001405	Syah.g_00821	Praf.g_02074
OG0001406	Syah.g_00482	Praf.g_02678
OG0001410	Syah.g_00725	Praf.g_01894
OG0001414	Syah.g_00718	Praf.g_00374
OG0001416	Syah.g_02204	Praf.g_00792
OG0001423	Syah.g_00965	Praf.g_00331
OG0001425	Syah.g_00486	Praf.g_02673
OG0001433	Syah.g_01513	Praf.g_01027
OG0001434	Syah.g_01805	Praf.g_01500
OG0001435	Syah.g_01525	Praf.g_01457
OG0001436	Syah.g_00168	Praf.g_02363
OG0001436	Syah.g_00169	Praf.g_02364
OG0001438	Syah.g_00102	Praf.g_02294
OG0001442	Syah.g_01795	Praf.g_01504
OG0001443	Syah.g_00478	Praf.g_00493
OG0001444	Syah.g_02519	Praf.g_00266
OG0001446	Syah.g_01731	Praf.g_00962
OG0001449	Syah.g_00679	Praf.g_00353
OG0001452	Syah.g_00663	Praf.g_00953
OG0001460	Syah.g_01512	Praf.g_01028
OG0001461	Syah.g_00711	Praf.g_01953
OG0001462	Syah.g_00335	Praf.g_00043
OG0001470	Syah.g_02242	Praf.g_00094
OG0001475	Syah.g_02244	Praf.g_00118
OG0001476	Syah.g_02145	Praf.g_00865
OG0001477	Syah.g_02015	Praf.g_01119
OG0001479	Syah.g_00862	Praf.g_02050
OG0001484	Syah.g_00435	Praf.g_01297
OG0001487	Syah.g_01245	Praf.g_01852
OG0001488	Syah.g_02136	Praf.g_00876
OG0001489	Syah.g_00801	Praf.g_02100
OG0001494	Syah.g_00325	Praf.g_00110
OG0001495	Syah.g_00735	Praf.g_02174
OG0001496	Syah.g_02013	Praf.g_01115
OG0001497	Syah.g_02014	Praf.g_01118
OG0001498	Syah.g_00889	Praf.g_02014
OG0001508	Syah.g_02241	Praf.g_00093
OG0001509	Syah.g_00282	Praf.g_00126
OG0001509	Syah.g_00148	Praf.g_00127
OG0001510	Syah.g_00256	Praf.g_00172
OG0001511	Syah.g_02546	Praf.g_00232
OG0001512	Syah.g_00910	Praf.g_00389
OG0001513	Syah.g_00200	Praf.g_01976
OG0001514	Syah.g_02012	Praf.g_01114
OG0001515	Syah.g_02001	Praf.g_01214
OG0001516	Syah.g_01498	Praf.g_01740
OG0001517	Syah.g_00859	Praf.g_02053
OG0001518	Syah.g_00488	Praf.g_02672
OG0001519	Syah.g_00476	Praf.g_02682
OG0001522	Syah.g_02080	Praf.g_02169
OG0001527	Syah.g_01107	Praf.g_00704
OG0001528	Syah.g_02243	Praf.g_00096
OG0001529	Syah.g_00328	Praf.g_00051
OG0001530	Syah.g_02544	Praf.g_00238
OG0001531	Syah.g_00911	Praf.g_00390
OG0001532	Syah.g_01420	Praf.g_00924
OG0001533	Syah.g_01174	Praf.g_01998
OG0001534	Syah.g_01699	Praf.g_01324
OG0001535	Syah.g_01683	Praf.g_01336
OG0001536	Syah.g_01617	Praf.g_01396
OG0001537	Syah.g_01815	Praf.g_01488
OG0001538	Syah.g_01774	Praf.g_01535
OG0001539	Syah.g_01521	Praf.g_01637
OG0001540	Syah.g_00022	Praf.g_02406
OG0001541	Syah.g_00621	Praf.g_02478
OG0001542	Syah.g_00612	Praf.g_02496
OG0001543	Syah.g_00568	Praf.g_02571
OG0001544	Syah.g_00477	Praf.g_02681
OG0001545	Syah.g_00405	Praf.g_02751
OG0001558	Syah.g_00562	Praf.g_00020
OG0001559	Syah.g_02543	Praf.g_00239
OG0001560	Syah.g_02531	Praf.g_00252
OG0001561	Syah.g_01689	Praf.g_01330
OG0001562	Syah.g_01675	Praf.g_01344
OG0001563	Syah.g_00784	Praf.g_02120
OG0001572	Syah.g_01333	Praf.g_01094
OG0001574	Syah.g_01105	Praf.g_00702
OG0001575	Syah.g_01110	Praf.g_00707
OG0001576	Syah.g_01172	Praf.g_00778
OG0001577	Syah.g_02162	Praf.g_00835
OG0001578	Syah.g_01445	Praf.g_01053
OG0001579	Syah.g_00824, Syah.g_00828	Praf.g_02070
OG0001580	Syah.g_00523, Syah.g_00522	Praf.g_02612
OG0001585	Syah.g_01840	Praf.g_01193
OG0001586	Syah.g_00218	Praf.g_00115
OG0001588	Syah.g_00177	Praf.g_02371
OG0001589	Syah.g_02269	Praf.g_00428
OG0001590	Syah.g_01941	Praf.g_01617
OG0001591	Syah.g_01509	Praf.g_01642
OG0001592	Syah.g_00521	Praf.g_02613
OG0001614	Syah.g_00242	Praf.g_00186
OG0001615	Syah.g_02103, Syah.g_01081	Praf.g_00682
OG0001616	Syah.g_01430	Praf.g_00915
OG0001617	Syah.g_02008	Praf.g_01199
OG0001618	Syah.g_01717	Praf.g_01312
OG0001619	Syah.g_01607	Praf.g_01406
OG0001620	Syah.g_00871	Praf.g_02040
OG0001621	Syah.g_00662	Praf.g_02241
OG0001622	Syah.g_00396	Praf.g_02761
OG0001634	Syah.g_01504	Praf.g_01746
OG0001635	Syah.g_00270	Praf.g_00968
OG0001636	Syah.g_00336	Praf.g_00042
OG0001637	Syah.g_02280	Praf.g_00413
OG0001638	Syah.g_02399	Praf.g_00467
OG0001639	Syah.g_02312	Praf.g_00541
OG0001640	Syah.g_02060	Praf.g_01288
OG0001641	Syah.g_01660	Praf.g_01361
OG0001643	Syah.g_01930	Praf.g_01697
OG0001652	Syah.g_00560	Praf.g_00018
OG0001653	Syah.g_02522	Praf.g_00263
OG0001654	Syah.g_02310	Praf.g_00543
OG0001655	Syah.g_02446	Praf.g_02006, Praf.g_02586
OG0001656	Syah.g_00827	Praf.g_02071
OG0001657	Syah.g_00063	Praf.g_02443
OG0001658	Syah.g_00513	Praf.g_02655
OG0001671	Syah.g_00550	Praf.g_02564
OG0001672	Syah.g_02497, Syah.g_02496	Praf.g_00307
OG0001673	Syah.g_00903	Praf.g_00377
OG0001674	Syah.g_01308	Praf.g_00409
OG0001674	Syah.g_01309	Praf.g_00408
OG0001675	Syah.g_01673	Praf.g_01347, Praf.g_01345
OG0001676	Syah.g_00826	Praf.g_02068
OG0001677	Syah.g_00811	Praf.g_02080
OG0001678	Syah.g_00691	Praf.g_02198
OG0001691	Syah.g_01965	Praf.g_01446
OG0001692	Syah.g_01297	Praf.g_01789
OG0001693	Syah.g_02029	Praf.g_02009
OG0001694	Syah.g_00622	Praf.g_02281
OG0001695	Syah.g_00409	Praf.g_02747
OG0001702	Syah.g_02513	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syah.g_00988	Praf.g_00587
OG0001712	Syah.g_01847	Praf.g_01581
OG0001714	Syah.g_00276	Praf.g_00135
OG0001715	Syah.g_01877	Praf.g_01024
OG0001716	Syah.g_02110	Praf.g_01611
OG0001728	Syah.g_02475	Praf.g_00095
OG0001729	Syah.g_00914	Praf.g_00395
OG0001730	Syah.g_00921	Praf.g_00397
OG0001731	Syah.g_02332	Praf.g_00527
OG0001733	Syah.g_01514	Praf.g_01029
OG0001734	Syah.g_02111	Praf.g_01613
OG0001735	Syah.g_01491	Praf.g_01732
OG0001736	Syah.g_00154	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348
OG0001737	Syah.g_00108	Praf.g_02299
OG0001738	Syah.g_00142	Praf.g_02334
OG0001739	Syah.g_00411	Praf.g_02744
OG0001740	Syah.g_00407	Praf.g_02750
OG0001747	Syah.g_00044	Praf.g_02425
OG0001748	Syah.g_00549	Praf.g_02562
OG0001749	Syah.g_00159	Praf.g_02353
OG0001750	Syah.g_02520	Praf.g_00265
OG0001751	Syah.g_00902	Praf.g_00376
OG0001752	Syah.g_02289	Praf.g_00401
OG0001754	Syah.g_02282	Praf.g_00410
OG0001755	Syah.g_01039	Praf.g_00638
OG0001756	Syah.g_00479	Praf.g_00780
OG0001758	Syah.g_01464	Praf.g_01061
OG0001759	Syah.g_01167	Praf.g_01169
OG0001761	Syah.g_01971	Praf.g_01255
OG0001762	Syah.g_01666	Praf.g_01354
OG0001763	Syah.g_01653	Praf.g_01365
OG0001764	Syah.g_01571	Praf.g_01439
OG0001766	Syah.g_00119	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syah.g_00167	Praf.g_02362
OG0001768	Syah.g_00606	Praf.g_02503
OG0001783	Syah.g_00247	Praf.g_00181
OG0001784	Syah.g_02515	Praf.g_00277, Praf.g_00270
OG0001785	Syah.g_02281	Praf.g_00411
OG0001786	Syah.g_02350	Praf.g_00510
OG0001787	Syah.g_01063	Praf.g_00659
OG0001788	Syah.g_01066	Praf.g_00662
OG0001789	Syah.g_02198	Praf.g_00797
OG0001790	Syah.g_02171	Praf.g_00828
OG0001791	Syah.g_02143, Syah.g_01197	Praf.g_00867
OG0001792	Syah.g_01398	Praf.g_00903
OG0001794	Syah.g_01696	Praf.g_01071
OG0001795	Syah.g_01461	Praf.g_01144
OG0001796	Syah.g_01677	Praf.g_01342
OG0001797	Syah.g_01598	Praf.g_01413
OG0001798	Syah.g_01956	Praf.g_01672
OG0001799	Syah.g_01919	Praf.g_01715
OG0001800	Syah.g_01322	Praf.g_01771
OG0001801	Syah.g_01314	Praf.g_01780
OG0001803	Syah.g_02226	Praf.g_01983
OG0001804	Syah.g_00890	Praf.g_02013
OG0001805	Syah.g_00667	Praf.g_02216
OG0001806	Syah.g_00634	Praf.g_02270
OG0001807	Syah.g_00170	Praf.g_02365
OG0001808	Syah.g_00180	Praf.g_02374
OG0001809	Syah.g_00035	Praf.g_02417
OG0001810	Syah.g_00037	Praf.g_02419
OG0001811	Syah.g_00615	Praf.g_02493
OG0001812	Syah.g_00520	Praf.g_02614
OG0001813	Syah.g_00467	Praf.g_02701
OG0001814	Syah.g_00387	Praf.g_02769
OG0001815	Syah.g_00378	Praf.g_02778
OG0001835	Syah.g_01363	Praf.g_01120
OG0001837	Syah.g_00555	Praf.g_02563
OG0001838	Syah.g_00365	Praf.g_00008
OG0001839	Syah.g_00339	Praf.g_00038
OG0001840	Syah.g_00317	Praf.g_00057
OG0001841	Syah.g_00309	Praf.g_00065
OG0001842	Syah.g_02303	Praf.g_00168
OG0001843	Syah.g_00241	Praf.g_00187
OG0001844	Syah.g_00240	Praf.g_00188
OG0001845	Syah.g_00239	Praf.g_00190
OG0001847	Syah.g_00010	Praf.g_00216
OG0001848	Syah.g_00006	Praf.g_00220
OG0001849	Syah.g_02507	Praf.g_00298
OG0001850	Syah.g_02498	Praf.g_00305
OG0001851	Syah.g_02492	Praf.g_00311
OG0001852	Syah.g_02491	Praf.g_00312
OG0001853	Syah.g_02485	Praf.g_00319
OG0001854	Syah.g_00907	Praf.g_00380
OG0001856	Syah.g_02361	Praf.g_00506
OG0001857	Syah.g_02358	Praf.g_00509
OG0001858	Syah.g_02326	Praf.g_00531
OG0001859	Syah.g_00977	Praf.g_00574
OG0001860	Syah.g_00990	Praf.g_00588
OG0001861	Syah.g_01004	Praf.g_00602
OG0001862	Syah.g_01015	Praf.g_00613
OG0001863	Syah.g_01020	Praf.g_00618
OG0001864	Syah.g_01072	Praf.g_00671
OG0001865	Syah.g_01140	Praf.g_00736
OG0001866	Syah.g_01164	Praf.g_00762
OG0001867	Syah.g_01973	Praf.g_00772
OG0001868	Syah.g_02203	Praf.g_00793
OG0001869	Syah.g_02163	Praf.g_00834
OG0001870	Syah.g_02155	Praf.g_00857
OG0001871	Syah.g_02149	Praf.g_00862
OG0001872	Syah.g_01394	Praf.g_00896
OG0001873	Syah.g_01429	Praf.g_00916
OG0001874	Syah.g_01432	Praf.g_00935
OG0001875	Syah.g_01465	Praf.g_01062
OG0001876	Syah.g_01466	Praf.g_01063
OG0001877	Syah.g_02002	Praf.g_01213
OG0001878	Syah.g_01670	Praf.g_01350
OG0001879	Syah.g_01664	Praf.g_01357
OG0001880	Syah.g_01626	Praf.g_01389
OG0001881	Syah.g_01625	Praf.g_01390
OG0001882	Syah.g_01601	Praf.g_01410
OG0001883	Syah.g_01597	Praf.g_01414
OG0001884	Syah.g_01588	Praf.g_01423
OG0001885	Syah.g_01576	Praf.g_01434
OG0001886	Syah.g_01572	Praf.g_01438
OG0001887	Syah.g_01823	Praf.g_01472
OG0001888	Syah.g_01803	Praf.g_01513
OG0001889	Syah.g_01763	Praf.g_01544
OG0001890	Syah.g_02097	Praf.g_01605
OG0001891	Syah.g_02101	Praf.g_01609
OG0001892	Syah.g_02115	Praf.g_01621
OG0001893	Syah.g_01955	Praf.g_01673
OG0001894	Syah.g_01936	Praf.g_01691
OG0001895	Syah.g_01318	Praf.g_01774
OG0001896	Syah.g_02230	Praf.g_02000
OG0001897	Syah.g_00868	Praf.g_02046
OG0001898	Syah.g_00848	Praf.g_02064
OG0001899	Syah.g_00774	Praf.g_02130
OG0001900	Syah.g_00649	Praf.g_02253
OG0001901	Syah.g_00648	Praf.g_02254
OG0001902	Syah.g_00093	Praf.g_02286
OG0001903	Syah.g_00103	Praf.g_02295
OG0001904	Syah.g_00172	Praf.g_02367
OG0001905	Syah.g_00182	Praf.g_02376
OG0001906	Syah.g_00024	Praf.g_02407
OG0001907	Syah.g_00043	Praf.g_02423
OG0001908	Syah.g_00619	Praf.g_02479
OG0001909	Syah.g_00608	Praf.g_02501
OG0001910	Syah.g_00545	Praf.g_02558
OG0001911	Syah.g_01199, Syah.g_01196	Praf.g_02634, Praf.g_02638, Praf.g_02640, Praf.g_02623, Praf.g_02642
OG0001912	Syah.g_00495	Praf.g_02666
OG0001913	Syah.g_00493	Praf.g_02668
OG0001914	Syah.g_01442	Praf.g_02695
OG0001928	Syah.g_00945	Praf.g_01813
OG0001929	Syah.g_00302	Praf.g_00073
OG0001930	Syah.g_02304	Praf.g_00169
OG0001931	Syah.g_02305	Praf.g_00170
OG0001932	Syah.g_00243	Praf.g_00185
OG0001933	Syah.g_02540	Praf.g_00241
OG0001934	Syah.g_02527	Praf.g_00256
OG0001935	Syah.g_02489	Praf.g_00314
OG0001936	Syah.g_01889	Praf.g_00347
OG0001937	Syah.g_02340	Praf.g_00519
OG0001938	Syah.g_00992	Praf.g_00590
OG0001939	Syah.g_01998	Praf.g_00680
OG0001940	Syah.g_01127	Praf.g_00721
OG0001941	Syah.g_02208	Praf.g_00788
OG0001943	Syah.g_01844	Praf.g_00868
OG0001944	Syah.g_01560	Praf.g_00967
OG0001946	Syah.g_02003	Praf.g_01208
OG0001948	Syah.g_01655	Praf.g_01363
OG0001949	Syah.g_01635	Praf.g_01379
OG0001950	Syah.g_01633	Praf.g_01381
OG0001951	Syah.g_01624	Praf.g_01391
OG0001952	Syah.g_01600	Praf.g_01411
OG0001953	Syah.g_01599	Praf.g_01412
OG0001954	Syah.g_01545	Praf.g_01571
OG0001957	Syah.g_01950	Praf.g_01679
OG0001958	Syah.g_01493	Praf.g_01735
OG0001960	Syah.g_01235	Praf.g_01885
OG0001961	Syah.g_01216	Praf.g_01912
OG0001964	Syah.g_00704	Praf.g_02186
OG0001965	Syah.g_01902	Praf.g_02240
OG0001966	Syah.g_00654	Praf.g_02248
OG0001967	Syah.g_00652	Praf.g_02250
OG0001968	Syah.g_00651	Praf.g_02251
OG0001969	Syah.g_00125	Praf.g_02317
OG0001970	Syah.g_00026	Praf.g_02409
OG0001971	Syah.g_00610	Praf.g_02499
OG0001972	Syah.g_00533	Praf.g_02546
OG0001974	Syah.g_00515	Praf.g_02653
OG0001975	Syah.g_01441	Praf.g_02694
OG0001976	Syah.g_01443	Praf.g_02696
OG0001995	Syah.g_01988	Praf.g_00667
OG0001997	Syah.g_02518	Praf.g_00267
OG0001998	Syah.g_00502, Syah.g_01305	Praf.g_00416
OG0002000	Syah.g_01041	Praf.g_00640
OG0002001	Syah.g_01201	Praf.g_00850, Praf.g_02038
OG0002007	Syah.g_02062	Praf.g_01292
OG0002008	Syah.g_01668	Praf.g_01352
OG0002009	Syah.g_01813	Praf.g_01491
OG0002010	Syah.g_01261	Praf.g_01835
OG0002011	Syah.g_00896	Praf.g_02010
OG0002012	Syah.g_01562	Praf.g_02093
OG0002013	Syah.g_00886	Praf.g_02338
OG0002014	Syah.g_00158	Praf.g_02352
OG0002015	Syah.g_00163	Praf.g_02355
OG0002016	Syah.g_00551	Praf.g_02565
OG0002017	Syah.g_00458	Praf.g_02721
OG0002018	Syah.g_00408	Praf.g_02749
OG0002037	Syah.g_00994, Syah.g_00995	Praf.g_00593
OG0002038	Syah.g_02148	Praf.g_00864
OG0002039	Syah.g_02135	Praf.g_00877
OG0002040	Syah.g_02134	Praf.g_00878
OG0002041	Syah.g_01651	Praf.g_01367
OG0002042	Syah.g_01629	Praf.g_01386
OG0002043	Syah.g_01581	Praf.g_01430
OG0002044	Syah.g_02077	Praf.g_01587
OG0002045	Syah.g_01213	Praf.g_01914
OG0002047	Syah.g_00885	Praf.g_02017
OG0002049	Syah.g_00730	Praf.g_02178
OG0002050	Syah.g_00643	Praf.g_02261
OG0002053	Syah.g_00474	Praf.g_02689
OG0002114	Syah.g_01310	Praf.g_00417
OG0002115	Syah.g_02375	Praf.g_00488
OG0002116	Syah.g_02345	Praf.g_00514
OG0002117	Syah.g_02142	Praf.g_00871
OG0002118	Syah.g_01403	Praf.g_00907
OG0002119	Syah.g_00569	Praf.g_00934
OG0002120	Syah.g_01543	Praf.g_00986
OG0002121	Syah.g_01460	Praf.g_01090
OG0002123	Syah.g_01725	Praf.g_01306
OG0002124	Syah.g_02108	Praf.g_01610
OG0002126	Syah.g_00160	Praf.g_02354
OG0002127	Syah.g_00042	Praf.g_02426
OG0002128	Syah.g_01440	Praf.g_02693
OG0002155	Syah.g_00227	Praf.g_00142
OG0002162	Syah.g_01121	Praf.g_00715
OG0002163	Syah.g_00480	Praf.g_00781
OG0002169	Syah.g_00884	Praf.g_02018
OG0002170	Syah.g_00854	Praf.g_02057
OG0002171	Syah.g_00156	Praf.g_02350
OG0002172	Syah.g_00548	Praf.g_02561
OG0002230	Syah.g_02240, Syah.g_00195	Praf.g_00148
OG0002233	Syah.g_01739	Praf.g_01254
OG0002234	Syah.g_01883	Praf.g_01300
OG0002235	Syah.g_01796	Praf.g_01505
OG0002236	Syah.g_00727	Praf.g_01624
OG0002237	Syah.g_01942	Praf.g_01686
OG0002238	Syah.g_01472	Praf.g_01724
OG0002239	Syah.g_01444	Praf.g_01854
OG0002242	Syah.g_00157	Praf.g_02351
OG0002277	Syah.g_00296	Praf.g_00076
OG0002279	Syah.g_02539	Praf.g_00242
OG0002280	Syah.g_01050	Praf.g_00649
OG0002285	Syah.g_01593	Praf.g_01418
OG0002287	Syah.g_00179	Praf.g_01770
OG0002291	Syah.g_00614	Praf.g_02494
OG0002331	Syah.g_01740	Praf.g_01128
OG0002332	Syah.g_01471	Praf.g_01723
OG0002333	Syah.g_01473	Praf.g_01725
OG0002334	Syah.g_01300	Praf.g_01786
OG0002336	Syah.g_01223	Praf.g_01904
OG0002337	Syah.g_00631	Praf.g_02272
OG0002338	Syah.g_00161	Praf.g_02357
OG0002339	Syah.g_00176	Praf.g_02370
OG0002340	Syah.g_00576	Praf.g_02584
OG0002386	Syah.g_01893	Praf.g_01752
