Orthogroup	Syah	Prbd
OG0001123	Syah.g_01686	Prbd.g_00316
OG0001124	Syah.g_01688	Prbd.g_00318
OG0001125	Syah.g_01690	Prbd.g_00319
OG0001126	Syah.g_02058	Prbd.g_00329
OG0001127	Syah.g_02057	Prbd.g_00330
OG0001128	Syah.g_02040	Prbd.g_00332
OG0001129	Syah.g_02038	Prbd.g_00333
OG0001130	Syah.g_02037	Prbd.g_00334
OG0001131	Syah.g_01819	Prbd.g_00370
OG0001132	Syah.g_01850	Prbd.g_00380
OG0001133	Syah.g_01957	Prbd.g_00414
OG0001134	Syah.g_01437	Prbd.g_00427
OG0001135	Syah.g_01439	Prbd.g_00430
OG0001136	Syah.g_02160	Prbd.g_00465
OG0001137	Syah.g_02141	Prbd.g_00476
OG0001138	Syah.g_01421	Prbd.g_00494
OG0001139	Syah.g_01419	Prbd.g_00495
OG0001140	Syah.g_01418	Prbd.g_00496
OG0001141	Syah.g_01417	Prbd.g_00497
OG0001142	Syah.g_01416	Prbd.g_00498
OG0001143	Syah.g_01408	Prbd.g_00505
OG0001144	Syah.g_01399	Prbd.g_00510
OG0001145	Syah.g_02188	Prbd.g_01809
OG0001146	Syah.g_02206	Prbd.g_01797
OG0001147	Syah.g_01234	Prbd.g_01778
OG0001148	Syah.g_00984	Prbd.g_01762
OG0001149	Syah.g_00983	Prbd.g_01761
OG0001150	Syah.g_00982	Prbd.g_01760
OG0001151	Syah.g_00970	Prbd.g_01749
OG0001152	Syah.g_00969	Prbd.g_01748
OG0001153	Syah.g_01253	Prbd.g_01657
OG0001154	Syah.g_01252	Prbd.g_01656
OG0001155	Syah.g_02313	Prbd.g_01644
OG0001156	Syah.g_02316	Prbd.g_01641
OG0001157	Syah.g_02317	Prbd.g_01640
OG0001158	Syah.g_02318	Prbd.g_01639
OG0001159	Syah.g_02319	Prbd.g_01638
OG0001161	Syah.g_00475	Prbd.g_01600
OG0001162	Syah.g_01745	Prbd.g_01589
OG0001163	Syah.g_02370	Prbd.g_01533
OG0001164	Syah.g_02376	Prbd.g_01529
OG0001165	Syah.g_02381	Prbd.g_01526
OG0001166	Syah.g_02410	Prbd.g_01506
OG0001167	Syah.g_02259	Prbd.g_01489
OG0001168	Syah.g_02261	Prbd.g_01487
OG0001169	Syah.g_02263	Prbd.g_01485
OG0001170	Syah.g_02265	Prbd.g_01483
OG0001171	Syah.g_02276	Prbd.g_01473
OG0001172	Syah.g_00692	Prbd.g_01460
OG0001173	Syah.g_00693	Prbd.g_01459
OG0001174	Syah.g_00701	Prbd.g_01451
OG0001175	Syah.g_00702	Prbd.g_01450
OG0001176	Syah.g_00738	Prbd.g_01443
OG0001177	Syah.g_00736	Prbd.g_01440
OG0001178	Syah.g_02390	Prbd.g_01435
OG0001179	Syah.g_00767	Prbd.g_01407
OG0001180	Syah.g_00792	Prbd.g_01385
OG0001181	Syah.g_00796	Prbd.g_01381
OG0001182	Syah.g_00805	Prbd.g_01374
OG0001183	Syah.g_00810	Prbd.g_01370
OG0001184	Syah.g_00192	Prbd.g_01354
OG0001185	Syah.g_00244	Prbd.g_01340
OG0001186	Syah.g_00294	Prbd.g_01316
OG0001187	Syah.g_00289	Prbd.g_01311
OG0001188	Syah.g_00299	Prbd.g_01309
OG0001189	Syah.g_00316	Prbd.g_01292
OG0001190	Syah.g_00512	Prbd.g_01288
OG0001191	Syah.g_00491	Prbd.g_01278
OG0001192	Syah.g_00485	Prbd.g_01274
OG0001193	Syah.g_00456	Prbd.g_01264
OG0001194	Syah.g_00454	Prbd.g_01263
OG0001195	Syah.g_00453	Prbd.g_01262
OG0001196	Syah.g_00390	Prbd.g_01249
OG0001197	Syah.g_00388	Prbd.g_01248
OG0001198	Syah.g_00376	Prbd.g_01240
OG0001199	Syah.g_02488	Prbd.g_01170
OG0001200	Syah.g_02490	Prbd.g_01168
OG0001201	Syah.g_02538	Prbd.g_01136
OG0001202	Syah.g_00594	Prbd.g_01041
OG0001203	Syah.g_00909	Prbd.g_01001
OG0001204	Syah.g_00676	Prbd.g_00996
OG0001205	Syah.g_02222	Prbd.g_00797
OG0001206	Syah.g_01208	Prbd.g_00780
OG0001207	Syah.g_00987	Prbd.g_00765
OG0001208	Syah.g_00999	Prbd.g_00760
OG0001209	Syah.g_01067	Prbd.g_00707
OG0001210	Syah.g_01074	Prbd.g_00702
OG0001211	Syah.g_01092	Prbd.g_00692
OG0001212	Syah.g_01150	Prbd.g_00648
OG0001213	Syah.g_01946	Prbd.g_00615
OG0001214	Syah.g_01933	Prbd.g_00607
OG0001215	Syah.g_01996	Prbd.g_00554
OG0001216	Syah.g_01727	Prbd.g_00009
OG0001217	Syah.g_01869	Prbd.g_00049
OG0001218	Syah.g_01244	Prbd.g_00056
OG0001219	Syah.g_01578	Prbd.g_00091
OG0001220	Syah.g_02113	Prbd.g_00154
OG0001221	Syah.g_01816	Prbd.g_00217
OG0001223	Syah.g_01654	Prbd.g_00282
OG0001224	Syah.g_02034	Prbd.g_00336
OG0001225	Syah.g_02032	Prbd.g_00338
OG0001226	Syah.g_01887	Prbd.g_00364
OG0001227	Syah.g_00472	Prbd.g_00383
OG0001228	Syah.g_02228	Prbd.g_00513
OG0001229	Syah.g_02009	Prbd.g_01766
OG0001230	Syah.g_01302	Prbd.g_01697
OG0001231	Syah.g_00356	Prbd.g_01591
OG0001232	Syah.g_02422	Prbd.g_01502
OG0001233	Syah.g_02266	Prbd.g_01482
OG0001234	Syah.g_00706	Prbd.g_01448
OG0001236	Syah.g_00189	Prbd.g_01357
OG0001237	Syah.g_00201	Prbd.g_01353
OG0001238	Syah.g_00490	Prbd.g_01277
OG0001240	Syah.g_02523	Prbd.g_01151
OG0001241	Syah.g_02532	Prbd.g_01143
OG0001242	Syah.g_00011	Prbd.g_01124
OG0001243	Syah.g_00017	Prbd.g_01118
OG0001244	Syah.g_00049	Prbd.g_01101
OG0001245	Syah.g_01848	Prbd.g_00858
OG0001246	Syah.g_01025	Prbd.g_00738
OG0001247	Syah.g_01741	Prbd.g_00561
OG0001248	Syah.g_01744	Prbd.g_00559
OG0001249	Syah.g_00849	Prbd.g_00080
OG0001250	Syah.g_02090	Prbd.g_00143
OG0001251	Syah.g_00448	Prbd.g_00191
OG0001252	Syah.g_02041	Prbd.g_00331
OG0001253	Syah.g_01849	Prbd.g_00384
OG0001254	Syah.g_01438	Prbd.g_00429
OG0001255	Syah.g_00919	Prbd.g_00452
OG0001256	Syah.g_02369	Prbd.g_01598
OG0001257	Syah.g_01237	Prbd.g_01592
OG0001258	Syah.g_02379	Prbd.g_01528
OG0001259	Syah.g_02264	Prbd.g_01484
OG0001260	Syah.g_02286	Prbd.g_01467
OG0001262	Syah.g_00314	Prbd.g_01294
OG0001263	Syah.g_00020	Prbd.g_01115
OG0001265	Syah.g_00009	Prbd.g_01125
OG0001266	Syah.g_00590	Prbd.g_01037
OG0001267	Syah.g_00624	Prbd.g_00959
OG0001268	Syah.g_00864	Prbd.g_00900
OG0001269	Syah.g_00916	Prbd.g_00880
OG0001270	Syah.g_02238	Prbd.g_00808
OG0001271	Syah.g_01218	Prbd.g_00770
OG0001272	Syah.g_01003	Prbd.g_00756
OG0001273	Syah.g_01940	Prbd.g_00613
OG0001274	Syah.g_00537	Prbd.g_00541
OG0001275	Syah.g_01669	Prbd.g_00292
OG0001276	Syah.g_01685	Prbd.g_00315
OG0001277	Syah.g_00404	Prbd.g_00372
OG0001278	Syah.g_01390	Prbd.g_00518
OG0001279	Syah.g_01323	Prbd.g_01893
OG0001280	Syah.g_02197	Prbd.g_01802
OG0001281	Syah.g_02207	Prbd.g_01796
OG0001282	Syah.g_00985	Prbd.g_01763
OG0001283	Syah.g_00395	Prbd.g_01744
OG0001284	Syah.g_02348	Prbd.g_01618, Prbd.g_01619
OG0001286	Syah.g_00790	Prbd.g_01387
OG0001287	Syah.g_00252	Prbd.g_01333
OG0001288	Syah.g_00266	Prbd.g_01324
OG0001289	Syah.g_02508	Prbd.g_01157
OG0001291	Syah.g_00032	Prbd.g_01108
OG0001292	Syah.g_00671	Prbd.g_00991
OG0001293	Syah.g_00650	Prbd.g_00978
OG0001294	Syah.g_01507	Prbd.g_00860
OG0001295	Syah.g_01076	Prbd.g_00775
OG0001296	Syah.g_01030	Prbd.g_00733
OG0001297	Syah.g_01034	Prbd.g_00728
OG0001298	Syah.g_01128	Prbd.g_00666
OG0001299	Syah.g_01501	Prbd.g_00578
OG0001300	Syah.g_02005	Prbd.g_00551
OG0001301	Syah.g_02018	Prbd.g_00548
OG0001302	Syah.g_01901	Prbd.g_00089
OG0001303	Syah.g_01580	Prbd.g_00296
OG0001304	Syah.g_01698	Prbd.g_00325
OG0001305	Syah.g_02024	Prbd.g_00344
OG0001306	Syah.g_02179	Prbd.g_00454
OG0001307	Syah.g_00724	Prbd.g_01781
OG0001309	Syah.g_01040	Prbd.g_01594
OG0001310	Syah.g_02402	Prbd.g_01513
OG0001311	Syah.g_01687	Prbd.g_00317
OG0001312	Syah.g_01590	Prbd.g_00245
OG0001314	Syah.g_02117	Prbd.g_00039
OG0001315	Syah.g_00808	Prbd.g_01182
OG0001316	Syah.g_00039	Prbd.g_01102
OG0001317	Syah.g_00905	Prbd.g_01005
OG0001318	Syah.g_00658	Prbd.g_00983
OG0001319	Syah.g_00635	Prbd.g_00967
OG0001321	Syah.g_02216	Prbd.g_00791
OG0001322	Syah.g_02215	Prbd.g_00790
OG0001323	Syah.g_01043	Prbd.g_00723
OG0001324	Syah.g_02006	Prbd.g_00550
OG0001325	Syah.g_01723	Prbd.g_00012
OG0001326	Syah.g_00443	Prbd.g_00179
OG0001327	Syah.g_01519	Prbd.g_00356
OG0001328	Syah.g_01822	Prbd.g_00382
OG0001329	Syah.g_01906	Prbd.g_00421
OG0001332	Syah.g_02308	Prbd.g_01646
OG0001333	Syah.g_02260	Prbd.g_01488
OG0001334	Syah.g_00818	Prbd.g_01367
OG0001335	Syah.g_00819	Prbd.g_01366
OG0001336	Syah.g_00394	Prbd.g_01252
OG0001340	Syah.g_00838	Prbd.g_00911
OG0001341	Syah.g_02011	Prbd.g_00047
OG0001343	Syah.g_00450	Prbd.g_00188
OG0001344	Syah.g_02153	Prbd.g_00472
OG0001345	Syah.g_02124	Prbd.g_00487
OG0001346	Syah.g_02200	Prbd.g_01800
OG0001347	Syah.g_00284	Prbd.g_01815
OG0001348	Syah.g_02073	Prbd.g_01570
OG0001349	Syah.g_02427	Prbd.g_01719
OG0001352	Syah.g_01058	Prbd.g_00564
OG0001353	Syah.g_02079	Prbd.g_00134
OG0001354	Syah.g_01641	Prbd.g_00274
OG0001358	Syah.g_01963	Prbd.g_00624
OG0001359	Syah.g_00451	Prbd.g_00189
OG0001360	Syah.g_02122	Prbd.g_00385
OG0001361	Syah.g_02127	Prbd.g_00484
OG0001362	Syah.g_01275	Prbd.g_01675
OG0001363	Syah.g_01273	Prbd.g_01673
OG0001364	Syah.g_00174	Prbd.g_01364
OG0001372	Syah.g_01055	Prbd.g_00055
OG0001373	Syah.g_00444	Prbd.g_00178
OG0001374	Syah.g_00436	Prbd.g_00186
OG0001375	Syah.g_00449	Prbd.g_00187
OG0001376	Syah.g_00483	Prbd.g_00350
OG0001377	Syah.g_00484	Prbd.g_00351
OG0001378	Syah.g_02239	Prbd.g_00394
OG0001379	Syah.g_02192	Prbd.g_01807
OG0001381	Syah.g_00717	Prbd.g_01770
OG0001382	Syah.g_00258	Prbd.g_01578
OG0001385	Syah.g_00447	Prbd.g_00175
OG0001386	Syah.g_00446	Prbd.g_00176
OG0001387	Syah.g_00445	Prbd.g_00177
OG0001388	Syah.g_00442	Prbd.g_00180
OG0001389	Syah.g_00441	Prbd.g_00181
OG0001390	Syah.g_00440	Prbd.g_00182
OG0001391	Syah.g_00439	Prbd.g_00183
OG0001392	Syah.g_00438	Prbd.g_00184
OG0001393	Syah.g_00437	Prbd.g_00185
OG0001394	Syah.g_01810	Prbd.g_00221
OG0001395	Syah.g_01705	Prbd.g_00327
OG0001396	Syah.g_00149	Prbd.g_01814
OG0001397	Syah.g_01274	Prbd.g_01674
OG0001398	Syah.g_01563	Prbd.g_01565
OG0001402	Syah.g_01958	Prbd.g_00063
OG0001403	Syah.g_00341	Prbd.g_01207
OG0001404	Syah.g_02482	Prbd.g_01176
OG0001405	Syah.g_00821	Prbd.g_00913
OG0001406	Syah.g_00482	Prbd.g_00349
OG0001407	Syah.g_01059	Prbd.g_00362
OG0001408	Syah.g_01378	Prbd.g_00367
OG0001410	Syah.g_00725	Prbd.g_01780
OG0001413	Syah.g_01894	Prbd.g_01603
OG0001414	Syah.g_00718	Prbd.g_01010
OG0001416	Syah.g_02204	Prbd.g_00783
OG0001417	Syah.g_01640	Prbd.g_00773
OG0001419	Syah.g_01060	Prbd.g_00363
OG0001420	Syah.g_01053	Prbd.g_00403
OG0001421	Syah.g_01851	Prbd.g_01597
OG0001423	Syah.g_00965	Prbd.g_00832
OG0001428	Syah.g_00081	Prbd.g_01068
OG0001432	Syah.g_01348	Prbd.g_01605
OG0001433	Syah.g_01513	Prbd.g_00829
OG0001434	Syah.g_01805	Prbd.g_00225
OG0001435	Syah.g_01525	Prbd.g_00202
OG0001438	Syah.g_00102	Prbd.g_00946
OG0001439	Syah.g_00128	Prbd.g_00932
OG0001442	Syah.g_01795	Prbd.g_00037
OG0001446	Syah.g_01731	Prbd.g_01165
OG0001447	Syah.g_00018	Prbd.g_01117
OG0001448	Syah.g_01540	Prbd.g_00872
OG0001449	Syah.g_00679	Prbd.g_00841
OG0001452	Syah.g_00663	Prbd.g_00193
OG0001454	Syah.g_01888	Prbd.g_00378
OG0001456	Syah.g_00434	Prbd.g_00445
OG0001457	Syah.g_00433	Prbd.g_00446
OG0001458	Syah.g_00432	Prbd.g_00447
OG0001459	Syah.g_01456	Prbd.g_01879
OG0001460	Syah.g_01512	Prbd.g_00828
OG0001461	Syah.g_00711	Prbd.g_00823
OG0001462	Syah.g_00335	Prbd.g_01203
OG0001465	Syah.g_01737	Prbd.g_00542
OG0001468	Syah.g_01899	Prbd.g_00354
OG0001471	Syah.g_00123	Prbd.g_01602
OG0001473	Syah.g_01903	Prbd.g_01315
OG0001474	Syah.g_00865	Prbd.g_00899
OG0001479	Syah.g_00862	Prbd.g_00902
OG0001480	Syah.g_02114	Prbd.g_00870
OG0001481	Syah.g_01703	Prbd.g_00865
OG0001482	Syah.g_01650	Prbd.g_00785
OG0001484	Syah.g_00435	Prbd.g_01837
OG0001492	Syah.g_01393	Prbd.g_00515
OG0001493	Syah.g_01385	Prbd.g_00523
OG0001495	Syah.g_00735	Prbd.g_01441
OG0001499	Syah.g_01463, Syah.g_01462	Prbd.g_01183
OG0001502	Syah.g_02109	Prbd.g_00072
OG0001504	Syah.g_01455	Prbd.g_01878
OG0001507	Syah.g_02464	Prbd.g_01549
OG0001520	Syah.g_01115	Prbd.g_00846
OG0001522	Syah.g_02080	Prbd.g_00135
OG0001546	Syah.g_01047	Prbd.g_00718
OG0001547	Syah.g_01565	Prbd.g_00074
OG0001548	Syah.g_01882	Prbd.g_00078
OG0001549	Syah.g_02121	Prbd.g_00161
OG0001551	Syah.g_02068	Prbd.g_00444
OG0001567	Syah.g_01564	Prbd.g_00073
OG0001568	Syah.g_01567	Prbd.g_00075
OG0001570	Syah.g_01553	Prbd.g_00405
OG0001572	Syah.g_01333	Prbd.g_00003
OG0001582	Syah.g_02442	Prbd.g_00774
OG0001585	Syah.g_01840	Prbd.g_01889
OG0001602	Syah.g_01738	Prbd.g_00543
OG0001625	Syah.g_00656	Prbd.g_00981
OG0001633	Syah.g_01551	Prbd.g_01767
OG0001635	Syah.g_00270	Prbd.g_01545
OG0001666	Syah.g_01450	Prbd.g_01880
OG0001667	Syah.g_02458	Prbd.g_01857
OG0001695	Syah.g_00409	Prbd.g_01854
OG0001718	Syah.g_02043	Prbd.g_00876
OG0001740	Syah.g_00407	Prbd.g_01853
OG0001928	Syah.g_00945	Prbd.g_00814
OG0001990	Syah.g_00406	Prbd.g_00438
OG0002020	Syah.g_00413	Prbd.g_01852
OG0002021	Syah.g_00415	Prbd.g_01850
OG0002022	Syah.g_00417	Prbd.g_01849
OG0002023	Syah.g_00418	Prbd.g_01848
OG0002024	Syah.g_00426	Prbd.g_01844
OG0002054	Syah.g_00427	Prbd.g_01843
OG0002055	Syah.g_00423	Prbd.g_01846
OG0002131	Syah.g_00414	Prbd.g_01851
OG0002132	Syah.g_00422	Prbd.g_01847
OG0002133	Syah.g_00424	Prbd.g_01845
OG0002178	Syah.g_00420	Prbd.g_01841
OG0002291	Syah.g_00614	Prbd.g_01899
OG0002380	Syah.g_02298	Prbd.g_00837
OG0002399	Syah.g_00946	Prbd.g_00818
OG0002708	Syah.g_00947	Prbd.g_00819
