Orthogroup	Syad	Syag
OG0001151	Syad.g_00875	Syag.g_01554
OG0001152	Syad.g_00872	Syag.g_01555
OG0001153	Syad.g_02318	Syag.g_01375
OG0001154	Syad.g_02319	Syag.g_01374
OG0001155	Syad.g_02540	Syag.g_01616
OG0001156	Syad.g_02543	Syag.g_01619
OG0001157	Syad.g_02544	Syag.g_01620
OG0001158	Syad.g_02546	Syag.g_01621
OG0001159	Syad.g_02547	Syag.g_01622, Syag.g_01625
OG0001160	Syad.g_02595	Syag.g_01666
OG0001161	Syad.g_00026	Syag.g_02163
OG0001162	Syad.g_01844	Syag.g_01238
OG0001163	Syad.g_02610	Syag.g_01674
OG0001164	Syad.g_02616	Syag.g_01680
OG0001165	Syad.g_02621	Syag.g_01685
OG0001166	Syad.g_02647	Syag.g_01715
OG0001167	Syad.g_02486	Syag.g_02383
OG0001168	Syad.g_02488	Syag.g_01740
OG0001169	Syad.g_02490	Syag.g_01742
OG0001170	Syad.g_02492	Syag.g_01744
OG0001171	Syad.g_02503	Syag.g_01755
OG0001172	Syad.g_00594	Syag.g_02693
OG0001173	Syad.g_00595	Syag.g_02694
OG0001174	Syad.g_00603	Syag.g_02703
OG0001175	Syad.g_00604	Syag.g_02704
OG0001176	Syad.g_00644	Syag.g_02723
OG0001177	Syad.g_00641	Syag.g_02720
OG0001178	Syad.g_02629	Syag.g_01694
OG0001179	Syad.g_00675	Syag.g_02754
OG0001180	Syad.g_00700	Syag.g_02780
OG0001181	Syad.g_00704	Syag.g_02784
OG0001182	Syad.g_00712	Syag.g_02793
OG0001183	Syad.g_00717	Syag.g_02798
OG0001184	Syad.g_00378	Syag.g_02428
OG0001185	Syad.g_00354	Syag.g_02399
OG0001186	Syad.g_00247	Syag.g_02364
OG0001187	Syad.g_00245	Syag.g_02361
OG0001188	Syad.g_00238	Syag.g_02359
OG0001189	Syad.g_00217	Syag.g_02334
OG0001190	Syad.g_03034	Syag.g_02126
OG0001192	Syad.g_00013	Syag.g_02149
OG0001193	Syad.g_00072	Syag.g_02182
OG0001194	Syad.g_00075	Syag.g_02185
OG0001195	Syad.g_00076	Syag.g_02186
OG0001196	Syad.g_00144	Syag.g_02254
OG0001197	Syad.g_00146	Syag.g_02256
OG0001198	Syad.g_00159	Syag.g_02269
OG0001199	Syad.g_02735	Syag.g_01825
OG0001200	Syad.g_02737	Syag.g_01827
OG0001201	Syad.g_02802	Syag.g_01886
OG0001202	Syad.g_02945	Syag.g_02032
OG0001203	Syad.g_00821	Syag.g_01783
OG0001204	Syad.g_00577	Syag.g_02673
OG0001206	Syad.g_02385	Syag.g_01328
OG0001207	Syad.g_00893	Syag.g_01536
OG0001208	Syad.g_00906	Syag.g_01526
OG0001209	Syad.g_00980	Syag.g_01451
OG0001210	Syad.g_00993	Syag.g_01442
OG0001212	Syad.g_01082	Syag.g_00334
OG0001213	Syad.g_02163	Syag.g_00394
OG0001214	Syad.g_02150	Syag.g_00412
OG0001215	Syad.g_01366	Syag.g_01014
OG0001216	Syad.g_01816	Syag.g_00920
OG0001218	Syad.g_02328	Syag.g_01364
OG0001219	Syad.g_01653	Syag.g_00767
OG0001220	Syad.g_01195	Syag.g_00743
OG0001221	Syad.g_01950	Syag.g_00628
OG0001222	Syad.g_01770	Syag.g_00797
OG0001223	Syad.g_01715	Syag.g_00843
OG0001224	Syad.g_01286	Syag.g_00969
OG0001225	Syad.g_01288	Syag.g_00971
OG0001226	Syad.g_02100	Syag.g_01835
OG0001227	Syad.g_00029	Syag.g_01240
OG0001228	Syad.g_02460	Syag.g_00709
OG0001229	Syad.g_01314	Syag.g_00997
OG0001231	Syad.g_00179	Syag.g_02289
OG0001232	Syad.g_02658	Syag.g_01724
OG0001233	Syad.g_02493	Syag.g_01745
OG0001234	Syad.g_00608	Syag.g_02708
OG0001235	Syad.g_00633	Syag.g_02715
OG0001236	Syad.g_00412	Syag.g_02432
OG0001237	Syad.g_00376	Syag.g_02426
OG0001238	Syad.g_00007	Syag.g_02144
OG0001239	Syad.g_02732	Syag.g_01822
OG0001240	Syad.g_02785	Syag.g_01869
OG0001241	Syad.g_02795	Syag.g_01879
OG0001243	Syad.g_02841	Syag.g_01920
OG0001244	Syad.g_02873	Syag.g_01948
OG0001245	Syad.g_02223	Syag.g_00213
OG0001246	Syad.g_00933	Syag.g_01498
OG0001247	Syad.g_01837	Syag.g_00710
OG0001248	Syad.g_01843	Syag.g_00175
OG0001249	Syad.g_00756	Syag.g_02837
OG0001250	Syad.g_01227	Syag.g_00725
OG0001251	Syad.g_00083	Syag.g_00472
OG0001252	Syad.g_01279	Syag.g_00960
OG0001253	Syad.g_02037	Syag.g_00094
OG0001254	Syad.g_01528	Syag.g_02165
OG0001255	Syad.g_02224	Syag.g_00440
OG0001256	Syad.g_02609	Syag.g_01673
OG0001257	Syad.g_02210	Syag.g_00217, Syag.g_00176
OG0001258	Syad.g_02619	Syag.g_01683
OG0001260	Syad.g_02514	Syag.g_01763
OG0001261	Syad.g_00684	Syag.g_02763
OG0001262	Syad.g_00219	Syag.g_02336
OG0001263	Syad.g_02844	Syag.g_01923
OG0001265	Syad.g_02825	Syag.g_01910
OG0001266	Syad.g_02949	Syag.g_02036
OG0001267	Syad.g_00523	Syag.g_02598
OG0001268	Syad.g_00767	Syag.g_02850
OG0001270	Syad.g_02453	Syag.g_00030
OG0001271	Syad.g_02356	Syag.g_01353
OG0001272	Syad.g_00910	Syag.g_01522
OG0001273	Syad.g_02157	Syag.g_00405
OG0001274	Syad.g_02988	Syag.g_02076
OG0001275	Syad.g_01699	Syag.g_00857
OG0001276	Syad.g_01683	Syag.g_00874
OG0001278	Syad.g_01445	Syag.g_01054
OG0001279	Syad.g_02248	Syag.g_00490
OG0001280	Syad.g_02402	Syag.g_01189
OG0001281	Syad.g_02413	Syag.g_01219
OG0001282	Syad.g_00890	Syag.g_01538
OG0001283	Syad.g_00138	Syag.g_02248
OG0001284	Syad.g_02585	Syag.g_01656
OG0001285	Syad.g_02043	Syag.g_00142, Syag.g_02205
OG0001286	Syad.g_00698	Syag.g_02778
OG0001287	Syad.g_00346	Syag.g_02391
OG0001288	Syad.g_00326	Syag.g_02373
OG0001289	Syad.g_02767	Syag.g_01850
OG0001290	Syad.g_02794	Syag.g_01878
OG0001291	Syad.g_02854	Syag.g_01933
OG0001292	Syad.g_00572	Syag.g_02667
OG0001293	Syad.g_00549	Syag.g_02625
OG0001294	Syad.g_01597	Syag.g_00593
OG0001295	Syad.g_00997	Syag.g_00968
OG0001296	Syad.g_00939	Syag.g_01492
OG0001297	Syad.g_00943	Syag.g_01488
OG0001298	Syad.g_01055	Syag.g_00309
OG0001299	Syad.g_01591	Syag.g_00582
OG0001300	Syad.g_01339	Syag.g_01003
OG0001301	Syad.g_01303	Syag.g_00987
OG0001302	Syad.g_02123	Syag.g_00442
OG0001303	Syad.g_01655	Syag.g_00769
OG0001304	Syad.g_01669	Syag.g_00890
OG0001305	Syad.g_01296	Syag.g_00981
OG0001306	Syad.g_01119	Syag.g_01160
OG0001307	Syad.g_00626	Syag.g_00577
OG0001309	Syad.g_00950	Syag.g_01482
OG0001311	Syad.g_01681	Syag.g_00876
OG0001312	Syad.g_01788	Syag.g_00779
OG0001313	Syad.g_02372	Syag.g_01336
OG0001313	Syad.g_02373	Syag.g_01335
OG0001314	Syad.g_01356, Syad.g_01420, Syad.g_00861	Syag.g_00118
OG0001315	Syad.g_00715	Syag.g_02796
OG0001316	Syad.g_02861	Syag.g_01940
OG0001317	Syad.g_00814	Syag.g_01787
OG0001318	Syad.g_00557	Syag.g_02633
OG0001321	Syad.g_02423	Syag.g_00050
OG0001322	Syad.g_02422	Syag.g_00051
OG0001323	Syad.g_00953	Syag.g_01479
OG0001324	Syad.g_01338	Syag.g_01002
OG0001325	Syad.g_01811	Syag.g_00916
OG0001326	Syad.g_00092	Syag.g_02190, Syag.g_02195
OG0001328	Syad.g_01638	Syag.g_00620
OG0001329	Syad.g_00866	Syag.g_00498
OG0001330	Syad.g_02395	Syag.g_01181
OG0001332	Syad.g_02535	Syag.g_01611
OG0001333	Syad.g_02487	Syag.g_01739
OG0001334	Syad.g_00725	Syag.g_02807
OG0001335	Syad.g_00726	Syag.g_02808
OG0001336	Syad.g_00139	Syag.g_02249
OG0001337	Syad.g_00750	Syag.g_02804, Syag.g_02835
OG0001337	Syad.g_00741	Syag.g_02824
OG0001338	Syad.g_00735	Syag.g_02818
OG0001338	Syad.g_00722	Syag.g_02831
OG0001338	Syad.g_00745	Syag.g_02827
OG0001339	Syad.g_02797	Syag.g_01881
OG0001341	Syad.g_01312	Syag.g_00233
OG0001343	Syad.g_00079	Syag.g_00562
OG0001344	Syad.g_01157	Syag.g_01136
OG0001345	Syad.g_01188	Syag.g_01108
OG0001346	Syad.g_02406	Syag.g_01193
OG0001347	Syad.g_00454	Syag.g_02350
OG0001348	Syad.g_01250	Syag.g_00941
OG0001352	Syad.g_00969	Syag.g_01459
OG0001353	Syad.g_01244	Syag.g_00716
OG0001354	Syad.g_01728	Syag.g_00830
OG0001356	Syad.g_01251	Syag.g_00942
OG0001358	Syad.g_02179	Syag.g_00374
OG0001359	Syad.g_00078	Syag.g_00561
OG0001360	Syad.g_01191	Syag.g_01106
OG0001361	Syad.g_01185	Syag.g_01111
OG0001364	Syad.g_00431	Syag.g_02448
OG0001366	Syad.g_02650	Syag.g_01718
OG0001367	Syad.g_01332, Syad.g_01328, Syad.g_02716	Syag.g_02657
OG0001368	Syad.g_00578	Syag.g_02674
OG0001369	Syad.g_02784	Syag.g_01868
OG0001370	Syad.g_02045	Syag.g_01660, Syag.g_01395
OG0001370	Syad.g_02124	Syag.g_02204
OG0001373	Syad.g_00091	Syag.g_02194
OG0001374	Syad.g_00099	Syag.g_02202
OG0001375	Syad.g_00080	Syag.g_00563
OG0001376	Syad.g_00015	Syag.g_02153
OG0001377	Syad.g_00014	Syag.g_02152
OG0001378	Syad.g_02454	Syag.g_00028
OG0001379	Syad.g_02397	Syag.g_01183
OG0001383	Syad.g_00827	Syag.g_01775
OG0001385	Syad.g_00088	Syag.g_02191
OG0001386	Syad.g_00089	Syag.g_02192
OG0001387	Syad.g_00090	Syag.g_02193
OG0001388	Syad.g_00093	Syag.g_02196
OG0001389	Syad.g_00094	Syag.g_02197
OG0001390	Syad.g_00095	Syag.g_02198
OG0001391	Syad.g_00096	Syag.g_02199
OG0001392	Syad.g_00097	Syag.g_02200
OG0001393	Syad.g_00098	Syag.g_02201
OG0001394	Syad.g_01920	Syag.g_00635
OG0001395	Syad.g_01792	Syag.g_00898
OG0001396	Syad.g_00455	Syag.g_02349
OG0001398	Syad.g_01977	Syag.g_00751
OG0001401	Syad.g_01233	Syag.g_00720
OG0001402	Syad.g_02174	Syag.g_00379
OG0001403	Syad.g_00197	Syag.g_02308
OG0001404	Syad.g_02727	Syag.g_01818
OG0001405	Syad.g_00728	Syag.g_02810
OG0001408	Syad.g_01431	Syag.g_00450
OG0001410	Syad.g_00627	Syag.g_00576
OG0001411	Syad.g_00372	Syag.g_02424
OG0001412	Syad.g_00453	Syag.g_02351
OG0001413	Syad.g_02113	Syag.g_00224
OG0001416	Syad.g_02410	Syag.g_01198
OG0001417	Syad.g_01729	Syag.g_00829
OG0001419	Syad.g_00971	Syag.g_01466
OG0001420	Syad.g_00963	Syag.g_01465
OG0001425	Syad.g_00012	Syag.g_02148
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235	Syag.g_00073, Syag.g_00197
OG0001428	Syad.g_02906	Syag.g_01981
OG0001429	Syad.g_01656	Syag.g_00770
OG0001432	Syad.g_01382	Syag.g_00448
OG0001433	Syad.g_01253, Syad.g_01252	Syag.g_00943
OG0001435	Syad.g_01612	Syag.g_00605
OG0001436	Syad.g_00437	Syag.g_02454
OG0001436	Syad.g_00436	Syag.g_02453
OG0001438	Syad.g_00507	Syag.g_02583
OG0001439	Syad.g_00476	Syag.g_02554
OG0001442	Syad.g_01906	Syag.g_00648
OG0001443	Syad.g_00023	Syag.g_02157
OG0001444	Syad.g_02779	Syag.g_01863
OG0001444	Syad.g_00336	Syag.g_02380
OG0001447	Syad.g_02842	Syag.g_01921
OG0001448	Syad.g_02723	Syag.g_01350
OG0001449	Syad.g_00583	Syag.g_02676
OG0001452	Syad.g_00563	Syag.g_02638
OG0001453	Syad.g_01709	Syag.g_00849
OG0001454	Syad.g_02101	Syag.g_00204
OG0001456	Syad.g_00101	Syag.g_02212
OG0001457	Syad.g_00102	Syag.g_02213
OG0001458	Syad.g_00103	Syag.g_02214
OG0001459	Syad.g_01550	Syag.g_00535
OG0001460	Syad.g_01254	Syag.g_00944
OG0001461	Syad.g_02162	Syag.g_00521
OG0001462	Syad.g_00204	Syag.g_02315
OG0001465	Syad.g_01830	Syag.g_00940
OG0001470	Syad.g_02462	Syag.g_02420
OG0001471	Syad.g_00484	Syag.g_02563
OG0001473	Syad.g_02127	Syag.g_00471
OG0001474	Syad.g_00768	Syag.g_02851
OG0001475	Syad.g_02464	Syag.g_02418
OG0001477	Syad.g_01307	Syag.g_00990
OG0001478	Syad.g_02371	Syag.g_01337
OG0001478	Syad.g_02364	Syag.g_01344
OG0001479	Syad.g_00765	Syag.g_02848
OG0001480	Syad.g_01194	Syag.g_00451
OG0001482	Syad.g_01719	Syag.g_00839
OG0001487	Syad.g_02327	Syag.g_01365
OG0001488	Syad.g_00051, Syad.g_01175	Syag.g_01119
OG0001489	Syad.g_00709	Syag.g_02789, Syag.g_00515
OG0001492	Syad.g_01448	Syag.g_01057
OG0001493	Syad.g_01439	Syag.g_01045
OG0001494	Syad.g_00267	Syag.g_02489
OG0001496	Syad.g_01309	Syag.g_00993
OG0001497	Syad.g_01308	Syag.g_00991
OG0001498	Syad.g_00786	Syag.g_00006
OG0001502	Syad.g_01202	Syag.g_00739
OG0001504	Syad.g_01535	Syag.g_00534
OG0001508	Syad.g_02461	Syag.g_02421
OG0001510	Syad.g_00342	Syag.g_02386
OG0001511	Syad.g_02810	Syag.g_01893
OG0001512	Syad.g_00822	Syag.g_01781
OG0001513	Syad.g_00377	Syag.g_02427
OG0001514	Syad.g_01310	Syag.g_00994
OG0001515	Syad.g_01343	Syag.g_01007
OG0001516	Syad.g_01588	Syag.g_00579
OG0001517	Syad.g_00762	Syag.g_02844
OG0001518	Syad.g_00009	Syag.g_02146
OG0001519	Syad.g_00025	Syag.g_02161
OG0001520	Syad.g_01039	Syag.g_00294
OG0001525	Syad.g_00036	Syag.g_00464
OG0001527	Syad.g_01030	Syag.g_00287
OG0001528	Syad.g_02463	Syag.g_02419
OG0001529	Syad.g_00210	Syag.g_02327
OG0001530	Syad.g_02808	Syag.g_01891
OG0001531	Syad.g_00823	Syag.g_01780
OG0001532	Syad.g_01492	Syag.g_01089
OG0001533	Syad.g_02388	Syag.g_01324
OG0001534	Syad.g_01668	Syag.g_00891
OG0001535	Syad.g_01685	Syag.g_00871
OG0001536	Syad.g_01762	Syag.g_00805
OG0001537	Syad.g_01949	Syag.g_00629
OG0001538	Syad.g_01884	Syag.g_00672
OG0001539	Syad.g_01607	Syag.g_00601
OG0001540	Syad.g_02846	Syag.g_01925
OG0001541	Syad.g_02915	Syag.g_01990
OG0001542	Syad.g_02924	Syag.g_01999
OG0001543	Syad.g_02969	Syag.g_02058
OG0001544	Syad.g_00024	Syag.g_02158
OG0001545	Syad.g_00126	Syag.g_02238
OG0001547	Syad.g_01963	Syag.g_00753
OG0001551	Syad.g_01256	Syag.g_01019
OG0001554	Syad.g_03031	Syag.g_02124
OG0001556	Syad.g_01509	Syag.g_01096
OG0001558	Syad.g_00182	Syag.g_02292
OG0001559	Syad.g_02807	Syag.g_01890
OG0001560	Syad.g_02793	Syag.g_01877
OG0001561	Syad.g_01679	Syag.g_00878
OG0001562	Syad.g_01693	Syag.g_00863
OG0001563	Syad.g_00693	Syag.g_02772
OG0001564	Syad.g_01539	Syag.g_02208
OG0001567	Syad.g_01965	Syag.g_00752
OG0001568	Syad.g_01961	Syag.g_00754
OG0001573	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syag.g_00546, Syag.g_02341
OG0001574	Syad.g_01028	Syag.g_00285
OG0001575	Syad.g_01033	Syag.g_00290
OG0001576	Syad.g_01103	Syag.g_01233
OG0001577	Syad.g_01148	Syag.g_01146
OG0001579	Syad.g_00732	Syag.g_02813, Syag.g_02817
OG0001580	Syad.g_03020	Syag.g_02112
OG0001582	Syad.g_02086	Syag.g_00198
OG0001588	Syad.g_00428	Syag.g_02446
OG0001589	Syad.g_02495	Syag.g_01748
OG0001590	Syad.g_02158	Syag.g_00404
OG0001591	Syad.g_01599	Syag.g_00595
OG0001592	Syad.g_03021	Syag.g_02113
OG0001602	Syad.g_01831	Syag.g_00939
OG0001614	Syad.g_00356	Syag.g_02401
OG0001615	Syad.g_01002	Syag.g_00256
OG0001616	Syad.g_01515	Syag.g_01102
OG0001617	Syad.g_01335	Syag.g_00998
OG0001618	Syad.g_01805	Syag.g_00909
OG0001619	Syad.g_01773	Syag.g_00794
OG0001620	Syad.g_00774	Syag.g_02857
OG0001621	Syad.g_00562	Syag.g_02637
OG0001622	Syad.g_00137	Syag.g_02247
OG0001623	Syad.g_00746	Syag.g_02828
OG0001624	Syad.g_02110	Syag.g_00164
OG0001624	Syad.g_00031	Syag.g_00443
OG0001625	Syad.g_00555	Syag.g_02631
OG0001634	Syad.g_01594	Syag.g_00585
OG0001635	Syad.g_00322	Syag.g_02369
OG0001636	Syad.g_00203	Syag.g_02314
OG0001637	Syad.g_02508, Syad.g_02507	Syag.g_00020
OG0001638	Syad.g_02636	Syag.g_01700
OG0001639	Syad.g_02539	Syag.g_01615
OG0001640	Syad.g_01274	Syag.g_00955
OG0001641	Syad.g_01711	Syag.g_00847
OG0001642	Syad.g_01197	Syag.g_00742
OG0001643	Syad.g_02147	Syag.g_00415
OG0001644	Syad.g_01799	Syag.g_00902
OG0001646	Syad.g_01399, Syad.g_01392	Syag.g_00625
OG0001647	Syad.g_00531	Syag.g_02607
OG0001652	Syad.g_00180	Syag.g_02290
OG0001653	Syad.g_02782	Syag.g_01866
OG0001654	Syad.g_02537	Syag.g_01613
OG0001656	Syad.g_00731	Syag.g_02816
OG0001657	Syad.g_02889	Syag.g_01962
OG0001658	Syad.g_03033	Syag.g_02125
OG0001659	Syad.g_01507	Syag.g_01093
OG0001660	Syad.g_02816	Syag.g_01899, Syag.g_02870
OG0001666	Syad.g_01536	Syag.g_00218
OG0001671	Syad.g_02974	Syag.g_02063
OG0001672	Syad.g_02743	Syag.g_01833
OG0001673	Syad.g_00812	Syag.g_01789
OG0001675	Syad.g_01695	Syag.g_01692, Syag.g_00861
OG0001676	Syad.g_00734	Syag.g_02815
OG0001677	Syad.g_01497	Syag.g_02800
OG0001678	Syad.g_00593	Syag.g_02692
OG0001681	Syad.g_00837, Syad.g_01214	Syag.g_00193
OG0001682	Syad.g_02102, Syad.g_01807	Syag.g_00911
OG0001690	Syad.g_01561, Syad.g_03047	Syag.g_02135, Syag.g_00545
OG0001691	Syad.g_02182	Syag.g_00486
OG0001692	Syad.g_02271	Syag.g_01426
OG0001693	Syad.g_01291	Syag.g_00976
OG0001694	Syad.g_00521	Syag.g_02596
OG0001695	Syad.g_00123	Syag.g_02232
OG0001700	Syad.g_01976	Syag.g_00537
OG0001702	Syad.g_02772	Syag.g_01855
OG0001703	Syad.g_00894	Syag.g_01535
OG0001713	Syad.g_01164	Syag.g_01128
OG0001715	Syad.g_02084	Syag.g_00114
OG0001717	Syad.g_02901	Syag.g_01976
OG0001728	Syad.g_01079, Syad.g_01080, Syad.g_02036, Syad.g_02990, Syad.g_02241, Syad.g_02003	Syag.g_00208
OG0001729	Syad.g_00828	Syag.g_01774
OG0001730	Syad.g_00832	Syag.g_01769
OG0001731	Syad.g_02563	Syag.g_01640
OG0001732	Syad.g_01464	Syag.g_01069
OG0001733	Syad.g_01602	Syag.g_00597
OG0001735	Syad.g_01573	Syag.g_00555
OG0001736	Syad.g_00450	Syag.g_02468
OG0001737	Syad.g_00501	Syag.g_02577
OG0001738	Syad.g_00462	Syag.g_02539
OG0001739	Syad.g_00122	Syag.g_02230
OG0001740	Syad.g_00124	Syag.g_02235
OG0001747	Syad.g_02871	Syag.g_01945
OG0001748	Syad.g_02976	Syag.g_02065
OG0001749	Syad.g_00446	Syag.g_02461
OG0001750	Syad.g_02780	Syag.g_01864
OG0001752	Syad.g_02518	Syag.g_01766
OG0001753	Syad.g_02511	Syag.g_01760
OG0001754	Syad.g_02510	Syag.g_00022
OG0001755	Syad.g_00949	Syag.g_01483
OG0001756	Syad.g_00022	Syag.g_02151
OG0001758	Syad.g_01546	Syag.g_00524
OG0001759	Syad.g_01373	Syag.g_01250
OG0001761	Syad.g_02198	Syag.g_00361
OG0001762	Syad.g_01704	Syag.g_00854
OG0001763	Syad.g_01716	Syag.g_00842
OG0001764	Syad.g_01642	Syag.g_00758
OG0001765	Syad.g_02221, Syad.g_01545	Syag.g_00080
OG0001766	Syad.g_00489	Syag.g_02567
OG0001767	Syad.g_00438	Syag.g_02455
OG0001768	Syad.g_02931	Syag.g_02008
OG0001771	Syad.g_02075	Syag.g_00180
OG0001783	Syad.g_00351	Syag.g_02396
OG0001784	Syad.g_02774	Syag.g_01860
OG0001786	Syad.g_02588	Syag.g_01658
OG0001787	Syad.g_00976	Syag.g_01455
OG0001788	Syad.g_00979	Syag.g_01452
OG0001789	Syad.g_02404	Syag.g_01191
OG0001790	Syad.g_01126	Syag.g_01153
OG0001791	Syad.g_01165, Syad.g_01793	Syag.g_01127
OG0001792	Syad.g_01456	Syag.g_01063
OG0001794	Syad.g_01671	Syag.g_00887
OG0001796	Syad.g_01691	Syag.g_00865
OG0001797	Syad.g_01781	Syag.g_00786
OG0001798	Syad.g_02171	Syag.g_00381
OG0001799	Syad.g_02136	Syag.g_00430
OG0001800	Syad.g_02249	Syag.g_01287
OG0001801	Syad.g_02258	Syag.g_01440
OG0001803	Syad.g_02444	Syag.g_00039
OG0001804	Syad.g_00787	Syag.g_00007
OG0001805	Syad.g_00567	Syag.g_02661
OG0001806	Syad.g_00532	Syag.g_02608
OG0001807	Syad.g_00435	Syag.g_02452
OG0001808	Syad.g_00422	Syag.g_02441
OG0001809	Syad.g_02857	Syag.g_01936
OG0001810	Syad.g_02859	Syag.g_01938
OG0001811	Syad.g_02922	Syag.g_01997
OG0001812	Syad.g_03022	Syag.g_02114
OG0001813	Syad.g_00060	Syag.g_02168
OG0001814	Syad.g_00147	Syag.g_02257
OG0001815	Syad.g_00157	Syag.g_02267
OG0001816	Syad.g_01604	Syag.g_00599
OG0001835	Syad.g_00849	Syag.g_01028
OG0001837	Syad.g_02975	Syag.g_02064
OG0001838	Syad.g_00170	Syag.g_02280
OG0001839	Syad.g_00199	Syag.g_02310
OG0001840	Syad.g_00216	Syag.g_02333
OG0001841	Syad.g_00223	Syag.g_02342
OG0001843	Syad.g_00357	Syag.g_02402
OG0001844	Syad.g_00358	Syag.g_02403
OG0001845	Syad.g_00359	Syag.g_02404
OG0001846	Syad.g_02828	Syag.g_01913
OG0001847	Syad.g_02826	Syag.g_01911
OG0001848	Syad.g_02822	Syag.g_01907
OG0001849	Syad.g_02766	Syag.g_01849
OG0001850	Syad.g_02756	Syag.g_01836
OG0001851	Syad.g_02739	Syag.g_01829
OG0001852	Syad.g_02738	Syag.g_01828
OG0001853	Syad.g_02731	Syag.g_01821
OG0001854	Syad.g_00818	Syag.g_01785
OG0001856	Syad.g_02594	Syag.g_01665
OG0001857	Syad.g_02591	Syag.g_01662
OG0001858	Syad.g_02554	Syag.g_01634
OG0001859	Syad.g_00882	Syag.g_01547
OG0001860	Syad.g_00896	Syag.g_01533
OG0001861	Syad.g_00911	Syag.g_01521
OG0001862	Syad.g_00922	Syag.g_01509
OG0001863	Syad.g_00928	Syag.g_01503
OG0001864	Syad.g_00991	Syag.g_01444
OG0001866	Syad.g_01098	Syag.g_00349
OG0001867	Syad.g_02200	Syag.g_00359
OG0001868	Syad.g_02409	Syag.g_01197
OG0001869	Syad.g_01147	Syag.g_01147
OG0001870	Syad.g_01155	Syag.g_01138
OG0001871	Syad.g_01160	Syag.g_01133
OG0001872	Syad.g_01451	Syag.g_01058
OG0001873	Syad.g_01514	Syag.g_01101
OG0001874	Syad.g_01517	Syag.g_01104
OG0001875	Syad.g_01547	Syag.g_00525
OG0001876	Syad.g_01548	Syag.g_00526
OG0001877	Syad.g_01342	Syag.g_01006
OG0001878	Syad.g_01698	Syag.g_00858
OG0001879	Syad.g_01706	Syag.g_00852
OG0001880	Syad.g_01746	Syag.g_00815
OG0001881	Syad.g_01754	Syag.g_00813
OG0001882	Syad.g_01778	Syag.g_00789
OG0001883	Syad.g_01782	Syag.g_00785
OG0001884	Syad.g_01790	Syag.g_00483
OG0001885	Syad.g_01647	Syag.g_00764
OG0001886	Syad.g_01643	Syag.g_00760
OG0001887	Syad.g_01637	Syag.g_00619
OG0001888	Syad.g_01913	Syag.g_00640
OG0001889	Syad.g_01873	Syag.g_00682
OG0001890	Syad.g_01220	Syag.g_00732
OG0001891	Syad.g_01207	Syag.g_00736
OG0001892	Syad.g_01193	Syag.g_00447
OG0001893	Syad.g_02170	Syag.g_00382
OG0001894	Syad.g_02153	Syag.g_00409
OG0001895	Syad.g_02253	Syag.g_01296
OG0001896	Syad.g_02457	Syag.g_00024
OG0001897	Syad.g_00771	Syag.g_02854
OG0001898	Syad.g_00755	Syag.g_02836
OG0001899	Syad.g_00682	Syag.g_02761
OG0001900	Syad.g_00547	Syag.g_02623
OG0001901	Syad.g_00546	Syag.g_02622
OG0001902	Syad.g_00516	Syag.g_02591
OG0001903	Syad.g_00506	Syag.g_02582
OG0001904	Syad.g_00433	Syag.g_02450
OG0001905	Syad.g_00420	Syag.g_02438
OG0001906	Syad.g_02847	Syag.g_01926
OG0001907	Syad.g_02868	Syag.g_01944
OG0001908	Syad.g_02917	Syag.g_01992
OG0001909	Syad.g_02929	Syag.g_02006
OG0001910	Syad.g_02980	Syag.g_02068
OG0001912	Syad.g_00001	Syag.g_02139
OG0001913	Syad.g_00003	Syag.g_02141
OG0001914	Syad.g_01532	Syag.g_00149
OG0001915	Syad.g_00153	Syag.g_02264
OG0001916	Syad.g_00921	Syag.g_01510
OG0001917	Syad.g_01684	Syag.g_00873
OG0001918	Syad.g_02046	Syag.g_00209
OG0001918	Syad.g_00117	Syag.g_00531
OG0001924	Syad.g_02188	Syag.g_00366
OG0001925	Syad.g_02189	Syag.g_00365
OG0001926	Syad.g_02190	Syag.g_00364
OG0001927	Syad.g_02191	Syag.g_00363
OG0001929	Syad.g_00230	Syag.g_02352
OG0001932	Syad.g_00355	Syag.g_02400
OG0001933	Syad.g_02804	Syag.g_01888
OG0001934	Syad.g_02789	Syag.g_01873
OG0001935	Syad.g_02736	Syag.g_01826
OG0001936	Syad.g_02103	Syag.g_00111
OG0001937	Syad.g_02576	Syag.g_01648
OG0001938	Syad.g_00898	Syag.g_01531
OG0001939	Syad.g_01363, Syad.g_01362	Syag.g_00441
OG0001940	Syad.g_01054	Syag.g_00307
OG0001941	Syad.g_02414	Syag.g_01220
OG0001943	Syad.g_02034	Syag.g_01126
OG0001944	Syad.g_01981	Syag.g_00746
OG0001946	Syad.g_01341	Syag.g_01005
OG0001947	Syad.g_01272	Syag.g_00953
OG0001948	Syad.g_01714	Syag.g_00844
OG0001949	Syad.g_01734	Syag.g_00824
OG0001950	Syad.g_01736	Syag.g_00822
OG0001951	Syad.g_01755	Syag.g_00812
OG0001952	Syad.g_01779	Syag.g_00788
