Orthogroup	Syad	Prah
OG0001153	Syad.g_02318	Prah.g_00366
OG0001154	Syad.g_02319	Prah.g_00365
OG0001155	Syad.g_02540	Prah.g_01617
OG0001156	Syad.g_02543	Prah.g_01620
OG0001157	Syad.g_02544	Prah.g_00538
OG0001158	Syad.g_02546	Prah.g_01621
OG0001159	Syad.g_02547	Prah.g_01622
OG0001160	Syad.g_02595	Prah.g_01651
OG0001161	Syad.g_00026	Prah.g_00541
OG0001162	Syad.g_01844	Prah.g_01050
OG0001163	Syad.g_02610	Prah.g_01665
OG0001164	Syad.g_02616	Prah.g_01670
OG0001165	Syad.g_02621	Prah.g_01673
OG0001166	Syad.g_02647	Prah.g_01699
OG0001167	Syad.g_02486	Prah.g_01725
OG0001168	Syad.g_02488	Prah.g_01727
OG0001169	Syad.g_02490	Prah.g_01729
OG0001170	Syad.g_02492	Prah.g_01731
OG0001171	Syad.g_02503	Prah.g_01742
OG0001172	Syad.g_00594	Prah.g_02068
OG0001173	Syad.g_00595	Prah.g_02067
OG0001174	Syad.g_00603	Prah.g_02059
OG0001175	Syad.g_00604	Prah.g_02058
OG0001176	Syad.g_00644	Prah.g_02042
OG0001177	Syad.g_00641	Prah.g_02044
OG0001178	Syad.g_02629	Prah.g_01682
OG0001179	Syad.g_00675	Prah.g_02013
OG0001180	Syad.g_00700	Prah.g_01988
OG0001181	Syad.g_00704	Prah.g_01984
OG0001182	Syad.g_00712	Prah.g_01976
OG0001183	Syad.g_00717	Prah.g_01965
OG0001184	Syad.g_00378	Prah.g_02239
OG0001185	Syad.g_00354	Prah.g_00156
OG0001186	Syad.g_00247	Prah.g_00088
OG0001187	Syad.g_00245	Prah.g_00085
OG0001188	Syad.g_00238	Prah.g_00080
OG0001189	Syad.g_00217	Prah.g_00057
OG0001190	Syad.g_03034	Prah.g_02490
OG0001192	Syad.g_00013	Prah.g_02508
OG0001193	Syad.g_00072	Prah.g_02548
OG0001194	Syad.g_00075	Prah.g_02550
OG0001195	Syad.g_00076	Prah.g_02551
OG0001196	Syad.g_00144	Prah.g_02587
OG0001197	Syad.g_00146	Prah.g_02589
OG0001198	Syad.g_00159	Prah.g_02601
OG0001199	Syad.g_02735	Prah.g_01844
OG0001200	Syad.g_02737	Prah.g_01846
OG0001201	Syad.g_02802	Prah.g_01898
OG0001202	Syad.g_02945	Prah.g_02359
OG0001204	Syad.g_00577	Prah.g_02077
OG0001205	Syad.g_02440	Prah.g_00240
OG0001206	Syad.g_02385	Prah.g_00291
OG0001207	Syad.g_00893	Prah.g_01575
OG0001208	Syad.g_00906	Prah.g_01564
OG0001209	Syad.g_00980	Prah.g_01498
OG0001210	Syad.g_00993	Prah.g_01484
OG0001212	Syad.g_01082	Prah.g_01407
OG0001213	Syad.g_02163	Prah.g_00510
OG0001214	Syad.g_02150	Prah.g_00499
OG0001215	Syad.g_01366	Prah.g_00973
OG0001216	Syad.g_01816	Prah.g_00885
OG0001218	Syad.g_02328	Prah.g_00356
OG0001219	Syad.g_01653	Prah.g_00755
OG0001220	Syad.g_01195	Prah.g_00575
OG0001221	Syad.g_01950	Prah.g_00715
OG0001222	Syad.g_01770	Prah.g_02517
OG0001223	Syad.g_01715	Prah.g_00824
OG0001224	Syad.g_01286	Prah.g_00911
OG0001225	Syad.g_01288	Prah.g_00913
OG0001226	Syad.g_02100	Prah.g_01192
OG0001227	Syad.g_00029	Prah.g_01601
OG0001228	Syad.g_02460	Prah.g_01278
OG0001229	Syad.g_01314	Prah.g_01663
OG0001231	Syad.g_00179	Prah.g_00018
OG0001232	Syad.g_02658	Prah.g_01704
OG0001233	Syad.g_02493	Prah.g_01732
OG0001234	Syad.g_00608	Prah.g_02055
OG0001235	Syad.g_00633	Prah.g_02047
OG0001236	Syad.g_00412	Prah.g_02235
OG0001237	Syad.g_00376	Prah.g_02240
OG0001238	Syad.g_00007	Prah.g_02504
OG0001239	Syad.g_02732	Prah.g_01841
OG0001240	Syad.g_02785	Prah.g_01881
OG0001241	Syad.g_02795	Prah.g_01891
OG0001242	Syad.g_02827	Prah.g_00185
OG0001243	Syad.g_02841	Prah.g_02251
OG0001244	Syad.g_02873	Prah.g_02279
OG0001245	Syad.g_02223	Prah.g_01181
OG0001246	Syad.g_00933	Prah.g_01537
OG0001247	Syad.g_01837	Prah.g_00625
OG0001248	Syad.g_01843	Prah.g_00981
OG0001249	Syad.g_00756	Prah.g_01946
OG0001250	Syad.g_01227	Prah.g_00597
OG0001252	Syad.g_01279	Prah.g_00906
OG0001253	Syad.g_02037	Prah.g_01176
OG0001254	Syad.g_01528	Prah.g_02525
OG0001255	Syad.g_02224	Prah.g_01037
OG0001256	Syad.g_02609	Prah.g_01658
OG0001258	Syad.g_02619	Prah.g_01671
OG0001260	Syad.g_02514	Prah.g_01761
OG0001261	Syad.g_00684	Prah.g_02004
OG0001262	Syad.g_00219	Prah.g_00060
OG0001263	Syad.g_02844	Prah.g_02253
OG0001265	Syad.g_02825	Prah.g_00187
OG0001266	Syad.g_02949	Prah.g_02363
OG0001267	Syad.g_00523	Prah.g_02134
OG0001268	Syad.g_00767	Prah.g_01934
OG0001270	Syad.g_02453	Prah.g_00228
OG0001271	Syad.g_02356	Prah.g_00309
OG0001272	Syad.g_00910	Prah.g_01560
OG0001273	Syad.g_02157	Prah.g_00506
OG0001274	Syad.g_02988	Prah.g_02393
OG0001275	Syad.g_01699	Prah.g_00837
OG0001276	Syad.g_01683	Prah.g_00855
OG0001277	Syad.g_00127	Prah.g_02573
OG0001278	Syad.g_01445	Prah.g_01284
OG0001279	Syad.g_02248	Prah.g_00431
OG0001280	Syad.g_02402	Prah.g_01361
OG0001281	Syad.g_02413	Prah.g_01370
OG0001283	Syad.g_00138	Prah.g_02582
OG0001285	Syad.g_02043	Prah.g_01709
OG0001286	Syad.g_00698	Prah.g_01990
OG0001287	Syad.g_00346	Prah.g_00148
OG0001288	Syad.g_00326	Prah.g_00130
OG0001290	Syad.g_02794	Prah.g_01890
OG0001291	Syad.g_02854	Prah.g_02263
OG0001292	Syad.g_00572	Prah.g_02083
OG0001293	Syad.g_00549	Prah.g_02108
OG0001294	Syad.g_01597	Prah.g_00443
OG0001295	Syad.g_00997	Prah.g_01481
OG0001296	Syad.g_00939	Prah.g_01531
OG0001297	Syad.g_00943	Prah.g_01527
OG0001298	Syad.g_01055	Prah.g_01435
OG0001300	Syad.g_01339	Prah.g_00986
OG0001301	Syad.g_01303	Prah.g_01023
OG0001302	Syad.g_02123	Prah.g_01802
OG0001303	Syad.g_01655	Prah.g_00756
OG0001307	Syad.g_00626	Prah.g_00326
OG0001309	Syad.g_00950	Prah.g_01521
OG0001310	Syad.g_02638	Prah.g_01693
OG0001311	Syad.g_01681	Prah.g_00857
OG0001312	Syad.g_01788	Prah.g_00766
OG0001313	Syad.g_02372	Prah.g_00300
OG0001313	Syad.g_02373	Prah.g_00299
OG0001316	Syad.g_02861	Prah.g_02269
OG0001321	Syad.g_02423	Prah.g_00253
OG0001322	Syad.g_02422	Prah.g_00254
OG0001323	Syad.g_00953	Prah.g_01518
OG0001324	Syad.g_01338	Prah.g_00987
OG0001326	Syad.g_00092	Prah.g_02557
OG0001327	Syad.g_01605	Prah.g_00555
OG0001328	Syad.g_01638	Prah.g_00722
OG0001329	Syad.g_00866	Prah.g_01213
OG0001330	Syad.g_02395	Prah.g_01354
OG0001332	Syad.g_02535	Prah.g_01605
OG0001333	Syad.g_02487	Prah.g_01726
OG0001334	Syad.g_00725	Prah.g_01961
OG0001335	Syad.g_00726	Prah.g_01960
OG0001336	Syad.g_00139	Prah.g_02583
OG0001337	Syad.g_00750, Syad.g_00741	Prah.g_01950
OG0001339	Syad.g_02797	Prah.g_01893
OG0001340	Syad.g_00742	Prah.g_01949
OG0001341	Syad.g_01312	Prah.g_00615
OG0001344	Syad.g_01157	Prah.g_01317
OG0001347	Syad.g_00454	Prah.g_00082
OG0001347	Syad.g_00308	Prah.g_00098
OG0001348	Syad.g_01250	Prah.g_02412
OG0001350	Syad.g_00820	Prah.g_01778
OG0001352	Syad.g_00969	Prah.g_01029
OG0001353	Syad.g_01244	Prah.g_00606
OG0001354	Syad.g_01728	Prah.g_00813
OG0001355	Syad.g_02116	Prah.g_00710
OG0001356	Syad.g_01251	Prah.g_01163
OG0001358	Syad.g_02179	Prah.g_00527
OG0001360	Syad.g_01191	Prah.g_01240
OG0001361	Syad.g_01185	Prah.g_01294
OG0001362	Syad.g_02294	Prah.g_00390
OG0001363	Syad.g_02296	Prah.g_00388
OG0001366	Syad.g_02650	Prah.g_01702
OG0001367	Syad.g_01332, Syad.g_01328, Syad.g_02716	Prah.g_01870
OG0001369	Syad.g_02784	Prah.g_01880
OG0001370	Syad.g_02045, Syad.g_02124	Prah.g_00617
OG0001373	Syad.g_00091	Prah.g_02556
OG0001374	Syad.g_00099	Prah.g_02564
OG0001376	Syad.g_00015	Prah.g_02511
OG0001377	Syad.g_00014	Prah.g_02510
OG0001378	Syad.g_02454	Prah.g_00223
OG0001379	Syad.g_02397	Prah.g_01356
OG0001381	Syad.g_01266, Syad.g_00614	Prah.g_00895
OG0001383	Syad.g_00827	Prah.g_01770
OG0001385	Syad.g_00088	Prah.g_02553
OG0001386	Syad.g_00089	Prah.g_02554
OG0001387	Syad.g_00090	Prah.g_02555
OG0001388	Syad.g_00093	Prah.g_02558
OG0001389	Syad.g_00094	Prah.g_02559
OG0001390	Syad.g_00095	Prah.g_02560
OG0001391	Syad.g_00096	Prah.g_02561
OG0001392	Syad.g_00097	Prah.g_02562
OG0001393	Syad.g_00098	Prah.g_02563
OG0001394	Syad.g_01920	Prah.g_00700
OG0001395	Syad.g_01792	Prah.g_00868
OG0001396	Syad.g_00309	Prah.g_00099
OG0001396	Syad.g_00455	Prah.g_00081
OG0001397	Syad.g_02295	Prah.g_00389
OG0001398	Syad.g_01977	Prah.g_01180
OG0001400	Syad.g_00984	Prah.g_02278
OG0001401	Syad.g_01233	Prah.g_00602
OG0001402	Syad.g_02174	Prah.g_00522
OG0001403	Syad.g_00197	Prah.g_00037
OG0001405	Syad.g_00728	Prah.g_01957
OG0001410	Syad.g_00627	Prah.g_00325
OG0001414	Syad.g_00615	Prah.g_01786
OG0001416	Syad.g_02410	Prah.g_01367
OG0001423	Syad.g_02707, Syad.g_02708	Prah.g_01078
OG0001425	Syad.g_00012	Prah.g_02507
OG0001431	Syad.g_00393	Prah.g_00998
OG0001433	Syad.g_01253, Syad.g_01252	Prah.g_01162
OG0001434	Syad.g_01916	Prah.g_00696
OG0001435	Syad.g_01612	Prah.g_00737
OG0001436	Syad.g_00437	Prah.g_02210
OG0001436	Syad.g_00436	Prah.g_02217
OG0001438	Syad.g_00507	Prah.g_02149
OG0001442	Syad.g_01906	Prah.g_00691
OG0001443	Syad.g_00023	Prah.g_01664
OG0001444	Syad.g_02779	Prah.g_01875
OG0001444	Syad.g_00336	Prah.g_00137
OG0001449	Syad.g_00583	Prah.g_01806
OG0001452	Syad.g_00563	Prah.g_01220
OG0001460	Syad.g_01254	Prah.g_01161
OG0001461	Syad.g_02162	Prah.g_00260
OG0001462	Syad.g_00204	Prah.g_00044
OG0001463	Syad.g_01264	Prah.g_02142
OG0001464	Syad.g_00743	Prah.g_01948
OG0001470	Syad.g_02462	Prah.g_00119
OG0001475	Syad.g_02464	Prah.g_00121
OG0001477	Syad.g_01307	Prah.g_01020
OG0001479	Syad.g_00765	Prah.g_01936
OG0001487	Syad.g_02327	Prah.g_00357
OG0001488	Syad.g_00051, Syad.g_01175, Syad.g_00050	Prah.g_01301
OG0001489	Syad.g_00709	Prah.g_01979
OG0001494	Syad.g_00267	Prah.g_00111
OG0001496	Syad.g_01309	Prah.g_01016
OG0001497	Syad.g_01308	Prah.g_01019
OG0001498	Syad.g_00786	Prah.g_00206
OG0001505	Syad.g_00259	Prah.g_00100
OG0001508	Syad.g_02461	Prah.g_00118
OG0001510	Syad.g_00342	Prah.g_00143
OG0001511	Syad.g_02810	Prah.g_01906
OG0001512	Syad.g_00822	Prah.g_01775
OG0001513	Syad.g_00377	Prah.g_00243
OG0001513	Syad.g_00646	Prah.g_01194
OG0001514	Syad.g_01310	Prah.g_01015
OG0001515	Syad.g_01343	Prah.g_00978
OG0001516	Syad.g_01588	Prah.g_00453
OG0001517	Syad.g_00762	Prah.g_01939
OG0001518	Syad.g_00009	Prah.g_02506
OG0001519	Syad.g_00025	Prah.g_02515
OG0001525	Syad.g_00036	Prah.g_01202
OG0001527	Syad.g_01030	Prah.g_01453
OG0001528	Syad.g_02463	Prah.g_00120
OG0001529	Syad.g_00210	Prah.g_00050
OG0001530	Syad.g_02808	Prah.g_01903
OG0001531	Syad.g_00823	Prah.g_01774
OG0001532	Syad.g_01492	Prah.g_01252
OG0001533	Syad.g_02388	Prah.g_01187
OG0001534	Syad.g_01668	Prah.g_00865
OG0001535	Syad.g_01685	Prah.g_00853
OG0001536	Syad.g_01762	Prah.g_00792
OG0001537	Syad.g_01949	Prah.g_00707
OG0001538	Syad.g_01884	Prah.g_00662
OG0001539	Syad.g_01607	Prah.g_00559
OG0001540	Syad.g_02846	Prah.g_02255
OG0001541	Syad.g_02915	Prah.g_02318
OG0001542	Syad.g_02924	Prah.g_02335
OG0001543	Syad.g_02969	Prah.g_02414
OG0001544	Syad.g_00024	Prah.g_02514
OG0001545	Syad.g_00126	Prah.g_02572
OG0001555	Syad.g_01923	Prah.g_01817
OG0001556	Syad.g_01509	Prah.g_01158, Prah.g_01157
OG0001558	Syad.g_00182	Prah.g_00021
OG0001559	Syad.g_02807	Prah.g_01902
OG0001560	Syad.g_02793	Prah.g_01889
OG0001561	Syad.g_01679	Prah.g_00859
OG0001562	Syad.g_01693	Prah.g_00845
OG0001563	Syad.g_00693	Prah.g_01996
OG0001574	Syad.g_01028	Prah.g_01456
OG0001575	Syad.g_01033	Prah.g_01450
OG0001576	Syad.g_01103	Prah.g_01379
OG0001577	Syad.g_01148	Prah.g_01326
OG0001578	Syad.g_01534	Prah.g_00939, Prah.g_01150
OG0001579	Syad.g_00732	Prah.g_01953
OG0001580	Syad.g_03020	Prah.g_02479
OG0001585	Syad.g_02678	Prah.g_01081
OG0001588	Syad.g_00428	Prah.g_02223
OG0001589	Syad.g_02495	Prah.g_01735
OG0001590	Syad.g_02158	Prah.g_00578
OG0001591	Syad.g_01599	Prah.g_00552
OG0001592	Syad.g_03021	Prah.g_02480
OG0001614	Syad.g_00356	Prah.g_00158
OG0001615	Syad.g_01205, Syad.g_01002	Prah.g_01475
OG0001616	Syad.g_01515	Prah.g_01261
OG0001617	Syad.g_01335	Prah.g_00989
OG0001618	Syad.g_01805	Prah.g_00877
OG0001619	Syad.g_01773	Prah.g_00782
OG0001620	Syad.g_00774	Prah.g_01924
OG0001621	Syad.g_00562	Prah.g_02097
OG0001622	Syad.g_00137	Prah.g_02581
OG0001634	Syad.g_01594	Prah.g_00447
OG0001635	Syad.g_00322	Prah.g_01421, Prah.g_01206
OG0001636	Syad.g_00203	Prah.g_00043
OG0001637	Syad.g_02508, Syad.g_02507	Prah.g_01751
OG0001638	Syad.g_02636	Prah.g_01691
OG0001639	Syad.g_02539	Prah.g_01616
OG0001640	Syad.g_01274	Prah.g_00902
OG0001641	Syad.g_01711	Prah.g_00827
OG0001642	Syad.g_01197	Prah.g_00580
OG0001643	Syad.g_02147	Prah.g_00496
OG0001652	Syad.g_00180	Prah.g_00019
OG0001653	Syad.g_02782	Prah.g_01878
OG0001654	Syad.g_02537	Prah.g_01614
OG0001655	Syad.g_02108	Prah.g_00214, Prah.g_02423
OG0001656	Syad.g_00731	Prah.g_01954
OG0001657	Syad.g_02889	Prah.g_02293
OG0001658	Syad.g_03033	Prah.g_02489
OG0001671	Syad.g_02974	Prah.g_02407
OG0001672	Syad.g_02743	Prah.g_01855, Prah.g_01853
OG0001673	Syad.g_00812	Prah.g_01783
OG0001675	Syad.g_01695	Prah.g_00841, Prah.g_00843
OG0001676	Syad.g_00734	Prah.g_01951
OG0001677	Syad.g_00718, Syad.g_01497	Prah.g_01964
OG0001678	Syad.g_00593	Prah.g_02069
OG0001691	Syad.g_02182	Prah.g_00742
OG0001692	Syad.g_02271	Prah.g_00413
OG0001693	Syad.g_01291	Prah.g_00212
OG0001694	Syad.g_00521	Prah.g_02136
OG0001695	Syad.g_00123	Prah.g_02568
OG0001703	Syad.g_00894	Prah.g_01574
OG0001715	Syad.g_02084	Prah.g_01165
OG0001716	Syad.g_01200	Prah.g_00584
OG0001728	Syad.g_02036	Prah.g_00093
OG0001729	Syad.g_00828	Prah.g_01769
OG0001730	Syad.g_00832	Prah.g_01766
OG0001731	Syad.g_02563	Prah.g_01630
OG0001732	Syad.g_01464	Prah.g_01267
OG0001735	Syad.g_01573	Prah.g_00461
OG0001736	Syad.g_00450	Prah.g_01944
OG0001737	Syad.g_00501	Prah.g_02154
OG0001738	Syad.g_00462	Prah.g_02185
OG0001739	Syad.g_00122	Prah.g_02566
OG0001740	Syad.g_00124	Prah.g_02571
OG0001747	Syad.g_02871	Prah.g_02276
OG0001748	Syad.g_02976	Prah.g_02405
OG0001749	Syad.g_00446	Prah.g_02203
OG0001750	Syad.g_02780	Prah.g_01876
OG0001751	Syad.g_00811	Prah.g_01784
OG0001752	Syad.g_02518	Prah.g_01763
OG0001753	Syad.g_02511	Prah.g_01757
OG0001754	Syad.g_02510	Prah.g_01754
OG0001755	Syad.g_00949	Prah.g_01522
OG0001758	Syad.g_01546	Prah.g_01121
OG0001760	Syad.g_01472	Prah.g_00977
OG0001761	Syad.g_02198	Prah.g_00944
OG0001762	Syad.g_01704	Prah.g_00834
OG0001763	Syad.g_01716	Prah.g_00822, Prah.g_00823
OG0001764	Syad.g_01642	Prah.g_00748
OG0001766	Syad.g_00489	Prah.g_02161
OG0001767	Syad.g_00438	Prah.g_02216
OG0001768	Syad.g_02931	Prah.g_02342
OG0001783	Syad.g_00351	Prah.g_00153
OG0001784	Syad.g_02774	Prah.g_01871
OG0001785	Syad.g_02509	Prah.g_01753
OG0001786	Syad.g_02588	Prah.g_01646
OG0001787	Syad.g_00976	Prah.g_01502
OG0001788	Syad.g_00979	Prah.g_01499
OG0001789	Syad.g_02404	Prah.g_01363
OG0001790	Syad.g_01126	Prah.g_01334
OG0001791	Syad.g_01165, Syad.g_01793	Prah.g_01309
OG0001792	Syad.g_01456	Prah.g_01274
OG0001794	Syad.g_01671	Prah.g_01129
OG0001795	Syad.g_00817	Prah.g_01049
OG0001796	Syad.g_01691	Prah.g_00847
OG0001797	Syad.g_01781	Prah.g_00775
OG0001798	Syad.g_02171	Prah.g_00520
OG0001799	Syad.g_02136	Prah.g_00479
OG0001800	Syad.g_02249	Prah.g_00429
OG0001801	Syad.g_02258	Prah.g_00422
OG0001803	Syad.g_02444	Prah.g_00236
OG0001804	Syad.g_00787	Prah.g_00207
OG0001805	Syad.g_00567	Prah.g_02088
OG0001806	Syad.g_00532	Prah.g_02125
OG0001807	Syad.g_00435	Prah.g_02218
OG0001808	Syad.g_00422	Prah.g_02226
OG0001809	Syad.g_02857	Prah.g_02266
OG0001810	Syad.g_02859	Prah.g_02267
OG0001811	Syad.g_02922	Prah.g_02325
OG0001812	Syad.g_03022	Prah.g_02481
OG0001813	Syad.g_00060	Prah.g_02535
OG0001814	Syad.g_00147	Prah.g_02590
OG0001815	Syad.g_00157	Prah.g_02599
OG0001816	Syad.g_01604	Prah.g_00554
OG0001835	Syad.g_00849	Prah.g_01021
OG0001837	Syad.g_02975	Prah.g_02406
OG0001838	Syad.g_00170	Prah.g_00009
OG0001839	Syad.g_00199	Prah.g_00039
OG0001840	Syad.g_00216	Prah.g_00056
OG0001841	Syad.g_00223	Prah.g_00064
OG0001842	Syad.g_02522	Prah.g_00139
OG0001843	Syad.g_00357	Prah.g_00159
OG0001844	Syad.g_00358	Prah.g_00160
OG0001845	Syad.g_00359	Prah.g_00162
OG0001846	Syad.g_02828	Prah.g_00184
OG0001847	Syad.g_02826	Prah.g_00186
OG0001848	Syad.g_02822	Prah.g_00190
OG0001849	Syad.g_02766	Prah.g_01865
OG0001850	Syad.g_02756	Prah.g_01858
OG0001851	Syad.g_02739	Prah.g_01848
OG0001852	Syad.g_02738	Prah.g_01847
OG0001853	Syad.g_02731	Prah.g_01840
OG0001854	Syad.g_00818	Prah.g_01780
OG0001856	Syad.g_02594	Prah.g_01650
OG0001857	Syad.g_02591	Prah.g_01647
OG0001858	Syad.g_02554	Prah.g_01626
OG0001859	Syad.g_00882	Prah.g_01585
OG0001860	Syad.g_00896	Prah.g_01573
OG0001861	Syad.g_00911	Prah.g_01559
OG0001862	Syad.g_00922	Prah.g_01547
OG0001863	Syad.g_00928	Prah.g_01542
OG0001864	Syad.g_00991	Prah.g_01487
OG0001865	Syad.g_01067	Prah.g_01420
OG0001866	Syad.g_01098	Prah.g_01395
OG0001867	Syad.g_02200	Prah.g_01386
OG0001868	Syad.g_02409	Prah.g_01366
OG0001869	Syad.g_01147	Prah.g_01327
OG0001870	Syad.g_01155	Prah.g_01319
OG0001871	Syad.g_01160	Prah.g_01314
OG0001872	Syad.g_01451	Prah.g_01281
OG0001873	Syad.g_01514	Prah.g_01260
OG0001874	Syad.g_01517	Prah.g_01241
OG0001875	Syad.g_01547	Prah.g_01122
OG0001876	Syad.g_01548	Prah.g_01123
OG0001877	Syad.g_01342	Prah.g_00979
OG0001878	Syad.g_01698	Prah.g_00838
OG0001879	Syad.g_01706	Prah.g_00831
OG0001880	Syad.g_01746	Prah.g_00799
OG0001881	Syad.g_01754	Prah.g_00798
OG0001882	Syad.g_01778	Prah.g_00778
OG0001883	Syad.g_01782	Prah.g_00774
OG0001884	Syad.g_01790	Prah.g_00764
OG0001885	Syad.g_01647	Prah.g_00753
OG0001886	Syad.g_01643	Prah.g_00749
OG0001887	Syad.g_01637	Prah.g_00723
OG0001888	Syad.g_01913	Prah.g_00682
OG0001889	Syad.g_01873	Prah.g_00653
OG0001890	Syad.g_01220	Prah.g_00590
OG0001891	Syad.g_01207	Prah.g_00586
OG0001892	Syad.g_01193	Prah.g_00573
OG0001893	Syad.g_02170	Prah.g_00519
OG0001894	Syad.g_02153	Prah.g_00502
OG0001895	Syad.g_02253	Prah.g_00426
OG0001896	Syad.g_02457	Prah.g_00220
OG0001897	Syad.g_00771	Prah.g_01931
OG0001898	Syad.g_00755	Prah.g_01947
OG0001899	Syad.g_00682	Prah.g_02006
OG0001900	Syad.g_00547	Prah.g_02109
OG0001901	Syad.g_00546	Prah.g_02110
OG0001902	Syad.g_00516	Prah.g_02141
OG0001903	Syad.g_00506	Prah.g_02150
OG0001904	Syad.g_00433	Prah.g_02220
OG0001905	Syad.g_00420	Prah.g_02228
OG0001906	Syad.g_02847	Prah.g_02256
OG0001907	Syad.g_02868	Prah.g_02272
OG0001908	Syad.g_02917	Prah.g_02319
OG0001909	Syad.g_02929	Prah.g_02340
OG0001910	Syad.g_02980	Prah.g_02401
OG0001912	Syad.g_00001	Prah.g_02500
OG0001913	Syad.g_00003	Prah.g_02502
OG0001914	Syad.g_01532	Prah.g_02529, Prah.g_02530
OG0001915	Syad.g_00153	Prah.g_01199
OG0001929	Syad.g_00230	Prah.g_00072
OG0001930	Syad.g_02523	Prah.g_00140
OG0001931	Syad.g_02524	Prah.g_00141
OG0001932	Syad.g_00355	Prah.g_00157
OG0001933	Syad.g_02804	Prah.g_01900
OG0001934	Syad.g_02789	Prah.g_01885
OG0001935	Syad.g_02736	Prah.g_01845
OG0001936	Syad.g_02103	Prah.g_01813
OG0001937	Syad.g_02576	Prah.g_01638
OG0001938	Syad.g_00898	Prah.g_01571
OG0001939	Syad.g_01363, Syad.g_01362	Prah.g_01477
OG0001940	Syad.g_01054	Prah.g_01436
OG0001941	Syad.g_02414	Prah.g_01371
OG0001943	Syad.g_02034	Prah.g_01308
OG0001944	Syad.g_01981	Prah.g_01207
OG0001946	Syad.g_01341	Prah.g_00984
OG0001947	Syad.g_01272	Prah.g_00900
OG0001948	Syad.g_01714	Prah.g_00825
OG0001949	Syad.g_01734	Prah.g_00809
OG0001950	Syad.g_01736	Prah.g_00807
OG0001951	Syad.g_01755	Prah.g_00797
OG0001952	Syad.g_01779	Prah.g_00777
OG0001953	Syad.g_01780	Prah.g_00776
OG0001954	Syad.g_01991	Prah.g_00626
OG0001957	Syad.g_02165	Prah.g_00514
OG0001958	Syad.g_01575	Prah.g_00458
OG0001960	Syad.g_02348	Prah.g_00330, Prah.g_00329
OG0001961	Syad.g_02358	Prah.g_00307
OG0001964	Syad.g_00606	Prah.g_02057
OG0001965	Syad.g_02126	Prah.g_02096
OG0001966	Syad.g_00553	Prah.g_02104
OG0001967	Syad.g_00551	Prah.g_02106
OG0001968	Syad.g_00550	Prah.g_02107
OG0001969	Syad.g_00482	Prah.g_02169
OG0001970	Syad.g_02849	Prah.g_02258
OG0001971	Syad.g_02927	Prah.g_02338
OG0001972	Syad.g_03000	Prah.g_02389
OG0001973	Syad.g_02960	Prah.g_02464
OG0001975	Syad.g_01531	Prah.g_02528
OG0001976	Syad.g_01533	Prah.g_02531
OG0001995	Syad.g_01377	Prah.g_01492
OG0001997	Syad.g_02778	Prah.g_01874
OG0001999	Syad.g_02484	Prah.g_01721
OG0002000	Syad.g_00951	Prah.g_01520
OG0002002	Syad.g_01452	Prah.g_01280
OG0002004	Syad.g_02760	Prah.g_00966
OG0002005	Syad.g_01105, Syad.g_01106	Prah.g_00963
OG0002006	Syad.g_01259	Prah.g_00899
OG0002007	Syad.g_01258	Prah.g_00898
OG0002008	Syad.g_01700	Prah.g_00836
OG0002009	Syad.g_01933	Prah.g_00704
OG0002010	Syad.g_02309	Prah.g_00373
OG0002011	Syad.g_01964	Prah.g_00211
OG0002012	Syad.g_01387	Prah.g_01974
OG0002014	Syad.g_00442, Syad.g_02622	Prah.g_02202
OG0002015	Syad.g_00443	Prah.g_02215
OG0002016	Syad.g_02973	Prah.g_02408
OG0002017	Syad.g_00070	Prah.g_02545
OG0002037	Syad.g_00902	Prah.g_01568
OG0002038	Syad.g_01161	Prah.g_01312
OG0002039	Syad.g_01176	Prah.g_01300
OG0002040	Syad.g_01177	Prah.g_01299
OG0002041	Syad.g_01718	Prah.g_00820
OG0002042	Syad.g_01743	Prah.g_00802
OG0002043	Syad.g_01657	Prah.g_00757
OG0002044	Syad.g_01245	Prah.g_00607
OG0002045	Syad.g_02362	Prah.g_00305
OG0002046	Syad.g_02366	Prah.g_00302
OG0002048	Syad.g_00714	Prah.g_01967
OG0002049	Syad.g_00631	Prah.g_02049
OG0002050	Syad.g_00540	Prah.g_02116
OG0002051	Syad.g_02914	Prah.g_02317
OG0002053	Syad.g_00027	Prah.g_02523
OG0002113	Syad.g_00200	Prah.g_00040
OG0002114	Syad.g_02262	Prah.g_01747
OG0002115	Syad.g_02615	Prah.g_01669
OG0002117	Syad.g_01166	Prah.g_01306
OG0002118	Syad.g_01461	Prah.g_01269
OG0002119	Syad.g_02968	Prah.g_01242
OG0002120	Syad.g_01994	Prah.g_01197
OG0002121	Syad.g_02074	Prah.g_01107
OG0002123	Syad.g_01813	Prah.g_00883
OG0002124	Syad.g_01203	Prah.g_00585
OG0002126	Syad.g_00445	Prah.g_02214, Prah.g_02204
OG0002127	Syad.g_02866	Prah.g_02277
OG0002128	Syad.g_01530	Prah.g_02527
OG0002129	Syad.g_02292	Prah.g_00392
OG0002130	Syad.g_02403	Prah.g_01362
OG0002154	Syad.g_02869	Prah.g_02249
OG0002159	Syad.g_00337	Prah.g_00138
OG0002160	Syad.g_01375	Prah.g_01792
OG0002162	Syad.g_01045	Prah.g_01442
OG0002166	Syad.g_01369	Prah.g_00971
OG0002167	Syad.g_01426	Prah.g_00960
