Orthogroup	Syad	Syaf
OG0001111	Syad.g_01735	Syaf.g_01881
OG0001112	Syad.g_01733	Syaf.g_01883
OG0001113	Syad.g_01732	Syaf.g_01884
OG0001114	Syad.g_01731	Syaf.g_01885
OG0001115	Syad.g_01727	Syaf.g_01889
OG0001116	Syad.g_01725	Syaf.g_01891
OG0001117	Syad.g_01724	Syaf.g_01892
OG0001118	Syad.g_01723	Syaf.g_01893
OG0001119	Syad.g_01721	Syaf.g_01895
OG0001120	Syad.g_01717	Syaf.g_01899
OG0001122	Syad.g_01689	Syaf.g_01927
OG0001123	Syad.g_01682	Syaf.g_01934
OG0001124	Syad.g_01680	Syaf.g_01936
OG0001125	Syad.g_01678	Syaf.g_01938
OG0001126	Syad.g_01276	Syaf.g_01409
OG0001127	Syad.g_01277	Syaf.g_01410
OG0001128	Syad.g_01280	Syaf.g_01413
OG0001129	Syad.g_01282	Syaf.g_01415
OG0001130	Syad.g_01283	Syaf.g_01416
OG0001131	Syad.g_01953	Syaf.g_02090
OG0001132	Syad.g_02038	Syaf.g_01722
OG0001133	Syad.g_02172	Syaf.g_02334
OG0001134	Syad.g_01527	Syaf.g_01616
OG0001135	Syad.g_01529	Syaf.g_01618
OG0001136	Syad.g_01150	Syaf.g_01286
OG0001137	Syad.g_01169	Syaf.g_01306
OG0001138	Syad.g_01493	Syaf.g_01596
OG0001139	Syad.g_01491	Syaf.g_01594
OG0001140	Syad.g_01490	Syaf.g_01593
OG0001141	Syad.g_01489	Syaf.g_01592
OG0001142	Syad.g_01488	Syaf.g_01591
OG0001143	Syad.g_01473	Syaf.g_01583
OG0001144	Syad.g_01457	Syaf.g_01573
OG0001145	Syad.g_01112	Syaf.g_01267
OG0001146	Syad.g_02412	Syaf.g_01248
OG0001147	Syad.g_02349	Syaf.g_02489
OG0001148	Syad.g_00889	Syaf.g_02735
OG0001149	Syad.g_00888	Syaf.g_02736
OG0001150	Syad.g_00887	Syaf.g_02737
OG0001151	Syad.g_00875	Syaf.g_02750
OG0001152	Syad.g_00872	Syaf.g_02751
OG0001153	Syad.g_02318	Syaf.g_02463
OG0001154	Syad.g_02319	Syaf.g_02464
OG0001155	Syad.g_02540	Syaf.g_01107
OG0001156	Syad.g_02543	Syaf.g_01104
OG0001157	Syad.g_02544	Syaf.g_01103
OG0001158	Syad.g_02546	Syaf.g_01102
OG0001159	Syad.g_02547	Syaf.g_01101
OG0001160	Syad.g_02595	Syaf.g_01058
OG0001161	Syad.g_00026	Syaf.g_00617
OG0001162	Syad.g_01844	Syaf.g_02015
OG0001163	Syad.g_02610	Syaf.g_01050
OG0001164	Syad.g_02616	Syaf.g_01044
OG0001165	Syad.g_02621	Syaf.g_01039
OG0001166	Syad.g_02647	Syaf.g_01010
OG0001167	Syad.g_02486	Syaf.g_01182
OG0001168	Syad.g_02488	Syaf.g_01180
OG0001169	Syad.g_02490	Syaf.g_01178
OG0001170	Syad.g_02492	Syaf.g_01176
OG0001171	Syad.g_02503	Syaf.g_01166
OG0001172	Syad.g_00594	Syaf.g_00173
OG0001173	Syad.g_00595	Syaf.g_00172
OG0001174	Syad.g_00603	Syaf.g_00164
OG0001175	Syad.g_00604	Syaf.g_00163
OG0001176	Syad.g_00644	Syaf.g_00142
OG0001177	Syad.g_00641	Syaf.g_00144
OG0001178	Syad.g_02629	Syaf.g_01028
OG0001179	Syad.g_00675	Syaf.g_00112
OG0001180	Syad.g_00700	Syaf.g_00087
OG0001181	Syad.g_00704	Syaf.g_00083
OG0001182	Syad.g_00712	Syaf.g_00074
OG0001184	Syad.g_00378	Syaf.g_00360
OG0001185	Syad.g_00354	Syaf.g_00382
OG0001186	Syad.g_00247	Syaf.g_00418
OG0001187	Syad.g_00245	Syaf.g_00422
OG0001188	Syad.g_00238	Syaf.g_00425
OG0001189	Syad.g_00217	Syaf.g_00441
OG0001190	Syad.g_03034	Syaf.g_00646
OG0001192	Syad.g_00013	Syaf.g_00630
OG0001193	Syad.g_00072	Syaf.g_00596
OG0001194	Syad.g_00075	Syaf.g_00594
OG0001195	Syad.g_00076	Syaf.g_00593
OG0001196	Syad.g_00144	Syaf.g_00519
OG0001197	Syad.g_00146	Syaf.g_00517
OG0001198	Syad.g_00159	Syaf.g_00501
OG0001199	Syad.g_02735	Syaf.g_00957
OG0001200	Syad.g_02737	Syaf.g_00955
OG0001201	Syad.g_02802	Syaf.g_00902
OG0001202	Syad.g_02945	Syaf.g_00764
OG0001203	Syad.g_00821	Syaf.g_02785
OG0001204	Syad.g_00577	Syaf.g_00185
OG0001205	Syad.g_02440	Syaf.g_01229
OG0001206	Syad.g_02385	Syaf.g_02530
OG0001207	Syad.g_00893	Syaf.g_02732
OG0001208	Syad.g_00906	Syaf.g_02719
OG0001209	Syad.g_00980	Syaf.g_02651
OG0001210	Syad.g_00993	Syaf.g_02642
OG0001212	Syad.g_01082	Syaf.g_02563
OG0001213	Syad.g_02163	Syaf.g_02324
OG0001214	Syad.g_02150	Syaf.g_02308
OG0001215	Syad.g_01366	Syaf.g_01477
OG0001216	Syad.g_01816	Syaf.g_01980
OG0001218	Syad.g_02328	Syaf.g_02473
OG0001219	Syad.g_01653	Syaf.g_01796
OG0001220	Syad.g_01195	Syaf.g_01335
OG0001221	Syad.g_01950	Syaf.g_02087
OG0001222	Syad.g_01770	Syaf.g_01848
OG0001223	Syad.g_01715	Syaf.g_01902
OG0001224	Syad.g_01286	Syaf.g_01438
OG0001225	Syad.g_01288	Syaf.g_01440
OG0001226	Syad.g_02100	Syaf.g_02262
OG0001227	Syad.g_00029	Syaf.g_00614
OG0001228	Syad.g_02460	Syaf.g_01223
OG0001229	Syad.g_01314	Syaf.g_01464
OG0001231	Syad.g_00179	Syaf.g_00481
OG0001232	Syad.g_02658	Syaf.g_01000
OG0001234	Syad.g_00608	Syaf.g_00159
OG0001235	Syad.g_00633	Syaf.g_00150
OG0001236	Syad.g_00412	Syaf.g_00357
OG0001237	Syad.g_00376	Syaf.g_00362
OG0001238	Syad.g_00007	Syaf.g_00634
OG0001239	Syad.g_02732	Syaf.g_00960
OG0001240	Syad.g_02785	Syaf.g_00919
OG0001241	Syad.g_02795	Syaf.g_00909
OG0001242	Syad.g_02827	Syaf.g_00874
OG0001243	Syad.g_02841	Syaf.g_00867
OG0001244	Syad.g_02873	Syaf.g_00836
OG0001246	Syad.g_00933	Syaf.g_02693
OG0001247	Syad.g_01837	Syaf.g_02004
OG0001248	Syad.g_01843	Syaf.g_02012
OG0001250	Syad.g_01227	Syaf.g_01377
OG0001251	Syad.g_00083	Syaf.g_00588
OG0001252	Syad.g_01279	Syaf.g_01412
OG0001254	Syad.g_01528	Syaf.g_01617
OG0001255	Syad.g_02224	Syaf.g_01070
OG0001256	Syad.g_02609	Syaf.g_01051
OG0001257	Syad.g_02210	Syaf.g_02534
OG0001258	Syad.g_02619	Syaf.g_01041
OG0001260	Syad.g_02514	Syaf.g_01155
OG0001261	Syad.g_00684	Syaf.g_00103
OG0001262	Syad.g_00219	Syaf.g_00439
OG0001263	Syad.g_02844	Syaf.g_00864
OG0001265	Syad.g_02825	Syaf.g_00876
OG0001266	Syad.g_02949	Syaf.g_00760
OG0001267	Syad.g_00523	Syaf.g_00244
OG0001268	Syad.g_00767	Syaf.g_00017
OG0001270	Syad.g_02453	Syaf.g_01210
OG0001271	Syad.g_02356	Syaf.g_02501
OG0001272	Syad.g_00910	Syaf.g_02715
OG0001273	Syad.g_02157	Syaf.g_02315
OG0001274	Syad.g_02988	Syaf.g_00707
OG0001275	Syad.g_01699	Syaf.g_01917
OG0001276	Syad.g_01683	Syaf.g_01933
OG0001277	Syad.g_00127	Syaf.g_00533
OG0001278	Syad.g_01445	Syaf.g_01562
OG0001279	Syad.g_02248	Syaf.g_02385
OG0001280	Syad.g_02402	Syaf.g_01257
OG0001281	Syad.g_02413	Syaf.g_01247
OG0001282	Syad.g_00890	Syaf.g_02734
OG0001283	Syad.g_00138	Syaf.g_00524, Syaf.g_02414
OG0001284	Syad.g_02585	Syaf.g_01073
OG0001285	Syad.g_02043	Syaf.g_00568
OG0001286	Syad.g_00698	Syaf.g_00089
OG0001287	Syad.g_00346	Syaf.g_00390
OG0001288	Syad.g_00326	Syaf.g_00408
OG0001289	Syad.g_02767	Syaf.g_00935
OG0001290	Syad.g_02794	Syaf.g_00910
OG0001291	Syad.g_02854	Syaf.g_00853
OG0001292	Syad.g_00572	Syaf.g_00191
OG0001293	Syad.g_00549	Syaf.g_00217
OG0001294	Syad.g_01597	Syaf.g_02124
OG0001295	Syad.g_00997	Syaf.g_02637
OG0001296	Syad.g_00939	Syaf.g_02687
OG0001297	Syad.g_00943	Syaf.g_02683
OG0001298	Syad.g_01055	Syaf.g_02584
OG0001299	Syad.g_01591	Syaf.g_02130
OG0001300	Syad.g_01339	Syaf.g_01468
OG0001301	Syad.g_01303	Syaf.g_01454
OG0001302	Syad.g_02123	Syaf.g_02279
OG0001303	Syad.g_01655	Syaf.g_01798
OG0001304	Syad.g_01669	Syaf.g_01950
OG0001305	Syad.g_01296	Syaf.g_01448
OG0001306	Syad.g_01119	Syaf.g_01272
OG0001307	Syad.g_00626	Syaf.g_01638
OG0001309	Syad.g_00950	Syaf.g_02678
OG0001310	Syad.g_02638	Syaf.g_01018
OG0001311	Syad.g_01681	Syaf.g_01935
OG0001312	Syad.g_01788	Syaf.g_01809
OG0001313	Syad.g_02372	Syaf.g_02517
OG0001313	Syad.g_02373	Syaf.g_02523
OG0001315	Syad.g_00715	Syaf.g_00071
OG0001316	Syad.g_02861	Syaf.g_00847
OG0001317	Syad.g_00814	Syaf.g_02790
OG0001318	Syad.g_00557	Syaf.g_00209
OG0001321	Syad.g_02423	Syaf.g_01238
OG0001322	Syad.g_02422	Syaf.g_01239
OG0001323	Syad.g_00953	Syaf.g_02675
OG0001324	Syad.g_01338	Syaf.g_01467
OG0001325	Syad.g_01811	Syaf.g_01976
OG0001326	Syad.g_00092	Syaf.g_00578
OG0001327	Syad.g_01605	Syaf.g_02116
OG0001328	Syad.g_01638	Syaf.g_02094
OG0001329	Syad.g_00866	Syaf.g_02285
OG0001330	Syad.g_02395	Syaf.g_01264
OG0001333	Syad.g_02487	Syaf.g_01181
OG0001334	Syad.g_00725	Syaf.g_00060
OG0001335	Syad.g_00726	Syaf.g_00059
OG0001336	Syad.g_00139	Syaf.g_00523
OG0001337	Syad.g_00750	Syaf.g_00063
OG0001337	Syad.g_00741	Syaf.g_00040
OG0001338	Syad.g_00735	Syaf.g_00046
OG0001338	Syad.g_00722	Syaf.g_01683
OG0001338	Syad.g_00745	Syaf.g_00036
OG0001339	Syad.g_02797	Syaf.g_00907
OG0001340	Syad.g_00742	Syaf.g_00039
OG0001341	Syad.g_01312	Syaf.g_01463
OG0001343	Syad.g_00079	Syaf.g_00590
OG0001344	Syad.g_01157	Syaf.g_01294
OG0001345	Syad.g_01188	Syaf.g_01323
OG0001346	Syad.g_02406	Syaf.g_01253
OG0001347	Syad.g_00454	Syaf.g_02400
OG0001347	Syad.g_00308	Syaf.g_02483
OG0001348	Syad.g_01250	Syaf.g_01396
OG0001349	Syad.g_02663	Syaf.g_00995
OG0001350	Syad.g_00820	Syaf.g_02786
OG0001352	Syad.g_00969	Syaf.g_02661
OG0001353	Syad.g_01244	Syaf.g_01388
OG0001354	Syad.g_01728	Syaf.g_01888
OG0001356	Syad.g_01251	Syaf.g_01397
OG0001357	Syad.g_01502	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syad.g_02179	Syaf.g_02341
OG0001359	Syad.g_00078	Syaf.g_00591
OG0001360	Syad.g_01191	Syaf.g_01325
OG0001361	Syad.g_01185	Syaf.g_01320
OG0001362	Syad.g_02294	Syaf.g_02432
OG0001363	Syad.g_02296	Syaf.g_02434
OG0001364	Syad.g_00431	Syaf.g_00338
OG0001366	Syad.g_02650	Syaf.g_01007
OG0001368	Syad.g_00578	Syaf.g_00184
OG0001370	Syad.g_02124	Syaf.g_00569
OG0001373	Syad.g_00091	Syaf.g_00579
OG0001374	Syad.g_00099	Syaf.g_00571
OG0001375	Syad.g_00080	Syaf.g_00589
OG0001376	Syad.g_00015	Syaf.g_00626
OG0001377	Syad.g_00014	Syaf.g_00627
OG0001378	Syad.g_02454	Syaf.g_01209
OG0001379	Syad.g_02397	Syaf.g_01262
OG0001385	Syad.g_00088	Syaf.g_00582
OG0001386	Syad.g_00089	Syaf.g_00581
OG0001387	Syad.g_00090	Syaf.g_00580
OG0001388	Syad.g_00093	Syaf.g_00577
OG0001389	Syad.g_00094	Syaf.g_00576
OG0001390	Syad.g_00095	Syaf.g_00575
OG0001391	Syad.g_00096	Syaf.g_00574
OG0001392	Syad.g_00097	Syaf.g_00573
OG0001393	Syad.g_00098	Syaf.g_00572
OG0001394	Syad.g_01920	Syaf.g_02081
OG0001395	Syad.g_01792	Syaf.g_01958
OG0001396	Syad.g_00455	Syaf.g_02399
OG0001397	Syad.g_02295	Syaf.g_02433
OG0001398	Syad.g_01977	Syaf.g_01758
OG0001399	Syad.g_02336	Syaf.g_00697
OG0001400	Syad.g_00984	Syaf.g_00839, Syaf.g_01506
OG0001401	Syad.g_01233	Syaf.g_01383
OG0001402	Syad.g_02174	Syaf.g_02336
OG0001404	Syad.g_02727	Syaf.g_00964
OG0001405	Syad.g_00728	Syaf.g_00057
OG0001407	Syad.g_00970	Syaf.g_02660
OG0001408	Syad.g_01431	Syaf.g_01546
OG0001410	Syad.g_00627	Syaf.g_01639
OG0001411	Syad.g_00372	Syaf.g_00310
OG0001412	Syad.g_00307	Syaf.g_02482
OG0001412	Syad.g_00453	Syaf.g_02401
OG0001413	Syad.g_02113	Syaf.g_02267
OG0001416	Syad.g_02410	Syaf.g_01250
OG0001417	Syad.g_01729	Syaf.g_01887
OG0001419	Syad.g_00971	Syaf.g_02659
OG0001420	Syad.g_00963	Syaf.g_02664
OG0001421	Syad.g_02039	Syaf.g_01721
OG0001425	Syad.g_00012	Syaf.g_00631
OG0001428	Syad.g_02906	Syaf.g_00804
OG0001432	Syad.g_01382	Syaf.g_01492
OG0001433	Syad.g_01253, Syad.g_01252	Syaf.g_01398
OG0001435	Syad.g_01612	Syaf.g_02107
OG0001436	Syad.g_00437	Syaf.g_00331
OG0001436	Syad.g_00436	Syaf.g_00332
OG0001438	Syad.g_00507	Syaf.g_00259
OG0001439	Syad.g_00476	Syaf.g_00283
OG0001442	Syad.g_01906	Syaf.g_02066
OG0001443	Syad.g_00023	Syaf.g_00621
OG0001444	Syad.g_02779	Syaf.g_00924
OG0001444	Syad.g_00336	Syaf.g_00401
OG0001447	Syad.g_02842	Syaf.g_00866
OG0001448	Syad.g_02723	Syaf.g_00612
OG0001449	Syad.g_00583	Syaf.g_00182
OG0001452	Syad.g_00563	Syaf.g_00204
OG0001453	Syad.g_01709	Syaf.g_01909
OG0001454	Syad.g_02101	Syaf.g_02263
OG0001456	Syad.g_00101	Syaf.g_00561
OG0001457	Syad.g_00102	Syaf.g_00560
OG0001458	Syad.g_00103	Syaf.g_00559
OG0001459	Syad.g_01550	Syaf.g_01643
OG0001460	Syad.g_01254	Syaf.g_01399
OG0001461	Syad.g_02162	Syaf.g_01633
OG0001462	Syad.g_00204	Syaf.g_00455
OG0001465	Syad.g_01830	Syaf.g_02000
OG0001470	Syad.g_02462	Syaf.g_01206
OG0001471	Syad.g_00484	Syaf.g_00276
OG0001473	Syad.g_02127	Syaf.g_02282
OG0001474	Syad.g_00768	Syaf.g_00016
OG0001475	Syad.g_02464	Syaf.g_01204
OG0001477	Syad.g_01307	Syaf.g_01457
OG0001478	Syad.g_02371	Syaf.g_02516
OG0001478	Syad.g_02364	Syaf.g_02508
OG0001479	Syad.g_00765	Syaf.g_00019
OG0001480	Syad.g_01194	Syaf.g_01334
OG0001482	Syad.g_01719	Syaf.g_01897
OG0001487	Syad.g_02327	Syaf.g_02472
OG0001488	Syad.g_00051, Syad.g_01175	Syaf.g_01311
OG0001489	Syad.g_00709	Syaf.g_00078
OG0001492	Syad.g_01448	Syaf.g_01565
OG0001493	Syad.g_01439	Syaf.g_01555
OG0001494	Syad.g_02673	Syaf.g_00984
OG0001496	Syad.g_01309	Syaf.g_01459
OG0001497	Syad.g_01308	Syaf.g_01458
OG0001498	Syad.g_00786	Syaf.g_02806
OG0001502	Syad.g_01202	Syaf.g_01341
OG0001504	Syad.g_01535	Syaf.g_01642
OG0001508	Syad.g_02461	Syaf.g_01207
OG0001510	Syad.g_00342	Syaf.g_00394
OG0001511	Syad.g_02810	Syaf.g_00894
OG0001512	Syad.g_00822	Syaf.g_02784
OG0001513	Syad.g_00377	Syaf.g_00361
OG0001514	Syad.g_01310	Syaf.g_01460
OG0001515	Syad.g_01343	Syaf.g_01472
OG0001516	Syad.g_01588	Syaf.g_02133
OG0001517	Syad.g_00762	Syaf.g_00022
OG0001518	Syad.g_00009	Syaf.g_00632
OG0001519	Syad.g_00025	Syaf.g_00619
OG0001520	Syad.g_01039	Syaf.g_02600
OG0001522	Syad.g_01243	Syaf.g_01387
OG0001527	Syad.g_01030	Syaf.g_02609
OG0001528	Syad.g_02463	Syaf.g_01205
OG0001529	Syad.g_00210	Syaf.g_00448
OG0001530	Syad.g_02808	Syaf.g_00896
OG0001531	Syad.g_00823	Syaf.g_02783
OG0001532	Syad.g_01492	Syaf.g_01595
OG0001533	Syad.g_02388	Syaf.g_02533
OG0001534	Syad.g_01668	Syaf.g_01951
OG0001535	Syad.g_01685	Syaf.g_01931
OG0001536	Syad.g_01762	Syaf.g_01856
OG0001537	Syad.g_01949	Syaf.g_02086
OG0001538	Syad.g_01884	Syaf.g_02044
OG0001539	Syad.g_01607	Syaf.g_02111
OG0001540	Syad.g_02846	Syaf.g_00862
OG0001541	Syad.g_02915	Syaf.g_00795
OG0001542	Syad.g_02924	Syaf.g_00785
OG0001543	Syad.g_02969	Syaf.g_00726
OG0001544	Syad.g_00024	Syaf.g_00620
OG0001545	Syad.g_00126	Syaf.g_00534
OG0001547	Syad.g_01963	Syaf.g_01777
OG0001548	Syad.g_02092	Syaf.g_02258
OG0001551	Syad.g_01256	Syaf.g_01403
OG0001554	Syad.g_03031	Syaf.g_00648
OG0001555	Syad.g_01923	Syaf.g_01698
OG0001556	Syad.g_01509	Syaf.g_01604
OG0001558	Syad.g_00182	Syaf.g_00478
OG0001559	Syad.g_02807	Syaf.g_00897
OG0001560	Syad.g_02793	Syaf.g_00911
OG0001561	Syad.g_01679	Syaf.g_01937
OG0001562	Syad.g_01693	Syaf.g_01923
OG0001563	Syad.g_00693	Syaf.g_00094
OG0001564	Syad.g_01539	Syaf.g_00565
OG0001567	Syad.g_01965	Syaf.g_01776
OG0001568	Syad.g_01961	Syaf.g_01779
OG0001570	Syad.g_01985	Syaf.g_00978
OG0001574	Syad.g_01028	Syaf.g_02611
OG0001575	Syad.g_01033	Syaf.g_02606
OG0001576	Syad.g_01103	Syaf.g_02545
OG0001577	Syad.g_01148	Syaf.g_01284
OG0001578	Syad.g_01534	Syaf.g_01625
OG0001579	Syad.g_00732	Syaf.g_00047
OG0001580	Syad.g_03020	Syaf.g_00662
OG0001582	Syad.g_02086	Syaf.g_01865
OG0001586	Syad.g_02669	Syaf.g_00988
OG0001588	Syad.g_00428	Syaf.g_00343
OG0001589	Syad.g_02495	Syaf.g_01173
OG0001590	Syad.g_02158	Syaf.g_02316
OG0001591	Syad.g_01599	Syaf.g_02122
OG0001592	Syad.g_03021	Syaf.g_00661
OG0001593	Syad.g_00404	Syaf.g_01135, Syaf.g_02403, Syaf.g_01137, Syaf.g_01766, Syaf.g_01527
OG0001594	Syad.g_01570, Syad.g_02252, Syad.g_02832	Syaf.g_02389
OG0001602	Syad.g_01831	Syaf.g_02001
OG0001614	Syad.g_00356	Syaf.g_00380
OG0001615	Syad.g_01205	Syaf.g_01364
OG0001615	Syad.g_01002	Syaf.g_02632
OG0001616	Syad.g_01515	Syaf.g_01610
OG0001617	Syad.g_01335	Syaf.g_01465
OG0001618	Syad.g_01805	Syaf.g_01969
OG0001619	Syad.g_01773	Syaf.g_01845
OG0001620	Syad.g_00774	Syaf.g_00010
OG0001621	Syad.g_00562	Syaf.g_00205
OG0001622	Syad.g_00137	Syaf.g_00525
OG0001623	Syad.g_00746	Syaf.g_00035
OG0001624	Syad.g_00031	Syaf.g_00613
OG0001625	Syad.g_00555	Syaf.g_00211
OG0001634	Syad.g_01594	Syaf.g_02127
OG0001635	Syad.g_00322	Syaf.g_00412
OG0001636	Syad.g_00203	Syaf.g_00456
OG0001637	Syad.g_02508	Syaf.g_01162
OG0001638	Syad.g_02636	Syaf.g_01021
OG0001639	Syad.g_02539	Syaf.g_01108
OG0001640	Syad.g_01274	Syaf.g_01408
OG0001641	Syad.g_01711	Syaf.g_01907
OG0001642	Syad.g_01197	Syaf.g_01336
OG0001643	Syad.g_02147	Syaf.g_02305
OG0001644	Syad.g_01799	Syaf.g_01962
OG0001646	Syad.g_01399	Syaf.g_02765
OG0001647	Syad.g_00531	Syaf.g_00234
OG0001652	Syad.g_00180	Syaf.g_00480
OG0001653	Syad.g_02782	Syaf.g_00921
OG0001654	Syad.g_02537	Syaf.g_01110
OG0001655	Syad.g_02108	Syaf.g_01507
OG0001656	Syad.g_00731	Syaf.g_00052
OG0001657	Syad.g_02889	Syaf.g_00822
OG0001658	Syad.g_03033	Syaf.g_00647
OG0001659	Syad.g_01507	Syaf.g_01602
OG0001660	Syad.g_02816	Syaf.g_00885
OG0001660	Syad.g_02816	Syaf.g_00889
OG0001660	Syad.g_02816	Syaf.g_02814
OG0001671	Syad.g_02974	Syaf.g_00721
OG0001672	Syad.g_02743	Syaf.g_00949
OG0001673	Syad.g_00812	Syaf.g_02792
OG0001675	Syad.g_01695	Syaf.g_01921
OG0001676	Syad.g_00734	Syaf.g_00053
OG0001677	Syad.g_00718	Syaf.g_00068
OG0001677	Syad.g_01497	Syaf.g_01597
OG0001678	Syad.g_00593	Syaf.g_00174
OG0001679	Syad.g_01038, Syad.g_01037	Syaf.g_02602, Syaf.g_02601
OG0001680	Syad.g_01171	Syaf.g_01308
OG0001682	Syad.g_02102	Syaf.g_02264
OG0001682	Syad.g_01807	Syaf.g_01972
OG0001691	Syad.g_02182	Syaf.g_02349
OG0001692	Syad.g_02271	Syaf.g_02408
OG0001693	Syad.g_01291	Syaf.g_01443
OG0001694	Syad.g_00521	Syaf.g_00246
OG0001695	Syad.g_00123	Syaf.g_00540
OG0001700	Syad.g_01976	Syaf.g_02162, Syaf.g_02178
OG0001702	Syad.g_02772	Syaf.g_00930
OG0001703	Syad.g_00894	Syaf.g_02731
OG0001713	Syad.g_01164	Syaf.g_01303
OG0001714	Syad.g_02675	Syaf.g_00981
OG0001715	Syad.g_02084	Syaf.g_02249
OG0001716	Syad.g_01200	Syaf.g_01339
OG0001717	Syad.g_02901	Syaf.g_00809
OG0001729	Syad.g_00828	Syaf.g_02780
OG0001730	Syad.g_00832	Syaf.g_02777
OG0001731	Syad.g_02563	Syaf.g_01089
OG0001732	Syad.g_01464	Syaf.g_01580
OG0001733	Syad.g_01602	Syaf.g_02119
OG0001735	Syad.g_01573	Syaf.g_00506, Syaf.g_02140
OG0001737	Syad.g_00501	Syaf.g_00265
OG0001738	Syad.g_00462	Syaf.g_00298
OG0001739	Syad.g_00122	Syaf.g_00542
OG0001740	Syad.g_00124	Syaf.g_00537
OG0001747	Syad.g_02871	Syaf.g_00841
OG0001748	Syad.g_02976	Syaf.g_00719
OG0001749	Syad.g_00446	Syaf.g_00322
OG0001750	Syad.g_02780	Syaf.g_00923
OG0001751	Syad.g_00811	Syaf.g_02793, Syaf.g_01781
OG0001752	Syad.g_02518	Syaf.g_01153
OG0001753	Syad.g_02511	Syaf.g_01159
OG0001754	Syad.g_02510	Syaf.g_01160
OG0001755	Syad.g_00949	Syaf.g_02679
OG0001756	Syad.g_00022	Syaf.g_00622
OG0001758	Syad.g_01546	Syaf.g_01645
OG0001759	Syad.g_02069	Syaf.g_01681, Syaf.g_01676
OG0001761	Syad.g_02198	Syaf.g_02366
OG0001762	Syad.g_01704	Syaf.g_01914
OG0001763	Syad.g_01716	Syaf.g_01901
OG0001764	Syad.g_01642	Syaf.g_01784
OG0001765	Syad.g_02221	Syaf.g_01121
OG0001765	Syad.g_01545	Syaf.g_01644
OG0001766	Syad.g_00489	Syaf.g_00271
OG0001767	Syad.g_00438	Syaf.g_00330
OG0001768	Syad.g_02931	Syaf.g_00778
OG0001769	Syad.g_02133	Syaf.g_02291
OG0001771	Syad.g_02075	Syaf.g_01656
OG0001783	Syad.g_00351	Syaf.g_00385
OG0001784	Syad.g_02774	Syaf.g_00929
OG0001785	Syad.g_02509	Syaf.g_01161
OG0001786	Syad.g_02588	Syaf.g_01071
OG0001787	Syad.g_00976	Syaf.g_02655
OG0001788	Syad.g_00979	Syaf.g_02652
OG0001789	Syad.g_02404	Syaf.g_01255
OG0001790	Syad.g_01126	Syaf.g_01279
OG0001791	Syad.g_01165	Syaf.g_01304
OG0001792	Syad.g_01456	Syaf.g_01572
OG0001794	Syad.g_01671	Syaf.g_01944
OG0001796	Syad.g_01691	Syaf.g_01925
OG0001797	Syad.g_01781	Syaf.g_01817
OG0001798	Syad.g_02171	Syaf.g_02333
OG0001799	Syad.g_02136	Syaf.g_02294
OG0001800	Syad.g_02249	Syaf.g_02386
OG0001801	Syad.g_02258	Syaf.g_02394
OG0001803	Syad.g_02444	Syaf.g_01225
OG0001804	Syad.g_00787	Syaf.g_02805
OG0001805	Syad.g_00567	Syaf.g_00195
OG0001806	Syad.g_00532	Syaf.g_00233
OG0001807	Syad.g_00435	Syaf.g_00334
OG0001808	Syad.g_00422	Syaf.g_00347
OG0001809	Syad.g_02857	Syaf.g_00967
OG0001810	Syad.g_02859	Syaf.g_00849
OG0001811	Syad.g_02922	Syaf.g_00788
OG0001812	Syad.g_03022	Syaf.g_00660
OG0001813	Syad.g_00060	Syaf.g_00607
OG0001814	Syad.g_00147	Syaf.g_00516
OG0001815	Syad.g_00157	Syaf.g_00503
OG0001816	Syad.g_01604	Syaf.g_02117
OG0001817	Syad.g_02089	Syaf.g_02239, Syaf.g_01533
OG0001837	Syad.g_02975	Syaf.g_00720
OG0001838	Syad.g_00170	Syaf.g_00490
OG0001839	Syad.g_00199	Syaf.g_00460
OG0001840	Syad.g_00216	Syaf.g_00442
OG0001841	Syad.g_00223	Syaf.g_00435
OG0001842	Syad.g_02522	Syaf.g_01115
OG0001843	Syad.g_00357	Syaf.g_00379
OG0001844	Syad.g_00358	Syaf.g_00378
OG0001845	Syad.g_00359	Syaf.g_00377
OG0001846	Syad.g_02828	Syaf.g_00873
OG0001847	Syad.g_02826	Syaf.g_00875
OG0001848	Syad.g_02822	Syaf.g_00879
OG0001849	Syad.g_02766	Syaf.g_00936
OG0001850	Syad.g_02756	Syaf.g_00947
OG0001851	Syad.g_02739	Syaf.g_00953
OG0001852	Syad.g_02738	Syaf.g_00954
OG0001853	Syad.g_02731	Syaf.g_00961
OG0001854	Syad.g_00818	Syaf.g_02788
OG0001856	Syad.g_02594	Syaf.g_01059
OG0001857	Syad.g_02591	Syaf.g_01062
OG0001858	Syad.g_02554	Syaf.g_01096
OG0001859	Syad.g_00882	Syaf.g_02743
OG0001860	Syad.g_00896	Syaf.g_02729
OG0001861	Syad.g_00911	Syaf.g_02714
OG0001862	Syad.g_00922	Syaf.g_02703
OG0001863	Syad.g_00928	Syaf.g_02698
OG0001864	Syad.g_00991	Syaf.g_02644
OG0001865	Syad.g_01067	Syaf.g_02572
OG0001866	Syad.g_01098	Syaf.g_02549
OG0001867	Syad.g_02200	Syaf.g_02368
OG0001868	Syad.g_02409	Syaf.g_01251
