Orthogroup	Syad	Syan
OG0001173	Syad.g_00595	Syan.g_02111
OG0001174	Syad.g_00603	Syan.g_02119
OG0001175	Syad.g_00604	Syan.g_02120
OG0001176	Syad.g_00644	Syan.g_02253
OG0001177	Syad.g_00641	Syan.g_02256
OG0001179	Syad.g_00675	Syan.g_02218
OG0001180	Syad.g_00700	Syan.g_02191
OG0001181	Syad.g_00704	Syan.g_02187
OG0001182	Syad.g_00712	Syan.g_02179
OG0001183	Syad.g_00717	Syan.g_02166
OG0001184	Syad.g_00378	Syan.g_01929
OG0001185	Syad.g_00354	Syan.g_01902
OG0001186	Syad.g_00247	Syan.g_01864
OG0001187	Syad.g_00245	Syan.g_01811
OG0001188	Syad.g_00238	Syan.g_01806
OG0001189	Syad.g_00217	Syan.g_01723
OG0001190	Syad.g_03034	Syan.g_01565
OG0001192	Syad.g_00013	Syan.g_01585
OG0001193	Syad.g_00072	Syan.g_01626
OG0001194	Syad.g_00075	Syan.g_01627
OG0001195	Syad.g_00076	Syan.g_01628
OG0001196	Syad.g_00144	Syan.g_01693
OG0001197	Syad.g_00146	Syan.g_01695
OG0001198	Syad.g_00159	Syan.g_01793
OG0001199	Syad.g_02735	Syan.g_02913
OG0001200	Syad.g_02737	Syan.g_02915
OG0001201	Syad.g_02802	Syan.g_02975
OG0001202	Syad.g_02945	Syan.g_03084
OG0001203	Syad.g_00821	Syan.g_02426
OG0001204	Syad.g_00577	Syan.g_02097
OG0001205	Syad.g_02440	Syan.g_01337
OG0001206	Syad.g_02385	Syan.g_02880
OG0001207	Syad.g_00893	Syan.g_02772
OG0001208	Syad.g_00906	Syan.g_02762
OG0001209	Syad.g_00980	Syan.g_01163
OG0001210	Syad.g_00993	Syan.g_00830
OG0001212	Syad.g_01082	Syan.g_01002
OG0001213	Syad.g_02163	Syan.g_01141
OG0001214	Syad.g_02150	Syan.g_00814
OG0001215	Syad.g_01366	Syan.g_00539
OG0001216	Syad.g_01816	Syan.g_00319
OG0001218	Syad.g_02328	Syan.g_02837
OG0001219	Syad.g_01653	Syan.g_00477
OG0001220	Syad.g_01195	Syan.g_00203
OG0001221	Syad.g_01950	Syan.g_01446
OG0001222	Syad.g_01770	Syan.g_00552
OG0001223	Syad.g_01715	Syan.g_00599
OG0001224	Syad.g_01286	Syan.g_00294
OG0001225	Syad.g_01288	Syan.g_00292
OG0001226	Syad.g_02100	Syan.g_02922
OG0001227	Syad.g_00029	Syan.g_00940
OG0001228	Syad.g_02460	Syan.g_01938
OG0001229	Syad.g_01314	Syan.g_02631
OG0001231	Syad.g_00179	Syan.g_01764
OG0001232	Syad.g_02658	Syan.g_01439
OG0001233	Syad.g_02493	Syan.g_01461
OG0001234	Syad.g_00608	Syan.g_01995
OG0001235	Syad.g_00633	Syan.g_02130
OG0001236	Syad.g_00412	Syan.g_01933
OG0001237	Syad.g_00376	Syan.g_01928
OG0001239	Syad.g_02732	Syan.g_02910
OG0001240	Syad.g_02785	Syan.g_02963
OG0001242	Syad.g_02827	Syan.g_02297
OG0001243	Syad.g_02841	Syan.g_02289
OG0001244	Syad.g_02873	Syan.g_03004
OG0001245	Syad.g_02223	Syan.g_00179
OG0001246	Syad.g_00933	Syan.g_02734
OG0001247	Syad.g_01837	Syan.g_00199
OG0001249	Syad.g_00756	Syan.g_02150
OG0001250	Syad.g_01227	Syan.g_00382
OG0001251	Syad.g_00083	Syan.g_00490
OG0001252	Syad.g_01279	Syan.g_00304
OG0001253	Syad.g_02037	Syan.g_00099
OG0001254	Syad.g_01528	Syan.g_01148
OG0001256	Syad.g_02609	Syan.g_01384
OG0001257	Syad.g_02210	Syan.g_00925, Syan.g_00217
OG0001258	Syad.g_02619	Syan.g_01395
OG0001260	Syad.g_02514	Syan.g_01478
OG0001261	Syad.g_00684	Syan.g_02209
OG0001262	Syad.g_00219	Syan.g_01721
OG0001263	Syad.g_02844	Syan.g_02286
OG0001265	Syad.g_02825	Syan.g_02299
OG0001266	Syad.g_02949	Syan.g_03088
OG0001267	Syad.g_00523	Syan.g_02023
OG0001268	Syad.g_00767	Syan.g_02138
OG0001270	Syad.g_02453	Syan.g_02393
OG0001271	Syad.g_02356	Syan.g_02849
OG0001272	Syad.g_00910	Syan.g_02758
OG0001274	Syad.g_02988	Syan.g_01528
OG0001275	Syad.g_01699	Syan.g_00628
OG0001276	Syad.g_01683	Syan.g_00360
OG0001277	Syad.g_00127	Syan.g_00007
OG0001278	Syad.g_01445	Syan.g_02585
OG0001279	Syad.g_02248	Syan.g_01306
OG0001281	Syad.g_02413	Syan.g_01220
OG0001282	Syad.g_00890	Syan.g_02774
OG0001283	Syad.g_00138	Syan.g_01687
OG0001284	Syad.g_02585	Syan.g_01369
OG0001285	Syad.g_02043	Syan.g_00977
OG0001286	Syad.g_00698	Syan.g_02193
OG0001287	Syad.g_00346	Syan.g_01894
OG0001289	Syad.g_02767	Syan.g_02942
OG0001291	Syad.g_02854	Syan.g_02273
OG0001292	Syad.g_00572	Syan.g_02091
OG0001293	Syad.g_00549	Syan.g_02051
OG0001294	Syad.g_01597	Syan.g_00758
OG0001295	Syad.g_00997	Syan.g_00836
OG0001296	Syad.g_00939	Syan.g_02728
OG0001297	Syad.g_00943	Syan.g_02724
OG0001298	Syad.g_01055	Syan.g_00944
OG0001299	Syad.g_01591	Syan.g_00764
OG0001303	Syad.g_01655	Syan.g_00479
OG0001304	Syad.g_01669	Syan.g_00345
OG0001305	Syad.g_01296	Syan.g_00191
OG0001306	Syad.g_01119	Syan.g_02714
OG0001309	Syad.g_00950	Syan.g_01196
OG0001310	Syad.g_02638	Syan.g_01422
OG0001311	Syad.g_01681	Syan.g_00358
OG0001312	Syad.g_01788	Syan.g_00496
OG0001313	Syad.g_02372	Syan.g_02860
OG0001315	Syad.g_00715	Syan.g_02168
OG0001317	Syad.g_00814	Syan.g_02422
OG0001318	Syad.g_00557	Syan.g_02060
OG0001323	Syad.g_00953	Syan.g_01193
OG0001325	Syad.g_01811	Syan.g_00323
OG0001326	Syad.g_00092	Syan.g_01636
OG0001327	Syad.g_01605	Syan.g_00753
OG0001328	Syad.g_01638	Syan.g_02675
OG0001329	Syad.g_00866	Syan.g_00838
OG0001330	Syad.g_02395	Syan.g_01202
OG0001332	Syad.g_02535	Syan.g_00412
OG0001333	Syad.g_02487	Syan.g_01455
OG0001336	Syad.g_00139	Syan.g_01688
OG0001337	Syad.g_00750	Syan.g_02151
OG0001341	Syad.g_01312	Syan.g_00524
OG0001345	Syad.g_01188	Syan.g_02655
OG0001346	Syad.g_02406	Syan.g_01214
OG0001347	Syad.g_00454	Syan.g_01852
OG0001349	Syad.g_02663	Syan.g_01131
OG0001353	Syad.g_01244	Syan.g_00372
OG0001354	Syad.g_01728	Syan.g_00585
OG0001356	Syad.g_01251	Syan.g_00246
OG0001358	Syad.g_02179	Syan.g_00017
OG0001360	Syad.g_01191	Syan.g_02653
OG0001361	Syad.g_01185	Syan.g_02658
OG0001364	Syad.g_00431	Syan.g_01950
OG0001366	Syad.g_02650	Syan.g_00175, Syan.g_01433
OG0001368	Syad.g_00578	Syan.g_02098
OG0001369	Syad.g_02784	Syan.g_02962
OG0001373	Syad.g_00091	Syan.g_01635
OG0001374	Syad.g_00099	Syan.g_01644
OG0001376	Syad.g_00015	Syan.g_00511
OG0001377	Syad.g_00014	Syan.g_00510
OG0001378	Syad.g_02454	Syan.g_02392
OG0001379	Syad.g_02397	Syan.g_01206
OG0001385	Syad.g_00088	Syan.g_01632
OG0001386	Syad.g_00089	Syan.g_01633
OG0001387	Syad.g_00090	Syan.g_01634
OG0001388	Syad.g_00093	Syan.g_01637
OG0001389	Syad.g_00094	Syan.g_01639
OG0001390	Syad.g_00095	Syan.g_01640
OG0001391	Syad.g_00096	Syan.g_01641
OG0001392	Syad.g_00097	Syan.g_01642
OG0001393	Syad.g_00098	Syan.g_01643
OG0001394	Syad.g_01920	Syan.g_00722
OG0001395	Syad.g_01792	Syan.g_00340
OG0001396	Syad.g_00455	Syan.g_01851
OG0001398	Syad.g_01977	Syan.g_02932
OG0001401	Syad.g_01233	Syan.g_00376
OG0001402	Syad.g_02174	Syan.g_00011
OG0001403	Syad.g_00197	Syan.g_01744
OG0001404	Syad.g_02727	Syan.g_00343
OG0001407	Syad.g_00970	Syan.g_00455
OG0001408	Syad.g_01431	Syan.g_00073
OG0001411	Syad.g_00372	Syan.g_01125
OG0001412	Syad.g_00453	Syan.g_01853
OG0001413	Syad.g_02113	Syan.g_00029
OG0001416	Syad.g_02410	Syan.g_00103
OG0001417	Syad.g_01729	Syan.g_00583
OG0001419	Syad.g_00971	Syan.g_00454
OG0001420	Syad.g_00963	Syan.g_01180
OG0001423	Syad.g_02707, Syad.g_02708	Syan.g_01318
OG0001425	Syad.g_00012	Syan.g_01584
OG0001427	Syad.g_00408	Syan.g_00907
OG0001427	Syad.g_02705, Syad.g_00478, Syad.g_01412, Syad.g_02339, Syad.g_01325, Syad.g_01943, Syad.g_00407, Syad.g_01322, Syad.g_01326, Syad.g_01330, Syad.g_01321, Syad.g_01329, Syad.g_01333, Syad.g_01944, Syad.g_02342, Syad.g_00045, Syad.g_00403, Syad.g_02773, Syad.g_02257	Syan.g_01181
OG0001428	Syad.g_02906	Syan.g_03039
OG0001429	Syad.g_01656	Syan.g_00480
OG0001432	Syad.g_01382	Syan.g_00092
OG0001433	Syad.g_01253, Syad.g_01252	Syan.g_00245
OG0001434	Syad.g_01916	Syan.g_00717
OG0001435	Syad.g_01612	Syan.g_00745
OG0001438	Syad.g_00507	Syan.g_02009
OG0001439	Syad.g_00476	Syan.g_01986
OG0001442	Syad.g_01906	Syan.g_00709
OG0001443	Syad.g_00023	Syan.g_01590
OG0001444	Syad.g_02779	Syan.g_02954
OG0001444	Syad.g_00336	Syan.g_02956
OG0001447	Syad.g_02842	Syan.g_02288
OG0001449	Syad.g_00583	Syan.g_02058
OG0001452	Syad.g_00563	Syan.g_02066
OG0001453	Syad.g_01709	Syan.g_00608
OG0001454	Syad.g_02101	Syan.g_00418
OG0001456	Syad.g_00101	Syan.g_01646
OG0001457	Syad.g_00102	Syan.g_01647
OG0001458	Syad.g_00103	Syan.g_01648
OG0001459	Syad.g_01550	Syan.g_02343
OG0001460	Syad.g_01254	Syan.g_00244
OG0001461	Syad.g_02162	Syan.g_00657
OG0001462	Syad.g_00204	Syan.g_01737
OG0001470	Syad.g_02462	Syan.g_01815
OG0001471	Syad.g_00484	Syan.g_01991
OG0001473	Syad.g_02127	Syan.g_00133
OG0001474	Syad.g_00768	Syan.g_02137
OG0001475	Syad.g_02464	Syan.g_01833
OG0001478	Syad.g_02371	Syan.g_02859
OG0001478	Syad.g_02364	Syan.g_02251
OG0001479	Syad.g_00765	Syan.g_02140
OG0001480	Syad.g_01194	Syan.g_00072
OG0001487	Syad.g_02327	Syan.g_02836
OG0001488	Syad.g_00051, Syad.g_01175	Syan.g_02666
OG0001489	Syad.g_00709	Syan.g_02182
OG0001492	Syad.g_01448	Syan.g_02588
OG0001493	Syad.g_01439	Syan.g_02578
OG0001496	Syad.g_01309	Syan.g_01154
OG0001497	Syad.g_01308	Syan.g_01155
OG0001498	Syad.g_00786	Syan.g_02317
OG0001502	Syad.g_01202	Syan.g_00401
OG0001504	Syad.g_01535	Syan.g_02344
OG0001508	Syad.g_02461	Syan.g_01814
OG0001509	Syad.g_00456	Syan.g_01832
OG0001510	Syad.g_00342	Syan.g_01890
OG0001511	Syad.g_02810	Syan.g_02983
OG0001512	Syad.g_00822	Syan.g_02428
OG0001513	Syad.g_00377	Syan.g_03078
OG0001515	Syad.g_01343	Syan.g_00505
OG0001516	Syad.g_01588	Syan.g_00767
OG0001517	Syad.g_00762	Syan.g_02143
OG0001518	Syad.g_00009	Syan.g_01582
OG0001519	Syad.g_00025	Syan.g_01592
OG0001520	Syad.g_01039	Syan.g_00943
OG0001522	Syad.g_01243	Syan.g_00464
OG0001525	Syad.g_00036	Syan.g_00831
OG0001527	Syad.g_01030	Syan.g_00867
OG0001528	Syad.g_02463	Syan.g_01818
OG0001529	Syad.g_00210	Syan.g_01730
OG0001530	Syad.g_02808	Syan.g_02981
OG0001531	Syad.g_00823	Syan.g_01511, Syan.g_02436
OG0001532	Syad.g_01492	Syan.g_02637
OG0001533	Syad.g_02388	Syan.g_02390
OG0001534	Syad.g_01668	Syan.g_00344
OG0001535	Syad.g_01685	Syan.g_00362
OG0001536	Syad.g_01762	Syan.g_00560
OG0001537	Syad.g_01949	Syan.g_00729
OG0001538	Syad.g_01884	Syan.g_00685
OG0001539	Syad.g_01607	Syan.g_00750
OG0001540	Syad.g_02846	Syan.g_02284
OG0001541	Syad.g_02915	Syan.g_03048
OG0001542	Syad.g_02924	Syan.g_03059
OG0001543	Syad.g_02969	Syan.g_03110
OG0001544	Syad.g_00024	Syan.g_01591
OG0001545	Syad.g_00126	Syan.g_01661
OG0001547	Syad.g_01963	Syan.g_00462
OG0001554	Syad.g_03031	Syan.g_00282
OG0001556	Syad.g_01509	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001558	Syad.g_00182	Syan.g_01760
OG0001559	Syad.g_02807	Syan.g_02980
OG0001560	Syad.g_02793	Syan.g_02969
OG0001561	Syad.g_01679	Syan.g_00356
OG0001562	Syad.g_01693	Syan.g_00650
OG0001563	Syad.g_00693	Syan.g_02200
OG0001564	Syad.g_01539	Syan.g_00082
OG0001567	Syad.g_01965	Syan.g_00461
OG0001568	Syad.g_01961	Syan.g_00463
OG0001570	Syad.g_01985	Syan.g_00636
OG0001574	Syad.g_01028	Syan.g_00865
OG0001575	Syad.g_01033	Syan.g_00870
OG0001576	Syad.g_01103	Syan.g_01242
OG0001577	Syad.g_01148	Syan.g_02701
OG0001580	Syad.g_03020	Syan.g_01551
OG0001588	Syad.g_00428	Syan.g_02262
OG0001589	Syad.g_02495	Syan.g_01463
OG0001590	Syad.g_02158	Syan.g_00821
OG0001591	Syad.g_01599	Syan.g_00756
OG0001592	Syad.g_03021	Syan.g_01552
OG0001614	Syad.g_00356	Syan.g_01905
OG0001616	Syad.g_01515	Syan.g_02649
OG0001617	Syad.g_01335	Syan.g_01033
OG0001618	Syad.g_01805	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syad.g_01773	Syan.g_00549
OG0001620	Syad.g_00774	Syan.g_02131
OG0001621	Syad.g_00562	Syan.g_02064
OG0001622	Syad.g_00137	Syan.g_01686
OG0001623	Syad.g_00746	Syan.g_02154, Syan.g_00212, Syan.g_02158
OG0001624	Syad.g_00031	Syan.g_00135
OG0001625	Syad.g_00555	Syan.g_02057
OG0001634	Syad.g_01594	Syan.g_00761
OG0001635	Syad.g_00322	Syan.g_01876
OG0001636	Syad.g_00203	Syan.g_01738
OG0001637	Syad.g_02508, Syad.g_02507	Syan.g_01295
OG0001639	Syad.g_02539	Syan.g_02407
OG0001640	Syad.g_01274	Syan.g_00309
OG0001641	Syad.g_01711	Syan.g_00606
OG0001642	Syad.g_01197	Syan.g_02603
OG0001643	Syad.g_02147	Syan.g_00811
OG0001644	Syad.g_01799	Syan.g_00336
OG0001647	Syad.g_00531	Syan.g_02032
OG0001652	Syad.g_00180	Syan.g_01762
OG0001654	Syad.g_02537	Syan.g_02409
OG0001655	Syad.g_02108	Syan.g_00416
OG0001657	Syad.g_02889	Syan.g_03019
OG0001658	Syad.g_03033	Syan.g_01564
OG0001659	Syad.g_01507	Syan.g_02642
OG0001660	Syad.g_02816	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001666	Syad.g_01536	Syan.g_02339
OG0001671	Syad.g_02974	Syan.g_01514
OG0001672	Syad.g_02743	Syan.g_02921
OG0001673	Syad.g_00812	Syan.g_02896
OG0001675	Syad.g_01695	Syan.g_00632
OG0001677	Syad.g_00718, Syad.g_01497	Syan.g_02165
OG0001678	Syad.g_00593	Syan.g_02109
OG0001679	Syad.g_01038, Syad.g_01037	Syan.g_02307
OG0001682	Syad.g_02102, Syad.g_01807	Syan.g_00327
OG0001691	Syad.g_02182	Syan.g_01609
OG0001692	Syad.g_02271	Syan.g_01284
OG0001693	Syad.g_01291	Syan.g_00196
OG0001694	Syad.g_00521	Syan.g_02021
OG0001695	Syad.g_00123	Syan.g_01656
OG0001700	Syad.g_01976	Syan.g_00938
OG0001702	Syad.g_02772	Syan.g_02948
OG0001703	Syad.g_00894	Syan.g_02770
OG0001714	Syad.g_00316, Syad.g_02675	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syad.g_02084	Syan.g_00415
OG0001716	Syad.g_01200	Syan.g_00662
OG0001717	Syad.g_02901	Syan.g_03034
OG0001728	Syad.g_02036	Syan.g_01799
OG0001729	Syad.g_00828	Syan.g_01506, Syan.g_02440
OG0001730	Syad.g_00832	Syan.g_00979
OG0001731	Syad.g_02563	Syan.g_01353
OG0001732	Syad.g_01464	Syan.g_01704, Syan.g_02602
OG0001733	Syad.g_01602	Syan.g_00275
OG0001735	Syad.g_01573	Syan.g_00775
OG0001737	Syad.g_00501	Syan.g_02002
OG0001738	Syad.g_00462	Syan.g_01970
OG0001739	Syad.g_00122	Syan.g_01654
OG0001740	Syad.g_00124	Syan.g_01659
OG0001741	Syad.g_02682	Syan.g_00789
OG0001747	Syad.g_02871	Syan.g_02260
OG0001748	Syad.g_02976	Syan.g_01516
OG0001750	Syad.g_02780	Syan.g_02955, Syan.g_01139
OG0001751	Syad.g_00811	Syan.g_02897
OG0001752	Syad.g_02518	Syan.g_01481
OG0001753	Syad.g_02511	Syan.g_01630
OG0001754	Syad.g_02510	Syan.g_01297
OG0001755	Syad.g_00949	Syan.g_02719
OG0001760	Syad.g_02961	Syan.g_00230, Syan.g_02362
OG0001761	Syad.g_02198	Syan.g_00207
OG0001762	Syad.g_01704	Syan.g_00625
OG0001763	Syad.g_01716	Syan.g_00598
OG0001764	Syad.g_01642	Syan.g_00467
OG0001765	Syad.g_02221, Syad.g_01545	Syan.g_00144
OG0001766	Syad.g_00489	Syan.g_01996
OG0001768	Syad.g_02931	Syan.g_03066
OG0001769	Syad.g_02133	Syan.g_00794
OG0001771	Syad.g_02075	Syan.g_01176
OG0001783	Syad.g_00351	Syan.g_01899
OG0001784	Syad.g_02774	Syan.g_02950
OG0001785	Syad.g_02509	Syan.g_01296
OG0001786	Syad.g_02588	Syan.g_01372
OG0001787	Syad.g_00976	Syan.g_01167
OG0001788	Syad.g_00979	Syan.g_01164
OG0001789	Syad.g_02404	Syan.g_01212
OG0001790	Syad.g_01126	Syan.g_02707
OG0001792	Syad.g_01456	Syan.g_02595
OG0001794	Syad.g_01671	Syan.g_00347
OG0001796	Syad.g_01691	Syan.g_00371
OG0001797	Syad.g_01781	Syan.g_00541
OG0001798	Syad.g_02171	Syan.g_00990, Syan.g_00005
OG0001799	Syad.g_02136	Syan.g_00797
OG0001800	Syad.g_02249	Syan.g_01305
OG0001801	Syad.g_02258	Syan.g_01293
OG0001803	Syad.g_02444	Syan.g_01341
OG0001804	Syad.g_00787	Syan.g_02318
OG0001805	Syad.g_00567	Syan.g_00039, Syan.g_00262
OG0001806	Syad.g_00532	Syan.g_02033
OG0001807	Syad.g_00435	Syan.g_01955
OG0001808	Syad.g_00422	Syan.g_01948
OG0001809	Syad.g_02857	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001810	Syad.g_02859	Syan.g_02265
OG0001811	Syad.g_02922	Syan.g_03056
OG0001812	Syad.g_03022	Syan.g_01553
OG0001813	Syad.g_00060	Syan.g_01613
OG0001815	Syad.g_00157	Syan.g_00525
OG0001816	Syad.g_01604	Syan.g_00754
OG0001837	Syad.g_02975	Syan.g_01515
OG0001838	Syad.g_00170	Syan.g_01772
OG0001839	Syad.g_00199	Syan.g_01742
OG0001840	Syad.g_00216	Syan.g_01724
OG0001841	Syad.g_00223	Syan.g_01717
OG0001843	Syad.g_00357	Syan.g_01906
OG0001844	Syad.g_00358	Syan.g_01907
OG0001845	Syad.g_00359	Syan.g_01911
OG0001846	Syad.g_02828	Syan.g_02296
OG0001847	Syad.g_02826	Syan.g_02298
OG0001848	Syad.g_02822	Syan.g_02302
OG0001849	Syad.g_02766	Syan.g_02941
OG0001850	Syad.g_02756	Syan.g_02923
OG0001851	Syad.g_02739	Syan.g_02917
OG0001852	Syad.g_02738	Syan.g_02916
OG0001853	Syad.g_02731	Syan.g_02909
OG0001854	Syad.g_00818	Syan.g_02424
OG0001856	Syad.g_02594	Syan.g_01376
OG0001857	Syad.g_02591	Syan.g_01373
OG0001858	Syad.g_02554	Syan.g_01347
OG0001859	Syad.g_00882	Syan.g_02783
OG0001860	Syad.g_00896	Syan.g_02768
OG0001861	Syad.g_00911	Syan.g_02757
OG0001862	Syad.g_00922	Syan.g_02745
OG0001863	Syad.g_00928	Syan.g_02739
OG0001864	Syad.g_00991	Syan.g_01158
OG0001865	Syad.g_01067	Syan.g_00957
OG0001866	Syad.g_01098	Syan.g_01019
OG0001867	Syad.g_02200	Syan.g_01021
OG0001868	Syad.g_02409	Syan.g_01217
OG0001869	Syad.g_01147	Syan.g_02702
OG0001870	Syad.g_01155	Syan.g_02692
OG0001871	Syad.g_01160	Syan.g_02684
OG0001872	Syad.g_01451	Syan.g_02589
OG0001873	Syad.g_01514	Syan.g_02648
OG0001874	Syad.g_01517	Syan.g_02651
OG0001877	Syad.g_01342	Syan.g_00504
OG0001878	Syad.g_01698	Syan.g_00629
OG0001879	Syad.g_01706	Syan.g_00621
OG0001880	Syad.g_01746	Syan.g_00569
OG0001881	Syad.g_01754	Syan.g_00568
OG0001882	Syad.g_01778	Syan.g_00544
OG0001883	Syad.g_01782	Syan.g_00529
OG0001884	Syad.g_01790	Syan.g_00494
OG0001885	Syad.g_01647	Syan.g_00473
OG0001886	Syad.g_01643	Syan.g_00468
OG0001887	Syad.g_01637	Syan.g_02677
OG0001888	Syad.g_01913	Syan.g_00716
OG0001889	Syad.g_01873	Syan.g_00674
OG0001890	Syad.g_01220	Syan.g_00394
OG0001891	Syad.g_01207	Syan.g_00399
OG0001892	Syad.g_01193	Syan.g_00516
OG0001893	Syad.g_02170	Syan.g_00004
OG0001894	Syad.g_02153	Syan.g_00817
OG0001895	Syad.g_02253	Syan.g_01300
OG0001896	Syad.g_02457	Syan.g_02388
OG0001897	Syad.g_00771	Syan.g_02134
OG0001898	Syad.g_00755	Syan.g_02153
OG0001899	Syad.g_00682	Syan.g_02211
OG0001900	Syad.g_00547	Syan.g_02049
OG0001901	Syad.g_00546	Syan.g_02048
OG0001902	Syad.g_00516	Syan.g_02017
OG0001903	Syad.g_00506	Syan.g_02008
OG0001904	Syad.g_00433	Syan.g_01952
OG0001905	Syad.g_00420	Syan.g_01942
OG0001906	Syad.g_02847	Syan.g_02282
OG0001907	Syad.g_02868	Syan.g_00148
OG0001908	Syad.g_02917	Syan.g_03050
OG0001909	Syad.g_02929	Syan.g_03064
OG0001910	Syad.g_02980	Syan.g_01520
OG0001912	Syad.g_00001	Syan.g_01575
OG0001913	Syad.g_00003	Syan.g_01577
OG0001914	Syad.g_01532	Syan.g_01144
OG0001915	Syad.g_00153	Syan.g_01702
OG0001917	Syad.g_01684	Syan.g_00361
OG0001918	Syad.g_00117	Syan.g_01607
OG0001924	Syad.g_02188	Syan.g_00021
OG0001925	Syad.g_02189	Syan.g_00022
OG0001926	Syad.g_02190	Syan.g_00023
OG0001927	Syad.g_02191	Syan.g_00024
OG0001929	Syad.g_00230	Syan.g_01710
OG0001932	Syad.g_00355	Syan.g_01904
OG0001933	Syad.g_02804	Syan.g_02976
OG0001934	Syad.g_02789	Syan.g_02968
OG0001935	Syad.g_02736	Syan.g_02914
OG0001936	Syad.g_02103	Syan.g_00425
OG0001937	Syad.g_02576	Syan.g_01361
OG0001938	Syad.g_00898	Syan.g_02766
OG0001939	Syad.g_01363, Syad.g_01362	Syan.g_01324
OG0001940	Syad.g_01054	Syan.g_00941
OG0001941	Syad.g_02414	Syan.g_01221
OG0001943	Syad.g_02034	Syan.g_02630
OG0001944	Syad.g_01981	Syan.g_02679
OG0001947	Syad.g_01272	Syan.g_03108
OG0001948	Syad.g_01714	Syan.g_00600
OG0001949	Syad.g_01734	Syan.g_00578
OG0001950	Syad.g_01736	Syan.g_00576
OG0001951	Syad.g_01755	Syan.g_00567
OG0001952	Syad.g_01779	Syan.g_00543
OG0001953	Syad.g_01780	Syan.g_00542
OG0001954	Syad.g_01991	Syan.g_00547
OG0001957	Syad.g_02165	Syan.g_01137
OG0001958	Syad.g_01575	Syan.g_00773
OG0001961	Syad.g_02358	Syan.g_02851
OG0001964	Syad.g_00606	Syan.g_02122
OG0001966	Syad.g_00553	Syan.g_02055
OG0001967	Syad.g_00551	Syan.g_02053
OG0001968	Syad.g_00550	Syan.g_02052
OG0001969	Syad.g_00482	Syan.g_01989
OG0001970	Syad.g_02849	Syan.g_02280
OG0001971	Syad.g_02927	Syan.g_03062
OG0001972	Syad.g_03000	Syan.g_01532
OG0001975	Syad.g_01531	Syan.g_01145
OG0001976	Syad.g_01533	Syan.g_01143
OG0001978	Syad.g_00252	Syan.g_01808
OG0001979	Syad.g_01361	Syan.g_00402
OG0001980	Syad.g_00751, Syad.g_00622	Syan.g_02152
OG0001993	Syad.g_02186	Syan.g_00019
OG0001994	Syad.g_02187	Syan.g_00020
OG0001995	Syad.g_01377	Syan.g_02683
OG0001997	Syad.g_02778	Syan.g_02953
OG0001999	Syad.g_02484	Syan.g_01453
OG0002000	Syad.g_00951	Syan.g_01195
OG0002002	Syad.g_01452	Syan.g_02590
OG0002006	Syad.g_01259	Syan.g_02104, Syan.g_03107
OG0002007	Syad.g_01258	Syan.g_00310
OG0002008	Syad.g_01700	Syan.g_00627
OG0002009	Syad.g_01933	Syan.g_00726
OG0002010	Syad.g_02309	Syan.g_02819
OG0002011	Syad.g_01964	Syan.g_02576
OG0002014	Syad.g_00442, Syad.g_02622	Syan.g_01958
OG0002016	Syad.g_02973	Syan.g_03114
OG0002017	Syad.g_00070	Syan.g_01624
OG0002019	Syad.g_01962	Syan.g_01903
OG0002020	Syad.g_00120	Syan.g_01671
OG0002021	Syad.g_00118	Syan.g_01673
OG0002022	Syad.g_00115	Syan.g_01674
OG0002023	Syad.g_00114	Syan.g_01675
OG0002024	Syad.g_00108	Syan.g_01667
OG0002037	Syad.g_00902	Syan.g_02857
OG0002039	Syad.g_01176	Syan.g_02665
OG0002040	Syad.g_01177	Syan.g_02663
OG0002041	Syad.g_01718	Syan.g_00596
OG0002042	Syad.g_01743	Syan.g_00572
OG0002043	Syad.g_01657	Syan.g_00483
OG0002044	Syad.g_01245	Syan.g_00652
OG0002046	Syad.g_02366	Syan.g_02870
OG0002048	Syad.g_00714	Syan.g_02169
OG0002049	Syad.g_00631	Syan.g_02128
OG0002050	Syad.g_00540	Syan.g_02042
OG0002051	Syad.g_02914	Syan.g_03047
OG0002054	Syad.g_00107	Syan.g_01668
OG0002055	Syad.g_00110	Syan.g_01664
OG0002056	Syad.g_00505	Syan.g_02007
OG0002113	Syad.g_00200	Syan.g_01741
OG0002115	Syad.g_02615	Syan.g_01391
OG0002116	Syad.g_02581	Syan.g_01366
OG0002117	Syad.g_01166	Syan.g_02673
OG0002118	Syad.g_01461	Syan.g_02599
OG0002123	Syad.g_01813	Syan.g_00321
OG0002124	Syad.g_01203	Syan.g_00400
OG0002128	Syad.g_01530	Syan.g_02541
OG0002129	Syad.g_02292	Syan.g_01329
OG0002130	Syad.g_02403	Syan.g_01211
OG0002131	Syad.g_00119	Syan.g_01672
OG0002132	Syad.g_00111	Syan.g_01663
OG0002133	Syad.g_00109	Syan.g_01665
OG0002134	Syad.g_00365	Syan.g_01917
OG0002135	Syad.g_02654	Syan.g_01437
