Orthogroup	Syad	Syab
OG0001156	Syad.g_02543	Syab.g_02174
OG0001157	Syad.g_02544	Syab.g_02175
OG0001158	Syad.g_02546	Syab.g_02176
OG0001159	Syad.g_02547	Syab.g_02177
OG0001160	Syad.g_02595	Syab.g_02231
OG0001161	Syad.g_00026	Syab.g_02797
OG0001162	Syad.g_01844	Syab.g_00893
OG0001163	Syad.g_02610	Syab.g_02241
OG0001164	Syad.g_02616	Syab.g_02247
OG0001165	Syad.g_02621	Syab.g_02252
OG0001166	Syad.g_02647	Syab.g_02296
OG0001167	Syad.g_02486	Syab.g_02322
OG0001168	Syad.g_02488	Syab.g_02324
OG0001169	Syad.g_02490	Syab.g_02326
OG0001170	Syad.g_02492	Syab.g_02328
OG0001171	Syad.g_02503	Syab.g_02339
OG0001172	Syad.g_00594	Syab.g_00371
OG0001173	Syad.g_00595	Syab.g_00372
OG0001174	Syad.g_00603	Syab.g_00380
OG0001175	Syad.g_00604	Syab.g_00381
OG0001176	Syad.g_00644	Syab.g_00398
OG0001177	Syad.g_00641	Syab.g_00396
OG0001178	Syad.g_02629	Syab.g_02263
OG0001179	Syad.g_00675	Syab.g_00427
OG0001180	Syad.g_00700	Syab.g_00453
OG0001181	Syad.g_00704	Syab.g_00457
OG0001182	Syad.g_00712	Syab.g_00467
OG0001183	Syad.g_00717	Syab.g_00474
OG0001184	Syad.g_00378	Syab.g_00196
OG0001185	Syad.g_00354	Syab.g_00119
OG0001186	Syad.g_00247	Syab.g_00085
OG0001187	Syad.g_00245	Syab.g_00081
OG0001188	Syad.g_00238	Syab.g_00079
OG0001189	Syad.g_00217	Syab.g_00058
OG0001190	Syad.g_03034	Syab.g_02755
OG0001192	Syad.g_00013	Syab.g_02778
OG0001193	Syad.g_00072	Syab.g_02827
OG0001194	Syad.g_00075	Syab.g_02833
OG0001195	Syad.g_00076	Syab.g_02834
OG0001196	Syad.g_00144	Syab.g_02896
OG0001197	Syad.g_00146	Syab.g_02898
OG0001198	Syad.g_00159	Syab.g_02911
OG0001199	Syad.g_02735	Syab.g_02440
OG0001200	Syad.g_02737	Syab.g_02442
OG0001201	Syad.g_02802	Syab.g_02501
OG0001202	Syad.g_02945	Syab.g_02635
OG0001203	Syad.g_00821	Syab.g_02369
OG0001204	Syad.g_00577	Syab.g_00353
OG0001205	Syad.g_02440	Syab.g_00593
OG0001206	Syad.g_02385	Syab.g_00641
OG0001207	Syad.g_00893	Syab.g_02088
OG0001208	Syad.g_00906	Syab.g_02098
OG0001209	Syad.g_00980	Syab.g_02038
OG0001210	Syad.g_00993	Syab.g_02030
OG0001212	Syad.g_01082	Syab.g_01955
OG0001213	Syad.g_02163	Syab.g_01886
OG0001214	Syad.g_02150	Syab.g_01872
OG0001215	Syad.g_01366	Syab.g_01171
OG0001216	Syad.g_01816	Syab.g_01269
OG0001218	Syad.g_02328	Syab.g_00723
OG0001220	Syad.g_01195	Syab.g_01737
OG0001221	Syad.g_01950	Syab.g_01607
OG0001222	Syad.g_01770	Syab.g_01396
OG0001223	Syad.g_01715	Syab.g_01345
OG0001224	Syad.g_01286	Syab.g_01214
OG0001225	Syad.g_01288	Syab.g_01212
OG0001226	Syad.g_02100	Syab.g_02450
OG0001227	Syad.g_00029	Syab.g_00891
OG0001228	Syad.g_02460	Syab.g_01697
OG0001229	Syad.g_01314	Syab.g_01184
OG0001231	Syad.g_00179	Syab.g_00017
OG0001232	Syad.g_02658	Syab.g_02306
OG0001233	Syad.g_02493	Syab.g_02329
OG0001234	Syad.g_00608	Syab.g_00385
OG0001235	Syad.g_00633	Syab.g_00391
OG0001236	Syad.g_00412	Syab.g_00200
OG0001237	Syad.g_00376	Syab.g_00192
OG0001238	Syad.g_00007	Syab.g_02773
OG0001239	Syad.g_02732	Syab.g_02437
OG0001240	Syad.g_02785	Syab.g_02484
OG0001241	Syad.g_02795	Syab.g_02494
OG0001242	Syad.g_02827	Syab.g_02525
OG0001243	Syad.g_02841	Syab.g_02533
OG0001244	Syad.g_02873	Syab.g_02561
OG0001245	Syad.g_02223	Syab.g_01762
OG0001246	Syad.g_00933	Syab.g_02126
OG0001247	Syad.g_01837	Syab.g_02825
OG0001248	Syad.g_01843	Syab.g_01163
OG0001249	Syad.g_00756	Syab.g_00514
OG0001250	Syad.g_01227	Syab.g_01714
OG0001251	Syad.g_00083	Syab.g_01816
OG0001252	Syad.g_01279	Syab.g_01228
OG0001253	Syad.g_02037	Syab.g_01761
OG0001254	Syad.g_01528	Syab.g_01749
OG0001255	Syad.g_02224	Syab.g_01846
OG0001256	Syad.g_02609	Syab.g_02238
OG0001257	Syad.g_02210	Syab.g_01610
OG0001258	Syad.g_02619	Syab.g_02250
OG0001260	Syad.g_02514	Syab.g_02350
OG0001261	Syad.g_00684	Syab.g_00436
OG0001262	Syad.g_00219	Syab.g_00060
OG0001263	Syad.g_02844	Syab.g_02536
OG0001265	Syad.g_02825	Syab.g_02523
OG0001266	Syad.g_02949	Syab.g_02639
OG0001267	Syad.g_00523	Syab.g_00295
OG0001268	Syad.g_00767	Syab.g_00529
OG0001270	Syad.g_02453	Syab.g_00579
OG0001271	Syad.g_02356	Syab.g_00694
OG0001272	Syad.g_00910	Syab.g_02102
OG0001273	Syad.g_02157	Syab.g_01878
OG0001274	Syad.g_02988	Syab.g_02706
OG0001275	Syad.g_01699	Syab.g_01330
OG0001276	Syad.g_01683	Syab.g_01313
OG0001277	Syad.g_00127	Syab.g_02163
OG0001278	Syad.g_01445	Syab.g_01152
OG0001279	Syad.g_02248	Syab.g_01807
OG0001280	Syad.g_02402	Syab.g_00918
OG0001281	Syad.g_02413	Syab.g_00906
OG0001282	Syad.g_00890	Syab.g_02086
OG0001283	Syad.g_00138	Syab.g_02885
OG0001284	Syad.g_02585	Syab.g_02211
OG0001285	Syad.g_02043	Syab.g_02309
OG0001286	Syad.g_00698	Syab.g_00451
OG0001287	Syad.g_00346	Syab.g_00111
OG0001288	Syad.g_00326	Syab.g_00094
OG0001289	Syad.g_02767	Syab.g_02465
OG0001290	Syad.g_02794	Syab.g_02493
OG0001291	Syad.g_02854	Syab.g_02546
OG0001292	Syad.g_00572	Syab.g_00348
OG0001293	Syad.g_00549	Syab.g_00322
OG0001294	Syad.g_01597	Syab.g_01564
OG0001295	Syad.g_00997	Syab.g_01215
OG0001296	Syad.g_00939	Syab.g_02132
OG0001297	Syad.g_00943	Syab.g_02136
OG0001298	Syad.g_01055	Syab.g_01980
OG0001299	Syad.g_01591	Syab.g_01557
OG0001300	Syad.g_01339	Syab.g_01180
OG0001301	Syad.g_01303	Syab.g_01197
OG0001302	Syad.g_02123	Syab.g_01844
OG0001303	Syad.g_01655	Syab.g_01424
OG0001304	Syad.g_01669	Syab.g_01298
OG0001305	Syad.g_01296	Syab.g_01204
OG0001306	Syad.g_01119	Syab.g_00941
OG0001307	Syad.g_00626	Syab.g_01552
OG0001309	Syad.g_00950	Syab.g_02142
OG0001310	Syad.g_02638	Syab.g_02288
OG0001311	Syad.g_01681	Syab.g_01311
OG0001312	Syad.g_01788	Syab.g_01414
OG0001313	Syad.g_02372	Syab.g_00652, Syab.g_00660
OG0001313	Syad.g_02373	Syab.g_00651, Syab.g_00659
OG0001315	Syad.g_00715	Syab.g_00472
OG0001316	Syad.g_02861	Syab.g_02552
OG0001317	Syad.g_00814	Syab.g_02373
OG0001318	Syad.g_00557	Syab.g_00333
OG0001321	Syad.g_02423	Syab.g_00616
OG0001322	Syad.g_02422	Syab.g_00617
OG0001323	Syad.g_00953	Syab.g_02145
OG0001324	Syad.g_01338	Syab.g_01181
OG0001325	Syad.g_01811	Syab.g_01273
OG0001326	Syad.g_00092	Syab.g_02841
OG0001327	Syad.g_01605	Syab.g_01643
OG0001328	Syad.g_01638	Syab.g_01616
OG0001329	Syad.g_00866	Syab.g_00361
OG0001330	Syad.g_02395	Syab.g_00925
OG0001332	Syad.g_02535	Syab.g_02165
OG0001333	Syad.g_02487	Syab.g_02323
OG0001334	Syad.g_00725	Syab.g_00483
OG0001335	Syad.g_00726	Syab.g_00484
OG0001336	Syad.g_00139	Syab.g_02886
OG0001337	Syad.g_00750	Syab.g_00480
OG0001337	Syad.g_00741	Syab.g_00502
OG0001338	Syad.g_00735	Syab.g_00495
OG0001338	Syad.g_00722	Syab.g_00509
OG0001338	Syad.g_00745	Syab.g_00505
OG0001339	Syad.g_02797	Syab.g_02496
OG0001340	Syad.g_00742	Syab.g_00503
OG0001341	Syad.g_01312	Syab.g_01779
OG0001343	Syad.g_00079	Syab.g_00359
OG0001344	Syad.g_01157	Syab.g_00974
OG0001345	Syad.g_01188	Syab.g_01008
OG0001346	Syad.g_02406	Syab.g_00914
OG0001347	Syad.g_00454	Syab.g_02830
OG0001348	Syad.g_01250	Syab.g_01258
OG0001349	Syad.g_02663	Syab.g_00150
OG0001353	Syad.g_01244	Syab.g_01702
OG0001354	Syad.g_01728	Syab.g_01358
OG0001357	Syad.g_01502	Syab.g_01373
OG0001358	Syad.g_02179	Syab.g_01900
OG0001359	Syad.g_00078	Syab.g_00360
OG0001360	Syad.g_01191	Syab.g_01010
OG0001361	Syad.g_01185	Syab.g_00154, Syab.g_01005
OG0001362	Syad.g_02294	Syab.g_00754
OG0001363	Syad.g_02296	Syab.g_00752
OG0001364	Syad.g_00431	Syab.g_00211
OG0001366	Syad.g_02650	Syab.g_02299
OG0001369	Syad.g_02784	Syab.g_02483
OG0001373	Syad.g_00091	Syab.g_02840
OG0001374	Syad.g_00099	Syab.g_02848
OG0001375	Syad.g_00080	Syab.g_00358
OG0001376	Syad.g_00015	Syab.g_02782
OG0001377	Syad.g_00014	Syab.g_02781
OG0001378	Syad.g_02454	Syab.g_00578
OG0001379	Syad.g_02397	Syab.g_00923
OG0001381	Syad.g_01266, Syad.g_00614	Syab.g_01937
OG0001383	Syad.g_00827	Syab.g_02363
OG0001385	Syad.g_00088	Syab.g_02837
OG0001386	Syad.g_00089	Syab.g_02838
OG0001387	Syad.g_00090	Syab.g_02839
OG0001388	Syad.g_00093	Syab.g_02842
OG0001389	Syad.g_00094	Syab.g_02843
OG0001390	Syad.g_00095	Syab.g_02844
OG0001391	Syad.g_00096	Syab.g_02845
OG0001392	Syad.g_00097	Syab.g_02846
OG0001393	Syad.g_00098	Syab.g_02847
OG0001394	Syad.g_01920	Syab.g_01599
OG0001396	Syad.g_00455	Syab.g_02831
OG0001397	Syad.g_02295	Syab.g_00753
OG0001398	Syad.g_01977	Syab.g_02457
OG0001400	Syad.g_00984	Syab.g_02557
OG0001401	Syad.g_01233	Syab.g_01708
OG0001402	Syad.g_02174	Syab.g_01896
OG0001404	Syad.g_02727	Syab.g_02433
OG0001405	Syad.g_00728	Syab.g_00486
OG0001407	Syad.g_00970	Syab.g_01158
OG0001408	Syad.g_01431	Syab.g_01826
OG0001410	Syad.g_00627	Syab.g_01550
OG0001411	Syad.g_00372	Syab.g_00147
OG0001413	Syad.g_02113	Syab.g_01904
OG0001414	Syad.g_00615	Syab.g_01938
OG0001416	Syad.g_02410	Syab.g_00909
OG0001417	Syad.g_01729	Syab.g_01359
OG0001419	Syad.g_00971	Syab.g_01159
OG0001420	Syad.g_00963	Syab.g_02155
OG0001425	Syad.g_00012	Syab.g_02777
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235	Syab.g_02380
OG0001428	Syad.g_02906	Syab.g_02594
OG0001429	Syad.g_01656	Syab.g_01423
OG0001430	Syad.g_03026	Syab.g_02743
OG0001432	Syad.g_01382	Syab.g_01818
OG0001434	Syad.g_01916	Syab.g_01594
OG0001435	Syad.g_01612	Syab.g_01637
OG0001436	Syad.g_00437	Syab.g_00217
OG0001436	Syad.g_00436	Syab.g_00216
OG0001438	Syad.g_00507	Syab.g_00280
OG0001439	Syad.g_00476	Syab.g_00248
OG0001442	Syad.g_01906	Syab.g_01583
OG0001443	Syad.g_00023	Syab.g_02794
OG0001444	Syad.g_02779	Syab.g_02479
OG0001444	Syad.g_00336	Syab.g_00101
OG0001447	Syad.g_02842	Syab.g_02534
OG0001448	Syad.g_02723	Syab.g_01789
OG0001449	Syad.g_00583	Syab.g_00357
OG0001452	Syad.g_00563	Syab.g_00338
OG0001454	Syad.g_02101	Syab.g_01808
OG0001456	Syad.g_00101	Syab.g_02850
OG0001457	Syad.g_00102	Syab.g_02851
OG0001458	Syad.g_00103	Syab.g_02852
OG0001461	Syad.g_02162	Syab.g_01754
OG0001462	Syad.g_00204	Syab.g_00042
OG0001463	Syad.g_01264	Syab.g_01104
OG0001471	Syad.g_00484	Syab.g_00253
OG0001473	Syad.g_02127	Syab.g_01813
OG0001477	Syad.g_01307	Syab.g_01191
OG0001478	Syad.g_02371	Syab.g_00661
OG0001478	Syad.g_02364	Syab.g_00670
OG0001479	Syad.g_00765	Syab.g_00527
OG0001480	Syad.g_01194	Syab.g_01836
OG0001482	Syad.g_01719	Syab.g_01349
OG0001488	Syad.g_00051, Syad.g_01175	Syab.g_00994
OG0001489	Syad.g_00709	Syab.g_00462
OG0001492	Syad.g_01448	Syab.g_01155
OG0001493	Syad.g_01439	Syab.g_01147
OG0001494	Syad.g_00267	Syab.g_00180
OG0001494	Syad.g_02673	Syab.g_00173
OG0001496	Syad.g_01309	Syab.g_01188
OG0001497	Syad.g_01308	Syab.g_01190
OG0001498	Syad.g_00786	Syab.g_00552
OG0001499	Syad.g_02081	Syab.g_01112
OG0001502	Syad.g_01202	Syab.g_01733
OG0001510	Syad.g_00342	Syab.g_00103
OG0001511	Syad.g_02810	Syab.g_02509
OG0001512	Syad.g_00822	Syab.g_02368
OG0001513	Syad.g_00377	Syab.g_00193
OG0001513	Syad.g_00646	Syab.g_00470
OG0001514	Syad.g_01310	Syab.g_01187
OG0001515	Syad.g_01343	Syab.g_01176
OG0001516	Syad.g_01588	Syab.g_01554
OG0001517	Syad.g_00762	Syab.g_00524
OG0001518	Syad.g_00009	Syab.g_02775
OG0001519	Syad.g_00025	Syab.g_02796
OG0001520	Syad.g_01039	Syab.g_01992
OG0001522	Syad.g_01243	Syab.g_01703
OG0001525	Syad.g_00036	Syab.g_01823
OG0001527	Syad.g_01030	Syab.g_01998
OG0001529	Syad.g_00210	Syab.g_00051
OG0001530	Syad.g_02808	Syab.g_02507
OG0001531	Syad.g_00823	Syab.g_02367
OG0001532	Syad.g_01492	Syab.g_01024
OG0001533	Syad.g_02388	Syab.g_00636
OG0001534	Syad.g_01668	Syab.g_01297
OG0001535	Syad.g_01685	Syab.g_01316
OG0001536	Syad.g_01762	Syab.g_01388
OG0001537	Syad.g_01949	Syab.g_01606
OG0001538	Syad.g_01884	Syab.g_01278
OG0001539	Syad.g_01607	Syab.g_01641
OG0001540	Syad.g_02846	Syab.g_02538
OG0001541	Syad.g_02915	Syab.g_02603
OG0001542	Syad.g_02924	Syab.g_02614
OG0001543	Syad.g_02969	Syab.g_02686
OG0001544	Syad.g_00024	Syab.g_02795
OG0001545	Syad.g_00126	Syab.g_02874
OG0001547	Syad.g_01963	Syab.g_01440
OG0001551	Syad.g_01256	Syab.g_01166
OG0001554	Syad.g_03031	Syab.g_02753
OG0001555	Syad.g_01923	Syab.g_02418
OG0001558	Syad.g_00182	Syab.g_00021
OG0001559	Syad.g_02807	Syab.g_02506
OG0001560	Syad.g_02793	Syab.g_02492
OG0001561	Syad.g_01679	Syab.g_01309
OG0001562	Syad.g_01693	Syab.g_01324
OG0001564	Syad.g_01539	Syab.g_00177
OG0001567	Syad.g_01965	Syab.g_01441
OG0001568	Syad.g_01961	Syab.g_01439
OG0001570	Syad.g_01985	Syab.g_01443
OG0001573	Syad.g_01423	Syab.g_01264
OG0001574	Syad.g_01028	Syab.g_02000
OG0001575	Syad.g_01033	Syab.g_01995
OG0001576	Syad.g_01103	Syab.g_00896
OG0001577	Syad.g_01148	Syab.g_00964
OG0001579	Syad.g_00732	Syab.g_00489, Syab.g_00494
OG0001580	Syad.g_03020	Syab.g_02740
OG0001582	Syad.g_02086	Syab.g_01881
OG0001589	Syad.g_02495	Syab.g_02331
OG0001590	Syad.g_02158	Syab.g_01879
OG0001591	Syad.g_01599	Syab.g_01566
OG0001592	Syad.g_03021	Syab.g_02741
OG0001593	Syad.g_01422, Syad.g_00404, Syad.g_02237	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syad.g_03041	Syab.g_00887
OG0001614	Syad.g_00356	Syab.g_00121
OG0001615	Syad.g_01205	Syab.g_01727
OG0001615	Syad.g_01002	Syab.g_02023
OG0001616	Syad.g_01515	Syab.g_01013
OG0001617	Syad.g_01335	Syab.g_01183
OG0001618	Syad.g_01805	Syab.g_01665
OG0001619	Syad.g_01773	Syab.g_01399
OG0001620	Syad.g_00774	Syab.g_00535
OG0001621	Syad.g_00562	Syab.g_00337
OG0001622	Syad.g_00137	Syab.g_02884
OG0001623	Syad.g_00746	Syab.g_00506
OG0001624	Syad.g_02110	Syab.g_02162
OG0001624	Syad.g_00031	Syab.g_01843
OG0001625	Syad.g_00555	Syab.g_00328
OG0001634	Syad.g_01594	Syab.g_01560
OG0001635	Syad.g_00322	Syab.g_00090
OG0001636	Syad.g_00203	Syab.g_00041
OG0001637	Syad.g_02508, Syad.g_02507	Syab.g_02344
OG0001638	Syad.g_02636	Syab.g_02270
OG0001639	Syad.g_02539	Syab.g_02170
OG0001640	Syad.g_01274	Syab.g_01233
OG0001641	Syad.g_01711	Syab.g_01341
OG0001642	Syad.g_01197	Syab.g_02027
OG0001643	Syad.g_02147	Syab.g_01869
OG0001644	Syad.g_01799	Syab.g_01672
OG0001647	Syad.g_00531	Syab.g_00304
OG0001652	Syad.g_00180	Syab.g_00019
OG0001653	Syad.g_02782	Syab.g_02482
OG0001654	Syad.g_02537	Syab.g_02168
OG0001655	Syad.g_02108	Syab.g_02672
OG0001656	Syad.g_00731	Syab.g_00493
OG0001657	Syad.g_02889	Syab.g_02575
OG0001658	Syad.g_03033	Syab.g_02754
OG0001659	Syad.g_01507	Syab.g_01020
OG0001666	Syad.g_01536	Syab.g_01471
OG0001671	Syad.g_02974	Syab.g_02691
OG0001672	Syad.g_02743	Syab.g_02448
OG0001673	Syad.g_00812	Syab.g_02375
OG0001675	Syad.g_01695	Syab.g_01326
OG0001676	Syad.g_00734	Syab.g_00492
OG0001677	Syad.g_00718, Syad.g_01497	Syab.g_00475
OG0001678	Syad.g_00593	Syab.g_00370
OG0001679	Syad.g_01038, Syad.g_01037	Syab.g_02475
OG0001681	Syad.g_00837	Syab.g_00823, Syab.g_01245
OG0001682	Syad.g_02102	Syab.g_01647
OG0001692	Syad.g_02271	Syab.g_00782
OG0001693	Syad.g_01291	Syab.g_01209
OG0001694	Syad.g_00521	Syab.g_00293
OG0001695	Syad.g_00123	Syab.g_02869
OG0001702	Syad.g_02772	Syab.g_02470
OG0001703	Syad.g_00894	Syab.g_02089
OG0001713	Syad.g_01164	Syab.g_00985
OG0001715	Syad.g_02084	Syab.g_01788
OG0001716	Syad.g_01200	Syab.g_01734
OG0001717	Syad.g_02901	Syab.g_02588
OG0001729	Syad.g_00828	Syab.g_02362
OG0001730	Syad.g_00832	Syab.g_02358
OG0001731	Syad.g_02563	Syab.g_02188
OG0001732	Syad.g_01464	Syab.g_01045
OG0001735	Syad.g_01573	Syab.g_01535
OG0001737	Syad.g_00501	Syab.g_00274
OG0001738	Syad.g_00462	Syab.g_00233
OG0001739	Syad.g_00122	Syab.g_02867
OG0001740	Syad.g_00124	Syab.g_02871
OG0001741	Syad.g_02682	Syab.g_01067
OG0001747	Syad.g_02871	Syab.g_02559
OG0001748	Syad.g_02976	Syab.g_02693
OG0001750	Syad.g_02780	Syab.g_02480
OG0001751	Syad.g_00811	Syab.g_02376
OG0001752	Syad.g_02518	Syab.g_02354
OG0001753	Syad.g_02511	Syab.g_02347
OG0001754	Syad.g_02510	Syab.g_02346
OG0001755	Syad.g_00949	Syab.g_02141
OG0001756	Syad.g_00018	Syab.g_02787
OG0001756	Syad.g_00022	Syab.g_02780
OG0001758	Syad.g_01546	Syab.g_01483
OG0001759	Syad.g_01373, Syad.g_02069	Syab.g_00572, Syab.g_01121
OG0001761	Syad.g_02198	Syab.g_01920
OG0001762	Syad.g_01704	Syab.g_01333
OG0001763	Syad.g_01716	Syab.g_01346
OG0001764	Syad.g_01642	Syab.g_01436
OG0001765	Syad.g_02221	Syab.g_01263
OG0001766	Syad.g_00489	Syab.g_00263
OG0001767	Syad.g_00438	Syab.g_00218
OG0001768	Syad.g_02931	Syab.g_02620
OG0001783	Syad.g_00351	Syab.g_00116
OG0001784	Syad.g_02774	Syab.g_02474, Syab.g_02476
OG0001785	Syad.g_02509	Syab.g_02345
OG0001786	Syad.g_02588	Syab.g_02213
OG0001787	Syad.g_00976	Syab.g_02042
OG0001788	Syad.g_00979	Syab.g_02039
OG0001789	Syad.g_02404	Syab.g_00916
OG0001790	Syad.g_01126	Syab.g_00948
OG0001791	Syad.g_01793	Syab.g_01677
OG0001792	Syad.g_01456	Syab.g_01053
OG0001794	Syad.g_01671	Syab.g_01301
OG0001796	Syad.g_01691	Syab.g_01322
OG0001797	Syad.g_01781	Syab.g_01407
OG0001798	Syad.g_02171	Syab.g_01894
OG0001799	Syad.g_02136	Syab.g_01854
OG0001800	Syad.g_02249	Syab.g_00819
OG0001801	Syad.g_02258	Syab.g_00804
OG0001803	Syad.g_02444	Syab.g_00589
OG0001804	Syad.g_00787	Syab.g_00553
OG0001805	Syad.g_00567	Syab.g_00342
OG0001806	Syad.g_00532	Syab.g_00305
OG0001807	Syad.g_00435	Syab.g_00215
OG0001808	Syad.g_00422	Syab.g_00209
OG0001809	Syad.g_02857	Syab.g_02549
OG0001811	Syad.g_02922	Syab.g_02612
OG0001812	Syad.g_03022	Syab.g_02742
OG0001813	Syad.g_00060	Syab.g_02810
OG0001814	Syad.g_00147	Syab.g_02899
OG0001815	Syad.g_00157	Syab.g_02909
OG0001816	Syad.g_01604	Syab.g_01644
OG0001817	Syad.g_02089	Syab.g_01777
OG0001835	Syad.g_00849	Syab.g_01059
OG0001837	Syad.g_02975	Syab.g_02692
OG0001838	Syad.g_00170	Syab.g_00008
OG0001839	Syad.g_00199	Syab.g_00037
OG0001840	Syad.g_00216	Syab.g_00057
OG0001841	Syad.g_00223	Syab.g_00064
OG0001843	Syad.g_00357	Syab.g_00122
OG0001844	Syad.g_00358	Syab.g_00123
OG0001845	Syad.g_00359	Syab.g_00124
OG0001846	Syad.g_02828	Syab.g_02526
OG0001847	Syad.g_02826	Syab.g_02524
OG0001848	Syad.g_02822	Syab.g_02520
OG0001849	Syad.g_02766	Syab.g_02464
OG0001850	Syad.g_02756	Syab.g_02451
OG0001851	Syad.g_02739	Syab.g_02444
OG0001852	Syad.g_02738	Syab.g_02443
OG0001853	Syad.g_02731	Syab.g_02436
OG0001854	Syad.g_00818	Syab.g_02371
OG0001856	Syad.g_02594	Syab.g_02228
OG0001857	Syad.g_02591	Syab.g_02225
OG0001858	Syad.g_02554	Syab.g_02183
OG0001859	Syad.g_00882	Syab.g_02077
OG0001860	Syad.g_00896	Syab.g_02091
OG0001861	Syad.g_00911	Syab.g_02103
OG0001862	Syad.g_00922	Syab.g_02115
OG0001863	Syad.g_00928	Syab.g_02121
OG0001864	Syad.g_00991	Syab.g_02032
OG0001865	Syad.g_01067	Syab.g_01801
OG0001866	Syad.g_01098	Syab.g_01933
OG0001867	Syad.g_02200	Syab.g_01922
OG0001868	Syad.g_02409	Syab.g_00910
OG0001869	Syad.g_01147	Syab.g_00963
OG0001870	Syad.g_01155	Syab.g_00972
OG0001871	Syad.g_01160	Syab.g_00977
OG0001872	Syad.g_01451	Syab.g_01058
OG0001873	Syad.g_01514	Syab.g_01014
OG0001874	Syad.g_01517	Syab.g_01011
OG0001875	Syad.g_01547	Syab.g_01493
OG0001876	Syad.g_01548	Syab.g_01494
OG0001877	Syad.g_01342	Syab.g_01177
OG0001878	Syad.g_01698	Syab.g_01329
OG0001879	Syad.g_01706	Syab.g_01336
OG0001880	Syad.g_01746	Syab.g_01379
OG0001881	Syad.g_01754	Syab.g_01380
OG0001882	Syad.g_01778	Syab.g_01404
OG0001883	Syad.g_01782	Syab.g_01408
OG0001884	Syad.g_01790	Syab.g_01805
OG0001885	Syad.g_01647	Syab.g_01431
OG0001886	Syad.g_01643	Syab.g_01435
OG0001887	Syad.g_01637	Syab.g_01617
OG0001888	Syad.g_01913	Syab.g_01592
OG0001889	Syad.g_01873	Syab.g_01288
OG0001890	Syad.g_01220	Syab.g_01721
OG0001891	Syad.g_01207	Syab.g_01725
OG0001892	Syad.g_01193	Syab.g_01838
OG0001893	Syad.g_02170	Syab.g_01893
OG0001894	Syad.g_02153	Syab.g_01874
OG0001895	Syad.g_02253	Syab.g_00813
OG0001896	Syad.g_02457	Syab.g_00574
OG0001897	Syad.g_00771	Syab.g_00532
OG0001898	Syad.g_00755	Syab.g_00513
OG0001899	Syad.g_00682	Syab.g_00434
OG0001900	Syad.g_00547	Syab.g_00320
OG0001901	Syad.g_00546	Syab.g_00319
OG0001902	Syad.g_00516	Syab.g_00288
OG0001903	Syad.g_00506	Syab.g_00279
OG0001904	Syad.g_00433	Syab.g_00213
OG0001905	Syad.g_00420	Syab.g_00206
OG0001906	Syad.g_02847	Syab.g_02539
OG0001908	Syad.g_02917	Syab.g_02605
OG0001909	Syad.g_02929	Syab.g_02618
OG0001910	Syad.g_02980	Syab.g_02697
OG0001912	Syad.g_00001	Syab.g_02765
OG0001913	Syad.g_00003	Syab.g_02769
OG0001914	Syad.g_01532	Syab.g_01751
OG0001915	Syad.g_00153	Syab.g_02906
OG0001917	Syad.g_01684	Syab.g_01314
OG0001918	Syad.g_02046	Syab.g_01466
OG0001924	Syad.g_02188	Syab.g_01915
OG0001925	Syad.g_02189	Syab.g_01916
OG0001926	Syad.g_02190	Syab.g_01917
OG0001927	Syad.g_02191	Syab.g_01918
OG0001929	Syad.g_00230	Syab.g_00071
OG0001932	Syad.g_00355	Syab.g_00120
OG0001933	Syad.g_02804	Syab.g_02503
OG0001934	Syad.g_02789	Syab.g_02488
OG0001935	Syad.g_02736	Syab.g_02441
OG0001936	Syad.g_02103	Syab.g_01467
OG0001937	Syad.g_02576	Syab.g_02196
OG0001938	Syad.g_00898	Syab.g_02093
OG0001939	Syad.g_01363, Syad.g_01362	Syab.g_01845
OG0001940	Syad.g_01054	Syab.g_01981
OG0001941	Syad.g_02414	Syab.g_00905
OG0001943	Syad.g_02034	Syab.g_00987
OG0001944	Syad.g_01981	Syab.g_01442
OG0001946	Syad.g_01341	Syab.g_01178
OG0001947	Syad.g_01272	Syab.g_01235
OG0001948	Syad.g_01714	Syab.g_01344
OG0001949	Syad.g_01734	Syab.g_01363
OG0001950	Syad.g_01736	Syab.g_01365
OG0001951	Syad.g_01755	Syab.g_01381
OG0001952	Syad.g_01779	Syab.g_01405
OG0001953	Syad.g_01780	Syab.g_01406
OG0001957	Syad.g_02165	Syab.g_01888
OG0001958	Syad.g_01575	Syab.g_01537
OG0001961	Syad.g_02358	Syab.g_00692
OG0001964	Syad.g_00606	Syab.g_00383
OG0001965	Syad.g_02126	Syab.g_02045
OG0001966	Syad.g_00553	Syab.g_00326
OG0001967	Syad.g_00551	Syab.g_00324
OG0001968	Syad.g_00550	Syab.g_00323
OG0001969	Syad.g_00482	Syab.g_00251
OG0001970	Syad.g_02849	Syab.g_02541
OG0001971	Syad.g_02927	Syab.g_02616
OG0001972	Syad.g_03000	Syab.g_02710
OG0001973	Syad.g_02960	Syab.g_02720
OG0001975	Syad.g_01531	Syab.g_01750
