Orthogroup	Syad	Syai
OG0001149	Syad.g_00888	Syai.g_00625
OG0001150	Syad.g_00887	Syai.g_00624
OG0001151	Syad.g_00875	Syai.g_00611
OG0001152	Syad.g_00872	Syai.g_00610
OG0001153	Syad.g_02318	Syai.g_00903
OG0001154	Syad.g_02319	Syai.g_00901
OG0001155	Syad.g_02540	Syai.g_02298
OG0001156	Syad.g_02543	Syai.g_02301
OG0001157	Syad.g_02544	Syai.g_02302
OG0001158	Syad.g_02546	Syai.g_02303
OG0001159	Syad.g_02547	Syai.g_02304
OG0001160	Syad.g_02595	Syai.g_02355
OG0001161	Syad.g_00026	Syai.g_02803
OG0001162	Syad.g_01844	Syai.g_01374
OG0001163	Syad.g_02610	Syai.g_02363
OG0001164	Syad.g_02616	Syai.g_02369
OG0001165	Syad.g_02621	Syai.g_02374
OG0001166	Syad.g_02647	Syai.g_02400
OG0001167	Syad.g_02486	Syai.g_02254
OG0001168	Syad.g_02488	Syai.g_02256
OG0001169	Syad.g_02490	Syai.g_02258
OG0001170	Syad.g_02492	Syai.g_02260
OG0001171	Syad.g_02503	Syai.g_02270
OG0001172	Syad.g_00594	Syai.g_00323
OG0001173	Syad.g_00595	Syai.g_00324
OG0001174	Syad.g_00603	Syai.g_00332
OG0001175	Syad.g_00604	Syai.g_00333
OG0001176	Syad.g_00644	Syai.g_00352
OG0001177	Syad.g_00641	Syai.g_00350
OG0001178	Syad.g_02629	Syai.g_02383
OG0001179	Syad.g_00675	Syai.g_00385
OG0001180	Syad.g_00700	Syai.g_00410
OG0001181	Syad.g_00704	Syai.g_00414
OG0001182	Syad.g_00712	Syai.g_00423
OG0001183	Syad.g_00717	Syai.g_00429
OG0001184	Syad.g_00378	Syai.g_00156
OG0001185	Syad.g_00354	Syai.g_00117
OG0001186	Syad.g_00247	Syai.g_00084
OG0001187	Syad.g_00245	Syai.g_00081
OG0001188	Syad.g_00238	Syai.g_00078
OG0001189	Syad.g_00217	Syai.g_00061
OG0001190	Syad.g_03034	Syai.g_02776
OG0001192	Syad.g_00013	Syai.g_02793
OG0001193	Syad.g_00072	Syai.g_02835
OG0001194	Syad.g_00075	Syai.g_02838
OG0001195	Syad.g_00076	Syai.g_02839
OG0001196	Syad.g_00144	Syai.g_02913
OG0001197	Syad.g_00146	Syai.g_02915
OG0001198	Syad.g_00159	Syai.g_02930
OG0001199	Syad.g_02735	Syai.g_02480
OG0001200	Syad.g_02737	Syai.g_02482
OG0001202	Syad.g_02945	Syai.g_02674
OG0001203	Syad.g_00821	Syai.g_00540
OG0001204	Syad.g_00577	Syai.g_00312
OG0001205	Syad.g_02440	Syai.g_02212
OG0001206	Syad.g_02385	Syai.g_00853
OG0001207	Syad.g_00893	Syai.g_00629
OG0001208	Syad.g_00906	Syai.g_00640
OG0001209	Syad.g_00980	Syai.g_00711
OG0001210	Syad.g_00993	Syai.g_00720
OG0001212	Syad.g_01082	Syai.g_00799
OG0001213	Syad.g_02163	Syai.g_01082
OG0001214	Syad.g_02150	Syai.g_01106
OG0001215	Syad.g_01366	Syai.g_01958
OG0001216	Syad.g_01816	Syai.g_01388
OG0001218	Syad.g_02328	Syai.g_00893
OG0001219	Syad.g_01653	Syai.g_01561
OG0001220	Syad.g_01195	Syai.g_02087
OG0001221	Syad.g_01950	Syai.g_01284
OG0001222	Syad.g_01770	Syai.g_01516
OG0001223	Syad.g_01715	Syai.g_01463
OG0001224	Syad.g_01286	Syai.g_02011
OG0001225	Syad.g_01288	Syai.g_02009
OG0001226	Syad.g_02100	Syai.g_01154
OG0001227	Syad.g_00029	Syai.g_02806
OG0001228	Syad.g_02460	Syai.g_02218
OG0001229	Syad.g_01314	Syai.g_01986
OG0001231	Syad.g_00179	Syai.g_00017
OG0001232	Syad.g_02658	Syai.g_02410
OG0001233	Syad.g_02493	Syai.g_02261
OG0001234	Syad.g_00608	Syai.g_00337
OG0001235	Syad.g_00633	Syai.g_00343
OG0001236	Syad.g_00412	Syai.g_00159
OG0001237	Syad.g_00376	Syai.g_00137
OG0001238	Syad.g_00007	Syai.g_02789
OG0001239	Syad.g_02732	Syai.g_02477
OG0001240	Syad.g_02785	Syai.g_02527
OG0001241	Syad.g_02795	Syai.g_02537
OG0001242	Syad.g_02827	Syai.g_02566
OG0001243	Syad.g_02841	Syai.g_02573
OG0001244	Syad.g_02873	Syai.g_02605
OG0001245	Syad.g_02223	Syai.g_02091
OG0001246	Syad.g_00933	Syai.g_00666
OG0001247	Syad.g_01837	Syai.g_01380
OG0001248	Syad.g_01843	Syai.g_01377
OG0001249	Syad.g_00756	Syai.g_00464
OG0001250	Syad.g_01227	Syai.g_02053
OG0001251	Syad.g_00083	Syai.g_02845
OG0001252	Syad.g_01279	Syai.g_02018
OG0001254	Syad.g_01528	Syai.g_01744
OG0001255	Syad.g_02224	Syai.g_01915
OG0001256	Syad.g_02609	Syai.g_02362
OG0001257	Syad.g_02210	Syai.g_00848
OG0001258	Syad.g_02619	Syai.g_02372
OG0001260	Syad.g_02514	Syai.g_02281
OG0001261	Syad.g_00684	Syai.g_00394
OG0001262	Syad.g_00219	Syai.g_00063
OG0001263	Syad.g_02844	Syai.g_02576
OG0001265	Syad.g_02825	Syai.g_02563
OG0001266	Syad.g_02949	Syai.g_02679
OG0001267	Syad.g_00523	Syai.g_00259
OG0001268	Syad.g_00767	Syai.g_00492
OG0001270	Syad.g_02453	Syai.g_02231
OG0001271	Syad.g_02356	Syai.g_00862
OG0001272	Syad.g_00910	Syai.g_00644
OG0001273	Syad.g_02157	Syai.g_01099
OG0001274	Syad.g_02988	Syai.g_02706
OG0001275	Syad.g_01699	Syai.g_01447
OG0001276	Syad.g_01683	Syai.g_01431
OG0001277	Syad.g_00127	Syai.g_02899
OG0001278	Syad.g_01445	Syai.g_01799
OG0001279	Syad.g_02248	Syai.g_00991
OG0001280	Syad.g_02402	Syai.g_02176
OG0001281	Syad.g_02413	Syai.g_02186
OG0001282	Syad.g_00890	Syai.g_00627
OG0001283	Syad.g_00138	Syai.g_02908
OG0001284	Syad.g_02585	Syai.g_02338
OG0001285	Syad.g_02043	Syai.g_02866
OG0001286	Syad.g_00698	Syai.g_00408
OG0001287	Syad.g_00346	Syai.g_00109
OG0001289	Syad.g_02767	Syai.g_02504
OG0001290	Syad.g_02794	Syai.g_02536
OG0001291	Syad.g_02854	Syai.g_02587
OG0001292	Syad.g_00572	Syai.g_00306
OG0001293	Syad.g_00549	Syai.g_00285
OG0001294	Syad.g_01597	Syai.g_01242
OG0001295	Syad.g_00997	Syai.g_00722
OG0001296	Syad.g_00939	Syai.g_00672
OG0001297	Syad.g_00943	Syai.g_00676
OG0001298	Syad.g_01055	Syai.g_00773
OG0001299	Syad.g_01591	Syai.g_01236
OG0001300	Syad.g_01339	Syai.g_01982
OG0001301	Syad.g_01303	Syai.g_01995
OG0001302	Syad.g_02123	Syai.g_01142
OG0001303	Syad.g_01655	Syai.g_01559
OG0001304	Syad.g_01669	Syai.g_01418
OG0001305	Syad.g_01296	Syai.g_02001
OG0001306	Syad.g_01119	Syai.g_02160
OG0001307	Syad.g_00626	Syai.g_01717
OG0001309	Syad.g_00950	Syai.g_00682
OG0001311	Syad.g_01681	Syai.g_01429
OG0001312	Syad.g_01788	Syai.g_01549
OG0001315	Syad.g_00715	Syai.g_00427
OG0001316	Syad.g_02861	Syai.g_02593
OG0001317	Syad.g_00814	Syai.g_00534
OG0001318	Syad.g_00557	Syai.g_00293
OG0001321	Syad.g_02423	Syai.g_02195
OG0001322	Syad.g_02422	Syai.g_02194
OG0001323	Syad.g_00953	Syai.g_00685
OG0001324	Syad.g_01338	Syai.g_01983
OG0001325	Syad.g_01811	Syai.g_01392
OG0001326	Syad.g_00092	Syai.g_02856
OG0001327	Syad.g_01605	Syai.g_01250
OG0001328	Syad.g_01638	Syai.g_01278
OG0001330	Syad.g_02395	Syai.g_02167
OG0001332	Syad.g_02535	Syai.g_02293
OG0001333	Syad.g_02487	Syai.g_02255
OG0001334	Syad.g_00725	Syai.g_00438
OG0001335	Syad.g_00726	Syai.g_00439
OG0001336	Syad.g_00139	Syai.g_02909
OG0001337	Syad.g_00750	Syai.g_00434
OG0001337	Syad.g_00741	Syai.g_00452
OG0001338	Syad.g_00735	Syai.g_00448
OG0001338	Syad.g_00722	Syai.g_01658
OG0001338	Syad.g_00745	Syai.g_00456
OG0001339	Syad.g_02797	Syai.g_02539
OG0001340	Syad.g_00742	Syai.g_00453
OG0001343	Syad.g_00079	Syai.g_02842
OG0001344	Syad.g_01157	Syai.g_02139
OG0001345	Syad.g_01188	Syai.g_02110
OG0001346	Syad.g_02406	Syai.g_02180
OG0001347	Syad.g_00454	Syai.g_02766
OG0001348	Syad.g_01250	Syai.g_02033
OG0001349	Syad.g_02663	Syai.g_02417
OG0001350	Syad.g_00820	Syai.g_00539
OG0001352	Syad.g_00969	Syai.g_00700
OG0001353	Syad.g_01244	Syai.g_02042
OG0001354	Syad.g_01728	Syai.g_01477
OG0001355	Syad.g_02116	Syai.g_01698
OG0001356	Syad.g_01251	Syai.g_02032
OG0001357	Syad.g_01502	Syai.g_00918, Syai.g_01612
OG0001359	Syad.g_00078	Syai.g_02841
OG0001360	Syad.g_01191	Syai.g_02107
OG0001361	Syad.g_01185	Syai.g_02113
OG0001362	Syad.g_02294	Syai.g_00938
OG0001363	Syad.g_02296	Syai.g_00936
OG0001364	Syad.g_00431	Syai.g_00173
OG0001366	Syad.g_02650	Syai.g_02403
OG0001368	Syad.g_00578	Syai.g_00313
OG0001370	Syad.g_02124	Syai.g_02865
OG0001373	Syad.g_00091	Syai.g_02855
OG0001374	Syad.g_00099	Syai.g_02863
OG0001375	Syad.g_00080	Syai.g_02843
OG0001376	Syad.g_00015	Syai.g_02795
OG0001377	Syad.g_00014	Syai.g_02794
OG0001378	Syad.g_02454	Syai.g_02232
OG0001379	Syad.g_02397	Syai.g_02169
OG0001381	Syad.g_01266	Syai.g_02819
OG0001381	Syad.g_00614	Syai.g_01723
OG0001385	Syad.g_00088	Syai.g_02852
OG0001386	Syad.g_00089	Syai.g_02853
OG0001387	Syad.g_00090	Syai.g_02854
OG0001388	Syad.g_00093	Syai.g_02857
OG0001389	Syad.g_00094	Syai.g_02858
OG0001390	Syad.g_00095	Syai.g_02859
OG0001391	Syad.g_00096	Syai.g_02860
OG0001392	Syad.g_00097	Syai.g_02861
OG0001393	Syad.g_00098	Syai.g_02862
OG0001394	Syad.g_01920	Syai.g_01290
OG0001395	Syad.g_01792	Syai.g_01410
OG0001396	Syad.g_00455	Syai.g_02765
OG0001397	Syad.g_02295	Syai.g_00937
OG0001398	Syad.g_01977	Syai.g_01587
OG0001400	Syad.g_00984	Syai.g_02602, Syai.g_01928
OG0001401	Syad.g_01233	Syai.g_02046, Syai.g_02047
OG0001402	Syad.g_02174	Syai.g_01070
OG0001404	Syad.g_02727	Syai.g_02473
OG0001405	Syad.g_00728	Syai.g_00441
OG0001407	Syad.g_00970	Syai.g_00701
OG0001408	Syad.g_01431	Syai.g_01831
OG0001412	Syad.g_00453	Syai.g_02767
OG0001413	Syad.g_02113	Syai.g_01148
OG0001414	Syad.g_00615	Syai.g_01722
OG0001416	Syad.g_02410	Syai.g_02183
OG0001417	Syad.g_01729	Syai.g_01478
OG0001419	Syad.g_00971	Syai.g_00702
OG0001420	Syad.g_00963	Syai.g_00697
OG0001421	Syad.g_02039	Syai.g_01621
OG0001423	Syad.g_02707, Syad.g_02708	Syai.g_02466
OG0001425	Syad.g_00012	Syai.g_02792
OG0001428	Syad.g_02906	Syai.g_02637
OG0001430	Syad.g_03026	Syai.g_02768
OG0001432	Syad.g_01382	Syai.g_01943
OG0001433	Syad.g_01253, Syad.g_01252	Syai.g_02031
OG0001435	Syad.g_01612	Syai.g_01256
OG0001436	Syad.g_00437	Syai.g_00179
OG0001436	Syad.g_00436	Syai.g_00178
OG0001438	Syad.g_00507	Syai.g_00244
OG0001439	Syad.g_00476	Syai.g_00219
OG0001442	Syad.g_01906	Syai.g_01305
OG0001443	Syad.g_00023	Syai.g_02800
OG0001444	Syad.g_02779	Syai.g_02521
OG0001447	Syad.g_02842	Syai.g_02574
OG0001448	Syad.g_02723	Syai.g_02808
OG0001449	Syad.g_00583	Syai.g_00315
OG0001452	Syad.g_00563	Syai.g_00298
OG0001453	Syad.g_01709	Syai.g_01455
OG0001454	Syad.g_02101	Syai.g_01153
OG0001456	Syad.g_00101	Syai.g_02873
OG0001457	Syad.g_00102	Syai.g_02874
OG0001458	Syad.g_00103	Syai.g_02875
OG0001459	Syad.g_01550	Syai.g_01712
OG0001460	Syad.g_01254	Syai.g_02030
OG0001461	Syad.g_02162	Syai.g_01730
OG0001462	Syad.g_00204	Syai.g_00045
OG0001465	Syad.g_01830	Syai.g_01384
OG0001470	Syad.g_02462	Syai.g_02235
OG0001471	Syad.g_00484	Syai.g_00224
OG0001473	Syad.g_02127	Syai.g_01130
OG0001474	Syad.g_00768	Syai.g_00493
OG0001475	Syad.g_02464	Syai.g_02237
OG0001477	Syad.g_01307	Syai.g_01992
OG0001479	Syad.g_00765	Syai.g_00490
OG0001480	Syad.g_01194	Syai.g_02088
OG0001482	Syad.g_01719	Syai.g_01468
OG0001487	Syad.g_02327	Syai.g_00894
OG0001488	Syad.g_00051, Syad.g_01175	Syai.g_02121
OG0001489	Syad.g_00709	Syai.g_00419
OG0001492	Syad.g_01448	Syai.g_01796
OG0001493	Syad.g_01439	Syai.g_01820
OG0001494	Syad.g_02673	Syai.g_02428
OG0001496	Syad.g_01309	Syai.g_01990
OG0001497	Syad.g_01308	Syai.g_01991
OG0001498	Syad.g_00786	Syai.g_00518
OG0001499	Syad.g_02081	Syai.g_01189
OG0001502	Syad.g_01202	Syai.g_02079
OG0001504	Syad.g_01535	Syai.g_01713
OG0001508	Syad.g_02461	Syai.g_02234
OG0001510	Syad.g_00342	Syai.g_00105
OG0001511	Syad.g_02810	Syai.g_02549
OG0001512	Syad.g_00822	Syai.g_00541
OG0001513	Syad.g_00377	Syai.g_00138
OG0001514	Syad.g_01310	Syai.g_01989
OG0001515	Syad.g_01343	Syai.g_01978
OG0001516	Syad.g_01588	Syai.g_01233
OG0001517	Syad.g_00762	Syai.g_00487
OG0001518	Syad.g_00009	Syai.g_02791
OG0001519	Syad.g_00025	Syai.g_02802
OG0001520	Syad.g_01039	Syai.g_00757
OG0001527	Syad.g_01030	Syai.g_00749
OG0001528	Syad.g_02463	Syai.g_02236
OG0001529	Syad.g_00210	Syai.g_00054
OG0001530	Syad.g_02808	Syai.g_02547
OG0001531	Syad.g_00823	Syai.g_00542
OG0001532	Syad.g_01492	Syai.g_01764
OG0001533	Syad.g_02388	Syai.g_00849
OG0001534	Syad.g_01668	Syai.g_01417
OG0001535	Syad.g_01685	Syai.g_01433
OG0001536	Syad.g_01762	Syai.g_01508
OG0001537	Syad.g_01949	Syai.g_01285
OG0001538	Syad.g_01884	Syai.g_01326
OG0001539	Syad.g_01607	Syai.g_01252
OG0001540	Syad.g_02846	Syai.g_02578
OG0001541	Syad.g_02915	Syai.g_02646
OG0001542	Syad.g_02924	Syai.g_02655
OG0001543	Syad.g_02969	Syai.g_02692
OG0001544	Syad.g_00024	Syai.g_02801
OG0001545	Syad.g_00126	Syai.g_02898
OG0001547	Syad.g_01963	Syai.g_01580
OG0001548	Syad.g_02092	Syai.g_01157
OG0001551	Syad.g_01256	Syai.g_02028
OG0001554	Syad.g_03031	Syai.g_02774
OG0001555	Syad.g_01923	Syai.g_01645
OG0001556	Syad.g_01509	Syai.g_01757
OG0001558	Syad.g_00182	Syai.g_00020, Syai.g_00021
OG0001559	Syad.g_02807	Syai.g_02546
OG0001560	Syad.g_02793	Syai.g_02535
OG0001561	Syad.g_01679	Syai.g_01427
OG0001562	Syad.g_01693	Syai.g_01441
OG0001563	Syad.g_00693	Syai.g_00403
OG0001564	Syad.g_01539	Syai.g_02869
OG0001567	Syad.g_01965	Syai.g_01581
OG0001568	Syad.g_01961	Syai.g_01578
OG0001573	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syai.g_02762
OG0001574	Syad.g_01028	Syai.g_00747
OG0001575	Syad.g_01033	Syai.g_00752
OG0001576	Syad.g_01103	Syai.g_00817
OG0001577	Syad.g_01148	Syai.g_02148
OG0001578	Syad.g_01534	Syai.g_01734
OG0001579	Syad.g_00732	Syai.g_00447
OG0001580	Syad.g_03020	Syai.g_02758
OG0001582	Syad.g_02086	Syai.g_01500
OG0001585	Syad.g_02678	Syai.g_01635
OG0001586	Syad.g_02669	Syai.g_02424
OG0001588	Syad.g_00428	Syai.g_00170
OG0001589	Syad.g_02495	Syai.g_02263
OG0001590	Syad.g_02158	Syai.g_01098
OG0001591	Syad.g_01599	Syai.g_01244
OG0001592	Syad.g_03021	Syai.g_02760
OG0001593	Syad.g_00404	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100
OG0001594	Syad.g_03041	Syai.g_02783
OG0001594	Syad.g_01570, Syad.g_02252, Syad.g_02832	Syai.g_00987
OG0001602	Syad.g_01831	Syai.g_01383
OG0001614	Syad.g_00356	Syai.g_00119
OG0001615	Syad.g_01002	Syai.g_00727
OG0001616	Syad.g_01515	Syai.g_01751
OG0001617	Syad.g_01335	Syai.g_01985
OG0001618	Syad.g_01805	Syai.g_01399
OG0001619	Syad.g_01773	Syai.g_01519
OG0001620	Syad.g_00774	Syai.g_00499
OG0001621	Syad.g_00562	Syai.g_00297
OG0001622	Syad.g_00137	Syai.g_02907
OG0001623	Syad.g_00746	Syai.g_00457
OG0001624	Syad.g_00031	Syai.g_02807
OG0001625	Syad.g_00555	Syai.g_00291
OG0001634	Syad.g_01594	Syai.g_01239
OG0001635	Syad.g_00322	Syai.g_00091
OG0001637	Syad.g_02508	Syai.g_02274
OG0001638	Syad.g_02636	Syai.g_02390
OG0001639	Syad.g_02539	Syai.g_02297
OG0001640	Syad.g_01274	Syai.g_02022
OG0001641	Syad.g_01711	Syai.g_01457
OG0001642	Syad.g_01197	Syai.g_02085
OG0001643	Syad.g_02147	Syai.g_01109
OG0001644	Syad.g_01799	Syai.g_01406
OG0001646	Syad.g_01399	Syai.g_01887, Syai.g_01688
OG0001646	Syad.g_01392	Syai.g_00584, Syai.g_01940
OG0001647	Syad.g_00531	Syai.g_00268
OG0001652	Syad.g_00180	Syai.g_00018
OG0001653	Syad.g_02782	Syai.g_02524
OG0001654	Syad.g_02537	Syai.g_02295
OG0001655	Syad.g_02108	Syai.g_01926
OG0001656	Syad.g_00731	Syai.g_00445
OG0001657	Syad.g_02889	Syai.g_02619
OG0001658	Syad.g_03033	Syai.g_02775
OG0001659	Syad.g_01507	Syai.g_01759
OG0001660	Syad.g_02816	Syai.g_00509
OG0001660	Syad.g_02816	Syai.g_02554
OG0001672	Syad.g_02743	Syai.g_02488, Syai.g_02489
OG0001673	Syad.g_00812	Syai.g_00532
OG0001675	Syad.g_01695	Syai.g_01443
OG0001676	Syad.g_00734	Syai.g_00444
OG0001677	Syad.g_00718	Syai.g_00430
OG0001677	Syad.g_01497	Syai.g_01762
OG0001678	Syad.g_00593	Syai.g_00322
OG0001679	Syad.g_01038, Syad.g_01037	Syai.g_00756
OG0001680	Syad.g_01171	Syai.g_02124
OG0001681	Syad.g_00837	Syai.g_00902
OG0001682	Syad.g_02102	Syai.g_01152
OG0001682	Syad.g_01807	Syai.g_01396
OG0001691	Syad.g_02182	Syai.g_01064
OG0001692	Syad.g_02271	Syai.g_00959
OG0001694	Syad.g_00521	Syai.g_00257
OG0001695	Syad.g_00123	Syai.g_02894
OG0001700	Syad.g_01976	Syai.g_01204
OG0001702	Syad.g_02772	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syad.g_00894	Syai.g_00630
OG0001713	Syad.g_01164	Syai.g_02130
OG0001715	Syad.g_02084	Syai.g_01166
OG0001716	Syad.g_01200	Syai.g_02081, Syai.g_02082
OG0001717	Syad.g_02901	Syai.g_02632
OG0001729	Syad.g_00828	Syai.g_00545
OG0001730	Syad.g_00832	Syai.g_00552
OG0001731	Syad.g_02563	Syai.g_02315
OG0001732	Syad.g_01464	Syai.g_01781
OG0001733	Syad.g_01602	Syai.g_01247
OG0001735	Syad.g_01573	Syai.g_02925, Syai.g_01226
OG0001737	Syad.g_00501	Syai.g_00238
OG0001738	Syad.g_00462	Syai.g_00204
OG0001739	Syad.g_00122	Syai.g_02892
OG0001740	Syad.g_00124	Syai.g_02896
OG0001741	Syad.g_02682	Syai.g_01677
OG0001747	Syad.g_02871	Syai.g_02600
OG0001749	Syad.g_00446	Syai.g_00148, Syai.g_00188
OG0001750	Syad.g_02780	Syai.g_02522
OG0001751	Syad.g_00811	Syai.g_00531, Syai.g_01577
OG0001752	Syad.g_02518	Syai.g_02283
OG0001753	Syad.g_02511	Syai.g_02277
OG0001754	Syad.g_02510	Syai.g_02276
OG0001755	Syad.g_00949	Syai.g_00681
OG0001756	Syad.g_00022	Syai.g_02799
OG0001758	Syad.g_01546	Syai.g_01708
OG0001759	Syad.g_02069	Syai.g_01659, Syai.g_01660
OG0001761	Syad.g_02198	Syai.g_01050
OG0001762	Syad.g_01704	Syai.g_01450
OG0001763	Syad.g_01716	Syai.g_01464, Syai.g_01465
OG0001764	Syad.g_01642	Syai.g_01572
OG0001765	Syad.g_02221	Syai.g_01026
OG0001765	Syad.g_01545	Syai.g_01711
OG0001766	Syad.g_00489	Syai.g_00228
OG0001767	Syad.g_00438	Syai.g_00180
OG0001768	Syad.g_02931	Syai.g_02661
OG0001769	Syad.g_02133	Syai.g_01123
OG0001771	Syad.g_02075	Syai.g_01697
OG0001783	Syad.g_00351	Syai.g_00114
OG0001784	Syad.g_02774	Syai.g_02513
OG0001785	Syad.g_02509	Syai.g_02275
OG0001786	Syad.g_02588	Syai.g_02340
OG0001787	Syad.g_00976	Syai.g_00706
OG0001788	Syad.g_00979	Syai.g_00710, Syai.g_00709
OG0001789	Syad.g_02404	Syai.g_02178
OG0001790	Syad.g_01126	Syai.g_02153
OG0001791	Syad.g_01165	Syai.g_02129
OG0001792	Syad.g_01456	Syai.g_01789
OG0001794	Syad.g_01671	Syai.g_01420
OG0001796	Syad.g_01691	Syai.g_01439
OG0001797	Syad.g_01781	Syai.g_01541
OG0001798	Syad.g_02171	Syai.g_01073
OG0001799	Syad.g_02136	Syai.g_01120
OG0001800	Syad.g_02249	Syai.g_00990
OG0001801	Syad.g_02258	Syai.g_00982
OG0001803	Syad.g_02444	Syai.g_02216
OG0001804	Syad.g_00787	Syai.g_00519
OG0001805	Syad.g_00567	Syai.g_00302
OG0001806	Syad.g_00532	Syai.g_00269
OG0001807	Syad.g_00435	Syai.g_00177
OG0001808	Syad.g_00422	Syai.g_00167
OG0001810	Syad.g_02859	Syai.g_02591
OG0001811	Syad.g_02922	Syai.g_02652
OG0001812	Syad.g_03022	Syai.g_02761
OG0001813	Syad.g_00060	Syai.g_02824
OG0001814	Syad.g_00147	Syai.g_02917, Syai.g_02916
OG0001815	Syad.g_00157	Syai.g_02928
OG0001816	Syad.g_01604	Syai.g_01249
OG0001817	Syad.g_02089	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syad.g_00849	Syai.g_00585, Syai.g_01690
OG0001838	Syad.g_00170	Syai.g_00008
OG0001839	Syad.g_00199	Syai.g_00039
OG0001840	Syad.g_00216	Syai.g_00060
OG0001841	Syad.g_00223	Syai.g_00068
OG0001842	Syad.g_02522	Syai.g_02289
OG0001843	Syad.g_00357	Syai.g_00120
OG0001844	Syad.g_00358	Syai.g_00121
OG0001845	Syad.g_00359	Syai.g_00122
OG0001846	Syad.g_02828	Syai.g_02567
OG0001847	Syad.g_02826	Syai.g_02564, Syai.g_02565
OG0001848	Syad.g_02822	Syai.g_02560
OG0001849	Syad.g_02766	Syai.g_02503
OG0001850	Syad.g_02756	Syai.g_02491
OG0001851	Syad.g_02739	Syai.g_02484
OG0001852	Syad.g_02738	Syai.g_02483
OG0001853	Syad.g_02731	Syai.g_02476
OG0001854	Syad.g_00818	Syai.g_00536
OG0001856	Syad.g_02594	Syai.g_02354
OG0001857	Syad.g_02591	Syai.g_02351
OG0001858	Syad.g_02554	Syai.g_02309
OG0001859	Syad.g_00882	Syai.g_00618
OG0001860	Syad.g_00896	Syai.g_00632
OG0001861	Syad.g_00911	Syai.g_00645
OG0001862	Syad.g_00922	Syai.g_00656
OG0001863	Syad.g_00928	Syai.g_00661
OG0001864	Syad.g_00991	Syai.g_00718
OG0001865	Syad.g_01067	Syai.g_00785
OG0001866	Syad.g_01098	Syai.g_00813
OG0001867	Syad.g_02200	Syai.g_01048
OG0001868	Syad.g_02409	Syai.g_02182
OG0001869	Syad.g_01147	Syai.g_02149
OG0001870	Syad.g_01155	Syai.g_02141
OG0001871	Syad.g_01160	Syai.g_02136
OG0001872	Syad.g_01451	Syai.g_01795
OG0001873	Syad.g_01514	Syai.g_01752
OG0001874	Syad.g_01517	Syai.g_01749
OG0001875	Syad.g_01547	Syai.g_01707
OG0001876	Syad.g_01548	Syai.g_01706
OG0001877	Syad.g_01342	Syai.g_01979
OG0001878	Syad.g_01698	Syai.g_01446
OG0001879	Syad.g_01706	Syai.g_01452
OG0001880	Syad.g_01746	Syai.g_01498
OG0001881	Syad.g_01754	Syai.g_01501
OG0001882	Syad.g_01778	Syai.g_01524
OG0001883	Syad.g_01782	Syai.g_01542
OG0001884	Syad.g_01790	Syai.g_01551
OG0001885	Syad.g_01647	Syai.g_01567
OG0001886	Syad.g_01643	Syai.g_01571
OG0001887	Syad.g_01637	Syai.g_01277
OG0001888	Syad.g_01913	Syai.g_01298
OG0001889	Syad.g_01873	Syai.g_01354
OG0001890	Syad.g_01220	Syai.g_02060
OG0001891	Syad.g_01207	Syai.g_02064
OG0001892	Syad.g_01193	Syai.g_02089
OG0001893	Syad.g_02170	Syai.g_01074
OG0001894	Syad.g_02153	Syai.g_01103
OG0001895	Syad.g_02253	Syai.g_00986
OG0001896	Syad.g_02457	Syai.g_02222
OG0001897	Syad.g_00771	Syai.g_00496
OG0001898	Syad.g_00755	Syai.g_00463
OG0001899	Syad.g_00682	Syai.g_00392
OG0001900	Syad.g_00547	Syai.g_00284
OG0001901	Syad.g_00546	Syai.g_00283
OG0001902	Syad.g_00516	Syai.g_00252
OG0001903	Syad.g_00506	Syai.g_00243
OG0001904	Syad.g_00433	Syai.g_00175
OG0001905	Syad.g_00420	Syai.g_00165
OG0001906	Syad.g_02847	Syai.g_02579
OG0001907	Syad.g_02868	Syai.g_02597
OG0001908	Syad.g_02917	Syai.g_02648
OG0001909	Syad.g_02929	Syai.g_02659
OG0001910	Syad.g_02980	Syai.g_02698
OG0001912	Syad.g_00001	Syai.g_02785
OG0001913	Syad.g_00003	Syai.g_02787
OG0001914	Syad.g_01532	Syai.g_01739
OG0001915	Syad.g_00153	Syai.g_02922
OG0001916	Syad.g_00921	Syai.g_00655
OG0001917	Syad.g_01684	Syai.g_01432
OG0001918	Syad.g_02046	Syai.g_01623
OG0001918	Syad.g_00117	Syai.g_02887
OG0001924	Syad.g_02188	Syai.g_01058
OG0001925	Syad.g_02189	Syai.g_01057
OG0001926	Syad.g_02190	Syai.g_01056
OG0001927	Syad.g_02191	Syai.g_01055
OG0001929	Syad.g_00230	Syai.g_00075
OG0001930	Syad.g_02523	Syai.g_02290
OG0001931	Syad.g_02524	Syai.g_02291
OG0001932	Syad.g_00355	Syai.g_00118
OG0001933	Syad.g_02804	Syai.g_02543
OG0001934	Syad.g_02789	Syai.g_02531
OG0001935	Syad.g_02736	Syai.g_02481
OG0001936	Syad.g_02103	Syai.g_01653
