Orthogroup	Syad	Prbk
OG0001115	Syad.g_01727	Prbk.g_02307
OG0001116	Syad.g_01725	Prbk.g_02306
OG0001117	Syad.g_01724	Prbk.g_02305
OG0001118	Syad.g_01723	Prbk.g_02304
OG0001119	Syad.g_01721	Prbk.g_02303
OG0001120	Syad.g_01717	Prbk.g_02301
OG0001122	Syad.g_01689	Prbk.g_00581
OG0001123	Syad.g_01682	Prbk.g_00588
OG0001124	Syad.g_01680	Prbk.g_00590
OG0001125	Syad.g_01678	Prbk.g_00592
OG0001126	Syad.g_01276	Prbk.g_00068
OG0001127	Syad.g_01277	Prbk.g_00067
OG0001128	Syad.g_01280	Prbk.g_00064
OG0001129	Syad.g_01282	Prbk.g_00063
OG0001130	Syad.g_01283	Prbk.g_00062
OG0001131	Syad.g_01953	Prbk.g_00627
OG0001132	Syad.g_02038	Prbk.g_02595
OG0001133	Syad.g_02172	Prbk.g_02613
OG0001134	Syad.g_01527	Prbk.g_02195
OG0001135	Syad.g_01529	Prbk.g_02197
OG0001136	Syad.g_01150	Prbk.g_01021
OG0001137	Syad.g_01169	Prbk.g_00155
OG0001138	Syad.g_01493	Prbk.g_00137
OG0001139	Syad.g_01491	Prbk.g_00135
OG0001140	Syad.g_01490	Prbk.g_00134
OG0001141	Syad.g_01489	Prbk.g_00133
OG0001142	Syad.g_01488	Prbk.g_00132
OG0001143	Syad.g_01473	Prbk.g_01504
OG0001144	Syad.g_01457	Prbk.g_00188
OG0001145	Syad.g_01112	Prbk.g_01194
OG0001146	Syad.g_02412	Prbk.g_01178
OG0001147	Syad.g_02349	Prbk.g_02120
OG0001148	Syad.g_00889	Prbk.g_02051
OG0001149	Syad.g_00888	Prbk.g_02050
OG0001150	Syad.g_00887	Prbk.g_02049
OG0001151	Syad.g_00875	Prbk.g_02037
OG0001152	Syad.g_00872	Prbk.g_02036
OG0001153	Syad.g_02318	Prbk.g_01217
OG0001154	Syad.g_02319	Prbk.g_01216
OG0001155	Syad.g_02540	Prbk.g_02004
OG0001156	Syad.g_02543	Prbk.g_02001
OG0001157	Syad.g_02544	Prbk.g_02596
OG0001158	Syad.g_02546	Prbk.g_02000
OG0001159	Syad.g_02547	Prbk.g_01999
OG0001160	Syad.g_02595	Prbk.g_00934
OG0001161	Syad.g_00026	Prbk.g_02593
OG0001162	Syad.g_01844	Prbk.g_01788
OG0001163	Syad.g_02610	Prbk.g_00920
OG0001164	Syad.g_02616	Prbk.g_00915
OG0001165	Syad.g_02621	Prbk.g_00912
OG0001166	Syad.g_02647	Prbk.g_01438
OG0001167	Syad.g_02486	Prbk.g_01417
OG0001168	Syad.g_02488	Prbk.g_01415
OG0001169	Syad.g_02490	Prbk.g_01413
OG0001170	Syad.g_02492	Prbk.g_01411
OG0001171	Syad.g_02503	Prbk.g_01401
OG0001172	Syad.g_00594	Prbk.g_01908
OG0001173	Syad.g_00595	Prbk.g_01909
OG0001174	Syad.g_00603	Prbk.g_01917
OG0001175	Syad.g_00604	Prbk.g_01918
OG0001176	Syad.g_00644	Prbk.g_00991
OG0001177	Syad.g_00641	Prbk.g_00993
OG0001178	Syad.g_02629	Prbk.g_00901
OG0001179	Syad.g_00675	Prbk.g_00962
OG0001180	Syad.g_00700	Prbk.g_00804
OG0001181	Syad.g_00704	Prbk.g_00808
OG0001182	Syad.g_00712	Prbk.g_00817
OG0001183	Syad.g_00717	Prbk.g_00845
OG0001184	Syad.g_00378	Prbk.g_00521
OG0001185	Syad.g_00354	Prbk.g_00231
OG0001186	Syad.g_00247	Prbk.g_01568
OG0001187	Syad.g_00245	Prbk.g_01572
OG0001188	Syad.g_00238	Prbk.g_01576
OG0001189	Syad.g_00217	Prbk.g_01598
OG0001190	Syad.g_03034	Prbk.g_02160
OG0001192	Syad.g_00013	Prbk.g_02180
OG0001193	Syad.g_00072	Prbk.g_02218
OG0001194	Syad.g_00075	Prbk.g_02224
OG0001195	Syad.g_00076	Prbk.g_02225
OG0001196	Syad.g_00144	Prbk.g_02261
OG0001197	Syad.g_00146	Prbk.g_02263
OG0001198	Syad.g_00159	Prbk.g_02275
OG0001199	Syad.g_02735	Prbk.g_01314
OG0001200	Syad.g_02737	Prbk.g_01312
OG0001201	Syad.g_02802	Prbk.g_00010
OG0001202	Syad.g_02945	Prbk.g_01254
OG0001203	Syad.g_00821	Prbk.g_01519
OG0001204	Syad.g_00577	Prbk.g_01013
OG0001205	Syad.g_02440	Prbk.g_00318
OG0001206	Syad.g_02385	Prbk.g_02089
OG0001207	Syad.g_00893	Prbk.g_02053
OG0001208	Syad.g_00906	Prbk.g_02063
OG0001209	Syad.g_00980	Prbk.g_01083
OG0001210	Syad.g_00993	Prbk.g_01095
OG0001212	Syad.g_01082	Prbk.g_01140
OG0001213	Syad.g_02163	Prbk.g_02623
OG0001214	Syad.g_02150	Prbk.g_02633
OG0001215	Syad.g_01366	Prbk.g_01816
OG0001216	Syad.g_01816	Prbk.g_00616
OG0001218	Syad.g_02328	Prbk.g_01205
OG0001219	Syad.g_01653	Prbk.g_02367
OG0001220	Syad.g_01195	Prbk.g_02559
OG0001221	Syad.g_01950	Prbk.g_02420
OG0001222	Syad.g_01770	Prbk.g_02189
OG0001223	Syad.g_01715	Prbk.g_02299
OG0001224	Syad.g_01286	Prbk.g_00060
OG0001225	Syad.g_01288	Prbk.g_00058
OG0001226	Syad.g_02100	Prbk.g_01682
OG0001227	Syad.g_00029	Prbk.g_02022
OG0001228	Syad.g_02460	Prbk.g_00183
OG0001229	Syad.g_01314	Prbk.g_00923
OG0001231	Syad.g_00179	Prbk.g_01637
OG0001232	Syad.g_02658	Prbk.g_01433
OG0001233	Syad.g_02493	Prbk.g_01410
OG0001234	Syad.g_00608	Prbk.g_01921
OG0001235	Syad.g_00633	Prbk.g_00996
OG0001236	Syad.g_00412	Prbk.g_00517
OG0001237	Syad.g_00376	Prbk.g_00524
OG0001238	Syad.g_00007	Prbk.g_02174
OG0001239	Syad.g_02732	Prbk.g_01317
OG0001240	Syad.g_02785	Prbk.g_00027
OG0001241	Syad.g_02795	Prbk.g_00017
OG0001242	Syad.g_02827	Prbk.g_00200
OG0001243	Syad.g_02841	Prbk.g_00541
OG0001245	Syad.g_02223	Prbk.g_01693
OG0001246	Syad.g_00933	Prbk.g_01044
OG0001247	Syad.g_01837	Prbk.g_02509
OG0001248	Syad.g_01843	Prbk.g_01805
OG0001249	Syad.g_00756	Prbk.g_00865
OG0001250	Syad.g_01227	Prbk.g_02538
OG0001252	Syad.g_01279	Prbk.g_00065
OG0001253	Syad.g_02037	Prbk.g_01700
OG0001254	Syad.g_01528	Prbk.g_02196
OG0001255	Syad.g_02224	Prbk.g_01776
OG0001258	Syad.g_02619	Prbk.g_00914
OG0001260	Syad.g_02514	Prbk.g_01382
OG0001261	Syad.g_00684	Prbk.g_00953
OG0001262	Syad.g_00219	Prbk.g_01595
OG0001263	Syad.g_02844	Prbk.g_00543
OG0001265	Syad.g_02825	Prbk.g_00198
OG0001266	Syad.g_02949	Prbk.g_01250
OG0001267	Syad.g_00523	Prbk.g_00417
OG0001268	Syad.g_00767	Prbk.g_00877
OG0001270	Syad.g_02453	Prbk.g_00330
OG0001271	Syad.g_02356	Prbk.g_02110
OG0001272	Syad.g_00910	Prbk.g_02067
OG0001273	Syad.g_02157	Prbk.g_02626
OG0001274	Syad.g_02988	Prbk.g_00651
OG0001275	Syad.g_01699	Prbk.g_00570
OG0001276	Syad.g_01683	Prbk.g_00587
OG0001277	Syad.g_00127	Prbk.g_02247
OG0001278	Syad.g_01445	Prbk.g_00176
OG0001279	Syad.g_02248	Prbk.g_01933
OG0001280	Syad.g_02402	Prbk.g_01186
OG0001281	Syad.g_02413	Prbk.g_01177
OG0001283	Syad.g_00138	Prbk.g_02256
OG0001285	Syad.g_02043	Prbk.g_01429
OG0001286	Syad.g_00698	Prbk.g_00802
OG0001288	Syad.g_00326	Prbk.g_01534
OG0001290	Syad.g_02794	Prbk.g_00018
OG0001291	Syad.g_02854	Prbk.g_00553
OG0001292	Syad.g_00572	Prbk.g_01007
OG0001293	Syad.g_00549	Prbk.g_00381
OG0001294	Syad.g_01597	Prbk.g_00707
OG0001295	Syad.g_00997	Prbk.g_01098
OG0001297	Syad.g_00943	Prbk.g_01053
OG0001298	Syad.g_01055	Prbk.g_01114
OG0001300	Syad.g_01339	Prbk.g_01801
OG0001301	Syad.g_01303	Prbk.g_01761
OG0001302	Syad.g_02123	Prbk.g_01455
OG0001303	Syad.g_01655	Prbk.g_02365
OG0001307	Syad.g_00626	Prbk.g_01198
OG0001309	Syad.g_00950	Prbk.g_01059
OG0001310	Syad.g_02638	Prbk.g_01444
OG0001311	Syad.g_01681	Prbk.g_00589
OG0001312	Syad.g_01788	Prbk.g_02354
OG0001313	Syad.g_02372	Prbk.g_02099
OG0001313	Syad.g_02373	Prbk.g_02097
OG0001316	Syad.g_02861	Prbk.g_00560
OG0001321	Syad.g_02423	Prbk.g_00309
OG0001322	Syad.g_02422	Prbk.g_00308
OG0001323	Syad.g_00953	Prbk.g_01062
OG0001324	Syad.g_01338	Prbk.g_01800
OG0001326	Syad.g_00092	Prbk.g_02231
OG0001328	Syad.g_01638	Prbk.g_02413
OG0001329	Syad.g_00866	Prbk.g_01661
OG0001330	Syad.g_02395	Prbk.g_01193
OG0001332	Syad.g_02535	Prbk.g_02016
OG0001333	Syad.g_02487	Prbk.g_01416
OG0001334	Syad.g_00725	Prbk.g_00849
OG0001335	Syad.g_00726	Prbk.g_00850
OG0001336	Syad.g_00139	Prbk.g_02257
OG0001337	Syad.g_00750, Syad.g_00741	Prbk.g_00859
OG0001339	Syad.g_02797	Prbk.g_00015
OG0001340	Syad.g_00742	Prbk.g_00860
OG0001341	Syad.g_01312	Prbk.g_02519
OG0001344	Syad.g_01157	Prbk.g_00142
OG0001347	Syad.g_00454	Prbk.g_01542
OG0001347	Syad.g_00308	Prbk.g_00942
OG0001348	Syad.g_01250	Prbk.g_00671
OG0001352	Syad.g_00969	Prbk.g_01767
OG0001353	Syad.g_01244	Prbk.g_02529
OG0001354	Syad.g_01728	Prbk.g_02308
OG0001355	Syad.g_02116	Prbk.g_02424
OG0001358	Syad.g_02179	Prbk.g_02607
OG0001360	Syad.g_01191	Prbk.g_00123
OG0001361	Syad.g_01185	Prbk.g_00102
OG0001362	Syad.g_02294	Prbk.g_00281
OG0001363	Syad.g_02296	Prbk.g_00283
OG0001366	Syad.g_02650	Prbk.g_01435
OG0001369	Syad.g_02784	Prbk.g_00028
OG0001370	Syad.g_02045, Syad.g_02124	Prbk.g_02516
OG0001373	Syad.g_00091	Prbk.g_02230
OG0001374	Syad.g_00099	Prbk.g_02238
OG0001376	Syad.g_00015	Prbk.g_02183
OG0001377	Syad.g_00014	Prbk.g_02182
OG0001378	Syad.g_02454	Prbk.g_00337
OG0001379	Syad.g_02397	Prbk.g_01191
OG0001381	Syad.g_01266, Syad.g_00614	Prbk.g_00629
OG0001383	Syad.g_00827	Prbk.g_01512
OG0001385	Syad.g_00088	Prbk.g_02227
OG0001386	Syad.g_00089	Prbk.g_02228
OG0001387	Syad.g_00090	Prbk.g_02229
OG0001388	Syad.g_00093	Prbk.g_02232
OG0001389	Syad.g_00094	Prbk.g_02233
OG0001390	Syad.g_00095	Prbk.g_02234
OG0001391	Syad.g_00096	Prbk.g_02235
OG0001392	Syad.g_00097	Prbk.g_02236
OG0001393	Syad.g_00098	Prbk.g_02237
OG0001394	Syad.g_01920	Prbk.g_02437
OG0001395	Syad.g_01792	Prbk.g_00600
OG0001396	Syad.g_00455	Prbk.g_01543
OG0001397	Syad.g_02295	Prbk.g_00282
OG0001398	Syad.g_01977	Prbk.g_01694
OG0001400	Syad.g_00984	Prbk.g_00747
OG0001401	Syad.g_01233	Prbk.g_02533
OG0001402	Syad.g_02174	Prbk.g_02612
OG0001403	Syad.g_00197	Prbk.g_01618
OG0001405	Syad.g_00728	Prbk.g_00852
OG0001410	Syad.g_00627	Prbk.g_01197
OG0001412	Syad.g_00453	Prbk.g_01541
OG0001414	Syad.g_00615	Prbk.g_01364
OG0001416	Syad.g_02410	Prbk.g_01180
OG0001423	Syad.g_02707, Syad.g_02708	Prbk.g_02679, Prbk.g_01945
OG0001425	Syad.g_00012	Prbk.g_02177
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235	Prbk.g_02030
OG0001431	Syad.g_00393	Prbk.g_01737
OG0001434	Syad.g_01916	Prbk.g_02441
OG0001435	Syad.g_01612	Prbk.g_02392
OG0001436	Syad.g_00437	Prbk.g_00496
OG0001436	Syad.g_00436	Prbk.g_00497
OG0001438	Syad.g_00507	Prbk.g_00432
OG0001442	Syad.g_01906	Prbk.g_02445
OG0001443	Syad.g_00023	Prbk.g_00922
OG0001444	Syad.g_02779	Prbk.g_00033
OG0001444	Syad.g_00336	Prbk.g_01493
OG0001449	Syad.g_00583	Prbk.g_01465
OG0001461	Syad.g_02162	Prbk.g_00296
OG0001462	Syad.g_00204	Prbk.g_01611
OG0001463	Syad.g_01264	Prbk.g_00425
OG0001464	Syad.g_00743	Prbk.g_00861
OG0001470	Syad.g_02462	Prbk.g_01566
OG0001474	Syad.g_00768	Prbk.g_00878
OG0001475	Syad.g_02464	Prbk.g_01564
OG0001477	Syad.g_01307	Prbk.g_01756
OG0001479	Syad.g_00765	Prbk.g_00875
OG0001487	Syad.g_02327	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syad.g_00051, Syad.g_01175, Syad.g_00050	Prbk.g_00159
OG0001489	Syad.g_00709	Prbk.g_00813
OG0001494	Syad.g_00267	Prbk.g_00095
OG0001496	Syad.g_01309	Prbk.g_01752
OG0001497	Syad.g_01308	Prbk.g_01755
OG0001498	Syad.g_00786	Prbk.g_00363
OG0001508	Syad.g_02461	Prbk.g_01567
OG0001509	Syad.g_00302	Prbk.g_01547
OG0001509	Syad.g_00456	Prbk.g_01545, Prbk.g_00223
OG0001510	Syad.g_00342	Prbk.g_01485
OG0001511	Syad.g_02810	Prbk.g_00003
OG0001512	Syad.g_00822	Prbk.g_01517
OG0001513	Syad.g_00646	Prbk.g_01680
OG0001514	Syad.g_01310	Prbk.g_01751
OG0001515	Syad.g_01343	Prbk.g_01809
OG0001516	Syad.g_01588	Prbk.g_00716
OG0001517	Syad.g_00762	Prbk.g_00872
OG0001518	Syad.g_00009	Prbk.g_02176
OG0001519	Syad.g_00025	Prbk.g_02187
OG0001525	Syad.g_00036	Prbk.g_02665
OG0001527	Syad.g_01030	Prbk.g_01878
OG0001528	Syad.g_02463	Prbk.g_01570
OG0001529	Syad.g_00210	Prbk.g_01605
OG0001530	Syad.g_02808	Prbk.g_00005
OG0001531	Syad.g_00823	Prbk.g_01516
OG0001532	Syad.g_01492	Prbk.g_00136
OG0001533	Syad.g_02388	Prbk.g_01687
OG0001534	Syad.g_01668	Prbk.g_00597
OG0001535	Syad.g_01685	Prbk.g_00585
OG0001536	Syad.g_01762	Prbk.g_02328
OG0001537	Syad.g_01949	Prbk.g_02428
OG0001538	Syad.g_01884	Prbk.g_02473
OG0001539	Syad.g_01607	Prbk.g_02579
OG0001540	Syad.g_02846	Prbk.g_00545
OG0001541	Syad.g_02915	Prbk.g_00787
OG0001542	Syad.g_02924	Prbk.g_01276
OG0001543	Syad.g_02969	Prbk.g_00673
OG0001544	Syad.g_00024	Prbk.g_02186
OG0001545	Syad.g_00126	Prbk.g_02246
OG0001555	Syad.g_01923	Prbk.g_01476
OG0001558	Syad.g_00182	Prbk.g_01634
OG0001559	Syad.g_02807	Prbk.g_00006
OG0001560	Syad.g_02793	Prbk.g_00019
OG0001561	Syad.g_01679	Prbk.g_00591
OG0001562	Syad.g_01693	Prbk.g_00577
OG0001563	Syad.g_00693	Prbk.g_00945
OG0001574	Syad.g_01028	Prbk.g_01880
OG0001575	Syad.g_01033	Prbk.g_01875
OG0001576	Syad.g_01103	Prbk.g_01168
OG0001577	Syad.g_01148	Prbk.g_01023
OG0001579	Syad.g_00732	Prbk.g_00856
OG0001580	Syad.g_03020	Prbk.g_02149
OG0001588	Syad.g_00428	Prbk.g_00504
OG0001589	Syad.g_02495	Prbk.g_01408
OG0001590	Syad.g_02158	Prbk.g_02557
OG0001591	Syad.g_01599	Prbk.g_02583
OG0001592	Syad.g_03021	Prbk.g_02150
OG0001614	Syad.g_00356	Prbk.g_00229
OG0001615	Syad.g_01205, Syad.g_01002	Prbk.g_02685
OG0001616	Syad.g_01515	Prbk.g_01500
OG0001617	Syad.g_01335	Prbk.g_01955
OG0001618	Syad.g_01805	Prbk.g_00609
OG0001619	Syad.g_01773	Prbk.g_02338
OG0001620	Syad.g_00774	Prbk.g_00886
OG0001621	Syad.g_00562	Prbk.g_00370
OG0001622	Syad.g_00137	Prbk.g_02255
OG0001634	Syad.g_01594	Prbk.g_00710
OG0001635	Syad.g_00322	Prbk.g_02658
OG0001636	Syad.g_00203	Prbk.g_01612
OG0001637	Syad.g_02508, Syad.g_02507	Prbk.g_01392
OG0001638	Syad.g_02636	Prbk.g_01446
OG0001639	Syad.g_02539	Prbk.g_02005
OG0001640	Syad.g_01274	Prbk.g_00069
OG0001641	Syad.g_01711	Prbk.g_02294
OG0001642	Syad.g_01197	Prbk.g_02555
OG0001643	Syad.g_02147	Prbk.g_02636
OG0001652	Syad.g_00180	Prbk.g_01636
OG0001653	Syad.g_02782	Prbk.g_00030
OG0001654	Syad.g_02537	Prbk.g_02007
OG0001655	Syad.g_02108	Prbk.g_00356, Prbk.g_00692
OG0001656	Syad.g_00731	Prbk.g_00855
OG0001657	Syad.g_02889	Prbk.g_00762
OG0001658	Syad.g_03033	Prbk.g_02159
OG0001671	Syad.g_02974	Prbk.g_00666
OG0001672	Syad.g_02743	Prbk.g_01306
OG0001673	Syad.g_00812	Prbk.g_01367
OG0001675	Syad.g_01695	Prbk.g_00574, Prbk.g_00576
OG0001676	Syad.g_00734	Prbk.g_00858
OG0001677	Syad.g_00718, Syad.g_01497	Prbk.g_00846
OG0001680	Syad.g_01171	Prbk.g_00385
OG0001691	Syad.g_02182	Prbk.g_02381
OG0001692	Syad.g_02271	Prbk.g_00254
OG0001693	Syad.g_01291	Prbk.g_00358
OG0001694	Syad.g_00521	Prbk.g_00419
OG0001695	Syad.g_00123	Prbk.g_02241
OG0001702	Syad.g_02772	Prbk.g_01293
OG0001703	Syad.g_00894	Prbk.g_02054
OG0001715	Syad.g_02084	Prbk.g_01712
OG0001716	Syad.g_01200	Prbk.g_02551
OG0001728	Syad.g_02036	Prbk.g_01565
OG0001729	Syad.g_00828	Prbk.g_01511
OG0001730	Syad.g_00832	Prbk.g_01377
OG0001731	Syad.g_02563	Prbk.g_01992
OG0001732	Syad.g_01464	Prbk.g_01507
OG0001735	Syad.g_01573	Prbk.g_00724
OG0001736	Syad.g_00450	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482
OG0001737	Syad.g_00501	Prbk.g_00437
OG0001738	Syad.g_00462	Prbk.g_00470
OG0001740	Syad.g_00124	Prbk.g_02244
OG0001747	Syad.g_02871	Prbk.g_00745
OG0001748	Syad.g_02976	Prbk.g_00664
OG0001749	Syad.g_00446	Prbk.g_00487
OG0001750	Syad.g_02780	Prbk.g_00032
OG0001751	Syad.g_00811	Prbk.g_01366
OG0001752	Syad.g_02518	Prbk.g_01380
OG0001753	Syad.g_02511	Prbk.g_01386
OG0001754	Syad.g_02510	Prbk.g_01389
OG0001755	Syad.g_00949	Prbk.g_01058
OG0001759	Syad.g_01373, Syad.g_02069	Prbk.g_01973
OG0001760	Syad.g_01472	Prbk.g_01812
OG0001760	Syad.g_02961	Prbk.g_02382
OG0001761	Syad.g_02198	Prbk.g_01847
OG0001762	Syad.g_01704	Prbk.g_00567
OG0001763	Syad.g_01716	Prbk.g_02300
OG0001764	Syad.g_01642	Prbk.g_02374
OG0001765	Syad.g_02221, Syad.g_01545	Prbk.g_02590
OG0001766	Syad.g_00489	Prbk.g_00447
OG0001767	Syad.g_00438	Prbk.g_00495
OG0001768	Syad.g_02931	Prbk.g_01269
OG0001783	Syad.g_00351	Prbk.g_00234
OG0001784	Syad.g_02774	Prbk.g_00037
OG0001785	Syad.g_02509	Prbk.g_01390
OG0001786	Syad.g_02588	Prbk.g_01976
OG0001787	Syad.g_00976	Prbk.g_01079
OG0001788	Syad.g_00979	Prbk.g_01082
OG0001789	Syad.g_02404	Prbk.g_01184
OG0001790	Syad.g_01126	Prbk.g_01030
OG0001791	Syad.g_01165, Syad.g_01793	Prbk.g_00150
OG0001792	Syad.g_01456	Prbk.g_00187
OG0001794	Syad.g_01671	Prbk.g_01724
OG0001795	Syad.g_00817	Prbk.g_01787
OG0001796	Syad.g_01691	Prbk.g_00579
OG0001797	Syad.g_01781	Prbk.g_02345
OG0001798	Syad.g_02171	Prbk.g_02614
OG0001799	Syad.g_02136	Prbk.g_02653
OG0001800	Syad.g_02249	Prbk.g_01936
OG0001801	Syad.g_02258	Prbk.g_00245
OG0001803	Syad.g_02444	Prbk.g_00322
OG0001804	Syad.g_00787	Prbk.g_00362
OG0001805	Syad.g_00567	Prbk.g_01002
OG0001806	Syad.g_00532	Prbk.g_00408
OG0001807	Syad.g_00435	Prbk.g_00498
OG0001808	Syad.g_00422	Prbk.g_00509
OG0001809	Syad.g_02857	Prbk.g_00556
OG0001810	Syad.g_02859	Prbk.g_00558
OG0001811	Syad.g_02922	Prbk.g_01279
OG0001812	Syad.g_03022	Prbk.g_02151
OG0001813	Syad.g_00060	Prbk.g_02206
OG0001814	Syad.g_00147	Prbk.g_02264
OG0001815	Syad.g_00157	Prbk.g_02273
OG0001835	Syad.g_00849	Prbk.g_01759
OG0001837	Syad.g_02975	Prbk.g_00665
OG0001838	Syad.g_00170	Prbk.g_02286
OG0001839	Syad.g_00199	Prbk.g_01616
OG0001840	Syad.g_00216	Prbk.g_01599
OG0001841	Syad.g_00223	Prbk.g_01591
OG0001842	Syad.g_02522	Prbk.g_01491
OG0001843	Syad.g_00357	Prbk.g_00228
OG0001844	Syad.g_00358	Prbk.g_00227
OG0001845	Syad.g_00359	Prbk.g_00221
OG0001846	Syad.g_02828	Prbk.g_00201
OG0001847	Syad.g_02826	Prbk.g_00199
OG0001848	Syad.g_02822	Prbk.g_00195
OG0001849	Syad.g_02766	Prbk.g_01298
OG0001850	Syad.g_02756	Prbk.g_01305
OG0001851	Syad.g_02739	Prbk.g_01310
OG0001852	Syad.g_02738	Prbk.g_01311
OG0001853	Syad.g_02731	Prbk.g_01318
OG0001854	Syad.g_00818	Prbk.g_01370
OG0001856	Syad.g_02594	Prbk.g_00935
OG0001857	Syad.g_02591	Prbk.g_00938
OG0001858	Syad.g_02554	Prbk.g_01995
OG0001859	Syad.g_00882	Prbk.g_02043
OG0001860	Syad.g_00896	Prbk.g_02055
OG0001861	Syad.g_00911	Prbk.g_02068
OG0001862	Syad.g_00922	Prbk.g_02080
OG0001863	Syad.g_00928	Prbk.g_01864
OG0001864	Syad.g_00991	Prbk.g_01093
OG0001865	Syad.g_01067	Prbk.g_01127
OG0001866	Syad.g_01098	Prbk.g_01152
OG0001867	Syad.g_02200	Prbk.g_01162
OG0001868	Syad.g_02409	Prbk.g_01181
OG0001869	Syad.g_01147	Prbk.g_01024
OG0001870	Syad.g_01155	Prbk.g_01016
OG0001871	Syad.g_01160	Prbk.g_00145
OG0001872	Syad.g_01451	Prbk.g_00180
OG0001873	Syad.g_01514	Prbk.g_01499
OG0001874	Syad.g_01517	Prbk.g_00124
OG0001877	Syad.g_01342	Prbk.g_01808
OG0001878	Syad.g_01698	Prbk.g_00571
OG0001879	Syad.g_01706	Prbk.g_00563
OG0001880	Syad.g_01746	Prbk.g_02321
OG0001881	Syad.g_01754	Prbk.g_02322
OG0001882	Syad.g_01778	Prbk.g_02342
OG0001883	Syad.g_01782	Prbk.g_02347
OG0001884	Syad.g_01790	Prbk.g_02356
OG0001885	Syad.g_01647	Prbk.g_02369
OG0001886	Syad.g_01643	Prbk.g_02373
OG0001887	Syad.g_01637	Prbk.g_02412
OG0001888	Syad.g_01913	Prbk.g_02454
OG0001889	Syad.g_01873	Prbk.g_02482
OG0001890	Syad.g_01220	Prbk.g_02545
OG0001891	Syad.g_01207	Prbk.g_02549
OG0001892	Syad.g_01193	Prbk.g_02562
OG0001893	Syad.g_02170	Prbk.g_02615
OG0001894	Syad.g_02153	Prbk.g_02630
OG0001895	Syad.g_02253	Prbk.g_01939
OG0001896	Syad.g_02457	Prbk.g_00340
OG0001897	Syad.g_00771	Prbk.g_00880
OG0001898	Syad.g_00755	Prbk.g_00863
OG0001899	Syad.g_00682	Prbk.g_00955
OG0001900	Syad.g_00547	Prbk.g_00382
OG0001901	Syad.g_00546	Prbk.g_00383
OG0001902	Syad.g_00516	Prbk.g_00424
OG0001903	Syad.g_00506	Prbk.g_00433
OG0001904	Syad.g_00433	Prbk.g_00501
OG0001905	Syad.g_00420	Prbk.g_00511
OG0001906	Syad.g_02847	Prbk.g_00546
OG0001907	Syad.g_02868	Prbk.g_00743
OG0001908	Syad.g_02917	Prbk.g_00788
OG0001909	Syad.g_02929	Prbk.g_01271
OG0001910	Syad.g_02980	Prbk.g_00660
OG0001912	Syad.g_00001	Prbk.g_02170
OG0001913	Syad.g_00003	Prbk.g_02172
OG0001914	Syad.g_01532	Prbk.g_02200
OG0001929	Syad.g_00230	Prbk.g_01584
OG0001930	Syad.g_02523	Prbk.g_01490
OG0001931	Syad.g_02524	Prbk.g_01489
OG0001932	Syad.g_00355	Prbk.g_00230
OG0001933	Syad.g_02804	Prbk.g_00008
OG0001934	Syad.g_02789	Prbk.g_00023
OG0001935	Syad.g_02736	Prbk.g_01313
OG0001936	Syad.g_02103	Prbk.g_01469
OG0001937	Syad.g_02576	Prbk.g_01984
OG0001938	Syad.g_00898	Prbk.g_02057
OG0001939	Syad.g_01363, Syad.g_01362	Prbk.g_02683
OG0001940	Syad.g_01054	Prbk.g_01113
OG0001941	Syad.g_02414	Prbk.g_01176
OG0001943	Syad.g_02034	Prbk.g_00151
OG0001944	Syad.g_01981	Prbk.g_01669
OG0001946	Syad.g_01341	Prbk.g_01803
OG0001947	Syad.g_01272	Prbk.g_00071
OG0001948	Syad.g_01714	Prbk.g_02298
OG0001949	Syad.g_01734	Prbk.g_02312
OG0001950	Syad.g_01736	Prbk.g_02314
OG0001951	Syad.g_01755	Prbk.g_02323
OG0001952	Syad.g_01779	Prbk.g_02343
OG0001953	Syad.g_01780	Prbk.g_02344
OG0001954	Syad.g_01991	Prbk.g_02508
OG0001957	Syad.g_02165	Prbk.g_02620
OG0001958	Syad.g_01575	Prbk.g_00721
OG0001960	Syad.g_02348	Prbk.g_01200
OG0001961	Syad.g_02358	Prbk.g_02108
OG0001964	Syad.g_00606	Prbk.g_01919
OG0001965	Syad.g_02126	Prbk.g_00369
OG0001966	Syad.g_00553	Prbk.g_00377
OG0001967	Syad.g_00551	Prbk.g_00379
OG0001968	Syad.g_00550	Prbk.g_00380
OG0001969	Syad.g_00482	Prbk.g_00452
OG0001970	Syad.g_02849	Prbk.g_00548
OG0001971	Syad.g_02927	Prbk.g_01273
OG0001972	Syad.g_03000	Prbk.g_00647
OG0001973	Syad.g_02960	Prbk.g_02131
OG0001975	Syad.g_01531	Prbk.g_02199
OG0001976	Syad.g_01533	Prbk.g_02201
OG0001995	Syad.g_01377	Prbk.g_01089
OG0001997	Syad.g_02778	Prbk.g_00034
OG0001999	Syad.g_02484	Prbk.g_01418
OG0002000	Syad.g_00951	Prbk.g_01060
OG0002001	Syad.g_02753	Prbk.g_00108
OG0002002	Syad.g_01452	Prbk.g_00181
