Orthogroup	Prai	Pran
OG0001152	Prai.g_01814	Pran.g_01137
OG0001153	Prai.g_01815	Pran.g_01138
OG0001154	Prai.g_01817	Pran.g_01139
OG0001155	Prai.g_01819	Pran.g_01141
OG0001156	Prai.g_01821	Pran.g_01143
OG0001157	Prai.g_01822	Pran.g_01144
OG0001158	Prai.g_01824	Pran.g_01146
OG0001159	Prai.g_01825	Pran.g_01147
OG0001160	Prai.g_01826	Pran.g_01148
OG0001161	Prai.g_01827	Pran.g_01149
OG0001162	Prai.g_01828	Pran.g_01150
OG0001163	Prai.g_01829	Pran.g_01151
OG0001164	Prai.g_01830	Pran.g_01152
OG0001165	Prai.g_01831	Pran.g_01153
OG0001166	Prai.g_01832	Pran.g_01154
OG0001167	Prai.g_01833	Pran.g_01155
OG0001168	Prai.g_01834	Pran.g_01156
OG0001169	Prai.g_01835	Pran.g_01157
OG0001170	Prai.g_01836	Pran.g_01158
OG0001171	Prai.g_01837	Pran.g_01159
OG0001172	Prai.g_01839	Pran.g_01161
OG0001173	Prai.g_01841	Pran.g_01163
OG0001174	Prai.g_01842	Pran.g_01164
OG0001175	Prai.g_01843	Pran.g_01165
OG0001176	Prai.g_01844	Pran.g_01166
OG0001177	Prai.g_01846	Pran.g_01168
OG0001178	Prai.g_01849	Pran.g_01171
OG0001179	Prai.g_01850	Pran.g_01172
OG0001180	Prai.g_01851	Pran.g_01173
OG0001181	Prai.g_01852	Pran.g_01174
OG0001182	Prai.g_01853	Pran.g_01175
OG0001183	Prai.g_01854	Pran.g_01176
OG0001184	Prai.g_01856	Pran.g_01178
OG0001185	Prai.g_01861	Pran.g_01182
OG0001186	Prai.g_01862	Pran.g_01183
OG0001187	Prai.g_01863	Pran.g_01184
OG0001188	Prai.g_01864	Pran.g_01185
OG0001189	Prai.g_01865	Pran.g_01186
OG0001190	Prai.g_01866	Pran.g_01187
OG0001191	Prai.g_01867	Pran.g_01188
OG0001192	Prai.g_01868	Pran.g_01189
OG0001193	Prai.g_01869	Pran.g_01190
OG0001194	Prai.g_01870	Pran.g_01191
OG0001195	Prai.g_01871	Pran.g_01192
OG0001196	Prai.g_01872	Pran.g_01193
OG0001197	Prai.g_01873	Pran.g_01194
OG0001198	Prai.g_01874	Pran.g_01195
OG0001199	Prai.g_01875	Pran.g_01196
OG0001200	Prai.g_01876	Pran.g_01197
OG0001201	Prai.g_01877	Pran.g_01198
OG0001202	Prai.g_01878	Pran.g_01199
OG0001203	Prai.g_01880	Pran.g_01201
OG0001204	Prai.g_01882	Pran.g_01202
OG0001205	Prai.g_01883	Pran.g_01203
OG0001206	Prai.g_01884	Pran.g_01204
OG0001207	Prai.g_01885	Pran.g_01205
OG0001208	Prai.g_01886	Pran.g_01206
OG0001209	Prai.g_01887	Pran.g_01207
OG0001210	Prai.g_01888	Pran.g_01208
OG0001211	Prai.g_01889	Pran.g_01209
OG0001212	Prai.g_01890	Pran.g_01210
OG0001213	Prai.g_01891	Pran.g_01211
OG0001214	Prai.g_01893	Pran.g_01213
OG0001215	Prai.g_01894	Pran.g_01214
OG0001216	Prai.g_01895	Pran.g_01215
OG0001217	Prai.g_01896	Pran.g_01216
OG0001218	Prai.g_01897	Pran.g_01217
OG0001219	Prai.g_01899	Pran.g_01220
OG0001220	Prai.g_01900	Pran.g_01221
OG0001221	Prai.g_01903	Pran.g_01224
OG0001222	Prai.g_01904	Pran.g_01225
OG0001223	Prai.g_01905	Pran.g_01226
OG0001224	Prai.g_01906	Pran.g_01227
OG0001225	Prai.g_01907	Pran.g_01228
OG0001226	Prai.g_01908	Pran.g_01229
OG0001227	Prai.g_01909	Pran.g_01230
OG0001228	Prai.g_01910	Pran.g_01231
OG0001229	Prai.g_01911	Pran.g_01232
OG0001230	Prai.g_01912	Pran.g_01233
OG0001231	Prai.g_01913	Pran.g_01234
OG0001232	Prai.g_01914	Pran.g_01235
OG0001233	Prai.g_01915	Pran.g_01236
OG0001234	Prai.g_01916	Pran.g_01237
OG0001235	Prai.g_01917	Pran.g_01238
OG0001236	Prai.g_01919	Pran.g_01240
OG0001237	Prai.g_01920	Pran.g_01241
OG0001238	Prai.g_01922	Pran.g_01243
OG0001239	Prai.g_01923	Pran.g_01244
OG0001240	Prai.g_01924	Pran.g_01245
OG0001241	Prai.g_01926	Pran.g_01247
OG0001242	Prai.g_01928	Pran.g_01249
OG0001243	Prai.g_01929	Pran.g_01250
OG0001244	Prai.g_01930	Pran.g_01251
OG0001245	Prai.g_01931	Pran.g_01252
OG0001246	Prai.g_01932	Pran.g_01253
OG0001247	Prai.g_01933	Pran.g_01254
OG0001248	Prai.g_01934	Pran.g_01255
OG0001249	Prai.g_01935	Pran.g_01256
OG0001250	Prai.g_01936	Pran.g_01257
OG0001252	Prai.g_00138	Pran.g_00296
OG0001253	Prai.g_00161	Pran.g_00282
OG0001254	Prai.g_00294	Pran.g_01913
OG0001257	Prai.g_00512	Pran.g_01696
OG0001258	Prai.g_00528	Pran.g_01680
OG0001259	Prai.g_00618	Pran.g_01588
OG0001260	Prai.g_00896	Pran.g_01417
OG0001261	Prai.g_00812	Pran.g_01309
OG0001262	Prai.g_00796	Pran.g_01293
OG0001263	Prai.g_01064	Pran.g_00179
OG0001264	Prai.g_01047	Pran.g_00428
OG0001266	Prai.g_01083	Pran.g_00159
OG0001267	Prai.g_01156	Pran.g_00076
OG0001271	Prai.g_01513	Pran.g_00682
OG0001272	Prai.g_01556	Pran.g_00638
OG0001273	Prai.g_01557	Pran.g_00637
OG0001274	Prai.g_01563	Pran.g_00632
OG0001275	Prai.g_01585	Pran.g_00607
OG0001278	Prai.g_01630	Pran.g_00962
OG0001279	Prai.g_01634	Pran.g_00966
OG0001280	Prai.g_01637	Pran.g_00969
OG0001281	Prai.g_01704	Pran.g_01035
OG0001282	Prai.g_01729	Pran.g_01060
OG0001283	Prai.g_01820	Pran.g_01142
OG0001284	Prai.g_01848	Pran.g_01170
OG0001286	Prai.g_01925	Pran.g_01246
OG0001287	Prai.g_00400	Pran.g_01804
OG0001288	Prai.g_00468	Pran.g_01743
OG0001290	Prai.g_00030	Pran.g_00394
OG0001291	Prai.g_00071	Pran.g_00361
OG0001292	Prai.g_00074	Pran.g_00358
OG0001293	Prai.g_00076	Pran.g_00356
OG0001294	Prai.g_00093	Pran.g_00340
OG0001295	Prai.g_00119	Pran.g_00314
OG0001297	Prai.g_00210	Pran.g_00233
OG0001298	Prai.g_00256	Pran.g_01949
OG0001299	Prai.g_00265	Pran.g_01940
OG0001300	Prai.g_00386	Pran.g_01821
OG0001301	Prai.g_00666	Pran.g_01541
OG0001302	Prai.g_00890	Pran.g_01410
OG0001303	Prai.g_00887	Pran.g_01407
OG0001304	Prai.g_00927	Pran.g_00559
OG0001306	Prai.g_01090	Pran.g_00152
OG0001307	Prai.g_01100	Pran.g_00142
OG0001308	Prai.g_01125	Pran.g_00117
OG0001309	Prai.g_01126	Pran.g_00115
OG0001310	Prai.g_01134	Pran.g_00105
OG0001311	Prai.g_01201	Pran.g_00032
OG0001313	Prai.g_01560	Pran.g_00634
OG0001314	Prai.g_01661	Pran.g_00993
OG0001315	Prai.g_01695	Pran.g_01027
OG0001318	Prai.g_00141	Pran.g_00293
OG0001320	Prai.g_00498	Pran.g_01711
OG0001321	Prai.g_01293	Pran.g_01763
OG0001321	Prai.g_01233	Pran.g_01405
OG0001322	Prai.g_00866	Pran.g_01362
OG0001323	Prai.g_01075	Pran.g_00167
OG0001324	Prai.g_01108	Pran.g_00134
OG0001325	Prai.g_01128	Pran.g_00112
OG0001328	Prai.g_01340	Pran.g_00871
OG0001330	Prai.g_01553	Pran.g_00641
OG0001331	Prai.g_01635	Pran.g_00967
OG0001332	Prai.g_01684	Pran.g_01016
OG0001333	Prai.g_01786	Pran.g_01109
OG0001334	Prai.g_01840	Pran.g_01162
OG0001335	Prai.g_01879	Pran.g_01200
OG0001337	Prai.g_00118	Pran.g_00315
OG0001338	Prai.g_00155	Pran.g_00289
OG0001339	Prai.g_00214	Pran.g_00229
OG0001340	Prai.g_00261	Pran.g_01944
OG0001341	Prai.g_00274	Pran.g_01932
OG0001342	Prai.g_00293	Pran.g_01914
OG0001343	Prai.g_00352	Pran.g_01856
OG0001344	Prai.g_00389	Pran.g_01817
OG0001345	Prai.g_00465	Pran.g_01746
OG0001346	Prai.g_00502	Pran.g_01706
OG0001347	Prai.g_00516	Pran.g_01692
OG0001348	Prai.g_00534	Pran.g_01674
OG0001349	Prai.g_00539	Pran.g_01669
OG0001351	Prai.g_00605	Pran.g_01601
OG0001352	Prai.g_00711	Pran.g_01496
OG0001354	Prai.g_00863	Pran.g_01359
OG0001355	Prai.g_00806	Pran.g_01303
OG0001356	Prai.g_01062	Pran.g_00411
OG0001357	Prai.g_00961	Pran.g_00515
OG0001358	Prai.g_00942	Pran.g_00543
OG0001359	Prai.g_01147	Pran.g_00089
OG0001360	Prai.g_01148	Pran.g_00088
OG0001361	Prai.g_01223	Pran.g_00010
OG0001362	Prai.g_01583	Pran.g_00609
OG0001363	Prai.g_01321	Pran.g_00808
OG0001364	Prai.g_01532	Pran.g_00663
OG0001365	Prai.g_01699	Pran.g_01030
OG0001366	Prai.g_01675	Pran.g_01007
OG0001367	Prai.g_01718	Pran.g_01050
OG0001368	Prai.g_01847	Pran.g_01169
OG0001371	Prai.g_00067	Pran.g_00365
OG0001372	Prai.g_00068	Pran.g_00364
OG0001373	Prai.g_00075	Pran.g_00357
OG0001374	Prai.g_00087	Pran.g_00345
OG0001375	Prai.g_00135	Pran.g_00299
OG0001376	Prai.g_00245	Pran.g_00198
OG0001377	Prai.g_00269	Pran.g_01936
OG0001379	Prai.g_00376	Pran.g_01832
OG0001380	Prai.g_01267	Pran.g_00927
OG0001382	Prai.g_00491	Pran.g_01718
OG0001383	Prai.g_00541	Pran.g_01667
OG0001384	Prai.g_00548	Pran.g_01659
OG0001385	Prai.g_00695	Pran.g_01512
OG0001386	Prai.g_00703	Pran.g_01504
OG0001387	Prai.g_00705	Pran.g_01502
OG0001388	Prai.g_00715	Pran.g_01492
OG0001389	Prai.g_00753	Pran.g_01455
OG0001390	Prai.g_00897	Pran.g_01418
OG0001391	Prai.g_00861	Pran.g_01357
OG0001392	Prai.g_01063	Pran.g_00192
OG0001393	Prai.g_01061	Pran.g_00412
OG0001394	Prai.g_01041	Pran.g_00434
OG0001395	Prai.g_01038	Pran.g_00437
OG0001397	Prai.g_00933	Pran.g_00553
OG0001398	Prai.g_00914	Pran.g_00572
OG0001399	Prai.g_01073	Pran.g_00169
OG0001400	Prai.g_01081	Pran.g_00161
OG0001401	Prai.g_00738	Pran.g_00904
OG0001402	Prai.g_01158	Pran.g_00074
OG0001403	Prai.g_01336	Pran.g_00875
OG0001404	Prai.g_01361	Pran.g_00849
OG0001405	Prai.g_01371	Pran.g_00840
OG0001406	Prai.g_01501	Pran.g_00694
OG0001407	Prai.g_01503	Pran.g_00691
OG0001408	Prai.g_01554	Pran.g_00640
OG0001409	Prai.g_01566	Pran.g_00626
OG0001410	Prai.g_01587	Pran.g_00604
OG0001412	Prai.g_01008	Pran.g_00468
OG0001414	Prai.g_00061	Pran.g_00371
OG0001415	Prai.g_00339	Pran.g_01868
OG0001416	Prai.g_00550	Pran.g_01657
OG0001417	Prai.g_00704	Pran.g_01503
OG0001418	Prai.g_00886	Pran.g_01404
OG0001421	Prai.g_01056	Pran.g_00419
OG0001422	Prai.g_01078	Pran.g_00164
OG0001423	Prai.g_01149	Pran.g_00087
OG0001424	Prai.g_01237	Pran.g_00920
OG0001425	Prai.g_01575	Pran.g_00618
OG0001426	Prai.g_01921	Pran.g_01242
OG0001427	Prai.g_00385	Pran.g_01822
OG0001428	Prai.g_00399	Pran.g_01806
OG0001430	Prai.g_00950	Pran.g_00536
OG0001431	Prai.g_01079	Pran.g_00163
OG0001432	Prai.g_01082	Pran.g_00160
OG0001435	Prai.g_01565	Pran.g_00628
OG0001438	Prai.g_00649	Pran.g_01558
OG0001439	Prai.g_00815	Pran.g_01311
OG0001440	Prai.g_00939	Pran.g_00547
OG0001441	Prai.g_01118	Pran.g_00124
OG0001444	Prai.g_01190	Pran.g_00041
OG0001448	Prai.g_01601	Pran.g_00596
OG0001449	Prai.g_01407	Pran.g_00792
OG0001454	Prai.g_00380	Pran.g_01827
OG0001456	Prai.g_00617, Prai.g_01275	Pran.g_01589
OG0001457	Prai.g_00731	Pran.g_01476
OG0001458	Prai.g_00898	Pran.g_01419
OG0001460	Prai.g_00785	Pran.g_01281
OG0001461	Prai.g_01016	Pran.g_00460
OG0001462	Prai.g_00951	Pran.g_00535
OG0001463	Prai.g_01072	Pran.g_00170
OG0001464	Prai.g_01077	Pran.g_00165
OG0001466	Prai.g_00893	Pran.g_01414
OG0001467	Prai.g_01460	Pran.g_00736
OG0001468	Prai.g_01809	Pran.g_01132
OG0001469	Prai.g_01169	Pran.g_00062
OG0001470	Prai.g_00333	Pran.g_01874
OG0001471	Prai.g_00447	Pran.g_01757
OG0001475	Prai.g_01068	Pran.g_00174
OG0001476	Prai.g_01069	Pran.g_00173
OG0001477	Prai.g_01070	Pran.g_00172
OG0001478	Prai.g_01076	Pran.g_00166
OG0001479	Prai.g_01103	Pran.g_00139
OG0001480	Prai.g_01112	Pran.g_00130
OG0001481	Prai.g_01187	Pran.g_00044
OG0001484	Prai.g_01391, Prai.g_01422	Pran.g_00809
OG0001485	Prai.g_01697	Pran.g_01029
OG0001488	Prai.g_00183	Pran.g_00260
OG0001490	Prai.g_00414	Pran.g_01793
OG0001491	Prai.g_00871	Pran.g_01367
OG0001504	Prai.g_01031	Pran.g_00444
OG0001506	Prai.g_01095	Pran.g_00147
OG0001507	Prai.g_01154	Pran.g_00077
OG0001509	Prai.g_01719	Pran.g_01051
OG0001510	Prai.g_01801	Pran.g_01124
OG0001511	Prai.g_00435	Pran.g_01769
OG0001513	Prai.g_00105	Pran.g_00328
OG0001514	Prai.g_00906, Prai.g_01773	Pran.g_00581
OG0001515	Prai.g_00892	Pran.g_01412
OG0001516	Prai.g_00967	Pran.g_00509
OG0001517	Prai.g_01086	Pran.g_00156
OG0001518	Prai.g_01264	Pran.g_01425
OG0001519	Prai.g_00401	Pran.g_01803
OG0001521	Prai.g_01700	Pran.g_01031
OG0001523	Prai.g_00060	Pran.g_00372
OG0001524	Prai.g_00388	Pran.g_01819
OG0001525	Prai.g_00490	Pran.g_01719
OG0001527	Prai.g_01116	Pran.g_00126
OG0001528	Prai.g_01607	Pran.g_00525
OG0001532	Prai.g_00034	Pran.g_00390
OG0001534	Prai.g_01771	Pran.g_00622
OG0001536	Prai.g_01114	Pran.g_00128
OG0001537	Prai.g_01269	Pran.g_00521
OG0001539	Prai.g_01317	Pran.g_00890
OG0001542	Prai.g_01569	Pran.g_00624
OG0001543	Prai.g_01586	Pran.g_00606
OG0001549	Prai.g_00126	Pran.g_00308
OG0001550	Prai.g_00320	Pran.g_01887
OG0001551	Prai.g_00344	Pran.g_01863
OG0001552	Prai.g_00382	Pran.g_01826
OG0001553	Prai.g_00403	Pran.g_01801
OG0001554	Prai.g_00404	Pran.g_01800
OG0001555	Prai.g_00488	Pran.g_01721
OG0001556	Prai.g_00500	Pran.g_01709
OG0001557	Prai.g_00706	Pran.g_01501
OG0001558	Prai.g_01306	Pran.g_00901
OG0001559	Prai.g_00891	Pran.g_01411
OG0001560	Prai.g_00879	Pran.g_01375
OG0001561	Prai.g_00784	Pran.g_01280
OG0001562	Prai.g_00952	Pran.g_00534
OG0001563	Prai.g_01084	Pran.g_00158
OG0001564	Prai.g_01085	Pran.g_00157
OG0001565	Prai.g_01087	Pran.g_00155
OG0001566	Prai.g_01089	Pran.g_00153
OG0001567	Prai.g_01096	Pran.g_00146
OG0001568	Prai.g_01111	Pran.g_00131
OG0001569	Prai.g_01115	Pran.g_00127
OG0001570	Prai.g_01122	Pran.g_00121
OG0001571	Prai.g_01131	Pran.g_00109
OG0001572	Prai.g_01139	Pran.g_00097
OG0001573	Prai.g_01142	Pran.g_00094
OG0001575	Prai.g_00736	Pran.g_01468
OG0001576	Prai.g_01311	Pran.g_00897
OG0001577	Prai.g_01367	Pran.g_00844
OG0001578	Prai.g_01369	Pran.g_00842
OG0001582	Prai.g_01545	Pran.g_00650
OG0001583	Prai.g_01547	Pran.g_00648
OG0001584	Prai.g_01548	Pran.g_00647
OG0001585	Prai.g_01559	Pran.g_00635
OG0001586	Prai.g_01857	Pran.g_01180
OG0001588	Prai.g_01602	Pran.g_00595
OG0001590	Prai.g_00306	Pran.g_01901
OG0001592	Prai.g_00413	Pran.g_01794
OG0001594	Prai.g_00499	Pran.g_01710
OG0001595	Prai.g_00734	Pran.g_01470
OG0001597	Prai.g_00783	Pran.g_01278
OG0001598	Prai.g_01058	Pran.g_00416
OG0001603	Prai.g_01245	Pran.g_00613
OG0001604	Prai.g_01651	Pran.g_00983
OG0001606	Prai.g_00353	Pran.g_01855
OG0001610	Prai.g_00730	Pran.g_01477
OG0001611	Prai.g_00440	Pran.g_01435, Pran.g_00577
OG0001612	Prai.g_00870	Pran.g_01366
OG0001613	Prai.g_01065	Pran.g_00177
OG0001614	Prai.g_00963	Pran.g_00513
OG0001615	Prai.g_01552	Pran.g_00642
OG0001617	Prai.g_01350	Pran.g_00861
OG0001618	Prai.g_00371	Pran.g_01836
OG0001619	Prai.g_01359	Pran.g_00851
OG0001624	Prai.g_00782	Pran.g_01275
OG0001625	Prai.g_00957	Pran.g_00529
OG0001628	Prai.g_01605	Pran.g_00590
OG0001629	Prai.g_00145	Pran.g_00857
OG0001630	Prai.g_01732	Pran.g_00763
OG0001639	Prai.g_00110	Pran.g_00323
OG0001640	Prai.g_00191	Pran.g_00252
OG0001641	Prai.g_00377	Pran.g_01830
OG0001642	Prai.g_00379	Pran.g_01828
OG0001643	Prai.g_00410	Pran.g_01799
OG0001644	Prai.g_00411	Pran.g_01798
OG0001645	Prai.g_00412	Pran.g_01796
OG0001646	Prai.g_01629	Pran.g_00102
OG0001647	Prai.g_00497	Pran.g_01712
OG0001648	Prai.g_00587	Pran.g_01619
OG0001649	Prai.g_00594	Pran.g_01612
OG0001650	Prai.g_00747	Pran.g_01461
OG0001651	Prai.g_00903	Pran.g_01424
OG0001652	Prai.g_00900	Pran.g_01421
OG0001653	Prai.g_00878	Pran.g_01374
OG0001654	Prai.g_00872	Pran.g_01368
OG0001655	Prai.g_00864	Pran.g_01360
OG0001656	Prai.g_00843	Pran.g_01338
OG0001657	Prai.g_00790	Pran.g_01286
OG0001658	Prai.g_00781	Pran.g_01274
OG0001659	Prai.g_01034	Pran.g_00441
OG0001660	Prai.g_00956	Pran.g_00530
OG0001661	Prai.g_00953	Pran.g_00533
OG0001662	Prai.g_00947	Pran.g_00538
OG0001663	Prai.g_00931	Pran.g_00555
OG0001664	Prai.g_00930	Pran.g_00556
OG0001665	Prai.g_01067	Pran.g_00175
OG0001666	Prai.g_01071	Pran.g_00171
OG0001667	Prai.g_01074	Pran.g_00168
OG0001668	Prai.g_01080	Pran.g_00162
OG0001669	Prai.g_01091	Pran.g_00151
OG0001670	Prai.g_01092	Pran.g_00150
OG0001671	Prai.g_01099	Pran.g_00143
OG0001672	Prai.g_01104	Pran.g_00138
OG0001673	Prai.g_01105	Pran.g_00137
OG0001674	Prai.g_01106	Pran.g_00136
OG0001675	Prai.g_01129	Pran.g_00111
OG0001676	Prai.g_01133	Pran.g_00106
OG0001677	Prai.g_01152	Pran.g_00084
OG0001678	Prai.g_01220	Pran.g_00013
OG0001679	Prai.g_01228	Pran.g_00005
OG0001680	Prai.g_01262	Pran.g_00907
OG0001681	Prai.g_01312	Pran.g_00896
OG0001682	Prai.g_01315	Pran.g_00893
OG0001684	Prai.g_01544	Pran.g_00651
OG0001685	Prai.g_01551	Pran.g_00645
OG0001686	Prai.g_01555	Pran.g_00639
OG0001687	Prai.g_01561	Pran.g_00633
OG0001688	Prai.g_01564	Pran.g_00630
OG0001689	Prai.g_01568	Pran.g_00625
OG0001690	Prai.g_01571	Pran.g_00623
OG0001691	Prai.g_01572	Pran.g_00621
OG0001692	Prai.g_01643	Pran.g_00975
OG0001693	Prai.g_01898	Pran.g_01218
OG0001694	Prai.g_00778	Pran.g_00817
OG0001698	Prai.g_00526	Pran.g_01682
OG0001699	Prai.g_00735	Pran.g_01469
OG0001703	Prai.g_00877	Pran.g_01373
OG0001704	Prai.g_01609	Pran.g_01427
OG0001705	Prai.g_01255	Pran.g_00118
OG0001708	Prai.g_01305	Pran.g_00902
OG0001710	Prai.g_00955	Pran.g_00531
OG0001711	Prai.g_00043	Pran.g_00910
OG0001712	Prai.g_00774	Pran.g_00811, Pran.g_00812
OG0001722	Prai.g_01589	Pran.g_00578
OG0001723	Prai.g_01307	Pran.g_00900
OG0001724	Prai.g_00859	Pran.g_01355
OG0001726	Prai.g_01121	Pran.g_00122
OG0001727	Prai.g_00432	Pran.g_01433
OG0001731	Prai.g_01580	Pran.g_00612
OG0001732	Prai.g_00436	Pran.g_00527
OG0001734	Prai.g_00745	Pran.g_01462
OG0001785	Prai.g_00888	Pran.g_01409
OG0001786	Prai.g_00818	Pran.g_01314
OG0001789	Prai.g_01600	Pran.g_00597
OG0001795	Prai.g_00591	Pran.g_01615
OG0001796	Prai.g_01138	Pran.g_00098
OG0001808	Prai.g_01604	Pran.g_01782
OG0001810	Prai.g_00876	Pran.g_01372
OG0001811	Prai.g_00875	Pran.g_01371
OG0001812	Prai.g_00874	Pran.g_01370
OG0001813	Prai.g_00873	Pran.g_01369
OG0001815	Prai.g_01278	Pran.g_01474
OG0001815	Prai.g_01265	Pran.g_00523
OG0001816	Prai.g_01066	Pran.g_00176
OG0001817	Prai.g_01124	Pran.g_00119
OG0001823	Prai.g_00775	Pran.g_00813
OG0001825	Prai.g_01603	Pran.g_00594
OG0001827	Prai.g_01140	Pran.g_00096
OG0001828	Prai.g_01150	Pran.g_00086
OG0001829	Prai.g_01290	Pran.g_00600
OG0001839	Prai.g_00045	Pran.g_01731
OG0001846	Prai.g_01546	Pran.g_00649
OG0001847	Prai.g_01576	Pran.g_00617
OG0001848	Prai.g_01137	Pran.g_00099
OG0001849	Prai.g_01581	Pran.g_00611
OG0001861	Prai.g_01127	Pran.g_00113
OG0001863	Prai.g_01135	Pran.g_00104
OG0001864	Prai.g_01249	Pran.g_00943
OG0001870	Prai.g_00040, Prai.g_00147	Pran.g_01732
OG0001871	Prai.g_00780	Pran.g_01272
OG0001909	Prai.g_00148	Pran.g_01429
OG0001910	Prai.g_00402	Pran.g_01802
OG0001912	Prai.g_00426	Pran.g_01730
OG0001914	Prai.g_00422	Pran.g_00891
OG0001915	Prai.g_01582	Pran.g_00610
OG0001950	Prai.g_01110	Pran.g_00132
OG0001953	Prai.g_00062	Pran.g_00370
OG0001954	Prai.g_00395	Pran.g_01810
OG0001956	Prai.g_00901	Pran.g_01422
OG0001959	Prai.g_00776	Pran.g_00814
OG0001992	Prai.g_00779	Pran.g_01271
OG0001993	Prai.g_01731	Pran.g_00764
OG0002020	Prai.g_01276	Pran.g_01792
OG0002055	Prai.g_00737	Pran.g_01467
OG0002121	Prai.g_01123	Pran.g_00120
OG0002123	Prai.g_00742	Pran.g_00784
OG0002129	Prai.g_00396	Pran.g_01809
OG0002130	Prai.g_01623	Pran.g_01764
OG0002247	Prai.g_01608	Pran.g_01791
OG0002343	Prai.g_01094	Pran.g_00148
OG0002353	Prai.g_00777	Pran.g_00815
OG0002525	Prai.g_01408	Pran.g_00791
OG0002526	Prai.g_01584	Pran.g_00608
OG0003047	Prai.g_00398	Pran.g_01807
OG0003056	Prai.g_00374	Pran.g_01833
OG0003067	Prai.g_01436	Pran.g_00767, Pran.g_00768
OG0003068	Prai.g_01574	Pran.g_00619
OG0003391	Prai.g_00048	Pran.g_00384
OG0003396	Prai.g_00895	Pran.g_01416
OG0003398	Prai.g_00954	Pran.g_00532
OG0003399	Prai.g_01136	Pran.g_00103
OG0003405	Prai.g_01398	Pran.g_00762
OG0003406	Prai.g_01577	Pran.g_00616
OG0003408	Prai.g_01606	Pran.g_00588
OG0003409	Prai.g_01610	Pran.g_00587
