Orthogroup	Prai	Prar
OG0001150	Prai.g_01811	Prar.g_00626
OG0001151	Prai.g_01813	Prar.g_00628
OG0001152	Prai.g_01814	Prar.g_00629
OG0001153	Prai.g_01815	Prar.g_00630
OG0001154	Prai.g_01817	Prar.g_00632
OG0001155	Prai.g_01819	Prar.g_00634
OG0001156	Prai.g_01821	Prar.g_00636
OG0001157	Prai.g_01822	Prar.g_00637
OG0001158	Prai.g_01824	Prar.g_00639
OG0001159	Prai.g_01825	Prar.g_00640
OG0001160	Prai.g_01826	Prar.g_00641
OG0001161	Prai.g_01827	Prar.g_00642
OG0001162	Prai.g_01828	Prar.g_00643
OG0001163	Prai.g_01829	Prar.g_00644
OG0001164	Prai.g_01830	Prar.g_00645
OG0001165	Prai.g_01831	Prar.g_00646
OG0001166	Prai.g_01832	Prar.g_00647
OG0001167	Prai.g_01833	Prar.g_00648
OG0001168	Prai.g_01834	Prar.g_00649
OG0001169	Prai.g_01835	Prar.g_00650
OG0001170	Prai.g_01836	Prar.g_00651
OG0001171	Prai.g_01837	Prar.g_00652
OG0001172	Prai.g_01839	Prar.g_00654
OG0001173	Prai.g_01841	Prar.g_00656
OG0001174	Prai.g_01842	Prar.g_00657
OG0001175	Prai.g_01843	Prar.g_00658
OG0001176	Prai.g_01844	Prar.g_00659
OG0001177	Prai.g_01846	Prar.g_00661
OG0001178	Prai.g_01849	Prar.g_00663
OG0001179	Prai.g_01850	Prar.g_00664
OG0001180	Prai.g_01851	Prar.g_00665
OG0001181	Prai.g_01852	Prar.g_00666
OG0001182	Prai.g_01853	Prar.g_00667
OG0001183	Prai.g_01854	Prar.g_00668
OG0001184	Prai.g_01856	Prar.g_00670
OG0001185	Prai.g_01861	Prar.g_00673
OG0001186	Prai.g_01862	Prar.g_00674
OG0001187	Prai.g_01863	Prar.g_00675
OG0001188	Prai.g_01864	Prar.g_00676
OG0001189	Prai.g_01865	Prar.g_00677
OG0001190	Prai.g_01866	Prar.g_00678
OG0001191	Prai.g_01867	Prar.g_00679
OG0001192	Prai.g_01868	Prar.g_00680
OG0001193	Prai.g_01869	Prar.g_00681
OG0001194	Prai.g_01870	Prar.g_00682
OG0001195	Prai.g_01871	Prar.g_00683
OG0001196	Prai.g_01872	Prar.g_00684
OG0001197	Prai.g_01873	Prar.g_00685
OG0001198	Prai.g_01874	Prar.g_00686
OG0001199	Prai.g_01875	Prar.g_00687
OG0001200	Prai.g_01876	Prar.g_00688
OG0001201	Prai.g_01877	Prar.g_00689
OG0001202	Prai.g_01878	Prar.g_00690
OG0001203	Prai.g_01880	Prar.g_00692
OG0001204	Prai.g_01882	Prar.g_00694
OG0001205	Prai.g_01883	Prar.g_00695
OG0001206	Prai.g_01884	Prar.g_00696
OG0001207	Prai.g_01885	Prar.g_00697
OG0001208	Prai.g_01886	Prar.g_00698
OG0001209	Prai.g_01887	Prar.g_00699
OG0001210	Prai.g_01888	Prar.g_00700
OG0001211	Prai.g_01889	Prar.g_00701
OG0001212	Prai.g_01890	Prar.g_00702
OG0001213	Prai.g_01891	Prar.g_00703
OG0001214	Prai.g_01893	Prar.g_00705
OG0001215	Prai.g_01894	Prar.g_00706
OG0001216	Prai.g_01895	Prar.g_00707
OG0001217	Prai.g_01896	Prar.g_00708
OG0001218	Prai.g_01897	Prar.g_00709
OG0001219	Prai.g_01899	Prar.g_00074
OG0001220	Prai.g_01900	Prar.g_00073
OG0001221	Prai.g_01903	Prar.g_00070
OG0001222	Prai.g_01904	Prar.g_00069
OG0001223	Prai.g_01905	Prar.g_00068
OG0001224	Prai.g_01906	Prar.g_00067
OG0001225	Prai.g_01907	Prar.g_00066
OG0001226	Prai.g_01908	Prar.g_00065
OG0001227	Prai.g_01909	Prar.g_00064
OG0001228	Prai.g_01910	Prar.g_00063
OG0001229	Prai.g_01911	Prar.g_00062
OG0001230	Prai.g_01912	Prar.g_00061
OG0001231	Prai.g_01913	Prar.g_00060
OG0001232	Prai.g_01914	Prar.g_00059
OG0001233	Prai.g_01915	Prar.g_00058
OG0001234	Prai.g_01916	Prar.g_00057
OG0001235	Prai.g_01917	Prar.g_00056
OG0001236	Prai.g_01919	Prar.g_00054
OG0001237	Prai.g_01920	Prar.g_00053
OG0001238	Prai.g_01922	Prar.g_00051
OG0001239	Prai.g_01923	Prar.g_00050
OG0001240	Prai.g_01924	Prar.g_00049
OG0001241	Prai.g_01926	Prar.g_00047
OG0001242	Prai.g_01928	Prar.g_00046
OG0001243	Prai.g_01929	Prar.g_00045
OG0001244	Prai.g_01930	Prar.g_00044
OG0001245	Prai.g_01931	Prar.g_00043
OG0001246	Prai.g_01932	Prar.g_00042
OG0001247	Prai.g_01933	Prar.g_00041
OG0001248	Prai.g_01934	Prar.g_00040
OG0001249	Prai.g_01935	Prar.g_00039
OG0001250	Prai.g_01936	Prar.g_00038
OG0001251	Prai.g_00092	Prar.g_00236
OG0001252	Prai.g_00138	Prar.g_00190
OG0001253	Prai.g_00161	Prar.g_00177
OG0001254	Prai.g_00294	Prar.g_00306
OG0001256	Prai.g_01599	Prar.g_00978
OG0001257	Prai.g_00512	Prar.g_00532
OG0001258	Prai.g_00528	Prar.g_01329
OG0001259	Prai.g_00618	Prar.g_01419
OG0001260	Prai.g_00896	Prar.g_01637
OG0001261	Prai.g_00812	Prar.g_01718
OG0001262	Prai.g_00796	Prar.g_01734
OG0001263	Prai.g_01064	Prar.g_01755
OG0001264	Prai.g_01047	Prar.g_01775
OG0001266	Prai.g_01083	Prar.g_01928
OG0001267	Prai.g_01156	Prar.g_01279
OG0001269	Prai.g_01354	Prar.g_00928
OG0001271	Prai.g_01513	Prar.g_00796
OG0001272	Prai.g_01556	Prar.g_00755
OG0001273	Prai.g_01557	Prar.g_00754
OG0001274	Prai.g_01563	Prar.g_00749
OG0001275	Prai.g_01585	Prar.g_00734
OG0001276	Prai.g_01272	Prar.g_01158
OG0001278	Prai.g_01630	Prar.g_01151
OG0001279	Prai.g_01634	Prar.g_01147
OG0001280	Prai.g_01637	Prar.g_01144
OG0001281	Prai.g_01704	Prar.g_01111
OG0001282	Prai.g_01729	Prar.g_01086
OG0001283	Prai.g_01820	Prar.g_00635
OG0001284	Prai.g_01848	Prar.g_00662
OG0001285	Prai.g_01881	Prar.g_00693
OG0001286	Prai.g_01925	Prar.g_00048
OG0001287	Prai.g_00400	Prar.g_01007, Prar.g_01155, Prar.g_01561
OG0001288	Prai.g_00468	Prar.g_00485
OG0001290	Prai.g_00030	Prar.g_00008
OG0001291	Prai.g_00071	Prar.g_00547
OG0001292	Prai.g_00074	Prar.g_00254
OG0001293	Prai.g_00076	Prar.g_00252
OG0001294	Prai.g_00093	Prar.g_00235
OG0001295	Prai.g_00119	Prar.g_00209
OG0001296	Prai.g_00125	Prar.g_00203
OG0001297	Prai.g_00210	Prar.g_00128
OG0001298	Prai.g_00256	Prar.g_00084
OG0001300	Prai.g_00386	Prar.g_00434
OG0001301	Prai.g_00666	Prar.g_01467
OG0001304	Prai.g_00927	Prar.g_01895
OG0001305	Prai.g_00922	Prar.g_01900
OG0001306	Prai.g_01090	Prar.g_01937
OG0001307	Prai.g_01100	Prar.g_01946
OG0001308	Prai.g_01125	Prar.g_01315
OG0001309	Prai.g_01126	Prar.g_01314
OG0001310	Prai.g_01134	Prar.g_01304
OG0001311	Prai.g_01201	Prar.g_01235
OG0001312	Prai.g_01355	Prar.g_00927
OG0001313	Prai.g_01560	Prar.g_00751
OG0001314	Prai.g_01661	Prar.g_01120
OG0001315	Prai.g_01695	Prar.g_00613
OG0001316	Prai.g_01816	Prar.g_00631
OG0001318	Prai.g_00141	Prar.g_00187
OG0001319	Prai.g_00249	Prar.g_00089
OG0001320	Prai.g_00498	Prar.g_00516
OG0001321	Prai.g_01293, Prai.g_01233	Prar.g_01646
OG0001322	Prai.g_00866	Prar.g_01664
OG0001323	Prai.g_01075	Prar.g_01920
OG0001324	Prai.g_01108	Prar.g_01954
OG0001325	Prai.g_01128	Prar.g_01311
OG0001327	Prai.g_01309	Prar.g_00977
OG0001328	Prai.g_01340	Prar.g_00950
OG0001330	Prai.g_01553	Prar.g_00758
OG0001331	Prai.g_01635	Prar.g_01146
OG0001332	Prai.g_01684	Prar.g_00602
OG0001334	Prai.g_01840	Prar.g_00655
OG0001335	Prai.g_01879	Prar.g_00691
OG0001336	Prai.g_00128	Prar.g_00200
OG0001337	Prai.g_00118	Prar.g_00210
OG0001338	Prai.g_00155	Prar.g_00183
OG0001339	Prai.g_00214	Prar.g_00124
OG0001340	Prai.g_00261	Prar.g_00079
OG0001341	Prai.g_00274	Prar.g_00326
OG0001342	Prai.g_00293	Prar.g_00307
OG0001343	Prai.g_00352	Prar.g_00399
OG0001344	Prai.g_00389	Prar.g_00439
OG0001345	Prai.g_00465	Prar.g_00482
OG0001346	Prai.g_00502	Prar.g_00522
OG0001347	Prai.g_00516	Prar.g_00536
OG0001348	Prai.g_00534	Prar.g_01335
OG0001349	Prai.g_00539	Prar.g_01340
OG0001351	Prai.g_00605	Prar.g_01406
OG0001352	Prai.g_00711	Prar.g_01512
OG0001354	Prai.g_00863	Prar.g_01667
OG0001355	Prai.g_00806	Prar.g_01724
OG0001356	Prai.g_01062	Prar.g_01757
OG0001357	Prai.g_00961	Prar.g_01860
OG0001358	Prai.g_00942	Prar.g_01879
OG0001359	Prai.g_01147	Prar.g_01292
OG0001360	Prai.g_01148	Prar.g_01291
OG0001361	Prai.g_01223	Prar.g_01213
OG0001363	Prai.g_01390, Prai.g_01321	Prar.g_00871
OG0001364	Prai.g_01532	Prar.g_00777
OG0001365	Prai.g_01699	Prar.g_01116
OG0001366	Prai.g_01675	Prar.g_01958
OG0001367	Prai.g_01718	Prar.g_01097
OG0001371	Prai.g_00067	Prar.g_00551
OG0001372	Prai.g_00068	Prar.g_00550
OG0001373	Prai.g_00075	Prar.g_00253
OG0001374	Prai.g_00087	Prar.g_00241
OG0001375	Prai.g_00135	Prar.g_00193
OG0001376	Prai.g_00245	Prar.g_00093
OG0001377	Prai.g_00269	Prar.g_00331
OG0001379	Prai.g_00376	Prar.g_00422
OG0001381	Prai.g_00485	Prar.g_00502
OG0001382	Prai.g_00491	Prar.g_00509
OG0001383	Prai.g_00541	Prar.g_01342
OG0001384	Prai.g_00548	Prar.g_01349
OG0001385	Prai.g_00695	Prar.g_01496
OG0001386	Prai.g_00703	Prar.g_01504
OG0001387	Prai.g_00705	Prar.g_01506
OG0001388	Prai.g_00715	Prar.g_01516
OG0001389	Prai.g_00753	Prar.g_01604
OG0001390	Prai.g_00897	Prar.g_01636
OG0001391	Prai.g_00861	Prar.g_01669
OG0001392	Prai.g_01063	Prar.g_01756
OG0001393	Prai.g_01061	Prar.g_01758
OG0001394	Prai.g_01041	Prar.g_01781
OG0001395	Prai.g_01038	Prar.g_01784
OG0001397	Prai.g_00933	Prar.g_01889
OG0001398	Prai.g_00914	Prar.g_01908
OG0001399	Prai.g_01073	Prar.g_01918
OG0001400	Prai.g_01081	Prar.g_01926
OG0001401	Prai.g_00738	Prar.g_01934
OG0001402	Prai.g_01158	Prar.g_01277
OG0001403	Prai.g_01336	Prar.g_00954
OG0001404	Prai.g_01361	Prar.g_00920
OG0001405	Prai.g_01371	Prar.g_00910
OG0001406	Prai.g_01501	Prar.g_00808
OG0001407	Prai.g_01503	Prar.g_00805
OG0001408	Prai.g_01554	Prar.g_00757
OG0001409	Prai.g_01566	Prar.g_00744
OG0001410	Prai.g_01587	Prar.g_00732
OG0001412	Prai.g_01008	Prar.g_01814
OG0001414	Prai.g_00061	Prar.g_00556
OG0001415	Prai.g_00339	Prar.g_00261
OG0001416	Prai.g_00550	Prar.g_01351
OG0001417	Prai.g_00704	Prar.g_01505
OG0001418	Prai.g_00886	Prar.g_01647
OG0001421	Prai.g_01056	Prar.g_01765
OG0001422	Prai.g_01078	Prar.g_01923
OG0001423	Prai.g_01149	Prar.g_01290
OG0001424	Prai.g_01237	Prar.g_01201
OG0001425	Prai.g_01575	Prar.g_00738
OG0001426	Prai.g_01921	Prar.g_00052
OG0001427	Prai.g_00385	Prar.g_00433
OG0001430	Prai.g_00950	Prar.g_01872
OG0001431	Prai.g_01079	Prar.g_01924
OG0001432	Prai.g_01082	Prar.g_01927
OG0001434	Prai.g_00746	Prar.g_00934
OG0001435	Prai.g_01565	Prar.g_00746
OG0001438	Prai.g_00649	Prar.g_01450
OG0001440	Prai.g_00939	Prar.g_01883
OG0001441	Prai.g_01118	Prar.g_01319
OG0001443	Prai.g_01155	Prar.g_01280
OG0001444	Prai.g_01190	Prar.g_01244
OG0001445	Prai.g_01295	Prar.g_00987
OG0001446	Prai.g_01297	Prar.g_00985
OG0001447	Prai.g_01298	Prar.g_00984
OG0001449	Prai.g_01407	Prar.g_00867
OG0001453	Prai.g_00438	Prar.g_01169, Prar.g_01194, Prar.g_01161
OG0001454	Prai.g_00380	Prar.g_00427
OG0001456	Prai.g_00617, Prai.g_01275	Prar.g_01418
OG0001457	Prai.g_00731	Prar.g_01532
OG0001458	Prai.g_00898	Prar.g_01635
OG0001459	Prai.g_00868	Prar.g_01662
OG0001460	Prai.g_00785	Prar.g_01747
OG0001461	Prai.g_01016	Prar.g_01806
OG0001462	Prai.g_00951	Prar.g_01871
OG0001463	Prai.g_01072	Prar.g_01917
OG0001464	Prai.g_01077	Prar.g_01922
OG0001465	Prai.g_01271	Prar.g_00982
OG0001467	Prai.g_01460	Prar.g_00342
OG0001468	Prai.g_01809	Prar.g_00624
OG0001469	Prai.g_01169	Prar.g_01265
OG0001470	Prai.g_00333	Prar.g_00267
OG0001471	Prai.g_00447	Prar.g_00475
OG0001475	Prai.g_01068	Prar.g_01913
OG0001476	Prai.g_01069	Prar.g_01914
OG0001477	Prai.g_01070	Prar.g_01915
OG0001478	Prai.g_01076	Prar.g_01921
OG0001479	Prai.g_01103	Prar.g_01949
OG0001480	Prai.g_01112	Prar.g_01325
OG0001481	Prai.g_01187	Prar.g_01247
OG0001482	Prai.g_01618	Prar.g_01582, Prar.g_00711
OG0001484	Prai.g_01391, Prai.g_01422	Prar.g_00869
OG0001485	Prai.g_01697	Prar.g_01118
OG0001488	Prai.g_00183	Prar.g_00155
OG0001490	Prai.g_00414	Prar.g_00463
OG0001491	Prai.g_00871	Prar.g_01659
OG0001492	Prai.g_00814	Prar.g_01716
OG0001506	Prai.g_01095	Prar.g_01941
OG0001507	Prai.g_01154	Prar.g_01281
OG0001509	Prai.g_01719	Prar.g_01096
OG0001510	Prai.g_01801	Prar.g_00616
OG0001511	Prai.g_00435	Prar.g_01193
OG0001513	Prai.g_00105	Prar.g_00223
OG0001514	Prai.g_00906, Prai.g_01773	Prar.g_00972
OG0001515	Prai.g_00892	Prar.g_01641
OG0001516	Prai.g_00967	Prar.g_01854
OG0001517	Prai.g_01086	Prar.g_01932, Prar.g_01931
OG0001519	Prai.g_00401	Prar.g_00449
OG0001521	Prai.g_01700	Prar.g_01115
OG0001523	Prai.g_00060	Prar.g_00557
OG0001524	Prai.g_00388	Prar.g_00437
OG0001525	Prai.g_00490	Prar.g_00507
OG0001527	Prai.g_01116	Prar.g_01321
OG0001528	Prai.g_01607	Prar.g_01001
OG0001532	Prai.g_00034	Prar.g_00003
OG0001534	Prai.g_01771	Prar.g_00740
OG0001536	Prai.g_01114	Prar.g_01323
OG0001537	Prai.g_01269	Prar.g_01190
OG0001538	Prai.g_01308	Prar.g_00980
OG0001539	Prai.g_01317	Prar.g_00968
OG0001542	Prai.g_01569	Prar.g_00742
OG0001543	Prai.g_01586	Prar.g_00733
OG0001544	Prai.g_01260	Prar.g_01188
OG0001549	Prai.g_00126	Prar.g_00202
OG0001550	Prai.g_00320	Prar.g_00280
OG0001551	Prai.g_00344	Prar.g_00256
OG0001552	Prai.g_00382	Prar.g_00429
OG0001553	Prai.g_00403	Prar.g_00451
OG0001554	Prai.g_00404	Prar.g_00452
OG0001555	Prai.g_00488	Prar.g_00505
OG0001556	Prai.g_00500	Prar.g_00519
OG0001557	Prai.g_00706	Prar.g_01507
OG0001559	Prai.g_00891	Prar.g_01642
OG0001560	Prai.g_00879	Prar.g_01655
OG0001561	Prai.g_00784	Prar.g_01748
OG0001562	Prai.g_00952	Prar.g_01870
OG0001563	Prai.g_01084	Prar.g_01929
OG0001564	Prai.g_01085	Prar.g_01930
OG0001565	Prai.g_01087	Prar.g_01933
OG0001566	Prai.g_01089	Prar.g_01936
OG0001567	Prai.g_01096	Prar.g_01942
OG0001568	Prai.g_01111	Prar.g_01326
OG0001569	Prai.g_01115	Prar.g_01322
OG0001570	Prai.g_01122	Prar.g_01316
OG0001571	Prai.g_01131	Prar.g_01308
OG0001572	Prai.g_01139	Prar.g_01300
OG0001573	Prai.g_01142	Prar.g_01297
OG0001575	Prai.g_00736	Prar.g_00990
OG0001576	Prai.g_01311	Prar.g_00975
OG0001577	Prai.g_01367	Prar.g_00914
OG0001578	Prai.g_01369	Prar.g_00912
OG0001582	Prai.g_01545	Prar.g_00764
OG0001583	Prai.g_01547	Prar.g_00763
OG0001584	Prai.g_01548	Prar.g_00762
OG0001585	Prai.g_01559	Prar.g_00752
OG0001586	Prai.g_01857	Prar.g_00671
OG0001590	Prai.g_00306	Prar.g_00294
OG0001594	Prai.g_00499	Prar.g_00517
OG0001595	Prai.g_00734	Prar.g_01536
OG0001596	Prai.g_00889	Prar.g_01643
OG0001597	Prai.g_00783	Prar.g_01750
OG0001598	Prai.g_01058	Prar.g_01762
OG0001603	Prai.g_01245	Prar.g_00714
OG0001604	Prai.g_01651	Prar.g_01130
OG0001606	Prai.g_00353	Prar.g_00400
OG0001609	Prai.g_00381	Prar.g_00428
OG0001610	Prai.g_00730	Prar.g_01531
OG0001611	Prai.g_00440	Prar.g_01624
OG0001612	Prai.g_00870	Prar.g_01660
OG0001613	Prai.g_01065	Prar.g_01753
OG0001614	Prai.g_00963	Prar.g_01858
OG0001615	Prai.g_01552	Prar.g_00996
OG0001617	Prai.g_01350	Prar.g_00940
OG0001619	Prai.g_01359	Prar.g_00922
OG0001621	Prai.g_00884	Prar.g_01650
OG0001624	Prai.g_00782	Prar.g_01751
OG0001625	Prai.g_00957	Prar.g_01865
OG0001628	Prai.g_01605	Prar.g_00723
OG0001629	Prai.g_00145	Prar.g_01072, Prar.g_00931
OG0001639	Prai.g_00110	Prar.g_00218
OG0001640	Prai.g_00191	Prar.g_00147
OG0001641	Prai.g_00377	Prar.g_00424
OG0001642	Prai.g_00379	Prar.g_00426
OG0001643	Prai.g_00410	Prar.g_00460
OG0001644	Prai.g_00411	Prar.g_00461
OG0001645	Prai.g_00412	Prar.g_00462
OG0001647	Prai.g_00497	Prar.g_00515
OG0001648	Prai.g_00587	Prar.g_01389
OG0001649	Prai.g_00594	Prar.g_01395
OG0001650	Prai.g_00747	Prar.g_01598
OG0001651	Prai.g_00903	Prar.g_01631
OG0001652	Prai.g_00900	Prar.g_01633
OG0001653	Prai.g_00878	Prar.g_01656
OG0001654	Prai.g_00872	Prar.g_01658
OG0001655	Prai.g_00864	Prar.g_01666
OG0001656	Prai.g_00843	Prar.g_01689
OG0001657	Prai.g_00790	Prar.g_01741
OG0001658	Prai.g_00781	Prar.g_01752
OG0001659	Prai.g_01034	Prar.g_01788
OG0001660	Prai.g_00956	Prar.g_01866
OG0001661	Prai.g_00953	Prar.g_01869
OG0001662	Prai.g_00947	Prar.g_01874
OG0001663	Prai.g_00931	Prar.g_01891
OG0001664	Prai.g_00930	Prar.g_01892
OG0001665	Prai.g_01067	Prar.g_01912
OG0001666	Prai.g_01071	Prar.g_01916
OG0001667	Prai.g_01074	Prar.g_01919
OG0001668	Prai.g_01080	Prar.g_01925
OG0001669	Prai.g_01091	Prar.g_01938
OG0001670	Prai.g_01092	Prar.g_01939
OG0001671	Prai.g_01099	Prar.g_01945
OG0001672	Prai.g_01104	Prar.g_01950
OG0001673	Prai.g_01105	Prar.g_01951
OG0001674	Prai.g_01106	Prar.g_01952
OG0001675	Prai.g_01129	Prar.g_01310
OG0001676	Prai.g_01133	Prar.g_01305
OG0001677	Prai.g_01152	Prar.g_01288
OG0001678	Prai.g_01220	Prar.g_01216
OG0001679	Prai.g_01228	Prar.g_01208
OG0001680	Prai.g_01262	Prar.g_01159
OG0001681	Prai.g_01312	Prar.g_00974
OG0001682	Prai.g_01315	Prar.g_00970
OG0001684	Prai.g_01544	Prar.g_00765
OG0001685	Prai.g_01551	Prar.g_00759
OG0001686	Prai.g_01555	Prar.g_00756
OG0001687	Prai.g_01561	Prar.g_00750
OG0001688	Prai.g_01564	Prar.g_00747
OG0001689	Prai.g_01568	Prar.g_00743
OG0001690	Prai.g_01571	Prar.g_00741
OG0001691	Prai.g_01572	Prar.g_00739
OG0001692	Prai.g_01643	Prar.g_01138
OG0001693	Prai.g_01898	Prar.g_00075
OG0001694	Prai.g_00778	Prar.g_00363
OG0001695	Prai.g_00152	Prar.g_00887
OG0001698	Prai.g_00526	Prar.g_01327
OG0001703	Prai.g_00877	Prar.g_01657
OG0001704	Prai.g_01609	Prar.g_01867
OG0001708	Prai.g_01305	Prar.g_00983
OG0001710	Prai.g_00955	Prar.g_01868
OG0001712	Prai.g_00774	Prar.g_00845
OG0001712	Prai.g_01421	Prar.g_00861
OG0001713	Prai.g_01432	Prar.g_00890
OG0001722	Prai.g_01589	Prar.g_01625
OG0001724	Prai.g_00859	Prar.g_01671
OG0001726	Prai.g_01121	Prar.g_01317
OG0001730	Prai.g_01433	Prar.g_00889
OG0001732	Prai.g_00436	Prar.g_00720
OG0001734	Prai.g_00745	Prar.g_01597
OG0001786	Prai.g_00818	Prar.g_01713
OG0001788	Prai.g_01296	Prar.g_00986
OG0001796	Prai.g_01138	Prar.g_01301
OG0001807	Prai.g_00406	Prar.g_00454
OG0001808	Prai.g_01604	Prar.g_00999
OG0001816	Prai.g_01066	Prar.g_01911
OG0001819	Prai.g_00423	Prar.g_00467
OG0001823	Prai.g_00775	Prar.g_00854
OG0001828	Prai.g_01150	Prar.g_01176
OG0001829	Prai.g_01290	Prar.g_00721
OG0001839	Prai.g_00045	Prar.g_00471
OG0001849	Prai.g_01581	Prar.g_00735
OG0001859	Prai.g_00271	Prar.g_00329
OG0001871	Prai.g_00780	Prar.g_01178
OG0001872	Prai.g_01595	Prar.g_00728
OG0001874	Prai.g_01562	Prar.g_01177
OG0001875	Prai.g_00427	Prar.g_00472
OG0001876	Prai.g_00425	Prar.g_00469
OG0001877	Prai.g_00407	Prar.g_00456
OG0001906	Prai.g_00285	Prar.g_00314
OG0001910	Prai.g_00402	Prar.g_00450
OG0001912	Prai.g_00426	Prar.g_00470
OG0001914	Prai.g_00422	Prar.g_00466
OG0001956	Prai.g_00901	Prar.g_01632
OG0001959	Prai.g_00776	Prar.g_00853
OG0001984	Prai.g_00405	Prar.g_00453
OG0002019	Prai.g_01617	Prar.g_01974
OG0002021	Prai.g_00429	Prar.g_00474
OG0002022	Prai.g_01616	Prar.g_01975
OG0002031	Prai.g_01280	Prar.g_01578
OG0002053	Prai.g_01615	Prar.g_00710
OG0002055	Prai.g_00737	Prar.g_01005
OG0002056	Prai.g_01328	Prar.g_00961
OG0002058	Prai.g_01302	Prar.g_00384
OG0002059	Prai.g_01268	Prar.g_01563, Prar.g_01559
OG0002061	Prai.g_01248	Prar.g_01187
OG0002062	Prai.g_00428	Prar.g_00473
OG0002063	Prai.g_00420	Prar.g_00465
OG0002064	Prai.g_00408	Prar.g_00457
OG0002130	Prai.g_01623	Prar.g_01564
OG0002172	Prai.g_00449	Prar.g_00563
OG0002194	Prai.g_01274	Prar.g_01583
OG0002259	Prai.g_01414	Prar.g_00848
OG0002262	Prai.g_00419	Prar.g_00464
OG0002263	Prai.g_00409	Prar.g_00459
OG0002264	Prai.g_00979	Prar.g_01843
OG0002265	Prai.g_01281	Prar.g_01576
OG0002266	Prai.g_01282	Prar.g_01575
OG0002267	Prai.g_01283	Prar.g_01574
OG0002268	Prai.g_01284	Prar.g_01573
OG0002269	Prai.g_01285	Prar.g_01572
OG0002270	Prai.g_01286	Prar.g_01571
OG0002271	Prai.g_01287	Prar.g_01570
OG0002272	Prai.g_01292	Prar.g_01567
OG0002274	Prai.g_01619	Prar.g_01972
OG0002368	Prai.g_00345	Prar.g_00391
OG0002376	Prai.g_01289	Prar.g_01568
OG0002531	Prai.g_01405	Prar.g_00876
