Orthogroup	Prai	Pras
OG0001153	Prai.g_01815	Pras.g_00720
OG0001154	Prai.g_01817	Pras.g_00722
OG0001155	Prai.g_01819	Pras.g_00724
OG0001156	Prai.g_01821	Pras.g_00726
OG0001157	Prai.g_01822	Pras.g_00727
OG0001158	Prai.g_01824	Pras.g_00729
OG0001159	Prai.g_01825	Pras.g_00730
OG0001160	Prai.g_01826	Pras.g_00731
OG0001161	Prai.g_01827	Pras.g_00732
OG0001162	Prai.g_01828	Pras.g_00733
OG0001163	Prai.g_01829	Pras.g_00734
OG0001164	Prai.g_01830	Pras.g_00735
OG0001165	Prai.g_01831	Pras.g_00736
OG0001166	Prai.g_01832	Pras.g_00737
OG0001167	Prai.g_01833	Pras.g_00738
OG0001168	Prai.g_01834	Pras.g_00739
OG0001169	Prai.g_01835	Pras.g_00740
OG0001170	Prai.g_01836	Pras.g_00741
OG0001171	Prai.g_01837	Pras.g_00742
OG0001172	Prai.g_01839	Pras.g_00744
OG0001173	Prai.g_01841	Pras.g_00746
OG0001174	Prai.g_01842	Pras.g_00747
OG0001175	Prai.g_01843	Pras.g_00748
OG0001176	Prai.g_01844	Pras.g_00749
OG0001177	Prai.g_01846	Pras.g_00751
OG0001178	Prai.g_01849	Pras.g_00754
OG0001179	Prai.g_01850	Pras.g_00755
OG0001180	Prai.g_01851	Pras.g_00756
OG0001181	Prai.g_01852	Pras.g_00757
OG0001182	Prai.g_01853	Pras.g_00758
OG0001183	Prai.g_01854	Pras.g_00759
OG0001184	Prai.g_01856	Pras.g_00762
OG0001185	Prai.g_01861	Pras.g_00765
OG0001186	Prai.g_01862	Pras.g_00766
OG0001187	Prai.g_01863	Pras.g_00768
OG0001188	Prai.g_01864	Pras.g_00769
OG0001189	Prai.g_01865	Pras.g_00770
OG0001190	Prai.g_01866	Pras.g_00771
OG0001191	Prai.g_01867	Pras.g_00772
OG0001192	Prai.g_01868	Pras.g_00773
OG0001193	Prai.g_01869	Pras.g_00774
OG0001194	Prai.g_01870	Pras.g_00775
OG0001195	Prai.g_01871	Pras.g_00776
OG0001196	Prai.g_01872	Pras.g_00777
OG0001197	Prai.g_01873	Pras.g_00778
OG0001198	Prai.g_01874	Pras.g_00779
OG0001199	Prai.g_01875	Pras.g_00780
OG0001200	Prai.g_01876	Pras.g_00781
OG0001201	Prai.g_01877	Pras.g_00782
OG0001202	Prai.g_01878	Pras.g_00783
OG0001203	Prai.g_01880	Pras.g_00785
OG0001204	Prai.g_01882	Pras.g_00787
OG0001205	Prai.g_01883	Pras.g_00788
OG0001206	Prai.g_01884	Pras.g_00789
OG0001207	Prai.g_01885	Pras.g_00790
OG0001208	Prai.g_01886	Pras.g_00791
OG0001209	Prai.g_01887	Pras.g_00792
OG0001210	Prai.g_01888	Pras.g_00793
OG0001211	Prai.g_01889	Pras.g_00794
OG0001212	Prai.g_01890	Pras.g_00795
OG0001213	Prai.g_01891	Pras.g_00796
OG0001214	Prai.g_01893	Pras.g_00798
OG0001215	Prai.g_01894	Pras.g_00799
OG0001216	Prai.g_01895	Pras.g_00800
OG0001217	Prai.g_01896	Pras.g_00801
OG0001218	Prai.g_01897	Pras.g_00802
OG0001219	Prai.g_01899	Pras.g_00804
OG0001220	Prai.g_01900	Pras.g_00805
OG0001221	Prai.g_01903	Pras.g_00808
OG0001222	Prai.g_01904	Pras.g_00809
OG0001223	Prai.g_01905	Pras.g_00810
OG0001224	Prai.g_01906	Pras.g_00812
OG0001225	Prai.g_01907	Pras.g_00813
OG0001226	Prai.g_01908	Pras.g_00814
OG0001227	Prai.g_01909	Pras.g_00815
OG0001228	Prai.g_01910	Pras.g_00816
OG0001229	Prai.g_01911	Pras.g_00817
OG0001230	Prai.g_01912	Pras.g_00818
OG0001231	Prai.g_01913	Pras.g_00819
OG0001232	Prai.g_01914	Pras.g_00820
OG0001233	Prai.g_01915	Pras.g_00821
OG0001234	Prai.g_01916	Pras.g_00822
OG0001235	Prai.g_01917	Pras.g_00823
OG0001236	Prai.g_01919	Pras.g_00825
OG0001237	Prai.g_01920	Pras.g_00826
OG0001238	Prai.g_01922	Pras.g_00828
OG0001239	Prai.g_01923	Pras.g_00829
OG0001240	Prai.g_01924	Pras.g_00830
OG0001241	Prai.g_01926	Pras.g_00832
OG0001242	Prai.g_01928	Pras.g_00834
OG0001243	Prai.g_01929	Pras.g_00835
OG0001244	Prai.g_01930	Pras.g_00836
OG0001245	Prai.g_01931	Pras.g_00837
OG0001246	Prai.g_01932	Pras.g_00838
OG0001247	Prai.g_01933	Pras.g_00839
OG0001248	Prai.g_01934	Pras.g_00840
OG0001249	Prai.g_01935	Pras.g_00841
OG0001250	Prai.g_01936	Pras.g_00842
OG0001251	Prai.g_00092	Pras.g_00943
OG0001252	Prai.g_00138	Pras.g_00989
OG0001253	Prai.g_00161	Pras.g_01001
OG0001254	Prai.g_00294	Pras.g_01133
OG0001257	Prai.g_00512	Pras.g_01360
OG0001258	Prai.g_00528	Pras.g_01376
OG0001259	Prai.g_00618	Pras.g_01466
OG0001260	Prai.g_00896	Pras.g_01648
OG0001261	Prai.g_00812	Pras.g_01735
OG0001262	Prai.g_00796	Pras.g_01751
OG0001263	Prai.g_01064	Pras.g_01772
OG0001264	Prai.g_01047	Pras.g_01800
OG0001266	Prai.g_01083	Pras.g_01958
OG0001267	Prai.g_01156	Pras.g_00040
OG0001269	Prai.g_01354	Pras.g_00233
OG0001272	Prai.g_01556	Pras.g_00446
OG0001273	Prai.g_01557	Pras.g_00447
OG0001274	Prai.g_01563	Pras.g_00452
OG0001275	Prai.g_01585	Pras.g_00467
OG0001276	Prai.g_01272	Pras.g_00144
OG0001278	Prai.g_01630	Pras.g_00542
OG0001279	Prai.g_01634	Pras.g_00546
OG0001280	Prai.g_01637	Pras.g_00549
OG0001281	Prai.g_01704	Pras.g_00616
OG0001282	Prai.g_01729	Pras.g_00641
OG0001283	Prai.g_01820	Pras.g_00725
OG0001284	Prai.g_01848	Pras.g_00753
OG0001285	Prai.g_01881	Pras.g_00786
OG0001286	Prai.g_01925	Pras.g_00831
OG0001287	Prai.g_00400	Pras.g_00530
OG0001288	Prai.g_00468	Pras.g_01315
OG0001290	Prai.g_00030	Pras.g_00872
OG0001292	Prai.g_00074	Pras.g_00925
OG0001293	Prai.g_00076	Pras.g_00927
OG0001294	Prai.g_00093	Pras.g_00944
OG0001295	Prai.g_00119	Pras.g_00970
OG0001296	Prai.g_00125	Pras.g_00976
OG0001297	Prai.g_00210	Pras.g_01050
OG0001298	Prai.g_00256	Pras.g_01095
OG0001299	Prai.g_00265	Pras.g_01104
OG0001300	Prai.g_00386	Pras.g_01226
OG0001301	Prai.g_00666	Pras.g_01513
OG0001302	Prai.g_00890	Pras.g_01653
OG0001303	Prai.g_00887	Pras.g_01657
OG0001304	Prai.g_00927	Pras.g_01925
OG0001305	Prai.g_00922	Pras.g_01930
OG0001306	Prai.g_01090	Pras.g_01966
OG0001307	Prai.g_01100	Pras.g_01975
OG0001308	Prai.g_01125	Pras.g_00001
OG0001309	Prai.g_01126	Pras.g_00003
OG0001310	Prai.g_01134	Pras.g_00014
OG0001311	Prai.g_01201	Pras.g_00084
OG0001312	Prai.g_01355	Pras.g_00234
OG0001313	Prai.g_01560	Pras.g_00450
OG0001314	Prai.g_01661	Pras.g_00573
OG0001315	Prai.g_01695	Pras.g_00608
OG0001316	Prai.g_01816	Pras.g_00721
OG0001318	Prai.g_00141	Pras.g_00992
OG0001319	Prai.g_00249	Pras.g_01090
OG0001320	Prai.g_00498	Pras.g_01345
OG0001321	Prai.g_01293, Prai.g_01233	Pras.g_01659
OG0001322	Prai.g_00866	Pras.g_01682
OG0001323	Prai.g_01075	Pras.g_01950
OG0001324	Prai.g_01108	Pras.g_01983
OG0001325	Prai.g_01128	Pras.g_00007
OG0001327	Prai.g_01309	Pras.g_00177
OG0001330	Prai.g_01553	Pras.g_00443
OG0001331	Prai.g_01635	Pras.g_00547
OG0001332	Prai.g_01684	Pras.g_00597
OG0001333	Prai.g_01786	Pras.g_00691
OG0001334	Prai.g_01840	Pras.g_00745
OG0001335	Prai.g_01879	Pras.g_00784
OG0001336	Prai.g_00128	Pras.g_00979
OG0001337	Prai.g_00118	Pras.g_00969
OG0001338	Prai.g_00155	Pras.g_00995
OG0001339	Prai.g_00214	Pras.g_01054
OG0001340	Prai.g_00261	Pras.g_01100
OG0001341	Prai.g_00274	Pras.g_01113
OG0001342	Prai.g_00293	Pras.g_01132
OG0001343	Prai.g_00352	Pras.g_01192
OG0001344	Prai.g_00389	Pras.g_01231
OG0001345	Prai.g_00465	Pras.g_01312
OG0001346	Prai.g_00502	Pras.g_01350
OG0001347	Prai.g_00516	Pras.g_01364
OG0001348	Prai.g_00534	Pras.g_01382
OG0001349	Prai.g_00539	Pras.g_01387
OG0001351	Prai.g_00605	Pras.g_01453
OG0001352	Prai.g_00711	Pras.g_01558
OG0001354	Prai.g_00863	Pras.g_01685
OG0001355	Prai.g_00806	Pras.g_01741
OG0001356	Prai.g_01062	Pras.g_01786
OG0001357	Prai.g_00961	Pras.g_01888
OG0001358	Prai.g_00942	Pras.g_01909
OG0001359	Prai.g_01147	Pras.g_00027
OG0001360	Prai.g_01148	Pras.g_00028
OG0001361	Prai.g_01223	Pras.g_00107
OG0001362	Prai.g_01583	Pras.g_00152
OG0001364	Prai.g_01532	Pras.g_00423
OG0001365	Prai.g_01699	Pras.g_00482
OG0001366	Prai.g_01675	Pras.g_00587
OG0001367	Prai.g_01718	Pras.g_00630
OG0001368	Prai.g_01847	Pras.g_00752
OG0001371	Prai.g_00067	Pras.g_00919
OG0001372	Prai.g_00068	Pras.g_00920
OG0001373	Prai.g_00075	Pras.g_00926
OG0001374	Prai.g_00087	Pras.g_00938
OG0001375	Prai.g_00135	Pras.g_00986
OG0001376	Prai.g_00245	Pras.g_01086
OG0001377	Prai.g_00269	Pras.g_01108
OG0001379	Prai.g_00376	Pras.g_01215
OG0001382	Prai.g_00491	Pras.g_01338
OG0001383	Prai.g_00541	Pras.g_01389
OG0001384	Prai.g_00548	Pras.g_01397
OG0001385	Prai.g_00695	Pras.g_01542
OG0001386	Prai.g_00703	Pras.g_01550
OG0001387	Prai.g_00705	Pras.g_01552
OG0001388	Prai.g_00715	Pras.g_01562
OG0001389	Prai.g_00753	Pras.g_01611
OG0001390	Prai.g_00897	Pras.g_01647
OG0001391	Prai.g_00861	Pras.g_01687
OG0001392	Prai.g_01063	Pras.g_01785
OG0001393	Prai.g_01061	Pras.g_01787
OG0001394	Prai.g_01041	Pras.g_01806
OG0001395	Prai.g_01038	Pras.g_01809
OG0001397	Prai.g_00933	Pras.g_01919
OG0001398	Prai.g_00914	Pras.g_01938
OG0001399	Prai.g_01073	Pras.g_01948
OG0001400	Prai.g_01081	Pras.g_01956
OG0001401	Prai.g_00738	Pras.g_01963
OG0001402	Prai.g_01158	Pras.g_00042
OG0001403	Prai.g_01336	Pras.g_00210
OG0001404	Prai.g_01361	Pras.g_00241
OG0001405	Prai.g_01371	Pras.g_00251
OG0001406	Prai.g_01501	Pras.g_00390
OG0001407	Prai.g_01503	Pras.g_00393
OG0001408	Prai.g_01554	Pras.g_00444
OG0001409	Prai.g_01566	Pras.g_00457
OG0001414	Prai.g_00061	Pras.g_00913
OG0001415	Prai.g_00339	Pras.g_01178
OG0001416	Prai.g_00550	Pras.g_01399
OG0001417	Prai.g_00704	Pras.g_01551
OG0001418	Prai.g_00886	Pras.g_01660
OG0001422	Prai.g_01078	Pras.g_01953
OG0001423	Prai.g_01149	Pras.g_00029
OG0001424	Prai.g_01237	Pras.g_00121
OG0001425	Prai.g_01575	Pras.g_00462
OG0001426	Prai.g_01921	Pras.g_00827
OG0001427	Prai.g_00385	Pras.g_01225
OG0001430	Prai.g_00950	Pras.g_01902
OG0001431	Prai.g_01079	Pras.g_01954
OG0001432	Prai.g_01082	Pras.g_01957
OG0001434	Prai.g_00746	Pras.g_00227
OG0001435	Prai.g_01565	Pras.g_00456
OG0001438	Prai.g_00649	Pras.g_01496
OG0001440	Prai.g_00939	Pras.g_01913
OG0001441	Prai.g_01118	Pras.g_01993
OG0001443	Prai.g_01155	Pras.g_00039
OG0001444	Prai.g_01190	Pras.g_00075
OG0001445	Prai.g_01295	Pras.g_00167
OG0001446	Prai.g_01297	Pras.g_00169
OG0001447	Prai.g_01298	Pras.g_00170
OG0001449	Prai.g_01407	Pras.g_00292
OG0001454	Prai.g_00380	Pras.g_01220
OG0001455	Prai.g_01621	Pras.g_00133
OG0001457	Prai.g_00731	Pras.g_01578
OG0001458	Prai.g_00898	Pras.g_01646
OG0001460	Prai.g_00785	Pras.g_01763
OG0001461	Prai.g_01016	Pras.g_01832
OG0001462	Prai.g_00951	Pras.g_01901
OG0001463	Prai.g_01072	Pras.g_01947
OG0001464	Prai.g_01077	Pras.g_01952
OG0001465	Prai.g_01271	Pras.g_00172
OG0001466	Prai.g_00893	Pras.g_00535
OG0001467	Prai.g_01460	Pras.g_00347
OG0001468	Prai.g_01809	Pras.g_00714
OG0001469	Prai.g_01169	Pras.g_00054
OG0001470	Prai.g_00333	Pras.g_01172
OG0001471	Prai.g_00447	Pras.g_01295
OG0001475	Prai.g_01068	Pras.g_01943
OG0001476	Prai.g_01069	Pras.g_01944
OG0001477	Prai.g_01070	Pras.g_01945
OG0001478	Prai.g_01076	Pras.g_01951
OG0001479	Prai.g_01103	Pras.g_01978
OG0001480	Prai.g_01112	Pras.g_01987
OG0001481	Prai.g_01187	Pras.g_00072
OG0001482	Prai.g_01618	Pras.g_00510, Pras.g_00495
OG0001485	Prai.g_01697	Pras.g_00610
OG0001488	Prai.g_00183	Pras.g_01023
OG0001490	Prai.g_00414	Pras.g_01255
OG0001491	Prai.g_00871	Pras.g_01677
OG0001492	Prai.g_00814	Pras.g_01733
OG0001504	Prai.g_01031	Pras.g_01816
OG0001507	Prai.g_01154	Pras.g_00038
OG0001509	Prai.g_01719	Pras.g_00631
OG0001510	Prai.g_01801	Pras.g_00706
OG0001513	Prai.g_00105	Pras.g_00956
OG0001514	Prai.g_00906, Prai.g_01773	Pras.g_00137
OG0001515	Prai.g_00892	Pras.g_01651
OG0001516	Prai.g_00967	Pras.g_01882
OG0001517	Prai.g_01086	Pras.g_01961
OG0001518	Prai.g_01264	Pras.g_00506, Pras.g_00145
OG0001519	Prai.g_00401	Pras.g_01241
OG0001521	Prai.g_01700	Pras.g_00612
OG0001523	Prai.g_00060	Pras.g_00912
OG0001524	Prai.g_00388	Pras.g_01229
OG0001525	Prai.g_00490	Pras.g_01336
OG0001527	Prai.g_01116	Pras.g_01991
OG0001528	Prai.g_01607	Pras.g_00135
OG0001532	Prai.g_00034	Pras.g_00876
OG0001534	Prai.g_01771	Pras.g_00138
OG0001535	Prai.g_00788	Pras.g_01759
OG0001536	Prai.g_01114	Pras.g_01989
OG0001537	Prai.g_01269	Pras.g_01630, Pras.g_00156
OG0001538	Prai.g_01308	Pras.g_00174
OG0001539	Prai.g_01317	Pras.g_00188
OG0001541	Prai.g_01394	Pras.g_00298, Pras.g_00307
OG0001542	Prai.g_01569	Pras.g_00459
OG0001543	Prai.g_01586	Pras.g_00468
OG0001544	Prai.g_01260	Pras.g_00130
OG0001549	Prai.g_00126	Pras.g_00977
OG0001550	Prai.g_00320	Pras.g_01159
OG0001551	Prai.g_00344	Pras.g_01183
OG0001552	Prai.g_00382	Pras.g_01222
OG0001553	Prai.g_00403	Pras.g_01243
OG0001554	Prai.g_00404	Pras.g_01244
OG0001555	Prai.g_00488	Pras.g_01334
OG0001556	Prai.g_00500	Pras.g_01347
OG0001557	Prai.g_00706	Pras.g_01553
OG0001558	Prai.g_01306	Pras.g_01642
OG0001559	Prai.g_00891	Pras.g_01652
OG0001560	Prai.g_00879	Pras.g_01669
OG0001561	Prai.g_00784	Pras.g_01764
OG0001562	Prai.g_00952	Pras.g_01900
OG0001563	Prai.g_01084	Pras.g_01959
OG0001564	Prai.g_01085	Pras.g_01960
OG0001565	Prai.g_01087	Pras.g_01962
OG0001566	Prai.g_01089	Pras.g_01965
OG0001567	Prai.g_01096	Pras.g_01971
OG0001568	Prai.g_01111	Pras.g_01986
OG0001569	Prai.g_01115	Pras.g_01990
OG0001570	Prai.g_01122	Pras.g_01996
OG0001571	Prai.g_01131	Pras.g_00010
OG0001572	Prai.g_01139	Pras.g_00019
OG0001573	Prai.g_01142	Pras.g_00022
OG0001575	Prai.g_00736	Pras.g_00164
OG0001576	Prai.g_01311	Pras.g_00180
OG0001577	Prai.g_01367	Pras.g_00247
OG0001578	Prai.g_01369	Pras.g_00249
OG0001582	Prai.g_01545	Pras.g_00436
OG0001583	Prai.g_01547	Pras.g_00438
OG0001584	Prai.g_01548	Pras.g_00439
OG0001585	Prai.g_01559	Pras.g_00449
OG0001586	Prai.g_01857	Pras.g_00763
OG0001592	Prai.g_00413	Pras.g_01254, Pras.g_01253
OG0001594	Prai.g_00499	Pras.g_01346
OG0001595	Prai.g_00734	Pras.g_01582
OG0001596	Prai.g_00889	Pras.g_01654
OG0001597	Prai.g_00783	Pras.g_01766
OG0001603	Prai.g_01245	Pras.g_00491
OG0001604	Prai.g_01651	Pras.g_00563
OG0001605	Prai.g_01723	Pras.g_00635
OG0001606	Prai.g_00353	Pras.g_01193
OG0001609	Prai.g_00381	Pras.g_01221
OG0001610	Prai.g_00730	Pras.g_01577
OG0001611	Prai.g_00440	Pras.g_01632
OG0001612	Prai.g_00870	Pras.g_01678
OG0001613	Prai.g_01065	Pras.g_01770
OG0001614	Prai.g_00963	Pras.g_01886
OG0001617	Prai.g_01350	Pras.g_00225
OG0001618	Prai.g_00371	Pras.g_00226
OG0001619	Prai.g_01359	Pras.g_00239
OG0001621	Prai.g_00884	Pras.g_01663
OG0001624	Prai.g_00782	Pras.g_01768
OG0001625	Prai.g_00957	Pras.g_01895
OG0001628	Prai.g_01605	Pras.g_00476
OG0001630	Prai.g_01732	Pras.g_00323
OG0001631	Prai.g_01231	Pras.g_00115
OG0001637	Prai.g_00439	Pras.g_01639
OG0001639	Prai.g_00110	Pras.g_00961
OG0001640	Prai.g_00191	Pras.g_01031
OG0001641	Prai.g_00377	Pras.g_01217
OG0001642	Prai.g_00379	Pras.g_01219
OG0001643	Prai.g_00410	Pras.g_01250
OG0001644	Prai.g_00411	Pras.g_01251
OG0001645	Prai.g_00412	Pras.g_01252
OG0001647	Prai.g_00497	Pras.g_01344
OG0001648	Prai.g_00587	Pras.g_01436
OG0001649	Prai.g_00594	Pras.g_01442
OG0001650	Prai.g_00747	Pras.g_01605
OG0001651	Prai.g_00903	Pras.g_01643
OG0001652	Prai.g_00900	Pras.g_01644
OG0001653	Prai.g_00878	Pras.g_01670
OG0001654	Prai.g_00872	Pras.g_01676
OG0001655	Prai.g_00864	Pras.g_01684
OG0001656	Prai.g_00843	Pras.g_01706
OG0001657	Prai.g_00790	Pras.g_01757
OG0001658	Prai.g_00781	Pras.g_01769
OG0001659	Prai.g_01034	Pras.g_01813
OG0001660	Prai.g_00956	Pras.g_01896
OG0001661	Prai.g_00953	Pras.g_01899
OG0001662	Prai.g_00947	Pras.g_01904
OG0001663	Prai.g_00931	Pras.g_01921
OG0001664	Prai.g_00930	Pras.g_01922
OG0001665	Prai.g_01067	Pras.g_01942
OG0001666	Prai.g_01071	Pras.g_01946
OG0001667	Prai.g_01074	Pras.g_01949
OG0001668	Prai.g_01080	Pras.g_01955
OG0001669	Prai.g_01091	Pras.g_01967
OG0001670	Prai.g_01092	Pras.g_01968
OG0001671	Prai.g_01099	Pras.g_01974
OG0001672	Prai.g_01104	Pras.g_01979
OG0001673	Prai.g_01105	Pras.g_01980
OG0001674	Prai.g_01106	Pras.g_01981
OG0001675	Prai.g_01129	Pras.g_00008
OG0001676	Prai.g_01133	Pras.g_00013
OG0001677	Prai.g_01152	Pras.g_00031
OG0001678	Prai.g_01220	Pras.g_00104
OG0001679	Prai.g_01228	Pras.g_00112
OG0001680	Prai.g_01262	Pras.g_00149
OG0001681	Prai.g_01312	Pras.g_00181
OG0001682	Prai.g_01315	Pras.g_00186
OG0001684	Prai.g_01544	Pras.g_00435
OG0001685	Prai.g_01551	Pras.g_00442
OG0001686	Prai.g_01555	Pras.g_00445
OG0001687	Prai.g_01561	Pras.g_00451
OG0001688	Prai.g_01564	Pras.g_00454
OG0001689	Prai.g_01568	Pras.g_00458
OG0001690	Prai.g_01571	Pras.g_00460
OG0001691	Prai.g_01572	Pras.g_00461
OG0001692	Prai.g_01643	Pras.g_00555
OG0001693	Prai.g_01898	Pras.g_00803
OG0001695	Prai.g_00152	Pras.g_00306
OG0001698	Prai.g_00526	Pras.g_01374
OG0001699	Prai.g_00735	Pras.g_01583
OG0001703	Prai.g_00877	Pras.g_01671
OG0001704	Prai.g_01609	Pras.g_01897
OG0001708	Prai.g_01305	Pras.g_00171
OG0001710	Prai.g_00955	Pras.g_01898
OG0001722	Prai.g_01589	Pras.g_01633
OG0001723	Prai.g_01307	Pras.g_00141
OG0001724	Prai.g_00859	Pras.g_01689
OG0001726	Prai.g_01121	Pras.g_01995
OG0001727	Prai.g_00432	Pras.g_00524
OG0001731	Prai.g_01580	Pras.g_00465
OG0001732	Prai.g_00436	Pras.g_00484
OG0001734	Prai.g_00745	Pras.g_01604
OG0001785	Prai.g_00888	Pras.g_01655
OG0001786	Prai.g_00818	Pras.g_01730
OG0001788	Prai.g_01296	Pras.g_00168
OG0001789	Prai.g_01600	Pras.g_00158
OG0001796	Prai.g_01138	Pras.g_00018
OG0001807	Prai.g_00406	Pras.g_01246
OG0001808	Prai.g_01604	Pras.g_01274
OG0001810	Prai.g_00876	Pras.g_01672
OG0001811	Prai.g_00875	Pras.g_01673
OG0001812	Prai.g_00874	Pras.g_01674
OG0001813	Prai.g_00873	Pras.g_01675
OG0001815	Prai.g_01278	Pras.g_01894
OG0001819	Prai.g_00423	Pras.g_01262
OG0001825	Prai.g_01603	Pras.g_00474
OG0001827	Prai.g_01140	Pras.g_00533
OG0001839	Prai.g_00045	Pras.g_01266
OG0001846	Prai.g_01546	Pras.g_00437
OG0001848	Prai.g_01137	Pras.g_00481
OG0001859	Prai.g_00271	Pras.g_01110
OG0001860	Prai.g_00459	Pras.g_01306
OG0001861	Prai.g_01127	Pras.g_00005
OG0001863	Prai.g_01135	Pras.g_00015
OG0001866	Prai.g_00910	Pras.g_00153
OG0001869	Prai.g_01430	Pras.g_00284
OG0001870	Prai.g_00040, Prai.g_00147	Pras.g_00140
OG0001875	Prai.g_00427	Pras.g_01267
OG0001876	Prai.g_00425	Pras.g_01264
OG0001877	Prai.g_00407	Pras.g_01247
OG0001906	Prai.g_00285	Pras.g_01125
OG0001909	Prai.g_00148	Pras.g_00532
OG0001910	Prai.g_00402	Pras.g_01242
OG0001912	Prai.g_00426	Pras.g_01265
OG0001914	Prai.g_00422	Pras.g_01261
OG0001950	Prai.g_01110	Pras.g_01985
OG0001953	Prai.g_00062	Pras.g_00914
OG0001954	Prai.g_00395	Pras.g_01238
OG0001984	Prai.g_00405	Pras.g_01245
OG0001992	Prai.g_00779	Pras.g_00537
OG0002019	Prai.g_01617	Pras.g_00498
OG0002020	Prai.g_01276	Pras.g_00502
OG0002021	Prai.g_00429	Pras.g_01272
OG0002022	Prai.g_01616	Pras.g_00497
OG0002031	Prai.g_01280	Pras.g_00513
OG0002053	Prai.g_01615	Pras.g_00496
OG0002056	Prai.g_01328	Pras.g_00203
OG0002058	Prai.g_01302	Pras.g_00296
OG0002059	Prai.g_01268	Pras.g_00528
OG0002062	Prai.g_00428	Pras.g_01269
OG0002063	Prai.g_00420	Pras.g_01260
OG0002064	Prai.g_00408	Pras.g_01248
OG0002119	Prai.g_01620	Pras.g_00501
OG0002130	Prai.g_01623	Pras.g_00527
OG0002172	Prai.g_00449	Pras.g_01297
OG0002180	Prai.g_01627	Pras.g_00505
OG0002194	Prai.g_01274	Pras.g_00509
OG0002262	Prai.g_00419	Pras.g_00129
OG0002263	Prai.g_00409	Pras.g_01249
OG0002264	Prai.g_00979	Pras.g_01869
OG0002265	Prai.g_01281	Pras.g_00515
OG0002266	Prai.g_01282	Pras.g_00516
OG0002267	Prai.g_01283	Pras.g_00517
OG0002268	Prai.g_01284	Pras.g_00518
OG0002269	Prai.g_01285	Pras.g_00519
OG0002270	Prai.g_01286	Pras.g_00520
OG0002271	Prai.g_01287	Pras.g_00521
OG0002272	Prai.g_01292	Pras.g_00523
OG0002274	Prai.g_01619	Pras.g_00500
OG0002277	Prai.g_00418	Pras.g_01259
OG0002278	Prai.g_00417	Pras.g_01258
OG0002279	Prai.g_00416	Pras.g_01257
OG0002280	Prai.g_01593	Pras.g_00882
OG0002281	Prai.g_01257	Pras.g_00147
OG0002343	Prai.g_01094	Pras.g_01970
OG0002368	Prai.g_00345	Pras.g_01184
OG0002419	Prai.g_01244	Pras.g_00490
OG0002422	Prai.g_00442	Pras.g_01291
OG0002424	Prai.g_01927	Pras.g_00833
OG0002526	Prai.g_01584	Pras.g_00162
OG0002546	Prai.g_01277	Pras.g_00503
OG0003097	Prai.g_01624	Pras.g_00511
OG0004121	Prai.g_00453	Pras.g_01303
OG0004122	Prai.g_00454	Pras.g_01304
