Orthogroup	Prai	Prau
OG0001150	Prai.g_01811	Prau.g_01898
OG0001151	Prai.g_01813	Prau.g_01900
OG0001152	Prai.g_01814	Prau.g_01901
OG0001153	Prai.g_01815	Prau.g_01902
OG0001154	Prai.g_01817	Prau.g_01904
OG0001155	Prai.g_01819	Prau.g_01906
OG0001156	Prai.g_01821	Prau.g_01908
OG0001157	Prai.g_01822	Prau.g_01909
OG0001158	Prai.g_01824	Prau.g_01911
OG0001159	Prai.g_01825	Prau.g_01912
OG0001160	Prai.g_01826	Prau.g_01913
OG0001161	Prai.g_01827	Prau.g_01914
OG0001162	Prai.g_01828	Prau.g_01915
OG0001163	Prai.g_01829	Prau.g_01916
OG0001164	Prai.g_01830	Prau.g_01917
OG0001165	Prai.g_01831	Prau.g_01918
OG0001166	Prai.g_01832	Prau.g_01919
OG0001167	Prai.g_01833	Prau.g_01920
OG0001168	Prai.g_01834	Prau.g_01921
OG0001169	Prai.g_01835	Prau.g_01922
OG0001170	Prai.g_01836	Prau.g_01923
OG0001171	Prai.g_01837	Prau.g_01924
OG0001172	Prai.g_01839	Prau.g_01926
OG0001173	Prai.g_01841	Prau.g_01928
OG0001174	Prai.g_01842	Prau.g_01929
OG0001175	Prai.g_01843	Prau.g_01930
OG0001176	Prai.g_01844	Prau.g_01931
OG0001177	Prai.g_01846	Prau.g_01933
OG0001178	Prai.g_01849	Prau.g_01936
OG0001179	Prai.g_01850	Prau.g_01937
OG0001180	Prai.g_01851	Prau.g_01938
OG0001181	Prai.g_01852	Prau.g_01939
OG0001182	Prai.g_01853	Prau.g_01940
OG0001183	Prai.g_01854	Prau.g_01941
OG0001184	Prai.g_01856	Prau.g_01943
OG0001185	Prai.g_01861	Prau.g_01946
OG0001186	Prai.g_01862	Prau.g_01947
OG0001187	Prai.g_01863	Prau.g_01949
OG0001188	Prai.g_01864	Prau.g_01950
OG0001189	Prai.g_01865	Prau.g_01951
OG0001190	Prai.g_01866	Prau.g_01952
OG0001191	Prai.g_01867	Prau.g_01953
OG0001192	Prai.g_01868	Prau.g_01954
OG0001193	Prai.g_01869	Prau.g_01955
OG0001194	Prai.g_01870	Prau.g_01956
OG0001195	Prai.g_01871	Prau.g_01957
OG0001196	Prai.g_01872	Prau.g_01958
OG0001197	Prai.g_01873	Prau.g_01959
OG0001198	Prai.g_01874	Prau.g_01960
OG0001199	Prai.g_01875	Prau.g_01961
OG0001200	Prai.g_01876	Prau.g_01962
OG0001201	Prai.g_01877	Prau.g_01963
OG0001202	Prai.g_01878	Prau.g_01964
OG0001203	Prai.g_01880	Prau.g_01966
OG0001204	Prai.g_01882	Prau.g_01968
OG0001205	Prai.g_01883	Prau.g_01969
OG0001206	Prai.g_01884	Prau.g_01970
OG0001207	Prai.g_01885	Prau.g_01971
OG0001208	Prai.g_01886	Prau.g_01972
OG0001209	Prai.g_01887	Prau.g_01973
OG0001210	Prai.g_01888	Prau.g_01974
OG0001211	Prai.g_01889	Prau.g_01975
OG0001212	Prai.g_01890	Prau.g_01976
OG0001213	Prai.g_01891	Prau.g_01977
OG0001214	Prai.g_01893	Prau.g_01979
OG0001215	Prai.g_01894	Prau.g_01980
OG0001216	Prai.g_01895	Prau.g_01981
OG0001217	Prai.g_01896	Prau.g_01982
OG0001218	Prai.g_01897	Prau.g_01983
OG0001219	Prai.g_01899	Prau.g_01985
OG0001220	Prai.g_01900	Prau.g_01986
OG0001221	Prai.g_01903	Prau.g_01989
OG0001222	Prai.g_01904	Prau.g_01990
OG0001223	Prai.g_01905	Prau.g_01991
OG0001224	Prai.g_01906	Prau.g_01992
OG0001225	Prai.g_01907	Prau.g_01993
OG0001226	Prai.g_01908	Prau.g_01994
OG0001227	Prai.g_01909	Prau.g_01995
OG0001228	Prai.g_01910	Prau.g_01996
OG0001229	Prai.g_01911	Prau.g_01997
OG0001230	Prai.g_01912	Prau.g_01998
OG0001231	Prai.g_01913	Prau.g_01999
OG0001232	Prai.g_01914	Prau.g_02000
OG0001233	Prai.g_01915	Prau.g_02001
OG0001234	Prai.g_01916	Prau.g_02002
OG0001235	Prai.g_01917	Prau.g_02003
OG0001236	Prai.g_01919	Prau.g_02005
OG0001237	Prai.g_01920	Prau.g_02006
OG0001238	Prai.g_01922	Prau.g_02008
OG0001239	Prai.g_01923	Prau.g_02009
OG0001240	Prai.g_01924	Prau.g_02010
OG0001241	Prai.g_01926	Prau.g_02012
OG0001242	Prai.g_01928	Prau.g_02014
OG0001243	Prai.g_01929	Prau.g_02015
OG0001244	Prai.g_01930	Prau.g_02016
OG0001245	Prai.g_01931	Prau.g_02017
OG0001246	Prai.g_01932	Prau.g_02018
OG0001247	Prai.g_01933	Prau.g_02019
OG0001248	Prai.g_01934	Prau.g_02020
OG0001249	Prai.g_01935	Prau.g_02021
OG0001250	Prai.g_01936	Prau.g_02022
OG0001251	Prai.g_00092	Prau.g_00093
OG0001252	Prai.g_00138	Prau.g_00139
OG0001253	Prai.g_00161	Prau.g_00151
OG0001254	Prai.g_00294	Prau.g_00283
OG0001257	Prai.g_00512	Prau.g_00523
OG0001258	Prai.g_00528	Prau.g_00539
OG0001259	Prai.g_00618	Prau.g_00628
OG0001260	Prai.g_00896	Prau.g_00799
OG0001261	Prai.g_00812	Prau.g_00888
OG0001262	Prai.g_00796	Prau.g_00905
OG0001263	Prai.g_01064	Prau.g_00926
OG0001266	Prai.g_01083	Prau.g_01112
OG0001267	Prai.g_01156	Prau.g_01191
OG0001269	Prai.g_01354	Prau.g_01392
OG0001271	Prai.g_01513	Prau.g_01582
OG0001272	Prai.g_01556	Prau.g_01624
OG0001273	Prai.g_01557	Prau.g_01625
OG0001274	Prai.g_01563	Prau.g_01630
OG0001275	Prai.g_01585	Prau.g_01645
OG0001276	Prai.g_01272	Prau.g_01309
OG0001278	Prai.g_01630	Prau.g_01724
OG0001279	Prai.g_01634	Prau.g_01728
OG0001280	Prai.g_01637	Prau.g_01731
OG0001281	Prai.g_01704	Prau.g_01797
OG0001282	Prai.g_01729	Prau.g_01822
OG0001283	Prai.g_01820	Prau.g_01907
OG0001284	Prai.g_01848	Prau.g_01935
OG0001285	Prai.g_01881	Prau.g_01967
OG0001286	Prai.g_01925	Prau.g_02011
OG0001287	Prai.g_00400	Prau.g_01704
OG0001288	Prai.g_00468	Prau.g_00478
OG0001292	Prai.g_00074	Prau.g_00075
OG0001293	Prai.g_00076	Prau.g_00077
OG0001294	Prai.g_00093	Prau.g_00094
OG0001295	Prai.g_00119	Prau.g_00120
OG0001296	Prai.g_00125	Prau.g_00126
OG0001297	Prai.g_00210	Prau.g_00200
OG0001298	Prai.g_00256	Prau.g_00245
OG0001299	Prai.g_00265	Prau.g_00254
OG0001300	Prai.g_00386	Prau.g_00376
OG0001301	Prai.g_00666	Prau.g_00677
OG0001302	Prai.g_00890	Prau.g_00804
OG0001303	Prai.g_00887	Prau.g_00809
OG0001304	Prai.g_00927	Prau.g_01080
OG0001305	Prai.g_00922	Prau.g_01085
OG0001306	Prai.g_01090	Prau.g_01120
OG0001307	Prai.g_01100	Prau.g_01129
OG0001308	Prai.g_01125	Prau.g_01153
OG0001309	Prai.g_01126	Prau.g_01155
OG0001310	Prai.g_01134	Prau.g_01165
OG0001311	Prai.g_01201	Prau.g_01234
OG0001312	Prai.g_01355	Prau.g_01393
OG0001313	Prai.g_01560	Prau.g_01628
OG0001314	Prai.g_01661	Prau.g_01755
OG0001315	Prai.g_01695	Prau.g_01789
OG0001316	Prai.g_01816	Prau.g_01903
OG0001318	Prai.g_00141	Prau.g_00142
OG0001319	Prai.g_00249	Prau.g_00239
OG0001320	Prai.g_00498	Prau.g_00509
OG0001321	Prai.g_01293, Prai.g_01233	Prau.g_00811
OG0001322	Prai.g_00866	Prau.g_00835
OG0001323	Prai.g_01075	Prau.g_01104
OG0001324	Prai.g_01108	Prau.g_01137
OG0001325	Prai.g_01128	Prau.g_01159
OG0001327	Prai.g_01309	Prau.g_01345
OG0001328	Prai.g_01340	Prau.g_01376
OG0001330	Prai.g_01553	Prau.g_01621
OG0001331	Prai.g_01635	Prau.g_01729
OG0001332	Prai.g_01684	Prau.g_01778
OG0001333	Prai.g_01786	Prau.g_01873
OG0001334	Prai.g_01840	Prau.g_01927
OG0001335	Prai.g_01879	Prau.g_01965
OG0001336	Prai.g_00128	Prau.g_00129
OG0001337	Prai.g_00118	Prau.g_00119
OG0001338	Prai.g_00155	Prau.g_00145
OG0001339	Prai.g_00214	Prau.g_00204
OG0001340	Prai.g_00261	Prau.g_00250
OG0001341	Prai.g_00274	Prau.g_00263
OG0001342	Prai.g_00293	Prau.g_00282
OG0001343	Prai.g_00352	Prau.g_00341
OG0001344	Prai.g_00389	Prau.g_00381
OG0001345	Prai.g_00465	Prau.g_00475
OG0001346	Prai.g_00502	Prau.g_00513
OG0001347	Prai.g_00516	Prau.g_00527
OG0001348	Prai.g_00534	Prau.g_00545
OG0001349	Prai.g_00539	Prau.g_00550
OG0001351	Prai.g_00605	Prau.g_00616
OG0001352	Prai.g_00711	Prau.g_00722
OG0001354	Prai.g_00863	Prau.g_00838
OG0001355	Prai.g_00806	Prau.g_00894
OG0001356	Prai.g_01062	Prau.g_00940
OG0001357	Prai.g_00961	Prau.g_01043
OG0001358	Prai.g_00942	Prau.g_01064
OG0001359	Prai.g_01147	Prau.g_01178
OG0001360	Prai.g_01148	Prau.g_01179
OG0001361	Prai.g_01223	Prau.g_01256
OG0001362	Prai.g_01583	Prau.g_01320
OG0001363	Prai.g_01321	Prau.g_01433
OG0001364	Prai.g_01532	Prau.g_01601
OG0001365	Prai.g_01699	Prau.g_01272
OG0001366	Prai.g_01675	Prau.g_01769
OG0001367	Prai.g_01718	Prau.g_01811
OG0001368	Prai.g_01847	Prau.g_01934
OG0001371	Prai.g_00067	Prau.g_00069
OG0001372	Prai.g_00068	Prau.g_00070
OG0001373	Prai.g_00075	Prau.g_00076
OG0001374	Prai.g_00087	Prau.g_00088
OG0001375	Prai.g_00135	Prau.g_00136
OG0001376	Prai.g_00245	Prau.g_00235
OG0001377	Prai.g_00269	Prau.g_00258
OG0001379	Prai.g_00376	Prau.g_00364
OG0001381	Prai.g_00485	Prau.g_00495
OG0001382	Prai.g_00491	Prau.g_00502
OG0001383	Prai.g_00541	Prau.g_00552
OG0001384	Prai.g_00548	Prau.g_00560
OG0001385	Prai.g_00695	Prau.g_00706
OG0001386	Prai.g_00703	Prau.g_00714
OG0001387	Prai.g_00705	Prau.g_00716
OG0001388	Prai.g_00715	Prau.g_00726
OG0001389	Prai.g_00753	Prau.g_00760
OG0001390	Prai.g_00897	Prau.g_00798
OG0001391	Prai.g_00861	Prau.g_00840
OG0001392	Prai.g_01063	Prau.g_00939
OG0001393	Prai.g_01061	Prau.g_00941
OG0001394	Prai.g_01041	Prau.g_00961
OG0001395	Prai.g_01038	Prau.g_00964
OG0001397	Prai.g_00933	Prau.g_01074
OG0001398	Prai.g_00914	Prau.g_01093
OG0001399	Prai.g_01073	Prau.g_01102
OG0001400	Prai.g_01081	Prau.g_01110
OG0001401	Prai.g_00738	Prau.g_01117
OG0001402	Prai.g_01158	Prau.g_01193
OG0001403	Prai.g_01336	Prau.g_01372
OG0001404	Prai.g_01361	Prau.g_01400
OG0001405	Prai.g_01371	Prau.g_01410
OG0001406	Prai.g_01501	Prau.g_01570
OG0001407	Prai.g_01503	Prau.g_01573
OG0001408	Prai.g_01554	Prau.g_01622
OG0001409	Prai.g_01566	Prau.g_01635
OG0001414	Prai.g_00061	Prau.g_00063
OG0001415	Prai.g_00339	Prau.g_00328
OG0001416	Prai.g_00550	Prau.g_00562
OG0001417	Prai.g_00704	Prau.g_00715
OG0001418	Prai.g_00886	Prau.g_00812
OG0001421	Prai.g_01056	Prau.g_00947
OG0001422	Prai.g_01078	Prau.g_01107
OG0001423	Prai.g_01149	Prau.g_01180
OG0001424	Prai.g_01237	Prau.g_01270
OG0001425	Prai.g_01575	Prau.g_01640
OG0001426	Prai.g_01921	Prau.g_02007
OG0001427	Prai.g_00385	Prau.g_00375
OG0001430	Prai.g_00950	Prau.g_01057
OG0001431	Prai.g_01079	Prau.g_01108
OG0001432	Prai.g_01082	Prau.g_01111
OG0001435	Prai.g_01565	Prau.g_01634
OG0001438	Prai.g_00649	Prau.g_00660
OG0001440	Prai.g_00939	Prau.g_01068
OG0001441	Prai.g_01118	Prau.g_01147
OG0001443	Prai.g_01155	Prau.g_01190
OG0001444	Prai.g_01190	Prau.g_01225
OG0001445	Prai.g_01295	Prau.g_01336
OG0001446	Prai.g_01297	Prau.g_01338
OG0001447	Prai.g_01298	Prau.g_01339
OG0001448	Prai.g_01601	Prau.g_01653
OG0001449	Prai.g_01407	Prau.g_01530
OG0001454	Prai.g_00380	Prau.g_00369
OG0001455	Prai.g_01621	Prau.g_00440
OG0001456	Prai.g_00617, Prai.g_01275	Prau.g_01674
OG0001457	Prai.g_00731	Prau.g_00742
OG0001458	Prai.g_00898	Prau.g_00797
OG0001460	Prai.g_00785	Prau.g_00917
OG0001461	Prai.g_01016	Prau.g_00988
OG0001462	Prai.g_00951	Prau.g_01056
OG0001463	Prai.g_01072	Prau.g_01101
OG0001464	Prai.g_01077	Prau.g_01106
OG0001465	Prai.g_01271	Prau.g_01341
OG0001466	Prai.g_00893	Prau.g_01709
OG0001467	Prai.g_01460	Prau.g_01525
OG0001468	Prai.g_01809	Prau.g_01896
OG0001470	Prai.g_00333	Prau.g_00322
OG0001471	Prai.g_00447	Prau.g_00457, Prau.g_00431
OG0001475	Prai.g_01068	Prau.g_01097
OG0001476	Prai.g_01069	Prau.g_01098
OG0001477	Prai.g_01070	Prau.g_01099
OG0001478	Prai.g_01076	Prau.g_01105
OG0001479	Prai.g_01103	Prau.g_01132
OG0001480	Prai.g_01112	Prau.g_01141
OG0001481	Prai.g_01187	Prau.g_01222
OG0001482	Prai.g_01618	Prau.g_01683, Prau.g_01667
OG0001484	Prai.g_01391, Prai.g_01422	Prau.g_01452
OG0001485	Prai.g_01697	Prau.g_01791
OG0001488	Prai.g_00183	Prau.g_00173
OG0001490	Prai.g_00414	Prau.g_00406
OG0001491	Prai.g_00871	Prau.g_00830, Prau.g_01719
OG0001492	Prai.g_00814	Prau.g_00886
OG0001504	Prai.g_01031	Prau.g_00971
OG0001507	Prai.g_01154	Prau.g_01189
OG0001509	Prai.g_01719	Prau.g_01812
OG0001510	Prai.g_01801	Prau.g_01888
OG0001513	Prai.g_00105	Prau.g_00106
OG0001514	Prai.g_00906, Prai.g_01773	Prau.g_01301
OG0001515	Prai.g_00892	Prau.g_00802
OG0001516	Prai.g_00967	Prau.g_01037
OG0001517	Prai.g_01086	Prau.g_01115
OG0001518	Prai.g_01264	Prau.g_01310
OG0001519	Prai.g_00401	Prau.g_00392
OG0001521	Prai.g_01700	Prau.g_01793
OG0001523	Prai.g_00060	Prau.g_00062
OG0001524	Prai.g_00388	Prau.g_00379
OG0001525	Prai.g_00490	Prau.g_00500
OG0001527	Prai.g_01116	Prau.g_01145
OG0001528	Prai.g_01607	Prau.g_01299
OG0001532	Prai.g_00034	Prau.g_00033
OG0001534	Prai.g_01771	Prau.g_01302
OG0001535	Prai.g_00788	Prau.g_00913
OG0001536	Prai.g_01114	Prau.g_01143
OG0001538	Prai.g_01308	Prau.g_01343
OG0001539	Prai.g_01317	Prau.g_01356
OG0001542	Prai.g_01569	Prau.g_01637
OG0001543	Prai.g_01586	Prau.g_01646
OG0001544	Prai.g_01260	Prau.g_01296
OG0001549	Prai.g_00126	Prau.g_00127
OG0001550	Prai.g_00320	Prau.g_00309
OG0001551	Prai.g_00344	Prau.g_00333
OG0001552	Prai.g_00382	Prau.g_00371
OG0001553	Prai.g_00403	Prau.g_00394
OG0001554	Prai.g_00404	Prau.g_00395
OG0001555	Prai.g_00488	Prau.g_00498
OG0001556	Prai.g_00500	Prau.g_00511
OG0001557	Prai.g_00706	Prau.g_00717
OG0001559	Prai.g_00891	Prau.g_00803
OG0001560	Prai.g_00879	Prau.g_00822
OG0001561	Prai.g_00784	Prau.g_00918
OG0001562	Prai.g_00952	Prau.g_01055
OG0001563	Prai.g_01084	Prau.g_01113
OG0001564	Prai.g_01085	Prau.g_01114
OG0001565	Prai.g_01087	Prau.g_01116
OG0001566	Prai.g_01089	Prau.g_01119
OG0001567	Prai.g_01096	Prau.g_01125
OG0001568	Prai.g_01111	Prau.g_01140
OG0001569	Prai.g_01115	Prau.g_01144
OG0001570	Prai.g_01122	Prau.g_01150
OG0001571	Prai.g_01131	Prau.g_01161
OG0001572	Prai.g_01139	Prau.g_01170
OG0001573	Prai.g_01142	Prau.g_01173
OG0001575	Prai.g_00736	Prau.g_01333
OG0001576	Prai.g_01311	Prau.g_01348
OG0001577	Prai.g_01367	Prau.g_01406
OG0001578	Prai.g_01369	Prau.g_01408
OG0001582	Prai.g_01545	Prau.g_01614
OG0001583	Prai.g_01547	Prau.g_01616
OG0001584	Prai.g_01548	Prau.g_01617
OG0001585	Prai.g_01559	Prau.g_01627
OG0001586	Prai.g_01857	Prau.g_01944
OG0001590	Prai.g_00306	Prau.g_00295
OG0001592	Prai.g_00413	Prau.g_00405
OG0001594	Prai.g_00499	Prau.g_00510
OG0001595	Prai.g_00734	Prau.g_00746
OG0001596	Prai.g_00889	Prau.g_00805
OG0001597	Prai.g_00783	Prau.g_00920
OG0001598	Prai.g_01058	Prau.g_00944
OG0001603	Prai.g_01245	Prau.g_01664
OG0001604	Prai.g_01651	Prau.g_01745
OG0001605	Prai.g_01723	Prau.g_01816
OG0001606	Prai.g_00353	Prau.g_00342
OG0001609	Prai.g_00381	Prau.g_00370
OG0001610	Prai.g_00730	Prau.g_00741
OG0001611	Prai.g_00440	Prau.g_00786
OG0001612	Prai.g_00870	Prau.g_00831
OG0001613	Prai.g_01065	Prau.g_00924
OG0001614	Prai.g_00963	Prau.g_01041
OG0001617	Prai.g_01350	Prau.g_01386
OG0001618	Prai.g_00371	Prau.g_01387
OG0001619	Prai.g_01359	Prau.g_01398
OG0001621	Prai.g_00884	Prau.g_00815
OG0001624	Prai.g_00782	Prau.g_00922
OG0001625	Prai.g_00957	Prau.g_01050
OG0001628	Prai.g_01605	Prau.g_01656
OG0001630	Prai.g_01732	Prau.g_01825
OG0001631	Prai.g_01231	Prau.g_01264
OG0001639	Prai.g_00110	Prau.g_00111
OG0001640	Prai.g_00191	Prau.g_00181
OG0001641	Prai.g_00377	Prau.g_00366
OG0001642	Prai.g_00379	Prau.g_00368
OG0001643	Prai.g_00410	Prau.g_00401
OG0001644	Prai.g_00411	Prau.g_00402
OG0001645	Prai.g_00412	Prau.g_00404
OG0001647	Prai.g_00497	Prau.g_00508
OG0001648	Prai.g_00587	Prau.g_00599
OG0001649	Prai.g_00594	Prau.g_00605
OG0001650	Prai.g_00747	Prau.g_00754
OG0001651	Prai.g_00903	Prau.g_00794
OG0001652	Prai.g_00900	Prau.g_00795
OG0001653	Prai.g_00878	Prau.g_00823
OG0001654	Prai.g_00872	Prau.g_00829
OG0001655	Prai.g_00864	Prau.g_00837
OG0001656	Prai.g_00843	Prau.g_00859
OG0001657	Prai.g_00790	Prau.g_00911
OG0001658	Prai.g_00781	Prau.g_00923
OG0001659	Prai.g_01034	Prau.g_00968
OG0001660	Prai.g_00956	Prau.g_01051
OG0001661	Prai.g_00953	Prau.g_01054
OG0001662	Prai.g_00947	Prau.g_01059
OG0001663	Prai.g_00931	Prau.g_01076
OG0001664	Prai.g_00930	Prau.g_01077
OG0001665	Prai.g_01067	Prau.g_01096
OG0001666	Prai.g_01071	Prau.g_01100
OG0001667	Prai.g_01074	Prau.g_01103
OG0001668	Prai.g_01080	Prau.g_01109
OG0001669	Prai.g_01091	Prau.g_01121
OG0001670	Prai.g_01092	Prau.g_01122
OG0001671	Prai.g_01099	Prau.g_01128
OG0001672	Prai.g_01104	Prau.g_01133
OG0001673	Prai.g_01105	Prau.g_01134
OG0001674	Prai.g_01106	Prau.g_01135
OG0001676	Prai.g_01133	Prau.g_01164
OG0001677	Prai.g_01152	Prau.g_01182
OG0001678	Prai.g_01220	Prau.g_01253
OG0001679	Prai.g_01228	Prau.g_01261
OG0001680	Prai.g_01262	Prau.g_01317
OG0001681	Prai.g_01312	Prau.g_01349
OG0001682	Prai.g_01315	Prau.g_01354
OG0001684	Prai.g_01544	Prau.g_01613
OG0001685	Prai.g_01551	Prau.g_01620
OG0001686	Prai.g_01555	Prau.g_01623
OG0001687	Prai.g_01561	Prau.g_01629
OG0001688	Prai.g_01564	Prau.g_01632
OG0001689	Prai.g_01568	Prau.g_01636
OG0001690	Prai.g_01571	Prau.g_01638
OG0001691	Prai.g_01572	Prau.g_01639
OG0001692	Prai.g_01643	Prau.g_01737
OG0001693	Prai.g_01898	Prau.g_01984
OG0001695	Prai.g_00152	Prau.g_01474
OG0001698	Prai.g_00526	Prau.g_00537
OG0001699	Prai.g_00735	Prau.g_00747
OG0001703	Prai.g_00877	Prau.g_00824
OG0001704	Prai.g_01609	Prau.g_01052
OG0001708	Prai.g_01305	Prau.g_01340
OG0001710	Prai.g_00955	Prau.g_01053
OG0001713	Prai.g_01432	Prau.g_01462
OG0001722	Prai.g_01589	Prau.g_00787
OG0001723	Prai.g_01307	Prau.g_01306
OG0001724	Prai.g_00859	Prau.g_00842
OG0001726	Prai.g_01121	Prau.g_01149
OG0001727	Prai.g_00432	Prau.g_01699
OG0001730	Prai.g_01433	Prau.g_01463
OG0001731	Prai.g_01580	Prau.g_01643
OG0001734	Prai.g_00745	Prau.g_00753
OG0001785	Prai.g_00888	Prau.g_00806
OG0001788	Prai.g_01296	Prau.g_01337
OG0001789	Prai.g_01600	Prau.g_01326
OG0001796	Prai.g_01138	Prau.g_01169
OG0001807	Prai.g_00406	Prau.g_00397
OG0001808	Prai.g_01604	Prau.g_00423
OG0001810	Prai.g_00876	Prau.g_00825
OG0001811	Prai.g_00875	Prau.g_00826
OG0001812	Prai.g_00874	Prau.g_00827
OG0001813	Prai.g_00873	Prau.g_00828
OG0001815	Prai.g_01278	Prau.g_01049
OG0001817	Prai.g_01124	Prau.g_01151
OG0001819	Prai.g_00423	Prau.g_00413
OG0001823	Prai.g_00775	Prau.g_01465
OG0001825	Prai.g_01603	Prau.g_01654
OG0001827	Prai.g_01140	Prau.g_01707
OG0001839	Prai.g_00045	Prau.g_00417
OG0001846	Prai.g_01546	Prau.g_01615
OG0001859	Prai.g_00271	Prau.g_00260
OG0001860	Prai.g_00459	Prau.g_00469
OG0001861	Prai.g_01127	Prau.g_01157
OG0001863	Prai.g_01135	Prau.g_01166
OG0001866	Prai.g_00910	Prau.g_01321
OG0001870	Prai.g_00040, Prai.g_00147	Prau.g_01304
OG0001875	Prai.g_00427	Prau.g_00418
OG0001876	Prai.g_00425	Prau.g_00415
OG0001877	Prai.g_00407	Prau.g_00398
OG0001880	Prai.g_01399, Prai.g_01410, Prai.g_01404	Prau.g_01480
OG0001906	Prai.g_00285	Prau.g_00275
OG0001909	Prai.g_00148	Prau.g_01706
OG0001910	Prai.g_00402	Prau.g_00393
OG0001912	Prai.g_00426	Prau.g_00416
OG0001914	Prai.g_00422	Prau.g_00412
OG0001949	Prai.g_00446	Prau.g_00456
OG0001950	Prai.g_01110	Prau.g_01139
OG0001953	Prai.g_00062	Prau.g_00064
OG0001954	Prai.g_00395	Prau.g_00388
OG0001974	Prai.g_01322	Prau.g_01438
OG0001984	Prai.g_00405	Prau.g_00396
OG0001992	Prai.g_00779	Prau.g_01711
OG0001993	Prai.g_01731	Prau.g_01824, Prau.g_00427
OG0002019	Prai.g_01617	Prau.g_01670
OG0002020	Prai.g_01276	Prau.g_01675
OG0002021	Prai.g_00429	Prau.g_00421
OG0002022	Prai.g_01616	Prau.g_01669
OG0002031	Prai.g_01280	Prau.g_01687
OG0002053	Prai.g_01615	Prau.g_01668
OG0002056	Prai.g_01328	Prau.g_01365
OG0002058	Prai.g_01302	Prau.g_01478
OG0002059	Prai.g_01268	Prau.g_01702
OG0002062	Prai.g_00428	Prau.g_00419
OG0002063	Prai.g_00420	Prau.g_00411
OG0002064	Prai.g_00408	Prau.g_00399
OG0002119	Prai.g_01620	Prau.g_01673
OG0002123	Prai.g_00742	Prau.g_01459
OG0002130	Prai.g_01623	Prau.g_01701
OG0002139	Prai.g_01626	Prau.g_01679
OG0002172	Prai.g_00449	Prau.g_00459
OG0002180	Prai.g_01627	Prau.g_01678
OG0002194	Prai.g_01274	Prau.g_01682
OG0002262	Prai.g_00419	Prau.g_01294
OG0002263	Prai.g_00409	Prau.g_00400
OG0002264	Prai.g_00979	Prau.g_01025
OG0002265	Prai.g_01281	Prau.g_01689
OG0002266	Prai.g_01282	Prau.g_01690
OG0002267	Prai.g_01283	Prau.g_01691
OG0002268	Prai.g_01284	Prau.g_01692
OG0002269	Prai.g_01285	Prau.g_01693
OG0002270	Prai.g_01286	Prau.g_01694
OG0002271	Prai.g_01287	Prau.g_01695
OG0002272	Prai.g_01292	Prau.g_01698
OG0002274	Prai.g_01619	Prau.g_01672
OG0002277	Prai.g_00418	Prau.g_00410
OG0002278	Prai.g_00417	Prau.g_00409
OG0002279	Prai.g_00416	Prau.g_00408
OG0002281	Prai.g_01257	Prau.g_01313
OG0002316	Prai.g_00041	Prau.g_00435
OG0002342	Prai.g_00458, Prai.g_00452	Prau.g_00468
OG0002343	Prai.g_01094	Prau.g_01124
OG0002376	Prai.g_01289	Prau.g_01696
OG0002419	Prai.g_01244	Prau.g_01663
OG0002422	Prai.g_00442	Prau.g_00434, Prau.g_00444, Prau.g_00445
OG0002423	Prai.g_01424	Prau.g_01441
OG0002424	Prai.g_01927	Prau.g_02013
OG0002511	Prai.g_00455	Prau.g_00465
OG0002512	Prai.g_00456	Prau.g_00466
OG0002513	Prai.g_00457	Prau.g_00467
OG0002526	Prai.g_01584	Prau.g_01330
OG0002546	Prai.g_01277	Prau.g_01676
OG0003097	Prai.g_01624	Prau.g_01685
OG0004124	Prai.g_00740	Prau.g_01461
OG0004126	Prai.g_01247	Prau.g_01364
OG0004130	Prai.g_01858	Prau.g_01447
