Orthogroup	Syam	Pras
OG0001167	Syam.g_01888	Pras.g_00586
OG0001168	Syam.g_01890	Pras.g_00588
OG0001169	Syam.g_01892	Pras.g_00590
OG0001170	Syam.g_01894	Pras.g_00592
OG0001171	Syam.g_01904	Pras.g_00602
OG0001172	Syam.g_00292	Pras.g_00616
OG0001173	Syam.g_00293	Pras.g_00617
OG0001174	Syam.g_00301	Pras.g_00625
OG0001175	Syam.g_00302	Pras.g_00626
OG0001176	Syam.g_00321	Pras.g_00633
OG0001177	Syam.g_00319	Pras.g_00636
OG0001178	Syam.g_01995	Pras.g_00641
OG0001179	Syam.g_00351	Pras.g_00671
OG0001180	Syam.g_00378	Pras.g_00693
OG0001181	Syam.g_00382	Pras.g_00697
OG0001182	Syam.g_00391	Pras.g_00704
OG0001183	Syam.g_00396	Pras.g_00708
OG0001184	Syam.g_00143	Pras.g_00724
OG0001185	Syam.g_00121	Pras.g_00738
OG0001186	Syam.g_00076	Pras.g_00762
OG0001187	Syam.g_00073	Pras.g_00766
OG0001188	Syam.g_00070	Pras.g_00769
OG0001189	Syam.g_00054	Pras.g_00786
OG0001190	Syam.g_02313	Pras.g_00790
OG0001191	Syam.g_02324	Pras.g_00800
OG0001192	Syam.g_02330	Pras.g_00804
OG0001193	Syam.g_02355	Pras.g_00815
OG0001194	Syam.g_02357	Pras.g_00816
OG0001195	Syam.g_02358	Pras.g_00817
OG0001196	Syam.g_02429	Pras.g_00830
OG0001197	Syam.g_02431	Pras.g_00831
OG0001198	Syam.g_02443	Pras.g_00839
OG0001199	Syam.g_02068	Pras.g_00925
OG0001200	Syam.g_02070	Pras.g_00927
OG0001201	Syam.g_02122	Pras.g_00959
OG0001202	Syam.g_02255	Pras.g_01050
OG0001203	Syam.g_00511	Pras.g_01090
OG0001204	Syam.g_00282	Pras.g_01095
OG0001205	Syam.g_01852	Pras.g_01323
OG0001206	Syam.g_01680	Pras.g_01340
OG0001208	Syam.g_00585	Pras.g_01360
OG0001209	Syam.g_00654	Pras.g_01412
OG0001210	Syam.g_00663	Pras.g_01417
OG0001211	Syam.g_00678	Pras.g_01427
OG0001212	Syam.g_01717	Pras.g_01472
OG0001213	Syam.g_01479	Pras.g_01505
OG0001214	Syam.g_01466	Pras.g_01513
OG0001215	Syam.g_00808	Pras.g_01566
OG0001216	Syam.g_01245	Pras.g_01608
OG0001217	Syam.g_01403	Pras.g_01649
OG0001218	Syam.g_01662	Pras.g_01657
OG0001219	Syam.g_01080	Pras.g_01690
OG0001220	Syam.g_01754	Pras.g_01752
OG0001221	Syam.g_01334	Pras.g_01812
OG0001222	Syam.g_01111	Pras.g_01851
OG0001224	Syam.g_00770	Pras.g_01930
OG0001225	Syam.g_00772	Pras.g_01932
OG0001226	Syam.g_01425	Pras.g_01958
OG0001227	Syam.g_02340	Pras.g_01976
OG0001228	Syam.g_01858	Pras.g_00102
OG0001229	Syam.g_00796	Pras.g_00248
OG0001230	Syam.g_01603	Pras.g_00342
OG0001231	Syam.g_00017	Pras.g_00450
OG0001232	Syam.g_02022	Pras.g_00573
OG0001233	Syam.g_01895	Pras.g_00593
OG0001234	Syam.g_00306	Pras.g_00628
OG0001235	Syam.g_00313	Pras.g_00638
OG0001236	Syam.g_00146	Pras.g_00721
OG0001237	Syam.g_00141	Pras.g_00725
OG0001238	Syam.g_02326	Pras.g_00801
OG0001240	Syam.g_02105	Pras.g_00944
OG0001241	Syam.g_02115	Pras.g_00952
OG0001242	Syam.g_02145	Pras.g_00970
OG0001244	Syam.g_02188	Pras.g_00992
OG0001245	Syam.g_01057	Pras.g_01233
OG0001246	Syam.g_00611	Pras.g_01382
OG0001247	Syam.g_01253	Pras.g_01559
OG0001248	Syam.g_01256	Pras.g_01561
OG0001249	Syam.g_00436	Pras.g_01679
OG0001250	Syam.g_00731	Pras.g_01741
OG0001251	Syam.g_02365	Pras.g_01789
OG0001252	Syam.g_00763	Pras.g_01925
OG0001253	Syam.g_01021	Pras.g_01977
OG0001254	Syam.g_00916	Pras.g_00025
OG0001255	Syam.g_01056	Pras.g_00040
OG0001256	Syam.g_01976	Pras.g_00443
OG0001257	Syam.g_01683	Pras.g_00449
OG0001258	Syam.g_01986	Pras.g_00547
OG0001259	Syam.g_01893	Pras.g_00591
OG0001260	Syam.g_01912	Pras.g_00608
OG0001261	Syam.g_00360	Pras.g_00679
OG0001262	Syam.g_00056	Pras.g_00784
OG0001263	Syam.g_02159	Pras.g_00979
OG0001265	Syam.g_02143	Pras.g_00969
OG0001266	Syam.g_02259	Pras.g_01054
OG0001267	Syam.g_00230	Pras.g_01132
OG0001268	Syam.g_00463	Pras.g_01192
OG0001269	Syam.g_00956	Pras.g_01212
OG0001270	Syam.g_01871	Pras.g_01312
OG0001271	Syam.g_01671	Pras.g_01350
OG0001272	Syam.g_00589	Pras.g_01364
OG0001273	Syam.g_01472	Pras.g_01507
OG0001274	Syam.g_02285	Pras.g_01579
OG0001275	Syam.g_01174	Pras.g_01888
OG0001276	Syam.g_01190	Pras.g_01909
OG0001277	Syam.g_02415	Pras.g_01966
OG0001278	Syam.g_00862	Pras.g_00107
OG0001279	Syam.g_01590	Pras.g_00152
OG0001280	Syam.g_01827	Pras.g_00208
OG0001282	Syam.g_00574	Pras.g_00251
OG0001283	Syam.g_02424	Pras.g_00270
OG0001284	Syam.g_01960	Pras.g_00423
OG0001285	Syam.g_02380	Pras.g_00576
OG0001286	Syam.g_00376	Pras.g_00691
OG0001287	Syam.g_00113	Pras.g_00745
OG0001288	Syam.g_00102	Pras.g_00754
OG0001289	Syam.g_02089	Pras.g_00938
OG0001290	Syam.g_02114	Pras.g_00951
OG0001291	Syam.g_02170	Pras.g_00986
OG0001292	Syam.g_00276	Pras.g_01100
OG0001293	Syam.g_00256	Pras.g_01113
OG0001294	Syam.g_01365	Pras.g_01231
OG0001295	Syam.g_00665	Pras.g_01345
OG0001296	Syam.g_00617	Pras.g_01387
OG0001297	Syam.g_00621	Pras.g_01392
OG0001298	Syam.g_01738	Pras.g_01453
OG0001299	Syam.g_01371	Pras.g_01542
OG0001300	Syam.g_00800	Pras.g_01569
OG0001301	Syam.g_00786	Pras.g_01572
OG0001302	Syam.g_01437	Pras.g_01688
OG0001303	Syam.g_01082	Pras.g_01892
OG0001304	Syam.g_01204	Pras.g_01919
OG0001305	Syam.g_00780	Pras.g_01938
OG0001306	Syam.g_01811	Pras.g_00042
OG0001307	Syam.g_00945	Pras.g_00233
OG0001308	Syam.g_01623	Pras.g_00360
OG0001309	Syam.g_00628	Pras.g_00447
OG0001311	Syam.g_01192	Pras.g_01911
OG0001314	Syam.g_00540, Syam.g_01569, Syam.g_00448, Syam.g_01445	Pras.g_01639
OG0001315	Syam.g_00394	Pras.g_00913
OG0001316	Syam.g_02176	Pras.g_00991
OG0001317	Syam.g_00505	Pras.g_01086
OG0001319	Syam.g_00241	Pras.g_01124
OG0001321	Syam.g_01846	Pras.g_01329
OG0001322	Syam.g_01845	Pras.g_01330
OG0001323	Syam.g_00631	Pras.g_01397
OG0001324	Syam.g_00799	Pras.g_01570
OG0001325	Syam.g_01241	Pras.g_01611
OG0001326	Syam.g_02370	Pras.g_01777
OG0001327	Syam.g_01359	Pras.g_01950
OG0001328	Syam.g_01340	Pras.g_01975
OG0001330	Syam.g_01819	Pras.g_00177
OG0001331	Syam.g_00569	Pras.g_00256
OG0001332	Syam.g_01919	Pras.g_00394
OG0001333	Syam.g_01889	Pras.g_00587
OG0001334	Syam.g_00405	Pras.g_00711
OG0001335	Syam.g_00406	Pras.g_00712
OG0001336	Syam.g_02425	Pras.g_00827
OG0001339	Syam.g_02117	Pras.g_00954
OG0001340	Syam.g_00425	Pras.g_01180
OG0001341	Syam.g_00795	Pras.g_01647
OG0001343	Syam.g_02361	Pras.g_01786
OG0001344	Syam.g_01790	Pras.g_00060
OG0001345	Syam.g_01764	Pras.g_00075
OG0001346	Syam.g_01831	Pras.g_00210
OG0001352	Syam.g_00644	Pras.g_01556
OG0001355	Syam.g_00957	Pras.g_00144
OG0001358	Syam.g_01495	Pras.g_01496
OG0001359	Syam.g_02360	Pras.g_01787
OG0001360	Syam.g_01762	Pras.g_01978
OG0001361	Syam.g_01767	Pras.g_00072
OG0001362	Syam.g_01628	Pras.g_00364
OG0001363	Syam.g_01630	Pras.g_00366
OG0001364	Syam.g_00158	Pras.g_00714
OG0001370	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379	Pras.g_01337
OG0001372	Syam.g_00450, Syam.g_00984	Pras.g_01656
OG0001373	Syam.g_02369	Pras.g_01776
OG0001374	Syam.g_02377	Pras.g_01784
OG0001375	Syam.g_02362	Pras.g_01785
OG0001376	Syam.g_02332	Pras.g_01944
OG0001377	Syam.g_02331	Pras.g_01945
OG0001378	Syam.g_01872	Pras.g_01987
OG0001380	Syam.g_01409	Pras.g_00238
OG0001381	Syam.g_00939	Pras.g_00244
OG0001382	Syam.g_01557	Pras.g_00462
OG0001385	Syam.g_02366	Pras.g_01773
OG0001386	Syam.g_02367	Pras.g_01774
OG0001387	Syam.g_02368	Pras.g_01775
OG0001388	Syam.g_02371	Pras.g_01778
OG0001389	Syam.g_02372	Pras.g_01779
OG0001390	Syam.g_02373	Pras.g_01780
OG0001391	Syam.g_02374	Pras.g_01781
OG0001392	Syam.g_02375	Pras.g_01782
OG0001393	Syam.g_02376	Pras.g_01783
OG0001394	Syam.g_01321	Pras.g_01816
OG0001395	Syam.g_01225	Pras.g_01921
OG0001397	Syam.g_01629	Pras.g_00365
OG0001404	Syam.g_02061	Pras.g_00920
OG0001405	Syam.g_00408	Pras.g_01178
OG0001406	Syam.g_02333	Pras.g_01943
OG0001407	Syam.g_00645	Pras.g_01956
OG0001408	Syam.g_00848	Pras.g_01961
OG0001413	Syam.g_01430	Pras.g_00438
OG0001414	Syam.g_00940	Pras.g_01081
OG0001416	Syam.g_01834	Pras.g_01336
OG0001417	Syam.g_01144	Pras.g_01347
OG0001419	Syam.g_00646	Pras.g_01957
OG0001420	Syam.g_00642	Pras.g_01996
OG0001421	Syam.g_01019	Pras.g_00444
OG0001422	Syam.g_01822	Pras.g_00467
OG0001423	Syam.g_00534, Syam.g_00553, Syam.g_00548	Pras.g_01277, Pras.g_01276
OG0001428	Syam.g_02220	Pras.g_01023
OG0001429	Syam.g_01083	Pras.g_01691
OG0001430	Syam.g_02305	Pras.g_00172
OG0001432	Syam.g_00822	Pras.g_00436
OG0001435	Syam.g_01353	Pras.g_01797
OG0001439	Syam.g_00190	Pras.g_01159
OG0001441	Syam.g_00633	Pras.g_01399
OG0001442	Syam.g_01306	Pras.g_01637
OG0001447	Syam.g_02152	Pras.g_00977
OG0001448	Syam.g_02342	Pras.g_01220
OG0001449	Syam.g_00285	Pras.g_01254, Pras.g_01253
OG0001453	Syam.g_01166	Pras.g_01882
OG0001454	Syam.g_01426	Pras.g_01971
OG0001456	Syam.g_02387	Pras.g_00033
OG0001457	Syam.g_02388	Pras.g_00034
OG0001458	Syam.g_02389	Pras.g_00035
OG0001462	Syam.g_00041	Pras.g_00876
OG0001465	Syam.g_01250	Pras.g_01578
OG0001468	Syam.g_01435	Pras.g_01948
OG0001471	Syam.g_00195	Pras.g_00439
OG0001472	Syam.g_00833	Pras.g_00446
OG0001473	Syam.g_01440	Pras.g_00763
OG0001474	Syam.g_00464	Pras.g_01193
OG0001475	Syam.g_01876	Pras.g_00306
OG0001479	Syam.g_00461	Pras.g_01190
OG0001480	Syam.g_01755	Pras.g_01222
OG0001482	Syam.g_01154	Pras.g_01334
OG0001484	Syam.g_02378	Pras.g_00535
OG0001492	Syam.g_00865	Pras.g_00104
OG0001493	Syam.g_00857	Pras.g_00112
OG0001495	Syam.g_00318	Pras.g_00635
OG0001499	Syam.g_02154, Syam.g_01397	Pras.g_00912
OG0001502	Syam.g_00705	Pras.g_01671
OG0001507	Syam.g_00975	Pras.g_00491
OG0001520	Syam.g_01752	Pras.g_01246
OG0001526	Syam.g_02183	Pras.g_00482
OG0001547	Syam.g_01059	Pras.g_01673
OG0001548	Syam.g_01420	Pras.g_01677
OG0001549	Syam.g_01761	Pras.g_01759
OG0001551	Syam.g_00755	Pras.g_00032
OG0001554	Syam.g_02311	Pras.g_00445
OG0001557	Syam.g_01320	Pras.g_01817
OG0001564	Syam.g_02383	Pras.g_00320, Pras.g_00300
OG0001567	Syam.g_01058	Pras.g_01672
OG0001568	Syam.g_01061	Pras.g_01674
OG0001572	Syam.g_00531	Pras.g_00143
OG0001582	Syam.g_01128	Pras.g_01346
OG0001585	Syam.g_01008	Pras.g_00155
OG0001602	Syam.g_01251	Pras.g_01577
OG0001625	Syam.g_00262	Pras.g_01110
OG0001627	Syam.g_01921	Pras.g_01654
OG0001633	Syam.g_01586	Pras.g_00247
OG0001647	Syam.g_00239	Pras.g_01125
OG0001667	Syam.g_00840	Pras.g_00180
OG0001712	Syam.g_01009	Pras.g_01267
OG0001713	Syam.g_01783	Pras.g_00908
OG0001718	Syam.g_01501	Pras.g_01216
OG0001726	Syam.g_01046	Pras.g_01264
OG0001755	Syam.g_00627	Pras.g_00305
OG0002108	Syam.g_01580, Syam.g_02048, Syam.g_00544	Pras.g_01600
OG0002112	Syam.g_00202	Pras.g_01258
OG0002156	Syam.g_01596	Pras.g_00891
OG0002157	Syam.g_00201	Pras.g_01259
OG0002158	Syam.g_00203	Pras.g_01257
OG0002244	Syam.g_00974	Pras.g_00490
OG0002387	Syam.g_00087	Pras.g_00317
OG0002618	Syam.g_00442	Pras.g_00501
OG0004265	Syam.g_00163	Pras.g_00299
